MaxVanillaIw,ESSClassic,AvgVanillaIw,J,AvgEpLen,MaxNormIw,eRenyi2,Delta,MinVanillaIw,VanillaAvgRet,EpsThisIter,BatchSize,ESSRenyi,VarVanillaIw,IterType,AvgRet,Bound,VarJ,VarNormIw,VarDiscRet,AvgNormIw,MinNormIw,AvgDiscRet,VarRet
1.31112,98.4879081793,0.983024,-525.428,500.0,0.0133376,1.01373,0.1,0.672732,-528.002631781,100,100,98.6460667967,0.0149862,1,-528.002631781,-721.07,50.4293,1.55083e-06,2407.10587179,0.01,0.0068435,-528.002631781,2407.10587179
1.29841,97.8049138574,0.996652,-523.917,500.0,0.0130277,1.01949,0.1,0.49387,-527.654622734,100,100,98.0883741662,0.0225186,1,-527.654622734,-718.082,45.74,2.26701e-06,2167.61782725,0.01,0.00495529,-527.654622734,2167.61782725
1.24539,98.8684861389,0.989628,-528.443,500.0,0.0125844,1.01034,0.1,0.674047,-530.503691102,100,100,98.9765144858,0.0113217,1,-530.503691102,-725.224,43.3574,1.15602e-06,1969.4984462,0.01,0.00681111,-530.503691102,1969.4984462
1.16729,99.1175799288,1.00127,-533.199,500.0,0.0116581,1.00849,0.1,0.66177,-535.509481089,100,100,99.1580920283,0.00901535,1,-535.509481089,-806.745,55.5045,8.9925e-07,3620.13602935,0.01,0.0066093,-535.509481089,3620.13602935
1.31923,97.0403617528,1.00026,-521.087,500.0,0.0131888,1.0259,0.1,0.418065,-526.25969733,100,100,97.4751603349,0.0308233,1,-526.25969733,-724.095,51.0586,3.08071e-06,2761.45616434,0.01,0.00417955,-526.25969733,2761.45616434
1.59609,97.0358588674,1.02148,-512.998,500.0,0.0156252,1.02292,0.1,0.745715,-517.22098575,100,100,97.7590012057,0.0321952,1,-517.22098575,-708.525,46.4585,3.08553e-06,2047.70894849,0.01,0.00730033,-517.22098575,2047.70894849
3.78681,90.7074190077,1.01932,-509.319,500.0,0.0371504,1.03026,0.1,0.49819,-514.212825116,100,100,97.0624761426,0.107517,1,-514.212825116,-708.271,56.7967,1.03481e-05,2516.06455324,0.01,0.00488748,-514.212825116,2516.06455324
1.94405,97.212239694,0.997126,-511.649,500.0,0.0194966,1.02229,0.1,0.654469,-515.618861342,100,100,97.8197045775,0.0288003,1,-515.618861342,-706.318,52.4641,2.89665e-06,2397.67336522,0.01,0.00656355,-515.618861342,2397.67336522
1.18023,97.5431138376,0.970866,-514.727,500.0,0.0121564,1.01437,0.1,0.36336,-517.627085049,100,100,98.5836154813,0.0239811,1,-517.627085049,-705.993,41.3201,2.5442e-06,1777.92074521,0.01,0.00374263,-517.627085049,1777.92074521
1.22848,97.7418504367,1.00179,-516.112,500.0,0.0122629,1.01702,0.1,0.349362,-519.435072912,100,100,98.3260580684,0.0234206,1,-519.435072912,-710.578,43.4773,2.3337e-06,1881.8839191,0.01,0.00348738,-519.435072912,1881.8839191
1.31604,98.5436060884,0.995595,-517.421,500.0,0.0132187,1.01036,0.1,0.68191,-519.4186062,100,100,98.9742840075,0.0147972,1,-519.4186062,-705.655,43.4217,1.49285e-06,1811.17612313,0.01,0.00684927,-519.4186062,1811.17612313
1.69553,97.0364683647,1.00394,-514.905,500.0,0.0168888,1.02308,0.1,0.645906,-519.308914307,100,100,97.7442272107,0.0310923,1,-519.308914307,-712.372,46.3326,3.08489e-06,2077.94468227,0.01,0.00643373,-519.308914307,2077.94468227
5.36727,80.4056770634,0.994977,-498.308,500.0,0.0539436,1.07245,0.1,0.441519,-507.678560861,100,100,93.2445921389,0.243688,1,-507.678560861,-698.974,97.6604,2.46155e-05,2282.52625218,0.01,0.00443748,-507.678560861,2282.52625218
1.20818,98.6995339664,1.00077,-512.15,500.0,0.0120725,1.01189,0.1,0.582768,-520.19950113,100,100,98.8253151183,0.0133295,1,-520.19950113,-1103.64,97.6826,1.33089e-06,23425.9124386,0.01,0.00582318,-520.19950113,23425.9124386
1.22163,98.9186684085,1.00406,-501.761,500.0,0.0121669,1.01286,0.1,0.632694,-504.46421456,100,100,98.730531322,0.0111315,1,-504.46421456,-707.814,55.3074,1.10417e-06,3210.40877339,0.01,0.00630137,-504.46421456,3210.40877339
1.31945,98.1988151482,1.00004,-497.977,500.0,0.0131939,1.01615,0.1,0.651427,-500.839701674,100,100,98.4103100439,0.0185294,1,-500.839701674,-682.969,49.0655,1.85278e-06,2248.54037569,0.01,0.00651398,-500.839701674,2248.54037569
2.00166,97.6442543994,1.00709,-507.664,500.0,0.0198756,1.01511,0.1,0.651867,-510.660200877,100,100,98.5116517873,0.0247167,1,-510.660200877,-715.62,48.2924,2.43697e-06,2382.27365204,0.01,0.00647276,-510.660200877,2382.27365204
1.18506,98.8113956554,0.99944,-504.567,500.0,0.0118572,1.01145,0.1,0.758449,-506.666249049,100,100,98.8680732542,0.012137,1,-506.666249049,-695.127,41.9827,1.21506e-06,1790.77979467,0.01,0.00758873,-506.666249049,1790.77979467
1.26677,98.2798688776,1.00163,-512.213,500.0,0.012647,1.01337,0.1,0.489562,-514.840160105,100,100,98.6807174937,0.0177369,1,-514.840160105,-701.164,39.1762,1.76792e-06,1686.66119537,0.01,0.00488765,-514.840160105,1686.66119537
1.29318,98.5888533764,0.99951,-503.044,500.0,0.0129381,1.01236,0.1,0.599194,-505.238558116,100,100,98.779511449,0.0144437,1,-505.238558116,-686.886,44.1562,1.44578e-06,1902.52758545,0.01,0.00599488,-505.238558116,1902.52758545
1.14604,99.1266801956,1.00667,-499.251,500.0,0.0113844,1.00811,0.1,0.688225,-500.757217864,100,100,99.1953437855,0.00901832,1,-500.757217864,-681.59,42.828,8.89921e-07,1938.17153887,0.01,0.00683666,-500.757217864,1938.17153887
1.55385,96.8891017582,0.999053,-507.411,500.0,0.0155533,1.02217,0.1,0.632182,-511.624774145,100,100,97.8309529488,0.032371,1,-511.624774145,-705.858,55.072,3.24324e-06,2680.54967215,0.01,0.00632781,-511.624774145,2680.54967215
1.23011,98.1792318598,0.983996,-497.775,500.0,0.0125011,1.01488,0.1,0.621231,-500.300214989,100,100,98.534065496,0.0181378,1,-500.300214989,-675.025,45.2247,1.87327e-06,1975.84818541,0.01,0.00631335,-500.300214989,1975.84818541
1.30096,97.6626272302,0.996049,-500.094,500.0,0.0130612,1.01685,0.1,0.535588,-503.225986812,100,100,98.343233572,0.0239844,1,-503.225986812,-682.759,40.9525,2.4175e-06,1889.90615359,0.01,0.00537712,-503.225986812,1889.90615359
1.36687,98.5889612054,0.989468,-493.853,500.0,0.0138142,1.0151,0.1,0.742947,-496.427205231,100,100,98.5120335565,0.014154,1,-496.427205231,-677.387,47.5968,1.44569e-06,2081.5360392,0.01,0.00750855,-496.427205231,2081.5360392
1.27625,97.3350353485,1.00181,-485.504,500.0,0.0127394,1.02224,0.1,0.585295,-489.388014787,100,100,97.8246211437,0.0277563,1,-489.388014787,-661.981,40.4081,2.76561e-06,1831.63869832,0.01,0.00584238,-489.388014787,1831.63869832
1.38382,97.8727306086,0.990336,-484.847,500.0,0.0139733,1.0157,0.1,0.709996,-487.717797508,100,100,98.4540385706,0.0215323,1,-487.717797508,-667.698,48.8582,2.19546e-06,2179.32645817,0.01,0.00716925,-487.717797508,2179.32645817
1.18262,98.2483423396,0.974545,-492.47,500.0,0.0121351,1.01252,0.1,0.557105,-494.73588161,100,100,98.7636948461,0.0171041,1,-494.73588161,-676.543,42.2522,1.80092e-06,1881.66564139,0.01,0.00571656,-494.73588161,1881.66564139
1.47277,96.8507045463,1.0054,-493.254,500.0,0.0146485,1.02472,0.1,0.601615,-497.54396517,100,100,97.5871726608,0.0332015,1,-497.54396517,-676.312,48.3006,3.28456e-06,2017.17026014,0.01,0.00598382,-497.54396517,2017.17026014
1.10088,99.3720208003,0.984556,-492.982,500.0,0.0111815,1.00604,0.1,0.683076,-494.053845883,100,100,99.3993576243,0.00618752,1,-494.053845883,-672.875,41.7351,6.38316e-07,1782.4410598,0.01,0.00693791,-494.053845883,1782.4410598
1.37954,96.0465273201,0.967074,-489.91,500.0,0.0142651,1.02826,0.1,0.441816,-494.667548372,100,100,97.251860236,0.0388851,1,-494.667548372,-669.082,43.589,4.1578e-06,1767.37546004,0.01,0.00456859,-494.667548372,1767.37546004
1.22204,98.8701616344,1.00339,-475.51,500.0,0.0121792,1.01217,0.1,0.723813,-477.778568666,100,100,98.7973460914,0.0116214,1,-477.778568666,-661.587,44.1518,1.15431e-06,2057.02648457,0.01,0.00721369,-477.778568666,2057.02648457
1.75113,96.4674208086,0.98698,-485.313,500.0,0.0177424,1.02525,0.1,0.516541,-489.645025857,100,100,97.5367590889,0.0360322,1,-489.645025857,-664.717,44.2068,3.69892e-06,1835.59234927,0.01,0.00523356,-489.645025857,1835.59234927
1.21239,98.3673203525,0.995462,-483.545,500.0,0.0121791,1.01632,0.1,0.564478,-486.67844482,100,100,98.3940228439,0.0166139,1,-486.67844482,-671.666,50.2322,1.67657e-06,2598.95894937,0.01,0.00567051,-486.67844482,2598.95894937
1.56531,98.0989751181,0.998519,-486.318,500.0,0.0156763,1.01861,0.1,0.760684,-489.526385032,100,100,98.1733565727,0.0195166,1,-489.526385032,-668.294,48.279,1.95745e-06,2078.37343487,0.01,0.00761812,-489.526385032,2078.37343487
1.39901,98.7175532785,1.0034,-487.536,500.0,0.0139427,1.00987,0.1,0.738123,-489.857236163,100,100,99.0230972222,0.0132115,1,-489.857236163,-717.263,50.197,1.31222e-06,2771.39958557,0.01,0.00735625,-489.857236163,2771.39958557
1.41961,96.6577651418,0.965755,-481.973,500.0,0.0146995,1.02397,0.1,0.353031,-486.230692988,100,100,97.6586896895,0.0325759,1,-486.230692988,-665.089,49.9805,3.49271e-06,2434.06546947,0.01,0.00365549,-486.230692988,2434.06546947
1.21187,99.2075793266,0.995463,-475.681,500.0,0.012174,1.00709,0.1,0.729172,-476.925934178,100,100,99.2959001033,0.00799519,1,-476.925934178,-654.249,44.1404,8.06823e-07,1918.9555202,0.01,0.00732495,-476.925934178,1918.9555202
1.35748,98.2029334319,1.01113,-476.606,500.0,0.0134254,1.0134,0.1,0.638962,-478.921663489,100,100,98.6781520903,0.0188987,1,-478.921663489,-648.533,43.7844,1.84851e-06,1890.52749794,0.01,0.00631931,-478.921663489,1890.52749794
1.27342,98.9122047386,0.981622,-481.004,500.0,0.0129726,1.00943,0.1,0.798173,-482.633829783,100,100,99.0661905032,0.0107039,1,-482.633829783,-665.782,45.2124,1.11084e-06,1847.02423453,0.01,0.00813116,-482.633829783,1847.02423453
1.35782,97.8189186131,0.99048,-477.809,500.0,0.0137087,1.01474,0.1,0.411898,-480.558731394,100,100,98.5470184874,0.0220956,1,-480.558731394,-665.097,50.4512,2.25224e-06,2489.69708362,0.01,0.00415856,-480.558731394,2489.69708362
1.22237,98.895081757,1.00763,-472.653,500.0,0.0121312,1.01063,0.1,0.680428,-474.54443251,100,100,98.94788792,0.0114581,1,-474.54443251,-651.836,44.9963,1.12852e-06,2009.0943742,0.01,0.00675277,-474.54443251,2009.0943742
1.21442,99.0225496597,0.996317,-470.741,500.0,0.0121891,1.00858,0.1,0.642488,-472.178859727,100,100,99.1490090486,0.00989749,1,-472.178859727,-642.247,39.8531,9.97079e-07,1601.86430372,0.01,0.00644863,-472.178859727,1601.86430372
1.14836,99.236479019,1.01264,-483.733,500.0,0.0113403,1.00899,0.1,0.755326,-485.504215072,100,100,99.1086538693,0.00796967,1,-485.504215072,-677.972,44.7626,7.77191e-07,2165.01654777,0.01,0.00745896,-485.504215072,2165.01654777
1.16894,99.1040938321,1.00163,-472.193,500.0,0.0116703,1.00841,0.1,0.707964,-473.705307888,100,100,99.1661919337,0.00916089,1,-473.705307888,-655.989,41.9321,9.13108e-07,1854.31715974,0.01,0.00706811,-473.705307888,1854.31715974
1.19172,98.6867189011,0.98052,-475.199,500.0,0.0121539,1.01107,0.1,0.66784,-477.314316864,100,100,98.9047808648,0.0129235,1,-477.314316864,-664.715,48.3091,1.34421e-06,2493.78130004,0.01,0.00681109,-477.314316864,2493.78130004
1.2058,99.0637148053,0.9953,-470.185,500.0,0.0121149,1.00974,0.1,0.694514,-471.935015169,100,100,99.0358166563,0.00945674,1,-471.935015169,-652.795,39.3201,9.54626e-07,1772.08241135,0.01,0.00697793,-471.935015169,1772.08241135
1.68286,96.9704832451,1.02484,-467.754,500.0,0.0164206,1.02238,0.1,0.506618,-471.665797796,100,100,97.8107054616,0.0331445,1,-471.665797796,-646.272,45.8036,3.15571e-06,2146.3011248,0.01,0.00494338,-471.665797796,2146.3011248
1.21666,98.9891096227,1.00056,-477.229,500.0,0.0121598,1.00913,0.1,0.715013,-478.877898237,100,100,99.0955762372,0.0103269,1,-478.877898237,-657.502,43.4703,1.03153e-06,1894.14664309,0.01,0.00714612,-478.877898237,1894.14664309
1.34606,97.2471582628,1.00436,-462.793,500.0,0.0134022,1.01812,0.1,0.451948,-466.146471683,100,100,98.2197727082,0.0288433,1,-466.146471683,-634.827,42.8216,2.85934e-06,1818.24905391,0.01,0.00449987,-466.146471683,1818.24905391
1.18135,98.8557210047,0.996411,-471.417,500.0,0.011856,1.0089,0.1,0.52912,-473.179893871,100,100,99.1180925144,0.0116085,1,-473.179893871,-653.956,44.112,1.16923e-06,2061.18559335,0.01,0.00531026,-473.179893871,2061.18559335
1.48156,98.0128592238,0.99728,-468.291,500.0,0.0148561,1.01783,0.1,0.700919,-471.409714796,100,100,98.2487044011,0.0203679,1,-471.409714796,-648.467,53.1782,2.04792e-06,2625.47456137,0.01,0.00702831,-471.409714796,2625.47456137
1.31808,98.8554798269,1.01219,-463.087,500.0,0.0130222,1.01389,0.1,0.768102,-465.413750244,100,100,98.6298638235,0.0119817,1,-465.413750244,-630.635,46.26,1.16949e-06,2130.96109062,0.01,0.00758855,-465.413750244,2130.96109062
1.3249,97.3697513805,1.00289,-458.709,500.0,0.0132108,1.02202,0.1,0.680381,-462.482337759,100,100,97.8453423137,0.0274439,1,-462.482337759,-631.049,49.3072,2.72857e-06,2399.68004039,0.01,0.00678417,-462.482337759,2399.68004039
1.27087,98.3920188909,1.00726,-456.337,500.0,0.0126172,1.01734,0.1,0.658658,-459.156596775,100,100,98.2954452245,0.0167482,1,-459.156596775,-628.001,45.4888,1.65077e-06,2014.55670526,0.01,0.00653912,-459.156596775,2014.55670526
1.51881,97.3780652756,1.00245,-453.733,500.0,0.015151,1.02048,0.1,0.46113,-456.8888468,100,100,97.9932351252,0.0273305,1,-456.8888468,-622.902,47.7344,2.71971e-06,2019.73521084,0.01,0.00460003,-456.8888468,2019.73521084
1.25151,98.2514843227,0.997878,-451.745,500.0,0.0125417,1.01426,0.1,0.553849,-454.252447951,100,100,98.5942869998,0.0178998,1,-454.252447951,-626.279,47.4595,1.79761e-06,2219.61183748,0.01,0.00555027,-454.252447951,2219.61183748
1.2858,98.8379965524,0.994371,-451.917,500.0,0.0129308,1.00949,0.1,0.760874,-453.454592579,100,100,99.0602008079,0.0117421,1,-453.454592579,-619.487,42.4451,1.18755e-06,1706.99984573,0.01,0.00765181,-453.454592579,1706.99984573
1.27804,98.3501345931,1.00679,-459.227,500.0,0.0126942,1.0167,0.1,0.649636,-462.119592695,100,100,98.357612583,0.0171758,1,-462.119592695,-634.824,48.7669,1.69448e-06,2332.51088665,0.01,0.00645253,-462.119592695,2332.51088665
1.29067,98.7855841345,0.995879,-454.443,500.0,0.0129601,1.01142,0.1,0.612534,-456.41117198,100,100,98.8705203574,0.0123155,1,-456.41117198,-635.061,46.1311,1.24177e-06,2078.00967788,0.01,0.00615069,-456.41117198,2078.00967788
1.54336,97.6563269309,1.01136,-454.774,500.0,0.0152602,1.015,0.1,0.68845,-457.64470261,100,100,98.522087878,0.0247956,1,-457.64470261,-644.06,50.6262,2.42417e-06,2676.41295645,0.01,0.00680716,-457.64470261,2676.41295645
1.30025,99.1465457666,0.999986,-459.719,500.0,0.0130027,1.00932,0.1,0.800312,-461.241924496,100,100,99.0762763532,0.00869472,1,-461.241924496,-624.944,46.9871,8.69497e-07,2168.84525393,0.01,0.00800323,-461.241924496,2168.84525393
1.16158,99.0915060377,1.00344,-450.625,500.0,0.0115759,1.00769,0.1,0.71511,-452.188819214,100,100,99.2367439883,0.00932434,1,-452.188819214,-656.462,58.5581,9.26054e-07,3431.91219347,0.01,0.00712659,-452.188819214,3431.91219347
1.19684,98.4204925105,0.996907,-455.833,500.0,0.0120055,1.0167,0.1,0.583122,-458.813761144,100,100,98.3576471808,0.0161107,1,-458.813761144,-638.71,53.1791,1.62108e-06,2825.89628752,0.01,0.00584931,-458.813761144,2825.89628752
1.48865,95.2572571645,0.955623,-460.555,500.0,0.0155778,1.03359,0.1,0.393606,-466.542362729,100,100,96.7502216744,0.045927,1,-466.542362729,-649.721,50.2095,5.02915e-06,2481.36597156,0.01,0.00411884,-466.542362729,2481.36597156
1.21742,98.3826713121,0.968573,-455.648,500.0,0.0125692,1.01445,0.1,0.532559,-458.271959116,100,100,98.5759116406,0.0155778,1,-458.271959116,-635.732,49.6786,1.66051e-06,2479.97499348,0.01,0.00549839,-458.271959116,2479.97499348
1.41937,96.8316082713,0.990413,-449.524,500.0,0.014331,1.02725,0.1,0.403063,-454.255983727,100,100,97.3475075019,0.0324204,1,-454.255983727,-625.354,50.6719,3.30511e-06,2525.28146393,0.01,0.00406964,-454.255983727,2525.28146393
1.50716,96.5236112823,0.981218,-438.664,500.0,0.0153601,1.03129,0.1,0.599361,-443.913204392,100,100,96.9658186741,0.0350259,1,-443.913204392,-614.605,50.9325,3.63796e-06,2494.42403926,0.01,0.00610834,-443.913204392,2494.42403926
1.37759,97.105438607,0.990635,-434.693,500.0,0.0139061,1.02797,0.1,0.587051,-439.469768993,100,100,97.2790511968,0.0295483,1,-439.469768993,-611.226,48.932,3.01097e-06,2401.90676406,0.01,0.00592601,-439.469768993,2401.90676406
1.60015,96.7286823534,1.01073,-440.805,500.0,0.0158317,1.02515,0.1,0.573449,-445.013015771,100,100,97.5469896353,0.0348983,1,-445.013015771,-616.667,53.6406,3.41614e-06,2683.214358,0.01,0.00567362,-445.013015771,2683.214358
1.7306,96.3464917034,0.973115,-442.834,500.0,0.0177842,1.02349,0.1,0.3159,-446.721811851,100,100,97.7049389598,0.0362712,1,-446.721811851,-617.816,52.9754,3.83031e-06,2500.25524305,0.01,0.00324628,-446.721811851,2500.25524305
1.30789,96.9216171931,0.983968,-433.422,500.0,0.013292,1.02419,0.1,0.412253,-437.223734634,100,100,97.637933848,0.0310619,1,-437.223734634,-598.762,47.8942,3.20824e-06,2384.93840276,0.01,0.0041897,-437.223734634,2384.93840276
1.2348,97.7483842944,0.994504,-438.967,500.0,0.0124163,1.01815,0.1,0.541651,-442.052202034,100,100,98.2172082155,0.0230124,1,-442.052202034,-616.255,46.0606,2.32674e-06,2227.03350121,0.01,0.00544645,-442.052202034,2227.03350121
1.38998,96.5842545864,0.989284,-436.932,500.0,0.0140503,1.02674,0.1,0.577913,-441.462644641,100,100,97.3952038313,0.0349614,1,-441.462644641,-612.299,49.4566,3.57229e-06,2653.20169312,0.01,0.00584173,-441.462644641,2653.20169312
1.35372,95.9164510102,0.980065,-434.298,500.0,0.0138125,1.02787,0.1,0.115437,-439.473027689,100,100,97.2886748673,0.0413064,1,-439.473027689,-614.123,49.5196,4.30039e-06,2463.81828183,0.01,0.00117785,-439.473027689,2463.81828183
1.34486,97.2734016019,1.00484,-422.89,500.0,0.0133837,1.02486,0.1,0.454926,-427.354342903,100,100,97.5738692202,0.0285883,1,-427.354342903,-599.486,48.7072,2.83134e-06,2752.56400491,0.01,0.00452733,-427.354342903,2752.56400491
1.53849,95.9092436542,0.995927,-423.408,500.0,0.0154478,1.02955,0.1,0.52788,-428.007231493,100,100,97.1295819423,0.0427329,1,-428.007231493,-584.091,49.2735,4.30831e-06,2191.28459578,0.01,0.00530039,-428.007231493,2191.28459578
1.22447,98.9590791407,1.00203,-425.602,500.0,0.01222,1.01053,0.1,0.7608,-427.452006411,100,100,98.9582999092,0.010668,1,-427.452006411,-605.623,53.3246,1.0625e-06,2871.00299417,0.01,0.00759262,-427.452006411,2871.00299417
1.35052,97.7132392528,1.00883,-424.702,500.0,0.013387,1.02033,0.1,0.572804,-428.045668078,100,100,98.0079356372,0.0240587,1,-428.045668078,-589.374,47.5061,2.36393e-06,2229.59768049,0.01,0.00567789,-428.045668078,2229.59768049
1.3046,97.8058897846,0.996137,-425.327,500.0,0.0130966,1.01776,0.1,0.579781,-428.476351014,100,100,98.2550106658,0.0224852,1,-428.476351014,-602.229,48.0792,2.266e-06,2439.83818193,0.01,0.00582029,-428.476351014,2439.83818193
1.38489,96.7603161758,0.990621,-424.141,500.0,0.01398,1.02248,0.1,0.435439,-428.037296527,100,100,97.8013659254,0.0331882,1,-428.037296527,-601.078,46.2681,3.38196e-06,2080.37474009,0.01,0.00439562,-428.037296527,2080.37474009
1.23092,99.1310594759,1.00124,-429.087,500.0,0.012294,1.00942,0.1,0.72901,-430.621702277,100,100,99.066939266,0.00887587,1,-430.621702277,-595.19,47.5853,8.85392e-07,2236.67204241,0.01,0.00728108,-430.621702277,2236.67204241
1.17724,98.8504788164,0.997838,-415.76,500.0,0.0117979,1.0094,0.1,0.589358,-417.380579523,100,100,99.0684017261,0.0116954,1,-417.380579523,-578.258,48.252,1.17461e-06,2363.33510319,0.01,0.00590635,-417.380579523,2363.33510319
1.49723,97.3636172465,0.983858,-423.009,500.0,0.0152179,1.01761,0.1,0.344667,-426.1074767,100,100,98.2690300444,0.0264755,1,-426.1074767,-594.991,45.5466,2.73514e-06,2146.1115496,0.01,0.00350322,-426.1074767,2146.1115496
1.28427,98.4489955161,0.998806,-411.84,500.0,0.012858,1.01392,0.1,0.532614,-414.559661859,100,100,98.6270807418,0.0158755,1,-414.559661859,-603.547,49.1941,1.59135e-06,2648.97968645,0.01,0.00533251,-414.559661859,2648.97968645
1.20653,98.4006406155,0.996829,-429.711,500.0,0.0121036,1.01486,0.1,0.465725,-432.490584266,100,100,98.5361951552,0.0163139,1,-432.490584266,-608.836,51.8969,1.64179e-06,2872.68199461,0.01,0.00467207,-432.490584266,2872.68199461
1.18965,98.7568740666,0.992129,-419.162,500.0,0.0119909,1.01161,0.1,0.647092,-421.251209025,100,100,98.8522166309,0.0125152,1,-421.251209025,-605.544,52.5146,1.27146e-06,2731.27921019,0.01,0.00652226,-421.251209025,2731.27921019
1.25976,97.7095101286,0.992154,-409.894,500.0,0.0126972,1.02155,0.1,0.546683,-413.993493344,100,100,97.8906033932,0.0233083,1,-413.993493344,-596.927,51.4305,2.36784e-06,3106.63832685,0.01,0.00551006,-413.993493344,3106.63832685
1.49517,97.3196606564,1.03287,-416.108,500.0,0.0144759,1.02715,0.1,0.587584,-420.320007649,100,100,97.3568622445,0.0296783,1,-420.320007649,-579.049,45.4888,2.78196e-06,2151.69789795,0.01,0.00568888,-420.320007649,2151.69789795
1.87795,96.6567117189,0.997674,-405.143,500.0,0.0188232,1.0227,0.1,0.686929,-408.896546414,100,100,97.7801162902,0.034776,1,-408.896546414,-576.818,48.4789,3.49383e-06,2490.91505172,0.01,0.0068853,-408.896546414,2490.91505172
1.31037,98.0471657276,1.00878,-408.08,500.0,0.0129896,1.01676,0.1,0.580161,-410.880906501,100,100,98.3518351054,0.0204735,1,-410.880906501,-579.006,52.2174,2.01186e-06,2827.74509418,0.01,0.0057511,-410.880906501,2827.74509418
1.18971,98.1285336608,1.0005,-419.267,500.0,0.0118912,1.01655,0.1,0.595306,-422.14367825,100,100,98.3721688389,0.0192834,1,-422.14367825,-595.156,48.5109,1.92643e-06,2453.04740879,0.01,0.0059501,-422.14367825,2453.04740879
1.21109,98.5165099615,0.98562,-417.068,500.0,0.0122876,1.01322,0.1,0.619456,-419.25588318,100,100,98.695694683,0.0147763,1,-419.25588318,-582.915,53.6278,1.52106e-06,2791.32801895,0.01,0.00628493,-419.25588318,2791.32801895
1.3765,98.7455832095,0.991158,-417.911,500.0,0.0138878,1.01194,0.1,0.70419,-419.798521186,100,100,98.8205652037,0.012606,1,-419.798521186,-583.609,49.777,1.2832e-06,2466.35132957,0.01,0.00710472,-419.798521186,2466.35132957
1.40274,98.814309026,0.988054,-416.251,500.0,0.014197,1.01129,0.1,0.739317,-418.129889041,100,100,98.8838300585,0.0118324,1,-418.129889041,-584.979,46.6535,1.21202e-06,2248.9819721,0.01,0.00748256,-418.129889041,2248.9819721
1.20557,99.5368560222,1.01253,-412.872,500.0,0.0119066,1.00456,0.1,0.826836,-413.676868719,100,100,99.546094167,0.0048185,1,-413.676868719,-584.96,44.3666,4.7e-07,2105.27933249,0.01,0.00816606,-413.676868719,2105.27933249
1.11119,99.3603152455,0.997393,-412.126,500.0,0.011141,1.00598,0.1,0.795327,-413.138894253,100,100,99.4052823893,0.00646872,1,-413.138894253,-587.501,47.6004,6.50259e-07,2376.5440028,0.01,0.00797406,-413.138894253,2376.5440028
1.46811,97.778324602,1.00272,-407.162,500.0,0.0146413,1.01602,0.1,0.380529,-410.004493395,100,100,98.4233921883,0.023076,1,-410.004493395,-583.617,49.7404,2.29511e-06,2592.36936103,0.01,0.00379498,-410.004493395,2592.36936103
1.23503,98.4548005908,0.99059,-402.789,500.0,0.0124676,1.01543,0.1,0.483752,-405.313337764,100,100,98.4802064788,0.0155561,1,-405.313337764,-564.299,42.1881,1.5853e-06,1906.2203192,0.01,0.00488348,-405.313337764,1906.2203192
1.45959,98.2358054599,1.0151,-413.196,500.0,0.0143787,1.01699,0.1,0.498016,-415.76706293,100,100,98.3292045406,0.0186926,1,-415.76706293,-570.861,49.3698,1.81405e-06,2487.80218429,0.01,0.00490606,-415.76706293,2487.80218429
1.42198,98.8109361219,0.997817,-410.118,500.0,0.0142509,1.01201,0.1,0.557183,-412.13895484,100,100,98.8131036374,0.0121024,1,-412.13895484,-570.533,43.7495,1.21554e-06,1988.33418377,0.01,0.00558402,-412.13895484,1988.33418377
1.373,97.9108264158,0.999043,-412.996,500.0,0.0137432,1.01748,0.1,0.569011,-416.205052962,100,100,98.2824546431,0.0215115,1,-416.205052962,-598.678,47.978,2.15527e-06,2462.98229227,0.01,0.00569556,-416.205052962,2462.98229227
1.21075,98.89667551,0.989654,-413.951,500.0,0.0122341,1.00847,0.1,0.701965,-415.342103353,100,100,99.1604011284,0.0110372,1,-415.342103353,-585.966,50.324,1.12692e-06,2544.77344269,0.01,0.00709304,-415.342103353,2544.77344269
1.22074,98.4007354151,1.00015,-409.39,500.0,0.0122055,1.01611,0.1,0.637809,-412.157537889,100,100,98.414662675,0.016422,1,-412.157537889,-590.797,46.8324,1.6417e-06,2363.83980724,0.01,0.00637712,-412.157537889,2363.83980724
1.3246,97.8586684313,0.989684,-406.377,500.0,0.0133841,1.0171,0.1,0.572208,-409.25306991,100,100,98.3188784115,0.0216491,1,-409.25306991,-579.219,50.8937,2.21027e-06,2763.65597744,0.01,0.00578172,-409.25306991,2763.65597744
1.29747,98.8293466116,0.995221,-399.816,500.0,0.013037,1.01227,0.1,0.720929,-401.714493541,100,100,98.7877822926,0.0118509,1,-401.714493541,-560.659,44.3624,1.1965e-06,2087.09653436,0.01,0.00724391,-401.714493541,2087.09653436
1.16104,99.0556532701,0.997998,-412.157,500.0,0.0116337,1.00969,0.1,0.6641,-413.964268528,100,100,99.040645753,0.00959099,1,-413.964268528,-596.142,52.7741,9.62951e-07,2827.01027571,0.01,0.00665432,-413.964268528,2827.01027571
1.24508,97.9011870549,0.99569,-409.312,500.0,0.0125047,1.0154,0.1,0.613631,-411.88242837,100,100,98.4838021854,0.0214683,1,-411.88242837,-580.24,43.6746,2.16546e-06,2053.49343015,0.01,0.00616287,-411.88242837,2053.49343015
