AvgRet,BatchSize,VarVanillaIw,SamplesThisIter,MaxVanillaIw,delta,ESSRenyi,Bound,VanillaAvgRet,IterType,AvgEpLen,renyi2,AvgNormIw,AvgVanillaIw,VarJ,AvgDiscRet,VarNormIw,ESSClassic,MaxNormIw,EpsThisIter,VarDiscRet,J,MinVanillaIw,MinNormIw,VarRet
-62.7355969491,100,0.146173,50000,4.16857,0.4,,-78.7423,-62.7355969491,1,92.0810313076,inf,1.02312e-05,1.00917,279.444,-62.7355969491,1.50244e-11,4.05877107582,4.22622e-05,543,576.522618227,-10583.2,0.00146461,1.48486e-08,576.522618227
-65.1983746211,100,0.197216,50000,4.39259,0.4,nan,-75.7466,-65.1983746211,1,96.1538461538,nan,1.06838e-05,1.01272,332.286,-65.1983746211,2.19489e-11,5.33451777635,4.63401e-05,520,1712.86371803,-10715.6,0.000294244,3.10416e-09,1712.86371803
-59.6592576042,100,5.65817,50000,29.3467,0.4,nan,-58.0193,-59.6592576042,1,88.0281690141,nan,9.78091e-06,1.47369,139.528,-59.6592576042,2.49241e-10,5.50818070921,0.000194774,568,55.0108472635,-9969.88,3.09962e-19,2.05722e-24,55.0108472635
-60.7350397077,100,20027.5,50000,6565.88,0.4,nan,-55.971,-60.7350397077,1,89.605734767,nan,9.95619e-06,7.57486,387.436,-60.7350397077,3.4599e-08,2.19621949037,0.00863002,558,81.281910061,-8921.82,,,81.281910061
-59.7376826595,100,9.19519,50000,162.274,0.4,nan,-57.5575,-59.7376826595,1,88.0281690141,nan,9.78091e-06,1.50335,512.919,-59.7376826595,3.89222e-10,6.39237358571,0.00105577,568,44.2050731357,-9956.38,1.33981e-07,8.71688e-13,44.2050731357
-57.9778748007,100,9.62499,50000,42.5828,0.4,nan,-55.4895,-57.9778748007,1,85.1788756388,nan,9.46432e-06,1.55333,222.002,-57.9778748007,3.57316e-10,3.73669043415,0.000259454,587,64.7189906588,-9456.9,,,64.7189906588
-58.6524372788,100,3.0056e+09,50000,5.57606e+06,0.4,nan,-51.0813,-58.6524372788,1,86.6551126516,nan,9.62835e-06,647.863,343.282,-58.6524372788,6.63847e-07,9.95969532787,0.0828697,577,97.9162549786,-7226.67,,,97.9162549786
-61.1083338495,100,0.30111,50000,9.37606,0.4,,-66.7019,-61.1083338495,1,89.928057554,inf,9.99201e-06,1.04702,205.211,-61.1083338495,2.74236e-11,4.81224933735,8.94787e-05,556,441.430263108,-10329.7,0.00028104,2.68205e-09,441.430263108
-57.2574959531,100,3.1888,50000,20.4162,0.4,nan,-56.8022,-57.2574959531,1,83.7520938023,nan,9.30579e-06,1.36721,133.322,-57.2574959531,1.47728e-10,5.43910207965,0.000138961,597,43.5064604677,-9692.28,1.32299e-06,9.0048e-12,43.5064604677
-57.1311182903,100,1.18616e+22,50000,1.12039e+13,0.4,nan,-35.2771,-57.1311182903,1,83.7520938023,nan,9.30579e-06,1.23701e+09,232.952,-57.1311182903,6.71279e-07,9.84689168827,0.0842851,597,94.8565114493,-5740.53,,,94.8565114493
-59.859932236,100,2.07604,50000,16.2181,0.4,nan,-59.6646,-59.859932236,1,87.8734622144,nan,9.76372e-06,1.26383,119.601,-59.859932236,1.23904e-10,7.60920371475,0.000125292,569,77.416087243,-10080.8,2.39022e-08,1.84656e-13,77.416087243
-59.9289309349,100,332341.0,50000,33152.0,0.4,nan,-54.8701,-59.9289309349,1,88.1834215168,nan,9.79816e-06,31.3614,405.725,-59.9289309349,3.244e-08,3.24328138375,0.0103576,567,124.988136294,-6815.02,,,124.988136294
-62.1564118017,100,1.18544,50000,10.7903,0.4,nan,-61.5312,-62.1564118017,1,91.0746812386,nan,1.01194e-05,1.15865,156.618,-62.1564118017,9.04235e-11,5.89347552366,9.42398e-05,549,234.519484565,-10243.0,2.18306e-18,1.90664e-23,234.519484565
-58.9322080636,100,3.13063,50000,12.581,0.4,nan,-58.2028,-58.9322080636,1,86.5051903114,nan,9.61169e-06,1.41667,81.6108,-58.9322080636,1.44109e-10,6.38073067305,8.53583e-05,578,53.9514451828,-9996.27,1.3452e-09,9.12675e-15,53.9514451828
-58.0015845001,100,2.61068e+19,50000,5.11877e+11,0.4,nan,-40.0444,-58.0015845001,1,85.3242320819,nan,9.48047e-06,6.76921e+07,228.061,-58.0015845001,5.1208e-07,9.51335789693,0.0716897,586,91.7448596382,-6274.82,,,91.7448596382
-57.128220482,100,2.78086e+27,50000,5.47541e+15,0.4,nan,nan,-57.128220482,1,83.4724540902,nan,9.27472e-06,5.15368e+11,nan,-57.128220482,9.00629e-07,9.99809499078,0.0985371,599,102.18616864,nan,,,102.18616864
-61.0403256008,100,0.948869,50000,12.2764,0.4,nan,-62.4923,-61.0403256008,1,89.605734767,nan,9.95619e-06,1.11125,124.647,-61.0403256008,7.61669e-11,5.19968246256,0.000109989,558,140.158252686,-10274.9,9.63591e-05,8.63322e-10,140.158252686
-57.8439941791,100,5.16844,50000,55.3949,0.4,nan,-55.9261,-57.8439941791,1,84.7457627119,nan,9.41619e-06,1.34867,312.784,-57.8439941791,2.51941e-10,3.48479394488,0.000386759,590,66.6059356445,-9496.73,1.25327e-06,8.75015e-12,66.6059356445
-59.4577456863,100,0.0481478,50000,2.17514,0.4,,-77.0226,-59.4577456863,1,86.8055555556,inf,9.64506e-06,0.972661,152.525,-59.4577456863,4.73438e-12,4.27617183918,2.1569e-05,576,222.18932979,-10486.5,0.0110836,1.09907e-07,222.18932979
-59.1792253608,100,1.6883,50000,26.9405,0.4,nan,-60.3515,-59.1792253608,1,86.8055555556,nan,9.64506e-06,1.17134,286.685,-59.1792253608,1.1447e-10,5.81795588097,0.000221834,576,99.9192466569,-9891.27,2.773e-05,2.28334e-10,99.9192466569
-57.607200871,100,7669.48,50000,6309.34,0.4,nan,-52.3886,-57.607200871,1,84.7457627119,nan,9.41619e-06,5.36056,350.194,-57.607200871,2.36644e-08,6.57639148084,0.0110828,590,62.6627581352,-8653.92,,,62.6627581352
-57.3267257534,100,2.82738,50000,58.3184,0.4,nan,-56.2172,-57.3267257534,1,83.6120401338,nan,9.29023e-06,1.26559,226.071,-57.3267257534,1.52353e-10,4.93784490624,0.000428094,598,55.3763400375,-9647.84,1.43803e-13,1.0556e-18,55.3763400375
