AvgRet,BatchSize,VanillaAvgRet,eRenyi2,VarNormIw,EpsThisIter,AvgNormIw,AvgDiscRet,Bound,AvgEpLen,MinNormIw,ESSClassic,VarDiscRet,AvgVanillaIw,VarVanillaIw,IterType,Delta,ESSRenyi,MinVanillaIw,VarJ,VarRet,MaxVanillaIw,J,MaxNormIw
-422.532657054,100,-422.532657054,1.00846,9.68931e-07,100,0.01,-422.532657054,-594.2,500.0,0.007335,99.0498801372,1931.43319053,0.985082,0.00940238,1,0.1,99.1609051595,0.722557,43.8897,1931.43319053,1.14516,-421.085,0.011625
-421.516596664,100,-421.516596664,1.01193,1.60295e-06,100,0.01,-421.516596664,-582.955,500.0,0.0065505,98.4378882489,1488.83071583,1.01301,0.0164492,1,0.1,98.8210425029,0.663571,38.5274,1488.83071583,1.3907,-419.543,0.0137285
-420.885196801,100,-420.885196801,1.01084,1.83807e-06,100,0.01,-420.885196801,-581.229,500.0,0.00600172,98.2128356386,1400.39370719,0.97561,0.017495,1,0.1,98.9278288413,0.585533,37.4626,1400.39370719,1.3303,-419.142,0.0136356
-418.088000313,100,-418.088000313,1.00992,1.21088e-06,100,0.01,-418.088000313,-569.387,500.0,0.00796677,98.8154019383,1313.82669205,1.00535,0.0122387,1,0.1,99.0172880531,0.800939,36.0943,1313.82669205,1.34577,-416.617,0.013386
-424.62750202,100,-424.62750202,1.01378,1.74147e-06,100,0.01,-424.62750202,-595.665,500.0,0.00684417,98.305169346,2263.94000276,1.02123,0.0181622,1,0.1,98.6405801546,0.69895,45.6163,2263.94000276,1.27698,-422.189,0.0125042
-425.118465709,100,-425.118465709,1.00852,9.59055e-07,100,0.01,-425.118465709,-596.67,500.0,0.00767404,99.0594918563,1496.02623001,1.00866,0.00975732,1,0.1,99.1547516423,0.774047,36.7135,1496.02623001,1.25936,-423.626,0.0124855
-423.598318935,100,-423.598318935,1.01178,1.55193e-06,100,0.01,-423.598318935,-586.356,500.0,0.0073668,98.4868418338,1671.67954545,0.996928,0.0154241,1,0.1,98.835782841,0.734417,39.5277,1671.67954545,1.37445,-421.685,0.0137869
-420.147195946,100,-420.147195946,1.01492,1.75023e-06,100,0.01,-420.147195946,-599.67,500.0,0.0046713,98.2967737686,1821.84633324,1.0067,0.0177377,1,0.1,98.5298643187,0.47026,38.2253,1821.84633324,1.20306,-417.177,0.0119505
-412.089787185,100,-412.089787185,1.01225,1.41701e-06,100,0.01,-412.089787185,-573.436,500.0,0.00671988,98.6165532561,1228.76224316,0.995707,0.0140487,1,0.1,98.7895622755,0.669104,36.0791,1228.76224316,1.30429,-410.144,0.0130991
-415.55396703,100,-415.55396703,1.01232,1.61625e-06,100,0.01,-415.55396703,-570.289,500.0,0.0079158,98.4251260262,1613.64289947,1.00308,0.0162621,1,0.1,98.7826870099,0.794014,40.7942,1613.64289947,1.4388,-413.694,0.0143439
-418.015921759,100,-418.015921759,1.00937,1.39234e-06,100,0.01,-418.015921759,-571.543,500.0,0.00724844,98.6403286001,1379.32804872,1.02172,0.0145348,1,0.1,99.0718299017,0.740586,37.3577,1379.32804872,1.43372,-416.543,0.0140325
-418.60024613,100,-418.60024613,1.01131,1.17899e-06,100,0.01,-418.60024613,-586.898,500.0,0.00709682,98.8462834393,1946.21573652,1.0012,0.0118182,1,0.1,98.8820233653,0.710532,43.5862,1946.21573652,1.22474,-416.785,0.0122328
-412.452066361,100,-412.452066361,1.00781,9.11743e-07,100,0.01,-412.452066361,-561.124,500.0,0.00825047,99.1054014624,1208.62634348,1.01443,0.00938247,1,0.1,99.2249235699,0.836953,35.2501,1208.62634348,1.39019,-411.276,0.0137041
-413.133890605,100,-413.133890605,1.00913,8.86218e-07,100,0.01,-413.133890605,-567.582,500.0,0.00788499,99.1303103894,1662.84913686,0.986039,0.00861646,1,0.1,99.0955411184,0.777491,40.9406,1662.84913686,1.23952,-411.68,0.0125707
-414.687449837,100,-414.687449837,1.01324,1.46138e-06,100,0.01,-414.687449837,-578.221,500.0,0.00708658,98.57386324,1453.47997129,0.986017,0.0142079,1,0.1,98.6932910603,0.698749,37.3914,1453.47997129,1.39589,-412.53,0.0141569
-415.852082465,100,-415.852082465,1.01195,1.48988e-06,100,0.01,-415.852082465,-572.234,500.0,0.00586738,98.5464516353,1792.13470491,0.985872,0.0144808,1,0.1,98.818656053,0.578449,42.6344,1792.13470491,1.45193,-413.958,0.0147273
-408.284186909,100,-408.284186909,1.00866,1.0237e-06,100,0.01,-408.284186909,-562.714,500.0,0.00714362,98.9967058912,1131.16397834,0.986354,0.00995953,1,0.1,99.1418610349,0.704614,33.0916,1131.16397834,1.25637,-406.959,0.0127375
-417.261608072,100,-417.261608072,1.01265,1.64496e-06,100,0.01,-417.261608072,-580.527,500.0,0.00673409,98.3976033204,1309.12535938,0.989427,0.0161036,1,0.1,98.7507662106,0.666289,34.4732,1309.12535938,1.1545,-415.264,0.0116684
-406.016259972,100,-406.016259972,1.01067,1.06086e-06,100,0.01,-406.016259972,-562.803,500.0,0.00835726,98.9606691098,1929.62918678,1.00871,0.0107942,1,0.1,98.9444099635,0.843004,43.9153,1929.62918678,1.47271,-404.315,0.0145999
-415.320803474,100,-415.320803474,1.0057,6.65263e-07,100,0.01,-415.320803474,-592.131,500.0,0.0063193,99.3456773123,1924.34910595,0.993919,0.00657197,1,0.1,99.4336910221,0.628087,43.1594,1924.34910595,1.14322,-414.299,0.0115022
-411.124695618,100,-411.124695618,1.02012,2.79936e-06,100,0.01,-411.124695618,-562.805,500.0,0.00598192,97.3033756738,1454.30927906,1.00176,0.0280924,1,0.1,98.027749378,0.599247,36.7184,1454.30927906,1.67139,-407.948,0.0166845
-404.486849536,100,-404.486849536,1.00812,7.309e-07,100,0.01,-404.486849536,-551.911,500.0,0.00734674,99.2816155795,1189.42695939,1.00803,0.00742691,1,0.1,99.194499243,0.740576,33.9915,1189.42695939,1.17942,-403.285,0.0117002
-407.086924892,100,-407.086924892,1.00441,4.8169e-07,100,0.01,-407.086924892,-579.425,500.0,0.00771388,99.5253923186,1562.64091155,0.996531,0.00478353,1,0.1,99.5609688997,0.768712,39.4156,1562.64091155,1.17564,-406.311,0.0117973
-406.196069961,100,-406.196069961,1.01395,3.05138e-06,100,0.01,-406.196069961,-560.847,500.0,0.00710262,97.0677013419,1377.9740422,1.0082,0.0310161,1,0.1,98.6243673884,0.716083,38.4112,1377.9740422,2.15082,-404.145,0.0213333
-409.791955183,100,-409.791955183,1.00868,1.08887e-06,100,0.01,-409.791955183,-557.969,500.0,0.00805418,98.9335274837,1430.58402256,1.01837,0.0112925,1,0.1,99.1399277328,0.820217,38.5891,1430.58402256,1.47788,-408.548,0.0145122
-409.972875633,100,-409.972875633,1.0172,2.52464e-06,100,0.01,-409.972875633,-563.007,500.0,0.00477423,97.5615275456,1153.36357194,0.964778,0.0234993,1,0.1,98.3092111562,0.460608,34.5238,1153.36357194,1.19504,-407.519,0.0123867
-414.849510578,100,-414.849510578,1.03318,3.87885e-06,100,0.01,-414.849510578,-582.665,500.0,0.00580092,96.3019608344,2331.18529584,1.01596,0.0400366,1,0.1,96.7885782064,0.58935,47.6149,2331.18529584,1.57132,-409.123,0.0154664
-407.436336169,100,-407.436336169,1.00869,8.71634e-07,100,0.01,-407.436336169,-557.436,500.0,0.00654308,99.1444642451,1491.45580147,1.01209,0.0089283,1,0.1,99.1382522654,0.662215,38.5978,1491.45580147,1.25237,-406.126,0.0123742
-397.988198868,100,-397.988198868,1.00724,5.67574e-07,100,0.01,-397.988198868,-547.22,500.0,0.00787924,99.4412448463,1165.83920643,1.00035,0.00567976,1,0.1,99.280834211,0.788203,34.0878,1165.83920643,1.16875,-396.917,0.0116834
-401.848228891,100,-401.848228891,1.0094,1.0545e-06,100,0.01,-401.848228891,-560.959,500.0,0.00788263,98.9668513383,1602.01844241,0.999284,0.0105299,1,0.1,99.0690218222,0.787698,39.3039,1602.01844241,1.28164,-400.359,0.0128255
-407.367117213,100,-407.367117213,1.01611,2.03122e-06,100,0.01,-407.367117213,-578.436,500.0,0.00580824,98.0287519475,2209.30825188,1.00094,0.0203503,1,0.1,98.4146973129,0.581369,44.8952,2209.30825188,1.34602,-404.48,0.0134476
-399.491643983,100,-399.491643983,1.01243,1.35346e-06,100,0.01,-399.491643983,-560.296,500.0,0.006337,98.6777898926,1571.45758078,1.00549,0.0136836,1,0.1,98.7724980213,0.637179,39.6755,1571.45758078,1.29631,-397.443,0.0128923
-401.807184838,100,-401.807184838,1.00593,6.25724e-07,100,0.01,-401.807184838,-549.492,500.0,0.00783403,99.3843578544,1526.51777125,0.995005,0.00619488,1,0.1,99.4109840228,0.77949,39.3501,1526.51777125,1.18468,-400.939,0.0119063
-403.337062101,100,-403.337062101,1.0036,4.23013e-07,100,0.01,-403.337062101,-563.947,500.0,0.00798862,99.5829743049,1509.90025399,1.00162,0.00424388,1,0.1,99.6410426724,0.80016,39.0153,1509.90025399,1.13484,-402.744,0.01133
-404.982277721,100,-404.982277721,1.00707,8.63586e-07,100,0.01,-404.982277721,-564.022,500.0,0.00696758,99.1522983235,1185.46495451,0.993066,0.00851651,1,0.1,99.2974868714,0.691926,34.4671,1185.46495451,1.20848,-403.869,0.0121692
-402.558450101,100,-402.558450101,1.00556,5.68049e-07,100,0.01,-402.558450101,-554.822,500.0,0.00735523,99.440778247,1648.55571044,1.00093,0.00569104,1,0.1,99.4467165816,0.736206,40.4302,1648.55571044,1.19383,-401.69,0.0119272
-406.021144505,100,-406.021144505,1.00974,1.23166e-06,100,0.01,-406.021144505,-554.922,500.0,0.00665141,98.7953696267,1625.90531252,0.997685,0.0122597,1,0.1,99.0356763506,0.663602,40.5891,1625.90531252,1.2916,-404.539,0.012946
-401.511821921,100,-401.511821921,1.00674,7.38277e-07,100,0.01,-401.511821921,-568.831,500.0,0.00754929,99.274401183,1658.23490997,0.995625,0.0073183,1,0.1,99.3303620062,0.751626,40.9251,1658.23490997,1.25841,-400.417,0.0126394
-396.184244072,100,-396.184244072,1.00764,8.76539e-07,100,0.01,-396.184244072,-540.549,500.0,0.00740959,99.1396711159,1355.04689146,0.989617,0.00858432,1,0.1,99.241310922,0.733266,36.7179,1355.04689146,1.18302,-395.085,0.0119543
-400.452560754,100,-400.452560754,1.00602,4.81168e-07,100,0.01,-400.452560754,-566.221,500.0,0.00797865,99.5258856124,1901.96321409,1.0174,0.00498056,1,0.1,99.4011479361,0.811747,43.0647,1901.96321409,1.20383,-399.44,0.0118324
-400.172738595,100,-400.172738595,1.00591,4.11957e-07,100,0.01,-400.172738595,-547.133,500.0,0.00792005,99.5938183384,1175.18338191,0.998291,0.0041055,1,0.1,99.4125626898,0.790651,34.2665,1175.18338191,1.17362,-399.313,0.0117563
-395.498899154,100,-395.498899154,1.00689,6.50407e-07,100,0.01,-395.498899154,-552.232,500.0,0.00753109,99.3602072856,1827.06728727,1.00871,0.00661788,1,0.1,99.3158265371,0.75967,42.2999,1827.06728727,1.15161,-394.373,0.0114167
-397.741839911,100,-397.741839911,1.00776,9.45584e-07,100,0.01,-397.741839911,-553.863,500.0,0.00718459,99.0725730422,1432.04440515,0.983639,0.00914895,1,0.1,99.2302758634,0.706704,36.8026,1432.04440515,1.15326,-396.506,0.0117244
-400.253778781,100,-400.253778781,1.01246,1.74529e-06,100,0.01,-400.253778781,-552.096,500.0,0.00532687,98.3015246374,1587.34184339,0.989081,0.0170738,1,0.1,98.7690091248,0.52687,38.3477,1587.34184339,1.18143,-398.248,0.0119448
-399.128610848,100,-399.128610848,1.00424,3.6038e-07,100,0.01,-399.128610848,-545.153,500.0,0.00796698,99.6444756644,1426.47521917,0.990756,0.00353748,1,0.1,99.5782357791,0.789333,37.258,1426.47521917,1.11931,-398.478,0.0112975
-394.572949114,100,-394.572949114,1.00638,6.53299e-07,100,0.01,-394.572949114,-544.486,500.0,0.00785357,99.3573651023,1666.68291088,0.999875,0.00653136,1,0.1,99.3656246628,0.785258,40.019,1666.68291088,1.20079,-393.564,0.0120094
-395.282564575,100,-395.282564575,1.01153,8.11532e-07,100,0.01,-395.282564575,-552.699,500.0,0.00666731,99.2029628679,1616.02948831,1.01822,0.00841369,1,0.1,98.8605812105,0.678877,39.7511,1616.02948831,1.22254,-393.498,0.0120067
-393.173906404,100,-393.173906404,1.01132,1.34331e-06,100,0.01,-393.173906404,-535.548,500.0,0.0061758,98.6876029137,1484.82002471,0.998881,0.013403,1,0.1,98.8811025599,0.616889,39.112,1484.82002471,1.23619,-391.507,0.0123757
-393.565836559,100,-393.565836559,1.00804,8.39757e-07,100,0.01,-393.565836559,-543.282,500.0,0.00738817,99.1755266202,1600.69206479,0.991542,0.00825612,1,0.1,99.2028162665,0.732568,39.6978,1600.69206479,1.26727,-392.353,0.0127808
-393.385087189,100,-393.385087189,1.00816,7.25023e-07,100,0.01,-393.385087189,-544.327,500.0,0.00645147,99.287341419,1288.29783399,0.998287,0.00722541,1,0.1,99.1905465064,0.644042,35.0152,1288.29783399,1.15083,-392.135,0.0115281
-396.712142802,100,-396.712142802,1.01089,1.21248e-06,100,0.01,-396.712142802,-549.319,500.0,0.00726755,98.8138851148,1735.38848691,0.979372,0.0116298,1,0.1,98.9230457363,0.711764,42.3094,1735.38848691,1.47793,-395.076,0.0150906
-396.1246571,100,-396.1246571,1.00535,6.35016e-07,100,0.01,-396.1246571,-554.443,500.0,0.00721341,99.3752666112,1450.08762029,0.994588,0.00628162,1,0.1,99.4681425019,0.717437,38.2041,1450.08762029,1.15193,-395.268,0.011582
-396.518307726,100,-396.518307726,1.01273,1.3816e-06,100,0.01,-396.518307726,-546.322,500.0,0.00510817,98.6506578856,1429.94249849,1.01476,0.0142269,1,0.1,98.7425829249,0.518357,36.2095,1429.94249849,1.28821,-394.584,0.0126947
-398.67808639,100,-398.67808639,1.01048,1.29346e-06,100,0.01,-398.67808639,-538.709,500.0,0.00788192,98.7356845966,1088.91812591,1.0024,0.0129968,1,0.1,98.9626194266,0.790083,33.642,1088.91812591,1.80908,-397.295,0.0180475
-389.935613635,100,-389.935613635,1.00651,8.94006e-07,100,0.01,-389.935613635,-543.651,500.0,0.00679074,99.1226984102,1132.55821012,1.00341,0.00900112,1,0.1,99.3533028315,0.681389,33.5806,1132.55821012,1.28362,-388.964,0.0127926
-387.825228709,100,-387.825228709,1.00709,7.86949e-07,100,0.01,-387.825228709,-528.944,500.0,0.00816469,99.2269452069,1093.91238764,1.01408,0.00809264,1,0.1,99.296052901,0.827964,32.6564,1093.91238764,1.28732,-386.827,0.0126945
-396.765087045,100,-396.765087045,1.014,2.16153e-06,100,0.01,-396.765087045,-542.041,500.0,0.0063682,97.9049353357,1296.39069872,0.984801,0.0209632,1,0.1,98.619428077,0.627141,36.2653,1296.39069872,1.27664,-394.753,0.0129634
-398.93328585,100,-398.93328585,1.01428,1.62471e-06,100,0.01,-398.93328585,-544.841,500.0,0.00666259,98.4170259603,1516.0350606,0.994117,0.0160565,1,0.1,98.5917376757,0.66234,38.8011,1516.0350606,1.24003,-396.913,0.0124737
-401.955756415,100,-401.955756415,1.0089,1.15736e-06,100,0.01,-401.955756415,-554.232,500.0,0.00505052,98.8671931475,1626.38545646,0.990426,0.011353,1,0.1,99.1182916119,0.500216,40.2653,1626.38545646,1.15898,-400.526,0.0117018
-393.526696125,100,-393.526696125,1.01653,1.78943e-06,100,0.01,-393.526696125,-564.636,500.0,0.00409739,98.2592979353,1775.54087658,1.0188,0.0185735,1,0.1,98.3743376514,0.417443,39.4394,1775.54087658,1.29138,-390.54,0.0126755
-392.939400593,100,-392.939400593,1.01467,2.37514e-06,100,0.01,-392.939400593,-553.504,500.0,0.00673927,97.7026345906,1573.79324386,0.974266,0.0225447,1,0.1,98.5541620314,0.656584,40.4604,1573.79324386,1.93643,-390.727,0.0198757
-385.637796622,100,-385.637796622,1.0098,1.5314e-06,100,0.01,-385.637796622,-529.411,500.0,0.00766101,98.5065249233,1121.26981819,1.01258,0.0157018,1,0.1,99.0298773963,0.77574,32.8894,1121.26981819,1.68074,-384.263,0.0165986
-392.170736626,100,-392.170736626,1.0158,4.1578e-06,100,0.01,-392.170736626,-539.098,500.0,0.00663946,96.0465201579,1201.10899515,1.02219,0.0434439,1,0.1,98.4444486953,0.678681,35.9263,1201.10899515,2.41232,-390.146,0.0235994
-396.734917225,100,-396.734917225,1.00954,9.85323e-07,100,0.01,-396.734917225,-550.302,500.0,0.0078441,99.0339722775,1956.45751682,0.98838,0.00962558,1,0.1,99.0546329128,0.775295,44.2137,1956.45751682,1.19259,-395.228,0.0120661
-389.280475359,100,-389.280475359,1.00742,9.46167e-07,100,0.01,-389.280475359,-536.03,500.0,0.00756134,99.0719646536,1161.75969001,0.990969,0.00929155,1,0.1,99.2635293555,0.749306,33.5301,1161.75969001,1.20384,-388.184,0.0121481
-391.433585201,100,-391.433585201,1.00684,7.4253e-07,100,0.01,-391.433585201,-547.317,500.0,0.00710015,99.2702932881,1472.2288555,0.985013,0.00720441,1,0.1,99.3207300184,0.699374,37.0498,1472.2288555,1.15056,-390.363,0.0116807
-384.056817859,100,-384.056817859,1.01041,1.29323e-06,100,0.01,-384.056817859,-536.296,500.0,0.00673539,98.7358893617,1439.03015914,0.985401,0.0125574,1,0.1,98.9696131746,0.663706,37.4273,1439.03015914,1.32929,-382.491,0.0134898
-385.308773231,100,-385.308773231,1.01143,1.65027e-06,100,0.01,-385.308773231,-524.751,500.0,0.0078475,98.3925207458,1382.49155707,0.997816,0.0164307,1,0.1,98.8700425801,0.783036,37.5046,1382.49155707,1.46318,-383.718,0.0146638
-389.605617383,100,-389.605617383,1.00533,6.41027e-07,100,0.01,-389.605617383,-560.306,500.0,0.00712526,99.3693939851,1527.79317457,0.993537,0.00632767,1,0.1,99.4696522158,0.707921,39.0222,1527.79317457,1.1024,-388.687,0.0110957
-383.284457044,100,-383.284457044,1.01121,1.31484e-06,100,0.01,-383.284457044,-524.844,500.0,0.00483275,98.715023688,1248.88117113,0.998923,0.0131201,1,0.1,98.8915471303,0.482754,35.5047,1248.88117113,1.24529,-381.703,0.0124663
-390.826000292,100,-390.826000292,1.0123,2.07634e-06,100,0.01,-390.826000292,-547.957,500.0,0.00518472,97.985817969,1720.4537396,0.989368,0.0203242,1,0.1,98.7845017079,0.512959,39.7286,1720.4537396,1.30471,-388.828,0.0131873
-394.37851523,100,-394.37851523,1.0181,2.4351e-06,100,0.01,-394.37851523,-545.967,500.0,0.00531973,97.6459954717,1612.90544478,1.01085,0.024882,1,0.1,98.2217392933,0.537742,39.2067,1612.90544478,1.67596,-391.658,0.0165798
-389.450430074,100,-389.450430074,1.00907,1.09407e-06,100,0.01,-389.450430074,-551.33,500.0,0.00626272,98.9284915133,1519.62783142,1.00369,0.0110215,1,0.1,99.1006921424,0.62858,36.7629,1519.62783142,1.33156,-387.904,0.0132667
-387.018325252,100,-387.018325252,1.00839,9.78866e-07,100,0.01,-387.018325252,-527.215,500.0,0.00646267,99.0401760911,1141.52403328,0.991099,0.00961517,1,0.1,99.1677745589,0.640514,32.8815,1141.52403328,1.31186,-385.758,0.0132365
-384.267906314,100,-384.267906314,1.0052,4.46926e-07,100,0.01,-384.267906314,-534.249,500.0,0.00775297,99.559468853,1422.07808401,1.00693,0.00453145,1,0.1,99.4825456246,0.780673,37.0811,1422.07808401,1.16211,-383.485,0.011541
-380.278519532,100,-380.278519532,1.00853,8.12282e-07,100,0.01,-380.278519532,-527.514,500.0,0.00744432,99.2022542759,1238.13780777,0.996911,0.00807271,1,0.1,99.1541539128,0.742133,33.4377,1238.13780777,1.18186,-379.02,0.0118552
-387.424816454,100,-387.424816454,1.02094,2.80841e-06,100,0.01,-387.424816454,-528.122,500.0,0.0061987,97.2948888226,1599.50487065,0.998949,0.0280251,1,0.1,97.9486796861,0.619218,39.2298,1599.50487065,1.4802,-384.482,0.0148176
-385.310256385,100,-385.310256385,1.0141,1.84372e-06,100,0.01,-385.310256385,-526.409,500.0,0.00730437,98.2074387082,1194.63439963,1.00259,0.0185329,1,0.1,98.6093770627,0.73233,34.6988,1194.63439963,1.67929,-383.295,0.0167495
-386.684231118,100,-386.684231118,1.01584,2.3306e-06,100,0.01,-386.684231118,-532.808,500.0,0.00517615,97.7446968854,1353.31507911,0.988705,0.0227825,1,0.1,98.4410406956,0.511768,35.6994,1353.31507911,1.27744,-384.22,0.0129203
-386.54237757,100,-386.54237757,1.00598,9.18093e-07,100,0.01,-386.54237757,-531.47,500.0,0.00590371,99.0992584063,1193.86236763,0.992911,0.00905123,1,0.1,99.4053648462,0.586186,33.602,1193.86236763,1.11436,-385.572,0.0112232
-388.967743338,100,-388.967743338,1.00801,9.69123e-07,100,0.01,-388.967743338,-529.635,500.0,0.0072038,99.0496965913,1135.66540764,0.988964,0.0094785,1,0.1,99.2051274501,0.712429,33.3504,1135.66540764,1.33838,-387.843,0.0135331
-385.700662271,100,-385.700662271,1.00901,1.1529e-06,100,0.01,-385.700662271,-547.656,500.0,0.00640645,98.8715165882,2015.80401331,0.986745,0.0112254,1,0.1,99.1067335711,0.632154,45.9955,2015.80401331,1.23007,-384.262,0.0124659
-383.396717761,100,-383.396717761,1.01023,9.6052e-07,100,0.01,-383.396717761,-527.559,500.0,0.0066317,99.0580086132,1217.08432879,1.00057,0.00961611,1,0.1,98.9873763662,0.663546,34.656,1217.08432879,1.23741,-381.954,0.0123671
-378.230376105,100,-378.230376105,1.01751,1.86297e-06,100,0.01,-378.230376105,-521.629,500.0,0.0067028,98.1890491614,1438.44385864,1.0115,0.0190607,1,0.1,98.2795414469,0.677989,37.4379,1438.44385864,1.25309,-375.776,0.0123884
-384.633458765,100,-384.633458765,1.0095,2.01666e-06,100,0.01,-384.633458765,-527.671,500.0,0.00819923,98.0425653014,1569.02985521,1.02386,0.0211406,1,0.1,99.0584812441,0.839488,40.0439,1569.02985521,2.13065,-383.435,0.0208099
-385.754883952,100,-385.754883952,1.00302,2.65808e-07,100,0.01,-385.754883952,-529.5,500.0,0.00795975,99.7375553331,1367.14765733,1.00142,0.00266564,1,0.1,99.6991888915,0.797107,36.4926,1367.14765733,1.11061,-385.319,0.0110904
-387.037218288,100,-387.037218288,1.00409,3.67472e-07,100,0.01,-387.037218288,-541.213,500.0,0.00865858,99.6374799881,1427.37823558,1.01711,0.00380154,1,0.1,99.5923870297,0.880672,37.2415,1427.37823558,1.18471,-386.397,0.0116478
-384.52774309,100,-384.52774309,1.01125,1.19925e-06,100,0.01,-384.52774309,-527.346,500.0,0.00739197,98.826665484,1528.45595172,0.990667,0.0117697,1,0.1,98.8875835291,0.732298,38.2912,1528.45595172,1.27863,-382.938,0.0129067
-375.99769871,100,-375.99769871,1.00941,8.43215e-07,100,0.01,-375.99769871,-519.794,500.0,0.00807603,99.1721489599,1226.79471776,1.0198,0.00876939,1,0.1,99.0679805332,0.823594,34.8572,1226.79471776,1.34983,-374.657,0.0132362
-380.799006134,100,-380.799006134,1.03259,8.00876e-06,100,0.01,-380.799006134,-536.3,500.0,0.00484992,92.6537997841,1808.48504298,1.0149,0.0824916,1,0.1,96.843755058,0.492217,44.6167,1808.48504298,2.53111,-376.095,0.0249396
-379.61076078,100,-379.61076078,1.00485,4.33328e-07,100,0.01,-379.61076078,-520.561,500.0,0.00824857,99.5728583396,1377.9265806,1.00207,0.00435122,1,0.1,99.5168893,0.826563,36.9813,1377.9265806,1.19727,-378.929,0.011948
-378.683294204,100,-378.683294204,1.01141,1.32122e-06,100,0.01,-378.683294204,-525.694,500.0,0.00505793,98.7088802691,1255.74336674,0.998097,0.013162,1,0.1,98.8721518268,0.50483,34.2994,1255.74336674,1.19369,-376.977,0.0119596
-383.157744436,100,-383.157744436,1.01114,1.65436e-06,100,0.01,-383.157744436,-530.693,500.0,0.00311445,98.3885958877,1519.54766624,0.988813,0.0161755,1,0.1,98.8982976413,0.307961,38.1498,1519.54766624,1.24952,-381.455,0.0126366
-382.146019611,100,-382.146019611,1.00618,6.36823e-07,100,0.01,-382.146019611,-527.18,500.0,0.00797172,99.3735080996,1340.63556403,1.00694,0.00645693,1,0.1,99.3854024705,0.802705,36.6178,1340.63556403,1.20021,-381.252,0.0119194
-384.110552711,100,-384.110552711,1.00768,1.13728e-06,100,0.01,-384.110552711,-529.97,500.0,0.00551467,98.8865959882,1563.72273742,0.99884,0.0113465,1,0.1,99.2374835917,0.550827,39.2303,1563.72273742,1.51911,-382.987,0.0152088
-385.456702176,100,-385.456702176,1.01388,1.94142e-06,100,0.01,-385.456702176,-543.748,500.0,0.00615205,98.1141934611,1530.9104163,0.987003,0.0189129,1,0.1,98.6313250043,0.607209,37.5598,1530.9104163,1.50158,-383.245,0.0152135
-382.506169618,100,-382.506169618,1.00937,1.29274e-06,100,0.01,-382.506169618,-524.395,500.0,0.00679574,98.7363581975,1317.5120346,0.993138,0.0127505,1,0.1,99.0712799736,0.674911,37.3679,1317.5120346,1.47822,-381.234,0.0148843
-388.95323328,100,-388.95323328,1.02104,3.13852e-06,100,0.01,-388.95323328,-548.076,500.0,0.00412426,96.9864872803,1739.47009099,0.975732,0.0298804,1,0.1,97.9397940425,0.402418,39.5218,1739.47009099,1.24161,-385.535,0.0127249
-375.538452473,100,-375.538452473,1.05499,3.83265e-05,100,0.01,-375.538452473,-522.87,500.0,0.00610188,72.4935806902,1283.5776654,1.08296,0.449497,1,0.1,94.7873986191,0.660811,54.0427,1283.5776654,7.28356,-369.823,0.0672558
-372.41992809,100,-372.41992809,1.00373,3.72983e-07,100,0.01,-372.41992809,-518.099,500.0,0.00875274,99.632087063,1253.52624479,0.991727,0.00366838,1,0.1,99.6284631238,0.868033,34.9375,1253.52624479,1.17997,-371.87,0.0118982
-375.972940408,100,-375.972940408,1.00525,7.9113e-07,100,0.01,-375.972940408,-517.51,500.0,0.0065758,99.2228818494,991.101621212,1.00177,0.00793928,1,0.1,99.4777913072,0.658741,31.295,991.101621212,1.16846,-375.205,0.011664
-379.723745117,100,-379.723745117,1.00446,3.66082e-07,100,0.01,-379.723745117,-527.086,500.0,0.00865882,99.6388831639,1416.75025176,0.99346,0.0036131,1,0.1,99.5555690586,0.86022,37.7983,1416.75025176,1.17698,-379.065,0.0118473
-388.836965026,100,-388.836965026,1.00784,8.63789e-07,100,0.01,-388.836965026,-571.897,500.0,0.00797185,99.152085162,2011.63264365,1.00367,0.00870145,1,0.1,99.2220833329,0.800113,42.8704,2011.63264365,1.29576,-387.379,0.0129102
-378.131471271,100,-378.131471271,1.01237,1.81172e-06,100,0.01,-378.131471271,-521.979,500.0,0.00723875,98.2380040212,1167.85069888,0.987898,0.0176814,1,0.1,98.7785227629,0.715115,34.1969,1167.85069888,1.46313,-376.342,0.0148105
-373.242997023,100,-373.242997023,1.00855,8.61231e-07,100,0.01,-373.242997023,-533.106,500.0,0.00729989,99.1546056537,1721.95339711,0.995619,0.00853701,1,0.1,99.1526889199,0.726791,39.3867,1721.95339711,1.15156,-371.912,0.0115663
-374.023864546,100,-374.023864546,1.00655,6.35948e-07,100,0.01,-374.023864546,-519.925,500.0,0.00787286,99.3743790467,1241.79985559,0.994791,0.0062934,1,0.1,99.3491021034,0.783185,34.5577,1241.79985559,1.22899,-373.058,0.0123542
-376.347131611,100,-376.347131611,1.0136,1.53946e-06,100,0.01,-376.347131611,-516.363,500.0,0.00591943,98.4987914942,1369.4202718,0.987514,0.0150126,1,0.1,98.658028168,0.584552,36.4238,1369.4202718,1.32366,-374.377,0.0134039
-372.930415503,100,-372.930415503,1.01081,1.25365e-06,100,0.01,-372.930415503,-508.008,500.0,0.00704889,98.7741138585,1148.08109101,1.0007,0.0125539,1,0.1,98.9309206065,0.70538,34.2943,1148.08109101,1.23412,-371.488,0.0123326
