MaxNormIw,VarVanillaIw,MinVanillaIw,ESSRenyi,AvgDiscRet,eRenyi2,AvgRet,BatchSize,VarNormIw,VarJ,AvgNormIw,VarDiscRet,MinNormIw,EpsThisIter,AvgEpLen,IterType,Bound,MaxVanillaIw,Delta,VanillaAvgRet,ESSClassic,J,VarRet,AvgVanillaIw
0.0114024,0.0024115,0.920343,99.7786188538,-106.433780581,1.00222,-106.433780581,100,2.3759e-07,2.05321,0.01,4.24026614144,0.00913526,100,17.85,1,-117.452,1.14875,0.5,-106.433780581,99.7652911969,-106.409,4.24026614144,1.00746
0.0110295,0.00152,0.889122,99.8633109883,-106.492326661,1.00137,-106.492326661,100,1.50446e-07,1.84237,0.01,3.45379150382,0.00884566,100,17.58,1,-117.65,1.10863,0.5,-106.492326661,99.8512975084,-106.478,3.45379150382,1.00515
0.0112034,0.0020045,0.87758,99.8188920573,-106.679869591,1.00181,-106.679869591,100,2.0003e-07,1.99955,0.01,4.07115418551,0.0087666,100,17.31,1,-117.84,1.12151,0.5,-106.679869591,99.8023315522,-106.661,4.07115418551,1.00105
0.0150122,0.0100169,0.760214,99.4725420306,-106.566691123,1.0053,-106.566691123,100,9.85733e-07,2.02076,0.01,4.08980963742,0.00754135,100,16.19,1,-117.813,1.51332,0.5,-106.566691123,99.0335329327,-106.517,4.08980963742,1.00806
0.0111849,0.00261373,0.884647,99.6826973694,-106.372680189,1.00318,-106.372680189,100,2.5974e-07,2.88236,0.01,7.59225114144,0.00881879,100,17.92,1,-117.502,1.122,0.5,-106.372680189,99.7435189424,-106.338,7.59225114144,1.00314
0.0107641,0.000825551,0.897874,99.8818127068,-106.482444733,1.00118,-106.482444733,100,8.2946e-08,1.9063,0.01,3.67959161047,0.00899997,100,19.02,1,-117.593,1.07387,0.5,-106.482444733,99.9179323667,-106.469,3.67959161047,0.997641
0.0106944,0.00168627,0.825772,99.8392309747,-106.551926629,1.00161,-106.551926629,100,1.70647e-07,1.51855,0.01,2.35438250391,0.00830705,100,17.23,1,-117.666,1.06309,0.5,-106.551926629,99.8313413964,-106.534,2.35438250391,0.994062
0.0112483,0.00132985,0.930953,99.870789328,-106.620832551,1.00129,-106.620832551,100,1.33175e-07,1.56263,0.01,2.47967009463,0.00931616,100,16.87,1,-117.763,1.12403,0.5,-106.620832551,99.8683377237,-106.607,2.47967009463,0.999288
0.0117041,0.000993504,0.933456,99.8900193907,-106.707049996,1.0011,-106.707049996,100,1.00317e-07,1.87134,0.01,3.58558378325,0.00937986,100,17.51,1,-117.852,1.16476,0.5,-106.707049996,99.9007669746,-106.694,3.58558378325,0.995171
0.010647,0.000800605,0.877997,99.9335611498,-106.582779777,1.00066,-106.582779777,100,8.01525e-08,2.12457,0.01,4.57799011351,0.00878502,100,17.89,1,-117.787,1.06408,0.5,-106.582779777,99.9206864756,-106.575,4.57799011351,0.999426
0.0113197,0.00717186,0.581941,99.5629304749,-106.877607039,1.00439,-106.877607039,100,7.28747e-07,2.06226,0.01,4.44843971923,0.00586613,100,16.59,1,-118.208,1.12296,0.5,-106.877607039,99.2837117982,-106.826,4.44843971923,0.992036
0.0109459,0.00119232,0.916575,99.856927346,-106.789572675,1.00143,-106.789572675,100,1.19813e-07,1.71953,0.01,3.02048877863,0.00918807,100,17.13,1,-117.878,1.09193,0.5,-106.789572675,99.8815273209,-106.773,3.02048877863,0.99757
0.0135854,0.00577896,0.808547,99.595579597,-106.491822559,1.00406,-106.491822559,100,5.70379e-07,2.12793,0.01,4.55651849373,0.00803271,100,17.25,1,-117.734,1.36746,0.5,-106.491822559,99.4385092662,-106.446,4.55651849373,1.00657
0.011692,0.0021634,0.926392,99.7859895542,-106.791114674,1.00214,-106.791114674,100,2.14699e-07,1.9466,0.01,3.86461536663,0.0092287,100,16.86,1,-118.122,1.17366,0.5,-106.791114674,99.7879260201,-106.766,3.86461536663,1.00382
0.0113063,0.00287772,0.817348,99.7590045658,-106.466123445,1.00242,-106.466123445,100,2.8994e-07,1.66486,0.01,2.93268732192,0.00820421,100,17.07,1,-117.646,1.12639,0.5,-106.466123445,99.7137634595,-106.438,2.93268732192,0.996254
0.0111755,0.0026435,0.859466,99.7877225983,-106.5812795,1.00213,-106.5812795,100,2.64546e-07,1.88403,0.01,3.67199365313,0.00859786,100,17.14,1,-117.855,1.11714,0.5,-106.5812795,99.7387692861,-106.557,3.67199365313,0.999628
0.0127119,0.002659,0.901095,99.6461677077,-106.445306271,1.00355,-106.445306271,100,2.6608e-07,1.82903,0.01,3.03874549753,0.009014,100,16.83,1,-117.471,1.27076,0.5,-106.445306271,99.7372803258,-106.409,3.03874549753,0.999661
0.0110291,0.00244975,0.889146,99.714144974,-106.82712217,1.00287,-106.82712217,100,2.40638e-07,1.91493,0.01,3.74984056262,0.0088124,100,17.29,1,-117.961,1.11281,0.5,-106.82712217,99.7623524719,-106.799,3.74984056262,1.00897
0.0114066,0.00289373,0.864426,99.7659214894,-106.697112825,1.00235,-106.697112825,100,2.94245e-07,1.74305,0.01,3.05619899331,0.00871673,100,16.73,1,-117.872,1.13117,0.5,-106.697112825,99.7095486208,-106.671,3.05619899331,0.991687
0.0111066,0.00165438,0.869351,99.8306762146,-106.443298865,1.0017,-106.443298865,100,1.65221e-07,2.0123,0.01,4.05588261853,0.00868782,100,19.34,1,-117.617,1.11139,0.5,-106.443298865,99.8366912858,-106.424,4.05588261853,1.00066
0.0117183,0.00486785,0.779005,99.588568042,-106.230798162,1.00413,-106.230798162,100,4.93434e-07,2.69223,0.01,6.40610018661,0.00784306,100,18.03,1,-117.396,1.16391,0.5,-106.230798162,99.5138852358,-106.186,6.40610018661,0.99324
0.0108873,0.00377417,0.816647,99.691783618,-106.761022268,1.00309,-106.761022268,100,3.82233e-07,1.99292,0.01,4.18255848301,0.0082184,100,16.39,1,-118.206,1.08185,0.5,-106.761022268,99.6229972554,-106.725,4.18255848301,0.99368
0.0121478,0.00310017,0.924821,99.7497993079,-106.504918899,1.00251,-106.504918899,100,3.0935e-07,1.70675,0.01,2.945011419,0.00923825,100,17.39,1,-117.547,1.21609,0.5,-106.504918899,99.6946840836,-106.478,2.945011419,1.00108
0.0108422,0.00362204,0.783,99.6477538532,-106.500963363,1.00353,-106.500963363,100,3.59521e-07,1.90285,0.01,3.76998072304,0.00780095,100,17.37,1,-117.773,1.08825,0.5,-106.500963363,99.6453520829,-106.466,3.76998072304,1.00372
0.0108142,0.00115276,0.894095,99.8911612971,-106.124057003,1.00109,-106.124057003,100,1.14661e-07,2.54484,0.01,6.49755209115,0.00891706,100,18.99,1,-117.262,1.08432,0.5,-106.124057003,99.8865663341,-106.111,6.49755209115,1.00268
0.010764,0.00170643,0.882352,99.8393973318,-106.32947104,1.00161,-106.32947104,100,1.70206e-07,2.06348,0.01,4.27238119965,0.00881222,100,18.4,1,-117.37,1.07778,0.5,-106.32947104,99.831784566,-106.312,4.27238119965,1.00128
0.0136486,0.00713744,0.835737,99.4626347933,-106.393068989,1.0054,-106.393068989,100,7.03269e-07,3.07683,0.01,7.94513002057,0.00829582,100,20.72,1,-117.53,1.37499,0.5,-106.393068989,99.3085757129,-106.333,7.94513002057,1.00742
0.0110912,0.00549243,0.729117,99.4426612,-106.697828103,1.0056,-106.697828103,100,5.41513e-07,2.04241,0.01,4.45580775216,0.00723968,100,17.2,1,-117.992,1.11701,0.5,-106.697828103,99.4667275462,-106.633,4.45580775216,1.00711
0.0109632,0.00197516,0.869913,99.8267795321,-106.666372543,1.00174,-106.666372543,100,1.94449e-07,2.25731,0.01,5.20473514357,0.00863132,100,19.74,1,-117.856,1.10494,0.5,-106.666372543,99.8078725583,-106.647,5.20473514357,1.00786
0.0115343,0.00382981,0.85078,99.6785753413,-106.29072739,1.00322,-106.29072739,100,3.80145e-07,1.894,0.01,3.57918222799,0.00847623,100,16.88,1,-117.412,1.15773,0.5,-106.29072739,99.6250622421,-106.255,3.57918222799,1.00372
0.0135157,0.012158,0.627168,99.1095554985,-106.903941597,1.00898,-106.903941597,100,1.22842e-06,2.07551,0.01,4.42997549965,0.00630413,100,17.82,1,-118.137,1.34461,0.5,-106.903941597,98.798495262,-106.803,4.42997549965,0.994852
0.0111675,0.00128971,0.87951,99.8782331121,-106.60404772,1.00122,-106.60404772,100,1.28903e-07,1.93984,0.01,3.85056853812,0.00879278,100,16.47,1,-117.87,1.11704,0.5,-106.60404772,99.872534919,-106.59,3.85056853812,1.00026
0.0109823,0.000525868,0.960499,99.9449437159,-106.754952807,1.00055,-106.754952807,100,5.28866e-08,2.04351,0.01,4.18535680159,0.00963234,100,17.05,1,-117.973,1.09511,0.5,-106.754952807,99.9476677927,-106.749,4.18535680159,0.997161
0.0136075,0.0152842,0.523773,99.0709406593,-106.256941081,1.00938,-106.256941081,100,1.54919e-06,2.41242,0.01,5.5816748023,0.00527319,100,20.04,1,-117.553,1.3516,0.5,-106.256941081,98.4894936292,-106.158,5.5816748023,0.993275
0.0111351,0.00160833,0.853271,99.8725372096,-106.592696073,1.00128,-106.592696073,100,1.61679e-07,1.97465,0.01,3.95351970076,0.00855513,100,16.55,1,-117.875,1.11059,0.5,-106.592696073,99.8401807578,-106.578,3.95351970076,0.997379
0.0116192,0.00300169,0.891214,99.7023527598,-106.572482737,1.00299,-106.572482737,100,3.02855e-07,1.78221,0.01,3.22474451814,0.00895193,100,16.5,1,-117.731,1.15675,0.5,-106.572482737,99.7010804818,-106.54,3.22474451814,0.995555
0.0107478,0.00137639,0.896163,99.8539438378,-106.437957728,1.00146,-106.437957728,100,1.3688e-07,1.99878,0.01,4.07623536275,0.0089369,100,17.45,1,-117.683,1.07775,0.5,-106.437957728,99.8647014954,-106.421,4.07623536275,1.00277
0.0116945,0.00221683,0.937627,99.7835087943,-106.676417874,1.00217,-106.676417874,100,2.19963e-07,2.01709,0.01,4.17119562158,0.00933982,100,17.18,1,-117.874,1.17402,0.5,-106.676417874,99.7826982411,-106.653,4.17119562158,1.0039
0.0113675,0.00685104,0.724079,99.3672018895,-106.805587272,1.00637,-106.805587272,100,6.96996e-07,1.97831,0.01,4.10535777091,0.00730336,100,16.35,1,-118.076,1.12701,0.5,-106.805587272,99.3146881427,-106.734,4.10535777091,0.991433
0.0107786,0.000980061,0.826229,99.8788277114,-106.256509578,1.00121,-106.256509578,100,9.78175e-08,1.89264,0.01,3.64483192764,0.00825434,100,18.75,1,-117.392,1.0789,0.5,-106.256509578,99.9032549674,-106.242,3.64483192764,1.00096
0.0109257,0.00622729,0.568577,99.5526153453,-106.819917146,1.00449,-106.819917146,100,6.28884e-07,2.00354,0.01,4.19461478113,0.0057138,100,16.84,1,-118.079,1.08721,0.5,-106.819917146,99.3812529245,-106.766,4.19461478113,0.995094
0.221297,7.66892,0.277364,70.0161648162,-106.480049827,1.42824,-106.480049827,100,0.000469222,29.9232,0.01,6.00288095272,0.00216956,100,18.39,1,-116.049,28.2913,0.5,-106.480049827,17.7138502828,-102.719,6.00288095272,1.27843
0.0109185,0.00213406,0.81038,99.8539913823,-106.9833406,1.00146,-106.9833406,100,2.14263e-07,1.95401,0.01,3.88253712983,0.00812006,100,17.12,1,-118.194,1.08967,0.5,-106.9833406,99.7883071689,-106.966,3.88253712983,0.997998
0.0104104,0.000776724,0.9105,99.8827522443,-106.992430691,1.00117,-106.992430691,100,7.68492e-08,1.80026,0.01,3.28662306965,0.00905662,100,17.69,1,-118.17,1.0466,0.5,-106.992430691,99.9239953996,-106.98,3.28662306965,1.00534
0.0106077,0.000713309,0.941487,99.9242284278,-106.612797618,1.00076,-106.612797618,100,7.14529e-08,1.86016,0.01,3.54609801821,0.00942292,100,18.77,1,-117.81,1.05987,0.5,-106.612797618,99.9292869462,-106.605,3.54609801821,0.999146
0.0111395,0.00158777,0.911905,99.8379476672,-106.663840661,1.00162,-106.663840661,100,1.58719e-07,1.87083,0.01,3.63329388984,0.00911736,100,17.0,1,-117.797,1.11416,0.5,-106.663840661,99.8431284933,-106.646,3.63329388984,1.00019
0.0127017,0.0101136,0.618659,98.9168750476,-106.304756729,1.01095,-106.304756729,100,1.04729e-06,3.73387,0.01,11.9712170342,0.00629552,100,19.64,1,-117.552,1.24819,0.5,-106.304756729,98.973819226,-106.185,11.9712170342,0.982698
0.011162,0.00214303,0.867729,99.7257739986,-106.439769463,1.00275,-106.439769463,100,2.17151e-07,2.02979,0.01,4.15610701709,0.00873474,100,16.08,1,-117.623,1.10886,0.5,-106.439769463,99.7855001145,-106.409,4.15610701709,0.993422
0.0127641,0.00820361,0.660554,99.2927149665,-106.869291725,1.00712,-106.869291725,100,8.21406e-07,2.44158,0.01,5.58364666257,0.00660975,100,18.89,1,-118.156,1.27559,0.5,-106.869291725,99.1933536414,-106.79,5.58364666257,0.999363
0.0122506,0.0055458,0.835123,99.5142094046,-106.838133057,1.00488,-106.838133057,100,5.53671e-07,1.90318,0.01,3.76444623643,0.00834439,100,17.22,1,-118.022,1.22606,0.5,-106.838133057,99.4548744396,-106.783,3.76444623643,1.00082
0.0110184,0.00268522,0.88025,99.7049479927,-106.166833175,1.00296,-106.166833175,100,2.69303e-07,3.00976,0.01,8.44544491545,0.0088153,100,18.03,1,-117.319,1.10024,0.5,-106.166833175,99.73408082,-106.138,8.44544491545,0.998547
0.0120533,0.00546437,0.706533,99.5879532479,-106.004859284,1.00414,-106.004859284,100,5.50336e-07,2.97363,0.01,7.95391166407,0.00709049,100,16.86,1,-117.181,1.20106,0.5,-106.004859284,99.4581254525,-105.961,7.95391166407,0.996452
0.0129425,0.0043646,0.724697,99.6234345599,-106.447296673,1.00378,-106.447296673,100,4.53276e-07,1.771,0.01,3.16768038613,0.00738526,100,17.29,1,-117.638,1.27002,0.5,-106.447296673,99.5532554356,-106.406,3.16768038613,0.981275
0.0123959,0.00202897,0.894225,99.8064694367,-106.391249805,1.00194,-106.391249805,100,2.02507e-07,1.83278,0.01,3.36056607568,0.00893365,100,16.75,1,-117.52,1.24078,0.5,-106.391249805,99.7999130436,-106.37,3.36056607568,1.00096
0.0110698,0.00232126,0.83251,99.7869866407,-106.769301805,1.00213,-106.769301805,100,2.32462e-07,1.82997,0.01,3.52047820657,0.00833111,100,15.73,1,-118.013,1.10618,0.5,-106.769301805,99.7703833631,-106.743,3.52047820657,0.999279
0.0157242,0.0103475,0.9103,99.5171726454,-106.681313353,1.00485,-106.681313353,100,1.0104e-06,2.4466,0.01,5.6685751579,0.00899524,100,20.18,1,-117.84,1.59125,0.5,-106.681313353,99.0096088893,-106.631,5.6685751579,1.01198
0.0116837,0.00204368,0.899477,99.7540221277,-106.898479129,1.00247,-106.898479129,100,2.06555e-07,2.16446,0.01,4.7827815587,0.00904276,100,17.43,1,-118.155,1.16217,0.5,-106.898479129,99.795985058,-106.871,4.7827815587,0.994693
0.0107376,0.00343589,0.760187,99.6706875828,-106.743584837,1.0033,-106.743584837,100,3.44821e-07,1.99626,0.01,4.1062187063,0.00761548,100,17.66,1,-117.913,1.07184,0.5,-106.743584837,99.6597839698,-106.706,4.1062187063,0.998213
0.0119366,0.00434392,0.925106,99.5822549401,-106.40820246,1.00419,-106.40820246,100,4.33341e-07,1.96583,0.01,3.8738458298,0.00923986,100,19.07,1,-117.504,1.19511,0.5,-106.40820246,99.5728347,-106.362,3.8738458298,1.00121
0.0107432,0.00147872,0.890482,99.8535872551,-106.625459176,1.00147,-106.625459176,100,1.46611e-07,2.33573,0.01,5.49368800546,0.00886679,100,19.76,1,-117.822,1.07893,0.5,-106.625459176,99.8550699629,-106.609,5.49368800546,1.00429
0.10794,3.49249,0.23591,99.9999880791,-106.679163949,1.0,-106.679163949,100,0.000264597,3.03663,0.01,3.37393258344,0.00205339,100,18.6,1,-117.366,12.401,0.5,-106.679163949,27.6280337642,-106.21,3.37393258344,1.14888
0.012085,0.00163361,0.943821,99.8615277659,-106.602479883,1.00139,-106.602479883,100,1.6169e-07,1.93443,0.01,3.84684894588,0.0093898,100,18.95,1,-117.714,1.21473,0.5,-106.602479883,99.8401928434,-106.587,3.84684894588,1.00516
0.0117934,0.00513086,0.767341,99.5551555282,-106.544134422,1.00447,-106.544134422,100,5.18609e-07,2.00226,0.01,4.14920772357,0.0077146,100,18.93,1,-117.75,1.17304,0.5,-106.544134422,99.4892098707,-106.493,4.14920772357,0.99466
0.0129215,0.00384315,0.891144,99.7193012404,-106.704200541,1.00281,-106.704200541,100,3.80281e-07,1.93828,0.01,3.76077642514,0.00886455,100,17.83,1,-117.939,1.29899,0.5,-106.704200541,99.6249087009,-106.673,3.76077642514,1.00529
0.0119219,0.00286783,0.889793,99.7685912276,-106.508914008,1.00232,-106.508914008,100,2.81893e-07,1.54572,0.01,2.39425669528,0.00882175,100,17.55,1,-117.542,1.20248,0.5,-106.508914008,99.7216834225,-106.483,2.39425669528,1.00864
0.0105925,0.00207691,0.85477,99.8108870698,-106.357851681,1.00189,-106.357851681,100,2.08168e-07,2.03736,0.01,4.29749896238,0.00855751,100,18.16,1,-117.569,1.05804,0.5,-106.357851681,99.7943511265,-106.337,4.29749896238,0.998853
0.0114186,0.000879088,0.941267,99.9242760393,-106.652147508,1.00076,-106.652147508,100,8.80967e-08,2.0399,0.01,4.26173791151,0.00942272,100,17.03,1,-118.259,1.14064,0.5,-106.652147508,99.912851537,-106.642,4.26173791151,0.998933
0.0111422,0.00158697,0.909799,99.8810277903,-106.809277442,1.00119,-106.809277442,100,1.59333e-07,1.79292,0.01,3.23327976026,0.0091162,100,18.34,1,-117.883,1.11199,0.5,-106.809277442,99.8425379328,-106.796,3.23327976026,0.998003
0.0114188,0.00184605,0.895421,99.8598634824,-106.13718691,1.0014,-106.13718691,100,1.81153e-07,2.2728,0.01,5.12537174426,0.0088701,100,20.87,1,-117.363,1.15271,0.5,-106.13718691,99.820967752,-106.121,5.12537174426,1.00948
0.0104229,0.000210466,0.965469,99.9733280768,-106.258732825,1.00027,-106.258732825,100,2.1022e-08,1.8429,0.01,3.4322456397,0.00964903,100,17.53,1,-117.484,1.0429,0.5,-106.258732825,99.9792062714,-106.255,3.4322456397,1.00059
0.011533,0.0049717,0.71543,99.5235247282,-106.796754879,1.00479,-106.796754879,100,5.02285e-07,1.8664,0.01,3.71916537158,0.00719101,100,18.59,1,-117.945,1.14741,0.5,-106.796754879,99.5051680131,-106.742,3.71916537158,0.994895
0.0109195,0.00191375,0.866548,99.7547338741,-106.789268797,1.00246,-106.789268797,100,1.93029e-07,2.25839,0.01,5.03295937814,0.00870282,100,18.07,1,-117.925,1.08727,0.5,-106.789268797,99.8092948217,-106.761,5.03295937814,0.995709
0.011271,0.00143889,0.882064,99.865391495,-106.330422136,1.00135,-106.330422136,100,1.42828e-07,2.10533,0.01,4.50531139801,0.00878807,100,21.67,1,-117.501,1.13127,0.5,-106.330422136,99.8588012512,-106.315,4.50531139801,1.00371
0.0105103,0.00224134,0.761858,99.8004967534,-106.767531661,1.002,-106.767531661,100,2.23722e-07,1.92963,0.01,3.7932297589,0.00761157,100,16.74,1,-118.107,1.052,0.5,-106.767531661,99.7790399686,-106.745,3.7932297589,1.00092
0.0111191,0.00550702,0.730378,99.6296582219,-106.518058965,1.00372,-106.518058965,100,5.65431e-07,1.91074,0.01,3.68258042935,0.00740081,100,17.82,1,-117.667,1.09733,0.5,-106.518058965,99.4433473914,-106.476,3.68258042935,0.986889
0.0109627,0.00210558,0.894427,99.7394928588,-106.213017278,1.00261,-106.213017278,100,2.09736e-07,2.79175,0.01,7.59732995563,0.0089268,100,18.54,1,-117.451,1.09842,0.5,-106.213017278,99.7928123955,-106.184,7.59732995563,1.00196
0.010478,0.00170492,0.792418,99.8496293583,-106.445533738,1.00151,-106.445533738,100,1.71595e-07,2.13808,0.01,4.67921036259,0.00794977,100,18.42,1,-117.701,1.04442,0.5,-106.445533738,99.8304265977,-106.427,4.67921036259,0.996781
0.0117375,0.00317067,0.775077,99.7248611229,-106.035624983,1.00276,-106.035624983,100,3.14875e-07,1.63356,0.01,2.73787558139,0.00772393,100,18.34,1,-117.214,1.17783,0.5,-106.035624983,99.6892400488,-106.004,2.73787558139,1.00348
0.0111237,0.0021304,0.845869,99.7713441739,-106.55028793,1.00229,-106.55028793,100,2.11261e-07,1.96984,0.01,3.97858385745,0.0084233,100,16.32,1,-117.787,1.11705,0.5,-106.55028793,99.7912637889,-106.525,3.97858385745,1.0042
0.0111622,0.00246163,0.834342,99.759728247,-106.49605072,1.00241,-106.49605072,100,2.49249e-07,1.9292,0.01,3.77897899947,0.00839555,100,18.2,1,-117.677,1.10929,0.5,-106.49605072,99.7538911493,-106.469,3.77897899947,0.993792
0.0107223,0.00224056,0.834145,99.7683776433,-107.001471365,1.00232,-107.001471365,100,2.23817e-07,2.17297,0.01,4.71411105988,0.008337,100,18.44,1,-118.155,1.0728,0.5,-107.001471365,99.7788937345,-106.977,4.71411105988,1.00053
0.0110852,0.00414304,0.671349,99.712402632,-106.241519762,1.00288,-106.241519762,100,4.20395e-07,1.89989,0.01,3.79227284593,0.00676266,100,22.46,1,-117.352,1.10046,0.5,-106.241519762,99.5855232957,-106.207,3.79227284593,0.992729
0.0110284,0.00491732,0.71346,99.6068734685,-106.257288866,1.00395,-106.257288866,100,5.0027e-07,3.04729,0.01,9.27203728929,0.00719628,100,21.66,1,-117.494,1.09339,0.5,-106.257288866,99.5071530837,-106.213,9.27203728929,0.99143
0.0113585,0.00375915,0.845926,99.731299032,-106.713731271,1.00269,-106.713731271,100,3.7343e-07,2.09615,0.01,4.37471414211,0.00843125,100,20.46,1,-117.963,1.13962,0.5,-106.713731271,99.6316650504,-106.683,4.37471414211,1.00332
0.0176051,0.0124514,0.861163,99.4316402495,-106.245814813,1.00572,-106.245814813,100,1.20434e-06,2.74009,0.01,6.13459454732,0.00846935,100,18.43,1,-117.315,1.79009,0.5,-106.245814813,98.8217499191,-106.187,6.13459454732,1.0168
0.011705,0.00330097,0.778274,99.7186848311,-106.837520055,1.00282,-106.837520055,100,3.3261e-07,1.89926,0.01,3.69953352119,0.00781231,100,19.12,1,-118.04,1.16607,0.5,-106.837520055,99.6718212665,-106.805,3.69953352119,0.996215
0.0123641,0.0067117,0.820656,99.5212222997,-106.723553197,1.00481,-106.723553197,100,6.7194e-07,2.03482,0.01,4.26535949287,0.00821127,100,19.04,1,-117.892,1.2357,0.5,-106.723553197,99.3391479444,-106.674,4.26535949287,0.999427
0.0127706,0.00343723,0.855219,99.6938688317,-106.971675126,1.00307,-106.971675126,100,3.47001e-07,2.14807,0.01,4.73242052922,0.00859287,100,19.5,1,-118.184,1.27101,0.5,-106.971675126,99.6576503989,-106.937,4.73242052922,0.995266
0.012471,0.00395686,0.870563,99.7038340406,-106.410841209,1.00297,-106.410841209,100,3.97946e-07,2.17701,0.01,4.65316578003,0.00873044,100,17.3,1,-117.495,1.24356,0.5,-106.410841209,99.6075990855,-106.378,4.65316578003,0.997157
0.0107189,0.00269866,0.794143,99.7639519075,-106.247292077,1.00237,-106.247292077,100,2.71817e-07,2.38343,0.01,5.70738039787,0.00797009,100,19.78,1,-117.362,1.06803,0.5,-106.247292077,99.7316452799,-106.221,5.70738039787,0.996404
0.0126619,0.00265883,0.926717,99.7888502964,-106.533487679,1.00212,-106.533487679,100,2.60785e-07,2.10979,0.01,4.54026284236,0.0091779,100,19.37,1,-117.927,1.27851,0.5,-106.533487679,99.7425057844,-106.51,4.54026284236,1.00973
0.0124129,0.0130873,0.665558,98.9517979954,-106.209114132,1.01059,-106.209114132,100,1.35534e-06,3.44069,0.01,9.31291785515,0.00677306,100,23.2,1,-117.333,1.21976,0.5,-106.209114132,98.6759874516,-106.099,9.31291785515,0.982654
0.0115727,0.00449027,0.820334,99.5098534068,-106.128503564,1.00493,-106.128503564,100,4.64817e-07,2.14321,0.01,4.44702807902,0.00834633,100,22.79,1,-117.287,1.13744,0.5,-106.128503564,99.541941978,-106.077,4.44702807902,0.982868
0.0146545,0.00524585,0.807798,99.6047445848,-106.327754041,1.00397,-106.327754041,100,5.32658e-07,1.88258,0.01,3.30773630357,0.0081399,100,18.47,1,-117.381,1.45431,0.5,-106.327754041,99.4754458752,-106.286,3.30773630357,0.992394
0.0107815,0.000613896,0.939785,99.9272875591,-106.592069178,1.00073,-106.592069178,100,6.17591e-08,1.86005,0.01,3.47105563953,0.00942608,100,16.61,1,-117.851,1.07492,0.5,-106.592069178,99.9388821839,-106.584,3.47105563953,0.997004
0.0109553,0.00293586,0.854861,99.7765538287,-106.885075225,1.00224,-106.885075225,100,2.98374e-07,1.99158,0.01,4.06775033612,0.00861803,100,17.86,1,-118.07,1.08671,0.5,-106.885075225,99.7054848085,-106.86,4.06775033612,0.991944
0.0105493,0.00125635,0.909486,99.8704445151,-106.814173789,1.0013,-106.814173789,100,1.26054e-07,1.93278,0.01,3.77231641553,0.00911001,100,18.77,1,-117.957,1.05318,0.5,-106.814173789,99.8753707336,-106.8,3.77231641553,0.998337
0.0119679,0.00290491,0.782067,99.7372634354,-106.70537695,1.00263,-106.70537695,100,2.93466e-07,2.34703,0.01,5.25509897382,0.00786061,100,18.32,1,-117.913,1.19071,0.5,-106.70537695,99.7102876758,-106.675,5.25509897382,0.994918
0.0156432,0.00826188,0.880319,99.2291724925,-106.590877733,1.00777,-106.590877733,100,8.44865e-07,2.04401,0.01,3.84679297136,0.00890214,100,17.31,1,-117.686,1.54693,0.5,-106.590877733,99.1705171951,-106.507,3.84679297136,0.988885
0.0123498,0.00315552,0.854459,99.6727600711,-106.597731448,1.00328,-106.597731448,100,3.13339e-07,1.92776,0.01,3.78060431842,0.00851457,100,19.53,1,-117.846,1.23933,0.5,-106.597731448,99.6907387424,-106.561,3.78060431842,1.00353
0.011057,0.00252077,0.826475,99.7312397473,-106.536593121,1.00269,-106.536593121,100,2.52476e-07,2.23829,0.01,5.02447261541,0.00827129,100,20.94,1,-117.791,1.10483,0.5,-106.536593121,99.7506626681,-106.506,5.02447261541,0.999209
0.0105383,0.000465698,0.923452,99.9540778379,-106.717229897,1.00046,-106.717229897,100,4.67056e-08,1.84698,0.01,3.47991392119,0.00924797,100,17.19,1,-117.91,1.0523,0.5,-106.717229897,99.9538138319,-106.712,3.47991392119,0.998545
0.0170915,0.0104839,0.819718,99.3815993402,-106.384939549,1.00622,-106.384939549,100,1.04681e-06,2.37354,0.01,5.51835741598,0.00819099,100,19.58,1,-117.572,1.71044,0.5,-106.384939549,98.9742852159,-106.322,5.51835741598,1.00076
0.0108375,0.00304242,0.788615,99.7093684949,-106.609667771,1.00291,-106.609667771,100,3.06345e-07,1.90732,0.01,3.81019486972,0.00791336,100,15.88,1,-117.782,1.08002,0.5,-106.609667771,99.6976548196,-106.577,3.81019486972,0.996561
0.0122157,0.00457131,0.836527,99.496197642,-106.015922823,1.00506,-106.015922823,100,4.59924e-07,3.20579,0.01,8.40572038049,0.00839079,100,21.18,1,-116.99,1.21785,0.5,-106.015922823,99.5467484535,-105.963,8.40572038049,0.996959
0.0112344,0.0015627,0.904681,99.8353336244,-106.99826149,1.00165,-106.99826149,100,1.56405e-07,1.80384,0.01,3.31693099911,0.0090507,100,16.85,1,-118.164,1.12296,0.5,-106.99826149,99.845408003,-106.979,3.31693099911,0.999571
0.0160601,0.00965,0.794249,99.4886337019,-106.682565782,1.00514,-106.682565782,100,9.64468e-07,2.1303,0.01,4.59187945324,0.0079403,100,16.84,1,-117.906,1.60645,0.5,-106.682565782,99.0542199951,-106.624,4.59187945324,1.00028
0.01216,0.00249552,0.860258,99.7938005989,-106.557165104,1.00207,-106.557165104,100,2.48899e-07,1.92472,0.01,3.78628466074,0.00859132,100,19.0,1,-117.652,1.21759,0.5,-106.557165104,99.7542022902,-106.534,3.78628466074,1.00131
