eRenyi2,MinNormIw,AvgDiscRet,VanillaAvgRet,ESSClassic,MinVanillaIw,VarJ,VarVanillaIw,ESSRenyi,MaxVanillaIw,MaxNormIw,AvgNormIw,BatchSize,IterType,EpsThisIter,Delta,VarDiscRet,AvgEpLen,VarNormIw,Bound,J,VarRet,AvgVanillaIw,AvgRet
1.0,0.00333333,-23.8937074614,-23.8937074614,299.999969474,1.0,76.9059,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6069.88746468,277.29,5.43914e-20,-37.9002,-32.2816,6069.88746468,1.0,-23.8937074614
1.0,0.0025,-40.8256626686,-40.8256626686,400.0,1.0,76.5993,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5728.76945023,224.65,5.4346e-20,-39.2834,-34.4176,5728.76945023,1.0,-40.8256626686
4.01997,2.12813e-11,-38.9429986438,-38.9429986438,132.144119227,1.19105e-08,148.729,3.49484,124.379098519,11.6324,0.0207843,0.002,500,1,100,0.6,5852.98118826,231.73,1.11573e-05,-27.2554,-18.5294,5852.98118826,1.11934,-38.9429986438
1.0,0.01,-26.908841574,-26.908841574,100.0,1.0,78.0648,,500.0,1.0,0.01,0.01,500,2,100,0.6,6155.67848867,272.67,3.50449e-18,-36.501,-26.9088,6155.67848867,1.0,-26.908841574
1.0,0.005,-21.3759999362,-21.3759999362,200.000000102,1.0,77.9191,,500.0,1.0,0.005,0.005,500,2,100,0.6,6094.28117147,286.57,2.1793e-19,-31.102,-24.1424,6094.28117147,1.0,-21.3759999362
1.0,0.00333333,-38.1931476641,-38.1931476641,299.999969474,1.0,76.8388,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5493.17537193,236.42,5.43914e-20,-34.5085,-28.826,5493.17537193,1.0,-38.1931476641
1.0,0.0025,-26.2465530555,-26.2465530555,400.0,1.0,77.0066,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6063.07906137,268.13,5.4346e-20,-33.1023,-28.1811,6063.07906137,1.0,-26.2465530555
1.0,0.002,-29.417696051,-29.417696051,500.000006643,1.0,77.1097,,500.0,1.0,0.002,0.002,500,1,100,0.6,6068.96255384,264.02,5.43187e-20,-32.8301,-28.4284,6068.96255384,1.0,-29.417696051
1.0,0.01,-19.7316588403,-19.7316588403,100.0,1.0,76.3042,,500.0,1.0,0.01,0.01,500,2,100,0.6,5881.14924672,289.45,3.50449e-18,-28.8475,-19.7317,5881.14924672,1.0,-19.7316588403
1.0,0.005,-31.0751168228,-31.0751168228,200.000000102,1.0,76.8925,,500.0,1.0,0.005,0.005,500,2,100,0.6,5998.20548105,255.23,2.1793e-19,-31.9854,-25.4034,5998.20548105,1.0,-31.0751168228
1.0,0.00333333,-38.4853392489,-38.4853392489,299.999969474,1.0,76.7153,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5774.47558343,237.01,5.43914e-20,-35.3239,-29.764,5774.47558343,1.0,-38.4853392489
1.0,0.0025,-15.8169495943,-15.8169495943,400.0,1.0,77.0219,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5987.76027468,294.83,5.4346e-20,-31.0922,-26.2773,5987.76027468,1.0,-15.8169495943
1.0,0.00199998,-39.1287513868,-39.1287513868,500.000030907,0.999989,77.0921,3.64792e-12,500.0,1.00001,0.00200002,0.002,500,1,100,0.6,5913.46810532,232.21,1.46108e-17,-33.1542,-28.8475,5913.46810532,1.0,-39.1287513868
1.0,0.01,-31.6694124908,-31.6694124908,100.0,1.0,75.3064,,500.0,1.0,0.01,0.01,500,2,100,0.6,5728.3337511,255.13,3.50449e-18,-40.9517,-31.6694,5728.3337511,1.0,-31.6694124908
1.0,0.005,-27.6760202487,-27.6760202487,200.000000102,1.0,76.1007,,500.0,1.0,0.005,0.005,500,2,100,0.6,5963.2445599,263.88,2.1793e-19,-36.2843,-29.6727,5963.2445599,1.0,-27.6760202487
1.0,0.00333333,-26.8244073608,-26.8244073608,299.999969474,1.0,76.1645,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5873.79988029,262.76,5.43914e-20,-34.1216,-28.7233,5873.79988029,1.0,-26.8244073608
1.0,0.0025,-23.1971740523,-23.1971740523,400.0,1.0,76.7755,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6214.04869335,282.04,5.4346e-20,-32.104,-27.3418,6214.04869335,1.0,-23.1971740523
1.0,0.002,-11.248426546,-11.248426546,500.000006643,1.0,76.8765,,500.0,1.0,0.002,0.002,500,1,100,0.6,5823.07083114,312.86,5.43187e-20,-28.3826,-24.1231,5823.07083114,1.0,-11.248426546
1.0,0.01,-39.9931074794,-39.9931074794,100.0,1.0,75.3196,,500.0,1.0,0.01,0.01,500,2,100,0.6,5730.34382079,227.57,3.50449e-18,-50.3305,-39.9931,5730.34382079,1.0,-39.9931074794
1.0,0.005,-39.4378121881,-39.4378121881,200.000000102,1.0,75.0764,,500.0,1.0,0.005,0.005,500,2,100,0.6,5656.28912776,232.46,2.1793e-19,-47.0251,-39.7155,5656.28912776,1.0,-39.4378121881
1.0,0.00333333,-23.8526918202,-23.8526918202,299.999969474,1.0,76.163,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6021.95146737,273.38,5.43914e-20,-40.3962,-34.4279,6021.95146737,1.0,-23.8526918202
1.0,0.0025,-24.5917983282,-24.5917983282,400.0,1.0,76.5154,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6003.48206475,272.81,5.4346e-20,-37.1376,-31.9688,6003.48206475,1.0,-24.5917983282
1.0,0.002,-50.6430094563,-50.6430094563,500.000006643,1.0,76.1711,,500.0,1.0,0.002,0.002,500,1,100,0.6,5366.40881881,205.99,5.43187e-20,-40.3267,-35.7037,5366.40881881,1.0,-50.6430094563
1.0,0.01,-36.3880079613,-36.3880079613,100.0,1.0,76.3532,,500.0,1.0,0.01,0.01,500,2,100,0.6,5888.70290066,241.54,3.50449e-18,-46.418,-36.388,5888.70290066,1.0,-36.3880079613
1.0,0.005,-19.2954262778,-19.2954262778,200.000000102,1.0,76.5384,,500.0,1.0,0.005,0.005,500,2,100,0.6,5798.32961152,291.3,2.1793e-19,-34.934,-27.8417,5798.32961152,1.0,-19.2954262778
1.0,0.00333333,-22.7807722931,-22.7807722931,299.999969474,1.0,77.1983,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6207.50527212,281.57,5.43914e-20,-31.9455,-26.1547,6207.50527212,1.0,-22.7807722931
1.0,0.0025,-36.5723347756,-36.5723347756,400.0,1.0,77.1256,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5892.23050621,237.17,5.4346e-20,-33.7741,-28.7591,5892.23050621,1.0,-36.5723347756
1.0,0.002,-31.825693614,-31.825693614,500.000006643,1.0,76.9812,,500.0,1.0,0.002,0.002,500,1,100,0.6,5888.43444804,254.8,5.43187e-20,-34.1324,-29.3724,5888.43444804,1.0,-31.825693614
1.0,0.01,-31.950027774,-31.950027774,100.0,1.0,75.7479,,500.0,1.0,0.01,0.01,500,2,100,0.6,5795.70679717,250.38,3.50449e-18,-41.3594,-31.95,5795.70679717,1.0,-31.950027774
1.0,0.005,-31.518896312,-31.518896312,200.000000102,1.0,75.8329,,500.0,1.0,0.005,0.005,500,2,100,0.6,5821.61711414,250.53,2.1793e-19,-38.5867,-31.7345,5821.61711414,1.0,-31.518896312
1.0,0.00333333,-22.365611061,-22.365611061,299.999969474,1.0,76.619,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6112.7849311,281.38,5.43914e-20,-34.2063,-28.6115,6112.7849311,1.0,-22.365611061
1.0,0.0025,-35.6403730421,-35.6403730421,400.0,1.0,76.1377,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5595.30439741,240.85,5.4346e-20,-35.214,-30.3687,5595.30439741,1.0,-35.6403730421
1.0,0.002,-33.0477596273,-33.0477596273,500.000006643,1.0,76.0194,,500.0,1.0,0.002,0.002,500,1,100,0.6,5758.79096357,245.06,5.43187e-20,-35.471,-30.9045,5758.79096357,1.0,-33.0477596273
1.0,0.01,-17.9939027676,-17.9939027676,100.0,1.0,76.9365,,500.0,1.0,0.01,0.01,500,2,100,0.6,5979.00872449,294.6,3.50449e-18,-27.4003,-17.9939,5979.00872449,1.0,-17.9939027676
1.0,0.005,-23.4397900852,-23.4397900852,200.000000102,1.0,76.5295,,500.0,1.0,0.005,0.005,500,2,100,0.6,5837.86978195,275.9,2.1793e-19,-27.5942,-20.7168,5837.86978195,1.0,-23.4397900852
1.0,0.00333333,-27.0653005906,-27.0653005906,299.999969474,1.0,76.7405,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5986.77530455,263.51,5.43914e-20,-28.4483,-22.833,5986.77530455,1.0,-27.0653005906
1.0,0.0025,-36.1824350395,-36.1824350395,400.0,1.0,76.8658,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5891.32373045,241.31,5.4346e-20,-31.0334,-26.1704,5891.32373045,1.0,-36.1824350395
1.0,0.002,-41.57801047,-41.57801047,500.000006643,1.0,76.9024,,500.0,1.0,0.002,0.002,500,1,100,0.6,5804.65971477,228.35,5.43187e-20,-33.6015,-29.2519,5804.65971477,1.0,-41.57801047
1.0,0.01,-43.3828551305,-43.3828551305,100.0,1.0,76.6696,,500.0,1.0,0.01,0.01,500,2,100,0.6,5937.60284193,223.5,3.50449e-18,-53.1692,-43.3829,5937.60284193,1.0,-43.3828551305
1.0,0.005,-23.4372107387,-23.4372107387,200.000000102,1.0,77.8139,,500.0,1.0,0.005,0.005,500,2,100,0.6,6093.79010217,277.0,2.1793e-19,-40.33,-33.41,6093.79010217,1.0,-23.4372107387
1.0,0.00333333,-35.9336709206,-35.9336709206,299.999969474,1.0,77.6989,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6057.71488359,245.86,5.43914e-20,-39.9014,-34.2512,6057.71488359,1.0,-35.9336709206
1.0,0.0025,-26.3512271997,-26.3512271997,400.0,1.0,76.9809,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5602.09377805,267.86,5.4346e-20,-37.1694,-32.2762,5602.09377805,1.0,-26.3512271997
1.0,0.00199579,-29.726084451,-29.726084451,499.999611653,0.997913,76.7174,1.844e-07,500.0,1.00152,0.002003,0.002,500,1,100,0.6,5775.6805316,259.73,7.37586e-13,-36.1406,-31.764,5775.6805316,1.00002,-29.726084451
1.0,0.01,-37.180697747,-37.180697747,100.0,1.0,76.0218,,500.0,1.0,0.01,0.01,500,2,100,0.6,5837.69577347,237.8,3.50449e-18,-46.438,-37.1807,5837.69577347,1.0,-37.180697747
1.0,0.005,-30.9901294231,-30.9901294231,200.000000102,1.0,76.6476,,500.0,1.0,0.005,0.005,500,2,100,0.6,6011.32974458,258.67,2.1793e-19,-40.7543,-34.0854,6011.32974458,1.0,-30.9901294231
1.0,0.00333333,-35.5192390518,-35.5192390518,299.999969474,1.0,76.8483,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6026.16799564,245.42,5.43914e-20,-40.1527,-34.5634,6026.16799564,1.0,-35.5192390518
1.0,0.0025,-27.1065921708,-27.1065921708,400.0,1.0,77.1803,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6129.8424375,267.8,5.4346e-20,-37.5397,-32.6992,6129.8424375,1.0,-27.1065921708
1.00001,0.00199987,-20.3285162821,-20.3285162821,499.9999331,0.999935,77.4375,1.27296e-10,499.996185332,1.00005,0.00200009,0.002,500,1,100,0.6,6094.10407498,286.05,5.09064e-16,-34.5545,-30.225,6094.10407498,1.0,-20.3285162821
1.0,0.01,-30.5779177766,-30.5779177766,100.0,1.0,76.2305,,500.0,1.0,0.01,0.01,500,2,100,0.6,5869.78912741,258.87,3.50449e-18,-40.6146,-30.5779,5869.78912741,1.0,-30.5779177766
1.0,0.005,-35.135336467,-35.135336467,200.000000102,1.0,76.1185,,500.0,1.0,0.005,0.005,500,2,100,0.6,5824.81767143,244.85,2.1793e-19,-39.9536,-32.8566,5824.81767143,1.0,-35.135336467
1.0,0.00333333,-37.3815934621,-37.3815934621,299.999969474,1.0,75.6308,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5614.51932769,231.73,5.43914e-20,-40.1596,-34.365,5614.51932769,1.0,-37.3815934621
1.0,0.0025,-24.5347206545,-24.5347206545,400.0,1.0,76.3701,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6158.60158455,271.01,5.4346e-20,-37.0116,-31.9074,6158.60158455,1.0,-24.5347206545
1.0,0.00199997,-19.7337595926,-19.7337595926,500.000006643,0.999985,76.2909,4.9398e-12,500.0,1.00001,0.00200003,0.002,500,1,100,0.6,5710.46683924,289.11,1.99051e-17,-34.038,-29.4727,5710.46683924,1.0,-19.7337595926
1.0,0.01,-46.7966243533,-46.7966243533,100.0,1.0,72.983,,500.0,1.0,0.01,0.01,500,2,100,0.6,5380.32140258,205.51,3.50449e-18,-55.9787,-46.7966,5380.32140258,1.0,-46.7966243533
1.0,0.005,-30.6978876395,-30.6978876395,200.000000102,1.0,75.1752,,500.0,1.0,0.005,0.005,500,2,100,0.6,5905.58601197,258.92,2.1793e-19,-45.6237,-38.7473,5905.58601197,1.0,-30.6978876395
1.0,0.00333333,-26.4484611195,-26.4484611195,299.999969474,1.0,75.9264,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5950.46984685,268.9,5.43914e-20,-40.3588,-34.6477,5950.46984685,1.0,-26.4484611195
1.0,0.0025,-32.2295932365,-32.2295932365,400.0,1.0,75.9685,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5844.46789103,250.31,5.4346e-20,-38.9891,-34.0431,5844.46789103,1.0,-32.2295932365
1.0,0.002,-27.1467062019,-27.1467062019,500.000006643,1.0,76.0447,,500.0,1.0,0.002,0.002,500,1,100,0.6,5849.59980345,264.18,5.43187e-20,-37.0877,-32.6639,5849.59980345,1.0,-27.1467062019
1.0,0.01,-38.7358520411,-38.7358520411,100.0,1.0,75.1455,,500.0,1.0,0.01,0.01,500,2,100,0.6,5703.8778522,231.59,3.50449e-18,-47.9249,-38.7359,5703.8778522,1.0,-38.7358520411
1.0,0.005,-22.4840743171,-22.4840743171,200.000000102,1.0,75.8107,,500.0,1.0,0.005,0.005,500,2,100,0.6,5773.35879017,277.51,2.1793e-19,-37.2878,-30.61,5773.35879017,1.0,-22.4840743171
1.0,0.00333333,-33.2055975906,-33.2055975906,299.999969474,1.0,76.1484,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5956.26228322,245.31,5.43914e-20,-37.062,-31.4752,5956.26228322,1.0,-33.2055975906
1.0,0.0025,-42.6496643266,-42.6496643266,400.0,1.0,75.862,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5586.68733866,223.22,5.4346e-20,-39.1071,-34.2688,5586.68733866,1.0,-42.6496643266
1.0,0.00199998,-32.7342443382,-32.7342443382,500.000006643,0.99999,76.1973,6.94105e-12,500.0,1.00002,0.00200003,0.002,500,1,100,0.6,6068.75961573,254.67,2.78309e-17,-38.2912,-33.9619,6068.75961573,1.0,-32.7342443382
1.0,0.01,-27.4869909856,-27.4869909856,100.0,1.0,77.5148,,500.0,1.0,0.01,0.01,500,2,100,0.6,6069.24089393,268.45,3.50449e-18,-37.0692,-27.487,6069.24089393,1.0,-27.4869909856
1.0,0.005,-28.8494061322,-28.8494061322,200.000000102,1.0,78.1763,,500.0,1.0,0.005,0.005,500,2,100,0.6,6276.36591721,264.0,2.1793e-19,-34.9916,-28.1682,6276.36591721,1.0,-28.8494061322
1.0,0.00333333,-47.1719765609,-47.1719765609,299.999969474,1.0,77.5594,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5638.94650432,214.26,5.43914e-20,-40.9779,-34.5028,5638.94650432,1.0,-47.1719765609
1.0,0.0025,-21.3095656449,-21.3095656449,400.0,1.0,77.728,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6050.11202594,281.04,5.4346e-20,-36.8121,-31.2045,6050.11202594,1.0,-21.3095656449
1.0,0.002,-38.1007221978,-38.1007221978,500.000006643,1.0,77.5126,,500.0,1.0,0.002,0.002,500,1,100,0.6,5895.36230952,236.56,5.43187e-20,-37.5993,-32.5837,5895.36230952,1.0,-38.1007221978
1.0,0.01,-39.9897956355,-39.9897956355,100.0,1.0,74.3324,,500.0,1.0,0.01,0.01,500,2,100,0.6,5581.1142453,227.59,3.50449e-18,-49.1927,-39.9898,5581.1142453,1.0,-39.9897956355
1.0,0.005,-29.4864403787,-29.4864403787,200.000000102,1.0,75.5459,,500.0,1.0,0.005,0.005,500,2,100,0.6,5892.82712256,263.63,2.1793e-19,-41.2588,-34.7381,5892.82712256,1.0,-29.4864403787
1.0,0.00333333,-30.9447176471,-30.9447176471,299.999969474,1.0,75.7004,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5825.97452834,253.7,5.43914e-20,-38.9228,-33.4737,5825.97452834,1.0,-30.9447176471
1.0,0.0025,-34.0570452157,-34.0570452157,400.0,1.0,76.3592,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6192.90730822,250.56,5.4346e-20,-38.4497,-33.6195,6192.90730822,1.0,-34.0570452157
1.0,0.002,-28.3073861009,-28.3073861009,500.000006643,1.0,76.3604,,500.0,1.0,0.002,0.002,500,1,100,0.6,5867.72616672,262.35,5.43187e-20,-36.8773,-32.5571,5867.72616672,1.0,-28.3073861009
1.0,0.01,-20.4390099495,-20.4390099495,100.0,1.0,77.8418,,500.0,1.0,0.01,0.01,500,2,100,0.6,6120.54457352,285.91,3.50449e-18,-29.6834,-20.439,6120.54457352,1.0,-20.4390099495
1.0,0.005,-31.2410392326,-31.2410392326,200.000000102,1.0,77.077,,500.0,1.0,0.005,0.005,500,2,100,0.6,5822.27832507,255.2,2.1793e-19,-32.9775,-25.84,5822.27832507,1.0,-31.2410392326
1.0,0.00333333,-21.7387636139,-21.7387636139,299.999969474,1.0,77.0387,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5971.62561027,281.54,5.43914e-20,-30.3006,-24.4729,5971.62561027,1.0,-21.7387636139
1.0,0.0025,-31.7264079706,-31.7264079706,400.0,1.0,77.0606,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5968.7355884,254.05,5.4346e-20,-31.3332,-26.2863,5968.7355884,1.0,-31.7264079706
1.0,0.002,-24.7214343919,-24.7214343919,500.000006643,1.0,77.0339,,500.0,1.0,0.002,0.002,500,1,100,0.6,5975.51057832,276.57,5.43187e-20,-30.4874,-25.9733,5975.51057832,1.0,-24.7214343919
1.0,0.01,-28.2198414171,-28.2198414171,100.0,1.0,76.4456,,500.0,1.0,0.01,0.01,500,2,100,0.6,5902.95940894,263.43,3.50449e-18,-37.8541,-28.2198,5902.95940894,1.0,-28.2198414171
1.0,0.005,-33.8623694265,-33.8623694265,200.000000102,1.0,76.3189,,500.0,1.0,0.005,0.005,500,2,100,0.6,5847.79148556,254.58,2.1793e-19,-37.8536,-31.0411,5847.79148556,1.0,-33.8623694265
1.0,0.00333333,-31.3366440005,-31.3366440005,299.999969474,1.0,76.5907,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6009.26837966,254.11,5.43914e-20,-36.7109,-31.1396,6009.26837966,1.0,-31.3366440005
1.0,0.0025,-34.7805426722,-34.7805426722,400.0,1.0,76.6013,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5921.94440803,244.79,5.4346e-20,-36.8747,-32.0499,5921.94440803,1.0,-34.7805426722
1.0,0.00199997,-41.9984622184,-41.9984622184,500.000116206,0.999987,76.6857,7.85866e-12,500.0,1.00001,0.00200002,0.002,500,1,100,0.6,5912.39695682,223.99,3.15158e-17,-39.002,-34.0396,5912.39695682,1.0,-41.9984622184
1.0,0.01,-16.9217223333,-16.9217223333,100.0,1.0,75.6587,,500.0,1.0,0.01,0.01,500,2,100,0.6,5782.06169943,293.94,3.50449e-18,-26.0055,-16.9217,5782.06169943,1.0,-16.9217223333
1.0,0.005,-31.8774096287,-31.8774096287,200.000000102,1.0,76.7345,,500.0,1.0,0.005,0.005,500,2,100,0.6,6000.29262177,249.5,2.1793e-19,-31.0655,-24.3996,6000.29262177,1.0,-31.8774096287
1.0,0.00333333,-36.0528098185,-36.0528098185,299.999969474,1.0,77.1898,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6068.57917077,245.56,5.43914e-20,-33.85,-28.284,6068.57917077,1.0,-36.0528098185
1.0,0.0025,-23.3356839501,-23.3356839501,400.0,1.0,77.1181,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5955.19266898,281.74,5.4346e-20,-31.8672,-27.0469,5955.19266898,1.0,-23.3356839501
1.0,0.002,-21.1202272711,-21.1202272711,500.000006643,1.0,77.2313,,500.0,1.0,0.002,0.002,500,1,100,0.6,6067.16692129,285.53,5.43187e-20,-30.3041,-25.8616,6067.16692129,1.0,-21.1202272711
1.0,0.01,-33.9431529296,-33.9431529296,100.0,1.0,76.7568,,500.0,1.0,0.01,0.01,500,2,100,0.6,5951.12109837,246.15,3.50449e-18,-43.1286,-33.9432,5951.12109837,1.0,-33.9431529296
1.0,0.005,-31.3341082821,-31.3341082821,200.000000102,1.0,76.6994,,500.0,1.0,0.005,0.005,500,2,100,0.6,5929.87066175,259.23,2.1793e-19,-39.4055,-32.6386,5929.87066175,1.0,-31.3341082821
1.0,0.00333333,-44.7825509421,-44.7825509421,299.999969474,1.0,75.6421,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5354.82010813,209.93,5.43914e-20,-42.2117,-36.6866,5354.82010813,1.0,-44.7825509421
1.0,0.0025,-43.7790875491,-43.7790875491,400.0,1.0,75.4833,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5644.4604135,219.26,5.4346e-20,-43.2505,-38.4597,5644.4604135,1.0,-43.7790875491
1.0,0.002,-29.2006412173,-29.2006412173,500.000006643,1.0,75.8483,,500.0,1.0,0.002,0.002,500,1,100,0.6,5964.94846111,259.34,5.43187e-20,-40.893,-36.6079,5964.94846111,1.0,-29.2006412173
1.0,0.01,-25.8896356749,-25.8896356749,100.0,1.0,77.5276,,500.0,1.0,0.01,0.01,500,2,100,0.6,6071.2424881,267.16,3.50449e-18,-35.725,-25.8896,6071.2424881,1.0,-25.8896356749
1.0,0.005,-28.1925423036,-28.1925423036,200.000000102,1.0,77.5408,,500.0,1.0,0.005,0.005,500,2,100,0.6,6072.6995217,258.76,2.1793e-19,-33.9957,-27.0411,6072.6995217,1.0,-28.1925423036
1.0,0.00333333,-26.6890250577,-26.6890250577,299.999969474,1.0,77.2912,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5956.10916714,268.01,5.43914e-20,-32.6022,-26.9237,5956.10916714,1.0,-26.6890250577
1.0,0.0025,-40.775279977,-40.775279977,400.0,1.0,77.3399,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5919.37893265,228.0,5.4346e-20,-35.3043,-30.3866,5919.37893265,1.0,-40.775279977
1.0,0.00199998,-13.889838484,-13.889838484,500.000006643,0.99999,77.2796,3.41516e-12,500.0,1.00001,0.00200002,0.002,500,1,100,0.6,5774.85287013,308.69,1.38566e-17,-31.4858,-27.0873,5774.85287013,1.0,-13.889838484
1.0,0.01,-33.4534723923,-33.4534723923,100.0,1.0,77.9589,,500.0,1.0,0.01,0.01,500,2,100,0.6,6138.97531715,245.82,3.50449e-18,-42.9049,-33.4535,6138.97531715,1.0,-33.4534723923
1.0,0.005,-26.0903861487,-26.0903861487,200.000000102,1.0,77.3652,,500.0,1.0,0.005,0.005,500,2,100,0.6,5925.30944341,268.62,2.1793e-19,-36.796,-29.7719,5925.30944341,1.0,-26.0903861487
1.0,0.00333333,-37.5382810156,-37.5382810156,299.999969474,1.0,77.0264,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5846.72167251,235.65,5.43914e-20,-38.0958,-32.3607,5846.72167251,1.0,-37.5382810156
1.0,0.0025,-26.0367406883,-26.0367406883,400.0,1.0,77.0234,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5960.80532712,272.79,5.4346e-20,-35.7465,-30.7797,5960.80532712,1.0,-26.0367406883
1.0,0.00199998,-27.3069559706,-27.3069559706,500.000055171,0.999989,77.1386,4.8932e-12,500.0,1.00001,0.00200002,0.002,500,1,100,0.6,6072.51068653,267.65,1.96943e-17,-34.5275,-30.0852,6072.51068653,1.0,-27.3069559706
1.0,0.01,-38.4086299204,-38.4086299204,100.0,1.0,75.5099,,500.0,1.0,0.01,0.01,500,2,100,0.6,5759.34488861,236.79,3.50449e-18,-47.8128,-38.4086,5759.34488861,1.0,-38.4086299204
1.0,0.005,-29.1082027709,-29.1082027709,200.000000102,1.0,76.5513,,500.0,1.0,0.005,0.005,500,2,100,0.6,6035.56252198,259.06,2.1793e-19,-40.6933,-33.7584,6035.56252198,1.0,-29.1082027709
1.0,0.00333333,-35.7758932731,-35.7758932731,299.999969474,1.0,76.1082,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5711.57655272,240.97,5.43914e-20,-40.0932,-34.4309,5711.57655272,1.0,-35.7758932731
1.0,0.0025,-32.2576445472,-32.2576445472,400.0,1.0,76.3441,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5992.70520257,255.1,5.4346e-20,-38.7913,-33.8876,5992.70520257,1.0,-32.2576445472
1.0,0.002,-39.3100863169,-39.3100863169,500.000006643,1.0,76.2203,,500.0,1.0,0.002,0.002,500,1,100,0.6,5768.11410067,227.58,5.43187e-20,-39.3581,-34.9721,5768.11410067,1.0,-39.3100863169
1.0,0.01,-42.4925869622,-42.4925869622,100.0,1.0,75.4902,,500.0,1.0,0.01,0.01,500,2,100,0.6,5756.33837563,218.2,3.50449e-18,-51.9214,-42.4926,5756.33837563,1.0,-42.4925869622
1.0,0.005,-47.6068686049,-47.6068686049,200.000000102,1.0,74.0861,,500.0,1.0,0.005,0.005,500,2,100,0.6,5318.82955345,206.01,2.1793e-19,-51.7169,-45.0497,5318.82955345,1.0,-47.6068686049
1.0,0.00333333,-32.8437639732,-32.8437639732,299.999969474,1.0,75.1176,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5910.23926582,249.16,5.43914e-20,-46.4248,-40.9811,5910.23926582,1.0,-32.8437639732
1.0,0.0025,-28.1704265688,-28.1704265688,400.0,1.0,75.7434,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5956.75258254,263.53,5.4346e-20,-42.4928,-37.7784,5956.75258254,1.0,-28.1704265688
1.0,0.002,-20.7708673408,-20.7708673408,500.000006643,1.0,76.1444,,500.0,1.0,0.002,0.002,500,1,100,0.6,5868.86852024,281.21,5.43187e-20,-38.6998,-34.3769,5868.86852024,1.0,-20.7708673408
1.0,0.01,-34.4565417994,-34.4565417994,100.0,1.0,76.8338,,500.0,1.0,0.01,0.01,500,2,100,0.6,5963.05746287,245.57,3.50449e-18,-44.6086,-34.4565,5963.05746287,1.0,-34.4565417994
1.0,0.005,-29.7245716773,-29.7245716773,200.000000102,1.0,77.3647,,500.0,1.0,0.005,0.005,500,2,100,0.6,6117.13018734,264.02,2.1793e-19,-39.2692,-32.0906,6117.13018734,1.0,-29.7245716773
1.0,0.00333333,-35.905807028,-35.905807028,299.999969474,1.0,76.5253,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5644.51437206,241.29,5.43914e-20,-39.2236,-33.3623,5644.51437206,1.0,-35.905807028
1.0,0.0025,-25.1569809222,-25.1569809222,400.0,1.0,77.0283,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6176.36782803,272.69,5.4346e-20,-36.387,-31.311,6176.36782803,1.0,-25.1569809222
