VarRet,ESSClassic,BatchSize,MaxVanillaIw,ESSRenyi,MinNormIw,VarJ,AvgNormIw,VarVanillaIw,Bound,J,MinVanillaIw,AvgVanillaIw,EpsThisIter,Delta,VanillaAvgRet,AvgDiscRet,AvgEpLen,AvgRet,VarDiscRet,MaxNormIw,eRenyi2,VarNormIw,IterType
210.524508585,400.0,500,1.0,500.0,0.0025,46.158,0.0025,,8.33313,12.0456,1.0,1.0,100,0.8,1.13012000644,1.13012000644,32.2,1.13012000644,210.524508585,0.0025,1.0,5.4346e-20,2
419.507299179,10.0023924594,500,355023.0,456.616916376,2.79612e-08,0.103078,0.002,2.47535e+09,145.01,148.484,0.0992806,7101.31,100,0.8,-11.5909519299,-11.5909519299,36.96,-11.5909519299,419.507299179,0.099988,1.09501,0.000196345,1
1363.91099026,100.0,500,1.0,500.0,0.01,36.746,0.01,,-13.1091,-8.48372,1.0,1.0,100,0.8,-8.48371873915,-8.48371873915,59.92,-8.48371873915,1363.91099026,0.01,1.0,3.50449e-18,2
323.893802299,200.000000102,500,1.0,500.0,0.005,30.0194,0.005,,-3.64891,-0.378258,1.0,1.0,100,0.8,7.72720325671,7.72720325671,33.3,7.72720325671,323.893802299,0.005,1.0,2.1793e-19,2
526.533847792,299.999969474,500,1.0,500.0,0.00333333,27.9558,0.00333333,,-4.9193,-2.24883,1.0,1.0,100,0.8,-5.98996865888,-5.98996865888,47.24,-5.98996865888,526.533847792,0.00333333,1.0,5.43914e-20,2
812.474409922,400.0,500,1.0,500.0,0.0025,28.8808,0.0025,,-0.609119,1.70358,1.0,1.0,100,0.8,13.5608012199,13.5608012199,50.46,13.5608012199,812.474409922,0.0025,1.0,5.4346e-20,2
245.071564138,12.0009750946,500,791619.0,453.259514518,1.08468e-08,0.0139282,0.002,1.47083e+10,61.134,63.3066,0.103043,18999.6,100,0.8,5.90596084679,5.90596084679,42.4,5.90596084679,245.071564138,0.0833299,1.10312,0.000162979,1
206.45402215,100.0,500,1.0,500.0,0.01,14.2965,0.01,,-0.599473,0.725321,1.0,1.0,100,0.8,0.725320958996,0.725320958996,32.48,0.725320958996,206.45402215,0.01,1.0,3.50449e-18,2
216.813398035,200.000000102,500,1.0,500.0,0.005,14.9609,0.005,,3.37156,4.50852,1.0,1.0,100,0.8,8.29172712392,8.29172712392,35.02,8.29172712392,216.813398035,0.005,1.0,2.1793e-19,2
130.950573056,299.999969474,500,1.0,500.0,0.00333333,14.1653,0.00333333,,5.60782,6.53615,1.0,1.0,100,0.8,10.5914041107,10.5914041107,29.08,10.5914041107,130.950573056,0.00333333,1.0,5.43914e-20,2
405.522838997,400.0,500,1.0,500.0,0.0025,16.1456,0.0025,,3.9229,4.72685,1.0,1.0,100,0.8,-0.701041026376,-0.701041026376,46.2,-0.701041026376,405.522838997,0.0025,1.0,5.4346e-20,2
836.899948478,12.0028145631,500,283347.0,455.792574423,4.92764e-09,0.0175237,0.002,1.88437e+09,30.3787,32.1556,0.0167567,6801.13,100,0.8,-16.5037473811,-16.5037473811,50.04,-16.5037473811,836.899948478,0.0833236,1.09699,0.000162954,1
539.573437978,100.0,500,1.0,500.0,0.01,23.1123,0.01,,-9.13586,-7.02108,1.0,1.0,100,0.8,-7.02108076187,-7.02108076187,50.66,-7.02108076187,539.573437978,0.01,1.0,3.50449e-18,2
3776.20770132,200.000000102,500,1.0,500.0,0.005,47.3046,0.005,,-23.4519,-17.0913,1.0,1.0,100,0.8,-27.1614845046,-27.1614845046,48.68,-27.1614845046,3776.20770132,0.005,1.0,2.1793e-19,2
1191.50976382,299.999969474,500,1.0,500.0,0.00333333,45.285,0.00333333,,-13.182,-7.98854,1.0,1.0,100,0.8,10.2169547194,10.2169547194,43.68,10.2169547194,1191.50976382,0.00333333,1.0,5.43914e-20,2
936.208083728,400.0,500,1.0,500.0,0.0025,43.0256,0.0025,,-7.27593,-2.77827,1.0,1.0,100,0.8,12.8525316856,12.8525316856,47.76,12.8525316856,936.208083728,0.0025,1.0,5.4346e-20,2
375.336259563,12.002593722,500,298070.0,455.830716264,4.72132e-09,0.0485845,0.002,2.08529e+09,74.631,78.8442,0.0168892,7154.47,100,0.8,-0.284924849341,-0.284924849341,40.1,-0.284924849341,375.336259563,0.0833243,1.0969,0.000162957,1
307.786494161,100.0,500,1.0,500.0,0.01,17.4559,0.01,,-4.07421,-2.55384,1.0,1.0,100,0.8,-2.55383854606,-2.55383854606,41.42,-2.55383854606,307.786494161,0.01,1.0,3.50449e-18,2
670.341954343,200.000000102,500,1.0,500.0,0.005,22.1581,0.005,,-1.93898,0.0552147,1.0,1.0,100,0.8,2.66426809771,2.66426809771,43.92,2.66426809771,670.341954343,0.005,1.0,2.1793e-19,2
646.679331729,299.999969474,500,1.0,500.0,0.00333333,23.644,0.00333333,,-4.61448,-2.97103,1.0,1.0,100,0.8,-9.02352684091,-9.02352684091,28.52,-9.02352684091,646.679331729,0.00333333,1.0,5.43914e-20,2
204.812600989,400.0,500,1.0,500.0,0.0025,21.6789,0.0025,,-4.36623,-2.94297,1.0,1.0,100,0.8,-2.85876421321,-2.85876421321,31.72,-2.85876421321,204.812600989,0.0025,1.0,5.4346e-20,2
2345.27165726,10.0137338459,500,56599.6,462.649547742,6.17304e-08,0.282216,0.002,6.2913e+07,53.3178,56.8911,0.0349631,1132.77,100,0.8,-17.7171919981,-17.7171919981,58.4,-17.7171919981,2345.27165726,0.0999314,1.08073,0.000196118,1
322.555971183,100.0,500,1.0,500.0,0.01,17.8698,0.01,,5.14496,7.6162,1.0,1.0,100,0.8,7.61619754209,7.61619754209,43.3,7.61619754209,322.555971183,0.01,1.0,3.50449e-18,2
3698.88551641,200.000000102,500,1.0,500.0,0.005,45.1022,0.005,,-2.89104,1.01338,1.0,1.0,100,0.8,-5.58943708876,-5.58943708876,62.8,-5.58943708876,3698.88551641,0.005,1.0,2.1793e-19,2
917.479001601,299.999969474,500,1.0,500.0,0.00333333,40.7859,0.00333333,,-3.68759,-0.499644,1.0,1.0,100,0.8,-3.5256934121,-3.5256934121,49.9,-3.5256934121,917.479001601,0.00333333,1.0,5.43914e-20,2
896.747260808,400.0,500,1.0,500.0,0.0025,38.3726,0.0025,,-4.24329,-1.48245,1.0,1.0,100,0.8,-4.43086323994,-4.43086323994,33.68,-4.43086323994,896.747260808,0.0025,1.0,5.4346e-20,2
788.832685149,12.002955608,500,243529.0,457.940893658,4.29317e-08,0.0814943,0.002,1.39197e+09,102.795,105.375,0.125477,5845.41,100,0.8,25.7050277713,25.7050277713,52.08,25.7050277713,788.832685149,0.0833231,1.09184,0.000162952,1
302.638393392,100.0,500,1.0,500.0,0.01,17.3093,0.01,,-12.5608,-9.94852,1.0,1.0,100,0.8,-9.94852432041,-9.94852432041,30.44,-9.94852432041,302.638393392,0.01,1.0,3.50449e-18,2
140.843348517,200.000000102,500,1.0,500.0,0.005,14.8184,0.005,,-12.046,-10.1988,1.0,1.0,100,0.8,-10.4490947426,-10.4490947426,30.68,-10.4490947426,140.843348517,0.005,1.0,2.1793e-19,2
236.555295953,299.999969474,500,1.0,500.0,0.00333333,15.4924,0.00333333,,-8.91776,-7.40957,1.0,1.0,100,0.8,-1.83109608171,-1.83109608171,40.72,-1.83109608171,236.555295953,0.00333333,1.0,5.43914e-20,2
1779.26515916,400.0,500,1.0,500.0,0.0025,27.4728,0.0025,,-3.61982,-0.716872,1.0,1.0,100,0.8,19.3612238248,19.3612238248,40.32,19.3612238248,1779.26515916,0.0025,1.0,5.4346e-20,2
323.488258913,12.0024556354,500,310721.0,461.966165689,9.17889e-08,0.077764,0.002,2.26604e+09,113.405,116.106,0.342283,7458.06,100,0.8,2.76754410853,2.76754410853,35.02,2.76754410853,323.488258913,0.0833248,1.08233,0.000162958,1
523.517283885,100.0,500,1.0,500.0,0.01,22.7658,0.01,,6.99186,10.0324,1.0,1.0,100,0.8,10.0323702918,10.0323702918,35.38,10.0323702918,523.517283885,0.01,1.0,3.50449e-18,2
2066.01827609,200.000000102,500,1.0,500.0,0.005,35.8519,0.005,,8.37049,11.9141,1.0,1.0,100,0.8,13.7958241272,13.7958241272,60.1,13.7958241272,2066.01827609,0.005,1.0,2.1793e-19,2
3668.08665156,299.999969474,500,1.0,500.0,0.00333333,47.5455,0.00333333,,-2.22511,2.08569,1.0,1.0,100,0.8,-17.5711314589,-17.5711314589,61.4,-17.5711314589,3668.08665156,0.00333333,1.0,5.43914e-20,2
1640.37353866,400.0,500,1.0,500.0,0.0025,46.2345,0.0025,,-5.12166,-1.38839,1.0,1.0,100,0.8,-11.810629391,-11.810629391,97.38,-11.810629391,1640.37353866,0.0025,1.0,5.4346e-20,2
611.837591997,12.0109515975,500,68485.8,463.439802218,1.15947e-07,0.272832,0.002,1.10083e+08,96.7181,100.186,0.0953322,1644.41,100,0.8,2.32465277523,2.32465277523,35.68,2.32465277523,611.837591997,0.0832953,1.07889,0.00016284,1
183.699363112,100.0,500,1.0,500.0,0.01,13.4856,0.01,,-6.89273,-5.63943,1.0,1.0,100,0.8,-5.63942542689,-5.63942542689,39.7,-5.63942542689,183.699363112,0.01,1.0,3.50449e-18,2
731.828304843,200.000000102,500,1.0,500.0,0.005,22.3406,0.005,,-0.996424,1.13677,1.0,1.0,100,0.8,7.91296070298,7.91296070298,37.28,7.91296070298,731.828304843,0.005,1.0,2.1793e-19,2
270.69629466,299.999969474,500,1.0,500.0,0.00333333,20.8712,0.00333333,,1.99705,3.7388,1.0,1.0,100,0.8,8.94285494391,8.94285494391,44.18,8.94285494391,270.69629466,0.00333333,1.0,5.43914e-20,2
493.572998757,400.0,500,1.0,500.0,0.0025,21.3616,0.0025,,3.80672,5.31512,1.0,1.0,100,0.8,10.0440822549,10.0440822549,138.54,10.0440822549,493.572998757,0.0025,1.0,5.4346e-20,2
392.468233196,10.0008317128,500,1.03253e+06,443.938185083,6.96204e-09,0.01305,0.002,2.09378e+10,58.9022,60.334,0.0718881,20651.5,100,0.8,-3.51075835825,-3.51075835825,94.72,-3.51075835825,392.468233196,0.0999958,1.12628,0.000196376,1
1188.57216766,100.0,500,1.0,500.0,0.01,34.3029,0.01,,14.156,18.8715,1.0,1.0,100,0.8,18.8714568029,18.8714568029,37.4,18.8714568029,1188.57216766,0.01,1.0,3.50449e-18,2
152.407197845,200.000000102,500,1.0,500.0,0.005,29.0699,0.005,,2.07333,5.40768,1.0,1.0,100,0.8,-8.05608813332,-8.05608813332,31.8,-8.05608813332,152.407197845,0.005,1.0,2.1793e-19,2
1056.16585157,299.999969474,500,1.0,500.0,0.00333333,30.2771,0.00333333,,1.13698,3.85947,1.0,1.0,100,0.8,0.763046946372,0.763046946372,46.56,0.763046946372,1056.16585157,0.00333333,1.0,5.43914e-20,2
4382.72977133,400.0,500,1.0,500.0,0.0025,43.8206,0.0025,,5.73327,10.8832,1.0,1.0,100,0.8,31.9543337532,31.9543337532,51.94,31.9543337532,4382.72977133,0.0025,1.0,5.4346e-20,2
3615.89960867,12.0033540405,500,259659.0,457.884402066,8.32103e-08,0.158971,0.002,1.58246e+09,201.159,205.972,0.259312,6232.68,100,0.8,33.9550193922,33.9550193922,62.96,33.9550193922,3615.89960867,0.0833217,1.09198,0.000162946,1
2634.08652197,100.0,500,1.0,500.0,0.01,51.0661,0.01,,-34.8996,-28.3949,1.0,1.0,100,0.8,-28.3949379155,-28.3949379155,50.88,-28.3949379155,2634.08652197,0.01,1.0,3.50449e-18,2
91.5923854685,200.000000102,500,1.0,500.0,0.005,40.687,0.005,,-15.4952,-10.8958,1.0,1.0,100,0.8,6.60341496852,6.60341496852,40.12,6.60341496852,91.5923854685,0.005,1.0,2.1793e-19,2
687.750702618,299.999969474,500,1.0,500.0,0.00333333,37.7485,0.00333333,,-7.78208,-4.02661,1.0,1.0,100,0.8,9.71168136756,9.71168136756,50.1,9.71168136756,687.750702618,0.00333333,1.0,5.43914e-20,2
1495.87594558,400.0,500,1.0,500.0,0.0025,37.9722,0.0025,,-8.26979,-5.01746,1.0,1.0,100,0.8,-7.99001973649,-7.99001973649,41.16,-7.99001973649,1495.87594558,0.0025,1.0,5.4346e-20,2
1450.09344983,12.0036000382,500,224223.0,456.39487025,3.41909e-08,0.0872145,0.002,1.18002e+09,86.284,89.3287,0.0920106,5382.17,100,0.8,5.64330032511,5.64330032511,57.74,5.64330032511,1450.09344983,0.0833208,1.09554,0.000162943,1
193.124596342,100.0,500,1.0,500.0,0.01,13.8273,0.01,,-0.704199,0.855257,1.0,1.0,100,0.8,0.8552566613,0.8552566613,37.46,0.8552566613,193.124596342,0.01,1.0,3.50449e-18,2
1460.28755691,200.000000102,500,1.0,500.0,0.005,28.8909,0.005,,2.30466,4.88609,1.0,1.0,100,0.8,8.91691549049,8.91691549049,47.1,8.91691549049,1460.28755691,0.005,1.0,2.1793e-19,2
2362.20400196,299.999969474,500,1.0,500.0,0.00333333,42.0859,0.00333333,,-13.5134,-9.86581,1.0,1.0,100,0.8,-39.3696009282,-39.3696009282,98.22,-39.3696009282,2362.20400196,0.00333333,1.0,5.43914e-20,2
1034.74083708,400.0,500,1.0,500.0,0.0025,39.89,0.0025,,-11.5308,-8.37187,1.0,1.0,100,0.8,-3.89006699716,-3.89006699716,49.78,-3.89006699716,1034.74083708,0.0025,1.0,5.4346e-20,2
719.555683775,12.003684955,500,222468.0,451.900927741,9.68177e-09,0.0641194,0.002,1.16161e+09,70.0321,73.004,0.0258506,5340.05,100,0.8,0.960723853604,0.960723853604,48.2,0.960723853604,719.555683775,0.0833205,1.10644,0.000162941,1
162.96730911,100.0,500,1.0,500.0,0.01,12.7019,0.01,,-1.79084,-0.221284,1.0,1.0,100,0.8,-0.221284388791,-0.221284388791,28.82,-0.221284388791,162.96730911,0.01,1.0,3.50449e-18,2
888.82400831,200.000000102,500,1.0,500.0,0.005,22.8214,0.005,,-2.57005,0.204814,1.0,1.0,100,0.8,0.630911509313,0.630911509313,45.46,0.630911509313,888.82400831,0.005,1.0,2.1793e-19,2
834.56460637,299.999969474,500,1.0,500.0,0.00333333,24.9586,0.00333333,,-2.45663,-0.190963,1.0,1.0,100,0.8,-0.982518213091,-0.982518213091,97.02,-0.982518213091,834.56460637,0.00333333,1.0,5.43914e-20,2
159.126708232,400.0,500,1.0,500.0,0.0025,22.9794,0.0025,,0.522092,2.48422,1.0,1.0,100,0.8,10.5097666758,10.5097666758,45.02,10.5097666758,159.126708232,0.0025,1.0,5.4346e-20,2
2588.05867916,10.002507443,500,336989.0,455.969368559,1.36979e-08,0.0751733,0.002,2.23025e+09,87.5441,90.4876,0.0461662,6740.62,100,0.8,-15.2345041099,-15.2345041099,60.56,-15.2345041099,2588.05867916,0.0999875,1.09656,0.000196343,1
1139.53627824,100.0,500,1.0,500.0,0.01,33.5878,0.01,,-7.26019,-3.36477,1.0,1.0,100,0.8,-3.36477251219,-3.36477251219,66.16,-3.36477251219,1139.53627824,0.01,1.0,3.50449e-18,2
156.950864543,200.000000102,500,1.0,500.0,0.005,25.4432,0.005,,-3.75343,-0.998955,1.0,1.0,100,0.8,1.366862197,1.366862197,33.78,1.366862197,156.950864543,0.005,1.0,2.1793e-19,2
6952.38764741,299.999969474,500,1.0,500.0,0.00333333,54.1819,0.00333333,,-18.1445,-11.2415,1.0,1.0,100,0.8,-31.7266575381,-31.7266575381,73.4,-31.7266575381,6952.38764741,0.00333333,1.0,5.43914e-20,2
4664.04252845,400.0,500,1.0,500.0,0.0025,58.3253,0.0025,,-13.3153,-7.33717,1.0,1.0,100,0.8,4.3758721205,4.3758721205,72.92,4.3758721205,4664.04252845,0.0025,1.0,5.4346e-20,2
413.016397728,12.0060500438,500,132383.0,463.95787559,2.48028e-08,0.276909,0.002,4.1133e+08,161.506,167.057,0.0394116,3177.99,100,0.8,-10.8603939311,-10.8603939311,42.2,-10.8603939311,413.016397728,0.0833123,1.07768,0.000162909,1
1176.40315339,100.0,500,1.0,500.0,0.01,34.1268,0.01,,-8.83987,-5.22345,1.0,1.0,100,0.8,-5.22344543145,-5.22344543145,40.3,-5.22344543145,1176.40315339,0.01,1.0,3.50449e-18,2
