J,BatchSize,VarNormIw,AvgNormIw,ESSClassic,MaxNormIw,VarDiscRet,VarVanillaIw,VanillaAvgRet,VarJ,MinNormIw,MinVanillaIw,MaxVanillaIw,AvgDiscRet,AvgEpLen,AvgVanillaIw,AvgRet,Bound,VarRet,ESSRenyi,eRenyi2
4999.883,100,6.56551e-11,0.01,99.99995423090121,0.010019549,0.011333841466887968,6.5676466e-07,4999.8822111086465,0.10589931,0.009981468,0.99830496,1.0021137,4999.8822111086465,500.0,1.0001584,4999.8822111086465,4579.0723,0.011333841466887968,99.99994039539075,1.0000006
4999.872,100,3.5044917e-18,0.009999998,100.0,0.01,0.0338707369891604,,4999.871724908307,0.18312286,0.01,1.0,1.0,4999.871724908307,500.0,1.0,4999.871724908307,4579.0615,0.0338707369891604,100.0,1.0
4999.883,100,4.423709e-11,0.01,99.99995803567313,0.010007156,0.025475280515669538,4.423127e-07,4999.882588694597,0.1585519,0.009969814,0.99691796,1.000652,4999.882588694597,500.0,0.99993634,4999.882588694597,4579.0723,0.025475280515669538,99.99998807907247,1.0000001
4999.851,100,2.4058109e-14,0.009999999,100.00001525880711,0.010000127,0.13824332930732489,2.4053853e-10,4999.85034073166,0.3699068,0.009999139,0.99991286,1.0000117,4999.85034073166,500.0,0.9999989,4999.85034073166,4579.0405,0.13824332930732489,100.0,1.0
4999.887,100,3.5044917e-18,0.009999998,100.0,0.01,0.010856069354448366,,4999.886971886023,0.10364656,0.01,1.0,1.0,4999.886971886023,500.0,1.0,4999.886971886023,4579.0767,0.010856069354448366,100.0,1.0
4996.343,100,2.5288227e-06,0.01,97.55762340407307,0.012014926,81799.0276638691,0.024665983,4971.294045964582,35.658367,0.001241955,0.122658,1.1866186,4971.294045964582,497.15,0.9876203,4971.294045964582,4571.1694,81799.0276638691,97.95821896652694,1.0208434
4999.9023,100,3.5044917e-18,0.009999998,100.0,0.01,0.01155280917153514,,4999.901816703354,0.106935404,0.01,1.0,1.0,4999.901816703354,500.0,1.0,4999.901816703354,4579.092,0.01155280917153514,100.0,1.0
4999.876,100,6.920575e-11,0.01,99.99993514773874,0.01002313,0.022387474694287646,6.920111e-07,4999.875438313179,0.1487134,0.009973243,0.9972868,1.0022753,4999.875438313179,500.0,0.9999624,4999.875438313179,4579.0654,0.022387474694287646,99.99994039539075,1.0000006
4999.8643,100,3.5044917e-18,0.009999998,100.0,0.01,0.018174723655206497,,4999.863980720493,0.13413681,0.01,1.0,1.0,4999.863980720493,500.0,1.0,4999.863980720493,4579.0537,0.018174723655206497,100.0,1.0
4999.901,100,1.7123834e-13,0.01,99.99998855593363,0.010001003,0.010823991580563075,1.7120753e-09,4999.900491108042,0.10354128,0.009998722,0.99987435,1.0001024,4999.900491108042,500.0,1.0000021,4999.900491108042,4579.0903,0.010823991580563075,100.0,1.0
4999.8867,100,1.05350355e-11,0.01,100.00000381448959,0.01000573,0.01101615672972026,1.0536064e-07,4999.8864387354915,0.10443229,0.009989667,0.9990211,1.0006275,4999.8864387354915,500.0,1.0000545,4999.8864387354915,4579.076,0.01101615672972026,99.99998807907247,1.0000001
4999.878,100,5.2991923e-11,0.010000002,99.99992370670952,0.01001428,0.013023960728258531,5.2992385e-07,4999.877222698466,0.11349581,0.009976768,0.9976848,1.001436,4999.877222698466,500.0,1.000008,4999.877222698466,4579.067,0.013023960728258531,99.99976158198933,1.0000024
4999.8755,100,3.5044917e-18,0.009999998,100.0,0.01,0.025934330062483822,,4999.875438971227,0.16022773,0.01,1.0,1.0,4999.875438971227,500.0,1.0,4999.875438971227,4579.065,0.025934330062483822,100.0,1.0
4999.889,100,3.5044917e-18,0.009999998,100.0,0.01,0.010633473070665877,,4999.888947773165,0.10259569,0.01,1.0,1.0,4999.888947773165,500.0,1.0,4999.888947773165,4579.0786,0.010633473070665877,100.0,1.0
4999.9053,100,3.5044917e-18,0.009999998,100.0,0.01,0.01925626062839533,,4999.905029252079,0.13807598,0.01,1.0,1.0,4999.905029252079,500.0,1.0,4999.905029252079,4579.0947,0.01925626062839533,100.0,1.0
4999.8896,100,1.8833768e-10,0.01,99.9998168749155,0.01002492,0.015690125457097415,1.8829712e-06,4999.889469263406,0.124455474,0.009952249,0.9951169,1.0023832,4999.889469263406,500.0,0.9998915,4999.889469263406,4579.079,0.015690125457097415,99.99989271175451,1.0000011
4999.862,100,3.5044917e-18,0.009999998,100.0,0.01,0.048265730888739374,,4999.861580699232,0.21860057,0.01,1.0,1.0,4999.861580699232,500.0,1.0,4999.861580699232,4579.0513,0.048265730888739374,100.0,1.0
4999.8794,100,4.7474896e-11,0.01,99.99994659099578,0.010013072,0.011114835265460357,4.7469217e-07,4999.878439731939,0.10487021,0.00997941,0.99788,1.001246,4999.878439731939,500.0,0.9999389,4999.878439731939,4579.069,0.011114835265460357,99.99996423722592,1.0000004
4999.907,100,1.0043188e-10,0.010000002,99.99987795612202,0.010039548,0.008213119526175695,1.0047532e-06,4999.906594868406,0.090157986,0.009974246,0.9976397,1.0041714,4999.906594868406,500.0,1.0002156,4999.906594868406,4579.096,0.008213119526175695,99.99972581938579,1.0000027
4999.876,100,8.096741e-11,0.010000002,99.99991989376464,0.010019263,0.020305925715993507,8.0972325e-07,4999.8753264903635,0.14158855,0.009954226,0.9954519,1.0019559,4999.8753264903635,500.0,1.0000294,4999.8753264903635,4579.0654,0.020305925715993507,99.99996423722592,1.0000004
4999.8843,100,3.801031e-12,0.01,99.99998855575028,0.010004945,0.012831699938811352,3.8008494e-08,4999.8835508338725,0.11271534,0.00999531,0.9995171,1.0004807,4999.8835508338725,500.0,0.9999861,4999.8835508338725,4579.0737,0.012831699938811352,100.0,1.0
4999.8535,100,3.5044917e-18,0.009999998,100.0,0.01,0.04743264131002919,,4999.8535509072135,0.21669401,0.01,1.0,1.0,4999.8535509072135,500.0,1.0,4999.8535509072135,4579.043,0.04743264131002919,100.0,1.0
4999.887,100,3.5044917e-18,0.009999998,100.0,0.01,0.00822646235685671,,4999.887307369709,0.09023649,0.01,1.0,1.0,4999.887307369709,500.0,1.0,4999.887307369709,4579.0767,0.00822646235685671,100.0,1.0
4999.9014,100,5.114317e-12,0.01,99.99997711252055,0.010004401,0.009684107790554218,5.1146067e-08,4999.900663867992,0.09790767,0.009993039,0.99933445,1.0004708,4999.900663867992,500.0,1.0000306,4999.900663867992,4579.091,0.009684107790554218,100.0,1.0
4999.8877,100,3.5044917e-18,0.009999998,100.0,0.01,0.01595162042046785,,4999.887415255104,0.12567145,0.01,1.0,1.0,4999.887415255104,500.0,1.0,4999.887415255104,4579.077,0.01595162042046785,100.0,1.0
4999.9204,100,4.874493e-12,0.010000002,99.9999923709592,0.010007861,0.008380001622947792,4.8749477e-08,4999.9199894857775,0.091074355,0.009995278,0.99957407,1.0008324,4999.9199894857775,500.0,1.0000463,4999.9199894857775,4579.11,0.008380001622947792,100.0,1.0
4999.877,100,4.269731e-11,0.01,99.99995040958962,0.0100193685,0.01384909597162357,4.269831e-07,4999.876375949481,0.11704519,0.009984905,0.99850327,1.0019497,4999.876375949481,500.0,1.0000129,4999.876375949481,4579.0664,0.01384909597162357,99.99996423722592,1.0000004
4999.8735,100,9.770965e-11,0.01,99.9999122741884,0.010021658,0.016108035317822546,9.773698e-07,4999.872826310154,0.12617935,0.009974811,0.9976195,1.0023048,4999.872826310154,500.0,1.0001388,4999.872826310154,4579.063,0.016108035317822546,99.99990463265931,1.000001
4999.8975,100,8.671371e-11,0.010000002,99.99990462641523,0.0100208465,0.009248475639712832,8.6702124e-07,4999.896561349914,0.09565995,0.009964318,0.9963668,1.0020193,4999.896561349914,500.0,0.9999348,4999.896561349914,4579.087,0.009248475639712832,99.99994039539075,1.0000006
4999.89,100,1.4113757e-11,0.010000002,99.99997711330629,0.01001113,0.012019301614054595,1.4115797e-07,4999.889520898776,0.109079875,0.009994503,0.9995152,1.001178,4999.889520898776,500.0,1.000065,4999.889520898776,4579.0796,0.012019301614054595,99.99998807907247,1.0000001
4999.8486,100,1.7983777e-10,0.01,99.99980540367477,0.010017644,0.030516509620188922,1.7975036e-06,4999.848224684869,0.1733282,0.009934511,0.9932109,1.0015222,4999.848224684869,500.0,0.99975824,4999.848224684869,4579.038,0.030516509620188922,99.99995231630692,1.0000005
4999.9014,100,2.0743095e-11,0.01,99.99999237027818,0.010007163,0.009617958405828643,2.0741304e-07,4999.900755074328,0.09757043,0.009983536,0.9983107,1.0006733,4999.900755074328,500.0,0.999957,4999.900755074328,4579.091,0.009617958405828643,99.99998807907247,1.0000001
4999.887,100,2.3866343e-12,0.010000002,99.99998092643636,0.010003747,0.016260308010007368,2.3866043e-08,4999.886895343329,0.12685007,0.009995507,0.9995465,1.0003705,4999.886895343329,500.0,0.9999958,4999.886895343329,4579.0767,0.016260308010007368,100.0,1.0
4999.8965,100,3.5044917e-18,0.009999998,100.0,0.01,0.014874398426185622,,4999.8960661324145,0.1213556,0.01,1.0,1.0,4999.8960661324145,500.0,1.0,4999.8960661324145,4579.086,0.014874398426185622,100.0,1.0
4999.8823,100,3.5044917e-18,0.009999998,100.0,0.01,0.018102918884705305,,4999.882061739326,0.13388513,0.01,1.0,1.0,4999.882061739326,500.0,1.0,4999.882061739326,4579.072,0.018102918884705305,100.0,1.0
4999.8516,100,3.5044917e-18,0.009999998,100.0,0.01,0.028587456659033412,,4999.851501630612,0.16822715,0.01,1.0,1.0,4999.851501630612,500.0,1.0,4999.851501630612,4579.041,0.028587456659033412,100.0,1.0
4999.8887,100,5.0337724e-11,0.010000002,99.9999542226776,0.010014219,0.01303943610784653,5.0335393e-07,4999.887907579358,0.11354772,0.009970291,0.9970079,1.0014007,4999.887907579358,500.0,0.9999788,4999.887907579358,4579.078,0.01303943610784653,99.99996423722592,1.0000004
4999.8857,100,7.56599e-13,0.01,100.00000762947471,0.010002074,0.013831445171571933,7.565808e-09,4999.885316015242,0.11701566,0.009997396,0.9997291,1.0001969,4999.885316015242,500.0,0.99998957,4999.885316015242,4579.075,0.013831445171571933,100.0,1.0
4999.9004,100,8.896359e-11,0.010000002,99.99989701639032,0.010036118,0.010420290851888126,8.898605e-07,4999.899755481843,0.10153168,0.009981279,0.99825525,1.0037398,4999.899755481843,500.0,1.0001276,4999.899755481843,4579.09,0.010420290851888126,99.99995231630692,1.0000005
4999.871,100,1.17905e-10,0.009999998,99.99990461331502,0.010013482,0.019875885932394186,1.1785722e-06,4999.870183120318,0.14014217,0.0099482825,0.9946267,1.0011454,4999.870183120318,500.0,0.99979746,4999.870183120318,4579.0605,0.019875885932394186,99.99996423722592,1.0000004
4999.8774,100,5.2552702e-11,0.01,99.99995803591327,0.010013291,0.0214838042180711,5.254706e-07,4999.876507598424,0.14561751,0.009963752,0.9963175,1.0012711,4999.876507598424,500.0,0.99994206,4999.876507598424,4579.067,0.0214838042180711,99.99997615814777,1.0000002
4999.8853,100,3.5044917e-18,0.009999998,100.0,0.01,0.012735235628029189,,4999.885179334082,0.11228593,0.01,1.0,1.0,4999.885179334082,500.0,1.0,4999.885179334082,4579.0747,0.012735235628029189,100.0,1.0
4999.9033,100,2.3731468e-12,0.009999999,100.00001144377671,0.010003772,0.01170805532907346,2.3732227e-08,4999.9029816106395,0.10762477,0.009993683,0.9993959,1.0004048,4999.9029816106395,500.0,1.0000277,4999.9029816106395,4579.093,0.01170805532907346,100.0,1.0
4999.892,100,3.5044917e-18,0.009999998,100.0,0.01,0.012441081132755294,,4999.892199773009,0.11098404,0.01,1.0,1.0,4999.892199773009,500.0,1.0,4999.892199773009,4579.0815,0.012441081132755294,100.0,1.0
4999.8823,100,1.542914e-10,0.01,99.9998474016895,0.010012883,0.01358784152442609,1.542701e-06,4999.881637846131,0.11582652,0.009935896,0.9935206,1.0012188,4999.881637846131,500.0,0.99993056,4999.881637846131,4579.072,0.01358784152442609,99.99994039539075,1.0000006
4999.893,100,3.36451e-12,0.01,100.0,0.010009264,0.010975888301376541,3.3646007e-08,4999.892402463213,0.10423295,0.009996912,0.99970037,1.0009356,4999.892402463213,500.0,1.0000092,4999.892402463213,4579.0825,0.010975888301376541,100.0,1.0
4999.8765,100,2.1014118e-10,0.01,99.99977874974878,0.01001772,0.016759669402814707,2.101452e-06,4999.87577727035,0.12857382,0.009946697,0.9946779,1.0017803,4999.87577727035,500.0,1.0000082,4999.87577727035,4579.0654,0.016759669402814707,99.99967813595418,1.0000032
4999.8994,100,3.858706e-11,0.01,99.99995421714115,0.010006671,0.012785348953904341,3.8576158e-07,4999.898980259106,0.11240694,0.009971573,0.99701554,1.0005249,4999.898980259106,500.0,0.99985784,4999.898980259106,4579.089,0.012785348953904341,99.99998807907247,1.0000001
4999.8774,100,3.5044917e-18,0.009999998,100.0,0.01,0.017462305709583743,,4999.877584826529,0.13148333,0.01,1.0,1.0,4999.877584826529,500.0,1.0,4999.877584826529,4579.067,0.017462305709583743,100.0,1.0
4999.886,100,3.5044917e-18,0.009999998,100.0,0.01,0.01600393438616442,,4999.886061703346,0.12589128,0.01,1.0,1.0,4999.886061703346,500.0,1.0,4999.886061703346,4579.0757,0.01600393438616442,100.0,1.0
4999.8887,100,8.971021e-13,0.009999999,100.00001907342357,0.01000149,0.014353909125576138,8.971688e-09,4999.888149544797,0.11921745,0.009997129,0.99971634,1.0001525,4999.888149544797,500.0,1.0000035,4999.888149544797,4579.078,0.014353909125576138,100.0,1.0
4999.89,100,1.549612e-13,0.009999999,100.00002288816307,0.010001015,0.012232438608015662,1.5494546e-09,4999.890102559538,0.110024504,0.00999841,0.9998421,1.0001025,4999.890102559538,500.0,1.0000011,4999.890102559538,4579.0796,0.012232438608015662,100.0,1.0
4999.896,100,6.214898e-11,0.009999999,99.99995422545406,0.010032825,0.01079493385520182,6.2154e-07,4999.895442200204,0.10335372,0.00998105,0.9981444,1.0033221,4999.895442200204,500.0,1.0000395,4999.895442200204,4579.0854,0.01079493385520182,99.99997615814777,1.0000002
4999.8843,100,3.5044917e-18,0.009999998,100.0,0.01,0.014189125764591182,,4999.884422589136,0.118513174,0.01,1.0,1.0,4999.884422589136,500.0,1.0,4999.884422589136,4579.0737,0.014189125764591182,100.0,1.0
4999.885,100,3.5044917e-18,0.009999998,100.0,0.01,0.013898955555626705,,4999.884924292518,0.11727799,0.01,1.0,1.0,4999.884924292518,500.0,1.0,4999.884924292518,4579.074,0.013898955555626705,100.0,1.0
4999.8716,100,3.5044917e-18,0.009999998,100.0,0.01,0.018888216784887578,,4999.871949498812,0.13673891,0.01,1.0,1.0,4999.871949498812,500.0,1.0,4999.871949498812,4579.061,0.018888216784887578,100.0,1.0
4999.8867,100,3.5044917e-18,0.009999998,100.0,0.01,0.020739809998227134,,4999.886364811154,0.14327785,0.01,1.0,1.0,4999.886364811154,500.0,1.0,4999.886364811154,4579.076,0.020739809998227134,100.0,1.0
4999.886,100,3.5044917e-18,0.009999998,100.0,0.01,0.013725152734186208,,4999.886147360708,0.11654805,0.01,1.0,1.0,4999.886147360708,500.0,1.0,4999.886147360708,4579.0757,0.013725152734186208,100.0,1.0
4999.879,100,3.5044917e-18,0.009999998,100.0,0.01,0.07474869128253527,,4999.878911836093,0.2720155,0.01,1.0,1.0,4999.878911836093,500.0,1.0,4999.878911836093,4579.0684,0.07474869128253527,100.0,1.0
4999.862,100,3.5044917e-18,0.009999998,100.0,0.01,0.017351437882278362,,4999.861885480106,0.13106816,0.01,1.0,1.0,4999.861885480106,500.0,1.0,4999.861885480106,4579.0513,0.017351437882278362,100.0,1.0
4999.8916,100,3.5044917e-18,0.009999998,100.0,0.01,0.011715441007632225,,4999.891447607096,0.107701726,0.01,1.0,1.0,4999.891447607096,500.0,1.0,4999.891447607096,4579.081,0.011715441007632225,100.0,1.0
4999.8735,100,3.5044917e-18,0.009999998,100.0,0.01,0.025558120454839565,,4999.874154957062,0.15906955,0.01,1.0,1.0,4999.874154957062,500.0,1.0,4999.874154957062,4579.063,0.025558120454839565,100.0,1.0
4999.907,100,2.435627e-10,0.01,99.99974823892653,0.010027103,0.01105899495089753,2.4357855e-06,4999.9066809008755,0.10452074,0.0099459095,0.9946244,1.0027441,4999.9066809008755,500.0,1.0000336,4999.9066809008755,4579.096,0.01105899495089753,99.99986886995345,1.0000013
4999.882,100,1.3778526e-11,0.01,99.99998474197982,0.010007175,0.016993055485310906,1.3780132e-07,4999.881110832947,0.12965189,0.009989958,0.9990461,1.0007678,4999.881110832947,500.0,1.0000503,4999.881110832947,4579.0713,0.016993055485310906,99.99998807907247,1.0000001
4999.9067,100,3.1708064e-10,0.01,99.99967579097348,0.010057249,0.010822172350765855,3.1715756e-06,4999.906510664404,0.10339486,0.009958054,0.9959266,1.0058473,4999.906510664404,500.0,1.0001217,4999.906510664404,4579.096,0.010822172350765855,99.99994039539075,1.0000006
4999.8438,100,4.4171222e-11,0.010000002,99.99994278412723,0.0100100385,0.047376892173615764,4.417816e-07,4999.8430895681195,0.21609382,0.009962822,0.9963617,1.0010836,4999.8430895681195,500.0,1.0000798,4999.8430895681195,4579.033,0.047376892173615764,99.99997615814777,1.0000002
4999.9077,100,3.5044917e-18,0.009999998,100.0,0.01,0.009437192631387748,,4999.907573966751,0.0966464,0.01,1.0,1.0,4999.907573966751,500.0,1.0,4999.907573966751,4579.097,0.009437192631387748,100.0,1.0
4999.8887,100,1.0371407e-10,0.010000002,99.99987030159666,0.010017553,0.014178396817092017,1.0371668e-06,4999.887870019817,0.11838048,0.009965574,0.9965665,1.0017644,4999.887870019817,500.0,1.0000091,4999.887870019817,4579.078,0.014178396817092017,99.99994039539075,1.0000006
4999.9014,100,3.5044917e-18,0.009999998,100.0,0.01,0.00902077765760524,,4999.90127110605,0.09449682,0.01,1.0,1.0,4999.90127110605,500.0,1.0,4999.90127110605,4579.091,0.00902077765760524,100.0,1.0
4999.881,100,2.2531872e-10,0.010000002,99.99977491502112,0.0100196805,0.02161022683463435,2.2528163e-06,4999.880707885977,0.14583564,0.009936207,0.9935403,1.001887,4999.880707885977,500.0,0.99991906,4999.880707885977,4579.0703,0.02161022683463435,99.99990463265931,1.000001
4999.8965,100,2.1488747e-11,0.009999999,99.99997711137678,0.010011186,0.011902983337652296,2.1487786e-07,4999.895779904844,0.108554326,0.009981377,0.9981184,1.0010992,4999.895779904844,500.0,0.9999806,4999.895779904844,4579.086,0.011902983337652296,99.99998807907247,1.0000001
4999.874,100,3.5044917e-18,0.009999998,100.0,0.01,0.018836609423206866,,4999.873753885353,0.13656078,0.01,1.0,1.0,4999.873753885353,500.0,1.0,4999.873753885353,4579.0635,0.018836609423206866,100.0,1.0
4999.8706,100,1.4192184e-10,0.01,99.99985881775687,0.010017186,0.01867249144659095,1.4184365e-06,4999.869775119584,0.13584335,0.009966789,0.99640644,1.0014448,4999.869775119584,500.0,0.99972665,4999.869775119584,4579.06,0.01867249144659095,99.99992847447743,1.0000007
4999.8843,100,1.0897156e-11,0.01,99.99998474224755,0.010013477,0.015012967717397427,1.089851e-07,4999.883688882956,0.12192356,0.009994481,0.9995159,1.0014156,4999.883688882956,500.0,1.0000678,4999.883688882956,4579.0737,0.015012967717397427,99.99998807907247,1.0000001
4999.8853,100,7.841954e-12,0.010000002,99.99996185449339,0.010005478,0.013068334461426953,7.842787e-08,4999.884514144055,0.11370427,0.009985476,0.99858564,1.0005859,4999.884514144055,500.0,1.0000381,4999.884514144055,4579.0747,0.013068334461426953,100.0,1.0
4999.904,100,1.13188535e-10,0.010000002,99.9998779408996,0.010031228,0.013525106043760053,1.1320818e-06,4999.903216730781,0.115465775,0.009949057,0.99499625,1.003214,4999.903216730781,500.0,1.000091,4999.903216730781,4579.0933,0.013525106043760053,99.99995231630692,1.0000005
4999.8784,100,3.5044917e-18,0.009999998,100.0,0.01,0.0323164882893301,,4999.878234223374,0.17887218,0.01,1.0,1.0,4999.878234223374,500.0,1.0,4999.878234223374,4579.068,0.0323164882893301,100.0,1.0
4999.901,100,6.516885e-13,0.01,100.0000038147326,0.01000185,0.010222631456153135,6.51633e-09,4999.900458166869,0.1005593,0.00999656,0.99964684,1.0001758,4999.900458166869,500.0,0.99999076,4999.900458166869,4579.0903,0.010222631456153135,100.0,1.0
4999.9097,100,3.5044917e-18,0.009999998,100.0,0.01,0.009330275941663406,,4999.9096978647685,0.096086964,0.01,1.0,1.0,4999.9096978647685,500.0,1.0,4999.9096978647685,4579.099,0.009330275941663406,100.0,1.0
4999.8735,100,3.5044917e-18,0.009999998,100.0,0.01,0.016017291021205624,,4999.87346599592,0.1259105,0.01,1.0,1.0,4999.87346599592,500.0,1.0,4999.87346599592,4579.063,0.016017291021205624,100.0,1.0
4999.8926,100,3.5044917e-18,0.009999998,100.0,0.01,0.019921400020137325,,4999.892734939489,0.14044559,0.01,1.0,1.0,4999.892734939489,500.0,1.0,4999.892734939489,4579.082,0.019921400020137325,100.0,1.0
4999.889,100,7.786015e-13,0.01,100.0000114441085,0.01000343,0.010135857189536673,7.785796e-09,4999.88883017857,0.10017739,0.009997488,0.99974746,1.0003417,4999.88883017857,500.0,0.9999986,4999.88883017857,4579.0786,0.010135857189536673,100.0,1.0
4979.999,100,4.7538906e-06,0.01,95.5051952379436,0.013059631,249989.3369909323,0.05049758,4949.894295996771,199.28276,0.0037649802,0.3880372,1.3459892,4949.894295996771,495.01,1.0306487,4949.894295996771,4547.0312,249989.3369909323,94.46305116062442,1.058615
4999.8975,100,3.7037963e-11,0.010000002,99.99995422428415,0.010011733,0.01180008978065488,3.7039305e-07,4999.896904203077,0.108043596,0.009980676,0.99808145,1.0011872,4999.896904203077,500.0,1.0000138,4999.896904203077,4579.087,0.01180008978065488,99.99996423722592,1.0000004
4999.8984,100,3.5044917e-18,0.009999998,100.0,0.01,0.012620439598469275,,4999.897981771934,0.11176649,0.01,1.0,1.0,4999.897981771934,500.0,1.0,4999.897981771934,4579.088,0.012620439598469275,100.0,1.0
4999.8936,100,3.3068832e-11,0.01,99.9999504068465,0.010010946,0.011185925148071273,3.306535e-07,4999.893138022241,0.10519751,0.009982728,0.99823046,1.001052,4999.893138022241,500.0,0.9999575,4999.893138022241,4579.083,0.011185925148071273,99.99997615814777,1.0000002
4999.867,100,2.6881728e-13,0.01,100.00001525878382,0.010000898,0.0227576672717449,2.6890061e-09,4999.8669502227895,0.15009782,0.009998,0.99980044,1.0000902,4999.8669502227895,500.0,1.0000005,4999.8669502227895,4579.0566,0.0227576672717449,100.0,1.0
4999.8965,100,1.932876e-11,0.01,99.99997711191813,0.010011288,0.008518862437431877,1.9329153e-07,4999.895814191184,0.09181141,0.009986357,0.99863994,1.0011331,4999.895814191184,500.0,1.0000043,4999.895814191184,4579.086,0.008518862437431877,99.99998807907247,1.0000001
4999.896,100,1.7788539e-12,0.01,99.99998092646547,0.010002919,0.015966828247117374,1.7789512e-08,4999.895483091564,0.12572844,0.009996454,0.9996428,1.0002892,4999.895483091564,500.0,0.9999973,4999.895483091564,4579.0854,0.015966828247117374,100.0,1.0
4999.8833,100,2.0139484e-11,0.01,99.99997711043375,0.010008132,0.01712138663165519,2.0137061e-07,4999.882412770312,0.13012318,0.00998606,0.9985455,1.0007526,4999.882412770312,500.0,0.99993944,4999.882412770312,4579.0728,0.01712138663165519,99.99998807907247,1.0000001
4999.8706,100,1.7521902e-10,0.01,99.99982451272285,0.010021258,0.024003235346324814,1.7519568e-06,4999.8698504945205,0.15377267,0.009953351,0.99527025,1.0020605,4999.8698504945205,500.0,0.99993485,4999.8698504945205,4579.0596,0.024003235346324814,99.99990463265931,1.000001
4999.8896,100,3.5044917e-18,0.009999998,100.0,0.01,0.013941959441455182,,4999.889851580062,0.11749697,0.01,1.0,1.0,4999.889851580062,500.0,1.0,4999.889851580062,4579.079,0.013941959441455182,100.0,1.0
4999.9146,100,3.5044917e-18,0.009999998,100.0,0.01,0.009481639381752033,,4999.914278252699,0.09689685,0.01,1.0,1.0,4999.914278252699,500.0,1.0,4999.914278252699,4579.104,0.009481639381752033,100.0,1.0
4999.8823,100,2.075932e-12,0.010000002,99.99997329675166,0.010005455,0.014877307916017097,2.0757234e-08,4999.882001703771,0.1213569,0.009996315,0.99961764,1.0005316,4999.882001703771,500.0,0.99998605,4999.882001703771,4579.072,0.014877307916017097,100.0,1.0
4999.901,100,8.13028e-13,0.010000002,100.00000381465983,0.010003527,0.013270404254582254,8.129999e-09,4999.900418569006,0.114618346,0.009998162,0.9998261,1.0003625,4999.900418569006,500.0,1.0000099,4999.900418569006,4579.0903,0.013270404254582254,100.0,1.0
4999.889,100,2.6838422e-13,0.01,99.99999237060707,0.010001346,0.011518074018479974,2.6836053e-09,4999.88874595692,0.10677834,0.009998382,0.99983835,1.0001347,4999.88874595692,500.0,1.0000001,4999.88874595692,4579.0786,0.011518074018479974,100.0,1.0
4999.8945,100,3.1015468e-11,0.010000002,99.99996948165584,0.010010683,0.014040667767252359,3.1014469e-07,4999.893712109748,0.11784499,0.009977778,0.99775255,1.001043,4999.893712109748,500.0,0.99997467,4999.893712109748,4579.084,0.014040667767252359,99.99998807907247,1.0000001
4999.8945,100,2.1286538e-12,0.01,100.00000381476606,0.010003064,0.016935540324426582,2.1284611e-08,4999.894262733833,0.12945604,0.009995456,0.9995276,1.0002884,4999.894262733833,500.0,0.999982,4999.894262733833,4579.084,0.016935540324426582,100.0,1.0
4999.883,100,1.0194205e-11,0.01,99.9999923707002,0.010004969,0.017664311912518688,1.0194488e-07,4999.882325158385,0.13220954,0.009986557,0.998668,1.0005093,4999.882325158385,500.0,1.0000124,4999.882325158385,4579.0723,0.017664311912518688,100.0,1.0
4999.9067,100,3.5044917e-18,0.009999998,100.0,0.01,0.009981752628259446,,4999.906248791217,0.09939965,0.01,1.0,1.0,4999.906248791217,500.0,1.0,4999.906248791217,4579.096,0.009981752628259446,100.0,1.0
4999.882,100,3.5044917e-18,0.009999998,100.0,0.01,0.020035756147383066,,4999.8817939659175,0.14083596,0.01,1.0,1.0,4999.8817939659175,500.0,1.0,4999.8817939659175,4579.0713,0.020035756147383066,100.0,1.0
4999.914,100,1.197927e-10,0.01,99.99988554996817,0.010024704,0.007944289375845178,1.1977354e-06,4999.913525369946,0.08866164,0.009967211,0.99664086,1.0023897,4999.913525369946,500.0,0.99991953,4999.913525369946,4579.1035,0.007944289375845178,99.99997615814777,1.0000002
4999.8843,100,3.5044917e-18,0.009999998,100.0,0.01,0.010954558860393789,,4999.884060699203,0.10413467,0.01,1.0,1.0,4999.884060699203,500.0,1.0,4999.884060699203,4579.0737,0.010954558860393789,100.0,1.0
4999.8735,100,3.5044917e-18,0.009999998,100.0,0.01,0.016080784215744343,,4999.873242273819,0.12616599,0.01,1.0,1.0,4999.873242273819,500.0,1.0,4999.873242273819,4579.063,0.016080784215744343,100.0,1.0
4999.8823,100,7.608952e-13,0.010000002,99.99997711177842,0.0100017395,0.015014480900407311,7.608533e-09,4999.882100386486,0.12191801,0.009997989,0.9997971,1.0001721,4999.882100386486,500.0,0.99999815,4999.882100386486,4579.072,0.015014480900407311,100.0,1.0
4999.8867,100,3.5044917e-18,0.009999998,100.0,0.01,0.013839450143924195,,4999.886309884347,0.117082834,0.01,1.0,1.0,4999.886309884347,500.0,1.0,4999.886309884347,4579.076,0.013839450143924195,100.0,1.0
4999.8984,100,1.0178775e-10,0.01,99.99993133481927,0.010017177,0.007786945768372678,1.0178612e-06,4999.897950123047,0.08774704,0.009973389,0.99732924,1.001708,4999.897950123047,500.0,0.9999903,4999.897950123047,4579.088,0.007786945768372678,99.99994039539075,1.0000006
4999.873,100,1.1300549e-10,0.01,99.99987794578794,0.010020529,0.013267715177942143,1.130351e-06,4999.8722908987575,0.11451384,0.009948637,0.99499404,1.0021842,4999.8722908987575,500.0,1.000131,4999.8722908987575,4579.0625,0.013267715177942143,99.99995231630692,1.0000005
