eRenyi2,VanillaAvgRet,AvgEpLen,VarNormIw,VarJ,VarDiscRet,VarRet,MinVanillaIw,AvgVanillaIw,Delta,ESSClassic,VarVanillaIw,AvgRet,ESSRenyi,AvgNormIw,IterType,MaxNormIw,EpsThisIter,MaxVanillaIw,J,AvgDiscRet,MinNormIw,BatchSize,Bound
1.0,1369.20695456,149.47,3.50449e-18,396.975,159180.747927,159180.747927,1.0,1.0,0.2,100.0,,1369.20695456,100.0,0.01,1,0.01,100,1.0,1369.21,1369.20695456,0.01,100,782.794
1.0,1382.6046224,150.89,3.50449e-18,434.617,190799.926448,190799.926448,1.0,1.0,0.2,100.0,,1382.6046224,100.0,0.01,1,0.01,100,1.0,1382.6,1382.6046224,0.01,100,777.946
1.0,1408.24332381,153.31,3.50449e-18,461.618,215243.814197,215243.814197,1.0,1.0,0.2,100.0,,1408.24332381,100.0,0.01,1,0.01,100,1.0,1408.24,1408.24332381,0.01,100,769.627
1.0,1333.18132909,145.37,3.50449e-18,432.448,188900.133512,188900.133512,1.0,1.0,0.2,100.0,,1333.18132909,100.0,0.01,1,0.01,100,1.0,1333.18,1333.18132909,0.01,100,738.007
1.0,1362.82665458,148.81,3.50449e-18,411.781,171276.492345,171276.492345,1.0,1.0,0.2,100.0,,1362.82665458,100.0,0.01,1,0.01,100,1.0,1362.83,1362.82665458,0.01,100,793.688
1.0,1522.58142882,165.46,3.50449e-18,446.823,201667.736674,201667.736674,1.0,1.0,0.2,100.0,,1522.58142882,100.0,0.01,1,0.01,100,1.0,1522.58,1522.58142882,0.01,100,940.348
1.0,1363.12456529,149.04,3.50449e-18,462.284,215864.679558,215864.679558,1.0,1.0,0.2,100.0,,1363.12456529,100.0,0.01,1,0.01,100,1.0,1363.12,1363.12456529,0.01,100,679.769
1.0,1336.80819511,145.88,3.50449e-18,424.251,181807.156356,181807.156356,1.0,1.0,0.2,100.0,,1336.80819511,100.0,0.01,1,0.01,100,1.0,1336.81,1336.80819511,0.01,100,778.501
1.0,1359.61319884,148.22,3.50449e-18,469.042,222222.729357,222222.729357,1.0,1.0,0.2,100.0,,1359.61319884,100.0,0.01,1,0.01,100,1.0,1359.61,1359.61319884,0.01,100,739.968
1.0,1468.73312286,159.93,3.50449e-18,502.17,254721.448334,254721.448334,1.0,1.0,0.2,100.0,,1468.73312286,100.0,0.01,1,0.01,100,1.0,1468.73,1468.73312286,0.01,100,832.618
1.0,1412.5234074,154.32,3.50449e-18,339.843,116659.820018,116659.820018,1.0,1.0,0.2,100.0,,1412.5234074,100.0,0.01,1,0.01,100,1.0,1412.52,1412.5234074,0.01,100,890.103
1.0,1348.30942926,147.26,3.50449e-18,410.581,170279.378037,170279.378037,1.0,1.0,0.2,100.0,,1348.30942926,100.0,0.01,1,0.01,100,1.0,1348.31,1348.30942926,0.01,100,770.15
1.0,1355.1055773,147.89,3.50449e-18,403.589,164529.413097,164529.413097,1.0,1.0,0.2,100.0,,1355.1055773,100.0,0.01,1,0.01,100,1.0,1355.11,1355.1055773,0.01,100,778.673
1.0,1408.55376794,153.67,3.50449e-18,506.75,259389.794298,259389.794298,1.0,1.0,0.2,100.0,,1408.55376794,100.0,0.01,1,0.01,100,1.0,1408.55,1408.55376794,0.01,100,714.988
1.0,1402.80333941,152.85,3.50449e-18,446.511,201385.882612,201385.882612,1.0,1.0,0.2,100.0,,1402.80333941,100.0,0.01,1,0.01,100,1.0,1402.8,1402.80333941,0.01,100,850.467
1.0,1340.23540528,146.53,3.50449e-18,307.141,95288.6447015,95288.6447015,1.0,1.0,0.2,100.0,,1340.23540528,100.0,0.01,1,0.01,100,1.0,1340.24,1340.23540528,0.01,100,909.335
1.0,1332.11110464,145.48,3.50449e-18,365.734,135112.38383,135112.38383,1.0,1.0,0.2,100.0,,1332.11110464,100.0,0.01,1,0.01,100,1.0,1332.11,1332.11110464,0.01,100,908.644
1.0,1310.29685884,143.24,3.50449e-18,416.638,175341.017487,175341.017487,1.0,1.0,0.2,100.0,,1310.29685884,100.0,0.01,1,0.01,100,1.0,1310.3,1310.29685884,0.01,100,674.718
1.0,1337.73320617,146.17,3.50449e-18,447.887,202628.721906,202628.721906,1.0,1.0,0.2,100.0,,1337.73320617,100.0,0.01,1,0.01,100,1.0,1337.73,1337.73320617,0.01,100,755.091
1.0,1398.13292907,152.57,3.50449e-18,389.529,153265.769507,153265.769507,1.0,1.0,0.2,100.0,,1398.13292907,100.0,0.01,1,0.01,100,1.0,1398.13,1398.13292907,0.01,100,836.482
1.0,1370.07300933,149.43,3.50449e-18,367.535,136446.384797,136446.384797,1.0,1.0,0.2,100.0,,1370.07300933,100.0,0.01,1,0.01,100,1.0,1370.07,1370.07300933,0.01,100,928.764
1.0,1326.59921476,145.31,3.50449e-18,402.462,163611.697953,163611.697953,1.0,1.0,0.2,100.0,,1326.59921476,100.0,0.01,1,0.01,100,1.0,1326.6,1326.59921476,0.01,100,685.963
1.0,1364.22797217,149.18,3.50449e-18,356.495,128372.350404,128372.350404,1.0,1.0,0.2,100.0,,1364.22797217,100.0,0.01,1,0.01,100,1.0,1364.23,1364.22797217,0.01,100,750.449
1.0,1359.21506246,148.43,3.50449e-18,418.189,176648.666198,176648.666198,1.0,1.0,0.2,100.0,,1359.21506246,100.0,0.01,1,0.01,100,1.0,1359.22,1359.21506246,0.01,100,734.336
1.0,1317.7546614,143.82,3.50449e-18,445.49,200466.130371,200466.130371,1.0,1.0,0.2,100.0,,1317.7546614,100.0,0.01,1,0.01,100,1.0,1317.75,1317.7546614,0.01,100,710.361
1.0,1380.39981025,150.63,3.50449e-18,412.506,171879.856134,171879.856134,1.0,1.0,0.2,100.0,,1380.39981025,100.0,0.01,1,0.01,100,1.0,1380.4,1380.39981025,0.01,100,725.558
1.0,1363.21599878,148.61,3.50449e-18,475.894,228763.011569,228763.011569,1.0,1.0,0.2,100.0,,1363.21599878,100.0,0.01,1,0.01,100,1.0,1363.22,1363.21599878,0.01,100,769.973
1.0,1388.21138922,151.7,3.50449e-18,423.448,181119.522547,181119.522547,1.0,1.0,0.2,100.0,,1388.21138922,100.0,0.01,1,0.01,100,1.0,1388.21,1388.21138922,0.01,100,777.532
1.0,1335.36637564,145.97,3.50449e-18,337.705,115196.559681,115196.559681,1.0,1.0,0.2,100.0,,1335.36637564,100.0,0.01,1,0.01,100,1.0,1335.37,1335.36637564,0.01,100,839.14
1.0,1445.16131111,157.29,3.50449e-18,387.778,151890.899974,151890.899974,1.0,1.0,0.2,100.0,,1445.16131111,100.0,0.01,1,0.01,100,1.0,1445.16,1445.16131111,0.01,100,845.855
1.0,1442.62492689,157.27,3.50449e-18,501.338,253878.83847,253878.83847,1.0,1.0,0.2,100.0,,1442.62492689,100.0,0.01,1,0.01,100,1.0,1442.62,1442.62492689,0.01,100,785.556
1.0,1331.59282711,145.36,3.50449e-18,408.668,168696.490838,168696.490838,1.0,1.0,0.2,100.0,,1331.59282711,100.0,0.01,1,0.01,100,1.0,1331.59,1331.59282711,0.01,100,743.337
1.0,1377.1638478,150.39,3.50449e-18,431.571,188135.299036,188135.299036,1.0,1.0,0.2,100.0,,1377.1638478,100.0,0.01,1,0.01,100,1.0,1377.16,1377.1638478,0.01,100,724.085
1.0,1430.74652773,156.14,3.50449e-18,395.976,158381.078574,158381.078574,1.0,1.0,0.2,100.0,,1430.74652773,100.0,0.01,1,0.01,100,1.0,1430.75,1430.74652773,0.01,100,817.225
1.0,1347.7985292,147.54,3.50449e-18,367.959,136761.719605,136761.719605,1.0,1.0,0.2,100.0,,1347.7985292,100.0,0.01,1,0.01,100,1.0,1347.8,1347.7985292,0.01,100,881.436
1.0,1299.29377451,141.89,3.50449e-18,389.279,153068.951519,153068.951519,1.0,1.0,0.2,100.0,,1299.29377451,100.0,0.01,1,0.01,100,1.0,1299.29,1299.29377451,0.01,100,793.585
1.0,1448.77202458,157.83,3.50449e-18,462.157,215746.579162,215746.579162,1.0,1.0,0.2,100.0,,1448.77202458,100.0,0.01,1,0.01,100,1.0,1448.77,1448.77202458,0.01,100,775.683
1.0,1385.16350777,151.2,3.50449e-18,428.685,185627.173363,185627.173363,1.0,1.0,0.2,100.0,,1385.16350777,100.0,0.01,1,0.01,100,1.0,1385.16,1385.16350777,0.01,100,761.904
1.0,1433.7536457,156.17,3.50449e-18,440.844,196306.127792,196306.127792,1.0,1.0,0.2,100.0,,1433.7536457,100.0,0.01,1,0.01,100,1.0,1433.75,1433.7536457,0.01,100,862.831
1.0,1334.69527627,145.61,3.50449e-18,401.272,162645.994506,162645.994506,1.0,1.0,0.2,100.0,,1334.69527627,100.0,0.01,1,0.01,100,1.0,1334.7,1334.69527627,0.01,100,748.581
1.0,1413.30849986,154.23,3.50449e-18,379.195,145241.406369,145241.406369,1.0,1.0,0.2,100.0,,1413.30849986,100.0,0.01,1,0.01,100,1.0,1413.31,1413.30849986,0.01,100,791.982
1.0,1353.96775409,147.82,3.50449e-18,443.33,198527.171486,198527.171486,1.0,1.0,0.2,100.0,,1353.96775409,100.0,0.01,1,0.01,100,1.0,1353.97,1353.96775409,0.01,100,650.111
1.0,1305.20801353,142.85,3.50449e-18,359.233,130352.009963,130352.009963,1.0,1.0,0.2,100.0,,1305.20801353,100.0,0.01,1,0.01,100,1.0,1305.21,1305.20801353,0.01,100,786.401
1.0,1305.98566772,142.67,3.50449e-18,377.431,143892.858261,143892.858261,1.0,1.0,0.2,100.0,,1305.98566772,100.0,0.01,1,0.01,100,1.0,1305.99,1305.98566772,0.01,100,821.352
1.0,1417.32009449,154.76,3.50449e-18,348.964,123006.071312,123006.071312,1.0,1.0,0.2,100.0,,1417.32009449,100.0,0.01,1,0.01,100,1.0,1417.32,1417.32009449,0.01,100,758.483
1.0,1414.58670022,154.2,3.50449e-18,398.469,160381.535314,160381.535314,1.0,1.0,0.2,100.0,,1414.58670022,100.0,0.01,1,0.01,100,1.0,1414.59,1414.58670022,0.01,100,837.192
1.0,1310.87226054,143.11,3.50449e-18,429.621,186438.996403,186438.996403,1.0,1.0,0.2,100.0,,1310.87226054,100.0,0.01,1,0.01,100,1.0,1310.87,1310.87226054,0.01,100,689.16
1.0,1379.50126721,150.75,3.50449e-18,379.458,145442.481934,145442.481934,1.0,1.0,0.2,100.0,,1379.50126721,100.0,0.01,1,0.01,100,1.0,1379.5,1379.50126721,0.01,100,784.726
1.0,1346.61544798,147.03,3.50449e-18,379.137,145196.67791,145196.67791,1.0,1.0,0.2,100.0,,1346.61544798,100.0,0.01,1,0.01,100,1.0,1346.62,1346.61544798,0.01,100,805.26
1.0,1385.41515034,151.05,3.50449e-18,496.295,248796.625455,248796.625455,1.0,1.0,0.2,100.0,,1385.41515034,100.0,0.01,1,0.01,100,1.0,1385.42,1385.41515034,0.01,100,739.668
1.0,1306.21751619,143.04,3.50449e-18,360.608,131351.997733,131351.997733,1.0,1.0,0.2,100.0,,1306.21751619,100.0,0.01,1,0.01,100,1.0,1306.22,1306.21751619,0.01,100,769.381
1.0,1368.12930654,149.29,3.50449e-18,432.859,189259.621286,189259.621286,1.0,1.0,0.2,100.0,,1368.12930654,100.0,0.01,1,0.01,100,1.0,1368.13,1368.12930654,0.01,100,747.949
1.0,1423.80489294,155.0,3.50449e-18,467.864,221107.935929,221107.935929,1.0,1.0,0.2,100.0,,1423.80489294,100.0,0.01,1,0.01,100,1.0,1423.8,1423.80489294,0.01,100,828.609
1.0,1297.70293769,141.68,3.50449e-18,346.931,121577.045441,121577.045441,1.0,1.0,0.2,100.0,,1297.70293769,100.0,0.01,1,0.01,100,1.0,1297.7,1297.70293769,0.01,100,870.735
1.0,1497.13397871,163.01,3.50449e-18,438.373,194112.016427,194112.016427,1.0,1.0,0.2,100.0,,1497.13397871,100.0,0.01,1,0.01,100,1.0,1497.13,1497.13397871,0.01,100,888.725
1.0,1367.4963025,149.01,3.50449e-18,463.327,216840.106454,216840.106454,1.0,1.0,0.2,100.0,,1367.4963025,100.0,0.01,1,0.01,100,1.0,1367.5,1367.4963025,0.01,100,728.93
1.0,1316.17180969,144.06,3.50449e-18,381.616,147102.119077,147102.119077,1.0,1.0,0.2,100.0,,1316.17180969,100.0,0.01,1,0.01,100,1.0,1316.17,1316.17180969,0.01,100,819.776
1.0,1438.65493213,156.61,3.50449e-18,374.402,141593.079987,141593.079987,1.0,1.0,0.2,100.0,,1438.65493213,100.0,0.01,1,0.01,100,1.0,1438.65,1438.65493213,0.01,100,917.931
1.0,1374.89981673,150.21,3.50449e-18,445.997,200922.947586,200922.947586,1.0,1.0,0.2,100.0,,1374.89981673,100.0,0.01,1,0.01,100,1.0,1374.9,1374.89981673,0.01,100,709.746
1.0,1360.90032793,148.67,3.50449e-18,400.288,161849.162633,161849.162633,1.0,1.0,0.2,100.0,,1360.90032793,100.0,0.01,1,0.01,100,1.0,1360.9,1360.90032793,0.01,100,819.469
1.0,1409.79129954,153.93,3.50449e-18,357.295,128949.260699,128949.260699,1.0,1.0,0.2,100.0,,1409.79129954,100.0,0.01,1,0.01,100,1.0,1409.79,1409.79129954,0.01,100,886.384
1.0,1323.85543434,145.04,3.50449e-18,458.969,212780.096936,212780.096936,1.0,1.0,0.2,100.0,,1323.85543434,100.0,0.01,1,0.01,100,1.0,1323.86,1323.85543434,0.01,100,642.056
1.0,1330.75898355,145.47,3.50449e-18,402.24,163431.060659,163431.060659,1.0,1.0,0.2,100.0,,1330.75898355,100.0,0.01,1,0.01,100,1.0,1330.76,1330.75898355,0.01,100,790.542
1.0,1402.70709366,152.88,3.50449e-18,393.494,156401.785498,156401.785498,1.0,1.0,0.2,100.0,,1402.70709366,100.0,0.01,1,0.01,100,1.0,1402.71,1402.70709366,0.01,100,800.669
1.0,1372.31926662,149.98,3.50449e-18,432.288,188760.710553,188760.710553,1.0,1.0,0.2,100.0,,1372.31926662,100.0,0.01,1,0.01,100,1.0,1372.32,1372.31926662,0.01,100,743.425
1.0,1423.890668,155.42,3.50449e-18,403.717,164634.053081,164634.053081,1.0,1.0,0.2,100.0,,1423.890668,100.0,0.01,1,0.01,100,1.0,1423.89,1423.890668,0.01,100,802.073
1.0,1353.04267212,147.91,3.50449e-18,417.644,176188.646132,176188.646132,1.0,1.0,0.2,100.0,,1353.04267212,100.0,0.01,1,0.01,100,1.0,1353.04,1353.04267212,0.01,100,708.4
1.0,1367.90908916,149.49,3.50449e-18,389.855,153522.256169,153522.256169,1.0,1.0,0.2,100.0,,1367.90908916,100.0,0.01,1,0.01,100,1.0,1367.91,1367.90908916,0.01,100,767.06
1.0,1384.71817177,151.32,3.50449e-18,398.176,160145.681902,160145.681902,1.0,1.0,0.2,100.0,,1384.71817177,100.0,0.01,1,0.01,100,1.0,1384.72,1384.71817177,0.01,100,826.734
1.0,1452.96990208,158.21,3.50449e-18,318.72,102608.355858,102608.355858,1.0,1.0,0.2,100.0,,1452.96990208,100.0,0.01,1,0.01,100,1.0,1452.97,1452.96990208,0.01,100,999.863
1.0,1408.38045071,153.69,3.50449e-18,488.035,240583.776026,240583.776026,1.0,1.0,0.2,100.0,,1408.38045071,100.0,0.01,1,0.01,100,1.0,1408.38,1408.38045071,0.01,100,719.288
1.0,1316.84003158,143.76,3.50449e-18,461.856,215465.70359,215465.70359,1.0,1.0,0.2,100.0,,1316.84003158,100.0,0.01,1,0.01,100,1.0,1316.84,1316.84003158,0.01,100,687.078
1.0,1338.70853056,146.39,3.50449e-18,447.29,202089.399565,202089.399565,1.0,1.0,0.2,100.0,,1338.70853056,100.0,0.01,1,0.01,100,1.0,1338.71,1338.70853056,0.01,100,745.037
1.0,1339.11894504,146.08,3.50449e-18,396.363,158690.170999,158690.170999,1.0,1.0,0.2,100.0,,1339.11894504,100.0,0.01,1,0.01,100,1.0,1339.12,1339.11894504,0.01,100,800.098
1.0,1343.40448941,146.7,3.50449e-18,351.84,125042.093403,125042.093403,1.0,1.0,0.2,100.0,,1343.40448941,100.0,0.01,1,0.01,100,1.0,1343.4,1343.40448941,0.01,100,900.033
1.0,1304.34697221,142.58,3.50449e-18,387.923,152004.482689,152004.482689,1.0,1.0,0.2,100.0,,1304.34697221,100.0,0.01,1,0.01,100,1.0,1304.35,1304.34697221,0.01,100,800.302
1.0,1374.75530046,150.21,3.50449e-18,459.744,213499.694366,213499.694366,1.0,1.0,0.2,100.0,,1374.75530046,100.0,0.01,1,0.01,100,1.0,1374.76,1374.75530046,0.01,100,704.642
1.0,1301.42656863,142.16,3.50449e-18,363.29,133312.414842,133312.414842,1.0,1.0,0.2,100.0,,1301.42656863,100.0,0.01,1,0.01,100,1.0,1301.43,1301.42656863,0.01,100,799.788
1.0,1298.20840755,142.05,3.50449e-18,391.445,154776.617966,154776.617966,1.0,1.0,0.2,100.0,,1298.20840755,100.0,0.01,1,0.01,100,1.0,1298.21,1298.20840755,0.01,100,812.349
1.0,1335.16886943,146.29,3.50449e-18,369.201,137686.066466,137686.066466,1.0,1.0,0.2,100.0,,1335.16886943,100.0,0.01,1,0.01,100,1.0,1335.17,1335.16886943,0.01,100,790.624
1.0,1389.76731141,151.7,3.50449e-18,458.845,212665.288418,212665.288418,1.0,1.0,0.2,100.0,,1389.76731141,100.0,0.01,1,0.01,100,1.0,1389.77,1389.76731141,0.01,100,769.87
1.0,1337.98623285,146.23,3.50449e-18,412.43,171816.415894,171816.415894,1.0,1.0,0.2,100.0,,1337.98623285,100.0,0.01,1,0.01,100,1.0,1337.99,1337.98623285,0.01,100,643.66
1.0,1359.48812887,148.3,3.50449e-18,355.802,127873.731067,127873.731067,1.0,1.0,0.2,100.0,,1359.48812887,100.0,0.01,1,0.01,100,1.0,1359.49,1359.48812887,0.01,100,907.899
1.0,1401.740718,152.59,3.50449e-18,440.818,196283.019513,196283.019513,1.0,1.0,0.2,100.0,,1401.740718,100.0,0.01,1,0.01,100,1.0,1401.74,1401.740718,0.01,100,734.533
1.0,1294.98528072,141.63,3.50449e-18,401.722,163010.352933,163010.352933,1.0,1.0,0.2,100.0,,1294.98528072,100.0,0.01,1,0.01,100,1.0,1294.99,1294.98528072,0.01,100,736.974
1.0,1387.46595564,151.41,3.50449e-18,430.059,186818.548951,186818.548951,1.0,1.0,0.2,100.0,,1387.46595564,100.0,0.01,1,0.01,100,1.0,1387.47,1387.46595564,0.01,100,792.042
1.0,1390.68602278,151.8,3.50449e-18,348.467,122655.738331,122655.738331,1.0,1.0,0.2,100.0,,1390.68602278,100.0,0.01,1,0.01,100,1.0,1390.69,1390.68602278,0.01,100,842.9
1.0,1385.64538575,151.07,3.50449e-18,342.038,118171.558926,118171.558926,1.0,1.0,0.2,100.0,,1385.64538575,100.0,0.01,1,0.01,100,1.0,1385.65,1385.64538575,0.01,100,933.13
1.0,1437.70559634,156.85,3.50449e-18,431.677,188227.621916,188227.621916,1.0,1.0,0.2,100.0,,1437.70559634,100.0,0.01,1,0.01,100,1.0,1437.71,1437.70559634,0.01,100,806.732
1.0,1361.63182577,148.55,3.50449e-18,372.083,139844.426909,139844.426909,1.0,1.0,0.2,100.0,,1361.63182577,100.0,0.01,1,0.01,100,1.0,1361.63,1361.63182577,0.01,100,816.18
1.0,1352.50098246,147.7,3.50449e-18,410.146,169918.658491,169918.658491,1.0,1.0,0.2,100.0,,1352.50098246,100.0,0.01,1,0.01,100,1.0,1352.5,1352.50098246,0.01,100,771.367
1.0,1363.20156954,149.06,3.50449e-18,353.969,126559.720198,126559.720198,1.0,1.0,0.2,100.0,,1363.20156954,100.0,0.01,1,0.01,100,1.0,1363.2,1363.20156954,0.01,100,810.628
1.0,1332.86513569,145.63,3.50449e-18,396.886,159109.417887,159109.417887,1.0,1.0,0.2,100.0,,1332.86513569,100.0,0.01,1,0.01,100,1.0,1332.87,1332.86513569,0.01,100,770.898
1.0,1346.1464156,146.97,3.50449e-18,401.502,162831.874507,162831.874507,1.0,1.0,0.2,100.0,,1346.1464156,100.0,0.01,1,0.01,100,1.0,1346.15,1346.1464156,0.01,100,814.521
1.0,1313.35086035,143.85,3.50449e-18,335.576,113748.928206,113748.928206,1.0,1.0,0.2,100.0,,1313.35086035,100.0,0.01,1,0.01,100,1.0,1313.35,1313.35086035,0.01,100,814.978
1.0,1343.47293931,146.88,3.50449e-18,376.332,143056.431144,143056.431144,1.0,1.0,0.2,100.0,,1343.47293931,100.0,0.01,1,0.01,100,1.0,1343.47,1343.47293931,0.01,100,762.666
1.0,1325.06408132,144.81,3.50449e-18,375.554,142465.346263,142465.346263,1.0,1.0,0.2,100.0,,1325.06408132,100.0,0.01,1,0.01,100,1.0,1325.06,1325.06408132,0.01,100,792.202
1.0,1351.40374742,147.38,3.50449e-18,408.805,168809.393781,168809.393781,1.0,1.0,0.2,100.0,,1351.40374742,100.0,0.01,1,0.01,100,1.0,1351.4,1351.40374742,0.01,100,811.878
1.0,1339.6555151,145.98,3.50449e-18,445.016,200039.769018,200039.769018,1.0,1.0,0.2,100.0,,1339.6555151,100.0,0.01,1,0.01,100,1.0,1339.66,1339.6555151,0.01,100,695.962
1.0,1400.80797045,152.94,3.50449e-18,503.563,256137.233178,256137.233178,1.0,1.0,0.2,100.0,,1400.80797045,100.0,0.01,1,0.01,100,1.0,1400.81,1400.80797045,0.01,100,704.148
1.0,1304.11820146,142.34,3.50449e-18,357.724,129258.769049,129258.769049,1.0,1.0,0.2,100.0,,1304.11820146,100.0,0.01,1,0.01,100,1.0,1304.12,1304.11820146,0.01,100,832.178
1.0,1378.61701765,150.54,3.50449e-18,407.661,167866.26898,167866.26898,1.0,1.0,0.2,100.0,,1378.61701765,100.0,0.01,1,0.01,100,1.0,1378.62,1378.61701765,0.01,100,815.153
1.0,1356.7838091,148.14,3.50449e-18,463.676,217167.343139,217167.343139,1.0,1.0,0.2,100.0,,1356.7838091,100.0,0.01,1,0.01,100,1.0,1356.78,1356.7838091,0.01,100,718.27
1.0,1360.5507587,148.75,3.50449e-18,321.95,104698.976467,104698.976467,1.0,1.0,0.2,100.0,,1360.5507587,100.0,0.01,1,0.01,100,1.0,1360.55,1360.5507587,0.01,100,877.206
1.0,1374.63210848,150.18,3.50449e-18,421.162,179168.720571,179168.720571,1.0,1.0,0.2,100.0,,1374.63210848,100.0,0.01,1,0.01,100,1.0,1374.63,1374.63210848,0.01,100,764.211
1.0,1465.37444171,159.62,3.50449e-18,425.279,182689.396245,182689.396245,1.0,1.0,0.2,100.0,,1465.37444171,100.0,0.01,1,0.01,100,1.0,1465.37,1465.37444171,0.01,100,813.857
1.0,1386.0887344,151.42,3.50449e-18,446.852,201693.589038,201693.589038,1.0,1.0,0.2,100.0,,1386.0887344,100.0,0.01,1,0.01,100,1.0,1386.09,1386.0887344,0.01,100,710.331
1.0,1430.25901647,155.62,3.50449e-18,432.941,189331.184841,189331.184841,1.0,1.0,0.2,100.0,,1430.25901647,100.0,0.01,1,0.01,100,1.0,1430.26,1430.25901647,0.01,100,843.937
1.0,1409.22248872,153.31,3.50449e-18,469.225,222396.322878,222396.322878,1.0,1.0,0.2,100.0,,1409.22248872,100.0,0.01,1,0.01,100,1.0,1409.22,1409.22248872,0.01,100,801.721
1.0,1336.73445772,146.08,3.50449e-18,435.829,191865.69092,191865.69092,1.0,1.0,0.2,100.0,,1336.73445772,100.0,0.01,1,0.01,100,1.0,1336.73,1336.73445772,0.01,100,694.309
1.0,1398.42587929,152.59,3.50449e-18,379.741,145660.041121,145660.041121,1.0,1.0,0.2,100.0,,1398.42587929,100.0,0.01,1,0.01,100,1.0,1398.43,1398.42587929,0.01,100,873.172
1.0,1404.56898676,153.54,3.50449e-18,336.956,114686.183065,114686.183065,1.0,1.0,0.2,100.0,,1404.56898676,100.0,0.01,1,0.01,100,1.0,1404.57,1404.56898676,0.01,100,842.545
1.0,1330.50967241,145.2,3.50449e-18,413.32,172559.397628,172559.397628,1.0,1.0,0.2,100.0,,1330.50967241,100.0,0.01,1,0.01,100,1.0,1330.51,1330.50967241,0.01,100,721.689
1.0,1405.70057996,153.44,3.50449e-18,438.723,194421.788986,194421.788986,1.0,1.0,0.2,100.0,,1405.70057996,100.0,0.01,1,0.01,100,1.0,1405.7,1405.70057996,0.01,100,823.623
1.0,1372.4306927,149.88,3.50449e-18,422.831,180591.63849,180591.63849,1.0,1.0,0.2,100.0,,1372.4306927,100.0,0.01,1,0.01,100,1.0,1372.43,1372.4306927,0.01,100,775.858
1.0,1389.22676372,151.57,3.50449e-18,455.604,209672.020931,209672.020931,1.0,1.0,0.2,100.0,,1389.22676372,100.0,0.01,1,0.01,100,1.0,1389.23,1389.22676372,0.01,100,711.451
1.0,1386.36247361,151.86,3.50449e-18,352.123,125243.028311,125243.028311,1.0,1.0,0.2,100.0,,1386.36247361,100.0,0.01,1,0.01,100,1.0,1386.36,1386.36247361,0.01,100,793.203
1.0,1327.09404357,144.87,3.50449e-18,410.294,170041.223914,170041.223914,1.0,1.0,0.2,100.0,,1327.09404357,100.0,0.01,1,0.01,100,1.0,1327.09,1327.09404357,0.01,100,752.837
1.0,1419.47802511,154.75,3.50449e-18,478.088,230876.996226,230876.996226,1.0,1.0,0.2,100.0,,1419.47802511,100.0,0.01,1,0.01,100,1.0,1419.48,1419.47802511,0.01,100,711.693
1.0,1354.24109367,147.78,3.50449e-18,345.146,120329.336107,120329.336107,1.0,1.0,0.2,100.0,,1354.24109367,100.0,0.01,1,0.01,100,1.0,1354.24,1354.24109367,0.01,100,824.223
1.0,1397.70313935,152.46,3.50449e-18,377.482,143931.986423,143931.986423,1.0,1.0,0.2,100.0,,1397.70313935,100.0,0.01,1,0.01,100,1.0,1397.7,1397.70313935,0.01,100,805.373
1.0,1392.14266423,151.93,3.50449e-18,411.252,170836.728545,170836.728545,1.0,1.0,0.2,100.0,,1392.14266423,100.0,0.01,1,0.01,100,1.0,1392.14,1392.14266423,0.01,100,870.796
1.0,1405.10050866,153.1,3.50449e-18,399.177,160951.65598,160951.65598,1.0,1.0,0.2,100.0,,1405.10050866,100.0,0.01,1,0.01,100,1.0,1405.1,1405.10050866,0.01,100,901.797
1.0,1485.4435803,161.77,3.50449e-18,449.358,203961.826336,203961.826336,1.0,1.0,0.2,100.0,,1485.4435803,100.0,0.01,1,0.01,100,1.0,1485.44,1485.4435803,0.01,100,883.317
1.0,1397.07554876,152.46,3.50449e-18,407.927,168085.444868,168085.444868,1.0,1.0,0.2,100.0,,1397.07554876,100.0,0.01,1,0.01,100,1.0,1397.08,1397.07554876,0.01,100,774.575
1.0,1391.78071791,151.85,3.50449e-18,425.867,183195.085977,183195.085977,1.0,1.0,0.2,100.0,,1391.78071791,100.0,0.01,1,0.01,100,1.0,1391.78,1391.78071791,0.01,100,814.114
1.0,1322.03399591,144.62,3.50449e-18,382.319,147644.604365,147644.604365,1.0,1.0,0.2,100.0,,1322.03399591,100.0,0.01,1,0.01,100,1.0,1322.03,1322.03399591,0.01,100,792.575
1.0,1340.72515559,146.64,3.50449e-18,409.545,169421.494951,169421.494951,1.0,1.0,0.2,100.0,,1340.72515559,100.0,0.01,1,0.01,100,1.0,1340.73,1340.72515559,0.01,100,673.944
1.0,1323.43795928,144.93,3.50449e-18,403.637,164568.278768,164568.278768,1.0,1.0,0.2,100.0,,1323.43795928,100.0,0.01,1,0.01,100,1.0,1323.44,1323.43795928,0.01,100,666.501
1.0,1386.7708568,151.11,3.50449e-18,422.914,180662.99681,180662.99681,1.0,1.0,0.2,100.0,,1386.7708568,100.0,0.01,1,0.01,100,1.0,1386.77,1386.7708568,0.01,100,741.972
1.0,1396.67124094,152.02,3.50449e-18,504.274,256860.848874,256860.848874,1.0,1.0,0.2,100.0,,1396.67124094,100.0,0.01,1,0.01,100,1.0,1396.67,1396.67124094,0.01,100,686.369
