AvgDiscRet,VanillaAvgRet,ESSRenyi,AvgRet,VarRet,MaxNormIw,VarJ,ESSClassic,VarVanillaIw,EpsThisIter,MinVanillaIw,AvgNormIw,MaxVanillaIw,IterType,AvgVanillaIw,eRenyi2,J,VarDiscRet,BatchSize,Delta,AvgEpLen,VarNormIw,Bound,MinNormIw
4649.49288071,4649.49288071,99.9934081608,4649.49288071,454.373774287,0.0101363,21.0241,99.9916085463,8.48355e-05,100,0.971544,0.01,1.01367,1,1.00004,1.00007,4649.58,454.373774287,100,0.1,500.0,8.48285e-09,3247.73,0.00971503
4653.29805143,4653.29805143,99.9986171914,4653.29805143,145.040797791,0.0101024,11.9802,99.9985127873,1.50626e-05,100,0.991786,0.01,1.01058,1,1.00034,1.00001,4653.32,145.040797791,100,0.1,500.0,1.50524e-09,3251.92,0.00991451
4650.99450166,4650.99450166,99.9963046486,4650.99450166,241.868959156,0.0101504,15.3609,99.9926115234,7.47472e-05,100,0.952999,0.01,1.01401,1,0.998992,1.00004,4651.06,241.868959156,100,0.1,500.0,7.48981e-09,3249.48,0.00953961
4654.56147386,4654.56147386,99.9971986602,4654.56147386,153.774762702,0.0101358,12.3075,99.9964543154,3.53845e-05,100,0.983996,0.01,1.01412,1,1.00053,1.00003,4654.6,153.774762702,100,0.1,500.0,3.53468e-09,3252.99,0.00983472
4649.74454651,4649.74454651,99.9939922128,4649.74454651,330.305864501,0.0102416,17.9045,99.9887899885,0.000113101,100,0.930564,0.01,1.02316,1,0.999019,1.00006,4649.82,330.305864501,100,0.1,500.0,1.13323e-08,3248.41,0.00931478
4652.41464473,4652.41464473,99.9971152184,4652.41464473,234.880114744,0.0102049,15.1953,99.9963550667,3.72627e-05,100,0.982021,0.01,1.021,1,1.0005,1.00003,4652.46,234.880114744,100,0.1,500.0,3.72255e-09,3251.3,0.00981531
4653.73867401,4653.73867401,99.9984860649,4653.73867401,190.349667749,0.0101495,13.6917,99.9978514221,2.16788e-05,100,0.986204,0.01,1.0145,1,0.999563,1.00002,4653.77,190.349667749,100,0.1,500.0,2.16978e-09,3252.26,0.00986634
4651.17318621,4651.17318621,99.9984622238,4651.17318621,217.39689551,0.0100989,14.641,99.998131022,1.87703e-05,100,0.984104,0.01,1.01,1,1.00011,1.00002,4651.2,217.39689551,100,0.1,500.0,1.87663e-09,3249.56,0.00984
4652.8164577,4652.8164577,99.9985456678,4652.8164577,238.995200035,0.0101546,15.354,99.9978029409,2.22708e-05,100,0.987358,0.01,1.01554,1,1.00008,1.00001,4652.85,238.995200035,100,0.1,500.0,2.22673e-09,3251.1,0.00987281
4651.42724505,4651.42724505,99.9940637298,4651.42724505,269.879794914,0.0101966,16.2375,99.9935113779,6.56529e-05,100,0.981949,0.01,1.02024,1,1.00057,1.00006,4651.51,269.879794914,100,0.1,500.0,6.55787e-09,3250.16,0.00981393
4654.33036584,4654.33036584,99.9975205083,4654.33036584,229.768173244,0.0101089,14.9928,99.9972306065,2.80721e-05,100,0.983966,0.01,1.0109,1,1.00001,1.00002,4654.37,229.768173244,100,0.1,500.0,2.80717e-09,3253.0,0.00983959
4645.33246364,4645.33246364,99.9760446728,4645.33246364,979.105543884,0.010332,29.4256,99.962957762,0.000374503,100,0.913329,0.01,1.03308,1,0.999887,1.00024,4645.68,979.105543884,100,0.1,499.84,3.74588e-08,3244.29,0.00913432
4652.06056716,4652.06056716,99.9981522902,4652.06056716,199.361974843,0.0101144,14.0089,99.9981813532,1.82309e-05,100,0.990537,0.01,1.01196,1,1.00052,1.00002,4652.09,199.361974843,100,0.1,500.0,1.82121e-09,3250.6,0.00990026
4651.98454469,4651.98454469,99.9972463412,4651.98454469,261.835175035,0.0101475,16.0382,99.9961311175,3.90242e-05,100,0.985843,0.01,1.01451,1,0.99977,1.00003,4652.03,261.835175035,100,0.1,500.0,3.90422e-09,3250.21,0.0098607
4651.54868265,4651.54868265,99.9989748106,4651.54868265,259.215338131,0.0101195,15.9927,99.9985057569,1.5481e-05,100,0.991207,0.01,1.0127,1,1.00074,1.00001,4651.58,259.215338131,100,0.1,500.0,1.54583e-09,3250.29,0.00990476
4651.26641513,4651.26641513,99.9957801692,4651.26641513,317.170298037,0.010239,17.6259,99.993594534,6.45475e-05,100,0.981276,0.01,1.02437,1,1.00046,1.00004,4651.33,317.170298037,100,0.1,500.0,6.44888e-09,3249.91,0.00980829
4649.80262077,4649.80262077,99.9880328196,4649.80262077,789.818388851,0.0102304,27.3721,99.9859772167,0.000141386,100,0.961478,0.01,1.02349,1,1.00044,1.00012,4649.97,789.818388851,100,0.1,500.0,1.41261e-08,3248.1,0.00961054
4652.26506102,4652.26506102,99.9801913407,4652.26506102,323.568780979,0.0102485,16.8644,99.959881241,0.000403879,100,0.889321,0.01,1.0228,1,0.997998,1.0002,4652.51,323.568780979,100,0.1,499.94,4.05501e-08,3250.91,0.00891105
4653.37096371,4653.37096371,99.9964000091,4653.37096371,210.124603241,0.0102996,14.3584,99.993650665,6.37032e-05,100,0.982604,0.01,1.03025,1,1.00029,1.00004,4653.42,210.124603241,100,0.1,500.0,6.36665e-09,3252.3,0.00982321
4652.67196058,4652.67196058,99.9899039926,4652.67196058,282.500220248,0.0102673,16.4743,99.9845383423,0.00015619,100,0.964909,0.01,1.02631,1,0.999593,1.0001,4652.81,282.500220248,100,0.1,500.0,1.56317e-08,3251.07,0.00965302
4652.98547496,4652.98547496,99.9944213165,4652.98547496,262.102059359,0.0102535,16.0249,99.9920622364,8.00825e-05,100,0.962025,0.01,1.02636,1,1.00098,1.00006,4653.05,262.102059359,100,0.1,500.0,7.99258e-09,3251.46,0.00961083
4648.45704968,4648.45704968,99.9883069361,4648.45704968,690.549932693,0.0102023,25.2377,99.9837455178,0.000164084,100,0.909565,0.01,1.0201,1,0.999875,1.00012,4648.64,690.549932693,100,0.1,500.0,1.64125e-08,3247.17,0.00909679
4651.92835086,4651.92835086,99.9952318558,4651.92835086,321.998277337,0.0101397,17.7013,99.9952633648,4.78539e-05,100,0.981503,0.01,1.01419,1,1.00022,1.00005,4651.99,321.998277337,100,0.1,500.0,4.78326e-09,3250.22,0.00981286
4651.58710945,4651.58710945,99.9965430501,4651.58710945,263.138839416,0.0102044,16.0889,99.9950785137,4.98135e-05,100,0.966632,0.01,1.0195,1,0.999081,1.00003,4651.64,263.138839416,100,0.1,500.0,4.99052e-09,3250.78,0.00967521
4652.3464763,4652.3464763,99.9964715295,4652.3464763,231.773655465,0.0102722,15.0656,99.9957295509,4.3282e-05,100,0.984284,0.01,1.02767,1,1.00044,1.00004,4652.4,231.773655465,100,0.1,500.0,4.3244e-09,3251.0,0.00983852
4652.81385104,4652.81385104,99.9973417035,4652.81385104,205.797183036,0.0102585,14.2274,99.9961224271,3.96076e-05,100,0.9851,0.01,1.02634,1,1.00048,1.00003,4652.85,205.797183036,100,0.1,500.0,3.95696e-09,3251.27,0.00984627
4654.50821417,4654.50821417,99.9979377218,4654.50821417,155.992964881,0.0101392,12.4066,99.9964076159,3.6075e-05,100,0.98303,0.01,1.01419,1,1.00027,1.00002,4654.54,155.992964881,100,0.1,500.0,3.60556e-09,3253.27,0.00982767
4650.79206924,4650.79206924,99.996721852,4650.79206924,317.733175726,0.010165,17.6581,99.9960385254,4.00548e-05,100,0.986104,0.01,1.01698,1,1.00047,1.00003,4650.85,317.733175726,100,0.1,500.0,4.00169e-09,3249.05,0.00985637
4651.22424982,4651.22424982,99.9887002363,4651.22424982,649.774085858,0.0102373,24.509,99.9855013991,0.000146467,100,0.948455,0.01,1.02369,1,0.999965,1.00011,4651.37,649.774085858,100,0.1,499.84,1.46477e-08,3250.02,0.00948488
4650.49288397,4650.49288397,99.9921089678,4650.49288397,455.78524445,0.0101673,20.7979,99.9914194283,8.64448e-05,100,0.958872,0.01,1.01651,1,0.999782,1.00008,4650.61,455.78524445,100,0.1,500.0,8.64825e-09,3249.06,0.00959081
4654.26876126,4654.26876126,99.9955536912,4654.26876126,267.24488022,0.0101714,16.1079,99.9949103684,5.16984e-05,100,0.975516,0.01,1.01846,1,1.0013,1.00004,4654.34,267.24488022,100,0.1,500.0,5.15644e-09,3252.6,0.00974251
4649.50844311,4649.50844311,99.9895106829,4649.50844311,315.874455487,0.0102364,17.5633,99.9829728784,0.000171794,100,0.950319,0.01,1.02247,1,0.998851,1.0001,4649.64,315.874455487,100,0.1,500.0,1.7219e-08,3248.25,0.00951412
4651.72176629,4651.72176629,99.9959112886,4651.72176629,222.555566055,0.0101639,14.7668,99.9945366799,5.53167e-05,100,0.984232,0.01,1.01623,1,0.999836,1.00004,4651.78,222.555566055,100,0.1,500.0,5.53348e-09,3250.59,0.00984394
4651.91706976,4651.91706976,99.9790116501,4651.91706976,530.053495131,0.0104463,21.7637,99.962967618,0.00037451,100,0.891247,0.01,1.04425,1,0.999638,1.00021,4652.21,530.053495131,100,0.1,500.0,3.74782e-08,3250.69,0.00891569
4650.65454172,4650.65454172,99.991095859,4650.65454172,262.754754063,0.0103992,15.9848,99.9833509788,0.000168076,100,0.960634,0.01,1.03968,1,0.999774,1.00009,4650.76,262.754754063,100,0.1,500.0,1.68152e-08,3249.28,0.00960851
4652.46669171,4652.46669171,99.9972582615,4652.46669171,187.149981193,0.0101418,13.5912,99.996201945,3.82073e-05,100,0.982955,0.01,1.01452,1,1.00034,1.00003,4652.5,187.149981193,100,0.1,500.0,3.81816e-09,3251.17,0.00982626
4654.63210943,4654.63210943,99.995482172,4654.63210943,156.400030968,0.0101945,12.4174,99.9940047786,6.04972e-05,100,0.978118,0.01,1.01966,1,1.0002,1.00005,4654.69,156.400030968,100,0.1,500.0,6.04728e-09,3252.82,0.0097792
4653.35117384,4653.35117384,99.9975205083,4653.35117384,187.169770778,0.0101625,13.5824,99.9968642579,3.13748e-05,100,0.987352,0.01,1.01621,1,0.999957,1.00002,4653.39,187.169770778,100,0.1,500.0,3.13776e-09,3251.58,0.00987394
4651.4195036,4651.4195036,99.9870436291,4651.4195036,604.18098162,0.0102414,23.7155,99.981561058,0.000186242,100,0.942475,0.01,1.02365,1,0.999519,1.00013,4651.59,604.18098162,100,0.1,500.0,1.86421e-08,3250.13,0.00942929
4647.65081118,4647.65081118,99.9234309418,4647.65081118,3275.37028732,0.0105254,47.1297,99.8987040159,0.0010238,100,0.808418,0.01,1.05225,1,0.999724,1.00077,4648.81,3275.37028732,100,0.1,499.47,1.02437e-07,3246.58,0.00808641
4656.12467193,4656.12467193,99.9975920303,4656.12467193,147.091874824,0.0101581,12.0302,99.9959107095,4.13054e-05,100,0.980159,0.01,1.01675,1,1.00092,1.00002,4656.16,147.091874824,100,0.1,500.0,4.12296e-09,3254.61,0.0097926
4653.81387317,4653.81387317,99.9973893847,4653.81387317,175.922235902,0.0101802,13.1673,99.9966153767,3.4061e-05,100,0.987592,0.01,1.01884,1,1.00081,1.00003,4653.85,175.922235902,100,0.1,500.0,3.40059e-09,3252.35,0.00986792
4653.49758331,4653.49758331,99.9920374535,4653.49758331,270.571162371,0.0101822,16.1285,99.9885762983,0.000114895,100,0.968556,0.01,1.01655,1,0.99836,1.00008,4653.6,270.571162371,100,0.1,500.0,1.15273e-08,3251.89,0.00970147
4649.96346499,4649.96346499,99.9933962415,4649.96346499,287.734204246,0.0101582,16.7342,99.9925084442,7.5557e-05,100,0.958403,0.01,1.01376,1,0.997975,1.00007,4650.06,287.734204246,100,0.1,500.0,7.58639e-09,3248.79,0.00960347
4653.34296973,4653.34296973,99.9975443489,4653.34296973,156.656633119,0.0101673,12.4183,99.9963457744,3.68878e-05,100,0.981248,0.01,1.01677,1,1.00004,1.00002,4653.38,156.656633119,100,0.1,500.0,3.68848e-09,3251.97,0.00981206
4650.97915502,4650.97915502,99.9937180651,4650.97915502,278.381911015,0.0101801,16.4961,99.9902953247,9.77224e-05,100,0.970568,0.01,1.01713,1,0.999132,1.00006,4651.06,278.381911015,100,0.1,500.0,9.78922e-09,3249.32,0.00971411
4634.35612293,4634.35612293,99.6096056693,4634.35612293,35193.6387141,0.0109757,124.077,99.5716068316,0.00435746,100,0.660498,0.01,1.09902,1,1.00132,1.00392,4640.85,35193.6387141,100,0.1,498.04,4.34594e-07,3236.42,0.00659625
4650.58968478,4650.58968478,99.9965192099,4650.58968478,300.574716471,0.0101657,17.1458,99.9949107794,5.13769e-05,100,0.973953,0.01,1.01568,1,0.999131,1.00003,4650.64,300.574716471,100,0.1,500.0,5.14663e-09,3249.27,0.009748
4649.45120888,4649.45120888,99.9945166734,4649.45120888,381.29313519,0.0101551,19.1714,99.9926746355,7.42984e-05,100,0.969283,0.01,1.0153,1,0.999789,1.00005,4649.54,381.29313519,100,0.1,500.0,7.43298e-09,3248.05,0.00969488
4652.64152973,4652.64152973,99.9948742633,4652.64152973,245.212700563,0.0101584,15.5135,99.9915472262,8.54548e-05,100,0.971447,0.01,1.01631,1,1.00046,1.00005,4652.72,245.212700563,100,0.1,500.0,8.53764e-09,3250.99,0.00971003
4654.52439595,4654.52439595,99.9955656111,4654.52439595,164.690371685,0.0101349,12.6373,99.9913166092,8.77291e-05,100,0.942819,0.01,1.01329,1,0.999804,1.00004,4654.59,164.690371685,100,0.1,500.0,8.77635e-09,3253.08,0.00943004
4650.6725299,4650.6725299,99.9955656111,4650.6725299,238.377440583,0.0101545,15.2437,99.9952040983,4.85788e-05,100,0.972704,0.01,1.01605,1,1.00059,1.00004,4650.73,238.377440583,100,0.1,500.0,4.85218e-09,3249.44,0.00972134
4652.39123384,4652.39123384,99.9985456678,4652.39123384,193.807157279,0.0101611,13.8456,99.9982977565,1.7095e-05,100,0.988282,0.01,1.01557,1,0.999465,1.00001,4652.42,193.807157279,100,0.1,500.0,1.71133e-09,3250.88,0.0098881
4652.5837626,4652.5837626,99.9943497989,4652.5837626,230.146719798,0.0101521,14.967,99.9925887736,7.46975e-05,100,0.966918,0.01,1.01473,1,0.999528,1.00006,4652.65,230.146719798,100,0.1,500.0,7.4768e-09,3251.46,0.00967374
4652.58451864,4652.58451864,99.9939206958,4652.58451864,394.151025769,0.0101625,19.4291,99.991166762,8.97011e-05,100,0.966139,0.01,1.01681,1,1.00055,1.00006,4652.68,394.151025769,100,0.1,500.0,8.96032e-09,3251.22,0.00965611
4656.15772448,4656.15772448,99.9979019605,4656.15772448,164.54993759,0.0101228,12.7282,99.9972733565,2.72784e-05,100,0.982891,0.01,1.01258,1,1.0003,1.00002,4656.19,164.54993759,100,0.1,500.0,2.72622e-09,3254.38,0.00982599
4653.20499291,4653.20499291,99.9979496423,4653.20499291,261.503116443,0.0100964,15.9755,99.9969743865,3.07999e-05,100,0.967982,0.01,1.00943,1,0.999793,1.00002,4653.24,261.503116443,100,0.1,500.0,3.08126e-09,3251.47,0.00968183
4651.61928722,4651.61928722,99.9977469952,4651.61928722,296.41279313,0.0101151,17.0718,99.9969803749,3.02177e-05,100,0.984203,0.01,1.01075,1,0.999249,1.00002,4651.66,296.41279313,100,0.1,500.0,3.02631e-09,3250.09,0.00984942
4652.66722435,4652.66722435,99.9958040091,4652.66722435,246.543149025,0.010127,15.4857,99.9940184479,6.0208e-05,100,0.966783,0.01,1.01264,1,0.999937,1.00004,4652.73,246.543149025,100,0.1,500.0,6.02155e-09,3251.33,0.00966844
4653.73963595,4653.73963595,99.9967337722,4653.73963595,184.206216699,0.0101279,13.4418,99.9956739213,4.36228e-05,100,0.979323,0.01,1.0136,1,1.0008,1.00003,4653.79,184.206216699,100,0.1,500.0,4.3553e-09,3252.38,0.0097854
4655.33025838,4655.33025838,99.9966503312,4655.33025838,176.73894977,0.0101587,13.1653,99.9951049263,4.95695e-05,100,0.974752,0.01,1.01488,1,0.999017,1.00003,4655.38,176.73894977,100,0.1,500.0,4.96671e-09,3253.95,0.00975711
4655.00891758,4655.00891758,99.9940279713,4655.00891758,175.167857272,0.0101728,13.0305,99.9917147325,8.38862e-05,100,0.962351,0.01,1.01631,1,0.999048,1.00006,4655.08,175.167857272,100,0.1,500.0,8.40463e-09,3253.54,0.00963268
4652.8013444,4652.8013444,99.9961496882,4652.8013444,236.344056176,0.0101324,15.2171,99.9940632237,5.98134e-05,100,0.966885,0.01,1.01235,1,0.999126,1.00004,4652.86,236.344056176,100,0.1,500.0,5.9918e-09,3251.56,0.0096773
4655.12750665,4655.12750665,99.9972821021,4655.12750665,183.345196741,0.0101918,13.4183,99.996044998,3.99246e-05,100,0.979383,0.01,1.01937,1,1.00018,1.00003,4655.17,183.345196741,100,0.1,500.0,3.99101e-09,3254.01,0.00979204
4654.07653869,4654.07653869,99.9909766711,4654.07653869,363.87884994,0.0102201,18.5717,99.99002754,0.000100518,100,0.958272,0.01,1.02106,1,0.999076,1.00009,4654.19,363.87884994,100,0.1,500.0,1.00704e-08,3252.94,0.00959159
4652.90244783,4652.90244783,99.9953152944,4652.90244783,219.045341443,0.0101663,14.5888,99.9935352151,6.56062e-05,100,0.968241,0.01,1.01795,1,1.00131,1.00005,4652.96,219.045341443,100,0.1,500.0,6.54351e-09,3251.49,0.00966978
4652.16023984,4652.16023984,99.9973536238,4652.16023984,254.263288002,0.0101538,15.7929,99.9969112614,3.12274e-05,100,0.979981,0.01,1.01574,1,1.00035,1.00003,4652.2,254.263288002,100,0.1,500.0,3.12052e-09,3250.6,0.00979634
4654.62959382,4654.62959382,99.9962569684,4654.62959382,169.906368792,0.0101542,12.9118,99.9955671384,4.46513e-05,100,0.981326,0.01,1.01535,1,0.999925,1.00004,4654.68,169.906368792,100,0.1,500.0,4.46578e-09,3253.1,0.00981399
4651.28819621,4651.28819621,99.9969125747,4651.28819621,239.02369053,0.010115,15.3084,99.9963420677,3.65816e-05,100,0.971601,0.01,1.01157,1,1.00007,1.00003,4651.34,239.02369053,100,0.1,500.0,3.65763e-09,3250.13,0.00971532
4651.66650043,4651.66650043,99.9961377682,4651.66650043,267.552047804,0.0101598,16.164,99.9947898206,5.267e-05,100,0.976919,0.01,1.01534,1,0.999363,1.00004,4651.72,267.552047804,100,0.1,500.0,5.27372e-09,3250.46,0.00977543
4652.00250646,4652.00250646,99.9951484173,4652.00250646,264.931558757,0.0103259,16.1055,99.9921280402,7.98137e-05,100,0.978599,0.01,1.03273,1,1.00014,1.00005,4652.07,264.931558757,100,0.1,500.0,7.97912e-09,3250.82,0.00978461
4654.08018196,4654.08018196,99.9962092883,4654.08018196,281.643421781,0.0101455,16.4741,99.9942377436,5.80272e-05,100,0.972707,0.01,1.01414,1,0.999599,1.00004,4654.14,281.643421781,100,0.1,500.0,5.80737e-09,3252.55,0.00973098
4653.40755804,4653.40755804,99.9980926877,4653.40755804,253.734225582,0.0101113,15.7967,99.9974855594,2.56183e-05,100,0.980781,0.01,1.01089,1,0.99976,1.00002,4653.44,253.734225582,100,0.1,500.0,2.56306e-09,3251.74,0.00981017
4652.44987554,4652.44987554,99.9965192099,4652.44987554,318.878891376,0.0101254,17.6647,99.9940586194,5.98641e-05,100,0.966297,0.01,1.01152,1,0.998994,1.00003,4652.5,318.878891376,100,0.1,500.0,5.99847e-09,3250.76,0.0096727
4653.3687479,4653.3687479,99.997711234,4653.3687479,241.227654676,0.0101695,15.3551,99.9970010304,2.98857e-05,100,0.976084,0.01,1.01672,1,0.999772,1.00002,4653.41,241.227654676,100,0.1,500.0,2.98994e-09,3251.82,0.00976307
4653.33740206,4653.33740206,99.9952080162,4653.33740206,234.736893378,0.0102224,15.1115,99.9939321002,6.12424e-05,100,0.974264,0.01,1.02241,1,1.00017,1.00005,4653.4,234.736893378,100,0.1,500.0,6.1222e-09,3251.76,0.00974103
4653.15786473,4653.15786473,99.99758011,4653.15786473,184.068651959,0.0101082,13.4641,99.9971541329,2.87809e-05,100,0.985079,0.01,1.01076,1,0.999942,1.00002,4653.19,184.068651959,100,0.1,500.0,2.87843e-09,3251.91,0.00985136
4651.00283634,4651.00283634,99.9918705874,4651.00283634,316.130434233,0.0102262,17.5083,99.9848881033,0.000152692,100,0.952312,0.01,1.02211,1,0.99951,1.00008,4651.12,316.130434233,100,0.1,500.0,1.52842e-08,3249.45,0.00952779
4653.12994924,4653.12994924,99.9954583323,4653.12994924,255.860577831,0.010199,15.7212,99.9944532488,5.61124e-05,100,0.972726,0.01,1.02053,1,1.00061,1.00005,4653.19,255.860577831,100,0.1,500.0,5.60436e-09,3251.79,0.0097213
4654.83742586,4654.83742586,99.9987006356,4654.83742586,148.71117026,0.0100888,12.1081,99.9981808572,1.83984e-05,100,0.98904,0.01,1.00913,1,1.00024,1.00001,4654.86,148.71117026,100,0.1,500.0,1.83895e-09,3253.41,0.00988799
4656.21787675,4656.21787675,99.9998092655,4656.21787675,103.713957203,0.0100761,10.1293,99.9993098383,6.8895e-06,100,0.99464,0.01,1.00804,1,1.00043,1.0,4656.23,103.713957203,100,0.1,500.0,6.88361e-10,3254.91,0.00994215
4654.86625971,4654.86625971,99.9971867399,4654.86625971,137.457573067,0.0101375,11.6331,99.9962930296,3.73434e-05,100,0.980062,0.01,1.01397,1,1.00022,1.00003,4654.9,137.457573067,100,0.1,500.0,3.7327e-09,3253.85,0.00979847
4650.52892052,4650.52892052,99.9689079665,4650.52892052,2538.2802744,0.0103939,46.6552,99.9627559915,0.000377842,100,0.92638,0.01,1.04173,1,1.00225,1.00031,4650.97,2538.2802744,100,0.1,499.57,3.76147e-08,3248.65,0.009243
4652.86075965,4652.86075965,99.9962331283,4652.86075965,138.178603238,0.0101752,11.6634,99.994977632,5.09095e-05,100,0.976131,0.01,1.01703,1,0.999519,1.00004,4652.9,138.178603238,100,0.1,500.0,5.09585e-09,3251.46,0.00976601
4654.34456057,4654.34456057,99.9976039507,4654.34456057,200.278269818,0.0101447,13.975,99.9972573401,2.7878e-05,100,0.97738,0.01,1.01449,1,1.00002,1.00002,4654.38,200.278269818,100,0.1,500.0,2.78769e-09,3252.78,0.00977362
4654.70798379,4654.70798379,99.9969840959,4654.70798379,152.649566951,0.0101524,12.2485,99.9964644553,3.5598e-05,100,0.980168,0.01,1.01541,1,1.00017,1.00003,4654.75,152.649566951,100,0.1,500.0,3.55863e-09,3253.13,0.00980006
4653.1499209,4653.1499209,99.9951722569,4653.1499209,233.863974562,0.0101944,15.139,99.9928058181,7.25763e-05,100,0.971033,0.01,1.01782,1,0.998402,1.00005,4653.21,233.863974562,100,0.1,500.0,7.28087e-09,3251.31,0.00972587
4652.86000494,4652.86000494,99.9977350748,4652.86000494,155.484049915,0.0101017,12.3552,99.9964858974,3.53773e-05,100,0.976364,0.01,1.00993,1,0.999756,1.00002,4652.9,155.484049915,100,0.1,500.0,3.53946e-09,3251.98,0.00976603
4655.6472449,4655.6472449,99.9980569263,4655.6472449,139.463346087,0.0101124,11.7199,99.9977679422,2.2415e-05,100,0.985157,0.01,1.01101,1,0.999777,1.00002,4655.68,139.463346087,100,0.1,500.0,2.2425e-09,3254.44,0.00985377
4653.71964986,4653.71964986,99.9982953362,4653.71964986,164.837815926,0.0101508,12.75,99.997632997,2.37728e-05,100,0.984863,0.01,1.01589,1,1.0008,1.00002,4653.75,164.837815926,100,0.1,500.0,2.3735e-09,3251.78,0.00984081
4653.29276868,4653.29276868,99.9979734831,4653.29276868,500.224890767,0.0101385,22.0727,99.9973900502,2.61932e-05,100,0.985863,0.01,1.01356,1,0.999713,1.00002,4653.33,500.224890767,100,0.1,499.89,2.62082e-09,3251.94,0.00986146
4655.19985059,4655.19985059,99.9974251456,4655.19985059,198.33913676,0.0101049,13.9434,99.9971910277,2.7879e-05,100,0.976604,0.01,1.00999,1,0.999497,1.00003,4655.23,198.33913676,100,0.1,500.0,2.79071e-09,3253.77,0.00977096
4651.58062766,4651.58062766,99.9947908254,4651.58062766,193.621125547,0.0102125,13.7966,99.9902258373,9.85591e-05,100,0.967804,0.01,1.02069,1,0.999444,1.00005,4651.65,193.621125547,100,0.1,500.0,9.86689e-09,3249.92,0.00968343
4653.20980053,4653.20980053,99.9973536238,4653.20980053,147.927278774,0.0101112,12.0802,99.9967576826,3.28057e-05,100,0.983848,0.01,1.01115,1,1.00003,1.00003,4653.24,147.927278774,100,0.1,500.0,3.28037e-09,3251.85,0.00983819
4653.3586123,4653.3586123,99.9951484173,4653.3586123,247.051952255,0.0102516,15.5559,99.9914998666,8.63157e-05,100,0.9766,0.01,1.02589,1,1.00072,1.00005,4653.42,247.051952255,100,0.1,500.0,8.6192e-09,3251.96,0.00975899
4654.49130395,4654.49130395,99.994886183,4654.49130395,239.53694168,0.0101911,15.3046,99.9938683461,6.22022e-05,100,0.979668,0.01,1.01946,1,1.00034,1.00005,4654.56,239.53694168,100,0.1,500.0,6.21597e-09,3253.13,0.00979333
4650.01202825,4650.01202825,99.9954225728,4650.01202825,369.505517375,0.0102552,18.996,99.9910037772,9.04403e-05,100,0.954095,0.01,1.02445,1,0.998955,1.00005,4650.09,369.505517375,100,0.1,500.0,9.06296e-09,3248.5,0.00955094
4654.20155534,4654.20155534,99.997043697,4654.20155534,201.117976659,0.0102121,14.0783,99.9963777969,3.62047e-05,100,0.988553,0.01,1.02168,1,1.00046,1.00003,4654.24,201.117976659,100,0.1,500.0,3.61715e-09,3252.48,0.009881
4652.90178087,4652.90178087,99.9953748935,4652.90178087,251.917900091,0.0101616,15.7041,99.9932288998,6.82081e-05,100,0.97777,0.01,1.01611,1,0.999947,1.00005,4652.97,251.917900091,100,0.1,500.0,6.82153e-09,3251.46,0.00977822
4651.30559087,4651.30559087,99.9950173,4651.30559087,309.672247498,0.0101858,17.4105,99.9931469421,6.92793e-05,100,0.964915,0.01,1.01826,1,0.999677,1.00005,4651.37,309.672247498,100,0.1,500.0,6.93242e-09,3250.2,0.00965227
4656.08796831,4656.08796831,99.9982834157,4656.08796831,165.290311245,0.0101639,12.7598,99.9972990683,2.72411e-05,100,0.985199,0.01,1.01632,1,0.999933,1.00002,4656.12,165.290311245,100,0.1,500.0,2.72448e-09,3254.72,0.00985265
4653.39568403,4653.39568403,99.9967695326,4653.39568403,175.127919214,0.0101295,13.1394,99.9958433591,4.21121e-05,100,0.974001,0.01,1.01325,1,1.0003,1.00003,4653.44,175.127919214,100,0.1,500.0,4.20868e-09,3251.33,0.00973708
4652.20981278,4652.20981278,99.9961377682,4652.20981278,319.550487173,0.0101376,17.6835,99.9952061995,4.8467e-05,100,0.979534,0.01,1.014,1,1.00023,1.00004,4652.26,319.550487173,100,0.1,500.0,4.84448e-09,3250.82,0.00979309
4655.20662647,4655.20662647,99.9986529532,4655.20662647,147.838206557,0.0100791,12.0915,99.9983286299,1.71269e-05,100,0.984767,0.01,1.00758,1,0.999669,1.00001,4655.23,147.838206557,100,0.1,500.0,1.71382e-09,3253.64,0.00985094
4655.08180593,4655.08180593,99.9987006356,4655.08180593,184.543776508,0.0101014,13.4682,99.9981505451,1.88985e-05,100,0.985262,0.01,1.0105,1,1.00035,1.00001,4655.11,184.543776508,100,0.1,500.0,1.88853e-09,3253.52,0.00984917
4651.95050099,4651.95050099,99.9942067642,4651.95050099,318.590860241,0.0101946,17.6428,99.9913789908,8.72155e-05,100,0.963818,0.01,1.01987,1,1.0004,1.00006,4652.04,318.590860241,100,0.1,500.0,8.71455e-09,3250.68,0.00963431
4655.1277212,4655.1277212,99.9942544424,4655.1277212,207.952424196,0.0102211,14.1905,99.988048164,0.000120672,100,0.933406,0.01,1.02198,1,0.999878,1.00006,4655.21,207.952424196,100,0.1,500.0,1.20701e-08,3253.41,0.0093352
4654.9289779,4654.9289779,99.9996542943,4654.9289779,162.210895954,0.0100831,12.6622,99.9992180197,7.7549e-06,100,0.99307,0.01,1.00835,1,1.00004,1.0,4654.94,162.210895954,100,0.1,500.0,7.75435e-10,3253.59,0.00993034
