MaxNormIw,IterType,VarNormIw,MaxVanillaIw,EpsThisIter,AvgRet,AvgVanillaIw,MinVanillaIw,MinNormIw,VanillaAvgRet,AvgEpLen,VarVanillaIw,ESSClassic,Bound,AvgDiscRet,VarDiscRet,eRenyi2,ESSRenyi,Delta,VarRet,BatchSize,J,VarJ,AvgNormIw
0.01,2,3.50449e-18,1.0,100,1309.06566315,1.0,1.0,0.01,1309.06566315,141.75,,100.0,960.804,1309.06566315,145645.709624,1.0,500.0,0.4,145645.709624,500,1309.07,379.723,0.01
0.005,2,2.1793e-19,1.0,100,1334.61361498,1.0,1.0,0.005,1334.61361498,144.55,,200.000000102,1063.29,1334.61361498,127975.660125,1.0,500.0,0.4,127975.660125,500,1321.84,368.247,0.005
0.00333333,2,5.43914e-20,1.0,100,1329.16856596,1.0,1.0,0.00333333,1329.16856596,143.77,,299.999969474,1113.18,1329.16856596,91760.5797791,1.0,500.0,0.4,91760.5797791,500,1324.28,347.414,0.00333333
0.0025,2,5.4346e-20,1.0,100,1291.62484444,1.0,1.0,0.0025,1291.62484444,139.91,,400.0,1133.29,1291.62484444,54015.7192848,1.0,500.0,0.4,54015.7192848,500,1316.12,322.632,0.0025
0.002,1,5.43187e-20,1.0,100,1384.44794879,1.0,1.0,0.002,1384.44794879,149.79,,500.000006643,1152.97,1384.44794879,138311.463418,1.0,500.0,0.4,138311.463418,500,1329.78,333.775,0.002
0.01,2,3.50449e-18,1.0,100,1284.68292365,1.0,1.0,0.01,1284.68292365,139.18,,100.0,1013.76,1284.68292365,69251.562463,1.0,500.0,0.4,69251.562463,500,1284.68,261.838,0.01
0.005,2,2.1793e-19,1.0,100,1358.12776451,1.0,1.0,0.005,1358.12776451,146.75,,200.000000102,1073.5,1358.12776451,103896.01087,1.0,500.0,0.4,103896.01087,500,1321.41,295.054,0.005
0.00333333,2,5.43914e-20,1.0,100,1303.93624001,1.0,1.0,0.00333333,1303.93624001,141.21,,299.999969474,1075.46,1303.93624001,91411.0776832,1.0,500.0,0.4,91411.0776832,500,1315.58,297.105,0.00333333
0.0025,2,5.4346e-20,1.0,100,1383.12740345,1.0,1.0,0.0025,1383.12740345,149.42,,400.0,1124.52,1383.12740345,131631.282788,1.0,500.0,0.4,131631.282788,500,1332.47,315.654,0.0025
0.002,1,5.43187e-20,1.0,100,1338.41328345,1.0,1.0,0.002,1338.41328345,144.79,,500.000006643,1147.66,1338.41328345,138385.18255,1.0,500.0,0.4,138385.18255,500,1333.66,327.286,0.002
0.01,2,3.50449e-18,1.0,100,1337.60638897,1.0,1.0,0.01,1337.60638897,144.63,,100.0,907.283,1337.60638897,104646.722503,1.0,500.0,0.4,104646.722503,500,1337.61,321.87,0.01
0.005,2,2.1793e-19,1.0,100,1379.33304856,1.0,1.0,0.005,1379.33304856,149.16,,200.000000102,1007.23,1379.33304856,187150.339552,1.0,500.0,0.4,187150.339552,500,1358.47,380.624,0.005
0.00333333,2,5.43914e-20,1.0,100,1338.66976092,1.0,1.0,0.00333333,1338.66976092,144.82,,299.999969474,1065.09,1338.66976092,118335.813931,1.0,500.0,0.4,118335.813931,500,1351.87,368.404,0.00333333
0.0025,2,5.4346e-20,1.0,100,1366.86771844,1.0,1.0,0.0025,1366.86771844,147.79,,400.0,1107.26,1366.86771844,152434.977514,1.0,500.0,0.4,152434.977514,500,1355.62,373.578,0.0025
0.002,1,5.43187e-20,1.0,100,1393.04512678,1.0,1.0,0.002,1393.04512678,150.57,,500.000006643,1140.96,1393.04512678,200117.873695,1.0,500.0,0.4,200117.873695,500,1363.1,389.225,0.002
0.01,2,3.50449e-18,1.0,100,1350.23819326,1.0,1.0,0.01,1350.23819326,145.93,,100.0,991.26,1350.23819326,94452.1118488,1.0,500.0,0.4,94452.1118488,500,1350.24,305.79,0.01
0.005,2,2.1793e-19,1.0,100,1314.61329044,1.0,1.0,0.005,1314.61329044,142.31,,200.000000102,1078.59,1314.61329044,86892.5526121,1.0,500.0,0.4,86892.5526121,500,1332.43,300.138,0.005
0.00333333,2,5.43914e-20,1.0,100,1345.19949253,1.0,1.0,0.00333333,1345.19949253,145.49,,299.999969474,1129.43,1345.19949253,97231.1289964,1.0,500.0,0.4,97231.1289964,500,1336.68,303.608,0.00333333
0.0025,2,5.4346e-20,1.0,100,1350.86216283,1.0,1.0,0.0025,1350.86216283,145.94,,400.0,1160.74,1350.86216283,73070.2769837,1.0,500.0,0.4,73070.2769837,500,1340.23,295.391,0.0025
0.002,1,5.43187e-20,1.0,100,1280.3602596,1.0,1.0,0.002,1280.3602596,138.71,,500.000006643,1167.71,1280.3602596,65560.53627,1.0,500.0,0.4,65560.53627,500,1328.25,288.72,0.002
0.01,2,3.50449e-18,1.0,100,1349.83399994,1.0,1.0,0.01,1349.83399994,145.77,,100.0,1036.53,1349.83399994,88433.1111331,1.0,500.0,0.4,88433.1111331,500,1349.83,295.886,0.01
0.005,2,2.1793e-19,1.0,100,1326.77346995,1.0,1.0,0.005,1326.77346995,143.59,,200.000000102,1092.18,1326.77346995,115301.39587,1.0,500.0,0.4,115301.39587,500,1338.3,317.776,0.005
0.00333333,2,5.43914e-20,1.0,100,1329.52228745,1.0,1.0,0.00333333,1329.52228745,143.93,,299.999969474,1124.31,1329.52228745,105647.88728,1.0,500.0,0.4,105647.88728,500,1335.38,319.69,0.00333333
0.0025,2,5.4346e-20,1.0,100,1390.76401211,1.0,1.0,0.0025,1390.76401211,150.16,,400.0,1162.27,1390.76401211,160042.867949,1.0,500.0,0.4,160042.867949,500,1349.22,341.815,0.0025
0.002,1,5.43187e-20,1.0,100,1332.34775418,1.0,1.0,0.002,1332.34775418,143.98,,500.000006643,1178.63,1332.34775418,95021.3625933,1.0,500.0,0.4,95021.3625933,500,1345.85,335.156,0.002
0.01,2,3.50449e-18,1.0,100,1349.0502952,1.0,1.0,0.01,1349.0502952,145.87,,100.0,1023.44,1349.0502952,114941.202992,1.0,500.0,0.4,114941.202992,500,1349.05,337.33,0.01
0.005,2,2.1793e-19,1.0,100,1387.09302153,1.0,1.0,0.005,1387.09302153,150.11,,200.000000102,1114.17,1387.09302153,153329.791501,1.0,500.0,0.4,153329.791501,500,1368.07,364.905,0.005
0.00333333,2,5.43914e-20,1.0,100,1317.61072975,1.0,1.0,0.00333333,1317.61072975,142.62,,299.999969474,1143.94,1317.61072975,83940.230523,1.0,500.0,0.4,83940.230523,500,1351.25,342.106,0.00333333
0.0025,2,5.4346e-20,1.0,100,1382.14497763,1.0,1.0,0.0025,1382.14497763,149.58,,400.0,1179.44,1382.14497763,172866.698585,1.0,500.0,0.4,172866.698585,500,1358.97,361.581,0.0025
0.002,1,5.43187e-20,1.0,100,1322.38357464,1.0,1.0,0.002,1322.38357464,143.14,,500.000006643,1191.08,1322.38357464,130901.902213,1.0,500.0,0.4,130901.902213,500,1351.66,361.56,0.002
0.01,2,3.50449e-18,1.0,100,1352.66892857,1.0,1.0,0.01,1352.66892857,146.31,,100.0,988.016,1352.66892857,122358.183024,1.0,500.0,0.4,122358.183024,500,1352.67,348.044,0.01
0.005,2,2.1793e-19,1.0,100,1394.14157917,1.0,1.0,0.005,1394.14157917,150.63,,200.000000102,1108.03,1394.14157917,135292.784872,1.0,500.0,0.4,135292.784872,500,1373.41,357.725,0.005
0.00333333,2,5.43914e-20,1.0,100,1350.29032291,1.0,1.0,0.00333333,1350.29032291,146.02,,299.999969474,1149.02,1350.29032291,156958.936042,1.0,500.0,0.4,156958.936042,500,1365.7,370.441,0.00333333
0.0025,2,5.4346e-20,1.0,100,1332.25683687,1.0,1.0,0.0025,1332.25683687,144.04,,400.0,1169.69,1332.25683687,83961.7695377,1.0,500.0,0.4,83961.7695377,500,1357.34,352.009,0.0025
0.002,1,5.43187e-20,1.0,100,1309.88758439,1.0,1.0,0.002,1309.88758439,141.69,,500.000006643,1180.01,1309.88758439,75032.1487808,1.0,500.0,0.4,75032.1487808,500,1347.85,338.149,0.002
0.01,2,3.50449e-18,1.0,100,1299.24547578,1.0,1.0,0.01,1299.24547578,140.7,,100.0,959.862,1299.24547578,76827.1958291,1.0,500.0,0.4,76827.1958291,500,1299.25,275.788,0.01
0.005,2,2.1793e-19,1.0,100,1302.16502163,1.0,1.0,0.005,1302.16502163,140.97,,200.000000102,1058.73,1302.16502163,100225.279305,1.0,500.0,0.4,100225.279305,500,1300.71,296.046,0.005
0.00333333,2,5.43914e-20,1.0,100,1291.63435298,1.0,1.0,0.00333333,1291.63435298,139.83,,299.999969474,1100.11,1291.63435298,57262.7779668,1.0,500.0,0.4,57262.7779668,500,1297.68,278.107,0.00333333
0.0025,2,5.4346e-20,1.0,100,1398.06296871,1.0,1.0,0.0025,1398.06296871,150.96,,400.0,1146.31,1398.06296871,95547.6005058,1.0,500.0,0.4,95547.6005058,500,1322.78,289.042,0.0025
0.002,1,5.43187e-20,1.0,100,1322.08938431,1.0,1.0,0.002,1322.08938431,143.1,,500.000006643,1164.8,1322.08938431,122452.613719,1.0,500.0,0.4,122452.613719,500,1322.64,301.798,0.002
0.01,2,3.50449e-18,1.0,100,1307.20130598,1.0,1.0,0.01,1307.20130598,141.46,,100.0,973.277,1307.20130598,88609.1005594,1.0,500.0,0.4,88609.1005594,500,1307.2,296.181,0.01
0.005,2,2.1793e-19,1.0,100,1302.93882395,1.0,1.0,0.005,1302.93882395,140.96,,200.000000102,1065.02,1302.93882395,81275.9485367,1.0,500.0,0.4,81275.9485367,500,1305.07,289.996,0.005
0.00333333,2,5.43914e-20,1.0,100,1339.88240473,1.0,1.0,0.00333333,1339.88240473,144.89,,299.999969474,1089.06,1339.88240473,119411.918734,1.0,500.0,0.4,119411.918734,500,1316.67,309.419,0.00333333
0.0025,2,5.4346e-20,1.0,100,1321.52835657,1.0,1.0,0.0025,1321.52835657,142.81,,400.0,1120.76,1321.52835657,72390.2417995,1.0,500.0,0.4,72390.2417995,500,1317.89,299.543,0.0025
0.002,1,5.43187e-20,1.0,100,1315.92074328,1.0,1.0,0.002,1315.92074328,142.41,,500.000006643,1141.18,1315.92074328,117802.208624,1.0,500.0,0.4,117802.208624,500,1317.49,308.393,0.002
0.01,2,3.50449e-18,1.0,100,1274.30445194,1.0,1.0,0.01,1274.30445194,137.93,,100.0,981.689,1274.30445194,68851.7067864,1.0,500.0,0.4,68851.7067864,500,1274.3,261.081,0.01
0.005,2,2.1793e-19,1.0,100,1319.32130806,1.0,1.0,0.005,1319.32130806,142.84,,200.000000102,1051.22,1319.32130806,129722.245518,1.0,500.0,0.4,129722.245518,500,1296.81,314.326,0.005
0.00333333,2,5.43914e-20,1.0,100,1343.91340911,1.0,1.0,0.00333333,1343.91340911,145.37,,299.999969474,1111.99,1343.91340911,108999.395448,1.0,500.0,0.4,108999.395448,500,1312.51,319.891,0.00333333
0.0025,2,5.4346e-20,1.0,100,1330.61057755,1.0,1.0,0.0025,1330.61057755,143.89,,400.0,1143.38,1330.61057755,64977.0153581,1.0,500.0,0.4,64977.0153581,500,1317.04,304.78,0.0025
0.002,1,5.43187e-20,1.0,100,1330.73966879,1.0,1.0,0.002,1330.73966879,144.02,,500.000006643,1157.28,1330.73966879,85487.2819967,1.0,500.0,0.4,85487.2819967,500,1319.78,302.108,0.002
0.01,2,3.50449e-18,1.0,100,1362.10103272,1.0,1.0,0.01,1362.10103272,147.25,,100.0,956.071,1362.10103272,101902.979114,1.0,500.0,0.4,101902.979114,500,1362.1,317.622,0.01
0.005,2,2.1793e-19,1.0,100,1373.77507461,1.0,1.0,0.005,1373.77507461,148.66,,200.000000102,1074.18,1373.77507461,149579.071001,1.0,500.0,0.4,149579.071001,500,1367.94,352.871,0.005
0.00333333,2,5.43914e-20,1.0,100,1308.29582667,1.0,1.0,0.00333333,1308.29582667,141.52,,299.999969474,1108.2,1308.29582667,95880.7528822,1.0,500.0,0.4,95880.7528822,500,1348.06,339.769,0.00333333
0.0025,2,5.4346e-20,1.0,100,1357.98600624,1.0,1.0,0.0025,1357.98600624,146.68,,400.0,1142.82,1357.98600624,124166.811029,1.0,500.0,0.4,124166.811029,500,1350.54,342.538,0.0025
0.002,1,5.43187e-20,1.0,100,1328.97352086,1.0,1.0,0.002,1328.97352086,143.7,,500.000006643,1160.44,1328.97352086,93999.2347714,1.0,500.0,0.4,93999.2347714,500,1346.23,335.487,0.002
0.01,2,3.50449e-18,1.0,100,1306.31193451,1.0,1.0,0.01,1306.31193451,141.49,,100.0,872.61,1306.31193451,135122.734161,1.0,500.0,0.4,135122.734161,500,1306.31,365.748,0.01
0.005,2,2.1793e-19,1.0,100,1317.869898,1.0,1.0,0.005,1317.869898,142.47,,200.000000102,1005.42,1317.869898,82590.0561805,1.0,500.0,0.4,82590.0561805,500,1312.09,328.331,0.005
0.00333333,2,5.43914e-20,1.0,100,1357.99069729,1.0,1.0,0.00333333,1357.99069729,146.66,,299.999969474,1076.99,1357.99069729,65179.5347257,1.0,500.0,0.4,65179.5347257,500,1327.39,306.341,0.00333333
0.0025,2,5.4346e-20,1.0,100,1307.90779358,1.0,1.0,0.0025,1307.90779358,141.38,,400.0,1105.67,1307.90779358,82761.5605841,1.0,500.0,0.4,82761.5605841,500,1322.52,301.56,0.0025
0.002,1,5.43187e-20,1.0,100,1336.03276835,1.0,1.0,0.002,1336.03276835,144.49,,500.000006643,1131.27,1336.03276835,106870.73356,1.0,500.0,0.4,106870.73356,500,1325.22,306.497,0.002
0.01,2,3.50449e-18,1.0,100,1311.32502295,1.0,1.0,0.01,1311.32502295,141.84,,100.0,990.242,1311.32502295,95545.157428,1.0,500.0,0.4,95545.157428,500,1311.32,307.554,0.01
0.005,2,2.1793e-19,1.0,100,1378.49380023,1.0,1.0,0.005,1378.49380023,148.97,,200.000000102,1056.21,1378.49380023,149721.439347,1.0,500.0,0.4,149721.439347,500,1344.91,350.05,0.005
0.00333333,2,5.43914e-20,1.0,100,1378.01052465,1.0,1.0,0.00333333,1378.01052465,149.01,,299.999969474,1120.22,1378.01052465,139756.953445,1.0,500.0,0.4,139756.953445,500,1355.94,357.845,0.00333333
0.0025,2,5.4346e-20,1.0,100,1339.67937827,1.0,1.0,0.0025,1339.67937827,144.72,,400.0,1147.73,1339.67937827,71602.9000206,1.0,500.0,0.4,71602.9000206,500,1351.88,337.359,0.0025
0.002,1,5.43187e-20,1.0,100,1335.8056034,1.0,1.0,0.002,1335.8056034,144.45,,500.000006643,1166.07,1335.8056034,100799.467837,1.0,500.0,0.4,100799.467837,500,1348.66,333.24,0.002
0.01,2,3.50449e-18,1.0,100,1281.28031787,1.0,1.0,0.01,1281.28031787,138.64,,100.0,1018.39,1281.28031787,76032.0090101,1.0,500.0,0.4,76032.0090101,500,1281.28,274.357,0.01
0.005,2,2.1793e-19,1.0,100,1273.44613391,1.0,1.0,0.005,1273.44613391,138.0,,200.000000102,1002.03,1273.44613391,113089.008302,1.0,500.0,0.4,113089.008302,500,1277.36,305.991,0.005
0.00333333,2,5.43914e-20,1.0,100,1321.20448725,1.0,1.0,0.00333333,1321.20448725,142.89,,299.999969474,1067.17,1321.20448725,61220.6963047,1.0,500.0,0.4,61220.6963047,500,1291.98,288.184,0.00333333
0.0025,2,5.4346e-20,1.0,100,1335.22201479,1.0,1.0,0.0025,1335.22201479,144.34,,400.0,1108.1,1335.22201479,101777.266672,1.0,500.0,0.4,101777.266672,500,1302.79,296.358,0.0025
0.002,1,5.43187e-20,1.0,100,1327.83367725,1.0,1.0,0.002,1327.83367725,143.7,,500.000006643,1133.66,1327.83367725,87698.6322107,1.0,500.0,0.4,87698.6322107,500,1307.8,296.188,0.002
0.01,2,3.50449e-18,1.0,100,1275.39707395,1.0,1.0,0.01,1275.39707395,138.01,,100.0,1051.71,1275.39707395,42760.0293201,1.0,500.0,0.4,42760.0293201,500,1275.4,205.748,0.01
0.005,2,2.1793e-19,1.0,100,1358.51999605,1.0,1.0,0.005,1358.51999605,146.9,,200.000000102,1052.62,1358.51999605,117420.265603,1.0,500.0,0.4,117420.265603,500,1316.96,284.634,0.005
0.00333333,2,5.43914e-20,1.0,100,1326.2831322,1.0,1.0,0.00333333,1326.2831322,143.44,,299.999969474,1104.23,1326.2831322,119092.940275,1.0,500.0,0.4,119092.940275,500,1320.07,305.501,0.00333333
0.0025,2,5.4346e-20,1.0,100,1348.50883617,1.0,1.0,0.0025,1348.50883617,145.91,,400.0,1132.66,1348.50883617,153830.647253,1.0,500.0,0.4,153830.647253,500,1327.18,328.973,0.0025
0.002,1,5.43187e-20,1.0,100,1306.83570362,1.0,1.0,0.002,1306.83570362,141.52,,500.000006643,1149.13,1306.83570362,89129.9541417,1.0,500.0,0.4,89129.9541417,500,1323.11,322.943,0.002
0.01,2,3.50449e-18,1.0,100,1309.20278392,1.0,1.0,0.01,1309.20278392,141.39,,100.0,1032.49,1309.20278392,77845.9018962,1.0,500.0,0.4,77845.9018962,500,1309.2,277.61,0.01
0.005,2,2.1793e-19,1.0,100,1331.34261014,1.0,1.0,0.005,1331.34261014,143.89,,200.000000102,1062.69,1331.34261014,125830.487891,1.0,500.0,0.4,125830.487891,500,1320.27,317.714,0.005
0.00333333,2,5.43914e-20,1.0,100,1319.37217836,1.0,1.0,0.00333333,1319.37217836,142.68,,299.999969474,1109.66,1319.37217836,87408.6706953,1.0,500.0,0.4,87408.6706953,500,1319.97,310.064,0.00333333
0.0025,2,5.4346e-20,1.0,100,1323.23350353,1.0,1.0,0.0025,1323.23350353,143.07,,400.0,1138.65,1323.23350353,116250.438846,1.0,500.0,0.4,116250.438846,500,1320.79,317.614,0.0025
0.002,1,5.43187e-20,1.0,100,1312.76010959,1.0,1.0,0.002,1312.76010959,142.0,,500.000006643,1156.27,1312.76010959,94118.3999189,1.0,500.0,0.4,94118.3999189,500,1319.18,315.197,0.002
0.01,2,3.50449e-18,1.0,100,1328.83576883,1.0,1.0,0.01,1328.83576883,143.86,,100.0,1036.51,1328.83576883,63955.1075509,1.0,500.0,0.4,63955.1075509,500,1328.84,251.626,0.01
0.005,2,2.1793e-19,1.0,100,1348.96978583,1.0,1.0,0.005,1348.96978583,145.97,,200.000000102,1094.46,1348.96978583,114040.911402,1.0,500.0,0.4,114040.911402,500,1338.9,297.001,0.005
0.00333333,2,5.43914e-20,1.0,100,1351.21771844,1.0,1.0,0.00333333,1351.21771844,145.89,,299.999969474,1143.42,1351.21771844,76050.4650999,1.0,500.0,0.4,76050.4650999,500,1343.01,289.718,0.00333333
0.0025,2,5.4346e-20,1.0,100,1341.04863893,1.0,1.0,0.0025,1341.04863893,144.92,,400.0,1124.84,1341.04863893,131874.277759,1.0,500.0,0.4,131874.277759,500,1342.52,309.18,0.0025
0.002,1,5.43187e-20,1.0,100,1275.58114558,1.0,1.0,0.002,1275.58114558,138.04,,500.000006643,1134.43,1275.58114558,71544.4129814,1.0,500.0,0.4,71544.4129814,500,1329.13,302.252,0.002
0.01,2,3.50449e-18,1.0,100,1313.23635497,1.0,1.0,0.01,1313.23635497,142.21,,100.0,958.856,1313.23635497,182811.457868,1.0,500.0,0.4,182811.457868,500,1313.24,425.421,0.01
0.005,2,2.1793e-19,1.0,100,1325.4435784,1.0,1.0,0.005,1325.4435784,143.46,,200.000000102,1068.76,1325.4435784,98662.67642,1.0,500.0,0.4,98662.67642,500,1319.34,373.319,0.005
0.00333333,2,5.43914e-20,1.0,100,1301.86619359,1.0,1.0,0.00333333,1301.86619359,140.81,,299.999969474,1108.91,1301.86619359,65486.4831203,1.0,500.0,0.4,65486.4831203,500,1313.52,338.511,0.00333333
0.0025,2,5.4346e-20,1.0,100,1306.89957599,1.0,1.0,0.0025,1306.89957599,141.44,,400.0,1134.67,1306.89957599,90864.5479558,1.0,500.0,0.4,90864.5479558,500,1311.86,329.301,0.0025
0.002,1,5.43187e-20,1.0,100,1348.26942989,1.0,1.0,0.002,1348.26942989,145.75,,500.000006643,1160.66,1348.26942989,89103.6154967,1.0,500.0,0.4,89103.6154967,500,1319.14,323.429,0.002
0.01,2,3.50449e-18,1.0,100,1356.91222084,1.0,1.0,0.01,1356.91222084,146.75,,100.0,1021.83,1356.91222084,123162.058629,1.0,500.0,0.4,123162.058629,500,1356.91,349.185,0.01
0.005,2,2.1793e-19,1.0,100,1314.19046257,1.0,1.0,0.005,1314.19046257,142.15,,200.000000102,1098.61,1314.19046257,81201.4493282,1.0,500.0,0.4,81201.4493282,500,1335.55,318.773,0.005
0.00333333,2,5.43914e-20,1.0,100,1274.36614248,1.0,1.0,0.00333333,1274.36614248,137.85,,299.999969474,1121.7,1274.36614248,61969.2601032,1.0,500.0,0.4,61969.2601032,500,1315.16,298.372,0.00333333
0.0025,2,5.4346e-20,1.0,100,1310.93632201,1.0,1.0,0.0025,1310.93632201,141.92,,400.0,1146.56,1310.93632201,72390.6521256,1.0,500.0,0.4,72390.6521256,500,1314.1,291.015,0.0025
0.002,1,5.43187e-20,1.0,100,1295.1185014,1.0,1.0,0.002,1295.1185014,140.12,,500.000006643,1156.59,1295.1185014,106062.322157,1.0,500.0,0.4,106062.322157,500,1310.3,298.009,0.002
0.01,2,3.50449e-18,1.0,100,1373.63276541,1.0,1.0,0.01,1373.63276541,148.53,,100.0,938.283,1373.63276541,144400.559166,1.0,500.0,0.4,144400.559166,500,1373.63,378.096,0.01
0.005,2,2.1793e-19,1.0,100,1360.48893269,1.0,1.0,0.005,1360.48893269,147.07,,200.000000102,1059.22,1360.48893269,125119.679548,1.0,500.0,0.4,125119.679548,500,1367.06,365.316,0.005
0.00333333,2,5.43914e-20,1.0,100,1288.12715029,1.0,1.0,0.00333333,1288.12715029,139.36,,299.999969474,1089.4,1288.12715029,69841.468907,1.0,500.0,0.4,69841.468907,500,1340.75,336.753,0.00333333
0.0025,2,5.4346e-20,1.0,100,1412.07406614,1.0,1.0,0.0025,1412.07406614,152.27,,400.0,1140.91,1412.07406614,120648.51036,1.0,500.0,0.4,120648.51036,500,1358.58,340.392,0.0025
0.002,1,5.43187e-20,1.0,100,1328.00520779,1.0,1.0,0.002,1328.00520779,143.59,,500.000006643,1157.77,1328.00520779,72755.3982844,1.0,500.0,0.4,72755.3982844,500,1352.47,327.488,0.002
0.01,2,3.50449e-18,1.0,100,1366.61872327,1.0,1.0,0.01,1366.61872327,147.6,,100.0,956.261,1366.61872327,139294.901314,1.0,500.0,0.4,139294.901314,500,1366.62,371.352,0.01
0.005,2,2.1793e-19,1.0,100,1303.83506669,1.0,1.0,0.005,1303.83506669,141.06,,200.000000102,1045.06,1303.83506669,61006.3415304,1.0,500.0,0.4,61006.3415304,500,1335.23,316.44,0.005
0.00333333,2,5.43914e-20,1.0,100,1283.52423989,1.0,1.0,0.00333333,1283.52423989,139.07,,299.999969474,1081.07,1283.52423989,97778.8928496,1.0,500.0,0.4,97778.8928496,500,1317.99,315.622,0.00333333
0.0025,2,5.4346e-20,1.0,100,1344.26741184,1.0,1.0,0.0025,1344.26741184,145.4,,400.0,1119.38,1344.26741184,72627.3728778,1.0,500.0,0.4,72627.3728778,500,1324.56,304.66,0.0025
0.002,1,5.43187e-20,1.0,100,1346.88140055,1.0,1.0,0.002,1346.88140055,145.63,,500.000006643,1145.51,1346.88140055,100179.32559,1.0,500.0,0.4,100179.32559,500,1329.03,306.87,0.002
0.01,2,3.50449e-18,1.0,100,1333.2232639,1.0,1.0,0.01,1333.2232639,144.14,,100.0,996.29,1333.2232639,90968.2432659,1.0,500.0,0.4,90968.2432659,500,1333.22,300.098,0.01
0.005,2,2.1793e-19,1.0,100,1345.22090694,1.0,1.0,0.005,1345.22090694,145.48,,200.000000102,1100.97,1345.22090694,87256.745961,1.0,500.0,0.4,87256.745961,500,1339.22,297.081,0.005
0.00333333,2,5.43914e-20,1.0,100,1324.24181131,1.0,1.0,0.00333333,1324.24181131,143.27,,299.999969474,1137.45,1324.24181131,108794.195434,1.0,500.0,0.4,108794.195434,500,1334.23,307.88,0.00333333
0.0025,2,5.4346e-20,1.0,100,1382.83740065,1.0,1.0,0.0025,1382.83740065,149.49,,400.0,1166.29,1382.83740065,163164.097294,1.0,500.0,0.4,163164.097294,500,1346.38,334.543,0.0025
0.002,1,5.43187e-20,1.0,100,1353.74478354,1.0,1.0,0.002,1353.74478354,146.27,,500.000006643,1186.78,1353.74478354,88367.8731738,1.0,500.0,0.4,88367.8731738,500,1347.85,327.171,0.002
0.01,2,3.50449e-18,1.0,100,1322.10569646,1.0,1.0,0.01,1322.10569646,142.94,,100.0,981.855,1322.10569646,119068.01162,1.0,500.0,0.4,119068.01162,500,1322.11,343.333,0.01
0.005,2,2.1793e-19,1.0,100,1348.66368453,1.0,1.0,0.005,1348.66368453,145.76,,200.000000102,1076.6,1348.66368453,116248.417042,1.0,500.0,0.4,116248.417042,500,1335.38,341.552,0.005
0.00333333,2,5.43914e-20,1.0,100,1323.90620623,1.0,1.0,0.00333333,1323.90620623,143.15,,299.999969474,1120.27,1323.90620623,122016.036932,1.0,500.0,0.4,122016.036932,500,1331.56,343.608,0.00333333
0.0025,2,5.4346e-20,1.0,100,1337.97638501,1.0,1.0,0.0025,1337.97638501,144.67,,400.0,1142.73,1337.97638501,112880.31546,1.0,500.0,0.4,112880.31546,500,1333.16,341.314,0.0025
0.002,1,5.43187e-20,1.0,100,1354.79764708,1.0,1.0,0.002,1354.79764708,146.45,,500.000006643,1167.16,1354.79764708,87701.0810668,1.0,500.0,0.4,87701.0810668,500,1337.49,332.62,0.002
0.01,2,3.50449e-18,1.0,100,1345.01199542,1.0,1.0,0.01,1345.01199542,145.48,,100.0,999.681,1345.01199542,112625.028029,1.0,500.0,0.4,112625.028029,500,1345.01,333.914,0.01
0.005,2,2.1793e-19,1.0,100,1271.62430727,1.0,1.0,0.005,1271.62430727,137.61,,200.000000102,1064.13,1271.62430727,59577.7374467,1.0,500.0,0.4,59577.7374467,500,1308.32,294.256,0.005
0.00333333,2,5.43914e-20,1.0,100,1346.28028382,1.0,1.0,0.00333333,1346.28028382,145.83,,299.999969474,1079.19,1346.28028382,134755.099261,1.0,500.0,0.4,134755.099261,500,1320.97,320.178,0.00333333
0.0025,2,5.4346e-20,1.0,100,1289.45721633,1.0,1.0,0.0025,1289.45721633,139.46,,400.0,1103.71,1289.45721633,48861.520381,1.0,500.0,0.4,48861.520381,500,1313.09,298.605,0.0025
0.002,1,5.43187e-20,1.0,100,1316.1650455,1.0,1.0,0.002,1316.1650455,142.45,,500.000006643,1126.43,1316.1650455,66142.5561524,1.0,500.0,0.4,66142.5561524,500,1313.71,290.568,0.002
0.01,2,3.50449e-18,1.0,100,1300.75392365,1.0,1.0,0.01,1300.75392365,140.7,,100.0,976.703,1300.75392365,97107.3040077,1.0,500.0,0.4,97107.3040077,500,1300.75,310.058,0.01
0.005,2,2.1793e-19,1.0,100,1286.30307832,1.0,1.0,0.005,1286.30307832,139.21,,200.000000102,1064.39,1286.30307832,75161.1901286,1.0,500.0,0.4,75161.1901286,500,1293.53,292.105,0.005
0.00333333,2,5.43914e-20,1.0,100,1336.62807012,1.0,1.0,0.00333333,1336.62807012,144.44,,299.999969474,1120.8,1336.62807012,85947.9842353,1.0,500.0,0.4,85947.9842353,500,1307.9,292.676,0.00333333
0.0025,2,5.4346e-20,1.0,100,1325.86994837,1.0,1.0,0.0025,1325.86994837,143.39,,400.0,1115.17,1325.86994837,126159.841316,1.0,500.0,0.4,126159.841316,500,1312.39,309.078,0.0025
0.002,1,5.43187e-20,1.0,100,1348.05817212,1.0,1.0,0.002,1348.05817212,145.91,,500.000006643,1143.12,1348.05817212,156135.60248,1.0,500.0,0.4,156135.60248,500,1319.52,327.936,0.002
0.01,2,3.50449e-18,1.0,100,1362.80905749,1.0,1.0,0.01,1362.80905749,147.41,,100.0,1028.89,1362.80905749,109652.732184,1.0,500.0,0.4,109652.732184,500,1362.81,329.479,0.01
