AvgEpLen,MinVanillaIw,AvgDiscRet,VarDiscRet,VarVanillaIw,AvgRet,eRenyi2,Delta,EpsThisIter,MaxNormIw,VarNormIw,AvgVanillaIw,ESSClassic,VarJ,MinNormIw,J,ESSRenyi,Bound,VanillaAvgRet,MaxVanillaIw,IterType,VarRet,BatchSize,AvgNormIw
110.11,0.158294,-77.8282137202,3724.80545313,0.0832268,-77.8282137202,1.08869,0.5,100,0.0169235,8.2182e-06,1.00634,92.4761163862,43.5043,0.00157297,-74.4196,91.8532569901,-117.942,-77.8282137202,1.70307,1,3724.80545313,100,0.01
122.17,0.826909,-88.0864089175,7097.49390152,0.030527,-88.0864089175,1.04807,0.5,100,0.0169705,2.99642e-06,1.00935,97.1190044715,74.9102,0.0081925,-85.7014,95.4135544535,-128.406,-88.0864089175,1.71292,1,7097.49390152,100,0.01
105.37,0.387611,-74.3467443489,2568.96410016,0.0512432,-74.3467443489,1.04531,0.5,100,0.0142114,5.4521e-06,0.969474,94.8788372092,39.6749,0.00399815,-72.5749,95.665191536,-115.222,-74.3467443489,1.37776,1,2568.96410016,100,0.01
117.19,0.8406,-84.1633753555,6043.14172339,0.0366756,-84.1633753555,1.03802,0.5,100,0.0186066,3.62127e-06,1.00637,96.539022678,69.5139,0.00835279,-82.3611,96.3369573831,-124.861,-84.1633753555,1.87251,1,6043.14172339,100,0.01
109.22,0.529786,-77.392506555,3742.59091683,0.0196719,-77.392506555,1.01877,0.5,100,0.0134273,2.01168e-06,0.98888,98.0473060445,55.9592,0.00535743,-76.6579,98.1580091329,-118.761,-77.392506555,1.3278,1,3742.59091683,100,0.01
118.12,0.846297,-84.4324770437,6001.59870406,0.029363,-84.4324770437,1.03438,0.5,100,0.0170381,2.97629e-06,0.99326,97.1378725027,71.5824,0.00852039,-82.8701,96.67644079,-125.295,-84.4324770437,1.69233,1,6001.59870406,100,0.01
111.96,0.134797,-80.3558525647,4931.58637487,0.0535993,-80.3558525647,1.06825,0.5,100,0.0136313,5.25677e-06,1.00976,95.053222604,59.3071,0.00133494,-77.6017,93.611228873,-120.716,-80.3558525647,1.37644,1,4931.58637487,100,0.01
152.52,0.678006,-114.738672199,13988.7168112,1.97403,-114.738672199,1.29687,0.5,100,0.117711,0.000149526,1.14899,40.3175405014,95.0966,0.00590087,-100.075,77.108688898,-147.579,-114.738672199,13.5249,1,13988.7168112,100,0.01
133.23,0.554398,-98.1880825914,10325.658449,2.65406,-98.1880825914,1.28526,0.5,100,0.103707,0.000175285,1.2305,36.558736384,77.8216,0.00450546,-86.1248,77.805531064,-133.416,-98.1880825914,12.7612,1,10325.658449,100,0.01
123.72,0.688636,-89.7787374991,8242.25673984,0.188085,-89.7787374991,1.10482,0.5,100,0.0321822,1.73113e-05,1.04235,85.3692932992,74.2304,0.00660658,-84.358,90.5123536416,-128.203,-89.7787374991,3.35451,1,8242.25673984,100,0.01
135.59,0.0808378,-99.8548540877,10211.24903,0.2557,-99.8548540877,1.17901,0.5,100,0.0333709,2.57794e-05,0.995929,79.6675534343,85.6686,0.000811682,-91.9135,84.8165943752,-137.208,-99.8548540877,3.32351,1,10211.24903,100,0.01
131.4,0.000775133,-96.3826229084,9181.21637105,0.368063,-96.3826229084,1.35247,0.5,100,0.0204404,3.85947e-05,0.976556,72.3543433568,65.9175,7.93742e-06,-79.4997,73.9388042966,-128.011,-96.3826229084,1.99612,1,9181.21637105,100,0.01
130.53,0.0731735,-95.5839621231,9191.97002741,0.194245,-95.5839621231,1.19516,0.5,100,0.018656,2.08614e-05,0.964947,82.882498251,78.9354,0.000758316,-86.0745,83.6709953394,-131.68,-95.5839621231,1.8002,1,9191.97002741,100,0.01
109.74,0.81491,-77.9607316759,3733.45071789,0.300384,-77.9607316759,1.05298,0.5,100,0.0521578,2.56745e-05,1.08165,79.7335013073,51.608,0.00753394,-75.9176,94.9681187011,-118.723,-77.9607316759,5.64166,1,3733.45071789,100,0.01
128.07,0.218188,-94.0589087832,9297.27866453,0.305954,-94.0589087832,1.23041,0.5,100,0.0370715,2.42241e-05,1.12384,80.6570185135,67.8389,0.00194145,-83.4666,81.2735734896,-129.738,-94.0589087832,4.16624,1,9297.27866453,100,0.01
119.93,0.192856,-86.5473725456,7122.61927443,0.0315235,-86.5473725456,1.02747,0.5,100,0.0149673,3.05506e-06,1.0158,97.0642802544,77.5846,0.00189857,-83.8339,97.3264207345,-126.117,-86.5473725456,1.52038,1,7122.61927443,100,0.01
123.21,0.0888165,-88.6305490088,7112.60452484,0.189205,-88.6305490088,1.16357,0.5,100,0.0227869,2.06194e-05,0.957917,83.0473543783,69.808,0.000927183,-82.7744,85.9427149516,-127.77,-88.6305490088,2.1828,1,7112.60452484,100,0.01
111.3,0.00650534,-79.5221964021,4921.06325636,0.239239,-79.5221964021,1.26856,0.5,100,0.018671,2.76353e-05,0.93043,78.5181875022,39.5248,6.99176e-05,-71.3685,78.8293950311,-118.351,-79.5221964021,1.7372,1,4921.06325636,100,0.01
106.24,0.857424,-74.5776646413,2550.90844133,0.0337148,-74.5776646413,1.02868,0.5,100,0.0183234,3.32329e-06,1.00722,96.8147310122,44.1421,0.00851274,-73.2437,97.2116937145,-115.552,-74.5776646413,1.84557,1,2550.90844133,100,0.01
117.32,0.855666,-84.6054873507,6025.31888003,0.0138346,-84.6054873507,1.01671,0.5,100,0.017899,1.4211e-06,0.986668,98.6125872898,75.7484,0.00867227,-83.967,98.3560557109,-126.028,-84.6054873507,1.76604,1,6025.31888003,100,0.01
115.96,0.458728,-83.1942696117,6033.48667158,0.0617098,-83.1942696117,1.07419,0.5,100,0.0188419,6.27683e-06,0.991532,94.1495046387,66.2724,0.00462645,-79.6539,93.0933781647,-122.888,-83.1942696117,1.86823,1,6033.48667158,100,0.01
119.07,0.774549,-86.3948746112,7182.99408394,0.0829517,-86.3948746112,1.07901,0.5,100,0.022452,8.07969e-06,1.01325,92.5935493014,72.0213,0.00764423,-82.411,92.6777202359,-125.738,-86.3948746112,2.27494,1,7182.99408394,100,0.01
120.09,0.33556,-87.2147318217,7127.18798304,0.10929,-87.2147318217,1.10428,0.5,100,0.0164718,1.20249e-05,0.953343,89.3618309462,68.8333,0.00351983,-83.229,90.5564108925,-127.063,-87.2147318217,1.57032,1,7127.18798304,100,0.01
112.13,0.339085,-79.800999006,4909.16430222,0.12396,-79.800999006,1.08917,0.5,100,0.0287471,1.16375e-05,1.03207,89.6690798951,53.931,0.00328548,-75.704,91.813385417,-119.226,-79.800999006,2.9669,1,4909.16430222,100,0.01
111.81,0.454866,-79.8883500519,4915.64017031,0.0655766,-79.8883500519,1.06504,0.5,100,0.0170215,6.35421e-06,1.01588,94.0816130818,58.6603,0.00447754,-77.0491,93.8930616736,-120.098,-79.8883500519,1.72919,1,4915.64017031,100,0.01
116.52,0.671819,-84.0725022036,6035.48497727,0.220191,-84.0725022036,1.11312,0.5,100,0.0398936,1.98648e-05,1.05283,83.5658040534,58.0797,0.00638109,-78.6811,89.8372113072,-122.689,-84.0725022036,4.20012,1,6035.48497727,100,0.01
108.76,0.286604,-77.2138939652,3751.60769923,0.069739,-77.2138939652,1.06651,0.5,100,0.0138536,6.93602e-06,1.00273,93.5745601755,47.1402,0.00285825,-74.4663,93.7633871122,-117.545,-77.2138939652,1.38914,1,3751.60769923,100,0.01
103.73,0.693224,-72.7553898744,2615.77761559,0.00852445,-72.7553898744,1.0073,0.5,100,0.0110291,8.47085e-07,1.00316,99.1683701738,48.5948,0.00691041,-72.4333,99.2749595171,-114.24,-72.7553898744,1.10639,1,2615.77761559,100,0.01
124.07,0.0399031,-89.7220871714,7051.38927939,0.236179,-89.7220871714,1.20333,0.5,100,0.0240123,2.78736e-05,0.9205,78.3730479735,61.6511,0.000433494,-81.2919,83.102728748,-127.051,-89.7220871714,2.21033,1,7051.38927939,100,0.01
111.17,0.723536,-78.7531720352,3760.40193079,0.0514888,-78.7531720352,1.03964,0.5,100,0.0220843,5.11403e-06,1.0034,95.1810798812,53.041,0.00721083,-77.0805,96.1871794351,-119.613,-78.7531720352,2.21594,1,3760.40193079,100,0.01
122.38,0.0178535,-88.5900219925,7060.99450155,0.238351,-88.5900219925,1.25522,0.5,100,0.0179854,2.0188e-05,1.08658,83.3429701931,43.9862,0.000164309,-76.5232,79.6674192799,-123.258,-88.5900219925,1.95426,1,7060.99450155,100,0.01
114.8,0.741357,-81.7626293916,4841.22976799,0.0460301,-81.7626293916,1.05044,0.5,100,0.0180806,4.39644e-06,1.02322,95.8290693161,59.478,0.00724532,-79.3183,95.1983905057,-122.071,-81.7626293916,1.85005,1,4841.22976799,100,0.01
117.69,0.0628104,-84.7512246053,6002.83977114,0.135126,-84.7512246053,1.1559,0.5,100,0.0165223,1.31058e-05,1.0154,88.5153787844,62.093,0.000618576,-80.0746,86.512754292,-124.923,-84.7512246053,1.67768,1,6002.83977114,100,0.01
104.67,0.74522,-72.3622008197,1365.34653054,0.0143778,-72.3622008197,1.01661,0.5,100,0.0127514,1.42359e-06,1.00497,98.6102200064,31.0935,0.00741535,-71.6848,98.3657206473,-113.744,-72.3622008197,1.28148,1,1365.34653054,100,0.01
113.92,0.189702,-81.2821347576,4871.42626741,0.152211,-81.2821347576,1.10932,0.5,100,0.026406,1.53104e-05,0.997078,86.8377562413,54.0289,0.00190258,-76.3725,90.145523747,-120.308,-81.2821347576,2.63288,1,4871.42626741,100,0.01
119.2,0.0911695,-86.8255421254,7159.75943919,0.0851392,-86.8255421254,1.09753,0.5,100,0.0157971,8.58893e-06,0.995624,92.1632797523,72.904,0.000915702,-80.7103,91.113741309,-124.41,-86.8255421254,1.5728,1,7159.75943919,100,0.01
126.45,0.755514,-91.7927144687,7033.74704207,0.0760031,-91.7927144687,1.04975,0.5,100,0.0277948,7.30066e-06,1.02032,93.2595148607,73.8,0.00740471,-89.4446,95.2609954143,-132.181,-91.7927144687,2.83595,1,7033.74704207,100,0.01
119.54,0.412296,-86.1196819672,5950.09332514,0.12724,-86.1196819672,1.09859,0.5,100,0.0200738,1.19962e-05,1.02989,89.384467585,60.8419,0.00400331,-81.5235,91.0255902481,-125.245,-86.1196819672,2.06737,1,5950.09332514,100,0.01
112.59,0.845317,-80.0689401633,4889.31875311,0.0316555,-80.0689401633,1.03526,0.5,100,0.0171411,3.15783e-06,1.00122,96.9685216814,60.7142,0.00844286,-78.3053,96.594440649,-120.747,-80.0689401633,1.7162,1,4889.31875311,100,0.01
118.37,0.418581,-85.0765603919,6000.66706997,0.0659009,-85.0765603919,1.06421,0.5,100,0.0176257,6.36383e-06,1.01762,94.0731965225,65.91,0.00411333,-82.4712,93.9663166149,-125.503,-85.0765603919,1.79363,1,6000.66706997,100,0.01
115.87,0.298425,-82.6250463098,4873.99197318,0.0294483,-82.6250463098,1.02779,0.5,100,0.0138573,3.08947e-06,0.976312,97.0321696385,64.6966,0.00305665,-80.5434,97.2962239553,-122.833,-82.6250463098,1.35291,1,4873.99197318,100,0.01
121.47,0.130285,-87.6358313526,7168.14279096,0.331741,-87.6358313526,1.15166,0.5,100,0.0443236,2.80512e-05,1.08749,78.2652395647,67.8543,0.00119804,-80.6056,86.8314640423,-125.371,-87.6358313526,4.82014,1,7168.14279096,100,0.01
98.52,0.221773,-68.4379926322,1378.67637344,0.034523,-68.4379926322,1.03324,0.5,100,0.0118669,3.46793e-06,0.997743,96.6807129954,14.1871,0.00222274,-65.8693,96.7833074048,-108.271,-68.4379926322,1.18401,1,1378.67637344,100,0.01
140.57,0.741514,-104.565181457,12300.4173836,0.185744,-104.565181457,1.11665,0.5,100,0.0375089,1.72222e-05,1.03852,85.4335846508,100.995,0.00714013,-99.2662,89.5537200105,-143.345,-104.565181457,3.89536,1,12300.4173836,100,0.01
106.15,0.835659,-74.7155360165,2577.30070847,0.0149002,-74.7155360165,1.01951,0.5,100,0.0161655,1.49432e-06,0.998562,98.5421902578,44.8555,0.00836863,-73.7981,98.0864817322,-115.916,-74.7155360165,1.61423,1,2577.30070847,100,0.01
108.82,0.813867,-76.834326423,3759.69627546,0.270001,-76.834326423,1.05604,0.5,100,0.0488948,2.38633e-05,1.0637,80.8900129851,49.7841,0.00765131,-74.4163,94.6936670806,-117.283,-76.834326423,5.20092,1,3759.69627546,100,0.01
112.48,0.59909,-80.293026924,4885.98709079,0.0267425,-80.293026924,1.03203,0.5,100,0.0154835,2.72057e-06,0.991451,97.377276156,64.1012,0.00604256,-78.8005,96.896666756,-121.178,-80.293026924,1.53512,1,4885.98709079,100,0.01
122.7,0.0198523,-88.7133730672,7087.67327394,0.285203,-88.7133730672,1.24653,0.5,100,0.0210059,2.99121e-05,0.976458,77.1527230727,63.6093,0.000203309,-80.2354,80.2226332309,-126.808,-88.7133730672,2.05114,1,7087.67327394,100,0.01
116.66,0.594373,-83.6509792444,4871.55479623,0.30403,-83.6509792444,1.07418,0.5,100,0.0386913,2.62207e-05,1.0768,79.3912817612,64.4554,0.00551979,-80.8855,93.0945042711,-124.118,-83.6509792444,4.1663,1,4871.55479623,100,0.01
102.32,0.769209,-70.830279188,1393.79546165,0.0105297,-70.830279188,1.01124,0.5,100,0.0130877,1.04825e-06,1.00225,98.9729101244,32.7237,0.00767484,-70.3607,98.8887142888,-112.309,-70.830279188,1.31171,1,1393.79546165,100,0.01
98.42,0.740686,-68.2210522775,1364.51625519,0.00990476,-68.2210522775,1.00849,0.5,100,0.0129894,9.80906e-07,1.00487,99.0382539955,32.4288,0.00737099,-67.8669,99.1579044919,-109.757,-68.2210522775,1.30526,1,1364.51625519,100,0.01
118.15,0.769985,-85.0003291185,5994.22436992,0.0483984,-85.0003291185,1.04411,0.5,100,0.0200163,4.70778e-06,1.01393,95.5468957668,68.7053,0.00759407,-83.0235,95.7751142271,-125.648,-85.0003291185,2.02951,1,5994.22436992,100,0.01
124.73,0.00373333,-90.872403405,8269.15828222,0.437545,-90.872403405,1.42216,0.5,100,0.0232166,5.06294e-05,0.929629,66.6119678777,59.9587,4.01593e-05,-74.7706,70.3156927333,-124.513,-90.872403405,2.15828,1,8269.15828222,100,0.01
126.44,0.0416189,-92.140959575,8177.48713937,0.272616,-92.140959575,1.2646,0.5,100,0.0196511,2.50987e-05,1.0422,80.0975632666,64.3977,0.000399338,-80.4821,79.0762512052,-127.392,-92.140959575,2.04803,1,8177.48713937,100,0.01
117.63,0.000535131,-84.6651361406,6014.13105239,0.377265,-84.6651361406,1.37216,0.5,100,0.0244789,4.49176e-05,0.916463,69.2192578525,38.9901,5.8391e-06,-72.7088,72.8778197385,-121.569,-84.6651361406,2.2434,1,6014.13105239,100,0.01
125.26,0.24018,-91.2734375395,8218.46595917,0.216617,-91.2734375395,1.15252,0.5,100,0.0244401,1.93017e-05,1.05937,83.9569873886,71.3237,0.00226718,-84.7509,86.7663227916,-129.534,-91.2734375395,2.58912,1,8218.46595917,100,0.01
121.91,0.0453348,-88.076395698,7124.57108164,0.138285,-88.076395698,1.12453,0.5,100,0.023085,1.37381e-05,1.00328,88.0275903066,68.746,0.000451864,-81.2004,88.9262509436,-125.435,-88.076395698,2.31609,1,7124.57108164,100,0.01
114.51,0.194128,-81.8564999823,4879.80783866,0.0817966,-81.8564999823,1.08694,0.5,100,0.0142309,8.22e-06,0.997544,92.4745797198,52.204,0.00194606,-78.151,92.0011217445,-121.641,-81.8564999823,1.4196,1,4879.80783866,100,0.01
130.21,0.37981,-95.2287215315,9229.2376167,0.0733462,-95.2287215315,1.08246,0.5,100,0.014228,7.03546e-06,1.02104,93.4884195843,88.2019,0.00371984,-91.3315,92.3824983756,-134.73,-95.2287215315,1.45274,1,9229.2376167,100,0.01
131.27,0.136718,-95.8574066265,9180.51395539,0.184571,-95.8574066265,1.18787,0.5,100,0.020147,1.79392e-05,1.01433,84.9186217527,79.639,0.00134786,-87.6837,84.1845141025,-133.147,-95.8574066265,2.04358,1,9180.51395539,100,0.01
114.46,0.724968,-81.8535209514,4869.32019111,0.0195142,-81.8535209514,1.03101,0.5,100,0.01666,2.06557e-06,0.971976,97.9961001195,65.509,0.00745871,-80.5342,96.9920312276,-122.889,-81.8535209514,1.61931,1,4869.32019111,100,0.01
127.55,0.0048079,-92.7298090146,8138.54703044,0.559215,-92.7298090146,1.53764,0.5,100,0.0236366,5.70622e-05,0.989954,63.901200921,54.4441,4.8567e-05,-80.3605,65.0347648731,-132.087,-92.7298090146,2.33991,1,8138.54703044,100,0.01
103.84,0.805726,-72.8070262238,2573.71318986,0.0200669,-72.8070262238,1.03199,0.5,100,0.0148747,1.97099e-06,1.00901,98.086062918,43.3737,0.00798527,-71.3425,96.9004387812,-113.718,-72.8070262238,1.50088,1,2573.71318986,100,0.01
113.55,0.7773,-80.9825345817,4900.38107918,0.171514,-80.9825345817,1.09232,0.5,100,0.0299915,1.55826e-05,1.04913,86.6350341368,54.7761,0.00740898,-76.2877,91.5482171928,-119.885,-80.9825345817,3.1465,1,4900.38107918,100,0.01
130.56,0.408678,-95.5398495111,9220.33999537,0.16114,-95.5398495111,1.12916,0.5,100,0.0364751,1.55523e-05,1.0179,86.6575334503,81.3952,0.00401492,-90.0304,88.5611336862,-134.357,-95.5398495111,3.7128,1,9220.33999537,100,0.01
122.21,0.693399,-87.8912159175,5934.6655899,0.0788895,-87.8912159175,1.0627,0.5,100,0.0243235,7.78873e-06,1.00641,92.8411248688,67.8643,0.00688981,-85.1675,94.1000789719,-128.168,-87.8912159175,2.44795,1,5934.6655899,100,0.01
110.32,0.829969,-78.2141006401,3736.8586627,0.171581,-78.2141006401,1.04983,0.5,100,0.0408785,1.57742e-05,1.04294,86.4928358193,51.4688,0.00795796,-76.0465,95.2532504746,-118.787,-78.2141006401,4.26338,1,3736.8586627,100,0.01
131.49,0.195491,-96.4248482889,9210.51796522,0.160198,-96.4248482889,1.17316,0.5,100,0.0205426,1.55886e-05,1.01374,86.6305577395,76.598,0.00192841,-89.1082,85.2399633865,-134.289,-96.4248482889,2.08249,1,9210.51796522,100,0.01
127.28,0.25745,-92.8917767671,8159.38710492,0.147254,-92.8917767671,1.15728,0.5,100,0.0191454,1.53119e-05,0.98066,86.8366262644,73.7953,0.00262527,-85.8389,86.4096211396,-130.713,-92.8917767671,1.87752,1,8159.38710492,100,0.01
109.06,0.827036,-77.2083230416,3753.46660682,0.118809,-77.2083230416,1.05575,0.5,100,0.03349,1.11593e-05,1.03182,90.0513673494,52.8957,0.00801528,-74.7089,94.7194461595,-117.567,-77.2083230416,3.45557,1,3753.46660682,100,0.01
108.74,0.124249,-76.9339515243,3751.42691167,0.100228,-76.9339515243,1.10589,0.5,100,0.0173077,9.54018e-06,1.02498,91.3702565789,37.4128,0.0012122,-71.3058,90.4252741235,-115.172,-76.9339515243,1.77401,1,3751.42691167,100,0.01
130.79,0.0219269,-95.6180750065,9195.84503416,0.39392,-95.6180750065,1.42153,0.5,100,0.0229299,4.21095e-05,0.967195,70.5774188954,58.6891,0.000226706,-82.0822,70.3465793855,-131.817,-95.6180750065,2.21777,1,9195.84503416,100,0.01
123.42,0.844199,-89.204822982,7067.74595288,0.0316313,-89.204822982,1.03566,0.5,100,0.0185229,3.15472e-06,1.00133,96.9713863243,79.4402,0.00843077,-87.61,96.5570380179,-130.061,-89.204822982,1.85475,1,7067.74595288,100,0.01
118.27,0.636026,-84.7583339587,5992.13370398,0.0563111,-84.7583339587,1.06336,0.5,100,0.0158947,5.31786e-06,1.02903,94.9986268437,65.1996,0.00618082,-81.7329,94.0417733594,-124.747,-84.7583339587,1.63562,1,5992.13370398,100,0.01
108.21,0.584574,-76.4616060939,3755.50495559,0.0354804,-76.4616060939,1.03141,0.5,100,0.0223168,3.80669e-06,0.965429,96.368236108,56.1621,0.00605507,-75.1143,96.9544770004,-117.477,-76.4616060939,2.15453,1,3755.50495559,100,0.01
109.27,0.478803,-77.2962735653,3757.37402953,0.0193812,-77.2962735653,1.01527,0.5,100,0.0126558,2.06578e-06,0.968608,97.9958814132,57.761,0.00494321,-76.5836,98.4963487486,-118.614,-77.2962735653,1.22585,1,3757.37402953,100,0.01
113.6,0.0796411,-81.012181568,4907.95637621,0.242759,-81.012181568,1.19631,0.5,100,0.0166846,2.26519e-05,1.03523,81.6824035152,36.7902,0.000769312,-72.8202,83.5900958297,-118.445,-81.012181568,1.72724,1,4907.95637621,100,0.01
138.45,0.000267165,-102.511418524,11241.5241753,0.573719,-102.511418524,1.55661,0.5,100,0.0288018,5.97767e-05,0.979678,62.8223845647,68.3345,2.72706e-06,-80.6023,64.2422809166,-132.646,-102.511418524,2.82165,1,11241.5241753,100,0.01
116.31,0.699668,-83.3526675589,6033.19786576,0.0928021,-83.3526675589,1.06783,0.5,100,0.023939,8.80929e-06,1.02638,91.9783546007,65.2487,0.00681685,-80.28,93.648265506,-123.384,-83.3526675589,2.45706,1,6033.19786576,100,0.01
142.18,0.630568,-105.764211401,12230.4616401,0.112882,-105.764211401,1.12072,0.5,100,0.0211611,1.08068e-05,1.02203,90.3352403755,98.2421,0.00616977,-100.396,89.2280471887,-144.559,-105.764211401,2.16272,1,12230.4616401,100,0.01
134.79,7.59326e-07,-99.1287620427,10275.750256,0.648148,-99.1287620427,1.68737,0.5,100,0.022759,5.64307e-05,1.07172,64.1575110769,45.3592,7.08515e-09,-75.5628,59.2637597926,-129.753,-99.1287620427,2.43912,1,10275.750256,100,0.01
113.86,0.0689947,-81.2926800658,4854.40744453,0.0913804,-81.2926800658,1.07801,0.5,100,0.0173194,9.7778e-06,0.966732,91.1743022686,57.5726,0.00071369,-78.1876,92.7638083706,-121.498,-81.2926800658,1.67432,1,4854.40744453,100,0.01
133.29,0.153461,-98.3032849084,10267.882066,0.157352,-98.3032849084,1.15652,0.5,100,0.017302,1.56146e-05,1.00385,86.6112155949,92.6504,0.00152871,-91.876,86.4662234615,-136.736,-98.3032849084,1.73687,1,10267.882066,100,0.01
120.42,0.102135,-87.1925566918,7158.47755911,0.128174,-87.1925566918,1.12911,0.5,100,0.0200367,1.19199e-05,1.03696,89.4448380036,67.0612,0.000984941,-81.0633,88.5656778605,-125.389,-87.1925566918,2.07773,1,7158.47755911,100,0.01
133.45,9.55426e-10,-98.8816226293,10293.9218772,0.929498,-98.8816226293,1.90748,0.5,100,0.0278735,9.96819e-05,0.965642,50.3309012158,36.6972,9.89421e-12,-73.5671,52.4251728334,-131.179,-98.8816226293,2.69158,1,10293.9218772,100,0.01
116.44,0.468313,-83.5741047025,6037.69166582,0.250053,-83.5741047025,1.14159,0.5,100,0.0353977,2.1739e-05,1.0725,82.2898555621,53.0621,0.00436658,-77.5319,87.5970227525,-122.102,-83.5741047025,3.79639,1,6037.69166582,100,0.01
102.66,0.396141,-71.1965204544,1337.30981075,0.0342061,-71.1965204544,1.033,0.5,100,0.0123468,3.49532e-06,0.989255,96.655323966,24.7469,0.00400444,-69.7213,96.8050308195,-112.118,-71.1965204544,1.22141,1,1337.30981075,100,0.01
131.92,0.749504,-96.5492834724,9125.55785596,0.237797,-96.5492834724,1.09866,0.5,100,0.0402599,2.03987e-05,1.0797,83.1983011057,84.0886,0.00694181,-92.0245,91.0201580715,-135.748,-96.5492834724,4.34684,1,9125.55785596,100,0.01
114.76,0.226449,-81.8921146679,4898.330997,0.0913042,-81.8921146679,1.08015,0.5,100,0.0205606,8.57039e-06,1.03216,92.1789272123,55.322,0.00219395,-78.574,92.5798766375,-121.927,-81.8921146679,2.12217,1,4898.330997,100,0.01
126.63,0.340495,-92.4814210723,9323.12728664,0.208711,-92.4814210723,1.16238,0.5,100,0.0272088,2.18363e-05,0.977648,82.2246950644,83.3186,0.00348279,-86.842,86.0300521353,-131.816,-92.4814210723,2.66006,1,9323.12728664,100,0.01
126.32,0.656982,-92.1112414707,8172.65607667,0.0777306,-92.1112414707,1.0583,0.5,100,0.0250392,7.48158e-06,1.01929,93.1040164635,83.4317,0.00644547,-89.7022,94.4911634412,-132.615,-92.1112414707,2.55223,1,8172.65607667,100,0.01
137.86,0.168022,-102.036927182,11275.3896251,0.111023,-102.036927182,1.09389,0.5,100,0.0150575,1.14107e-05,0.986394,89.8500120743,102.088,0.0017034,-97.102,91.4172626394,-140.73,-102.036927182,1.48526,1,11275.3896251,100,0.01
102.88,0.911924,-71.9033064881,1375.93208683,0.0102616,-71.9033064881,1.0103,0.5,100,0.0160747,1.02682e-06,0.99968,98.9936630546,34.8393,0.00912216,-71.4541,98.9800647737,-113.381,-71.9033064881,1.60695,1,1375.93208683,100,0.01
116.61,0.129847,-83.7138958284,6024.89632094,0.0827468,-83.7138958284,1.09168,0.5,100,0.0155241,8.61633e-06,0.979974,92.1402921774,68.4343,0.001325,-80.0206,91.6022805436,-123.604,-83.7138958284,1.52133,1,6024.89632094,100,0.01
124.11,0.813014,-90.6800064145,8250.14085902,0.0478042,-90.6800064145,1.06271,0.5,100,0.023772,4.93326e-06,0.984388,95.3434962521,81.4491,0.00825908,-87.6654,94.0992134064,-130.667,-90.6800064145,2.34009,1,8250.14085902,100,0.01
121.17,0.00779157,-87.4733101521,7137.3079359,0.398547,-87.4733101521,1.37757,0.5,100,0.0259959,4.96824e-05,0.895651,67.0306110444,55.0445,8.69934e-05,-77.4208,72.591678644,-126.378,-87.4733101521,2.32833,1,7137.3079359,100,0.01
108.39,0.523407,-76.6673017152,3740.98087199,0.0590243,-76.6673017152,1.05271,0.5,100,0.0212545,5.95338e-06,0.995712,94.4342186011,52.4589,0.00525661,-74.3213,94.9932944442,-117.121,-76.6673017152,2.11633,1,3740.98087199,100,0.01
123.65,0.0312575,-89.9128829436,8251.78988117,0.304393,-89.9128829436,1.29421,0.5,100,0.0323221,3.06812e-05,0.996049,76.7021765029,66.5788,0.000313815,-79.6628,77.2670022521,-127.118,-89.9128829436,3.21944,1,8251.78988117,100,0.01
129.55,0.103138,-94.7874210344,9235.81814308,0.27718,-94.7874210344,1.26983,0.5,100,0.0225264,2.83145e-05,0.989412,78.1058982355,76.7337,0.00104241,-84.163,78.7508105216,-131.169,-94.7874210344,2.22878,1,9235.81814308,100,0.01
119.88,0.848925,-86.2244541796,5951.74999692,0.0272198,-86.2244541796,1.03284,0.5,100,0.0172319,2.71528e-06,1.00123,97.3822510808,68.5939,0.0084788,-84.3843,96.8204162237,-126.778,-86.2244541796,1.72532,1,5951.74999692,100,0.01
117.71,0.167815,-84.0989085238,6004.35010633,0.140468,-84.0989085238,1.13313,0.5,100,0.0186329,1.62497e-05,0.929751,86.1421299465,59.1967,0.00180494,-77.7279,88.2514930549,-122.132,-84.0989085238,1.73239,1,6004.35010633,100,0.01
121.88,9.64805e-05,-88.2301848501,7134.22058927,0.375337,-88.2301848501,1.34035,0.5,100,0.0192046,4.41699e-05,0.921822,69.5757532952,37.9659,1.04663e-06,-74.8813,74.6076290466,-123.172,-88.2301848501,1.77033,1,7134.22058927,100,0.01
112.18,0.311521,-79.0894027612,3752.69181496,0.0850983,-79.0894027612,1.08896,0.5,100,0.0171466,8.44894e-06,1.0036,92.2811839722,53.2963,0.00310405,-76.7866,91.8306528163,-120.302,-79.0894027612,1.72083,1,3752.69181496,100,0.01
133.53,0.130603,-98.3847034128,10268.9752787,0.267059,-98.3847034128,1.25384,0.5,100,0.0209865,2.96785e-05,0.948599,77.2906624489,89.322,0.0013768,-88.7954,79.7551310835,-135.505,-98.3847034128,1.99077,1,10268.9752787,100,0.01
111.74,0.0736875,-79.5449701826,4913.60921794,0.138461,-79.5449701826,1.10102,0.5,100,0.0209714,1.47587e-05,0.968588,87.2515475657,51.8433,0.000760773,-72.7962,90.8251879359,-116.566,-79.5449701826,2.03127,1,4913.60921794,100,0.01
