ESSClassic,Bound,VarDiscRet,AvgRet,VarVanillaIw,AvgNormIw,EpsThisIter,VanillaAvgRet,ESSRenyi,J,SamplesThisIter,BatchSize,renyi2,MinNormIw,AvgDiscRet,AvgVanillaIw,MaxVanillaIw,VarNormIw,delta,VarRet,AvgEpLen,VarJ,MaxNormIw,IterType,MinVanillaIw
nan,nan,99.5669480826,22.5767585488,nan,nan,15344,22.5767585488,nan,nan,50000,100,nan,nan,22.5767585488,nan,nan,nan,0.8,99.5669480826,3.25860271116,nan,nan,1,nan
nan,nan,96.2426125928,22.1074076399,nan,nan,15572,22.1074076399,nan,nan,50000,100,nan,nan,22.1074076399,nan,nan,nan,0.8,96.2426125928,3.21089134344,nan,nan,1,nan
nan,nan,101.179035866,22.294458528,nan,nan,15478,22.294458528,nan,nan,50000,100,nan,nan,22.294458528,nan,nan,nan,0.8,101.179035866,3.23039152345,nan,nan,1,nan
nan,nan,98.5093677214,22.2547681228,nan,nan,15494,22.2547681228,nan,nan,50000,100,nan,nan,22.2547681228,nan,nan,nan,0.8,98.5093677214,3.22705563444,nan,nan,1,nan
nan,nan,101.903830655,22.308428512,nan,nan,15472,22.308428512,nan,nan,50000,100,nan,nan,22.308428512,nan,nan,nan,0.8,101.903830655,3.2316442606,nan,nan,1,nan
nan,nan,98.1263630757,22.5039508005,nan,nan,15382,22.5039508005,nan,nan,50000,100,nan,nan,22.5039508005,nan,nan,nan,0.8,98.1263630757,3.25055259394,nan,nan,1,nan
nan,nan,96.7541082258,22.6271788113,nan,nan,15324,22.6271788113,nan,nan,50000,100,nan,nan,22.6271788113,nan,nan,nan,0.8,96.7541082258,3.26285565127,nan,nan,1,nan
nan,nan,102.032234791,22.2151300849,nan,nan,15520,22.2151300849,nan,nan,50000,100,nan,nan,22.2151300849,nan,nan,nan,0.8,102.032234791,3.22164948454,nan,nan,1,nan
nan,nan,99.0363111259,22.2917717239,nan,nan,15480,22.2917717239,nan,nan,50000,100,nan,nan,22.2917717239,nan,nan,nan,0.8,99.0363111259,3.22997416021,nan,nan,1,nan
nan,nan,99.1301830485,22.7125199552,nan,nan,15284,22.7125199552,nan,nan,50000,100,nan,nan,22.7125199552,nan,nan,nan,0.8,99.1301830485,3.2713949228,nan,nan,1,nan
nan,nan,98.5045366435,22.1591822163,nan,nan,15540,22.1591822163,nan,nan,50000,100,nan,nan,22.1591822163,nan,nan,nan,0.8,98.5045366435,3.2175032175,nan,nan,1,nan
nan,nan,98.6428557977,22.2487734058,nan,nan,15500,22.2487734058,nan,nan,50000,100,nan,nan,22.2487734058,nan,nan,nan,0.8,98.6428557977,3.22580645161,nan,nan,1,nan
nan,nan,97.7461255137,22.2337330153,nan,nan,15508,22.2337330153,nan,nan,50000,100,nan,nan,22.2337330153,nan,nan,nan,0.8,97.7461255137,3.22414237813,nan,nan,1,nan
nan,nan,94.0813853834,22.6150348587,nan,nan,15326,22.6150348587,nan,nan,50000,100,nan,nan,22.6150348587,nan,nan,nan,0.8,94.0813853834,3.26242985776,nan,nan,1,nan
nan,nan,95.6133212135,22.4664780826,nan,nan,15396,22.4664780826,nan,nan,50000,100,nan,nan,22.4664780826,nan,nan,nan,0.8,95.6133212135,3.24759677838,nan,nan,1,nan
nan,nan,101.433958873,22.5278233324,nan,nan,15364,22.5278233324,nan,nan,50000,100,nan,nan,22.5278233324,nan,nan,nan,0.8,101.433958873,3.25436084353,nan,nan,1,nan
nan,nan,100.577258561,22.2482716164,nan,nan,15504,22.2482716164,nan,nan,50000,100,nan,nan,22.2482716164,nan,nan,nan,0.8,100.577258561,3.22497420021,nan,nan,1,nan
nan,nan,100.641718015,22.4786476762,nan,nan,15394,22.4786476762,nan,nan,50000,100,nan,nan,22.4786476762,nan,nan,nan,0.8,100.641718015,3.24801870859,nan,nan,1,nan
nan,nan,95.915557337,22.5230733818,nan,nan,15370,22.5230733818,nan,nan,50000,100,nan,nan,22.5230733818,nan,nan,nan,0.8,95.915557337,3.25309043591,nan,nan,1,nan
nan,nan,98.6452587535,22.339866694,nan,nan,15460,22.339866694,nan,nan,50000,100,nan,nan,22.339866694,nan,nan,nan,0.8,98.6452587535,3.23415265201,nan,nan,1,nan
nan,nan,97.9955528144,22.1588531346,nan,nan,15544,22.1588531346,nan,nan,50000,100,nan,nan,22.1588531346,nan,nan,nan,0.8,97.9955528144,3.21667524447,nan,nan,1,nan
nan,nan,98.7758010964,23.0236758834,nan,nan,15140,23.0236758834,nan,nan,50000,100,nan,nan,23.0236758834,nan,nan,nan,0.8,98.7758010964,3.30250990753,nan,nan,1,nan
nan,nan,93.9124607122,22.0703336798,nan,nan,15590,22.0703336798,nan,nan,50000,100,nan,nan,22.0703336798,nan,nan,nan,0.8,93.9124607122,3.20718409237,nan,nan,1,nan
nan,nan,97.0848217666,22.3024280529,nan,nan,15478,22.3024280529,nan,nan,50000,100,nan,nan,22.3024280529,nan,nan,nan,0.8,97.0848217666,3.23039152345,nan,nan,1,nan
nan,nan,101.776660877,22.1609327334,nan,nan,15546,22.1609327334,nan,nan,50000,100,nan,nan,22.1609327334,nan,nan,nan,0.8,101.776660877,3.21626141773,nan,nan,1,nan
nan,nan,102.121637786,22.4113189467,nan,nan,15426,22.4113189467,nan,nan,50000,100,nan,nan,22.4113189467,nan,nan,nan,0.8,102.121637786,3.24128095423,nan,nan,1,nan
nan,nan,92.3762238195,22.6661795824,nan,nan,15302,22.6661795824,nan,nan,50000,100,nan,nan,22.6661795824,nan,nan,nan,0.8,92.3762238195,3.26754672592,nan,nan,1,nan
nan,nan,96.4281089705,22.7755176994,nan,nan,15248,22.7755176994,nan,nan,50000,100,nan,nan,22.7755176994,nan,nan,nan,0.8,96.4281089705,3.27911857293,nan,nan,1,nan
nan,nan,98.0391777487,22.6058554162,nan,nan,15334,22.6058554162,nan,nan,50000,100,nan,nan,22.6058554162,nan,nan,nan,0.8,98.0391777487,3.26072779444,nan,nan,1,nan
nan,nan,108.346799194,21.943427494,nan,nan,15652,21.943427494,nan,nan,50000,100,nan,nan,21.943427494,nan,nan,nan,0.8,108.346799194,3.19447993867,nan,nan,1,nan
nan,nan,100.110295987,22.7603486217,nan,nan,15258,22.7603486217,nan,nan,50000,100,nan,nan,22.7603486217,nan,nan,nan,0.8,100.110295987,3.27696945864,nan,nan,1,nan
nan,nan,96.6294909887,22.3406408945,nan,nan,15456,22.3406408945,nan,nan,50000,100,nan,nan,22.3406408945,nan,nan,nan,0.8,96.6294909887,3.23498964803,nan,nan,1,nan
nan,nan,99.6754388617,22.2443203482,nan,nan,15506,22.2443203482,nan,nan,50000,100,nan,nan,22.2443203482,nan,nan,nan,0.8,99.6754388617,3.22455823552,nan,nan,1,nan
nan,nan,102.198472925,22.2217311,nan,nan,15510,22.2217311,nan,nan,50000,100,nan,nan,22.2217311,nan,nan,nan,0.8,102.198472925,3.22372662798,nan,nan,1,nan
nan,nan,96.321434697,22.6079655794,nan,nan,15330,22.6079655794,nan,nan,50000,100,nan,nan,22.6079655794,nan,nan,nan,0.8,96.321434697,3.26157860404,nan,nan,1,nan
nan,nan,99.0927253209,22.1450366065,nan,nan,15550,22.1450366065,nan,nan,50000,100,nan,nan,22.1450366065,nan,nan,nan,0.8,99.0927253209,3.2154340836,nan,nan,1,nan
nan,nan,96.9561132422,22.5906511924,nan,nan,15338,22.5906511924,nan,nan,50000,100,nan,nan,22.5906511924,nan,nan,nan,0.8,96.9561132422,3.25987742861,nan,nan,1,nan
nan,nan,105.316119482,22.1161154034,nan,nan,15564,22.1161154034,nan,nan,50000,100,nan,nan,22.1161154034,nan,nan,nan,0.8,105.316119482,3.21254176304,nan,nan,1,nan
nan,nan,99.0081363588,22.936548141,nan,nan,15180,22.936548141,nan,nan,50000,100,nan,nan,22.936548141,nan,nan,nan,0.8,99.0081363588,3.29380764163,nan,nan,1,nan
nan,nan,99.2437344176,22.1051342153,nan,nan,15570,22.1051342153,nan,nan,50000,100,nan,nan,22.1051342153,nan,nan,nan,0.8,99.2437344176,3.21130378934,nan,nan,1,nan
nan,nan,96.1932444189,22.4161358371,nan,nan,15420,22.4161358371,nan,nan,50000,100,nan,nan,22.4161358371,nan,nan,nan,0.8,96.1932444189,3.24254215305,nan,nan,1,nan
nan,nan,99.7457642144,22.1486769486,nan,nan,15552,22.1486769486,nan,nan,50000,100,nan,nan,22.1486769486,nan,nan,nan,0.8,99.7457642144,3.21502057613,nan,nan,1,nan
nan,nan,95.6175698327,22.2880631483,nan,nan,15478,22.2880631483,nan,nan,50000,100,nan,nan,22.2880631483,nan,nan,nan,0.8,95.6175698327,3.23039152345,nan,nan,1,nan
nan,nan,90.2668897536,22.1984696556,nan,nan,15528,22.1984696556,nan,nan,50000,100,nan,nan,22.1984696556,nan,nan,nan,0.8,90.2668897536,3.21998969603,nan,nan,1,nan
nan,nan,97.0120181246,22.1739524623,nan,nan,15536,22.1739524623,nan,nan,50000,100,nan,nan,22.1739524623,nan,nan,nan,0.8,97.0120181246,3.21833161689,nan,nan,1,nan
nan,nan,95.2491074832,22.2814943292,nan,nan,15488,22.2814943292,nan,nan,50000,100,nan,nan,22.2814943292,nan,nan,nan,0.8,95.2491074832,3.22830578512,nan,nan,1,nan
nan,nan,98.2357706253,22.5511795956,nan,nan,15356,22.5511795956,nan,nan,50000,100,nan,nan,22.5511795956,nan,nan,nan,0.8,98.2357706253,3.25605626465,nan,nan,1,nan
nan,nan,97.4450408259,22.4012456417,nan,nan,15424,22.4012456417,nan,nan,50000,100,nan,nan,22.4012456417,nan,nan,nan,0.8,97.4450408259,3.24170124481,nan,nan,1,nan
nan,nan,97.198251155,22.6568654711,nan,nan,15310,22.6568654711,nan,nan,50000,100,nan,nan,22.6568654711,nan,nan,nan,0.8,97.198251155,3.26583932071,nan,nan,1,nan
nan,nan,95.2680503403,22.4005752612,nan,nan,15428,22.4005752612,nan,nan,50000,100,nan,nan,22.4005752612,nan,nan,nan,0.8,95.2680503403,3.24086077262,nan,nan,1,nan
nan,nan,93.483977655,22.1650003713,nan,nan,15544,22.1650003713,nan,nan,50000,100,nan,nan,22.1650003713,nan,nan,nan,0.8,93.483977655,3.21667524447,nan,nan,1,nan
nan,nan,99.2654755346,22.3567530941,nan,nan,15452,22.3567530941,nan,nan,50000,100,nan,nan,22.3567530941,nan,nan,nan,0.8,99.2654755346,3.2358270774,nan,nan,1,nan
nan,nan,95.7196074725,22.2109538396,nan,nan,15522,22.2109538396,nan,nan,50000,100,nan,nan,22.2109538396,nan,nan,nan,0.8,95.7196074725,3.22123437701,nan,nan,1,nan
nan,nan,97.4083343918,22.3932229709,nan,nan,15428,22.3932229709,nan,nan,50000,100,nan,nan,22.3932229709,nan,nan,nan,0.8,97.4083343918,3.24086077262,nan,nan,1,nan
nan,nan,102.498240839,22.4368587814,nan,nan,15414,22.4368587814,nan,nan,50000,100,nan,nan,22.4368587814,nan,nan,nan,0.8,102.498240839,3.24380433372,nan,nan,1,nan
nan,nan,96.4745852021,22.8616864289,nan,nan,15208,22.8616864289,nan,nan,50000,100,nan,nan,22.8616864289,nan,nan,nan,0.8,96.4745852021,3.287743293,nan,nan,1,nan
nan,nan,99.6714943062,22.2706501073,nan,nan,15490,22.2706501073,nan,nan,50000,100,nan,nan,22.2706501073,nan,nan,nan,0.8,99.6714943062,3.22788896062,nan,nan,1,nan
nan,nan,99.8746855963,22.5504722246,nan,nan,15360,22.5504722246,nan,nan,50000,100,nan,nan,22.5504722246,nan,nan,nan,0.8,99.8746855963,3.25520833333,nan,nan,1,nan
nan,nan,101.94818676,22.3233816908,nan,nan,15468,22.3233816908,nan,nan,50000,100,nan,nan,22.3233816908,nan,nan,nan,0.8,101.94818676,3.23247995862,nan,nan,1,nan
nan,nan,95.0211147041,22.587045084,nan,nan,15336,22.587045084,nan,nan,50000,100,nan,nan,22.587045084,nan,nan,nan,0.8,95.0211147041,3.26030255608,nan,nan,1,nan
nan,nan,102.74843285,22.3508915055,nan,nan,15448,22.3508915055,nan,nan,50000,100,nan,nan,22.3508915055,nan,nan,nan,0.8,102.74843285,3.23666494045,nan,nan,1,nan
nan,nan,101.117714658,22.6843965929,nan,nan,15294,22.6843965929,nan,nan,50000,100,nan,nan,22.6843965929,nan,nan,nan,0.8,101.117714658,3.26925591735,nan,nan,1,nan
nan,nan,101.038385278,22.6127312132,nan,nan,15324,22.6127312132,nan,nan,50000,100,nan,nan,22.6127312132,nan,nan,nan,0.8,101.038385278,3.26285565127,nan,nan,1,nan
nan,nan,102.580176993,22.6403844564,nan,nan,15314,22.6403844564,nan,nan,50000,100,nan,nan,22.6403844564,nan,nan,nan,0.8,102.580176993,3.26498628706,nan,nan,1,nan
nan,nan,95.6930875426,22.2855404762,nan,nan,15486,22.2855404762,nan,nan,50000,100,nan,nan,22.2855404762,nan,nan,nan,0.8,95.6930875426,3.22872271729,nan,nan,1,nan
nan,nan,97.744117675,21.8882085244,nan,nan,15676,21.8882085244,nan,nan,50000,100,nan,nan,21.8882085244,nan,nan,nan,0.8,97.744117675,3.18958918091,nan,nan,1,nan
nan,nan,99.3885018526,22.2449151813,nan,nan,15502,22.2449151813,nan,nan,50000,100,nan,nan,22.2449151813,nan,nan,nan,0.8,99.3885018526,3.22539027222,nan,nan,1,nan
nan,nan,99.4757889756,22.3257784967,nan,nan,15460,22.3257784967,nan,nan,50000,100,nan,nan,22.3257784967,nan,nan,nan,0.8,99.4757889756,3.23415265201,nan,nan,1,nan
nan,nan,96.8710465561,22.6141290941,nan,nan,15330,22.6141290941,nan,nan,50000,100,nan,nan,22.6141290941,nan,nan,nan,0.8,96.8710465561,3.26157860404,nan,nan,1,nan
nan,nan,100.398118307,22.1670157832,nan,nan,15540,22.1670157832,nan,nan,50000,100,nan,nan,22.1670157832,nan,nan,nan,0.8,100.398118307,3.2175032175,nan,nan,1,nan
nan,nan,95.828738708,22.1307656587,nan,nan,15554,22.1307656587,nan,nan,50000,100,nan,nan,22.1307656587,nan,nan,nan,0.8,95.828738708,3.214607175,nan,nan,1,nan
nan,nan,94.9148712423,22.1781039611,nan,nan,15538,22.1781039611,nan,nan,50000,100,nan,nan,22.1781039611,nan,nan,nan,0.8,94.9148712423,3.21791736388,nan,nan,1,nan
nan,nan,99.1706926672,22.1713314691,nan,nan,15538,22.1713314691,nan,nan,50000,100,nan,nan,22.1713314691,nan,nan,nan,0.8,99.1706926672,3.21791736388,nan,nan,1,nan
nan,nan,95.4028223793,22.0950996177,nan,nan,15578,22.0950996177,nan,nan,50000,100,nan,nan,22.0950996177,nan,nan,nan,0.8,95.4028223793,3.20965464116,nan,nan,1,nan
nan,nan,97.3589110033,21.8273862394,nan,nan,15702,21.8273862394,nan,nan,50000,100,nan,nan,21.8273862394,nan,nan,nan,0.8,97.3589110033,3.1843077315,nan,nan,1,nan
nan,nan,93.3262221997,22.4407759126,nan,nan,15412,22.4407759126,nan,nan,50000,100,nan,nan,22.4407759126,nan,nan,nan,0.8,93.3262221997,3.244225279,nan,nan,1,nan
nan,nan,100.558383155,22.602004865,nan,nan,15332,22.602004865,nan,nan,50000,100,nan,nan,22.602004865,nan,nan,nan,0.8,100.558383155,3.26115314375,nan,nan,1,nan
nan,nan,104.922221153,22.554638664,nan,nan,15358,22.554638664,nan,nan,50000,100,nan,nan,22.554638664,nan,nan,nan,0.8,104.922221153,3.25563224378,nan,nan,1,nan
nan,nan,94.1890869039,22.5894724893,nan,nan,15338,22.5894724893,nan,nan,50000,100,nan,nan,22.5894724893,nan,nan,nan,0.8,94.1890869039,3.25987742861,nan,nan,1,nan
nan,nan,98.7416775147,22.4382426345,nan,nan,15410,22.4382426345,nan,nan,50000,100,nan,nan,22.4382426345,nan,nan,nan,0.8,98.7416775147,3.24464633355,nan,nan,1,nan
nan,nan,98.5381338056,22.1242928809,nan,nan,15560,22.1242928809,nan,nan,50000,100,nan,nan,22.1242928809,nan,nan,nan,0.8,98.5381338056,3.21336760925,nan,nan,1,nan
nan,nan,99.5986904359,22.781981377,nan,nan,15248,22.781981377,nan,nan,50000,100,nan,nan,22.781981377,nan,nan,nan,0.8,99.5986904359,3.27911857293,nan,nan,1,nan
nan,nan,100.011149001,22.4410921541,nan,nan,15408,22.4410921541,nan,nan,50000,100,nan,nan,22.4410921541,nan,nan,nan,0.8,100.011149001,3.2450674974,nan,nan,1,nan
nan,nan,97.4350352137,22.2752074032,nan,nan,15488,22.2752074032,nan,nan,50000,100,nan,nan,22.2752074032,nan,nan,nan,0.8,97.4350352137,3.22830578512,nan,nan,1,nan
nan,nan,96.3201032447,22.1327084523,nan,nan,15556,22.1327084523,nan,nan,50000,100,nan,nan,22.1327084523,nan,nan,nan,0.8,96.3201032447,3.21419388017,nan,nan,1,nan
nan,nan,98.1704200475,22.5844957277,nan,nan,15344,22.5844957277,nan,nan,50000,100,nan,nan,22.5844957277,nan,nan,nan,0.8,98.1704200475,3.25860271116,nan,nan,1,nan
nan,nan,90.4799959177,22.403500336,nan,nan,15426,22.403500336,nan,nan,50000,100,nan,nan,22.403500336,nan,nan,nan,0.8,90.4799959177,3.24128095423,nan,nan,1,nan
nan,nan,100.174650608,22.0957156442,nan,nan,15574,22.0957156442,nan,nan,50000,100,nan,nan,22.0957156442,nan,nan,nan,0.8,100.174650608,3.21047900347,nan,nan,1,nan
nan,nan,103.472911767,22.18787987,nan,nan,15530,22.18787987,nan,nan,50000,100,nan,nan,22.18787987,nan,nan,nan,0.8,103.472911767,3.2195750161,nan,nan,1,nan
nan,nan,98.7814529557,22.3757418363,nan,nan,15440,22.3757418363,nan,nan,50000,100,nan,nan,22.3757418363,nan,nan,nan,0.8,98.7814529557,3.23834196891,nan,nan,1,nan
nan,nan,98.7517292011,22.4829860367,nan,nan,15392,22.4829860367,nan,nan,50000,100,nan,nan,22.4829860367,nan,nan,nan,0.8,98.7517292011,3.24844074844,nan,nan,1,nan
nan,nan,106.204336289,22.4700325867,nan,nan,15398,22.4700325867,nan,nan,50000,100,nan,nan,22.4700325867,nan,nan,nan,0.8,106.204336289,3.24717495779,nan,nan,1,nan
nan,nan,99.8096054694,22.3279558184,nan,nan,15462,22.3279558184,nan,nan,50000,100,nan,nan,22.3279558184,nan,nan,nan,0.8,99.8096054694,3.23373431639,nan,nan,1,nan
nan,nan,99.3619047542,22.5589878377,nan,nan,15356,22.5589878377,nan,nan,50000,100,nan,nan,22.5589878377,nan,nan,nan,0.8,99.3619047542,3.25605626465,nan,nan,1,nan
nan,nan,94.9851124535,22.2773667606,nan,nan,15490,22.2773667606,nan,nan,50000,100,nan,nan,22.2773667606,nan,nan,nan,0.8,94.9851124535,3.22788896062,nan,nan,1,nan
nan,nan,95.3967749785,22.3131095928,nan,nan,15466,22.3131095928,nan,nan,50000,100,nan,nan,22.3131095928,nan,nan,nan,0.8,95.3967749785,3.23289796974,nan,nan,1,nan
nan,nan,93.7511329136,22.7254810729,nan,nan,15278,22.7254810729,nan,nan,50000,100,nan,nan,22.7254810729,nan,nan,nan,0.8,93.7511329136,3.27267967011,nan,nan,1,nan
nan,nan,96.5194785675,22.1157716174,nan,nan,15568,22.1157716174,nan,nan,50000,100,nan,nan,22.1157716174,nan,nan,nan,0.8,96.5194785675,3.21171634121,nan,nan,1,nan
nan,nan,95.8771792122,22.533508821,nan,nan,15368,22.533508821,nan,nan,50000,100,nan,nan,22.533508821,nan,nan,nan,0.8,95.8771792122,3.2535137949,nan,nan,1,nan
nan,nan,96.3279009906,22.4763720018,nan,nan,15392,22.4763720018,nan,nan,50000,100,nan,nan,22.4763720018,nan,nan,nan,0.8,96.3279009906,3.24844074844,nan,nan,1,nan
nan,nan,102.881914781,22.5632914561,nan,nan,15354,22.5632914561,nan,nan,50000,100,nan,nan,22.5632914561,nan,nan,nan,0.8,102.881914781,3.25648039599,nan,nan,1,nan
nan,nan,101.657811242,22.3484634576,nan,nan,15456,22.3484634576,nan,nan,50000,100,nan,nan,22.3484634576,nan,nan,nan,0.8,101.657811242,3.23498964803,nan,nan,1,nan
nan,nan,95.1653782834,22.3986345557,nan,nan,15432,22.3986345557,nan,nan,50000,100,nan,nan,22.3986345557,nan,nan,nan,0.8,95.1653782834,3.24002073613,nan,nan,1,nan
nan,nan,107.125566299,22.5292007148,nan,nan,15370,22.5292007148,nan,nan,50000,100,nan,nan,22.5292007148,nan,nan,nan,0.8,107.125566299,3.25309043591,nan,nan,1,nan
nan,nan,95.3342400308,22.1038517311,nan,nan,15570,22.1038517311,nan,nan,50000,100,nan,nan,22.1038517311,nan,nan,nan,0.8,95.3342400308,3.21130378934,nan,nan,1,nan
nan,nan,96.7294555171,22.2273365644,nan,nan,15514,22.2273365644,nan,nan,50000,100,nan,nan,22.2273365644,nan,nan,nan,0.8,96.7294555171,3.22289544927,nan,nan,1,nan
nan,nan,96.9720137238,22.6120031359,nan,nan,15328,22.6120031359,nan,nan,50000,100,nan,nan,22.6120031359,nan,nan,nan,0.8,96.9720137238,3.26200417537,nan,nan,1,nan
nan,nan,99.4433868392,22.4199609967,nan,nan,15422,22.4199609967,nan,nan,50000,100,nan,nan,22.4199609967,nan,nan,nan,0.8,99.4433868392,3.2421216444,nan,nan,1,nan
nan,nan,96.6804869914,22.3880212135,nan,nan,15434,22.3880212135,nan,nan,50000,100,nan,nan,22.3880212135,nan,nan,nan,0.8,96.6804869914,3.23960088117,nan,nan,1,nan
nan,nan,99.1848835725,22.716635965,nan,nan,15282,22.716635965,nan,nan,50000,100,nan,nan,22.716635965,nan,nan,nan,0.8,99.1848835725,3.27182305981,nan,nan,1,nan
nan,nan,100.938499121,22.2609232851,nan,nan,15498,22.2609232851,nan,nan,50000,100,nan,nan,22.2609232851,nan,nan,nan,0.8,100.938499121,3.22622273842,nan,nan,1,nan
nan,nan,97.9333002145,22.2525472447,nan,nan,15502,22.2525472447,nan,nan,50000,100,nan,nan,22.2525472447,nan,nan,nan,0.8,97.9333002145,3.22539027222,nan,nan,1,nan
nan,nan,99.5317833649,22.2963975097,nan,nan,15474,22.2963975097,nan,nan,50000,100,nan,nan,22.2963975097,nan,nan,nan,0.8,99.5317833649,3.23122657361,nan,nan,1,nan
nan,nan,94.3460000778,22.4450703429,nan,nan,15410,22.4450703429,nan,nan,50000,100,nan,nan,22.4450703429,nan,nan,nan,0.8,94.3460000778,3.24464633355,nan,nan,1,nan
nan,nan,99.5403763764,22.3819379272,nan,nan,15440,22.3819379272,nan,nan,50000,100,nan,nan,22.3819379272,nan,nan,nan,0.8,99.5403763764,3.23834196891,nan,nan,1,nan
nan,nan,94.3385219346,23.0388753427,nan,nan,15130,23.0388753427,nan,nan,50000,100,nan,nan,23.0388753427,nan,nan,nan,0.8,94.3385219346,3.30469266358,nan,nan,1,nan
nan,nan,92.5177024148,22.0499418385,nan,nan,15600,22.0499418385,nan,nan,50000,100,nan,nan,22.0499418385,nan,nan,nan,0.8,92.5177024148,3.20512820513,nan,nan,1,nan
nan,nan,99.2375504118,22.2461307211,nan,nan,15502,22.2461307211,nan,nan,50000,100,nan,nan,22.2461307211,nan,nan,nan,0.8,99.2375504118,3.22539027222,nan,nan,1,nan
nan,nan,99.931470435,22.4180107214,nan,nan,15416,22.4180107214,nan,nan,50000,100,nan,nan,22.4180107214,nan,nan,nan,0.8,99.931470435,3.24338349766,nan,nan,1,nan
nan,nan,97.1494346292,21.9471412383,nan,nan,15650,21.9471412383,nan,nan,50000,100,nan,nan,21.9471412383,nan,nan,nan,0.8,97.1494346292,3.19488817891,nan,nan,1,nan
nan,nan,96.8389151128,21.9230048944,nan,nan,15662,21.9230048944,nan,nan,50000,100,nan,nan,21.9230048944,nan,nan,nan,0.8,96.8389151128,3.19244030137,nan,nan,1,nan
nan,nan,100.559737702,22.3399531715,nan,nan,15460,22.3399531715,nan,nan,50000,100,nan,nan,22.3399531715,nan,nan,nan,0.8,100.559737702,3.23415265201,nan,nan,1,nan
nan,nan,96.1431211894,22.227365745,nan,nan,15514,22.227365745,nan,nan,50000,100,nan,nan,22.227365745,nan,nan,nan,0.8,96.1431211894,3.22289544927,nan,nan,1,nan
nan,nan,96.9852338708,22.1420631835,nan,nan,15552,22.1420631835,nan,nan,50000,100,nan,nan,22.1420631835,nan,nan,nan,0.8,96.9852338708,3.21502057613,nan,nan,1,nan
nan,nan,97.879271887,22.7904365508,nan,nan,15244,22.7904365508,nan,nan,50000,100,nan,nan,22.7904365508,nan,nan,nan,0.8,97.879271887,3.27997900813,nan,nan,1,nan
nan,nan,92.7575084336,22.5589467626,nan,nan,15356,22.5589467626,nan,nan,50000,100,nan,nan,22.5589467626,nan,nan,nan,0.8,92.7575084336,3.25605626465,nan,nan,1,nan
nan,nan,96.112041739,22.2898946079,nan,nan,15484,22.2898946079,nan,nan,50000,100,nan,nan,22.2898946079,nan,nan,nan,0.8,96.112041739,3.22913975717,nan,nan,1,nan
nan,nan,94.5435934076,22.7294254793,nan,nan,15276,22.7294254793,nan,nan,50000,100,nan,nan,22.7294254793,nan,nan,nan,0.8,94.5435934076,3.27310814349,nan,nan,1,nan
nan,nan,96.9420843477,22.839087562,nan,nan,15222,22.839087562,nan,nan,50000,100,nan,nan,22.839087562,nan,nan,nan,0.8,96.9420843477,3.28471948496,nan,nan,1,nan
nan,nan,93.0798597266,22.6406870165,nan,nan,15314,22.6406870165,nan,nan,50000,100,nan,nan,22.6406870165,nan,nan,nan,0.8,93.0798597266,3.26498628706,nan,nan,1,nan
nan,nan,100.188926482,22.7917893398,nan,nan,15244,22.7917893398,nan,nan,50000,100,nan,nan,22.7917893398,nan,nan,nan,0.8,100.188926482,3.27997900813,nan,nan,1,nan
nan,nan,99.1403585497,22.9321401909,nan,nan,15182,22.9321401909,nan,nan,50000,100,nan,nan,22.9321401909,nan,nan,nan,0.8,99.1403585497,3.29337373205,nan,nan,1,nan
nan,nan,100.032412085,22.5973622781,nan,nan,15338,22.5973622781,nan,nan,50000,100,nan,nan,22.5973622781,nan,nan,nan,0.8,100.032412085,3.25987742861,nan,nan,1,nan
nan,nan,95.0299093931,22.3113676501,nan,nan,15470,22.3113676501,nan,nan,50000,100,nan,nan,22.3113676501,nan,nan,nan,0.8,95.0299093931,3.23206205559,nan,nan,1,nan
nan,nan,100.437159375,21.6679566638,nan,nan,15788,21.6679566638,nan,nan,50000,100,nan,nan,21.6679566638,nan,nan,nan,0.8,100.437159375,3.16696224981,nan,nan,1,nan
nan,nan,98.7422564674,22.5887019589,nan,nan,15342,22.5887019589,nan,nan,50000,100,nan,nan,22.5887019589,nan,nan,nan,0.8,98.7422564674,3.25902750619,nan,nan,1,nan
nan,nan,94.0080564352,22.1176469377,nan,nan,15564,22.1176469377,nan,nan,50000,100,nan,nan,22.1176469377,nan,nan,nan,0.8,94.0080564352,3.21254176304,nan,nan,1,nan
nan,nan,99.0444404228,22.3487796793,nan,nan,15452,22.3487796793,nan,nan,50000,100,nan,nan,22.3487796793,nan,nan,nan,0.8,99.0444404228,3.2358270774,nan,nan,1,nan
nan,nan,94.6302427578,22.4029445441,nan,nan,15430,22.4029445441,nan,nan,50000,100,nan,nan,22.4029445441,nan,nan,nan,0.8,94.6302427578,3.24044069994,nan,nan,1,nan
nan,nan,97.1655989397,22.2418359146,nan,nan,15504,22.2418359146,nan,nan,50000,100,nan,nan,22.2418359146,nan,nan,nan,0.8,97.1655989397,3.22497420021,nan,nan,1,nan
nan,nan,103.209826355,22.1467072381,nan,nan,15546,22.1467072381,nan,nan,50000,100,nan,nan,22.1467072381,nan,nan,nan,0.8,103.209826355,3.21626141773,nan,nan,1,nan
nan,nan,101.159497437,22.0235333124,nan,nan,15606,22.0235333124,nan,nan,50000,100,nan,nan,22.0235333124,nan,nan,nan,0.8,101.159497437,3.20389593746,nan,nan,1,nan
