EpsThisIter,IterType,MaxVanillaIw,BatchSize,MinVanillaIw,AvgVanillaIw,VarNormIw,Bound,AvgRet,ESSClassic,ESSRenyi,AvgNormIw,VarRet,MinNormIw,VanillaAvgRet,VarVanillaIw,MaxNormIw,VarJ,eRenyi2,AvgDiscRet,J,SamplesThisIter,VarDiscRet,AvgEpLen
1358,1,8.644121,100,0.091854066,0.8604262,5.8903373e-07,344.36597,358.1265680567567,651.1706135426936,,0.000736377,27639.043485500577,7.86113e-05,358.1265680567567,0.80420536,0.007397883,212.9791,inf,358.1265680567567,381.38678,50000,27639.043485500577,36.81885125184094
1354,1,1.5220865,100,0.655846,0.99446124,1.3629431e-08,330.77432,359.2057357329959,1321.0160120101164,,0.0007385524,26202.068855822945,0.00048707446,359.2057357329959,0.024711022,0.0011304017,161.80202,inf,359.2057357329959,359.65247,50000,26202.068855822945,36.92762186115214
1278,1,4.657802,100,0.7022552,1.0350015,1.7185711e-07,350.29715,381.1821564128931,998.0695502782721,,0.0007824726,25481.47733687139,0.0005309127,381.1821564128931,0.30068457,0.00352135,159.08647,inf,381.1821564128931,389.69684,50000,25481.47733687139,39.123630672926446
1212,1,1.6036869,100,0.022198562,1.01575,1.5456568e-07,378.8,402.4842985915784,987.8871168701979,,0.00082508253,19079.847551385246,1.8031646e-05,402.4842985915784,0.23425671,0.0013026571,138.26392,inf,402.4842985915784,409.8105,50000,19079.847551385246,41.254125412541256
1264,1,1.6395142,100,0.024441622,1.085805,1.359857e-07,360.97638,385.5094344451206,1038.5413013145223,,0.00079113914,24883.447453212164,1.7808656e-05,385.5094344451206,0.25614804,0.0011945829,162.41673,inf,385.5094344451206,392.61914,50000,24883.447453212164,39.55696202531646
1274,1,0.6140128,100,0.07393108,0.12695377,3.032324e-07,358.48798,382.40212125337587,854.0117390340165,,0.00078492926,26393.43317096096,0.00045710086,382.40212125337587,0.00793242,0.0037963162,178.89043,inf,382.40212125337587,394.9211,50000,26393.43317096096,39.24646781789639
1264,1,4.2453313,100,0.00046138652,1.0762413,7.1769887e-07,378.47382,385.5054827657595,589.0693433757539,,0.00079113926,21561.028016985714,3.391628e-07,385.5054827657595,1.3281763,0.0031207206,164.3796,inf,385.5054827657595,418.63187,50000,21561.028016985714,39.55696202531646
1312,1,6.101046,100,0.16722454,0.95847136,4.738077e-07,352.00504,371.03505885985686,722.8791271032683,,0.0007621951,26154.333406795056,0.00013298022,371.03505885985686,0.74925226,0.004851671,185.48,inf,371.03505885985686,389.37454,50000,26154.333406795056,38.109756097560975
1348,1,2.1304808,100,0.74055886,1.0165502,5.233205e-08,332.83304,360.86280148131476,1231.0252281350338,,0.0007418397,28512.33625930192,0.0005404318,360.86280148131476,0.09826642,0.0015547441,175.14517,inf,360.86280148131476,364.0344,50000,28512.33625930192,37.0919881305638
1298,1,8.975546,100,,0.7070312,4.050545e-06,375.67645,375.1533579779336,166.0034029213759,,0.00077041605,30998.089366099917,,375.1533579779336,3.411458,0.0097801965,482.872,inf,375.1533579779336,462.9613,50000,30998.089366099917,38.52080123266564
1208,1,2.4982638,100,1.8588717e-05,0.7942321,6.6439515e-07,378.10876,403.8503494640736,613.5950179812033,,0.0008278145,16601.29895876522,1.9374703e-08,403.8503494640736,0.61158264,0.0026038978,168.277,inf,403.8503494640736,419.275,50000,16601.29895876522,41.390728476821195
1280,1,4.749651,100,0.67904896,0.9244339,1.6364766e-07,359.90182,380.5523070444186,1009.5348559445479,,0.00078125,20733.860486904574,0.0005738723,380.5523070444186,0.22912972,0.004013986,138.6208,inf,380.5523070444186,389.6328,50000,20733.860486904574,39.0625
1306,1,1.4296062,100,0.016127156,0.9822422,9.024044e-08,348.69873,372.7981209103312,1131.9125168235944,,0.0007656968,27043.37880357803,1.2571758e-05,372.7981209103312,0.14849943,0.0011144348,171.55266,inf,372.7981209103312,379.89874,50000,27043.37880357803,38.28483920367535
1226,1,2.1487308,100,3.3101676e-07,1.0309318,3.959772e-07,377.2682,397.77327124677015,768.7974631966249,,0.0008156607,22449.52834488455,2.6189645e-10,397.77327124677015,0.6325734,0.0017000496,170.69862,inf,397.77327124677015,415.11758,50000,22449.52834488455,40.783034257748774
1222,1,1.707259,100,0.8661941,1.0381815,3.526668e-08,370.76205,399.1060634065395,1160.9126448737798,,0.0008183306,21096.534684678158,0.00068276416,399.1060634065395,0.05676147,0.0013457206,139.76416,inf,399.1060634065395,400.24802,50000,21096.534684678158,40.91653027823241
1342,1,2.9631877,100,0.1438045,0.8725033,2.4233276e-07,341.42374,362.52074072367697,934.4705221447563,,0.0007451565,30267.79443811896,0.00012281543,362.52074072367697,0.3322396,0.0025306935,196.05708,inf,362.52074072367697,377.72318,50000,30267.79443811896,37.257824143070046
1286,1,2.459363,100,0.8599584,0.9945801,3.915018e-08,354.0755,378.64988225746475,1207.856533471706,,0.0007776049,25354.864046414372,0.00067235203,378.64988225746475,0.06404647,0.0019228344,160.02997,inf,378.64988225746475,381.25833,50000,25354.864046414372,38.88024883359253
1264,1,3.7189248,100,0.82235795,0.9886476,7.287024e-08,351.18396,385.5127182008429,1132.2791002344238,,0.0007911392,26672.15230781825,0.0006580704,385.5127182008429,0.113796085,0.002975972,156.90988,inf,385.5127182008429,389.51123,50000,26672.15230781825,39.55696202531646
1430,1,0.38780293,100,0.012298226,0.042746034,1.5403717e-06,334.4753,339.5840140189006,344.76913386019226,,0.0006993007,29869.6669510744,0.00020119196,339.5840140189006,0.0057555814,0.0063442346,181.93147,inf,339.5840140189006,382.9298,50000,29869.6669510744,34.96503496503497
1330,1,1.8610547,100,0.79927015,0.9971434,1.6875507e-08,338.98923,365.8831344729488,1291.4768376280053,,0.0007518797,27485.554023059118,0.00060267665,365.8831344729488,0.029680781,0.0014032979,171.32501,inf,365.8831344729488,366.53006,50000,27485.554023059118,37.59398496240601
1292,1,2.0803344,100,0.00070091593,1.0247644,3.152192e-07,358.86307,376.9410137809211,846.7817421117707,,0.0007739938,25242.469301825568,5.2939447e-07,376.9410137809211,0.5525681,0.0015712548,181.2125,inf,376.9410137809211,390.29495,50000,25242.469301825568,38.69969040247678
1276,1,1.0160112,100,0.86453694,1.0001124,3.0991468e-10,354.4356,381.69248507974214,1275.3567884948125,,0.00078369904,23239.76422437379,0.00067746063,381.69248507974214,0.000504709,0.0007961576,151.90794,inf,381.69248507974214,381.7285,50000,23239.76422437379,39.18495297805643
1330,1,1.9329846,100,0.00026364636,0.98250616,2.7382092e-07,344.98322,365.87641842231864,896.2278307900968,,0.0007518797,28830.14092972885,2.017599e-07,365.87641842231864,0.46756333,0.0014792497,217.84003,inf,365.87641842231864,380.54297,50000,28830.14092972885,37.59398496240601
1288,1,4.121707,100,3.4735035e-21,0.95552146,1.3167305e-06,373.53784,378.1391261675586,404.6895713959953,,0.0007763974,25351.15722324143,2.8223536e-24,378.1391261675586,1.9943876,0.0033490434,161.36868,inf,378.1391261675586,421.9896,50000,25351.15722324143,38.81987577639752
1240,1,1.4064975,100,0.02395197,0.9786904,1.41212e-07,364.8127,393.1753859077528,1018.9388113168828,,0.0008064516,30343.25122594289,1.9736686e-05,393.1753859077528,0.20797235,0.0011589694,175.11761,inf,393.1753859077528,402.39743,50000,30343.25122594289,40.32258064516129
1362,1,1.2744511,100,0.35242438,1.0158505,8.968654e-08,333.42966,357.04891667989284,1167.8457664579994,,0.00073421426,30425.158764873468,0.00025471766,357.04891667989284,0.17168848,0.00092112017,188.44017,inf,357.04891667989284,361.0731,50000,30425.158764873468,36.71071953010279
1270,1,1.2257118,100,0.22776896,1.0795563,6.628117e-08,355.24338,383.6454181173753,1147.4305084994933,,0.00078740146,25629.233125287614,0.00016612902,383.6454181173753,0.12459144,0.0008940037,159.58383,inf,383.6454181173753,386.67435,50000,25629.233125287614,39.37007874015748
1334,1,5.409002,100,0.78487307,1.1592404,6.657781e-07,347.8983,364.7480141635388,610.8335673831236,,0.0007496251,24886.490346408456,0.0005075398,364.7480141635388,1.5921652,0.0034977423,202.97322,inf,364.7480141635388,384.9025,50000,24886.490346408456,37.481259370314845
1320,1,1.2039822,100,0.96332085,1.029685,6.2660908e-09,339.15134,368.72451477777577,1305.7544348314088,,0.00075757585,24836.302987204017,0.0007087493,368.72451477777577,0.011575862,0.0008858124,155.73436,inf,368.72451477777577,369.03198,50000,24836.302987204017,37.878787878787875
1432,1,1.0570408,100,0.7543704,0.9915187,7.713014e-09,312.74353,339.0957620710517,1409.7190757368319,,0.000698324,28781.437680250172,0.0005313011,339.0957620710517,0.015549336,0.0007444711,172.35808,inf,339.0957620710517,339.50403,50000,28781.437680250172,34.91620111731844
1314,1,3.2646465e-37,100,,7.388311e-38,1.5658089e-06,356.34705,370.4421574765385,354.99483269255734,,0.000761035,23823.557194774432,,370.4421574765385,,0.0033627583,257.0563,inf,370.4421574765385,410.46982,50000,23823.557194774432,38.051750380517504
1346,1,7.106013,100,0.59458834,1.0564433,4.1607476e-07,338.06342,361.40500266119807,767.7174074870882,,0.00074294215,27384.170708557278,0.0004181433,361.40500266119807,0.8413058,0.004997292,171.19704,inf,361.40500266119807,374.32642,50000,27384.170708557278,37.147102526002975
1326,1,87.299866,100,,1.0921983,3.3252567e-05,399.5559,367.00588035449584,22.3145589843645,,0.0007541478,25838.42464455915,,367.00588035449584,69.74532,0.06027935,605.68896,inf,367.00588035449584,618.5984,50000,25838.42464455915,37.70739064856712
1268,1,1.366077,100,0.95772207,0.99767894,2.3328801e-09,355.27505,384.2628473512183,1263.2650874340864,,0.0007886436,22435.59291807208,0.0007570585,384.2628473512183,0.0037334687,0.0010798542,148.53072,inf,384.2628473512183,384.38834,50000,22435.59291807208,39.43217665615142
1182,1,1.218895,100,0.46658736,0.9899546,3.3080045e-08,377.4014,412.97295022459434,1129.8269633740063,,0.0008460237,25928.5491771655,0.00039874957,412.97295022459434,0.045293055,0.0010416781,160.6263,inf,412.97295022459434,414.43158,50000,25928.5491771655,42.30118443316413
1260,1,1.3792303,100,0.13797663,1.0523938,6.7772916e-08,362.65448,386.7452191841508,1137.6863286092278,,0.0007936508,17417.687832749736,0.00010405351,386.7452191841508,0.11916638,0.0010401309,131.6136,inf,386.7452191841508,391.10684,50000,17417.687832749736,39.682539682539684
1314,1,9.231046,100,0.006204423,0.2579723,7.4680975e-06,362.2549,370.45686878423476,94.63738219176798,,0.0007610351,29514.58660202978,1.8303452e-05,370.45686878423476,0.85811764,0.027232185,655.44836,inf,370.45686878423476,476.3205,50000,29514.58660202978,38.051750380517504
1264,1,1.4621968,100,0.58561355,1.0029025,2.0900162e-08,360.18506,385.50164364057514,1223.1875369207849,,0.00079113914,19239.787037585724,0.00046196103,385.50164364057514,0.033586223,0.0011534535,139.14185,inf,385.50164364057514,386.33868,50000,19239.787037585724,39.55696202531646
1280,1,8.656759,100,,0.92179525,3.597429e-06,382.05283,380.5601834537438,185.79203472174066,,0.00078125,23906.699900105887,,380.5601834537438,5.008194,0.0073368712,257.91104,inf,380.5601834537438,455.75873,50000,23906.699900105887,39.0625
1310,1,4.048143,100,0.7809368,1.103098,1.9684826e-07,350.35498,371.6283812036592,979.4002321570828,,0.0007633588,29323.37829254357,0.00054041884,371.6283812036592,0.41105726,0.0028013699,164.06842,inf,371.6283812036592,379.5841,50000,29323.37829254357,38.16793893129771
1242,1,1.0854566,100,0.38681746,0.99932694,9.295008e-09,365.43567,392.51154601475565,1224.4580700963274,,0.0008051528,19280.382551879746,0.000311657,392.51154601475565,0.014318852,0.00087454723,136.36426,inf,392.51154601475565,393.7185,50000,19280.382551879746,40.25764895330113
1334,1,1.2307438,100,0.2585641,0.9907599,2.8854881e-08,337.90332,364.7489750316957,1268.8926905213732,,0.00074962515,25693.749144886675,0.00019563385,364.7489750316957,0.050404318,0.0009312009,161.50993,inf,364.7489750316957,366.5296,50000,25693.749144886675,37.481259370314845
1226,1,0.3663949,100,1.3570302e-21,0.20740572,5.104049e-07,379.01877,397.7659687691996,694.0074028444186,,0.0008156607,17407.04738723591,5.336768e-24,397.7659687691996,0.033001773,0.0014409146,146.31145,inf,397.7659687691996,421.7107,50000,17407.04738723591,40.783034257748774
