AvgNormIw,VarDiscRet,AvgDiscRet,J,VarRet,AvgRet,VarJ,MaxNormIw,Bound,MinNormIw,EpsThisIter,VanillaAvgRet,Delta,VarVanillaIw,ESSClassic,ESSRenyi,BatchSize,IterType,VarNormIw,AvgEpLen,AvgVanillaIw,MinVanillaIw,MaxVanillaIw,eRenyi2
0.01,1562.41815975,-382.036276428,-376.999,1562.41815975,-382.036276428,41.9216,0.0351143,-486.026,0.00445385,100,-382.036276428,0.2,0.147112,88.0483860975,94.8728278264,100,1,1.3711e-05,500.0,1.03583,0.461343,3.63724,1.05404
0.01,1172.40891868,-385.621641236,-384.098,1172.40891868,-385.621641236,34.4601,0.0146782,-476.882,0.00642625,100,-385.621641236,0.2,0.0205912,97.9545443674,98.3421728973,100,1,2.10925e-06,500.0,0.988046,0.634943,1.45027,1.01686
0.01,1403.68578218,-390.792672285,-386.487,1403.68578218,-390.792672285,33.5426,0.0158072,-491.418,0.00367231,100,-390.792672285,0.2,0.0496247,95.4355500367,96.2805219155,100,1,4.83105e-06,500.0,1.01351,0.372192,1.60208,1.03863
0.01,1573.00386517,-385.343659394,-384.148,1573.00386517,-385.343659394,40.341,0.0136734,-484.647,0.00603839,100,-385.343659394,0.2,0.0140688,98.6214612254,98.8191100516,100,1,1.41196e-06,500.0,0.9982,0.602752,1.36488,1.01195
0.01,1544.6691756,-382.770531898,-381.493,1544.6691756,-382.770531898,38.6716,0.0132645,-484.65,0.00781583,100,-382.770531898,0.2,0.0132082,98.6953650924,98.7845366066,100,1,1.3352e-06,500.0,0.994602,0.777364,1.31929,1.0123
0.01,1641.32772207,-393.147090027,-390.538,1641.32772207,-393.147090027,40.8864,0.0159655,-493.453,0.00536819,100,-393.147090027,0.2,0.0274139,97.2965414156,97.4126325551,100,1,2.80663e-06,500.0,0.988309,0.530543,1.57788,1.02656
0.01,1411.79392606,-379.16291886,-377.899,1411.79392606,-379.16291886,37.4224,0.0131369,-477.488,0.00647243,100,-379.16291886,0.2,0.0136046,98.7050350796,98.7345636909,100,1,1.3252e-06,500.0,1.01322,0.655798,1.33105,1.01282
0.01,1744.20044157,-382.478715786,-379.59,1744.20044157,-382.478715786,38.4977,0.0159003,-486.687,0.00526784,100,-382.478715786,0.2,0.0321652,96.8952394083,97.4392909982,100,1,3.2366e-06,500.0,0.996894,0.525148,1.5851,1.02628
0.01,1866.28088685,-384.392603023,-381.288,1866.28088685,-384.392603023,40.7424,0.016993,-492.056,0.00410111,100,-384.392603023,0.2,0.0363851,96.4670742207,97.0701811209,100,1,3.69928e-06,500.0,0.991752,0.406728,1.68528,1.03018
0.01,1629.04028814,-383.267441529,-378.298,1629.04028814,-383.267441529,41.8047,0.017163,-480.178,0.0040251,100,-383.267441529,0.2,0.0566783,94.4311579294,95.213355872,100,1,5.95684e-06,500.0,0.97544,0.392624,1.67414,1.05027
0.01,1400.80897667,-388.910572753,-385.205,1400.80897667,-388.910572753,36.7951,0.0164966,-488.521,0.0039328,100,-388.910572753,0.2,0.0458211,95.7084202947,96.4730322906,100,1,4.52932e-06,500.0,1.00581,0.395566,1.65925,1.03656
0.01,1167.47068388,-376.756903915,-374.786,1167.47068388,-376.756903915,33.175,0.013915,-471.445,0.00523112,100,-376.756903915,0.2,0.0231939,97.6653261314,97.9282348267,100,1,2.41459e-06,500.0,0.98009,0.512697,1.3638,1.02116
0.01,1464.0645983,-384.024735853,-382.64,1464.0645983,-384.024735853,38.3689,0.0130889,-476.654,0.00652207,100,-384.024735853,0.2,0.0146814,98.5757108681,98.5193571573,100,1,1.45946e-06,500.0,1.00297,0.654144,1.31278,1.01503
0.01,1512.51719104,-382.817701148,-381.62,1512.51719104,-382.817701148,38.7379,0.0123358,-477.659,0.00709547,100,-382.817701148,0.2,0.0117629,98.8513979759,98.7902254228,100,1,1.17369e-06,500.0,1.00111,0.710332,1.23494,1.01225
0.01,1441.57629676,-382.437976246,-380.262,1441.57629676,-382.437976246,37.1425,0.0149986,-480.03,0.00639029,100,-382.437976246,0.2,0.0252362,97.5107982688,97.8626242735,100,1,2.57855e-06,500.0,0.989292,0.632186,1.4838,1.02184
0.01,1180.60565416,-377.802046391,-376.531,1180.60565416,-377.802046391,34.3018,0.0133927,-471.283,0.00675974,100,-377.802046391,0.2,0.017987,98.1179133514,98.5651167051,100,1,1.9376e-06,500.0,0.963491,0.651294,1.29038,1.01456
0.01,1891.12935574,-373.507860253,-370.992,1891.12935574,-373.507860253,39.9697,0.0140446,-480.4,0.00321741,100,-373.507860253,0.2,0.0238856,97.6878900496,97.9393709568,100,1,2.39076e-06,500.0,0.99954,0.321593,1.40382,1.02104
0.01,1101.0707914,-373.167989282,-371.401,1101.0707914,-373.167989282,33.6381,0.0152021,-463.404,0.0071406,100,-373.167989282,0.2,0.0177282,98.3032360785,98.0391373134,100,1,1.74349e-06,500.0,1.00838,0.720041,1.53294,1.02
0.01,1533.26555146,-377.112855316,-374.093,1533.26555146,-377.112855316,37.6681,0.0133779,-477.981,0.00447769,100,-377.112855316,0.2,0.0350236,96.5681429753,97.1849457203,100,1,3.58968e-06,500.0,0.987762,0.442289,1.32142,1.02897
0.01,1410.60567308,-381.274794703,-377.667,1410.60567308,-381.274794703,39.3046,0.0256935,-478.339,0.00666731,100,-381.274794703,0.2,0.0789664,93.3044308291,96.3497707207,100,1,7.24848e-06,500.0,1.04375,0.695902,2.68176,1.03789
0.01,2154.59557895,-381.507848327,-380.024,2154.59557895,-381.507848327,44.9256,0.0141244,-490.637,0.00733325,100,-381.507848327,0.2,0.016293,98.433618031,98.6880545874,100,1,1.60736e-06,500.0,1.0068,0.738314,1.42205,1.01329
0.01,978.709575124,-375.00868963,-373.599,978.709575124,-375.00868963,31.4226,0.0134808,-466.419,0.00670914,100,-375.00868963,0.2,0.0181415,98.2946859099,98.4851896665,100,1,1.75243e-06,500.0,1.01746,0.682627,1.37162,1.01538
0.01,1293.8583771,-376.998489566,-373.316,1293.8583771,-376.998489566,37.9523,0.0172699,-467.119,0.00483748,100,-376.998489566,0.2,0.0459301,95.4989021127,96.0634476674,100,1,4.76083e-06,500.0,0.982217,0.475145,1.69628,1.04098
0.01,1357.57899222,-372.420019627,-371.169,1357.57899222,-372.420019627,37.0777,0.0123494,-465.673,0.00539022,100,-372.420019627,0.2,0.0152522,98.5048374117,98.7591833909,100,1,1.53318e-06,500.0,0.9974,0.537621,1.23173,1.01256
0.01,1250.73383708,-368.681201513,-366.38,1250.73383708,-368.681201513,35.1696,0.0147831,-460.258,0.00505461,100,-368.681201513,0.2,0.0283061,97.1830136514,97.5931444971,100,1,2.92796e-06,500.0,0.983235,0.496987,1.45353,1.02466
0.01,1604.09277709,-378.040754495,-375.104,1604.09277709,-378.040754495,39.4425,0.0151443,-476.797,0.00481682,100,-378.040754495,0.2,0.0316516,96.8234569739,97.1133898406,100,1,3.31388e-06,500.0,0.977303,0.470749,1.48006,1.02972
0.01,1129.53503083,-374.880214904,-373.334,1129.53503083,-374.880214904,32.8917,0.0137673,-470.303,0.00624947,100,-374.880214904,0.2,0.0185242,98.2321821882,98.4156902754,100,1,1.81784e-06,500.0,1.00947,0.630863,1.38976,1.0161
0.01,1405.98629561,-373.637189815,-370.177,1405.98629561,-373.637189815,36.4698,0.0174205,-473.919,0.0050243,100,-373.637189815,0.2,0.0424642,96.010965654,96.6956417495,100,1,4.19672e-06,500.0,1.0059,0.505396,1.75233,1.03417
0.01,1201.41037922,-381.926677017,-380.637,1201.41037922,-381.926677017,33.4412,0.0120455,-475.931,0.00654971,100,-381.926677017,0.2,0.0122108,98.8021476766,98.6088322565,100,1,1.22465e-06,500.0,0.998541,0.654015,1.20279,1.01411
0.01,1468.6119466,-378.339396121,-374.945,1468.6119466,-378.339396121,38.0139,0.0151247,-476.751,0.00463631,100,-378.339396121,0.2,0.0367179,96.4840286375,96.7054513343,100,1,3.68094e-06,500.0,0.998757,0.463054,1.51059,1.03407
0.01,1285.85016372,-374.780827221,-374.147,1285.85016372,-374.780827221,35.081,0.0117778,-464.445,0.00703067,100,-374.780827221,0.2,0.00793776,99.1985790201,99.3180489183,100,1,8.16077e-07,500.0,0.986242,0.693394,1.16158,1.00687
0.01,1777.96016977,-379.465967789,-378.635,1777.96016977,-379.465967789,42.7722,0.0117678,-479.842,0.00662548,100,-379.465967789,0.2,0.0106304,98.9692520357,99.2198065662,100,1,1.05201e-06,500.0,1.00523,0.666012,1.18294,1.00786
0.01,1425.02412124,-368.737391953,-368.032,1425.02412124,-368.737391953,37.6329,0.0117481,-467.93,0.00753221,100,-368.737391953,0.2,0.00558876,99.450622332,99.2821737385,100,1,5.57997e-07,500.0,1.00079,0.753814,1.17573,1.00723
0.01,1232.4146242,-371.507685844,-369.951,1232.4146242,-371.507685844,34.1227,0.0146122,-466.578,0.00472251,100,-371.507685844,0.2,0.0187833,98.1256932332,98.488450401,100,1,1.92942e-06,500.0,0.98667,0.465956,1.44175,1.01535
0.01,1244.65838012,-369.726057896,-367.895,1244.65838012,-369.726057896,36.1311,0.0150532,-461.599,0.00502198,100,-369.726057896,0.2,0.0228987,97.8260982063,98.0118290348,100,1,2.24464e-06,500.0,1.01002,0.507232,1.52041,1.02029
0.01,1721.32184864,-373.768315259,-372.947,1721.32184864,-373.768315259,41.1805,0.0129046,-471.782,0.00767939,100,-373.768315259,0.2,0.00782034,99.2329312396,99.1559822847,100,1,7.80773e-07,500.0,1.00081,0.768558,1.2915,1.00851
0.01,1374.60647592,-368.92959378,-366.321,1374.60647592,-368.92959378,35.0793,0.0143379,-461.974,0.00500151,100,-368.92959378,0.2,0.0313306,96.931467143,97.1934359097,100,1,3.19762e-06,500.0,0.989853,0.495076,1.41924,1.02888
0.01,1436.69050405,-371.424380868,-369.678,1436.69050405,-371.424380868,38.0986,0.0124637,-464.06,0.00590371,100,-371.424380868,0.2,0.0223895,97.7435383937,98.2077449013,100,1,2.33187e-06,500.0,0.979874,0.578489,1.22129,1.01825
0.01,1121.24860744,-368.067565616,-367.022,1121.24860744,-368.067565616,33.093,0.0122381,-456.59,0.00691703,100,-368.067565616,0.2,0.0116328,98.8191111051,98.8256527522,100,1,1.20708e-06,500.0,0.98169,0.679038,1.2014,1.01188
0.01,1421.25965647,-373.119464577,-368.543,1421.25965647,-373.119464577,41.5349,0.086814,-464.593,0.00595049,100,-373.119464577,0.2,0.677598,61.3320762242,93.8947326948,100,1,6.36837e-05,500.0,1.03151,0.613797,8.95492,1.06502
0.01,1481.15295986,-374.085109862,-371.754,1481.15295986,-374.085109862,37.6427,0.0137454,-471.279,0.00588877,100,-374.085109862,0.2,0.0348103,96.4898146878,97.5303065553,100,1,3.67459e-06,500.0,0.973306,0.573158,1.33785,1.02532
0.01,1337.39504954,-371.718234346,-370.662,1337.39504954,-371.718234346,36.4837,0.012997,-465.325,0.00662721,100,-371.718234346,0.2,0.0118108,98.8314667065,98.8415008538,100,1,1.1943e-06,500.0,0.99445,0.659043,1.29249,1.01172
0.01,1357.53828524,-367.742393266,-365.827,1357.53828524,-367.742393266,37.2398,0.0135933,-463.732,0.00658166,100,-367.742393266,0.2,0.0213795,97.9411756567,98.0054852456,100,1,2.12337e-06,500.0,1.00343,0.660422,1.36399,1.02035
0.01,1376.31423808,-372.355452919,-369.129,1376.31423808,-372.355452919,37.4463,0.0263979,-460.843,0.00577431,100,-372.355452919,0.2,0.0724828,93.4289692655,96.2756156866,100,1,7.10421e-06,500.0,1.01009,0.583257,2.66642,1.03868
0.01,1604.85347027,-369.216950307,-367.438,1604.85347027,-369.216950307,39.5496,0.012363,-464.598,0.00545019,100,-369.216950307,0.2,0.0228145,97.8416325547,98.1702545325,100,1,2.22826e-06,500.0,1.01187,0.551487,1.25097,1.01864
0.01,1326.43890627,-375.623858549,-374.155,1326.43890627,-375.623858549,35.0493,0.0125692,-472.74,0.00653731,100,-375.623858549,0.2,0.0135554,98.6446295515,98.5645260633,100,1,1.38787e-06,500.0,0.988282,0.646071,1.2422,1.01456
0.01,1481.87416634,-362.139221004,-360.097,1481.87416634,-362.139221004,36.5947,0.0150248,-454.454,0.00600755,100,-362.139221004,0.2,0.0228608,97.8294194195,97.8385750194,100,1,2.24113e-06,500.0,1.00998,0.606749,1.51747,1.02209
0.01,1619.31683664,-367.863195139,-366.034,1619.31683664,-367.863195139,39.4162,0.0137248,-469.751,0.00576601,100,-367.863195139,0.2,0.0213901,97.8790053625,98.1929958867,100,1,2.18882e-06,500.0,0.988558,0.570003,1.35678,1.0184
0.01,1199.363851,-368.121833128,-367.809,1199.363851,-368.121833128,34.3764,0.0119159,-465.309,0.00811774,100,-368.121833128,0.2,0.00296116,99.7104818629,99.6835976278,100,1,2.93292e-07,500.0,1.0048,0.815674,1.19732,1.00317
0.01,1076.73856663,-368.266451155,-366.062,1076.73856663,-368.266451155,33.0192,0.0183035,-461.267,0.0054245,100,-368.266451155,0.2,0.0309822,96.9137007776,97.7053941628,100,1,3.21675e-06,500.0,0.981403,0.532362,1.79631,1.02348
0.01,1744.85548475,-372.237047841,-368.961,1744.85548475,-372.237047841,40.1783,0.0187357,-468.188,0.00438903,100,-372.237047841,0.2,0.045346,95.6193085659,96.6062322626,100,1,4.62767e-06,500.0,0.989893,0.434467,1.85464,1.03513
0.01,1642.82818146,-368.932560635,-367.074,1642.82818146,-368.932560635,39.3476,0.0135183,-469.786,0.00577495,100,-368.932560635,0.2,0.0184873,98.2561061296,98.2948232567,100,1,1.79279e-06,500.0,1.01548,0.586436,1.37276,1.01735
0.01,1245.84722409,-364.202066487,-363.699,1245.84722409,-364.202066487,34.7062,0.0124581,-464.631,0.00796015,100,-364.202066487,0.2,0.00471962,99.5305513316,99.486073315,100,1,4.7642e-07,500.0,0.995311,0.792282,1.23997,1.00517
0.01,1420.14843327,-373.715903702,-372.366,1420.14843327,-373.715903702,37.7307,0.0133275,-469.488,0.00656763,100,-373.715903702,0.2,0.015236,98.5303568558,98.5528652333,100,1,1.50662e-06,500.0,1.00562,0.660455,1.34024,1.01468
0.01,1364.24671494,-371.084604363,-369.041,1364.24671494,-371.084604363,37.7246,0.0125485,-466.606,0.00519519,100,-371.084604363,0.2,0.0198366,98.104782791,97.7976488528,100,1,1.95133e-06,500.0,1.00825,0.523804,1.2652,1.02252
0.01,1198.86170787,-366.936953017,-365.636,1198.86170787,-366.936953017,34.3288,0.0135079,-460.134,0.00664376,100,-366.936953017,0.2,0.0111511,98.8900948185,98.6411949065,100,1,1.13369e-06,500.0,0.991774,0.658911,1.33968,1.01378
0.01,1247.23288577,-363.795171951,-363.114,1247.23288577,-363.795171951,35.4747,0.0120775,-459.889,0.00803379,100,-363.795171951,0.2,0.00605956,99.4005845659,99.247064213,100,1,6.0914e-07,500.0,0.997383,0.801276,1.20459,1.00759
0.01,1187.24220895,-362.584389076,-360.94,1187.24220895,-362.584389076,33.0411,0.0129061,-455.221,0.00527779,100,-362.584389076,0.2,0.0174221,98.2800037694,98.3258275655,100,1,1.76776e-06,500.0,0.992746,0.52395,1.28125,1.01703
0.01,1245.28985171,-367.682111185,-364.357,1245.28985171,-367.682111185,34.0964,0.0151757,-455.897,0.00441813,100,-367.682111185,0.2,0.0519898,94.8585860036,96.3786298062,100,1,5.47481e-06,500.0,0.974484,0.430539,1.47884,1.03757
0.01,1256.50615534,-366.36344804,-364.668,1256.50615534,-366.36344804,34.899,0.0130412,-457.994,0.00637159,100,-366.36344804,0.2,0.0194694,98.00998254,98.2092050993,100,1,2.05095e-06,500.0,0.974313,0.620793,1.27062,1.01823
0.01,1267.62627779,-369.301117749,-367.827,1267.62627779,-369.301117749,34.8969,0.0136707,-467.841,0.00673858,100,-369.301117749,0.2,0.0121493,98.8039187994,98.5695525351,100,1,1.22281e-06,500.0,0.996771,0.671682,1.36266,1.01451
0.01,1063.46817235,-359.383320686,-356.969,1063.46817235,-359.383320686,31.9694,0.0149356,-448.056,0.00559878,100,-359.383320686,0.2,0.0337924,96.7320961729,97.3099936199,100,1,3.41246e-06,500.0,0.995122,0.557147,1.48627,1.02764
0.01,1460.59858102,-366.899101225,-365.628,1460.59858102,-366.899101225,37.7914,0.0123383,-459.331,0.00759926,100,-366.899101225,0.2,0.0111425,98.9476905589,98.5311952314,100,1,1.07424e-06,500.0,1.01845,0.773947,1.2566,1.01491
0.01,794.715226387,-365.496752858,-364.668,794.715226387,-365.496752858,28.8173,0.0141456,-453.697,0.00605675,100,-365.496752858,0.2,0.0147851,98.5602026673,99.0792135703,100,1,1.47558e-06,500.0,1.00099,0.606276,1.41597,1.00929
0.01,1529.75258385,-365.018930656,-362.882,1529.75258385,-365.018930656,38.2073,0.0173299,-465.309,0.00577639,100,-365.018930656,0.2,0.0289672,97.2516439058,97.9081756038,100,1,2.85458e-06,500.0,1.00735,0.581887,1.74573,1.02137
0.01,1779.69513099,-369.35713175,-367.447,1779.69513099,-369.35713175,41.0162,0.0132522,-467.376,0.00647346,100,-369.35713175,0.2,0.020853,98.0011399203,98.0714366132,100,1,2.06025e-06,500.0,1.00606,0.651269,1.33325,1.01966
0.01,1555.17121086,-365.097674935,-364.49,1555.17121086,-365.097674935,38.9512,0.0132554,-465.792,0.00875191,100,-365.097674935,0.2,0.00782176,99.2530350249,99.4030207654,100,1,7.60156e-07,500.0,1.01438,0.887776,1.3446,1.00601
0.01,1093.60054319,-361.125592212,-359.797,1093.60054319,-361.125592212,31.1089,0.0122346,-456.742,0.0071829,100,-361.125592212,0.2,0.0159782,98.3748231505,98.6141066965,100,1,1.66871e-06,500.0,0.978531,0.702869,1.19719,1.01405
0.01,1625.0620969,-364.3078627,-363.739,1625.0620969,-364.3078627,39.9371,0.0128927,-461.637,0.00804951,100,-364.3078627,0.2,0.00510355,99.502773299,99.4108544329,100,1,5.04754e-07,500.0,1.00553,0.809405,1.2964,1.00593
0.01,1557.01864455,-364.180960486,-362.821,1557.01864455,-364.180960486,38.749,0.0138445,-465.287,0.0075907,100,-364.180960486,0.2,0.0118314,98.8432849481,98.7095264969,100,1,1.18206e-06,500.0,1.00045,0.759415,1.38508,1.01307
0.01,1101.48499207,-364.660997637,-363.194,1101.48499207,-364.660997637,33.8773,0.0169983,-455.066,0.00506142,100,-364.660997637,0.2,0.0283932,97.2959762579,98.3900874832,100,1,2.80724e-06,500.0,1.0057,0.509025,1.70951,1.01636
0.01,1722.65745845,-364.381439198,-362.579,1722.65745845,-364.381439198,40.9236,0.0147231,-467.696,0.00680439,100,-364.381439198,0.2,0.0182764,98.257661097,98.2927500876,100,1,1.79118e-06,500.0,1.01013,0.68733,1.48722,1.01737
0.01,1609.29504447,-369.678673097,-352.608,1609.29504447,-369.678673097,65.4221,0.767409,-451.151,9.90156e-05,100,-369.678673097,0.2,983.636,1.69084327837,99.9996423734,100,1,0.00587294,500.0,4.09251,0.0405222,314.063,1.0
0.01,1654.66734263,-376.441298525,-372.916,1654.66734263,-376.441298525,39.2072,0.0158096,-472.824,0.00396267,100,-376.441298525,0.2,0.0362836,96.4421271385,96.5350369282,100,1,3.72638e-06,500.0,0.98676,0.39102,1.56003,1.03589
0.01,1520.49267819,-367.903528265,-366.04,1520.49267819,-367.903528265,37.7189,0.012089,-467.421,0.00612839,100,-367.903528265,0.2,0.0184707,98.2008433008,98.1168727268,100,1,1.85065e-06,500.0,0.999031,0.612245,1.20772,1.01919
0.01,1624.33816427,-371.437770417,-370.078,1624.33816427,-371.437770417,40.0521,0.0131012,-465.733,0.00696126,100,-371.437770417,0.2,0.015442,98.5210594993,98.6282171479,100,1,1.51631e-06,500.0,1.00916,0.7025,1.32212,1.01391
0.01,1123.53041105,-368.158538972,-365.425,1123.53041105,-368.158538972,35.6386,0.0346092,-461.47,0.00698351,100,-368.158538972,0.2,0.0861312,92.0474345201,96.7290582296,100,1,8.72689e-06,500.0,0.99346,0.693784,3.43828,1.03382
0.01,1406.98836601,-365.63003463,-363.805,1406.98836601,-365.63003463,37.2431,0.0134315,-457.206,0.00589742,100,-365.63003463,0.2,0.0195542,98.0750577071,98.1052602034,100,1,1.98262e-06,500.0,0.993117,0.585683,1.3339,1.01931
0.01,1441.68789892,-370.081835533,-367.94,1441.68789892,-370.081835533,40.1346,0.0165378,-463.582,0.00533798,100,-370.081835533,0.2,0.0279896,97.2250529857,97.684493338,100,1,2.883e-06,500.0,0.985318,0.52596,1.6295,1.0237
0.01,1257.55516001,-365.95996557,-365.447,1257.55516001,-365.95996557,35.2875,0.0116797,-463.501,0.00736776,100,-365.95996557,0.2,0.00564268,99.4482992528,99.4827225931,100,1,5.60351e-07,500.0,1.00349,0.739347,1.17205,1.0052
0.01,1557.39299163,-365.689202493,-361.83,1557.39299163,-365.689202493,39.1447,0.0184105,-461.964,0.00430582,100,-365.689202493,0.2,0.0610432,93.8807220331,96.0449257996,100,1,6.58402e-06,500.0,0.962882,0.4146,1.77271,1.04118
0.01,1376.34233212,-364.450599063,-361.009,1376.34233212,-364.450599063,36.4206,0.0145718,-456.675,0.00435502,100,-364.450599063,0.2,0.0476765,95.5702944693,96.5675420737,100,1,4.68181e-06,500.0,1.00912,0.439476,1.47047,1.03554
0.01,1135.19984669,-365.382966308,-363.854,1135.19984669,-365.382966308,32.4777,0.0132905,-457.488,0.00567377,100,-365.382966308,0.2,0.0161146,98.4255092872,98.3914030819,100,1,1.61583e-06,500.0,0.998647,0.566609,1.32725,1.01635
0.01,1474.70416814,-365.430096588,-361.929,1474.70416814,-365.430096588,38.3657,0.0236188,-464.662,0.00698846,100,-365.430096588,0.2,0.0807798,93.2807833384,96.5683535932,100,1,7.27598e-06,500.0,1.05367,0.736355,2.48865,1.03554
0.01,1326.66515602,-368.12748681,-365.432,1326.66515602,-368.12748681,35.352,0.0139293,-458.785,0.00563029,100,-368.12748681,0.2,0.0342779,96.7491588711,97.1125803772,100,1,3.39403e-06,500.0,1.00496,0.565823,1.39984,1.02973
0.01,1408.15525496,-367.156136554,-366.101,1408.15525496,-367.156136554,37.3695,0.0120714,-461.243,0.00675731,100,-367.156136554,0.2,0.0100157,99.0476135498,98.9215992298,100,1,9.7129e-07,500.0,1.01547,0.686184,1.22581,1.0109
0.01,1218.03147689,-364.141193744,-360.434,1218.03147689,-364.141193744,32.449,0.0145933,-454.487,0.0024905,100,-364.141193744,0.2,0.0425506,95.8240566545,96.5940735978,100,1,4.40195e-06,500.0,0.983174,0.24486,1.43478,1.03526
0.01,1057.58695155,-361.010101468,-358.85,1057.58695155,-361.010101468,32.2,0.0143791,-449.859,0.00430764,100,-361.010101468,0.2,0.0322989,96.9384635067,97.7218298333,100,1,3.19009e-06,500.0,1.00622,0.433443,1.44685,1.02331
0.01,1413.41095948,-369.642966531,-368.25,1413.41095948,-369.642966531,37.0552,0.0123929,-464.398,0.00527697,100,-369.642966531,0.2,0.0170045,98.3237575136,98.4852937292,100,1,1.72202e-06,500.0,0.993718,0.524382,1.23151,1.01538
0.01,1360.35258625,-368.409468488,-365.82,1360.35258625,-368.409468488,35.2761,0.013304,-462.869,0.00423985,100,-368.409468488,0.2,0.0316139,96.9139766616,97.4702561813,100,1,3.21645e-06,500.0,0.991404,0.420341,1.31896,1.02595
0.01,1142.31904774,-359.938521355,-358.663,1142.31904774,-359.938521355,32.36,0.0127152,-453.47,0.00589872,100,-359.938521355,0.2,0.0177374,98.2576451385,98.6894710508,100,1,1.79117e-06,500.0,0.995124,0.586996,1.26532,1.01328
0.01,1292.20439214,-363.570042187,-362.628,1292.20439214,-363.570042187,35.9657,0.0126324,-457.55,0.00684352,100,-363.570042187,0.2,0.010315,98.9576270777,99.031654423,100,1,1.06398e-06,500.0,0.98462,0.673826,1.24381,1.00978
0.01,1405.32060109,-358.725310803,-358.162,1405.32060109,-358.725310803,36.8213,0.0116197,-457.626,0.00852194,100,-358.725310803,0.2,0.0044727,99.5500349077,99.4384175502,100,1,4.5656e-07,500.0,0.989775,0.84348,1.15009,1.00565
0.01,1741.28531189,-369.004288167,-367.89,1741.28531189,-369.004288167,40.7015,0.013928,-467.68,0.00611313,100,-369.004288167,0.2,0.0145282,98.577477262,98.8668614003,100,1,1.45766e-06,500.0,0.998336,0.610296,1.39049,1.01146
0.01,1441.59935152,-363.180071368,-360.396,1441.59935152,-363.180071368,38.2704,0.0168513,-458.39,0.00586779,100,-363.180071368,0.2,0.0379046,96.5255489967,97.1747459426,100,1,3.63586e-06,500.0,1.02104,0.599124,1.72058,1.02907
0.01,1575.16013752,-363.553054354,-362.765,1575.16013752,-363.553054354,38.5817,0.0125227,-459.58,0.0073626,100,-363.553054354,0.2,0.0110602,98.944174388,99.1825129831,100,1,1.07789e-06,500.0,1.01297,0.745806,1.26851,1.00824
0.01,1747.96282757,-368.872407093,-367.753,1747.96282757,-368.872407093,41.8205,0.013094,-478.555,0.00755973,100,-368.872407093,0.2,0.0107503,98.9113812683,98.9312239599,100,1,1.11175e-06,500.0,0.983348,0.743385,1.2876,1.0108
0.01,1283.58983238,-359.541798896,-358.106,1283.58983238,-359.541798896,36.0505,0.0144707,-456.626,0.00702378,100,-359.541798896,0.2,0.0187455,98.2196701073,98.4594004717,100,1,1.83094e-06,500.0,1.01184,0.710694,1.46421,1.01565
0.01,1176.8761403,-363.404334061,-361.58,1176.8761403,-363.404334061,33.6671,0.0145918,-456.849,0.00382041,100,-363.404334061,0.2,0.022973,97.8427698358,98.0865620158,100,1,2.22705e-06,500.0,1.01565,0.38802,1.48201,1.01951
0.01,1019.90492703,-359.846018405,-359.041,1019.90492703,-359.846018405,31.4065,0.0120097,-447.4,0.00743996,100,-359.846018405,0.2,0.0089382,99.1287868327,99.0629732917,100,1,8.87735e-07,500.0,1.00342,0.746541,1.20508,1.00946
0.01,1815.38642557,-364.920668999,-364.264,1815.38642557,-364.920668999,42.7328,0.0144341,-463.749,0.00866461,100,-364.920668999,0.2,0.0104227,99.0050364586,99.2905289761,100,1,1.01513e-06,500.0,1.01328,0.877971,1.46259,1.00715
0.01,1779.6002247,-361.750232748,-359.578,1779.6002247,-361.750232748,42.8885,0.020668,-463.213,0.00592551,100,-361.750232748,0.2,0.0380415,96.4474598367,97.6748821885,100,1,3.72059e-06,500.0,1.01117,0.599168,2.08988,1.0238
0.01,1575.37545124,-365.274295516,-363.513,1575.37545124,-365.274295516,39.3282,0.0155051,-457.665,0.00568921,100,-365.274295516,0.2,0.0192316,98.1337643347,98.0012374271,100,1,1.92092e-06,500.0,1.00058,0.569252,1.55141,1.0204
0.01,1232.02346316,-365.005476561,-362.727,1232.02346316,-365.005476561,35.8263,0.0132731,-455.886,0.00449926,100,-365.005476561,0.2,0.0300839,97.0382674092,97.5773309439,100,1,3.08301e-06,500.0,0.987825,0.444448,1.31115,1.02483
0.01,1950.25565991,-366.909767619,-364.511,1950.25565991,-366.909767619,41.4737,0.0170285,-473.522,0.00593608,100,-366.909767619,0.2,0.0221604,97.9311105465,97.8992287552,100,1,2.1339e-06,500.0,1.01906,0.604925,1.73531,1.02146
0.01,1636.34857667,-363.810943783,-359.536,1636.34857667,-363.810943783,38.262,0.0166269,-458.012,0.00379393,100,-363.810943783,0.2,0.0527883,94.7125593939,95.698314335,100,1,5.63901e-06,500.0,0.967537,0.367076,1.60871,1.04495
0.01,1297.7567967,-363.137847257,-361.403,1297.7567967,-363.137847257,34.199,0.0135887,-459.931,0.00662095,100,-363.137847257,0.2,0.0187866,98.1713066453,98.3552023352,100,1,1.8816e-06,500.0,0.999219,0.661578,1.35781,1.01672
0.01,1264.3166517,-355.978393057,-354.609,1264.3166517,-355.978393057,35.1333,0.0123776,-454.321,0.00552975,100,-355.978393057,0.2,0.0178078,98.2516330756,98.5423994698,100,1,1.79747e-06,500.0,0.995345,0.550401,1.232,1.01479
