AvgRet,BatchSize,VarDiscRet,AvgEpLen,IterType,AvgDiscRet,MaxNormIw,AvgVanillaIw,MinNormIw,MinVanillaIw,ESSClassic,VarRet,Bound,eRenyi2,VarVanillaIw,AvgNormIw,VarNormIw,J,EpsThisIter,VarJ,Delta,ESSRenyi,VanillaAvgRet,MaxVanillaIw
4999.816541467333,500,0.026751113594808796,500.0,2,4999.816541467333,0.005,1.0,0.005,1.0,200.00000010221265,0.026751113594808796,4768.3506,1.0,,0.0049999994,2.179301e-19,4999.8057,100,0.18142493,0.7,500.0,4999.816541467333,1.0
4999.790213983471,500,0.039831203250379164,500.0,2,4999.790213983471,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.039831203250379164,4810.8184,1.0,,0.0033333336,5.4391416e-20,4999.801,100,0.18746594,0.7,500.0,4999.790213983471,1.0
4999.809707647112,500,0.028216399004733567,500.0,2,4999.809707647112,0.0025,1.0,0.0025,1.0,400.0,0.028216399004733567,4836.139,1.0,,0.0024999997,5.434597e-20,4999.8027,100,0.18263665,0.7,500.0,4999.809707647112,1.0
4999.8524784285355,500,0.031198698246749267,500.0,1,4999.8524784285355,0.0020001936,1.0000029,0.0019997028,0.9998542,499.99991408642404,0.031198698246749267,4853.4287,1.0,1.3549886e-09,0.002,5.4199377e-15,4999.8135,100,0.18235797,0.7,500.0,4999.8524784285355,1.0000995
4999.836824574633,500,0.028210903737213102,500.0,2,4999.836824574633,0.01,1.0,0.01,1.0,100.0,0.028210903737213102,4672.5103,1.0,,0.009999998,3.5044917e-18,4999.837,100,0.1671304,0.7,500.0,4999.836824574633,1.0
4999.79395255453,500,0.04533592958690328,500.0,2,4999.79395255453,0.005,1.0,0.005,1.0,200.00000010221265,0.04533592958690328,4768.3604,1.0,,0.0049999994,2.179301e-19,4999.8154,100,0.19199336,0.7,500.0,4999.79395255453,1.0
4999.806916459739,500,0.03714177185590873,500.0,2,4999.806916459739,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.03714177185590873,4810.83,1.0,,0.0033333336,5.4391416e-20,4999.8125,100,0.1919521,0.7,500.0,4999.806916459739,1.0
4999.821984144429,500,0.03503683957383302,500.0,2,4999.821984144429,0.0025,1.0,0.0025,1.0,400.0,0.03503683957383302,4836.1514,1.0,,0.0024999997,5.434597e-20,4999.815,100,0.1905844,0.7,500.0,4999.821984144429,1.0
4999.76624764502,500,0.09138752204329678,500.0,1,4999.76624764502,0.002,1.0,0.002,1.0,500.00000664260017,0.09138752204329678,4853.421,1.0,,0.0020000003,5.431875e-20,4999.8057,100,0.21801879,0.7,500.0,4999.76624764502,1.0
4994.897964775189,500,2400.7622808525884,499.52,2,4994.897964775189,0.01,1.0,0.01,1.0,100.0,2400.7622808525884,4667.5713,1.0,,0.009999998,3.5044917e-18,4994.898,100,48.751965,0.7,500.0,4994.897964775189,1.0
4994.382368308034,500,2914.6366472297836,499.47,2,4994.382368308034,0.005,1.0,0.005,1.0,200.00000010221265,2914.6366472297836,4763.185,1.0,,0.0049999994,2.179301e-19,4994.64,100,51.295113,0.7,500.0,4994.382368308034,1.0
4999.007301663014,500,63.86927316223403,499.93,2,4999.007301663014,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,63.86927316223403,4807.1133,1.0,,0.0033333336,5.4391416e-20,4996.0957,100,42.18342,0.7,500.0,4999.007301663014,1.0
4985.2670205435825,500,21025.45359255511,498.56,2,4985.2670205435825,0.0025,1.0,0.0025,1.0,400.0,21025.45359255511,4829.725,1.0,,0.0024999997,5.434597e-20,4993.3887,100,80.99609,0.7,500.0,4985.2670205435825,1.0
4999.83134889249,500,0.05410084843049623,500.0,1,4999.83134889249,0.0023355095,1.002094,0.00061109825,0.30618894,492.1527332426908,0.05410084843049623,4850.4956,1.0144401,0.016043616,0.002,6.390656e-08,4997.9336,100,24.534424,0.7,492.8827437736053,4999.83134889249,1.1702
4999.786689901064,500,0.04361622578995914,500.0,2,4999.786689901064,0.01,1.0,0.01,1.0,100.0,0.04361622578995914,4672.46,1.0,,0.009999998,3.5044917e-18,4999.7866,100,0.2077824,0.7,500.0,4999.786689901064,1.0
4999.8204826125575,500,0.04399113725625514,500.0,2,4999.8204826125575,0.005,1.0,0.005,1.0,200.00000010221265,0.04399113725625514,4768.3486,1.0,,0.0049999994,2.179301e-19,4999.8037,100,0.20892505,0.7,500.0,4999.8204826125575,1.0
4949.803090109909,500,249980.14777027097,495.01,2,4949.803090109909,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,249980.14777027097,4794.155,1.0,,0.0033333336,5.4391416e-20,4983.137,100,288.18234,0.7,500.0,4949.803090109909,1.0
4999.839703549694,500,0.025599541052339914,500.0,2,4999.839703549694,0.0025,1.0,0.0025,1.0,400.0,0.025599541052339914,4823.649,1.0,,0.0024999997,5.434597e-20,4987.3125,100,249.678,0.7,500.0,4999.839703549694,1.0
4999.16694009933,500,36.02801066699894,499.95,1,4999.16694009933,0.0028263892,1.002178,0.0014806879,0.7419564,495.1888295364394,36.02801066699894,4844.0933,1.0097181,0.009777614,0.002,3.894065e-08,4991.188,100,189.73416,0.7,495.1877356295282,4999.16694009933,1.4162725
4949.807628596978,500,249980.60523463917,495.01,2,4949.807628596978,0.01,1.0,0.01,1.0,100.0,249980.60523463917,4622.481,1.0,,0.009999998,3.5044917e-18,4949.8076,100,497.47446,0.7,500.0,4949.807628596978,1.0
4999.792962169508,500,0.05868207720024832,500.0,2,4999.792962169508,0.005,1.0,0.005,1.0,200.00000010221265,0.05868207720024832,4743.3447,1.0,,0.0049999994,2.179301e-19,4974.8,100,352.65433,0.7,500.0,4999.792962169508,1.0
4999.782776051879,500,0.05683510938755095,500.0,2,4999.782776051879,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.05683510938755095,4794.1455,1.0,,0.0033333336,5.4391416e-20,4983.128,100,288.1818,0.7,500.0,4999.782776051879,1.0
4997.995509996556,500,323.9042283823437,499.83,2,4997.995509996556,0.0025,1.0,0.0025,1.0,400.0,323.9042283823437,4823.181,1.0,,0.0024999997,5.434597e-20,4986.8447,100,249.81631,0.7,500.0,4997.995509996556,1.0
4999.836253065657,500,0.03380571478790759,500.0,1,4999.836253065657,0.0025031152,1.0095083,0.00016875309,0.08517882,486.09421720018565,0.03380571478790759,4846.997,1.0319502,0.029212309,0.002,1.1465847e-07,4995.702,100,84.044304,0.7,484.5194883087244,4999.836253065657,1.2634578
4999.788752608435,500,0.04602250878592726,500.0,2,4999.788752608435,0.01,1.0,0.01,1.0,100.0,0.04602250878592726,4672.462,1.0,,0.009999998,3.5044917e-18,4999.7886,100,0.21345077,0.7,500.0,4999.788752608435,1.0
4999.750925378112,500,0.05922036580674482,500.0,2,4999.750925378112,0.005,1.0,0.005,1.0,200.00000010221265,0.05922036580674482,4768.3145,1.0,,0.0049999994,2.179301e-19,4999.7695,100,0.22902901,0.7,500.0,4999.750925378112,1.0
4999.777488150978,500,0.04404867043827115,500.0,2,4999.777488150978,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.04404867043827115,4810.79,1.0,,0.0033333336,5.4391416e-20,4999.7725,100,0.22252941,0.7,500.0,4999.777488150978,1.0
4999.829454019822,500,0.040312697586369274,500.0,2,4999.829454019822,0.0025,1.0,0.0025,1.0,400.0,0.040312697586369274,4836.123,1.0,,0.0024999997,5.434597e-20,4999.7866,100,0.21847071,0.7,500.0,4999.829454019822,1.0
4999.806607627502,500,0.038194546655833474,500.0,1,4999.806607627502,0.0020078456,1.0000097,0.0019835043,0.9917617,499.99839071912413,0.038194546655833474,4853.4067,1.0000027,3.245169e-06,0.002,1.2980411e-11,4999.792,100,0.21377209,0.7,499.99862909692894,4999.806607627502,1.0039325
4999.825028661117,500,0.029784128926444674,500.0,2,4999.825028661117,0.01,1.0,0.01,1.0,100.0,0.029784128926444674,4672.4985,1.0,,0.009999998,3.5044917e-18,4999.825,100,0.17169455,0.7,500.0,4999.825028661117,1.0
4899.7216647125715,500,494894.28984070366,490.02,2,4899.7216647125715,0.005,1.0,0.005,1.0,200.00000010221265,494894.28984070366,4718.3184,1.0,,0.0049999994,2.179301e-19,4949.7734,100,497.47147,0.7,500.0,4899.7216647125715,1.0
4999.773982411219,500,0.05047224664317447,500.0,2,4999.773982411219,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.05047224664317447,4777.458,1.0,,0.0033333336,5.4391416e-20,4966.4404,100,406.8671,0.7,500.0,4999.773982411219,1.0
4999.829265036137,500,0.03681739904672467,500.0,2,4999.829265036137,0.0025,1.0,0.0025,1.0,400.0,0.03681739904672467,4811.124,1.0,,0.0024999997,5.434597e-20,4974.7876,100,352.65372,0.7,500.0,4999.829265036137,1.0
4999.822727150021,500,0.04210212490429577,500.0,1,4999.822727150021,0.0029049471,0.9906389,0.0007609852,0.37693077,482.8756253756042,0.04210212490429577,4837.501,1.0374444,0.03487219,0.002,1.4213742e-07,4986.6016,100,221.84935,0.7,481.95356069382495,4999.822727150021,1.4388769
4999.767093270488,500,0.07477655666847324,500.0,2,4999.767093270488,0.01,1.0,0.01,1.0,100.0,0.07477655666847324,4672.44,1.0,,0.009999998,3.5044917e-18,4999.7666,100,0.27206132,0.7,500.0,4999.767093270488,1.0
4999.754390987331,500,0.09688925825350768,500.0,2,4999.754390987331,0.005,1.0,0.005,1.0,200.00000010221265,0.09688925825350768,4768.3057,1.0,,0.0049999994,2.179301e-19,4999.7607,100,0.29156044,0.7,500.0,4999.754390987331,1.0
4999.799420227067,500,0.04487295180675142,500.0,2,4999.799420227067,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.04487295180675142,4810.7905,1.0,,0.0033333336,5.4391416e-20,4999.773,100,0.26797462,0.7,500.0,4999.799420227067,1.0
4999.780086690635,500,0.05260717281643254,500.0,2,4999.780086690635,0.0025,1.0,0.0025,1.0,400.0,0.05260717281643254,4836.1113,1.0,,0.0024999997,5.434597e-20,4999.775,100,0.25862876,0.7,500.0,4999.780086690635,1.0
4999.808352421973,500,0.048748344418195415,500.0,1,4999.808352421973,0.002,1.0,0.002,1.0,500.00000664260017,0.048748344418195415,4853.3975,1.0,,0.0020000003,5.431875e-20,4999.782,100,0.25167066,0.7,500.0,4999.808352421973,1.0
4999.774790011641,500,0.04692185348582984,500.0,2,4999.774790011641,0.01,1.0,0.01,1.0,100.0,0.04692185348582984,4672.448,1.0,,0.009999998,3.5044917e-18,4999.775,100,0.21551095,0.7,500.0,4999.774790011641,1.0
4999.778402188837,500,0.041218192218370045,500.0,2,4999.778402188837,0.005,1.0,0.005,1.0,200.00000010221265,0.041218192218370045,4768.3213,1.0,,0.0049999994,2.179301e-19,4999.7764,100,0.2088747,0.7,500.0,4999.778402188837,1.0
4999.769516870161,500,0.051566955657709426,500.0,2,4999.769516870161,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.051566955657709426,4810.792,1.0,,0.0033333336,5.4391416e-20,4999.7744,100,0.21474895,0.7,500.0,4999.769516870161,1.0
4999.775418354393,500,0.037396737789590635,500.0,2,4999.775418354393,0.0025,1.0,0.0025,1.0,400.0,0.037396737789590635,4836.111,1.0,,0.0024999997,5.434597e-20,4999.7744,100,0.20938803,0.7,500.0,4999.775418354393,1.0
4999.796944329053,500,0.035462337452054814,500.0,1,4999.796944329053,0.002,1.0,0.002,1.0,500.00000664260017,0.035462337452054814,4853.3945,1.0,,0.0020000003,5.431875e-20,4999.7793,100,0.20536888,0.7,500.0,4999.796944329053,1.0
4999.783772651277,500,0.09634250985889617,500.0,2,4999.783772651277,0.01,1.0,0.01,1.0,100.0,0.09634250985889617,4672.4575,1.0,,0.009999998,3.5044917e-18,4999.784,100,0.30883783,0.7,500.0,4999.783772651277,1.0
4999.774993673708,500,0.032816292611955705,500.0,2,4999.774993673708,0.005,1.0,0.005,1.0,200.00000010221265,0.032816292611955705,4768.324,1.0,,0.0049999994,2.179301e-19,4999.7793,100,0.25289935,0.7,500.0,4999.774993673708,1.0
4968.822755632368,500,95520.50172090657,496.92,2,4968.822755632368,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,95520.50172090657,4800.4785,1.0,,0.0033333336,5.4391416e-20,4989.461,100,178.14255,0.7,500.0,4968.822755632368,1.0
4999.764372785408,500,0.059215192518357024,500.0,2,4999.764372785408,0.0025,1.0,0.0025,1.0,400.0,0.059215192518357024,4828.3726,1.0,,0.0024999997,5.434597e-20,4992.036,100,154.34053,0.7,500.0,4999.764372785408,1.0
4999.785806800826,500,0.05303204751257191,500.0,1,4999.785806800826,0.0022665826,1.0049677,0.00034740407,0.17456493,492.5271543935641,0.05303204751257191,4851.255,1.014583,0.015354361,0.0019999999,6.0811765e-08,4998.7036,100,24.026672,0.7,492.8133076738066,4999.785806800826,1.138921
4999.807004765662,500,0.0396826344133322,500.0,2,4999.807004765662,0.01,1.0,0.01,1.0,100.0,0.0396826344133322,4672.48,1.0,,0.009999998,3.5044917e-18,4999.8066,100,0.19817933,0.7,500.0,4999.807004765662,1.0
4999.779273747398,500,0.03886108794770248,500.0,2,4999.779273747398,0.005,1.0,0.005,1.0,200.00000010221265,0.03886108794770248,4768.338,1.0,,0.0049999994,2.179301e-19,4999.793,100,0.19763893,0.7,500.0,4999.779273747398,1.0
4999.746627497286,500,0.07086697238264802,500.0,2,4999.746627497286,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.07086697238264802,4810.7954,1.0,,0.0033333336,5.4391416e-20,4999.778,100,0.2233992,0.7,500.0,4999.746627497286,1.0
4999.774176172119,500,0.0474515135756381,500.0,2,4999.774176172119,0.0025,1.0,0.0025,1.0,400.0,0.0474515135756381,4836.1133,1.0,,0.0024999997,5.434597e-20,4999.777,100,0.22176231,0.7,500.0,4999.774176172119,1.0
4999.787557270749,500,0.048738938122809064,500.0,1,4999.787557270749,0.002,1.0,0.002,1.0,500.00000664260017,0.048738938122809064,4853.3945,1.0,,0.0020000003,5.431875e-20,4999.7793,100,0.22139218,0.7,500.0,4999.787557270749,1.0
4999.7555894362895,500,0.04976149795726529,500.0,2,4999.7555894362895,0.01,1.0,0.01,1.0,100.0,0.04976149795726529,4672.4287,1.0,,0.009999998,3.5044917e-18,4999.7554,100,0.22195674,0.7,500.0,4999.7555894362895,1.0
4999.813723521513,500,0.03277619823096419,500.0,2,4999.813723521513,0.005,1.0,0.005,1.0,200.00000010221265,0.03277619823096419,4768.3296,1.0,,0.0049999994,2.179301e-19,4999.7847,100,0.2042106,0.7,500.0,4999.813723521513,1.0
4999.806307006801,500,0.050423650580654907,500.0,2,4999.806307006801,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.050423650580654907,4810.8096,1.0,,0.0033333336,5.4391416e-20,4999.792,100,0.21105261,0.7,500.0,4999.806307006801,1.0
4999.80856196233,500,0.037681495892515904,500.0,2,4999.80856196233,0.0025,1.0,0.0025,1.0,400.0,0.037681495892515904,4836.1323,1.0,,0.0024999997,5.434597e-20,4999.796,100,0.20684704,0.7,500.0,4999.80856196233,1.0
4999.741136480678,500,0.06389031370904073,500.0,1,4999.741136480678,0.002,1.0,0.002,1.0,500.00000664260017,0.06389031370904073,4853.4004,1.0,,0.0020000003,5.431875e-20,4999.7856,100,0.2176235,0.7,500.0,4999.741136480678,1.0
4999.784817209154,500,0.042408645283326205,500.0,2,4999.784817209154,0.01,1.0,0.01,1.0,100.0,0.042408645283326205,4672.458,1.0,,0.009999998,3.5044917e-18,4999.7847,100,0.20488751,0.7,500.0,4999.784817209154,1.0
4999.749569455611,500,0.06516738406320483,500.0,2,4999.749569455611,0.005,1.0,0.005,1.0,200.00000010221265,0.06516738406320483,4768.312,1.0,,0.0049999994,2.179301e-19,4999.767,100,0.23143151,0.7,500.0,4999.749569455611,1.0
4999.764729073893,500,0.07873651492343557,500.0,2,4999.764729073893,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.07873651492343557,4810.7837,1.0,,0.0033333336,5.4391416e-20,4999.766,100,0.24836954,0.7,500.0,4999.764729073893,1.0
4999.7852838488,500,0.05085423149171888,500.0,2,4999.7852838488,0.0025,1.0,0.0025,1.0,400.0,0.05085423149171888,4836.1074,1.0,,0.0024999997,5.434597e-20,4999.771,100,0.24272868,0.7,500.0,4999.7852838488,1.0
4999.786589390982,500,0.03883726122169444,500.0,1,4999.786589390982,0.002,1.0,0.002,1.0,500.00000664260017,0.03883726122169444,4853.3896,1.0,,0.0020000003,5.431875e-20,4999.7744,100,0.23422816,0.7,500.0,4999.786589390982,1.0
4999.7885567611875,500,0.04307978613755359,500.0,2,4999.7885567611875,0.01,1.0,0.01,1.0,100.0,0.04307978613755359,4672.462,1.0,,0.009999998,3.5044917e-18,4999.7886,100,0.20650199,0.7,500.0,4999.7885567611875,1.0
4999.781446908124,500,0.09184407282517794,500.0,2,4999.781446908124,0.005,1.0,0.005,1.0,200.00000010221265,0.09184407282517794,4768.33,1.0,,0.0049999994,2.179301e-19,4999.785,100,0.25845596,0.7,500.0,4999.781446908124,1.0
4993.965676197047,500,3383.2986827962627,499.43,2,4993.965676197047,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,3383.2986827962627,4808.8633,1.0,,0.0033333336,5.4391416e-20,4997.8457,100,33.526974,0.7,500.0,4993.965676197047,1.0
4999.749319157693,500,0.07641278328172946,500.0,2,4999.749319157693,0.0025,1.0,0.0025,1.0,400.0,0.07641278328172946,4834.6577,1.0,,0.0024999997,5.434597e-20,4998.3213,100,29.047237,0.7,500.0,4999.749319157693,1.0
4999.798825406233,500,0.04377933245273354,500.0,1,4999.798825406233,0.0021174902,0.9985907,0.0014244594,0.7112259,498.8982216040821,0.04377933245273354,4852.433,1.0018699,0.0022064617,0.002,8.850776e-09,4998.955,100,18.520628,0.7,499.06678657362534,4999.798825406233,1.057253
4999.785825217858,500,0.04011116692443251,500.0,2,4999.785825217858,0.01,1.0,0.01,1.0,100.0,0.04011116692443251,4672.4595,1.0,,0.009999998,3.5044917e-18,4999.786,100,0.19926836,0.7,500.0,4999.785825217858,1.0
4999.788291643365,500,0.029045599680554583,500.0,2,4999.788291643365,0.005,1.0,0.005,1.0,200.00000010221265,0.029045599680554583,4768.332,1.0,,0.0049999994,2.179301e-19,4999.787,100,0.18501529,0.7,500.0,4999.788291643365,1.0
4999.814692330418,500,0.033805997339210116,500.0,2,4999.814692330418,0.0033333334,1.0,0.0033333334,1.0,299.999969473632,0.033805997339210116,4810.8135,1.0,,0.0033333336,5.4391416e-20,4999.796,100,0.18478397,0.7,500.0,4999.814692330418,1.0
4999.76964980861,500,0.04883739905889959,500.0,2,4999.76964980861,0.0025,1.0,0.0025,1.0,400.0,0.04883739905889959,4836.126,1.0,,0.0024999997,5.434597e-20,4999.7896,100,0.19449794,0.7,500.0,4999.76964980861,1.0
4999.806124612319,500,0.03252671603004207,500.0,1,4999.806124612319,0.002000138,1.000001,0.0019997414,0.99987173,499.99995961445404,0.03252671603004207,4853.4087,1.0,1.1489522e-09,0.002,4.59634e-15,4999.7935,100,0.19169271,0.7,500.0,4999.806124612319,1.00007
4949.876633523602,500,248980.55925975472,495.02,2,4949.876633523602,0.01,1.0,0.01,1.0,100.0,248980.55925975472,4622.5493,1.0,,0.009999998,3.5044917e-18,4949.876,100,496.4783,0.7,500.0,4949.876633523602,1.0
