InitialReturnMean,Bound,TimestepsSoFar,StdIW,MeanIWNorm,InitialReturnStd,InitialBound,InitialReturnMax,StdIWNorm,Weights,TimeElapsed,EpRewMean,Iteration,ReturnStepMax,EmpiricalD2,MeanIW,InitialReturnMin,MaxIW,EpLenMean,MeanEntropy,EpThisIter,MaxIWNorm,EpisodesSoFar,ReturnStepMaxmin,ESSClassic,J_sample_variance,MinIW,ReturnMeanIW,EntropyCoefficient,ESSRenyi,MinIWNorm
2.9907227e-05,-41.064964,3056476,0.07001383,0.009940245,38.281696,-41.41023,17.751465,0.0007001382,[-0.247  1.474 -2.521 -2.169 -1.212],5219.97704744339,4123.2207775857505,146,10.0,1.0056126,0.9940245,-338.11334,1.1900624,413.07,0.20511541,100,0.011900623,14600,9.96414,99.506355,1307.9694,0.8393322,0.46134228,,99.44187,0.008393322
-2.1972657e-05,-118.46588,3097721,0.05310396,0.009973959,99.27591,-118.67074,24.434875,0.0005310396,[-0.247  1.477 -2.527 -2.171 -1.214],5301.743153810501,4116.738538117925,147,10.0,1.0030712,0.99739593,-968.9423,1.1296368,412.45,0.2051635,100,0.011296367,14700,9.962717,99.71731,9952.861,0.8680124,0.38692248,,99.693825,0.008680124
1.6479493e-05,-116.13617,3138683,0.0666595,0.010107788,136.6394,-116.460106,32.498657,0.00066659495,[-0.246  1.477 -2.527 -2.171 -1.214],5382.199937343597,4088.026679536107,148,10.0,1.0043299,1.0107787,-950.8929,1.2044744,409.62,0.20585836,100,0.012044745,14800,9.96044,99.56696,18716.273,0.8393101,0.5758083,,99.56888,0.0083931
0.00010681152,-116.20037,3179402,0.06004973,0.010020476,126.41903,-116.49515,32.198303,0.0006004974,[-0.245  1.475 -2.525 -2.169 -1.213],5462.807933807373,4064.135659963578,149,10.0,1.0036868,1.0020475,-951.17975,1.2133732,407.19,0.20670192,100,0.0121337315,14900,9.962208,99.64215,15726.669,0.8831129,0.50943077,,99.632675,0.0088311285
8.728027e-05,-114.54487,3218577,0.10530123,0.010045249,186.68335,-115.17269,52.97345,0.0010530122,[-0.244  1.474 -2.526 -2.166 -1.212],5541.575072050095,3909.3563913763464,150,10.0,1.009504,1.004525,-940.3818,1.2977135,391.75,0.20353055,100,0.012977134,15000,9.958759,98.91308,34121.53,0.81966347,1.1739144,,99.05855,0.008196634
2.8686523e-05,-116.19285,3259521,0.10504939,0.010340123,158.95299,-116.80157,39.69983,0.0010504939,[-0.243  1.472 -2.531 -2.165 -1.215],5623.63473200798,4086.6504753759614,151,10.0,1.0092956,1.0340123,-953.681,1.4397473,409.44,0.20271885,100,0.014397473,15100,9.962494,98.97841,25475.256,0.7639982,1.1503594,,99.079,0.007639982
7.019043e-05,-2.381227,3301731,1.4374585,0.010601835,16.42734,-5.93702,13.395996,0.014374585,[-0.243  1.473 -2.534 -2.161 -1.216],5707.556214332581,4214.020003423082,152,10.0,2.4507911,1.0601836,-48.476135,11.034621,422.1,0.1857877,100,0.11034621,15200,9.967295,35.231728,510.0966,0.03850124,6.9132895,,40.80315,0.0003850124
-7.5683594e-05,-115.469246,3343252,0.06169403,0.010079441,138.5169,-116.18893,34.71338,0.00061694026,[-0.231  1.484 -2.535 -2.155 -1.233],5791.005816459656,4144.524413639342,153,10.0,1.0034904,1.0079442,-948.678,1.1907121,415.21,0.1844042,100,0.01190712,15300,9.963867,99.62675,18679.283,0.87922597,0.9222001,,99.65217,0.00879226
2.0751953e-05,-116.765686,3385568,0.056755867,0.010121405,167.1253,-116.98049,38.22003,0.0005675587,[-0.231  1.486 -2.542 -2.155 -1.235],5875.879578113556,4224.016935843209,154,10.0,1.0031185,1.0121404,-955.14185,1.1389143,423.16,0.18488328,100,0.011389143,15400,9.964514,99.68653,28351.441,0.8958374,0.39707732,,99.68912,0.008958374
-2.380371e-05,-118.069534,3427755,0.03587386,0.010013204,127.59856,-118.28204,27.593872,0.00035873856,[-0.231  1.486 -2.543 -2.153 -1.234],5958.8653564453125,4211.03437436901,155,10.0,1.001223,1.0013204,-965.7686,1.0763414,421.87,0.18409541,100,0.010763413,15500,9.964008,99.8718,16051.697,0.9072725,0.28479087,,99.87785,0.009072725
-1.4648437e-05,-117.95738,3470688,0.08574403,0.010069918,114.75397,-118.68201,24.346558,0.00085744023,[-0.231  1.484 -2.548 -2.15  -1.235],6045.415865182877,4286.218861935728,156,10.0,1.0074089,1.0069919,-969.03436,1.1601349,429.33,0.18261725,100,0.011601348,15600,9.967373,99.28018,12199.092,0.7637621,1.1634412,,99.264565,0.007637621
-8.728027e-05,-118.118065,3514713,0.048087034,0.010047786,97.77807,-118.241806,17.962952,0.00048087034,[-0.23   1.481 -2.555 -2.149 -1.236],6132.801422834396,4395.745777923139,157,10.0,1.0022359,1.0047786,-965.4396,1.0983653,440.25,0.18248414,100,0.010983652,15700,9.969711,99.77148,9659.477,0.87990534,0.2557783,,99.77691,0.008799053
-4.1503907e-05,-116.88599,3557897,0.06711019,0.010069937,159.66035,-117.32287,35.4292,0.00067110185,[-0.23   1.481 -2.556 -2.149 -1.236],6218.826589822769,4311.709864799228,158,10.0,1.0040047,1.0069938,-957.9369,1.2372276,431.84,0.18335043,100,0.012372275,15800,9.969395,99.55781,25192.248,0.83783245,0.67153525,,99.60113,0.008378324
2.4414062e-06,-60.107075,3601960,0.10692982,0.010200301,50.91022,-60.780136,12.552551,0.0010692981,[-0.23   1.484 -2.559 -2.15  -1.236],6305.742301464081,4399.229707727902,159,10.0,1.012193,1.02003,-496.26776,1.2619708,440.63,0.18139926,100,0.012619708,15900,9.96829,98.913,1997.8267,0.7862656,1.0424874,,98.795395,0.007862656
-2.1362304e-05,-117.79675,3644446,0.05275315,0.010064867,97.71755,-117.95729,20.281677,0.0005275315,[-0.228  1.481 -2.563 -2.151 -1.238],6390.242792129517,4240.928579474068,160,10.0,1.0026689,1.0064868,-963.117,1.1892422,424.86,0.18078607,100,0.011892422,16000,9.964254,99.72605,9603.403,0.8905149,0.3178041,,99.733826,0.008905149
-2.9296874e-05,-116.692505,3687385,0.05419141,0.0100384215,137.12328,-116.86803,29.161926,0.000541914,[-0.228  1.48  -2.563 -2.151 -1.238],6475.679546833038,4287.115101890685,161,10.0,1.0024517,1.0038422,-954.22314,1.1548154,429.39,0.17952082,100,0.011548154,16100,9.96875,99.70943,18828.383,0.8771444,0.31866246,,99.75543,0.008771444
-1.15966795e-05,-117.94863,3730537,0.037404854,0.010048177,97.94394,-118.06592,19.391907,0.00037404857,[-0.227  1.481 -2.563 -2.15  -1.239],6558.764302015305,4307.702793004067,162,10.0,1.0013795,1.0048176,-964.0041,1.0961186,431.52,0.1794015,100,0.010961185,16200,9.965616,99.8616,9725.867,0.91600394,0.1986826,,99.86224,0.009160039
-1.5258789e-05,-119.05157,3773556,0.05413055,0.010002065,98.72873,-119.22715,19.882874,0.0005413055,[-0.227  1.483 -2.564 -2.151 -1.24 ],6641.060223817825,4294.9053117575095,163,10.0,1.0026603,1.0002066,-973.4855,1.1233871,430.19,0.1782887,100,0.011233871,16300,9.967823,99.70797,9667.493,0.87894994,0.3340547,,99.73468,0.008789499
-8.972168e-05,-116.46072,3816123,0.13200736,0.010101223,159.77681,-117.08802,37.359253,0.0013200735,[-0.226  1.483 -2.564 -2.151 -1.241],6722.767751216888,4250.22044164227,164,10.0,1.0116602,1.0101224,-956.0189,1.3002882,425.67,0.17655636,100,0.013002882,16400,9.969902,98.32084,25195.441,0.7191999,1.3078678,,98.84742,0.007191999
3.112793e-05,-118.10768,3859583,0.020725327,0.010014441,97.64889,-118.14394,18.755371,0.00020725324,[-0.225  1.481 -2.566 -2.152 -1.242],6805.967774391174,4339.243841613169,165,10.0,1.0004735,1.0014441,-964.6415,1.0695999,434.6,0.17682682,100,0.010695999,16500,9.969271,99.957184,9634.688,0.95409936,0.064252034,,99.952675,0.009540994
-2.8686523e-05,-100.06366,3903652,0.07710345,0.009981249,83.380806,-100.446625,16.317993,0.00077103445,[-0.225  1.482 -2.566 -2.153 -1.242],6891.40779709816,4400.5096895325205,166,10.0,1.005857,0.998125,-820.143,1.144406,440.69,0.17646766,100,0.011444059,16600,9.971386,99.40683,6172.0596,0.7678529,0.6766634,,99.41771,0.007678529
3.601074e-05,-116.80659,3947714,0.03367216,0.010069846,96.79871,-117.0754,17.608215,0.00033672163,[-0.225  1.487 -2.583 -2.159 -1.242],6975.998400449753,4399.721703752995,167,10.0,1.0011314,1.0069846,-955.91693,1.0770519,440.62,0.17647095,100,0.010770518,16700,9.97097,99.888306,9164.949,0.92256284,0.33506224,,99.886986,0.009225628
1.4038086e-05,-117.80073,3990739,0.080848135,0.010141205,128.89429,-118.364075,26.928406,0.00080848136,[-0.226  1.49  -2.588 -2.163 -1.242],7055.546257972717,4295.665886786227,168,10.0,1.0068238,1.0141206,-966.4387,1.3252528,430.25,0.17492391,100,0.013252527,16800,9.968611,99.36846,15488.581,0.8164543,0.9665251,,99.32225,0.008164543
6.7749024e-05,-115.718765,4034741,0.15386926,0.009958864,155.05498,-117.54226,33.647522,0.0015386925,[-0.225  1.487 -2.589 -2.162 -1.244],7136.844882011414,4393.823045802811,169,10.0,1.024243,0.9958863,-959.72906,1.4813113,440.02,0.17256054,100,0.014813113,16900,9.971401,97.66847,19424.15,0.6553961,3.2398171,,97.63308,0.006553961
7.93457e-06,-5.878863,4079539,0.7100769,0.01041908,11.336829,-7.462205,7.5151367,0.0071007693,[-0.224  1.478 -2.597 -2.16  -1.246],7216.679693937302,4473.646924689245,170,10.0,1.3659211,1.0419079,-60.92871,4.069701,447.98,0.17035219,100,0.040697012,17000,9.972925,68.28436,81.33724,0.25096017,2.842421,,73.21067,0.0025096016
-6.164551e-05,-116.89288,4123619,0.04626354,0.010013253,128.34517,-117.32916,25.401367,0.0004626354,[-0.214  1.475 -2.597 -2.161 -1.249],7294.076263189316,4401.245850483132,171,10.0,1.0031911,1.0013252,-957.98804,1.120319,440.8,0.17016952,100,0.011203189,17100,9.969732,99.786995,15607.233,0.87104523,0.62326443,,99.6819,0.008710452
5.126953e-05,-117.96629,4168190,0.06177895,0.01012043,140.46173,-118.25288,27.840881,0.0006177895,[-0.213  1.473 -2.604 -2.161 -1.249],7371.941479682922,4450.651676223333,172,10.0,1.0036229,1.0120431,-965.53107,1.1590792,445.71,0.17048822,100,0.011590792,17200,9.971458,99.62875,19979.74,0.84096164,0.5006503,,99.639015,0.008409617
-2.1972657e-05,-101.60683,4212981,0.012615606,0.0099883,83.86981,-101.713875,14.489502,0.00012615605,[-0.213  1.475 -2.609 -2.162 -1.248],7445.684422254562,4472.619419238145,173,10.0,1.0002173,0.99883,-830.4901,1.0215106,447.91,0.17045781,100,0.0102151055,17300,9.971432,99.984055,6902.3096,0.95554906,0.118079424,,99.97827,0.009555491
-4.6386718e-05,-84.32903,4258170,0.07401169,0.010026921,69.97032,-84.67655,12.708679,0.0007401169,[-0.213  1.475 -2.613 -2.161 -1.248],7516.1726105213165,4513.251802265762,174,10.0,1.0051328,1.0026922,-691.38074,1.2012894,451.89,0.16857539,100,0.012012894,17400,9.975399,99.45811,4389.182,0.82323486,0.564507,,99.48934,0.008232349
-1.8920899e-05,-114.600006,4300854,0.05617232,0.010012439,185.09544,-114.93135,44.986267,0.00056172314,[-0.212  1.473 -2.616 -2.162 -1.25 ],7581.014673471451,4261.394948006573,175,10.0,1.0025259,1.001244,-938.41034,1.2480823,426.84,0.16888906,100,0.012480822,17500,9.967556,99.686226,34099.086,0.86908823,0.47637808,,99.74805,0.0086908825
9.521484e-05,-3.5169225,4345681,0.6934935,0.009500006,10.528379,-4.9492674,7.333435,0.0069349348,[-0.211  1.469 -2.624 -2.157 -1.25 ],7646.757031679153,4476.300123658297,176,10.0,1.3861302,0.9500006,-40.411377,6.2300067,448.27,0.17083147,100,0.062300067,17600,9.971859,65.23629,80.205696,0.21361881,2.310162,,72.143295,0.002136188
3.112793e-05,-119.77902,4391145,0.019529125,0.01001817,98.613495,-119.81205,15.114746,0.00019529126,[-0.202  1.474 -2.626 -2.158 -1.248],7713.72661948204,4541.140387020715,177,10.0,1.0002913,1.001817,-978.2615,1.0556589,454.64,0.17094237,100,0.010556589,17700,9.977257,99.96202,9821.502,0.94621414,0.050510347,,99.97087,0.009462141
-6.713867e-06,-3.881601,4437671,0.3569296,0.010298599,8.032067,-4.310617,4.5427856,0.0035692959,[-0.202  1.474 -2.626 -2.158 -1.248],7780.356385707855,4647.107730854293,178,10.0,1.1585567,1.0298599,-35.195984,2.1637907,465.26,0.17187136,100,0.021637907,17800,9.976789,89.2763,64.35323,0.35463175,0.758179,,86.31429,0.0035463173
5.1879884e-05,-2.1231308,4484759,0.55315983,0.009596145,7.081763,-3.0186484,3.800476,0.0055315983,[-0.196  1.477 -2.626 -2.156 -1.247],7848.145433187485,4704.200822177088,179,10.0,1.3880606,0.9596145,-24.647583,3.2890098,470.88,0.17065063,100,0.032890096,17900,9.980871,75.05916,25.232151,0.14729472,1.4333802,,72.04297,0.0014729471
-3.3569337e-05,-99.65717,4531694,0.04155201,0.010010171,82.32335,-100.00123,11.537537,0.00041552007,[-0.187  1.482 -2.626 -2.154 -1.248],7915.6743247509,4688.989391706254,180,10.0,1.0019109,1.0010171,-816.50635,1.0966263,469.35,0.17023297,100,0.010966263,18000,9.981165,99.82801,6245.3984,0.88902164,0.439521,,99.80927,0.008890216
2.3193359e-05,-118.77958,4578237,0.034298528,0.010082287,138.76852,-118.862724,22.879517,0.0003429853,[-0.187  1.483 -2.632 -2.156 -1.249],7983.461363792419,4649.709707741594,181,10.0,1.0011802,1.0082288,-970.51025,1.0871625,465.43,0.17114252,100,0.010871625,18100,9.980665,99.88441,19437.664,0.92395467,0.15329254,,99.88212,0.009239546
-5.4931643e-06,-4.3357787,4625458,0.31574488,0.010036734,7.79857,-4.6307654,3.7459717,0.0031574487,[-0.187  1.483 -2.632 -2.157 -1.248],8052.202219963074,4717.792040279197,182,10.0,1.10727,1.0036734,-37.809998,2.4974942,472.21,0.1702743,100,0.024974942,18200,9.982166,90.99461,51.942177,0.31064498,0.5370263,,90.31221,0.0031064497
-5.859375e-05,-117.83439,4672770,0.027163416,0.009979482,128.70248,-117.95378,20.299316,0.00027163417,[-0.182  1.483 -2.632 -2.157 -1.249],8119.639898061752,4727.2734765070145,183,10.0,1.0007738,0.9979482,-963.0881,1.054808,473.12,0.16992095,100,0.01054808,18300,9.983814,99.92597,16420.477,0.9233596,0.16495383,,99.92268,0.009233596
2.8686523e-05,-39.53135,4720006,0.16660392,0.010239485,33.48166,-40.218727,6.2634277,0.0016660392,[-0.182  1.481 -2.636 -2.157 -1.249],8187.814972877502,4719.905127693509,184,10.0,1.0240813,1.0239483,-328.38477,1.5159956,472.36,0.16711496,100,0.015159956,18400,9.984774,97.4209,589.1707,0.6034967,1.1687887,,97.64849,0.0060349666
8.4228515e-05,-118.10462,4767260,0.02500866,0.010013526,107.99169,-118.40248,16.632324,0.00025008665,[-0.181  1.478 -2.641 -2.16  -1.252],8256.415871858597,4721.620874428435,185,10.0,1.0007176,1.0013527,-966.75287,1.0637221,472.54,0.16664024,100,0.010637221,18500,9.984415,99.93767,11504.112,0.9388877,0.34041828,,99.92828,0.009388877
-6.1035155e-07,-18.021515,4815611,0.1727771,0.010085179,15.539993,-18.315826,3.069336,0.001727771,[-0.181  1.479 -2.646 -2.16  -1.252],8326.273142814636,4831.495116175906,186,10.0,1.025318,1.0085179,-149.5481,1.4764712,483.51,0.1647911,100,0.014764711,18600,9.985512,97.148705,123.04587,0.68107384,0.5247225,,97.530716,0.0068107382
2.8686523e-05,-102.922844,4863946,0.06879923,0.009942277,84.848434,-103.34037,9.802612,0.0006879922,[-0.179  1.476 -2.651 -2.163 -1.254],8395.730523347855,4830.384500770658,187,10.0,1.0043162,0.99422777,-843.7708,1.1587324,483.35,0.16288753,100,0.011587324,18700,9.987524,99.523445,6177.166,0.83933693,0.6403388,,99.57024,0.008393369
-2.0141602e-05,-120.19584,4912057,0.024372673,0.010039482,98.783325,-120.22932,11.707825,0.00024372677,[-0.178  1.475 -2.658 -2.161 -1.256],8465.473086357117,4808.323724377865,188,10.0,1.0005127,1.0039482,-981.668,1.0655882,481.11,0.1627798,100,0.010655882,18800,9.988865,99.94109,9865.349,0.9488561,0.06426677,,99.94875,0.009488561
-4.3945314e-05,-2.746261,4960413,0.28919038,0.010153907,4.3855295,-2.947505,1.9185791,0.0028919035,[-0.178  1.475 -2.658 -2.161 -1.256],8535.54645204544,4831.9153014282565,189,10.0,1.0797831,1.0153908,-24.065918,2.1476326,483.56,0.15959127,100,0.021476325,18900,9.985182,92.4971,14.4785185,0.5080396,0.316523,,92.61119,0.005080396
3.0517579e-06,-2.9004934,5008454,0.2656073,0.009992867,4.481674,-3.109073,2.2260132,0.0026560728,[-0.173  1.475 -2.658 -2.161 -1.259],8604.996667385101,4800.016920212314,190,10.0,1.0851068,0.9992867,-25.385498,1.8152906,480.41,0.15745577,100,0.018152906,19000,9.983421,93.40139,13.606171,0.37695086,0.33818322,,92.15682,0.0037695086
3.967285e-05,-120.27932,5056965,0.021930763,0.0100449845,98.76615,-120.31304,11.028442,0.00021930762,[-0.169  1.476 -2.658 -2.162 -1.261],8674.988114595413,4848.189740983351,191,10.0,1.000332,1.0044985,-982.3522,1.0628772,485.11,0.1571618,100,0.010628772,19100,9.98843,99.95236,9860.581,0.94031245,0.05372274,,99.96681,0.009403124
-7.751465e-05,-118.8862,5104619,0.06315333,0.01002769,129.49362,-119.21519,19.992004,0.0006315332,[-0.169  1.477 -2.658 -2.161 -1.262],8743.081027030945,4762.10266304122,192,10.0,1.0038698,1.002769,-973.38727,1.1454477,476.54,0.15686129,100,0.011454477,19200,9.986572,99.604935,16062.905,0.8010072,0.5593464,,99.61452,0.008010072
-9.094238e-05,-3.0005486,5153220,0.3739595,0.010270395,3.8939247,-3.2408807,1.6009521,0.003739595,[-0.168  1.473 -2.66  -2.16  -1.262],8813.336988687515,4856.823274589724,193,10.0,1.1478679,1.0270395,-26.460938,2.4238791,486.01,0.15582578,100,0.024238791,19300,9.986942,88.294044,9.368172,0.2844224,0.47158808,,87.118034,0.002844224
-3.7841797e-05,-117.4286,5201286,0.09347971,0.010148967,161.23245,-118.13194,28.844604,0.000934797,[-0.162  1.475 -2.66  -2.16  -1.263],8881.95579457283,4804.533789194214,194,10.0,1.0077331,1.0148968,-964.5429,1.2560395,480.66,0.15565547,100,0.012560395,19400,9.991819,99.15876,25219.152,0.7931552,1.1591802,,99.23262,0.007931552
5.6152345e-05,-118.43066,5249356,0.041389532,0.01001366,102.330124,-118.70568,14.163879,0.00041389535,[-0.161  1.47  -2.663 -2.159 -1.263],8950.978656053543,4804.102391643052,195,10.0,1.0016818,1.001366,-969.2282,1.0959712,480.7,0.15521641,100,0.010959712,19500,9.988354,99.82946,10139.042,0.8742459,0.37485516,,99.8321,0.008742458
2.1362304e-05,-119.00615,5298013,0.034956887,0.010049457,97.791145,-119.11514,10.833618,0.00034956887,[-0.161  1.471 -2.668 -2.161 -1.264],9021.30225777626,4862.967313366114,196,10.0,1.0009907,1.0049456,-972.5712,1.1063244,486.57,0.15478523,100,0.011063244,19600,9.989176,99.87912,9481.473,0.87846434,0.16799742,,99.901024,0.008784643
2.0751953e-05,-120.332184,5346832,0.008547103,0.009999897,98.809586,-120.34037,10.810181,8.5471e-05,[-0.161  1.47  -2.666 -2.159 -1.264],9092.576497554779,4879.233725151069,197,10.0,1.0000633,0.9999897,-982.57513,1.0295545,488.19,0.15483008,100,0.010295545,19700,9.989517,99.992676,9861.95,0.97434837,0.012019366,,99.99367,0.009743484
2.5634765e-05,-119.08553,5395232,0.012127539,0.010011134,97.761696,-119.09691,10.97168,0.00012127539,[-0.161  1.47  -2.667 -2.159 -1.264],9161.433296442032,4837.11198227349,198,10.0,1.000151,1.0011134,-972.4224,1.0256509,484.0,0.15446688,100,0.010256508,19800,9.988487,99.98534,9627.908,0.97262144,0.02039814,,99.9849,0.009726214
5.432129e-05,-120.17344,5443062,0.00781597,0.010000928,98.7882,-120.17913,12.122681,7.815972e-05,[-0.161  1.47  -2.667 -2.159 -1.264],9229.968374967575,4779.821267087604,199,10.0,1.0000612,1.0000929,-981.2589,1.0205284,478.3,0.15443203,100,0.010205284,19900,9.987122,99.99387,9857.121,0.9837063,0.0094175935,,99.99388,0.009837063
-6.8359375e-05,-101.8811,5491305,0.06971201,0.010043843,84.515236,-102.18958,10.606812,0.0006971201,[-0.161  1.47  -2.667 -2.159 -1.264],9299.857488632202,4821.693548078399,200,10.0,1.0041887,1.0043843,-834.37384,1.1979562,482.43,0.1549811,100,0.011979562,20000,9.989605,99.52057,6564.904,0.8169924,0.5222029,,99.58288,0.008169924
6.652832e-05,-1.0756607,5540379,0.43811414,0.009641812,2.3179152,-1.3000813,0.9798584,0.004381141,[-0.16   1.468 -2.669 -2.159 -1.264],9371.926154136658,4904.60975686802,201,10.0,1.2556231,0.9641813,-10.615662,2.4317749,490.74,0.1538737,100,0.024317749,20100,9.989058,82.88642,2.2267323,0.15547584,0.38121435,,79.64173,0.0015547584
2.0141602e-05,-120.35256,5589207,0.00070322887,0.010001167,98.78985,-120.35302,10.691406,7.0322826e-06,[-0.152  1.471 -2.669 -2.158 -1.265],9442.620681524277,4880.7272146161,202,10.0,1.0000002,1.0001168,-982.67847,1.0025687,488.28,0.15387045,100,0.010025687,20200,9.991936,99.999954,9858.027,0.9985626,0.00048679113,,99.99998,0.009985626
-3.2958986e-05,-119.2009,5637806,0.0511772,0.010082416,113.92655,-119.657196,16.375854,0.00051177194,[-0.152  1.471 -2.669 -2.158 -1.265],9511.418478250504,4858.327742557294,203,10.0,1.0031422,1.0082415,-976.99664,1.1152785,485.99,0.15319416,100,0.011152784,20300,9.993956,99.74301,12519.661,0.8664025,0.6441127,,99.68676,0.008664025
-5.9204103e-05,-115.88814,5685777,0.08189801,0.009986874,151.44504,-117.07422,27.49176,0.00081898004,[-0.151  1.467 -2.677 -2.156 -1.266],9581.699512004852,4795.406266220468,204,10.0,1.0063465,0.9986874,-955.90643,1.2155242,479.71,0.15098831,100,0.012155241,20400,9.993351,99.33199,20752.984,0.82081395,1.5569329,,99.369354,0.00820814
3.112793e-05,-119.16473,5734193,0.0052639483,0.010002098,138.29634,-119.16676,20.38446,5.2639487e-05,[-0.151  1.467 -2.688 -2.156 -1.268],9651.73461318016,4839.217479521834,205,10.0,1.0000292,1.0002099,-972.99274,1.0238471,484.16,0.15100175,100,0.0102384705,20500,9.990583,99.99723,19316.434,0.98944616,0.0038034916,,99.99708,0.009894461
5.6762696e-05,-120.32448,5782952,0.011795982,0.010010399,98.78673,-120.34023,10.810364,0.00011795983,[-0.152  1.467 -2.688 -2.156 -1.268],9721.129928827286,4873.80926768368,206,10.0,1.0001733,1.0010399,-982.5743,1.0266457,487.59,0.15099709,100,0.010266457,20600,9.991852,99.986115,9853.93,0.9593395,0.026233584,,99.98267,0.009593395
-7.3242186e-06,-120.36838,5831940,0.009515763,0.010006609,98.79678,-120.37488,10.517578,9.515762e-05,[-0.151  1.467 -2.688 -2.156 -1.268],9791.630505084991,4896.9205896794265,207,10.0,1.000083,1.0006609,-982.8567,1.0236402,489.88,0.15112202,100,0.010236401,20700,9.992754,99.99095,9861.145,0.9724558,0.011482596,,99.99171,0.009724557
3.4179688e-05,-117.90765,5879999,0.043228105,0.010009952,160.36679,-118.15321,28.662598,0.00043228106,[-0.151  1.467 -2.688 -2.156 -1.268],9860.017136573792,4804.014487105919,208,10.0,1.0025665,1.0009953,-964.71716,1.1039814,480.59,0.15027267,100,0.011039813,20800,9.992563,99.81385,25465.596,0.8932376,0.3971138,,99.74401,0.008932375
1.7700195e-05,-120.32086,5928700,0.010744838,0.010007853,98.78348,-120.33099,10.887573,0.000107448395,[-0.151  1.469 -2.699 -2.159 -1.269],9930.64749121666,4867.819949068877,209,10.0,1.0001583,1.0007851,-982.49854,1.0390041,487.01,0.15025587,100,0.01039004,20900,9.991077,99.98847,9858.221,0.9734827,0.019671261,,99.98417,0.009734827
1.7089844e-05,-1.0173544,5978263,0.3379343,0.010096575,1.7589688,-1.1943336,0.52856445,0.003379343,[-0.151  1.469 -2.699 -2.159 -1.269],10002.328686237335,4954.737390725851,210,10.0,1.1278131,1.0096575,-9.751831,1.9964695,495.63,0.15039161,100,0.019964695,21000,9.994129,89.92601,0.61502653,0.16665533,0.25102857,,88.667175,0.0016665533
-8.544922e-06,-116.388916,6026405,0.08009863,0.010176404,159.77696,-116.949646,28.51538,0.00080098625,[-0.144  1.47  -2.699 -2.159 -1.269],10070.937326908112,4812.333497429651,211,10.0,1.0061496,1.0176405,-954.8898,1.2177328,481.42,0.1517365,100,0.012177328,21100,9.992676,99.38428,25154.922,0.82099986,0.9197631,,99.388794,0.008209999
1.8310548e-05,-117.6731,6075128,0.05550497,0.009982852,118.9125,-118.34655,17.100647,0.0005550497,[-0.145  1.472 -2.704 -2.157 -1.267],10141.370377540588,4870.699565022096,212,10.0,1.0033085,0.9982853,-966.29565,1.1132057,487.23,0.1508046,100,0.011132057,21200,9.993851,99.691826,13143.009,0.85064673,0.8690763,,99.670235,0.008506468
4.272461e-06,-1.1806455,6124738,0.2389088,0.009732424,1.6101103,-1.2839147,0.47216797,0.0023890878,[-0.145  1.475 -2.716 -2.16  -1.268],10213.606106758118,4959.4366698079975,213,10.0,1.1043141,0.97324234,-10.483154,1.4742256,496.1,0.15131855,100,0.014742256,21300,9.994144,94.31657,0.79157495,0.29410818,0.16857809,,90.55395,0.0029410818
3.540039e-05,-117.73416,6173547,0.07170426,0.009961369,119.32265,-118.34401,17.126282,0.0007170426,[-0.138  1.477 -2.716 -2.159 -1.268],10282.823968172073,4879.389794428046,214,10.0,1.0050082,0.99613684,-966.2751,1.1358343,488.09,0.15039472,100,0.011358343,21400,9.994217,99.48452,12994.862,0.78397584,0.90585804,,99.50167,0.007839758
3.967285e-05,-0.988415,6223312,0.24055861,0.010342295,1.1573161,-1.0645555,0.31140137,0.002405586,[-0.138  1.473 -2.729 -2.157 -1.269],10355.134057760239,4975.425447786201,215,10.0,1.0624999,1.0342296,-8.692383,1.8149008,497.65,0.15003692,100,0.018149007,21500,9.996111,94.86757,0.724994,0.2551827,0.108944416,,94.11766,0.002551827
4.8828124e-06,-116.94649,6271856,0.13558874,0.00996505,147.62737,-118.4932,25.881836,0.0013558873,[-0.132  1.473 -2.729 -2.158 -1.269],10424.150496959686,4853.405354842252,216,10.0,1.0145903,0.99650496,-967.4929,1.3018005,485.44,0.14801106,100,0.013018005,21600,9.996321,98.18231,18772.523,0.7011115,2.408006,,98.56196,0.0070111146
-4.4555665e-05,-119.01557,6321096,0.03948417,0.010072623,97.87857,-119.16902,10.391235,0.00039484166,[-0.131  1.469 -2.739 -2.158 -1.271],10495.741119384766,4922.953143111919,217,10.0,1.0015488,1.0072625,-973.01056,1.0806892,492.4,0.14744484,100,0.010806892,21700,9.996204,99.846565,9418.595,0.90134555,0.24564469,,99.84536,0.009013455
4.3945314e-05,-103.20376,6370549,0.035202958,0.010000679,84.911446,-103.4723,8.68512,0.00035202954,[-0.131  1.469 -2.743 -2.158 -1.272],10567.129470586777,4944.319241796953,218,10.0,1.0012101,1.0000678,-844.84814,1.0878483,494.53,0.14727809,100,0.010878483,21800,9.996464,99.87624,6732.761,0.9212167,0.33117002,,99.879135,0.009212167
-4.272461e-06,-103.969025,6419970,0.08858008,0.0099942,85.77342,-104.52232,8.798828,0.00088580075,[-0.131  1.468 -2.748 -2.159 -1.272],10638.37823009491,4941.019144820589,219,10.0,1.0069141,0.99942,-853.42114,1.3068817,494.21,0.14711146,100,0.013068817,21900,9.996061,99.22056,5957.854,0.7908472,0.91401196,,99.31333,0.007908472
