ReturnStepMax,ReturnStepMaxmin,Bound,MinIW,Iteration,EpRewMean,MeanD2w0t,EmpiricalD2,InitialReturnMin,MaxD2w0t,EpThisIter,StdD2w0t,J_sample_variance,Weights,MeanEntropy,InitialReturnMean,EpisodesSoFar,InitialBound,StdIW,InitialReturnStd,EpLenMean,MinD2w0t,ReturnMeanIW,MaxIW,TimeElapsed,TimestepsSoFar,MeanIW,InitialReturnMax
0.016448975,0.015846252,-0.25534198,1.0,166,4999.566794695793,1.0,1.0,-0.18981934,1.0,100,,0.0030669495,[-0.036  0.865 -2.69  -2.266 -1.226],0.19294438,-4.8828124e-06,16600,-0.25534198,,0.05510242,500.0,1.0,-0.055207662,1.0,8153.117080688477,6156293,1.0,0.07019043
9.999213,9.998426,-121.706184,1.0,167,4998.877858197499,0.99988,1.0,-0.4564209,1.0,100,0.010953454,0.0059253755,[-0.036  0.865 -2.69  -2.266 -1.226],0.19294438,-3.112793e-05,16700,-121.706184,,0.07659592,499.94,,-0.045977045,1.0,8190.149735212326,6206287,1.0,0.084106445
0.020009995,0.019373894,-0.30949366,1.0,168,4999.551576792793,1.0,1.0,-0.29431152,1.0,100,,0.00585171,[-0.036  0.865 -2.69  -2.266 -1.226],0.19294438,6.1035155e-07,16800,-0.30949366,,0.07610752,500.0,1.0,-0.06603251,1.0,8227.486864805222,6256287,1.0,0.08880615
0.018117905,0.017436981,-0.29177228,1.0,169,4999.5335436706055,1.0,1.0,-0.23040771,1.0,100,,0.005648208,[-0.036  0.865 -2.69  -2.266 -1.226],0.19294438,-0.00010986328,16900,-0.29177228,,0.07477836,500.0,1.0,-0.07133213,1.0,8301.334111452103,6306287,1.0,0.0904541
9.998972,9.997944,-131.56644,0.75316346,170,4946.163890461783,0.9949337,1.0110519,-983.3389,1.0152067,100,0.10322925,9566.051,[-0.036  0.865 -2.69  -2.266 -1.226],0.19173084,-7.507324e-05,17000,-131.64583,0.07577766,98.82964,494.68,,-9.831396,1.3794502,8371.763633728027,6355755,0.99470913,10.048645
9.998765,9.99753,-130.91467,0.5608353,171,4942.665363565236,1.0205351,1.0657132,-973.44086,1.0879705,100,0.11086287,7740.0625,[-0.035  0.858 -2.69  -2.257 -1.227],0.19087851,-4.272461e-06,17100,-131.54051,0.19153264,97.83532,494.34,,-8.853563,1.8789654,8444.626173734665,6405189,0.99234873,9.964294
0.018943787,0.018306732,-0.30179214,1.0,172,4999.554471161403,1.0,1.0,-0.22802734,1.0,100,,0.0057050237,[-0.033  0.85  -2.656 -2.239 -1.228],0.19087851,1.4038086e-05,17200,-0.30179214,,0.075152144,500.0,1.0,-0.07130351,1.0,8500.218045711517,6455189,1.0,0.09692383
0.01870346,0.018073082,-0.2885239,1.0,173,4999.557541417455,1.0,1.0,-0.29138184,1.0,100,,0.0040975823,[-0.033  0.85  -2.656 -2.239 -1.228],0.19087851,3.601074e-05,17300,-0.2885239,,0.063693464,500.0,1.0,-0.06095931,1.0,8572.17327427864,6505189,1.0,0.08355713
9.99898,9.997959,-121.739204,0.48029706,174,4987.962781766648,1.0009252,1.0105976,-5.8476562,1.0703628,100,0.048299577,0.13832857,[-0.033  0.85  -2.656 -2.239 -1.228],0.19114918,3.7841797e-05,17400,-121.77675,0.062491365,0.74456716,498.86,,-0.06627498,1.181029,8644.454201221466,6555075,0.99731714,0.17443848
9.99916,9.99832,-131.63254,0.94847655,175,4949.55809459449,0.9902653,1.0005004,-983.36945,1.0006113,100,0.099424675,9853.361,[-0.031  0.85  -2.656 -2.239 -1.228],0.19178548,3.540039e-05,17500,-131.63614,0.015036201,98.832375,495.01,,-9.970029,1.0557202,8717.355754852295,6604576,1.0000085,10.017456
9.999183,9.998365,-121.74124,1.0,176,4994.463702359472,0.999,1.0,-4.355713,1.0,100,0.0316065,0.19767846,[-0.031  0.85  -2.656 -2.239 -1.227],0.19178548,-3.3569337e-05,17600,-121.74124,,0.44238344,499.5,,-0.081406936,1.0,8790.309995889664,6654526,1.0,0.123168945
9.99913,9.9982605,-121.72345,1.0,177,4995.841239529773,0.99928,1.0,-2.970459,1.0,100,0.02682272,0.094817355,[-0.031  0.85  -2.656 -2.239 -1.227],0.19178548,-6.408691e-05,17700,-121.72345,,0.30638343,499.64,,-0.0642575,1.0,8863.250669240952,6704490,1.0,0.115234375
9.998942,9.997885,-131.59665,0.8097546,178,4947.951808027518,0.9918197,1.0043068,-983.35724,1.0054365,100,0.10108978,9760.331,[-0.031  0.85  -2.656 -2.239 -1.227],0.18977657,-2.4414062e-06,17800,-131.62413,0.042445153,98.831215,494.86,,-9.914824,1.1438524,8935.573925495148,6753976,0.9984072,10.029358
9.999129,9.998259,-131.41682,0.6314962,179,4949.6432789040555,0.9990825,1.0188147,-973.48,1.029857,100,0.100363985,9210.424,[-0.031  0.849 -2.656 -2.239 -1.229],0.18986951,2.746582e-05,17900,-131.541,0.09897991,97.83845,495.02,,-9.644802,1.4025788,9007.879032373428,6803478,0.99158984,9.923828
0.019515038,0.018924713,-0.29328656,1.0,180,4999.575938275488,1.0,1.0,-0.20550537,1.0,100,,0.0037972657,[-0.033  0.851 -2.666 -2.247 -1.229],0.18986951,2.3193359e-05,18000,-0.29328656,,0.061312977,500.0,1.0,-0.05584753,1.0,9081.268284320831,6853478,1.0,0.072387695
0.016327858,0.015732765,-0.2604255,1.0,181,4999.574446195226,1.0,1.0,-0.17150879,1.0,100,,0.0032863081,[-0.033  0.851 -2.666 -2.247 -1.229],0.18986951,5.1879884e-05,18100,-0.2604255,,0.05704001,500.0,1.0,-0.06176481,1.0,9154.850026845932,6903478,1.0,0.08105469
0.01927185,0.018639565,-0.29493314,1.0,182,4999.558151928053,1.0,1.0,-0.25561523,1.0,100,,0.004886552,[-0.033  0.851 -2.666 -2.247 -1.229],0.18986951,-6.713867e-06,18200,-0.29493314,,0.06955494,500.0,1.0,-0.06045296,1.0,9228.470245361328,6953478,1.0,0.07702637
9.998928,9.997856,-131.2803,0.7083999,183,4944.045435371594,1.0030025,1.0287106,-973.43964,1.0362911,100,0.10639957,8804.055,[-0.033  0.851 -2.666 -2.247 -1.229],0.18965457,-2.9296874e-05,18300,-131.56049,0.11502767,97.83563,494.47,,-9.450827,1.528747,9301.421226263046,7002925,1.0116373,9.971863
9.998751,9.997501,-131.54172,0.75427043,184,4940.060616593408,0.9911368,1.0068189,-973.4032,1.0179158,100,0.10851473,9574.713,[-0.032  0.845 -2.652 -2.234 -1.229],0.18766266,1.8310548e-05,18400,-131.5771,0.05519181,97.83406,494.08,,-9.854899,1.1997951,9376.803792476654,7052333,0.993823,10.002808
9.999127,9.998255,-131.42389,0.71782434,185,4949.641457397491,0.9979303,1.0181804,-973.4823,1.057102,100,0.10029578,9267.277,[-0.03   0.844 -2.653 -2.234 -1.231],0.18505584,-4.333496e-05,18500,-131.53879,0.08623651,97.83867,495.02,,-9.671704,1.5859448,9449.931341409683,7101835,0.9853436,9.926392
0.018986702,0.018363953,-0.29440823,1.0,186,4999.557385178847,1.0,1.0,-0.22558594,1.0,100,,0.0055499747,[-0.033  0.842 -2.657 -2.234 -1.234],0.18505584,6.164551e-05,18600,-0.29440823,,0.074126,500.0,1.0,-0.063397445,1.0,9525.168838262558,7151835,1.0,0.084472656
0.017230988,0.016614914,-0.26883882,1.0,187,4999.566513309893,1.0,1.0,-0.22406006,1.0,100,,0.004639327,[-0.033  0.842 -2.657 -2.234 -1.234],0.18505584,-5.4931643e-06,18700,-0.26883882,,0.067774355,500.0,1.0,-0.05918978,1.0,9599.04227900505,7201835,1.0,0.07885742
9.9991455,9.998291,-131.53418,0.7346165,188,4949.550219283479,0.9983267,1.0170257,-983.37115,1.0243542,100,0.10035677,9480.499,[-0.033  0.842 -2.657 -2.234 -1.234],0.18107237,,18800,-131.63287,0.09031768,98.83254,495.01,,-9.776557,1.4040749,9671.887220144272,7251336,0.99764204,10.022278
9.998938,9.997875,-126.40536,0.3290154,189,4945.049942221255,1.041068,1.1300966,-733.26135,1.568024,100,0.1217289,1526.9865,[-0.034  0.842 -2.657 -2.234 -1.238],0.17853619,1.3427734e-05,18900,-129.16197,0.23654489,73.69924,494.57,,-4.075388,3.1034606,9744.990638971329,7300793,0.9855978,7.567566
9.9988365,9.997673,-131.5591,0.4675352,190,4934.597010842032,0.99411976,1.0208648,-973.34705,1.0907683,100,0.11418001,9513.358,[-0.04   0.851 -2.704 -2.239 -1.24 ],0.1791323,-4.5776367e-05,19000,-131.64272,0.083017424,97.83195,493.53,,-9.853306,1.4050596,9820.193093061447,7350146,0.9974797,10.060913
9.999265,9.998529,-131.5907,0.8507122,191,4949.606680985223,0.99139875,1.0030527,-983.3886,1.0084428,100,0.099544235,9754.267,[-0.037  0.847 -2.702 -2.232 -1.24 ],0.17852212,-2.2583008e-05,19100,-131.62872,0.03813711,98.83428,495.01,,-9.910881,1.1720636,9895.066908597946,7399647,1.0018301,10.000183
9.999013,9.998026,-121.730545,1.0,192,4993.779983974354,0.99888,1.0,-2.2381592,1.0,100,0.03344887,0.10583341,[-0.038  0.844 -2.702 -2.228 -1.24 ],0.17852212,2.2583008e-05,19200,-121.730545,,0.3236857,499.44,,-0.07277827,1.0,9970.642582893372,7449591,1.0,0.12542725
9.999259,9.998518,-121.701935,1.0,193,4998.60014544496,0.99982,1.0,-0.7302246,1.0,100,0.01341523,0.008609785,[-0.038  0.844 -2.702 -2.228 -1.24 ],0.17852212,-9.155274e-06,19300,-121.701935,,0.092318915,499.91,,-0.04116692,1.0,10044.659479141235,7499582,1.0,0.07598877
9.999219,9.998438,-121.75407,1.0,194,4992.881080690076,0.99868,1.0,-6.317383,1.0,100,0.03630959,0.41001,[-0.038  0.844 -2.702 -2.228 -1.24 ],0.17852212,3.234863e-05,19400,-121.75407,,0.63711184,499.34,,-0.09378481,1.0,10118.965382099152,7549516,1.0,0.12738037
9.998823,9.997646,-121.77011,0.3708623,195,4981.985926199013,1.0030429,1.0218846,-11.718262,1.1173439,100,0.06023307,0.36361986,[-0.038  0.844 -2.702 -2.228 -1.24 ],0.17834127,3.90625e-05,19500,-121.84047,0.083516575,1.3105457,498.27,,-0.08392022,1.2830577,10192.141848564148,7599343,0.9960923,0.25598145
9.998824,9.997648,-131.6671,0.45815977,196,4935.692773600878,0.99147034,1.0120853,-983.225,1.0531774,100,0.112675026,9779.358,[-0.035  0.844 -2.702 -2.228 -1.241],0.17749025,-9.033203e-05,19600,-131.7433,0.07038422,98.82667,493.64,,-9.981134,1.272251,10265.399636030197,7648707,1.0017619,10.161743
9.999218,9.998436,-121.71707,1.0,197,4997.881915837102,0.99968,1.0,-1.3328247,1.0,100,0.017885799,0.021968333,[-0.032  0.84  -2.703 -2.224 -1.241],0.17749025,5.126953e-05,19700,-121.71707,,0.14747483,499.84,,-0.0568122,1.0,10338.128481388092,7698691,1.0,0.08917236
9.999204,9.998407,-131.37683,0.60801613,198,4949.681410133132,0.9992794,1.0198102,-973.5001,1.037144,100,0.10040842,9166.343,[-0.032  0.84  -2.703 -2.224 -1.241],0.17651455,-2.8076172e-05,19800,-131.53043,0.101275146,97.840454,495.02,,-9.610466,1.4636534,10408.99275135994,7748193,1.0003942,9.913818
0.017098427,0.016513824,-0.27063665,1.0,199,4999.5775073379045,1.0,1.0,-0.22589111,1.0,100,,0.003844107,[-0.034  0.842 -2.712 -2.232 -1.242],0.17651455,-5.859375e-05,19900,-0.27063665,,0.061692834,500.0,1.0,-0.062600456,1.0,10480.513695001602,7798193,1.0,0.082458496
9.999189,9.998379,-131.6081,0.8619175,200,4949.572324004242,0.9915224,1.0029442,-983.3692,1.0048087,100,0.099554956,9762.099,[-0.034  0.842 -2.712 -2.232 -1.242],0.17601389,6.1035155e-07,20000,-131.63972,0.04122159,98.83235,495.01,,-9.926709,1.1401768,10552.90624165535,7847694,0.9959653,10.017761
9.999216,9.998432,-131.63042,1.0,201,4949.584593168281,0.99002,1.0,-983.3815,1.0,100,0.099398844,9866.744,[-0.034  0.839 -2.712 -2.227 -1.243],0.17601389,3.6621093e-06,20100,-131.63042,,98.83357,495.01,,-9.970173,1.0,10606.159952640533,7897195,1.0,10.001892
0.01743412,0.016851425,-0.2716774,1.0,202,4999.5820976018285,1.0,1.0,-0.18713379,1.0,100,,0.004381196,[-0.034  0.839 -2.712 -2.227 -1.243],0.17601389,7.507324e-05,20200,-0.2716774,,0.06585115,500.0,1.0,-0.059556864,1.0,10642.394777297974,7947195,1.0,0.07897949
9.999007,9.998014,-131.66609,0.6166606,203,4941.481993157395,0.99043626,1.0063641,-983.2942,1.0288451,100,0.1072489,9848.194,[-0.034  0.839 -2.712 -2.227 -1.243],0.176068,-3.234863e-05,20300,-131.69444,0.046603657,98.828255,494.21,,-9.996874,1.1445162,10678.746831178665,7996616,0.99778736,10.091064
9.99919,9.998381,-121.72933,1.0,204,4996.565474493754,0.99942,1.0,-2.3494873,1.0,100,0.02407419,0.06002693,[-0.032  0.837 -2.712 -2.226 -1.243],0.176068,1.6479493e-05,20400,-121.72933,,0.24377924,499.71,,-0.06940781,1.0,10715.481225728989,8046587,1.0,0.11199951
0.019047737,0.018473625,-0.2849424,1.0,205,4999.586346058673,1.0,1.0,-0.23510742,1.0,100,,0.0034927672,[-0.032  0.837 -2.712 -2.226 -1.243],0.176068,-0.00010620117,20500,-0.2849424,,0.058801863,500.0,1.0,-0.053189,1.0,10752.011215209961,8096587,1.0,0.07330322
0.01670742,0.016141891,-0.2628917,1.0,206,4999.587105187549,1.0,1.0,-0.14178467,1.0,100,,0.0023484218,[-0.032  0.837 -2.712 -2.226 -1.243],0.176068,7.080078e-05,20600,-0.2628917,,0.048214953,500.0,1.0,-0.059612896,1.0,10788.382237911224,8146587,1.0,0.078430176
9.999043,9.998087,-131.52551,0.6994939,207,4946.602168042943,0.99767166,1.0165588,-983.3654,1.0183673,100,0.1031797,9465.826,[-0.032  0.837 -2.712 -2.226 -1.243],0.17206393,3.6621095e-05,20700,-131.6272,0.09368935,98.83223,494.72,,-9.767035,1.4136782,10824.63466501236,8196059,1.0152894,10.027039
9.9992285,9.998457,-121.76261,1.0,208,4993.185810458096,0.99874,1.0,-6.0983887,1.0,100,0.035471965,0.38292125,[-0.033  0.836 -2.712 -2.226 -1.247],0.17206393,-7.507324e-05,20800,-121.76261,,0.61571556,499.37,,-0.1022174,1.0,10891.681134939194,8245996,1.0,0.13647461
9.99923,9.998461,-121.7351,1.0,209,4995.286126283217,0.99916,1.0,-3.5872803,1.0,100,0.028967852,0.13459039,[-0.033  0.836 -2.712 -2.226 -1.247],0.17206393,9.155274e-06,20900,-121.7351,,0.36502922,499.58,,-0.07468123,1.0,10934.8629591465,8295954,1.0,0.11431885
9.999248,9.998495,-121.804695,0.99999344,210,4989.993980137208,0.9981,1.0,-10.6502075,1.0,100,0.04354777,1.1606764,[-0.033  0.836 -2.712 -2.226 -1.247],0.17206393,-3.967285e-05,21000,-121.804695,1.2220207e-06,1.0719463,499.05,,-0.14407034,1.0000043,11007.920091629028,8345859,1.0000001,0.18377686
9.999222,9.998444,-131.63702,0.99830806,211,4949.588004466222,0.99002,1.0,-983.37524,1.0000002,100,0.09939979,9866.192,[-0.033  0.836 -2.712 -2.226 -1.247],0.17210479,4.8828126e-05,21100,-131.63724,0.0005144834,98.832954,495.01,,-9.97671,1.0024058,11080.790539503098,8395360,1.0000008,10.0164795
0.01590252,0.015324593,-0.25405186,1.0,212,4999.5836629666655,1.0,1.0,-0.19232178,1.0,100,,0.0040392242,[-0.033  0.836 -2.712 -2.226 -1.247],0.17210479,-3.601074e-05,21200,-0.25405186,,0.06323695,500.0,1.0,-0.060566258,1.0,11154.820397138596,8445360,1.0,0.077697754
0.017827988,0.017273903,-0.2811849,1.0,213,4999.591163729072,1.0,1.0,-0.21496582,1.0,100,,0.0039819926,[-0.033  0.836 -2.712 -2.226 -1.247],0.17210479,-3.4179688e-05,21300,-0.2811849,,0.0627887,500.0,1.0,-0.064272195,1.0,11228.691597700119,8495360,1.0,0.07196045
9.999247,9.998493,-131.63036,0.9999973,214,4949.597405085815,0.99002,1.0,-983.38495,1.0,100,0.0993992,9866.811,[-0.033  0.836 -2.712 -2.226 -1.247],0.17210479,-2.4414062e-06,21400,-131.63036,4.981707e-07,98.833916,495.01,,-9.969735,1.0000023,11302.10097193718,8544861,1.0,10.00293
0.019040108,0.018461227,-0.29369834,1.0,215,4999.582812951758,1.0,1.0,-0.27844238,1.0,100,,0.0044401265,[-0.033  0.836 -2.712 -2.226 -1.247],0.17210479,-1.8310548e-05,21500,-0.29369834,,0.066305965,500.0,1.0,-0.062037762,1.0,11375.859461069107,8594861,1.0,0.07684326
9.9992485,9.998497,-130.53421,0.48707998,216,4949.804086749505,1.0117872,1.0418788,-963.7161,1.0598441,100,0.102118425,7238.0303,[-0.033  0.836 -2.712 -2.226 -1.247],0.1704549,3.601074e-05,21600,-131.43826,0.15437576,96.85713,495.03,,-8.548235,1.58006,11448.475702285767,8644364,1.0117594,9.815369
9.999264,9.998528,-121.7105,1.0,217,4998.104754428547,0.99972,1.0,-1.0983887,1.0,100,0.016731484,0.015647758,[-0.033  0.84  -2.755 -2.237 -1.248],0.1704549,1.2207031e-06,21700,-121.7105,,0.12446825,499.86,,-0.04968492,1.0,11520.252492904663,8694350,1.0,0.08648682
9.999241,9.998482,-121.73399,1.0,218,4995.890714076408,0.99928,1.0,-2.9788818,1.0,100,0.026822565,0.094737455,[-0.033  0.84  -2.755 -2.237 -1.248],0.1704549,-3.4179688e-05,21800,-121.73399,,0.30625612,499.64,,-0.07344798,1.0,11590.995592355728,8744314,1.0,0.10406494
0.018452644,0.017884254,-0.28447092,1.0,219,4999.589004814338,1.0,1.0,-0.1774292,1.0,100,,0.0035542315,[-0.033  0.84  -2.755 -2.237 -1.248],0.1704549,-6.713867e-06,21900,-0.28447092,,0.059324324,500.0,1.0,-0.059957992,1.0,11662.628800153732,8794314,1.0,0.08099365
0.019739151,0.019207,-0.30128375,1.0,220,4999.605815295933,1.0,1.0,-0.21447754,1.0,100,,0.003925854,[-0.033  0.84  -2.755 -2.237 -1.248],0.1704549,3.0517579e-06,22000,-0.30128375,,0.062338945,500.0,1.0,-0.06111793,1.0,11703.393234491348,8844314,1.0,0.07312012
9.999228,9.998455,-131.51167,0.8984228,221,4949.691815980161,0.99118584,1.0022738,-973.4962,1.0030806,100,0.09941874,9587.645,[-0.033  0.84  -2.755 -2.237 -1.248],0.17082119,-3.173828e-05,22100,-131.537,0.032806966,97.840065,495.02,,-9.835066,1.1912214,11764.322484493256,8893816,1.0005682,9.914429
9.99887,9.99774,-131.62396,0.99981374,222,4945.112604765786,0.98916,1.0,-983.34937,1.0,100,0.103543185,9866.16,[-0.033  0.837 -2.754 -2.233 -1.248],0.17082302,-6.164551e-05,22200,-131.62398,2.7120295e-05,98.830734,494.58,,-9.967939,1.0000942,11838.719574451447,8943274,0.9999997,10.041199
0.019208908,0.018678665,-0.2897684,1.0,223,4999.60308512291,1.0,1.0,-0.16571045,1.0,100,,0.002617496,[-0.033  0.837 -2.754 -2.233 -1.248],0.17082302,-6.8969726e-05,22300,-0.2897684,,0.050910324,500.0,1.0,-0.05605405,1.0,11912.210623979568,8993274,1.0,0.06878662
0.018277168,0.017679214,-0.28596032,1.0,224,4999.574511947754,1.0,1.0,-0.19915771,1.0,100,,0.0044452753,[-0.033  0.837 -2.754 -2.233 -1.248],0.17082302,8.666992e-05,22400,-0.28596032,,0.066328704,500.0,1.0,-0.06358241,1.0,11986.472421884537,9043274,1.0,0.086364746
9.99904,9.998079,-131.61836,0.8697999,225,4946.095762803849,0.9901555,1.0020267,-983.3555,1.0074277,100,0.102783546,9819.03,[-0.033  0.837 -2.754 -2.233 -1.248],0.17109871,-2.6855469e-05,22500,-131.63672,0.027630312,98.831375,494.67,,-9.951783,1.1097528,12058.354822397232,9092741,1.0004358,10.029724
0.019875526,0.0193367,-0.2991715,1.0,226,4999.5986513819,1.0,1.0,-0.16101074,1.0,100,,0.0032861184,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,4.8828126e-05,22600,-0.2991715,,0.05703785,500.0,1.0,-0.057346433,1.0,12132.788687467575,9142741,1.0,0.08111572
9.999271,9.998543,-121.777054,0.99999684,227,4991.606118013984,0.99842,1.0,-8.072632,1.0,100,0.039719544,0.66774875,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,-2.5634765e-05,22700,-121.777054,4.944761e-07,0.81307405,499.21,,-0.11614289,1.0000024,12206.379692077637,9192662,1.0,0.1538086
0.019235611,0.018713951,-0.28765202,1.0,228,4999.605000824557,1.0,1.0,-0.16680908,1.0,100,,0.0027478319,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,5.5541994e-05,22800,-0.28765202,,0.05217169,500.0,1.0,-0.053612754,1.0,12280.41051697731,9242662,1.0,0.06677246
9.999284,9.998568,-121.74959,0.9999183,229,4994.108310019899,0.99892,1.0,-4.864685,1.0,100,0.032844145,0.2443449,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,2.3193359e-05,22900,-121.749596,6.048718e-06,0.4918673,499.46,,-0.088524684,1.0000156,12353.342864751816,9292608,1.0,0.12384033
0.015709877,0.015173912,-0.24983153,1.0,230,4999.601823960682,1.0,1.0,-0.13238525,1.0,100,,0.002952893,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,3.234863e-05,23000,-0.24983153,,0.054069314,500.0,1.0,-0.058689807,1.0,12426.83746600151,9342608,1.0,0.07281494
9.999015,9.99803,-121.73456,1.0,231,4993.479171613592,0.99882,1.0,-3.1781616,1.0,100,0.034331348,0.129179,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,-4.3945314e-05,23100,-121.73456,,0.35760808,499.41,,-0.07676424,1.0,12498.922998905182,9392549,1.0,0.13830566
0.018113136,0.017578125,-0.27762863,1.0,232,4999.603139782534,1.0,1.0,-0.19604492,1.0,100,,0.0026871334,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,-1.6479493e-05,23200,-0.27762863,,0.051570583,500.0,1.0,-0.057246506,1.0,12572.823444604874,9442549,1.0,0.07019043
9.999246,9.998491,-121.70815,1.0,233,4998.491379173049,0.9998,1.0,-0.8400879,1.0,100,0.014140726,0.010995857,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,-9.643555e-05,23300,-121.70815,,0.104336046,499.9,,-0.047553826,1.0,12646.836533546448,9492539,1.0,0.08306885
0.018712044,0.018136024,-0.29236275,1.0,234,4999.584623154134,1.0,1.0,-0.14129639,1.0,100,,0.0035501237,[-0.032  0.834 -2.754 -2.23  -1.248],0.17109871,5.0048828e-05,23400,-0.29236275,,0.05929147,500.0,1.0,-0.06469372,1.0,12720.730916023254,9542539,1.0,0.08404541
9.99927,9.998541,-131.55873,0.7524307,235,4949.611037496366,0.9952866,1.0117354,-983.39,1.033193,100,0.100002766,9615.074,[-0.032  0.834 -2.754 -2.23  -1.248],0.16850454,-5.4931643e-06,23500,-131.62796,0.07704441,98.83442,495.01,,-9.839066,1.5216672,12791.862272977829,9592040,0.99862796,9.999207
9.999283,9.998566,-121.705284,1.0,236,4998.2085970583275,0.99974,1.0,-0.9590454,1.0,100,0.016122546,0.012230872,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.16850454,-3.3569337e-05,23600,-121.705284,,0.11004857,499.87,,-0.044225596,1.0,12867.011616230011,9642027,1.0,0.072265625
0.018462181,0.017943382,-0.28206706,1.0,237,4999.607082223814,1.0,1.0,-0.24542236,1.0,100,,0.0037316773,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.16850454,5.3710937e-05,23700,-0.28206706,,0.06078433,500.0,1.0,-0.057438094,1.0,12935.109863042831,9692027,1.0,0.078552246
0.017302513,0.016758919,-0.2650327,1.0,238,4999.5999233855155,1.0,1.0,-0.13989258,1.0,100,,0.002140663,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.16850454,-2.746582e-05,23800,-0.2650327,,0.0460445,500.0,1.0,-0.05451342,1.0,13009.073240041733,9742027,1.0,0.070373535
0.020129204,0.01960659,-0.30304945,1.0,239,4999.609138430852,1.0,1.0,-0.18164062,1.0,100,,0.0036131202,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.16850454,1.7700195e-05,23900,-0.30304945,,0.059810456,500.0,1.0,-0.058137875,1.0,13083.324044942856,9792027,1.0,0.07098389
9.999211,9.998423,-121.79631,0.99972785,240,4990.479145508937,0.9982,1.0,-9.705505,1.0,100,0.042385165,0.9645553,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.1685045,0.00011413574,24000,-121.79633,3.0047777e-05,0.97744536,499.1,,-0.13612893,1.000121,13159.027980566025,9841937,0.9999993,0.1774292
9.999051,9.998102,-121.744446,0.99999726,241,4992.09686542137,0.99854,1.0,-5.543274,1.0,100,0.038179196,0.32695177,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.1685045,-4.2114258e-05,24100,-121.744446,4.6234928e-07,0.5689329,499.27,,-0.086215325,1.0000027,13235.217088460922,9891864,1.0,0.13653564
0.018450737,0.017946243,-0.27807027,1.0,242,4999.614973795373,1.0,1.0,-0.16552734,1.0,100,,0.002627979,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.1685045,1.8310548e-05,24200,-0.27807027,,0.05101127,500.0,1.0,-0.053580564,1.0,13311.118636131287,9941864,1.0,0.06463623
0.020106316,0.019572258,-0.30540815,1.0,243,4999.601047111063,1.0,1.0,-0.14776611,1.0,100,,0.0031483558,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.1685045,-0.00010131836,24300,-0.30540815,,0.05583593,500.0,1.0,-0.060775045,1.0,13387.175387144089,9991864,1.0,0.073913574
0.02021885,0.019691467,-0.3073902,1.0,244,4999.603166078322,1.0,1.0,-0.22973633,1.0,100,,0.0034461708,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.1685045,0.00013427735,24400,-0.3073902,,0.058404315,500.0,1.0,-0.06138792,1.0,13462.734900474548,10041864,1.0,0.07470703
0.016077042,0.015519142,-0.25452682,1.0,245,4999.588915993382,1.0,1.0,-0.15570068,1.0,100,,0.003479668,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.1685045,-5.3100586e-05,24500,-0.25452682,,0.05869095,500.0,1.0,-0.058917813,1.0,13538.577458381653,10091864,1.0,0.0748291
9.999071,9.998142,-131.4721,0.86804336,246,4947.412606476098,0.9910941,1.0027316,-973.4975,1.0050677,100,0.101606846,9528.544,[-0.034  0.832 -2.754 -2.227 -1.25 ],0.16868652,1.7700195e-05,24600,-131.51811,0.038867332,97.84036,494.8,,-9.787942,1.2005439,13613.38741159439,10141344,1.0012288,9.912537
9.999042,9.998083,-131.62088,0.9369106,247,4947.301233137625,0.9898093,1.0004808,-983.35876,1.0009274,100,0.10156944,9833.678,[-0.033  0.828 -2.759 -2.225 -1.25 ],0.16845353,3.2958986e-05,24700,-131.63364,0.015872885,98.83145,494.79,,-9.959638,1.0615028,13689.828746557236,10190823,1.0003028,10.028198
9.99905,9.9981,-141.35637,0.772493,248,4899.708220183758,0.9853245,1.0123097,-973.5533,1.0430651,100,0.1406185,19060.549,[-0.034  0.827 -2.759 -2.223 -1.25 ],0.1671802,2.1972657e-05,24800,-141.44008,0.06746087,138.36804,490.03,,-19.638216,1.4382555,13764.497897148132,10239826,0.9985721,19.837585
0.018277168,0.017724037,-0.28213316,1.0,249,4999.59366129708,1.0,1.0,-0.17456055,1.0,100,,0.003526973,[-0.035  0.822 -2.761 -2.216 -1.252],0.1671802,7.141113e-05,24900,-0.28213316,,0.059094243,500.0,1.0,-0.059755266,1.0,13841.96327829361,10289826,1.0,0.07672119
