MaxD2w0t,InitialReturnMax,J_sample_variance,StdD2w0t,MinIW,MeanIW,ReturnMeanIW,Weights,EpLenMean,EpisodesSoFar,MinD2w0t,ReturnStepMaxmin,EmpiricalD2,InitialReturnMin,TimestepsSoFar,StdIW,InitialBound,EpThisIter,MeanEntropy,Iteration,InitialReturnMean,MaxIW,Bound,TimeElapsed,ReturnStepMax,MeanD2w0t,EpRewMean,InitialReturnStd
1.0,0.060546875,0.0022157447,,1.0,1.0,-0.053065803,[ 0.018  0.412 -3.324 -2.002 -1.1  ],500.0,16700,1.0,0.016669273,1.0,-0.15942383,7600180,,-121.72284,100,0.31851283,167,0.00015319824,1.0,-121.72284,11217.896716356277,10.0,1.0,4999.590349023506,0.046840865
1.0246007,9.894897,9134.726,0.10058879,0.6188031,0.9949296,-9.589018,[ 0.018  0.412 -3.324 -2.002 -1.1  ],495.02,16800,,9.998465,1.021598,-973.5074,7649682,0.11109964,-131.53499,100,0.31606525,168,-7.93457e-06,1.5784385,-131.39748,11283.452085018158,10.0,1.0009286,4949.685911018765,97.84119
1.0,0.05908203,0.001674666,,1.0,1.0,-0.05169942,[ 0.018  0.407 -3.317 -1.991 -1.103],500.0,16900,1.0,0.01665783,1.0,-0.13153076,7699682,,-121.72147,100,0.31606525,169,-1.4648437e-05,1.0,-121.72147,11351.405943393707,10.0,1.0,4999.593241500149,0.04072024
1.0,0.05633545,0.002086466,,1.0,1.0,-0.055288505,[ 0.018  0.407 -3.317 -1.991 -1.103],500.0,17000,1.0,0.015658379,1.0,-0.13690186,7749682,,-121.72507,100,0.31606525,170,1.0986329e-05,1.0,-121.72507,11418.134318828583,10.0,1.0,4999.582639776759,0.04545425
1.0,0.06567383,0.002698117,,1.0,1.0,-0.058417328,[ 0.018  0.407 -3.317 -1.991 -1.103],500.0,17100,1.0,0.018774986,1.0,-0.19024658,7799682,,-121.728195,100,0.31606525,171,3.234863e-05,1.0,-121.728195,11485.040331363678,10.0,1.0,4999.586681710693,0.051683128
1.0022048,10.0,9813.682,0.099494286,0.86909115,1.0055053,-9.942018,[ 0.018  0.407 -3.317 -1.991 -1.103],495.01,17200,,9.998505,1.0018264,-983.3862,7849183,0.029034527,-131.6388,100,0.3150337,172,-4.8828124e-06,1.1629665,-131.6232,11550.89500617981,10.0,0.9909384,4949.595972404858,98.834045
1.0,0.06036377,0.002317454,,1.0,1.0,-0.052437667,[ 0.018  0.407 -3.317 -1.989 -1.104],500.0,17300,1.0,0.01864338,1.0,-0.15527344,7899183,,-121.72221,100,0.3150337,173,8.728027e-05,1.0,-121.72221,11618.393186569214,10.0,1.0,4999.584524060989,0.04790078
1.0,0.06286621,0.0021319247,,1.0,1.0,-0.056369286,[ 0.018  0.407 -3.317 -1.989 -1.104],500.0,17400,1.0,0.01578331,1.0,-0.16827393,7949183,,-121.72614,100,0.3150337,174,-2.8076172e-05,1.0,-121.72614,11685.557190179825,10.0,1.0,4999.585513444228,0.045944735
1.0,0.0637207,0.0025576542,,1.0,1.0,-0.051948905,[ 0.018  0.407 -3.317 -1.989 -1.104],500.0,17500,1.0,0.017949104,1.0,-0.17840576,7999183,,-121.721725,100,0.3150337,175,1.953125e-05,1.0,-121.721725,11752.680880784988,10.0,1.0,4999.599375547021,0.050320238
1.0052885,9.999023,9741.542,0.09957773,0.8792873,1.0009587,-9.902571,[ 0.018  0.407 -3.317 -1.989 -1.104],495.01,17600,,9.998478,1.0033635,-983.3878,8048684,0.041961294,-131.63579,100,0.31384876,176,8.789063e-05,1.1398504,-131.59459,11818.844716787338,10.0,0.99173373,4949.590224364624,98.83421
1.0562965,9.891418,8316.78,0.102605574,0.5640443,0.970768,-9.155707,[ 0.018  0.404 -3.317 -1.985 -1.105],495.02,17700,,9.998522,1.0473971,-973.5063,8098186,0.15195405,-131.53941,100,0.3119137,177,-4.5776367e-05,1.8685993,-131.11229,11884.977101325989,10.0,1.0136479,4949.699102362484,97.841064
1.0,0.06188965,0.002327546,,1.0,1.0,-0.056028217,[ 0.018  0.398 -3.304 -1.969 -1.107],500.0,17800,1.0,0.016407967,1.0,-0.13134766,8148186,,-121.72581,100,0.3119137,178,6.0424805e-05,1.0,-121.72581,11953.040778636932,10.0,1.0,4999.597823279799,0.048006225
1.013359,19.930847,19204.523,0.14059092,0.7834143,0.9949817,-19.714336,[ 0.018  0.398 -3.304 -1.969 -1.107],490.02,17900,,9.998072,1.0095652,-973.4503,8197188,0.06888659,-141.5533,100,0.30966058,179,-9.1552734e-05,1.3050234,-141.45047,12018.31612253189,10.0,0.98494226,4899.596658452205,139.06433
1.0179583,9.900269,9335.307,0.099934116,0.71212924,1.0108536,-9.698088,[ 0.018  0.395 -3.304 -1.964 -1.109],495.02,18000,,9.998579,1.0110911,-973.5096,8246690,0.07164216,-131.53967,100,0.30773965,180,-3.0517578e-05,1.3036308,-131.45154,12084.624160051346,10.0,0.99579614,4949.713041003433,97.8414
1.0,0.064208984,0.0024714118,,1.0,1.0,-0.055412047,[ 0.017  0.393 -3.305 -1.966 -1.111],500.0,18100,1.0,0.015880585,1.0,-0.18231201,8296690,,-121.72519,100,0.30773965,181,-1.3427734e-05,1.0,-121.72519,12152.418625593185,10.0,1.0,4999.588781493191,0.049466416
1.0455053,9.8974,8497.2295,0.10207374,0.51678884,0.9803071,-9.256698,[ 0.017  0.393 -3.305 -1.966 -1.111],495.02,18200,,9.99848,1.0413563,-973.5015,8346192,0.1411353,-131.54218,100,0.30361977,182,6.225586e-05,1.6415167,-131.17926,12219.051526069641,10.0,1.010646,4949.689023709583,97.8406
1.0029827,9.888184,9599.376,0.099411406,0.8751045,0.9993038,-9.827112,[ 0.016  0.389 -3.299 -1.954 -1.115],495.02,18300,,9.998583,1.0021023,-973.51556,8395694,0.029264782,-131.53294,100,0.30261064,183,-6.958008e-05,1.101583,-131.51144,12286.160055875778,10.0,0.99111354,4949.714387117199,97.842
1.0411006,19.829468,18338.373,0.14242353,0.6035415,0.9851808,-19.254461,[ 0.016  0.387 -3.299 -1.952 -1.116],490.03,18400,,9.998062,1.0325695,-973.5557,8444697,0.12848483,-141.44743,100,0.29897526,184,-0.00010375977,1.7059757,-141.12154,12351.867951631546,10.0,0.9962428,4899.695747582719,138.36833
1.0260257,9.888123,9014.706,0.10069543,0.6074721,0.9973331,-9.5213995,[ 0.015  0.385 -3.285 -1.942 -1.12 ],495.02,18500,,9.998562,1.0232394,-973.51794,8494199,0.104389414,-131.53053,100,0.29605374,185,1.8310548e-05,1.5337493,-131.33376,12419.150523662567,10.0,1.0016805,4949.70949943934,97.84225
1.0,0.083740234,0.053377714,0.023656214,1.0,1.0,-0.056505926,[ 0.015  0.382 -3.28  -1.933 -1.123],499.72,18600,,9.998537,1.0,-2.2357178,8544171,,-121.72628,100,0.29605374,186,5.7373047e-05,1.0,-121.72628,12487.616962432861,10.0,0.99944,4996.6988385092745,0.22988527
1.0,0.061462402,0.0018300846,,1.0,1.0,-0.050084975,[ 0.015  0.382 -3.28  -1.933 -1.123],500.0,18700,1.0,0.018291473,1.0,-0.17163086,8594171,,-121.719864,100,0.29605374,187,8.239746e-05,1.0,-121.719864,12553.647472143173,10.0,1.0,4999.606154222438,0.042574085
1.0,0.06237793,0.0019272529,,1.0,1.0,-0.05572381,[ 0.015  0.382 -3.28  -1.933 -1.123],500.0,18800,1.0,0.017975807,1.0,-0.11016846,8644171,,-121.7255,100,0.29605374,188,-0.0001171875,1.0,-121.7255,12620.412212133408,10.0,1.0,4999.597281010417,0.043674357
1.0154176,9.992737,9472.815,0.10014712,0.6903413,1.0010511,-9.76627,[ 0.015  0.382 -3.28  -1.933 -1.123],495.01,18900,,9.998564,1.0132334,-983.3912,8693672,0.08355034,-131.63687,100,0.29300085,189,-7.995605e-05,1.3447443,-131.52194,12686.540754079819,10.0,0.9967301,4949.609460732815,98.83453
1.0023186,9.991028,9846.112,0.09944289,0.9198803,0.9953794,-9.955242,[ 0.014  0.378 -3.28  -1.928 -1.126],495.01,19000,,9.998537,1.000835,-983.3909,8743173,0.020195916,-131.63571,100,0.29238564,190,-6.713867e-06,1.0928657,-131.63033,12753.198801517487,10.0,0.99043524,4949.6014998623805,98.83452
1.0,0.06896973,0.0023420877,,1.0,1.0,-0.056458924,[ 0.014  0.378 -3.28  -1.927 -1.127],500.0,19100,1.0,0.017831802,1.0,-0.14880371,8793173,,-121.726234,100,0.29238564,191,1.15966795e-05,1.0,-121.726234,12820.14658999443,10.0,1.0,4999.596965046988,0.04815
1.0,0.068237305,0.0022250516,,1.0,1.0,-0.057938598,[ 0.014  0.378 -3.28  -1.927 -1.127],500.0,19200,1.0,0.016169548,1.0,-0.18591309,8843173,,-121.727715,100,0.29238564,192,4.1503907e-05,1.0,-121.727715,12886.376487255096,10.0,1.0,4999.597034546596,0.04693194
1.0,0.061706543,0.0025314947,,1.0,1.0,-0.056612715,[ 0.014  0.378 -3.28  -1.927 -1.127],500.0,19300,1.0,0.018753052,1.0,-0.14379883,8893173,,-121.72639,100,0.29238564,193,0.00010620117,1.0,-121.72639,12952.808531999588,10.0,1.0,4999.601602897808,0.05006174
1.3904706,20.796997,18669.713,0.16866998,0.31038278,0.99130774,-19.761478,[ 0.014  0.378 -3.28  -1.927 -1.127],487.21,19400,,9.997719,1.0792717,-962.60596,8941894,0.17197168,-142.39958,100,0.29174802,194,-7.93457e-06,1.692058,-141.67937,13018.179230213165,10.0,1.0088189,4871.413014924782,137.93095
1.1229905,0.9147949,10.057139,0.07463751,0.33320808,1.003235,-0.3514019,[ 0.02   0.372 -3.28  -1.918 -1.127],497.39,19500,,9.998514,1.0302422,-83.97186,8991633,0.10588239,-122.55142,100,0.29198363,195,-3.90625e-05,1.4684887,-122.164406,13083.41105556488,10.0,1.0085653,4973.400351639636,8.439588
1.0233288,9.89502,8912.826,0.100522004,0.71073776,1.0014284,-9.472007,[ 0.024  0.374 -3.28  -1.917 -1.127],495.02,19600,,9.998505,1.020677,-973.50934,9041135,0.09881125,-131.53511,100,0.2884516,196,5.6762696e-05,1.4453728,-131.27083,13147.207508563995,10.0,1.0004165,4949.696435760212,97.841385
1.0,0.061706543,0.0022765533,,1.0,1.0,-0.053702444,[ 0.025  0.372 -3.295 -1.92  -1.13 ],500.0,19700,1.0,0.017925262,1.0,-0.16174316,9091135,,-121.72348,100,0.2884516,197,2.0141602e-05,1.0,-121.72348,13212.795122385025,10.0,1.0,4999.597486405919,0.04747771
1.0,0.066467285,0.0028191588,,1.0,1.0,-0.059829652,[ 0.025  0.372 -3.295 -1.92  -1.13 ],500.0,19800,1.0,0.018814087,1.0,-0.1350708,9141135,,-121.72961,100,0.2884516,198,9.765625e-06,1.0,-121.72961,13277.160597801208,10.0,1.0,4999.598506366439,0.052830037
1.0,9.990295,9866.967,0.099399894,1.0,1.0,-9.963354,[ 0.025  0.372 -3.295 -1.92  -1.13 ],495.01,19900,,9.998522,1.0,-983.39276,9190636,,-131.63313,100,0.2884516,199,-1.0375977e-05,1.0,-131.63313,13340.731471538544,10.0,0.99002,4949.6009296283,98.8347
1.0,0.062927246,0.003109948,,1.0,1.0,-0.058268037,[ 0.025  0.372 -3.295 -1.92  -1.13 ],500.0,20000,1.0,0.018623352,1.0,-0.22064209,9240636,,-121.72804,100,0.2884516,200,-6.469726e-05,1.0,-121.72804,13404.97751379013,10.0,1.0,4999.593181395023,0.05547755
1.0,0.046081543,0.0016684819,,1.0,1.0,-0.0450595,[ 0.025  0.372 -3.295 -1.92  -1.13 ],500.0,20100,1.0,0.015460968,1.0,-0.16088867,9290636,,-121.714836,100,0.2884516,201,-5.6152345e-05,1.0,-121.714836,13469.217063426971,10.0,1.0,4999.615257335758,0.04063996
1.0371486,19.82251,18627.27,0.1419656,0.57598174,1.0110148,-19.405926,[ 0.025  0.372 -3.295 -1.92  -1.13 ],490.03,20200,,9.998096,1.0265756,-973.55994,9339639,0.12344367,-141.44487,100,0.28475493,202,-5.3100586e-05,1.6992936,-141.26216,13532.09570646286,10.0,0.99367565,4899.701407349309,138.36887
1.0013561,9.895508,9609.861,0.099363446,0.92949134,1.0011847,-9.836694,[ 0.025  0.365 -3.296 -1.911 -1.134],495.02,20300,,9.998564,1.0012091,-973.5109,9389141,0.024945354,-131.53687,100,0.28537247,203,8.544922e-06,1.1029421,-131.51405,13596.230010271072,10.0,0.9906453,4949.712444478369,97.84154
1.0,0.064086914,0.0021364375,,1.0,1.0,-0.053478006,[ 0.025  0.364 -3.296 -1.909 -1.134],500.0,20400,1.0,0.016594887,1.0,-0.14245605,9439141,,-121.72325,100,0.28537247,204,1.586914e-05,1.0,-121.72325,13660.766557455063,10.0,1.0,4999.608164559364,0.04598833
1.0,0.05517578,0.001699781,,1.0,1.0,-0.050805986,[ 0.025  0.364 -3.296 -1.909 -1.134],500.0,20500,1.0,0.014631271,1.0,-0.11706543,9489141,,-121.72058,100,0.28537247,205,5.859375e-05,1.0,-121.72058,13725.619189023972,10.0,1.0,4999.617636742663,0.04102582
1.0828086,9.986877,7978.355,0.1060951,0.3508568,0.9516357,-8.963223,[ 0.025  0.364 -3.296 -1.909 -1.134],495.01,20600,,9.998526,1.0813297,-983.3911,9538642,0.21147943,-131.63503,100,0.27652368,206,-7.263184e-05,2.2062097,-131.1132,13789.864742040634,10.0,1.030243,4949.601157629306,98.83453
1.0,0.06225586,0.0020197134,,1.0,1.0,-0.05523631,[ 0.025  0.364 -3.296 -1.912 -1.142],500.0,20700,1.0,0.0176363,1.0,-0.13098145,9588642,,-121.72501,100,0.27652368,207,-4.4555665e-05,1.0,-121.72501,13855.004464387894,10.0,1.0,4999.609805786598,0.04471213
1.0,9.990723,9867.083,0.09939841,0.999997,1.0,-9.961657,[ 0.025  0.364 -3.296 -1.912 -1.142],495.01,20800,,9.998606,1.0,-983.3986,9638143,6.5809286e-07,-131.63144,100,0.27652368,208,-3.0517579e-06,1.0000036,-131.63144,13918.731897354126,10.0,0.99002,4949.621520452621,98.83529
1.0,0.05529785,0.0020474785,,1.0,1.0,-0.05367951,[ 0.025  0.364 -3.296 -1.912 -1.142],500.0,20900,1.0,0.018680573,1.0,-0.14770508,9688143,,-121.72346,100,0.27652368,209,3.112793e-05,1.0,-121.72346,13984.023303747177,10.0,1.0,4999.6178381705195,0.045028515
1.0364418,9.885071,8879.794,0.10135312,0.6016922,0.99026346,-9.453794,[ 0.025  0.364 -3.296 -1.912 -1.142],495.02,21000,,9.99865,1.0323153,-973.5178,9737645,0.12802665,-131.53455,100,0.27123103,210,2.4414062e-06,1.6203935,-131.32146,14047.77982878685,10.0,1.006176,4949.731475569134,97.842224
1.0,0.05883789,0.0018896671,,1.0,1.0,-0.053765908,[ 0.024  0.362 -3.296 -1.907 -1.148],500.0,21100,1.0,0.018086433,1.0,-0.1350708,9787645,,-121.72354,100,0.27123103,211,6.713867e-06,1.0,-121.72354,14112.58395576477,10.0,1.0,4999.620132719902,0.043255866
1.0,9.98645,9867.098,0.09940017,1.0,1.0,-9.960878,[ 0.024  0.362 -3.296 -1.907 -1.148],495.01,21200,,9.998602,1.0,-983.39923,9837146,,-131.63066,100,0.27123103,212,-2.1972657e-05,1.0,-131.63066,14176.406099557877,10.0,0.99002,4949.622224882854,98.83535
1.0,0.0635376,0.0025746888,,1.0,1.0,-0.05754848,[ 0.024  0.362 -3.296 -1.907 -1.148],500.0,21300,1.0,0.018797874,1.0,-0.17694092,9887146,,-121.727325,100,0.27123103,213,2.5634765e-05,1.0,-121.727325,14241.307210922241,10.0,1.0,4999.621786414216,0.050492253
1.0,0.05267334,0.0014325016,,1.0,1.0,-0.051166553,[ 0.024  0.362 -3.296 -1.907 -1.148],500.0,21400,1.0,0.017663002,1.0,-0.119628906,9937146,,-121.72095,100,0.27123103,214,-7.141113e-05,1.0,-121.72095,14306.018169164658,10.0,1.0,4999.625886966927,0.037669513
1.0,9.991638,9866.998,0.0993987,1.0,1.0,-9.965554,[ 0.024  0.362 -3.296 -1.907 -1.148],495.01,21500,,9.998596,1.0,-983.3942,9986647,,-131.63533,100,0.27123103,215,2.1362304e-05,1.0,-131.63533,14369.816771745682,10.0,0.99002,4949.6218166679055,98.83485
1.0,0.051208496,0.0017383314,,1.0,1.0,-0.044835553,[ 0.024  0.362 -3.296 -1.907 -1.148],500.0,21600,1.0,0.015842438,1.0,-0.16229248,10036647,,-121.714615,100,0.27123103,216,1.7089844e-05,1.0,-121.714615,14434.324688911438,10.0,1.0,4999.62201793093,0.041489422
1.0047028,9.99823,9717.404,0.09963391,0.7945319,0.99222624,-9.893845,[ 0.024  0.362 -3.296 -1.907 -1.148],495.01,21700,,9.998573,1.0044756,-983.3889,10086148,0.04447531,-131.63951,100,0.26940045,217,1.0986329e-05,1.1435226,-131.59108,14498.13188457489,10.0,0.9922622,4949.612067604039,98.83431
1.0,0.058410645,0.0022773247,,1.0,1.0,-0.05491237,[ 0.024  0.361 -3.296 -1.904 -1.15 ],500.0,21800,1.0,0.018726349,1.0,-0.15466309,10136148,,-121.724686,100,0.26940045,218,-7.93457e-06,1.0,-121.724686,14563.041334152222,10.0,1.0,4999.617425990069,0.04748101
1.0,0.061828613,0.0017337949,,1.0,1.0,-0.055579655,[ 0.024  0.361 -3.296 -1.904 -1.15 ],500.0,21900,1.0,0.018119812,1.0,-0.11450195,10186148,,-121.72536,100,0.26940045,219,-3.173828e-05,1.0,-121.72536,14627.225005149841,10.0,1.0,4999.618556091582,0.041424025
1.017172,9.994446,9454.666,0.10028056,0.6746174,0.9934464,-9.75737,[ 0.024  0.361 -3.296 -1.904 -1.15 ],495.01,22000,,9.998564,1.0154672,-983.3906,10235649,0.08670721,-131.63739,100,0.26586682,220,-5.126953e-05,1.4499309,-131.52316,14690.861413955688,10.0,0.9977886,4949.611123556626,98.83449
1.0005873,9.990723,9852.424,0.09942554,0.94637364,0.99996907,-9.959315,[ 0.024  0.359 -3.296 -1.9   -1.153],495.01,22100,,9.998631,1.0005056,-983.3949,10285150,0.017717715,-131.63637,100,0.26660144,221,2.1972657e-05,1.0613064,-131.63222,14754.998164653778,10.0,0.99027467,4949.627863429328,98.8349
1.0,0.06817627,0.00288543,,1.0,1.0,-0.056268845,[ 0.024  0.359 -3.296 -1.9   -1.152],500.0,22200,1.0,0.019052505,1.0,-0.16796875,10335150,,-121.72604,100,0.26660144,222,8.3618164e-05,1.0,-121.72604,14820.24669265747,10.0,1.0,4999.611165297413,0.05344723
1.0,0.05621338,0.0017317528,,1.0,1.0,-0.048096854,[ 0.024  0.359 -3.296 -1.9   -1.152],500.0,22300,1.0,0.017990112,1.0,-0.16662598,10385150,,-121.71787,100,0.26660144,223,-5.3710937e-05,1.0,-121.71787,14884.854997873306,10.0,1.0,4999.629947269268,0.041419923
1.059917,9.992493,8382.494,0.10342529,0.39643854,1.0140247,-9.1869755,[ 0.024  0.359 -3.296 -1.9   -1.152],495.01,22400,,9.998615,1.0552566,-983.3951,10434651,0.17795506,-131.63547,100,0.25985837,224,-1.4648437e-05,1.9921137,-131.20404,14948.490283489227,10.0,1.017746,4949.626796984501,98.83493
1.0,0.059265137,0.0022639327,,1.0,1.0,-0.054877996,[ 0.023  0.353 -3.295 -1.892 -1.159],500.0,22500,1.0,0.017848969,1.0,-0.18341064,10484651,,-121.724655,100,0.25985837,225,-4.3945314e-05,1.0,-121.724655,15013.327927350998,10.0,1.0,4999.617804014212,0.047336556
1.0,0.059387207,0.002898821,,1.0,1.0,-0.054014534,[ 0.023  0.353 -3.295 -1.892 -1.159],500.0,22600,1.0,0.01967907,1.0,-0.18566895,10534651,,-121.72379,100,0.25985837,226,-8.605957e-05,1.0,-121.72379,15077.628154039383,10.0,1.0,4999.618977941623,0.053573098
1.0,0.06561279,0.0024373415,,1.0,1.0,-0.056684356,[ 0.023  0.353 -3.295 -1.892 -1.159],500.0,22700,1.0,0.017753601,1.0,-0.15716553,10584651,,-121.72646,100,0.25985837,227,2.5024414e-05,1.0,-121.72646,15142.187714099884,10.0,1.0,4999.62131994257,0.049130503
1.0032487,9.996216,9822.363,0.09947953,0.9184801,1.0004365,-9.946577,[ 0.023  0.353 -3.295 -1.892 -1.159],495.01,22800,,9.998638,1.0015072,-983.3926,10634152,0.02705461,-131.63905,100,0.25894976,228,1.953125e-05,1.0965996,-131.62717,15205.562695264816,10.0,0.9907956,4949.628379243637,98.83469
1.0,0.055603027,0.0021097534,,1.0,1.0,-0.051347163,[ 0.023  0.353 -3.295 -1.891 -1.16 ],500.0,22900,1.0,0.016049385,1.0,-0.18762207,10684152,,-121.72112,100,0.25894976,229,-8.544922e-06,1.0,-121.72112,15269.773008823395,10.0,1.0,4999.629123566361,0.045706596
1.0456935,9.990295,8920.954,0.10212427,0.52757156,1.0028123,-9.474286,[ 0.023  0.353 -3.295 -1.891 -1.16 ],495.01,23000,,9.9986725,1.0408199,-983.4002,10733653,0.14202899,-131.63312,100,0.25268558,230,3.3569337e-05,1.5914893,-131.38477,15333.456813335419,10.0,1.0102458,4949.638448619662,98.83546
1.1053817,19.723694,16789.621,0.14927466,0.32375517,0.99343985,-18.392155,[ 0.022  0.352 -3.295 -1.89  -1.166],490.04,23100,,9.998243,1.0969017,-963.6836,10782657,0.22620213,-141.3479,100,0.24386519,231,-8.4228515e-05,2.3052132,-140.65434,15396.421669721603,10.0,1.028226,4899.836668614958,137.66905
1.0,0.049560547,0.0013843471,,1.0,1.0,-0.047660783,[ 0.022  0.347 -3.294 -1.879 -1.175],500.0,23200,1.0,0.01467514,1.0,-0.13024902,10832657,,-121.71744,100,0.24386519,232,-6.713867e-06,1.0,-121.71744,15461.548416852951,10.0,1.0,4999.638094086543,0.03701726
1.0,0.053955078,0.001694145,,1.0,1.0,-0.051741064,[ 0.022  0.347 -3.294 -1.879 -1.175],500.0,23300,1.0,0.013624191,1.0,-0.13366699,10882657,,-121.72152,100,0.24386519,233,1.2207031e-06,1.0,-121.72152,15525.971010446548,10.0,1.0,4999.633467752203,0.040952537
1.0,0.057006836,0.0016004136,,1.0,1.0,-0.051876087,[ 0.022  0.347 -3.294 -1.879 -1.175],500.0,23400,1.0,0.016702652,1.0,-0.10656738,10932657,,-121.72166,100,0.24386519,234,-5.9204103e-05,1.0,-121.72166,15589.964736700058,10.0,1.0,4999.629578201214,0.03980592
1.1132315,19.722534,16263.335,0.15001318,0.34438273,1.0113746,-18.122524,[ 0.022  0.347 -3.294 -1.879 -1.175],490.04,23500,,9.998243,1.1029899,-963.6815,10981661,0.25477955,-141.35005,100,0.23665455,235,-4.1503907e-05,2.4041681,-140.4006,15653.714077234268,10.0,1.030843,4899.83914287515,137.66876
1.003978,9.985596,9822.902,0.099494405,0.8728265,0.9998272,-9.94125,[ 0.022  0.347 -3.312 -1.893 -1.182],495.01,23600,,9.998701,1.0018524,-983.4013,11031162,0.028366122,-131.6335,100,0.23555523,236,-1.7089844e-05,1.1141446,-131.62178,15718.683240175247,10.0,0.9909363,4949.643325786787,98.835556
1.0,0.059265137,0.0015596995,,1.0,1.0,-0.051194943,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,23700,1.0,0.017995834,1.0,-0.14526367,11081162,,-121.72097,100,0.23555523,237,-1.0375977e-05,1.0,-121.72097,15783.41405248642,10.0,1.0,4999.649367105062,0.039291315
1.0,0.050598145,0.0020141234,,1.0,1.0,-0.050646238,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,23800,1.0,0.018086433,1.0,-0.1274414,11131162,,-121.72042,100,0.23555523,238,-4.0283205e-05,1.0,-121.72042,15847.826926231384,10.0,1.0,4999.650859332237,0.044654354
1.0,0.06414795,0.0023610957,,1.0,1.0,-0.0551728,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,23900,1.0,0.01688099,1.0,-0.11126709,11181162,,-121.72495,100,0.23555523,239,-7.93457e-06,1.0,-121.72495,15912.332100629807,10.0,1.0,4999.630047693596,0.048339035
1.0,0.057434082,0.0020941892,,1.0,1.0,-0.056257684,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24000,1.0,0.017079353,1.0,-0.19720459,11231162,,-121.726036,100,0.23555523,240,-5.859375e-05,1.0,-121.726036,15976.667496442795,10.0,1.0,4999.640143288748,0.045530178
1.0,0.0637207,0.0019870051,,1.0,1.0,-0.057581007,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24100,1.0,0.01630783,1.0,-0.115112305,11281162,,-121.727356,100,0.23555523,241,2.0751953e-05,1.0,-121.727356,16041.447991609573,10.0,1.0,4999.641876438709,0.044360343
1.0,0.06298828,0.0022017767,,1.0,1.0,-0.056895804,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24200,1.0,0.018166542,1.0,-0.14672852,11331162,,-121.72667,100,0.23555523,242,-3.479004e-05,1.0,-121.72667,16105.580508470535,10.0,1.0,4999.636931464203,0.046682876
1.0,0.054992676,0.0019835401,,1.0,1.0,-0.052430157,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24300,1.0,0.016580582,1.0,-0.12994385,11381162,,-121.722206,100,0.23555523,243,-1.2817382e-05,1.0,-121.722206,16170.152737855911,10.0,1.0,4999.648346694535,0.044309497
1.0,0.05316162,0.0017560062,,1.0,1.0,-0.051194586,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24400,1.0,0.017040253,1.0,-0.1326294,11431162,,-121.72097,100,0.23555523,244,-1.586914e-05,1.0,-121.72097,16234.436211824417,10.0,1.0,4999.6490292473045,0.04168495
1.0,0.064575195,0.0022833883,,1.0,1.0,-0.0579921,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24500,1.0,0.01748085,1.0,-0.14465332,11481162,,-121.72777,100,0.23555523,245,2.746582e-05,1.0,-121.72777,16298.775475740433,10.0,1.0,4999.639362959873,0.04753884
1.0,0.056884766,0.0019895735,,1.0,1.0,-0.05724773,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24600,1.0,0.016799927,1.0,-0.12817383,11531162,,-121.72703,100,0.23555523,246,4.699707e-05,1.0,-121.72703,16363.124768972397,10.0,1.0,4999.643515664126,0.044386663
1.0,0.064086914,0.0020676618,,1.0,1.0,-0.05541232,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24700,1.0,0.017731667,1.0,-0.109069824,11581162,,-121.72519,100,0.23555523,247,-1.15966795e-05,1.0,-121.72519,16427.33538031578,10.0,1.0,4999.628995174056,0.045251038
1.0,0.052490234,0.0017340154,,1.0,1.0,-0.052544076,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24800,1.0,0.017320633,1.0,-0.13104248,11631162,,-121.72232,100,0.23555523,248,-1.6479493e-05,1.0,-121.72232,16491.363123178482,10.0,1.0,4999.648120278307,0.041430328
1.0,0.06085205,0.0022225408,,1.0,1.0,-0.056629997,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,24900,1.0,0.019008636,1.0,-0.12701416,11681162,,-121.72641,100,0.23555523,249,-3.2958986e-05,1.0,-121.72641,16556.18984079361,10.0,1.0,4999.639172209017,0.046911456
1.0,0.057250977,0.0018136943,,1.0,1.0,-0.052681144,[ 0.021  0.347 -3.312 -1.892 -1.183],500.0,25000,1.0,0.017619133,1.0,-0.144104,11731162,,-121.72246,100,0.23555523,250,2.1362304e-05,1.0,-121.72246,16620.9866874218,10.0,1.0,4999.651701064638,0.042376902
1.0038822,19.930664,19432.11,0.14003395,0.905074,0.9986601,-19.834435,[ 0.021  0.347 -3.312 -1.892 -1.183],490.02,25100,,9.998232,1.002144,-973.4549,11780164,0.031322386,-141.55661,100,0.23501974,251,-2.1972657e-05,1.1443341,-141.52539,16683.906937599182,10.0,0.98122364,4899.638136973772,139.06499
