EpThisIter,TimeElapsed,StdIW,EmpiricalD2,MeanEntropy,TimestepsSoFar,InitialReturnStd,MaxD2w0t,J_sample_variance,InitialBound,ReturnMeanIW,ReturnStepMax,Weights,InitialReturnMean,EpLenMean,MinD2w0t,MinIW,Bound,EpRewMean,InitialReturnMax,MeanD2w0t,StdD2w0t,MaxIW,ReturnStepMaxmin,EpisodesSoFar,InitialReturnMin,Iteration,MeanIW
100,1721.5011582374573,0.9251713,2.6006947,0.030095274,1075118,81.5142,3.3781273,5442.4697,-166.56218,-36.615852,9.969312,[-0.42   1.864 -1.774 -2.865 -1.382],9.155274e-06,324.94,,0.05625861,-160.07199,3239.3902815515216,48.270447,0.8010149,0.64653754,12.205592,9.938623,8200,-763.17456,82,0.98383594
100,1746.2021734714508,0.9553446,26.216177,0.018012969,1108035,144.93773,47.985046,16596.738,-177.8849,-36.79928,9.96997,[-0.408  1.872 -1.789 -2.857 -1.389],0.00011413574,329.17,,0.00011502751,-165.07315,3281.7733752011945,59.511597,1.7827524,3.627166,13.305693,9.9399395,8300,-933.8656,83,0.8264191
100,1772.278802871704,0.15269424,1.0520116,0.015701137,1140326,30.807692,1.072761,1072.0009,-162.67058,-39.072395,9.969626,[-0.433  1.865 -1.799 -2.871 -1.401],-4.760742e-05,322.91,,0.52434456,-160.71426,3219.2524046770613,44.34021,0.6589677,0.48813343,1.733069,9.939253,8400,-94.491516,84,0.9576339
100,1795.936740398407,0.8043699,37.99874,0.018506799,1171700,99.16576,62.06942,11609.908,-175.14867,-23.991028,9.968443,[-0.439  1.882 -1.802 -2.894 -1.403],7.93457e-06,313.74,,0.001775458,-151.55582,3127.460722909686,56.956787,1.8114028,4.611649,14.199755,9.936886,8500,-936.4317,85,0.7656911
100,1821.454404592514,0.77441823,44.373966,0.015283744,1205593,23.778202,83.78162,234.44032,-153.31581,-7.148383,9.970672,[-0.41   1.887 -1.817 -2.897 -1.4  ],3.173828e-05,338.93,,0.0011270074,-133.24736,3379.3138561331225,34.869934,2.1166444,5.465809,24.861294,9.941343,8600,-54.969482,86,0.78757757
100,1849.075109243393,1.3160144,66.90327,0.016565194,1241506,98.48639,186.01276,10224.049,-156.07146,-19.488955,9.973623,[-0.381  1.889 -1.822 -2.9   -1.404],-9.094238e-05,359.13,,0.00070190325,-145.87325,3581.7750290532317,37.28717,2.8322623,8.554073,68.526726,9.947247,8700,-956.0867,87,0.8845025
100,1876.8512444496155,0.9514637,41.706043,0.020981273,1278650,172.94,106.978455,25176.506,-176.62753,-42.845146,9.976195,[-0.352  1.891 -1.827 -2.9   -1.402],-3.6621093e-06,371.44,,0.0010549882,-168.7887,3705.506630964429,57.570496,2.417887,6.1711187,12.57019,9.952391,8800,-935.8173,88,0.86552984
100,1904.4871957302094,0.6698852,2.6560187,0.016136168,1314926,97.27951,3.5467565,5575.0503,-154.11424,-25.453047,9.9745455,[-0.378  1.884 -1.879 -2.894 -1.398],-4.0283205e-05,362.76,,0.04419644,-150.33827,3618.3103123231117,35.25183,0.95580107,0.6674955,8.359197,9.949091,8900,-948.1669,89,0.997058
100,1930.8829696178436,1.3080924,31.30359,0.010542954,1350205,176.34782,62.083305,32846.695,-180.24791,-49.425213,9.973237,[-0.366  1.89  -1.876 -2.874 -1.403],-7.873535e-05,352.79,,0.0008351285,-174.0329,3518.4064042370483,61.513184,1.9165155,4.2669077,20.649101,9.946474,9000,-931.8671,90,0.9349228
100,1959.156789302826,1.2063013,24.127142,0.021392848,1388050,125.91418,47.21694,15925.824,-156.99525,-28.489904,9.976278,[-0.34   1.893 -1.917 -2.881 -1.408],3.173828e-05,378.45,,0.0019832617,-153.04791,3775.4615742150013,37.92633,1.8606689,3.534154,20.165419,9.952557,9100,-955.4588,91,0.93724096
100,1990.7622056007385,1.4187454,38.384087,0.018981421,1428383,138.59305,116.06533,17596.008,-154.49393,-22.965282,9.979894,[-0.316  1.895 -1.951 -2.878 -1.398],3.234863e-05,403.33,,0.0007387082,-147.46611,4025.1204409983106,35.02356,2.438018,5.9521785,42.354015,9.959787,9200,-958.3633,92,0.9335452
100,2022.9714629650116,0.9137811,16.774744,0.019546913,1471703,98.59692,38.741776,10278.82,-138.71481,-13.6404705,9.983392,[-0.289  1.886 -1.988 -2.885 -1.4  ],2.5634765e-05,433.2,,0.0032302164,-136.27667,4324.721564986692,18.859253,1.7714825,2.832483,15.216758,9.966784,9300,-974.5325,93,0.99893224
100,2057.8147690296173,0.59077245,2.1338599,0.019056177,1517674,57.777313,3.2358112,2337.0874,-130.7438,-7.226588,9.988093,[-0.266  1.885 -2.001 -2.882 -1.399],-4.5166016e-05,459.71,,0.057186916,-129.04666,4591.536107324364,10.353699,1.0506396,0.41715017,14.766686,9.976187,9400,-570.3411,94,1.0506254
100,2091.799721479416,0.6295344,12.350337,0.01796927,1563718,98.632965,36.13959,10134.805,-134.59392,-10.654051,9.988527,[-0.253  1.878 -2.04  -2.875 -1.4  ],-1.4038086e-05,460.44,,0.005340876,-133.04826,4599.028121844409,14.165405,1.6655335,2.5458586,11.465281,9.977055,9500,-979.2261,95,0.9789244
100,2127.714653491974,0.5695559,25.210405,0.01564272,1610094,187.54742,104.96214,29782.965,-161.46454,-34.742104,9.991823,[-0.232  1.877 -2.046 -2.872 -1.401],1.0986329e-05,463.76,,0.0013862462,-157.98695,4633.722248606271,40.667847,2.3311992,5.880095,16.899582,9.983646,9600,-952.72296,96,0.8838178
100,2162.3464045524597,0.45028868,2.3687181,0.014176101,1657250,98.682014,4.0553594,9474.132,-133.23552,-10.961539,9.990502,[-0.253  1.855 -2.054 -2.851 -1.403],2.380371e-05,471.56,,0.048056427,-132.8072,4711.025612042043,12.5894165,1.0981945,0.44647968,8.456833,9.981005,9700,-980.8047,97,1.0203782
100,2196.3441824913025,1.7294347,38.447872,0.007236797,1702733,186.66487,126.89603,28740.662,-161.51561,-33.44797,9.988949,[-0.24   1.858 -2.054 -2.857 -1.405],5.9204103e-05,454.83,,0.0057459185,-157.26709,4543.187008621759,41.03894,2.8825932,7.7413335,105.66886,9.977898,9800,-952.3513,98,0.93840814
100,2229.587669610977,0.49470407,1.5756059,-0.0037779626,1748447,99.1561,2.053006,1336.3778,-138.48091,-8.014746,9.987382,[-0.264  1.854 -2.072 -2.862 -1.412],-7.507324e-05,457.14,,0.10980516,-132.38553,4565.538457784383,18.177551,1.1233505,0.3796777,6.3610735,9.974764,9900,-809.888,99,0.99428463
100,2263.8466532230377,0.37561247,2.1288593,-0.0069926893,1793969,148.29001,3.2839117,20888.254,-149.9201,-25.654919,9.988586,[-0.257  1.844 -2.102 -2.873 -1.423],-2.1972657e-05,455.22,,0.03493828,-147.68657,4546.909370933232,29.48883,1.0464283,0.43608987,3.9387467,9.977173,10000,-963.9065,100,1.0054039
100,2298.9325683116913,0.19683959,1.1297159,-0.004091114,1841442,4.9765897,1.2559011,19.193438,-123.56176,-1.7021745,9.990711,[-0.245  1.846 -2.157 -2.874 -1.426],-2.5024414e-05,474.73,,0.34534654,-123.35661,4742.785383625124,2.8919678,0.97134733,0.22714034,4.0240417,9.981422,10100,-20.275574,101,0.9994013
100,2334.3699340820312,0.5255539,4.6432886,-0.0054193055,1888728,6.816987,11.813988,44.154617,-124.17464,-0.97910947,9.990804,[-0.24   1.846 -2.158 -2.873 -1.423],-5.3100586e-05,472.86,,0.010979107,-123.05429,4724.152573976447,3.4942627,1.2767867,0.9797307,10.86064,9.981607,10200,-32.032776,102,0.9864448
100,2368.156187772751,0.21029699,1.1733681,-0.008510859,1935663,159.94633,1.3549764,22512.541,-150.56601,-26.224508,9.991826,[-0.224  1.847 -2.16  -2.877 -1.424],0.00012634277,469.35,,0.22364335,-148.47437,4689.563813746205,29.773804,0.98753476,0.25780496,2.9564314,9.983652,10300,-963.6217,103,0.9938103
100,2403.694044113159,0.14270556,1.0875275,-0.009594786,1983637,138.24239,1.2016221,19207.21,-141.67816,-19.922,9.99244,[-0.22   1.859 -2.19  -2.881 -1.427],3.234863e-05,479.74,,0.43742818,-141.55632,4793.670053969286,20.809875,0.9751891,0.20243432,2.45707,9.98488,10400,-972.5781,104,1.0104345
100,2439.783561706543,0.42119285,2.4630365,-0.009571059,2032410,4.0902886,6.110818,7.266294,-122.63084,-0.29138836,9.994688,[-0.215  1.856 -2.197 -2.88  -1.429],2.1362304e-05,487.73,,0.02586122,-122.17173,4874.60774154868,1.5122681,1.1491873,0.5037749,12.519501,9.989376,10500,-27.678589,105,1.0183439
100,2476.631695985794,0.26540527,1.215157,-0.013255201,2080499,160.3715,1.602323,21502.715,-149.8782,-25.22266,9.996027,[-0.201  1.856 -2.205 -2.879 -1.429],-1.4038086e-05,480.89,,0.13689497,-147.50801,4806.884301099801,28.616577,1.0221845,0.21607973,4.180647,9.992054,10600,-964.7781,106,0.9973992
100,2512.1869876384735,0.23750678,1.4053084,-0.01215823,2128769,138.97588,2.4253957,19478.99,-141.8274,-19.88325,9.995253,[-0.207  1.85  -2.251 -2.871 -1.432],-4.8828124e-06,482.7,,0.10385624,-141.6237,4824.59997950485,20.653076,1.0271658,0.24429357,4.975135,9.990505,10700,-972.74255,107,0.9912002
100,2547.7201385498047,0.21148916,1.1734563,-0.01728058,2176206,194.5437,1.4219098,35874.96,-161.51562,-38.45818,9.995023,[-0.198  1.852 -2.252 -2.872 -1.431],-8.728027e-05,474.37,,0.23065853,-160.62395,4741.233266095365,40.371826,1.0016452,0.23891747,2.422414,9.990046,10800,-953.02875,108,0.9725223
100,2583.7137100696564,0.11652223,1.0712705,-0.01615339,2225295,97.80744,1.1937855,9635.812,-131.60703,-9.851821,9.996319,[-0.19   1.828 -2.255 -2.847 -1.436],-5.432129e-05,490.89,,0.3354274,-131.51228,4906.9815038978495,10.313538,0.99519885,0.13783221,2.1248474,9.992638,10900,-973.1021,109,0.987495
100,2619.3069858551025,0.9005525,25.965252,-0.016670374,2274023,126.944885,264.73206,11578.725,-139.83789,-14.796559,9.997296,[-0.186  1.827 -2.255 -2.846 -1.435],-8.300781e-05,487.28,,0.0005182798,-137.739,4871.37229841717,18.438171,2.4179816,9.471574,38.474724,9.994593,11000,-974.96,110,0.98840857
100,2655.9138944149017,0.23081316,1.4190363,-0.016647484,2323292,2.3802025,2.1931634,0.41443965,-122.04118,0.075030155,9.995621,[-0.209  1.818 -2.276 -2.836 -1.436],-4.0283205e-05,492.69,,0.07267333,-121.65355,4924.628754714216,0.82629395,1.0478181,0.18986906,3.168974,9.991241,11100,-17.563477,111,0.99005175
100,2691.027205467224,0.09663708,1.0466708,-0.01598545,2371728,138.99506,1.1410353,19371.95,-141.80788,-20.06417,9.996291,[-0.2    1.818 -2.276 -2.837 -1.436],4.760742e-05,484.36,,0.42836338,-141.72333,4841.694671226113,20.51825,0.9778672,0.17649761,1.8071887,9.992582,11200,-972.8778,112,1.010256
100,2727.806336402893,0.1944103,1.283011,-0.016396025,2421088,2.589041,2.009857,0.77635646,-122.16324,-0.08982148,9.997018,[-0.195  1.813 -2.278 -2.831 -1.435],-5.7983398e-05,493.6,,0.19188462,-121.8297,4934.418939928273,0.79351807,1.0334998,0.15717876,2.6856992,9.994036,11300,-16.894836,113,0.9904831
100,2764.415250301361,0.14779738,1.0543797,-0.020750424,2470411,97.82413,1.0911982,7876.6914,-131.51146,-8.899131,9.997379,[-0.187  1.813 -2.278 -2.831 -1.435],8.056641e-05,493.23,,0.5084355,-130.83899,4930.897396787291,10.09613,1.0108478,0.11941509,1.7027098,9.994759,11400,-973.3158,114,0.99356455
100,2800.193487405777,0.096587665,1.0429347,-0.022155762,2519091,139.02484,1.1526744,19493.03,-141.6181,-19.884413,9.996771,[-0.184  1.802 -2.269 -2.814 -1.44 ],2.3193359e-05,486.8,,0.33987033,-141.5438,4866.319610342541,20.277527,0.9821647,0.16259547,1.9897678,9.993542,11500,-973.1211,115,0.9965707
100,2837.120430469513,0.034677535,1.0051767,-0.022913503,2568431,98.82047,1.0176865,9810.96,-131.6513,-9.967623,9.998021,[-0.18   1.801 -2.269 -2.813 -1.441],-1.953125e-05,493.4,,0.74363697,-131.62477,4932.911062485664,10.17041,0.98824203,0.11431189,1.1903871,9.996042,11600,-983.22736,116,1.0011896
100,2872.654388666153,0.12470907,1.0701733,-0.023193251,2617702,97.82095,1.2515293,9364.691,-131.56268,-9.670637,9.997329,[-0.179  1.798 -2.27  -2.809 -1.442],-1.8310546e-06,492.71,,0.29713884,-131.37932,4925.673726877746,10.159912,1.0006008,0.12471302,1.8191885,9.9946575,11700,-973.25854,117,0.98242265
100,2909.4567840099335,0.04909802,1.0086249,-0.022125218,2667083,98.82259,1.0349851,9846.575,-131.62126,-9.939018,9.998009,[-0.174  1.799 -2.279 -2.814 -1.442],-4.5166016e-05,493.81,,0.60768443,-131.59723,4937.0065129540435,10.139343,0.9897137,0.11085838,1.2580025,9.996017,11800,-983.25604,118,0.9988067
100,2945.056492090225,0.17559391,1.0825924,-0.025419628,2716466,97.83044,1.2698061,7759.912,-131.53923,-8.815829,9.99818,[-0.173  1.799 -2.279 -2.814 -1.441],4.1503907e-05,493.83,,0.33165413,-130.7399,4937.29055640839,10.042725,1.0156293,0.11677721,2.0479522,9.996361,11900,-973.3766,119,1.0012634
100,2981.687484264374,0.052771013,1.0066912,-0.026260728,2765912,98.82615,1.010124,9588.773,-131.60014,-9.812307,9.99823,[-0.169  1.81  -2.302 -2.83  -1.444],0.00010314942,494.46,,0.7579357,-131.5026,4943.613178065139,10.095886,0.99209595,0.105030224,1.2108138,9.99646,12000,-983.3017,120,1.0035521
100,3018.023096561432,,1.0,-0.026260728,2815413,98.83125,1.0,9866.279,-131.63622,-9.977886,9.999059,[-0.169  1.804 -2.302 -2.822 -1.445],9.1552734e-05,495.01,,1.0,-131.63622,4949.522843380502,10.036255,0.99002,0.099398725,1.0,9.998117,12100,-983.35803,121,1.0
100,3053.594551086426,0.35643604,1.827828,-0.028395569,2865005,39.241722,4.9371758,286.32404,-125.65987,-1.744501,9.998954,[-0.169  1.804 -2.302 -2.822 -1.445],-3.7231446e-05,495.92,,0.10179924,-124.0013,4958.569379879749,4.0742188,1.1376731,0.32115486,13.517609,9.997908,12200,-390.4489,122,0.9821856
100,3090.3293166160583,0.12123554,1.0903803,-0.0281882,2914736,0.95299476,1.294458,0.24900022,-121.758675,-0.016584907,9.997492,[-0.183  1.802 -2.322 -2.822 -1.447],-9.70459e-05,497.31,,0.2710408,-121.69033,4971.733981929243,0.33691406,1.0110692,0.08190102,1.9313408,9.994984,12300,-6.0369873,123,0.9815436
100,3125.0166277885437,0.3551324,1.3415483,-0.03628964,2962562,187.416,2.0302916,30761.201,-159.735,-34.495907,9.996281,[-0.178  1.802 -2.323 -2.823 -1.447],3.3569337e-05,478.26,,0.08370139,-157.25235,4780.714548731118,38.44464,1.0628934,0.25190178,7.1453166,9.992561,12400,-954.9495,124,0.9910186
100,3161.5844407081604,5.9583213e-06,1.0,-0.03628964,3012389,1.2538261,1.0,1.5878853,-121.82529,-0.17343183,9.998527,[-0.185  1.799 -2.339 -2.83  -1.455],3.8452148e-05,498.27,,0.9999526,-121.82529,4981.849997998325,0.29193115,0.99654,0.05871752,1.0000302,9.997053,12500,-11.7369995,125,1.0000001
100,3196.9456071853638,0.62565434,10.324764,-0.036253802,3061204,127.47508,85.45476,13000.6455,-139.7545,-15.651007,9.996892,[-0.185  1.799 -2.339 -2.83  -1.455],1.2207031e-06,488.15,,0.01096827,-138.29518,4879.869023011247,18.404236,1.7064912,3.4117558,24.577991,9.993784,12600,-974.9982,126,0.9788913
100,3233.1537013053894,0.034688324,1.0021902,-0.037048124,3110393,2.3624837,1.0034497,5.0134783,-122.117386,-0.46081683,9.9957285,[-0.204  1.788 -2.357 -2.82  -1.455],-1.15966795e-05,491.89,,0.868212,-122.095726,4916.67951791621,0.8934326,0.9848603,0.12646103,1.0999455,9.991457,12700,-12.136902,127,0.99736214
100,3266.3469841480255,0.2824126,1.1406395,-0.0438502,3156127,252.8823,1.3326604,62102.6,-191.29822,-68.09697,9.993976,[-0.203  1.789 -2.357 -2.819 -1.456],3.0517578e-05,457.34,,0.26751658,-190.21298,4570.538363639308,70.272156,0.9595986,0.29601678,4.8888187,9.987951,12800,-923.1293,128,1.015319
100,3302.2250378131866,0.26551878,1.448324,-0.04344353,3204794,98.78,2.3484945,9877.597,-131.9711,-9.845616,9.994412,[-0.197  1.774 -2.377 -2.806 -1.463],0.00011840821,486.67,,0.088392414,-131.5813,4863.866245592087,10.89386,1.0414764,0.22658741,5.5879335,9.988825,12900,-982.505,129,0.98776704
100,3339.470827102661,,1.0,-0.04344353,3254529,0.8513325,1.0,0.7320925,-121.72689,-0.088255584,9.99744,[-0.189  1.774 -2.378 -2.806 -1.462],-5.1879884e-05,497.35,,1.0,-121.72689,4972.107311908444,0.31262207,0.9947,0.072607696,1.0,9.994881,13000,-5.0771484,130,1.0
100,3374.118726491928,0.16197214,1.1034783,-0.046711583,3303168,138.3237,1.305845,18728.365,-141.59291,-19.461823,9.99714,[-0.189  1.774 -2.378 -2.806 -1.462],2.2583008e-05,486.39,,0.24393211,-141.2627,4862.3957193540755,20.208557,0.9971543,0.17042655,2.9392014,9.99428,13100,-973.18744,131,0.99142575
100,3411.235854625702,0.1883124,1.2528138,-0.046864994,3352703,2.1036587,1.9648224,0.40282208,-121.96708,-0.01094677,9.997161,[-0.183  1.763 -2.381 -2.795 -1.466],3.8452148e-05,495.35,,0.11752354,-121.7367,4951.976669306601,0.5829468,1.0329763,0.14155336,2.727202,9.994322,13200,-16.933655,132,0.99115103
100,3446.855916261673,0.14011578,1.0578406,-0.0491535,3402025,97.8271,1.171866,8581.003,-131.49219,-9.207913,9.997382,[-0.175  1.763 -2.382 -2.796 -1.466],-3.90625e-05,493.22,,0.38778213,-130.9922,4930.790600185492,10.0824585,1.0033226,0.119249284,1.5751712,9.994764,13300,-973.335,133,0.9902969
100,3483.9318051338196,1.0938083e-05,1.0,-0.0491535,3451898,0.6819752,1.0,0.469722,-121.71005,-0.062094126,9.998206,[-0.172  1.769 -2.402 -2.806 -1.468],6.7749024e-05,498.73,,0.9998886,-121.710045,4986.28699202756,0.20831299,0.99746,0.05033528,1.0000615,9.996412,13400,-5.5319214,134,0.9999998
100,3519.844249486923,,1.0,-0.0491535,3501835,0.45189676,1.0,0.2062684,-121.741104,-0.08336438,9.99901,[-0.172  1.769 -2.402 -2.806 -1.468],7.93457e-05,499.37,,1.0,-121.741104,4993.087516005141,0.1506958,0.99874,0.035473935,1.0,9.99802,13500,-4.3306885,135,1.0
100,3555.8241243362427,,1.0,-0.0491535,3551777,0.27248332,1.0,0.07499663,-121.65117,-0.0035145523,9.998181,[-0.172  1.769 -2.402 -2.806 -1.468],3.479004e-05,499.42,,1.0,-121.65117,4993.1718075368935,0.15142822,0.99884,0.034039382,1.0,9.996363,13600,-2.0993042,136,1.0
100,3590.9038379192352,0.09097551,1.0236222,-0.049774185,3601137,98.822586,1.0692632,9501.094,-131.59297,-9.767662,9.997791,[-0.172  1.769 -2.402 -2.806 -1.468],-2.2583008e-05,493.6,,0.6128732,-131.48148,4934.792504660508,10.139832,0.9945258,0.113547795,1.5939006,9.995583,13700,-983.2601,137,1.00082
100,3626.8510389328003,0.13647436,1.0389963,-0.053805254,3649510,168.29228,1.0706401,27150.94,-151.28574,-28.894777,9.997956,[-0.173  1.76  -2.401 -2.795 -1.469],-3.4179688e-05,483.73,,0.5512094,-150.82298,4836.197217894061,29.81311,0.98616225,0.18126573,1.6752341,9.995913,13800,-963.5857,138,0.9986461
100,3662.8326332569122,0.41797414,17.059824,-0.056640074,3698409,114.15863,237.81221,2843.1562,-138.02939,-7.516656,9.998201,[-0.174  1.756 -2.414 -2.796 -1.473],-2.4414063e-05,488.99,,0.0015120954,-131.04391,4888.902627420973,16.528076,2.0502295,7.6623745,7.531227,9.996403,13900,-803.19525,139,0.90478575
100,3699.3378319740295,0.19885816,1.2276086,-0.05624446,3747751,2.1509771,1.6498747,2.1856067,-122.01292,-0.13531718,9.996248,[-0.196  1.756 -2.47  -2.796 -1.476],6.164551e-05,493.42,,0.17934594,-121.83397,4932.227437408507,0.73205566,1.0236876,0.14231674,3.6628253,9.9924965,14000,-14.434448,140,0.9953659
100,3734.40180516243,0.16972351,1.198126,-0.05498135,3796705,97.80465,1.6615676,9615.135,-131.78151,-9.905505,9.996856,[-0.19   1.756 -2.47  -2.796 -1.475],2.0751953e-05,489.54,,0.17083484,-131.61505,4893.739701375292,10.430298,1.0126163,0.16596764,2.240716,9.993711,14100,-972.9868,141,0.99478877
100,3770.4374780654907,,1.0,-0.05498135,3846554,0.7008391,1.0,0.49613035,-121.72607,-0.07646607,9.998342,[-0.183  1.756 -2.47  -2.797 -1.474],1.3427734e-05,498.49,,1.0,-121.72607,4983.947450059895,0.21014404,0.99698,0.05487263,1.0,9.996683,14200,-5.4768066,142,1.0
100,3805.504407644272,2.0430962e-05,1.0,-0.05498135,3895779,98.817055,1.0,9863.446,-131.78574,-10.139688,9.998049,[-0.183  1.756 -2.47  -2.797 -1.474],4.6386718e-05,492.25,,0.99983716,-131.78574,4921.415935436938,10.304321,0.9845,0.12351954,1.0001727,9.996098,14300,-983.09595,143,0.99999905
100,3841.2971711158752,2.8009836e-06,1.0,-0.05498135,3945445,1.0644591,1.0,1.144491,-121.79775,-0.15983465,9.997381,[-0.183  1.756 -2.47  -2.797 -1.474],9.765625e-06,496.66,,0.9999825,-121.79775,4965.181466758685,0.3892212,0.99332,0.08145788,1.0000169,9.994762,14400,-5.617859,144,0.99999994
100,3876.1861374378204,0.10427946,1.0704705,-0.054057647,3994701,98.82088,1.2538115,9853.087,-131.76797,-10.025109,9.998085,[-0.183  1.756 -2.47  -2.797 -1.474],5.493164e-05,492.56,,0.38947213,-131.70415,4924.535409287815,10.280029,0.99830794,0.12577596,2.1851487,9.99617,14500,-983.11774,145,1.0041078
100,3912.495856285095,,1.0,-0.054057647,4044519,0.7505542,1.0,0.5690424,-121.705986,-0.062370606,9.997849,[-0.178  1.756 -2.47  -2.797 -1.473],2.6245118e-05,498.18,,1.0,-121.705986,4980.606969054677,0.24664307,0.99636,0.06022333,1.0,9.995699,14600,-6.0894165,146,1.0
100,3946.885439157486,0.29744205,1.3520929,-0.056180604,4092861,138.29219,2.0676658,16993.377,-141.73523,-18.641544,9.995725,[-0.178  1.756 -2.47  -2.797 -1.473],-0.00010986328,483.42,,0.15748428,-140.69577,4832.020210941255,20.515259,1.0427325,0.2266524,6.24529,9.991449,14700,-972.88745,147,0.97022104
100,3983.5062532424927,0.04393581,1.0051548,-0.057617202,4142236,98.8229,1.0120357,9745.158,-131.63918,-9.937822,9.998206,[-0.169  1.74  -2.463 -2.774 -1.475],2.2583008e-05,493.75,,0.721949,-131.60854,4936.496104925735,10.144348,0.9894203,0.11132983,1.230927,9.996412,14800,-983.2601,148,0.99397653
100,4019.3981161117554,0.06713516,1.0107042,-0.060537193,4191591,98.82258,1.0169752,9651.978,-131.60686,-9.854466,9.99783,[-0.17   1.737 -2.462 -2.771 -1.477],-3.173828e-05,493.55,,0.65553,-131.55203,4934.307973552111,10.152222,0.9918068,0.113422155,1.4357297,9.995661,14900,-983.25055,149,0.99919266
100,4055.0687811374664,0.030559089,1.0020083,-0.060575455,4240912,97.827835,1.0039164,9625.107,-131.56395,-9.890588,9.998022,[-0.171  1.736 -2.462 -2.771 -1.479],3.234863e-05,493.21,,0.86942124,-131.55013,4931.003950109013,10.088074,0.9873042,0.11584469,1.1558017,9.996044,15000,-973.33514,150,1.0083767
100,4090.292044878006,0.16797659,1.0730225,-0.06592023,4290277,97.831474,1.0985132,6730.09,-131.5443,-8.234265,9.9982815,[-0.17   1.735 -2.463 -2.771 -1.48 ],4.4555665e-05,493.65,,0.48805538,-130.34966,4935.5314499084625,10.038269,1.0220914,0.117737636,1.6289616,9.996563,15100,-973.3827,151,1.0054133
100,4128.596290588379,,1.0,-0.06592023,4340197,0.37776834,1.0,0.1441514,-121.68921,-0.038482327,9.998434,[-0.17   1.747 -2.493 -2.788 -1.485],-4.5776367e-05,499.2,,1.0,-121.68921,4991.096400034642,0.16693115,0.9984,0.03996892,1.0,9.996868,15200,-2.4954224,152,1.0
100,4164.164084911346,3.801061e-05,1.0,-0.06592023,4390039,0.67845035,1.0,0.46477363,-121.707405,-0.061049785,9.998073,[-0.17   1.747 -2.493 -2.788 -1.485],-1.953125e-05,498.42,,0.99962467,-121.70738,4983.117653579955,0.22021484,0.99684,0.056124058,1.0002892,9.996145,15300,-4.574951,153,0.9999995
100,4199.6974148750305,0.04334308,1.0062048,-0.06765932,4439298,98.81907,1.0131308,9813.57,-131.78723,-10.090903,9.998218,[-0.17   1.747 -2.493 -2.788 -1.485],-2.3193359e-05,492.59,,0.7793343,-131.76263,4924.903076591596,10.2855835,0.9874527,0.12112549,1.1833384,9.996435,15400,-983.11334,154,0.9968466
100,4260.297177553177,0.1554796,1.0685143,-0.0686865,4488742,97.83649,1.1721268,8011.9297,-131.52048,-8.958759,9.998684,[-0.169  1.746 -2.493 -2.789 -1.487],7.141113e-05,494.44,,0.42287016,-130.9242,4943.628827323911,9.965759,1.0153782,0.10963692,1.7977244,9.997368,15500,-973.4516,155,0.97933877
100,4296.780219554901,0.058958232,1.0096087,-0.06777766,4538178,97.835884,1.0173081,9315.47,-131.52583,-9.689798,9.998713,[-0.167  1.76  -2.517 -2.809 -1.488],-1.0375977e-05,494.36,,0.7564844,-131.39555,4942.843562729159,9.971252,0.9928953,0.106088474,1.2540548,9.997425,15600,-973.44977,156,0.9939289
100,4333.372212409973,0.06613783,1.0085908,-0.06571375,4587171,138.36688,1.0098047,19040.906,-141.43085,-19.620764,9.998895,[-0.167  1.766 -2.525 -2.817 -1.487],-2.1972657e-05,489.93,,0.7761113,-141.33318,4898.638128301578,19.856384,0.98418283,0.14112082,1.4035319,9.997789,15700,-973.5452,157,0.9984605
100,4370.022170782089,,1.0,-0.06571375,4637049,0.8110854,1.0,0.6644929,-121.7643,-0.11039123,9.998695,[-0.167  1.769 -2.532 -2.823 -1.485],1.2817382e-05,498.78,,1.0,-121.7643,4987.029005645043,0.21295166,0.99756,0.04933418,1.0,9.997391,15800,-7.480896,158,1.0
100,4405.898285865784,0.07272738,1.0171404,-0.066061206,4686550,98.83392,1.0509292,9536.213,-131.63864,-9.808679,9.99932,[-0.167  1.769 -2.532 -2.823 -1.485],2.5024414e-05,495.01,,0.59876966,-131.53278,4949.6482750820705,10.01947,0.99581593,0.10016668,1.4294313,9.99864,15900,-983.3848,159,0.997701
100,4442.020109415054,0.030189583,1.003415,-0.06582656,4736044,98.83264,1.0107542,9794.225,-131.60437,-9.911897,9.998898,[-0.168  1.761 -2.531 -2.813 -1.485],-7.93457e-06,494.94,,0.87823236,-131.57626,4948.734395486464,10.026733,0.99086064,0.100194566,1.2003205,9.997795,16000,-983.372,160,0.99892896
100,4478.752377986908,,1.0,-0.06582656,4785877,0.8192127,1.0,0.67789096,-121.76627,-0.11487933,9.998489,[-0.169  1.758 -2.53  -2.809 -1.485],2.1362304e-05,498.33,,1.0,-121.76627,4982.423049982287,0.23834229,0.99666,0.05769744,1.0,9.996979,16100,-6.055908,161,1.0
100,4514.235024690628,,1.0,-0.06582656,4835747,0.71697515,1.0,0.5192224,-121.75919,-0.10505838,9.998714,[-0.169  1.758 -2.53  -2.809 -1.485],-1.7700195e-05,498.7,,1.0,-121.75919,4986.235672715609,0.20507812,0.9974,0.05092366,1.0,9.997429,16200,-6.280884,162,1.0
