MeanIW,TimestepsSoFar,ReturnStepMaxmin,EpisodesSoFar,EpLenMean,MinIW,InitialBound,J_sample_variance,MinD2w0t,Bound,MaxD2w0t,MeanD2w0t,StdIW,InitialReturnMean,EpThisIter,InitialReturnStd,StdD2w0t,MeanEntropy,MaxIW,EpRewMean,EntropyCoefficient,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMin,Weights,Iteration,TimeElapsed
1.0,6709167,0.016238213,16200,500.0,1.0,-121.71891,0.0020626234,1.0,-121.71891,1.0,1.0,,1.4648437e-05,100,0.04518498,,0.17785639,1.0,4999.587307161873,,-0.04913564,0.059448242,10.0,1.0,-0.12860107,[-0.02   0.669 -2.699 -1.94  -1.241],162,10641.650156974792
1.0000367,6758668,9.998459,16300,495.01,0.5745391,-131.63542,8992.574,,-131.39404,1.0732583,1.0081159,0.14099564,-6.713867e-06,100,98.83416,0.10186257,0.17265159,1.9214381,4949.59146282513,,-9.514497,10.000244,10.0,1.038221,-983.3873,[-0.02   0.669 -2.699 -1.94  -1.241],163,10712.33908867836
1.0,6808636,9.998379,16400,499.68,1.0,-121.7316,0.079906605,,-121.7316,1.0,0.99936,,5.4931643e-06,100,0.2812645,0.02529039,0.17265159,1.0,4996.270357518058,,-0.061819565,0.10650635,10.0,1.0,-2.749939,[-0.021  0.665 -2.699 -1.933 -1.246],164,10783.490538358688
1.0,6858636,0.01495266,16500,500.0,1.0,-121.71769,0.0025398447,1.0,-121.71769,1.0,1.0,,2.9907227e-05,100,0.050146434,,0.17265159,1.0,4999.609691116188,,-0.0479135,0.06298828,10.0,1.0,-0.18041992,[-0.021  0.665 -2.699 -1.933 -1.246],165,10855.342985391617
1.0,6908636,0.018080711,16600,500.0,1.0,-121.724396,0.0031270047,1.0,-121.724396,1.0,1.0,,-2.380371e-05,100,0.055642538,,0.17265159,1.0,4999.579831310237,,-0.05461925,0.07635498,10.0,1.0,-0.14221191,[-0.021  0.665 -2.699 -1.933 -1.246],166,10926.729758262634
1.0,6958625,9.998381,16700,499.89,1.0,-121.71745,0.011810627,,-121.71745,1.0,0.99978,,1.953125e-05,100,0.10813475,0.014830524,0.17265159,1.0,4998.370351055573,,-0.0476775,0.08538818,10.0,1.0,-0.9332886,[-0.021  0.665 -2.699 -1.933 -1.246],167,10996.627217531204
1.0,7008582,9.99835,16800,499.57,1.0,-121.74582,0.14690441,,-121.74582,1.0,0.99914,,-8.544922e-06,100,0.38136873,0.029313326,0.17265159,1.0,4995.161595786611,,-0.07603868,0.11468506,10.0,1.0,-3.7494507,[-0.021  0.665 -2.699 -1.933 -1.246],168,11067.642928600311
1.0,7058582,0.01905346,16900,500.0,1.0,-121.71927,0.002435061,1.0,-121.71927,1.0,1.0,,-4.8828124e-06,100,0.049097743,,0.17265159,1.0,4999.590569559114,,-0.049495637,0.06390381,10.0,1.0,-0.16680908,[-0.021  0.665 -2.699 -1.933 -1.246],169,11138.8499584198
1.0050431,7108443,9.998423,17000,498.61,0.44221994,-121.9113,0.8190579,,-121.835556,1.0807096,1.0032825,0.079134226,3.3569337e-05,100,2.0219798,0.053803306,0.17205177,1.2361132,4985.581503899663,,-0.12923162,0.28363037,10.0,1.0177407,-20.10962,[-0.021  0.665 -2.699 -1.933 -1.246],170,11209.289588212967
1.0,7158443,0.017760277,17100,500.0,1.0,-121.72758,0.003637099,1.0,-121.72758,1.0,1.0,,-1.8310546e-06,100,0.05999806,,0.17205177,1.0,4999.569419731916,,-0.057800185,0.0748291,10.0,1.0,-0.21948242,[-0.018  0.665 -2.699 -1.933 -1.247],171,11280.57265996933
1.0,7208443,0.019251823,17200,500.0,1.0,-121.72523,0.0032286397,1.0,-121.72523,1.0,1.0,,-6.713867e-05,100,0.056534562,,0.17205177,1.0,4999.579294100584,,-0.055452555,0.07928467,10.0,1.0,-0.16809082,[-0.018  0.665 -2.699 -1.933 -1.247],172,11350.635660171509
1.0,7258443,9.998447,17300,500.0,1.0,-121.71155,0.0034013987,1.0,-121.71155,1.0,1.0,,1.6479493e-05,100,0.05803667,,0.17205177,1.0,4999.485287428469,,-0.04177392,0.07550049,10.0,1.0,-0.23925781,[-0.018  0.665 -2.699 -1.933 -1.247],173,11422.323465585709
1.0,7308443,0.018808365,17400,500.0,1.0,-121.73238,0.0029514758,1.0,-121.73238,1.0,1.0,,-3.4179688e-05,100,0.054056283,,0.17205177,1.0,4999.576524676777,,-0.06260553,0.07879639,10.0,1.0,-0.22039795,[-0.018  0.665 -2.699 -1.933 -1.247],174,11493.482822179794
1.0,7358425,9.998358,17500,499.82,1.0,-121.71639,0.024325158,,-121.71639,1.0,0.99964,,-4.699707e-05,100,0.15518552,0.018970568,0.17205177,1.0,4997.664272663357,,-0.046616662,0.08642578,10.0,1.0,-1.4491577,[-0.018  0.665 -2.699 -1.933 -1.247],175,11564.331792593002
1.0,7408425,0.019185066,17600,500.0,1.0,-121.72606,0.0034439801,1.0,-121.72606,1.0,1.0,,-2.5024414e-05,100,0.05839647,,0.17205177,1.0,4999.586682066691,,-0.056280874,0.0793457,10.0,1.0,-0.19927979,[-0.018  0.665 -2.699 -1.933 -1.247],176,11635.689887046814
0.9955454,7458282,9.99807,17700,498.57,0.45392182,-121.83165,0.2949517,,-121.784195,1.0805069,1.0012658,0.07127134,-9.033203e-05,100,1.0540689,0.05408911,0.17199777,1.1757748,4985.090852457847,,-0.09069832,0.21618652,10.0,1.0127158,-9.166565,[-0.018  0.665 -2.699 -1.933 -1.247],177,11705.939106225967
1.0,7508282,0.015901566,17800,500.0,1.0,-121.72807,0.0033078145,1.0,-121.72807,1.0,1.0,,5.6152345e-05,100,0.05722653,,0.17199777,1.0,4999.568033046522,,-0.05829953,0.08190918,10.0,1.0,-0.1850586,[-0.016  0.666 -2.698 -1.933 -1.247],178,11777.449672698975
1.0014898,7557784,9.998386,17900,495.02,0.6029076,-131.53859,9122.328,,-131.39418,1.0319285,1.0006903,0.09893364,2.6855469e-05,100,97.840454,0.10056536,0.1702101,1.3633455,4949.677438025558,,-9.587126,9.899292,10.0,1.0213208,-973.5,[-0.016  0.666 -2.698 -1.933 -1.247],179,11847.834980726242
1.002961,7607285,9.998384,18000,495.01,0.9463653,-131.64334,9854.077,,-131.63945,1.0006462,0.9902025,0.014708925,-6.8359375e-05,100,98.83299,0.09941947,0.17084078,1.0686133,4949.577211347072,,-9.967372,10.016418,10.0,1.0003936,-983.3758,[-0.016  0.66  -2.683 -1.922 -1.249],180,11920.028698921204
1.0,7657278,9.998377,18100,499.93,1.0,-121.70764,0.005739636,,-121.70764,1.0,0.99986,,1.8310546e-06,100,0.07538411,0.011831056,0.17084078,1.0,4998.770340085899,,-0.037861243,0.07519531,10.0,1.0,-0.5274658,[-0.016  0.66  -2.683 -1.922 -1.248],181,11991.273447036743
1.0104654,7706281,9.998003,18200,490.03,0.4436521,-141.44835,17537.443,,-140.81506,1.0647418,1.0050026,0.14335933,6.591797e-05,100,138.3677,0.14408505,0.16789158,1.5508791,4899.688208205148,,-18.80263,19.839172,10.0,1.0489225,-973.5517,[-0.016  0.66  -2.683 -1.922 -1.248],182,12061.227611541748
0.9981914,7755785,9.99847,18300,495.04,0.62947494,-131.34068,7214.428,,-130.40782,1.052507,1.0041609,0.106203966,-8.911133e-05,100,95.884674,0.1008952,0.16638273,1.4699926,4949.89538878466,,-8.525971,9.708435,10.0,1.0281,-954.0404,[-0.016  0.657 -2.716 -1.929 -1.251],183,12133.398144960403
1.0,7805784,9.998535,18400,499.99,1.0,-121.70275,0.0031167413,,-121.70275,1.0,0.99998,,5.0048828e-05,100,0.055556204,0.004472087,0.16638273,1.0,4999.4070796281185,,-0.032974467,0.068847656,10.0,1.0,-0.18103027,[-0.018  0.662 -2.752 -1.937 -1.253],184,12206.86422586441
1.0020802,7855285,9.998535,18500,495.01,0.9113617,-131.63512,9801.252,,-131.61821,1.0220202,0.9918624,0.037630763,5.6152345e-05,100,98.834564,0.0996149,0.16621459,1.2610286,4949.6116599970155,,-9.931977,10.000061,10.0,1.0048277,-983.39136,[-0.018  0.662 -2.752 -1.937 -1.253],185,12277.432229995728
1.0,7905285,0.018651009,18600,500.0,1.0,-121.72563,0.0033126299,1.0,-121.72563,1.0,1.0,,2.2583008e-05,100,0.057258815,,0.16621459,1.0,4999.5965176043255,,-0.055851296,0.07513428,10.0,1.0,-0.20239258,[-0.019  0.66  -2.752 -1.935 -1.253],186,12348.639998435974
1.0,7955285,0.014735222,18700,500.0,1.0,-121.72487,0.0025172452,1.0,-121.72487,1.0,1.0,,6.0424805e-05,100,0.04992846,,0.16621459,1.0,4999.588109299999,,-0.05509287,0.07556152,10.0,1.0,-0.13519287,[-0.019  0.66  -2.752 -1.935 -1.253],187,12419.494240760803
1.0,8005285,0.018828392,18800,500.0,1.0,-121.72733,0.0022621872,1.0,-121.72733,1.0,1.0,,-3.7231446e-05,100,0.047337014,,0.16621459,1.0,4999.602024032979,,-0.057552952,0.068603516,10.0,1.0,-0.1459961,[-0.019  0.66  -2.752 -1.935 -1.253],188,12490.858967065811
0.9995313,8054786,9.998516,18900,495.01,0.8550987,-131.64198,9776.065,,-131.61357,1.006303,0.9914192,0.03872735,7.93457e-06,100,98.833786,0.09954524,0.16577147,1.1718596,4949.605208302934,,-9.926226,10.008667,10.0,1.0029035,-983.3836,[-0.019  0.66  -2.752 -1.935 -1.253],189,12561.526973962784
1.0,8104764,9.998039,19000,499.78,1.0,-121.70796,0.019522091,,-121.70796,1.0,0.99956,,6.530762e-05,100,0.13903062,0.020972148,0.16577147,1.0,4997.185029700975,,-0.038183942,0.09234619,10.0,1.0,-1.177063,[-0.02   0.658 -2.752 -1.931 -1.253],190,12633.223658800125
1.0,8154737,9.99852,19100,499.73,1.0,-121.72846,0.05128523,,-121.72846,1.0,0.99946,,-4.1503907e-05,100,0.22533275,0.023230916,0.16577147,1.0,4996.803102511267,,-0.05868843,0.09295654,10.0,1.0,-2.1605225,[-0.02   0.658 -2.752 -1.931 -1.253],191,12705.163209676743
0.98526704,8202669,9.996828,19200,479.32,0.32714254,-161.13141,32877.812,,-159.58525,1.236498,1.0360475,0.2743962,-2.4414063e-05,100,193.17125,0.22001821,0.15583873,2.1812904,4792.320370053842,,-36.806118,39.58539,10.0,1.1528444,-953.81036,[-0.02   0.658 -2.752 -1.931 -1.253],192,12773.081718206406
1.0,8252669,0.018084526,19300,500.0,1.0,-121.72365,0.002954596,1.0,-121.72365,1.0,1.0,,4.0893556e-05,100,0.05408747,,0.15583873,1.0,4999.614453600025,,-0.053867467,0.067871094,10.0,1.0,-0.2600708,[-0.02   0.639 -2.77  -1.911 -1.263],193,12845.506430387497
1.0,8302131,9.998133,19400,494.62,1.0,-131.64777,9866.393,,-131.64777,1.0,0.98924,,8.544922e-06,100,98.83181,0.10316813,0.15583873,1.0,4945.610875165863,,-9.97799,10.028564,10.0,1.0,-983.35876,[-0.02   0.639 -2.77  -1.911 -1.263],194,12915.885601758957
0.9966975,8351993,9.997274,19500,498.62,0.5276529,-121.769066,0.16711846,,-121.738014,1.053952,1.0005858,0.06372792,3.601074e-05,100,0.704213,0.052921962,0.15553269,1.1778905,4985.394547240256,,-0.05024045,0.2078247,10.0,1.0104591,-5.9643555,[-0.02   0.639 -2.77  -1.911 -1.263],195,12986.813211679459
1.0,8401993,0.01832676,19600,500.0,1.0,-121.72929,0.003127627,1.0,-121.72929,1.0,1.0,,7.080078e-05,100,0.055642292,,0.15553269,1.0,4999.598411330418,,-0.05951025,0.07409668,10.0,1.0,-0.14489746,[-0.018  0.64  -2.77  -1.911 -1.263],196,13058.26008939743
0.9920478,8451858,9.998543,19700,498.65,0.46442327,-121.89065,1.1498253,,-121.837036,1.1389401,1.0049336,0.095435895,4.3945314e-05,100,1.931291,0.05400141,0.15539475,1.2990952,4986.007456788919,,-0.13434573,0.25616455,10.0,1.0249456,-19.212036,[-0.018  0.64  -2.77  -1.911 -1.263],197,13129.370803833008
1.0051855,8501346,9.998106,19800,494.88,0.7823986,-131.62982,9591.463,,-131.54749,1.0167816,0.99414295,0.06890935,5.6762696e-05,100,98.83302,0.10115293,0.15295818,1.2820922,4948.205942556114,,-9.821328,10.012695,10.0,1.0088773,-983.37537,[-0.014  0.639 -2.77  -1.911 -1.264],198,13199.85180401802
1.0,8551346,0.018105507,19900,500.0,1.0,-121.72372,0.0029956906,1.0,-121.72372,1.0,1.0,,-5.3100586e-05,100,0.054463267,,0.15295818,1.0,4999.616505623746,,-0.053937607,0.06311035,10.0,1.0,-0.1887207,[-0.015  0.636 -2.77  -1.907 -1.266],199,13272.09406375885
1.0016754,8600831,9.998112,20000,494.85,0.8495682,-131.5312,9473.65,,-131.47188,1.0069486,0.99222845,0.050507296,,100,97.839874,0.10123346,0.1520353,1.2034798,4947.9082104677445,,-9.763016,9.919922,10.0,1.004774,-973.4935,[-0.015  0.636 -2.77  -1.907 -1.266],200,13342.601408720016
1.0,8650824,9.998579,20100,499.93,1.0,-121.70902,0.0060608406,,-121.70902,1.0,0.99986,,-5.9204103e-05,100,0.07746372,0.0118309185,0.1520353,1.0,4998.817198114909,,-0.039242674,0.06793213,10.0,1.0,-0.5988159,[-0.015  0.632 -2.77  -1.901 -1.267],201,13414.505072832108
1.0,8700824,0.017168999,20200,500.0,1.0,-121.72577,0.0035689939,1.0,-121.72577,1.0,1.0,,7.93457e-06,100,0.059427775,,0.1520353,1.0,4999.601049777801,,-0.05599262,0.06616211,10.0,1.0,-0.21392822,[-0.015  0.632 -2.77  -1.901 -1.267],202,13485.309001207352
1.0,8750824,0.016712189,20300,500.0,1.0,-121.72559,0.0028740817,1.0,-121.72559,1.0,1.0,,4.3945314e-05,100,0.053349186,,0.1520353,1.0,4999.609360789884,,-0.055813286,0.07366943,10.0,1.0,-0.1486206,[-0.015  0.632 -2.77  -1.901 -1.267],203,13555.554302453995
1.012808,8800326,9.998545,20400,495.02,0.24971579,-131.54092,4657.9653,,-129.485,1.1792097,1.0664476,0.2691316,6.1035157e-06,100,97.84071,0.11590432,0.14257395,2.343738,4949.716297951637,,-6.858905,9.901611,10.0,1.1544751,-973.5026,[-0.015  0.632 -2.77  -1.901 -1.267],204,13626.237768411636
1.0,8850326,0.016506195,20500,500.0,1.0,-121.7266,0.0029141607,1.0,-121.7266,1.0,1.0,,2.746582e-05,100,0.053719588,,0.14257395,1.0,4999.624052634702,,-0.05682397,0.06628418,10.0,1.0,-0.1930542,[-0.015  0.638 -2.814 -1.917 -1.276],205,13698.067417621613
0.99998784,8899827,9.998604,20600,495.01,0.99825335,-131.63637,9866.442,,-131.63611,1.0000007,0.99002,0.00058893254,-5.0048828e-05,100,98.83479,0.09939866,0.14258224,1.0029308,4949.630030706238,,-9.966326,10.004089,10.0,1.0,-983.3936,[-0.015  0.638 -2.814 -1.917 -1.276],206,13768.484053134918
0.9968619,8949698,9.998547,20700,498.71,0.4563388,-121.88549,0.7119734,,-121.823425,1.0931919,1.0023596,0.07390831,9.2773436e-05,100,1.7693988,0.051624224,0.14263561,1.1443622,4986.611497140278,,-0.12260237,0.24847412,10.0,1.0148238,-17.596863,[-0.015  0.638 -2.814 -1.917 -1.276],207,13839.531144618988
0.99003565,8999199,9.998571,20800,495.01,0.7142315,-131.6354,9630.557,,-131.56732,1.0245053,0.9944458,0.07003758,5.6762696e-05,100,98.834724,0.09989046,0.1403031,1.2680994,4949.620324282628,,-9.845227,9.997864,10.0,1.0094943,-983.3929,[-0.012  0.639 -2.814 -1.917 -1.276],208,13909.779158592224
1.0,9049199,0.019577026,20900,500.0,1.0,-121.7297,0.0029881564,1.0,-121.7297,1.0,1.0,,2.1972657e-05,100,0.054393336,,0.1403031,1.0,4999.621989983333,,-0.059921287,0.07110596,10.0,1.0,-0.19537354,[-0.014  0.636 -2.814 -1.913 -1.279],209,13981.598257541656
1.0038109,9098201,9.998177,21000,490.02,0.87893575,-141.54852,19392.637,,-141.50449,1.008346,0.98212093,0.04677296,7.3242186e-06,100,139.06577,0.14016646,0.14100888,1.2792084,4899.629596798737,,-19.806213,19.925049,10.0,1.0041691,-973.4602,[-0.014  0.636 -2.814 -1.913 -1.279],210,14051.131177902222
0.99739796,9147203,9.998215,21100,490.02,0.87133884,-141.55096,19470.584,,-141.53453,1.0026326,0.9813268,0.038725954,-7.324219e-05,100,139.06567,0.1400488,0.1426564,1.2108071,4899.635658146807,,-19.8489,19.934021,10.0,1.0025748,-973.4597,[-0.014  0.633 -2.814 -1.908 -1.278],211,14121.535130500793
1.0,9197203,0.018239021,21200,500.0,1.0,-121.72194,0.0027217146,1.0,-121.72194,1.0,1.0,,8.544922e-06,100,0.051906507,,0.1426564,1.0,4999.641371482371,,-0.05216389,0.06463623,10.0,1.0,-0.14056396,[-0.014  0.633 -2.814 -1.908 -1.276],212,14192.398830652237
0.9763829,9246207,9.99811,21300,490.04,0.458496,-141.3551,17545.424,,-140.84111,1.0652179,1.0080258,0.15724578,-6.652832e-05,100,137.66705,0.14462501,0.13561665,1.6240809,4899.815219779138,,-18.817152,19.745972,10.0,1.0559974,-963.6706,[-0.014  0.633 -2.814 -1.908 -1.276],213,14261.391875743866
0.9914432,9295212,9.998163,21400,490.05,0.3221866,-141.25664,13752.822,,-138.94505,1.1810974,1.0431738,0.26473752,-3.601074e-05,100,136.97757,0.15363994,0.1319429,2.0474272,4899.9270793242395,,-16.450638,19.641602,10.0,1.130244,-963.77155,[-0.015  0.63  -2.829 -1.908 -1.283],214,14332.946281909943
1.0,9345212,0.016345978,21500,500.0,1.0,-121.7251,0.0025797978,1.0,-121.7251,1.0,1.0,,2.1362304e-05,100,0.05054713,,0.1319429,1.0,4999.646123790388,,-0.055318817,0.064819336,10.0,1.0,-0.16522217,[-0.012  0.634 -2.896 -1.925 -1.287],215,14405.27687573433
1.0,9395212,0.018089294,21600,500.0,1.0,-121.72045,0.0019655216,1.0,-121.72045,1.0,1.0,,-4.2114258e-05,100,0.04410364,,0.1319429,1.0,4999.660401813189,,-0.050671786,0.059020996,10.0,1.0,-0.175354,[-0.012  0.634 -2.896 -1.925 -1.287],216,14476.378896474838
0.9999839,9445138,9.998665,21700,499.26,0.9991408,-121.77986,0.54730666,,-121.77981,1.0000001,0.99852,8.293789e-05,-5.3710937e-05,100,0.73659474,0.03844093,0.13194285,1.0001696,4992.139551261969,,-0.11003334,0.14202881,10.0,1.0,-7.314453,[-0.012  0.634 -2.896 -1.925 -1.287],217,14547.598808288574
0.9986817,9494640,9.998695,21800,495.02,0.64454716,-131.53128,9081.976,,-131.35887,1.0236496,1.0004107,0.09713539,5.432129e-05,100,97.8428,0.10052077,0.1311636,1.4128228,4949.75180078465,,-9.557804,9.89209,10.0,1.0204985,-973.5234,[-0.012  0.634 -2.896 -1.925 -1.287],218,14619.030172348022
1.0,9544640,0.017662048,21900,500.0,1.0,-121.72979,0.0030500847,1.0,-121.72979,1.0,1.0,,6.652832e-05,100,0.054960374,,0.1311636,1.0,4999.634178598425,,-0.06001417,0.07299805,10.0,1.0,-0.20245361,[-0.012  0.628 -2.891 -1.913 -1.288],219,14692.022605895996
1.0,9594640,0.016914368,22000,500.0,1.0,-121.72375,0.0020759415,1.0,-121.72375,1.0,1.0,,6.1035157e-06,100,0.04533618,,0.1311636,1.0,4999.649064066548,,-0.053967945,0.055908203,10.0,1.0,-0.1217041,[-0.012  0.628 -2.891 -1.913 -1.288],220,14762.75099992752
1.0,9644640,0.016415596,22100,500.0,1.0,-121.72552,0.002569441,1.0,-121.72552,1.0,1.0,,4.272461e-06,100,0.050434526,,0.1311636,1.0,4999.647370352126,,-0.055740535,0.06640625,10.0,1.0,-0.17010498,[-0.012  0.628 -2.891 -1.913 -1.288],221,14831.771067380905
1.0,9694640,0.017785072,22200,500.0,1.0,-121.725716,0.0022595436,1.0,-121.725716,1.0,1.0,,6.347656e-05,100,0.047291756,,0.1311636,1.0,4999.648350483345,,-0.05593576,0.06842041,10.0,1.0,-0.15563965,[-0.012  0.628 -2.891 -1.913 -1.288],222,14900.071253061295
1.0021216,9744141,9.998724,22300,495.01,0.88511705,-131.63576,9785.528,,-131.61023,1.0069628,0.9911134,0.032881986,2.5024414e-05,100,98.83545,0.099513315,0.13031486,1.1630352,4949.655774750654,,-9.924681,9.991211,10.0,1.0022216,-983.40015,[-0.012  0.628 -2.891 -1.913 -1.288],223,14967.248530864716
1.0,9794141,0.019379616,22400,500.0,1.0,-121.733765,0.0022473054,1.0,-121.733765,1.0,1.0,,-6.958008e-05,100,0.047165155,,0.13031486,1.0,4999.632367965176,,-0.063986436,0.074523926,10.0,1.0,-0.152771,[-0.013  0.625 -2.891 -1.91  -1.289],224,15035.970109701157
0.99999994,9844074,9.99872,22500,499.33,0.9999467,-121.769,0.424215,,-121.76899,1.0,0.99866,5.909762e-06,-4.5776367e-05,100,0.6480775,0.036582485,0.13031486,1.0000131,4992.8551688616335,,-0.09921462,0.12506104,10.0,1.0,-6.4334106,[-0.013  0.625 -2.891 -1.91  -1.289],225,15103.640282869339
1.0,9894074,0.016522408,22600,500.0,1.0,-121.724,0.002299859,1.0,-121.724,1.0,1.0,,-2.2583008e-05,100,0.04770994,,0.13031486,1.0,4999.658574506924,,-0.054225266,0.06237793,10.0,1.0,-0.15185547,[-0.013  0.625 -2.891 -1.91  -1.289],226,15170.83107304573
1.0,9944074,0.018875122,22700,500.0,1.0,-121.72168,0.0023186961,1.0,-121.72168,1.0,1.0,,-0.00010131836,100,0.047910422,,0.13031486,1.0,4999.6534070458865,,-0.051901143,0.061767578,10.0,1.0,-0.1651001,[-0.013  0.625 -2.891 -1.91  -1.289],227,15238.492679357529
1.0,9994074,0.012640953,22800,500.0,1.0,-121.719826,0.001783688,1.0,-121.719826,1.0,1.0,,2.5634765e-05,100,0.042024184,,0.13031486,1.0,4999.647423170728,,-0.05004502,0.061157227,10.0,1.0,-0.11401367,[-0.013  0.625 -2.891 -1.91  -1.289],228,15306.668648481369
1.0,10044074,0.016375542,22900,500.0,1.0,-121.723495,0.0024028455,1.0,-121.723495,1.0,1.0,,-2.746582e-05,100,0.048769068,,0.13031486,1.0,4999.653087203859,,-0.05371918,0.06384277,10.0,1.0,-0.16955566,[-0.013  0.625 -2.891 -1.91  -1.289],229,15374.455765008926
1.0,10094074,0.017242432,23000,500.0,1.0,-121.716545,0.002008689,1.0,-121.716545,1.0,1.0,,-1.3427734e-05,100,0.044588722,,0.13031486,1.0,4999.656384070221,,-0.046767116,0.05645752,10.0,1.0,-0.21594238,[-0.013  0.625 -2.891 -1.91  -1.289],230,15442.495380401611
1.0,10144074,0.01799202,23100,500.0,1.0,-121.72495,0.0026153892,1.0,-121.72495,1.0,1.0,,1.15966795e-05,100,0.05088681,,0.13031486,1.0,4999.643963439808,,-0.055174273,0.06072998,10.0,1.0,-0.1708374,[-0.013  0.625 -2.891 -1.91  -1.289],231,15510.045693159103
0.99999976,10193575,9.998634,23200,495.01,0.9999693,-131.63751,9866.986,,-131.6368,0.99999976,0.9900005,8.18092e-06,-7.995605e-05,100,98.83482,0.099396,0.13031486,1.0000218,4949.633928119767,,-9.967728,9.998535,10.0,0.99988204,-983.39404,[-0.013  0.625 -2.891 -1.91  -1.289],232,15577.398696660995
1.0,10243575,0.01901722,23300,500.0,1.0,-121.7214,0.0017429915,1.0,-121.7214,1.0,1.0,,-3.90625e-05,100,0.041525517,,0.13031486,1.0,4999.646160878042,,-0.05162235,0.061157227,10.0,1.0,-0.1149292,[-0.013  0.625 -2.891 -1.91  -1.289],233,15646.112357378006
1.0,10293575,0.017235756,23400,500.0,1.0,-121.72892,0.0027555944,1.0,-121.72892,1.0,1.0,,6.408691e-05,100,0.052228987,,0.13031486,1.0,4999.634426935402,,-0.05914494,0.076660156,10.0,1.0,-0.12799072,[-0.013  0.625 -2.891 -1.91  -1.289],234,15714.915932655334
1.0,10343575,0.018839836,23500,500.0,1.0,-121.73124,0.0031975608,1.0,-121.73124,1.0,1.0,,6.0424805e-05,100,0.05625772,,0.13031486,1.0,4999.638104720259,,-0.06146087,0.076049805,10.0,1.0,-0.13226318,[-0.013  0.625 -2.891 -1.91  -1.289],235,15783.322404623032
1.0,10393514,9.998716,23600,499.39,1.0,-121.76049,0.33764517,,-121.76049,1.0,0.99878,,-3.112793e-05,100,0.57816344,0.034907028,0.13031486,1.0,4993.449078906617,,-0.09071109,0.11639404,10.0,1.0,-5.732361,[-0.013  0.625 -2.891 -1.91  -1.289],236,15851.649072170258
0.9990156,10443015,9.998753,23700,495.01,0.9118551,-131.63065,9828.5625,,-131.62073,1.0084535,0.9909882,0.026395747,-3.112793e-05,100,98.8361,0.09950405,0.12998572,1.195108,4949.6618974458215,,-9.941191,9.986328,10.0,1.00237,-983.40674,[-0.013  0.625 -2.891 -1.91  -1.289],237,15919.772976875305
0.99927133,10492516,9.998762,23800,495.01,0.8212763,-131.62996,9698.928,,-131.5824,1.0186058,0.99322575,0.05812329,-4.1503907e-05,100,98.83622,0.09974744,0.12792481,1.41273,4949.668508857798,,-9.874738,9.984558,10.0,1.0068643,-983.4079,[-0.014  0.624 -2.891 -1.909 -1.289],238,15987.274981737137
1.0,10542453,9.998728,23900,499.37,0.99999243,-121.75674,0.35072362,,-121.75674,1.0,0.99874,1.1199044e-06,8.666992e-05,100,0.5892529,0.035473667,0.12792481,1.0000048,4993.2540961469285,,-0.086957164,0.11987305,10.0,1.0,-5.84729,[-0.014  0.622 -2.891 -1.906 -1.291],239,16055.303143978119
1.0,10591954,9.998709,24000,495.01,1.0,-131.63773,9867.06,,-131.63773,1.0,0.99002,,-7.202148e-05,100,98.835175,0.099398576,0.12792481,1.0,4949.654575739791,,-9.967954,9.992615,10.0,1.0,-983.3975,[-0.014  0.622 -2.891 -1.906 -1.291],240,16122.596052408218
1.0,10641954,0.017311096,24100,500.0,1.0,-121.73114,0.0027310934,1.0,-121.73114,1.0,1.0,,6.469726e-05,100,0.05199865,,0.12792481,1.0,4999.636999321044,,-0.06136134,0.067993164,10.0,1.0,-0.14916992,[-0.014  0.622 -2.891 -1.906 -1.291],241,16190.6930103302
1.0,10691912,9.998711,24200,499.58,1.0,-121.735954,0.12932776,,-121.735954,1.0,0.99916,,-1.8310548e-05,100,0.3578209,0.028968602,0.12792481,1.0,4995.349560729115,,-0.06618082,0.09881592,10.0,1.0,-3.534546,[-0.014  0.622 -2.891 -1.906 -1.291],242,16259.06318116188
0.99473196,10740914,9.998259,24300,490.02,0.7377347,-141.5524,19120.408,,-141.43454,1.0191034,0.986482,0.086944856,-3.112793e-05,100,139.06578,0.14083168,0.12640876,1.321247,4899.6476305281885,,-19.670383,19.924744,10.0,1.0125418,-973.46045,[-0.014  0.622 -2.891 -1.906 -1.291],243,16325.683105230331
1.0,10790914,0.017498016,24400,500.0,1.0,-121.72918,0.0026522365,1.0,-121.72918,1.0,1.0,,5.1879884e-05,100,0.05124309,,0.12640876,1.0,4999.641191628933,,-0.059404146,0.06958008,10.0,1.0,-0.14208984,[-0.015  0.615 -2.891 -1.897 -1.293],244,16394.78652358055
1.0,10840885,9.998707,24500,499.71,1.0,-121.72927,0.057834532,,-121.72927,1.0,0.99942,,-5.0048828e-05,100,0.23928897,0.024075879,0.12640876,1.0,4996.647169788074,,-0.05949529,0.08831787,10.0,1.0,-2.3362427,[-0.015  0.615 -2.891 -1.897 -1.293],245,16462.67693376541
1.0,10890885,0.018120766,24600,500.0,1.0,-121.71984,0.0023235767,1.0,-121.71984,1.0,1.0,,-5.0048828e-05,100,0.04795642,,0.12640876,1.0,4999.650211429429,,-0.05006222,0.06304932,10.0,1.0,-0.16455078,[-0.015  0.615 -2.891 -1.897 -1.293],246,16530.58445572853
