EpLenMean,Bound,InitialReturnMean,MinIW,EpisodesSoFar,EpRewMean,MaxD2w0t,J_sample_variance,InitialReturnStd,InitialReturnMax,InitialBound,ReturnStepMaxmin,Iteration,MeanEntropy,TimeElapsed,MeanIW,ReturnStepMax,TimestepsSoFar,ReturnMeanIW,MinD2w0t,EmpiricalD2,MeanD2w0t,StdD2w0t,Weights,MaxIW,StdIW,InitialReturnMin,EpThisIter
6.14,-720.5105,1.5258789e-07,0.011369641,16300,51.37202263476318,149.99036,399286.2,18.266138,72.309525,-831.61005,6.733568,163,-2.3869357,457.26724886894226,0.81636584,8.366778,90592,-636.1338,,9.362867,0.03354177,0.982036,[-1.014 -0.387 -0.559  1.606 -3.817],4.3298225,0.7982341,-30.27354,100
5.63,-649.09143,2.5177003e-06,0.0057093757,16400,46.27392086047832,101.475296,462608.0,15.957568,41.164276,-814.0163,6.4383373,164,-2.3894434,459.4627811908722,0.7291821,8.219169,91155,-561.219,,9.151966,0.029674761,0.8393045,[-0.986 -0.381 -0.539  1.588 -3.806],5.491328,0.8602834,-25.439846,100
5.66,-741.8155,2.307892e-06,0.0090744635,16500,46.57339735427894,24.209997,578068.75,16.900158,40.88582,-814.72235,6.457033,165,-2.3915849,461.76060914993286,0.87393385,8.228516,91721,-672.4474,,4.1600633,0.020464903,0.29405487,[-0.983 -0.382 -0.533  1.601 -3.808],12.453643,0.9807169,-35.59766,100
5.7,-715.72253,-7.6293946e-07,0.018028509,16600,46.97289767168802,128.96407,588870.75,17.225594,58.63078,-819.27905,6.481722,166,-2.3681133,464.20965909957886,0.7974928,8.24086,92291,-615.4409,,12.133478,0.03610231,1.0388836,[-1.    -0.386 -0.556  1.615 -3.81 ],5.347646,0.9701044,-26.088406,100
5.74,-673.17725,2.4223327e-06,0.003354679,16700,47.37106762595643,53.718143,276132.06,17.38932,58.237736,-820.1549,6.5056105,167,-2.371094,466.5912597179413,0.7483678,8.2528,92865,-576.10205,,8.322989,0.028588224,0.6131989,[-1.005 -0.373 -0.569  1.593 -3.787],5.4497166,0.6679298,-26.461771,100
5.67,-700.626,3.2806397e-06,0.009377893,16800,46.67316121248187,28.595036,294806.5,16.487549,49.928295,-816.8162,6.4631977,168,-2.371081,468.9706025123596,0.8101642,8.231598,93432,-623.9694,,4.312231,0.019413952,0.3216413,[-1.009 -0.372 -0.57   1.606 -3.79 ],8.378145,0.691533,-35.69848,100
5.97,-761.21564,2.670288e-07,0.02282279,16900,49.67227955043164,16.146687,549644.9,17.184427,56.02231,-825.036,6.6406317,169,-2.3701184,471.03197503089905,0.87826335,8.320315,94029,-683.3598,,3.5335348,0.018499583,0.24227096,[-1.008 -0.374 -0.569  1.596 -3.79 ],7.578433,0.92680734,-38.55724,100
5.97,-804.9514,-4.959106e-07,0.3860165,17000,49.671660846235,1.4450243,34385.574,17.002401,47.057426,-823.2402,6.6404276,170,-2.3691576,472.9594986438751,0.9743449,8.320211,94626,-758.26855,,1.065747,0.01228094,0.11186515,[-1.005 -0.378 -0.568  1.589 -3.789],2.096089,0.23245792,-28.675976,100
5.84,-638.8508,6.8664554e-07,0.0001744538,17100,48.37256619211681,161.87454,610821.5,15.414812,57.273247,-822.32794,6.565959,171,-2.4013638,475.21876764297485,0.6406671,8.282974,95210,-490.93805,,30.065168,0.07620468,2.0501893,[-1.    -0.385 -0.56   1.591 -3.788],14.405367,0.99603295,-37.346546,100
5.66,-726.6526,-2.2506713e-06,0.002501023,17200,46.573497149827524,56.063046,468592.12,15.884955,40.84162,-814.70667,6.4570656,172,-2.4013164,477.64952969551086,0.8177164,8.228533,95776,-629.2157,,7.537234,0.026455626,0.6030498,[-0.991 -0.431 -0.517  1.636 -3.82 ],5.191045,0.87511635,-25.729618,100
5.43,-653.40076,-4.196167e-07,0.0021269675,17300,44.272167555749355,31.922892,682139.94,14.9194565,33.82237,-807.04785,6.306507,173,-2.3993974,479.8586177825928,0.754748,8.153254,96319,-577.02814,,6.756742,0.024048692,0.47045615,[-0.991 -0.434 -0.517  1.625 -3.82 ],9.256719,1.0539857,-33.418762,100
6.06,-690.5106,-2.0980835e-06,0.0018795177,17400,50.57159329813072,46.2297,335626.8,15.444328,55.203964,-826.7548,6.6902943,174,-2.3994772,482.46711254119873,0.77545404,8.345147,96925,-601.371,,6.727782,0.025745656,0.5162338,[-1.    -0.424 -0.531  1.607 -3.818],4.580391,0.731177,-29.55739,100
5.95,-659.9436,-2.3651123e-06,0.0052335747,17500,49.473646583406925,291.88715,400892.0,17.853909,47.189594,-822.88745,6.629797,175,-2.4040837,484.5663356781006,0.7119053,8.314898,97520,-551.3864,,16.870153,0.046780225,1.8308874,[-1.    -0.42  -0.531  1.615 -3.819],4.355603,0.7968315,-38.3554,100
5.83,-763.2153,1.14440915e-07,0.034044415,17600,48.272171117016796,12.857076,680469.25,17.418966,66.3425,-823.8188,6.55993,176,-2.402347,487.0925257205963,0.8935097,8.279962,98103,-692.40564,,3.496828,0.018015018,0.23309614,[-1.007 -0.439 -0.53   1.644 -3.823],6.9606204,1.0463865,-37.211548,100
5.9,-816.85785,2.3841858e-06,0.79140735,17700,48.973745335984766,1.0516902,4606.7915,15.898798,47.68621,-821.8367,6.6012783,177,-2.4021406,489.77752017974854,0.9933539,8.300634,98693,-771.49133,,1.0076544,0.011847927,0.10842537,[-1.004 -0.441 -0.53   1.636 -3.821],1.3206359,0.08528409,-37.911915,100
5.53,-675.50806,2.8800964e-06,0.0029109304,17800,45.276156583384136,109.12785,271028.1,16.51394,69.21248,-816.9355,6.3747416,178,-2.4025476,492.7669725418091,0.7371901,8.18737,99246,-564.46704,,10.252608,0.031976465,0.9337983,[-1.005 -0.447 -0.526  1.639 -3.821],3.9897373,0.66281176,-24.471704,100
5.56,-649.9674,-1.7166137e-06,0.005191935,17900,45.574497745892025,140.88214,611374.94,14.785494,50.949623,-814.2012,6.3937073,179,-2.412047,495.0546429157257,0.71270233,8.196851,99802,-543.2917,,14.94544,0.044553634,1.1887017,[-1.004 -0.45  -0.527  1.628 -3.822],6.5146933,1.0022961,-24.789398,100
5.91,-797.23376,1.6021728e-06,0.15952604,18000,49.07215962295598,4.22789,284379.9,18.28883,65.65845,-825.51996,6.606493,180,-2.4133346,497.2337863445282,0.95073456,8.303243,100393,-738.6209,,1.6727539,0.013673787,0.13196924,[-1.013 -0.392 -0.555  1.577 -3.831],4.0646653,0.6706846,-37.958405,100
5.97,-719.1015,-1.7356873e-06,0.004443344,18100,49.670774719593894,148.62384,805733.9,19.887312,73.98448,-828.3442,6.640126,181,-2.4160652,499.4141402244568,0.80853814,8.320063,100990,-626.18945,,9.643562,0.031385094,1.0263933,[-1.022 -0.4   -0.561  1.577 -3.832],10.530813,1.158549,-38.50104,100
5.47,-729.30725,1.1253356e-06,0.0053004427,18200,44.6718719644967,59.528027,456529.16,16.87101,51.817314,-811.9448,6.333473,182,-2.4172559,501.6471457481384,0.83393365,8.166704,101537,-637.9035,,9.183996,0.029902032,0.72862864,[-1.021 -0.403 -0.56   1.591 -3.835],5.7045336,0.8733713,-33.768578,100
5.58,-764.60956,-4.959106e-07,0.028093623,18300,45.771392357344396,13.955548,504247.9,14.355995,41.58929,-812.7575,6.405527,183,-2.4162774,503.69104623794556,0.912685,8.202759,102095,-702.555,,2.7267313,0.015516909,0.1956088,[-1.021 -0.409 -0.56   1.584 -3.836],6.2281895,0.90270245,-24.981617,100
5.74,-750.236,5.340576e-07,0.037936285,18400,47.3724890309396,3.963119,321718.88,16.081816,58.20928,-820.1557,6.506096,184,-2.4186962,505.841228723526,0.8992898,8.253046,102669,-694.41504,,1.8712655,0.013843923,0.13704443,[-1.023 -0.415 -0.565  1.579 -3.835],3.9380403,0.7217593,-26.489838,100
5.58,-738.75226,7.743835e-06,0.003352645,18500,45.77328981090939,82.784645,923259.7,15.339017,50.74459,-814.6742,6.406211,185,-2.428501,507.98872327804565,0.8151836,8.203098,103227,-625.92,,11.659795,0.03562963,0.83874816,[-1.025 -0.417 -0.564  1.588 -3.837],21.273941,1.2212186,-34.852448,100
5.79,-642.6739,3.4332277e-07,0.00719784,18600,47.871778269537835,553.2691,372885.47,19.556173,110.27522,-830.19604,6.5360203,186,-2.4297037,510.1706347465515,0.6760216,8.26801,103806,-520.723,,20.329975,0.05310371,2.8586204,[-1.048 -0.396 -0.597  1.563 -3.847],4.695808,0.7696568,-26.896933,100
5.83,-720.5724,2.4032593e-06,0.0054848646,18700,48.27236090602314,31.642605,783653.5,17.358675,66.393906,-823.8209,6.559992,187,-2.442384,512.1773226261139,0.8291292,8.279994,104389,-641.6293,,4.6656747,0.021471167,0.3109193,[-1.056 -0.381 -0.605  1.538 -3.849],6.7525644,1.1193494,-37.214108,100
5.86,-610.09766,-2.5177003e-06,0.005407931,18800,48.57538057695694,160.8212,334035.2,15.723014,74.9516,-826.0725,6.578642,188,-2.4433584,514.5214428901672,0.6610805,8.289314,104975,-506.13156,,14.052756,0.04062265,1.3199583,[-1.02  -0.38  -0.56   1.543 -3.861],27.591013,0.74837244,-37.532017,100
5.85,-730.7684,1.9836425e-06,0.010613844,18900,48.47130410780644,43.53878,363395.03,13.264852,39.01536,-818.82446,6.571391,189,-2.4434094,516.8738510608673,0.83656436,8.285694,105560,-647.34985,,6.4629755,0.024965845,0.48426235,[-1.023 -0.384 -0.564  1.533 -3.862],5.7029467,0.7630088,-37.4722,100
5.92,-742.80066,3.9863585e-06,0.011807648,19000,49.172531683040546,50.949806,533815.75,16.865906,56.527397,-824.0226,6.612357,190,-2.450179,519.0716998577118,0.8577676,8.30617,106152,-664.38654,,6.101697,0.024993941,0.5205535,[-1.025 -0.378 -0.568  1.54  -3.862],7.5247297,0.93547714,-38.08472,100
5.89,-777.3862,1.0299683e-06,0.10948253,19100,48.87328246287866,2.649613,200486.27,16.72984,65.8233,-825.0943,6.595352,191,-2.4490218,521.2129871845245,0.9348375,8.29767,106741,-725.1845,,1.3927783,0.012952186,0.12133045,[-1.017 -0.393 -0.555  1.539 -3.869],3.480733,0.56769925,-37.799465,100
5.98,-742.4616,-1.9454956e-06,0.0019440165,19200,49.77483465291395,177.09601,2007426.6,19.40542,82.62645,-830.12067,6.6471024,192,-2.4511228,523.2475898265839,0.79819125,8.323551,107339,-617.40106,,22.825172,0.059197407,2.0640137,[-1.019 -0.388 -0.557  1.542 -3.868],17.736141,1.800314,-38.60784,100
5.79,-633.0683,1.5640259e-06,0.00018319253,19300,47.874472379171976,78.68397,731662.1,15.413731,48.739605,-819.5114,6.536954,193,-2.4473271,525.445728302002,0.66087705,8.268476,107918,-509.78253,,15.227835,0.044171356,0.9571024,[-1.021 -0.391 -0.561  1.53  -3.87 ],8.977737,1.0705173,-26.977833,100
5.72,-718.1111,-2.4032593e-06,0.0024978132,19400,47.17552918337739,125.89176,511238.8,15.485422,31.063618,-814.09705,6.4949484,194,-2.4472532,529.1013369560242,0.8051778,8.24747,108490,-622.4417,,12.924821,0.038168184,1.1629064,[-1.042 -0.364 -0.595  1.501 -3.866],5.963961,0.9040764,-36.19901,100
6.17,-811.2912,-6.504059e-06,0.5352983,19500,51.67134303288805,1.0972466,8665.429,13.032002,45.057514,-826.96674,6.749304,195,-2.4453123,531.2405545711517,0.9793843,8.374611,109107,-765.2802,,1.0179325,0.012451837,0.111406125,[-1.042 -0.358 -0.594  1.509 -3.866],1.3503865,0.116546735,-30.647884,100
5.64,-757.3016,-4.997253e-06,0.030397829,19600,46.3744579757059,7.54292,237353.12,15.533693,50.154293,-816.12524,6.4448414,196,-2.4143233,533.5196585655212,0.888477,8.222421,109671,-686.1574,,1.9888353,0.016025195,0.17557761,[-1.044 -0.351 -0.596  1.504 -3.864],3.2105794,0.6175966,-35.42765,100
5.71,-771.5985,1.335144e-06,0.0033497592,19700,47.07137276359933,122.80168,691664.56,16.041782,58.554058,-819.459,6.487376,197,-2.4109297,535.9440155029297,0.88408923,8.243673,110242,-683.7556,,9.607052,0.031025285,0.89102125,[-1.013 -0.384 -0.573  1.527 -3.833],6.641361,1.0520663,-36.087612,100
5.84,-797.76263,2.632141e-06,0.58445054,19800,48.374551571355006,1.22117,24610.799,18.21751,75.17871,-825.67847,6.5666275,198,-2.404563,537.7941048145294,0.9618743,8.283314,110826,-746.2921,,1.0494636,0.012041656,0.11085369,[-1.011 -0.383 -0.577  1.539 -3.83 ],1.8203167,0.19360997,-37.294506,100
5.68,-747.49945,1.6021728e-06,0.0034861295,19900,46.772043806038134,52.383926,337324.9,16.28357,49.814552,-817.0239,6.4690447,199,-2.404562,539.9658029079437,0.8771058,8.234516,111394,-676.32056,,5.1446214,0.021307085,0.45534292,[-1.002 -0.381 -0.555  1.536 -3.824],5.1734223,0.73936224,-35.795677,100
5.97,-792.159,-5.722046e-06,0.479424,20000,49.67075331349693,1.1954229,42450.91,17.106985,37.921413,-821.33167,6.6401215,200,-2.4091296,541.9425654411316,0.9625466,8.320059,111991,-748.17694,,1.0575013,0.012141895,0.11048487,[-1.    -0.386 -0.553  1.528 -3.824],1.9187596,0.26218432,-38.556786,100
5.88,-665.38763,1.9454956e-06,0.017654473,20100,48.773203485175266,234.95264,456782.34,17.416662,47.908855,-821.44006,6.589547,201,-2.4091132,544.0850384235382,0.70171833,8.294764,112579,-539.82465,,17.004036,0.046660297,1.711641,[-1.004 -0.389 -0.565  1.529 -3.828],20.265099,0.8608956,-37.69233,100
5.89,-744.36035,-8.010864e-07,0.017358502,20200,48.872174257452386,28.616388,497435.6,20.527134,74.76148,-826.7428,6.594967,202,-2.4091134,546.2750675678253,0.8573307,8.2974825,113168,-664.719,,4.3416824,0.019805765,0.32160726,[-1.007 -0.391 -0.573  1.517 -3.828],5.810588,0.8883191,-37.7211,100
5.88,-604.82404,3.3569336e-06,0.0014159579,20300,48.772681908796606,81.32405,860870.6,16.670122,56.95557,-823.1962,6.5893536,203,-2.4914067,548.4468152523041,0.63225013,8.294675,113756,-485.12924,,13.51427,0.04149174,0.86796236,[-1.005 -0.389 -0.568  1.526 -3.828],7.2608833,1.1834215,-27.817764,100
5.45,-698.2818,1.7547608e-06,0.008295937,20400,44.47382709545542,45.444923,638237.25,16.568012,52.03043,-811.4622,6.320674,204,-2.488285,550.7591915130615,0.7949219,8.160336,114301,-610.00885,,6.9033656,0.026774136,0.48788863,[-1.084 -0.402 -0.461  1.547 -3.91 ],5.9369707,1.0178365,-33.58245,100
5.72,-590.87823,2.2888185e-06,0.0012025179,20500,47.175779736351615,134.78691,254602.44,14.365852,31.039143,-814.08453,6.4950333,205,-2.4883332,553.0173497200012,0.63737833,8.247514,114873,-488.24896,,14.600307,0.041812994,1.249214,[-1.088 -0.446 -0.468  1.59  -3.907],4.3629527,0.64195573,-36.21342,100
5.78,-812.72455,1.7929077e-06,0.6989826,20600,47.7717414331514,1.0545105,2987.124,15.461229,39.71234,-817.3651,6.530019,206,-2.4902465,555.2276887893677,0.9938902,8.265007,115451,-769.5299,,1.0040623,0.011584089,0.107118115,[-1.088 -0.45  -0.468  1.58  -3.907],1.3996019,0.06769085,-26.886917,100
5.76,-809.03107,5.2261353e-06,0.3340304,20700,47.57198393297582,1.3321475,37832.598,17.643148,67.0225,-822.2916,6.518058,207,-2.490488,557.1340208053589,0.98039323,8.259026,116027,-758.6707,,1.0650502,0.011839446,0.109798096,[-1.086 -0.446 -0.47   1.578 -3.909],2.2691512,0.2478639,-26.65419,100
5.42,-805.51764,-4.5013426e-06,0.5928079,20800,44.17582425496717,1.1182295,23563.266,13.613414,52.271835,-810.673,6.3010445,208,-2.493888,559.3222408294678,0.9926969,8.15052,116569,-760.59064,,1.0422027,0.011049256,0.10556604,[-1.092 -0.443 -0.477  1.578 -3.91 ],1.5727621,0.19779655,-33.345406,100
5.76,-727.27075,-2.670288e-07,0.0180403,20900,47.573520099868354,76.0847,425890.44,18.95889,67.1002,-822.344,6.518585,209,-2.4931157,561.1143074035645,0.8289366,8.259292,117145,-640.1871,,7.5424943,0.026615333,0.6521519,[-1.088 -0.433 -0.47   1.569 -3.913],7.3370414,0.82582784,-36.513626,100
5.7,-716.1782,-2.8800964e-06,0.0010274485,21000,46.975096520566396,86.91847,670624.06,14.671299,49.586533,-817.508,6.482499,210,-2.5214217,563.1253697872162,0.81280553,8.241245,117715,-627.6794,,10.999406,0.04132066,0.95584786,[-1.088 -0.43  -0.468  1.578 -3.912],7.371228,1.0424682,-36.013664,100
5.88,-732.76056,1.411438e-06,0.020875774,21100,48.77308298823265,16.207275,1205676.0,18.69796,74.81563,-826.5122,6.5894938,211,-2.5236783,567.4468250274658,0.8601446,8.294743,118303,-666.1613,,3.5351455,0.017971562,0.23250785,[-1.12  -0.455 -0.511  1.61  -3.94 ],13.35714,1.3895131,-37.663017,100
5.71,-689.321,6.8092345e-06,0.006996004,21200,47.07290986639984,166.7038,432402.94,16.568777,58.55635,-819.49445,6.487892,212,-2.526126,569.7787823677063,0.7761837,8.243941,118874,-598.1328,,9.352959,0.030080017,0.9554331,[-1.123 -0.457 -0.518  1.603 -3.943],6.0878696,0.82699734,-36.07847,100
5.66,-774.6962,-1.6784668e-06,0.01869953,21300,46.57337639058708,80.25431,494770.66,13.575315,31.611427,-812.66815,6.457036,213,-2.5294983,571.9740211963654,0.90724975,8.228512,119440,-696.92566,,4.216417,0.02331378,0.4960265,[-1.121 -0.46  -0.51   1.616 -3.945],9.927059,0.9096042,-35.646984,100
5.61,-810.0542,1.7929077e-06,0.45807827,21400,46.07534616945249,1.4130803,37421.51,15.5312,50.46484,-815.43304,6.4261675,214,-2.5300686,574.5227286815643,0.9907031,8.213074,120001,-763.86664,,1.0695777,0.011443207,0.10752704,[-1.142 -0.444 -0.568  1.604 -3.949],1.9649823,0.24325301,-35.140907,100
5.53,-734.11646,4.8828124e-06,0.088925764,21500,45.27475744290071,5.435298,225744.47,16.898478,60.266357,-815.25946,6.3742456,215,-2.531262,576.3950135707855,0.8745231,8.187117,120554,-670.985,,1.5903507,0.013620674,0.13707922,[-1.137 -0.439 -0.569  1.603 -3.949],3.6808255,0.6096789,-34.348473,100
5.86,-754.0438,1.7929077e-06,0.057998843,21600,48.57052745388877,2.9139442,286821.75,16.785982,57.139324,-822.741,6.5769787,216,-2.5302737,579.1076221466064,0.9070225,8.288486,121140,-701.5409,,1.4916034,0.013055925,0.122968696,[-1.124 -0.459 -0.546  1.619 -3.95 ],6.1262054,0.68840206,-37.50981,100
5.67,-758.3327,-3.2424927e-07,0.025990259,21700,46.672030043580556,17.839275,297544.47,16.510395,49.85162,-816.7973,6.462803,217,-2.5285704,581.312531709671,0.8853884,8.231399,121707,-683.6134,,4.04052,0.019103106,0.277557,[-1.122 -0.461 -0.542  1.625 -3.949],5.010787,0.69189394,-35.694447,100
5.66,-679.71985,3.013611e-06,0.009125802,21800,46.57338731235937,61.820038,461038.75,13.533957,40.815735,-814.6684,6.457032,218,-2.5293095,583.6606929302216,0.7666377,8.228514,122273,-587.2673,,8.469104,0.028699357,0.6499978,[-1.115 -0.459 -0.533  1.613 -3.948],9.913176,0.8728921,-35.648705,100
5.55,-797.22974,1.4495849e-06,0.46152222,21900,45.47532684588872,1.1213111,17374.463,14.998948,51.037594,-813.9755,6.3875055,219,-2.529357,585.6202485561371,0.97789013,8.193752,122828,-752.1483,,1.02739,0.011244812,0.10615555,[-1.114 -0.462 -0.533  1.605 -3.948],1.5702665,0.16721243,-34.57139,100
5.96,-712.89404,,0.013014917,22000,49.57431997538043,51.52925,717513.75,15.5081415,47.129154,-823.05835,6.6356907,220,-2.5294867,587.7369883060455,0.8218997,8.317839,123424,-637.3728,,6.791046,0.02553521,0.516266,[-1.116 -0.457 -0.543  1.601 -3.948],9.688382,1.0658523,-38.491703,100
5.91,-759.96423,-5.1879883e-06,0.020819807,22100,49.0724110390436,58.597336,474010.88,17.283108,83.175934,-828.61066,6.6065702,221,-2.528335,589.8369977474213,0.86113405,8.303285,124015,-667.39825,,7.354612,0.026879722,0.55780977,[-1.117 -0.46  -0.544  1.593 -3.948],9.363097,0.87207717,-28.095205,100
5.82,-820.9534,1.5258789e-06,0.6647083,22200,48.17386290382864,1.0292633,4084.8225,18.691196,92.83403,-828.1904,6.554594,222,-2.5302112,591.9947094917297,0.9900436,8.277296,124597,-767.7562,,1.0039303,0.011665381,0.10749595,[-1.121 -0.457 -0.543  1.602 -3.947],1.1865369,0.07197938,-37.09084,100
5.87,-818.5155,-1.335144e-06,0.6025026,22300,48.673336473050476,1.079457,16697.723,19.588554,74.88522,-826.32245,6.583762,223,-2.5309975,593.8738474845886,0.9895681,8.29188,125184,-768.03595,,1.0208391,0.011808275,0.10834575,[-1.12  -0.46  -0.542  1.604 -3.949],1.8993645,0.16254066,-37.55083,100
5.77,-497.9379,2.2888183e-07,0.00577276,22400,47.67344284940169,65.76963,542605.8,15.3095665,39.802895,-817.17303,6.5245914,224,-2.5393019,595.8063039779663,0.5203878,8.262295,125761,-396.7852,,10.8830595,0.035080362,0.7202749,[-1.119 -0.463 -0.54   1.607 -3.95 ],10.005598,0.9327096,-26.79454,100
6.35,-549.24146,9.918213e-07,0.0043587405,22500,53.47253052445742,332.42734,223958.06,19.570509,61.469143,-833.7204,6.841757,225,-2.5402408,598.5463898181915,0.56580186,8.420871,126396,-437.03812,,22.502274,0.05876669,2.4175289,[-1.137 -0.439 -0.577  1.581 -3.958],5.0814896,0.5975498,-32.24866,100
5.61,-660.32745,-1.14440915e-07,0.006393917,22600,46.07621476198759,62.040096,629728.4,15.09136,50.473286,-815.44086,6.4264593,226,-2.5303328,600.997495174408,0.7184508,8.213229,126957,-550.6159,,14.766389,0.043358564,0.8805624,[-1.139 -0.431 -0.587  1.562 -3.959],6.052665,1.0112826,-25.263596,100
5.78,-741.69946,,0.01625489,22700,47.772377435477864,39.830456,332438.6,14.616644,39.64771,-817.3625,6.53024,227,-2.5314403,603.5588235855103,0.85359234,8.265118,127535,-659.8921,,4.65419,0.020466428,0.35107675,[-1.1   -0.457 -0.54   1.587 -3.949],5.1863933,0.72968715,-26.891628,100
6.02,-820.45667,2.3269654e-06,0.5231998,22800,50.173735344565564,1.0755049,21845.568,16.964695,55.61077,-826.0433,6.669015,228,-2.53149,605.6486887931824,0.9926169,8.334507,128137,-773.15027,,1.0237992,0.01211091,0.109711014,[-1.098 -0.452 -0.54   1.593 -3.95 ],1.8850678,0.18562569,-29.154736,100
5.91,-771.1682,-2.861023e-06,0.005390918,22900,49.07126522247505,46.476433,734930.94,18.036602,65.58875,-825.49927,6.606183,229,-2.5255961,607.6264219284058,0.8888878,8.30309,128728,-688.6844,,7.4859166,0.026905483,0.5449845,[-1.099 -0.452 -0.541  1.592 -3.951],9.515441,1.0901611,-28.082314,100
6.03,-651.32495,-1.1444092e-06,0.0077796415,23000,50.2729006676799,140.28928,350547.22,16.862627,55.491722,-826.2225,6.674265,230,-2.5271535,610.3875360488892,0.71636873,8.3371315,129331,-555.49927,,11.947482,0.03687364,1.0180272,[-1.099 -0.447 -0.543  1.578 -3.945],6.8723187,0.7432082,-29.25232,100
5.64,-756.5545,3.0899048e-06,0.033048306,23100,46.372875853963194,37.3927,205819.98,16.886555,50.21051,-816.1206,6.444309,231,-2.5292368,613.7997629642487,0.8788235,8.222141,129895,-676.59454,,3.4555984,0.01851656,0.30814,[-1.097 -0.447 -0.543  1.567 -3.946],4.498492,0.58532363,-35.40187,100
6.03,-720.7274,-3.4332277e-07,0.023359098,23200,50.27303400307188,19.50941,560665.1,18.302248,64.47576,-827.9392,6.674307,232,-2.529296,615.7915060520172,0.8365768,8.3371525,130498,-650.3045,,3.428325,0.018261326,0.2420736,[-1.093 -0.465 -0.531  1.571 -3.948],7.080507,0.94261074,-39.11026,100
5.93,-691.685,-3.1852721e-06,0.015337843,23300,49.27204054068596,82.66871,350441.22,14.944888,56.39111,-824.18726,6.617893,233,-2.5290468,617.9827690124512,0.7707044,8.308945,131091,-596.48126,,8.72617,0.029700197,0.744339,[-1.094 -0.461 -0.531  1.577 -3.948],4.152902,0.7477342,-38.21163,100
5.91,-732.82324,-3.6621093e-06,0.004010018,23400,49.07202845635427,43.474426,526497.0,17.02089,74.502014,-827.08527,6.6064434,234,-2.5293484,620.0122530460358,0.8388921,8.30322,131682,-647.0314,,7.7421618,0.027985116,0.5963888,[-1.094 -0.465 -0.531  1.569 -3.948],6.42912,0.94165987,-37.984306,100
5.71,-718.69464,-8.392334e-07,0.009566968,23500,47.07497244017811,66.74995,323727.56,17.509848,67.538574,-821.21716,6.4886074,235,-2.531235,622.2441251277924,0.8200296,8.244303,132253,-633.4266,,5.4642205,0.022178382,0.4805944,[-1.09  -0.469 -0.528  1.561 -3.948],3.6450715,0.7159347,-26.17938,100
5.9,-745.06805,-3.9100646e-06,0.014078803,23600,48.97359978429209,15.522321,420674.78,17.075527,65.725975,-825.31384,6.6012278,236,-2.530321,624.400717496872,0.86520976,8.30061,132843,-671.36365,,3.5996072,0.018450411,0.2578695,[-1.085 -0.471 -0.524  1.551 -3.95 ],5.0517597,0.81860656,-37.88935,100
5.95,-697.63226,2.2125244e-06,5.6971156e-05,23700,49.47216515311822,33.800564,848459.7,19.144903,56.298172,-824.67065,6.629302,237,-2.5574174,626.5579900741577,0.78449625,8.31465,133438,-607.23645,,7.560595,0.027256118,0.4863924,[-1.084 -0.475 -0.524  1.546 -3.949],8.32359,1.1609458,-38.327587,100
5.88,-738.4928,4.5776366e-07,0.0077354005,23800,48.76972194618643,5.027028,187019.98,16.969564,56.95062,-823.1506,6.588356,238,-2.5606062,628.6787359714508,0.8784017,8.29417,134026,-680.78864,,1.6341215,0.0157458,0.15453653,[-1.087 -0.465 -0.559  1.529 -3.976],3.7976403,0.5539008,-27.81408,100
5.74,-790.0853,-1.5258789e-07,0.1559216,23900,47.373703339162745,3.0212018,331207.06,14.060079,49.2104,-818.37537,6.5065336,239,-2.560548,631.1753933429718,0.95884913,8.253259,134600,-741.2255,,1.5142109,0.012860771,0.122719616,[-1.071 -0.465 -0.513  1.527 -3.98 ],6.4527535,0.73018676,-26.52377,100
5.86,-779.4005,-5.722046e-07,0.044807047,24000,48.5701327470032,13.0125675,539833.9,17.719404,74.97551,-826.01874,6.5768623,240,-2.5588436,633.1913480758667,0.9134335,8.288418,135186,-708.0853,,3.0767853,0.01713734,0.21036382,[-1.074 -0.466 -0.517  1.523 -3.98 ],5.80076,0.93476903,-37.490456,100
5.9,-683.7323,-3.7765503e-06,0.019112376,24100,48.973244298377516,176.0492,1103416.0,14.56988,47.602684,-821.80695,6.6011133,241,-2.5596318,635.4425222873688,0.7565003,8.3005495,135776,-583.8297,,15.443814,0.04332419,1.5460174,[-1.074 -0.47  -0.517  1.518 -3.978],10.3730755,1.3229235,-28.048935,100
5.9,-622.6326,3.4332274e-06,0.014914243,24200,48.97064667563731,165.20895,558994.1,15.859533,65.702156,-825.2425,6.6002245,242,-2.5566368,638.1085736751556,0.68325955,8.30011,136366,-526.7275,,10.7556925,0.0343276,1.0238446,[-1.083 -0.459 -0.531  1.499 -3.979],5.5365124,0.9464201,-28.027279,100
5.73,-761.77466,-2.4795531e-06,0.00356845,24300,47.27372073090884,35.024002,575381.75,15.461998,49.32181,-818.1742,6.5004377,243,-2.5556767,641.1701662540436,0.88907766,8.250213,136939,-686.6017,,4.810968,0.02061937,0.36855218,[-1.071 -0.477 -0.511  1.522 -3.976],6.3252625,0.96387714,-36.29106,100
6.01,-724.06555,-2.670288e-07,0.009176126,24400,50.076159712710165,109.401855,748650.56,14.00587,46.6219,-824.0536,6.664295,244,-2.5548873,643.065895318985,0.8191901,8.332139,137540,-633.51825,,11.762204,0.03664917,0.93200547,[-1.068 -0.471 -0.509  1.527 -3.975],8.673655,1.1085902,-29.112862,100
