StdIWNorm,Iteration,MinIWNorm,ReturnStepMax,EpLenMean,InitialBound,InitialReturnMax,MeanIW,MaxIW,TimestepsSoFar,InitialReturnStd,ESSRenyi,InitialReturnMean,EpRewMean,EpisodesSoFar,MeanEntropy,ReturnMeanIW,TimeElapsed,EmpiricalD2,EpThisIter,StdIW,MeanIWNorm,InitialReturnMin,ReturnStepMaxmin,Bound,MaxIWNorm,ESSClassic,MinIW,Weights,J_sample_variance
0.0018717542,75,0.0066837636,10.0,123.67,-84.73998,225.33105,0.995126,1.6693738,657520,105.13286,96.80175,2.4414062e-06,1226.44160816815,7500,0.18916869,3.1246161,1346.058456659317,1.0330392,100,0.18717542,0.00995126,-691.89905,9.834139,-83.00386,0.016693737,96.58304,0.6683764,[-1.473  1.804 -2.48  -2.082 -1.224],11855.676
0.006970373,76,0.001624751,10.0,126.47,-36.511593,196.7735,1.0518537,4.389478,670167,77.45709,72.15135,-3.6621095e-05,1254.4446960476726,7600,0.17542863,13.776393,1369.9298603534698,1.3859754,100,0.6970373,0.010518537,-298.1156,9.837866,-29.207733,0.043894783,69.48603,0.16247511,[-1.485  1.82  -2.478 -2.083 -1.23 ],13243.289
0.017712547,77,0.0004543729,10.0,124.0,-25.606583,209.07733,1.2489604,10.292256,682567,78.21195,30.231041,5.7983398e-05,1229.7302064073724,7700,0.19682795,45.69408,1393.197155714035,3.3078582,100,1.7712547,0.012489604,-144.19464,9.834393,-0.8780441,0.10292256,33.208874,0.04543729,[-1.498  1.843 -2.485 -2.06  -1.243],86603.195
0.0018647918,78,0.006210352,10.0,125.42,-84.696915,178.43787,1.0198859,1.5568638,695109,95.61888,96.75991,-9.155274e-06,1243.9387420029059,7800,0.190427,2.7723975,1417.4517331123352,1.0334859,100,0.18647918,0.010198859,-691.5473,9.836407,-83.3309,0.015568637,96.764984,0.6210352,[-1.464  1.843 -2.469 -2.071 -1.222],9570.061
0.1602929,79,4.818163e-05,10.0,130.33,-26.735435,218.29462,2.227663,161.16595,708142,88.19268,2.6739688,8.666992e-05,1293.0124669988504,7900,0.21545134,268.7183,1441.8595910072327,37.397594,100,16.02929,0.02227663,-200.68982,9.842173,105.22102,1.6116595,1.8947963,0.0048181633,[-1.465  1.846 -2.471 -2.062 -1.229],7155180.5
0.004233048,80,0.0037623208,10.0,129.64,-21.241316,173.43512,0.9981597,3.0398946,721106,69.486916,88.463585,6.347656e-05,1286.106229408583,8000,0.21089958,3.525107,1467.4483692646027,1.1304086,100,0.4233048,0.009981598,-137.37823,9.841227,-19.05887,0.030398944,84.75665,0.3762321,[-1.446  1.892 -2.466 -2.03  -1.203],5617.3564
0.003993249,81,0.0039942143,10.0,131.92,-26.525036,216.57507,0.9934409,2.344181,734298,75.9789,88.15453,-0.00011413574,1308.9032694176904,8100,0.21007334,3.9234529,1492.9571435451508,1.1343716,100,0.39932492,0.0099344095,-135.65918,9.843933,-24.327415,0.02344181,86.09016,0.39942145,[-1.442  1.901 -2.488 -2.042 -1.208],7120.881
0.0022800004,82,0.006067474,10.0,131.58,-60.726418,221.55005,0.99802244,1.8978461,747456,85.29853,96.103714,7.995605e-05,1305.4902220029603,8200,0.21362084,3.6299648,1517.2607052326202,1.0405425,100,0.22800004,0.009980224,-495.82977,9.84333,-58.315308,0.01897846,95.03985,0.6067474,[-1.437  1.91  -2.499 -2.052 -1.209],7797.05
0.003073196,83,0.004616511,10.0,138.75,-88.900894,221.25989,1.0316895,2.0086098,761331,130.18767,93.13651,-2.2583008e-05,1377.1954475230286,8300,0.19806978,6.1899815,1543.51171708107,1.0736928,100,0.30731958,0.010316894,-725.87256,9.851515,-85.928345,0.020086097,91.84994,0.46165112,[-1.441  1.91  -2.518 -2.063 -1.205],19776.156
0.0053811446,84,0.0014139205,10.0,136.84,-20.282467,165.60529,0.9090085,2.799053,775015,72.68778,72.29619,-4.272461e-05,1358.1146220320284,8400,0.17352928,8.568678,1568.9874925613403,1.3831989,100,0.5381145,0.009090085,-146.29584,9.849722,-15.285372,0.02799053,74.04995,0.14139205,[-1.441  1.909 -2.519 -2.068 -1.221],6046.322
0.0013587293,85,0.0071358318,10.0,130.29,-87.303406,178.52753,1.0141376,1.4123409,788044,101.62292,98.44508,-7.3242186e-06,1292.644750626464,8500,0.16648982,1.1836615,1593.1032583713531,1.0157948,100,0.13587295,0.010141376,-712.8292,9.842619,-86.8065,0.014123408,98.23661,0.7135832,[-1.441  1.918 -2.534 -2.099 -1.245],10104.779
0.0012535128,86,0.006777575,10.0,127.34,-84.230484,246.31091,1.0005802,1.2915766,800778,127.66216,98.48448,-2.0751953e-05,1263.1497122338305,8600,0.16589354,2.724678,1616.7437369823456,1.0153884,100,0.12535128,0.010005803,-687.73883,9.839043,-82.1514,0.012915766,98.45477,0.6777575,[-1.439  1.916 -2.54  -2.1   -1.252],14364.124
0.009022839,87,0.0009071275,10.0,136.39,-24.565327,200.57477,0.9839618,6.3217688,814417,76.20963,56.371246,-3.479004e-05,1353.6404432971203,8700,0.14536853,18.380125,1642.1071376800537,1.773954,100,0.9022839,0.009839618,-151.04645,9.849598,-14.338354,0.063217685,54.32208,0.090712756,[-1.438  1.913 -2.554 -2.107 -1.253],15683.22
0.13631384,88,1.9406184e-06,10.0,134.31,-26.052006,212.71326,2.6721845,129.72224,827848,69.17825,2.4221475,-5.7983398e-05,1332.8447329892315,8800,0.10980231,209.82632,1667.5743062496185,41.285675,100,13.631385,0.026721844,-119.569885,9.847336,42.432327,1.2972224,3.7006352,0.00019406184,[-1.424  1.925 -2.547 -2.112 -1.274],3818443.0
0.0030687184,89,0.005313504,10.0,132.43,-87.28843,179.8053,1.0402251,2.0451255,841091,139.98651,93.71202,-6.713867e-06,1314.0824341683535,8900,0.105708174,5.6572,1693.0443532466888,1.067099,100,0.3068718,0.01040225,-712.707,9.845747,-84.51216,0.020451255,91.993935,0.53135043,[-1.362  1.906 -2.547 -2.165 -1.309],22005.945
0.0016405171,90,0.0051531326,10.0,132.05,-86.64351,144.40881,0.9817269,1.3185531,854296,111.21861,97.39188,-7.141113e-05,1310.2796908965388,9000,0.09735739,4.195286,1718.2414498329163,1.0267797,100,0.16405173,0.00981727,-707.4407,9.845255,-83.60063,0.013185531,97.28342,0.51531327,[-1.366  1.915 -2.55  -2.154 -1.313],10080.312
0.000435527,91,0.008838384,10.0,140.12,-90.13617,181.2749,0.9992495,1.1383806,868308,104.0932,99.785065,-1.586914e-05,1390.9580831454812,9100,0.09625083,0.33769417,1744.5200808048248,1.002154,100,0.043552697,0.009992494,-735.9586,9.853865,-89.895485,0.011383806,99.81039,0.8838385,[-1.374  1.926 -2.56  -2.157 -1.322],10986.917
0.016882878,92,0.00024690956,10.0,139.54,-22.111568,180.53961,1.1307479,8.568668,882262,66.72477,41.736523,-7.141113e-05,1385.1747174733669,9200,0.060364388,22.480371,1770.2255411148071,2.395983,100,1.6882879,0.011307481,-134.39758,9.853506,-11.745935,0.08568668,30.966812,0.024690956,[-1.373  1.926 -2.567 -2.154 -1.323],18098.688
0.715316,93,1.8677274e-05,10.0,141.57,-19.66262,160.54431,7.472857,719.1834,896419,65.99943,0.17848854,-3.8452148e-05,1405.4532197444726,9300,0.09625082,956.6794,1796.4676711559296,560.2601,100,71.5316,0.07472857,-119.72229,9.855295,491.26974,7.191834,1.079601,0.0018677274,[-1.381  1.953 -2.574 -2.126 -1.359],90883970.0
0.0010142828,94,0.007631113,10.0,149.81,-91.40922,177.93274,0.9886631,1.231812,911400,110.60482,99.13681,5.7983398e-05,1487.8289475736674,9400,0.091466054,1.1736364,1825.4164028167725,1.008707,100,0.101428285,0.009886631,-746.35364,9.862944,-90.63274,0.012318119,98.95846,0.7631113,[-1.342  1.99  -2.571 -2.119 -1.323],11724.254
0.0071612196,95,0.0018246243,10.0,148.14,-20.480597,167.22339,0.98306346,3.4648848,926214,68.875694,60.40857,4.8828124e-06,1471.1276235871403,9500,0.09398749,12.635557,1851.067265033722,1.6553943,100,0.7161219,0.009830635,-122.81091,9.86138,-13.715218,0.034648847,65.33157,0.18246242,[-1.344  1.991 -2.573 -2.122 -1.327],7394.1294
0.0011391958,96,0.0075984714,10.0,145.19,-89.98526,193.33417,0.990672,1.3504004,940733,129.21434,98.52632,3.4179688e-05,1441.6341247829257,9600,0.093287155,1.5869522,1873.7553973197937,1.0149572,100,0.11391958,0.00990672,-734.7268,9.858648,-89.0688,0.013504004,98.694916,0.75984716,[-1.328  1.998 -2.567 -2.12  -1.325],14581.249
0.046001583,97,2.046543e-06,10.0,147.96,-15.856223,129.46552,1.461669,37.371666,955529,60.98834,11.695331,6.1035155e-07,1469.320984705053,9700,0.05173693,52.455975,1897.3480637073517,8.550421,100,4.600158,0.01461669,-118.26593,9.861122,6.0906296,0.37371665,9.170239,0.00020465431,[-1.328  1.994 -2.569 -2.123 -1.326],115170.1
0.0021266935,98,0.00621231,10.0,145.71,-90.602516,184.52295,0.9905588,1.6249474,970100,162.07742,95.93948,-3.3569337e-05,1446.8553403899598,9800,0.04639703,3.7909925,1920.2049067020416,1.0423237,100,0.21266936,0.009905588,-739.7661,9.859453,-88.70894,0.016249474,95.59366,0.621231,[-1.297  2.004 -2.568 -2.129 -1.367],26191.48
0.0011814273,99,0.0068442486,10.0,144.79,-90.7518,207.88556,0.9693563,1.211244,984579,139.49728,98.895744,-3.0517579e-06,1437.6355703931224,9900,0.04043561,1.2220726,1942.9576115608215,1.0111659,100,0.11814274,0.009693564,-740.9853,9.858274,-90.03497,0.01211244,98.53633,0.6844249,[-1.299  2.011 -2.571 -2.126 -1.373],19234.412
0.0011577621,100,0.00819303,10.0,155.0,-81.0673,207.13226,1.0250715,1.4550874,1000079,104.38867,98.98415,-1.4038086e-05,1539.7150001741354,10000,0.039386667,1.1092615,1967.4412422180176,1.0102627,100,0.11577623,0.010250714,-661.91156,9.867367,-80.37294,0.014550874,98.74043,0.819303,[-1.298  2.011 -2.575 -2.125 -1.379],12220.008
0.0026460537,101,0.0056638895,10.0,159.91,-25.144028,205.3009,1.0430869,1.9772953,1016070,68.24064,92.86535,9.58252e-05,1588.8440265410466,10100,0.025411649,2.8530567,1992.1264688968658,1.0768279,100,0.26460537,0.010430869,-133.60059,9.871809,-23.23908,0.019772952,93.95396,0.56638896,[-1.301  2.014 -2.58  -2.123 -1.38 ],5774.851
0.0047432617,102,0.0027244966,10.0,155.58,-22.427244,183.11755,1.0606791,2.4873137,1031628,63.723217,81.93398,-1.4038086e-05,1545.5441443621226,10200,4.9710274e-05,6.3891826,2016.1662890911102,1.2204947,100,0.47432616,0.010606791,-124.9989,9.868233,-18.387524,0.024873137,83.334755,0.27244967,[-1.296  2.01  -2.591 -2.12  -1.394],5384.532
0.0009894659,103,0.007756019,10.0,150.76,-92.31194,150.13763,1.0025924,1.3260553,1046704,97.62384,98.96312,-4.0893556e-05,1497.3413533544785,10300,-0.0017405434,0.97948635,2040.385008573532,1.0104774,100,0.09894658,0.010025923,-753.7235,9.863981,-91.81476,0.013260553,99.035416,0.7756019,[-1.301  2.017 -2.586 -2.121 -1.419],9583.418
0.0009837609,104,0.007949725,10.0,155.39,-93.04622,199.90906,1.0005727,1.3063374,1062243,100.04529,99.20811,7.6293945e-05,1543.6126003633713,10400,0.0024690784,1.1451967,2063.5933980941772,1.0079821,100,0.09837609,0.010005726,-759.7198,9.86767,-92.27171,0.013063373,99.042564,0.79497254,[-1.3    2.018 -2.587 -2.121 -1.421],10274.987
0.065714985,105,0.00029016094,10.0,155.82,-20.641773,168.53925,1.4916208,65.884766,1077825,71.52667,11.138355,-1.6479493e-05,1547.9458144458094,10500,0.073731,85.60666,2087.5866522789,8.977986,100,6.5714984,0.014916209,-136.30713,9.86846,23.757164,0.65884763,4.899705,0.029016096,[-1.301  2.02  -2.592 -2.125 -1.416],1005358.8
0.0019673465,106,0.005080339,10.0,153.2,-17.017202,138.94476,0.9822922,1.5833129,1093145,59.99319,95.97836,-1.2817382e-05,1521.7269442939144,10600,0.06695501,1.118104,2111.6674559116364,1.0419015,100,0.19673465,0.009822922,-132.92023,9.865948,-16.25195,0.015833128,96.143425,0.50803393,[-1.308  2.018 -2.604 -2.111 -1.345],3768.4448
0.0012652399,107,0.007277609,10.0,150.12,-92.554665,202.0133,1.0048844,1.3074263,1108157,125.12824,98.62753,2.3193359e-05,1490.9247110387805,10700,0.07006892,1.4948058,2135.229261636734,1.0139157,100,0.126524,0.010048845,-755.7058,9.863173,-91.70163,0.013074263,98.439415,0.7277609,[-1.301  2.013 -2.596 -2.112 -1.352],16218.094
0.0025483926,108,0.0043445537,10.0,156.06,-93.27959,166.50946,1.0142025,1.7179866,1123763,113.22566,93.3779,4.9438477e-05,1550.315613076283,10800,0.05506435,6.731207,2159.3156430721283,1.0709172,100,0.25483927,0.010142025,-761.625,9.868271,-89.79934,0.017179865,94.06127,0.4344554,[-1.3    2.015 -2.6   -2.112 -1.349],12298.383
0.0017681043,109,0.0057561845,10.0,150.87,-69.765396,139.51855,0.9665871,1.4342775,1138850,78.66552,96.2868,1.4038086e-05,1498.4179492558926,10900,0.056282785,2.9661195,2182.947443962097,1.038564,100,0.17681041,0.009665873,-569.6322,9.863764,-68.13178,0.014342775,96.76226,0.57561845,[-1.3    2.015 -2.601 -2.112 -1.364],4731.026
0.0017992384,110,0.006911646,10.0,158.58,-93.16516,209.73297,1.0137758,1.8240066,1154708,120.664764,96.897,,1575.5318118144235,11000,0.05090337,3.3815389,2207.819231748581,1.0320237,100,0.17992386,0.010137758,-760.6903,9.870575,-91.26361,0.018240064,96.946304,0.6911646,[-1.296  2.01  -2.605 -2.119 -1.363],14592.019
0.10928759,111,0.00011023523,10.0,156.19,-23.075136,188.40747,2.6737297,88.13237,1170327,66.83221,5.128891,-2.746582e-05,1551.629663389302,11100,0.113346435,126.69768,2232.19753742218,19.497393,100,10.92876,0.026737299,-125.05701,9.868563,24.807564,0.8813237,5.6473827,0.011023523,[-1.3    2.014 -2.615 -2.113 -1.368],1311296.0
0.0021147223,112,0.0045998394,10.0,149.16,-90.75992,191.82935,0.9843069,1.4101809,1185243,132.79834,95.19645,-8.4838866e-05,1481.3088354797096,11200,0.10393686,5.9115524,2255.6815917491913,1.0504594,100,0.21147224,0.009843069,-741.0509,9.86207,-87.10994,0.014101809,95.58787,0.45998397,[-1.325  2.007 -2.597 -2.102 -1.306],14056.694
0.0017997697,113,0.0059930687,10.0,151.61,-91.11235,202.10242,0.9912864,1.4868759,1200404,135.55824,96.53287,-5.126953e-05,1505.8158693442351,11300,0.09572884,3.7082772,2279.6174087524414,1.0359166,100,0.17997697,0.009912863,-743.9288,9.864401,-89.02581,0.014868759,96.80882,0.5993069,[-1.322  2.006 -2.603 -2.11  -1.315],16707.773
0.0066865357,114,0.0014618215,10.0,152.69,-26.46353,216.07367,1.0355589,4.5755477,1215673,65.19979,73.499306,-1.7089844e-05,1516.6207122878616,11400,0.094855115,9.085548,2303.000637769699,1.3605571,100,0.6686536,0.010355591,-115.843994,9.865425,-21.782265,0.045755476,70.57561,0.14618215,[-1.319  2.005 -2.607 -2.114 -1.323],6867.0845
0.002541083,115,0.0057452554,10.0,151.72,-92.65098,174.69592,1.0260355,2.4567995,1230845,96.42347,94.75597,3.0517578e-05,1506.933515804806,11500,0.08758536,4.698467,2326.7853231430054,1.0553426,100,0.2541083,0.010260356,-756.4923,9.864735,-90.4818,0.024567995,94.22091,0.57452554,[-1.307  2.008 -2.618 -2.131 -1.324],10629.442
0.007764277,116,0.0012931791,10.0,148.0,-21.409353,174.8067,1.0216919,4.34985,1245645,60.386627,60.917416,9.765625e-06,1469.7218713583418,11600,0.06658991,12.393381,2349.976498603821,1.6415666,100,0.7764277,0.010216919,-125.251526,9.861168,-15.037073,0.0434985,63.390903,0.12931791,[-1.313  2.011 -2.62  -2.125 -1.331],10051.265
0.00397651,117,0.0017973172,10.0,146.99,-18.566525,151.5951,0.91773444,2.1283174,1260344,57.230568,84.138596,7.3242186e-06,1459.6239473271576,11700,0.057850566,5.834949,2372.718606710434,1.1885152,100,0.39765096,0.009177345,-120.29553,9.860243,-14.406105,0.021283174,84.19311,0.17973173,[-1.299  2.015 -2.628 -2.131 -1.352],3592.7156
0.002228,118,0.005271514,10.0,157.09,-93.873634,143.93854,0.9740526,1.6492863,1276053,99.60119,95.851524,-1.8310546e-06,1560.6131060607208,11800,0.047841713,4.173746,2397.4087784290314,1.0432802,100,0.2228,0.009740526,-766.475,9.869106,-91.7098,0.016492862,95.02815,0.5271514,[-1.312  2.039 -2.631 -2.128 -1.361],10809.97
0.0007460688,119,0.008487618,10.0,151.33,-80.57559,196.95355,1.0077537,1.2354205,1291186,93.53306,99.48571,-8.544922e-06,1503.028078106739,11900,0.049703505,0.7113899,2421.3950369358063,1.0051695,100,0.07460687,0.010077537,-657.89685,9.864315,-80.07219,0.012354204,99.4549,0.84876174,[-1.309  2.039 -2.629 -2.131 -1.371],9156.6455
0.0010973923,120,0.008240511,10.0,151.45,-93.08648,217.8872,1.0137022,1.3022758,1306331,114.175896,98.99643,-9.9487304e-05,1504.219917369762,12000,0.05438506,1.0133827,2444.0764248371124,1.0101374,100,0.10973923,0.010137022,-760.04706,9.864309,-92.54363,0.013022757,98.841644,0.8240511,[-1.311  2.041 -2.636 -2.13  -1.369],14396.289
0.0015340258,121,0.0075577544,10.0,147.31,-92.586845,146.73804,1.0142083,1.8206022,1321062,105.05832,98.023315,2.1362305e-06,1462.8027748975337,12100,0.061678432,1.8286844,2467.2205901145935,1.0201654,100,0.1534026,0.010142082,-755.9684,9.860249,-91.68703,0.01820602,97.76342,0.75577545,[-1.31   2.041 -2.636 -2.129 -1.365],12416.247
0.001184229,122,0.007959651,10.0,152.27,-92.66791,207.00244,1.0121899,1.3439281,1336289,144.69818,98.60452,-7.93457e-05,1512.4220346577526,12200,0.060791176,1.3368611,2490.483042240143,1.0141523,100,0.1184229,0.010121899,-756.62964,9.86507,-91.98439,0.013439281,98.64967,0.7959651,[-1.31   2.041 -2.641 -2.133 -1.357],21566.283
0.0013833207,123,0.007375268,10.0,157.35,-94.7263,187.59277,1.0085868,1.3835989,1352024,103.83875,98.01539,2.5024414e-05,1563.229034335177,12300,0.054128848,2.0796378,2514.7086658477783,1.0202479,100,0.13833208,0.010085867,-773.4372,9.869522,-93.60089,0.013835989,98.1536,0.7375268,[-1.307  2.04  -2.643 -2.135 -1.358],10869.664
0.0011733569,124,0.0076990835,10.0,154.38,-94.34436,180.50299,1.0156659,1.3815296,1367462,99.35194,98.26148,1.6479493e-05,1533.5159098339718,12400,0.05417104,1.7062545,2538.8131098747253,1.0176928,100,0.1173357,0.0101566585,-770.31854,9.866835,-93.46906,0.013815295,98.68296,0.76990837,[-1.305  2.04  -2.646 -2.138 -1.365],10191.455
0.001512469,125,0.0072658705,10.0,153.16,-92.35931,199.17212,0.99129623,1.6525756,1382778,113.79719,98.36393,-3.7231446e-05,1521.3317188322574,12500,0.050537158,1.5238131,2562.5241878032684,1.0166328,100,0.1512469,0.009912963,-754.1102,9.865997,-91.60038,0.016525757,97.72505,0.72658706,[-1.304  2.043 -2.643 -2.134 -1.365],13795.813
0.0005971616,126,0.008571252,10.0,158.47,-93.68058,187.89856,0.99704623,1.1619426,1398625,161.85204,99.59681,5.3710937e-05,1574.407894961579,12600,0.0475744,0.42847097,2586.703977584839,1.0040482,100,0.059716158,0.009970462,-764.8992,9.87018,-93.44158,0.011619425,99.64257,0.8571253,[-1.308  2.046 -2.647 -2.131 -1.368],26171.32
0.015383314,127,0.00030610498,10.0,156.7,-22.2443,181.6239,1.1978961,9.538161,1414295,65.42101,32.24263,-5.4931643e-06,1556.7168350791794,12700,0.047960795,28.55037,2611.0918428897858,3.1014838,100,1.5383315,0.01197896,-109.07977,9.86883,-10.624126,0.09538161,37.747875,0.030610498,[-1.308  2.047 -2.647 -2.13  -1.371],37597.723
0.012119987,128,0.0006529478,10.0,155.18,-22.193048,181.2055,0.95646584,8.479415,1429813,69.059006,41.531048,3.6621093e-06,1541.5415538821742,12800,0.02087218,23.057749,2635.486077308655,2.4078372,100,1.2119988,0.009564659,-118.66992,9.867863,-11.379667,0.08479415,38.377346,0.06529478,[-1.313  2.022 -2.641 -2.15  -1.371],24717.025
0.004345561,129,0.0029212625,10.0,156.81,-22.731413,185.60095,0.9709683,2.9236794,1445494,66.068436,81.16334,-2.9296874e-05,1557.8168115459591,12900,0.003723155,5.0019245,2659.470541238785,1.2320834,100,0.4345561,0.009709683,-111.78534,9.868921,-20.22974,0.029236794,83.31249,0.29212627,[-1.331  2.039 -2.63  -2.118 -1.398],5304.352
0.00081546523,130,0.008372521,10.0,149.69,-92.53661,158.17365,1.0097592,1.182187,1460463,136.9487,99.34404,4.272461e-05,1486.6451081115017,13000,0.0012083054,0.90219843,2683.2424619197845,1.0066029,100,0.08154653,0.010097592,-755.5586,9.863049,-91.93945,0.01182187,99.35201,0.8372521,[-1.327  2.046 -2.634 -2.119 -1.415],17737.979
0.0020430174,131,0.006036425,10.0,152.56,-94.01665,174.07611,1.0038898,1.7592425,1475719,96.721535,96.37739,2.2583008e-05,1515.3368045746338,13100,0.002411779,3.3685627,2706.7093799114227,1.0375878,100,0.20430176,0.0100388955,-767.6429,9.865528,-92.39874,0.017592425,96.02308,0.6036425,[-1.33   2.052 -2.65  -2.124 -1.418],10396.392
0.0023530615,132,0.0055399993,10.0,159.44,-93.07397,180.90424,1.0493506,1.5736817,1491663,144.52728,93.74799,-2.0141602e-05,1584.1263417118005,13200,-0.00096754206,6.0651608,2731.128618955612,1.0666895,100,0.23530613,0.010493506,-759.94556,9.871218,-90.06222,0.015736816,95.21239,0.55399996,[-1.336  2.065 -2.685 -2.132 -1.417],21623.965
0.0013267111,133,0.006034903,10.0,156.67,-94.99387,155.89685,1.0222292,1.3402271,1507330,98.96599,98.30419,1.8920899e-05,1556.427628124925,13300,-0.00702251,1.863909,2755.7106835842133,1.0172507,100,0.13267112,0.010222292,-775.6219,9.868938,-93.94583,0.013402271,98.343475,0.60349035,[-1.335  2.071 -2.689 -2.127 -1.42 ],10340.408
0.0012434546,134,0.007298229,10.0,150.46,-81.925995,151.8941,1.0166308,1.2827151,1522376,89.13879,98.54018,-2.8076172e-05,1494.3365525816025,13400,-0.012118697,1.6145154,2779.306643009186,1.0148145,100,0.12434547,0.010166306,-668.92267,9.863642,-80.91606,0.0128271505,98.52604,0.7298229,[-1.325  2.055 -2.676 -2.115 -1.426],7041.803
0.0007837874,135,0.008206275,10.0,157.74,-94.971954,192.01855,0.99842864,1.2730339,1538150,102.29497,99.26108,3.0517578e-05,1567.1187715020599,13500,-0.011851733,0.8279958,2802.9135756492615,1.0074443,100,0.07837873,0.0099842865,-775.443,9.869717,-94.496826,0.012730339,99.387505,0.82062757,[-1.323  2.053 -2.673 -2.117 -1.431],10453.019
0.0011881003,136,0.0071025575,10.0,155.95,-71.42945,176.06158,1.0063154,1.3379747,1553745,87.65522,98.52972,4.8217775e-05,1549.2136788016276,13600,-0.015655665,1.5842247,2828.2192330360413,1.0149223,100,0.11881004,0.010063154,-583.21936,9.868151,-70.376236,0.013379746,98.625244,0.71025574,[-1.325  2.056 -2.672 -2.115 -1.431],7400.3926
0.004492704,137,0.0035705243,10.0,154.1,-21.351593,174.3349,1.0604887,2.702617,1569155,60.8609,86.91498,-1.4648437e-05,1530.74950915443,13700,-0.036116537,4.553425,2851.976474761963,1.1505497,100,0.44927043,0.010604885,-133.87042,9.867031,-18.349064,0.027026169,84.78351,0.35705245,[-1.321  2.052 -2.676 -2.113 -1.435],5678.541
0.0023099158,138,0.005297832,10.0,151.11,-92.4453,190.87134,0.984902,1.6327925,1584266,145.4735,94.65241,-2.5634765e-05,1500.8317516205434,13800,-0.04636888,7.0046735,2875.320373058319,1.0564971,100,0.23099159,0.009849019,-754.8125,9.864164,-88.01616,0.016327925,94.78625,0.52978325,[-1.317  2.042 -2.667 -2.104 -1.455],17419.303
0.0040713265,139,0.003836593,10.0,158.35,-19.379314,158.2312,0.9965701,2.2388635,1600101,63.096962,83.463356,-2.8076172e-05,1573.2429363658107,13900,-0.050717276,5.7013893,2900.948923110962,1.1981306,100,0.40713266,0.0099657,-127.70105,9.870529,-15.511015,0.022388633,85.69716,0.3836593,[-1.319  2.04  -2.676 -2.108 -1.465],5658.073
0.00097486604,140,0.008318654,10.0,151.56,-91.628746,209.52661,1.012724,1.2627535,1615257,137.46585,99.215996,-8.666992e-05,1505.3552943264328,14000,-0.05049484,1.0976399,2924.628782272339,1.007902,100,0.0974866,0.010127239,-748.14484,9.864883,-90.892334,0.012627535,99.08186,0.83186543,[-1.321  2.049 -2.675 -2.093 -1.47 ],17765.305
0.00076204445,141,0.008110887,10.0,153.53,-92.857285,159.07672,0.9954548,1.2022511,1630610,115.660934,99.48826,2.8686523e-05,1525.0417237332263,14100,-0.054015968,0.7306098,2948.601436853409,1.0051438,100,0.07620445,0.009954547,-758.17676,9.866444,-92.36522,0.01202251,99.4174,0.8110888,[-1.322  2.051 -2.683 -2.099 -1.469],12467.522
0.0008983428,142,0.0070914733,10.0,150.13,-92.28351,168.5351,1.0042453,1.2424395,1645623,141.08618,98.98942,3.540039e-05,1491.0435639534144,14200,-0.055630777,1.1538544,2972.638838291168,1.010209,100,0.08983427,0.010042451,-753.4919,9.863443,-91.59954,0.0124243945,99.20616,0.70914733,[-1.323  2.052 -2.687 -2.102 -1.473],20336.496
0.0052190167,143,0.0021902665,10.0,161.93,-18.489841,150.96924,1.0257484,2.7937531,1661816,65.2971,83.365265,3.967285e-05,1609.047862221683,14300,-0.07916409,4.7477255,2997.57626080513,1.1995404,100,0.5219016,0.0102574825,-130.42322,9.873451,-15.503043,0.027937531,79.43581,0.21902665,[-1.321  2.052 -2.69  -2.105 -1.475],5750.1074
0.0014098334,144,0.0076638767,10.0,151.91,-93.485916,154.75433,0.9955927,1.4899044,1677007,122.117516,98.36331,-1.8920899e-05,1508.8662007622363,14400,-0.075408444,1.3435771,3021.4782032966614,1.0166392,100,0.14098336,0.009955927,-763.3091,9.865339,-92.91687,0.014899043,98.03414,0.7663877,[-1.32   2.051 -2.695 -2.109 -1.498],15567.713
0.0027446155,145,0.0049291477,10.0,157.66,-22.006144,179.67877,0.99032235,2.073946,1692773,64.575554,92.88778,-7.8125e-05,1566.3494369994216,14500,-0.066131145,1.9714618,3046.45112991333,1.0765679,100,0.27446154,0.009903223,-121.88629,9.870045,-20.861546,0.02073946,92.86701,0.4929148,[-1.319  2.054 -2.7   -2.113 -1.494],4420.6006
0.0012009506,146,0.0072485222,10.0,152.71,-93.54504,202.29633,0.9954692,1.3104986,1708044,122.66543,98.291435,1.2207031e-05,1516.8510383604798,14600,-0.0674151,1.8150901,3069.790836572647,1.0173826,100,0.12009505,0.009954691,-763.7921,9.865852,-92.53949,0.0131049855,98.56546,0.72485226,[-1.326  2.061 -2.697 -2.109 -1.485],15383.004
0.0010687216,147,0.006574001,10.0,156.52,-94.63056,161.6145,0.9835706,1.2189708,1723696,118.92493,98.639946,-3.112793e-05,1554.9365576063972,14700,-0.06500482,1.6437582,3094.3854475021362,1.0137881,100,0.10687216,0.009835704,-772.655,9.86894,-93.63692,0.012189708,98.83314,0.65740013,[-1.325  2.063 -2.697 -2.106 -1.486],12833.294
0.0007632931,148,0.008749919,10.0,155.37,-94.18673,217.7862,1.0016971,1.2891455,1739233,99.802704,99.52315,5.2490235e-05,1543.4512277955168,14800,-0.06500484,0.6699228,3118.143976211548,1.0047914,100,0.076329306,0.01001697,-769.03186,9.868151,-93.74223,0.012891455,99.42269,0.8749919,[-1.325  2.062 -2.7   -2.11  -1.484],10200.586
