Bound,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,MeanIW,EpThisIter,MinD2w0t,EmpiricalD2,InitialBound,MeanD2w0t,MinIW,EpisodesSoFar,ReturnStepMax,MaxD2w0t,StdD2w0t,Iteration,TimeElapsed,J_sample_variance,EpRewMean,Weights,MeanEntropy,InitialReturnMin,EpLenMean,MaxIW,InitialReturnMax,ReturnMeanIW,InitialReturnMean,StdIW
-710.0201,24451,7.027137,19.200823,0.64368796,20,,4.9448075,-911.38806,0.023425933,0.02912587,3280,9.999972,18.816467,0.34419674,164,231.8147430419922,156455.77,57.46649253661262,[-1.215  0.459 -0.841  0.582 -3.316],-1.8964777,-36.056686,6.75,7.000082,39.658085,-504.68515,1.9073487e-07,0.48298723
-869.513,24611,7.4892273,25.729446,0.8621172,20,,1.7759717,-940.4081,0.020365369,0.08308596,3300,9.9999485,6.6273766,0.1880869,165,232.93063807487488,134644.72,69.95670182851448,[-1.215  0.454 -0.842  0.568 -3.315],-1.903071,-37.866962,8.0,3.2749302,63.6921,-690.37695,-1.9073486e-06,0.4385097
-628.95703,24742,6.9382935,17.740921,0.5052059,20,,16.009502,-913.6337,0.047358815,0.009679326,3320,9.999996,70.06444,1.1456474,166,234.26308012008667,134599.47,55.47290290368478,[-1.202  0.488 -0.856  0.544 -3.322],-1.9148929,-34.19117,6.55,1.7841631,50.576782,-391.72397,-1.335144e-06,0.44959784
-693.4992,24886,7.21303,22.081802,0.611175,20,,6.405717,-925.7452,0.027665246,0.03139004,3340,9.999966,36.911728,0.49042523,167,235.49552416801453,160089.58,61.96678328413907,[-1.199  0.475 -0.852  0.529 -3.334],-1.913548,-30.452957,7.2,2.0771441,53.472935,-482.32413,-3.4332274e-06,0.47860098
-881.74133,25019,6.9822645,20.794567,0.94991016,20,,1.3922899,-910.1449,0.014622818,0.24120961,3360,9.999991,3.2753115,0.12979205,168,236.83320546150208,117417.91,56.466005773862165,[-1.198  0.479 -0.849  0.543 -3.332],-1.9055191,-35.061234,6.65,1.9707407,40.633877,-748.8366,-1.0490418e-06,0.42139846
-646.8082,25165,7.251088,17.580133,0.57370144,20,,5.0767984,-922.072,0.024958665,0.044351533,3380,9.999991,16.701004,0.334902,169,237.98366260528564,203284.66,62.96644318931281,[-1.199  0.466 -0.847  0.544 -3.324],-1.9031808,-31.492958,7.3,2.4531565,43.35933,-451.0048,-1.7166137e-06,0.539128
-858.1425,25298,6.984022,12.0548725,0.9401574,20,,1.0196768,-904.98303,0.013443913,0.5495033,3400,10.0,1.1007123,0.115804665,170,239.43646001815796,11303.436,56.47187721739482,[-1.198  0.466 -0.85   0.528 -3.322],-1.928368,-15.71714,6.65,1.555912,31.323593,-740.2342,-1.7166137e-06,0.12814827
-785.2382,25423,6.791361,15.7217045,0.84920126,20,,1.4217365,-893.8343,0.013695165,0.21516737,3420,9.999998,1.9439921,0.123393215,171,240.7757647037506,228163.72,52.47299570851,[-1.205  0.453 -0.858  0.537 -3.347],-1.9327778,-41.258266,6.25,2.851403,25.940544,-663.7221,-4.7683716e-06,0.58474636
-809.64996,25554,6.937745,23.334358,0.80226,20,,2.5189683,-922.55005,0.017432313,0.059222672,3440,9.999984,5.813301,0.17641449,172,242.0875642299652,254531.19,55.47106724001726,[-1.197  0.452 -0.845  0.546 -3.352],-1.931542,-24.239273,6.55,2.6605003,68.42064,-631.8952,-1.5258789e-06,0.6079944
-782.0162,25707,7.3756075,18.632221,0.74604046,20,,3.0949554,-929.5131,0.020991491,0.07949542,3460,9.999984,16.961199,0.24728745,173,243.29143619537354,192355.22,66.46162856287137,[-1.202  0.455 -0.851  0.558 -3.35 ],-1.9310057,-25.032112,7.65,2.0490515,49.117218,-592.7122,1.5258789e-06,0.52156043
-567.74304,25886,7.756504,30.773544,0.44368672,20,,7.1084394,-952.57214,0.033012744,0.034160145,3480,9.999975,22.848413,0.4348579,174,244.31891417503357,206223.73,79.46023766287622,[-1.201  0.45  -0.85   0.548 -3.35 ],-1.9377389,-36.848915,8.95,2.4681673,72.287384,-348.57858,-2.2888185e-06,0.5480213
-808.9546,26025,7.1131735,18.021866,0.8166628,20,,3.8377929,-913.7442,0.02208765,0.048209593,3500,9.999999,14.955749,0.28470635,175,246.01025557518005,213899.19,59.468271302204414,[-1.199  0.441 -0.835  0.573 -3.357],-1.9258072,-37.976402,6.95,2.212842,37.743473,-646.3027,5.722046e-07,0.55462754
-740.631,26160,7.0281334,14.909217,0.7349643,20,,2.6809528,-906.26465,0.018081296,0.045890257,3520,9.999945,6.809425,0.17956048,176,247.16229915618896,559012.7,57.46975848778567,[-1.222  0.442 -0.857  0.591 -3.345],-1.9295889,-26.338966,6.75,4.53436,30.406685,-578.8147,1.5258789e-06,0.8957425
-738.42444,26297,7.0695267,23.497776,0.70901906,20,,2.9394536,-926.2562,0.018977582,0.079337336,3540,9.999975,6.1751623,0.19444546,177,248.25573110580444,260002.23,58.463045058446596,[-1.221  0.445 -0.857  0.603 -3.349],-1.9310734,-36.889343,6.85,2.4070232,65.580925,-558.1894,-3.4332274e-06,0.6200462
-758.7452,26430,6.9845953,15.941193,0.7172733,20,,5.7928596,-905.06445,0.025099067,0.044544987,3560,9.999957,20.473194,0.37238428,178,249.6079285144806,302588.7,56.47363890191448,[-1.215  0.45  -0.853  0.584 -3.35 ],-1.9350637,-35.171658,6.65,3.1784525,31.38921,-558.34216,3.0517579e-06,0.6782854
-901.52576,26566,7.0500135,22.125889,0.9745144,20,,1.0400863,-921.43176,0.013739239,0.5787902,3580,9.9999895,1.1176163,0.117029436,179,250.75413060188293,39392.06,57.970015457474894,[-1.212  0.452 -0.85   0.601 -3.354],-1.9358883,-36.468094,6.8,1.6425146,57.234993,-769.62933,-1.1444092e-06,0.24868368
-721.12604,26706,7.1343365,22.413988,0.6525338,20,,6.9124174,-923.7358,0.02919568,0.040504992,3600,9.999994,22.517662,0.4211965,180,251.93173217773438,298305.22,59.97016008722545,[-1.217  0.452 -0.853  0.605 -3.355],-1.9313719,-18.836079,7.0,2.5150063,55.372963,-515.08453,-4.005432e-06,0.6518673
-879.59265,26848,7.1715307,19.084105,0.9534374,20,,1.0787091,-915.25415,0.014441779,0.4497695,3620,9.999997,1.1978133,0.12040028,181,253.43164086341858,89265.65,60.95892577391819,[-1.207  0.451 -0.839  0.586 -3.35 ],-1.9318652,-39.362778,7.1,2.0823119,36.333546,-755.86584,3.4332274e-06,0.36579472
-686.8756,26981,6.9823923,20.698977,0.5922541,20,,5.056439,-927.8335,0.023430608,0.029496342,3640,9.999982,18.041695,0.32468736,182,254.34441757202148,152873.47,56.466393603915286,[-1.21   0.451 -0.841  0.583 -3.351],-1.9322951,-15.581825,6.65,1.9267257,76.2577,-462.71884,-7.6293946e-07,0.47324023
-749.21313,27123,7.1734514,20.894613,0.68651414,20,,5.021353,-920.1748,0.024226125,0.07047476,3660,9.999995,25.62731,0.36322168,183,255.64865112304688,143696.77,60.96573127051694,[-1.207  0.455 -0.849  0.561 -3.351],-1.9341612,-29.520618,7.1,2.411415,45.444485,-539.988,3.4332274e-06,0.45594153
-758.89343,27246,6.7377853,14.41526,0.7207758,20,,4.295433,-902.6377,0.020833634,0.093875274,3680,9.99996,16.986431,0.29508856,184,256.9442114830017,196407.5,51.46856538936479,[-1.208  0.455 -0.856  0.544 -3.353],-1.9386381,-20.64507,6.15,2.2946572,45.229626,-562.0446,,0.54232246
-674.10236,27380,7.006192,14.44008,0.6007849,20,,9.955777,-900.20667,0.034203142,0.0045750816,3700,9.999978,52.79118,0.7114604,185,258.14882254600525,133478.88,56.970673260889534,[-1.209  0.456 -0.859  0.56  -3.358],-1.9333289,-25.878035,6.7,3.933131,21.694008,-468.23288,-2.7656556e-06,0.44686598
-737.4966,27512,6.9611855,18.047361,0.670373,20,,7.0614424,-909.5107,0.027636616,0.0070972214,3720,9.999994,27.000427,0.48028398,186,259.4201874732971,253133.92,55.971890016592525,[-1.185  0.473 -0.845  0.568 -3.352],-1.9410605,-34.659813,6.6,10.392389,41.067574,-522.1495,1.9073486e-06,0.6301273
-710.6585,27655,7.1951866,25.221483,0.6361289,20,,7.46316,-929.6975,0.029743744,0.046157688,3740,10.0,35.225624,0.5583679,187,260.75759625434875,229637.66,61.47279338544253,[-1.179  0.474 -0.835  0.585 -3.36 ],-1.9385008,-39.698143,7.15,2.1740077,62.89576,-500.26254,-1.9073486e-06,0.58201784
-711.99,27793,7.0918407,21.808012,0.6820902,20,,4.2751675,-913.2383,0.022108963,0.04577753,3760,9.999996,14.276048,0.28086886,188,261.88082003593445,299165.7,58.96683748133817,[-1.178  0.477 -0.833  0.602 -3.357],-1.9402109,-37.425797,6.9,3.1184661,38.313118,-536.3583,,0.6732492
-694.54144,27921,6.8654356,13.454339,0.6260543,20,,5.827979,-906.5823,0.024593918,0.044589788,3780,9.9999895,19.088894,0.37399942,189,263.1448230743408,160336.05,53.96936098948517,[-1.18   0.481 -0.831  0.616 -3.359],-1.9413034,-23.028027,6.4,2.43418,42.877556,-486.98828,3.6239624e-06,0.48616835
-780.8101,28041,6.6576595,13.752428,0.77166265,20,,5.7669845,-894.9862,0.024055736,0.033218842,3800,9.999996,18.662191,0.37858608,190,264.4220485687256,276027.22,49.97296476958509,[-1.181  0.483 -0.832  0.635 -3.36 ],-1.9646204,-19.219791,6.0,3.6777694,37.576694,-601.1426,1.335144e-06,0.64233005
-758.4586,28176,7.026931,18.330837,0.7563267,20,,3.5069268,-911.3607,0.02021071,0.087554365,3820,9.999928,8.121498,0.2114025,191,265.67030024528503,514417.47,57.46564858613341,[-1.192  0.483 -0.847  0.655 -3.384],-1.9593066,-26.258575,6.75,3.5564902,39.561207,-593.3403,-3.8146973e-07,0.8736685
-606.7905,28309,6.9821396,21.879316,0.5300043,20,,5.7098713,-914.9414,0.0248532,0.05399427,3840,9.999727,18.105131,0.3566638,192,267.0161814689636,137254.36,56.46471250726846,[-1.186  0.503 -0.854  0.627 -3.378],-1.961099,-35.041615,6.65,4.0380516,49.69902,-410.85303,1.9073487e-07,0.4494446
-608.26117,28451,7.1734123,24.870615,0.5153421,20,,5.1846824,-924.79456,0.033655938,0.014380786,3860,9.999954,19.953115,0.39344105,193,268.38416719436646,253353.27,60.96545605328181,[-1.185  0.499 -0.846  0.646 -3.38 ],-2.080791,-49.113056,7.1,3.129089,54.432056,-403.045,-4.9591063e-06,0.6099358
-689.5789,28572,6.686843,15.920896,0.6546492,20,,5.873082,-901.0798,0.023956805,0.01159674,3880,9.999991,30.634659,0.43165582,194,269.86554980278015,169205.47,50.4776777771549,[-1.312  0.576 -0.688  0.573 -3.5  ],-2.0793693,-19.67023,6.05,1.6874809,46.27746,-503.73227,-3.4332274e-06,0.51979864
-789.8596,28688,6.5418367,15.8927555,0.79591435,20,,4.5055223,-885.74445,0.021390464,0.08149865,3900,9.999988,23.97834,0.35792917,195,271.0774025917053,152239.58,47.97128976009007,[-1.311  0.569 -0.687  0.562 -3.498],-2.0889394,-36.951458,5.8,6.5599437,30.300415,-613.2962,1.9073487e-07,0.4928174
-647.5115,28819,6.9368086,15.887258,0.563197,20,,8.465338,-908.7381,0.0317714,0.0674862,3920,9.999953,37.72051,0.5404794,196,272.70282101631165,504945.3,55.46789529633941,[-1.286  0.567 -0.668  0.548 -3.508],-2.1128154,-24.39783,6.55,4.079959,41.4534,-435.53732,2.3841858e-06,0.87379664
-747.43713,28959,7.133093,22.073683,0.66675436,20,,5.65557,-927.9564,0.026880134,0.06787239,3940,9.999981,20.1885,0.3741921,197,273.8973557949066,169194.66,59.96575875164679,[-1.282  0.605 -0.687  0.504 -3.532],-2.1056936,-38.3483,7.0,2.4731922,64.13829,-521.8153,1.7166137e-06,0.5028635
-669.603,29095,7.048807,21.880493,0.62181324,20,,2.6636386,-921.3695,0.020654725,0.038218074,3960,9.999966,6.4675164,0.20740362,198,275.10179829597473,155780.92,57.96582707984891,[-1.258  0.608 -0.67   0.485 -3.525],-2.1050026,-26.675308,6.8,3.5826793,57.25191,-486.28857,-1.5258789e-06,0.4887238
-776.7333,29215,6.6562986,10.852127,0.8392078,20,,1.581866,-889.4424,0.013749545,0.1356482,3980,9.999881,2.1698167,0.1271942,199,276.43473386764526,172825.58,49.968538892809036,[-1.253  0.574 -0.648  0.519 -3.524],-2.1215599,-19.24652,6.0,2.0717468,28.261768,-652.01263,-1.9073486e-06,0.5118159
-828.17737,29342,6.8405924,15.428996,0.86494315,20,,3.0099196,-895.32666,0.017928187,0.07674581,4000,9.9999895,13.523914,0.21688642,200,277.83922362327576,291779.22,53.46885062702607,[-1.237  0.584 -0.688  0.506 -3.54 ],-2.1165438,-32.329414,6.35,3.1668997,25.049194,-676.283,-3.8146973e-07,0.66488504
-710.71466,29461,6.6279554,13.322262,0.7222134,20,,2.686998,-888.54926,0.016396062,0.036912438,4020,9.999969,7.4868636,0.17955093,201,279.0164158344269,193821.14,49.46807214238993,[-1.234  0.589 -0.68   0.513 -3.535],-2.1193845,-28.536215,5.95,2.721161,28.801014,-559.48944,-2.2888185e-06,0.54210716
-705.421,29594,6.982072,18.403913,0.6557562,20,,3.9414601,-910.0866,0.020892484,0.11975723,4040,9.999972,11.152886,0.25008866,202,280.3606307506561,252966.73,56.4652977879994,[-1.233  0.585 -0.675  0.528 -3.538],-2.1198022,-25.322496,6.65,2.6672797,40.520477,-514.1276,1.1444092e-06,0.60611415
-742.8468,29723,6.8909607,15.743281,0.7686437,20,,2.276219,-902.31134,0.016494613,0.14186408,4060,9.999956,6.1294937,0.16465406,203,281.66819190979004,370070.0,54.47320629615556,[-1.234  0.581 -0.677  0.518 -3.539],-2.1106904,-33.270798,6.45,3.508554,33.30757,-601.6756,2.7656556e-06,0.7403533
-650.05273,29865,7.1724195,19.249115,0.57145536,20,,5.96045,-920.08777,0.026679989,0.0368819,4080,9.999953,21.14785,0.37622386,204,282.9495086669922,137459.95,60.96192377428859,[-1.237  0.568 -0.678  0.517 -3.53 ],-2.1099524,-29.563599,7.1,2.634154,45.306454,-444.86044,-8.392334e-06,0.4554091
-581.78015,29997,6.959673,30.839432,0.38079974,20,,13.559771,-941.9917,0.041818444,0.0146887265,4100,9.999952,124.7686,1.3493099,205,284.3284389972687,38288.28,55.9667691989438,[-1.239  0.583 -0.69   0.491 -3.529],-2.1134498,-24.484955,6.6,7.578099,111.258484,-291.46286,3.8146973e-06,0.25664228
-863.7341,30122,6.7913246,22.438221,0.93625265,20,,1.0727277,-904.49695,0.0130328825,0.18885657,4120,9.999992,1.9074856,0.11663812,206,285.7511796951294,40740.51,52.472866920051594,[-1.237  0.589 -0.696  0.468 -3.532],-2.1180701,-41.12068,6.25,1.4632821,44.476166,-735.11035,1.5258789e-06,0.23942538
-749.1578,30260,7.093582,15.723415,0.74962664,20,,2.7065177,-913.19617,0.022558251,0.069819525,4140,9.999945,10.319102,0.25010645,207,286.8849813938141,91642.16,58.97267211668194,[-1.247  0.606 -0.698  0.457 -3.537],-2.075926,-18.052467,6.9,2.1115022,38.176476,-589.8034,5.722046e-07,0.37219912
-636.0703,30416,7.425975,25.500174,0.53178596,20,,4.7706614,-946.72266,0.025383996,0.015675895,4160,9.999984,16.676796,0.31886652,208,287.9978847503662,153114.83,67.96124087700905,[-1.213  0.602 -0.64   0.448 -3.495],-2.0756068,-26.30711,7.8,1.8061259,82.77319,-420.13843,1.335144e-06,0.4662982
-837.1531,30548,6.9619436,18.842009,0.8457252,20,,4.254567,-914.35077,0.021627527,0.044432513,4180,9.99993,21.0569,0.3026673,209,289.29485416412354,310570.84,55.97418281069164,[-1.215  0.605 -0.639  0.459 -3.495],-2.069187,-24.836428,6.6,2.128757,50.12571,-664.4865,-2.2888185e-06,0.68517596
-683.5884,30689,7.154051,17.570145,0.60245764,20,,7.281886,-924.136,0.029459594,0.05644898,4200,9.999954,24.47351,0.4657599,210,290.4965798854828,225878.47,60.46786899280876,[-1.217  0.609 -0.643  0.472 -3.488],-2.0602834,-19.436108,7.05,2.4327013,54.791496,-473.16235,3.2424928e-06,0.57275116
-649.05585,30808,6.6299276,15.882935,0.6672817,20,,1.8533437,-888.6814,0.014590326,0.052121915,4220,9.999986,3.1543891,0.1386199,211,291.81757736206055,211350.89,49.473988996461266,[-1.223  0.6   -0.644  0.496 -3.479],-2.0751956,-28.50781,5.95,2.6948705,28.854378,-515.48193,2.861023e-07,0.5687509
-604.9354,30932,6.765256,18.173252,0.5146003,20,,7.221696,-898.4962,0.027142504,0.07597604,4240,9.999993,30.617054,0.4850606,212,293.50580286979675,144694.22,51.972271071611104,[-1.253  0.608 -0.691  0.485 -3.494],-2.0779002,-30.846119,6.2,3.957216,35.71011,-397.19373,-1.9073487e-07,0.46622413
-859.47424,31073,7.153719,34.513382,0.8096682,20,,3.352951,-953.8793,0.020441782,0.016600715,4260,10.0,11.836055,0.23619474,213,294.68744468688965,235022.31,60.46685828390821,[-1.25   0.613 -0.685  0.499 -3.497],-2.0727313,-38.425034,7.05,2.0192492,123.63759,-646.3537,2.0980835e-06,0.573536
-599.4838,31190,6.572198,13.57596,0.5179939,20,,7.8815613,-886.7333,0.027831152,0.049546294,4280,9.999938,34.296154,0.5755037,214,295.9177224636078,127196.07,48.47350255340131,[-1.257  0.612 -0.685  0.514 -3.492],-2.0744581,-27.583996,5.85,2.1767206,29.786938,-395.64276,-2.4795531e-06,0.43674654
-697.8762,31300,6.3554106,9.858141,0.7162901,20,,4.8056483,-867.12646,0.02029086,0.018614411,4300,9.99993,22.929682,0.34553137,215,297.0106039047241,324501.9,44.97718547115604,[-1.254  0.617 -0.68   0.528 -3.493],-2.0838883,-14.482523,5.5,3.6626976,14.35976,-549.1333,-8.5830686e-07,0.70947284
-712.59125,31435,7.0278616,17.199692,0.64595157,20,,8.523524,-906.2913,0.031463478,0.008582116,4320,9.999959,25.66457,0.5393532,216,298.2512261867523,251553.84,57.4688944803032,[-1.248  0.62  -0.673  0.54  -3.503],-2.0844917,-36.09135,6.75,2.643737,30.49953,-506.7066,2.2888185e-06,0.60536474
-585.9286,31550,6.511898,15.385877,0.5235326,20,,5.708263,-890.16327,0.023365226,0.028267026,4340,9.999987,19.320162,0.35316914,217,299.43556690216064,292576.47,47.47166817452602,[-1.246  0.623 -0.67   0.553 -3.503],-2.0763967,-26.601513,5.75,3.1244564,39.923878,-401.63565,1.7166137e-06,0.67250174
-755.6632,31678,6.866892,13.895922,0.7646437,20,,3.652129,-896.1265,0.019796057,0.028719876,4360,9.999956,15.445954,0.2590142,218,300.5651934146881,231857.95,53.9739134720701,[-1.239  0.59  -0.652  0.592 -3.495],-2.0751173,-23.007599,6.4,2.0245445,24.525185,-599.2794,-1.9073487e-07,0.5834849
-864.9627,31797,6.6307173,16.9943,0.960209,20,,1.0207676,-894.17303,0.012034398,0.6054013,4380,9.999984,1.0897741,0.10967476,219,301.66879963874817,21310.545,49.47633356795541,[-1.242  0.596 -0.654  0.601 -3.494],-2.0743904,-38.373016,5.95,1.3483611,38.097134,-746.84717,-2.670288e-06,0.1746705
-522.68164,31927,6.913352,16.289932,0.4209431,20,,7.4377007,-902.96387,0.028404308,0.0776521,4400,9.999982,24.034266,0.46326864,220,302.85877537727356,94636.38,54.96833974796435,[-1.239  0.61  -0.661  0.59  -3.493],-2.0769286,-23.949154,6.5,2.1766667,32.828438,-322.7564,-2.0980835e-06,0.3760897
-758.3324,32051,6.7614603,26.428705,0.68014055,20,,6.157634,-928.88196,0.02541053,0.09274723,4420,9.999974,20.626793,0.41585746,221,304.1086573600769,263123.28,51.9604530655238,[-1.239  0.614 -0.665  0.572 -3.496],-2.0717049,-30.626423,6.2,2.6922905,97.894775,-532.55707,-4.9591063e-06,0.622545
-538.6398,32170,6.6310873,9.777707,0.46183312,20,,8.794344,-882.81824,0.02995802,0.052185133,4440,9.999988,40.87762,0.60911477,222,305.4136018753052,91451.875,49.477444914477445,[-1.232  0.624 -0.666  0.549 -3.491],-2.073658,-18.76627,5.95,2.0926092,19.449856,-352.17,3.8146973e-07,0.37628624
-740.68274,32303,6.984377,16.66268,0.7156374,20,,7.195688,-910.16046,0.028328784,0.03461305,4460,9.999973,39.918697,0.5319785,223,306.5223479270935,276881.1,56.472962068767416,[-1.235  0.618 -0.672  0.534 -3.493],-2.0730941,-25.359058,6.65,2.1569471,40.548023,-560.15796,-1.9073487e-07,0.6451144
-647.4021,32419,6.5420656,13.725163,0.5964232,20,,4.5827355,-885.722,0.02208281,0.02753693,4480,9.999993,11.244324,0.27679116,224,307.52152013778687,110601.48,47.971970811990516,[-1.235  0.63  -0.672  0.541 -3.492],-2.073021,-27.102154,5.8,1.9579892,30.203785,-457.58594,-1.335144e-06,0.4109918
-759.4598,32560,7.1543827,22.100344,0.7666168,20,,1.2603413,-924.2462,0.016112605,0.29309416,4500,9.9999485,2.114273,0.13701355,225,308.86056685447693,68357.086,60.46901883141085,[-1.233  0.683 -0.717  0.491 -3.492],-2.0778074,-38.83278,7.05,1.6005694,54.835175,-607.0245,7.6293946e-07,0.31259748
-716.0731,32679,6.6283293,14.637758,0.64143455,20,,6.1330566,-888.5867,0.024183068,0.071856044,4520,9.999978,21.578228,0.3904761,226,310.4527335166931,154636.81,49.46921419732267,[-1.26   0.697 -0.75   0.483 -3.497],-2.079852,-28.515463,5.95,3.4985402,28.81583,-494.61508,-1.5258789e-06,0.484625
-609.6105,32806,6.841568,15.692052,0.5892954,20,,3.9145997,-895.3753,0.02028974,0.016519822,4540,9.999962,15.8119545,0.26345274,227,311.808468580246,244896.73,53.471857953740844,[-1.267  0.696 -0.76   0.469 -3.499],-2.0804884,-32.323204,6.35,2.0580802,25.052681,-455.40292,-3.0517579e-06,0.6164187
-759.3954,32925,6.630354,18.032991,0.73840606,20,,4.46161,-899.2703,0.020488692,0.012323739,4560,9.999992,24.443571,0.3224907,228,312.8068382740021,220491.72,49.47527767316642,[-1.269  0.702 -0.763  0.479 -3.499],-2.0817094,-18.678179,5.95,3.3058283,47.25824,-572.41547,-5.722046e-07,0.5738736
-611.97614,33061,7.04881,19.691626,0.5284204,20,,5.666184,-912.0034,0.026752472,0.004511481,4580,9.999978,16.001205,0.3410282,229,313.9606144428253,250565.8,57.965885966252436,[-1.27   0.696 -0.765  0.467 -3.501],-2.0878189,-26.724255,6.8,1.9686408,39.207638,-413.1599,-1.1444092e-06,0.6046824
-853.06335,33180,6.629608,15.042706,0.9225494,20,,1.1050317,-899.18225,0.012556764,0.35736418,4600,9.999981,2.197659,0.11566204,230,315.31530928611755,36751.484,49.47303174351944,[-1.269  0.736 -0.785  0.425 -3.507],-2.1144264,-18.72567,5.95,1.5119114,47.122906,-716.9559,-9.536743e-07,0.23324375
-791.9596,33323,7.192646,17.155186,0.7860199,20,,5.1435075,-910.69055,0.024801487,0.07187311,4620,9.999874,15.104396,0.3284567,231,316.47231459617615,430000.7,61.463257516323964,[-1.268  0.724 -0.767  0.431 -3.533],-2.1144075,-20.372536,7.15,3.6164181,26.708332,-619.7149,9.536743e-07,0.78838027
-668.62946,33456,6.9847097,16.464462,0.6084258,20,,5.509691,-905.0811,0.024676008,0.07257451,4640,9.9999895,19.159157,0.35873365,232,317.54167890548706,145578.88,56.47412430296104,[-1.266  0.719 -0.769  0.421 -3.533],-2.1134498,-25.369278,6.65,1.8109086,31.421661,-476.69913,1.335144e-06,0.45894572
-621.39844,33587,6.934368,22.020742,0.53556436,20,,4.525041,-913.5428,0.022314414,0.014599228,4660,9.999958,16.656418,0.29088897,233,318.72403264045715,109585.42,55.459916405318744,[-1.269  0.729 -0.773  0.43  -3.532],-2.114009,-34.08728,6.55,1.8767577,50.58338,-417.7744,3.8146973e-07,0.39879486
-731.1515,33725,7.0909157,19.241152,0.63975716,20,,6.277392,-917.9314,0.026497217,0.077902846,4680,9.999971,21.890524,0.41268578,234,320.10485434532166,210892.95,58.9635556307622,[-1.269  0.732 -0.772  0.439 -3.533],-2.109054,-27.666416,6.9,3.5524952,47.27986,-500.17245,-2.861023e-06,0.5604016
-678.94586,33845,6.658396,11.729744,0.6155396,20,,11.837532,-883.7206,0.03645213,0.025150042,4700,9.999987,88.94405,1.0103756,235,321.28081917762756,424801.3,49.97514896299931,[-1.272  0.735 -0.781  0.422 -3.528],-2.1329632,-29.049236,6.0,3.390844,18.997486,-473.78244,-1.9073486e-06,0.80203986
-679.06976,33973,6.864156,20.816498,0.6276834,20,,3.1174035,-915.97565,0.018524826,0.10484158,4720,9.999991,8.382727,0.21438208,236,322.38129806518555,216878.1,53.965274753914535,[-1.273  0.738 -0.821  0.403 -3.552],-2.1327894,-32.694767,6.4,2.4626606,60.940857,-488.5367,5.722046e-07,0.57047
-753.9641,34101,6.864771,16.55522,0.7602978,20,,1.8138014,-901.50806,0.016618453,0.09053187,4740,9.999985,9.658439,0.17245889,237,323.58330631256104,77872.02,53.967221226226776,[-1.271  0.735 -0.821  0.394 -3.552],-2.0776415,-32.773857,6.4,1.7015088,33.787254,-596.9697,1.7166137e-06,0.3404952
-837.94104,34236,7.02822,16.59713,0.8209051,20,,3.7504578,-911.39154,0.020508854,0.009660688,4760,9.999993,13.168938,0.25381887,238,324.75774478912354,381626.75,57.470222957431574,[-1.252  0.783 -0.823  0.356 -3.497],-2.0751767,-26.31284,6.75,3.3026686,39.529907,-646.5496,2.670288e-06,0.7495889
-835.0054,34368,6.96031,30.096865,0.77910066,20,,4.316306,-938.59406,0.021598114,0.037591476,4780,9.999901,18.273048,0.2972873,239,326.198269367218,355316.75,55.96869752653223,[-1.249  0.788 -0.827  0.338 -3.494],-2.0752902,-34.33101,6.6,2.8954337,102.83629,-615.7465,-3.8146973e-07,0.71723187
-865.53424,34490,6.7109795,15.844299,0.9557299,20,,1.1244948,-896.7139,0.012674315,0.5132084,4800,9.999947,1.2313404,0.11419738,240,327.43476963043213,83819.96,50.96832442157431,[-1.252  0.784 -0.831  0.328 -3.494],-2.0669682,-29.926842,6.1,1.934663,36.652847,-745.88116,-1.9073486e-06,0.35330445
-768.6227,34624,7.0056133,19.689024,0.6981942,20,,5.1501136,-915.5919,0.023854315,0.053911325,4820,9.999907,12.605199,0.31815323,241,328.60016226768494,251345.73,56.96849302061311,[-1.253  0.78  -0.842  0.335 -3.486],-2.065167,-25.774372,6.7,2.572176,49.14397,-549.3974,1.9073486e-06,0.59981024
-849.05743,34746,6.7117615,15.3321495,0.90123415,20,,2.614645,-891.30634,0.016524414,0.1133867,4840,9.99996,6.458287,0.17750771,242,329.8126003742218,283787.44,50.970751530175924,[-1.254  0.778 -0.846  0.322 -3.484],-2.0629823,-29.934254,6.1,2.689647,27.426838,-703.00635,3.6239624e-06,0.6538679
-859.54675,34866,6.6583166,12.086757,0.95985115,20,,1.0253508,-889.5567,0.0121332565,0.59833634,4860,9.999978,1.0913564,0.1101094,243,330.8423042297363,20289.826,49.97488471273656,[-1.261  0.779 -0.839  0.335 -3.482],-2.062031,-29.042465,6.0,1.4852266,28.267097,-747.1629,2.2888185e-06,0.1764605
-638.74524,35002,7.0497694,17.636066,0.5249704,20,,5.7915416,-916.79034,0.027658248,0.032568324,4880,9.99982,15.619549,0.35854167,244,332.0531256198883,144754.58,57.96860443006985,[-1.255  0.779 -0.828  0.332 -3.481],-2.0711415,-17.054935,6.8,2.2108793,48.14589,-410.72052,1.335144e-06,0.4607214
-601.1793,35147,7.232564,19.996279,0.47132358,20,,9.750292,-916.8772,0.035060775,0.0019881958,4900,9.999969,32.010746,0.6098181,245,333.2055687904358,128826.77,62.46793464816089,[-1.237  0.745 -0.803  0.369 -3.49 ],-2.0746875,-30.975449,7.25,2.319056,34.95021,-367.05063,-1.5258789e-06,0.43437064
