ReturnStepMaxmin,StdIW,ESSClassic,InitialReturnMean,EpLenMean,J_sample_variance,MeanIWNorm,TimeElapsed,ESSRenyi,EpRewMean,ReturnMeanIW,MinIW,TimestepsSoFar,InitialReturnMax,InitialReturnStd,InitialBound,Iteration,Weights,EpThisIter,EntropyCoefficient,MaxIW,MaxIWNorm,Bound,MeanEntropy,MinIWNorm,StdIWNorm,EmpiricalD2,MeanIW,ReturnStepMax,InitialReturnMin,EpisodesSoFar
9.986727,0.058564287,19.934624,7.324219e-05,447.8,50397.074,0.051131595,772.8378241062164,19.906143,4475.0234457041415,1.7609687,0.9140649,400804,61.85724,218.55887,-248.2292,73,[ 0.003  0.561 -2.544 -2.543 -0.733],20,10.0,1.1353992,0.056769963,-247.09015,0.68396103,0.045703243,0.0029282144,1.004715,1.0226319,10.0,-931.4572,1460
9.988699,0.10867046,19.768217,3.3569337e-05,478.55,206.59761,0.050179362,788.3997693061829,19.814281,4782.7909820702025,0.48723143,0.76831305,410375,5.0216675,15.188013,-9.302659,74,[ 0.003  0.56  -2.55  -2.543 -0.735],20,10.0,1.1951632,0.059758164,-8.909397,0.68211514,0.03841565,0.005433523,1.009373,1.0035872,10.0,-58.94336,1480
9.993927,0.1609681,19.496634,-3.967285e-05,476.45,18590.625,0.05008967,803.6232571601868,19.549711,4763.045388068827,7.4080267,0.78678244,419904,37.538208,163.05148,-187.81892,75,[ 0.003  0.557 -2.567 -2.537 -0.737],20,10.0,1.29065,0.0645325,-182.65718,0.68036324,0.03933912,0.008048406,1.023033,1.0017934,10.0,-710.72485,1500
9.993523,0.2137723,19.046036,9.460449e-05,486.75,118.16697,0.047759283,819.2860593795776,18.975124,4865.916460050385,1.9255869,0.52290505,429639,4.5716553,19.348612,-16.293106,76,[ 1.764e-03  5.518e-01 -2.579e+00 -2.538e+00 -7.386e-01],20,10.0,1.2720045,0.06360023,-15.003345,0.67834485,0.026145253,0.010688615,1.0540116,0.9551856,10.0,-84.33771,1520
9.9911785,0.14099291,19.588076,2.4414063e-05,459.95,8785.267,0.048613407,834.3486659526825,19.248804,4597.465983273439,7.285206,0.7023834,438838,37.180664,112.756165,-101.38534,77,[ 0.005  0.561 -2.582 -2.553 -0.741],20,10.0,1.1594355,0.057971776,-96.18759,0.6786487,0.035119172,0.0070496453,1.0390255,0.9722681,10.0,-394.97662,1540
9.986834,0.14695135,19.582937,-2.1362304e-05,469.75,4174.8477,0.050347943,849.5131855010986,19.650335,4694.40136922591,2.5814314,0.7102755,448233,18.627625,73.57309,-80.765305,78,[ 0.003  0.571 -2.606 -2.558 -0.74 ],20,10.0,1.447416,0.0723708,-78.95313,0.67927426,0.035513774,0.007347567,1.0177944,1.0069588,10.0,-319.69385,1560
9.991685,0.15891954,19.53297,-5.7983398e-05,483.8,310.42484,0.05138775,865.1744296550751,19.302933,4835.983373310596,1.7159534,0.7071053,457909,5.7753296,23.695541,-21.479012,79,[ 3.517e-04  5.690e-01 -2.618e+00 -2.558e+00 -7.397e-01],20,10.0,1.364686,0.0682343,-20.274118,0.6787571,0.035355266,0.007945977,1.036112,1.027755,9.999999,-103.23364,1580
9.991354,0.29701045,18.560825,-4.5776367e-05,485.2,20.42357,0.053331524,880.9565517902374,18.330633,4849.8988259045755,1.6628356,0.33076534,467613,2.8921509,10.143453,-5.0523787,80,[-5.320e-04  5.578e-01 -2.627e+00 -2.549e+00 -7.402e-01],20,10.0,1.512448,0.0756224,-3.896419,0.68080336,0.016538268,0.014850523,1.0910698,1.0666304,10.0,-43.233215,1600
9.988461,0.21074755,19.134548,2.746582e-05,465.65,625.8142,0.049547218,895.3558588027954,19.041801,4653.809612467423,2.2692988,0.65870607,476926,10.631409,30.152847,-26.301826,81,[ 0.008  0.559 -2.627 -2.548 -0.738],20,10.0,1.5965412,0.07982706,-24.894613,0.67688084,0.032935303,0.010537378,1.0503207,0.9909444,10.0,-120.90021,1620
9.986628,0.19038813,19.269966,-4.5776367e-05,468.4,1551.5804,0.04890803,910.776159286499,19.415413,4680.862900275436,3.1849208,0.74513614,486294,14.061462,50.188778,-52.051926,82,[ 0.004  0.568 -2.636 -2.558 -0.742],20,10.0,1.4981289,0.074906446,-49.76367,0.6751053,0.037256807,0.0095194075,1.0301094,0.9781605,10.0,-214.78278,1640
9.983147,58.734756,1.1258317,5.1879884e-05,396.95,67243300.0,0.71724576,923.5100474357605,0.4838867,3966.1507736444923,1779.4685,0.02009262,494233,135.62097,286.42786,-225.40913,83,[ 1.942e-04  5.715e-01 -2.649e+00 -2.558e+00 -7.438e-01],20,10.0,270.34167,13.517084,294.22693,0.73156744,0.001004631,2.9367378,41.33199,14.344915,10.0,-847.7293,1660
9.987864,0.37855977,18.009342,-3.3569337e-05,438.35,65740.9,0.056931794,937.8602104187012,18.448933,4380.836364510387,19.58754,0.65782094,503000,89.36682,256.19775,-234.79518,84,[ 0.017  0.559 -2.647 -2.554 -0.687],20,10.0,2.070182,0.103509106,-225.19386,0.7301627,0.032891046,0.01892799,1.0840735,1.1386359,10.0,-884.0637,1680
9.992636,0.07820953,19.878632,2.746582e-05,477.0,18590.967,0.050045364,953.1816544532776,19.837757,4768.238437178008,3.170992,0.89747214,512540,33.597107,145.82472,-166.7742,85,[ 0.017  0.569 -2.656 -2.547 -0.689],20,10.0,1.1580415,0.057902075,-164.29958,0.7315677,0.044873606,0.003910477,1.0081785,1.0009073,10.0,-635.63513,1700
9.9908905,0.35421377,17.6935,-4.8828126e-05,489.05,8.35446,0.04905306,968.8332176208496,18.621435,4888.268136334544,0.49575388,0.4774725,522321,1.5164185,4.543005,2.3814778,86,[ 0.016  0.568 -2.671 -2.55  -0.687],20,10.0,2.0117795,0.10058898,2.6772766,0.72950524,0.023873625,0.017710691,1.0740311,0.98106116,10.0,-18.016968,1720
9.988373,0.64115787,15.953029,3.0517579e-06,448.3,12525.385,0.06364898,982.7984240055084,16.633335,4480.389393723479,22.421942,0.45985168,531287,44.158386,125.87904,-110.32726,87,[ 0.013  0.56  -2.672 -2.554 -0.689],20,10.0,2.898035,0.14490175,-99.381035,0.71748483,0.022992585,0.032057893,1.2024047,1.2729795,10.0,-429.49597,1740
9.992995,0.23684864,18.97251,-3.967285e-05,486.15,116.39318,0.05088792,998.345287322998,18.627888,4859.7917118021305,2.8742251,0.44665062,541010,5.1677246,21.965126,-19.045588,88,[ 0.01   0.552 -2.682 -2.558 -0.701],20,10.0,1.5098507,0.07549254,-17.11147,0.7183229,0.022332532,0.0118424315,1.0736591,1.0177583,9.999999,-95.74335,1760
9.978392,1.1170644,12.095523,6.1035157e-06,423.45,33148.203,0.06909139,1012.0816164016724,15.280422,4229.921981468493,50.91809,0.58770764,549479,75.86444,213.22455,-170.79709,89,[ 0.018  0.555 -2.697 -2.562 -0.701],20,10.0,5.13948,0.256974,-145.60075,0.7100654,0.029385382,0.05585322,1.3088644,1.3818277,10.0,-649.8923,1780
9.993492,0.29612988,18.48035,-1.2207031e-05,485.4,214.48979,0.05163402,1027.6332919597626,18.76373,4852.415688863619,3.0174131,0.5228415,559187,6.019165,25.80108,-23.698792,90,[ 0.008  0.547 -2.698 -2.561 -0.709],20,10.0,1.6096725,0.08048363,-21.705845,0.707462,0.026142076,0.014806496,1.0658863,1.0326803,10.0,-112.46362,1800
9.988491,0.18937747,19.322327,7.6293945e-05,452.75,6210.653,0.050561287,1042.4056117534637,19.106693,4524.890926403002,7.1609364,0.63419807,568242,31.386414,97.87089,-103.898026,91,[ 0.007  0.54  -2.699 -2.54  -0.711],20,10.0,1.3439977,0.067199886,-99.34644,0.7029895,0.031709906,0.009468873,1.0467536,1.0112256,10.0,-405.2151,1820
9.99152,0.2771691,18.505768,1.2207031e-05,491.2,3.930778,0.04877072,1058.5061218738556,18.701916,4909.910493655687,0.34229892,0.5125546,578066,1.1113892,3.0136368,3.9504054,92,[ 0.005  0.55  -2.71  -2.546 -0.716],20,10.0,1.5975707,0.07987853,4.1682262,0.70105094,0.02562773,0.013858455,1.0694091,0.9754144,10.0,-11.244751,1840
9.985004,0.15460321,19.528385,3.0517578e-05,466.7,20609.348,0.049742796,1073.3210504055023,19.651218,4663.494408199109,4.6920614,0.67507106,587400,38.249084,159.53362,-183.31592,93,[ 1.381e-03  5.595e-01 -2.712e+00 -2.545e+00 -7.179e-01],20,10.0,1.3412219,0.0670611,-180.32176,0.6994197,0.033753555,0.0077301604,1.0177486,0.9948559,10.0,-694.97394,1860
9.986864,0.095237,19.832874,6.713867e-05,451.25,48507.61,0.05187322,1088.0713467597961,19.834915,4509.532891238388,2.3871746,0.8523619,596425,54.44452,213.66914,-247.39339,94,[ 7.977e-04  5.518e-01 -2.721e+00 -2.537e+00 -7.195e-01],20,10.0,1.2536197,0.06268098,-246.0842,0.697269,0.042618096,0.00476185,1.008323,1.0374644,10.0,-928.89233,1880
9.978555,0.33399358,18.362251,6.408691e-05,423.25,18893.354,0.055917464,1101.5720446109772,18.74116,4227.957412347212,11.396833,0.6501639,604890,52.975952,148.69505,-159.97282,95,[ 9.248e-04  5.557e-01 -2.725e+00 -2.543e+00 -7.217e-01],20,10.0,1.9143038,0.09571519,-154.13153,0.69329387,0.032508194,0.016699677,1.0671698,1.1183493,9.999999,-609.599,1900
9.991192,0.25253728,18.69772,-5.7983398e-05,481.75,106.135506,0.04784507,1117.2955331802368,19.01012,4815.373730278232,1.6059994,0.57634366,614525,4.6031494,16.418562,-12.28859,96,[-8.508e-04  5.488e-01 -2.734e+00 -2.548e+00 -7.257e-01],20,10.0,1.4359221,0.07179611,-11.18897,0.69205964,0.028817182,0.012626866,1.0520712,0.9569014,10.0,-70.18689,1920
9.989939,0.13385022,19.63736,7.324219e-05,475.05,712.15454,0.049248636,1132.505753993988,19.637218,4748.104438262677,1.4114262,0.7687632,624026,9.010376,31.005466,-28.662376,97,[-1.687e-03  5.382e-01 -2.744e+00 -2.545e+00 -7.269e-01],20,10.0,1.361554,0.068077706,-27.596296,0.6902502,0.03843816,0.0066925115,1.0184742,0.98497266,10.0,-129.93091,1940
9.99155,0.07466517,19.900017,3.0517579e-06,472.85,44505.492,0.052669138,1147.590224981308,19.785275,4726.497296073831,3.236744,0.9298439,633483,48.007324,207.85017,-241.21288,98,[ 6.189e-04  5.369e-01 -2.761e+00 -2.551e+00 -7.287e-01],20,10.0,1.187777,0.059388854,-239.33339,0.68879884,0.046492197,0.003733258,1.0108528,1.0533826,10.0,-905.9892,1960
9.980682,0.19813102,19.316528,3.967285e-05,401.5,73809.75,0.05266557,1160.639353275299,19.291275,4011.119526748165,14.143713,0.64669394,641513,122.440186,271.07773,-231.61183,99,[ 0.003  0.538 -2.766 -2.547 -0.73 ],20,10.0,1.423335,0.07116675,-221.80598,0.68916523,0.032334697,0.009906552,1.0367382,1.0533113,10.0,-870.8783,1980
9.991331,0.40100527,17.680979,3.0517578e-05,483.1,32.731106,0.05536315,1175.9620940685272,18.065569,4828.900271065918,3.2986157,0.2730179,651175,4.3008423,16.072733,-19.01658,100,[-1.059e-03  5.461e-01 -2.775e+00 -2.556e+00 -7.298e-01],20,,2.2240996,0.11120498,-16.710241,0.69206387,0.013650896,0.020050263,1.1070783,1.107263,10.0,-69.43884,2000
9.98402,0.20622653,19.220259,-1.9836425e-05,436.3,11042.199,0.051194023,1189.9125063419342,19.475441,4359.509952379572,5.620983,0.6545066,659901,41.170288,115.84023,-130.93999,101,[ 0.007  0.551 -2.777 -2.566 -0.727],20,,1.6548688,0.08274344,-127.07066,0.6901898,0.03272533,0.010311326,1.0269344,1.0238804,10.0,-478.12515,2020
9.988476,0.2349244,18.96836,3.967285e-05,460.25,9602.354,0.050367396,1204.9156649112701,19.173317,4599.841465323786,7.93877,0.6281808,669106,35.84973,118.63996,-132.38089,102,[ 0.004  0.556 -2.787 -2.572 -0.729],20,,1.716815,0.085840754,-127.26593,0.6884731,0.03140904,0.011746221,1.0431163,1.0073478,10.0,-483.38678,2040
0.01616764,,20.0,2.4414063e-05,500.0,0.012232544,0.05,1220.8995864391327,20.0,4998.970356799218,2.441369e-05,1.0,679106,0.14111328,0.10780036,-0.066903114,103,[ 0.005  0.546 -2.796 -2.555 -0.73 ],20,,1.0,0.05,-0.066903114,0.6884731,0.05,,1.0,1.0,10.0,-0.24438477,2060
9.99375,0.2052353,19.162176,8.850098e-05,493.9,4.7518196,0.049075734,1236.1518957614899,18.81936,4937.451016207747,0.32099926,0.58691895,688984,0.9043579,3.481431,-4.155235,104,[ 0.005  0.546 -2.796 -2.555 -0.73 ],20,,1.3837283,0.06918641,-3.9626846,0.68817574,0.029345948,0.010261765,1.0627353,0.98151475,10.0,-15.173096,2080
9.991093,0.17005512,19.482685,3.0517579e-06,456.2,29090.441,0.05218004,1250.3622314929962,19.522394,4559.96425521194,6.336873,0.7341082,698108,55.656677,173.0464,-177.55763,105,[ 0.01   0.545 -2.796 -2.556 -0.731],20,,1.4928722,0.07464361,-173.37956,0.68780965,0.036705412,0.008502756,1.0244645,1.0436008,9.999998,-648.34875,2100
9.989338,0.15646218,19.535742,-4.5776367e-05,463.7,2180.3918,0.050747644,1265.2617177963257,19.511889,4634.523393273548,2.7839842,0.76239944,707382,16.254272,55.435352,-65.01195,106,[ 0.007  0.55  -2.806 -2.563 -0.731],20,,1.3675842,0.068379216,-63.03606,0.68371475,0.03811997,0.00782311,1.0250161,1.0149529,10.0,-237.3899,2120
9.987484,0.091845386,19.830847,1.0681152e-05,452.45,9476.443,0.04972287,1279.6691751480103,19.779547,4521.662191569192,3.3549557,0.8601197,716431,30.46405,108.37011,-128.1844,107,[ 0.006  0.554 -2.818 -2.57  -0.735],20,,1.2166986,0.060834933,-125.54182,0.6816234,0.043005984,0.0045922687,1.0111455,0.99445736,10.0,-468.06332,2140
9.991432,0.23335174,19.10151,1.5258789e-05,475.2,18662.791,0.05379703,1295.1470108032227,19.289864,4749.95979521279,7.714369,0.6948898,725935,35.44104,153.40398,-183.12239,108,[ 0.007  0.548 -2.832 -2.564 -0.737],20,,1.6386753,0.08193377,-178.74829,0.68011105,0.03474449,0.011667587,1.036814,1.0759405,10.0,-668.66846,2160
9.987239,0.1313402,19.668447,-1.5258789e-05,466.85,842.4556,0.050579734,1310.1707544326782,19.670185,4665.515757959934,0.78139544,0.667306,735272,9.672974,31.760084,-37.365383,109,[ 0.006  0.538 -2.835 -2.549 -0.739],20,,1.2291601,0.061458003,-36.895927,0.6797922,0.0333653,0.0065670097,1.0167673,1.0115947,9.999999,-136.43903,2180
0.015921593,,20.0,0.000100708006,500.0,0.011674277,0.05,1326.2781133651733,20.0,4998.8753901748405,0.000100707635,1.0,745272,0.13043213,0.105311744,-0.076321036,110,[ 0.005  0.533 -2.84  -2.55  -0.739],20,,1.0,0.05,-0.076321036,0.6797922,0.05,,1.0,1.0,10.0,-0.27905273,2200
9.991716,0.13993807,19.63067,5.493164e-05,473.65,20900.361,0.051011395,1340.9530279636383,19.700993,4734.53250388878,3.7037687,0.8272872,754745,35.617493,153.36372,-183.06892,111,[ 0.005  0.533 -2.84  -2.55  -0.739],20,,1.27489,0.0637445,-180.74922,0.67942613,0.04136436,0.0069969036,1.0151772,1.0202278,10.0,-668.4734,2220
0.0151023865,,20.0,5.493164e-05,500.0,0.012931943,0.05,1356.8351202011108,20.0,4998.986112889662,5.4930802e-05,1.0,764745,0.12005615,0.11083928,-0.08415607,112,[ 0.005  0.527 -2.846 -2.539 -0.74 ],20,,1.0,0.05,-0.08415607,0.67942613,0.05,,1.0,1.0,10.0,-0.30749512,2240
9.987303,0.07462213,19.893326,1.5258789e-05,457.35,22458.055,0.05095148,1371.18173289299,19.865042,4570.591189237463,2.4677372,0.8913312,773892,38.803833,154.52634,-184.16052,113,[ 0.005  0.527 -2.846 -2.539 -0.74 ],20,,1.1835531,0.059177656,-182.3173,0.6806171,0.04456656,0.0037311066,1.0067937,1.0190296,10.0,-672.45917,2260
9.987112,0.081980914,19.872732,-6.713867e-05,452.3,47157.137,0.05122171,1385.4338774681091,19.85325,4520.080858762278,1.9186916,0.8102129,782938,54.056152,211.49023,-251.7905,114,[ 0.003  0.526 -2.856 -2.54  -0.738],20,,1.1656634,0.05828317,-250.8006,0.67872936,0.040510647,0.004099046,1.0073917,1.0244342,10.0,-919.4086,2280
9.989296,0.28902277,18.597715,-1.2207031e-05,463.0,11947.948,0.052627612,1400.0032415390015,18.812317,4627.517786271923,12.199726,0.64618295,792198,37.144165,140.49313,-165.82872,115,[ 0.005  0.526 -2.856 -2.538 -0.74 ],20,,1.537184,0.0768592,-158.78352,0.67443943,0.03230915,0.01445114,1.0631332,1.0525522,10.0,-605.5208,2300
9.989826,0.48181826,17.673166,3.0517579e-06,452.6,28172.71,0.06639385,1414.469633102417,17.658335,4523.692887294581,30.13608,0.5718837,801250,59.95636,181.9847,-176.41096,116,[ 0.005  0.537 -2.863 -2.54  -0.744],20,,2.4852154,0.124260776,-157.60776,0.66978484,0.028594185,0.024090914,1.1326096,1.327877,10.0,-644.16174,2320
9.989555,0.16078009,19.5083,-2.746582e-05,467.2,1377.9086,0.05063641,1429.570056438446,19.060194,4669.554748583094,3.1785398,0.73163843,810594,14.045593,44.405464,-48.73938,117,[ 0.006  0.518 -2.882 -2.51  -0.749],20,,1.3168931,0.065844655,-46.74796,0.6657141,0.036581922,0.008039005,1.0493072,1.0127282,10.0,-177.97095,2340
0.013001442,,20.0,-1.8310548e-05,500.0,0.004118269,0.05,1445.5666851997375,20.0,4999.0534261207595,-1.8310733e-05,1.0,820594,0.08691406,0.06254882,-0.050147094,118,[ 0.009  0.52  -2.888 -2.502 -0.753],20,,1.0,0.05,-0.050147094,0.6657141,0.05,,1.0,1.0,10.0,-0.18304443,2360
0.014303207,,20.0,-1.8310548e-05,500.0,0.006392018,0.05,1461.1994185447693,20.0,4999.082413704258,-1.8309802e-05,1.0,830594,0.09881592,0.07792571,-0.064706,119,[ 0.009  0.52  -2.888 -2.502 -0.753],20,,1.0,0.05,-0.064706,0.6657141,0.05,,1.0,1.0,10.0,-0.23620605,2380
9.991953,0.17161274,19.427267,5.7983398e-05,473.5,14949.202,0.049974628,1475.8671119213104,19.533476,4733.0890069689995,5.392257,0.70770264,840064,32.933105,141.39906,-168.78217,120,[ 0.009  0.52  -2.888 -2.502 -0.753],20,,1.5244844,0.07622422,-165.39362,0.66475266,0.03538513,0.008580638,1.0238833,0.9994925,10.0,-616.30554,2400
9.994308,0.2264457,18.926554,3.6621095e-05,495.8,1.0663095,0.047542285,1491.6953856945038,18.950449,4956.582388660899,0.18740872,0.50532645,849980,0.5795288,1.8996183,-2.2657044,121,[ 0.008  0.528 -2.895 -2.504 -0.754],20,,1.3835495,0.06917747,-2.1402292,0.6639592,0.025266323,0.011322285,1.0553839,0.9508457,10.0,-8.273315,2420
9.991659,0.1529247,19.561031,-1.2207031e-05,456.2,47966.66,0.05104191,1505.9504525661469,19.616776,4560.092456892102,5.966837,0.7648132,859104,63.81134,220.19037,-251.83127,122,[ 0.013  0.528 -2.895 -2.505 -0.755],20,,1.274444,0.0637222,-248.31235,0.66162086,0.03824066,0.0076462347,1.0195355,1.020838,10.0,-919.55774,2440
9.993822,0.19308963,19.235165,-6.713867e-05,483.1,852.1725,0.04841637,1521.249047756195,19.329033,4829.503701018368,2.9453447,0.66081554,868766,9.71228,41.857685,-49.966896,123,[ 0.016  0.528 -2.898 -2.511 -0.757],20,,1.4802985,0.074014924,-47.881336,0.6610146,0.033040777,0.009654481,1.0347129,0.96832734,10.0,-182.45306,2460
9.9894905,25.91032,1.2614092,-9.155274e-06,446.75,6150146.5,0.33612615,1535.3857939243317,3.0027664,4465.146664500834,527.6,0.20007914,877701,98.804504,294.85318,-242.24428,124,[ 0.011  0.529 -2.911 -2.505 -0.758],20,,119.63869,5.9819345,-97.5838,0.6572838,0.010003957,1.2955159,6.660525,6.7225227,10.0,-884.55096,2480
9.987948,0.3802626,18.047754,,468.6,453.57236,0.057809252,1550.3957650661469,17.890137,4683.171552715185,9.981344,0.30928844,887073,13.925354,49.217106,-57.52307,125,[-0.018  0.517 -2.91  -2.491 -0.762],20,,1.774492,0.088724606,-50.839195,0.65553635,0.015464422,0.01901313,1.1179345,1.156185,9.999999,-210.04456,2500
9.992388,0.26993483,18.819027,-9.155274e-06,495.8,0.6352293,0.053877544,1566.1031749248505,18.058403,4956.105498323256,0.14348811,0.37148,896989,0.44006348,1.0864133,-1.045476,126,[-0.011  0.526 -2.911 -2.498 -0.763],20,,1.53774,0.076887004,-0.9567471,0.65588385,0.018574,0.013496742,1.1075176,1.0775509,10.0,-3.817505,2520
9.987488,0.14097822,19.638231,3.6621095e-05,449.15,18438.93,0.05193433,1580.1467447280884,19.690607,4488.684389639303,5.2351475,0.83290225,905972,42.45691,153.22314,-181.18636,127,[-0.004  0.527 -2.911 -2.498 -0.763],20,,1.3022841,0.06511421,-177.36914,0.6559439,0.041645113,0.007048911,1.0157127,1.0386868,10.0,-661.5991,2540
9.98777,0.13565476,19.654444,1.0681152e-05,442.15,9804.92,0.05115341,1594.4375839233398,19.547573,4418.791343998615,5.2690783,0.7842201,914815,37.5932,109.7642,-123.47726,128,[-0.005  0.524 -2.922 -2.5   -0.763],20,,1.2904227,0.064521134,-119.628944,0.6511185,0.039211005,0.0067827376,1.023145,1.0230682,10.0,-450.8752,2560
9.994024,0.25533307,19.0618,-5.1879884e-05,495.45,1.2173983,0.057545494,1610.0443079471588,17.956673,4953.014326725838,0.3385835,0.45391977,924724,0.65216064,2.1857727,-2.6062305,129,[-0.005  0.522 -2.936 -2.5   -0.768],20,,1.5426112,0.07713056,-2.4118822,0.6516571,0.022695988,0.012766654,1.1137921,1.1509098,10.0,-9.516418,2580
9.994422,0.065782286,19.912535,-5.493164e-05,477.1,17441.371,0.04962977,1624.921877861023,19.880964,4769.6632857433715,3.1918736,0.87265635,934266,32.892212,142.93816,-170.63014,130,[ 2.846e-03  5.207e-01 -2.935e+00 -2.502e+00 -7.673e-01],20,,1.1071807,0.055359036,-167.94826,0.6511229,0.043632817,0.0032891147,1.0059874,0.9925953,9.999999,-623.0529,2600
9.99457,0.21698666,19.098759,-1.5258789e-05,485.1,352.02597,0.049944296,1640.3692195415497,19.293262,4849.676683006103,2.2427413,0.64443356,943968,6.3936768,27.507116,-32.83609,131,[ 1.616e-03  5.201e-01 -2.946e+00 -2.503e+00 -7.678e-01],20,,1.41721,0.0708605,-31.189339,0.6475984,0.03222168,0.010849332,1.0366313,0.9988859,10.0,-119.90039,2620
9.992136,0.08219864,19.875504,3.3569337e-05,461.55,48312.49,0.05192981,1654.9616141319275,19.776815,4613.677363907331,3.3446922,0.76204085,953199,53.9823,214.1971,-254.51436,132,[-1.799e-03  5.248e-01 -2.957e+00 -2.506e+00 -7.713e-01],20,,1.16073,0.058036502,-252.60176,0.64690703,0.038102042,0.0041099326,1.0112852,1.0385962,10.0,-929.3551,2640
0.01591587,,20.0,1.5258789e-05,500.0,0.004115729,0.05,1670.6789486408234,20.0,4999.240894021962,1.5259953e-05,1.0,963199,0.09124756,0.062529534,-0.0403853,133,[ 9.437e-04  5.240e-01 -2.962e+00 -2.505e+00 -7.720e-01],20,,1.0,0.05,-0.0403853,0.64690703,0.05,,1.0,1.0,10.0,-0.14752197,2660
9.994188,,20.0,-3.0517579e-06,498.7,0.2741634,0.05,1685.9733963012695,20.0,4985.545871559692,-3.0472875e-06,1.0,973173,0.2008667,0.51034814,-0.6017992,134,[ 9.437e-04  5.240e-01 -2.962e+00 -2.505e+00 -7.720e-01],20,,1.0,0.05,-0.6017992,0.64690703,0.05,,1.0,1.0,10.0,-2.1974487,2680
9.989433,0.040396813,19.967316,4.272461e-05,448.2,49161.805,0.04992194,1699.7264139652252,19.950327,4479.626669578671,0.73804665,0.901675,982137,59.342773,216.34169,-255.78636,135,[ 9.437e-04  5.240e-01 -2.962e+00 -2.505e+00 -7.720e-01],20,,1.0518404,0.05259202,-255.3666,0.6456347,0.04508375,0.0020198405,1.0024898,0.99843884,10.0,-933.9999,2700
9.99452,0.23679806,18.831373,2.1362304e-05,484.75,479.57016,0.047528196,1714.681556224823,19.30493,4846.164784244299,1.6629075,0.57783103,991832,6.8686523,29.603207,-35.33821,136,[ 1.749e-03  5.243e-01 -2.962e+00 -2.505e+00 -7.733e-01],20,,1.6383749,0.081918746,-34.305878,0.6420298,0.028891552,0.011839903,1.0360048,0.9505639,10.0,-129.03699,2720
9.988027,0.20940803,19.231485,-1.8310548e-05,461.55,34525.496,0.052377272,1729.3372654914856,19.428598,4612.73172444168,7.9876795,0.6801685,1001063,50.25537,201.46548,-239.68408,137,[-1.330e-03  5.253e-01 -2.965e+00 -2.511e+00 -7.769e-01],20,,1.491314,0.0745657,-235.19543,0.6370426,0.034008425,0.0104704015,1.0294104,1.0475453,9.999999,-875.20245,2740
9.990023,0.15055554,19.603207,5.7983398e-05,443.45,92861.586,0.052911323,1743.2739827632904,19.575895,4432.28194924884,5.9928684,0.76565266,1009932,99.35858,294.72406,-244.82227,138,[-2.441e-03  5.295e-01 -2.976e+00 -2.516e+00 -7.819e-01],20,,1.4312364,0.07156182,-241.46725,0.63502824,0.038282633,0.007527777,1.0216646,1.0582263,10.0,-893.9647,2760
0.016067505,,20.0,-9.155274e-06,500.0,0.010708472,0.05,1759.0050008296967,20.0,4999.143840286271,-9.154668e-06,1.0,1019932,0.09472656,0.10086153,-0.08918457,139,[ 9.454e-04  5.244e-01 -2.980e+00 -2.513e+00 -7.839e-01],20,,1.0,0.05,-0.08918457,0.63502824,0.05,,1.0,1.0,10.0,-0.32562256,2780
9.994404,0.042900454,19.964388,-3.0517579e-06,475.15,47309.79,0.050790094,1773.5078914165497,19.949587,4750.164288830011,0.84335136,0.9367313,1029435,48.795593,212.13606,-253.23393,140,[ 9.454e-04  5.244e-01 -2.980e+00 -2.513e+00 -7.839e-01],20,,1.08393,0.054196503,-252.71034,0.6363366,0.046836566,0.0021450226,1.002527,1.0158018,10.0,-924.67957,2800
9.99461,0.32461187,18.325151,-1.5258789e-05,487.95,38.048653,0.053687192,1788.8130841255188,18.339039,4878.1785996354465,2.4171615,0.36203694,1039194,3.5100708,14.887649,-17.77168,141,[ 1.803e-03  5.240e-01 -2.983e+00 -2.514e+00 -7.826e-01],20,,1.7478173,0.08739086,-16.14185,0.6350902,0.018101847,0.016230594,1.0905697,1.0737437,10.0,-64.892944,2820
9.994217,0.052074134,19.948599,-2.4414063e-05,475.05,49572.117,0.051292516,1803.7778706550598,19.91001,4749.120674675802,1.2247105,0.88045746,1048695,49.769836,216.46614,-258.40295,142,[ 0.01   0.522 -2.983 -2.515 -0.784],20,,1.1517109,0.057585545,-257.7615,0.6351919,0.044022873,0.002603707,1.0045198,1.0258503,10.0,-943.554,2840
0.013177872,,20.0,-1.8310548e-05,500.0,0.009930679,0.05,1819.340876340866,20.0,4998.998730983922,-1.8310733e-05,1.0,1058695,0.13452148,0.097129524,-0.07182667,143,[ 0.012  0.522 -2.983 -2.514 -0.784],20,,1.0,0.05,-0.07182667,0.6351919,0.05,,1.0,1.0,10.0,-0.26220703,2860
9.994421,0.18814117,19.236485,-2.1362304e-05,490.9,24.356712,0.047218174,1834.5614743232727,19.01634,4907.625242210858,0.56757176,0.51489866,1068513,1.833313,7.566674,-9.032062,144,[ 0.012  0.522 -2.983 -2.514 -0.784],20,,1.1922115,0.059610575,-8.695124,0.63645965,0.025744934,0.009407058,1.051727,0.9443634,10.0,-32.980347,2880
