MeanEntropy,EpisodesSoFar,MinIW,StdIW,InitialReturnStd,Iteration,TimeElapsed,EpThisIter,InitialReturnMax,ReturnStepMaxmin,EpLenMean,Weights,EpRewMean,Bound,MaxIW,ReturnStepMax,EmpiricalD2,InitialReturnMin,InitialBound,StdD2w0t,MinD2w0t,MaxD2w0t,MeanIW,TimestepsSoFar,ReturnMeanIW,MeanD2w0t,InitialReturnMean,J_sample_variance
0.2571651,8100,1.0,,0.08559546,81,4231.228184223175,100,0.10418701,0.017760277,500.0,[ 0.021  0.401 -2.471 -1.906 -1.162],4999.433555179841,-0.2906006,1.0,0.018658638,1.0,-0.30126953,-0.2906006,,1.0,1.0,1.0,2924333,-0.06358136,1.0,-3.8452148e-05,0.007401122
0.2571651,8200,1.0,,0.07059437,82,4303.283096313477,100,0.10266113,0.014725685,500.0,[ 0.021  0.401 -2.471 -1.906 -1.162],4999.44964695186,-0.2515392,1.0,0.015591621,1.0,-0.21166992,-0.2515392,,1.0,1.0,1.0,2974333,-0.061836295,1.0,4.8217775e-05,0.005033939
0.2571652,8300,0.99988747,2.6925138e-05,98.83152,83,4375.06654047966,100,10.016663,9.997917,495.01,[ 0.021  0.401 -2.471 -1.906 -1.162],4949.467232497325,-131.62216,1.0001189,9.998959,1.0,-983.361,-131.62218,0.09939854,,1.0,1.0000005,3023834,-9.965061,0.99002,-2.5024414e-05,9866.309
0.2571652,8400,1.0,,0.07026058,84,4447.359458208084,100,0.09472656,0.016911507,500.0,[ 0.021  0.401 -2.471 -1.906 -1.162],4999.454371025801,-0.27414384,1.0,0.017766953,1.0,-0.2520752,-0.27414384,,1.0,1.0,1.0,3073834,-0.057973716,1.0,1.2817382e-05,0.0049858927
0.25716522,8500,0.9989746,0.00038560107,139.05894,85,4518.0131187438965,100,19.964966,9.9973755,490.02,[ 0.021  0.401 -2.471 -1.906 -1.162],4899.442022197636,-141.54031,1.0020677,9.998688,1.0000001,-973.4124,-141.54053,0.1398611,,1.000001,1.0000371,3122836,-19.886505,0.98004,3.7841797e-05,19532.318
0.25716567,8600,0.99963534,0.000115585164,98.830956,86,4589.905490398407,100,10.027527,9.997829,495.01,[ 0.021  0.401 -2.471 -1.906 -1.162],4949.447682749857,-131.62294,1.0004343,9.998915,1.0,-983.3552,-131.62299,0.09939935,,1.0,1.0000124,3172337,-9.966376,0.99002,6.958008e-05,9866.134
0.25716567,8700,1.0,,0.07588257,87,4662.224437952042,100,0.09851074,0.017055511,500.0,[ 0.021  0.401 -2.471 -1.906 -1.162],4999.422739308773,-0.28194705,1.0,0.01796627,1.0,-0.33538818,-0.28194705,,1.0,1.0,1.0,3222337,-0.06335183,1.0,6.8359375e-05,0.005816715
0.25716567,8800,1.0,,0.08329385,88,4732.269537448883,100,0.109680176,0.01910019,500.0,[ 0.021  0.401 -2.471 -1.906 -1.162],4999.438885158997,-0.30376732,1.0,0.019982338,1.0,-0.31115723,-0.30376732,,1.0,1.0,1.0,3272337,-0.06064267,1.0,2.4414062e-06,0.0070082108
0.2564789,8900,0.9146888,0.022555565,98.830765,89,4804.904498100281,100,10.028503,9.997889,495.01,[ 0.021  0.401 -2.471 -1.906 -1.162],4949.459558256993,-131.61656,1.071409,9.998944,1.0009068,-983.35333,-131.6282,0.099447444,,1.0011406,0.9969639,3321838,-9.953327,0.9904849,5.1879884e-05,9830.818
0.25485325,9000,0.7443703,0.063597895,97.83827,90,4876.39070558548,100,9.929321,9.997871,495.02,[ 0.021  0.4   -2.471 -1.904 -1.162],4949.558613414208,-131.45108,1.2140523,9.998936,1.0075488,-973.4782,-131.52238,0.09970736,,1.0095034,1.000363,3371340,-9.745241,0.99384177,-2.2583008e-05,9433.204
0.25085452,9100,0.33743447,0.2521814,138.36342,91,4947.168929338455,100,19.86145,9.997381,490.03,[ 0.02   0.397 -2.462 -1.9   -1.164],4899.5443832164165,-140.53209,2.112798,9.998691,1.114832,-973.5218,-141.43149,0.15164056,,1.1337548,1.0076059,3420343,-18.204851,1.0364784,2.380371e-05,16500.066
0.25085452,9200,1.0,,0.07883925,92,5021.203808307648,100,0.10412598,0.015253067,500.0,[ 0.02   0.39  -2.454 -1.876 -1.168],4999.428794756725,-0.25873786,1.0,0.016159058,1.0,-0.27630615,-0.25873786,,1.0,1.0,1.0,3470343,-0.06213097,1.0,5.493164e-05,0.006278733
0.25085452,9300,1.0,,0.06958924,93,5068.014928102493,100,0.079956055,0.015377998,500.0,[ 0.02   0.39  -2.454 -1.876 -1.168],4999.473564830681,-0.24849947,1.0,0.01618576,1.0,-0.23828125,-0.24849947,,1.0,1.0,1.0,3520343,-0.051567677,1.0,-1.0375977e-05,0.004891722
0.25085452,9400,1.0,,98.83078,94,5105.135817050934,100,10.032288,9.997967,495.01,[ 0.02   0.39  -2.454 -1.876 -1.168],4949.479520509981,-131.63245,1.0,9.998983,1.0,-983.35345,-131.63245,0.09939838,,1.0,1.0,3569844,-9.975034,0.99002,4.272461e-05,9866.183
0.2383712,9500,0.25805026,0.4335307,107.7628,95,5141.959616661072,100,14.578918,9.997335,490.78,[ 0.02   0.39  -2.454 -1.876 -1.168],4907.035580140279,-132.53412,4.4950705,9.998668,1.309833,-968.8214,-136.14864,0.1816047,,1.528605,0.99313354,3618922,-9.269803,1.125734,-2.1362304e-05,5460.788
0.2383712,9600,1.0,,0.07016554,96,5180.519691467285,100,0.08874512,0.014857292,500.0,[ 0.014  0.391 -2.477 -1.888 -1.181],4999.468965515498,-0.2455653,1.0,0.01567936,1.0,-0.24963379,-0.2455653,,1.0,1.0,1.0,3668922,-0.054794878,1.0,2.8686523e-05,0.004971715
0.2383712,9700,1.0,,0.079789914,97,5221.5373685359955,100,0.095458984,0.017807007,500.0,[ 0.014  0.391 -2.477 -1.888 -1.181],4999.481339010572,-0.28825456,1.0,0.018603325,1.0,-0.35491943,-0.28825456,,1.0,1.0,1.0,3718922,-0.061908305,1.0,-3.0517579e-06,0.006430798
0.2383712,9800,1.0,,0.06616614,98,5295.433803319931,100,0.07720947,0.014514923,500.0,[ 0.014  0.391 -2.477 -1.888 -1.181],4999.481970139034,-0.2342902,1.0,0.015311241,1.0,-0.23986816,-0.2342902,,1.0,1.0,1.0,3768922,-0.04799867,1.0,5.493164e-05,0.004421726
0.2383712,9900,1.0,,0.06713528,99,5344.94552564621,100,0.09710693,0.01726532,500.0,[ 0.014  0.391 -2.477 -1.888 -1.181],4999.472394736461,-0.28179193,1.0,0.01807785,1.0,-0.2654419,-0.28179193,,1.0,1.0,1.0,3818922,-0.061839104,1.0,-7.263184e-05,0.0045525725
0.2383712,10000,1.0,,0.062381536,100,5382.264598608017,100,0.08984375,0.013428688,500.0,[ 0.014  0.391 -2.477 -1.888 -1.181],4999.482269368691,-0.22568537,1.0,0.014230728,1.0,-0.18762207,-0.22568537,,1.0,1.0,1.0,3868922,-0.052540425,1.0,-6.164551e-05,0.0039296113
0.2383712,10100,1.0,,0.06714792,101,5419.672566413879,100,0.103637695,0.015450478,500.0,[ 0.014  0.391 -2.477 -1.888 -1.181],4999.468714386894,-0.26298404,1.0,0.016277313,1.0,-0.20928955,-0.26298404,,1.0,1.0,1.0,3918922,-0.06493834,1.0,-1.0986329e-05,0.0045546438
0.23387818,10200,0.60041654,0.13331911,96.854546,102,5456.493498325348,100,9.824219,9.997955,495.03,[ 0.014  0.391 -2.477 -1.888 -1.181],4949.6740598316865,-130.8195,1.6509739,9.998978,1.0294783,-963.69025,-131.43185,0.101085335,,1.0411956,1.0015391,3968425,-8.952602,1.0050247,-2.0751953e-05,7948.548
0.23448643,10300,0.8324213,0.048173785,97.83829,103,5494.228426456451,100,9.929138,9.997967,495.02,[ 0.016  0.392 -2.507 -1.886 -1.185],4949.580269725418,-131.46353,1.1935562,9.998983,1.005261,-973.47845,-131.52727,0.09957724,,1.0064175,0.99731594,4017927,-9.774121,0.99266845,-1.2207031e-06,9481.285
0.23448643,10400,1.0,,0.07457702,104,5532.314168691635,100,0.081726074,0.018045425,500.0,[ 0.016  0.391 -2.506 -1.882 -1.184],4999.4984472435,-0.2854829,1.0,0.018798828,1.0,-0.3675537,-0.2854829,,1.0,1.0,1.0,4067927,-0.056757998,1.0,-5.3100586e-05,0.005617825
0.23448643,10500,1.0,,0.0692594,105,5569.814574480057,100,0.08911133,0.01716423,500.0,[ 0.016  0.391 -2.506 -1.882 -1.184],4999.471095156302,-0.27497798,1.0,0.017977715,1.0,-0.22229004,-0.27497798,,1.0,1.0,1.0,4117927,-0.05624352,1.0,-1.5258789e-05,0.0048446725
0.23448643,10600,1.0,,0.058186304,106,5606.949102163315,100,0.081604004,0.014503479,500.0,[ 0.016  0.391 -2.506 -1.882 -1.184],4999.49664640117,-0.23704585,1.0,0.015264511,1.0,-0.21228027,-0.23704585,,1.0,1.0,1.0,4167927,-0.051322892,1.0,4.8828126e-05,0.0034195096
0.2313644,10700,0.67089546,0.09346153,139.06116,107,5643.81361246109,100,19.960571,9.99758,490.02,[ 0.016  0.391 -2.506 -1.882 -1.184],4899.49395139226,-141.43666,1.4016527,9.99879,1.0130401,-973.428,-141.53647,0.14084248,,1.0173496,0.9866248,4216929,-19.702848,0.9865354,-8.544922e-05,19186.816
0.2313644,10800,0.9999978,5.7864315e-07,0.47660917,108,5683.57746219635,100,0.13964844,9.997978,499.47,[ 0.015  0.39  -2.506 -1.878 -1.188],4994.074258968612,-121.74418,1.0000026,9.998989,1.0,-4.6898193,-121.74418,0.03253782,,1.0,1.0,4266876,-0.0867011,0.99894,-2.9296874e-05,0.22944435
0.2313644,10900,1.0,,0.070213795,109,5720.214998722076,100,0.092163086,0.016426086,500.0,[ 0.015  0.39  -2.506 -1.878 -1.188],4999.479605548,-0.2699297,1.0,0.01722145,1.0,-0.24932861,-0.2699297,,1.0,1.0,1.0,4316876,-0.060396697,1.0,-4.1503907e-05,0.004980069
0.2239629,11000,0.3334338,0.30597514,67.955765,110,5756.427943229675,100,6.9151,9.9980755,495.38,[ 0.015  0.39  -2.506 -1.878 -1.188],4953.20239758188,-126.47034,5.2987986,9.999038,1.214562,-676.151,-128.52238,0.14622015,,2.0767822,0.99829966,4366414,-3.734261,1.0920539,7.3242186e-06,1371.8777
0.22147007,11100,0.6939503,0.08601606,96.856705,111,5794.017745018005,100,9.815491,9.998108,495.03,[ 0.007  0.386 -2.518 -1.874 -1.195],4949.710565003064,-131.07976,1.2763541,9.999054,1.0138769,-963.71173,-131.4198,0.10000387,,1.0192,0.99048454,4415917,-9.3171215,0.9972217,4.2114258e-05,8633.697
0.22147007,11200,1.0,,0.06388031,112,5831.987853527069,100,0.083862305,0.016857147,500.0,[ 0.007  0.385 -2.541 -1.869 -1.197],4999.530968228142,-0.2720987,1.0,0.017550468,1.0,-0.21258545,-0.2720987,,1.0,1.0,1.0,4465917,-0.05856254,1.0,-3.234863e-05,0.004119444
0.22181092,11300,0.80311424,0.07206148,97.83949,113,5868.406300544739,100,9.91449,9.99819,495.02,[ 0.007  0.385 -2.541 -1.869 -1.197],4949.627726444227,-131.43744,1.2673826,9.999095,1.0111043,-973.4904,-131.52788,0.0999083,,1.0142127,1.0034728,4515419,-9.712213,0.9955595,5.3100586e-05,9361.81
0.22181088,11400,0.9999411,3.360978e-05,98.832214,114,5905.370630979538,100,10.017883,9.998131,495.01,[ 0.007  0.383 -2.537 -1.862 -1.197],4949.516766704282,-131.6271,1.0001913,9.999065,1.0,-983.368,-131.62712,0.09939849,,1.0,1.0000067,4564920,-9.968691,0.99002,3.6621093e-06,9866.445
0.22181088,11500,0.9999992,1.7893986e-07,98.8325,115,5941.5451464653015,100,10.020264,9.998207,495.01,[ 0.007  0.383 -2.537 -1.862 -1.197],4949.533908065294,-131.62871,1.0000007,9.999104,1.0,-983.3707,-131.62871,0.09939996,,1.0,1.0,4614421,-9.969828,0.99002,-7.995605e-05,9866.527
0.22181088,11600,1.0,,0.1544371,116,5978.133265256882,100,0.091674805,9.998257,499.83,[ 0.007  0.383 -2.537 -1.862 -1.197],4997.739971510415,-121.70753,1.0,9.999128,1.0,-1.3444824,-121.70753,0.018435828,,1.0,1.0,4664404,-0.04835131,0.99966,-4.0893556e-05,0.024088547
0.22181088,11700,1.0,,0.05848585,117,6014.768958330154,100,0.073791504,0.016785622,500.0,[ 0.007  0.383 -2.537 -1.862 -1.197],4999.535547606135,-0.26612657,1.0,0.017460823,1.0,-0.17492676,-0.26612657,,1.0,1.0,1.0,4714404,-0.05368112,1.0,-6.469726e-05,0.0034557416
0.22181088,11800,1.0,,0.062315986,118,6051.45152592659,100,0.08685303,0.018669128,500.0,[ 0.007  0.383 -2.537 -1.862 -1.197],4999.5301555177875,-0.2948358,1.0,0.019353867,1.0,-0.25299072,-0.2948358,,1.0,1.0,1.0,4764404,-0.059357747,1.0,-3.8452148e-05,0.0039210054
0.22181088,11900,1.0,,0.06505726,119,6118.168697834015,100,0.08660889,0.017850876,500.0,[ 0.007  0.383 -2.537 -1.862 -1.197],4999.5156004584,-0.28695208,1.0,0.018574715,1.0,-0.21044922,-0.28695208,,1.0,1.0,1.0,4814404,-0.06095394,1.0,3.601074e-05,0.0042755916
0.22181088,12000,0.99999267,1.2711278e-06,0.81076485,120,6190.011424064636,100,0.16772461,9.99811,499.22,[ 0.007  0.383 -2.537 -1.862 -1.197],4991.605448550019,-121.77876,1.0000036,9.999055,1.0,-8.0390625,-121.77876,0.039470837,,1.0,1.0,4864326,-0.12048617,0.99844,-3.6621093e-06,0.66396695
0.22021753,12100,0.83823407,0.044094983,98.8319,121,6226.248011112213,100,10.018188,9.998104,495.01,[ 0.007  0.383 -2.537 -1.862 -1.197],4949.510709457757,-131.60936,1.2737346,9.999052,1.0033342,-983.3647,-131.62885,0.099568374,,1.0073929,1.001431,4913827,-9.932194,0.9916367,6.469726e-05,9791.227
0.21760811,12200,0.79694057,0.06647384,98.83246,122,6262.659159183502,100,10.014038,9.998249,495.01,[ 0.007  0.383 -2.537 -1.861 -1.199],4949.54123361662,-131.54999,1.3210356,9.999125,1.0091892,-983.37036,-131.63135,0.099903576,,1.0116338,0.9984069,4963328,-9.831355,0.99467236,-2.0751953e-05,9590.249
0.21760811,12300,1.0,,0.056689188,123,6307.992818117142,100,0.077697754,0.014549255,500.0,[ 0.007  0.381 -2.537 -1.858 -1.201],4999.536928732367,-0.23840584,1.0,0.015222549,1.0,-0.22302246,-0.23840584,,1.0,1.0,1.0,5013328,-0.053193424,1.0,6.1035155e-07,0.0032458443
0.21760811,12400,1.0,,0.069968976,124,6379.147522926331,100,0.079589844,0.018715858,500.0,[ 0.007  0.381 -2.537 -1.858 -1.201],4999.509581041405,-0.28980923,1.0,0.019457817,1.0,-0.33789062,-0.28980923,,1.0,1.0,1.0,5063328,-0.05306641,1.0,2.0751953e-05,0.0049459296
0.21760811,12500,1.0,,98.833176,125,6450.270585775375,100,10.011841,9.998266,495.01,[ 0.007  0.381 -2.537 -1.858 -1.201],4949.544527713302,-131.6251,1.0,9.999133,1.0,-983.3775,-131.6251,0.09939845,,1.0,1.0,5112829,-9.965872,0.99002,2.6245118e-05,9866.663
0.20825125,12600,0.24028517,0.25498948,117.87011,126,6520.637220144272,100,17.223999,9.997416,488.1,[ 0.007  0.381 -2.537 -1.858 -1.201],4880.245566092077,-136.74617,2.2159648,9.998708,1.12077,-966.1829,-138.78848,0.16558482,,1.1549267,1.0208594,5161639,-14.326183,1.0359625,-3.234863e-05,9943.966
0.20825125,12700,1.0,,0.061542157,127,6595.2394251823425,100,0.085510254,0.018288612,500.0,[ 0.005  0.375 -2.554 -1.858 -1.211],4999.546342785762,-0.2886058,1.0,0.018939972,1.0,-0.17504883,-0.2886058,,1.0,1.0,1.0,5211639,-0.058163583,1.0,3.6621093e-06,0.0038269747
0.20817734,12800,0.5524789,0.07153693,3.2507784,128,6667.953641176224,100,0.4046631,9.9982395,498.23,[ 0.005  0.375 -2.554 -1.858 -1.211],4981.738352748852,-121.93224,1.1711872,9.99912,1.0172043,-32.339294,-122.02287,0.060555197,,1.0702755,0.989945,5261462,-0.22124992,1.0036192,-6.408691e-05,3.3725257
0.19892453,12900,0.43811226,0.21364687,137.66682,129,6739.244536399841,100,19.734558,9.997892,490.04,[ 0.008  0.374 -2.554 -1.86  -1.211],4899.760515844789,-140.67091,2.121631,9.998946,1.1050975,-963.6685,-141.33243,0.15030167,,1.1515197,0.95019174,5310466,-18.37869,1.0317452,7.6293945e-05,16703.904
0.19841461,13000,0.33150682,0.12780294,4.9813995,130,6809.966046571732,100,0.77593994,9.997484,496.24,[ 0.006  0.37  -2.554 -1.86  -1.22 ],4961.651164773543,-122.06833,1.3121076,9.998742,1.0414227,-45.351135,-122.34104,0.090952106,,1.2044346,0.9898235,5360090,-0.29401425,1.0090809,6.713867e-06,4.8675246
0.19348402,13100,0.70524335,0.10783181,98.83281,131,6882.0139417648315,100,10.005798,9.9982605,495.01,[ 0.01   0.37  -2.554 -1.86  -1.221],4949.547515398204,-131.4692,1.542339,9.99913,1.0263511,-983.37384,-131.62846,0.10100636,,1.0347,1.0027908,5409591,-9.652943,1.0030905,2.0141602e-05,9249.68
0.19356461,13200,0.99347824,0.0017645727,98.83368,132,6951.597285270691,100,10.004517,9.998331,495.01,[ 0.009  0.37  -2.554 -1.86  -1.225],4949.5634429397405,-131.62212,1.0084707,9.999166,0.99988204,-983.38257,-131.62361,0.09939533,,0.99999976,0.99992704,5459092,-9.9632015,0.9900005,7.385254e-05,9865.19
0.19356461,13300,1.0,,0.067179106,133,7016.308835744858,100,0.091674805,0.018072128,500.0,[ 0.009  0.37  -2.554 -1.86  -1.225],4999.533846624815,-0.2927372,1.0,0.018755913,1.0,-0.20166016,-0.2927372,,1.0,1.0,1.0,5509092,-0.0645344,1.0,3.0517579e-06,0.0045583183
0.19395943,13400,0.18540695,0.16300665,14.88576,134,7052.839666843414,100,1.6999512,9.997862,495.83,[ 0.009  0.37  -2.554 -1.86  -1.225],4957.645456337603,-122.45513,1.7508868,9.998931,1.066063,-147.62561,-123.300476,0.1006216,,1.2955443,1.0146066,5558675,-0.52531576,1.0206072,-6.713867e-05,21.969389
0.1884734,13500,0.59490085,0.12788342,138.36674,135,7090.124992132187,100,19.846985,9.997892,490.03,[ 0.014  0.369 -2.555 -1.86  -1.225],4899.6626273120855,-141.14403,1.5701873,9.998946,1.0378586,-973.5446,-141.43723,0.14291894,,1.0428408,0.98959875,5607678,-19.252306,0.9989733,-4.3945314e-05,18324.23
0.18721262,13600,0.7314016,0.08326099,97.83909,136,7127.4569845199585,100,9.914429,9.998209,495.02,[ 0.014  0.366 -2.552 -1.852 -1.23 ],4949.635589240585,-131.38896,1.4025887,9.9991045,1.0138156,-973.4865,-131.53354,0.100075014,,1.015509,1.0039945,5657180,-9.646482,0.99693936,-4.333496e-05,9225.772
0.18721262,13700,1.0,,0.07116891,137,7175.145410299301,100,0.08074951,0.017967224,500.0,[ 0.015  0.364 -2.55  -1.845 -1.232],4999.544791353075,-0.29162848,1.0,0.01862812,1.0,-0.20135498,-0.29162848,,1.0,1.0,1.0,5707180,-0.06498056,1.0,-0.00010864258,0.0051161093
0.18713373,13800,0.4574051,0.07874911,2.9690816,138,7232.787776470184,100,0.3852539,9.998228,498.31,[ 0.015  0.364 -2.55  -1.845 -1.232],4982.533888226721,-121.89863,1.2019459,9.999114,1.0128046,-29.534668,-121.99887,0.058914103,,1.0759257,0.9966149,5757011,-0.18867595,1.0023686,-1.4648437e-05,2.146721
0.18113859,13900,0.42172682,0.16664396,168.879,139,7304.056296348572,100,29.78894,9.99736,485.04,[ 0.017  0.364 -2.55  -1.844 -1.232],4849.6440164865935,-150.87558,1.9567744,9.99868,1.0478351,-963.6024,-151.34961,0.17513238,,1.053281,0.98114705,5805515,-28.920395,0.99402946,0.000107421874,27347.83
0.18113859,14000,1.0,,0.05764192,140,7376.579216003418,100,0.07696533,0.017270088,500.0,[ 0.017  0.364 -2.563 -1.85  -1.238],4999.559419473109,-0.2778548,1.0,0.017897606,1.0,-0.17791748,-0.2778548,,1.0,1.0,1.0,5855515,-0.06009502,1.0,-3.173828e-05,0.0033564677
0.18113859,14100,1.0,,0.067354456,141,7448.32951426506,100,0.09484863,0.01710701,500.0,[ 0.017  0.364 -2.563 -1.85  -1.238],4999.551509616443,-0.28433654,1.0,0.017755508,1.0,-0.16320801,-0.28433654,,1.0,1.0,1.0,5905515,-0.068305664,1.0,-7.751465e-05,0.004581996
0.18012111,14200,0.87727815,0.03148422,98.831955,142,7517.714393615723,100,10.0224,9.998236,495.01,[ 0.017  0.364 -2.563 -1.85  -1.238],4949.543168172218,-131.62749,1.23709,9.999118,1.0015595,-983.3653,-131.6356,0.099477954,,1.0052682,1.0037391,5955016,-9.9596,0.9907775,4.760742e-05,9833.443
0.18012111,14300,1.0,,0.06582232,143,7587.19017624855,100,0.07989502,0.017871857,500.0,[ 0.016  0.364 -2.563 -1.85  -1.239],4999.561128834894,-0.28715566,1.0,0.018490791,1.0,-0.2387085,-0.28715566,,1.0,1.0,1.0,6005016,-0.062178615,1.0,1.953125e-05,0.0043763123
0.18012111,14400,1.0,,0.070152655,144,7660.690962553024,100,0.08331299,0.018445015,500.0,[ 0.016  0.364 -2.563 -1.85  -1.239],4999.550200903653,-0.28899375,1.0,0.019097328,1.0,-0.3236084,-0.28899375,,1.0,1.0,1.0,6055016,-0.056636974,1.0,-1.15966795e-05,0.004970506
0.17255236,14500,0.46870625,0.18142134,94.91796,145,7733.855885744095,100,9.629395,9.998238,495.05,[ 0.016  0.364 -2.563 -1.85  -1.239],4949.941672415732,-129.43504,1.5879252,9.999119,1.0783108,-944.4216,-131.24559,0.10540171,,1.0967443,0.9959549,6104521,-7.193041,1.0300767,8.728027e-05,5111.7695
0.17046522,14600,0.8297213,0.055429794,98.83288,146,7806.524859189987,100,10.011963,9.998392,495.01,[ 0.018  0.368 -2.605 -1.854 -1.246],4949.5756565799975,-131.59604,1.1908149,9.999196,1.0056475,-983.37463,-131.63507,0.099701725,,1.0077457,1.0041288,6154022,-9.898734,0.9928837,-4.699707e-05,9716.239
0.17046522,14700,1.0,,0.058805447,147,7880.785817861557,100,0.077941895,0.016399384,500.0,[ 0.017  0.367 -2.605 -1.854 -1.248],4999.572546348135,-0.26717085,1.0,0.017009735,1.0,-0.30371094,-0.26717085,,1.0,1.0,1.0,6204022,-0.06021379,1.0,2.380371e-05,0.0034927072
0.17046522,14800,1.0,,0.060034335,148,7954.234998226166,100,0.07513428,0.018305779,500.0,[ 0.017  0.367 -2.605 -1.854 -1.248],4999.584069954777,-0.28585544,1.0,0.018884659,1.0,-0.18841553,-0.28585544,,1.0,1.0,1.0,6254022,-0.056086205,1.0,8.3618164e-05,0.0036408245
0.17046522,14900,1.0,,0.05609974,149,8023.731208324432,100,0.064819336,0.014630318,500.0,[ 0.017  0.367 -2.605 -1.854 -1.248],4999.5900052683455,-0.23610762,1.0,0.0151968,1.0,-0.23931885,-0.23610762,,1.0,1.0,1.0,6304022,-0.051208485,1.0,1.5258789e-05,0.0031793427
0.16418082,15000,0.49635562,0.1860161,137.68024,150,8096.461762428284,100,19.749329,9.997959,490.04,[ 0.017  0.367 -2.605 -1.854 -1.248],4899.777038632305,-140.8002,2.1574714,9.99898,1.0688609,-973.6421,-141.34341,0.1460127,,1.076169,1.0386608,6353026,-18.70759,1.0145283,8.544922e-06,17319.877
0.16418082,15100,1.0,,0.05955478,151,8165.069714784622,100,0.08312988,0.015237808,500.0,[ 0.016  0.363 -2.619 -1.842 -1.255],4999.586771385646,-0.25657767,1.0,0.015805244,1.0,-0.15600586,-0.25657767,,1.0,1.0,1.0,6403026,-0.064275615,1.0,-1.8310548e-05,0.003581905
0.15956059,15200,0.6492162,0.118160546,139.0647,152,8234.33897304535,100,19.938904,9.998041,490.02,[ 0.016  0.363 -2.619 -1.842 -1.255],4899.596321086958,-141.32925,1.426409,9.999021,1.0268003,-973.4528,-141.5373,0.14200477,,1.0304239,1.0078616,6452028,-19.502012,0.99353325,-2.1362304e-05,18805.066
0.15956059,15300,0.999987,4.2126367e-06,98.83358,153,8307.00743317604,100,10.008179,9.99844,495.01,[ 0.017  0.359 -2.619 -1.836 -1.259],4949.58765212804,-131.63087,1.0000243,9.99922,1.0,-983.38135,-131.63087,0.09939981,,1.0,1.0000001,6501529,-9.970591,0.99002,9.765625e-05,9866.742
0.15956059,15400,1.0,,0.062556736,154,8376.945767402649,100,0.085510254,0.018408775,500.0,[ 0.017  0.359 -2.619 -1.836 -1.259],4999.560797166864,-0.29066285,1.0,0.019041061,1.0,-0.20422363,-0.29066285,,1.0,1.0,1.0,6551529,-0.058990687,1.0,-2.1362304e-05,0.0039537214
0.15956059,15500,1.0,,0.058654312,155,8443.546414852142,100,0.078186035,0.017733574,500.0,[ 0.017  0.359 -2.619 -1.836 -1.259],4999.568885316624,-0.27971664,1.0,0.018345833,1.0,-0.19384766,-0.27971664,,1.0,1.0,1.0,6601529,-0.056503296,1.0,-5.9204103e-05,0.0034762109
0.15956059,15600,1.0,,0.0521488,156,8480.818343162537,100,0.0715332,0.016953468,500.0,[ 0.017  0.359 -2.619 -1.836 -1.259],4999.57953105622,-0.26733997,1.0,0.01753807,1.0,-0.14526367,-0.26733997,,1.0,1.0,1.0,6651529,-0.05395467,1.0,-1.5258789e-05,0.0027464598
0.15956059,15700,1.0,,0.05932695,157,8528.155705213547,100,0.093933105,0.017243385,500.0,[ 0.017  0.359 -2.619 -1.836 -1.259],4999.557374730934,-0.2820502,1.0,0.017877579,1.0,-0.13415527,-0.2820502,,1.0,1.0,1.0,6701529,-0.06453407,1.0,-1.2817382e-05,0.0035555712
0.15956059,15800,1.0,,0.060944606,158,8601.410805225372,100,0.08319092,0.018317223,500.0,[ 0.017  0.359 -2.619 -1.836 -1.259],4999.580779809747,-0.28792778,1.0,0.01890564,1.0,-0.20214844,-0.28792778,,1.0,1.0,1.0,6751529,-0.05790327,1.0,5.2490235e-05,0.0037519736
0.15956059,15900,1.0,,0.0598349,159,8663.01216506958,100,0.0715332,0.017580986,500.0,[ 0.017  0.359 -2.619 -1.836 -1.259],4999.577735188146,-0.28091037,1.0,0.018172264,1.0,-0.1449585,-0.28091037,,1.0,1.0,1.0,6801529,-0.059808835,1.0,6.8359375e-05,0.0036165183
0.15742251,16000,0.7447592,0.06583229,138.36674,160,8699.21660733223,100,19.848755,9.998018,490.03,[ 0.017  0.359 -2.619 -1.836 -1.259],4899.691780420568,-141.36934,1.2524749,9.999009,1.0074286,-973.5451,-141.44371,0.14035356,,1.0154014,0.99609107,6850532,-19.66071,0.9838498,-9.155274e-06,19096.203
0.15668043,16100,0.9179003,0.026553173,139.06395,161,8735.612884998322,100,19.943787,9.998051,490.02,[ 0.016  0.357 -2.618 -1.832 -1.262],4899.599345839915,-141.53123,1.1327804,9.999025,1.0015748,-973.4475,-141.54303,0.13997762,,1.0046704,1.0027347,6899534,-19.862492,0.98083436,7.751465e-05,19490.18
0.15668043,16200,0.99997926,2.2107565e-06,0.44884777,162,8772.40060043335,100,0.1217041,9.998459,499.5,[ 0.015  0.357 -2.618 -1.832 -1.262],4994.488410343244,-121.745476,1.0000075,9.999229,1.0,-4.4259033,-121.745476,0.03160637,,1.0,1.0,6949484,-0.08507781,0.999,-4.3945314e-05,0.20349877
0.14945917,16300,0.21917658,0.26007244,136.9769,163,8808.304917812347,100,19.645264,9.998087,490.05,[ 0.015  0.357 -2.618 -1.832 -1.262],4899.906762181196,-140.08173,2.053512,9.999043,1.1705998,-963.7684,-141.24431,0.15959388,,1.1928256,1.0065142,6998489,-17.410007,1.0638875,-1.5258789e-05,14972.668
