ReturnStepMax,MaxD2w0t,MeanD2w0t,InitialReturnMax,InitialReturnMin,J_sample_variance,EpThisIter,MeanIW,MinD2w0t,StdIW,MinIW,TimestepsSoFar,MeanEntropy,Iteration,StdD2w0t,Bound,MaxIW,ReturnMeanIW,InitialReturnStd,EmpiricalD2,InitialReturnMean,Weights,EpRewMean,EpLenMean,TimeElapsed,InitialBound,EpisodesSoFar,ReturnStepMaxmin
10.0,1.0,1.0,0.096069336,-0.26550293,0.0070205573,100,1.0,1.0,,1.0,6710092,-0.1252401,163,,-121.7272,1.0,-0.057427417,0.08336858,1.0,7.507324e-05,[ 0.002  0.401 -1.987 -1.674 -1.544],4999.562503194126,500.0,10056.293760061264,-121.7272,16300,0.017561913
10.0,1.0,1.0,0.113098145,-0.32659912,0.0073073134,100,1.0,1.0,,1.0,6760092,-0.1252401,164,,-121.741615,1.0,-0.07184203,0.085063234,1.0,-6.713867e-06,[ 0.002  0.401 -1.987 -1.674 -1.544],4999.544288663618,500.0,10127.319751262665,-121.741615,16400,0.017546654
10.0,1.0,1.0,0.10974121,-0.27514648,0.00837924,100,1.0,1.0,,1.0,6810092,-0.1252401,165,,-121.739555,1.0,-0.0697814,0.09107601,1.0,4.8217775e-05,[ 0.002  0.401 -1.987 -1.674 -1.544],4999.548320392733,500.0,10197.927823543549,-121.739555,16500,0.017053604
10.0,1.0,1.0,0.10687256,-0.19677734,0.0069426703,100,1.0,1.0,,1.0,6860092,-0.1252401,166,,-121.73664,1.0,-0.06686074,0.08291998,1.0,6.713867e-06,[ 0.002  0.401 -1.987 -1.674 -1.544],4999.547038970977,500.0,10268.643835067749,-121.73664,16600,0.017619133
10.0,1.0,1.0,0.10571289,-0.20111084,0.006562568,100,1.0,1.0,,1.0,6910092,-0.1252401,167,,-121.73908,1.0,-0.06930523,0.08060066,1.0,-7.019043e-05,[ 0.002  0.401 -1.987 -1.674 -1.544],4999.565538454107,500.0,10340.150758743286,-121.73908,16700,0.015461922
10.0,1.0,1.0,0.10211182,-0.2142334,0.0064940127,100,1.0,1.0,,1.0,6960092,-0.1252401,168,,-121.737,1.0,-0.06722043,0.08018685,1.0,1.15966795e-05,[ 0.002  0.401 -1.987 -1.674 -1.544],4999.5672958239875,500.0,10411.561894416809,-121.737,16800,0.016446114
10.0,1.0,1.0,0.08288574,-0.23596191,0.0047035357,100,1.0,1.0,,1.0,7010092,-0.1252401,169,,-121.723946,1.0,-0.054167747,0.06823675,1.0,-3.7231446e-05,[ 0.002  0.401 -1.987 -1.674 -1.544],4999.591956263461,500.0,10482.626806259155,-121.723946,16900,0.018198967
10.0,1.0050977,0.990877,10.0529785,-983.3558,9816.307,100,1.0009506,,0.027515898,0.9115036,7059593,-0.12595679,170,0.09948879,-131.64047,1.1470059,-9.958521,98.83102,1.0017207,-2.0751953e-05,[ 0.002  0.401 -1.987 -1.674 -1.544],4949.542901664722,495.01,10553.370969772339,-131.65384,17000,9.998194
10.0,1.0,1.0,0.109375,-0.24627686,0.0069561503,100,1.0,1.0,,1.0,7109593,-0.12595679,171,,-121.73683,1.0,-0.06705367,0.08297879,1.0,5.493164e-05,[ 1.835e-03  4.007e-01 -1.987e+00 -1.674e+00 -1.545e+00],4999.5590281998475,500.0,10624.53024315834,-121.73683,17100,0.017046928
10.0,1.0,1.0,0.10461426,-0.23492432,0.008553871,100,1.0,1.0,,1.0,7159593,-0.12595679,172,,-121.73729,1.0,-0.067515664,0.0920186,1.0,4.5776367e-05,[ 1.835e-03  4.007e-01 -1.987e+00 -1.674e+00 -1.545e+00],4999.562406395475,500.0,10694.95787191391,-121.73729,17200,0.0146865845
10.0,1.0,1.0,0.08538818,-0.18841553,0.00484313,100,1.0,1.0,,1.0,7209593,-0.12595679,173,,-121.72542,1.0,-0.055640273,0.069243245,1.0,6.1035157e-06,[ 1.835e-03  4.007e-01 -1.987e+00 -1.674e+00 -1.545e+00],4999.57577122093,500.0,10766.394253730774,-121.72542,17300,0.015815735
10.0,1.0243413,0.99975437,0.19940186,-9.242859,0.30101344,100,1.000213,,0.04787723,0.55771357,7259506,-0.12591545,174,0.041797172,-121.78994,1.1223757,-0.105741605,0.93382293,1.0035465,2.9907227e-05,[ 1.835e-03  4.007e-01 -1.987e+00 -1.674e+00 -1.545e+00],4990.763145167924,499.13,10837.571762561798,-121.814255,17400,9.998291
10.0,1.0,1.0,0.10809326,-0.23693848,0.0062567675,100,1.0,1.0,,1.0,7309506,-0.12591545,175,,-121.73529,1.0,-0.06551263,0.07870745,1.0,5.432129e-05,[ 0.003  0.401 -1.987 -1.674 -1.545],4999.566782379385,500.0,10908.678218603134,-121.73529,17500,0.016592026
10.0,1.0,1.0,0.11364746,-0.3392334,0.009688598,100,1.0,1.0,,1.0,7359506,-0.12591545,176,,-121.74301,1.0,-0.073233046,0.09794362,1.0,4.699707e-05,[ 0.003  0.401 -1.987 -1.674 -1.545],4999.55087945795,500.0,10979.868974685669,-121.74301,17600,0.018577576
10.0,1.0,1.0,0.10211182,-0.28497314,0.007735441,100,1.0,1.0,,1.0,7409506,-0.12591545,177,,-121.73597,1.0,-0.066192396,0.08751132,1.0,-2.3193359e-05,[ 0.003  0.401 -1.987 -1.674 -1.545],4999.561770402706,500.0,11048.018250465393,-121.73597,17700,0.016589165
10.0,2.4076266,1.0810236,7.227173,-704.1298,1044.4147,100,0.994698,,0.50530976,0.29075664,7459040,-0.12989725,178,0.1381412,-126.11331,12.873372,-3.2798235,70.76775,1.1927006,-3.6621095e-05,[ 0.003  0.401 -1.987 -1.674 -1.545],4952.860779025566,495.34,11114.81027173996,-128.83643,17800,9.9982605
10.0,1.1492187,1.037818,19.587402,-963.83136,13446.819,100,0.9832356,,0.22543441,0.28223187,7508009,-0.13628806,179,0.15459152,-138.88708,1.8778533,-16.483145,136.29312,1.1196566,-1.3427734e-05,[-0.002  0.397 -2.007 -1.679 -1.549],4896.219563710914,489.69,11182.180601119995,-141.17154,17900,9.997656
10.0,1.0,1.0,0.09851074,-0.23797607,0.005326863,100,1.0,1.0,,1.0,7558009,-0.13628806,180,,-121.7404,1.0,-0.07062719,0.072623216,1.0,5.126953e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.597667224216,500.0,11250.223142385483,-121.7404,18000,0.01665306
10.0,1.0,1.0,0.09197998,-0.21380615,0.0048506535,100,1.0,1.0,,1.0,7608009,-0.13628806,181,,-121.730415,1.0,-0.06063956,0.06929978,1.0,-3.90625e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.621999004891,500.0,11317.865159988403,-121.730415,18100,0.015647888
10.0,1.0,0.99928,0.121154785,-3.0119019,0.097646326,100,1.0,,,1.0,7657973,-0.13628806,182,0.026823046,-121.74429,1.0,-0.07451488,0.31091577,1.0,-9.094238e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4995.907796633934,499.64,11385.061908721924,-121.74429,18200,9.998501
10.0,1.0,1.0,0.08886719,-0.2626953,0.005190443,100,1.0,1.0,,1.0,7707973,-0.13628806,183,,-121.73179,1.0,-0.062015317,0.07167773,1.0,1.7700195e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.619180337234,500.0,11452.350056648254,-121.73179,18300,0.015791893
10.0,1.0,1.0,0.0960083,-0.21813965,0.005527194,100,1.0,1.0,,1.0,7757973,-0.13628806,184,,-121.733574,1.0,-0.06379906,0.07396039,1.0,1.4038086e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.58960963581,500.0,11519.51473903656,-121.733574,18400,0.016685486
10.0,1.0,1.0,0.085998535,-0.28259277,0.004980293,100,1.0,1.0,,1.0,7807973,-0.13628806,185,,-121.73214,1.0,-0.062359292,0.070222735,1.0,-1.8310548e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.621786311189,500.0,11586.894614219666,-121.73214,18500,0.015669823
10.0,1.0,1.0,0.10168457,-0.23168945,0.006406875,100,1.0,1.0,,1.0,7857973,-0.13628806,186,,-121.74158,1.0,-0.07180307,0.07964419,1.0,2.5024414e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.597063299418,500.0,11654.318797588348,-121.74158,18600,0.017127037
10.0,1.0,1.0,0.10675049,-0.24389648,0.0071097845,100,1.0,1.0,,1.0,7907973,-0.13628806,187,,-121.74237,1.0,-0.07259015,0.0838943,1.0,1.0375977e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.6032124512985,500.0,11721.530313968658,-121.74237,18700,0.0190382
10.0,1.0,0.99998,0.099487305,-0.23834229,0.00686403,100,1.0,,,1.0,7957972,-0.13628806,188,0.0044720885,-121.7197,1.0,-0.0499296,0.08244001,1.0,3.3569337e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.398813574911,499.99,11788.526288747787,-121.7197,18800,9.998453
10.0,1.0,1.0,0.10522461,-0.2913208,0.0074525215,100,1.0,1.0,,1.0,8007972,-0.13628806,189,,-121.74193,1.0,-0.07214873,0.08589505,1.0,-1.7700195e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.6097474401995,500.0,11855.445638656616,-121.74193,18900,0.016244888
10.0,1.0,1.0,0.09667969,-0.20013428,0.005273437,100,1.0,1.0,,1.0,8057972,-0.13628806,190,,-121.73542,1.0,-0.065644436,0.07225,1.0,5.493164e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.60218362303,500.0,11922.989622831345,-121.73542,19000,0.018201828
10.0,1.0,1.0,0.09686279,-0.32537842,0.00777007,100,1.0,1.0,,1.0,8107972,-0.13628806,191,,-121.7368,1.0,-0.067022964,0.087704405,1.0,2.746582e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.59881940379,500.0,11989.90871167183,-121.7368,19100,0.016910553
10.0,1.0,1.0,0.093444824,-0.21038818,0.0056181015,100,1.0,1.0,,1.0,8157972,-0.13628806,192,,-121.73911,1.0,-0.06933605,0.074575156,1.0,5.493164e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4999.599306887749,500.0,12057.519095897675,-121.73911,19200,0.018220901
10.0,1.0627205,1.0135652,9.73114,-954.03046,6635.6533,100,0.9986955,,0.15325151,0.51712626,8207476,-0.14146188,193,0.10234325,-130.20209,1.6609458,-8.1864395,95.8837,1.0454346,1.7089844e-05,[-1.192e-03  4.009e-01 -2.038e+00 -1.696e+00 -1.555e+00],4949.923096520399,495.04,12124.275245666504,-131.349,19300,9.998516
10.0,1.0,1.0,0.099121094,-0.23052979,0.0065457127,100,1.0,1.0,,1.0,8257476,-0.14146188,194,,-121.736374,1.0,-0.06659778,0.08050572,1.0,-5.4931643e-06,[-3.063e-04  4.043e-01 -2.065e+00 -1.702e+00 -1.560e+00],4999.60381343585,500.0,12192.906179189682,-121.736374,19400,0.017343521
10.0,1.0,1.0,0.085998535,-0.23114014,0.0051517654,100,1.0,1.0,,1.0,8307476,-0.14146188,195,,-121.72969,1.0,-0.059914436,0.07141153,1.0,-7.873535e-05,[-3.063e-04  4.043e-01 -2.065e+00 -1.702e+00 -1.560e+00],4999.631885455143,500.0,12260.969934225082,-121.72969,19500,0.014788628
10.0,1.0,1.0,0.10229492,-0.36120605,0.008732246,100,1.0,1.0,,1.0,8357476,-0.14146188,196,,-121.7379,1.0,-0.0681228,0.09299426,1.0,7.751465e-05,[-3.063e-04  4.043e-01 -2.065e+00 -1.702e+00 -1.560e+00],4999.601785100937,500.0,12327.9309091568,-121.7379,19600,0.018335342
10.0,1.0,1.0,0.09576416,-0.2876587,0.006450993,100,1.0,1.0,,1.0,8407476,-0.14146188,197,,-121.73119,1.0,-0.061414793,0.07991451,1.0,4.272461e-06,[-3.063e-04  4.043e-01 -2.065e+00 -1.702e+00 -1.560e+00],4999.58962510196,500.0,12395.656478881836,-121.73119,19700,0.01686287
10.0,1.0763103,1.0256189,9.924866,-973.499,7769.192,100,1.0044162,,0.18986368,0.46958703,8456978,-0.14874269,198,0.10496148,-130.9554,2.3858418,-8.858646,97.84035,1.0718217,-0.00010498047,[-3.063e-04  4.043e-01 -2.065e+00 -1.702e+00 -1.560e+00],4949.725864044568,495.02,12462.700518131256,-131.5487,19800,9.99855
10.0,1.0,1.0,0.10473633,-0.31396484,0.007660325,100,1.0,1.0,,1.0,8506978,-0.14874269,199,,-121.74581,1.0,-0.076033905,0.08708495,1.0,-9.155274e-06,[-7.989e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.607206886882,500.0,12530.782301425934,-121.74581,19900,0.017741203
10.0,1.0,1.0,0.087890625,-0.26312256,0.0055742012,100,1.0,1.0,,1.0,8556978,-0.14874269,200,,-121.73557,1.0,-0.065797746,0.07429955,1.0,1.4648437e-05,[-7.989e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.621466017587,500.0,12598.002046585083,-121.73557,20000,0.015660286
10.0,1.0,1.0,0.085632324,-0.18780518,0.004737788,100,1.0,1.0,,1.0,8606978,-0.14874269,201,,-121.73325,1.0,-0.063479185,0.06849272,1.0,5.9204103e-05,[-7.989e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.6295723159965,500.0,12665.102052688599,-121.73325,20100,0.013842583
10.0,1.0,1.0,0.09625244,-0.24523926,0.00612134,100,1.0,1.0,,1.0,8656978,-0.14874269,202,,-121.73848,1.0,-0.06870556,0.07784946,1.0,4.8828124e-06,[-7.989e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.609277392519,500.0,12732.818848609924,-121.73848,20200,0.019665718
10.0,1.0,0.99862,0.1486206,-6.60376,0.44908875,100,0.9999988,,2.1177997e-05,0.99977034,8706909,-0.14874269,203,0.03712273,-121.77591,1.0000417,-0.10613125,0.6669309,1.0,1.2207031e-05,[-7.989e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4992.646156002051,499.31,12799.529769182205,-121.775925,20300,9.998636
10.0,1.0,1.0,0.08239746,-0.22479248,0.004077069,100,1.0,1.0,,1.0,8756909,-0.14874269,204,,-121.72823,1.0,-0.058456425,0.06352063,1.0,-5.3710937e-05,[-7.984e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.646057065671,500.0,12866.681870222092,-121.72823,20400,0.016429901
10.0,1.0,1.0,0.086120605,-0.19274902,0.005482516,100,1.0,1.0,,1.0,8806909,-0.14874269,205,,-121.7343,1.0,-0.0645247,0.073659554,1.0,-1.7089844e-05,[-7.984e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.64714263092,500.0,12933.472074985504,-121.7343,20500,0.018262863
10.0,1.0,1.0,0.08917236,-0.19921875,0.004889825,100,1.0,1.0,,1.0,8856909,-0.14874269,206,,-121.73285,1.0,-0.06306892,0.06956733,1.0,-1.6479493e-05,[-7.984e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.619792580809,500.0,13000.889793872833,-121.73285,20600,0.018795013
10.0,1.0,1.0,0.114746094,-0.30603027,0.008373364,100,1.0,1.0,,1.0,8906909,-0.14874269,207,,-121.75161,1.0,-0.08183562,0.09105645,1.0,4.0893556e-05,[-7.984e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.5954465507475,500.0,13066.404072523117,-121.75161,20700,0.01918888
10.0,1.0,1.0,0.085632324,-0.27172852,0.0057137483,100,1.0,1.0,,1.0,8956909,-0.14874269,208,,-121.7321,1.0,-0.06232657,0.07520392,1.0,-2.8686523e-05,[-7.984e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.6390128972835,500.0,13131.322798490524,-121.7321,20800,0.017105103
10.0,1.0,1.0,0.08905029,-0.1696167,0.004187898,100,1.0,1.0,,1.0,9006909,-0.14874269,209,,-121.73403,1.0,-0.06425156,0.06438587,1.0,-9.58252e-05,[-7.984e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4999.631608171159,500.0,13196.470710277557,-121.73403,20900,0.018500328
10.0,1.0080714,0.99103093,9.932373,-973.48724,9610.9,100,1.0029907,,0.03567325,0.9040611,9056408,-0.1495974,210,0.09970729,-131.52232,1.3595414,-9.8386545,97.839195,1.0021546,0.000100097655,[-7.984e-04  4.064e-01 -2.073e+00 -1.711e+00 -1.568e+00],4949.313427772393,494.99,13260.703191518784,-131.53749,21000,9.998096
10.0,1.0,1.0,0.09112549,-0.33807373,0.0061791562,100,1.0,1.0,,1.0,9106408,-0.1495974,211,,-121.73663,1.0,-0.06685425,0.07821697,1.0,-9.887695e-05,[-1.307e-03  4.056e-01 -2.073e+00 -1.710e+00 -1.569e+00],4999.625237863173,500.0,13325.485238552094,-121.73663,21100,0.016397476
10.0,1.0,1.0,0.10180664,-0.21026611,0.0052410997,100,1.0,1.0,,1.0,9156408,-0.1495974,212,,-121.742714,1.0,-0.0729382,0.0720348,1.0,-3.234863e-05,[-1.307e-03  4.056e-01 -2.073e+00 -1.710e+00 -1.569e+00],4999.609044870589,500.0,13389.997131109238,-121.742714,21200,0.016192436
10.0,1.0,1.0,0.090270996,-0.37213135,0.006443931,100,1.0,1.0,,1.0,9206408,-0.1495974,213,,-121.73595,1.0,-0.066173285,0.07987329,1.0,4.0283205e-05,[-1.307e-03  4.056e-01 -2.073e+00 -1.710e+00 -1.569e+00],4999.629837086239,500.0,13454.753421545029,-121.73595,21300,0.018526077
10.0,1.0,1.0,0.07940674,-0.21105957,0.0042200577,100,1.0,1.0,,1.0,9256408,-0.1495974,214,,-121.727745,1.0,-0.05796494,0.06462849,1.0,1.2817382e-05,[-1.307e-03  4.056e-01 -2.073e+00 -1.710e+00 -1.569e+00],4999.64645698436,500.0,13519.28805565834,-121.727745,21400,0.014955521
10.0,1.0412807,0.99843526,19.860535,-973.5421,18132.23,100,0.9857551,,0.11934078,0.59536767,9305411,-0.15281874,215,0.14281797,-141.04721,1.4095545,-19.1452,138.36641,1.036727,-5.4931643e-06,[-1.307e-03  4.056e-01 -2.073e+00 -1.710e+00 -1.569e+00],4899.723860448054,490.03,13582.609811067581,-141.46301,21500,9.998104
10.0,1.0,0.9996,0.10247803,-1.5667725,0.030143999,100,1.0,,,1.0,9355391,-0.15281874,216,0.019996136,-121.73355,1.0,-0.06377642,0.17274918,1.0,3.112793e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4997.545994891398,499.8,13648.70530629158,-121.73355,21600,9.99865
10.0,1.0,1.0,0.099487305,-0.20819092,0.005845469,100,1.0,1.0,,1.0,9405391,-0.15281874,217,,-121.7392,1.0,-0.0694216,0.07607832,1.0,-1.7700195e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.619897059048,500.0,13713.809092283249,-121.7392,21700,0.017354965
10.0,1.0,1.0,0.092285156,-0.23529053,0.005587623,100,1.0,1.0,,1.0,9455391,-0.15281874,218,,-121.735954,1.0,-0.0661804,0.07437383,1.0,6.8969726e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.628559869046,500.0,13778.922567129135,-121.735954,21800,0.019227982
10.0,1.0,1.0,0.086242676,-0.22406006,0.0045795417,100,1.0,1.0,,1.0,9505391,-0.15281874,219,,-121.73393,1.0,-0.064159065,0.067331485,1.0,5.432129e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.643352401371,500.0,13844.35775732994,-121.73393,21900,0.014497757
10.0,1.0,1.0,0.08441162,-0.20825195,0.005027542,100,1.0,1.0,,1.0,9555391,-0.15281874,220,,-121.73133,1.0,-0.06155067,0.070543684,1.0,-6.1035157e-06,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.638117326034,500.0,13908.905717134476,-121.73133,22000,0.017087936
10.0,1.0,1.0,0.075683594,-0.23986816,0.005280146,100,1.0,1.0,,1.0,9605391,-0.15281874,221,,-121.729614,1.0,-0.059836686,0.072299644,1.0,-2.1972657e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.638927702407,500.0,13974.282885551453,-121.729614,22100,0.018176079
10.0,1.0,1.0,0.08557129,-0.20544434,0.004472612,100,1.0,1.0,,1.0,9655391,-0.15281874,222,,-121.734634,1.0,-0.06485369,0.066554874,1.0,-1.5258789e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.642258066011,500.0,14039.111804246902,-121.734634,22200,0.017071724
10.0,1.0,0.99964,0.117004395,-1.3961182,0.027131071,100,1.0,,,1.0,9705373,-0.15281874,223,0.018970486,-121.74073,1.0,-0.07095008,0.16388121,1.0,7.507324e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4997.706291373359,499.82,14104.120045423508,-121.74073,22300,9.998478
10.0,1.0,0.99002,10.010071,-983.3926,9866.973,100,1.0,,4.6366569e-07,0.99999785,9754874,-0.15281874,224,0.09940009,-131.64117,1.0000024,-9.971394,98.834724,1.0,9.460449e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4949.659523757352,495.01,14168.12094950676,-131.64117,22400,9.998682
10.0,1.0,1.0,0.09588623,-0.2453003,0.005807458,100,1.0,1.0,,1.0,9804874,-0.15281874,225,,-121.73976,1.0,-0.06998591,0.07582887,1.0,-3.6621095e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.633366178237,500.0,14233.482480764389,-121.73976,22500,0.016119957
10.0,1.0,1.0,0.091430664,-0.3022461,0.0064575863,100,1.0,1.0,,1.0,9854874,-0.15281874,226,,-121.73399,1.0,-0.06421509,0.07996056,1.0,5.6152345e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.655757601128,500.0,14298.57723903656,-121.73399,22600,0.017832756
10.0,1.0,1.0,0.09777832,-0.3116455,0.007168912,100,1.0,1.0,,1.0,9904874,-0.15281874,227,,-121.74362,1.0,-0.07384508,0.08424799,1.0,6.164551e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.609813851839,500.0,14363.771930217743,-121.74362,22700,0.019760132
10.0,1.0,1.0,0.086364746,-0.40673828,0.0071182298,100,1.0,1.0,,1.0,9954874,-0.15281874,228,,-121.734276,1.0,-0.06450139,0.08395195,1.0,8.4228515e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.632666057178,500.0,14428.67708516121,-121.734276,22800,0.01696682
10.0,1.0,1.0,0.08416748,-0.19946289,0.004885806,100,1.0,1.0,,1.0,10004874,-0.15281874,229,,-121.73383,1.0,-0.06405547,0.069545284,1.0,2.0751953e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.644784208401,500.0,14493.615827083588,-121.73383,22900,0.016127586
10.0,1.0,1.0,0.0960083,-0.17852783,0.0055131484,100,1.0,1.0,,1.0,10054874,-0.15281874,230,,-121.73511,1.0,-0.06532978,0.07386947,1.0,1.8920899e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.610410745305,500.0,14558.776195287704,-121.73511,23000,0.016654015
10.0,1.0,1.0,0.0960083,-0.2163086,0.00550143,100,1.0,1.0,,1.0,10104874,-0.15281874,231,,-121.73391,1.0,-0.06413304,0.073794454,1.0,-9.155274e-06,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4999.636713411834,500.0,14623.426862716675,-121.73391,23100,0.0166893
10.0,1.1220363,1.0415442,9.914673,-973.50616,6559.513,100,1.0107808,,0.23232599,0.42204505,10154376,-0.15618895,232,0.10882766,-130.44017,2.686606,-8.139204,97.84107,1.1044544,3.479004e-05,[-1.546e-03  4.073e-01 -2.080e+00 -1.721e+00 -1.572e+00],4949.7367755234545,495.02,14687.596663236618,-131.54314,23200,9.998585
10.0,1.0,1.0,0.08215332,-0.2524414,0.005332246,100,1.0,1.0,,1.0,10204376,-0.15618895,233,,-121.7306,1.0,-0.06081925,0.07265112,1.0,6.958008e-05,[-1.619e-03  4.009e-01 -2.071e+00 -1.699e+00 -1.575e+00],4999.63545851021,500.0,14753.322335004807,-121.7306,23300,0.016849518
10.0,1.1436987,1.004513,0.42919922,-33.38098,2.113414,100,0.995031,,0.093467355,0.4259815,10254197,-0.1562538,234,0.06138915,-121.92388,1.2566733,-0.1924545,3.3556736,1.0204937,-3.0517578e-05,[-1.619e-03  4.009e-01 -2.071e+00 -1.699e+00 -1.575e+00],4981.62380623985,498.21,14818.18494772911,-122.053505,23400,9.99856
10.0,1.0,1.0,0.08905029,-0.28961182,0.0053587337,100,1.0,1.0,,1.0,10304197,-0.1562538,235,,-121.72964,1.0,-0.059862368,0.072835915,1.0,-0.00010314942,[ 5.586e-04  4.005e-01 -2.071e+00 -1.699e+00 -1.575e+00],4999.636988756921,500.0,14883.567606210709,-121.72964,23500,0.019086838
10.0,1.0,1.0,0.099975586,-0.28070068,0.008146893,100,1.0,1.0,,1.0,10354197,-0.1562538,236,,-121.746376,1.0,-0.07659842,0.08981222,1.0,-1.4038086e-05,[ 5.586e-04  4.005e-01 -2.071e+00 -1.699e+00 -1.575e+00],4999.601779580157,500.0,14948.278143167496,-121.746376,23600,0.015510559
10.0,1.0,0.99002,10.03009,-983.37256,9866.566,100,1.0,,3.010174e-07,0.99999887,10403698,-0.1562538,237,0.0994001,-131.65247,1.0000019,-9.982695,98.832695,1.0,7.3242186e-06,[ 5.586e-04  4.005e-01 -2.071e+00 -1.699e+00 -1.575e+00],4949.617142947946,495.01,15012.339065790176,-131.65247,23700,9.998505
10.0,1.0876874,0.9955413,10.339844,-983.0591,9772.339,100,0.99507743,,0.10054391,0.31296968,10453027,-0.15794618,238,0.11659187,-131.77414,1.2525291,-10.0262575,98.848854,1.0215333,-4.5776367e-05,[ 5.586e-04  4.005e-01 -2.071e+00 -1.699e+00 -1.575e+00],4932.324240670014,493.29,15076.266067028046,-131.94714,23800,9.998125
10.0,1.0,1.0,0.090026855,-0.35620117,0.0056739342,100,1.0,1.0,,1.0,10503027,-0.15794618,239,,-121.7322,1.0,-0.06242615,0.07494765,1.0,-2.3193359e-05,[ 0.003  0.399 -2.071 -1.697 -1.577],4999.610487471811,500.0,15141.778735876083,-121.7322,23900,0.014540672
10.0,1.0,1.0,0.09887695,-0.22045898,0.005909609,100,1.0,1.0,,1.0,10553027,-0.15794618,240,,-121.739365,1.0,-0.06959074,0.07648557,1.0,2.8686523e-05,[ 0.003  0.399 -2.071 -1.697 -1.577],4999.6147299000395,500.0,15206.267212629318,-121.739365,24000,0.016101837
10.0,1.0,1.0,0.087646484,-0.20983887,0.005500644,100,1.0,1.0,,1.0,10603027,-0.15794618,241,,-121.735176,1.0,-0.065397955,0.0737864,1.0,4.8828126e-05,[ 0.003  0.399 -2.071 -1.697 -1.577],4999.628379483582,500.0,15270.997335910797,-121.735176,24100,0.01565075
10.0,1.0,1.0,0.097229004,-0.29852295,0.00691032,100,1.0,1.0,,1.0,10653027,-0.15794618,242,,-121.73659,1.0,-0.06681019,0.08270585,1.0,-7.93457e-06,[ 0.003  0.399 -2.071 -1.697 -1.577],4999.620433761655,500.0,15336.18303656578,-121.73659,24200,0.017106056
