Bound,StdIWNorm,TimeElapsed,InitialBound,EpThisIter,Iteration,ESSClassic,EmpiricalD2,ReturnStepMaxmin,InitialReturnMean,MeanIWNorm,J_sample_variance,InitialReturnMin,ReturnStepMax,StdIW,MeanIW,MaxIWNorm,ReturnMeanIW,EpLenMean,MinIWNorm,MeanEntropy,ESSRenyi,EpisodesSoFar,TimestepsSoFar,InitialReturnMax,Weights,EpRewMean,MaxIW,InitialReturnStd,MinIW
-36.910553,0.014760016,303.4307334423065,-42.470924,20,75,18.166899,1.1287825,9.839104,-3.967285e-05,0.046465874,5775.882,-85.53308,10.0,0.29520035,0.9293175,0.07960067,8.212289,126.6,0.026253501,0.068865575,17.718204,1500,123957,155.08173,[-1.111  1.602 -2.39  -2.072 -1.365],1255.8152304682787,1.5920134,66.44346,0.52507
-48.755424,0.018931592,309.0175447463989,-55.81451,20,76,17.318256,1.1956527,9.862593,3.0517579e-06,0.048109483,14120.024,-127.808044,10.0,0.37863186,0.96218956,0.100057304,12.275469,148.45,0.023611268,0.08539356,16.727264,1520,126926,203.80579,[-1.116  1.614 -2.402 -2.063 -1.35 ],1474.3005922741345,2.001146,82.63726,0.47222534
-42.702835,0.018438576,314.3266489505768,-50.008373,20,77,17.157143,1.218507,9.846977,-2.1362304e-05,0.045297246,6704.389,-104.25934,10.0,0.36877152,0.905945,0.08470508,12.499387,133.15,0.017135309,0.08371201,16.413528,1540,129589,182.60468,[-1.109  1.614 -2.411 -2.074 -1.334],1321.3122311387272,1.6941016,70.72536,0.34270617
22.528023,0.18787457,319.9578101634979,-41.429604,20,78,7.6830564,4.446226,9.848671,2.1362304e-05,0.1483828,58997.047,-151.2796,10.0,3.7574914,2.9676557,0.67738545,109.88685,134.55,0.005142694,0.11450835,4.4981966,1560,132280,137.46277,[-1.098  1.616 -2.413 -2.078 -1.335],1335.3191579440354,13.5477085,65.739975,0.10285387
29.899284,0.29240382,325.48705554008484,-42.02402,20,79,3.6894448,7.483878,9.859232,-1.8310548e-05,0.13906863,307462.22,-153.44995,10.0,5.848076,2.7813725,1.3306442,144.86299,145.15,0.0025911422,0.16401702,2.6724112,1580,135183,91.98218,[-1.086  1.641 -2.425 -2.07  -1.304],1441.2834998747765,26.612885,65.60702,0.051822845
-43.465195,0.008144249,332.82044315338135,-45.98583,20,80,19.41814,1.0664591,9.866043,3.3569337e-05,0.047048617,4560.83,-117.11499,10.0,0.16288498,0.9409722,0.0590046,4.024177,152.9,0.03275102,0.17532355,18.75365,1600,138241,167.91663,[-1.069  1.656 -2.402 -2.039 -1.255],1518.7587245298423,1.180092,68.63932,0.65502036
-178.53717,0.024537208,337.99328088760376,-190.26054,20,81,17.098198,1.1197851,9.846851,-1.8310548e-05,0.059561588,40057.13,-694.7332,10.0,0.4907441,1.1912317,0.14063539,22.79633,133.5,0.03604371,0.16853422,17.86057,1620,140911,211.6405,[-1.072  1.662 -2.396 -2.032 -1.244],1324.7771853011586,2.8127077,172.50702,0.7208742
-24.995571,0.08630363,343.5794484615326,-43.70026,20,82,8.152761,2.818678,9.8648615,-9.155274e-06,0.07159338,41112.19,-115.81445,9.999999,1.7260727,1.4318677,0.37233412,48.372417,151.45,0.0021532523,0.13980241,7.0955253,1640,143940,159.57074,[-1.078  1.675 -2.399 -2.019 -1.25 ],1504.2663195305263,7.4466825,76.27606,0.043065045
-32.063057,0.02751366,349.9034788608551,-40.870308,20,83,16.04894,1.3737624,9.865854,-6.1035157e-06,0.05545169,11307.015,-114.44684,10.0,0.5502732,1.1090338,0.12598448,15.840048,152.25,0.021317242,0.15093985,14.558558,1660,146985,149.23724,[-1.072  1.633 -2.42  -2.037 -1.279],1512.2880485023,2.5196893,65.2811,0.4263448
-11.974468,0.10326933,355.40847182273865,-25.937672,20,84,5.829667,3.3374157,9.848871,-1.2207031e-05,0.06623739,28268.75,-91.90314,10.0,2.0653868,1.3247478,0.48953542,35.40999,134.95,0.0058636153,0.159542,5.9926605,1680,149684,94.71094,[-1.05   1.607 -2.416 -2.053 -1.268],1339.3023829260228,9.790709,58.177765,0.1172723
142.41449,0.5507437,361.12650060653687,-26.943935,20,85,1.8065598,17.82378,9.846628,4.272461e-05,0.17354748,1024119.9,-98.3855,10.0,11.014873,3.4709496,2.5564246,256.16718,133.25,0.0013104283,0.22307014,1.1220964,1700,152349,95.729126,[-1.047  1.57  -2.409 -2.096 -1.259],1322.2816208877457,51.12849,59.3116,0.026208565
-29.12396,0.034229178,366.36263847351074,-33.911705,20,86,14.808937,1.3944199,9.841032,6.1035157e-06,0.057813622,7643.163,-106.20508,10.0,0.6845836,1.1562725,0.13747273,10.920874,129.1,0.016654426,0.23592871,14.342882,1720,154931,123.828064,[-1.08   1.643 -2.407 -2.07  -1.196],1280.7385974033562,2.7494547,58.71526,0.33308852
-21.718433,0.10381457,371.2016007900238,-45.56017,20,87,5.9584155,2.7012663,9.853002,4.272461e-05,0.067626305,47385.004,-136.12317,9.999999,2.0762913,1.3525261,0.41604528,53.16218,139.4,0.008200744,0.2600701,7.403935,1740,157719,166.36237,[-1.094  1.661 -2.4   -2.043 -1.183],1383.7541351697796,8.320906,70.23949,0.16401488
-7.4265137,0.09744978,376.240629196167,-29.661137,20,88,7.1163282,2.3425171,9.8538475,-5.7983398e-05,0.07242508,11343.099,-108.306946,10.0,1.9489956,1.4485018,0.35416555,37.97061,140.3,0.0033434816,0.21719287,8.537825,1760,160525,100.002075,[-1.081  1.686 -2.39  -2.054 -1.159],1392.7469793677647,7.083311,63.024605,0.06686963
-27.74213,0.05974624,382.0532066822052,-40.795433,20,89,8.428104,1.8887303,9.854931,6.1035157e-06,0.050988615,18735.787,-102.46942,10.0,1.1949247,1.0197723,0.29771337,28.323479,140.9,0.0107794665,0.21431123,10.589125,1780,163343,148.96387,[-1.065  1.673 -2.4   -2.088 -1.202],1398.7796664576379,5.9542675,69.60844,0.21558933
4.5205536,0.2337502,386.4851393699646,-31.484024,20,90,3.3260617,8.420308,9.850912,6.1035156e-05,0.1043994,140742.12,-103.06909,10.0,4.675004,2.0879881,0.9965808,95.88034,137.7,0.00078608544,0.15276717,2.37521,1800,166097,114.96362,[-1.064  1.702 -2.411 -2.071 -1.205],1366.7351146617398,19.931616,68.780975,0.015721709
-25.96207,0.14346479,392.79844856262207,-38.207306,20,91,6.1668863,1.8346115,9.878239,-1.2207031e-05,0.09578958,23689.846,-84.73169,10.0,2.8692956,1.9157917,0.69024193,25.788883,168.3,0.005039708,0.121133104,10.90149,1820,169463,139.5133,[-1.029  1.705 -2.352 -2.06  -1.266],1672.7537546134379,13.804838,75.391846,0.10079416
-9.110294,0.10552616,398.60486006736755,-33.184643,20,92,6.738978,3.5909073,9.847391,-2.1362304e-05,0.07522612,43585.2,-56.33069,10.0,2.1105232,1.5045223,0.3769214,53.77353,134.4,0.0017461261,0.12393699,5.569623,1840,172151,121.173096,[-1.022  1.718 -2.363 -2.059 -1.298],1333.7443933160512,7.5384274,37.40497,0.03492252
-0.6880646,0.09449417,404.3297736644745,-53.708538,20,93,5.8599234,2.686292,9.87248,-4.8828126e-05,0.06083102,156162.94,-103.86957,10.0,1.8898834,1.2166204,0.44515857,87.33967,160.45,0.0029436068,0.14027955,7.445207,1860,175360,196.11566,[-0.991  1.713 -2.363 -2.084 -1.295],1594.269427396891,8.903172,66.75249,0.058872133
-25.550177,0.06502044,410.88977122306824,-35.205265,20,94,10.732155,1.5522025,9.864933,,0.06996874,7526.195,-102.44116,10.0,1.3004087,1.3993746,0.27216366,18.311152,151.75,0.014362249,0.132338,12.884917,1880,178395,128.55145,[-0.995  1.701 -2.373 -2.137 -1.279],1507.2516306098828,5.443273,60.948887,0.28724498
-14.927883,0.11852257,416.4499053955078,-31.938614,20,95,5.6515007,3.1469352,9.872824,-9.155274e-06,0.074384026,42841.54,-107.596375,10.0,2.3704515,1.4876807,0.53820854,41.72993,161.2,0.0038566967,0.1774453,6.3553896,1900,181619,116.62329,[-1.007  1.708 -2.376 -2.1   -1.287],1601.7494689169164,10.764171,70.201744,0.07713393
-29.298689,0.021503547,421.7134892940521,-36.982246,20,96,17.034014,1.1808274,9.863447,-6.1035157e-06,0.051532835,6227.595,-125.138306,10.0,0.43007094,1.0306567,0.1099925,10.888384,149.6,0.020444056,0.1676023,16.937277,1920,184611,135.04004,[-0.992  1.709 -2.398 -2.1   -1.241],1485.7856384340341,2.1998498,72.281265,0.40888113
-25.17023,0.07971703,428.2548408508301,-38.597946,20,97,6.6669364,2.4718719,9.878424,2.746582e-05,0.056370176,24097.549,-140.93988,10.0,1.5943407,1.1274035,0.38684198,35.514233,168.25,0.0077544535,0.17453025,8.091034,1940,187976,113.4704,[-0.984  1.714 -2.379 -2.105 -1.251],1672.2722276932716,7.73684,70.81985,0.15508907
-41.951195,0.009536163,434.2191262245178,-43.27593,20,98,19.06746,1.0666243,9.884117,7.324219e-05,0.043120734,3845.4165,-94.30176,10.0,0.19072326,0.8624147,0.061702188,2.7431765,176.85,0.02752851,0.16903688,18.750746,1960,191513,158.0216,[-1.011  1.723 -2.386 -2.08  -1.244],1758.2528919700303,1.2340437,68.874535,0.5505702
-197.26222,0.0019160571,439.07121658325195,-197.93607,20,99,19.971218,1.0034599,9.851841,-2.4414063e-05,0.050473638,31352.36,-722.76025,10.0,0.03832114,1.0094726,0.054127406,1.0159435,138.1,0.04569223,0.17163177,19.93104,1980,194275,99.641846,[-1.016  1.721 -2.39  -2.071 -1.25 ],1370.7696461086177,1.0825481,172.29565,0.91384465
-63.90165,0.034414154,445.2694523334503,-75.14271,20,100,13.60894,1.3555074,9.869028,-3.5095214e-05,0.050218403,16525.889,-274.38223,10.0,0.6882831,1.0043681,0.18361129,23.584145,156.8,0.01891862,0.18907088,14.754622,2000,197411,135.85895,[-1.018  1.725 -2.393 -2.071 -1.247],1557.7315812180404,3.6722257,88.97303,0.3783724
-11.678246,0.098194584,452.05055141448975,-34.98761,20,101,6.2825284,3.1155457,9.858805,-9.155274e-06,0.06645348,43513.637,-119.48346,10.0,1.9638917,1.3290696,0.3485942,50.07805,144.95,0.004175424,0.13841704,6.419421,2020,200310,127.75665,[-1.018  1.716 -2.41  -2.093 -1.23 ],1439.2668400685068,6.971884,71.2978,0.08350848
-18.164856,0.08122351,457.95102977752686,-39.746918,20,102,5.170722,2.929382,9.864655,-3.967285e-05,0.047962017,66145.63,-107.45007,10.0,1.6244701,0.95924026,0.3900049,49.863663,151.15,0.0009483563,0.112341724,6.8273783,2040,203333,145.13507,[-0.994  1.71  -2.394 -2.092 -1.281],1501.2710534244732,7.800098,58.577236,0.018967126
-32.603745,0.032568205,463.8022885322571,-36.209843,20,103,15.173326,1.302296,9.868076,-9.460449e-05,0.057744443,7363.931,-79.48645,10.0,0.6513641,1.1548889,0.12285745,8.718157,155.0,0.020332308,0.10948894,15.3574915,2060,206433,132.2193,[-0.982  1.734 -2.404 -2.128 -1.307],1539.7758545747788,2.457149,51.029896,0.40664616
-10.276669,0.1001699,470.0069065093994,-36.15273,20,104,7.9314194,2.3651662,9.859514,3.6621095e-05,0.08120535,34781.336,-81.79321,10.0,2.003398,1.6241068,0.37812147,45.32302,145.85,0.010079312,0.13835569,8.456065,2080,209350,132.01123,[-0.986  1.718 -2.391 -2.126 -1.309],1448.2548654373136,7.562429,61.679222,0.20158625
-17.782108,0.02500335,475.5546953678131,-27.815216,20,105,17.113033,1.362836,9.870678,-9.155274e-06,0.060875237,4994.7065,-97.17627,10.0,0.500067,1.2175047,0.10466319,14.689522,157.95,0.01890581,0.12135283,14.67528,2100,212509,101.56677,[-1.014  1.738 -2.398 -2.121 -1.281],1569.2862439216417,2.0932639,57.009995,0.37811616
-23.625326,0.034192257,481.18546533584595,-41.46378,20,106,14.863297,1.6440551,9.8714285,-1.8310548e-05,0.05816251,11265.517,-89.17145,9.999999,0.68384504,1.1632502,0.11871455,29.539797,159.2,0.009529821,0.13053891,12.165042,2120,215693,151.40424,[-1.025  1.769 -2.416 -2.117 -1.298],1581.7651670854032,2.374291,62.84386,0.19059642
-34.374977,0.018920954,487.0190546512604,-36.86923,20,107,17.359543,1.1258867,9.868811,1.5258789e-05,0.048514627,3657.8833,-111.220215,10.0,0.37841904,0.97029257,0.08612399,4.746172,155.6,0.022094505,0.14946406,17.763777,2140,218805,134.62744,[-1.01   1.744 -2.414 -2.144 -1.288],1545.7931307086144,1.7224797,56.37033,0.4418901
-43.577305,0.011256836,493.295033454895,-45.983437,20,108,18.98364,1.0482025,9.8673115,-6.408691e-05,0.048649974,3955.058,-141.375,10.0,0.22513674,0.97299945,0.080407105,3.5012817,153.95,0.031008024,0.14906442,19.080282,2160,221884,167.90753,[-1.009  1.742 -2.416 -2.138 -1.269],1529.2861192747346,1.6081421,69.095505,0.62016046
-195.82718,0.02680036,498.120156288147,-201.238,20,109,16.00456,1.072911,9.863138,2.1362304e-05,0.053638965,42198.13,-734.8174,10.0,0.5360072,1.0727793,0.16435494,12.618013,149.5,0.03130015,0.15313242,18.640875,2180,224874,219.37732,[-1.009  1.752 -2.41  -2.14  -1.27 ],1484.7692694007915,3.2870986,183.74211,0.62600297
-24.387327,0.07368877,504.0001788139343,-38.190384,20,110,9.66223,1.7247547,9.866362,2.746582e-05,0.07124044,10994.583,-90.14203,10.0,1.4737754,1.4248087,0.32326767,25.768106,153.15,0.012011558,0.1467286,11.595852,2200,227937,139.45166,[-1.012  1.761 -2.41  -2.128 -1.266],1521.2665666307832,6.4653535,53.768795,0.24023116
-23.239975,0.05616586,509.8529214859009,-39.574127,20,111,10.348737,1.9543889,9.872819,1.5258789e-05,0.058159955,20006.79,-109.796265,9.999999,1.1233172,1.1631991,0.2578152,32.08446,161.25,0.009129338,0.1372975,10.233378,2220,231162,144.50433,[-0.996  1.767 -2.418 -2.13  -1.272],1602.245752141337,5.1563044,72.30071,0.18258676
-27.17081,0.022193959,515.8040504455566,-36.13052,20,112,16.933441,1.2301128,9.874835,-1.8310548e-05,0.0521533,7067.4062,-103.44122,9.999999,0.44387916,1.0430661,0.10988577,12.901692,163.65,0.024218433,0.16020301,16.25867,2240,234435,131.92993,[-1.006  1.802 -2.442 -2.11  -1.282],1626.2582017565142,2.1977153,67.16436,0.48436865
-26.410427,0.04728998,520.9478058815002,-32.97669,20,113,11.490577,1.521496,9.87112,-3.6621095e-05,0.05495282,11403.842,-106.08081,10.0,0.9457995,1.0990564,0.19025198,14.265919,159.25,0.015106797,0.16397542,13.144957,2260,237620,120.4137,[-1.015  1.817 -2.46  -2.113 -1.259],1582.2373881351143,3.8050394,55.136635,0.30213594
-35.413734,0.024971033,528.2160143852234,-43.579357,20,114,16.738575,1.3467135,9.877035,9.155274e-06,0.056570746,10269.152,-70.32922,10.0,0.4994206,1.131415,0.12589383,15.159243,167.45,0.026891366,0.18878148,14.850968,2280,240969,159.12933,[-1.006  1.83  -2.443 -2.103 -1.255],1664.204297973961,2.5178766,55.8144,0.5378273
-81.62666,0.010079837,534.2383630275726,-87.00425,20,115,19.256493,1.0670555,9.869032,-7.6293945e-06,0.05129785,7320.737,-317.69455,10.0,0.20159675,1.025957,0.073066704,8.247299,157.0,0.03574222,0.19790278,18.743168,2300,244109,153.5531,[-1.01   1.838 -2.441 -2.092 -1.23 ],1559.7185484290462,1.4613341,90.98563,0.71484435
-150.22069,0.008132539,538.5776975154877,-155.84114,20,116,19.459888,1.0303462,9.876737,2.4414063e-05,0.04881519,15892.872,-569.05145,9.999999,0.16265078,0.97630376,0.060305465,7.967389,166.9,0.037326153,0.19098212,19.410952,2320,247447,138.82611,[-1.01   1.835 -2.45  -2.102 -1.221],1658.7134802969879,1.2061093,143.50024,0.746523
-207.92659,0.014081278,543.9455409049988,-210.94911,20,117,18.733355,1.034333,9.872396,-1.2207031e-05,0.054153003,35845.477,-770.27716,10.0,0.28162557,1.08306,0.08769783,6.6132026,161.15,0.031215144,0.1872854,19.336132,2340,250670,102.0755,[-1.006  1.83  -2.468 -2.104 -1.228],1601.2182703440192,1.7539566,182.23862,0.62430286
-35.699173,0.018592061,549.6735808849335,-40.723972,20,118,17.516623,1.1569374,9.881024,-4.272461e-05,0.04937775,3634.1377,-87.38757,9.999999,0.3718412,0.987555,0.09667663,8.103901,173.15,0.027131245,0.20356841,17.28702,2360,254133,148.70276,[-1.     1.826 -2.464 -2.108 -1.232],1721.1991991308448,1.9335326,62.89111,0.5426249
-141.1387,0.024437616,555.4741339683533,-165.42609,20,119,16.974636,1.1963055,9.8591385,2.1362304e-05,0.057885606,22722.746,-604.0507,10.0,0.4887523,1.157712,0.111039154,39.79734,145.9,0.01831747,0.20147783,16.718138,2380,257051,171.30334,[-1.001  1.838 -2.463 -2.111 -1.215],1448.7240966428167,2.220783,196.07164,0.3663494
-32.068024,0.016288916,561.6928746700287,-34.94694,20,120,18.335413,1.1393974,9.879033,-2.1362304e-05,0.054061037,6623.102,-82.4317,9.999999,0.3257783,1.0812207,0.10600598,5.235209,170.3,0.02773569,0.21664426,17.553139,2400,260457,127.60809,[-0.991  1.832 -2.486 -2.128 -1.217],1692.699430725594,2.1201196,59.655445,0.5547138
-3.504158,0.2364794,568.278642654419,-44.0868,20,121,3.5007074,3.081626,9.879566,1.8310548e-05,0.10892777,87944.85,-113.680725,10.0,4.729588,2.1785553,1.0759016,73.88831,171.25,0.0069244313,0.2626743,6.4900804,2420,263882,160.9823,[-0.987  1.826 -2.492 -2.137 -1.202],1702.1878193821237,21.518032,70.15105,0.13848862
-201.09218,0.022957966,574.694352388382,-208.40857,20,122,16.717129,1.1157477,9.875418,-2.1362304e-05,0.051806867,50709.59,-761.00037,10.0,0.45915928,1.0361373,0.1399711,19.047602,165.9,0.029810412,0.25795585,17.9252,2440,267200,192.27173,[-0.969  1.814 -2.467 -2.104 -1.156],1648.665597792829,2.799422,195.301,0.5962082
-29.41227,0.04850974,581.5960869789124,-48.020905,20,123,12.891795,1.7219906,9.8804455,1.5258789e-05,0.06532896,29230.662,-119.31781,10.0,0.97019476,1.3065792,0.20154023,33.603004,173.6,0.0091609955,0.28997797,11.614466,2460,270672,175.3476,[-0.971  1.826 -2.467 -2.096 -1.161],1725.6225114580702,4.0308046,67.366554,0.18321991
-161.26419,0.015582902,587.7589280605316,-171.17175,20,124,18.037283,1.0711938,9.860243,1.2207031e-05,0.047239445,26244.902,-625.0309,10.0,0.31165802,0.94478905,0.078554,15.895995,147.75,0.02310781,0.28241178,18.670757,2480,273627,218.12415,[-0.982  1.828 -2.478 -2.087 -1.129],1467.175126107282,1.5710799,211.46893,0.4621562
-30.94421,0.040275656,594.3107550144196,-46.458176,20,125,12.9003315,1.4913244,9.880219,2.4414063e-05,0.054290526,6477.293,-169.64136,9.999999,0.8055131,1.0858104,0.15452868,25.790447,172.75,0.012872512,0.28211555,13.410898,2500,277082,84.0896,[-0.98   1.821 -2.488 -2.096 -1.137],1717.1536058198799,3.0905735,68.120804,0.25745025
-176.98694,0.012619527,601.133193731308,-182.98596,20,126,18.875656,1.057328,9.879093,5.493164e-05,0.051706403,28735.193,-668.1704,10.0,0.25239053,1.0341281,0.073769584,11.171074,171.0,0.02913774,0.26992524,18.915606,2520,280502,178.47382,[-0.966  1.831 -2.506 -2.097 -1.137],1699.6620783330186,1.4753916,165.90672,0.5827548
-28.445917,0.06344201,606.4791913032532,-39.1195,20,127,8.362686,1.6895097,9.88029,2.4414063e-05,0.05378033,46422.117,-109.83795,9.999999,1.2688401,1.0756066,0.30568814,22.402086,172.95,0.0073063234,0.24841619,11.837753,2540,283961,142.8443,[-0.966  1.834 -2.513 -2.097 -1.149],1719.1476938785738,6.113763,67.67076,0.14612646
42.487602,0.24815965,613.516487121582,-46.088707,20,128,4.5330286,6.8057,9.887802,2.4414063e-05,0.1343454,467472.28,-93.31653,10.0,4.963193,2.6869078,0.8961936,162.72266,183.5,0.0016460856,0.22838265,2.9387133,2560,287631,168.29224,[-0.949  1.816 -2.511 -2.117 -1.171],1824.7053749961142,17.923872,70.12339,0.032921713
-191.61894,0.013608052,620.1086645126343,-199.55334,20,129,18.833744,1.0684181,9.871824,-4.8828126e-05,0.054684855,61975.51,-728.6655,10.0,0.27216107,1.0936972,0.07369718,14.647913,160.75,0.028545616,0.2144477,18.719263,2580,290846,206.4372,[-0.932  1.834 -2.567 -2.066 -1.191],1597.1977809973964,1.4739436,249.93472,0.5709123
-129.23386,0.19845307,626.7097361087799,-187.99023,20,130,4.812984,2.5601556,9.878344,4.8828126e-05,0.111719444,360131.1,-686.4434,10.0,3.9690614,2.2343888,0.93423617,171.55972,169.85,0.008139953,0.16739264,7.812025,2600,294243,142.97131,[-0.932  1.832 -2.575 -2.069 -1.204],1688.168263271288,18.684723,169.45488,0.16279906
-4.376564,1.37905,633.3292360305786,-33.352604,20,131,1.351959,5.687137,9.87809,-3.0517578e-05,0.37131733,81926.34,-121.78638,10.0,27.581,7.426346,6.377977,75.16171,168.9,0.0029996352,0.1451877,3.516708,2620,297621,94.98535,[-0.935  1.823 -2.564 -2.087 -1.252],1678.7041220293481,127.55954,53.693333,0.0599927
95.08655,0.53220785,640.0914895534515,-34.77126,20,132,1.6486051,14.777685,9.895009,1.5258789e-05,0.1595163,1039726.9,-108.761536,9.999999,10.644157,3.190326,2.4695585,228.75343,197.1,0.0010897577,0.12158052,1.3533919,2640,301563,126.966736,[-0.96   1.85  -2.565 -2.037 -1.274],1960.6529203154391,49.39117,63.62269,0.021795154
-193.96527,0.008421855,646.149708032608,-200.50125,20,133,19.403883,1.0372562,9.864365,-1.8310548e-05,0.04804919,44815.723,-732.12695,10.0,0.16843711,0.9609839,0.062324703,10.236759,152.75,0.032712355,0.118626796,19.28164,2660,304618,168.69592,[-0.995  1.899 -2.583 -2.001 -1.297],1517.141015929375,1.246494,225.7486,0.6542471
-172.95856,0.006978287,653.0764071941376,-179.64822,20,134,19.591446,1.0226996,9.885416,-1.8310548e-05,0.04832327,18063.832,-655.9825,10.0,0.13956574,0.96646535,0.06411439,8.71718,182.55,0.035814267,0.11618906,19.556086,2680,308269,166.57727,[-0.993  1.891 -2.584 -2.003 -1.3  ],1815.0410416354953,1.2822878,167.80463,0.71628535
-139.77896,0.024176603,658.5786244869232,-166.13652,20,135,16.42061,1.1902947,9.864058,-2.1362304e-05,0.051782794,30948.158,-606.6447,10.0,0.48353204,1.0356559,0.099446364,41.476997,152.15,0.018271625,0.099495396,16.80256,2700,311312,220.36053,[-0.994  1.893 -2.594 -2.011 -1.303],1511.1580963271242,1.9889272,199.23068,0.3654325
-68.46761,0.0131446,665.4179317951202,-72.45923,20,136,18.536133,1.0723758,9.884714,-1.2207031e-05,0.046774067,4033.5552,-264.58362,10.0,0.26289204,0.9354814,0.075982034,6.5679426,179.75,0.025191063,0.08925043,18.650179,2720,314907,92.4776,[-0.992  1.892 -2.607 -2.027 -1.319],1787.1384650674463,1.5196407,76.33356,0.50382125
-28.00841,0.041415837,671.5470340251923,-42.21957,20,137,11.556501,1.6524408,9.879942,-2.1362304e-05,0.048452742,7577.8267,-154.164,10.0,0.82831675,0.9690548,0.16151099,26.263681,172.05,0.0118704215,0.074607894,12.103308,2740,318348,95.4082,[-0.987  1.891 -2.616 -2.027 -1.33 ],1710.172014543035,3.2302198,68.70529,0.23740843
-34.154194,0.0061226827,677.7872762680054,-35.121773,20,138,19.697268,1.0231546,9.878435,1.8310548e-05,0.04938727,2635.4163,-65.40137,10.0,0.122453645,0.98774546,0.064186074,1.3718872,170.15,0.040716786,0.08119261,19.547388,2760,321751,128.24664,[-0.967  1.886 -2.629 -2.023 -1.344],1691.1573472087337,1.2837214,43.608482,0.8143357
-18.3014,0.020980245,684.4048500061035,-22.706924,20,139,16.842104,1.1016184,9.880518,2.746582e-05,0.04845181,1655.0402,-59.9328,10.0,0.4196049,0.9690362,0.097849324,5.5313644,172.3,0.019020617,0.0759583,18.155107,2780,325197,82.91406,[-0.962  1.879 -2.621 -2.016 -1.338],1712.706237405449,1.9569864,44.960922,0.38041234
-26.082762,0.020956222,690.7284750938416,-29.01392,20,140,16.539946,1.1921002,9.877449,-3.3569337e-05,0.04581822,2999.7756,-105.943726,10.0,0.4191244,0.9163645,0.10999197,5.5955677,168.75,0.026084358,0.055232506,16.777113,2800,328572,103.68945,[-0.948  1.864 -2.628 -2.006 -1.343],1677.1595055961166,2.1998394,52.22648,0.52168715
4.267311,0.12511271,698.2485222816467,-36.00031,20,141,7.410518,3.4057784,9.893332,4.8828126e-05,0.09598906,44833.48,-77.55292,10.0,2.502254,1.9197813,0.5192545,70.70507,193.65,0.005624744,0.011481285,5.8723726,2820,332445,131.45471,[-0.953  1.881 -2.648 -2.025 -1.364],1926.171116756866,10.38509,54.126144,0.11249488
-1.8530102,0.074149445,705.063029050827,-17.598495,20,142,9.138421,2.5271652,9.891621,,0.06801378,5200.999,-48.395874,10.0,1.4829887,1.3602756,0.3007172,26.123423,190.65,0.0027342897,0.03658021,7.9140058,2840,336258,64.26062,[-0.936  1.883 -2.63  -2.024 -1.407],1896.1680275539704,6.0143437,38.287483,0.054685794
-19.138355,0.017646523,712.8619086742401,-25.55177,20,143,17.909779,1.3118051,9.89716,3.0517579e-06,0.05165448,3585.4905,-93.30188,10.0,0.35293043,1.0330896,0.09823647,10.127128,202.95,0.021312501,0.029531829,15.246167,2860,340317,87.239136,[-0.918  1.881 -2.624 -2.022 -1.382],2019.064241446711,1.9647294,57.980976,0.42625
-204.7258,0.046262424,719.8452377319336,-222.19032,20,144,13.0523615,1.2428225,9.894812,-7.93457e-05,0.06340951,37835.773,-811.32404,10.0,0.92524844,1.2681901,0.21480091,42.97622,197.6,0.020419564,0.019342907,16.092402,2880,344269,136.71637,[-0.908  1.884 -2.617 -2.02  -1.389],1965.6063528193258,4.296018,191.86755,0.40839127
-126.59942,0.016845824,726.4629848003387,-137.23317,20,145,17.860676,1.072981,9.892256,4.8828126e-05,0.04867467,6348.473,-501.10486,10.0,0.33691648,0.9734934,0.09198239,15.553337,192.3,0.025680766,0.00787794,18.63966,2900,348115,95.20209,[-0.909  1.887 -2.62  -2.002 -1.4  ],1912.6396738261187,1.8396477,122.40294,0.5136153
-80.91351,0.011960442,733.8409605026245,-87.9836,20,146,18.968252,1.0576409,9.895458,-6.1035157e-06,0.05128301,8910.416,-321.27063,10.0,0.23920883,1.0256603,0.07733095,9.570271,198.25,0.02665977,0.0041017532,18.91001,2920,352080,139.26404,[-0.912  1.896 -2.63  -2.004 -1.411],1972.1367626790568,1.5466189,95.16157,0.5331954
-50.44629,0.8520869,740.1747665405273,-191.45172,20,147,1.6299291,8.077987,9.885447,-2.746582e-05,0.2538124,4329014.5,-699.0827,10.0,17.041739,5.0762486,3.900235,493.69385,180.3,0.0012582944,0.034995705,2.4758644,2940,355686,134.38489,[-0.912  1.904 -2.65  -2.012 -1.415],1792.6728413507935,78.0047,167.03372,0.02516589
-162.2659,0.0068620443,747.2683341503143,-167.47795,20,148,19.596601,1.038021,9.889048,3.0517579e-06,0.047827546,13389.508,-611.54297,10.0,0.13724089,0.9565508,0.060328197,8.366159,185.55,0.03465313,0.031134378,19.267433,2960,359397,158.28711,[-0.908  1.859 -2.63  -2.02  -1.384],1845.2062289145772,1.206564,151.16302,0.6930626
-26.42088,0.009631759,753.8873193264008,-29.65863,20,149,19.097855,1.121114,9.894005,-5.7983398e-05,0.044316012,2147.5195,-70.518005,10.0,0.19263518,0.88632023,0.06177327,4.9824104,194.05,0.030305523,0.03966262,17.8394,2980,363278,108.29779,[-0.906  1.856 -2.635 -2.027 -1.388],1930.2152364893332,1.2354654,47.2062,0.60611045
