ReturnStepMax,MinIW,ReturnStepMaxmin,MinIWNorm,TimestepsSoFar,StdIWNorm,MaxIW,ESSRenyi,ESSClassic,ReturnMeanIW,EpRewMean,MeanEntropy,EpLenMean,EntropyCoefficient,InitialReturnMax,InitialBound,Iteration,EmpiricalD2,EpThisIter,InitialReturnMean,MaxIWNorm,MeanIWNorm,MeanIW,Bound,InitialReturnMin,J_sample_variance,TimeElapsed,Weights,StdIW,EpisodesSoFar,InitialReturnStd
10.0,0.19675052,9.988628,0.009837526,871508,0.03695033,2.92101,15.213238,12.968548,0.1836034,4952.177843965327,0.4666497,495.5,,0.432312,-0.6344289,147,1.3146446,20,-5.493164e-05,0.1460505,0.05018126,1.0036252,-0.5437568,-2.3164062,0.36046106,1551.7084984779358,[-0.216  1.914 -2.92  -2.806 -0.946],0.73900664,2940,0.80228245
10.0,0.33001727,9.986334,0.016500864,881359,0.014826288,1.3505856,16.799221,18.046291,0.28948694,4922.127640268246,0.4640847,492.55,,0.75549316,-1.147651,148,1.1905314,20,4.5776367e-05,0.06752928,0.045060534,0.90121067,-0.96278197,-4.190796,0.5605245,1567.0723149776459,[-0.209  1.924 -2.92  -2.798 -0.952],0.29652578,2960,1.4298064
9.999999,0.4019888,9.983996,0.02009944,891091,0.01601266,1.7659265,17.07708,18.045294,0.37142235,4862.099951244792,0.4617579,486.6,,1.3798218,-2.2438319,149,1.1711605,20,1.2207031e-05,0.088296324,0.04865248,0.9730495,-2.0568693,-8.193359,3.2258434,1582.4269647598267,[-0.199  1.925 -2.92  -2.798 -0.955],0.3202532,2980,2.4628897
10.0,0.5931654,9.98554,0.029658271,900492,0.011407394,1.6150899,19.330242,19.066702,3.9675035,4697.096106097943,0.45607558,470.05,,21.035278,-103.33393,150,1.0346482,20,3.0517579e-06,0.080754496,0.05156014,1.0312029,-101.14134,-377.32214,5690.1006,1597.1843271255493,[-0.19   1.927 -2.92  -2.796 -0.957],0.22814786,3000,86.60838
10.0,0.30435866,9.990822,0.015217933,910426,0.014769685,1.4843276,18.408693,18.342833,0.18260157,4964.713582660378,0.45593432,496.7,,0.3843994,-1.0411603,151,1.0864432,20,-6.1035157e-06,0.07421638,0.049138427,0.98276854,-0.90262043,-3.8017578,0.13553219,1613.0027844905853,[-0.192  1.93  -2.924 -2.797 -0.963],0.2953937,3020,0.9250853
10.0,0.67846924,9.988001,0.033923462,920152,0.008989493,1.4547322,19.564386,19.333357,0.33613524,4860.076962476594,0.45544982,486.3,,1.899231,-5.754879,152,1.0222657,20,-9.765625e-05,0.07273661,0.048410736,0.9682147,-5.48236,-21.013489,14.905388,1628.2012853622437,[-0.184  1.93  -2.925 -2.797 -0.963],0.17978986,3040,5.1211596
10.0,1.0,9.992697,0.05,930061,,1.0,20.0,20.0,-1.2204051e-05,4952.681201408734,0.45544982,495.45,,0.5178833,-1.333966,153,1.0,20,-1.2207031e-05,0.05,0.05,1.0,-1.333966,-4.8709106,1.7724909,1644.5136711597443,[-0.184  1.934 -2.945 -2.807 -0.963],,3060,1.2976388
10.0,1.0,9.990583,0.05,939991,,1.0,20.0,20.0,-3.3557415e-05,4962.654412454076,0.45544982,496.5,,0.38464355,-0.71626174,154,1.0,20,-3.3569337e-05,0.05,0.05,1.0,-0.71626174,-2.6152954,0.748044,1659.9336812496185,[-0.184  1.934 -2.945 -2.807 -0.963],,3080,0.8429957
10.0,0.87267685,9.988277,0.043633845,949247,0.008364773,1.5338254,19.746399,19.519625,3.1115618,4625.2834018535395,0.45660445,462.8,,51.610718,-257.90466,155,1.0128429,20,-4.272461e-05,0.07669127,0.053321075,1.0664215,-256.4439,-941.73456,49669.676,1674.3766467571259,[-0.184  1.934 -2.945 -2.807 -0.963],0.16729547,3100,216.15248
10.0,0.93572533,9.99025,0.046786267,958545,0.0043629417,1.2449472,19.899117,19.858654,3.2348928,4646.727178752508,0.45688218,464.9,,45.04254,-221.41234,156,1.0050697,20,-2.746582e-05,0.062247362,0.051714785,1.0342957,-218.73795,-808.4834,33737.074,1689.3600516319275,[-0.188  1.936 -2.949 -2.806 -0.962],0.08725883,3120,185.72101
10.0,0.99969894,9.994974,0.049984947,968498,8.867648e-06,1.0004694,20.0,19.999996,8.355826e-05,4975.242252687319,0.45688218,497.65,,0.309021,-1.050156,157,1.0,20,2.4414063e-05,0.050023474,0.050001293,1.0000259,-1.0500969,-3.8347168,0.8211587,1705.2715985774994,[-0.187  1.933 -2.962 -2.8   -0.962],0.00017734588,3140,0.883483
10.0,0.89596605,9.99037,0.044798303,977896,0.003838193,1.1803666,19.855806,19.890121,3.3154192,4696.733356604732,0.45550406,469.9,,41.270813,-210.91089,158,1.007262,20,2.1362304e-05,0.059018333,0.051641125,1.0328224,-208.35992,-770.1377,29889.217,1719.8110744953156,[-0.187  1.933 -2.962 -2.8   -0.962],0.07676386,3160,176.693
10.0,0.8090222,9.989708,0.04045111,986939,0.008245788,1.3654476,19.166132,19.484642,14.338779,4519.169068775652,0.4519306,452.15,,73.2348,-216.07092,159,1.0435073,20,-5.7983398e-05,0.06827238,0.050701916,1.0140383,-206.38237,-788.9792,36781.676,1734.3279945850372,[-0.189  1.935 -2.97  -2.804 -0.963],0.16491574,3180,222.99248
10.0,0.84668076,9.988691,0.04233404,996415,0.004554012,1.1647505,19.748144,19.843956,5.511504,4735.31580552714,0.44938067,473.8,,41.648987,-215.33511,160,1.0127534,20,-0.00011291504,0.058237523,0.051355332,1.0271066,-211.19226,-786.29224,27810.582,1749.3935520648956,[-0.185  1.922 -2.981 -2.799 -0.967],0.09108024,3200,180.38853
10.0,0.9999971,9.99276,0.049999855,1006393,5.89079e-08,1.0000024,20.0,19.999996,1.5351921e-05,4987.188350759325,0.44938067,498.9,,0.17913818,-0.39814,161,1.0,20,1.5258789e-05,0.05000012,0.049999982,0.99999964,-0.39813992,-1.4538574,0.122437656,1765.2439777851105,[-0.186  1.932 -2.997 -2.809 -0.97 ],1.1795848e-06,3220,0.34105146
10.0,0.6401684,9.993092,0.03200842,1016063,0.013842661,1.6131623,19.01548,18.626926,3.3182967,4833.323994021985,0.44549033,483.5,,8.8116455,-45.410664,162,1.0517746,20,-6.713867e-05,0.080658115,0.050985076,1.0197016,-43.253017,-165.81604,669.60803,1780.098892211914,[-0.186  1.932 -2.997 -2.809 -0.97 ],0.27685323,3240,38.040848
9.999999,0.809773,9.993026,0.040488653,1025563,0.006495308,1.3037871,19.724998,19.6978,3.572773,4748.336813908559,0.44329873,475.0,,49.253174,-255.81898,163,1.0139418,20,-9.1552734e-05,0.065189354,0.05243994,1.0487988,-254.02324,-934.11847,46468.273,1795.3614053726196,[-0.187  1.929 -3.009 -2.815 -0.973],0.12990616,3260,214.30147
10.0,0.34482247,9.990694,0.017241124,1035371,0.014889423,1.4398212,17.893042,17.965694,0.4863231,4901.710885158589,0.44107974,490.4,,1.1986084,-2.695813,164,1.1177529,20,-2.4414063e-05,0.07199106,0.044247814,0.88495624,-2.363768,-9.843628,2.6535335,1811.0142920017242,[-0.187  1.928 -3.007 -2.809 -0.976],0.29778847,3280,3.2064064
10.0,0.8127951,9.992331,0.040639754,1044853,0.005542164,1.2378244,19.818148,19.762156,1.9550238,4739.176367884421,0.44106835,474.1,,35.18152,-181.25403,165,1.009176,20,4.5776367e-05,0.061891224,0.050518233,1.0103645,-180.12874,-661.84625,22183.098,1825.9897351264954,[-0.179  1.929 -3.008 -2.809 -0.978],0.110843286,3300,151.84183
10.0,0.6839919,9.988977,0.034199595,1054698,0.0072509847,1.2450961,19.333456,19.553436,0.091282785,4919.779095841217,0.44449136,492.25,,0.8255005,-2.2907183,166,1.0344762,20,-5.493164e-05,0.062254805,0.047980882,0.9596176,-2.2385323,-8.364319,2.685251,1841.4849081039429,[-0.181  1.93  -3.013 -2.807 -0.978],0.1450197,3320,2.102313
10.0,1.0,9.994955,0.05,1064689,,1.0,20.0,20.0,4.272675e-05,4994.231421656174,0.44449136,499.55,,0.15020752,-0.16710894,167,1.0,20,4.272461e-05,0.05,0.05,1.0,-0.16710894,-0.61035156,0.028552366,1857.064516544342,[-0.178  1.934 -3.013 -2.806 -0.974],,3340,0.16469592
10.0,0.8466067,9.990116,0.042330336,1073750,0.003616718,1.1358777,19.910282,19.89435,1.2357521,4528.254930035302,0.44247836,453.05,,68.51849,-250.54056,168,1.0045061,20,-9.155274e-06,0.056793887,0.049630865,0.99261725,-249.86864,-914.8447,52265.785,1871.1836438179016,[-0.178  1.934 -3.013 -2.806 -0.974],0.072334364,3360,225.75383
10.0,0.75964206,9.994986,0.037982102,1083334,0.0058566188,1.2942212,19.701914,19.717838,4.6981287,4790.790932318481,0.44132265,479.2,,21.480835,-111.3091,169,1.0151298,20,-3.3569337e-05,0.06471106,0.04895871,0.97917426,-107.44982,-406.44324,5448.7256,1886.8529448509216,[-0.178  1.931 -3.014 -2.804 -0.976],0.11713237,3380,93.24451
10.0,1.0,9.994848,0.05,1093318,,1.0,20.0,20.0,-2.4415553e-05,4990.707891419478,0.44132265,499.2,,0.14813232,-0.30989015,170,1.0,20,-2.4414063e-05,0.05,0.05,1.0,-0.30989015,-1.1314697,0.07619417,1902.9110960960388,[-0.18   1.926 -3.035 -2.803 -0.978],,3400,0.2690436
10.0,0.38351056,9.993011,0.019175528,1103262,0.012023424,1.3586565,18.161947,18.714867,0.10670762,4970.254564784185,0.44171134,497.2,,0.31329346,-0.7999483,171,1.1012036,20,6.1035157e-06,0.06793283,0.04588246,0.91764927,-0.7327505,-2.9210205,0.12918906,1918.186271905899,[-0.18   1.926 -3.035 -2.803 -0.978],0.24046847,3420,0.7309241
10.0,0.7949534,9.991936,0.03974767,1112779,0.0062692184,1.264401,19.7718,19.7159,3.0504532,4756.578635407855,0.44384933,475.85,,42.390564,-219.77702,172,1.0115417,20,6.1035157e-06,0.06322005,0.052226145,1.0445228,-217.99127,-802.51227,34028.066,1933.013020515442,[-0.172  1.927 -3.035 -2.802 -0.977],0.12538436,3440,184.10896
10.0,0.6627791,9.994926,0.033138957,1122586,0.009075407,1.3506134,19.142664,19.418457,0.76395,4902.248812689404,0.44555098,490.35,,2.0844116,-10.3213215,173,1.0447867,20,9.155274e-06,0.06753067,0.052442513,1.0488503,-9.785978,-37.68817,36.817097,1948.6169877052307,[-0.169  1.921 -3.038 -2.799 -0.975],0.18150815,3460,8.646629
10.0,0.9094465,9.990484,0.045472324,1132056,0.0022100133,1.0980904,19.965883,19.961885,0.6268425,4732.739676753588,0.44489086,473.5,,49.88025,-258.38394,174,1.0017087,20,9.155274e-06,0.05490452,0.050576508,1.0115302,-257.97778,-943.48474,49279.285,1963.8577291965485,[-0.169  1.91  -3.054 -2.799 -0.973],0.044200268,3480,216.45058
10.0,1.0,9.994961,0.05,1142029,,1.0,20.0,20.0,-3.967434e-05,4985.236628814248,0.44489086,498.65,,0.2199707,-0.5386525,175,1.0,20,-3.967285e-05,0.05,0.05,1.0,-0.5386525,-1.9667358,0.22238342,1979.7528276443481,[-0.168  1.909 -3.051 -2.8   -0.974],,3500,0.4596349
10.0,1.0,0.014281273,0.05,1152029,,1.0,20.0,20.0,6.103888e-06,4999.172255455846,0.44489086,500.0,,0.12322998,-0.07621506,176,1.0,20,6.1035157e-06,0.05,0.05,1.0,-0.07621506,-0.2783203,0.008677438,1995.2078778743744,[-0.168  1.909 -3.051 -2.8   -0.974],,3520,0.09079409
10.0,1.0,9.995094,0.05,1162012,,1.0,20.0,20.0,1.6298145e-09,4990.269296859712,0.44489086,499.15,,0.18011475,-0.32795158,177,1.0,20,,0.05,0.05,1.0,-0.32795158,-1.1975098,0.08720213,2010.6705198287964,[-0.168  1.909 -3.051 -2.8   -0.974],,3540,0.2878229
10.0,1.0,9.994854,0.05,1172002,,1.0,20.0,20.0,6.103609e-05,4993.706373740453,0.44489086,499.5,,0.13250732,-0.2240225,178,1.0,20,6.1035156e-05,0.05,0.05,1.0,-0.2240225,-0.8182373,0.04202353,2026.280927181244,[-0.168  1.909 -3.051 -2.8   -0.974],,3560,0.19980578
10.0,0.88399315,9.994936,0.044199657,1181503,0.004004503,1.1950345,19.924973,19.8773,0.9091091,4749.28890497075,0.44446337,475.05,,49.776672,-258.4084,179,1.0037655,20,-3.967285e-05,0.059751727,0.050969284,1.0193856,-257.98526,-943.57385,49533.035,2040.946194410324,[-0.168  1.909 -3.051 -2.8   -0.974],0.08009005,3580,216.4707
10.0,0.39755008,9.995092,0.019877505,1191444,0.01251564,1.5730613,18.450775,18.890085,0.16488047,4969.272978323806,0.44347572,497.05,,0.3894043,-1.3973026,180,1.0839653,20,5.1879884e-05,0.07865307,0.05163283,1.0326564,-1.2899562,-5.102417,0.27368984,2056.3760657310486,[-0.167  1.908 -3.051 -2.802 -0.974],0.25031278,3600,1.1732758
10.0,1.0,0.015989304,0.05,1201444,,1.0,20.0,20.0,-6.104121e-06,4999.2479767256245,0.44347572,500.0,,0.09631348,-0.0516894,181,1.0,20,-6.1035157e-06,0.05,0.05,1.0,-0.0516894,-0.1887207,0.0049635964,2071.724811553955,[-0.159  1.908 -3.051 -2.803 -0.975],,3620,0.068668894
10.0,0.36796516,9.995497,0.018398259,1211407,0.01028206,1.3673289,18.977112,19.141026,0.081767775,4980.370432317728,0.4450288,498.15,,0.2234497,-0.77175885,182,1.0539012,20,3.0517578e-05,0.068366446,0.048536863,0.9707373,-0.7105488,-2.8181763,0.07303297,2087.13663482666,[-0.159  1.908 -3.051 -2.803 -0.975],0.2056412,3640,0.6498417
10.0,0.7233465,9.987516,0.036167324,1219873,0.014592841,2.107492,19.242981,18.561958,7.623867,4230.353345127713,0.44843227,423.3,,148.71936,-231.30753,183,1.03934,20,1.5258789e-05,0.1053746,0.052428342,1.0485668,-228.1896,-844.6157,134695.38,2100.250522851944,[-0.152  1.911 -3.051 -2.802 -0.974],0.29185686,3660,353.41736
10.0,0.9462282,9.994551,0.04731141,1229374,0.003579974,1.1740408,19.793598,19.908815,2.8338728,4749.200753509004,0.44775382,475.05,,49.78418,-258.40396,184,1.0104277,20,-2.1362304e-05,0.05870204,0.0528977,1.057954,-256.91385,-943.55774,49720.03,2115.469131708145,[-0.157  1.904 -3.051 -2.8   -0.97 ],0.071599476,3680,216.46701
10.0,0.8025647,9.992617,0.040128235,1238746,0.0062477896,1.3238944,19.708584,19.738462,4.0572405,4684.263440163882,0.44730404,468.6,,50.157898,-255.5743,185,1.0147862,20,-6.1035157e-06,0.06619472,0.05427686,1.0855372,-253.39961,-933.22534,48935.598,2130.2240936756134,[-0.154  1.906 -3.047 -2.806 -0.971],0.12495579,3700,214.1319
10.0,0.34510195,9.995253,0.017255098,1248698,0.012013065,1.4126041,18.867468,18.848404,0.12896647,4974.809918125671,0.44959053,497.6,,0.30847168,-1.1266875,186,1.0600257,20,-5.1879884e-05,0.07063021,0.048600547,0.9720109,-1.03099,-4.1138916,0.13665712,2145.767385482788,[-0.156  1.912 -3.042 -2.806 -0.972],0.24026132,3720,0.9458434
10.0,1.0,0.013747215,0.05,1258698,,1.0,20.0,20.0,2.136128e-05,4999.28277684166,0.44959053,500.0,,0.085632324,-0.039275996,187,1.0,20,2.1362304e-05,0.05,0.05,1.0,-0.039275996,-0.14349365,0.0052290834,2161.317774772644,[-0.149  1.911 -3.042 -2.807 -0.969],,3740,0.07048141
10.0,0.9421096,9.994862,0.04710548,1268199,0.0013268846,1.0659363,19.977047,19.986094,0.32633972,4749.272760983717,0.44902998,475.05,,49.739685,-258.41257,188,1.0011489,20,2.1362304e-05,0.053296816,0.050306775,1.0061353,-258.23468,-943.58936,49322.92,2176.098924636841,[-0.149  1.911 -3.042 -2.807 -0.969],0.0265377,3760,216.47427
10.0,0.9242224,9.994406,0.04621112,1277701,0.0020067687,1.0909239,19.943998,19.969128,0.9333534,4749.666550566487,0.44971225,475.1,,49.288208,-255.80145,189,1.002808,20,6.1035157e-06,0.054546196,0.051033545,1.0206709,-255.22699,-934.0548,48597.46,2191.3159816265106,[-0.148  1.911 -3.045 -2.807 -0.97 ],0.040135376,3780,214.2869
10.0,0.6823432,9.992714,0.03411716,1287202,0.007806506,1.3692716,19.714605,19.578972,3.6387968,4748.764138723336,0.44689956,475.05,,49.273376,-255.80789,190,1.0144763,20,5.7983398e-05,0.068463586,0.053234756,1.0646951,-254.01407,-934.07855,47877.453,2206.2119195461273,[-0.146  1.908 -3.045 -2.805 -0.969],0.15613009,3800,214.29234
10.0,0.44730487,9.9947815,0.022365244,1296976,0.014813553,1.857051,18.709341,18.306902,1.5278404,4885.717413872391,0.43899918,488.7,,2.9942627,-15.021129,191,1.0689847,20,-2.746582e-05,0.092852555,0.048710912,0.9742182,-14.002734,-54.849304,38.345253,2221.674196958542,[-0.146  1.907 -3.046 -2.8   -0.972],0.29627106,3820,12.583725
10.0,0.9540622,9.995155,0.047703113,1306477,0.0020060735,1.1101559,19.911156,19.969484,1.2425156,4749.342424753349,0.43765625,475.05,,49.727783,-258.4228,192,1.004462,20,7.93457e-05,0.055507798,0.05131791,1.0263581,-257.75623,-943.62683,49598.074,2236.769768476486,[-0.148  1.905 -3.054 -2.8   -0.98 ],0.04012147,3840,216.48286
10.0,0.31600422,9.9951515,0.015800212,1316426,0.013367362,1.4828274,18.951052,18.560863,0.145688,4973.285279353186,0.43627897,497.45,,0.32617188,-1.2023753,193,1.0553504,20,-3.6621095e-05,0.074141376,0.04800582,0.9601164,-1.0894773,-4.39032,0.13856073,2252.4557247161865,[-0.149  1.906 -3.056 -2.798 -0.981],0.26734725,3860,1.0097647
10.0,1.0,0.017788887,0.05,1326426,,1.0,20.0,20.0,2.7465634e-05,4999.259993295673,0.43627897,500.0,,0.09362793,-0.053494498,194,1.0,20,2.746582e-05,0.05,0.05,1.0,-0.053494498,-0.19543457,0.0052880035,2267.9863340854645,[-0.142  1.906 -3.056 -2.798 -0.983],,3880,0.07087738
10.0,1.0,0.015912056,0.05,1336426,,1.0,20.0,20.0,9.4605144e-05,4999.213956427089,0.43627897,500.0,,0.08758545,-0.059294384,195,1.0,20,9.460449e-05,0.05,0.05,1.0,-0.059294384,-0.21685791,0.007178852,2283.334530353546,[-0.142  1.906 -3.056 -2.798 -0.983],,3900,0.08258274
10.0,1.0,0.017262459,0.05,1346426,,1.0,20.0,20.0,9.154552e-06,4999.26352193231,0.43627897,500.0,,0.1307373,-0.03632962,196,1.0,20,9.155274e-06,0.05,0.05,1.0,-0.03632962,-0.13269043,0.005126769,2298.4248156547546,[-0.142  1.906 -3.056 -2.798 -0.983],,3920,0.06978847
10.0,0.9608662,9.995157,0.04804331,1355927,0.0012192589,1.0589194,19.980312,19.98833,0.45004272,4749.342164158616,0.43652335,475.05,,49.755432,-258.41553,197,1.0009854,20,9.155274e-06,0.05294597,0.050447814,1.0089563,-258.09277,-943.6001,49367.926,2312.994332075119,[-0.142  1.906 -3.056 -2.798 -0.983],0.02438518,3940,216.47673
10.0,0.50046426,9.994703,0.025023213,1365773,0.011539045,1.5350202,18.910753,18.922438,0.5831131,4921.68974312462,0.43325976,492.3,,1.34375,-6.427784,198,1.0575993,20,3.3569337e-05,0.076751016,0.0483545,0.96709,-6.0272317,-23.47107,8.509821,2328.4677636623383,[-0.141  1.906 -3.065 -2.797 -0.982],0.23078087,3960,5.3850865
10.0,0.5653022,9.99486,0.02826511,1375641,0.011964146,1.3793235,18.776184,18.96599,0.4152335,4932.723567057022,0.42734447,493.4,,1.0061035,-4.7881174,199,1.0651791,20,9.155274e-06,0.06896617,0.05123984,1.0247967,-4.5264726,-17.483765,6.069517,2344.1638774871826,[-0.134  1.901 -3.07  -2.799 -0.986],0.23928292,3980,4.0117273
10.0,0.93463033,9.995264,0.046731517,1385143,0.0031887707,1.1803889,19.836115,19.927525,2.4158897,4749.868693650778,0.42599228,475.1,,49.267334,-255.81837,200,1.0082619,20,6.1035157e-06,0.059019446,0.052875776,1.0575155,-254.45709,-934.1166,49412.547,2359.075799703598,[-0.138  1.897 -3.081 -2.8   -0.992],0.06377541,4000,214.30104
10.0,0.8960415,9.9951935,0.044802077,1394644,0.0062333453,1.4949856,19.80362,19.72453,2.706523,4749.350573583439,0.425783,475.05,,49.75836,-258.4185,201,1.0099164,20,6.1035157e-06,0.07474928,0.05274526,1.0549052,-256.9901,-943.61084,49692.13,2373.920478820801,[-0.135  1.897 -3.096 -2.8   -0.993],0.12466689,4020,216.47917
10.0,1.0,0.015942574,0.05,1404644,,1.0,20.0,20.0,-1.5260186e-05,4999.3322785096,0.425783,500.0,,0.08929443,-0.07247551,202,1.0,20,-1.5258789e-05,0.05,0.05,1.0,-0.07247551,-0.2645874,0.009050844,2389.786501646042,[-0.14   1.9   -3.096 -2.804 -0.993],,4040,0.092727035
10.0,0.9014956,9.99482,0.04507478,1414145,0.0028208743,1.1365923,19.942726,19.938772,0.9898834,4749.2649672352145,0.42523178,475.05,,49.75476,-258.4109,203,1.0028719,20,1.8310548e-05,0.056829613,0.050905306,1.0181061,-257.7918,-943.5832,49256.203,2404.302083969116,[-0.14   1.9   -3.096 -2.804 -0.993],0.05641748,4060,216.47284
10.0,0.9853855,9.993103,0.049269274,1423149,0.0075602555,1.4827919,19.380356,19.6473,13.170641,4500.439664228802,0.42200303,450.2,,98.411316,-242.36082,204,1.0319728,20,5.7983398e-05,0.074139595,0.056427203,1.1285441,-233.03424,-884.9768,93566.9,2418.4145078659058,[-0.14   1.895 -3.088 -2.8   -0.994],0.1512051,4080,294.99203
10.0,1.0,0.015981674,0.05,1433149,,1.0,20.0,20.0,-1.8309802e-05,4999.285158332068,0.42200303,500.0,,0.12762451,-0.082507655,205,1.0,20,-1.8310548e-05,0.05,0.05,1.0,-0.082507655,-0.3012085,0.010229332,2434.1107788085938,[-0.145  1.906 -3.099 -2.814 -0.997],,4100,0.098579235
10.0,0.80075157,9.994963,0.04003758,1442715,0.0068600383,1.2363858,19.698217,19.621574,4.810885,4781.786944769371,0.42163643,478.3,,25.75476,-133.67282,206,1.0153203,20,-6.866455e-05,0.061819293,0.049397405,0.98794806,-129.88193,-488.10385,8684.901,2448.8347232341766,[-0.145  1.906 -3.099 -2.814 -0.997],0.13720077,4120,111.9787
10.0,1.0,0.018069267,0.05,1452715,,1.0,20.0,20.0,3.0517578e-05,4999.341179975916,0.42163643,500.0,,0.076660156,-0.05282284,207,1.0,20,3.0517578e-05,0.05,0.05,1.0,-0.05282284,-0.19299316,0.005644132,2464.3920788764954,[-0.144  1.89  -3.115 -2.802 -0.997],,4140,0.07322516
10.0,1.0,0.013133049,0.05,1462715,,1.0,20.0,20.0,9.155169e-05,4999.377795079369,0.42163643,500.0,,0.07385254,-0.048850454,208,1.0,20,9.1552734e-05,0.05,0.05,1.0,-0.048850454,-0.17871094,0.0039484147,2479.8835797309875,[-0.144  1.89  -3.115 -2.802 -0.997],,4160,0.06124536
10.0,1.0,0.016700745,0.05,1472715,,1.0,20.0,20.0,-6.102957e-06,4999.340698246906,0.42163643,500.0,,0.08239746,-0.05023518,209,1.0,20,-6.1035157e-06,0.05,0.05,1.0,-0.05023518,-0.18341064,0.0044270633,2495.208949804306,[-0.144  1.89  -3.115 -2.802 -0.997],,4180,0.06485145
10.0,1.0,0.013720512,0.05,1482715,,1.0,20.0,20.0,2.7464703e-05,4999.234632734859,0.42163643,500.0,,0.103027344,-0.06780268,210,1.0,20,2.746582e-05,0.05,0.05,1.0,-0.06780268,-0.24768066,0.008637176,2510.518215894699,[-0.144  1.89  -3.115 -2.802 -0.997],,4200,0.090583205
10.0,0.85565054,9.993004,0.042782526,1492181,0.0076103085,1.4443252,19.723324,19.60539,4.094242,4731.338079508206,0.42020473,473.3,,49.871826,-258.37762,211,1.0140278,20,4.5776367e-05,0.072216265,0.053642225,1.0728445,-256.0894,-943.4619,48823.26,2525.1676337718964,[-0.144  1.89  -3.115 -2.802 -0.997],0.15220617,4220,216.44598
10.0,1.0,9.99548,0.05,1502158,,1.0,20.0,20.0,4.5776367e-05,4987.3646051438045,0.42020473,498.85,,0.15484619,-0.4720908,212,1.0,20,4.5776367e-05,0.05,0.05,1.0,-0.4720908,-1.723999,0.16756992,2541.142864227295,[-0.146  1.888 -3.111 -2.796 -0.999],,4240,0.398988
10.0,0.80885166,9.995131,0.040442582,1511673,0.006821286,1.3537213,19.726706,19.614235,5.0002766,4756.334445894323,0.42059928,475.75,,43.190247,-224.30507,213,1.013854,20,6.713867e-05,0.067686066,0.04863999,0.97279966,-220.85327,-819.0465,27715.984,2555.721307992935,[-0.146  1.888 -3.111 -2.796 -0.999],0.1364257,4260,187.90218
10.0,1.0,0.01711464,0.05,1521673,,1.0,20.0,20.0,-7.9343095e-05,4999.2729437773005,0.42059928,500.0,,0.09851074,-0.06065511,214,1.0,20,-7.93457e-05,0.05,0.05,1.0,-0.06065511,-0.2211914,0.0076174596,2571.7669422626495,[-0.148  1.879 -3.123 -2.792 -0.998],,4280,0.08506813
10.0,1.0,9.995455,0.05,1531668,,1.0,20.0,20.0,1.5257159e-05,4996.35625104734,0.42059928,499.75,,0.09875488,-0.096080236,215,1.0,20,1.5258789e-05,0.05,0.05,1.0,-0.096080236,-0.3508911,0.009521964,2587.110329389572,[-0.148  1.879 -3.123 -2.792 -0.998],,4300,0.09510975
10.0,1.0,0.0166893,0.05,1541668,,1.0,20.0,20.0,-2.1363143e-05,4999.29477007348,0.42059928,500.0,,0.10632324,-0.039185,216,1.0,20,-2.1362304e-05,0.05,0.05,1.0,-0.039185,-0.14300537,0.0041106357,2602.508264064789,[-0.148  1.879 -3.123 -2.792 -0.998],,4320,0.06249083
10.0,1.0,0.011431694,0.05,1551668,,1.0,20.0,20.0,4.2726053e-05,4999.346536200752,0.42059928,500.0,,0.07348633,-0.05047051,217,1.0,20,4.272461e-05,0.05,0.05,1.0,-0.05047051,-0.18444824,0.0046328916,2617.6898880004883,[-0.148  1.879 -3.123 -2.792 -0.998],,4340,0.06634189
10.0,0.96384656,9.994959,0.04819233,1561171,0.00093117275,1.0333942,19.981642,19.99314,0.2619543,4750.294331170016,0.4205931,475.15,,48.73999,-253.24953,218,1.0009187,20,4.8828126e-05,0.051669713,0.050269745,1.005395,-253.10391,-924.73663,47405.574,2632.2327184677124,[-0.148  1.879 -3.123 -2.792 -0.998],0.018623454,4360,212.14915
10.0,1.0,0.0129003525,0.05,1571171,,1.0,20.0,20.0,2.7465634e-05,4999.3677626953095,0.4205931,500.0,,0.07373047,-0.027452268,219,1.0,20,2.746582e-05,0.05,0.05,1.0,-0.027452268,-0.1003418,0.0032709509,2647.7486317157745,[-0.147  1.88  -3.123 -2.792 -0.998],,4380,0.055744085
10.0,0.8135641,9.995207,0.040678207,1580672,0.00679974,1.3411044,19.740488,19.679419,3.2663002,4749.35462890606,0.4208137,475.05,,49.756836,-258.41443,220,1.0131462,20,5.1879884e-05,0.06705522,0.05327611,1.0655222,-256.84125,-943.5963,49702.1,2662.2069120407104,[-0.147  1.88  -3.123 -2.792 -0.998],0.1359948,4400,216.47586
10.0,0.9205681,9.995333,0.046028405,1590173,0.004158143,1.1980473,19.763557,19.882774,4.7521877,4749.385541862734,0.41894346,475.05,,49.75598,-258.41794,221,1.0119636,20,6.1035157e-06,0.059902366,0.05415418,1.0830835,-255.20695,-943.6089,48605.277,2677.3284890651703,[-0.15   1.882 -3.125 -2.791 -0.998],0.08316285,4420,216.47874
10.0,0.88145334,9.995077,0.04407267,1599674,0.006632027,1.375848,19.846788,19.67757,1.8236122,4749.323353412423,0.42068395,475.05,,49.767883,-258.41348,222,1.0077198,20,-4.8828126e-05,0.0687924,0.05180993,1.0361986,-257.58536,-943.5924,49503.324,2692.4330139160156,[-0.148  1.876 -3.126 -2.781 -1.   ],0.13264054,4440,216.47493
