ReturnStepMax,InitialReturnMean,InitialReturnMax,Weights,MeanD2w0t,EpThisIter,Iteration,MeanEntropy,EmpiricalD2,J_sample_variance,MinIW,ReturnMeanIW,MinD2w0t,InitialReturnMin,EpRewMean,EpisodesSoFar,StdIW,StdD2w0t,Bound,TimeElapsed,MeanIW,InitialReturnStd,ReturnStepMaxmin,TimestepsSoFar,EpLenMean,MaxIW,MaxD2w0t,InitialBound
9.921001,5.7373047e-05,225.74261,[-1.22   1.972 -1.893 -2.76  -1.116],0.67928576,100,82,0.3030944,30.791468,80547.43,0.0014968568,-166.88945,,-706.52405,1284.2710603561309,8200,0.87914485,2.609701,-329.7619,1177.1622064113617,0.68050015,122.16957,9.842003,781468,129.45,10.963568,47.75924,-399.54272
9.928224,-9.155274e-06,185.47107,[-1.165  1.981 -1.909 -2.773 -1.116],0.7208544,100,83,0.27872062,25.831152,90476.63,0.0007797717,-157.29959,,-742.61475,1412.1862244209656,8300,1.135551,2.3765588,-315.1424,1189.0202078819275,0.7536364,101.27851,9.856447,795692,142.24,13.296867,44.244095,-364.22543
9.929894,8.056641e-05,197.58154,[-1.213  1.966 -1.905 -2.735 -1.14 ],0.32647923,100,84,0.25439468,1.2232534,18407.746,0.14993156,-226.59082,,-129.9483,1448.370362447879,8400,0.3844327,0.5107535,-351.60004,1202.813818693161,0.9356707,80.30452,9.859789,810278,145.86,2.1727269,1.5142318,-358.557
9.924373,-2.6855469e-05,168.99701,[-1.205  1.952 -1.914 -2.739 -1.165],0.45104656,100,85,0.26709175,5.8894567,89441.96,0.04296728,-195.64064,,-725.68353,1338.6953956277416,8500,0.96794003,0.89386255,-337.10535,1213.8862388134003,0.7950077,99.46011,9.848745,823767,134.89,9.649608,8.462412,-380.39792
9.926041,2.1362304e-05,229.48523,[-1.135  1.894 -1.931 -2.63  -1.152],0.76172554,100,86,0.26291093,29.391916,90426.01,0.0008120879,-153.07814,,-726.0546,1370.8817231428752,8600,1.0048099,2.6424522,-316.68204,1225.7658245563507,0.65447056,127.29221,9.852081,837578,138.11,23.802628,44.21827,-380.7121
9.923414,-3.7231446e-05,160.7514,[-1.168  1.855 -1.932 -2.64  -1.156],0.7082034,100,87,0.24588263,31.545542,68148.54,0.0009394645,-127.313774,,-126.004395,1322.4910466363865,8700,0.9584288,2.6627846,-291.64902,1237.5171616077423,0.6365646,70.475174,9.846828,850905,133.27,17.573786,48.529858,-380.74658
9.928151,5.7983398e-05,168.30328,[-1.112  1.858 -1.947 -2.654 -1.173],0.7954444,100,88,0.2087522,25.608315,123460.83,0.00032450524,-179.87682,,-738.3457,1408.4038092048868,8800,1.3922551,2.4544144,-345.21387,1256.1191306114197,0.821837,125.016525,9.856302,865091,141.86,19.779732,35.340164,-368.29028
9.931267,2.0141602e-05,217.91809,[-1.079  1.894 -1.951 -2.644 -1.21 ],0.7232863,100,89,0.21076816,24.822704,121464.9,0.0019185684,-161.84521,,-743.5399,1473.4970002495593,8900,1.2467917,2.3402686,-315.0501,1273.1189196109772,0.7657528,103.42313,9.862534,879928,148.37,15.469275,50.217842,-353.88696
9.932137,-3.2958986e-05,182.60266,[-1.018  1.873 -1.931 -2.662 -1.208],0.83995146,100,90,0.2044282,30.60837,35071.25,0.0007692827,-104.21568,,-759.11346,1494.285100133536,9000,0.98422706,2.7853773,-263.79874,1288.461587190628,0.6538477,103.13815,9.864273,894973,150.45,16.064701,40.50829,-348.2589
9.93603,7.080078e-05,142.52948,[-0.983  1.904 -1.935 -2.647 -1.215],0.78791916,100,91,0.22071442,25.361465,51794.402,0.0071075577,-111.27963,,-131.71368,1585.1875137379452,9100,1.0118326,2.433491,-262.32507,1304.5434033870697,0.7262917,59.929443,9.872061,910927,159.54,17.852537,47.769547,-320.79565
9.93839,-8.544922e-06,134.69171,[-0.93   1.895 -1.89  -2.655 -1.198],0.74823576,100,92,0.24752778,13.684423,59294.883,0.009912059,-137.58003,,-788.1591,1650.5601721401054,9200,1.1799254,1.6882365,-284.58337,1321.6261174678802,0.8060656,128.13176,9.87678,927535,166.08,13.691681,25.165863,-319.77167
9.938092,2.1362304e-05,187.3988,[-0.882  1.874 -1.868 -2.68  -1.171],0.9194258,100,93,0.2259084,31.180367,50616.86,0.00021441902,-109.96434,,-791.1853,1646.537083741708,9300,0.9315294,3.0032783,-262.40753,1338.6027603149414,0.6750226,99.11688,9.876184,944103,165.68,11.525527,48.868507,-316.99774
9.939176,-7.6904296e-05,180.7143,[-0.933  1.874 -1.874 -2.675 -1.193],0.79100966,100,94,0.22937013,26.366676,17522.877,0.0049343286,-64.9644,,-145.30194,1673.8489665076281,9400,0.8279691,2.451625,-209.92676,1355.333990097046,0.6125021,69.92912,9.878351,960944,168.41,29.978422,35.11637,-311.32742
9.940709,-5.7678222e-05,164.12262,[-0.889  1.886 -1.875 -2.689 -1.19 ],0.93162197,100,95,0.2107023,31.252344,83620.664,0.0013736165,-116.67792,,-399.08835,1720.231992835172,9500,1.2539641,2.975241,-266.03973,1372.4697411060333,0.7358933,77.82713,9.881418,978249,173.05,11.021574,52.404503,-302.66473
9.935354,2.4414063e-05,154.74237,[-0.93   1.866 -1.893 -2.659 -1.208],0.8041977,100,96,0.1830252,23.610895,35131.168,0.0030338014,-87.751816,,-138.15912,1572.7607679661623,9600,1.0316964,2.3466747,-240.75035,1389.2114896774292,0.638769,64.518845,9.870708,994079,158.3,14.734775,33.7682,-324.96423
9.943304,7.93457e-05,175.00458,[-0.886  1.874 -1.892 -2.648 -1.236],0.9935683,100,97,0.18481123,31.107676,66722.85,0.0021355904,-123.50948,,-811.2883,1796.1493413135343,9700,1.1860889,3.0562415,-271.85504,1407.4738228321075,0.79215014,130.20155,9.886608,1012143,180.64,25.185822,55.361164,-297.48584
9.94366,-3.2958986e-05,167.72723,[-0.841  1.872 -1.923 -2.69  -1.234],0.46879923,100,98,0.21139026,2.0990539,29535.049,0.037941758,-151.96687,,-133.4859,1805.3605641994404,9800,0.71769387,0.64162624,-280.45996,1425.5391461849213,0.92513984,61.795338,9.88732,1030299,181.56,6.758356,3.5486763,-287.2484
9.944312,9.155274e-06,166.59448,[-0.826  1.871 -1.934 -2.711 -1.208],0.8711405,100,99,0.16723937,12.281648,58927.38,0.0031224603,-107.39855,,-816.9286,1830.1411722217613,9900,1.0910066,1.7426947,-253.47876,1443.815871477127,0.7072666,106.637764,9.888624,1048703,184.04,11.060244,30.509079,-291.9552
9.94788,-3.112793e-05,139.3382,[-0.806  1.905 -1.924 -2.767 -1.252],0.67968607,100,100,0.1884049,2.5691864,14239.737,0.048023187,-113.67938,,-826.54333,1950.8666725884789,10000,0.674338,0.92987794,-253.8561,1463.2331929206848,0.82824516,103.40824,9.89576,1068314,196.11,6.7874174,6.517153,-272.74487
9.945282,6.1035155e-07,146.48792,[-0.794  1.883 -1.899 -2.813 -1.231],1.0844455,100,101,0.16461305,32.82976,50834.062,0.00038462447,-103.03823,,-814.9809,1861.1499191082385,10100,1.5100954,3.325644,-251.28381,1482.008605003357,0.82317424,103.24506,9.890564,1087028,187.14,44.47037,65.19367,-284.00766
9.948628,-8.789063e-05,154.35199,[-0.748  1.88  -1.906 -2.829 -1.254],1.2233521,100,102,0.16148664,39.53712,40105.02,0.001087239,-96.86951,,-826.44293,1982.1511235531132,10200,1.0430171,3.9709487,-242.73586,1503.2336518764496,0.74684167,130.65654,9.897257,1106952,199.24,14.5596695,75.22572,-272.94727
9.948656,2.2583008e-05,136.07214,[-0.797  1.894 -1.925 -2.811 -1.257],1.2144263,100,103,0.16442563,46.10013,12839.141,0.0031191818,-62.97371,,-147.0686,1981.4619572079487,10300,0.82202446,4.2239842,-208.34001,1523.8025114536285,0.6999101,61.18008,9.897312,1126869,199.17,12.472214,63.843,-261.89188
9.949591,-2.9907227e-05,150.02039,[-0.756  1.907 -1.93  -2.823 -1.255],1.1436831,100,104,0.18621089,32.267323,55916.445,0.0017775029,-99.11158,,-837.79474,2016.769454982846,10400,1.0167203,3.327449,-242.36087,1543.093120098114,0.74886376,132.38667,9.899181,1147139,202.7,18.706177,53.825397,-271.68164
9.9512415,-4.8217775e-05,145.13336,[-0.717  1.912 -1.931 -2.846 -1.233],1.0776774,100,105,0.19298996,18.648825,38669.547,0.0034154623,-96.15184,,-837.6708,2092.7325356212737,10500,0.9442282,2.3410385,-239.69467,1564.8451416492462,0.7490031,142.08755,9.902483,1168169,210.3,20.266916,40.62738,-262.01102
9.9485035,5.5541994e-05,159.19147,[-0.737  1.869 -1.933 -2.856 -1.226],1.1803865,100,106,0.17118713,33.98423,29316.295,0.0008319012,-85.918396,,-823.69037,1977.1541116653734,10600,1.5749805,3.4806218,-232.01912,1586.0155539512634,0.80433077,132.4081,9.897007,1188043,198.74,25.295948,49.602005,-275.68713
9.950578,-5.5541994e-05,131.59363,[-0.7    1.887 -1.935 -2.852 -1.248],1.047579,100,107,0.1618187,23.623123,32850.305,0.00083517306,-83.93532,,-100.12317,2066.7225985603227,10700,0.954037,2.6315684,-224.6461,1608.8551905155182,0.7325714,57.184895,9.901155,1208813,207.7,14.844238,40.70157,-252.12125
9.950114,-4.272461e-05,142.63794,[-0.736  1.878 -1.948 -2.806 -1.257],0.9935772,100,108,0.12732422,16.706907,43858.16,0.0009167986,-97.12849,,-124.24072,2020.5567798788395,10800,1.2307445,2.122032,-239.99448,1629.927419424057,0.79120064,61.252567,9.9002285,1229120,203.07,10.327212,34.75697,-258.89703
9.949828,6.713867e-05,136.3935,[-0.784  1.914 -1.93  -2.815 -1.292],1.2752867,100,109,0.08905029,33.10525,28456.613,0.00076426123,-75.60988,,-846.8311,2026.2679462661215,10900,1.0646676,3.5704076,-223.68248,1651.1571407318115,0.7289914,104.09834,9.899656,1249485,203.65,29.969662,59.655556,-262.66733
9.948652,-4.6386718e-05,127.79761,[-0.738  1.896 -1.967 -2.81  -1.33 ],1.0071965,100,110,0.08220829,20.680307,34102.816,0.0019969866,-74.27383,,-843.92303,1980.9620004432402,11000,1.2579963,2.4443607,-218.22037,1673.645429611206,0.70398843,100.840965,9.897305,1269397,199.12,20.459755,51.21426,-265.42252
9.951298,-2.6855469e-05,117.891846,[-0.697  1.879 -1.979 -2.842 -1.337],1.4628817,100,111,0.08660888,52.188656,10099.965,0.0010021958,-55.671062,,-104.60089,2084.382853088291,11100,0.82039195,5.088714,-202.79053,1695.5127296447754,0.68066734,51.813396,9.9025955,1290343,209.46,19.28347,100.87442,-245.44537
9.954942,3.2958986e-05,127.65076,[-0.651  1.865 -1.965 -2.848 -1.332],1.2393912,100,112,0.09652087,31.274902,28670.088,0.0009729199,-74.2257,,-855.7086,2238.550879880434,11200,0.8604417,3.4046526,-212.46329,1719.5493924617767,0.7571797,124.7661,9.9098835,1312830,224.87,10.427364,53.286674,-244.38611
9.956745,-6.652832e-05,101.57257,[-0.611  1.856 -1.975 -2.868 -1.322],1.2793642,100,113,0.092673205,33.86575,13507.005,0.0025577496,-45.46521,,-108.94055,2353.4554259957386,11300,1.4556129,3.560317,-180.41573,1742.9798653125763,0.80029196,53.05936,9.91349,1336467,236.37,38.203804,49.856857,-220.74303
9.957757,1.8920899e-05,99.12787,[-0.578  1.868 -1.978 -2.884 -1.326],1.4687878,100,114,0.07876577,39.280426,3855.6077,0.00023372991,-29.182364,,-96.84271,2396.515635940201,11400,0.74015313,4.1866736,-166.8048,1768.6291904449463,0.647563,48.333923,9.915514,1360534,240.67,12.599887,59.21302,-216.18752
9.9629345,2.3193359e-05,91.96631,[-0.543  1.875 -1.979 -2.886 -1.34 ],1.5605807,100,115,0.06250047,34.985115,35234.5,0.0012047855,-62.224297,,-901.40845,2673.42810481014,11500,1.2419013,4.069302,-196.00464,1795.6719710826874,0.8403595,135.48152,9.925869,1387368,268.34,21.501719,69.83486,-209.55765
9.963529,-8.056641e-05,69.29297,[-0.505  1.863 -1.975 -2.895 -1.356],1.8842074,100,116,0.06125073,49.561966,10282.998,0.0015407973,-31.883337,,-741.3595,2806.0971193958067,11600,0.92153496,5.432729,-163.84073,1823.4998285770416,0.7601372,82.48198,9.927057,1415532,281.64,26.705465,74.84842,-187.75624
9.967856,1.15966795e-05,60.80249,[-0.474  1.876 -1.98  -2.892 -1.358],2.0975595,100,117,0.05731188,54.78866,13810.979,0.0005944193,-37.93496,,-922.5978,3069.0618293194884,11700,3.2503667,6.199716,-167.59433,1853.4167845249176,0.9865442,99.89169,9.935713,1446322,307.9,234.32507,101.65361,-178.93713
9.968575,-1.0375977e-05,68.658325,[-0.441  1.876 -1.981 -2.895 -1.362],0.8036164,100,118,0.031952135,1.766782,18967.213,0.11152928,-57.428474,,-924.73456,3119.128255658014,11800,0.56447047,0.6443112,-182.88463,1889.2686433792114,0.9613331,154.98566,9.937149,1477612,312.9,7.5893707,2.1964154,-186.86049
9.968529,5.6762696e-05,57.871338,[-0.448  1.879 -2.002 -2.896 -1.387],2.1048002,100,119,0.02027142,48.71074,17648.01,0.001968146,-37.34131,,-935.5218,3103.959630625057,11900,1.5714945,5.81389,-166.9639,1924.8186438083649,0.953767,99.17429,9.9370575,1508750,311.38,40.023144,102.364265,-176.06808
9.970638,-3.234863e-05,40.26587,[-0.415  1.873 -2.013 -2.886 -1.399],2.3215466,100,120,0.01134152,52.986748,1224.4056,0.001212883,-13.584578,,-73.342285,3265.434874096417,12000,0.6997945,6.3547387,-142.12968,1954.0489518642426,0.75306267,26.090921,9.941277,1541501,327.51,16.363535,87.08038,-158.70251
9.974634,-1.0375977e-05,28.902771,[-0.386  1.878 -2.009 -2.889 -1.408],0.7524383,100,121,0.0041142902,1.1856234,716.95856,0.29007024,-24.988577,,-81.25409,3596.789952059461,12100,0.29749587,0.46920484,-146.85002,1989.1203255653381,0.9884102,24.059969,9.949268,1577561,360.6,2.8680358,1.2214866,-147.77486
9.97302,-6.347656e-05,68.14862,[-0.381  1.88  -2.009 -2.886 -1.415],2.224873,100,122,0.0009870143,44.905968,38963.953,0.0010118744,-46.970818,,-925.22986,3411.9182441913536,12200,0.74990934,5.8767023,-173.19823,2028.037492275238,0.8177844,189.14708,9.946039,1611773,342.12,16.204481,82.24136,-186.86092
9.977099,-1.0986329e-05,57.378296,[-0.354  1.885 -2.011 -2.888 -1.418],2.540004,100,123,-0.001095737,51.221928,34977.64,0.001297318,-43.799248,,-936.01196,3725.685933051152,12300,1.2022241,6.96932,-168.63647,2074.606419324875,0.94268167,183.87083,9.954199,1649116,373.43,40.4402,102.91545,-176.5337
9.978989,-6.652832e-05,23.162231,[-0.327  1.894 -2.029 -2.891 -1.42 ],2.277723,100,124,0.0037440844,35.422638,8493.881,0.0030196519,-15.949093,,-813.3098,4006.893417847178,12400,1.1849431,5.1226673,-139.6312,2113.98001909256,0.99325424,82.86343,9.957977,1689270,401.54,31.672186,75.42827,-142.52513
9.98475,-7.324219e-05,18.108582,[-0.302  1.89  -2.068 -2.883 -1.415],0.87727714,100,125,0.0037384033,1.0194898,9634.869,0.66402274,-16.302315,,-975.2846,4337.688327302761,12500,0.10176965,0.3408341,-137.9326,2166.247995376587,0.9900271,98.45342,9.9695,1732714,434.44,1.4966185,1.0269446,-138.11421
9.982247,-1.8920899e-05,18.985352,[-0.302  1.886 -2.074 -2.873 -1.415],0.88912815,100,126,0.0051765144,1.211903,9679.617,0.20618716,-16.738749,,-974.4026,4285.69673259829,12600,0.2733118,0.36391872,-138.37767,2206.5730879306793,1.0017256,98.418816,9.964495,1775648,429.34,3.4858172,1.3018901,-138.71713
9.984611,-6.347656e-05,13.1622925,[-0.297  1.894 -2.065 -2.885 -1.414],1.9022403,100,127,-0.0014175907,20.471838,1363.2996,0.004139913,-4.7553344,,-455.98505,4356.59536289866,12700,0.62769556,3.3747408,-127.699524,2247.4721777439117,0.90018815,47.079544,9.969221,1819282,436.34,15.165086,40.840134,-133.14777
9.987683,-1.953125e-05,34.14514,[-0.275  1.899 -2.121 -2.888 -1.42 ],2.1561382,100,128,-0.002255186,24.682768,26874.838,0.0005296107,-29.834402,,-959.2464,4475.986226598196,12800,0.81463677,4.5384097,-152.6966,2294.176100254059,0.98562187,167.67427,9.975367,1864098,448.16,20.741596,81.805626,-154.47948
9.991649,-9.1552734e-05,12.182373,[-0.251  1.898 -2.119 -2.879 -1.421],1.5276959,100,129,-0.0027323512,8.763403,9106.442,0.007280832,-9.473557,,-971.2444,4744.533557675588,12900,0.6102535,1.820183,-131.57797,2335.7463891506195,1.0157686,97.71557,9.983297,1911584,474.86,11.808872,24.84126,-132.9439
9.992763,-6.1035156e-05,10.454956,[-0.232  1.903 -2.139 -2.888 -1.422],1.1974193,100,130,-0.006518943,2.645811,3024.753,0.04881366,-6.229597,,-826.04614,4762.149390317288,13000,0.4239862,0.532141,-129.26201,2380.0592827796936,0.9730814,83.11218,9.985525,1959241,476.57,5.9996214,6.0785265,-131.3465
9.995792,5.5541994e-05,20.691956,[-0.216  1.876 -2.186 -2.87  -1.425],0.9823172,100,131,-0.01038355,1.0349945,18129.326,0.5372544,-19.64231,,-972.70197,4822.864541719311,13100,0.12976049,0.18734889,-141.4934,2430.3661217689514,1.0111997,138.97101,9.991585,2007491,482.5,1.6031418,1.0400189,-141.9281
9.9956045,-3.6621095e-05,10.687866,[-0.215  1.863 -2.189 -2.853 -1.429],1.0041342,100,132,-0.012046614,1.144679,9514.338,0.25604063,-9.942261,,-982.70386,4880.34431014716,13200,0.16207923,0.1634663,-131.67383,2474.7017674446106,1.0185336,98.784966,9.991209,2056317,488.26,2.4275074,1.4496622,-131.90535
9.994032,-6.286621e-05,24.75647,[-0.208  1.854 -2.191 -2.842 -1.431],1.0404156,100,133,-0.016245348,1.1699944,7759.185,0.22992246,-15.704679,,-820.2091,4773.547258652492,13300,0.31156817,0.23401286,-138.65533,2519.8360810279846,1.0223091,135.97258,9.988064,2104082,477.65,2.4386356,1.4058772,-145.7988
9.99395,-3.7841797e-05,10.67688,[-0.209  1.847 -2.243 -2.847 -1.435],1.0050033,100,134,-0.016539939,1.169767,9347.139,0.17773414,-9.768526,,-972.73956,4869.947907235654,13400,0.16742198,0.17180435,-131.461,2571.6760013103485,1.0057,97.78213,9.9879,2152812,487.3,2.2581131,1.4330657,-131.70393
9.995716,-5.065918e-05,0.8983154,[-0.202  1.839 -2.245 -2.837 -1.435],1.0110651,100,135,-0.017015383,1.1618493,3.3706188,0.23912884,-0.31795165,,-12.105225,4915.980038991565,13500,0.20044503,0.1434938,-121.996544,2624.4523134231567,1.0044591,2.2595296,9.991432,2201994,491.82,3.6095266,1.5238535,-122.125496
9.996766,-3.7841797e-05,10.190857,[-0.195  1.839 -2.245 -2.838 -1.436],0.9894143,100,136,-0.016327493,1.010633,9198.374,0.7653506,-9.648718,,-973.23175,4918.396565999577,13600,0.07249927,0.12612367,-131.35588,2667.792534351349,0.9963869,97.816666,9.993532,2251195,492.01,1.341762,1.0149053,-131.5273
9.996856,3.0517579e-06,0.40338135,[-0.196  1.845 -2.256 -2.847 -1.435],0.99418,100,137,-0.016327493,1.0,1.3949227,1.0,-0.12480058,,-10.087341,4969.224795689337,13700,,0.07606915,-121.756325,2727.3432562351227,1.0,1.1751454,9.993711,2300904,497.09,1.0,1.0,-121.756325
9.9970665,3.8452148e-05,18.685608,[-0.196  1.845 -2.256 -2.847 -1.435],1.0097975,100,138,-0.01853341,1.0858157,12743.268,0.30036074,-15.990301,,-964.72864,4868.363118231868,13800,0.19197555,0.16772094,-138.14911,2777.120861530304,0.9767807,128.3099,9.994133,2349603,486.99,2.0102358,1.2431761,-140.06342
9.996802,2.4414063e-05,10.278259,[-0.2    1.852 -2.299 -2.857 -1.437],0.98502,100,139,-0.01853341,1.0,9862.701,1.0,-9.986651,,-983.1252,4923.411074920764,13900,,0.12147051,-131.61752,2844.8831684589386,1.0,98.813324,9.993605,2398854,492.51,1.0,1.0,-131.61752
9.996505,4.2114258e-05,17.24414,[-0.2    1.852 -2.299 -2.857 -1.437],1.7553961,100,140,-0.020112569,11.211426,11185.683,0.008598325,-13.790797,,-976.15656,4874.0870272350985,14000,0.8252077,3.318117,-136.65501,2914.828750371933,0.9812014,119.736,9.99301,2447613,487.59,27.216736,67.148415,-138.55296
9.994159,2.3193359e-05,19.802551,[-0.221  1.855 -2.333 -2.859 -1.439],2.191789,100,141,-0.025338689,20.628302,11864.658,0.0017105534,-15.063844,,-973.59485,4773.794201472152,14100,0.55424374,5.034394,-138.33124,2985.394287586212,0.9262466,128.95782,9.9883175,2495380,477.67,9.583807,98.416794,-140.85307
9.989118,3.6621095e-05,3.7054443,[-0.242  1.84  -2.336 -2.854 -1.444],1.7931881,100,142,-0.025152383,13.405712,8.019056,0.005398223,-0.27943465,,-26.727905,4683.5887751409455,14200,0.9733373,2.5893173,-122.674225,3054.798294067383,1.025465,5.897631,9.978235,2542268,468.88,29.786573,34.86991,-124.19694
9.993842,-2.8076172e-05,1.2513428,[-0.222  1.84  -2.338 -2.856 -1.444],1.1102018,100,143,-0.025147673,2.0407898,2.4477155,0.06462568,-0.06922742,,-16.01184,4879.678484860484,14300,0.37684742,0.34900412,-121.87131,3125.8591351509094,1.0075219,2.791278,9.987684,2591096,488.28,9.599011,3.5829935,-122.25751
9.993985,-7.385254e-05,10.765381,[-0.21   1.841 -2.338 -2.857 -1.444],1.049556,100,144,-0.024643244,1.513736,9883.532,0.144559,-9.799022,,-982.6261,4868.954805726247,14400,0.21523166,0.23705533,-131.53117,3195.63831448555,0.96875936,98.77832,9.98797,2639816,487.2,3.388312,2.4048579,-131.80257
9.996048,-4.6386718e-05,10.513367,[-0.201  1.841 -2.338 -2.857 -1.444],0.9798171,100,145,-0.02518751,1.0004277,9851.444,0.9558208,-10.14746,,-982.883,4896.048088025757,14500,0.013899869,0.14132608,-131.77196,3266.541562795639,1.0035309,98.79555,9.992096,2688797,489.81,1.0552329,1.000546,-131.77567
9.996923,-8.4228515e-05,0.54766846,[-0.201  1.84  -2.338 -2.856 -1.444],0.99042,100,146,-0.02518751,1.0,2.5638652,0.99999577,-0.27211398,,-8.76416,4950.457421460127,14600,9.0232726e-07,0.097406514,-121.904465,3338.0136272907257,1.0,1.5931886,9.993847,2738318,495.21,1.0000038,1.0,-121.904465
9.996117,-4.1503907e-05,0.3795166,[-0.201  1.84  -2.338 -2.856 -1.444],0.99302,100,147,-0.02518751,1.0,0.7639573,1.0,-0.029004326,,-4.486084,4963.053670514805,14700,,0.08325714,-121.651535,3408.650111436844,1.0,0.869672,9.992233,2787969,496.51,1.0,1.0,-121.651535
9.994643,5.7373047e-05,30.459473,[-0.201  1.84  -2.338 -2.856 -1.444],0.97260076,100,148,-0.023550557,1.0815678,28352.635,0.33544806,-29.709284,,-962.92944,4776.034285014992,14800,0.1230511,0.21129781,-151.39786,3477.0179364681244,1.0059234,168.19562,9.989286,2835756,477.87,1.8543602,1.2275969,-151.57248
9.99535,6.7749024e-05,10.718323,[-0.197  1.841 -2.348 -2.86  -1.442],1.0466686,100,149,-0.022354024,1.4603647,9530.57,0.10820624,-9.849047,,-972.7046,4871.419865323741,14900,0.25560844,0.23242909,-131.62477,3549.6358828544617,0.9812053,97.78921,9.9907,2884494,487.38,3.5363488,2.4940505,-131.89618
9.998652,5.9204103e-05,0.15118408,[-0.187  1.84  -2.347 -2.858 -1.441],0.99888,100,150,-0.022354024,1.0,0.10467253,1.0,-0.053660106,,-2.5894165,4993.609814636578,15000,,0.033447687,-121.70704,3622.3211488723755,1.0,0.3219109,9.997305,2934438,499.44,1.0,1.0,-121.70704
9.998289,6.713867e-06,0.29888916,[-0.187  1.84  -2.347 -2.858 -1.441],0.99574,100,151,-0.022354024,1.0,0.8179626,1.0,-0.1589009,,-5.69989,4977.731795723974,15100,,0.06513064,-121.80786,3693.423637151718,1.0,0.89987725,9.996578,2984225,497.87,1.0,1.0,-121.80786
9.997669,-2.3193359e-05,0.33276367,[-0.187  1.84  -2.347 -2.858 -1.441],0.9952,100,152,-0.022354024,1.0,1.3316059,0.99999505,-0.13434291,,-9.23053,4974.725832726167,15200,9.628887e-07,0.06911461,-121.775764,3765.118506193161,1.0,1.1481662,9.995338,3033985,497.6,1.0000043,1.0,-121.775764
9.998576,7.751465e-05,10.123169,[-0.187  1.84  -2.347 -2.858 -1.441],0.98762,100,153,-0.022353688,1.0,9865.024,0.9995166,-10.01671,,-983.27124,4937.276131239826,15300,6.198558e-05,0.110571735,-131.66917,3836.056977033615,0.9999983,98.82508,9.997152,3083366,493.81,1.0004066,1.0000001,-131.66922
9.996792,-6.1035157e-06,0.4118042,[-0.187  1.84  -2.347 -2.858 -1.441],0.99326,100,154,-0.022353688,1.0,1.0970565,0.99999607,-0.12699707,,-6.871765,4964.59398566116,15400,9.397999e-07,0.08182179,-121.757744,3906.5749518871307,1.0,1.0421623,9.993584,3133029,496.63,1.0000042,1.0,-121.757744
9.998115,-5.859375e-05,0.28082275,[-0.187  1.84  -2.347 -2.858 -1.441],0.99576,100,155,-0.022353688,1.0,0.79920304,1.0,-0.12711684,,-6.794861,4977.7440209971755,15500,,0.06497688,-121.77395,3977.7405745983124,1.0,0.88950366,9.996229,3182817,497.88,1.0,1.0,-121.77395
9.997047,-6.8359375e-05,10.140747,[-0.187  1.84  -2.347 -2.858 -1.441],1.0264832,100,156,-0.025761409,1.1044339,6893.8906,0.3932178,-8.3017,,-973.2715,4926.931059124587,15600,0.1939141,0.12708701,-130.40633,4046.998681306839,0.9748904,97.82254,9.994095,3232102,492.85,1.8812046,1.193697,-131.51855
9.99851,-5.065918e-05,10.115845,[-0.182  1.823 -2.335 -2.834 -1.445],0.98796,100,157,-0.025761409,1.0,9865.037,1.0,-10.010593,,-983.271,4938.945994682579,15700,,0.10906441,-131.66225,4119.682835817337,1.0,98.825035,9.997021,3281500,493.98,1.0,1.0,-131.66225
9.998119,1.5258789e-05,20.01178,[-0.182  1.823 -2.335 -2.834 -1.445],0.97892,100,158,-0.025761409,1.0,19531.893,1.0,-19.854496,,-973.3882,4893.565682871825,15800,,0.14364839,-141.50139,4190.060230970383,1.0,139.056,9.996239,3330446,489.46,1.0,1.0,-141.50139
9.998085,3.540039e-05,0.2677002,[-0.182  1.823 -2.335 -2.834 -1.445],0.9964,100,159,-0.025761409,1.0,0.7503414,1.0,-0.11351613,,-7.109375,4980.929716797513,15900,,0.059892543,-121.759995,4261.682229042053,1.0,0.86188596,9.99617,3380266,498.2,1.0,1.0,-121.759995
9.998504,-3.3569337e-05,10.110596,[-0.182  1.823 -2.335 -2.834 -1.445],0.98832,100,160,-0.025761409,1.0,9865.209,1.0,-9.994407,,-983.2865,4940.743001180427,16000,,0.107442774,-131.64598,4330.704095840454,1.0,98.82589,9.997007,3429682,494.16,1.0,1.0,-131.64598
9.998193,4.0893556e-05,19.838318,[-0.182  1.823 -2.335 -2.834 -1.445],1.0313791,100,161,-0.028045656,1.1970224,16534.135,0.29244176,-18.26747,,-963.5741,4891.205847531886,16100,0.20778936,0.16818118,-140.35156,4400.961681127548,0.98911875,137.65414,9.996386,3478604,489.22,3.7996469,1.789565,-141.34299
9.998072,6.713867e-05,0.34936523,[-0.187  1.803 -2.33  -2.808 -1.447],0.99552846,100,162,-0.028762825,1.0007372,2.1730363,0.9396302,-0.18136685,,-13.713806,4974.929412797969,16200,0.018029805,0.06913924,-121.83195,4473.112525939941,0.99804765,1.5232451,9.996143,3528364,497.6,1.0759836,1.0010971,-121.83611
9.997262,4.2114258e-05,10.216187,[-0.187  1.803 -2.33  -2.808 -1.448],0.98591435,100,163,-0.028919477,1.0006553,9847.312,0.9173666,-9.974634,,-983.1752,4926.732708481415,16300,0.016682075,0.11900322,-131.61467,4543.781347751617,0.99974185,98.81577,9.994524,3577646,492.82,1.0945781,1.0011508,-131.61879
