EpRewMean,InitialReturnMean,TimeElapsed,StdD2w0t,MeanEntropy,Weights,InitialReturnStd,EpThisIter,Iteration,Bound,MaxD2w0t,MeanIW,EpisodesSoFar,InitialReturnMin,EmpiricalD2,ReturnStepMaxmin,ReturnMeanIW,ReturnStepMax,TimestepsSoFar,StdIW,MaxIW,EpLenMean,InitialReturnMax,MinIW,J_sample_variance,MeanD2w0t,MinD2w0t,InitialBound
4999.268423782465,2.1362304e-05,806.7490158081055,,0.26062006,[-0.034  0.754 -2.299 -1.843 -1.158],0.082926504,20,83,-272.0641,1.0,1.0,1660,-0.28967285,1.0,0.015270233,-0.0022120432,10.0,423851,,1.0,500.0,0.09033203,1.0,0.0072374986,1.0,1.0,-272.0641
4999.28535277353,-3.6621095e-05,822.529641866684,,0.26062006,[-0.034  0.754 -2.299 -1.843 -1.158],0.06557596,20,84,-272.09283,1.0,1.0,1680,-0.13122559,1.0,0.0116996765,-0.030956825,10.0,433851,,1.0,500.0,0.096069336,1.0,0.004523428,1.0,1.0,-272.09283
4997.794853816616,1.2207031e-05,837.8769505023956,0.014140782,0.26062006,[-0.034  0.754 -2.299 -1.843 -1.158],0.09863545,20,85,-272.02158,1.0,1.0,1700,-0.2076416,1.0,9.995211,0.04032096,10.0,443849,,1.0,499.9,0.115478516,1.0,0.010237436,0.9998,,-272.02158
4999.246687803564,,853.5897026062012,,0.26062006,[-0.034  0.754 -2.299 -1.843 -1.158],0.06217235,20,86,-272.04663,1.0,1.0,1720,-0.15570068,1.0,0.013290405,0.015255675,10.0,453849,,1.0,500.0,0.07312012,1.0,0.004066635,1.0,1.0,-272.04663
4999.30903741377,-9.155274e-06,869.1499662399292,,0.26062006,[-0.034  0.754 -2.299 -1.843 -1.158],0.08778035,20,87,-272.10364,1.0,1.0,1740,-0.2503662,1.0,0.013680458,-0.041733555,10.0,463849,,1.0,500.0,0.10058594,1.0,0.00811112,1.0,1.0,-272.10364
4999.254440211026,,884.8432800769806,,0.26062006,[-0.034  0.754 -2.299 -1.843 -1.158],0.07500148,20,88,-272.09387,1.0,1.0,1760,-0.16546631,1.0,0.013455391,-0.031986948,10.0,473849,,1.0,500.0,0.119628906,1.0,0.0059219734,1.0,1.0,-272.09387
4749.854766189665,2.1362304e-05,899.5102596282959,0.22025503,0.25970462,[-0.034  0.754 -2.299 -1.843 -1.158],214.3027,20,89,-320.41895,1.0435729,1.0111512,1780,-934.1237,1.0232174,9.995213,-48.014412,10.0,483351,0.11699176,1.593576,475.1,49.25299,0.6712239,46265.73,0.9615296,,-321.1485
4999.369007278949,1.5258789e-05,915.7750797271729,,0.25970462,[-0.035  0.75  -2.317 -1.845 -1.159],0.070565775,20,90,-272.08594,1.0,1.0,1800,-0.16101074,1.0,0.015939713,-0.0240616,10.0,493351,,1.0,500.0,0.07940674,1.0,0.005243606,1.0,1.0,-272.08594
4749.79171187039,1.8310548e-05,930.252457857132,0.22035784,0.2576087,[-0.035  0.75  -2.317 -1.845 -1.159],214.301,20,91,-320.37967,1.0553222,0.9658711,1820,-934.1163,1.026984,9.994942,-48.006775,10.0,502853,0.1201271,1.5488987,475.1,49.272522,0.6236587,46253.68,0.9616875,,-321.1443
4999.277527809679,-2.4414063e-05,946.2611722946167,,0.2576087,[-0.037  0.746 -2.337 -1.844 -1.161],0.090902016,20,92,-272.0944,1.0,1.0,1840,-0.2185669,1.0,0.013456345,-0.032497384,10.0,512853,,1.0,500.0,0.11004639,1.0,0.008697284,1.0,1.0,-272.0944
4913.799999379044,1.8310548e-05,961.497636795044,0.13975884,0.25799486,[-0.037  0.746 -2.337 -1.844 -1.161],6.539895,20,93,-272.6861,1.3448493,1.0052985,1860,-28.505554,1.0901521,9.99515,-0.38130748,10.0,522683,0.17250896,1.5728321,491.5,1.59906,0.2759432,4.2872562,1.0067071,,-273.48035
4997.834729307318,2.1362304e-05,977.0503008365631,0.014140834,0.25799486,[-0.031  0.745 -2.339 -1.844 -1.161],0.079326026,20,94,-271.99155,1.0,1.0,1880,-0.1953125,1.0,9.995377,0.07035424,10.0,532681,,1.0,499.9,0.09106445,1.0,0.0066290246,0.9998,,-271.99155
4999.365391055047,-1.5258789e-05,992.4457380771637,,0.25799486,[-0.031  0.745 -2.339 -1.844 -1.161],0.07726473,20,95,-272.08002,1.0,1.0,1900,-0.28741455,1.0,0.014828682,-0.018132968,10.0,542681,,1.0,500.0,0.07537842,1.0,0.0062833657,1.0,1.0,-272.08002
4475.847780955736,-6.1035157e-06,1006.2299408912659,0.31599742,0.25213933,[-0.031  0.745 -2.339 -1.844 -1.161],297.91553,20,96,-370.35883,1.0817351,0.9640535,1920,-893.743,1.0575082,9.990419,-97.43139,10.0,551637,0.16189775,1.4494237,447.8,99.60071,0.6004664,90085.914,0.9239595,,-371.27258
4999.270714383872,-2.746582e-05,1022.1496546268463,,0.25213933,[-0.031  0.732 -2.34  -1.831 -1.167],0.067057446,20,97,-272.0785,1.0,1.0,1940,-0.15582275,1.0,0.014341354,-0.016596347,10.0,561637,,1.0,500.0,0.10797119,1.0,0.0047358368,1.0,1.0,-272.0785
4999.358500295521,9.155274e-06,1037.407243013382,,0.25213933,[-0.031  0.732 -2.34  -1.831 -1.167],0.0763291,20,98,-272.07947,1.0,1.0,1960,-0.2637329,1.0,0.013489723,-0.017566813,10.0,571637,,1.0,500.0,0.06713867,1.0,0.0061322832,1.0,1.0,-272.07947
4999.404205132092,-2.4414063e-05,1052.773909330368,,0.25213933,[-0.031  0.732 -2.34  -1.831 -1.167],0.06938288,20,99,-272.09543,1.0,1.0,1980,-0.13745117,1.0,0.014921188,-0.033543956,10.0,581637,,1.0,500.0,0.08520508,1.0,0.0050666877,1.0,1.0,-272.09543
4999.274252095604,3.0517578e-05,1068.1350269317627,,0.25213933,[-0.031  0.732 -2.34  -1.831 -1.167],0.080015734,20,100,-272.08502,1.0,1.0,2000,-0.2434082,1.0,0.017401695,-0.023124827,10.0,591637,,1.0,500.0,0.10583496,1.0,0.0067348746,1.0,1.0,-272.08502
4999.409200602931,-3.6621095e-05,1083.4787850379944,,0.25213933,[-0.031  0.732 -2.34  -1.831 -1.167],0.046046104,20,101,-272.071,1.0,1.0,2020,-0.08917236,1.0,0.0109882355,-0.009110493,10.0,601637,,1.0,500.0,0.06896973,1.0,0.00223163,1.0,1.0,-272.071
4999.368292115725,-7.6293945e-05,1098.8132922649384,,0.25213933,[-0.031  0.732 -2.34  -1.831 -1.167],0.06310406,20,102,-272.0868,1.0,1.0,2040,-0.12573242,1.0,0.01169014,-0.02489695,10.0,611637,,1.0,500.0,0.0859375,1.0,0.0041914885,1.0,1.0,-272.0868
4998.300352080234,-5.1879884e-05,1114.367110967636,0.009999501,0.25213933,[-0.031  0.732 -2.34  -1.831 -1.167],0.07738183,20,103,-272.0003,1.0,1.0,2060,-0.16870117,1.0,9.995235,0.061590303,10.0,621636,,1.0,499.95,0.121154785,1.0,0.006305436,0.9999,,-272.0003
4717.367720949094,-2.1362304e-05,1129.0637316703796,0.2546732,0.24463908,[-0.031  0.732 -2.34  -1.831 -1.167],214.24068,20,104,-316.24484,1.3438615,1.0472422,2080,-933.8443,1.177277,9.988876,-41.995033,10.0,631076,0.31278667,2.2189598,472.0,49.525024,0.24748337,35775.137,1.0217229,,-321.1119
4749.898138766495,4.8828126e-05,1144.1644840240479,0.23231074,0.23916954,[-0.027  0.741 -2.401 -1.85  -1.174],214.30469,20,105,-318.6513,1.2445607,0.9509212,2100,-934.1324,1.1146369,9.995396,-45.20961,10.0,640578,0.24746765,2.0892103,475.1,49.250854,0.40330073,41003.6,1.0020993,,-321.15036
4939.86870046967,-6.713867e-05,1159.8698997497559,0.11228187,0.2388578,[-0.03   0.73  -2.367 -1.829 -1.18 ],3.3189685,20,106,-272.45013,1.2677226,0.989198,2120,-14.46344,1.047419,9.995449,-0.24446379,10.0,650460,0.12434419,1.1908392,494.1,0.82733154,0.35853595,2.0979543,1.0013739,,-272.74313
4999.250670515159,-3.6621095e-05,1175.5548732280731,,0.2388578,[-0.025  0.73  -2.367 -1.83  -1.18 ],0.09904552,20,107,-272.12213,1.0,1.0,2140,-0.2088623,1.0,0.014633179,-0.06023289,10.0,660460,,1.0,500.0,0.12774658,1.0,0.010323838,1.0,1.0,-272.12213
4999.340816720572,-4.8828126e-05,1190.8090529441833,,0.2388578,[-0.025  0.73  -2.367 -1.83  -1.18 ],0.08771221,20,108,-272.08252,1.0,1.0,2160,-0.20904541,1.0,0.014772415,-0.020624345,10.0,670460,,1.0,500.0,0.08428955,1.0,0.008095576,1.0,1.0,-272.08252
4999.334988006659,-7.324219e-05,1206.0237743854523,,0.2388578,[-0.025  0.73  -2.367 -1.83  -1.18 ],0.055635165,20,109,-272.0984,1.0,1.0,2180,-0.14093018,1.0,0.01212883,-0.03650355,10.0,680460,,1.0,500.0,0.101379395,1.0,0.0032566397,1.0,1.0,-272.0984
4999.272228113523,4.5776367e-05,1221.2665717601776,,0.2388578,[-0.025  0.73  -2.367 -1.83  -1.18 ],0.08837309,20,110,-272.10437,1.0,1.0,2200,-0.19561768,1.0,0.015954971,-0.042474847,10.0,690460,,1.0,500.0,0.12902832,1.0,0.008223886,1.0,1.0,-272.10437
4999.280776901811,-3.0517578e-05,1236.7773699760437,,0.2388578,[-0.025  0.73  -2.367 -1.83  -1.18 ],0.09432539,20,111,-272.08017,1.0,1.0,2220,-0.20910645,1.0,0.013381958,-0.01829054,10.0,700460,,1.0,500.0,0.09313965,1.0,0.0093656555,1.0,1.0,-272.08017
4999.366239836039,1.5258789e-05,1252.1690769195557,,0.2388578,[-0.025  0.73  -2.367 -1.83  -1.18 ],0.0831774,20,112,-272.08994,1.0,1.0,2240,-0.23510742,1.0,0.014053345,-0.028030915,10.0,710460,,1.0,500.0,0.097229004,1.0,0.0072852704,1.0,1.0,-272.08994
4842.931919954899,6.408691e-05,1266.873764038086,0.21134502,0.23459192,[-0.025  0.73  -2.367 -1.83  -1.18 ],31.857819,20,113,-276.52905,1.950733,0.99636585,2260,-138.86475,1.2163213,9.995625,-3.3217816,10.0,720148,0.2588447,2.1851394,484.4,7.385681,0.46597987,232.28362,1.0407642,,-279.28848
4695.427546985435,6.1035157e-06,1281.7808241844177,0.33092788,0.21911895,[-0.035  0.733 -2.382 -1.84  -1.184],169.6438,20,114,-293.27658,1.8124249,0.97321004,2280,-739.2566,1.4918598,9.993334,-14.753145,10.0,729542,0.38678792,3.3863688,469.7,39.95862,0.27699482,3735.605,1.1602814,,-311.74847
4640.416514864864,3.967285e-05,1296.7209706306458,0.27233225,0.21300083,[-0.038  0.712 -2.419 -1.831 -1.2  ],216.2002,20,115,-321.35452,1.25393,1.0025553,2300,-942.11707,1.1072876,9.991062,-48.09358,10.0,738827,0.25074148,2.103654,464.25,51.243774,0.43852088,45017.43,0.9738142,,-322.93036
4975.465167579101,9.155274e-06,1312.5748960971832,0.068605125,0.21334815,[-0.034  0.698 -2.425 -1.812 -1.206],0.88594925,20,116,-272.17786,1.0215063,0.9926992,2320,-3.8469238,1.0071983,9.995888,-0.09627834,10.0,748780,0.043138664,1.10653,497.65,0.27783203,0.7440486,0.5033694,0.9974121,,-272.2023
4951.380758522131,-9.155274e-06,1327.8947217464447,0.09862176,0.21307734,[-0.033  0.698 -2.425 -1.812 -1.206],2.3430989,20,117,-272.41498,1.0936171,1.0003473,2340,-10.204346,1.0259128,9.99551,-0.2738388,10.0,758685,0.097058974,1.3767778,495.25,0.6382446,0.6064367,2.1586814,0.9980674,,-272.54398
4999.465458492792,7.019043e-05,1343.4112412929535,,0.21307734,[-0.03   0.698 -2.425 -1.811 -1.206],0.046997387,20,118,-272.08002,1.0,1.0,2360,-0.11401367,1.0,0.011757851,-0.018124867,10.0,768685,,1.0,500.0,0.05529785,1.0,0.0023253157,1.0,1.0,-272.08002
4749.919739214322,-2.4414063e-05,1358.0604112148285,0.24971427,0.20474605,[-0.03   0.698 -2.425 -1.811 -1.206],214.30226,20,119,-314.08417,1.2597779,0.9490445,2380,-934.1218,1.211146,9.995487,-38.962475,10.0,778187,0.3408324,2.440671,475.1,49.268738,0.33810607,30468.115,1.0552291,,-321.16345
4992.966833431113,-1.5258789e-05,1373.9005386829376,0.03462021,0.20474605,[-0.029  0.708 -2.491 -1.835 -1.214],0.2185559,20,120,-272.02963,1.0,1.0,2400,-0.8701782,1.0,9.995897,0.03224212,10.0,788175,,1.0,499.4,0.11517334,1.0,0.050267383,0.9988,,-272.02963
4999.4439372936085,7.019043e-05,1389.2500104904175,,0.20474605,[-0.029  0.708 -2.491 -1.835 -1.214],0.05353631,20,121,-272.0809,1.0,1.0,2420,-0.09790039,1.0,0.014472961,-0.019017076,10.0,798175,,1.0,500.0,0.08013916,1.0,0.0030157655,1.0,1.0,-272.0809
4974.446681100353,-1.8310548e-05,1404.5414102077484,0.06982811,0.20474605,[-0.029  0.708 -2.491 -1.835 -1.214],0.9529505,20,122,-272.20856,1.0,1.0,2440,-4.138672,1.0,9.995802,-0.14667578,10.0,808126,,1.0,497.55,0.30462646,1.0,0.95586336,0.9951,,-272.20856
4999.448318079792,3.0517578e-05,1419.9460818767548,,0.20474605,[-0.029  0.708 -2.491 -1.835 -1.214],0.06480871,20,123,-272.09714,1.0,1.0,2460,-0.17901611,1.0,0.013549805,-0.035248324,10.0,818126,,1.0,500.0,0.09649658,1.0,0.004423983,1.0,1.0,-272.09714
4999.494118662212,3.0517579e-06,1435.314644575119,,0.20474605,[-0.029  0.708 -2.491 -1.835 -1.214],0.064568676,20,124,-272.0928,1.0,1.0,2480,-0.15844727,1.0,0.015956879,-0.030922702,10.0,828126,,1.0,500.0,0.06762695,1.0,0.0043881964,1.0,1.0,-272.0928
4999.493317588143,3.0517578e-05,1450.6027445793152,,0.20474605,[-0.029  0.708 -2.491 -1.835 -1.214],0.05873535,20,125,-272.08807,1.0,1.0,2500,-0.16192627,1.0,0.012039185,-0.026178703,10.0,838126,,1.0,500.0,0.0713501,1.0,0.0036308542,1.0,1.0,-272.08807
4999.456479551189,-1.8310548e-05,1465.5920205116272,,0.20474605,[-0.029  0.708 -2.491 -1.835 -1.214],0.07038684,20,126,-272.11157,1.0,1.0,2520,-0.1876831,1.0,0.018704414,-0.04966985,10.0,848126,,1.0,500.0,0.09918213,1.0,0.0052163317,1.0,1.0,-272.11157
4972.458459370048,5.7983398e-05,1480.8115224838257,0.072846614,0.20463468,[-0.029  0.708 -2.491 -1.835 -1.214],1.0569499,20,127,-272.19632,1.0295124,0.9996196,2540,-4.6030884,1.0071185,9.99585,-0.10797759,10.0,858073,0.052796595,1.1031195,497.35,0.31298828,0.7131711,0.68284553,0.9968334,,-272.22787
4761.972756902722,4.5776367e-05,1495.5827012062073,1.5486801,0.20275855,[-0.027  0.708 -2.491 -1.835 -1.214],168.09418,20,128,-297.9441,22.244587,0.99218065,2560,-732.7054,3.3562636,9.995729,-21.433588,10.0,867599,0.70636857,10.637134,476.3,38.661926,0.08128031,9241.482,1.4030985,,-310.5733
4934.010095011361,9.460449e-05,1511.0308065414429,0.11823217,0.202178,[-0.042  0.698 -2.524 -1.834 -1.216],3.9140027,20,129,-272.7116,1.1510608,0.98071074,2580,-17.059326,1.0726435,9.996027,-0.5123755,10.0,877469,0.110547245,1.2657492,493.5,0.95599365,0.5099926,6.4862056,1.0048623,,-272.9025
4840.471428641655,2.1362304e-05,1526.0875265598297,0.2053827,0.20172194,[-0.038  0.698 -2.524 -1.834 -1.217],5.1393094,20,130,-272.59616,1.7837692,0.9819567,2600,-16.964539,1.2012972,9.991659,-0.16916017,10.0,887154,0.2497155,1.435618,484.25,2.0720825,0.16164628,1.413406,1.010693,,-273.76868
4999.538414671272,3.967285e-05,1541.591798067093,,0.20172194,[-0.03   0.697 -2.525 -1.833 -1.217],0.040743046,20,131,-272.0915,1.0,1.0,2620,-0.07727051,1.0,0.010877609,-0.029612994,10.0,897154,,1.0,500.0,0.064331055,1.0,0.0017477701,1.0,1.0,-272.0915
4962.519190282061,-3.0517579e-06,1556.5774054527283,0.08578606,0.20159987,[-0.03   0.697 -2.525 -1.833 -1.217],1.1151153,20,132,-272.1021,1.1044582,0.99326444,2640,-4.7111206,1.019928,9.9940815,0.008812735,10.0,907082,0.10272732,1.2442911,496.4,0.38006592,0.43151528,0.27975455,0.99804384,,-272.20947
4999.4636826230835,-9.155274e-06,1571.8915696144104,,0.20159987,[-0.027  0.697 -2.525 -1.834 -1.217],0.09105546,20,133,-272.11337,1.0,1.0,2660,-0.2376709,1.0,0.017757416,-0.05148203,10.0,917082,,1.0,500.0,0.10021973,1.0,0.008727367,1.0,1.0,-272.11337
4999.473950203365,-9.155274e-06,1587.0927608013153,,0.20159987,[-0.027  0.697 -2.525 -1.834 -1.217],0.06606539,20,134,-272.11478,1.0,1.0,2680,-0.12701416,1.0,0.012971878,-0.05288844,10.0,927082,,1.0,500.0,0.090270996,1.0,0.0045949314,1.0,1.0,-272.11478
4999.459730411983,-6.408691e-05,1602.6030416488647,,0.20159987,[-0.027  0.697 -2.525 -1.834 -1.217],0.06947154,20,135,-272.09818,1.0,1.0,2700,-0.15325928,1.0,0.012131691,-0.03629023,10.0,937082,,1.0,500.0,0.09320068,1.0,0.0050806734,1.0,1.0,-272.09818
4749.935535945265,4.272461e-05,1616.96533036232,0.23840408,0.19403051,[-0.027  0.697 -2.525 -1.834 -1.217],214.30185,20,136,-317.34387,1.1919355,0.9139781,2720,-934.12,1.1476465,9.995554,-43.135136,10.0,946584,0.2764679,1.8535265,475.1,49.290527,0.24064292,37314.105,1.0233481,,-321.1708
4999.4928626567935,9.155274e-06,1632.8903608322144,,0.19403051,[-0.027  0.7   -2.559 -1.85  -1.225],0.065630205,20,137,-272.0971,1.0,1.0,2740,-0.18896484,1.0,0.013676643,-0.03520561,10.0,956584,,1.0,500.0,0.07421875,1.0,0.0045328075,1.0,1.0,-272.0971
4999.535014255678,3.0517578e-05,1648.1966001987457,,0.19403051,[-0.027  0.7   -2.559 -1.85  -1.225],0.043470673,20,138,-272.07837,1.0,1.0,2760,-0.09680176,1.0,0.00939846,-0.016476044,10.0,966584,,1.0,500.0,0.049316406,1.0,0.001988369,1.0,1.0,-272.07837
4999.510934469013,-5.7983398e-05,1663.5242648124695,,0.19403051,[-0.027  0.7   -2.559 -1.85  -1.225],0.055698287,20,139,-272.08694,1.0,1.0,2780,-0.16247559,1.0,0.0164814,-0.02504924,10.0,976584,,1.0,500.0,0.08129883,1.0,0.0032665043,1.0,1.0,-272.08694
4897.966921948887,-3.0517579e-06,1678.4669914245605,0.15143494,0.1941954,[-0.027  0.7   -2.559 -1.85  -1.225],4.5921474,20,140,-272.49493,1.4241717,0.97335213,2800,-19.254639,1.0927964,9.993778,-0.17831226,10.0,986383,0.19187275,1.4798635,489.95,1.40625,0.20607261,1.2071424,1.0045838,,-273.21765
4999.526365378984,6.1035156e-05,1693.7956399917603,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.050634325,20,141,-272.08878,1.0,1.0,2820,-0.11590576,1.0,0.015048027,-0.026895452,10.0,996383,,1.0,500.0,0.08117676,1.0,0.0026988848,1.0,1.0,-272.08878
4999.482271411718,1.5258789e-05,1708.9932880401611,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.09079944,20,142,-272.11258,1.0,1.0,2840,-0.28027344,1.0,0.0152692795,-0.050686628,10.0,1006383,,1.0,500.0,0.09448242,1.0,0.008674971,1.0,1.0,-272.11258
4999.518876081887,6.1035157e-06,1724.2891023159027,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.056387976,20,143,-272.10214,1.0,1.0,2860,-0.11651611,1.0,0.01605606,-0.04025193,10.0,1016383,,1.0,500.0,0.07067871,1.0,0.0033458436,1.0,1.0,-272.10214
4999.520521467172,-3.3569337e-05,1739.5270001888275,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.05923621,20,144,-272.09393,1.0,1.0,2880,-0.15423584,1.0,0.018204689,-0.032046344,10.0,1026383,,1.0,500.0,0.079589844,1.0,0.003692816,1.0,1.0,-272.09393
4999.520718138971,-4.8828126e-05,1754.8053662776947,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.07366906,20,145,-272.1018,1.0,1.0,2900,-0.15460205,1.0,0.012564659,-0.03992911,10.0,1036383,,1.0,500.0,0.09033203,1.0,0.0057127103,1.0,1.0,-272.1018
4999.570787329356,,1769.8186423778534,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.046414282,20,146,-272.08203,1.0,1.0,2920,-0.11590576,1.0,0.015353203,-0.020140631,10.0,1046383,,1.0,500.0,0.04699707,1.0,0.0022667588,1.0,1.0,-272.08203
4999.509566838511,-6.1035157e-06,1784.9876737594604,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.07922207,20,147,-272.10324,1.0,1.0,2940,-0.19824219,1.0,0.018435478,-0.04135787,10.0,1056383,,1.0,500.0,0.08850098,1.0,0.0066025704,1.0,1.0,-272.10324
4999.521737187227,6.1035156e-05,1800.2788593769073,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.037679084,20,148,-272.0829,1.0,1.0,2960,-0.06359863,1.0,0.014217377,-0.02101067,10.0,1066383,,1.0,500.0,0.05999756,1.0,0.0014939519,1.0,1.0,-272.0829
4999.507333277439,3.3569337e-05,1815.5662109851837,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.05073145,20,149,-272.07446,1.0,1.0,2980,-0.11975098,1.0,0.012519836,-0.012559193,10.0,1076383,,1.0,500.0,0.056274414,1.0,0.0027090102,1.0,1.0,-272.07446
4999.537916374505,3.967285e-05,1830.8022272586823,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.053761806,20,150,-272.09024,1.0,1.0,3000,-0.14447021,1.0,0.013560295,-0.028340077,10.0,1086383,,1.0,500.0,0.06695557,1.0,0.0030427033,1.0,1.0,-272.09024
4999.569461009325,6.1035157e-06,1845.865051984787,,0.1941954,[-0.021  0.699 -2.56  -1.851 -1.225],0.039138626,20,151,-272.08597,1.0,1.0,3020,-0.10803223,1.0,0.012700081,-0.024066104,10.0,1096383,,1.0,500.0,0.059936523,1.0,0.0016126999,1.0,1.0,-272.08597
4750.016826255572,-5.493164e-05,1860.3626687526703,0.24867079,0.19033892,[-0.021  0.699 -2.56  -1.851 -1.225],214.31264,20,152,-316.72873,1.2375497,1.0208939,3040,-934.1672,1.2087911,9.995909,-41.874973,10.0,1105885,0.2608406,2.0620048,475.1,49.225037,0.4665745,35219.242,1.0516847,,-321.14114
4749.982407221206,3.0517579e-06,1875.2551159858704,0.23742859,0.18516144,[-0.021  0.68  -2.537 -1.812 -1.229],214.3073,20,153,-316.15994,1.1781427,0.9701757,3060,-934.14386,1.1422204,9.9957485,-41.969536,10.0,1115387,0.251313,1.8676324,475.1,49.231262,0.39696738,35361.47,1.0205843,,-321.15405
4749.568121679109,-4.272461e-05,1890.621704339981,0.21913768,0.18579021,[-0.021  0.69  -2.595 -1.835 -1.234],216.48772,20,154,-321.42093,1.015532,0.99366933,3080,-943.64813,1.0113153,9.996128,-49.1627,10.0,1124888,0.073811956,1.271898,475.05,49.722473,0.8243178,48489.438,0.95608485,,-321.65103
4999.55150509545,3.0517579e-06,1906.1262381076813,,0.18579021,[-0.021  0.682 -2.596 -1.825 -1.233],0.036240112,20,155,-272.0889,1.0,1.0,3100,-0.06304932,1.0,0.012671471,-0.027011022,10.0,1134888,,1.0,500.0,0.05682373,1.0,0.0013825699,1.0,1.0,-272.0889
4999.512670839582,-3.967285e-05,1921.4121735095978,,0.18579021,[-0.021  0.682 -2.596 -1.825 -1.233],0.04694494,20,156,-272.087,1.0,1.0,3120,-0.10723877,1.0,0.012088776,-0.025128944,10.0,1144888,,1.0,500.0,0.082092285,1.0,0.002317854,1.0,1.0,-272.087
4999.493881753556,-6.1035157e-06,1936.5491180419922,,0.18579021,[-0.021  0.682 -2.596 -1.825 -1.233],0.06692809,20,157,-272.10034,1.0,1.0,3140,-0.18182373,1.0,0.01835537,-0.03844608,10.0,1154888,,1.0,500.0,0.083740234,1.0,0.004715106,1.0,1.0,-272.10034
4999.538879770933,-2.4414063e-05,1951.8602254390717,,0.18579021,[-0.021  0.682 -2.596 -1.825 -1.233],0.05407892,20,158,-272.0842,1.0,1.0,3160,-0.15118408,1.0,0.012329102,-0.022306358,10.0,1164888,,1.0,500.0,0.064208984,1.0,0.0030776465,1.0,1.0,-272.0842
4999.427257461551,-1.2207031e-05,1967.0533561706543,,0.18579021,[-0.021  0.682 -2.596 -1.825 -1.233],0.07639471,20,159,-272.09723,1.0,1.0,3180,-0.15307617,1.0,0.014330864,-0.03533258,10.0,1174888,,1.0,500.0,0.097595215,1.0,0.006142398,1.0,1.0,-272.09723
4999.555949269425,-3.6621095e-05,1982.328335762024,,0.18579021,[-0.021  0.682 -2.596 -1.825 -1.233],0.045807216,20,160,-272.09155,1.0,1.0,3200,-0.09429932,1.0,0.011541367,-0.02965397,10.0,1184888,,1.0,500.0,0.064941406,1.0,0.0022112045,1.0,1.0,-272.09155
4999.51072814865,-6.1035157e-06,1997.5414395332336,,0.18579021,[-0.021  0.682 -2.596 -1.825 -1.233],0.044943854,20,161,-272.08173,1.0,1.0,3220,-0.089538574,1.0,0.013323784,-0.019851154,10.0,1194888,,1.0,500.0,0.061645508,1.0,0.0021270763,1.0,1.0,-272.08173
4749.59216719952,-4.8828126e-05,2011.7900385856628,0.23531872,0.17626952,[-0.021  0.682 -2.596 -1.825 -1.233],216.48785,20,162,-319.78464,1.1769376,1.078473,3240,-943.6486,1.1314871,9.996222,-45.90167,10.0,1204389,0.26668096,2.4099061,475.05,49.73578,0.43297064,42281.875,1.012849,,-321.65518
4999.529101544817,1.5258789e-05,2027.461109161377,,0.17626952,[-0.024  0.669 -2.59  -1.809 -1.243],0.054084055,20,163,-272.1038,1.0,1.0,3260,-0.12683105,1.0,0.012190819,-0.04190705,10.0,1214389,,1.0,500.0,0.08532715,1.0,0.0030804775,1.0,1.0,-272.1038
4918.56212525017,-1.8310548e-05,2042.3534786701202,0.13776407,0.17590442,[-0.024  0.669 -2.59  -1.809 -1.243],5.870398,20,164,-272.61697,1.5093291,0.98822707,3280,-25.58789,1.0857121,9.996231,-0.28047714,10.0,1224228,0.18027991,1.386991,491.95,1.4120483,0.19413748,2.4636772,1.0058988,,-273.33823
4999.4973612225385,3.3569337e-05,2057.475072860718,,0.17590442,[-0.017  0.669 -2.592 -1.809 -1.243],0.07345105,20,165,-272.10028,1.0,1.0,3300,-0.2607422,1.0,0.017676353,-0.038391046,10.0,1234228,,1.0,500.0,0.068603516,1.0,0.005680532,1.0,1.0,-272.10028
4999.559864789138,-2.746582e-05,2072.5012617111206,,0.17590442,[-0.017  0.669 -2.592 -1.809 -1.243],0.05156995,20,166,-272.09958,1.0,1.0,3320,-0.14434814,1.0,0.016115189,-0.0377005,10.0,1244228,,1.0,500.0,0.0703125,1.0,0.0027995377,1.0,1.0,-272.09958
4999.5286157709115,-9.155274e-06,2087.6669754981995,,0.17590442,[-0.017  0.669 -2.592 -1.809 -1.243],0.05908477,20,167,-272.08215,1.0,1.0,3340,-0.18365479,1.0,0.011897087,-0.020258784,10.0,1254228,,1.0,500.0,0.058654785,1.0,0.0036751009,1.0,1.0,-272.08215
4999.516945871689,-8.544922e-05,2102.8191468715668,,0.17590442,[-0.017  0.669 -2.592 -1.809 -1.243],0.06147214,20,168,-272.1046,1.0,1.0,3360,-0.14215088,1.0,0.0131931305,-0.04273196,10.0,1264228,,1.0,500.0,0.093688965,1.0,0.0039798594,1.0,1.0,-272.1046
