EpThisIter,ReturnMeanIW,MinIW,TimestepsSoFar,MinD2w0t,EpLenMean,EpisodesSoFar,StdIW,MaxIW,EmpiricalD2,MaxD2w0t,InitialReturnMean,InitialReturnStd,EntropyCoefficient,MeanD2w0t,InitialBound,InitialReturnMax,TimeElapsed,ReturnStepMaxmin,Bound,J_sample_variance,EpRewMean,ReturnStepMax,StdD2w0t,InitialReturnMin,Iteration,Weights,MeanEntropy,MeanIW
100,-0.39919475,0.19692694,2929813,,497.27,7900,0.1606023,1.683234,1.0736365,1.4721444,3.7231446e-05,9.616916,10.0,1.024596,-117.98361,1.0551758,4403.817588090897,9.997665,-117.58043,12.726208,4971.996002957094,10.0,0.08710656,-95.68457,79,[ 0.021  0.43  -3.11  -2.289 -0.95 ],0.4698859,0.99007493
100,-9.779723,0.7221041,2979314,,495.01,8000,0.0759757,1.3013701,1.0118831,1.0134879,-2.8686523e-05,98.82869,10.0,0.9960077,-126.948265,10.035706,4496.856422185898,9.997597,-126.85431,9478.433,4949.383875007318,10.0,0.10006082,-983.3328,80,[ 0.028  0.428 -3.119 -2.287 -0.949],0.46697265,0.99982077
100,-0.05833953,0.93798566,3029314,1.0000011,500.0,8100,0.016572958,1.0576668,1.0005372,1.0005388,-1.15966795e-05,0.05663055,10.0,1.0002676,-117.05826,0.09301758,4594.002391815186,0.018174171,-117.054306,0.0032499908,4999.391298331795,10.0,0.0001550372,-0.16680908,81,[ 0.027  0.426 -3.119 -2.282 -0.952],0.46770495,0.9998756
100,-0.051833946,0.9495683,3079314,1.0000012,500.0,8200,0.016316224,1.0738411,1.0005968,1.0006009,-3.90625e-05,0.063685626,10.0,1.0002923,-117.04438,0.08709717,4690.500352859497,0.017514229,-117.040215,0.004128637,4999.402734164393,10.0,0.0001724311,-0.22198486,82,[ 0.027  0.426 -3.119 -2.282 -0.951],0.46850082,1.0015965
100,-7.0162535,0.2375842,3128278,,489.64,8300,0.41387376,4.3136044,1.321202,1.92733,-5.2490235e-05,91.89523,10.0,1.1269308,-130.26189,13.376465,4792.084268569946,9.996813,-125.57764,2145.0505,4895.5007397462505,10.0,0.20849855,-662.84076,83,[ 0.027  0.426 -3.119 -2.282 -0.95 ],0.46011823,0.98408216
100,-0.05734025,0.93980205,3178278,1.0000013,500.0,8400,0.017690983,1.0685523,1.0006565,1.0006586,-2.0141602e-05,0.06881717,10.0,1.0003195,-117.12573,0.089416504,4894.4751670360565,0.017661095,-117.12192,0.004801578,4999.421148888168,10.0,0.00018973117,-0.20166016,84,[ 0.017  0.438 -3.141 -2.281 -0.959],0.46091604,1.0019771
100,-0.05533886,0.9862579,3228278,1.0,500.0,8500,0.0031545686,1.011163,1.0,1.0000001,-6.530762e-05,0.06659065,10.0,1.0,-117.11594,0.08868408,4994.596903324127,0.015548706,-117.11504,0.0044791275,4999.421538732347,10.0,2.112394e-08,-0.24389648,85,[ 0.017  0.438 -3.141 -2.281 -0.958],0.46100673,0.9997403
100,-9.970552,0.9999395,3277779,,495.01,8600,1.8249053e-05,1.000014,1.0,1.0,-7.263184e-05,98.83057,10.0,0.99002,-127.030266,10.019714,5094.040612220764,9.997835,-127.030266,9866.138,4949.439098412792,10.0,0.0993987,-983.3515,86,[ 0.017  0.438 -3.141 -2.281 -0.958],0.46100673,0.999998
100,-0.1949377,0.4932932,3327546,,497.67,8700,0.07925431,1.2292124,1.01473,1.078879,4.760742e-05,2.1235552,10.0,1.0015393,-117.37196,0.3731079,5191.126626253128,9.997519,-117.29755,1.6610065,4975.954867039902,10.0,0.06900766,-17.15149,87,[ 0.017  0.438 -3.141 -2.281 -0.958],0.46159956,0.99953705
100,-0.31006777,0.4295085,3377317,,497.71,8800,0.116547816,1.4312911,1.0279155,1.1311041,2.380371e-05,5.93858,10.0,1.0084562,-117.687,0.6866455,5288.3926413059235,9.997782,-117.457405,7.433471,4976.424452544935,10.0,0.07039569,-59.0849,88,[ 0.02   0.438 -3.141 -2.281 -0.957],0.4622437,0.9851961
100,-0.06251566,0.9603074,3427317,1.0000007,500.0,8900,0.014093438,1.0773321,1.000358,1.0003589,2.1972657e-05,0.06558084,10.0,1.0001655,-117.10976,0.09222412,5386.5016548633575,0.017370224,-117.10553,0.0043375446,4999.402371260056,10.0,0.00010428213,-0.23950195,89,[ 0.024  0.437 -3.141 -2.282 -0.957],0.462892,0.9999616
100,-0.057668168,0.9456148,3477317,1.0000007,500.0,9000,0.014536073,1.0591974,1.0003579,1.0003593,5.432129e-05,0.058499776,10.0,1.0001653,-117.09841,0.083496094,5484.269934654236,0.017111778,-117.094185,0.0034604133,4999.417837448394,10.0,0.00010428669,-0.14508057,90,[ 0.024  0.437 -3.141 -2.282 -0.956],0.46354187,0.99866796
100,-0.04917646,0.9890895,3527317,1.0000001,500.0,9100,0.00210971,1.0088816,1.0000595,1.0000596,-1.2817382e-05,0.049533423,10.0,1.0000049,-117.08353,0.07342529,5581.416288614273,0.01649952,-117.08305,0.0024773611,4999.435256455575,10.0,3.0327668e-05,-0.15661621,91,[ 0.024  0.437 -3.141 -2.282 -0.955],0.46362433,0.9996659
100,-0.058038738,0.9457435,3577317,1.0000014,500.0,9200,0.017809935,1.0762973,1.0007175,1.0007253,8.3618164e-05,0.07712075,10.0,1.0003464,-117.091354,0.097351074,5679.612281322479,0.013711929,-117.08699,0.0060682283,4999.39704028986,10.0,0.00020753505,-0.3088379,92,[ 0.024  0.437 -3.141 -2.282 -0.955],0.46451452,1.0004655
100,-9.9599285,0.9255783,3626818,,495.01,9300,0.024888707,1.1101872,1.0012274,1.0016611,6.0424805e-05,98.82943,10.0,0.9906464,-126.99843,10.021851,5776.02522444725,9.997673,-126.98578,9838.475,4949.402072933042,10.0,0.0994642,-983.3401,93,[ 0.024  0.437 -3.141 -2.282 -0.954],0.46524632,0.9987508
100,-18.425976,0.420141,3675748,,489.3,9400,0.19239533,2.1078658,1.0626473,1.0671103,-2.4414062e-06,136.9628,10.0,1.0098501,-136.6584,19.726196,5872.48880648613,9.996906,-135.90503,16721.883,4892.1236016595585,10.0,0.1504364,-963.6541,94,[ 0.024  0.436 -3.141 -2.28  -0.954],0.45850047,1.0057329
100,-0.058996733,0.93916476,3725748,1.0000014,500.0,9500,0.01795682,1.0615897,1.0007167,1.0007225,-8.4228515e-05,0.072347194,10.0,1.0003461,-117.14362,0.089660645,5971.7192940711975,0.018123627,-117.139244,0.0053001973,4999.414968115058,10.0,0.00020729125,-0.2322998,95,[ 0.024  0.434 -3.161 -2.27  -0.96 ],0.45938566,0.9994424
100,-9.969606,0.9998621,3775249,,495.01,9600,4.1651176e-05,1.0002024,1.0,1.0,-2.1362304e-05,98.830734,10.0,0.99002,-127.04553,10.011597,6068.628539562225,9.99785,-127.04553,9866.168,4949.444513785837,10.0,0.099399395,-983.35315,96,[ 0.024  0.434 -3.161 -2.27  -0.96 ],0.45938587,0.9999997
100,-9.949561,0.9058367,3824750,,495.01,9700,0.021923594,1.1283551,1.0009341,1.002704,3.90625e-05,98.83055,10.0,0.9904936,-127.045425,10.020935,6164.819094657898,9.997812,-127.03695,9826.973,4949.435430738186,10.0,0.09944897,-983.3513,97,[ 0.024  0.434 -3.161 -2.27  -0.96 ],0.4589013,1.0000074
100,-19.827278,0.85164714,3873752,,490.02,9800,0.04657022,1.2030686,1.0046953,1.0077087,2.5634765e-05,139.05879,10.0,0.98245287,-136.97069,19.957275,6260.478773117065,9.997419,-136.92807,19409.068,4899.442962036101,10.0,0.14021423,-973.4114,98,[ 0.023  0.433 -3.161 -2.269 -0.96 ],0.4601192,1.0008024
100,-0.054455478,0.9296225,3923752,1.0000011,500.0,9900,0.017884878,1.0750517,1.0005369,1.000538,-6.1035156e-05,0.058303136,10.0,1.0002675,-117.12286,0.08679199,6358.602732181549,0.015169144,-117.11891,0.0034526056,4999.417587034668,10.0,0.00015499708,-0.16137695,99,[ 0.024  0.43  -3.161 -2.264 -0.959],0.46085614,1.0010778
100,-9.947228,0.93986976,3973253,,495.01,10000,0.016617065,1.0676233,1.0007223,1.0009546,3.479004e-05,98.83072,,0.99037874,-131.63889,10.020691,6455.224763631821,9.997839,-131.62178,9822.878,4949.440614161851,10.0,0.099437155,-983.353,100,[ 0.024  0.43  -3.161 -2.264 -0.958],0.46053496,1.0001092
100,-0.057083137,1.0,4023253,1.0,500.0,10100,,1.0,1.0,1.0,3.3569337e-05,0.074247584,,1.0,-121.72686,0.08258057,6551.211632013321,0.01659584,-121.72686,0.005568369,4999.420209071423,10.0,,-0.33032227,101,[ 0.024  0.429 -3.161 -2.262 -0.958],0.46053496,1.0
100,-19.749899,0.21705979,4071971,,487.18,10200,0.20103768,1.831852,1.0847279,1.2565577,7.141113e-05,138.63626,,1.0124975,-142.5333,20.964355,6642.595667123795,9.99696,-141.76079,18577.88,4870.937798308898,10.0,0.1679305,-972.4149,102,[ 0.024  0.429 -3.161 -2.262 -0.958],0.45578867,0.98429984
100,-9.964661,0.9464693,4121472,,495.01,10300,0.014803297,1.0657918,1.0004926,1.0005465,7.751465e-05,98.8303,,0.99026704,-131.64088,10.016785,6737.553940534592,9.997795,-131.63744,9853.206,4949.430946010287,10.0,0.09942465,-983.3488,103,[ 0.03   0.423 -3.162 -2.253 -0.963],0.4564564,1.001345
100,-26.992985,0.30159432,4169976,,485.04,10400,0.2817208,2.292395,1.1918991,1.2159216,0.00012695312,168.87639,,1.0634524,-151.35988,29.783325,6829.713518381119,9.996931,-149.78267,24029.463,4849.539567770605,10.0,0.19504157,-963.58685,104,[ 0.03   0.423 -3.162 -2.253 -0.963],0.44677874,0.99436235
100,-0.055188484,1.0,4219976,1.0,500.0,10500,,1.0,1.0,1.0,-6.0424805e-05,0.06157066,,1.0,-121.72497,0.08441162,6925.992866516113,0.018968582,-121.72497,0.003829587,4999.3980746359875,10.0,,-0.2987671,105,[ 0.029  0.415 -3.147 -2.23  -0.972],0.44677874,1.0
100,-7.6705856,0.14994892,4269253,,492.77,10600,0.32049575,3.1242342,1.1946633,1.2027987,2.4414062e-06,96.967224,,1.0798339,-131.99136,10.38739,7016.953363656998,9.997395,-130.44075,5649.9316,4926.935909840433,10.0,0.1425194,-963.1107,106,[ 0.029  0.415 -3.147 -2.23  -0.972],0.43409935,0.98948205
100,-0.19102432,0.4450137,4319071,,498.18,10700,0.08420928,1.2266853,1.0164638,1.0591884,-2.1972657e-05,3.4635115,,1.0039278,-122.05249,0.42749023,7108.3864488601685,9.99791,-121.92627,2.4106526,4981.153574247652,10.0,0.061214663,-34.45508,107,[ 0.03   0.411 -3.155 -2.217 -0.985],0.4339257,0.99435174
100,-9.734282,0.80025035,4368573,,495.02,10800,0.06230469,1.2876273,1.00895,1.010622,-3.8452148e-05,97.837364,,0.99453044,-131.54608,9.922058,7195.925714969635,9.997902,-131.45906,9391.533,4949.555838548293,10.0,0.09978601,-973.4693,108,[ 0.034  0.41  -3.155 -2.218 -0.985],0.43408215,0.99780923
100,-0.048947327,1.0,4418573,1.0,500.0,10900,,1.0,1.0,1.0,-3.7841797e-05,0.05650827,,1.0,-121.71873,0.076293945,7283.667823076248,0.017112732,-121.71873,0.003225747,4999.442033041878,10.0,,-0.1427002,109,[ 0.034  0.409 -3.151 -2.211 -0.985],0.43408215,1.0
100,-0.06273954,1.0,4468573,1.0,500.0,11000,,1.0,1.0,1.0,6.713867e-05,0.07282196,,1.0,-121.73251,0.08831787,7369.695010900497,0.01654625,-121.73251,0.0053563514,4999.4286314444535,10.0,,-0.2592163,110,[ 0.034  0.409 -3.151 -2.211 -0.985],0.43408215,1.0
100,-8.463906,0.45796594,4518075,,495.02,11100,0.22522394,2.3480341,1.0969656,1.1035758,-4.8217775e-05,97.837555,,1.0378836,-131.5398,9.918579,7449.202033519745,9.997873,-130.70602,7103.4307,4949.549980494322,10.0,0.10784153,-973.4713,111,[ 0.034  0.409 -3.151 -2.211 -0.985],0.42771125,1.0245711
100,-29.078945,0.55458367,4566579,,485.04,11200,0.13624845,1.6957071,1.0424675,1.0563576,3.3569337e-05,168.87677,,0.99172336,-151.36356,29.788025,7523.8496966362,9.997065,-151.04329,27637.23,4849.570115930917,10.0,0.17462347,-963.5899,112,[ 0.034  0.404 -3.136 -2.193 -0.991],0.42213833,1.0029323
100,-0.057082534,1.0,4616579,1.0,500.0,11300,,1.0,1.0,1.0,-2.6245118e-05,0.06384161,,1.0,-121.72686,0.08642578,7598.635091781616,0.018003464,-121.72686,0.004116139,4999.450533497806,10.0,,-0.21118164,113,[ 0.033  0.397 -3.139 -2.185 -0.997],0.42213833,1.0
100,-8.648055,0.47118494,4666081,,495.02,11400,0.18678217,2.2315156,1.0822402,1.0941427,4.699707e-05,97.83787,,1.0307217,-131.54134,9.916809,7668.92387843132,9.997913,-130.81197,7413.773,4949.560086633668,10.0,0.10609941,-973.4742,114,[ 0.033  0.397 -3.139 -2.185 -0.997],0.41796422,1.011462
100,-0.056215897,1.0,4716081,1.0,500.0,11500,,1.0,1.0,1.0,1.4648437e-05,0.06581992,,1.0,-121.72599,0.09033203,7741.371134996414,0.016691208,-121.72599,0.0043753716,4999.427713950688,10.0,,-0.22509766,115,[ 0.033  0.391 -3.124 -2.166 -1.001],0.41796422,1.0
100,-9.951364,0.9247267,4765582,,495.01,11600,0.022515913,1.0872879,1.0008961,1.0014801,-3.6621095e-05,98.83147,,0.9904699,-131.63298,10.0130005,7812.1014087200165,9.9978695,-131.62682,9843.448,4949.445365501579,10.0,0.099446155,-983.36053,116,[ 0.033  0.391 -3.124 -2.166 -1.001],0.41714522,0.99926376
100,-0.063262425,1.0,4815582,1.0,500.0,11700,,1.0,1.0,1.0,4.5166016e-05,0.07381673,,1.0,-121.73304,0.091918945,7883.214914798737,0.017448425,-121.73304,0.0055046403,4999.444299252861,10.0,,-0.34906006,117,[ 0.033  0.391 -3.124 -2.166 -1.002],0.41714522,1.0
100,-18.917646,0.6140001,4864586,,490.04,11800,0.09835846,1.3775553,1.021214,1.0283047,6.469726e-05,137.67778,,0.9910264,-141.34993,19.750427,7952.872916698456,9.997477,-140.7462,17719.596,4899.657370660316,10.0,0.14142881,-973.62396,118,[ 0.033  0.391 -3.124 -2.166 -1.002],0.41357878,0.9904934
100,-19.812748,0.88726944,4913588,,490.02,11900,0.038896672,1.1992048,1.0034804,1.005811,2.4414062e-06,139.06013,,0.9818473,-141.55615,19.951843,8023.755028486252,9.997538,-141.50984,19389.46,4899.473297319333,10.0,0.14012522,-973.42084,119,[ 0.034  0.389 -3.164 -2.162 -1.005],0.41286,1.0053916
100,-0.054589614,1.0,4963588,1.0,500.0,12000,,1.0,1.0,1.0,8.544922e-06,0.055485856,,1.0,-121.724365,0.0770874,8094.522684335709,0.016928673,-121.724365,0.0031096963,4999.484943238396,10.0,,-0.16723633,120,[ 0.033  0.387 -3.163 -2.158 -1.006],0.41286,1.0
100,-8.532759,0.41967487,5013090,,495.02,12100,0.1974299,1.8272072,1.0913343,1.099561,9.887695e-05,97.83816,,1.0352631,-131.54073,9.927429,8163.9291434288025,9.997959,-130.74225,7217.4243,4949.571553744419,10.0,0.10720092,-973.47705,121,[ 0.033  0.387 -3.163 -2.158 -1.006],0.40820917,0.9934518
100,-0.056155536,1.0,5063090,1.0,500.0,12200,,1.0,1.0,1.0,-1.5258789e-05,0.05745773,,1.0,-121.72593,0.07836914,8236.655374288559,0.016705513,-121.72593,0.0033350908,4999.471687874227,10.0,,-0.1404419,122,[ 0.032  0.382 -3.149 -2.139 -1.011],0.40820917,1.0
100,-18.562016,0.42429456,5112094,,490.04,12300,0.20202014,2.4739838,1.0744631,1.0804833,2.4414063e-05,137.66386,,1.0170256,-141.34993,19.73944,8306.092545509338,9.997543,-140.683,17043.158,4899.6756588804465,10.0,0.14661115,-963.6475,123,[ 0.032  0.382 -3.149 -2.139 -1.011],0.4013859,0.9935894
100,-0.05452381,1.0,5162094,1.0,500.0,12400,,1.0,1.0,1.0,0.00013061524,0.054858953,,1.0,-121.724304,0.06378174,8378.05350804329,0.016600609,-121.724304,0.0030405244,4999.49444359919,10.0,,-0.21697998,124,[ 0.032  0.378 -3.131 -2.127 -1.018],0.4013859,1.0
100,-0.059204657,1.0,5212094,1.0,500.0,12500,,1.0,1.0,1.0,1.15966795e-05,0.064619325,,1.0,-121.72898,0.08081055,8449.014117956161,0.017194748,-121.72898,0.004218373,4999.47640196285,10.0,,-0.21801758,125,[ 0.032  0.378 -3.131 -2.127 -1.018],0.4013859,1.0
100,-9.392585,0.6240845,5261597,,495.03,12600,0.11320226,1.5066226,1.0197659,1.0218146,4.2114258e-05,96.85578,,1.000015,-131.43495,9.80835,8519.449299573898,9.998041,-131.18852,8766.879,4949.688593742573,10.0,0.10036291,-963.7027,126,[ 0.032  0.378 -3.131 -2.127 -1.018],0.39761075,0.99961156
100,-9.115888,0.5724613,5311100,,495.03,12700,0.15800852,1.7224833,1.0516341,1.0544454,-1.953125e-05,96.856,,1.015717,-131.43701,9.813416,8590.971278905869,9.998034,-131.09569,8252.603,4949.684554304087,10.0,0.10286972,-963.7049,127,[ 0.031  0.377 -3.143 -2.122 -1.021],0.3920656,1.0342888
100,-9.890426,0.818114,5360601,,495.01,12800,0.04612409,1.1843308,1.0051724,1.0059148,-5.065918e-05,98.8312,,0.9926395,-131.64357,10.022949,8662.470000267029,9.99803,-131.5938,9702.424,4949.4839196079,10.0,0.099674545,-983.3579,128,[ 0.031  0.376 -3.146 -2.112 -1.027],0.3902979,0.9995356
100,-0.0549982,1.0,5410601,1.0,500.0,12900,,1.0,1.0,1.0,2.1362304e-05,0.055532172,,1.0,-121.72478,0.07574463,8734.0227663517,0.017635345,-121.72478,0.0031152982,4999.481454037682,10.0,,-0.17047119,129,[ 0.031  0.374 -3.146 -2.108 -1.029],0.3902979,1.0
100,-9.763295,0.76696277,5460103,,495.02,13000,0.06075259,1.2486742,1.0069134,1.0101713,-3.2958986e-05,97.83878,,0.9936272,-131.53845,9.90802,8803.901856899261,9.998089,-131.4844,9463.8955,4949.596826890522,10.0,0.09968271,-973.4835,130,[ 0.031  0.374 -3.146 -2.108 -1.029],0.3888132,0.99769515
100,-0.050362963,1.0,5510103,1.0,500.0,13100,,1.0,1.0,1.0,-5.9204103e-05,0.05442224,,1.0,-121.72014,0.07696533,8875.261102676392,0.017270088,-121.72014,0.0029923616,4999.495199377627,10.0,,-0.21380615,131,[ 0.03   0.372 -3.147 -2.109 -1.03 ],0.3888132,1.0
100,-9.650109,0.6698518,5559605,,495.02,13200,0.07844245,1.4734888,1.0153775,1.0175291,-3.2958986e-05,97.83904,,0.9977759,-131.53429,9.906372,8944.683321475983,9.998043,-131.41542,9252.833,4949.591061609565,10.0,0.10017718,-973.48615,132,[ 0.03   0.372 -3.147 -2.109 -1.03 ],0.38502958,0.9936461
100,-0.0646416,1.0,5609605,1.0,500.0,13300,,1.0,1.0,1.0,-6.8359375e-05,0.06245596,,1.0,-121.73442,0.08502197,9016.22636294365,0.017958641,-121.73442,0.003939343,4999.490606103849,10.0,,-0.1973877,133,[ 0.03   0.37  -3.147 -2.107 -1.034],0.38502958,1.0
100,-0.32983193,0.28460795,5659374,,497.69,13400,0.109948434,1.2786422,1.0273777,1.1554804,2.9296874e-05,6.078507,,1.0082785,-122.31319,0.6878052,9086.662363290787,9.998106,-122.11311,8.80117,4976.2996968862635,10.0,0.0702442,-60.478027,134,[ 0.03   0.37  -3.147 -2.107 -1.034],0.38486823,0.9972506
100,-9.815279,0.8400162,5708876,,495.02,13500,0.043920297,1.18981,1.0034755,1.0059252,1.4648437e-05,97.83842,,0.99188626,-131.54251,9.9140625,9156.649986982346,9.998041,-131.51373,9556.682,4949.585555400426,10.0,0.09949315,-973.4798,135,[ 0.035  0.369 -3.147 -2.107 -1.034],0.38498864,0.9960014
100,-0.0513149,1.0,5758876,1.0,500.0,13600,,1.0,1.0,1.0,-3.0517578e-05,0.05385019,,1.0,-121.72109,0.07092285,9227.555570602417,0.016612053,-121.72109,0.0029306288,4999.494888134795,10.0,,-0.14202881,136,[ 0.034  0.367 -3.148 -2.108 -1.034],0.38498864,1.0
100,-9.96583,1.0,5808377,,495.01,13700,,1.0,1.0,1.0,-6.225586e-05,98.83242,,0.99002,-131.6356,10.00415,9298.62205195427,9.998114,-131.6356,9866.512,4949.502862676382,10.0,0.09939893,-983.37006,137,[ 0.034  0.367 -3.148 -2.108 -1.034],0.38498864,1.0
100,-9.058185,0.61928195,5857880,,495.03,13800,0.1001414,1.5269784,1.0212687,1.0385181,3.8452148e-05,96.85572,,1.0008085,-131.43771,9.814026,9369.230562448502,9.998074,-130.87688,8146.462,4949.696823655698,10.0,0.10047994,-963.70215,138,[ 0.034  0.367 -3.148 -2.108 -1.034],0.38159344,1.0149996
100,-0.058050446,1.0,5907880,1.0,500.0,13900,,1.0,1.0,1.0,-7.873535e-05,0.0558336,,1.0,-121.72783,0.07550049,9442.563125133514,0.018416405,-121.72783,0.0031489255,4999.504431974204,10.0,,-0.16601562,139,[ 0.036  0.368 -3.183 -2.112 -1.037],0.38159344,1.0
100,-0.06353082,1.0,5957880,1.0,500.0,14000,,1.0,1.0,1.0,-7.507324e-05,0.06063928,,1.0,-121.73331,0.074157715,9512.815279006958,0.018321991,-121.73331,0.0037144877,4999.488928714807,10.0,,-0.20355225,140,[ 0.036  0.368 -3.183 -2.112 -1.037],0.38159344,1.0
100,-0.048748195,1.0,6007880,1.0,500.0,14100,,1.0,1.0,1.0,-3.479004e-05,0.052520193,,1.0,-121.71853,0.059692383,9584.382737636566,0.014906883,-121.71853,0.002787153,4999.510736767072,10.0,,-0.20147705,141,[ 0.036  0.368 -3.183 -2.112 -1.037],0.38159344,1.0
100,-0.059646912,1.0,6057880,1.0,500.0,14200,,1.0,1.0,1.0,-6.1035157e-06,0.057522252,,1.0,-121.72942,0.08758545,9655.110255718231,0.017365456,-121.72942,0.0033412052,4999.503753421534,10.0,,-0.18170166,142,[ 0.036  0.368 -3.183 -2.112 -1.037],0.38159344,1.0
100,-19.462433,0.6032832,6106882,,490.02,14300,0.13411285,1.7515409,1.0290293,1.0343311,8.178711e-05,139.06184,,0.9947881,-141.55324,19.945007,9724.27787899971,9.997723,-141.32584,18716.084,4899.510892716692,10.0,0.14221762,-973.43286,143,[ 0.036  0.368 -3.183 -2.112 -1.037],0.3767305,1.000721
100,-19.670681,0.76669073,6155885,,490.03,14400,0.06879381,1.2612787,1.008662,1.0103586,2.8076172e-05,138.36502,,0.98442346,-141.45169,19.847107,9794.087183952332,9.997683,-141.39497,19123.38,4899.605334961825,10.0,0.14043976,-973.5325,144,[ 0.036  0.364 -3.183 -2.107 -1.042],0.37393785,1.0026687
100,-0.06971364,1.0,6205885,1.0,500.0,14500,,1.0,1.0,1.0,-9.2163085e-05,0.07143073,,1.0,-121.739494,0.08477783,9865.154139518738,0.018929482,-121.739494,0.005152809,4999.484397907781,10.0,,-0.21923828,145,[ 0.035  0.363 -3.182 -2.107 -1.045],0.37393785,1.0
100,-1.6572204,0.38270217,6255495,,496.1,14600,0.22251113,2.008501,1.0970509,1.2187084,6.286621e-05,32.619736,,1.0404562,-124.98193,3.3536987,9935.97863316536,9.998142,-123.838684,264.67258,4960.408337296581,10.0,0.099483386,-324.5617,146,[ 0.035  0.363 -3.182 -2.107 -1.045],0.36767742,1.0087283
100,-0.055810828,1.0,6305495,1.0,500.0,14700,,1.0,1.0,1.0,1.2817382e-05,0.0585639,,1.0,-121.725586,0.080200195,10007.939296007156,0.014958382,-121.725586,0.003465023,4999.512690026834,10.0,,-0.18518066,147,[ 0.03   0.372 -3.195 -2.114 -1.051],0.36767742,1.0
100,-0.060510177,1.0,6355495,1.0,500.0,14800,,1.0,1.0,1.0,7.6293945e-05,0.060591426,,1.0,-121.730286,0.08929443,10078.839878797531,0.018117905,-121.730286,0.0037081137,4999.50373387499,10.0,,-0.21063232,148,[ 0.03   0.372 -3.195 -2.114 -1.051],0.36767742,1.0
100,-0.08530468,0.99997216,6405438,,499.43,14900,3.1567151e-06,1.0000124,1.0,1.0,-6.1035155e-07,0.52036345,,0.99886,-121.75508,0.123046875,10150.095706224442,9.998188,-121.75508,0.2734985,4993.7164301148105,10.0,0.03374566,-5.1504517,149,[ 0.03   0.372 -3.195 -2.114 -1.051],0.36767742,1.0000001
100,-9.964871,0.9276595,6454939,,495.01,15000,0.019653512,1.0897114,1.0009743,1.002182,-5.6762696e-05,98.83157,,0.9905056,-131.64659,10.012878,10220.347818374634,9.998165,-131.6403,9843.045,4949.51694965625,10.0,0.0994499,-983.36163,150,[ 0.03   0.372 -3.195 -2.114 -1.051],0.36694324,0.9988341
100,-0.055323727,1.0,6504939,1.0,500.0,15100,,1.0,1.0,1.0,9.094238e-05,0.059995268,,1.0,-121.7251,0.06719971,10291.193809986115,0.018918037,-121.7251,0.0036363127,4999.528286641699,10.0,,-0.2736206,151,[ 0.029  0.372 -3.195 -2.113 -1.052],0.36694324,1.0
100,-0.054340385,1.0,6554939,1.0,500.0,15200,,1.0,1.0,1.0,2.6245118e-05,0.04833229,,1.0,-121.72412,0.06591797,10362.088833093643,0.017189026,-121.72412,0.002359148,4999.534629500301,10.0,,-0.1350708,152,[ 0.029  0.372 -3.195 -2.113 -1.052],0.36694324,1.0
100,-9.85482,0.95080024,6604441,,495.02,15300,0.016931165,1.0802276,1.0008012,1.0021045,6.1035157e-06,97.839676,,0.99045044,-131.53743,9.902649,10432.357808828354,9.998222,-131.53043,9644.318,4949.62756419907,10.0,0.09934425,-973.49243,153,[ 0.029  0.372 -3.195 -2.113 -1.052],0.3666928,0.99861985
100,-0.052481532,1.0,6654441,1.0,500.0,15400,,1.0,1.0,1.0,1.2207031e-05,0.052197557,,1.0,-121.72226,0.066223145,10503.699164867401,0.016349792,-121.72226,0.0027528517,4999.519021911791,10.0,,-0.23309326,154,[ 0.029  0.371 -3.195 -2.112 -1.052],0.3666928,1.0
100,-28.944452,0.4128769,6702944,,485.03,15500,0.17361706,1.7427341,1.0598103,1.0727155,-4.5166016e-05,169.44606,,1.0000979,-151.45836,29.863342,10572.808058261871,9.997385,-151.00429,27398.041,4849.543924439434,10.0,0.17656597,-963.5111,155,[ 0.029  0.371 -3.195 -2.112 -1.052],0.35996786,0.9834952
100,-0.05133272,1.0,6752944,1.0,500.0,15600,,1.0,1.0,1.0,-1.5258789e-05,0.048601147,,1.0,-121.72111,0.07122803,10643.575282812119,0.018514633,-121.72111,0.0023859274,4999.5269470612375,10.0,,-0.14202881,156,[ 0.028  0.364 -3.195 -2.102 -1.059],0.35996786,1.0
100,-0.1006265,0.60936385,6802850,,499.06,15700,0.041377265,1.0864776,1.0033169,1.0172197,-4.333496e-05,1.041298,,0.99970716,-121.808495,0.1730957,10715.317778348923,9.998199,-121.78572,0.4397445,4990.021240636712,10.0,0.04342048,-10.349976,157,[ 0.028  0.364 -3.195 -2.102 -1.059],0.36001724,0.99956375
100,-19.862696,0.8916723,6851852,,490.02,15800,0.032764614,1.1789433,1.0016748,1.0018965,-7.751465e-05,139.06187,,0.98088217,-141.55453,19.943726,10784.442590236664,9.997749,-141.54312,19489.809,4899.5225874417365,10.0,0.13998415,-973.43304,158,[ 0.03   0.365 -3.195 -2.102 -1.059],0.36130702,1.0003444
100,-0.056315567,1.0,6901852,1.0,500.0,15900,,1.0,1.0,1.0,-9.765625e-06,0.05350063,,1.0,-121.72609,0.072387695,10855.954793930054,0.017388344,-121.72609,0.0028909547,4999.52002644841,10.0,,-0.17706299,159,[ 0.029  0.364 -3.195 -2.102 -1.058],0.36130702,1.0
