MeanIW,StdD2w0t,EpisodesSoFar,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,MaxIW,ReturnStepMaxmin,InitialReturnStd,EpThisIter,ReturnMeanIW,TimestepsSoFar,EmpiricalD2,Bound,Weights,InitialBound,Iteration,MinD2w0t,EpLenMean,InitialReturnMax,MeanEntropy,InitialReturnMin,MeanD2w0t,InitialReturnMean,MaxD2w0t,MinIW,StdIW
0.98077595,0.34492245,8200,7.1746244,2017.8456616401672,9.993104,4836.1618959508905,7.765014,9.986208,3.8898904,100,-0.20690216,1270912,1.9406868,-121.99916,[-0.152  1.307 -2.355 -2.023 -1.425],-122.74991,82,,483.96,1.809082,-0.006389528,-18.94342,1.0917312,3.7231446e-05,4.2050114,0.027209278,0.3943162
1.0016149,0.234917,8300,15750.158,2087.8398003578186,9.995262,4818.116724117858,3.4378188,9.990524,137.56795,100,-17.906908,1319117,1.3769375,-140.21472,[-0.14   1.308 -2.355 -2.024 -1.425],-141.75223,83,,482.05,20.5719,-0.014785116,-962.8383,1.0575368,2.8686523e-05,2.0061836,0.09989081,0.2845168
1.0061566,0.13727123,8400,3.753933,2160.318659067154,9.994976,4914.327064040907,2.36359,9.989952,2.2329314,100,-0.311485,1368286,1.1101847,-121.968704,[-0.133  1.313 -2.382 -2.035 -1.434],-122.052635,84,,491.69,0.8996582,-0.015299329,-11.10907,1.0040244,5.3100586e-05,1.3371652,0.39698085,0.13592693
0.9992343,0.09676061,8500,0.36621445,2231.990574121475,9.996884,4962.345946342585,2.4257374,9.993769,1.1030611,100,-0.004489437,1417926,1.1060966,-121.683136,[-0.128  1.313 -2.382 -2.036 -1.434],-121.78286,85,,496.4,0.41131592,-0.015855769,-5.8115234,1.0128839,2.0751953e-05,1.4099424,0.27370778,0.13658826
0.99354655,0.14548732,8600,9742.451,2302.804414987564,9.997664,4910.650529522922,3.3129854,9.995329,98.81216,100,-9.969037,1467045,1.1219133,-131.68289,[-0.123  1.313 -2.383 -2.037 -1.435],-131.89445,86,,491.19,10.455994,-0.016967885,-982.94446,1.0063325,-3.967285e-05,1.579985,0.251836,0.14746527
1.0,0.05377022,8700,1.0136883,2376.7385470867157,9.998337,4984.573153268919,1.0,9.996674,1.0017636,100,-0.12782781,1516900,1.0,-121.777374,[-0.116  1.307 -2.387 -2.03  -1.436],-121.777374,87,,498.55,0.2532959,-0.016967885,-7.0633545,0.9971,-7.93457e-06,1.0,1.0,
1.0360183,0.18167931,8800,10095.052,2446.4426851272583,9.99743,4880.043135247986,3.702773,9.99486,127.23652,100,-13.530515,1565714,1.2302655,-136.18533,[-0.116  1.307 -2.387 -2.03  -1.436],-139.83714,88,,488.14,18.423462,-0.023664756,-964.99457,1.0613992,-7.263184e-05,1.6406991,0.23868144,0.31897503
0.9621516,0.664171,8900,2261.8696,2518.984265565872,9.997055,4918.448227545065,13.479938,9.99411,84.04196,100,-4.9134107,1614914,2.6096067,-127.75379,[-0.123  1.328 -2.425 -2.052 -1.443],-130.20894,89,,492.0,8.824463,-0.030116715,-836.14966,1.2436014,-3.2958986e-05,10.75058,0.052652817,0.5434366
0.9907292,0.15050277,9000,1.1696231,2591.763207435608,9.995278,4932.267231580632,2.6215243,9.990557,1.6455184,100,-0.019957485,1664261,1.2607646,-121.72294,[-0.136  1.315 -2.44  -2.046 -1.449],-121.880005,90,,493.47,0.696167,-0.030822437,-8.3703,1.0311966,-2.0141602e-05,1.7782228,0.17036404,0.19053754
0.9999987,0.05092362,9100,0.5168074,2663.5957701206207,9.998201,4985.994232378142,1.0002646,9.996403,0.7155762,100,-0.07265358,1714131,1.0,-121.72055,[-0.129  1.315 -2.441 -2.047 -1.45 ],-121.72059,91,,498.7,0.22131348,-0.030822437,-6.5061035,0.9974,6.286621e-05,1.0,0.9994952,4.874049e-05
0.96374375,0.5406571,9200,10006.345,2733.892824649811,9.997324,4892.386049499655,7.305827,9.994648,128.33833,100,-13.404301,1763069,2.3900936,-136.34734,[-0.129  1.315 -2.441 -2.047 -1.45 ],-139.85524,92,,489.38,18.446594,-0.03291788,-964.9652,1.220878,-2.0141602e-05,7.107992,0.03253193,0.35577077
0.96742815,0.38661617,9300,9561.985,2805.6887278556824,9.99365,4842.721401388506,4.0241866,9.987301,97.77428,100,-9.655133,1811528,2.047512,-131.47868,[-0.142  1.31  -2.476 -2.053 -1.452],-131.97278,93,,484.59,10.969849,-0.032089155,-972.4384,1.1113365,-2.746582e-05,4.153261,0.04844752,0.2995172
1.0,0.07812003,9400,2.165827,2879.3352720737457,9.997713,4968.050482590237,1.0,9.995426,1.4642919,100,-0.20120257,1861221,1.0,-121.843155,[-0.129  1.303 -2.482 -2.047 -1.451],-121.843155,94,,496.93,0.3932495,-0.032089155,-9.69519,0.99386,3.2958986e-05,1.0,1.0,
0.97444314,0.17405544,9500,1.0454284,2949.36901307106,9.99535,4920.504845186194,1.9653707,9.9907,2.001909,100,-0.0561273,1910450,1.3166556,-121.78222,[-0.129  1.303 -2.482 -2.047 -1.451],-122.0203,95,,492.29,0.82629395,-0.03265764,-10.590332,1.0385711,-2.1972657e-05,1.9232333,0.13334586,0.18654215
0.9998966,0.05214313,9600,0.08643575,3021.1624763011932,9.998236,4986.314504164548,1.5009813,9.996471,0.7004384,100,-0.009662783,1960323,1.0299084,-121.673996,[-0.122  1.303 -2.482 -2.047 -1.452],-121.71476,96,,498.73,0.20959473,-0.033172626,-6.546753,1.0035212,-4.6386718e-05,1.1186826,0.3117188,0.08106758
0.9945997,0.12218182,9700,9846.944,3091.821202516556,9.997241,4923.232314074046,1.3398559,9.994482,98.8142,100,-9.957146,2009570,1.0098226,-131.61046,[-0.119  1.304 -2.482 -2.047 -1.452],-131.63725,97,,492.47,10.241516,-0.031819467,-983.1545,0.9875789,-7.446289e-05,1.0347568,0.6342994,0.056938536
0.99759984,0.09070573,9800,0.49446136,3163.1666629314423,9.997844,4965.81826398681,2.043684,9.9956875,1.2235382,100,-0.065189295,2059240,1.0897022,-121.754745,[-0.117  1.304 -2.482 -2.046 -1.451],-121.863,98,,496.7,0.38702393,-0.031987075,-5.9086914,1.011525,2.1972657e-05,1.3546311,0.2106846,0.13195509
1.0,0.038442023,9900,0.11902731,3234.9476976394653,9.998471,4991.726429649572,1.0,9.9969425,0.3432729,100,-0.033524696,2109166,1.0,-121.6847,[-0.112  1.304 -2.482 -2.047 -1.451],-121.6847,99,,499.26,0.14343262,-0.031987075,-2.206421,0.99852,-4.8828124e-06,1.0,1.0,
1.0025032,0.24546348,10000,10262.409,3304.991247653961,9.998029,4891.827832321278,3.8384576,9.9960575,126.7266,100,-13.910067,2158095,1.4289817,-136.52863,[-0.112  1.304 -2.482 -2.047 -1.451],-139.67932,100,,489.29,18.186401,-0.03776552,-965.2182,1.0921433,4.272461e-05,3.9334052,0.10687764,0.31714708
0.998835,0.06613169,10100,0.22419101,3378.574651479721,9.998326,4979.8547346214045,1.679084,9.996653,0.8703104,100,-0.04908422,2207903,1.0508002,-121.72275,[-0.122  1.316 -2.529 -2.055 -1.457],-121.77309,101,,498.08,0.26159668,-0.037978098,-5.894165,1.0062791,5.9814454e-05,1.2247353,0.25751397,0.09276055
0.9778779,0.12196888,10200,8743.736,3449.6098754405975,9.998286,4927.145260912404,1.4498081,9.9965725,97.82564,100,-9.478335,2257184,1.0402433,-131.37836,[-0.118  1.316 -2.529 -2.055 -1.457],-131.6386,102,,492.81,10.121643,-0.043377016,-973.2893,1.0052593,3.0517579e-06,1.0475705,0.5528473,0.13441387
0.98650587,0.10431965,10300,9525.115,3520.381012201309,9.998254,4944.9299602055935,1.3505387,9.996508,98.8297,100,-9.746284,2306643,1.0160735,-131.47989,[-0.117  1.313 -2.53  -2.058 -1.462],-131.56476,103,,494.59,10.045593,-0.046969254,-983.33984,0.9964766,-2.1362304e-05,1.026634,0.7084085,0.08146446
1.0,0.041436166,10400,0.14579946,3591.9642810821533,9.9984665,4990.523540792913,1.0,9.996933,0.37992713,100,-0.050017837,2356557,1.0,-121.70114,[-0.118  1.312 -2.529 -2.057 -1.466],-121.70114,104,,499.14,0.16815186,-0.046969254,-2.4412842,0.99828,6.0424805e-05,1.0,1.0,
1.0,0.03844171,10500,0.12862362,3663.238744020462,9.998698,4991.837525813329,1.0,9.997396,0.35684916,100,-0.057408676,2406483,1.0,-121.71135,[-0.118  1.312 -2.529 -2.057 -1.466],-121.71135,105,,499.26,0.15026855,-0.046969254,-2.4487305,0.99852,-1.8310546e-06,1.0,1.0,
1.0,0.04445224,10600,0.40637103,3734.587644338608,9.998549,4989.266637806353,1.0000079,9.997099,0.6342807,100,-0.059768427,2456384,1.0,-121.7119,[-0.118  1.312 -2.529 -2.057 -1.466],-121.7119,106,,499.01,0.16772461,-0.046969254,-5.9818726,0.99802,-5.1879884e-05,1.0,0.9999907,1.6155909e-06
1.0,0.071510084,10700,1.4826387,3805.741319656372,9.997735,4973.056828890385,1.0,9.99547,1.2115402,100,-0.13100718,2506127,1.0,-121.773224,[-0.118  1.312 -2.529 -2.057 -1.466],-121.773224,107,,497.43,0.32232666,-0.046969254,-10.698486,0.99486,2.3193359e-05,1.0,1.0,
0.99584556,0.11659827,10800,9640.317,3876.433267593384,9.998084,4930.244637722832,1.1704583,9.996168,97.825966,100,-9.913626,2555440,1.0045508,-131.57457,[-0.118  1.312 -2.529 -2.057 -1.466],-131.59486,108,,493.13,10.102783,-0.048251376,-973.31104,0.9877784,3.234863e-05,1.0115511,0.81311154,0.039905064
1.0,0.0077457204,10900,0.0062778443,3948.286038160324,9.99911,4999.14559209412,1.0,9.99822,0.078838445,100,-0.03288496,2605437,1.0,-121.69183,[-0.117  1.311 -2.53  -2.057 -1.467],-121.69183,109,,499.97,0.083618164,-0.048251376,-0.32617188,0.99994,1.4648437e-05,1.0,1.0,
1.0,0.007745702,11000,0.005116481,4020.1090779304504,9.999118,4999.147551855502,1.0,9.998236,0.071170956,100,-0.033665754,2655434,1.0,-121.69271,[-0.117  1.311 -2.53  -2.057 -1.467],-121.69271,110,,499.97,0.091308594,-0.048251376,-0.30578613,0.99994,0.00011962891,1.0,1.0,
0.9974176,0.112633295,11100,8349.745,4090.900787115097,9.998368,4937.382493126943,1.7517203,9.996737,97.83205,100,-9.183558,2704817,1.0340965,-131.037,[-0.117  1.311 -2.53  -2.057 -1.467],-131.53262,111,,493.83,10.011414,-0.05045561,-973.4033,1.0037851,2.0751953e-05,1.0491879,0.6396775,0.1235857
1.0,0.028969996,11200,0.09667255,4164.8583743572235,9.998861,4995.1196226162065,1.0,9.997723,0.3093637,100,-0.04458491,2754775,1.0,-121.70051,[-0.117  1.297 -2.523 -2.039 -1.469],-121.70051,112,,499.58,0.11303711,-0.05045561,-2.9456787,0.99916,-2.6855469e-05,1.0,1.0,
1.0,0.037389696,11300,0.19682908,4236.562634706497,9.99871,4992.247715422682,1.0,9.997419,0.44143498,100,-0.047247767,2804705,1.0,-121.70133,[-0.117  1.297 -2.523 -2.039 -1.469],-121.70133,113,,499.3,0.1482544,-0.05045561,-4.125183,0.9986,6.1035155e-07,1.0,1.0,
1.0,0.058209665,11400,0.4379642,4307.851141452789,9.997884,4981.83512905774,1.0,9.995768,0.6584683,100,-0.058834307,2854535,1.0,-121.702866,[-0.117  1.297 -2.523 -2.039 -1.469],-121.702866,114,,498.3,0.23278809,-0.05045561,-5.1343384,0.9966,5.7983398e-05,1.0,1.0,
1.0,0.034039497,11500,0.08075053,4379.502842664719,9.998669,4993.424323981519,1.0,9.997337,0.2827455,100,-0.04079383,2904477,1.0,-121.694374,[-0.117  1.297 -2.523 -2.039 -1.469],-121.694374,115,,499.42,0.1362915,-0.05045561,-1.730835,0.99884,3.0517579e-06,1.0,1.0,
0.99455625,0.070731185,11600,0.3064523,4450.825744390488,9.997481,4975.635419573122,1.7158551,9.994963,0.99121004,100,0.011583594,2954247,1.0421042,-121.65304,[-0.117  1.297 -2.523 -2.039 -1.469],-121.71287,116,,497.7,0.28778076,-0.051096182,-7.6105347,1.004048,-6.408691e-05,1.1813992,0.28346947,0.10511685
0.98313737,0.12678099,11700,1953.078,4521.9738001823425,9.998861,4943.430261515652,2.9427173,9.997723,84.91603,100,-4.5703387,3003688,1.1856997,-127.26644,[-0.113  1.298 -2.523 -2.039 -1.47 ],-130.28188,117,,494.41,8.71344,-0.05875448,-844.87085,1.0697734,-3.234863e-05,1.3951797,0.29667118,0.29790902
1.0,0.018970465,11800,0.024140505,4595.587721824646,9.998955,4997.5671842522825,1.0,9.99791,0.15458934,100,-0.027696766,3053670,1.0,-121.68475,[-0.117  1.293 -2.549 -2.045 -1.478],-121.68475,118,,499.82,0.09375,-0.05875448,-1.4033203,0.99964,2.5024414e-05,1.0,1.0,
1.000033,0.15789585,11900,18350.846,4664.9249494075775,9.998076,4878.452234246168,1.819388,9.996153,138.34482,100,-19.362858,3102465,1.060207,-141.21967,[-0.117  1.293 -2.549 -2.045 -1.478],-141.6172,119,,487.95,20.127136,-0.06362175,-973.26764,0.99685174,-1.953125e-05,1.1863745,0.49366847,0.13583052
0.9850069,0.13043246,12000,2521.3752,4734.931810379028,9.997918,4928.661594453711,2.7182107,9.995836,82.371925,100,-5.3559904,3151763,1.1303511,-127.650566,[-0.113  1.286 -2.56  -2.039 -1.483],-130.07858,120,,492.98,8.600159,-0.06796046,-819.43176,1.0362891,-1.0375977e-05,1.3476593,0.42767814,0.22265637
1.0035167,0.14352171,12100,7896.0654,4807.255524396896,9.9982195,4930.911022303585,5.774555,9.996439,97.8287,100,-8.885871,3201082,1.2031763,-130.97073,[-0.117  1.28  -2.593 -2.041 -1.487],-131.57146,121,,493.19,10.069397,-0.06944944,-973.34814,1.0411772,3.540039e-05,1.7845258,0.22285683,0.22947747
1.0,0.055768657,12200,0.7264903,4879.585744380951,9.998467,4983.517016279406,1.0,9.996935,0.84807944,100,-0.096560374,3250926,1.0,-121.74769,[-0.111  1.288 -2.643 -2.054 -1.488],-121.74769,122,,498.44,0.21636963,-0.06944944,-7.399597,0.99688,-6.713867e-06,1.0,1.0,
1.0,0.044003237,12300,0.19068943,4951.557680130005,9.998691,4989.528807942691,1.0,9.997381,0.4344976,100,-0.05136232,3300829,1.0,-121.70521,[-0.111  1.288 -2.643 -2.054 -1.488],-121.70521,123,,499.03,0.15075684,-0.06944944,-3.2178345,0.99806,-1.2817382e-05,1.0,1.0,
0.99999994,0.04238693,12400,0.32221147,5022.654625415802,9.999083,4990.426800461863,1.0001708,9.998165,0.5649285,100,-0.093730435,3350739,1.0,-121.75234,[-0.111  1.288 -2.643 -2.054 -1.488],-121.752365,124,,499.1,0.1564331,-0.06944943,-4.7003784,0.9982,-6.347656e-05,1.0,0.9997227,2.3173818e-05
0.9999996,0.051312592,12500,0.5960236,5058.013857603073,9.998661,4986.014341147684,1.0000241,9.997322,0.76819104,100,-0.09647519,3400607,1.0,-121.74996,[-0.111  1.288 -2.643 -2.054 -1.488],-121.74997,125,,498.68,0.19006348,-0.06944944,-6.251709,0.99736,-4.3945314e-05,1.0,0.9999261,8.778553e-06
1.0,0.05905723,12600,0.5225426,5094.522424936295,9.99844,4981.610342123956,1.0,9.99688,0.7192634,100,-0.10353316,3450432,1.0,-121.754326,[-0.111  1.288 -2.643 -2.054 -1.488],-121.754326,126,,498.25,0.23327637,-0.06944944,-3.8840942,0.9965,2.9296874e-05,1.0,1.0,
1.0034372,0.10383646,12700,9775.315,5136.711950063705,9.998858,4944.921449133261,1.1388332,9.997717,98.830864,100,-9.92147,3499888,1.0018424,-131.58997,[-0.111  1.288 -2.643 -2.054 -1.488],-131.62398,127,,494.56,10.055542,-0.07034135,-983.348,0.9900423,1.8920899e-05,1.0022885,0.8305409,0.033854518
1.0,0.038181733,12800,0.2973519,5206.83313202858,9.998866,4992.015166910129,1.0,9.997732,0.5425628,100,-0.05820801,3549815,1.0,-121.71419,[-0.111  1.284 -2.643 -2.05  -1.489],-121.71419,128,,499.27,0.13201904,-0.07034135,-5.2388916,0.99854,-6.1035155e-07,1.0,1.0,
1.0011873,0.11076887,12900,6257.798,5275.796577215195,9.9988165,4949.202987778482,2.1552746,9.997633,97.83995,100,-7.907336,3599314,1.1219273,-130.18497,[-0.111  1.284 -2.643 -2.05  -1.489],-131.4893,129,,494.99,9.916748,-0.07748252,-973.4949,1.0431038,1.0375977e-05,1.2382095,0.32025495,0.23859529
1.0,0.03096934,13000,0.10606871,5348.656001091003,9.999093,4994.633858295747,1.0,9.998186,0.32404286,100,-0.05446939,3649266,1.0,-121.71321,[-0.115  1.291 -2.663 -2.064 -1.496],-121.71321,130,,499.52,0.11291504,-0.07748252,-3.0056152,0.99904,4.8217775e-05,1.0,1.0,
0.9900506,0.12737316,13100,9857.406,5417.70566368103,9.998094,4924.047853305828,1.7688518,9.996187,98.81774,100,-9.916499,3698517,1.0746483,-131.60439,[-0.115  1.291 -2.663 -2.064 -1.496],-131.72179,131,,492.51,10.228638,-0.07666012,-983.1649,1.0002966,2.4414063e-05,1.3041499,0.22025816,0.124919035
1.014917,0.101502076,13200,8078.597,5488.117364645004,9.999339,4949.755488807521,1.5105104,9.998678,97.84287,100,-9.011618,3748019,1.033728,-130.91176,[-0.11   1.291 -2.663 -2.065 -1.496],-131.52063,132,,495.02,9.894775,-0.078521766,-973.5241,1.0071491,-2.1362304e-05,1.0460349,0.62061644,0.12611516
0.9537931,1.7516891,13300,1787.3444,5559.157613039017,9.998886,4946.834493712662,4.9734936,9.997772,81.54937,100,-4.221189,3797494,4.108955,-126.94399,[-0.111  1.303 -2.69  -2.081 -1.497],-129.88211,133,,494.75,8.305847,-0.08178135,-811.4016,1.3582863,3.479004e-05,65.12339,0.017323345,0.3311244
0.9911755,0.13797478,13400,9498.529,5616.46092414856,9.997934,4921.066964514813,3.5507483,9.995869,98.8179,100,-9.795289,3846716,1.1380464,-131.5702,[-0.128  1.303 -2.731 -2.08  -1.501],-131.74252,134,,492.22,10.275269,-0.08289282,-983.1264,1.0135663,3.2958986e-05,1.5472033,0.22379354,0.16890176
0.97211236,0.13674459,13500,6669.3003,5652.719295024872,9.99752,4921.166448240874,2.0213037,9.995041,97.82312,100,-8.186944,3895941,1.1342206,-130.60315,[-0.121  1.291 -2.737 -2.066 -1.502],-131.55905,135,,492.25,10.132629,-0.090121195,-973.28406,1.0468935,3.0517578e-05,1.183542,0.2891751,0.25647384
1.0,0.04769297,13600,0.6687031,5721.966252326965,9.998349,4987.661335822331,1.0,9.996698,0.813649,100,-0.042684168,3945827,1.0,-121.69238,[-0.117  1.267 -2.729 -2.036 -1.509],-121.69238,136,,498.86,0.17980957,-0.090121195,-7.9120483,0.99772,-5.3710937e-05,1.0,1.0,
1.0,0.036032666,13700,0.10037395,5792.820639133453,9.998553,4992.65999585569,1.0,9.997107,0.31523183,100,0.0009350413,3995762,1.0,-121.65124,[-0.117  1.267 -2.729 -2.036 -1.509],-121.65124,137,,499.35,0.11352539,-0.090121195,-2.2565918,0.9987,-1.0375977e-05,1.0,1.0,
1.0,0.06168935,13800,0.52695614,5863.927078485489,9.998133,4979.850696928836,1.0,9.996265,0.7222778,100,-0.080792665,4045571,1.0,-121.72785,[-0.117  1.267 -2.729 -2.036 -1.509],-121.72785,138,,498.09,0.2409668,-0.090121195,-5.032837,0.99618,3.540039e-05,1.0,1.0,
1.0,0.030318767,13900,0.071883805,5933.154373168945,9.999145,4994.856234908371,1.0,9.998289,0.26675892,100,-0.044786014,4095525,1.0,-121.704155,[-0.117  1.267 -2.729 -2.036 -1.509],-121.704155,139,,499.54,0.10217285,-0.090121195,-2.2350464,0.99908,7.751465e-05,1.0,1.0,
1.0,0.057869185,14000,0.4493335,6001.830972194672,9.998355,4982.261300035469,1.0,9.99671,0.66695917,100,-0.07520531,4145357,1.0,-121.72497,[-0.117  1.267 -2.729 -2.036 -1.509],-121.72497,140,,498.32,0.2130127,-0.090121195,-4.535034,0.99664,-1.7700195e-05,1.0,1.0,
0.99557525,0.114405505,14100,8297.512,6072.0503261089325,9.9987545,4938.1702198474595,1.653534,9.997509,97.83461,100,-9.144817,4194746,1.0635647,-131.15271,[-0.117  1.267 -2.729 -2.036 -1.509],-131.55557,141,,493.89,9.994751,-0.09374489,-973.42426,1.0153472,6.1035157e-06,1.137066,0.46342158,0.16839984
1.0,0.052274097,14200,0.67923975,6146.992217302322,9.998927,4985.649805406459,1.0,9.997854,0.82003134,100,-0.12704058,4244609,1.0,-121.78376,[-0.113  1.248 -2.736 -2.013 -1.513],-121.78376,142,,498.63,0.19989014,-0.09374489,-6.9537964,0.99726,3.7841797e-05,1.0,1.0,
1.0,0.032843478,14300,0.082506634,6197.090874195099,9.998997,4993.9808136646125,1.0,9.997993,0.28580338,100,-0.03169068,4294555,1.0,-121.68926,[-0.113  1.248 -2.736 -2.013 -1.513],-121.68926,143,,499.46,0.10467529,-0.09374489,-2.00708,0.99892,7.873535e-05,1.0,1.0,
1.0,0.02529016,14400,0.04175134,6268.899756193161,9.99896,4996.161777468378,1.0,9.997919,0.20331392,100,-0.020292278,4344523,1.0,-121.677414,[-0.113  1.248 -2.736 -2.013 -1.513],-121.677414,144,,499.68,0.101989746,-0.09374489,-1.8353882,0.99936,2.6245118e-05,1.0,1.0,
1.0051781,0.11281441,14500,9511.546,6337.802130222321,9.998339,4935.563189853679,1.3254528,9.996677,98.82614,100,-9.797262,4393888,1.0134927,-131.53539,[-0.113  1.248 -2.736 -2.013 -1.513],-131.62527,145,,493.65,10.11261,-0.09716184,-983.28876,0.9940981,9.155274e-06,1.0148014,0.75397885,0.074910745
1.0,0.05150573,14600,0.4844973,6408.5958070755005,9.998743,4985.95617913318,1.0,9.997486,0.69257236,100,-0.09221067,4443755,1.0,-121.7467,[-0.113  1.246 -2.736 -2.014 -1.516],-121.7467,146,,498.67,0.1828003,-0.09716184,-5.504944,0.99734,-6.958008e-05,1.0,1.0,
1.0,0.043775618,14700,0.28375784,6479.581936120987,9.998785,4989.677036263538,1.0,9.99757,0.53002363,100,-0.052334923,4493659,1.0,-121.70734,[-0.113  1.246 -2.736 -2.014 -1.516],-121.70734,147,,499.04,0.14788818,-0.09716184,-4.7283936,0.99808,1.586914e-05,1.0,1.0,
0.99369794,0.10231323,14800,9592.016,6528.937541246414,9.998748,4946.568715289915,1.211907,9.997496,97.8404,100,-9.784923,4543132,1.0046792,-131.46078,[-0.113  1.246 -2.736 -2.014 -1.516],-131.4812,148,,494.73,9.924927,-0.096471906,-973.49805,0.99118936,6.713867e-06,1.0173858,0.7500254,0.037240956
1.0105083,0.11787681,14900,8990.303,6565.200317621231,9.998334,4932.063758237508,1.9072529,9.996668,97.83171,100,-9.491557,4592462,1.0483267,-131.30093,[-0.113  1.245 -2.737 -2.014 -1.515],-131.59311,149,,493.3,10.089172,-0.100072764,-973.33954,1.0025554,4.4555665e-05,1.1220584,0.3028222,0.14206319
1.0,0.061040856,15000,0.7978978,6603.2604367733,9.998558,4980.465645177798,1.0,9.997116,0.8887767,100,-0.11585173,4642275,1.0,-121.76809,[-0.11   1.241 -2.748 -2.014 -1.519],-121.76809,150,,498.13,0.23535156,-0.100072764,-5.9086914,0.99626,1.586914e-05,1.0,1.0,
1.0,,15100,0.0028921317,6639.688546657562,0.015203476,4999.672907942732,1.0,0.014783859,0.05350449,100,-0.054448083,4692275,1.0,-0.23942845,[-0.11   1.241 -2.748 -2.014 -1.519],-0.23942845,151,1.0,500.0,0.06506348,-0.100072764,-0.17224121,1.0,-4.272461e-05,1.0,1.0,
1.0074217,0.10341006,15200,9007.79,6676.34134054184,9.9989805,4946.080602430812,1.2438657,9.997961,97.84081,100,-9.502638,4741742,1.0123013,-131.25395,[-0.11   1.241 -2.748 -2.014 -1.519],-131.50583,152,,494.67,9.925964,-0.100910075,-973.5002,0.9955489,-6.286621e-05,1.0195917,0.7270047,0.07288525
1.0025151,0.101639524,15300,9470.835,6713.510707616806,9.9989395,4948.16189494888,1.4559524,9.997879,98.83365,100,-9.740689,4791230,1.018217,-131.49759,[-0.11   1.24  -2.767 -2.017 -1.52 ],-131.59923,153,,494.88,10.020569,-0.104472764,-983.3819,0.9979607,-7.080078e-05,1.0288686,0.70884806,0.08920272
1.0013367,0.10065104,15400,9795.581,6765.6517329216,9.999156,4948.469308748463,1.1993113,9.998312,98.8343,100,-9.922112,4840720,1.0038186,-131.60114,[-0.111  1.239 -2.767 -2.018 -1.523],-131.61696,154,,494.9,10.007141,-0.10333828,-983.3883,0.99143505,-6.286621e-05,1.0076745,0.8576697,0.04031876
1.0,0.043777034,15500,0.236502,6836.98477935791,9.998781,4989.677130797312,1.0,9.997562,0.4838747,100,-0.05039236,4890624,1.0,-121.705345,[-0.111  1.236 -2.768 -2.014 -1.522],-121.705345,155,,499.04,0.13946533,-0.10333828,-3.5048218,0.99808,7.3242186e-06,1.0,1.0,
0.99945873,0.110579506,15600,9644.712,6906.441260814667,9.998776,4937.982228390856,1.35236,9.997553,98.82754,100,-9.876777,4940011,1.0119733,-131.57593,[-0.111  1.236 -2.768 -2.014 -1.522],-131.65863,156,,493.87,10.10437,-0.10332683,-983.3043,0.9919869,-7.751465e-05,1.0306262,0.71459496,0.062906936
0.9982986,0.058995485,15700,0.15242782,6964.0381731987,9.998555,4983.4653151396915,1.5397046,9.99711,0.73214895,100,-0.021811038,4989854,1.0400102,-121.69513,[-0.109  1.228 -2.769 -2.005 -1.522],-121.7392,157,,498.43,0.20452881,-0.10321509,-5.6331177,1.0051119,-4.0283205e-05,1.1621426,0.3783145,0.09340755
1.0,0.056122627,15800,0.7283161,7035.174509525299,9.998999,4983.580835403454,1.0,9.997997,0.8491407,100,-0.13613772,5039696,1.0,-121.79373,[-0.105  1.229 -2.769 -2.005 -1.522],-121.79373,158,,498.42,0.20855713,-0.10321509,-6.114624,0.99684,7.3242186e-06,1.0,1.0,
1.0023283,0.112745486,15900,9871.244,7106.800958395004,9.998772,4936.478152900246,1.4612168,9.997543,98.82668,100,-9.959164,5089068,1.0281153,-131.63231,[-0.105  1.229 -2.769 -2.005 -1.522],-131.6732,159,,493.72,10.11322,-0.10262331,-983.2891,0.99362826,8.544922e-06,1.1304971,0.4079283,0.07601629
1.0,0.009999497,16000,0.005011746,7179.892206430435,9.9993925,4999.078777844524,1.0,9.998785,0.070437774,100,-0.038992036,5139063,1.0,-121.70138,[-0.102  1.229 -2.769 -2.004 -1.522],-121.70138,160,,499.95,0.07220459,-0.10262331,-0.4041748,0.9999,5.3710937e-05,1.0,1.0,
1.0,0.045777597,16100,0.8333793,7252.939966917038,9.99916,4988.962210631471,1.0,9.99832,0.90832037,100,-0.12689477,5188958,1.0,-121.786446,[-0.102  1.229 -2.769 -2.004 -1.522],-121.786446,161,,498.95,0.18371582,-0.10262331,-8.886536,0.9979,-7.324219e-05,1.0,1.0,
1.0,0.03128953,16200,0.08517574,7326.66367149353,9.999158,4994.562692071306,1.0,9.998316,0.29038864,100,-0.054554507,5238909,1.0,-121.71409,[-0.102  1.229 -2.769 -2.004 -1.522],-121.71409,162,,499.51,0.11224365,-0.10262331,-2.151062,0.99902,-6.1035155e-07,1.0,1.0,
0.99999607,0.10066681,16300,9866.879,7388.881247758865,9.998973,4948.175871355074,1.0003821,9.997946,98.8346,100,-9.936176,5288397,0.99988204,-131.59274,[-0.102  1.229 -2.769 -2.004 -1.522],-131.59349,163,,494.88,10.012268,-0.10262301,-983.39124,0.9897405,5.1879884e-05,0.99999976,0.9997351,6.3349704e-05
1.0055071,0.14890423,16400,16932.092,7460.429492712021,9.9989605,4898.077516613035,2.4491389,9.997921,139.06526,100,-18.502258,5337384,1.089721,-140.64764,[-0.102  1.229 -2.769 -2.004 -1.522],-141.527,164,,489.87,19.944092,-0.106878385,-973.4564,1.0190201,-2.5024414e-05,1.18593,0.43170974,0.19475396
