InitialReturnMin,MaxD2w0t,InitialReturnStd,InitialReturnMean,EpThisIter,ReturnStepMax,StdD2w0t,J_sample_variance,EpRewMean,MinD2w0t,InitialReturnMax,StdIW,TimestepsSoFar,MaxIW,EpLenMean,Bound,EpisodesSoFar,InitialBound,TimeElapsed,ReturnMeanIW,MeanEntropy,MeanIW,Iteration,ReturnStepMaxmin,EmpiricalD2,MinIW,MeanD2w0t,Weights
-0.13848877,1.0,0.05108019,3.112793e-05,100,0.017904282,,0.0026351889,4999.631839246399,1.0,0.070495605,,6995204,1.0,500.0,-0.27235457,16500,-0.27235457,8126.4650847911835,-0.05451358,0.12131856,1.0,165,0.017424583,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-983.3942,1.0,98.83485,-1.3427734e-05,100,9.999325,0.0993983,9866.999,4949.640817331643,,9.996216,,7044705,1.0,495.01,-131.62979,16600,-131.62979,8198.856078863144,-9.968228,0.12131856,1.0,166,9.99865,1.0,1.0,0.99002,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.17572021,1.0,0.052403975,0.00013793945,100,0.018755913,,0.002774363,4999.633934698088,1.0,0.06933594,,7094705,1.0,500.0,-0.28090104,16700,-0.28090104,8252.550414085388,-0.05269827,0.12131856,1.0,167,0.018276215,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.12738037,1.0,0.047210295,-2.4414062e-06,100,0.015882492,,0.0022515825,4999.640024014853,1.0,0.062072754,,7144705,1.0,500.0,-0.24634321,16800,-0.24634321,8288.966727495193,-0.053101283,0.12131856,1.0,168,0.015412331,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.22540283,1.0,0.061312914,5.6152345e-05,100,0.019587517,,0.0037972443,4999.6116070807075,1.0,0.0736084,,7194705,1.0,500.0,-0.2986457,16900,-0.2986457,8325.852696418762,-0.06032483,0.12131856,1.0,169,0.019062042,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.22796631,1.0,0.051609535,9.765625e-06,100,0.01908493,,0.0026913015,4999.632752884463,1.0,0.06677246,,7244705,1.0,500.0,-0.2867346,17000,-0.2867346,8362.17500424385,-0.054528687,0.12131856,1.0,170,0.01859951,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.17480469,1.0,0.05307684,1.8310546e-06,100,0.016739845,,0.0028455001,4999.631969974403,1.0,0.06463623,,7294705,1.0,500.0,-0.25759786,17100,-0.25759786,8400.37380695343,-0.053924546,0.12131856,1.0,171,0.016249657,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.17749023,1.0,0.051539317,-2.9907227e-05,100,0.018752098,,0.0026823876,4999.640823387336,1.0,0.061523438,,7344705,1.0,500.0,-0.2834375,17200,-0.2834375,8469.164965867996,-0.05528113,0.12131856,1.0,172,0.018292427,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.1459961,1.0,0.048788935,-4.272461e-06,100,0.01768303,,0.0024042572,4999.633178342325,1.0,0.0680542,,7394705,1.0,500.0,-0.27275133,17300,-0.27275133,8513.075995445251,-0.057602305,0.12131856,1.0,173,0.017203331,1.0,1.0,1.0,[-0.02   0.663 -2.81  -1.867 -1.298]
-0.5685425,1.0,0.07854748,-4.333496e-05,100,9.999309,0.010953498,0.006233131,4998.926760677223,,0.07305908,,7444699,1.0,499.94,-121.7006,17400,-121.7006,8582.445084571838,-0.03922769,0.12131856,1.0,174,9.998617,1.0,1.0,0.99988,[-0.02   0.663 -2.81  -1.867 -1.298]
-973.5081,1.0251266,97.84126,-7.324219e-05,100,9.999303,0.09988268,9366.82,4949.729990742222,,9.906494,0.07116185,7494201,1.3114955,495.02,-131.449,17500,-131.53256,8651.880216360092,-9.715284,0.119327664,0.99792033,175,9.998606,1.0109074,0.6977882,0.99526453,[-0.02   0.663 -2.81  -1.867 -1.298]
-22.854065,1.1838284,2.2973795,-6.7749024e-05,100,9.99933,0.057143066,0.8923146,4984.639913393575,,0.28381348,0.09465803,7544052,1.3569734,498.51,-121.82505,17600,-121.91921,8721.769886493683,-0.121390305,0.11895251,0.9898222,176,9.998659,1.0269469,0.3664369,1.005304,[-0.021  0.661 -2.816 -1.867 -1.3  ]
-0.20263672,1.0,0.053252768,-1.0986329e-05,100,0.01935196,,0.002864028,4999.627390864513,1.0,0.0647583,,7594052,1.0,500.0,-0.2906738,17700,-0.2906738,8792.269300222397,-0.05521894,0.11895251,1.0,177,0.01886177,1.0,1.0,1.0,[-0.017  0.662 -2.816 -1.867 -1.3  ]
-0.20251465,1.0,0.052681617,1.2817382e-05,100,0.017148972,,0.002803635,4999.637123309428,1.0,0.059143066,,7644052,1.0,500.0,-0.26280084,17800,-0.26280084,8862.60173034668,-0.0541497,0.11895251,1.0,178,0.016674042,1.0,1.0,1.0,[-0.017  0.662 -2.816 -1.867 -1.3  ]
-983.3848,1.0130029,98.83397,-3.234863e-05,100,9.999113,0.10117852,9640.993,4948.135766114277,,10.001038,0.06075086,7693539,1.2842342,494.87,-131.55038,17900,-131.61563,8932.789078950882,-9.842628,0.11669913,1.0009614,179,9.998226,1.0076082,0.77395225,0.99350125,[-0.017  0.662 -2.816 -1.867 -1.3  ]
-0.1237793,1.0,0.046762165,-2.5634765e-05,100,0.019553185,,0.0022085647,4999.629659893448,1.0,0.07208252,,7743539,1.0,500.0,-0.29373792,18000,-0.29373792,8981.93253159523,-0.05583475,0.11669913,1.0,180,0.019069672,1.0,1.0,1.0,[-0.018  0.658 -2.816 -1.863 -1.302]
-973.5093,1.0183644,97.84138,2.8076172e-05,100,9.999274,0.09967547,9504.807,4949.71561047181,,9.898315,0.06352961,7793041,1.4085554,495.02,-131.48593,18100,-131.52872,9017.811939001083,-9.782982,0.11480176,0.995704,181,9.9985485,1.0074515,0.7668088,0.9934836,[-0.018  0.658 -2.816 -1.863 -1.302]
-983.39813,1.0,98.83525,4.0893556e-05,100,9.999315,0.099399395,9867.071,4949.637132962845,,9.99884,6.855171e-06,7842542,1.0000397,495.01,-131.62479,18200,-131.62479,9054.207178115845,-9.963333,0.11480175,1.0000001,182,9.998631,1.0,0.99998105,0.99002,[-0.019  0.657 -2.816 -1.864 -1.304]
-973.5191,1.0130273,97.84236,-4.8217775e-05,100,9.999323,0.09952362,9547.514,4949.7405357296175,,9.900879,0.04508965,7892044,1.2392704,495.02,-131.49084,18300,-131.5247,9090.083458662033,-9.800517,0.11430115,1.000343,183,9.998646,1.0044652,0.83447033,0.99213517,[-0.019  0.657 -2.816 -1.864 -1.304]
-1.1350708,1.0,0.12867963,2.380371e-05,100,9.999309,0.017318644,0.016726,4998.027909865419,,0.07501221,,7942029,1.0,499.85,-121.70791,18400,-121.70791,9127.13815832138,-0.04654037,0.11430115,1.0,184,9.998617,1.0,1.0,0.9997,[-0.02   0.655 -2.817 -1.865 -1.305]
-973.52405,1.0304234,97.84286,-2.0141602e-05,100,9.999364,0.10056564,8424.736,4949.760439130734,,9.894226,0.101004116,7991531,1.4172504,495.02,-131.02222,18500,-131.52419,9163.127915143967,-9.205869,0.11345911,1.0027455,185,9.998728,1.020716,0.6614822,1.0007775,[-0.02   0.655 -2.817 -1.865 -1.305]
-0.1303711,1.0,0.04233997,-9.094238e-05,100,0.018597603,,0.0018108273,4999.643974449176,1.0,0.066345215,,8041531,1.0,500.0,-0.272976,18600,-0.272976,9234.881711959839,-0.046699386,0.11345911,1.0,186,0.01813507,1.0,1.0,1.0,[-0.02   0.657 -2.849 -1.872 -1.305]
-983.40216,1.0111994,98.835655,9.399414e-05,100,9.99934,0.099603534,9772.856,4949.647945764199,,9.991028,0.046359874,8091032,1.2440209,495.01,-131.59818,18700,-131.62347,9306.674757957458,-9.913786,0.11175572,0.9968797,187,9.99868,1.0041802,0.8404994,0.9919592,[-0.02   0.657 -2.849 -1.872 -1.305]
-5.9942017,1.0,0.60429937,7.93457e-05,100,9.999124,0.0363092,0.368861,4992.837709622852,,0.12463379,1.2079827e-06,8140966,1.0000051,499.34,-121.73465,18800,-121.73465,9379.460419178009,-0.07553164,0.11175572,1.0,188,9.998247,1.0,0.99999183,0.99868,[-0.021  0.656 -2.849 -1.872 -1.307]
-0.17218018,1.0,0.047743373,3.6621093e-06,100,0.019309044,,0.0023019272,4999.651697578314,1.0,0.06695557,,8190966,1.0,500.0,-0.28621846,18900,-0.28621846,9451.250353813171,-0.05128577,0.11175572,1.0,189,0.018863678,1.0,1.0,1.0,[-0.021  0.656 -2.849 -1.872 -1.307]
-973.5229,1.0460155,97.842735,-7.324219e-05,100,9.999356,0.101706296,8235.057,4949.757405843793,,9.892334,0.12536348,8240468,1.7185652,495.02,-131.00494,19000,-131.52339,9522.761743545532,-9.101368,0.11173754,0.9979329,190,9.998713,1.0365396,0.63873017,1.0084636,[-0.021  0.656 -2.849 -1.872 -1.307]
-1.7312622,1.0,0.18152572,0.00010253906,100,9.99934,0.020971647,0.033285655,4997.344184011123,,0.091430664,,8290446,1.0,499.78,-121.715805,19100,-121.715805,9596.387459039688,-0.05405433,0.11173754,1.0,191,9.99868,1.0,1.0,0.99956,[-0.021  0.661 -2.879 -1.886 -1.307]
-0.18463135,1.0,0.046712134,4.8828124e-06,100,0.017677307,,0.0022049027,4999.658130013379,1.0,0.055603027,,8340446,1.0,500.0,-0.2684162,19200,-0.2684162,9668.888625621796,-0.053336795,0.11173754,1.0,192,0.017250061,1.0,1.0,1.0,[-0.021  0.661 -2.879 -1.886 -1.307]
-973.4957,1.0036906,97.84021,3.8452148e-05,100,9.999139,0.10175425,9554.713,4947.251345440239,,9.9157715,0.03251121,8389924,1.1184907,494.78,-131.4909,19300,-131.52777,9741.522935390472,-9.811771,0.11108822,0.9995117,193,9.998278,1.0019265,0.88713235,0.9906324,[-0.021  0.661 -2.879 -1.886 -1.307]
-963.7268,1.0152059,96.85841,2.4414063e-05,100,9.999176,0.10227575,8661.565,4947.16610720861,,9.813721,0.07050673,8439401,1.3193386,494.77,-131.06714,19400,-131.41951,9812.508600473404,-9.330581,0.10906443,1.0074885,194,9.998352,1.0094965,0.7795173,0.99439234,[-0.021  0.658 -2.88  -1.883 -1.308]
-983.40015,1.0008909,98.83545,-2.1362304e-05,100,9.999357,0.099426225,9853.049,4949.65748178025,,9.995789,0.015960522,8488902,1.088536,495.01,-131.6235,19500,-131.6275,9849.726743221283,-9.958505,0.10977974,1.0015835,195,9.998714,1.0005419,0.94648653,0.9902787,[-0.021  0.658 -2.905 -1.882 -1.31 ]
-983.4041,1.0,98.83584,4.699707e-05,100,9.999366,0.09940006,9864.53,4949.6615553569645,,9.99054,0.0028257582,8538403,1.0146426,495.01,-131.6231,19600,-131.62444,9885.793978214264,-9.961036,0.109907255,1.0001181,196,9.998732,1.0,0.9906562,0.99002,[-0.021  0.657 -2.905 -1.882 -1.309]
-0.1408081,1.0,0.043885946,2.6245118e-05,100,0.01637268,,0.0019450994,4999.657683043028,1.0,0.059631348,,8588403,1.0,500.0,-0.24981594,19700,-0.24981594,9922.404521226883,-0.050609894,0.109907255,1.0,197,0.015939713,1.0,1.0,1.0,[-0.021  0.657 -2.905 -1.882 -1.309]
-983.383,1.0100965,98.83386,-7.080078e-05,100,9.999172,0.10171788,9709.992,4947.4646551450205,,10.008667,0.050590098,8637883,1.2196498,494.8,-131.57751,19800,-131.62407,9958.149266004562,-9.885893,0.10807481,1.005285,198,9.998344,1.0051588,0.82564855,0.9921081,[-0.021  0.657 -2.905 -1.882 -1.309]
-0.15551758,1.0,0.046967186,1.0375977e-05,100,0.019080162,,0.002227668,4999.659746528591,1.0,0.06237793,,8687883,1.0,500.0,-0.28679675,19900,-0.28679675,9994.728536128998,-0.05464886,0.10807481,1.0,199,0.01865387,1.0,1.0,1.0,[-0.022  0.655 -2.905 -1.879 -1.311]
-2.1018066,1.0,0.21580875,4.8828126e-05,100,9.999383,0.023230594,0.04704364,4996.864454799618,,0.079833984,,8737856,1.0,499.73,-121.71941,20000,-121.71941,10031.09527850151,-0.05714712,0.10807481,1.0,200,9.998766,1.0,1.0,0.99946,[-0.022  0.655 -2.905 -1.879 -1.311]
-973.5199,1.015688,97.84244,-3.601074e-05,100,9.999359,0.099745154,9481.413,4949.761292254269,,9.894226,0.056522463,8787358,1.204231,495.02,-131.47935,20100,-131.52824,10066.899875879288,-9.769687,0.10541217,0.9998187,201,9.998718,1.0086288,0.80827653,0.9941289,[-0.022  0.655 -2.905 -1.879 -1.311]
-983.39594,1.0288261,98.83503,3.3569337e-05,100,9.999365,0.10078247,9196.731,4949.6588795944945,,9.996704,0.11056516,8836859,1.4374466,495.01,-131.45724,20200,-131.6325,10102.897322654724,-9.626813,0.10278328,1.0059867,202,9.99873,1.0224857,0.6939547,1.0016925,[-0.023  0.654 -2.905 -1.879 -1.314]
-9.343384,1.0602441,0.95415294,8.544922e-06,100,9.998978,0.048850983,0.33885425,4987.664132575636,,0.1843872,0.06346246,8886742,1.2037213,498.83,-121.74437,20300,-121.772156,10158.902312755585,-0.06893301,0.102758884,0.9976547,203,9.997955,1.0112281,0.54478735,1.0011392,[-0.022  0.646 -2.904 -1.867 -1.316]
-963.69244,1.1864419,137.67026,1.953125e-05,100,9.999169,0.15310922,13355.092,4899.868167036355,,19.723022,0.25260404,8935746,2.2776556,490.04,-138.89944,20400,-141.33423,10230.43308377266,-16.424389,0.09697844,0.9718444,204,9.998339,1.1252738,0.28915903,1.0421245,[-0.02   0.646 -2.904 -1.867 -1.316]
-2.458496,1.0,0.25161436,4.699707e-05,100,9.999402,0.0248923,0.063946225,4996.47178414065,,0.08898926,,8985715,1.0,499.69,-121.72221,20500,-121.72221,10303.321090221405,-0.05971037,0.09697844,1.0,205,9.998804,1.0,1.0,0.99938,[-0.022  0.651 -2.967 -1.882 -1.322]
-973.5218,1.0471543,97.84263,4.5776367e-05,100,9.999394,0.10162181,7667.252,4949.775628704647,,9.89209,0.1332052,9035217,1.5182776,495.02,-130.722,20600,-131.5283,10373.316338539124,-8.786725,0.094416335,1.0018924,206,9.998789,1.0347954,0.6245946,1.0080937,[-0.022  0.651 -2.967 -1.882 -1.322]
-0.17462158,1.0,0.04435398,-7.446289e-05,100,0.018013954,,0.001986194,4999.6755424636685,1.0,0.06072998,,9085217,1.0,500.0,-0.27463228,20700,-0.27463228,10443.601401805878,-0.055456884,0.094416335,1.0,207,0.01762867,1.0,1.0,1.0,[-0.022  0.654 -3.01  -1.891 -1.325]
-0.10845947,1.0,0.041396108,7.751465e-05,100,0.016069412,,0.0017310901,4999.682255243182,1.0,0.05206299,,9135217,1.0,500.0,-0.24525896,20800,-0.24525896,10516.27701830864,-0.04974277,0.094416335,1.0,208,0.01568222,1.0,1.0,1.0,[-0.022  0.654 -3.01  -1.891 -1.325]
-0.14068604,1.0,0.050152767,-4.2114258e-05,100,0.01793003,,0.002540344,4999.678938856518,1.0,0.061035156,,9185217,1.0,500.0,-0.2777844,20900,-0.2777844,10554.112254619598,-0.05963013,0.094416335,1.0,209,0.017544746,1.0,1.0,1.0,[-0.022  0.654 -3.01  -1.891 -1.325]
-973.5267,1.0038881,97.843124,2.0141602e-05,100,9.999424,0.09935182,9621.751,4949.789687797566,,9.890686,0.022286696,9234719,1.1228036,495.02,-131.50871,21000,-131.52756,10591.410139799118,-9.8401575,0.094975665,0.99697125,210,9.998848,1.001158,0.92778057,0.990524,[-0.022  0.654 -3.01  -1.891 -1.325]
-973.4654,1.1360775,139.0665,-4.8828124e-06,100,9.998994,0.14125903,19320.205,4899.5823837911275,,19.931824,0.08284771,9283721,1.8922803,490.02,-141.46622,21100,-141.52171,10628.44358921051,-19.754719,0.09456958,0.99248827,211,9.997988,1.0197499,0.8063984,0.9868802,[-0.023  0.653 -3.01  -1.89  -1.324]
-983.20154,1.1003166,98.837364,5.0048828e-05,100,9.999228,0.11735371,8363.502,4935.4889231218895,,10.193726,0.18148871,9333081,1.8554777,493.6,-131.27606,21200,-131.81157,10665.844011068344,-9.245481,0.08881309,1.0079871,212,9.998455,1.0637634,0.42220223,1.017278,[-0.025  0.649 -3.01  -1.886 -1.324]
-0.10583496,1.0,0.03600549,-6.713867e-06,100,0.017305374,,0.0013095042,4999.704602864829,1.0,0.053222656,,9383081,1.0,500.0,-0.26065847,21300,-0.26065847,10704.498775959015,-0.05010436,0.08881309,1.0,213,0.016967773,1.0,1.0,1.0,[-0.023  0.638 -3.013 -1.871 -1.33 ]
-13.881165,1.0785823,1.3958803,-5.7983398e-05,100,9.99942,0.047915477,0.73700845,4988.384684723175,,0.20123291,0.06430817,9432969,1.3564935,498.88,-121.80414,21400,-121.8366,10756.954907178879,-0.119616486,0.08819538,1.0022825,214,9.99884,1.0112787,0.50400805,1.0013344,[-0.023  0.638 -3.013 -1.871 -1.33 ]
-983.37146,1.0029408,98.833275,-4.333496e-05,100,9.999222,0.10379338,9793.807,4945.188305888428,,10.024231,0.04413795,9482426,1.1385171,494.57,-131.62263,21500,-131.64111,10831.586217403412,-9.944845,0.08655336,0.99413717,215,9.998444,1.0027816,0.8052196,0.99053526,[-0.021  0.639 -3.013 -1.871 -1.331]
-983.37244,1.040586,98.83313,1.15966795e-05,100,9.999221,0.10521625,8897.009,4945.891951428716,,10.022705,0.11674696,9531890,1.4066699,494.64,-131.36389,21600,-131.63998,10901.536968708038,-9.473322,0.08178135,0.99660206,216,9.998442,1.0338744,0.65375847,1.0064341,[-0.021  0.638 -3.013 -1.871 -1.332]
-0.8084717,1.0,0.09285974,-4.8217775e-05,100,9.999422,0.014830566,0.008709908,4998.483017697029,,0.06286621,,9581879,1.0,499.89,-121.70545,21700,-121.70545,10973.254871368408,-0.04270229,0.08178135,1.0,217,9.998844,1.0,1.0,0.99978,[-0.02   0.63  -3.013 -1.861 -1.337]
-973.52795,1.033082,97.84325,-4.0283205e-05,100,9.999422,0.10063594,8937.884,4949.7891511328335,,9.885437,0.112803906,9631381,1.5454352,495.02,-131.3086,21800,-131.5271,11044.946533679962,-9.484204,0.0779438,0.9976695,218,9.998844,1.0218389,0.65116525,1.0012766,[-0.02   0.63  -3.013 -1.861 -1.337]
-0.10620117,1.0,0.04254008,1.4648437e-05,100,0.0169096,,0.001827526,4999.688679229821,1.0,0.06341553,,9681381,1.0,500.0,-0.26288122,21900,-0.26288122,11115.94231915474,-0.05714248,0.0779438,1.0,219,0.016536713,1.0,1.0,1.0,[-0.021  0.624 -3.015 -1.855 -1.341]
-18.58258,1.0894442,1.868207,3.0517578e-05,100,9.999442,0.052612793,0.6208028,4986.297618312962,,0.24145508,0.06651766,9731248,1.2018119,498.67,-121.80548,22000,-121.883675,11158.998334407806,-0.11198514,0.0777828,1.0031599,220,9.998884,1.0160352,0.4166176,1.0026478,[-0.021  0.624 -3.015 -1.855 -1.341]
-0.12536621,1.0,0.044985805,-9.765625e-06,100,0.016515732,,0.0020442484,4999.686594961568,1.0,0.0657959,,9781248,1.0,500.0,-0.25755286,22100,-0.25755286,11195.454822301865,-0.05660632,0.0777828,1.0,221,0.016145706,1.0,1.0,1.0,[-0.018  0.624 -3.015 -1.855 -1.341]
-0.1772461,1.0,0.043207295,-5.9204103e-05,100,0.017334938,,0.0018864212,4999.692778415141,1.0,0.057128906,,9831248,1.0,500.0,-0.26118335,22200,-0.26118335,11231.767414093018,-0.050269555,0.0777828,1.0,222,0.016976357,1.0,1.0,1.0,[-0.018  0.624 -3.015 -1.855 -1.341]
-973.47626,1.0079522,139.06802,-3.540039e-05,100,9.999224,0.14011863,19399.18,4899.697814558302,,19.918762,0.04194154,9880250,1.265409,490.02,-141.49084,22300,-141.53651,11267.279232025146,-19.806747,0.07804133,1.0026643,223,9.998447,1.0036609,0.8956066,0.9817958,[-0.018  0.624 -3.015 -1.855 -1.341]
-983.3734,1.004545,98.83291,-4.0893556e-05,100,9.998835,0.103093,9780.954,4945.696575131336,,10.024048,0.032624647,9929714,1.1544564,494.64,-131.56592,22400,-131.596,11304.181107521057,-9.894863,0.07770576,0.99771476,224,9.997669,1.0021952,0.87878644,0.9903325,[-0.019  0.621 -3.015 -1.85  -1.341]
-0.2019043,1.0,0.04632222,-3.8452148e-05,100,0.020494461,,0.0021680128,4999.705761398798,1.0,0.047912598,,9979714,1.0,500.0,-0.29679444,22500,-0.29679444,11340.913792848587,-0.04743878,0.07770576,1.0,225,0.020161629,1.0,1.0,1.0,[-0.018  0.618 -3.016 -1.846 -1.341]
-973.52954,1.0060015,97.84342,-1.953125e-05,100,9.999256,0.099800855,9568.009,4949.307924744677,,9.88916,0.02918937,10029212,1.1698426,494.98,-131.47437,22600,-131.50662,11376.950078964233,-9.793997,0.07784984,1.0024421,226,9.998512,1.0018945,0.9093933,0.9909757,[-0.018  0.618 -3.016 -1.846 -1.341]
-0.65808105,1.0,0.07937559,1.2207031e-06,100,9.999438,0.011830672,0.006364878,4998.891642902005,,0.05871582,,10079205,1.0,499.93,-121.702194,22700,-121.702194,11414.286535263062,-0.039255243,0.07784984,1.0,227,9.998877,1.0,1.0,0.99986,[-0.018  0.615 -3.017 -1.844 -1.341]
-1.322815,1.0,0.13943867,-0.00011047363,100,9.999453,0.018435895,0.019635422,4997.898836491612,,0.06781006,,10129188,1.0,499.83,-121.70921,22800,-121.70921,11449.957762479782,-0.046094887,0.07784984,1.0,228,9.998905,1.0,1.0,0.99966,[-0.018  0.615 -3.017 -1.844 -1.341]
-0.11273193,1.0,0.041559357,-3.479004e-05,100,0.020119667,,0.0017451409,4999.686456490176,1.0,0.060180664,,10179188,1.0,500.0,-0.30002296,22900,-0.30002296,11502.7889046669,-0.055227414,0.07784984,1.0,229,0.019744873,1.0,1.0,1.0,[-0.018  0.615 -3.017 -1.844 -1.341]
-0.9494629,1.0,0.10232532,7.3242186e-06,100,9.999462,0.01612271,0.010574153,4998.305134799093,,0.06085205,,10229175,1.0,499.87,-121.70082,23000,-121.70082,11571.147422790527,-0.037589516,0.07784984,1.0,230,9.998924,1.0,1.0,0.99974,[-0.018  0.615 -3.017 -1.844 -1.341]
-0.6730957,1.0,0.08206117,-3.3569337e-05,100,9.999417,0.013415723,0.0068016294,4998.6820779381505,,0.07080078,,10279166,1.0,499.91,-121.70929,23100,-121.70929,11641.101299285889,-0.04660217,0.07784984,1.0,231,9.998835,1.0,1.0,0.99982,[-0.018  0.615 -3.017 -1.844 -1.341]
-0.15826416,1.0,0.04114183,5.0048828e-05,100,0.01729393,,0.0017098411,4999.695540179261,1.0,0.051818848,,10329166,1.0,500.0,-0.2616982,23200,-0.2616982,11700.668397426605,-0.051283307,0.07784984,1.0,232,0.016939163,1.0,1.0,1.0,[-0.018  0.615 -3.017 -1.844 -1.341]
-5.508728,1.0,0.5558123,-6.8359375e-05,100,9.99942,0.034620225,0.31204632,4993.585429170557,,0.11425781,,10379106,1.0,499.4,-121.75213,23300,-121.75213,11745.725430250168,-0.08940247,0.07784984,1.0,233,9.99884,1.0,1.0,0.9988,[-0.018  0.615 -3.017 -1.844 -1.341]
-0.16247559,1.0,0.042903904,-1.586914e-05,100,0.01670456,,0.0018594929,4999.7034890954865,1.0,0.056762695,,10429106,1.0,500.0,-0.25418282,23400,-0.25418282,11785.654042720795,-0.05093882,0.07784984,1.0,234,0.01636219,1.0,1.0,1.0,[-0.018  0.615 -3.017 -1.844 -1.341]
-0.12988281,1.0,0.044676967,-5.3100586e-05,100,0.017136574,,0.0020164188,4999.701691231093,1.0,0.047607422,,10479106,1.0,500.0,-0.26027066,23500,-0.26027066,11857.2952003479,-0.051770337,0.07784984,1.0,235,0.016796112,1.0,1.0,1.0,[-0.018  0.615 -3.017 -1.844 -1.341]
-983.40424,1.0126238,98.83585,-5.4931643e-06,100,9.999428,0.099924214,9550.187,4949.69134756381,,9.992859,0.068948135,10528607,1.3109667,495.01,-131.54092,23600,-131.63127,11920.847706317902,-9.807176,0.076201975,1.0033367,236,9.998856,1.0093323,0.7448445,0.99486876,[-0.018  0.615 -3.017 -1.844 -1.341]
-0.101867676,1.0,0.03850653,-0.00011169434,100,0.018346786,,0.001497675,4999.694203732531,1.0,0.05291748,,10578607,1.0,500.0,-0.27325514,23700,-0.27325514,11957.748704910278,-0.050030187,0.076201975,1.0,237,0.017988205,1.0,1.0,1.0,[-0.018  0.609 -3.017 -1.836 -1.343]
-0.18017578,1.0,0.047793955,-1.7089844e-05,100,0.018622398,,0.0023078644,4999.687594388047,1.0,0.061462402,,10628607,1.0,500.0,-0.28212515,23800,-0.28212515,11994.100487470627,-0.055546846,0.076201975,1.0,238,0.018253326,1.0,1.0,1.0,[-0.018  0.609 -3.017 -1.836 -1.343]
-0.16949463,1.0,0.04855243,-1.0986329e-05,100,0.019197464,,0.0023815152,4999.687830174043,1.0,0.06542969,,10678607,1.0,500.0,-0.29336947,23900,-0.29336947,12030.34290099144,-0.05979435,0.076201975,1.0,239,0.018826485,1.0,1.0,1.0,[-0.018  0.609 -3.017 -1.836 -1.343]
-0.11114502,1.0,0.03929039,-7.3242186e-06,100,0.015494347,,0.0015590071,4999.699837074578,1.0,0.06060791,,10728607,1.0,500.0,-0.24139477,24000,-0.24139477,12066.585131168365,-0.052875403,0.076201975,1.0,240,0.015153885,1.0,1.0,1.0,[-0.018  0.609 -3.017 -1.836 -1.343]
-0.13452148,1.0,0.038459633,-5.0048828e-05,100,0.014760971,,0.0014945321,4999.700533869175,1.0,0.047851562,,10778607,1.0,500.0,-0.22892869,24100,-0.22892869,12103.115898132324,-0.049332283,0.076201975,1.0,241,0.014420509,1.0,1.0,1.0,[-0.018  0.609 -3.017 -1.836 -1.343]
-0.101379395,1.0,0.043298975,-4.8217775e-05,100,0.01676941,,0.00189427,4999.690111049668,1.0,0.062805176,,10828607,1.0,500.0,-0.25660244,24200,-0.25660244,12139.61209821701,-0.052569415,0.076201975,1.0,242,0.016403198,1.0,1.0,1.0,[-0.018  0.609 -3.017 -1.836 -1.343]
-0.11895752,1.0,0.040136285,-2.0141602e-05,100,0.015703201,,0.0016271791,4999.703636550826,1.0,0.055114746,,10878607,1.0,500.0,-0.24124916,24300,-0.24124916,12176.000774145126,-0.05018866,0.076201975,1.0,243,0.015363693,1.0,1.0,1.0,[-0.018  0.609 -3.017 -1.836 -1.343]
-3.119751,1.0,0.3167685,-0.000108032225,100,9.999435,0.027556926,0.101349786,4995.789944372073,,0.0925293,,10928569,1.0,499.62,-121.73104,24400,-121.73104,12212.097845554352,-0.068131514,0.076201975,1.0,244,9.998871,1.0,1.0,0.99924,[-0.018  0.609 -3.017 -1.836 -1.343]
-10.221741,1.0556898,1.0280951,1.3427734e-05,100,9.9994545,0.04359329,0.27675834,4990.302851862624,,0.15362549,0.06159688,10978476,1.1662666,499.07,-121.76289,24500,-121.79675,12248.630249738693,-0.08304931,0.07611902,1.0003612,245,9.998909,1.0097172,0.4825179,1.001308,[-0.018  0.609 -3.017 -1.836 -1.343]
-0.119140625,1.0,0.04452613,-4.272461e-05,100,0.01751709,,0.0020027666,4999.684789423569,1.0,0.058654785,,11028476,1.0,500.0,-0.2661784,24600,-0.2661784,12284.967477321625,-0.053048357,0.07611902,1.0,246,0.017144203,1.0,1.0,1.0,[-0.016  0.61  -3.017 -1.836 -1.343]
-973.5094,1.0179862,97.8417,6.225586e-05,100,9.999234,0.10310407,9217.797,4946.697364201635,,9.910889,0.08489483,11077948,1.4609375,494.72,-131.39508,24700,-131.52478,12320.697977304459,-9.631442,0.072568655,0.9930323,247,9.998468,1.0151126,0.70903254,0.99712837,[-0.016  0.61  -3.017 -1.836 -1.343]
