MeanEntropy,EpThisIter,ReturnStepMax,InitialReturnMean,EpLenMean,InitialReturnStd,ReturnStepMaxmin,InitialReturnMin,Weights,StdD2w0t,Iteration,TimestepsSoFar,MaxD2w0t,EmpiricalD2,EpRewMean,Bound,EntropyCoefficient,ReturnMeanIW,TimeElapsed,MinIW,EpisodesSoFar,MinD2w0t,MeanIW,StdIW,MeanD2w0t,InitialBound,InitialReturnMax,MaxIW,J_sample_variance
0.5721,20,10.0,-2.1362304e-05,500.0,0.05884708,0.012202263,-0.13214111,[ 0.016  0.442 -3.192 -1.845 -0.847],,79,506303,1.0,1.0,4999.242209789703,-266.3503,10.0,-0.009439662,808.8350558280945,1.0,1580,1.0,1.0,,1.0,-266.3503,0.06762695,1.0,0.0036448578
0.5719553,20,10.0,-1.8310548e-05,478.5,26.450613,9.99295,-113.81482,[ 0.016  0.442 -3.192 -1.845 -0.847],0.24425079,80,515873,1.7655826,1.1970012,4783.307578478099,-268.64352,10.0,-1.2219146,820.7940120697021,0.17294347,1600,,0.9268293,0.28744474,1.0319909,-273.1699,7.1187744,1.7569315,24.550287
0.57126755,20,10.0,6.408691e-05,495.35,2.2730258,9.995113,-9.905579,[ 0.027  0.442 -3.193 -1.846 -0.847],0.096063495,81,525780,1.0034516,1.0015249,4952.28411384803,-266.7513,10.0,-0.3849166,833.5330662727356,0.91768765,1620,,1.0028008,0.02258004,0.991463,-266.77045,0.5961304,1.1186737,4.58906
0.5715277,20,10.0,-2.1362304e-05,500.0,0.07031196,0.015071869,-0.15899658,[ 0.026  0.442 -3.193 -1.846 -0.848],1.8252445e-05,82,535780,1.0000598,1.0000596,4999.294945717308,-266.37332,10.0,-0.025913134,846.6936342716217,0.988703,1640,1.0000001,1.0017986,0.0058733365,1.0000238,-266.3751,0.09814453,1.0197734,0.005201709
0.57079947,20,10.0,2.4414063e-05,475.05,216.47926,9.995125,-943.6112,[ 0.026  0.442 -3.193 -1.846 -0.847],0.21800724,83,545281,1.006312,1.0028332,4749.335584554146,-315.8907,10.0,-49.511166,858.4945495128632,0.91568273,1660,,0.99864376,0.034566052,0.9512629,-315.92276,49.737244,1.138962,49201.598
0.57079947,20,10.0,5.493164e-05,500.0,0.0651232,0.015490532,-0.14691162,[ 0.025  0.441 -3.193 -1.846 -0.848],,84,555281,1.0,1.0,4999.299848085896,-266.38312,10.0,-0.029237837,871.4984998703003,1.0,1680,1.0,1.0,,1.0,-266.38312,0.08105469,1.0,0.004463582
0.57128465,20,10.0,2.746582e-05,489.2,11.236698,9.995146,-48.97882,[ 0.025  0.441 -3.193 -1.846 -0.848],0.15467963,85,565065,1.2157767,1.088953,4890.806424269703,-267.48907,10.0,-0.6843345,883.6016676425934,0.22157666,1700,,1.0178951,0.19081074,1.0100131,-268.86032,2.6550903,1.6468848,11.385284
0.5656959,20,10.0,7.324219e-05,475.05,216.47849,9.994968,-943.6078,[ 0.034  0.443 -3.201 -1.85  -0.848],0.22203138,86,574566,1.0433244,1.0354093,4749.298890762873,-315.42337,10.0,-48.532074,897.1843037605286,0.6200185,1720,,0.9933206,0.13691927,0.96771836,-315.92078,49.74518,1.3788688,47289.69
0.56354177,20,10.0,1.2207031e-05,475.1,214.30383,9.995186,-934.12866,[ 0.032  0.439 -3.199 -1.848 -0.853],0.21904063,87,584068,1.0163765,1.0127878,4749.848988144758,-315.2483,10.0,-48.63756,910.2136418819427,0.71453965,1740,,0.99304396,0.08337981,0.95663655,-315.48706,49.224976,1.3404385,47474.516
0.5636586,20,10.0,3.0517578e-05,500.0,0.06657055,0.012665749,-0.1605835,[ 0.031  0.435 -3.21  -1.847 -0.855],,88,594068,1.0,1.0,4999.323459219993,-266.44943,10.0,-0.024149923,925.2887213230133,0.9932453,1760,1.0,1.0002221,0.002196214,1.0,-266.4506,0.0670166,1.0075678,0.0046709534
0.5637873,20,10.0,-3.0517578e-05,500.0,0.038921814,0.012759209,-0.10876465,[ 0.031  0.435 -3.21  -1.847 -0.855],,89,604068,1.0,1.0,4999.328069368581,-266.4306,10.0,-0.006588577,937.9482555389404,0.9943707,1780,1.0,1.0001359,0.0027825674,1.0,-266.43185,0.04840088,1.0135688,0.0015939329
0.5638646,20,10.0,-6.1035157e-06,500.0,0.0426189,0.010972023,-0.084472656,[ 0.031  0.435 -3.21  -1.847 -0.855],,90,614068,1.0,1.0,4999.298480157892,-266.44583,10.0,-0.022578454,951.9514908790588,0.99586254,1800,1.0,0.9997787,0.0014389127,1.0,-266.4466,0.079833984,1.0064604,0.0019134518
0.5639052,20,10.0,1.2207031e-05,500.0,0.05498251,0.013724327,-0.14147949,[ 0.031  0.435 -3.21  -1.847 -0.855],,91,624068,1.0,1.0,4999.265356284625,-266.44147,10.0,-0.018620037,966.8373284339905,0.9966038,1820,1.0,1.0002834,0.0011382037,1.0,-266.44186,0.061584473,1.0035293,0.003183265
0.5639052,20,10.0,-2.746582e-05,500.0,0.042324416,0.010791779,-0.10546875,[ 0.031  0.435 -3.21  -1.847 -0.855],,92,634068,1.0,1.0,4999.333629740808,-266.43896,10.0,-0.016117934,981.3206107616425,1.0,1840,1.0,1.0,,1.0,-266.43896,0.06951904,1.0,0.001885448
0.5624559,20,10.0,1.8310548e-05,475.05,216.48071,9.995373,-943.61755,[ 0.031  0.435 -3.21  -1.847 -0.855],0.21877591,93,643569,1.0110734,1.0087847,4749.393484978095,-315.82642,10.0,-49.252228,993.359783411026,0.76431555,1860,,0.98294413,0.07269495,0.95455545,-316.00497,49.72992,1.2023027,48676.133
0.5625011,20,10.0,-6.1035156e-05,500.0,0.058094285,0.013268471,-0.103393555,[ 0.031  0.43  -3.211 -1.839 -0.856],,94,653569,1.0,1.0,4999.337579656158,-266.46454,10.0,-0.02765212,1010.3480398654938,0.9974655,1880,1.0,1.0001127,0.0011933839,1.0,-266.46497,0.083740234,1.0057205,0.0035561123
0.5626398,20,10.0,1.5258789e-05,500.0,0.05365822,0.010944366,-0.115722656,[ 0.031  0.43  -3.211 -1.839 -0.856],,95,663569,1.0,1.0,4999.292319389417,-266.45062,10.0,-0.01512397,1024.8489599227905,0.9893346,1900,1.0,1.0000813,0.002749153,1.0,-266.452,0.07421875,1.0068119,0.0030291588
0.5629228,20,10.0,-4.272461e-05,500.0,0.04703359,0.016831398,-0.09692383,[ 0.031  0.43  -3.211 -1.839 -0.856],1.823943e-05,96,673569,1.0000597,1.0000596,4999.250348773286,-266.45575,10.0,-0.022302331,1037.7234454154968,0.9840717,1920,1.0000001,1.0014584,0.0053823697,1.0000238,-266.45773,0.08795166,1.0165222,0.002326595
0.56317246,20,10.0,2.1362304e-05,500.0,0.06682761,0.016370773,-0.12878418,[ 0.031  0.43  -3.211 -1.839 -0.856],1.2615925e-08,97,683569,1.0000001,1.0,4999.2836903646075,-266.45468,10.0,-0.024497677,1050.7747418880463,0.98740375,1940,1.0,1.000684,0.0065239947,1.0,-266.4571,0.084106445,1.019969,0.0047034523
0.5633155,20,10.0,-1.2207031e-05,500.0,0.045810033,0.018039703,-0.15356445,[ 0.031  0.43  -3.211 -1.839 -0.856],,98,693569,1.0,1.0,4999.352915335592,-266.4464,10.0,-0.017670222,1065.0603611469269,0.98699534,1960,1.0,1.0001949,0.0041600727,1.0,-266.4478,0.053771973,1.0115755,0.0022094876
0.56359977,20,10.0,-2.1362304e-05,500.0,0.05397363,0.017831802,-0.10437012,[ 0.031  0.43  -3.211 -1.839 -0.856],1.8229006e-05,99,703569,1.0000596,1.0000596,4999.28890882848,-266.4439,10.0,-0.017217942,1077.5575439929962,0.9772232,1980,1.0000001,0.9976747,0.006121603,1.0000238,-266.44592,0.07788086,1.01414,0.0030685542
0.56359977,20,10.0,-7.019043e-05,500.0,0.07461425,0.016929626,-0.19702148,[ 0.031  0.43  -3.211 -1.839 -0.855],,100,713569,1.0,1.0,4999.301997143634,-272.09943,,-0.037523475,1089.0120763778687,1.0,2000,1.0,1.0,,1.0,-272.09943,0.10144043,1.0,0.0058634444
0.56359977,20,10.0,3.0517579e-06,500.0,0.07534284,0.013088226,-0.16741943,[ 0.031  0.43  -3.211 -1.839 -0.855],,101,723569,1.0,1.0,4999.264972260617,-272.10712,,-0.04521929,1102.817304611206,1.0,2020,1.0,1.0,,1.0,-272.10712,0.098083496,1.0,0.005973308
0.56359977,20,10.0,-9.155274e-06,500.0,0.043950256,0.01226902,-0.14141846,[ 0.031  0.43  -3.211 -1.839 -0.855],,102,733569,1.0,1.0,4999.318256189554,-272.08383,,-0.021927973,1114.8052978515625,1.0,2040,1.0,1.0,,1.0,-272.08383,0.056396484,1.0,0.0020349757
0.56359977,20,10.0,-1.5258789e-05,500.0,0.040706076,0.011569977,-0.0670166,[ 0.031  0.43  -3.211 -1.839 -0.855],,103,743569,1.0,1.0,4999.335276343531,-272.06454,,-0.0026546475,1127.9327342510223,1.0,2060,1.0,1.0,,1.0,-272.06454,0.057922363,1.0,0.0017461824
0.56359977,20,10.0,-2.4414063e-05,500.0,0.055572502,0.0148973465,-0.1473999,[ 0.031  0.43  -3.211 -1.839 -0.855],,104,753569,1.0,1.0,4999.277111879403,-272.0872,,-0.025288675,1141.5801827907562,1.0,2080,1.0,1.0,,1.0,-272.0872,0.06488037,1.0,0.003251275
0.56359977,20,10.0,-3.0517578e-05,500.0,0.076877214,0.016317368,-0.14202881,[ 0.031  0.43  -3.211 -1.839 -0.855],,105,763569,1.0,1.0,4999.267291060698,-272.11172,,-0.049820926,1155.8396983146667,1.0,2100,1.0,1.0,,1.0,-272.11172,0.095581055,1.0,0.0062200716
0.56359977,20,10.0,2.746582e-05,500.0,0.070109196,0.011963844,-0.19012451,[ 0.031  0.43  -3.211 -1.839 -0.855],,106,773569,1.0,1.0,4999.238607650996,-272.0834,,-0.021528682,1169.655608177185,1.0,2120,1.0,1.0,,1.0,-272.0834,0.10223389,1.0,0.0051741735
0.56359977,20,10.0,-1.8310548e-05,500.0,0.078532025,0.01630783,-0.21429443,[ 0.031  0.43  -3.211 -1.839 -0.855],,107,783569,1.0,1.0,4999.2800558214385,-272.08795,,-0.026063258,1184.3195443153381,1.0,2140,1.0,1.0,,1.0,-272.08795,0.10345459,1.0,0.006489132
0.56359977,20,10.0,-2.4414063e-05,500.0,0.045015663,0.013930321,-0.12658691,[ 0.031  0.43  -3.211 -1.839 -0.855],,108,793569,1.0,1.0,4999.330126172692,-272.07834,,-0.016457377,1197.3274457454681,1.0,2160,1.0,1.0,,1.0,-272.07834,0.058532715,1.0,0.0021333636
0.56359977,20,10.0,2.746582e-05,500.0,0.054887526,0.014740944,-0.1616211,[ 0.031  0.43  -3.211 -1.839 -0.855],,109,803569,1.0,1.0,4999.297425086226,-272.0937,,-0.031785727,1211.1670832633972,1.0,2180,1.0,1.0,,1.0,-272.0937,0.06628418,1.0,0.003173428
0.56359977,20,10.0,-3.0517579e-06,500.0,0.06869153,0.01530838,-0.16442871,[ 0.031  0.43  -3.211 -1.839 -0.855],,110,813569,1.0,1.0,4999.299534952351,-272.0808,,-0.018910056,1224.673103094101,1.0,2200,1.0,1.0,,1.0,-272.0808,0.07519531,1.0,0.0049681007
0.54962015,20,10.0,-2.4414063e-05,476.8,151.88316,9.994995,-662.04333,[ 0.031  0.43  -3.211 -1.839 -0.855],0.33254302,111,823105,2.0542321,1.5617049,4766.799911936191,-296.21643,,-18.996775,1237.863486289978,0.23401235,2220,,0.8709091,0.33101395,1.2047973,-306.81277,34.92505,2.602448,7294.9927
0.54962015,20,10.0,-1.5258789e-05,500.0,0.042314008,0.01544857,-0.07873535,[ 0.017  0.431 -3.229 -1.822 -0.869],,112,833105,1.0,1.0,4999.362451835439,-272.08768,,-0.02579664,1252.408817768097,1.0,2240,1.0,1.0,,1.0,-272.08768,0.063964844,1.0,0.0018845781
0.54926074,20,10.0,-2.746582e-05,492.5,5.0922136,9.995415,-22.195923,[ 0.017  0.431 -3.229 -1.822 -0.869],0.12698722,113,842955,1.1884053,1.064701,4923.865276044461,-272.41837,,-0.15518346,1267.2445888519287,0.21258907,2260,,0.98941916,0.16963825,1.0050979,-273.1377,1.2216187,1.399559,1.2285066
0.54926074,20,10.0,,500.0,0.06746565,0.014052391,-0.1673584,[ 0.024  0.431 -3.229 -1.823 -0.87 ],,114,852955,1.0,1.0,4999.251686647837,-272.07922,,-0.017321674,1279.0960569381714,1.0,2280,1.0,1.0,,1.0,-272.07922,0.080200195,1.0,0.0047898283
0.54926074,20,10.0,4.8828126e-05,499.95,0.06725293,9.995365,-0.16394043,[ 0.024  0.431 -3.229 -1.823 -0.87 ],0.009999475,115,862954,1.0,1.0,4998.332864588827,-271.99222,,0.06967678,1291.72638463974,1.0,2300,,1.0,,0.9999,-271.99222,0.07879639,1.0,0.0047640423
0.54926074,20,10.0,3.0517578e-05,500.0,0.06693341,0.016856194,-0.23516846,[ 0.024  0.431 -3.229 -1.823 -0.87 ],,116,872954,1.0,1.0,4999.318960448395,-272.08524,,-0.023331136,1304.2056798934937,1.0,2320,1.0,1.0,,1.0,-272.08524,0.07672119,1.0,0.004713486
0.54926074,20,10.0,2.746582e-05,500.0,0.0762087,0.015616417,-0.19763184,[ 0.024  0.431 -3.229 -1.823 -0.87 ],,117,882954,1.0,1.0,4999.319970220263,-272.0966,,-0.03470318,1316.7204358577728,1.0,2340,1.0,1.0,,1.0,-272.0966,0.08477783,1.0,0.006112538
0.54926074,20,10.0,3.0517579e-06,500.0,0.05059985,0.012693405,-0.12365723,[ 0.024  0.431 -3.229 -1.823 -0.87 ],,118,892954,1.0,1.0,4999.333201951988,-272.0757,,-0.013838008,1327.902424812317,1.0,2360,1.0,1.0,,1.0,-272.0757,0.07556152,1.0,0.0026953472
0.544696,20,10.0,1.5258789e-05,475.05,216.47496,9.99511,-943.59247,[ 0.024  0.431 -3.229 -1.823 -0.87 ],0.22035772,119,902455,1.0282344,1.0220159,4749.332640008164,-321.31387,,-48.934902,1339.6512742042542,0.7047848,2380,,0.98286456,0.093115196,0.96110684,-321.656,49.745483,1.342122,48026.56
0.544696,20,9.999999,3.0517579e-06,500.0,0.058476288,0.012314796,-0.14147949,[ 0.022  0.429 -3.229 -1.82  -0.874],,120,912455,1.0,1.0,4999.402405166334,-272.08698,,-0.025119955,1352.1021614074707,1.0,2400,1.0,1.0,,1.0,-272.08698,0.07788086,1.0,0.0035996677
0.544696,20,10.0,-4.8828126e-05,500.0,0.057821825,0.01632309,-0.10107422,[ 0.022  0.429 -3.229 -1.82  -0.874],,121,922455,1.0,1.0,4999.254691675602,-272.08765,,-0.025746007,1363.8788158893585,1.0,2420,1.0,1.0,,1.0,-272.08765,0.08526611,1.0,0.003519095
0.544696,20,10.0,-5.1879884e-05,500.0,0.053825032,0.011162758,-0.15808105,[ 0.022  0.429 -3.229 -1.82  -0.874],,122,932455,1.0,1.0,4999.393606651864,-272.07187,,-0.009974285,1379.1680147647858,1.0,2440,1.0,1.0,,1.0,-272.07187,0.055114746,1.0,0.0030486747
0.544696,20,10.0,3.6621095e-05,499.95,0.042101428,9.995272,-0.100097656,[ 0.022  0.429 -3.229 -1.82  -0.874],0.009999469,123,942454,1.0,1.0,4998.309401305601,-271.97266,,0.08923342,1391.8136041164398,1.0,2460,,1.0,,0.9999,-271.97266,0.07965088,1.0,0.0018628153
0.544696,20,10.0,-4.5776367e-05,500.0,0.05195981,0.013879776,-0.1104126,[ 0.022  0.429 -3.229 -1.82  -0.874],,124,952454,1.0,1.0,4999.321371152768,-272.08557,,-0.023680257,1404.0591864585876,1.0,2480,1.0,1.0,,1.0,-272.08557,0.07904053,1.0,0.0028427755
0.544696,20,10.0,-6.1035157e-06,500.0,0.049729876,0.01282692,-0.12207031,[ 0.022  0.429 -3.229 -1.82  -0.874],,125,962454,1.0,1.0,4999.37088741901,-272.08014,,-0.018261725,1416.4709317684174,1.0,2500,1.0,1.0,,1.0,-272.08014,0.05999756,1.0,0.0026031965
0.544696,20,10.0,6.1035156e-05,500.0,0.04907875,0.016078949,-0.12249756,[ 0.022  0.429 -3.229 -1.82  -0.874],,126,972454,1.0,1.0,4999.371312147535,-272.08408,,-0.022180727,1428.7590637207031,1.0,2520,1.0,1.0,,1.0,-272.08408,0.06640625,1.0,0.0025359432
0.544696,20,10.0,3.967285e-05,500.0,0.038527362,0.010558128,-0.08905029,[ 0.022  0.429 -3.229 -1.82  -0.874],,127,982454,1.0,1.0,4999.34851441744,-272.07648,,-0.0145922,1441.8465752601624,1.0,2540,1.0,1.0,,1.0,-272.07648,0.06359863,1.0,0.0015613281
0.544696,20,10.0,-3.3569337e-05,500.0,0.042063456,0.012206078,-0.07513428,[ 0.022  0.429 -3.229 -1.82  -0.874],,128,992454,1.0,1.0,4999.351442441666,-272.07126,,-0.00935589,1454.728170633316,1.0,2560,1.0,1.0,,1.0,-272.07126,0.060180664,1.0,0.001862207
0.544696,20,10.0,-6.408691e-05,500.0,0.069115825,0.01711464,-0.16418457,[ 0.022  0.429 -3.229 -1.82  -0.874],,129,1002454,1.0,1.0,4999.28090466611,-272.092,,-0.030134676,1466.886445760727,1.0,2580,1.0,1.0,,1.0,-272.092,0.07299805,1.0,0.005025657
0.544696,20,10.0,-5.7983398e-05,500.0,0.062265415,0.011762619,-0.1439209,[ 0.022  0.429 -3.229 -1.82  -0.874],,130,1012454,1.0,1.0,4999.314210441316,-272.08936,,-0.027461303,1479.2676734924316,1.0,2600,1.0,1.0,,1.0,-272.08936,0.09033203,1.0,0.0040818295
0.544696,20,10.0,-1.5258789e-05,500.0,0.052205935,0.01523304,-0.15167236,[ 0.022  0.429 -3.229 -1.82  -0.874],,131,1022454,1.0,1.0,4999.347295740285,-272.08704,,-0.025151093,1492.246010541916,1.0,2620,1.0,1.0,,1.0,-272.08704,0.079956055,1.0,0.0028675313
0.544696,20,10.0,3.3569337e-05,500.0,0.049011663,0.013998985,-0.13586426,[ 0.022  0.429 -3.229 -1.82  -0.874],,132,1032454,1.0,1.0,4999.281415291198,-272.081,,-0.019117841,1506.7442197799683,1.0,2640,1.0,1.0,,1.0,-272.081,0.059326172,1.0,0.0025269191
0.54235727,20,10.0,1.5258789e-05,475.05,216.48071,9.995392,-943.61755,[ 0.022  0.429 -3.229 -1.82  -0.874],0.21999954,133,1041955,1.02416,1.0187438,4749.398186235798,-321.34885,,-49.001614,1516.5895371437073,0.7702305,2660,,1.0184302,0.10351009,0.95962995,-321.64496,49.739746,1.3938626,48184.062
0.54235727,20,10.0,-1.8310548e-05,500.0,0.06344789,0.015116692,-0.21356201,[ 0.023  0.422 -3.231 -1.81  -0.877],,134,1051955,1.0,1.0,4999.322037683403,-272.0831,,-0.021200055,1531.821849822998,1.0,2680,1.0,1.0,,1.0,-272.0831,0.05822754,1.0,0.0042421967
0.54235727,20,10.0,,500.0,0.05608898,0.013148308,-0.12817383,[ 0.023  0.422 -3.231 -1.81  -0.877],,135,1061955,1.0,1.0,4999.2835217761185,-272.07346,,-0.011578584,1547.694480419159,1.0,2700,1.0,1.0,,1.0,-272.07346,0.081726074,1.0,0.0033140692
0.54235727,20,10.0,2.1362304e-05,500.0,0.0498735,0.016429901,-0.12567139,[ 0.023  0.422 -3.231 -1.81  -0.877],,136,1071955,1.0,1.0,4999.372631954126,-272.07568,,-0.013780907,1560.1001920700073,1.0,2720,1.0,1.0,,1.0,-272.07568,0.04901123,1.0,0.00261866
0.54235727,20,10.0,2.4414063e-05,500.0,0.066018656,0.016803741,-0.19958496,[ 0.023  0.422 -3.231 -1.81  -0.877],,137,1081955,1.0,1.0,4999.356886472403,-272.082,,-0.020116922,1572.6891956329346,1.0,2740,1.0,1.0,,1.0,-272.082,0.08282471,1.0,0.004587718
0.54235727,20,10.0,-1.2207031e-05,500.0,0.049873084,0.011937141,-0.11987305,[ 0.023  0.422 -3.231 -1.81  -0.877],,138,1091955,1.0,1.0,4999.300559183008,-272.08286,,-0.020968078,1588.9380712509155,1.0,2760,1.0,1.0,,1.0,-272.08286,0.06591797,1.0,0.0026178951
0.54235727,20,10.0,-4.272461e-05,500.0,0.071043186,0.01790905,-0.1640625,[ 0.023  0.422 -3.231 -1.81  -0.877],,139,1101955,1.0,1.0,4999.327194593797,-272.09247,,-0.030583084,1601.8847260475159,1.0,2780,1.0,1.0,,1.0,-272.09247,0.07714844,1.0,0.005311533
0.54235727,20,10.0,-5.7983398e-05,500.0,0.06653785,0.015760422,-0.18255615,[ 0.023  0.422 -3.231 -1.81  -0.877],,140,1111955,1.0,1.0,4999.338523689426,-272.08582,,-0.023914784,1613.989066362381,1.0,2800,1.0,1.0,,1.0,-272.08582,0.068603516,1.0,0.0046578995
0.54235727,20,10.0,-3.967285e-05,500.0,0.07018597,0.014839172,-0.13446045,[ 0.023  0.422 -3.231 -1.81  -0.877],,141,1121955,1.0,1.0,4999.290567499287,-272.0984,,-0.036501594,1627.4695949554443,1.0,2820,1.0,1.0,,1.0,-272.0984,0.09094238,1.0,0.0051871063
0.5394276,20,10.0,2.1362304e-05,475.1,214.3086,9.995527,-934.1495,[ 0.023  0.422 -3.231 -1.81  -0.877],0.22090374,142,1131457,1.0324138,1.0273697,4749.929916816045,-320.45792,,-48.00371,1638.6425194740295,0.7060014,2840,,1.0113642,0.12454172,0.9642203,-321.1382,49.21228,1.5815663,46261.1
0.5394276,20,10.0,-3.0517579e-06,500.0,0.0443076,0.011019707,-0.097717285,[ 0.022  0.415 -3.249 -1.81  -0.88 ],,143,1141457,1.0,1.0,4999.328301434509,-272.09555,,-0.0336741,1654.917165517807,1.0,2860,1.0,1.0,,1.0,-272.09555,0.070617676,1.0,0.0020668714
0.5394276,20,10.0,-6.1035157e-06,500.0,0.0510954,0.014434814,-0.15460205,[ 0.022  0.415 -3.249 -1.81  -0.88 ],,144,1151457,1.0,1.0,4999.327225524489,-272.08798,,-0.0260967,1666.8070950508118,1.0,2880,1.0,1.0,,1.0,-272.08798,0.08557129,1.0,0.0027488084
0.5389784,20,10.0,1.8310548e-05,495.45,2.1700354,9.995249,-9.455261,[ 0.022  0.415 -3.249 -1.81  -0.88 ],0.09545074,145,1161366,1.0242858,1.0096002,4953.317004850813,-272.36133,,-0.22338882,1679.38680768013,0.59226096,2900,,0.99885976,0.06659639,0.9951348,-272.48743,0.5769043,1.1731336,1.7463126
0.53741896,20,10.0,-3.967285e-05,452.2,252.30092,9.9929695,-911.1619,[ 0.025  0.414 -3.249 -1.81  -0.88 ],0.4749093,146,1170410,2.5694077,1.659943,4520.40410599758,-338.9973,,-62.455452,1690.0028014183044,0.1601162,2920,,0.9383496,0.3881093,1.1635243,-353.98032,82.194214,2.3244298,51749.727
0.53741896,20,10.0,2.746582e-05,500.0,0.036290392,0.012372971,-0.084472656,[ 0.007  0.44  -3.292 -1.838 -0.882],,147,1180410,1.0,1.0,4999.387541228605,-272.07773,,-0.015833475,1703.0670573711395,1.0,2940,1.0,1.0,,1.0,-272.07773,0.062927246,1.0,0.001386523
0.53741896,20,10.0,5.493164e-05,498.9,0.37762833,9.995447,-1.6279297,[ 0.007  0.44  -3.292 -1.838 -0.882],0.046852466,148,1190388,1.0,1.0,4987.855782863384,-272.07248,,-0.010587818,1714.9040729999542,1.0,2960,,1.0,,0.9978,-272.07248,0.15625,1.0,0.15010925
0.53741896,20,10.0,0.00010375977,500.0,0.059351776,0.01499176,-0.11773682,[ 0.007  0.44  -3.292 -1.838 -0.882],,149,1200388,1.0,1.0,4999.308916094335,-272.0936,,-0.031722292,1726.3017039299011,1.0,2980,1.0,1.0,,1.0,-272.0936,0.09857178,1.0,0.0037068455
0.53741896,20,10.0,5.493164e-05,500.0,0.051237836,0.014780045,-0.12567139,[ 0.007  0.44  -3.292 -1.838 -0.882],,150,1210388,1.0,1.0,4999.36433118555,-272.09787,,-0.03596789,1738.0180411338806,1.0,3000,1.0,1.0,,1.0,-272.09787,0.066833496,1.0,0.0027609575
0.53711516,20,10.0,-4.5776367e-05,497.45,0.7323107,9.993555,-3.0471802,[ 0.007  0.44  -3.292 -1.838 -0.882],0.071348555,151,1220337,1.0132875,1.003722,4972.886437071946,-272.07193,,0.009626868,1750.781700372696,0.76484376,3020,,1.0015134,0.03935546,0.9962628,-272.096,0.2789917,1.081857,0.34672245
0.53711516,20,10.0,3.0517579e-06,500.0,0.067968845,0.014596939,-0.23675537,[ 0.009  0.44  -3.292 -1.839 -0.882],,152,1230337,1.0,1.0,4999.359362973699,-272.09262,,-0.030743444,1763.9800262451172,1.0,3040,1.0,1.0,,1.0,-272.09262,0.07434082,1.0,0.0048612533
0.53563875,20,10.0,4.8828126e-05,470.65,214.2242,9.99119,-933.76825,[ 0.009  0.44  -3.292 -1.839 -0.882],0.24935572,153,1239750,1.1928896,1.1076715,4704.418223826938,-319.44745,,-46.255833,1776.063809633255,0.49965566,3060,,0.95870525,0.17066883,0.9888639,-321.3052,49.6109,1.7132603,42777.18
0.53563875,20,10.0,-5.7983398e-05,500.0,0.055619262,0.009885788,-0.19317627,[ 0.013  0.429 -3.275 -1.814 -0.883],,154,1249750,1.0,1.0,4999.373066538153,-272.07864,,-0.016755002,1791.0995874404907,1.0,3080,1.0,1.0,,1.0,-272.07864,0.06188965,1.0,0.0032578378
0.53563875,20,10.0,4.5776367e-05,500.0,0.053854484,0.01193428,-0.14703369,[ 0.013  0.429 -3.275 -1.814 -0.883],,155,1259750,1.0,1.0,4999.351273102149,-272.08786,,-0.025965167,1803.930551290512,1.0,3100,1.0,1.0,,1.0,-272.08786,0.07647705,1.0,0.0030519124
0.53563875,20,10.0,-5.7983398e-05,500.0,0.06100039,0.01647091,-0.13342285,[ 0.013  0.429 -3.275 -1.814 -0.883],,156,1269750,1.0,1.0,4999.362742518007,-272.09216,,-0.030268416,1818.3092687129974,1.0,3120,1.0,1.0,,1.0,-272.09216,0.07458496,1.0,0.003916974
0.5357852,20,10.0,4.272461e-05,496.55,1.492219,9.995422,-6.5023804,[ 0.013  0.429 -3.275 -1.814 -0.883],0.08281989,157,1279681,1.003509,1.0011137,4964.3556567166415,-272.30194,,-0.23491423,1830.5512130260468,0.9004816,3140,,0.99828035,0.023245055,0.99356115,-272.31284,0.3982544,1.0508728,2.125704
0.5357852,20,10.0,4.8828126e-05,500.0,0.03279103,0.010647774,-0.09265137,[ 0.014  0.429 -3.275 -1.814 -0.883],,158,1289681,1.0,1.0,4999.371164145636,-272.08777,,-0.025875246,1845.564558506012,1.0,3160,1.0,1.0,,1.0,-272.08777,0.049987793,1.0,0.0011320484
0.5357852,20,10.0,3.0517579e-06,500.0,0.05645362,0.013820648,-0.13287354,[ 0.014  0.429 -3.275 -1.814 -0.883],,159,1299681,1.0,1.0,4999.38721958066,-272.07977,,-0.01787995,1857.7338032722473,1.0,3180,1.0,1.0,,1.0,-272.07977,0.068115234,1.0,0.003356078
0.5357852,20,10.0,-1.5258789e-05,500.0,0.038275447,0.012923241,-0.097473145,[ 0.014  0.429 -3.275 -1.814 -0.883],,160,1309681,1.0,1.0,4999.343665115788,-272.07938,,-0.017485954,1871.4480888843536,1.0,3200,1.0,1.0,,1.0,-272.07938,0.07244873,1.0,0.0015434618
0.5357852,20,10.0,3.0517579e-06,500.0,0.07299323,0.015715599,-0.2244873,[ 0.014  0.429 -3.275 -1.814 -0.883],,161,1319681,1.0,1.0,4999.319377933829,-272.09494,,-0.033043284,1884.9118165969849,1.0,3220,1.0,1.0,,1.0,-272.09494,0.09222412,1.0,0.005605729
0.5357852,20,10.0,,500.0,0.022399245,0.011525154,-0.047912598,[ 0.014  0.429 -3.275 -1.814 -0.883],,162,1329681,1.0,1.0,4999.393063467016,-272.05338,,0.008512469,1896.847104549408,1.0,3240,1.0,1.0,,1.0,-272.05338,0.03729248,1.0,0.00052867003
