InitialReturnMean,StdIW,MinD2w0t,ReturnStepMax,Weights,MeanIW,InitialBound,StdD2w0t,MeanEntropy,EpisodesSoFar,EpRewMean,J_sample_variance,MinIW,ReturnStepMaxmin,Iteration,EntropyCoefficient,MaxD2w0t,TimeElapsed,InitialReturnMin,EmpiricalD2,MeanD2w0t,InitialReturnMax,InitialReturnStd,TimestepsSoFar,MaxIW,EpLenMean,EpThisIter,Bound,ReturnMeanIW
1.2207031e-06,0.13549277,,10.0,[-0.019  0.718 -2.892 -2.014 -1.064],0.98896813,-118.57871,0.081462,0.35604173,7900,4970.548171266345,0.8998903,0.24294372,9.9974575,79,10.0,1.2758343,3898.3754439353943,-28.09961,1.0525187,1.0106719,0.53674316,3.2345142,2771405,1.6139101,497.13,100,-118.34283,-0.1510833
3.112793e-05,0.12998997,,10.0,[-0.013  0.718 -2.892 -2.014 -1.063],0.9951475,-147.50186,0.17357299,0.35604694,8000,4849.864250123638,26209.121,0.60208374,9.997026,80,10.0,1.1105874,3988.284005880356,-963.8893,1.0369049,0.98669595,29.486816,167.2034,2819912,1.7894671,485.07,100,-146.57814,-28.26078
1.2207031e-06,0.014918064,,10.0,[-0.017  0.721 -2.929 -2.021 -1.063],1.0007772,-118.157234,0.018440912,0.35668778,8100,4997.658216830403,0.024245573,0.95106226,9.997917,81,10.0,1.0006553,4089.0022094249725,-1.3908081,1.000509,0.9999089,0.090270996,0.15284656,2869895,1.0832912,499.83,100,-118.15415,-0.048320584
1.7089844e-05,0.08003213,,10.0,[-0.016  0.721 -2.929 -2.021 -1.062],0.996103,-128.05688,0.111185595,0.3557143,8200,4937.671914615917,9380.525,0.49788022,9.997141,82,10.0,1.0646595,4187.210732936859,-973.3535,1.0169499,0.9945504,10.044556,97.83173,2919280,1.232931,493.85,100,-127.92641,-9.751118
-3.3569337e-05,0.020963058,,10.0,[-0.014  0.721 -2.946 -2.026 -1.063],1.0004418,-128.0809,0.101392485,0.35604128,8300,4947.3883175453975,9820.577,0.92907745,9.997618,83,10.0,1.0016857,4287.014462471008,-983.34296,1.0007262,0.990008,10.037109,98.82983,2968761,1.0903589,494.81,100,-128.06227,-9.946202
-3.479004e-05,0.0033982885,1.0,10.0,[-0.014  0.718 -2.946 -2.024 -1.063],0.99999297,-118.15888,,0.35619578,8400,4999.484563049217,0.0028665157,0.9888578,0.018283844,84,10.0,1.0,4373.128875255585,-0.17877197,1.0,1.0,0.07739258,0.05326183,3018761,1.0132152,500.0,100,-118.157364,-0.049542207
4.272461e-06,5.167513e-07,,10.0,[-0.014  0.718 -2.946 -2.024 -1.063],1.0,-128.07166,0.09939815,0.35619578,8500,4949.4695256566765,9866.394,0.99999666,9.997955,85,10.0,1.0,4465.362431764603,-983.36414,1.0,0.99002,10.01001,98.83183,3068262,1.0000035,495.01,100,-128.07166,-9.963828
-9.765625e-06,0.16324395,,10.0,[-0.014  0.718 -2.946 -2.024 -1.063],1.0007708,-127.973335,0.10435308,0.3518052,8600,4949.581568147028,7800.005,0.5051259,9.997997,86,10.0,1.0826917,4559.6318373680115,-973.4834,1.0663359,1.0224382,9.911377,97.838776,3117764,1.7841009,495.02,100,-127.40332,-8.862468
1.3427734e-05,0.058813635,,10.0,[-0.016  0.72  -2.957 -2.037 -1.067],0.9952945,-118.31025,0.0467505,0.35280493,8700,4988.68355007119,0.595765,0.585119,9.998011,87,10.0,1.0579872,4652.982855319977,-12.72699,1.0111731,1.0018663,0.20562744,1.2801888,3167657,1.1651118,498.93,100,-118.273895,-0.107378654
-5.126953e-05,0.16891426,,10.0,[-0.013  0.72  -2.957 -2.037 -1.066],1.0168253,-128.0044,0.1034696,0.3520494,8800,4949.59525117288,7971.6553,0.54293734,9.998041,88,10.0,1.0665674,4749.01696062088,-973.48926,1.0569909,1.0182163,9.91333,97.83936,3217159,1.8182118,495.02,100,-127.451096,-8.958007
4.2114258e-05,0.021760175,,10.0,[-0.013  0.712 -2.939 -2.017 -1.067],1.0016782,-118.1867,0.004480451,0.35302058,8900,4999.280165059551,0.0036194948,0.9226493,9.998026,89,10.0,1.0008357,4851.085285663605,-0.29058838,1.000835,1.0003918,0.07672119,0.05979283,3267158,1.0858328,499.99,100,-118.18229,-0.03768324
-1.586914e-05,0.015705837,,10.0,[-0.013  0.712 -2.939 -2.017 -1.066],1.0006392,-118.17223,0.0109571805,0.35375842,9000,4998.7919284104955,0.005195138,0.9292673,9.998047,90,10.0,1.0005169,4951.668611764908,-0.4562378,1.0004828,1.0001214,0.078063965,0.07134445,3317152,1.0838147,499.94,100,-118.16792,-0.03283154
-1.953125e-05,0.0019974785,1.0,10.0,[-0.013  0.712 -2.939 -2.017 -1.065],0.9996646,-118.180176,,0.35384622,9100,4999.474643302085,0.0027458535,0.992649,0.018231392,91,10.0,1.0,5051.618978500366,-0.16534424,1.0,1.0,0.080200195,0.05213501,3367152,1.0069832,500.0,100,-118.17931,-0.047995485
-3.0517579e-06,0.001949462,1.0,10.0,[-0.013  0.712 -2.939 -2.017 -1.065],1.000118,-118.18321,,0.3539125,9200,4999.469763766768,0.0029926486,0.9940216,0.017964363,92,10.0,1.0,5149.042020559311,-0.16101074,1.0,1.0,0.074157715,0.054409187,3417152,1.0064447,500.0,100,-118.18256,-0.051913414
2.5024414e-05,0.08438942,,10.0,[-0.013  0.712 -2.939 -2.017 -1.065],1.0010706,-128.08768,0.10032237,0.3500905,9300,4949.485355269457,9409.245,0.72044003,9.998011,93,10.0,1.0200101,5245.9965097904205,-983.37366,1.0163519,0.99808633,10.004822,98.832794,3466653,1.3175513,495.01,100,-127.989555,-9.723306
5.0048828e-05,0.01753588,1.0000012,10.0,[-0.014  0.711 -2.939 -2.018 -1.069],1.0006378,-118.22376,0.00017231336,0.35091698,9400,4999.469576383918,0.0037352887,0.9413592,0.01916027,94,10.0,1.0005976,5343.922832250595,-0.18206787,1.0005964,1.0002922,0.089782715,0.060852915,3516653,1.0719942,500.0,100,-118.219185,-0.054987412
,0.12484536,,10.0,[-0.014  0.711 -2.939 -2.018 -1.068],1.0037597,-128.12663,0.10426461,0.34543183,9500,4946.675091930307,8957.7,0.6298759,9.997551,95,10.0,1.0468231,5441.248064041138,-983.34186,1.03466,1.006443,10.042725,98.829834,3566127,1.5847813,494.74,100,-127.91797,-9.501154
6.0424805e-05,,1.0,10.0,[-0.015  0.709 -2.939 -2.013 -1.074],1.0,-118.26488,,0.34543183,9600,4999.486546561081,0.0030645607,1.0,0.015479088,96,10.0,1.0,5539.882930994034,-0.1593628,1.0,1.0,0.080200195,0.055080947,3616127,1.0,500.0,100,-118.26488,-0.04941645
1.2207031e-06,0.014631166,,10.0,[-0.015  0.709 -2.939 -2.013 -1.074],1.0006827,-118.2629,0.020493882,0.34606114,9700,4997.281510420775,0.029812083,0.9354024,9.998024,97,10.0,1.0007082,5638.097895860672,-1.7146606,1.0004176,0.9997711,0.09729004,0.18092324,3666106,1.057722,499.79,100,-118.25804,-0.046599943
5.432129e-05,0.38404724,,10.0,[-0.015  0.709 -2.939 -2.013 -1.073],0.9605946,-125.801384,0.32179287,0.34471974,9800,4952.164518366139,1759.3704,0.28000027,9.997929,98,10.0,6.3847723,5734.702157497406,-748.2395,1.4651332,1.1388457,7.640808,75.200935,3715634,4.866433,495.28,100,-123.38035,-4.2238507
-3.3569337e-05,0.15813248,,10.0,[-0.029  0.706 -2.969 -2.017 -1.074],0.98204696,-138.45692,0.17496201,0.34397197,9900,4860.412639677382,18466.533,0.30356994,9.995605,99,10.0,1.55756,5832.02333855629,-962.9969,1.095218,1.0025492,20.404541,137.66408,3764250,1.874047,486.16,100,-137.94914,-19.541851
2.0751953e-05,0.085617386,,10.0,[-0.023  0.703 -2.985 -2.021 -1.075],0.9834885,-121.86419,0.069747046,0.34311184,10000,4975.714705132653,0.41979295,0.50180453,9.996958,100,,1.1017568,5931.295267820358,-8.0177,1.0251172,1.0029237,0.291687,1.1376365,3814016,1.2171452,497.66,100,-121.80774,-0.100918
-6.469726e-05,,1.0,10.0,[-0.02   0.703 -2.985 -2.021 -1.076],1.0,-121.7256,,0.34311184,10100,4999.506053753301,0.002850076,1.0,0.01822567,101,,1.0,6029.427240371704,-0.20843506,1.0,1.0,0.067871094,0.053123582,3864016,1.0,500.0,100,-121.7256,-0.05582332
6.469726e-05,,,10.0,[-0.02   0.703 -2.985 -2.021 -1.076],1.0,-121.76401,0.041677237,0.34311184,10200,4990.599997950345,0.3875016,1.0,9.997702,102,,1.0,6126.558368682861,-5.8048096,1.0,0.99826,0.15539551,0.61937374,3913929,1.0,499.13,100,-121.76401,-0.09423096
-5.6152345e-05,0.30517352,,10.0,[-0.02   0.703 -2.985 -2.021 -1.076],1.0163786,-139.16034,0.17527989,0.34022042,10300,4893.8169714064015,11902.234,0.39596078,9.997299,103,,1.9639223,6223.205966472626,-975.8049,1.179749,1.0409443,17.571045,123.1228,3962875,4.8605514,489.46,100,-137.0557,-14.91798
-2.6245118e-05,0.11306097,,10.0,[-0.028  0.697 -3.021 -2.014 -1.079],1.008209,-131.98715,0.12790945,0.3392002,10400,4921.139391407106,9812.718,0.34633794,9.996595,104,,1.2470102,6320.957977771759,-982.94305,1.0458323,0.99869204,10.440247,98.84982,4012096,1.4032793,492.21,100,-131.77945,-10.033744
-1.953125e-05,0.052783933,,10.0,[-0.023  0.694 -3.022 -2.01  -1.08 ],0.99635625,-131.71463,0.110226855,0.3371809,10500,4938.035754631494,9811.917,0.7562009,9.997408,105,,1.0099312,6419.462198734283,-983.2559,1.0051503,0.9900963,10.122681,98.82723,4061484,1.2245762,493.88,100,-131.68735,-9.992012
-4.4555665e-05,0.13113753,,10.0,[-0.022  0.694 -3.022 -2.01  -1.082],1.0092559,-122.16227,0.09168306,0.33704692,10600,4962.025888084215,0.68894744,0.21357757,9.9973755,106,,1.299717,6515.473138809204,-20.625427,1.0505866,1.0086235,0.5802002,2.9510207,4111112,1.5333654,496.28,100,-121.89074,-0.13042372
-4.8828124e-06,,1.0,10.0,[-0.016  0.694 -3.023 -2.01  -1.082],1.0,-121.718605,,0.33704692,10700,4999.509554422653,0.0025958912,1.0,0.015686035,107,,1.0,6610.5748472213745,-0.18249512,1.0,1.0,0.076416016,0.05068789,4161112,1.0,500.0,100,-121.718605,-0.048825435
-8.544922e-05,,1.0,10.0,[-0.016  0.694 -3.023 -2.01  -1.082],1.0,-121.72216,,0.33704692,10800,4999.522850204859,0.0029823082,1.0,0.017004967,108,,1.0,6705.295473098755,-0.21160889,1.0,1.0,0.06719971,0.054328635,4211112,1.0,500.0,100,-121.72216,-0.05238386
8.972168e-05,0.0707772,,10.0,[-0.016  0.694 -3.023 -2.01  -1.082],1.0028887,-131.64148,0.0999007,0.33473957,10900,4949.5052704080235,9593.252,0.76969457,9.998095,109,,1.0123963,6798.16782617569,-983.3631,1.0093112,0.9946327,10.020813,98.83174,4260613,1.3396254,495.01,100,-131.56131,-9.832751
2.9296874e-05,0.12822446,,10.0,[-0.016  0.69  -3.023 -2.005 -1.084],1.0069276,-131.63205,0.10162397,0.32936847,11000,4949.525774312445,9002.351,0.56616956,9.99819,110,,1.0447118,6893.271712779999,-983.3773,1.03477,1.0071744,9.991699,98.83315,4310114,1.5952325,495.01,100,-131.3995,-9.516619
4.5776367e-05,,1.0,10.0,[-0.017  0.684 -3.022 -1.999 -1.09 ],1.0,-121.722466,,0.32936847,11100,4999.523422486521,0.0014661412,1.0,0.014316559,111,,1.0,6988.614201545715,-0.09790039,1.0,1.0,0.07409668,0.03810482,4360114,1.0,500.0,100,-121.722466,-0.05269116
-2.9907227e-05,0.057874978,,10.0,[-0.017  0.684 -3.022 -1.999 -1.09 ],1.006084,-131.61389,0.108362556,0.328253,11200,4940.430708198091,9511.626,0.7884236,9.997791,112,,1.0189751,7077.759380340576,-973.39545,1.0086063,0.9921921,10.0043335,97.835075,4409525,1.3240873,494.11,100,-131.56467,-9.8477125
-6.713867e-05,0.09782473,,10.0,[-0.016  0.682 -3.023 -2.001 -1.091],0.9976119,-141.54425,0.14139244,0.32520118,11300,4899.5595718460045,19044.844,0.68463135,9.9979,113,,1.0446991,7167.033627510071,-973.4508,1.0207134,0.98966646,19.93274,139.0644,4458527,1.5468829,490.02,100,-141.40625,-19.622812
5.9204103e-05,0.08700873,,10.0,[-0.017  0.676 -3.022 -1.993 -1.094],1.0159849,-141.54846,0.14359349,0.32321137,11400,4895.744933522311,19030.701,0.7103913,9.997419,114,,1.0222814,7252.369143486023,-973.4226,1.015329,0.98713857,19.959045,139.06071,4507492,1.4901474,489.65,100,-141.39941,-19.62298
6.225586e-05,,,10.0,[-0.017  0.668 -3.022 -1.983 -1.096],1.0,-121.74577,0.031606853,0.32321137,11500,4994.435398915017,0.19830178,1.0,9.998241,115,,1.0,7339.850649833679,-4.373169,1.0,0.999,0.114990234,0.4430684,4557442,1.0,499.5,100,-121.74577,-0.07599977
-2.2583008e-05,,1.0,10.0,[-0.017  0.668 -3.022 -1.983 -1.096],1.0,-121.72012,,0.32321137,11600,4999.518263993357,0.0027470202,1.0,0.01760006,116,,1.0,7424.401865005493,-0.1675415,1.0,1.0,0.0703125,0.052144695,4607442,1.0,500.0,100,-121.72012,-0.05034536
0.000107421874,0.08096071,,10.0,[-0.017  0.668 -3.022 -1.983 -1.096],1.0065801,-131.52582,0.100203864,0.32274806,11700,4949.646443923608,9170.4795,0.7844441,9.998283,117,,1.0183438,7500.595324277878,-973.5083,1.0159199,0.9979652,9.888672,97.84129,4656944,1.5137851,495.02,100,-131.3661,-9.599016
-1.6479493e-05,,1.0,10.0,[-0.016  0.662 -3.014 -1.971 -1.096],1.0,-121.717285,,0.32274806,11800,4999.541173361747,0.002756091,1.0,0.017807007,118,,1.0,7576.682487487793,-0.2163086,1.0,1.0,0.06695557,0.052238118,4706944,1.0,500.0,100,-121.717285,-0.047506746
4.272461e-06,,,10.0,[-0.016  0.662 -3.014 -1.971 -1.096],1.0,-121.76785,0.036581524,0.32274806,11900,4992.741471641591,0.4096002,1.0,9.998272,119,,1.0,7648.473971605301,-6.3134766,1.0,0.99866,0.13647461,0.63679624,4756877,1.0,499.33,100,-121.76785,-0.09807207
2.6245118e-05,0.038411018,,10.0,[-0.016  0.662 -3.014 -1.971 -1.096],0.9999414,-131.6134,0.09958119,0.32204622,12000,4949.438124545922,9806.443,0.9025234,9.997822,120,,1.0234737,7719.949326038361,-983.3777,1.0039302,0.9916036,10.0008545,98.83319,4806378,1.2862413,495.01,100,-131.59747,-9.912984
9.155274e-06,0.12396528,,10.0,[-0.018  0.66  -3.014 -1.969 -1.097],1.0123343,-131.70108,0.11728886,0.3203065,12100,4932.556567884195,9173.25,0.42638952,9.9970875,121,,1.1559392,7790.515438556671,-973.2729,1.0373428,1.0005906,10.133728,97.84098,4855712,1.6593163,493.34,100,-131.4291,-9.647845
-4.3945314e-05,0.15132809,,10.0,[-0.014  0.657 -3.03  -1.972 -1.099],0.9957452,-141.54839,0.14371274,0.3136948,12200,4899.529927480999,18473.145,0.5399949,9.997772,122,,1.0541849,7861.395411729813,-973.4403,1.0459087,1.0026364,19.937927,139.06291,4904714,1.734206,490.02,100,-141.26328,-19.32114
7.751465e-05,,1.0,10.0,[-0.015  0.656 -3.03  -1.972 -1.105],1.0,-121.718636,,0.3136948,12300,4999.540227996081,0.0019457114,1.0,0.014463425,123,,1.0,7933.0068464279175,-0.13580322,1.0,1.0,0.06335449,0.0438872,4954714,1.0,500.0,100,-121.718636,-0.048857186
-8.666992e-05,0.06515149,,10.0,[-0.015  0.656 -3.03  -1.972 -1.105],0.9982657,-141.34145,0.14050986,0.31274465,12400,4899.748291507669,18828.672,0.7530923,9.997824,124,,1.043878,8003.214585542679,-963.669,1.0107253,0.9851553,19.733093,137.66699,5003718,1.3831269,490.04,100,-141.24937,-19.508463
2.9907227e-05,0.0880661,,10.0,[-0.016  0.651 -3.033 -1.972 -1.106],0.9901874,-131.53429,0.100188024,0.31188962,12500,4949.6502007416975,9285.027,0.7109462,9.998299,125,,1.0188931,8074.379501104355,-973.5002,1.0154961,0.9978603,9.900818,97.84046,5053220,1.3954073,495.02,100,-131.4364,-9.667106
2.0751953e-05,0.06820993,,10.0,[-0.016  0.645 -3.028 -1.961 -1.107],0.991401,-121.851524,0.049524922,0.31142583,12600,4987.661576599019,0.7096239,0.5034569,9.998358,126,,1.0770241,8145.870186090469,-14.973816,1.0159715,1.0027817,0.21478271,1.5056639,5103102,1.1894584,498.82,100,-121.8099,-0.11479388
-1.8920899e-05,0.099060744,,10.0,[-0.013  0.645 -3.028 -1.961 -1.108],0.98372406,-141.44478,0.14341252,0.30764195,12700,4897.155194104926,18395.834,0.65732753,9.997461,127,,1.0339766,8215.459057807922,-973.52844,1.0243853,0.99204326,19.845276,138.36453,5152081,1.3718531,489.79,100,-141.13391,-19.289284
-2.380371e-05,0.12094267,,10.0,[-0.013  0.638 -3.041 -1.958 -1.111],0.9952688,-131.56184,0.10592885,0.3034735,12800,4944.244785891214,9072.131,0.6423069,9.997854,128,,1.0257558,8286.82159781456,-973.4513,1.0245346,1.0012324,9.950317,97.83671,5201530,1.4850649,494.49,100,-131.38936,-9.570094
-6.1035156e-05,0.09301547,,10.0,[-0.013  0.635 -3.038 -1.951 -1.115],1.0113527,-122.12741,0.06517541,0.30211732,12900,4979.566423327444,2.0688117,0.28018916,9.998379,129,,1.212902,8358.510769844055,-42.05005,1.0254877,1.0054696,0.49102783,4.2264695,5251331,1.2795882,498.01,100,-121.916145,-0.17692125
1.4648437e-05,0.3009056,,10.0,[-0.009  0.636 -3.038 -1.951 -1.117],0.98990273,-151.35431,0.18911363,0.2930887,13000,4847.261907753906,24745.033,0.25837442,9.997034,130,,1.174819,8427.390003442764,-963.59766,1.1448684,1.0412058,29.786072,168.87816,5299812,2.6148515,484.81,100,-149.88867,-27.313423
-5.6152345e-05,,,10.0,[-0.01   0.63  -3.058 -1.958 -1.126],1.0,-121.761955,0.035190698,0.2930887,13100,4993.254997703052,0.34076726,1.0,9.998331,131,,1.0,8499.877284049988,-5.755188,1.0,0.99876,0.122802734,0.58082694,5349750,1.0,499.38,100,-121.761955,-0.0921776
-1.5258789e-05,,1.0,10.0,[-0.01   0.63  -3.058 -1.958 -1.126],1.0,-121.72288,,0.2930887,13200,4999.55948414738,0.0017480839,1.0,0.014665604,132,,1.0,8571.913864850998,-0.12872314,1.0,1.0,0.06768799,0.04160716,5399750,1.0,500.0,100,-121.72288,-0.05310229
-5.6762696e-05,,1.0,10.0,[-0.01   0.63  -3.058 -1.958 -1.126],1.0,-121.72154,,0.2930887,13300,4999.572308628572,0.002264602,1.0,0.01731205,133,,1.0,8643.570286273956,-0.13757324,1.0,1.0,0.0647583,0.047360886,5449750,1.0,500.0,100,-121.72154,-0.051762786
-4.9438477e-05,,,10.0,[-0.01   0.63  -3.058 -1.958 -1.126],1.0,-121.72359,0.030969359,0.2930887,13400,4994.555040628258,0.101022564,1.0,9.997932,134,,1.0,8715.184565782547,-2.960205,1.0,0.99904,0.1149292,0.3162493,5499702,1.0,499.52,100,-121.72359,-0.05381114
-3.173828e-05,,1.0,10.0,[-0.01   0.63  -3.058 -1.958 -1.126],1.0,-121.72115,,0.2930887,13500,4999.5534245422905,0.0024594513,1.0,0.016663551,135,,1.0,8785.859112501144,-0.15667725,1.0,1.0,0.07305908,0.049350593,5549702,1.0,500.0,100,-121.72115,-0.05137658
-6.0424805e-05,0.14380853,,10.0,[-0.01   0.63  -3.058 -1.958 -1.126],0.96296173,-131.53703,0.10238869,0.2917545,13600,4949.651802511831,8233.234,0.48597246,9.998301,136,,1.0553352,8855.784031629562,-973.49725,1.0448408,1.0123701,9.908508,97.840164,5599204,1.7348384,495.02,100,-131.05157,-9.105826
0.0001361084,,1.0,10.0,[-0.01   0.631 -3.081 -1.97  -1.127],1.0,-121.72578,,0.2917545,13700,4999.560530751978,0.002546718,1.0,0.01781559,137,,1.0,8928.640991210938,-0.14385986,1.0,1.0,0.07635498,0.050218757,5649204,1.0,500.0,100,-121.72578,-0.056002036
3.4179688e-05,0.16387087,,10.0,[-0.01   0.631 -3.081 -1.97  -1.127],1.00417,-151.35901,0.17483716,0.28725767,13800,4849.682751775111,27568.45,0.49510023,9.997551,138,,1.0849352,8997.44402718544,-963.6186,1.0452387,0.9924229,29.761292,168.88188,5697708,1.7732193,485.04,100,-151.00658,-29.040895
5.2490235e-05,,,10.0,[-0.012  0.621 -3.079 -1.956 -1.132],1.0,-121.710045,0.008943764,0.28725767,13900,4999.071453197027,0.0033647313,1.0,9.998423,139,,1.0,9069.744594097137,-0.2987671,1.0,0.99992,0.07232666,0.05771839,5747704,1.0,499.96,100,-121.710045,-0.040268455
3.6621095e-05,,,10.0,[-0.012  0.621 -3.079 -1.956 -1.132],1.0,-121.74003,0.02755592,0.28725767,14000,4995.671830340887,0.11159265,1.0,9.998405,140,,1.0,9140.824654102325,-3.2669678,1.0,0.99924,0.10784912,0.33238322,5797666,1.0,499.62,100,-121.74003,-0.07025303
2.746582e-05,,,10.0,[-0.012  0.621 -3.079 -1.956 -1.132],1.0,-121.74152,0.037122726,0.28725767,14100,4992.464390114423,0.16785254,1.0,9.997982,141,,1.0,9211.71419262886,-2.8571777,1.0,0.99862,0.12231445,0.4076396,5847597,1.0,499.31,100,-121.74152,-0.07174594
5.493164e-05,0.1057635,,10.0,[-0.012  0.621 -3.079 -1.956 -1.132],0.99147373,-131.6307,0.110378504,0.2864724,14200,4939.675513657778,8618.894,0.5842324,9.997988,142,,1.040904,9282.090648889542,-973.38806,1.027612,1.0012836,10.016907,97.83579,5897000,1.40731,494.03,100,-131.19211,-9.364285
-9.155274e-06,0.09907973,,10.0,[-0.01   0.623 -3.105 -1.967 -1.132],1.0075257,-131.66545,0.10579431,0.28247124,14300,4943.784782725712,9491.809,0.65182036,9.99803,143,,1.0160294,9354.936923265457,-983.336,1.01573,0.9967284,10.049744,98.830444,5946444,1.4796941,494.44,100,-131.56914,-9.804049
-4.6386718e-05,,,10.0,[-0.01   0.623 -3.105 -1.967 -1.136],1.0,-121.74585,0.030969383,0.28247124,14400,4994.687215992569,0.17850545,1.0,9.99847,144,,1.0,9427.154078722,-4.163025,1.0,0.99904,0.109313965,0.42038402,5996396,1.0,499.52,100,-121.74585,-0.076071754
1.8310548e-05,,1.0,10.0,[-0.01   0.623 -3.105 -1.967 -1.136],1.0,-121.71848,,0.28247124,14500,4999.573466485317,0.0024047655,1.0,0.018218994,145,,1.0,9497.882167100906,-0.14752197,1.0,1.0,0.066223145,0.048791405,6046396,1.0,500.0,100,-121.71848,-0.048706677
-7.3242186e-06,,1.0,10.0,[-0.01   0.623 -3.105 -1.967 -1.136],1.0,-121.72597,,0.28247124,14600,4999.574247261554,0.0026133861,1.0,0.015041351,146,,1.0,9569.355003118515,-0.20983887,1.0,1.0,0.06585693,0.050860677,6096396,1.0,500.0,100,-121.72597,-0.056190513
2.5024414e-05,,,10.0,[-0.01   0.623 -3.105 -1.967 -1.136],1.0,-121.72278,0.021903697,0.28247124,14700,4997.071069282249,0.041013975,1.0,9.998392,147,,1.0,9640.963057279587,-1.9489136,1.0,0.99952,0.08770752,0.20150675,6146372,1.0,499.76,100,-121.72278,-0.052999757
-0.000115966795,0.088462345,,10.0,[-0.01   0.623 -3.105 -1.967 -1.136],0.9824528,-141.51471,0.14651638,0.2799957,14800,4891.381134966123,18911.174,0.631387,9.997562,148,,1.0191661,9710.132692098618,-973.4636,1.0149361,0.9861228,19.923706,138.35767,6195293,1.4200915,489.21,100,-141.40207,-19.619934
2.0751953e-05,,1.0,10.0,[-0.01   0.62  -3.106 -1.969 -1.139],1.0,-121.72792,,0.2799957,14900,4999.5930999007505,0.0020922245,1.0,0.016168594,149,,1.0,9781.530972957611,-0.13702393,1.0,1.0,0.06616211,0.04551302,6245293,1.0,500.0,100,-121.72792,-0.058141746
3.8452148e-05,,,10.0,[-0.01   0.62  -3.106 -1.969 -1.139],1.0,-121.720825,0.01612319,0.2799957,15000,4998.179286224258,0.012967802,1.0,9.998447,150,,1.0,9852.424258232117,-0.99420166,1.0,0.99974,0.08270264,0.11331071,6295280,1.0,499.87,100,-121.720825,-0.051049527
4.5776367e-05,0.07499011,,10.0,[-0.01   0.62  -3.106 -1.969 -1.139],0.99312437,-141.54387,0.1423886,0.27694327,15100,4897.412005071258,19100.719,0.6636393,9.997709,151,,1.0186776,9922.311523914337,-973.4416,1.0141655,0.9867761,19.941345,139.06319,6344261,1.2976464,489.81,100,-141.41998,-19.656006
2.9296874e-05,0.059141107,,10.0,[-0.011  0.615 -3.106 -1.962 -1.142],1.0034488,-121.85018,0.048477065,0.2766991,15200,4987.982198407243,0.7001715,0.53882253,9.998442,152,,1.0827636,9995.165620326996,-14.398987,1.0099493,1.0012878,0.21087646,1.448054,6394146,1.1923835,498.85,100,-121.81087,-0.11877719
-0.00012329101,,1.0,10.0,[-0.008  0.615 -3.106 -1.962 -1.142],1.0,-121.72219,,0.2766991,15300,4999.595639079353,0.0018346664,1.0,0.01660347,153,,1.0,10065.863142251968,-0.13903809,1.0,1.0,0.06121826,0.042618345,6444146,1.0,500.0,100,-121.72219,-0.05241268
-4.8828124e-06,0.07487102,,10.0,[-0.008  0.615 -3.106 -1.962 -1.142],0.989873,-121.87058,0.05034259,0.27621117,15400,4987.276449891592,0.7135346,0.48126546,9.998417,154,,1.079828,10136.931452989578,-15.912537,1.0145369,1.0025694,0.23394775,1.6001759,6494024,1.1633145,498.78,100,-121.82148,-0.12477838
1.6479493e-05,,1.0,10.0,[-0.006  0.615 -3.106 -1.962 -1.143],1.0,-121.72628,,0.27621117,15500,4999.577716718877,0.0020881705,1.0,0.019051552,155,,1.0,10209.067378520966,-0.16894531,1.0,1.0,0.06762695,0.04547,6544024,1.0,500.0,100,-121.72628,-0.056505032
2.8686523e-05,,1.0,10.0,[-0.006  0.615 -3.106 -1.962 -1.143],1.0,-121.719826,,0.27621117,15600,4999.580751062604,0.0021851973,1.0,0.018375397,156,,1.0,10279.462830781937,-0.17565918,1.0,1.0,0.064086914,0.04651423,6594024,1.0,500.0,100,-121.719826,-0.05005204
9.70459e-05,,,10.0,[-0.006  0.615 -3.106 -1.962 -1.143],1.0,-121.74037,0.03096941,0.27621117,15700,4994.686663839332,0.18413796,1.0,9.998463,157,,1.0,10350.70188164711,-4.225647,1.0,0.99904,0.09875488,0.4269636,6643976,1.0,499.52,100,-121.74037,-0.07059391
5.3710937e-05,0.0692661,,10.0,[-0.006  0.615 -3.106 -1.962 -1.143],1.0070652,-131.53969,0.099759996,0.27541843,15800,4949.681215457105,9307.945,0.667302,9.998432,158,,1.0141568,10420.621994495392,-973.5024,1.0080467,0.9943113,9.905212,97.84068,6693478,1.3126872,495.02,100,-131.4212,-9.683376
5.126953e-05,0.048352942,,10.0,[-0.005  0.612 -3.124 -1.963 -1.144],0.9985174,-131.53882,0.09958195,0.27380425,15900,4949.689413683348,9513.6045,0.8128274,9.998459,159,,1.0096191,10492.92385339737,-973.50415,1.0054207,0.9926929,9.898804,97.840866,6742980,1.3204072,495.02,100,-131.49564,-9.78912
-5.9204103e-05,0.08512907,,10.0,[-0.006  0.609 -3.125 -1.962 -1.145],0.9906811,-121.904366,0.06297725,0.27377415,16000,4980.293369507411,0.49710733,0.4007986,9.998091,160,,1.1007195,10564.314712047577,-13.296204,1.0179499,1.0025045,0.2826538,1.5826595,6792789,1.1958508,498.09,100,-121.82227,-0.11393324
