EpRewMean,Bound,TimestepsSoFar,ReturnStepMaxmin,MeanIW,MeanEntropy,InitialReturnStd,EpisodesSoFar,StdIW,MeanD2w0t,TimeElapsed,InitialReturnMax,StdD2w0t,InitialReturnMin,MinD2w0t,MinIW,MaxD2w0t,EmpiricalD2,InitialReturnMean,Weights,ReturnStepMax,EpThisIter,EpLenMean,Iteration,MaxIW,ReturnMeanIW,InitialBound,J_sample_variance
4749.34289076369,-321.6579,1081448,9.995155,0.99495214,0.24557418,216.46469,3160,0.03964106,0.95163417,1858.4465086460114,49.832947,0.21809188,-943.54767,,0.88528067,1.0032301,1.0030644,-3.6621095e-05,[-2.165e-03  5.582e-01 -2.384e+00 -2.479e+00 -1.175e+00],10.0,20,475.05,158,1.1134242,-49.552536,-321.70316,49146.4
4999.41813071256,-272.10638,1091448,0.015950203,1.0,0.24557418,0.09247627,3180,,1.0,1873.9566850662231,0.10455322,,-0.2084961,1.0,1.0,1.0,1.0,-9.155274e-06,[-2.189e-03  5.582e-01 -2.384e+00 -2.479e+00 -1.173e+00],10.0,20,500.0,159,1.0,-0.04448346,-272.10638,0.009000766
4999.416137397395,-272.0923,1101448,0.014799118,1.0,0.24557418,0.084142074,3200,,1.0,1889.548638343811,0.07446289,,-0.22473145,1.0,1.0,1.0,1.0,4.272461e-05,[-2.189e-03  5.582e-01 -2.384e+00 -2.479e+00 -1.173e+00],10.0,20,500.0,160,1.0,-0.030380739,-272.0923,0.0074506663
4999.477777463516,-272.09348,1111448,0.0123205185,1.0,0.24557418,0.07912236,3220,,1.0,1904.9333696365356,0.08258057,,-0.20288086,1.0,1.0,1.0,1.0,,[-2.189e-03  5.582e-01 -2.384e+00 -2.479e+00 -1.173e+00],10.0,20,500.0,161,1.0,-0.031594273,-272.09348,0.0065911585
4749.478141722133,-321.5765,1120949,9.995728,1.0116624,0.2466306,216.4792,3240,0.04197383,0.95251316,1919.602483034134,49.76642,0.21829577,-943.61084,,0.8818315,1.0056949,1.0045552,,[-2.189e-03  5.582e-01 -2.384e+00 -2.479e+00 -1.173e+00],10.0,20,475.05,162,1.1647582,-49.433937,-321.66837,48989.277
4969.869210623421,-272.25925,1130891,9.99548,0.99481964,0.24662444,1.1992155,3260,0.02796334,0.99515486,1935.2402341365814,0.3916626,0.07601667,-5.2143555,,0.8369608,1.0057992,1.0022233,1.8310548e-05,[-2.289e-03  5.555e-01 -2.385e+00 -2.475e+00 -1.172e+00],10.0,20,497.1,163,1.0659765,-0.18158889,-272.27676,1.1661637
4999.3906824554015,-272.1076,1140891,0.013747215,1.0,0.24662444,0.095951274,3280,,1.0,1951.0955131053925,0.113220215,,-0.2868042,1.0,1.0,1.0,1.0,-1.5258789e-05,[-1.392e-03  5.553e-01 -2.385e+00 -2.475e+00 -1.172e+00],10.0,20,500.0,164,1.0,-0.045707777,-272.1076,0.009690862
4999.448041558289,-272.10825,1150891,0.010733604,1.0,0.24662444,0.09162371,3300,,1.0,1966.567069530487,0.095947266,,-0.22601318,1.0,1.0,1.0,1.0,-4.272461e-05,[-1.392e-03  5.553e-01 -2.385e+00 -2.475e+00 -1.172e+00],10.0,20,500.0,165,1.0,-0.046346653,-272.10825,0.008835408
4749.958464622153,-320.18405,1160393,9.995644,1.0131319,0.2481571,214.30408,3320,0.1551209,0.96848655,1981.3216080665588,49.264893,0.22198996,-934.1297,,0.5809996,1.043518,1.0368782,6.713867e-05,[-1.392e-03  5.553e-01 -2.385e+00 -2.475e+00 -1.172e+00],10.0,20,475.1,166,1.5362756,-47.605434,-321.16522,45446.625
4749.502079340043,-321.2913,1169894,9.99584,0.99070644,0.24415027,216.48412,3340,0.11357852,0.96118164,1996.418218612671,49.74945,0.22037701,-943.6323,,0.62905645,1.0267096,1.0222425,9.155274e-06,[-8.311e-04  5.576e-01 -2.402e+00 -2.486e+00 -1.171e+00],10.0,20,475.05,167,1.3543973,-48.906757,-321.65247,47985.992
4999.452097230223,-272.10355,1179894,0.011271477,1.0,0.24415027,0.07547842,3360,,1.0,2012.2966759204865,0.09552002,,-0.12207031,1.0,1.0,1.0,1.0,9.155274e-06,[-1.960e-03  5.545e-01 -2.402e+00 -2.480e+00 -1.175e+00],10.0,20,500.0,168,1.0,-0.041663278,-272.10355,0.0059942347
4749.98279179776,-319.0839,1189396,9.995752,1.0108793,0.24047774,214.30815,3380,0.21086639,0.9867673,2027.0089945793152,49.24225,0.22698946,-934.14746,,0.5115965,1.0900395,1.074887,-2.1362304e-05,[-1.960e-03  5.545e-01 -2.402e+00 -2.480e+00 -1.175e+00],10.0,20,475.1,169,2.288271,-45.984943,-321.1523,42440.9
4999.420305093478,-272.1062,1199396,0.014084816,1.0,0.24047774,0.08379511,3400,,1.0,2042.9190516471863,0.09631348,,-0.1583252,1.0,1.0,1.0,1.0,-6.408691e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,170,1.0,-0.04430334,-272.1062,0.007387002
4999.406922608466,-272.13293,1209396,0.014131546,1.0,0.24047774,0.086858235,3420,,1.0,2058.22926902771,0.13098145,,-0.15100098,1.0,1.0,1.0,1.0,-4.5776367e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,171,1.0,-0.07105328,-272.13293,0.007940171
4999.467324423025,-272.08963,1219396,0.010530472,1.0,0.24047774,0.030435018,3440,,1.0,2073.5090668201447,0.055480957,,-0.0579834,1.0,1.0,1.0,1.0,5.1879884e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,172,1.0,-0.027734274,-272.08963,0.00097433134
4999.458322928229,-272.10452,1229396,0.01411438,1.0,0.24047774,0.08167087,3460,,1.0,2088.766226053238,0.09222412,,-0.2288208,1.0,1.0,1.0,1.0,-9.155274e-06,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,173,1.0,-0.042645253,-272.10452,0.0070221582
4999.350980844752,-272.12128,1239396,0.012827873,1.0,0.24047774,0.1027362,3480,,1.0,2104.1407520771027,0.121276855,,-0.2364502,1.0,1.0,1.0,1.0,4.8828126e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,174,1.0,-0.05938965,-272.12128,0.011115556
4999.40477178007,-272.12003,1249396,0.015576363,1.0,0.24047774,0.1184029,3500,,1.0,2119.5667593479156,0.11340332,,-0.35351562,1.0,1.0,1.0,1.0,2.1362304e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,175,1.0,-0.058133107,-272.12003,0.0147606265
4999.475344612123,-272.11267,1259396,0.013658524,1.0,0.24047774,0.07388218,3520,,1.0,2135.1601729393005,0.08630371,,-0.1772461,1.0,1.0,1.0,1.0,-6.408691e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,176,1.0,-0.05079285,-272.11267,0.0057435655
4999.456356900407,-272.12567,1269396,0.017090797,1.0,0.24047774,0.103918776,3540,,1.0,2150.5212364196777,0.111206055,,-0.28826904,1.0,1.0,1.0,1.0,-6.1035157e-06,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,177,1.0,-0.06377711,-272.12567,0.011368229
4999.4351366907085,-272.10287,1279396,0.013985634,1.0,0.24047774,0.06577676,3560,,1.0,2165.9170591831207,0.097595215,,-0.14367676,1.0,1.0,1.0,1.0,-2.746582e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,178,1.0,-0.04098673,-272.10287,0.004556682
4999.410714743515,-272.1031,1289396,0.013985634,1.0,0.24047774,0.08308859,3580,,1.0,2181.2128229141235,0.09295654,,-0.22253418,1.0,1.0,1.0,1.0,-2.1362304e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,179,1.0,-0.04120032,-272.1031,0.0072648996
4999.439845246768,-272.10135,1299396,0.009805679,1.0,0.24047774,0.08577178,3600,,1.0,2196.6591629981995,0.09295654,,-0.21801758,1.0,1.0,1.0,1.0,-2.1362304e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,180,1.0,-0.039468363,-272.10135,0.007740108
4999.464100987893,-272.08932,1309396,0.013573647,1.0,0.24047774,0.06779088,3620,,1.0,2211.8024282455444,0.064819336,,-0.1595459,1.0,1.0,1.0,1.0,7.019043e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,181,1.0,-0.027430976,-272.08932,0.0048368867
4999.455635260938,-272.1087,1319396,0.014536858,1.0,0.24047774,0.09492746,3640,,1.0,2227.0228514671326,0.088012695,,-0.2767334,1.0,1.0,1.0,1.0,2.746582e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,182,1.0,-0.046806764,-272.1087,0.009487011
4998.917249326381,-272.0089,1329396,9.995705,1.0,0.24047774,0.0914136,3660,,1.0,2242.6780457496643,0.10876465,,-0.20477295,1.0,1.0,1.0,1.0,-1.8310548e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,183,1.0,0.05297911,-272.0089,0.008799726
4999.47102533108,-272.10553,1339396,0.013818741,1.0,0.24047774,0.065460205,3680,,1.0,2257.994551181793,0.08239746,,-0.17462158,1.0,1.0,1.0,1.0,-4.5776367e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,184,1.0,-0.04364001,-272.10553,0.00451058
4999.443657110581,-272.11,1349396,0.013471603,1.0,0.24047774,0.08700047,3700,,1.0,2273.2484078407288,0.085632324,,-0.2514038,1.0,1.0,1.0,1.0,-6.1035157e-06,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,185,1.0,-0.048091594,-272.11,0.007964973
4999.458408583814,-272.09308,1359396,0.014148712,1.0,0.24047774,0.08050999,3720,,1.0,2288.3270070552826,0.08416748,,-0.29681396,1.0,1.0,1.0,1.0,3.3569337e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,186,1.0,-0.031185223,-272.09308,0.0068203635
4999.464432601963,-272.08643,1369396,0.011153221,1.0,0.24047774,0.068238944,3740,,1.0,2303.597067117691,0.07867432,,-0.18664551,1.0,1.0,1.0,1.0,1.5258789e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,187,1.0,-0.024527341,-272.08643,0.0049018185
4999.443495575291,-272.11716,1379396,0.014797211,1.0,0.24047774,0.08811168,3760,,1.0,2318.883579969406,0.11090088,,-0.21350098,1.0,1.0,1.0,1.0,1.8310548e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],9.999999,20,500.0,188,1.0,-0.055306822,-272.11716,0.00817168
4999.428798372224,-272.1115,1389396,0.011011124,1.0,0.24047774,0.075452134,3780,,1.0,2334.3405618667603,0.09875488,,-0.18353271,1.0,1.0,1.0,1.0,1.8310548e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],10.0,20,500.0,189,1.0,-0.04961152,-272.1115,0.0059939786
4750.533848544217,-317.27332,1398899,9.99598,0.99957246,0.23115715,212.15709,3800,0.23362866,1.0014663,2348.9655361175537,48.743164,0.23107706,-924.7713,,0.51894283,1.127099,1.1034714,-3.967285e-05,[-7.766e-04  5.559e-01 -2.434e+00 -2.494e+00 -1.178e+00],9.999999,20,475.15,190,1.9352524,-43.73934,-320.65976,38400.39
4999.458943329081,-272.1254,1408899,0.013699532,1.0,0.23115715,0.086377315,3820,,1.0,2364.8297119140625,0.11175537,,-0.16326904,1.0,1.0,1.0,1.0,-3.967285e-05,[ 5.915e-04  5.567e-01 -2.478e+00 -2.497e+00 -1.188e+00],10.0,20,500.0,191,1.0,-0.06350584,-272.1254,0.007851014
4999.419003368423,-272.12515,1418899,0.01749134,1.0,0.23115715,0.10484879,3840,,1.0,2380.394927740097,0.12261963,,-0.3065796,1.0,1.0,1.0,1.0,1.5258789e-05,[ 5.915e-04  5.567e-01 -2.478e+00 -2.497e+00 -1.188e+00],10.0,20,500.0,192,1.0,-0.06327691,-272.12515,0.011569945
4999.459540831336,-272.11743,1428899,0.014511108,1.0,0.23115715,0.07708447,3860,,1.0,2395.509808063507,0.10412598,,-0.190979,1.0,1.0,1.0,1.0,-3.3569337e-05,[ 5.915e-04  5.567e-01 -2.478e+00 -2.497e+00 -1.188e+00],10.0,20,500.0,193,1.0,-0.05555004,-272.11743,0.0062569976
4999.454478510595,-272.1066,1438899,0.011417389,1.0,0.23115715,0.089409016,3880,,1.0,2410.6341021060944,0.088256836,,-0.21704102,1.0,1.0,1.0,1.0,3.6621095e-05,[ 5.915e-04  5.567e-01 -2.478e+00 -2.497e+00 -1.188e+00],10.0,20,500.0,194,1.0,-0.044719543,-272.1066,0.008413727
4999.5353045754655,-272.09506,1448899,0.010980606,1.0,0.23115715,0.06374987,3900,,1.0,2425.9817328453064,0.07183838,,-0.18878174,1.0,1.0,1.0,1.0,9.155274e-06,[ 5.915e-04  5.567e-01 -2.478e+00 -2.497e+00 -1.188e+00],10.0,20,500.0,195,1.0,-0.03315888,-272.09506,0.004280959
4749.435394153072,-321.63498,1458400,9.995556,1.0022256,0.23176126,216.47586,3920,0.026632056,0.9507806,2440.565079689026,49.785767,0.21789484,-943.5963,,0.9171203,1.0025251,1.001342,-3.0517578e-05,[ 5.915e-04  5.567e-01 -2.478e+00 -2.497e+00 -1.188e+00],10.0,20,475.05,196,1.1208909,-49.551605,-321.6744,49207.344
4999.448268155382,-272.1123,1468400,0.012393951,1.0,0.23176126,0.089143164,3940,,1.0,2456.03094124794,0.1104126,,-0.18847656,1.0,1.0,1.0,1.0,3.0517579e-06,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,197,1.0,-0.05040088,-272.1123,0.008362648
4999.451492366863,-272.1071,1478400,0.011624336,1.0,0.23176126,0.078354314,3960,,1.0,2471.2224764823914,0.0925293,,-0.17749023,1.0,1.0,1.0,1.0,4.8828126e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,198,1.0,-0.04520537,-272.1071,0.006462757
4999.4806224194535,-272.09848,1488400,0.017422676,1.0,0.23176126,0.09825635,3980,,1.0,2486.6788160800934,0.08892822,,-0.35760498,1.0,1.0,1.0,1.0,-7.019043e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,199,1.0,-0.036586653,-272.09848,0.010164403
4999.50481175942,-272.10413,1498400,0.018483162,1.0,0.23176126,0.066974305,4000,,1.0,2501.956684112549,0.09118652,,-0.12084961,1.0,1.0,1.0,1.0,2.1362304e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,200,1.0,-0.042226177,-272.10413,0.004720997
4999.393355651589,-272.14697,1508400,0.016679764,1.0,0.23176126,0.09320312,4020,,1.0,2517.279147386551,0.14550781,,-0.15722656,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,201,1.0,-0.085078865,-272.14697,0.00914377
4999.3615745221805,-272.105,1518400,0.011400223,1.0,0.23176126,0.0816428,4040,,1.0,2532.5321695804596,0.117492676,,-0.18865967,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,202,1.0,-0.043124065,-272.105,0.0070172786
4999.489919878898,-272.10498,1528400,0.012895584,1.0,0.23176126,0.06866391,4060,,1.0,2547.6532611846924,0.08618164,,-0.15966797,1.0,1.0,1.0,1.0,-4.8828126e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,203,1.0,-0.043081325,-272.10498,0.004964389
4999.443691725376,-272.09326,1538400,0.013681412,1.0,0.23176126,0.080163404,4080,,1.0,2563.024078607559,0.09265137,,-0.20263672,1.0,1.0,1.0,1.0,2.1362304e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,204,1.0,-0.031364705,-272.09326,0.0067630797
4999.452228666201,-272.0951,1548400,0.013065338,1.0,0.23176126,0.064133935,4100,,1.0,2578.478715658188,0.091430664,,-0.13977051,1.0,1.0,1.0,1.0,-3.0517579e-06,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,205,1.0,-0.033207294,-272.0951,0.004330846
4999.501560792934,-272.07352,1558400,0.014537811,1.0,0.23176126,0.055965815,4120,,1.0,2593.5643486976624,0.0592041,,-0.12597656,1.0,1.0,1.0,1.0,-4.5776367e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,206,1.0,-0.011635582,-272.07352,0.0032952498
4999.4839160732645,-272.10434,1568400,0.016065598,1.0,0.23176126,0.072341345,4140,,1.0,2608.8547670841217,0.10083008,,-0.14575195,1.0,1.0,1.0,1.0,-7.93457e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,207,1.0,-0.042436033,-272.10434,0.005514541
4999.525058819459,-272.10126,1578400,0.0141477585,1.0,0.23176126,0.06714119,4160,,1.0,2623.920430421829,0.08850098,,-0.15740967,1.0,1.0,1.0,1.0,5.493164e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,208,1.0,-0.03936038,-272.10126,0.0047433823
4999.5021997935555,-272.11716,1588400,0.015172005,1.0,0.23176126,0.08598685,4180,,1.0,2639.1784675121307,0.08947754,,-0.24835205,1.0,1.0,1.0,1.0,-6.713867e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,209,1.0,-0.055256784,-272.11716,0.00778223
4999.475571739484,-272.09375,1598400,0.012256622,1.0,0.23176126,0.070884995,4200,,1.0,2654.2459192276,0.088134766,,-0.15447998,1.0,1.0,1.0,1.0,9.155274e-06,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,500.0,210,1.0,-0.0318613,-272.09375,0.005291061
4500.573669228388,-369.0249,1607404,9.993698,0.9899007,0.2251388,294.9978,4220,0.15514879,0.93621016,2668.268903493881,98.399475,0.31213686,-884.99384,,0.5854105,1.0978531,1.0704305,-5.7983398e-05,[ 2.523e-04  5.555e-01 -2.478e+00 -2.495e+00 -1.187e+00],10.0,20,450.2,211,1.5612074,-95.82041,-370.2052,87329.41
4999.480277358356,-272.11118,1617404,0.013871193,1.0,0.2251388,0.08438172,4240,,1.0,2683.9691286087036,0.10101318,,-0.22180176,1.0,1.0,1.0,1.0,2.746582e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,212,1.0,-0.049288917,-272.11118,0.0074964636
4999.452991734788,-272.10568,1627404,0.013863564,1.0,0.2251388,0.08424667,4260,,1.0,2699.5350029468536,0.10443115,,-0.22540283,1.0,1.0,1.0,1.0,,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,213,1.0,-0.043785445,-272.10568,0.00746993
4999.364839190658,-272.12238,1637404,0.015287399,1.0,0.2251388,0.12706986,4280,,1.0,2714.893078327179,0.13427734,,-0.3633423,1.0,1.0,1.0,1.0,1.8310548e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,214,1.0,-0.060493685,-272.12238,0.016995754
4999.510406053828,-272.09158,1647404,0.011386871,1.0,0.2251388,0.051181186,4300,,1.0,2730.389422416687,0.059143066,,-0.13568115,1.0,1.0,1.0,1.0,2.746582e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,215,1.0,-0.029682815,-272.09158,0.0027564266
4999.460307252343,-272.1216,1657404,0.012653351,1.0,0.2251388,0.084793344,4320,,1.0,2745.474268436432,0.09991455,,-0.22576904,1.0,1.0,1.0,1.0,-3.0517578e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,216,1.0,-0.059709977,-272.1216,0.007566297
4999.489613981856,-272.0957,1667404,0.013087273,1.0,0.2251388,0.06514451,4340,,1.0,2760.814765930176,0.07122803,,-0.14050293,1.0,1.0,1.0,1.0,-3.3569337e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,217,1.0,-0.033811297,-272.0957,0.0044651674
4999.448255670218,-272.12057,1677404,0.016366959,1.0,0.2251388,0.08817349,4360,,1.0,2776.131669998169,0.107055664,,-0.17474365,1.0,1.0,1.0,1.0,6.408691e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,218,1.0,-0.05867765,-272.12057,0.008182361
4999.45131710734,-272.10077,1687404,0.015266418,1.0,0.2251388,0.06475871,4380,,1.0,2791.4941947460175,0.08532715,,-0.1362915,1.0,1.0,1.0,1.0,1.2207031e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,500.0,219,1.0,-0.03888898,-272.10077,0.0044132196
4749.562828838116,-321.6162,1696905,9.996088,0.9803548,0.22694562,216.48495,4400,0.03226984,0.95163614,2806.0229620933533,49.748596,0.21809235,-943.63605,,0.89126605,1.0032424,1.0030688,-4.5776367e-05,[-1.521e-03  5.464e-01 -2.475e+00 -2.482e+00 -1.194e+00],10.0,20,475.05,220,1.0662884,-49.51079,-321.66113,49154.21
4999.527501123124,-272.0948,1706905,0.011131287,1.0,0.22694562,0.062222555,4420,,1.0,2821.3384733200073,0.067871094,,-0.13970947,1.0,1.0,1.0,1.0,-9.155274e-06,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,500.0,221,1.0,-0.032910828,-272.0948,0.004076574
4999.469930148461,-272.1108,1716905,0.016049385,1.0,0.22694562,0.09103298,4440,,1.0,2836.7444157600403,0.1003418,,-0.2401123,1.0,1.0,1.0,1.0,-9.155274e-06,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,500.0,222,1.0,-0.04892851,-272.1108,0.008719554
4999.481854788277,-272.10077,1726905,0.010755539,1.0,0.22694562,0.09471643,4460,,1.0,2851.814534664154,0.093566895,,-0.20367432,1.0,1.0,1.0,1.0,2.4414063e-05,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,500.0,223,1.0,-0.038868,-272.10077,0.009445008
4999.4345023043625,-272.11908,1736905,0.014422417,1.0,0.22694562,0.0832239,4480,,1.0,2867.067425966263,0.11035156,,-0.24951172,1.0,1.0,1.0,1.0,3.967285e-05,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,500.0,224,1.0,-0.057192486,-272.11908,0.007290244
4999.467823834564,-272.1041,1746905,0.012877464,1.0,0.22694562,0.07710774,4500,,1.0,2882.4410169124603,0.09875488,,-0.14630127,1.0,1.0,1.0,1.0,3.6621095e-05,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,500.0,225,1.0,-0.04221352,-272.1041,0.0062569766
4997.961060714124,-272.009,1756903,9.99588,1.0,0.22694562,0.061601322,4520,,0.9998,2897.8837201595306,0.09197998,0.014140765,-0.1281128,,1.0,1.0,1.0,5.7983398e-05,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,499.9,226,1.0,0.052896287,-272.009,0.0039984467
4999.473876528932,-272.099,1766903,0.013665199,1.0,0.22694562,0.051875688,4540,,1.0,2913.263961315155,0.06414795,,-0.12677002,1.0,1.0,1.0,1.0,1.5258789e-05,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,500.0,227,1.0,-0.037120003,-272.099,0.0028310488
4899.99300153102,-273.17313,1776705,9.995918,0.9518933,0.2260611,9.161113,4560,0.1661291,1.0020379,2928.2578086853027,2.1947021,0.14631005,-39.930847,,0.30608195,1.27049,1.0587118,2.746582e-05,[-1.567e-03  5.463e-01 -2.475e+00 -2.482e+00 -1.192e+00],10.0,20,490.1,228,1.2603858,-0.7280052,-274.11044,12.126078
4999.499235272489,-272.09634,1786705,0.01289463,1.0,0.2260611,0.064566284,4580,,1.0,2943.6909708976746,0.080200195,,-0.15118408,1.0,1.0,1.0,1.0,-3.0517579e-06,[ 0.003  0.546 -2.475 -2.482 -1.193],10.0,20,500.0,229,1.0,-0.03445624,-272.09634,0.004387108
4999.512724930357,-272.1028,1796705,0.012138367,1.0,0.2260611,0.060940433,4600,,1.0,2958.8022174835205,0.075927734,,-0.1282959,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.003  0.546 -2.475 -2.482 -1.193],10.0,20,500.0,230,1.0,-0.04092863,-272.1028,0.003908905
4999.443089680484,-272.12006,1806705,0.016630173,1.0,0.2260611,0.09448328,4620,,1.0,2974.1583547592163,0.11431885,,-0.22583008,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.003  0.546 -2.475 -2.482 -1.193],10.0,20,500.0,231,1.0,-0.058167305,-272.12006,0.009397647
4749.974877514089,-320.7832,1816207,9.995712,0.9916747,0.22678985,214.30667,4640,0.10624017,0.9612373,2988.783417224884,49.25421,0.22015876,-934.14105,,0.75061244,1.0276201,1.0222086,1.2207031e-05,[ 0.003  0.546 -2.475 -2.482 -1.193],10.0,20,475.1,232,1.3480843,-48.39899,-321.157,46986.312
4999.423172160552,-272.11255,1826207,0.015777588,1.0,0.22678985,0.06862004,4660,,1.0,3004.362508535385,0.099487305,,-0.1326294,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,500.0,233,1.0,-0.050667226,-272.11255,0.004956156
4999.485601409099,-272.11563,1836207,0.0153102875,1.0,0.22678985,0.081480734,4680,,1.0,3019.8544726371765,0.09899902,,-0.17407227,1.0,1.0,1.0,1.0,8.239746e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,500.0,234,1.0,-0.053744383,-272.11563,0.0069862683
4999.433613820874,-272.10648,1846207,0.012730598,1.0,0.22678985,0.06134768,4700,,1.0,3034.7885839939117,0.08520508,,-0.10522461,1.0,1.0,1.0,1.0,2.4414063e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,500.0,235,1.0,-0.04459398,-272.10648,0.003960231
4999.452408308289,-272.10318,1856207,0.014796257,1.0,0.22678985,0.08144532,4720,,1.0,3050.0050423145294,0.08392334,,-0.17327881,1.0,1.0,1.0,1.0,3.967285e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,500.0,236,1.0,-0.04129622,-272.10318,0.0069815447
4999.458221755876,-272.09824,1866207,0.01275444,1.0,0.22678985,0.067925535,4740,,1.0,3065.430943965912,0.08868408,,-0.1461792,1.0,1.0,1.0,1.0,3.3569337e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,500.0,237,1.0,-0.03635665,-272.09824,0.0048546838
