InitialBound,TimestepsSoFar,InitialReturnMin,Iteration,InitialReturnStd,InitialReturnMean,MaxIW,StdIW,ReturnStepMax,ESSClassic,MinIWNorm,EpThisIter,ReturnMeanIW,MeanIW,StdIWNorm,ReturnStepMaxmin,EpisodesSoFar,EpRewMean,J_sample_variance,MeanEntropy,InitialReturnMax,MaxIWNorm,MinIW,EmpiricalD2,MeanIWNorm,EpLenMean,Bound,TimeElapsed,Weights,ESSRenyi
-38.62281,201691,-141.03058,75,58.52302,3.0517579e-06,6.428821,1.5852591,9.999999,9.182607,0.016849613,20,28.010815,1.4605687,0.07926296,9.909669,1500,2295.5841867246154,9939.954,0.5443497,72.961426,0.32144105,0.33699226,1.7502912,0.07302843,230.6,-23.086617,393.2335584163666,[-0.579  1.784 -2.161 -3.038 -0.867],11.42667
-188.89966,205937,-689.7638,76,171.74373,-6.408691e-05,1.3168998,0.1405993,10.0,19.602781,0.038092062,20,6.681527,0.98770493,0.007029965,9.901838,1520,2112.5792963715135,24844.959,0.5416696,112.07959,0.06584499,0.76184124,1.0297824,0.04938525,212.3,-185.01038,400.52974128723145,[-0.577  1.826 -2.163 -3.033 -0.875],19.42158
-45.786007,211034,-167.18701,77,69.863365,4.272461e-05,153.92436,33.43756,10.0,1.1501807,0.00019318068,20,486.09912,8.259695,1.6718781,9.917791,1540,2538.0242623870495,4558935.5,0.46276313,95.98865,7.696218,0.0038636136,45.88381,0.4129847,254.85,175.95547,408.6853816509247,[-0.575  1.824 -2.168 -3.043 -0.877],0.4358836
-23.069204,215864,-84.23657,78,45.230083,-6.713867e-05,1.2620194,0.17148237,9.999999,19.293556,0.027769774,20,2.0574346,0.89616567,0.008574118,9.914002,1560,2404.614379086183,1507.6031,0.46488452,76.404724,0.06310097,0.5553955,1.0476605,0.044808283,241.5,-21.555046,415.8061444759369,[-0.566  1.831 -2.163 -3.098 -0.956],19.090155
-25.531595,220517,-93.22833,79,52.534172,3.6621095e-05,14.361976,3.2276852,10.0,5.505468,0.002559766,20,62.579914,1.9892353,0.16138427,9.911274,1580,2316.1780409988355,51028.348,0.46146607,90.29822,0.7180988,0.05119532,4.589746,0.099461764,232.65,7.881733,422.7389409542084,[-0.57   1.828 -2.155 -3.105 -0.954],4.3575397
-32.553883,225301,-118.87024,80,62.02736,7.324219e-05,2.5827234,0.67145854,10.0,14.234167,0.014044547,20,24.922974,1.0550041,0.033572927,9.917305,1600,2382.1089511521773,10095.927,0.48804322,109.99695,0.12913617,0.28089094,1.5912716,0.052750207,239.2,-16.142414,429.21254229545593,[-0.537  1.796 -2.169 -3.15  -0.957],12.568564
-25.477083,229906,-92.29004,81,46.637333,3.967285e-05,5.5549726,1.1446553,10.0,7.2658153,0.007864401,20,16.7959,0.8646321,0.05723277,9.909731,1620,2292.107235004659,14858.608,0.4543847,93.0293,0.27774864,0.15728801,2.0248992,0.043231614,230.25,-19.45778,434.79557704925537,[-0.549  1.811 -2.188 -3.168 -0.931],9.877034
-25.471355,235230,-93.00812,82,49.830902,-3.3569337e-05,11.434466,3.168754,10.0,5.4106655,0.0019963786,20,70.88739,1.9297283,0.15843771,9.9213505,1640,2651.5313002124744,57370.133,0.43679574,77.32367,0.57172334,0.039927572,4.9472637,0.09648643,266.2,14.2329445,442.0732932090759,[-0.557  1.844 -2.19  -3.163 -0.965],4.042639
-29.127247,240412,-106.357605,83,58.543575,-1.5258789e-05,13.27503,2.9273248,10.0,3.3703854,0.0031038874,20,63.556328,1.3178608,0.14636624,9.919685,1660,2580.5945531822153,59410.574,0.44067422,78.95563,0.66375154,0.062077746,4.3120112,0.06589305,259.1,3.0725174,449.0440139770508,[-0.532  1.858 -2.167 -3.132 -0.982],4.638207
-133.9409,246116,-489.08325,84,116.46037,5.493164e-05,1.5492219,0.22706509,10.0,19.08085,0.03213222,20,7.0000105,1.0345602,0.011353254,9.930315,1680,2842.060956560324,11278.469,0.43408385,79.83826,0.07746109,0.6426444,1.0344976,0.05172801,285.2,-129.23169,457.2812740802765,[-0.533  1.908 -2.168 -3.101 -0.978],19.333055
-24.8425,251727,-90.711914,85,42.022236,-1.8310548e-05,78.20958,16.88824,10.0,1.5642457,0.0014715928,20,224.37924,4.919336,0.844412,9.925663,1700,2795.0714547561033,1133790.4,0.4693603,66.8645,3.910479,0.029431855,24.029118,0.24596679,280.55,102.60263,464.57338404655457,[-0.534  1.908 -2.185 -3.094 -0.985],0.83232355
-228.99837,256991,-836.1839,86,255.58934,2.746582e-05,1.9312161,0.25355375,10.0,18.778692,0.03354157,20,12.289471,0.9942396,0.012677687,9.920061,1720,2621.4791364714138,61934.594,0.46000117,138.17273,0.096560806,0.67083144,1.0522091,0.049711984,263.2,-222.61076,474.72235465049744,[-0.514  1.952 -2.155 -3.082 -0.95 ],19.007627
-242.77505,262705,-886.4891,87,207.71527,-9.155274e-06,2.4062066,0.37531468,10.0,18.330692,0.034400463,20,13.868629,1.2437042,0.018765735,9.926435,1740,2846.49085554588,49456.18,0.4606543,102.95734,0.12031033,0.68800926,1.0697339,0.06218521,285.7,-237.22858,483.24580335617065,[-0.513  1.949 -2.16  -3.083 -0.959],18.69624
-230.26178,267887,-840.797,88,259.79532,-2.746582e-05,1.5945112,0.19789846,10.0,19.288912,0.036072444,20,7.952648,1.030706,0.009894922,9.918861,1760,2580.487463571591,64248.375,0.46206307,146.57153,0.079725556,0.72144884,1.0317528,0.05153531,259.1,-225.93625,492.08724546432495,[-0.519  1.948 -2.156 -3.086 -0.958],19.384487
-30.196594,273204,-110.26239,89,43.146866,6.1035157e-06,31.80548,6.8519583,10.0,1.7290844,0.0009590638,20,104.75886,2.1078641,0.3425979,9.921129,1780,2648.015319941516,212198.55,0.49688852,64.56305,1.590274,0.019181276,8.777503,0.10539321,265.85,15.295845,499.9050042629242,[-0.519  1.942 -2.16  -3.092 -0.957],2.2785523
-231.1036,278591,-843.87085,90,258.35788,-4.5776367e-05,1.2238026,0.09532539,10.0,19.82863,0.044005644,20,3.1558762,1.0253961,0.0047662696,9.925528,1800,2683.469530452085,67007.29,0.49483716,139.42792,0.06119013,0.8801129,1.0094326,0.05126981,269.35,-229.03506,509.2152864933014,[-0.489  1.947 -2.165 -3.1   -0.922],19.813112
-236.74194,283576,-864.4593,91,204.5091,-1.2207031e-05,1.1259937,0.042054996,9.999999,19.966494,0.047427338,20,1.2020178,1.0266116,0.0021027494,9.915547,1820,2481.974284918451,43596.113,0.4928541,126.37421,0.056299686,0.94854677,1.0045943,0.051330578,249.25,-236.08313,517.5931131839752,[-0.491  1.943 -2.171 -3.099 -0.924],19.908533
-204.67017,289992,-747.3497,92,174.56273,-1.8310548e-05,1.2344613,0.12330275,10.0,19.703493,0.03869652,20,3.3471909,1.0051405,0.0061651375,9.936716,1840,3197.8486734000026,30766.58,0.49198502,80.536194,0.061723065,0.7739304,1.0141419,0.050257027,320.8,-202.7651,526.4827671051025,[-0.491  1.94  -2.171 -3.095 -0.926],19.721106
-195.85315,295386,-715.1547,93,201.35541,4.425049e-05,1.3468952,0.13438742,9.999999,19.653713,0.034394752,20,5.245926,1.0124251,0.006719372,9.928901,1860,2687.4115516578822,41259.48,0.4906975,129.68372,0.06734476,0.68789506,1.0128562,0.050621253,269.7,-191.8622,534.8760011196136,[-0.491  1.94  -2.175 -3.102 -0.927],19.74614
-195.0837,300997,-712.345,94,169.2717,1.5258789e-05,1.7562674,0.34828484,10.0,18.060535,0.022511752,20,17.977772,1.0628176,0.017414242,9.924398,1880,2794.893674134326,19568.764,0.48451802,96.1745,0.08781337,0.45023504,1.0829359,0.05314088,280.55,-185.03453,543.631988286972,[-0.495  1.947 -2.189 -3.105 -0.928],18.468313
-164.76953,306307,-601.6533,95,140.71335,1.8310548e-05,1.6472497,0.24504796,10.0,18.842924,0.027321098,20,9.381758,0.9888835,0.012252397,9.920689,1900,2644.4698422211286,11224.373,0.48214108,92.019775,0.08236249,0.54642195,1.0448844,0.049444176,265.5,-159.04498,551.6037352085114,[-0.493  1.961 -2.191 -3.109 -0.934],19.140873
-224.89476,310952,-821.1996,96,276.35822,9.155274e-06,1.2091761,0.09450112,9.999999,19.836807,0.042551663,20,3.4046898,1.0418848,0.0047250562,9.90989,1920,2312.0352204678893,81448.7,0.48164952,158.58966,0.060458805,0.8510333,1.0107698,0.05209424,232.25,-222.69788,559.4213387966156,[-0.492  1.955 -2.199 -3.117 -0.937],19.786898
-19.723085,316736,-72.018616,97,34.343243,2.4414063e-05,4.526422,1.0364184,10.0,10.930702,0.01659061,20,11.925892,1.1378168,0.051820923,9.926706,1940,2881.400878484983,3268.329,0.49301705,46.900513,0.2263211,0.3318122,1.620238,0.056890838,289.2,-13.179373,569.3141374588013,[-0.495  1.957 -2.196 -3.123 -0.937],12.343866
-23.673195,322202,-86.44214,98,43.84539,-3.967285e-05,7.5950813,1.5586175,10.0,6.2977915,0.0067824684,20,30.559662,1.0566676,0.07793087,9.926754,1960,2722.9896994623477,13069.696,0.51061547,74.33887,0.37975407,0.13564937,2.3785272,0.05283338,273.3,-5.950203,576.4096682071686,[-0.502  1.992 -2.205 -3.117 -0.926],8.408565
-180.03078,326923,-657.3794,99,246.11324,-1.8310548e-05,1.3088181,0.18076625,9.999999,19.311134,0.032120623,20,11.937826,0.9570942,0.009038313,9.910388,1980,2349.9229601972065,53643.43,0.5028126,171.97955,0.06544091,0.6424124,1.0462648,0.047854714,236.05,-172.2104,584.7056665420532,[-0.482  1.969 -2.205 -3.14  -0.908],19.11562
-164.2565,332754,-599.7798,100,146.63449,-3.0517578e-05,1.3544735,0.17879388,10.0,19.355404,0.03616397,20,9.288622,0.97973454,0.008939695,9.930784,2000,2905.4086157158004,15703.788,0.5009769,90.13849,0.06772368,0.7232794,1.0373743,0.048986726,291.55,-158.00916,593.0628123283386,[-0.485  1.976 -2.218 -3.139 -0.916],19.279446
-15.566747,338769,-55.63806,101,33.00093,-1.2207031e-05,64.47241,14.010103,10.0,1.5389179,0.00031481014,20,159.5402,4.0450187,0.70050514,9.933323,2020,2997.471482266393,621579.0,0.48961884,56.841675,3.2236207,0.0062962025,37.682934,0.20225093,300.75,63.98159,602.5147428512573,[-0.484  1.977 -2.233 -3.151 -0.918],0.53074425
-199.36078,344834,-727.96265,102,172.03706,1.2207031e-05,1.4910101,0.17113459,10.0,19.43432,0.03657169,20,6.931566,1.0030825,0.00855673,9.933506,2040,3022.4169520418745,24469.967,0.48937997,91.7486,0.0745505,0.73143375,1.0275449,0.050154127,303.25,-195.15623,614.7267396450043,[-0.45   1.906 -2.249 -3.205 -0.929],19.463871
-21.897617,351366,-79.9588,103,41.589485,3.0517579e-06,1.9180838,0.43191972,9.999999,16.74957,0.019277442,20,8.641774,0.98047036,0.021595988,9.944535,2060,3256.941794509804,1895.2422,0.5014636,51.693054,0.095904194,0.38554883,1.2802731,0.04902352,326.6,-16.135197,625.4303667545319,[-0.452  1.916 -2.254 -3.204 -0.93 ],15.621667
-54.645313,356815,-199.53656,104,65.11579,2.746582e-05,2.0770867,0.4145529,10.0,17.244036,0.017182486,20,12.942653,1.036961,0.020727646,9.923006,2080,2714.010077031905,3787.402,0.4921879,74.77295,0.103854336,0.34364972,1.1477606,0.051848046,272.45,-45.60086,633.3008353710175,[-0.442  1.916 -2.259 -3.205 -0.917],17.425236
-237.23767,362120,-866.26917,105,229.90471,-7.476807e-05,2.0425205,0.32209298,9.999999,18.423721,0.03551879,20,12.776117,1.101167,0.01610465,9.92113,2100,2642.0388401662995,52894.832,0.48293117,112.48743,0.102126025,0.71037585,1.0552742,0.05505834,265.25,-230.92986,640.6641581058502,[-0.437  1.924 -2.285 -3.224 -0.927],18.95242
-17.571177,368003,-64.16077,106,33.000877,-2.746582e-05,1.6978083,0.28475416,9.999999,18.480772,0.026520496,20,3.8980074,0.993159,0.014237708,9.928914,2120,2931.042868753349,1202.0675,0.48598126,46.583496,0.08489042,0.53040993,1.1204579,0.049657952,294.15,-14.70135,648.2005805969238,[-0.436  1.922 -2.292 -3.229 -0.936],17.849846
-234.7317,373857,-857.1189,107,241.59328,-1.5258789e-05,1.2519308,0.15394254,9.999999,19.589622,0.028456137,20,8.756313,1.0636055,0.0076971273,9.927569,2140,2916.398171351835,57275.434,0.48423344,123.16858,0.062596545,0.56912273,1.0328066,0.053180285,292.7,-229.79468,655.6375842094421,[-0.434  1.942 -2.306 -3.232 -0.933],19.36471
-24.02347,380230,-87.72156,108,43.53329,7.019043e-05,2.1591725,0.54672635,9.999999,15.196864,0.013558464,20,11.103256,0.9724887,0.027336318,9.936923,2160,3176.448595834575,1939.9495,0.4684515,50.86438,0.10795863,0.27116928,1.3314458,0.048624437,318.65,-16.617094,665.8332624435425,[-0.431  1.935 -2.312 -3.236 -0.935],15.021265
-17.925795,387001,-65.45569,109,30.075563,-1.5258789e-05,24.886011,5.668299,10.0,4.2598357,0.00080238114,20,58.202694,2.948795,0.28341496,9.946274,2180,3376.403392462409,36018.57,0.43135762,39.061462,1.2443006,0.016047623,7.3026705,0.14743976,338.55,9.761047,673.5747108459473,[-0.425  1.946 -2.318 -3.253 -0.95 ],2.7387242
-18.920034,394321,-69.08624,110,28.939386,1.2207031e-05,2.457046,0.65077096,10.0,14.903867,0.0071788314,20,7.9658437,1.1129031,0.032538548,9.958704,2200,3652.4412643322075,1561.7816,0.44219977,32.08972,0.1228523,0.14357662,1.4994485,0.05564516,366.0,-15.202127,685.4612708091736,[-0.405  1.965 -2.324 -3.236 -0.988],13.338237
-17.21765,401372,-62.869873,111,23.73022,-2.4414063e-05,4.455525,0.90811217,10.0,11.678016,0.010626856,20,7.423911,1.0757482,0.04540561,9.945858,2220,3515.95472928131,1352.8358,0.4433577,30.751465,0.22277625,0.21253712,1.4789336,0.053787403,352.55,-13.514686,696.4841496944427,[-0.394  1.953 -2.326 -3.254 -0.977],13.523258
-17.446796,407953,-63.706604,112,31.39135,-2.4414063e-05,1.3733662,0.21196267,10.0,19.033243,0.025969762,20,2.468524,0.94049644,0.010598133,9.941809,2240,3280.9244261898066,964.5037,0.43707824,42.64984,0.06866831,0.51939523,1.0857012,0.047024824,329.05,-15.710488,704.3132200241089,[-0.378  1.924 -2.32  -3.252 -0.976],18.421274
-19.197886,415236,-70.10083,113,26.684696,1.8310548e-05,2.2204726,0.47549617,10.0,17.064491,0.009894795,20,3.6250353,1.1464412,0.02377481,9.947716,2260,3631.978324212413,893.1825,0.42828363,28.609009,0.11102363,0.19789588,1.1723356,0.057322063,364.15,-17.161388,716.2218244075775,[-0.376  1.938 -2.314 -3.263 -0.982],17.059961
-16.044373,422621,-58.585693,114,27.262533,-1.8310548e-05,4.192847,0.8778305,10.0,11.617551,0.00996816,20,7.3389654,1.0334332,0.043891527,9.958801,2280,3684.891001627697,1337.1217,0.407225,30.133667,0.20964234,0.19936319,1.5566021,0.05167166,369.25,-12.678588,727.3916997909546,[-0.37   1.944 -2.311 -3.269 -0.991],12.848498
-251.54318,429536,-918.5062,115,211.56229,0.000115966795,1.1910988,0.07809237,9.999999,19.885134,0.04508111,20,1.3453798,1.0274684,0.0039046186,9.944692,2300,3447.936593019486,47435.473,0.40762138,74.826416,0.059554942,0.9016222,1.0041229,0.051373422,345.75,-250.71591,739.6565794944763,[-0.36   1.937 -2.328 -3.259 -1.012],19.917881
-9.667741,437356,-35.301453,116,17.103954,-3.967285e-05,1.8150123,0.3242287,10.0,17.980837,0.022243654,20,1.6225672,0.9675434,0.016211435,9.955795,2320,3901.354054921148,301.73325,0.39703566,19.647217,0.09075062,0.44487306,1.1164119,0.04837717,391.0,-8.592363,751.8973071575165,[-0.36   1.932 -2.326 -3.258 -1.011],17.914534
-12.84268,444371,-46.894714,117,23.268309,-3.3569337e-05,2.689684,0.70281255,10.0,12.949564,0.005824313,20,6.811322,0.9524871,0.03514063,9.9426365,2340,3497.438298189605,839.5233,0.39559186,31.092712,0.1344842,0.11648626,1.6163809,0.047624357,350.75,-9.516431,761.5993926525116,[-0.355  1.919 -2.343 -3.249 -1.022],12.373321
-14.16541,451838,-51.72467,118,22.92044,-2.4414063e-05,1.2375618,0.22096047,10.0,18.83512,0.026328614,20,2.1827168,0.88850003,0.011048024,9.951595,2360,3724.4619965543593,388.87988,0.39090127,25.482788,0.061878093,0.5265723,1.1141798,0.044425,373.35,-12.769514,770.6274147033691,[-0.37   1.937 -2.336 -3.24  -1.023],17.950424
-237.79227,458358,-868.2943,119,288.80624,-6.1035156e-05,1.1220509,0.054506894,10.0,19.943596,0.044760264,20,2.2230415,1.0249182,0.0027253444,9.941969,2380,3250.539559758382,88876.516,0.3908002,125.00812,0.056102544,0.89520526,1.0030919,0.05124591,326.0,-235.9365,780.2417759895325,[-0.365  1.94  -2.336 -3.252 -1.028],19.938353
-249.63206,465134,-911.52747,120,211.96527,1.8310548e-05,1.3222144,0.14766447,10.0,19.606588,0.038623188,20,4.3375883,1.0424469,0.007383224,9.943874,2400,3378.4901680634675,47918.727,0.3883441,81.82648,0.06611072,0.77246374,1.01704,0.052122343,338.8,-247.41237,790.8233788013458,[-0.367  1.947 -2.34  -3.258 -1.028],19.66491
-251.87286,471985,-919.7096,121,211.51486,-1.8310548e-05,1.2495674,0.09453353,10.0,19.838953,0.045529786,20,2.2536306,1.0492141,0.0047266767,9.941046,2420,3415.40130204822,47193.707,0.38825068,73.60846,0.06247837,0.9105957,1.0088505,0.052460708,342.55,-250.73137,801.0044975280762,[-0.365  1.949 -2.34  -3.257 -1.031],19.824543
-12.518335,479523,-45.71045,122,20.199846,-1.2207031e-05,2.332772,0.4872652,10.0,16.316124,0.020375986,20,3.0447364,1.0254663,0.024363259,9.951559,2440,3759.868609775271,395.19247,0.39101526,23.56073,0.1166386,0.4075197,1.2205629,0.051273316,376.9,-10.785393,810.4217915534973,[-0.366  1.952 -2.338 -3.254 -1.031],16.385881
-250.02803,486562,-912.9733,123,209.98354,1.8310548e-05,1.3113098,0.14517021,10.0,19.640884,0.04099351,20,7.516058,1.0735935,0.0072585107,9.94585,2460,3509.968417345453,40978.16,0.38632214,70.3681,0.06556549,0.81987023,1.0271231,0.053679682,351.95,-245.88008,819.4821598529816,[-0.358  1.948 -2.342 -3.267 -1.028],19.471863
-252.7324,493835,-922.84827,124,212.72006,1.5258789e-05,2.3367677,0.3676797,10.0,17.996145,0.034080137,20,11.4356985,1.1018592,0.018383984,9.950205,2480,3627.4433224985005,41876.215,0.3816548,70.49573,0.11683839,0.6816027,1.0498595,0.05509296,363.65,-247.52063,829.9171965122223,[-0.357  1.949 -2.345 -3.274 -1.033],19.050167
-171.33217,501562,-625.6168,125,144.92168,6.1035156e-05,1.3872157,0.16119866,10.0,19.520433,0.03954278,20,7.3299274,1.0284497,0.008059933,9.957968,2500,3855.37695501144,16366.038,0.37660927,50.557983,0.069360785,0.7908556,1.03414,0.051422484,386.35,-166.90239,841.0904479026794,[-0.358  1.951 -2.346 -3.265 -1.037],19.33974
-208.18993,508616,-760.20215,126,176.03766,1.5258789e-05,1.5002484,0.18042226,10.0,19.366362,0.034821644,20,7.0255814,0.9974594,0.009021113,9.951174,2520,3518.3874913494874,23571.475,0.37229022,67.76227,0.07501242,0.6964329,1.0295115,0.049872972,352.7,-204.21402,853.2367594242096,[-0.355  1.948 -2.35  -3.257 -1.042],19.426691
-211.88004,516579,-773.6764,127,178.33762,-2.1362304e-05,1.1961182,0.08830696,10.0,19.84712,0.0401687,20,2.6107101,1.0061665,0.004415348,9.9623375,2540,3973.996389274437,30385.04,0.3711243,54.34088,0.05980591,0.803374,1.008454,0.050308324,398.15,-210.16302,863.9448788166046,[-0.356  1.942 -2.35  -3.257 -1.047],19.832338
-10.990143,524105,-40.13037,128,23.760447,1.2207031e-05,9.313777,2.0525837,10.0,5.5363483,0.0027614874,20,16.546442,1.2699119,0.10262918,9.954512,2560,3754.438180495255,3034.527,0.37603927,25.423645,0.46568885,0.055229746,2.9134011,0.06349559,376.3,-2.2123108,875.2211470603943,[-0.355  1.935 -2.353 -3.254 -1.048],6.8648286
-11.353267,531333,-41.4563,129,17.572096,9.155274e-06,16.364143,3.4242606,10.0,3.3812265,0.007323019,20,13.107471,1.5445588,0.17121303,9.944237,2580,3603.9206018676355,4388.96,0.41246846,26.022522,0.8182072,0.14646038,3.2310662,0.077227935,361.4,-7.30023,886.815901517868,[-0.356  1.969 -2.349 -3.227 -1.043],6.189907
-14.028057,539149,-51.22339,130,19.644417,4.5776367e-05,2.0145137,0.5358919,10.0,15.919951,0.017737031,20,6.3793526,1.0585599,0.026794592,9.953217,2600,3898.855258470344,293.48416,0.41828105,19.354492,0.10072569,0.35474062,1.3575108,0.052927993,390.8,-9.965109,898.0580661296844,[-0.361  1.982 -2.345 -3.223 -1.006],14.732848
-9.660347,546981,-35.274597,131,14.699391,,3.565181,0.7771956,10.0,13.008916,0.0155979935,20,5.599689,1.0601776,0.038859785,9.958384,2620,3907.8488325602775,434.88113,0.41320187,18.138794,0.17825906,0.31195986,1.5899268,0.053008877,391.6,-6.581264,909.3228878974915,[-0.349  1.973 -2.348 -3.225 -1.001],12.579195
-209.18947,554010,-763.8521,132,176.21982,6.1035156e-05,1.1433398,0.07190743,10.0,19.901876,0.042946946,20,1.8392286,1.0240706,0.0035953715,9.945463,2640,3504.9144729176396,32436.918,0.41580436,64.10742,0.05716699,0.85893893,1.0063856,0.05120353,351.45,-208.01714,919.5594353675842,[-0.344  1.99  -2.341 -3.208 -1.006],19.873098
-241.70341,561609,-882.5762,133,294.53403,3.0517578e-05,1.2367264,0.08678528,10.0,19.859325,0.044274922,20,3.1833534,1.0311377,0.0043392642,9.957642,2660,3791.448887728592,92427.02,0.4134834,110.78894,0.06183632,0.88549846,1.0082012,0.051556878,379.95,-239.50922,931.8837749958038,[-0.344  1.99  -2.346 -3.207 -1.003],19.837309
-94.56849,569406,-345.31512,134,80.210724,-4.8828126e-05,1.2793554,0.13965708,10.0,19.65178,0.041674666,20,3.0561552,1.049151,0.006982853,9.957739,2680,3890.26018667666,5885.4976,0.41012627,33.124573,0.06396777,0.8334933,1.0235302,0.052457552,389.85,-92.61843,941.9253561496735,[-0.344  1.995 -2.35  -3.208 -1.005],19.540215
-253.85428,577215,-926.945,135,213.61264,7.324219e-05,1.3108557,0.10249653,9.999999,19.810902,0.04445845,20,3.2885017,1.0491027,0.005124826,9.9633875,2700,3897.3488558218937,48338.773,0.41228643,66.3985,0.06554279,0.889169,1.010429,0.052455135,390.45,-251.88617,953.0025010108948,[-0.343  1.986 -2.356 -3.205 -1.009],19.793571
-175.67787,584998,-641.485,136,147.77779,2.746582e-05,3.2619777,0.5815356,10.0,15.259358,0.025881752,20,12.319053,1.0433403,0.029076777,9.955679,2720,3882.8713522429257,14208.949,0.4146122,48.529663,0.16309889,0.51763505,1.0774775,0.05216702,389.15,-170.03745,965.8363564014435,[-0.342  1.99  -2.358 -3.206 -1.007],18.561872
-254.46445,592594,-929.17285,137,213.51892,2.746582e-05,1.2064785,0.061863013,10.0,19.928593,0.045629542,20,1.643897,1.0334679,0.0030931502,9.951839,2740,3788.8516053461717,48066.67,0.41451275,64.17224,0.060323924,0.9125908,1.0055062,0.051673394,379.8,-253.52019,977.6666021347046,[-0.339  1.977 -2.365 -3.208 -1.004],19.89048
-14.099678,600079,-51.48474,138,19.68452,,1.7357885,0.411555,10.0,17.040277,0.017666956,20,2.4544566,0.9875084,0.02057775,9.948498,2760,3732.860185123208,498.30942,0.41790956,23.062622,0.08678942,0.35333914,1.1390564,0.049375422,374.25,-12.593647,988.4503252506256,[-0.338  1.973 -2.365 -3.208 -1.004],17.558392
-170.32158,607842,-621.9263,139,143.53882,-3.967285e-05,1.1561998,0.07453231,10.0,19.890476,0.044176154,20,1.9549932,1.0044272,0.0037266149,9.952782,2780,3872.3320977233625,20070.639,0.4174251,47.427124,0.05780999,0.88352305,1.0052865,0.05022136,388.15,-168.81615,1000.24715924263,[-0.331  1.954 -2.36  -3.206 -1.001],19.894827
-254.37106,615569,-928.8317,140,213.64513,-1.8310548e-05,1.3260379,0.10449045,10.0,19.811237,0.04451671,20,3.1131115,1.0704718,0.005224523,9.954834,2800,3854.7729524723677,48613.973,0.4195259,64.48767,0.0663019,0.8903342,1.011882,0.05352359,386.35,-252.7647,1009.349371433258,[-0.331  1.956 -2.368 -3.204 -1.002],19.765152
-5.742292,623622,-20.967896,141,11.664132,3.0517579e-06,5.5509324,1.5038725,9.999999,9.41457,0.006330994,20,7.65992,1.4182636,0.07519362,9.954591,2820,4017.3532811598343,649.6384,0.387175,14.603088,0.2775466,0.12661988,2.663711,0.07091318,402.65,-1.7120099,1021.1749238967896,[-0.329  1.957 -2.366 -3.205 -0.999],7.508322
-12.159936,631457,-44.401917,142,16.836678,3.0517578e-05,10.109481,2.1970894,9.999999,5.962872,0.0047220397,20,8.107436,1.4319781,0.109854475,9.950715,2840,3907.843787249543,1123.9086,0.40502965,18.480469,0.50547403,0.09444079,2.0779107,0.07159891,391.75,-9.421105,1032.1013405323029,[-0.326  1.978 -2.372 -3.211 -1.032],9.625052
-254.30104,639077,-928.5762,143,213.49376,3.6621095e-05,1.3886929,0.12899484,10.0,19.717339,0.04421381,20,3.5310965,1.0773679,0.0064497413,9.952122,2860,3800.875903852517,47971.285,0.4039913,64.763855,0.06943464,0.88427615,1.013386,0.053868394,381.0,-252.46634,1042.5143930912018,[-0.317  2.002 -2.385 -3.232 -1.014],19.735817
-206.41423,646867,-753.7184,144,183.02704,6.713867e-05,196.91217,42.67273,10.0,1.428738,0.0054380544,20,693.85614,11.836027,2.1336362,9.957729,2880,3886.7653508985336,8191685.0,0.45074633,65.942566,9.845609,0.10876109,9.081332,0.59180135,389.5,71.82153,1053.6673402786255,[-0.319  1.999 -2.385 -3.23  -1.015],2.20232
-7.650857,655087,-27.937012,145,11.9163,9.155274e-06,3.2020736,0.85549086,10.0,11.802142,0.013733623,20,4.0010223,1.0264686,0.042774547,9.955212,2900,4100.792569020915,228.21988,0.46666932,13.048157,0.16010368,0.27467245,1.5164132,0.051323432,411.0,-5.4204626,1067.1213791370392,[-0.313  1.99  -2.392 -3.241 -0.968],13.189017
-254.33754,662932,-928.70935,146,213.70557,3.0517579e-06,1.2541368,0.10551084,10.0,19.795118,0.04432955,20,2.905384,1.0371052,0.005275542,9.965544,2920,3915.7390811205887,47919.848,0.46365747,64.612976,0.06270684,0.886591,1.011476,0.051855255,392.25,-252.88739,1078.0685131549835,[-0.309  1.995 -2.384 -3.224 -0.952],19.773083
-247.03217,670478,-902.0339,147,242.65588,6.1035157e-06,1.2716776,0.10999508,10.0,19.758867,0.04176661,20,2.3354912,0.9957029,0.005499754,9.958811,2940,3765.227323232314,60337.46,0.46183243,91.31189,0.06358388,0.8353322,1.0084801,0.049785152,377.3,-245.74187,1089.1770927906036,[-0.307  1.994 -2.384 -3.225 -0.955],19.831825
-214.05502,678499,-781.61847,148,180.11685,1.5258789e-05,1.0492476,0.02751611,10.0,19.98483,0.04773655,20,0.36227512,0.998686,0.0013758055,9.963085,2960,4003.0929376555623,33615.555,0.46097818,54.835083,0.05246238,0.954731,1.0009317,0.049934305,401.05,-213.79247,1099.5608432292938,[-0.305  1.992 -2.386 -3.224 -0.957],19.981382
-235.81183,685871,-861.06305,149,279.22995,1.5258789e-05,1.5616187,0.21822296,10.0,19.233307,0.03183002,20,14.887694,1.0929909,0.010911148,9.9584465,2980,3678.33951643943,79604.03,0.46161532,122.272705,0.07808094,0.6366004,1.0420775,0.054649543,368.6,-225.8342,1109.3274915218353,[-0.305  1.994 -2.388 -3.226 -0.958],19.19243
