MinIWNorm,StdIWNorm,ReturnMeanIW,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,Weights,MeanIW,StdIW,MeanEntropy,EpRewMean,EpThisIter,Iteration,EntropyCoefficient,ESSRenyi,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,EpLenMean,InitialReturnStd,InitialReturnMean,EmpiricalD2,ESSClassic,J_sample_variance,ReturnStepMax,MaxIWNorm,MaxIW,MinIW,InitialReturnMin,InitialBound
0.0023668022,0.0047806003,21.220299,199.85999,0.009931012,3215.6839747428894,-69.835976,[-1.444  2.255 -3.472 -2.093 -1.356],0.99310136,0.47806004,0.04698689,1541.2583765441811,100,146,,83.286095,14600,1814648,9.866758,155.16,157.48404,-0.00010131836,1.2006806,81.18678,14154.298,10.0,0.029067444,2.9067445,0.23668022,-678.501,-83.09916
0.0073241577,0.0011967882,1.6504585,181.96936,0.010135663,3242.4661860466003,-84.09131,[-1.441  2.25  -3.481 -2.104 -1.372],1.0135665,0.11967881,0.0433951,1673.3883514896193,100,147,,98.416176,14700,1831485,9.877598,168.37,119.437874,-2.6855469e-05,1.0160931,98.62497,13765.3545,10.0,0.013953133,1.3953133,0.7324158,-694.51245,-85.06008
0.004494487,0.002184491,5.2525687,156.61243,0.009917059,3273.099906682968,-82.27955,[-1.435  2.237 -3.469 -2.092 -1.376],0.991706,0.21844909,0.037998255,1595.9813292764482,100,148,,95.495705,14800,1847548,9.871592,160.63,138.51888,3.7231446e-05,1.0471675,95.372375,12329.487,10.0,0.015273269,1.527327,0.4494487,-698.4153,-85.53802
0.004586075,0.002748713,7.404536,204.43274,0.010071843,3301.4539155960083,-89.929016,[-1.433  2.234 -3.474 -2.099 -1.381],1.0071843,0.2748713,0.02370683,1607.2925057361158,100,149,,93.52597,14900,1863724,9.872637,161.76,119.26574,2.6855469e-05,1.0692217,93.068245,11178.433,10.0,0.018840097,1.8840097,0.4586075,-768.56934,-94.13012
0.001782711,0.0048359684,6.024795,132.68878,0.009835281,3330.5453832149506,-13.582851,[-1.436  2.239 -3.484 -2.104 -1.395],0.9835282,0.48359686,-0.0007853994,1658.4964112492992,100,150,,79.53688,15000,1880412,9.876595,166.88,58.16663,4.272461e-06,1.2572783,80.53054,3453.719,10.0,0.026298022,2.6298022,0.1782711,-142.77893,-17.486773
0.002284631,0.009282661,12.028316,160.46332,0.009847334,3359.0717079639435,-13.937585,[-1.435  2.244 -3.482 -2.113 -1.42 ],0.98473334,0.9282661,0.018821817,1634.121822661136,100,151,,57.28435,15100,1896856,9.875076,164.44,62.81177,5.1879884e-05,1.7456775,52.949196,20219.734,10.0,0.0765844,7.65844,0.2284631,-139.2934,-19.652613
0.005170934,0.0027961074,4.9477353,180.88177,0.010495137,3389.2803902626038,-58.737194,[-1.436  2.266 -3.495 -2.112 -1.4  ],1.0495137,0.27961075,0.0044404366,1654.679228201555,100,152,,92.80027,15200,1913506,9.876106,166.5,75.349396,4.0893556e-05,1.0775831,93.3725,5800.352,10.0,0.018050307,1.8050307,0.5170934,-500.91687,-61.3495
0.0062016267,0.0026105645,3.8895898,138.54315,0.010175608,3421.341863632202,-64.29333,[-1.439  2.272 -3.496 -2.112 -1.414],1.0175608,0.26105648,-0.0079271775,1631.9920969330901,100,153,,94.45152,15300,1929929,9.874546,164.23,77.705,3.967285e-05,1.0587442,93.82459,6131.765,10.0,0.022285648,2.2285647,0.62016267,-541.04626,-66.26433
0.006747163,0.0018617014,3.755087,160.7052,0.010324875,3451.642781496048,-85.41941,[-1.439  2.274 -3.5   -2.116 -1.427],1.0324875,0.18617015,-0.013620622,1734.177763632999,100,154,,96.89784,15400,1947374,9.881744,174.45,119.26355,4.0893556e-05,1.0320147,96.85113,13451.686,10.0,0.014307307,1.4307307,0.6747163,-716.72424,-87.780396
0.004193455,0.0025395933,5.627471,158.55688,0.009942868,3473.772636413574,-80.71942,[-1.437  2.277 -3.508 -2.12  -1.433],0.9942869,0.25395933,-0.022668093,1622.803924361648,100,155,,94.80517,15500,1963705,9.873989,163.31,133.04027,3.6621093e-06,1.0547948,93.8757,13729.009,10.0,0.01736295,1.736295,0.4193455,-686.46295,-84.0742
0.0057481816,0.0014890489,3.2198339,207.18164,0.009951796,3502.3443174362183,-92.31405,[-1.436  2.274 -3.512 -2.125 -1.442],0.9951796,0.14890489,-0.029271672,1623.5154054538039,100,156,,97.573235,15600,1980043,9.874186,163.38,171.41965,-5.6762696e-05,1.0248712,97.810234,27275.598,10.0,0.013965369,1.396537,0.5748182,-770.508,-94.36763
0.008000033,0.0008982077,1.0803165,157.98865,0.010025021,3529.973646402359,-95.25996,[-1.437  2.273 -3.521 -2.128 -1.448],1.002502,0.08982077,-0.030305183,1600.4207244294096,100,157,,99.26736,15700,1996150,9.87245,161.07,120.823494,2.8686523e-05,1.0073805,99.203636,14988.283,10.0,0.012655038,1.2655039,0.8000033,-783.7282,-95.98669
0.008300575,0.0006241967,0.59024477,130.96576,0.010057361,3557.9420187473297,-85.5137,[-1.442  2.28  -3.533 -2.13  -1.449],1.0057362,0.06241967,-0.032380126,1673.9093768067835,100,158,,99.58881,15800,2012992,9.877892,168.42,103.80035,-4.1503907e-05,1.0041288,99.61631,10543.57,10.0,0.011847297,1.1847297,0.83005756,-701.5889,-85.92679
0.008093124,0.00094120606,1.4971614,141.29193,0.010010783,3587.668388605118,-85.508255,[-1.442  2.281 -3.537 -2.132 -1.451],1.0010782,0.09412061,-0.03273012,1676.215451029095,100,159,,99.238,15900,2029857,9.878124,168.65,133.6115,-3.2958986e-05,1.0076785,99.123795,16619.992,10.0,0.0123556135,1.2355614,0.80931246,-707.6845,-86.67333
0.0077241585,0.0011302611,1.007215,131.78302,0.010112998,3616.854737520218,-97.016075,[-1.442  2.284 -3.55  -2.136 -1.452],1.0112998,0.11302611,-0.034545682,1652.0239934992453,100,160,,98.98812,16000,2046480,9.876461,166.23,97.29336,-5.6152345e-05,1.0102222,98.7663,9770.407,10.0,0.013266228,1.3266228,0.7724159,-796.2972,-97.526146
0.005642438,0.001613049,3.403516,144.13983,0.009832136,3653.3710827827454,-85.99929,[-1.443  2.283 -3.55  -2.138 -1.453],0.98321366,0.16130489,-0.04088188,1675.0232451934128,100,161,,97.0498,16100,2063333,9.878134,168.53,104.26206,5.432129e-05,1.0303988,97.37901,8310.085,10.0,0.013554655,1.3554655,0.5642438,-719.12244,-88.074104
0.0022195375,0.0054403637,5.6837335,149.52277,0.009791681,3684.20699262619,-14.842264,[-1.443  2.281 -3.553 -2.143 -1.46 ],0.9791682,0.5440364,-0.057669457,1694.6288327486325,100,162,,79.597115,16200,2080382,9.879597,170.49,54.862877,6.469726e-05,1.2563269,76.411514,4090.3162,10.0,0.035356663,3.5356665,0.22195375,-104.670654,-18.31266
0.004820726,0.003370287,6.0293264,140.6908,0.010126002,3711.923488855362,-84.2325,[-1.446  2.293 -3.54  -2.137 -1.477],1.0126001,0.33702868,-0.07202362,1676.8273393293055,100,163,,93.41307,16300,2097253,9.878313,168.71,93.70402,6.1035157e-06,1.070514,90.02692,10170.281,10.0,0.023709165,2.3709166,0.4820726,-712.299,-87.23845
0.00845957,0.00081164925,0.5788927,167.03467,0.010218501,3749.779867887497,-97.901855,[-1.446  2.294 -3.544 -2.137 -1.491],1.0218502,0.08116493,-0.06820678,1698.12125278721,100,164,,99.37566,16400,2114337,9.879763,170.84,100.53803,-3.0517579e-06,1.0062826,99.373055,11031.49,10.0,0.013154747,1.3154747,0.845957,-801.5779,-98.172844
0.0050661652,0.002576194,3.3477287,161.29877,0.009833246,3776.8967502117157,-77.63252,[-1.445  2.294 -3.545 -2.137 -1.487],0.9833245,0.25761938,-0.07625561,1761.317655638516,100,165,,95.635376,16500,2132053,9.88402,177.16,89.59989,-3.112793e-05,1.0456382,93.577065,6534.2827,10.0,0.017080436,1.7080436,0.50661653,-646.6106,-79.19334
0.00787958,0.0012493397,1.6094939,189.01257,0.010098829,3806.3006987571716,-93.61997,[-1.444  2.293 -3.551 -2.142 -1.495],1.0098829,0.12493397,-0.069678366,1608.7323645821625,100,166,,98.52814,16600,2148243,9.873236,161.9,118.98167,2.6245118e-05,1.0149385,98.492615,14743.961,10.0,0.014310519,1.431052,0.7879581,-771.80194,-94.526024
0.007771673,0.000982358,0.56709087,156.34412,0.0100599555,3843.1456038951874,-22.75205,[-1.445  2.294 -3.557 -2.144 -1.489],1.0059955,0.0982358,-0.07427982,1748.8491733500612,100,167,,99.15842,16700,2165834,9.883566,175.91,59.82797,8.544922e-06,1.0084872,99.05546,3435.4265,10.0,0.01248207,1.2482071,0.7771673,-189.5971,-23.220802
0.0067034075,0.0017261824,3.0938044,133.69104,0.00988541,3879.6983830928802,-94.08743,[-1.449  2.3   -3.565 -2.148 -1.493],0.98854095,0.17261824,-0.08355537,1641.1420134826226,100,168,,96.98918,16800,2182348,9.875853,165.14,117.29533,-1.953125e-05,1.0310428,97.04103,12535.422,10.0,0.015896805,1.5896804,0.6703408,-781.44507,-95.70711
0.009208602,0.00039129218,0.14717293,149.01434,0.0100116525,3916.439788579941,-96.16296,[-1.448  2.299 -3.568 -2.15  -1.502],1.0011654,0.039129216,-0.08190203,1630.4424916730122,100,169,,99.86305,16900,2198755,9.8750515,164.07,125.89661,-8.4228515e-05,1.0013714,99.847496,16044.522,10.0,0.011224881,1.1224881,0.9208602,-785.83026,-96.24425
0.007571029,0.0009520885,1.0856663,171.63391,0.010280155,3949.036882162094,-86.42733,[-1.449  2.299 -3.569 -2.149 -1.501],1.0280156,0.095208846,-0.08441165,1735.7507419902302,100,170,,99.310356,17000,2216215,9.882704,174.6,92.64268,-1.586914e-05,1.0069443,99.14956,8687.974,10.0,0.012214894,1.2214894,0.7571029,-712.07245,-87.210724
0.005004539,0.0022362606,5.0840526,125.12598,0.009820851,3987.153319120407,-87.649445,[-1.452  2.302 -3.578 -2.151 -1.503],0.98208505,0.22362608,-0.08923205,1760.8397135738724,100,171,,94.90024,17100,2233926,9.88423,177.11,92.99918,5.0048828e-05,1.0537381,95.07062,6951.4834,10.0,0.016204838,1.6204838,0.50045395,-737.6064,-90.33792
0.0024135127,0.0063635507,6.101222,135.61072,0.010417515,4024.6607308387756,-14.757916,[-1.449  2.296 -3.576 -2.156 -1.508],1.0417515,0.6363551,-0.107366316,1708.3587129268435,100,172,,72.73002,17200,2251112,9.880917,171.86,55.44473,-4.6386718e-05,1.3749481,72.825836,5568.6035,10.0,0.033320308,3.332031,0.24135126,-145.24713,-17.789114
0.005497033,0.001563018,2.7156067,142.54974,0.009820366,4060.14795088768,-83.57343,[-1.442  2.3   -3.576 -2.167 -1.526],0.98203665,0.15630178,-0.11145027,1643.9560427804695,100,173,,97.646,17300,2267654,9.876232,165.42,103.2978,-2.9296874e-05,1.0241075,97.529366,8267.121,10.0,0.013978176,1.3978176,0.5497033,-696.20514,-85.2674
0.001770073,0.007328775,6.1882067,129.97784,0.011333292,4098.304208755493,-14.507136,[-1.44   2.297 -3.579 -2.171 -1.53 ],1.1333294,0.7328775,-0.13419795,1751.3665476023116,100,174,,72.70209,17400,2285270,9.88393,176.16,59.9888,-4.9438477e-05,1.3754764,70.51353,8948.074,10.0,0.037701868,3.770187,0.1770073,-144.07892,-17.646042
0.007626581,0.0007536426,1.1687531,155.0705,0.009896894,4137.113563776016,-87.37042,[-1.446  2.311 -3.584 -2.163 -1.553],0.9896894,0.07536427,-0.13374582,1715.7691928878007,100,175,,99.36521,17500,2302530,9.88155,172.6,90.9369,3.234863e-05,1.0063884,99.42347,8188.813,10.0,0.0120265195,1.202652,0.7626581,-720.6212,-88.25768
0.0010301236,0.0214634,26.541819,150.97015,0.01115577,4175.693802118301,-5.572401,[-1.449  2.315 -3.6   -2.164 -1.553],1.1155771,2.14634,-0.10363204,1744.1568789564856,100,176,,33.149635,17600,2320074,9.883331,175.44,56.27211,-2.9296874e-05,3.0166245,21.269033,21584.941,10.0,0.15395086,15.395086,0.10301236,-118.742615,-18.49002
0.0039526857,0.0032782378,8.4126005,160.72784,0.010366973,4214.665044307709,-91.51698,[-1.462  2.333 -3.6   -2.14  -1.523],1.0366973,0.3278238,-0.11720775,1682.120648779192,100,177,,91.53617,17700,2336998,9.878607,169.24,141.60202,-5.065918e-05,1.0924643,90.909515,19290.148,10.0,0.020545896,2.0545897,0.3952686,-780.6292,-95.607216
0.0048651327,0.0022282612,4.836247,180.95233,0.009815303,4252.022275924683,-94.03541,[-1.46   2.332 -3.602 -2.146 -1.536],0.98153025,0.22282612,-0.11419706,1648.6170997769793,100,178,,95.14559,17800,2353587,9.87612,165.89,126.474815,-5.065918e-05,1.0510209,95.098816,15343.889,10.0,0.017663239,1.7663238,0.4865133,-787.4455,-96.44204
0.007603657,0.0013050038,1.7794442,162.79779,0.0098884525,4290.027968883514,-98.092705,[-1.455  2.331 -3.603 -2.149 -1.533],0.9888453,0.13050038,-0.1161714,1735.1387491361834,100,179,,98.30352,17900,2371041,9.882521,174.54,100.086586,-5.2490235e-05,1.0172576,98.28816,10314.388,10.0,0.013693495,1.3693495,0.7603657,-808.50604,-99.02142
0.005174103,0.0019306251,4.0276184,195.12872,0.010128964,4329.158440113068,-84.86104,[-1.457  2.333 -3.601 -2.145 -1.535],1.0128965,0.19306251,-0.116699226,1675.433703383964,100,180,,96.32757,18000,2387898,9.878284,168.57,135.8765,-5.9204103e-05,1.0381244,96.49437,14444.689,10.0,0.015765004,1.5765004,0.51741034,-712.3214,-87.241264
0.00037696026,0.041341987,22.231112,153.89783,0.0132954065,4366.014415025711,-13.873156,[-1.451  2.325 -3.612 -2.146 -1.536],1.3295408,4.1341987,-0.12355062,1740.623174820033,100,181,,27.254559,18100,2405407,9.882708,175.09,57.13346,1.953125e-05,3.669111,9.372993,66424.7,10.0,0.41399685,41.399685,0.037696026,-108.9527,-18.84854
0.002346007,0.006652389,9.284329,160.25269,0.00966146,4402.862446546555,-14.119258,[-1.426  2.31  -3.607 -2.171 -1.542],0.9661461,0.6652389,-0.14229025,1662.9657554743012,100,182,,70.329414,18200,2422139,9.877773,167.32,52.831703,1.2817382e-05,1.4218802,67.838005,5181.506,10.0,0.047888525,4.7888527,0.23460071,-105.55078,-19.626852
0.0037699481,0.0026898766,2.1125793,144.2179,0.009910496,4442.957349061966,-16.132116,[-1.42   2.317 -3.604 -2.168 -1.561],0.99104965,0.26898766,-0.15474002,1842.261216006508,100,183,,93.72518,18300,2440664,9.889578,185.25,56.20786,-2.5634765e-05,1.0669491,93.138725,3582.6365,10.0,0.017611427,1.7611428,0.37699482,-115.57208,-17.663038
0.00739978,0.001613985,2.2078793,140.3899,0.010309956,4474.397680521011,-88.77379,[-1.422  2.316 -3.613 -2.169 -1.574],1.0309956,0.16139853,-0.14939733,1734.370693058846,100,184,,97.69917,18400,2458110,9.882835,174.46,89.57831,-2.0751953e-05,1.0235502,97.60794,7671.106,10.0,0.01630041,1.6300411,0.739978,-734.2665,-89.92894
0.008240376,0.0013692833,1.5859671,145.07721,0.010060058,4512.8096668720245,-98.21471,[-1.42   2.316 -3.615 -2.173 -1.568],1.0060058,0.13692835,-0.14794923,1776.8734723943355,100,185,,98.69583,18500,2475981,9.885654,178.71,128.75826,-3.479004e-05,1.013214,98.18105,16267.713,10.0,0.01584093,1.5840932,0.82403755,-809.538,-99.1478
5.9782236e-05,0.05977969,68.95016,129.06592,0.017167794,4547.413141012192,20.218643,[-1.418  2.312 -3.594 -2.166 -1.567],1.7167794,5.9779696,-0.20950863,1661.6832443481667,100,186,,10.52191,18600,2492700,9.877886,167.19,55.203865,-4.2114258e-05,9.503978,7.619101,144835.19,10.0,0.4226643,42.266434,0.005978224,-96.17523,-15.807325
0.0053514466,0.0019752684,3.3055437,116.413086,0.009851608,4586.932796239853,-88.506256,[-1.396  2.314 -3.589 -2.177 -1.628],0.9851609,0.19752684,-0.2140648,1757.494112991304,100,187,,97.27908,18700,2510377,9.884653,176.77,89.611015,-4.9438477e-05,1.0279702,96.13527,5012.0405,10.0,0.013963636,1.3963636,0.5351447,-739.3713,-90.55418
0.006411428,0.0013354361,2.0831745,175.51263,0.010044139,4622.845139741898,-88.15331,[-1.395  2.311 -3.59  -2.182 -1.633],1.0044137,0.13354361,-0.22045633,1785.09683835596,100,188,,98.20448,18800,2528330,9.886457,179.53,90.53025,-5.7983398e-05,1.0182835,98.26293,6660.821,10.0,0.013160672,1.3160672,0.64114285,-730.13336,-89.422775
0.00805957,0.001147163,0.7089627,116.12537,0.010057723,4663.036201477051,-14.491148,[-1.391  2.303 -3.602 -2.178 -1.639],1.0057724,0.11471631,-0.2196473,1828.8906372111753,100,189,,98.49125,18900,2546721,9.889097,183.91,58.24466,-2.8686523e-05,1.0153186,98.71578,3367.9136,10.0,0.013891823,1.3891823,0.80595696,-123.16858,-15.085038
0.009273373,0.0003207367,0.13068283,177.54956,0.010019579,4703.81489109993,-98.26314,[-1.391  2.307 -3.584 -2.176 -1.639],1.0019579,0.03207367,-0.21878487,1819.2832684469568,100,190,,99.8893,19000,2565016,9.888426,182.95,124.81989,9.765625e-06,1.0011083,99.89764,15654.952,10.0,0.0107636405,1.076364,0.9273373,-802.9374,-98.33934
0.0065631247,0.0020456142,3.0019581,155.09796,0.010090307,4741.287138223648,-96.42606,[-1.391  2.306 -3.584 -2.176 -1.638],1.0090307,0.20456141,-0.21778423,1701.3023861286597,100,191,,96.89892,19100,2582131,9.880951,171.15,127.00634,5.6152345e-05,1.0320033,96.05229,16771.73,10.0,0.015118502,1.5118502,0.65631247,-799.1396,-97.87416
0.005496532,0.00341815,6.4368076,146.63025,0.01031057,4779.427737951279,-86.365974,[-1.388  2.307 -3.585 -2.177 -1.637],1.031057,0.34181502,-0.20667653,1772.602576686209,100,192,,92.58696,19200,2599959,9.885714,178.28,92.77035,-3.479004e-05,1.0800657,90.09782,9873.477,10.0,0.026247647,2.6247647,0.54965323,-729.1053,-89.29683
0.00785312,0.00097385485,0.7249923,149.54407,0.009998455,4818.681342124939,-88.37289,[-1.385  2.306 -3.589 -2.179 -1.626],0.99984556,0.09738548,-0.20690672,1801.0853054307922,100,193,,99.20265,19300,2618072,9.887333,181.13,91.47683,-4.3945314e-05,1.0080376,99.060234,8353.808,10.0,0.012142101,1.2142102,0.785312,-724.575,-88.742004
0.00020515281,0.032960564,39.969208,112.81665,0.0154492725,4857.120985507965,5.682663,[-1.388  2.314 -3.601 -2.185 -1.626],1.5449274,3.2960563,-0.26480782,1801.696432366982,100,194,,27.712908,19400,2636191,9.887497,181.19,55.361423,-4.333496e-05,3.6084268,18.01252,50614.105,10.0,0.24197894,24.197895,0.020515282,-147.37341,-18.049528
0.007039828,0.0011952039,1.4992955,166.61536,0.010142204,4896.530263662338,-99.189125,[-1.383  2.32  -3.606 -2.186 -1.684],1.0142205,0.11952039,-0.26675233,1813.4113792789049,100,195,,98.65654,19500,2654427,9.88838,182.36,126.422585,1.586914e-05,1.0136175,98.630295,16339.832,10.0,0.013289418,1.3289418,0.70398283,-816.5764,-100.009766
0.0056332177,0.0026375938,1.4087572,132.18,0.009903186,4934.617142915726,-15.337836,[-1.38   2.318 -3.609 -2.183 -1.686],0.99031866,0.26375937,-0.27831176,1747.8056382555112,100,196,,93.44794,19600,2672007,9.884136,175.8,55.022743,5.493164e-05,1.0701146,93.376274,3128.1653,10.0,0.021615762,2.1615763,0.56332177,-99.203674,-16.188622
7.907468e-05,0.06680852,77.041405,119.817444,0.012777598,4975.159804105759,22.81134,[-1.379  2.32  -3.616 -2.186 -1.697],1.2777597,6.680852,-0.27669737,1857.2100317507595,100,197,,7.3223605,19700,2690681,9.890999,186.74,51.88217,4.5776367e-05,13.656798,3.5288417,522609.47,10.0,0.67188776,67.188774,0.007907468,-103.65588,-14.674536
0.0058190655,0.0010401066,1.068018,163.91217,0.0098947445,5016.109479188919,-88.77152,[-1.406  2.34  -3.617 -2.144 -1.696],0.9894745,0.104010664,-0.27612293,1810.0580922075083,100,198,,99.035385,19800,2708884,9.887573,182.03,113.893845,2.6245118e-05,1.0097401,98.907104,10977.99,10.0,0.012957457,1.2957457,0.58190656,-729.99023,-89.40516
0.008423262,0.00080279104,1.0453813,137.76654,0.009976467,5056.211243391037,-89.031525,[-1.405  2.339 -3.62  -2.147 -1.695],0.9976467,0.080279104,-0.2788422,1847.9598115231543,100,199,,99.27192,19900,2727466,9.889893,185.82,89.69448,-2.9907227e-05,1.0073342,99.35664,7817.7134,10.0,0.01176595,1.1765951,0.8423263,-732.7925,-89.74842
0.0026667344,0.005797473,4.1398215,150.05597,0.01064934,5094.64102268219,-16.29374,[-1.406  2.342 -3.635 -2.147 -1.698],1.0649341,0.57974726,-0.25585923,1775.7647617152427,100,200,,80.89276,20000,2745326,9.885494,178.6,52.207253,5.493164e-05,1.2362045,77.13857,4412.4526,10.0,0.028962549,2.896255,0.26667345,-132.89801,-18.377974
0.009104452,0.000330141,0.48017,142.71979,0.010032121,5131.047412633896,-96.91438,[-1.406  2.344 -3.64  -2.152 -1.675],1.0032121,0.0330141,-0.25638422,1692.0813523405639,100,201,,99.889946,20100,2762349,9.880049,170.23,143.79251,-5.432129e-05,1.0011017,99.89182,20489.346,10.0,0.010692598,1.0692599,0.9104452,-794.78546,-97.340996
0.007590081,0.00089689624,0.74900854,150.04504,0.009828228,5167.524285554886,-89.66811,[-1.408  2.346 -3.646 -2.155 -1.675],0.9828228,0.08968962,-0.25710925,1762.947510573457,100,202,,99.30173,20200,2780081,9.884459,177.32,103.7337,5.7983398e-05,1.0070318,99.17409,8745.935,10.0,0.011774712,1.1774713,0.7590081,-735.67065,-90.10083
6.783631e-05,0.023081211,28.315742,123.33771,0.0141106285,5206.705670118332,-2.8622417,[-1.407  2.345 -3.647 -2.157 -1.676],1.4110627,2.3081212,-0.2955581,1867.4541826042332,100,203,,23.473991,20300,2798858,9.890987,187.77,56.852932,1.953125e-05,4.260034,27.20629,43149.414,10.0,0.12595357,12.595358,0.006783631,-107.96222,-15.105703
0.007734643,0.0011664116,1.6152892,138.66248,0.010060899,5244.335127353668,-89.05557,[-1.392  2.35  -3.649 -2.153 -1.715],1.0060899,0.11664116,-0.29491392,1784.6674584787452,100,204,,98.28137,20400,2816807,9.886093,179.49,88.51947,-4.9438477e-05,1.0174868,98.67372,7882.414,10.0,0.012587386,1.2587386,0.7734643,-733.9352,-89.88838
0.007870197,0.0011040263,1.240797,141.96869,0.010150458,5281.324826478958,-99.6104,[-1.389  2.35  -3.649 -2.155 -1.714],1.0150459,0.11040263,-0.29208815,1784.5608762989568,100,205,,98.82479,20500,2834755,9.886015,179.48,96.91133,1.7089844e-05,1.0118918,98.83084,9657.9375,10.0,0.013039882,1.3039882,0.7870198,-818.5937,-100.25683
0.008770174,0.0002823188,0.13585794,125.37909,0.010051658,5319.674757480621,-100.63098,[-1.389  2.351 -3.648 -2.153 -1.711],1.0051658,0.028231878,-0.2922282,1796.3734794666345,100,206,,99.914955,20600,2852821,9.886908,180.66,94.70309,2.9907227e-05,1.0008512,99.921165,9090.765,10.0,0.010834818,1.0834818,0.87701744,-822.40784,-100.72395
0.0025461726,0.0062174154,6.2319064,113.44672,0.009638912,5357.823931455612,-10.104229,[-1.389  2.351 -3.65  -2.153 -1.711],0.96389127,0.6217416,-0.2912679,1804.756945312036,100,207,,72.33966,20700,2870971,9.887241,181.5,49.24044,5.6152345e-05,1.3823676,70.61812,2362.8782,10.0,0.03419841,3.4198413,0.25461727,-97.005615,-13.894273
0.004414082,0.002303551,5.0085216,153.06024,0.010088363,5396.979548931122,-87.13344,[-1.397  2.358 -3.649 -2.139 -1.71 ],1.0088363,0.23035508,-0.29443318,1869.2476232292856,100,208,,94.792274,20800,2889766,9.891022,187.95,103.88231,-6.164551e-05,1.0549383,95.04457,9958.647,10.0,0.01857235,1.857235,0.44140822,-732.4843,-89.71071
0.0003825381,0.018000506,27.32734,127.75482,0.010591528,5437.179929256439,0.7824135,[-1.394  2.357 -3.655 -2.144 -1.713],1.0591528,1.8000509,-0.3451265,1916.2540786335562,100,209,,34.74424,20900,2909031,9.893759,192.65,48.793934,5.2490235e-05,2.878175,25.717745,42733.082,10.0,0.1535231,15.352311,0.03825381,-107.75061,-15.646653
0.0033891469,0.009759623,7.3428245,127.77789,0.011588574,5476.297306537628,-11.900608,[-1.399  2.354 -3.654 -2.142 -1.764],1.1588576,0.9759623,-0.36048642,1859.6711906937612,100,210,,66.135956,21000,2927730,9.890713,186.99,51.830265,2.2583008e-05,1.5120368,58.504826,8143.5493,10.0,0.07129195,7.129195,0.3389147,-95.358215,-15.64951
0.008798992,0.0005842812,0.7211633,163.20172,0.010062738,5515.45724272728,-98.53604,[-1.389  2.352 -3.656 -2.151 -1.779],1.0062737,0.058428124,-0.35837716,1882.2716961852705,100,211,,99.678894,21100,2946655,9.892025,189.25,145.4913,0.00010986328,1.0032214,99.66399,22081.191,10.0,0.01215438,1.215438,0.87989926,-809.12946,-99.09761
0.0022632803,0.0059351297,6.086096,122.69684,0.010184994,5554.456316947937,-11.2976265,[-1.392  2.358 -3.662 -2.154 -1.777],1.0184993,0.59351295,-0.38295346,1882.8848719887071,100,212,,74.72611,21200,2965586,9.892208,189.31,51.127625,7.3242186e-06,1.3382202,74.65039,4276.263,10.0,0.03219828,3.2198281,0.22632803,-113.60614,-15.027226
0.0013790721,0.012890167,20.740286,118.4043,0.011103538,5592.856169223785,-1.614994,[-1.387  2.355 -3.664 -2.158 -1.802],1.1103538,1.2890167,-0.3446378,1820.4939316683033,100,213,,42.07905,21300,2983893,9.888622,183.07,48.893417,-0.000100708006,2.3764796,42.59481,16621.363,10.0,0.07701363,7.701363,0.1379072,-91.31708,-14.501607
0.007420249,0.0012542297,1.1782506,137.32227,0.010091807,5630.876090049744,-98.62109,[-1.386  2.364 -3.676 -2.151 -1.764],1.0091808,0.12542297,-0.34398732,1794.8735375948079,100,214,,98.808846,21400,3001944,9.88681,180.51,151.09921,7.263184e-05,1.0120552,98.4789,23202.006,10.0,0.0144999605,1.4499961,0.7420249,-809.9906,-99.20312
0.003640595,0.0024092316,8.590347,144.06757,0.010312114,5669.754855871201,-93.1868,[-1.385  2.365 -3.676 -2.152 -1.763],1.0312114,0.24092317,-0.35049897,1830.0853743363718,100,215,,94.47543,21500,3020347,9.889111,184.03,131.913,-6.713867e-06,1.0584762,94.82415,12405.512,10.0,0.016689045,1.6689045,0.3640595,-807.72595,-98.925835
0.008762004,0.0006661265,0.42505312,159.95782,0.010082339,5707.38473200798,-98.93528,[-1.384  2.363 -3.678 -2.159 -1.769],1.0082339,0.066612646,-0.34728146,1783.0871162267147,100,216,,99.5771,21600,3038280,9.886208,179.33,94.260994,1.8920899e-05,1.004247,99.56539,8863.594,10.0,0.012159302,1.2159302,0.87620044,-809.55646,-99.149994
0.005886856,0.0026576403,5.59068,124.513245,0.010363841,5746.864036798477,-88.045425,[-1.385  2.364 -3.679 -2.16  -1.766],1.0363841,0.26576403,-0.3579115,1851.3904809915603,100,217,,94.5267,21700,3056896,9.89044,186.16,90.63574,-1.6479493e-05,1.0579021,93.82989,8169.312,10.0,0.01708341,1.7083411,0.58868563,-743.31854,-91.037575
0.008271983,0.0007230672,0.6272068,158.41028,0.010029539,5784.915723800659,-89.31635,[-1.384  2.365 -3.68  -2.16  -1.777],1.0029539,0.07230672,-0.35769257,1814.4941550590065,100,218,,99.47799,21800,3075143,9.888262,182.47,115.651634,-4.0283205e-05,1.0052475,99.48293,12615.777,10.0,0.011682856,1.1682856,0.82719827,-732.4668,-89.708534
