EmpiricalD2,ReturnStepMaxmin,StdD2w0t,InitialReturnStd,TimeElapsed,MinD2w0t,MeanEntropy,EpisodesSoFar,Bound,Weights,MaxD2w0t,ReturnMeanIW,MaxIW,Iteration,TimestepsSoFar,MeanIW,InitialReturnMin,MeanD2w0t,EpThisIter,EpRewMean,MinIW,InitialReturnMax,EpLenMean,InitialBound,ReturnStepMax,InitialReturnMean,J_sample_variance,StdIW
1.0,0.017619133,,0.067537345,3688.34220123291,1.0,-0.10259437,8200,-121.72955,[-0.041  0.742 -2.274 -1.544 -1.522],1.0,-0.059778206,1.0,82,2204630,1.0,-0.20379639,1.0,100,4999.526482524328,1.0,0.088012695,500.0,-121.72955,10.0,-3.967285e-05,0.0046073273,
1.0128362,9.9968605,0.05014689,0.5176886,3760.7956099510193,,-0.102557376,8300,-121.72593,[-0.041  0.742 -2.274 -1.544 -1.522],1.0650225,-0.04101645,1.2081244,83,2254507,0.99952763,-3.0402222,1.0010598,100,4986.81227608178,0.46475902,0.1977539,498.77,-121.75252,10.0,-1.0986329e-05,0.091957584,0.060939845
1.3172537,9.998125,0.17401873,81.553246,3833.3444304466248,,-0.10715449,8400,-127.34021,[-0.039  0.743 -2.274 -1.544 -1.521],2.7942543,-4.59888,3.2768629,84,2304027,0.9392774,-811.4442,1.1032877,100,4951.427914344025,0.16242725,8.2769165,495.2,-129.88844,10.0,5.126953e-05,2100.3936,0.3049949
1.0690058,9.99667,0.0846869,1.6881205,3907.6428928375244,,-0.10740331,8500,-121.80355,[-0.048  0.731 -2.297 -1.54  -1.526],1.3579023,-0.07740029,2.0286417,85,2353732,0.99836487,-13.770447,1.0108607,100,4969.562469656771,0.27615905,0.38623047,497.05,-121.92786,10.0,-1.6479493e-05,0.41454434,0.13091232
1.0,9.997425,0.051315002,0.9697379,3980.869916677475,,-0.10740331,8600,-121.79407,[-0.044  0.731 -2.297 -1.54  -1.526],1.0,-0.12428721,1.0000104,86,2403600,0.99999994,-8.902588,0.99736,100,4986.049233029751,0.99998003,0.21960449,498.68,-121.79407,10.0,-3.3569337e-05,0.9498588,2.6709934e-06
1.0629283,9.997404,0.11408257,97.833755,4052.669755458832,,-0.1107565,8700,-130.84137,[-0.044  0.731 -2.297 -1.54  -1.526],1.1200895,-8.851425,1.7409179,87,2452994,1.0073191,-973.39185,1.0158573,100,4938.653013190452,0.38181937,10.017578,493.94,-131.59814,10.0,-2.9907227e-05,7772.224,0.1648627
1.0,0.017605782,,0.060810477,4126.63885807991,1.0,-0.1107565,8800,-121.72501,[-0.042  0.736 -2.318 -1.553 -1.53 ],1.0,-0.05523771,1.0,88,2502994,1.0,-0.16680908,1.0,100,4999.549020433293,1.0,0.07788086,500.0,-121.72501,10.0,3.2958986e-05,0.0037339341,
1.0,0.016645432,,0.057205766,4199.487070560455,1.0,-0.1107565,8900,-121.71904,[-0.042  0.736 -2.318 -1.553 -1.53 ],1.0,-0.049265843,1.0,89,2552994,1.0,-0.18865967,1.0,100,4999.599465562023,1.0,0.06768799,500.0,-121.71904,10.0,1.0986329e-05,0.0033051001,
1.0,9.997381,0.05092369,0.80806166,4271.2586550712585,,-0.1107565,9000,-121.78759,[-0.042  0.736 -2.318 -1.553 -1.53 ],1.0,-0.11781003,1.0,90,2602864,1.0,-7.1362915,0.9974,100,4986.239912552697,1.0,0.21636963,498.7,-121.78759,10.0,6.1035155e-07,0.6595503,
1.0421436,9.996227,0.11379638,97.83077,4343.5510239601135,,-0.114013664,9100,-130.92256,[-0.042  0.736 -2.318 -1.553 -1.53 ],1.093157,-9.024813,1.7279917,91,2652241,1.0075742,-973.3899,1.0066087,100,4936.661480369879,0.44258136,10.027222,493.77,-131.5401,10.0,-1.6479493e-05,8144.791,0.14247258
1.0,9.998409,0.024893321,0.26588073,4417.324369430542,,-0.114013664,9200,-121.733505,[-0.041  0.741 -2.337 -1.564 -1.533],1.0,-0.06372917,1.0,92,2702210,1.0,-2.5714722,0.99938,100,4996.390424710731,1.0,0.11010742,499.69,-121.733505,10.0,-2.1362304e-05,0.07140825,
1.0,9.997965,0.039469477,0.51433355,4489.9233956336975,,-0.114013664,9300,-121.7438,[-0.041  0.741 -2.337 -1.564 -1.533],1.0,-0.074019596,1.0,93,2752132,1.0,-4.7244873,0.99844,100,4991.578966304401,1.0,0.14379883,499.22,-121.7438,10.0,-3.7841797e-05,0.2671999,
1.0,0.01516819,,0.06117607,4563.039858579636,1.0,-0.114013664,9400,-121.724655,[-0.041  0.741 -2.337 -1.564 -1.533],1.0,-0.05487729,1.0,94,2802132,1.0,-0.1484375,1.0,100,4999.579126758171,1.0,0.082336426,500.0,-121.724655,10.0,-3.967285e-05,0.0037805766,
1.0,9.9983635,0.011830896,0.09869373,4635.7940325737,,-0.114013664,9500,-121.71232,[-0.041  0.741 -2.337 -1.564 -1.533],1.0,-0.042538743,1.0,95,2852125,1.0,-0.7670288,0.99986,100,4998.779086803703,1.0,0.09222412,499.93,-121.71232,10.0,-2.1972657e-05,0.009838665,
1.4325682,9.997814,0.23786269,125.70267,4706.534121751785,,-0.12131825,9600,-135.61356,[-0.041  0.741 -2.337 -1.564 -1.533],3.8258371,-12.698785,14.861137,96,2901149,0.974233,-965.46265,1.1207857,100,4901.760002125943,0.14668946,17.956238,490.24,-139.54735,10.0,1.0986329e-05,9370.59,0.43425098
1.0810591,9.996847,0.08783448,2.3029063,4779.662539482117,,-0.12158691,9700,-121.81556,[-0.05   0.743 -2.373 -1.574 -1.54 ],1.3701193,-0.079340145,2.6887543,97,2950843,0.9971275,-19.109802,1.0132626,100,4968.505073274855,0.19481872,0.43951416,496.94,-121.98754,10.0,2.1362304e-05,0.620302,0.14611173
1.0,9.997631,0.04215123,0.503166,4851.635697364807,,-0.12158691,9800,-121.7443,[-0.045  0.743 -2.373 -1.574 -1.541],1.0,-0.07452322,1.0,98,3000754,1.0,-4.21521,0.99822,100,4990.397288121207,1.0,0.1651001,499.11,-121.7443,10.0,-8.972168e-05,0.25574428,
1.0,9.997622,0.041913357,0.61508524,4924.486113071442,,-0.12158691,9900,-121.746475,[-0.045  0.743 -2.373 -1.574 -1.541],1.0,-0.076700754,1.0,99,3050666,1.0,-5.8464355,0.99824,100,4990.493724040693,1.0,0.1607666,499.12,-121.746475,10.0,-4.8828126e-05,0.38216403,
1.0237703,9.998009,0.110241376,98.82888,4996.4832627773285,,-0.12402746,10000,-131.6429,[-0.045  0.743 -2.373 -1.574 -1.541],1.0893948,-9.91809,1.3593373,100,3100065,0.9976591,-983.2644,0.99565,100,4939.300267186537,0.34147257,10.132202,493.99,-131.736,10.0,-1.0986329e-05,9726.637,0.08722522
1.0,9.99716,0.05150611,0.7639527,5068.646700620651,,-0.12402746,10100,-121.76662,[-0.043  0.742 -2.373 -1.574 -1.543],1.0000001,-0.09684072,1.000187,101,3149932,0.9999922,-6.812805,0.99734,100,4985.87958022384,0.99940264,0.19781494,498.67,-121.76667,10.0,-1.5258789e-05,0.58898515,6.133043e-05
1.0,9.998449,0.018435903,0.15286984,5141.453456401825,,-0.12402746,10200,-121.720795,[-0.043  0.742 -2.373 -1.574 -1.543],1.0,-0.051021054,1.0,102,3199915,1.0,-1.3903809,0.99966,100,4997.79864279335,1.0,0.105285645,499.83,-121.720795,10.0,-3.8452148e-05,0.023604402,
1.0,0.016777039,,0.06665017,5213.854443788528,1.0,-0.12402746,10300,-121.72359,[-0.043  0.742 -2.373 -1.574 -1.543],1.0,-0.053809267,1.0,103,3249915,1.0,-0.18615723,1.0,100,4999.583739802051,1.0,0.08911133,500.0,-121.72359,10.0,7.080078e-05,0.0044879424,
1.0324945,9.998045,0.101478405,98.83364,5285.631475448608,,-0.12739532,10400,-131.309,[-0.043  0.742 -2.373 -1.574 -1.543],1.0407842,-9.422202,1.6799227,104,3299416,0.9873572,-983.3821,1.0063305,100,4949.501636647551,0.5584966,10.011414,495.01,-131.62004,10.0,7.202148e-05,8846.304,0.12095662
1.0,9.998457,0.008943812,0.07215824,5359.634141921997,,-0.12739532,10500,-121.708336,[-0.043  0.733 -2.374 -1.561 -1.546],1.0,-0.03855618,1.0,105,3349412,1.0,-0.4492798,0.99992,100,4999.100834750411,1.0,0.08514404,499.96,-121.708336,10.0,4.8217775e-05,0.005259076,
1.0,9.997717,0.03791885,0.34772673,5432.394907474518,,-0.12739532,10600,-121.72551,[-0.043  0.733 -2.374 -1.561 -1.546],1.0,-0.05573453,1.0,106,3399340,1.0,-2.3184814,0.99856,100,4992.116272170555,1.0,0.14703369,499.28,-121.72551,10.0,4.8828124e-06,0.122135654,
1.0,0.018419266,,0.057060078,5503.92141866684,1.0,-0.12739532,10700,-121.719734,[-0.043  0.733 -2.374 -1.561 -1.546],1.0,-0.04995615,1.0,107,3449340,1.0,-0.184021,1.0,100,4999.618219708799,1.0,0.07220459,500.0,-121.719734,10.0,6.225586e-05,0.0032888425,
1.0009463,9.997639,0.11054006,98.82569,5575.684532403946,,-0.12815823,10800,-131.70111,[-0.043  0.733 -2.374 -1.561 -1.546],1.0013684,-10.024399,1.0780321,108,3498722,0.99883705,-983.27167,0.9881156,100,4937.510035333903,0.8978552,10.133972,493.82,-131.71039,10.0,-3.7231446e-05,9830.738,0.021476027
1.0,9.998402,0.021443052,0.19063938,5649.208562612534,,-0.12815823,10900,-121.72316,[-0.043  0.732 -2.374 -1.561 -1.547],1.0,-0.053382687,1.0,109,3548699,1.0,-1.7872925,0.99954,100,4997.190136422097,1.0,0.09777832,499.77,-121.72316,10.0,-5.126953e-05,0.036709245,
1.0,9.9985485,0.011831049,0.07167419,5721.107106208801,,-0.12815823,11000,-121.69643,[-0.043  0.732 -2.374 -1.561 -1.547],1.0,-0.026649438,1.0,110,3598692,1.0,-0.50994873,0.99986,100,4998.821841142503,1.0,0.072143555,499.93,-121.69643,10.0,-3.4179688e-05,0.0051892214,
1.0187317,9.997656,0.048262294,0.89770544,5792.586428642273,,-0.12799165,11100,-121.73169,[-0.043  0.732 -2.374 -1.561 -1.547],1.0893906,-0.04394884,1.2982647,111,3648581,0.995872,-8.76062,1.0026577,100,4988.203176460334,0.41759363,0.18261719,498.89,-121.772446,10.0,-3.0517578e-05,0.16235983,0.07770094
1.0,9.998457,0.024074351,0.24698156,5865.725918054581,,-0.12799165,11200,-121.72546,[-0.041  0.732 -2.374 -1.561 -1.547],1.0,-0.05568046,1.0,112,3698552,1.0,-2.4020996,0.99942,100,4996.601869755095,1.0,0.095947266,499.71,-121.72546,10.0,1.5258789e-05,0.06161782,
1.0,9.998499,0.034039315,0.53321123,5937.714554786682,,-0.12799165,11300,-121.757774,[-0.041  0.732 -2.374 -1.561 -1.547],1.0,-0.08799931,1.0,113,3748494,1.0,-5.274292,0.99884,100,4993.710597588788,1.0,0.13336182,499.42,-121.757774,10.0,-6.1035155e-07,0.28718308,
1.0039654,9.998096,0.10067912,98.83412,6009.712774276733,,-0.12811278,11400,-131.56552,[-0.041  0.732 -2.374 -1.561 -1.547],1.0085646,-9.870224,1.3343158,114,3797984,1.0024781,-983.38654,0.99169916,100,4948.419544775693,0.84195757,10.00647,494.9,-131.6182,10.0,2.6245118e-05,9711.185,0.04432944
1.0090294,9.99729,0.10722505,98.82918,6082.536992549896,,-0.12909026,11500,-131.58496,[-0.041  0.728 -2.374 -1.555 -1.547],1.0262415,-9.880185,1.1918898,115,3847407,0.99896437,-983.32196,0.99193424,100,4941.521592212511,0.7371354,10.080017,494.23,-131.64276,10.0,-4.5776367e-05,9712.737,0.05672321
1.0,0.018274307,,0.060822304,6155.774125576019,1.0,-0.12909026,11600,-121.728905,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.05912537,1.0,116,3897407,1.0,-0.18939209,1.0,100,4999.5915515167,1.0,0.079956055,500.0,-121.728905,10.0,5.2490235e-05,0.00373699,
1.0,0.019672394,,0.057305276,6227.89092206955,1.0,-0.12909026,11700,-121.72011,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.050329387,1.0,117,3947407,1.0,-0.22814941,1.0,100,4999.610079200407,1.0,0.072753906,500.0,-121.72011,10.0,4.4555665e-05,0.0033168497,
1.0,0.016417503,,0.057933327,6299.802225112915,1.0,-0.12909026,11800,-121.720436,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.05065571,1.0,118,3997407,1.0,-0.13897705,1.0,100,4999.610892174626,1.0,0.07763672,500.0,-121.720436,10.0,-3.90625e-05,0.0033898768,
1.0,0.01868534,,0.077494614,6371.669796943665,1.0,-0.12909026,11900,-121.73281,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.063033834,1.0,119,4047407,1.0,-0.24395752,1.0,100,4999.593332275848,1.0,0.08911133,500.0,-121.73281,10.0,4.5166016e-05,0.0060669077,
1.0,0.017679214,,0.061020307,6443.431111335754,1.0,-0.12909026,12000,-121.72619,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.056414578,1.0,120,4097407,1.0,-0.16479492,1.0,100,4999.597799593517,1.0,0.0803833,500.0,-121.72619,10.0,5.493164e-05,0.003760036,
1.0,0.018198013,,0.062453043,6515.06245303154,1.0,-0.12909026,12100,-121.72041,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.050638363,1.0,121,4147407,1.0,-0.23083496,1.0,100,4999.602009003955,1.0,0.07989502,500.0,-121.72041,10.0,7.3242186e-06,0.0039401287,
1.0,9.997713,0.04811086,0.59151816,6587.778057098389,,-0.12909026,12200,-121.76315,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.09337836,1.0,122,4197291,1.0,-4.3883667,0.99768,100,4987.718438871173,1.0,0.17504883,498.84,-121.76315,10.0,8.178711e-05,0.3534218,
1.0,9.99798,0.034331165,0.5558222,6660.910809516907,,-0.12909026,12300,-121.73375,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.063973784,1.0,123,4247232,1.0,-5.503296,0.99882,100,4993.485366945124,1.0,0.1362915,499.41,-121.73375,10.0,7.995605e-05,0.3120566,
1.0,0.017993927,,0.0685777,6732.388748884201,1.0,-0.12909026,12400,-121.72406,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.05428226,1.0,124,4297232,1.0,-0.31707764,1.0,100,4999.604619652614,1.0,0.08099365,500.0,-121.72406,10.0,-4.5776367e-05,0.004749629,
1.0,9.998457,0.0044720885,0.063141875,6805.477114915848,,-0.12909026,12500,-121.71014,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.04036102,1.0,125,4347231,1.0,-0.1852417,0.99998,100,4999.400668392275,1.0,0.081848145,499.99,-121.71014,10.0,2.8076172e-05,0.0040276353,
1.0,9.998043,0.0077456664,0.07097122,6877.798260450363,,-0.12909026,12600,-121.68952,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.01974183,1.0,126,4397228,1.0,-0.29663086,0.99994,100,4999.097942532713,1.0,0.084228516,499.97,-121.68952,10.0,2.746582e-05,0.005087359,
1.0,0.015032768,,0.05682135,6950.671419620514,1.0,-0.12909026,12700,-121.72359,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.053811215,1.0,127,4447228,1.0,-0.16864014,1.0,100,4999.595400753473,1.0,0.080566406,500.0,-121.72359,10.0,4.0283205e-05,0.0032610227,
1.0,9.998411,0.09939881,98.83407,7022.291016817093,,-0.12909026,12800,-131.634,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-9.964221,1.0,128,4496729,1.0,-983.3864,0.99002,100,4949.602025154765,1.0,10.010376,495.01,-131.634,10.0,-2.0141602e-05,9866.84,
1.0,0.01617527,,0.06244996,7093.395289897919,1.0,-0.12909026,12900,-121.72164,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.05186693,1.0,129,4546729,1.0,-0.17919922,1.0,100,4999.580974423527,1.0,0.08013916,500.0,-121.72164,10.0,2.1362304e-05,0.003938676,
1.0,0.014413834,,0.056112856,7165.1063442230225,1.0,-0.12909026,13000,-121.71581,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.046038646,1.0,130,4596729,1.0,-0.14581299,1.0,100,4999.595946337689,1.0,0.07434082,500.0,-121.71581,10.0,1.0986329e-05,0.0031801695,
1.0,9.9984665,0.012647836,0.096128136,7237.457472085953,,-0.12909026,13100,-121.71452,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.044744063,1.0,131,4646721,1.0,-0.704834,0.99984,100,4998.701534677593,1.0,0.08477783,499.92,-121.71452,10.0,1.4038086e-05,0.009333576,
1.0,0.018574715,,0.056240644,7309.478590488434,1.0,-0.12909026,13200,-121.7245,[-0.039  0.724 -2.375 -1.549 -1.548],1.0,-0.054725178,1.0,132,4696721,1.0,-0.20904541,1.0,100,4999.607406057887,1.0,0.072753906,500.0,-121.7245,10.0,-1.8310546e-06,0.0031955538,
1.0433545,9.998447,0.102269776,97.840675,7381.089539766312,,-0.13163745,13300,-131.03455,[-0.039  0.724 -2.375 -1.549 -1.548],1.0592018,-9.072981,1.6102114,133,4746223,0.9943226,-973.50226,1.0118701,100,4949.701115176832,0.54773724,9.911987,495.02,-131.53816,10.0,1.8310548e-05,8167.851,0.14038326
1.0,0.017972946,,0.058116,7454.148973226547,1.0,-0.13163745,13400,-121.724525,[-0.039  0.712 -2.37  -1.531 -1.551],1.0,-0.054750793,1.0,134,4796223,1.0,-0.17053223,1.0,100,4999.614939984039,1.0,0.071899414,500.0,-121.724525,10.0,-9.460449e-05,0.0034111817,
1.0,9.998426,0.016731447,0.11609735,7526.99947142601,,-0.13163745,13500,-121.714806,[-0.039  0.712 -2.37  -1.531 -1.551],1.0,-0.045027837,1.0,135,4846209,1.0,-0.9924927,0.99972,100,4998.095222405078,1.0,0.08325195,499.86,-121.714806,10.0,-1.2207031e-06,0.013615221,
1.0,9.998484,0.006324411,0.061657675,7599.103263378143,,-0.13163745,13600,-121.70819,[-0.039  0.712 -2.37  -1.531 -1.551],1.0,-0.038417228,1.0,136,4896207,1.0,-0.27911377,0.99996,100,4999.306942781905,1.0,0.0904541,499.98,-121.70819,10.0,-1.3427734e-05,0.003839099,
1.0024956,9.997921,0.09951037,97.839645,7670.716682434082,,-0.13104366,13700,-131.50798,[-0.039  0.712 -2.37  -1.531 -1.551],1.0073849,-9.824094,1.1714884,137,4945708,1.0006789,-973.49207,0.9910731,100,4949.478825501109,0.9065308,9.926025,495.01,-131.52406,10.0,-6.652832e-05,9610.188,0.02968161
1.0,9.998489,0.04354972,1.0703987,7742.107055187225,,-0.13104366,13800,-121.80869,[-0.04   0.711 -2.37  -1.532 -1.55 ],1.0,-0.13891491,1.0,138,4995613,1.0,-10.633179,0.9981,100,4990.009329472196,1.0,0.19000244,499.05,-121.80869,10.0,-5.4931643e-06,1.1573135,
1.0200182,9.998461,0.047001738,1.218937,7814.695505142212,,-0.13106126,13900,-121.771774,[-0.04   0.711 -2.37  -1.532 -1.55 ],1.1255363,-0.08128275,1.2731801,139,5045510,0.9997022,-12.117126,1.0033712,100,4989.203163639695,0.40244082,0.20202637,498.97,-121.82297,10.0,5.126953e-05,0.25245553,0.069622084
1.0228235,9.998032,0.053691596,1.3083049,7886.427474021912,,-0.13111804,14000,-121.76795,[-0.037  0.711 -2.37  -1.532 -1.55 ],1.1477613,-0.071106404,1.323002,140,5095374,0.9964262,-12.7942505,1.0035117,100,4985.798525218348,0.33378184,0.23822021,498.64,-121.83568,10.0,1.3427734e-05,0.21333675,0.08335833
1.0,0.01973629,,0.062282763,7959.254068851471,1.0,-0.13111804,14100,-121.71883,[-0.035  0.712 -2.37  -1.532 -1.55 ],1.0,-0.049046658,1.0,141,5145374,1.0,-0.22070312,1.0,100,4999.618497871441,1.0,0.068359375,500.0,-121.71883,10.0,-3.2958986e-05,0.003917942,
1.045508,9.998392,0.10248195,97.84086,8030.820432424545,,-0.13372914,14200,-130.88104,[-0.035  0.712 -2.37  -1.532 -1.55 ],1.060471,-8.911317,1.5365065,142,5194876,0.9870253,-973.50415,1.0130656,100,4949.692513393977,0.2920816,9.912842,495.02,-131.53505,10.0,1.2817382e-05,7889.6753,0.14543137
1.0,9.998474,0.016731545,0.12885223,8104.803825378418,,-0.13372914,14300,-121.718506,[-0.035  0.717 -2.394 -1.545 -1.553],1.0,-0.0487281,1.0,143,5244862,1.0,-1.1126709,0.99972,100,4998.105505048064,1.0,0.09844971,499.86,-121.718506,10.0,-4.272461e-05,0.016769713,
1.0,0.015304565,,0.055528723,8177.279631853104,1.0,-0.13372914,14400,-121.71678,[-0.035  0.717 -2.394 -1.545 -1.553],1.0,-0.047001794,1.0,144,5294862,1.0,-0.18450928,1.0,100,4999.622276618233,1.0,0.06689453,500.0,-121.71678,10.0,9.70459e-05,0.0031131739,
1.000678,9.998516,0.09942902,98.83396,8249.079356908798,,-0.13336563,14500,-131.62999,[-0.035  0.717 -2.394 -1.545 -1.553],1.0018128,-9.957029,1.0598586,145,5344363,0.9996475,-983.3853,0.99029744,100,4949.619923467963,0.8917855,10.008911,495.01,-131.64026,10.0,2.1972657e-05,9839.922,0.016395016
1.0,0.01895523,,0.048627622,8321.295051574707,1.0,-0.13336563,14600,-121.716774,[-0.035  0.718 -2.394 -1.547 -1.552],1.0,-0.046997745,1.0,146,5394363,1.0,-0.16052246,1.0,100,4999.624996012092,1.0,0.07305908,500.0,-121.716774,10.0,7.5683594e-05,0.0023899367,
1.002924,9.998478,0.09954332,98.8348,8392.577493429184,,-0.13316369,14700,-131.59508,[-0.035  0.718 -2.394 -1.547 -1.552],1.0063123,-9.906089,1.1776762,147,5443864,1.0052291,-983.3937,0.99139595,100,4949.615451111052,0.87745684,10.008179,495.01,-131.63005,10.0,-2.8686523e-05,9759.732,0.035379365
1.0,9.998497,0.02279715,0.20879316,8465.526571512222,,-0.13316369,14800,-121.71903,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.049256466,1.0,148,5493838,1.0,-1.9995117,0.99948,100,4996.911260750115,1.0,0.09429932,499.74,-121.71903,10.0,-0.00010620117,0.044037756,
1.0,9.9981365,0.03160637,0.36898658,8537.810725927353,,-0.13316369,14900,-121.72089,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.051111683,1.0,149,5543788,1.0,-3.5769653,0.999,100,4994.421400285952,1.0,0.10449219,499.5,-121.72089,10.0,-3.540039e-05,0.13752095,
1.0,0.018676758,,0.06328324,8610.00342297554,1.0,-0.13316369,15000,-121.7267,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.05692108,1.0,150,5593788,1.0,-0.23730469,1.0,100,4999.612207405084,1.0,0.0758667,500.0,-121.7267,10.0,-5.1879884e-05,0.0040459195,
1.0,9.998465,0.018970389,0.1635045,8682.409919023514,,-0.13316369,15100,-121.718254,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.04847892,1.0,151,5643770,1.0,-1.5211182,0.99964,100,4997.702641869445,1.0,0.089660645,499.82,-121.718254,10.0,3.2958986e-05,0.027002951,
1.0,9.99843,0.008943909,0.07749904,8754.36614227295,,-0.13316369,15200,-121.71526,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.045487218,1.0,152,5693766,1.0,-0.40698242,0.99992,100,4999.0972650425065,1.0,0.09094238,499.96,-121.71526,10.0,-1.953125e-05,0.006067483,
1.0,0.017537117,,0.056379523,8826.50976061821,1.0,-0.13316369,15300,-121.72475,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.05497069,1.0,153,5743766,1.0,-0.14245605,1.0,100,4999.58975198947,1.0,0.08276367,500.0,-121.72475,10.0,9.155274e-06,0.0032095907,
1.0,0.014251709,,0.049492598,8899.382175683975,1.0,-0.13316369,15400,-121.71871,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.04893829,1.0,154,5793766,1.0,-0.1529541,1.0,100,4999.62274475612,1.0,0.077941895,500.0,-121.71871,10.0,-1.4648437e-05,0.0024744787,
1.0,9.998077,0.032231543,0.35143307,8971.69613814354,,-0.13316369,15500,-121.72679,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.05701386,1.0,155,5843714,1.0,-3.340454,0.99896,100,4994.206982205771,1.0,0.12200928,499.48,-121.72679,10.0,3.8452148e-05,0.12474827,
1.0,9.9981365,0.021443175,0.15936325,9044.069043397903,,-0.13316369,15600,-121.70623,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.03644964,1.0,156,5893691,1.0,-1.4072266,0.99954,100,4997.119687172147,1.0,0.10473633,499.77,-121.70623,10.0,-1.953125e-05,0.02565203,
1.0,0.016335487,,0.06126478,9116.768626213074,1.0,-0.13316369,15700,-121.73125,[-0.035  0.715 -2.394 -1.543 -1.552],1.0,-0.061471768,1.0,157,5943691,1.0,-0.24975586,1.0,100,4999.601913080141,1.0,0.08935547,500.0,-121.73125,10.0,4.0893556e-05,0.0037918596,
1.6255606,9.998428,0.4001289,78.31554,9188.196437835693,,-0.13610846,15800,-126.183556,[-0.035  0.715 -2.394 -1.543 -1.552],9.477232,-3.5654953,8.123073,158,5993215,0.9747746,-779.22955,1.1465664,100,4951.900476224339,0.16416906,7.9518433,495.24,-129.57335,10.0,2.1362304e-05,1252.0486,0.42289054
1.0,9.998194,0.038180683,0.66167676,9261.577464342117,,-0.13610846,15900,-121.75401,[-0.046  0.712 -2.425 -1.543 -1.555],1.0,-0.084236115,1.0,159,6043142,1.0,-6.532959,0.99854,100,4992.13541342884,1.0,0.14978027,499.27,-121.75401,10.0,-4.2114258e-05,0.44223335,
1.0514416,9.997353,0.07883138,2.8059995,9333.062926530838,,-0.13639891,16000,-121.848045,[-0.046  0.712 -2.425 -1.543 -1.555],1.2959173,-0.12215333,1.6850226,160,6092872,1.0001961,-27.235474,1.0076689,100,4972.231829923661,0.28564495,0.43725586,497.3,-122.01162,10.0,,0.8447968,0.108878694
1.0,9.998184,0.10485855,98.83129,9404.71479845047,,-0.13639891,16100,-131.66408,[-0.043  0.713 -2.425 -1.543 -1.555],1.0,-9.994299,1.0,161,6142316,1.0,-983.345,0.98888,100,4943.839083043837,1.0,10.057739,494.44,-131.66408,10.0,6.713867e-05,9866.286,
1.0716114,9.998533,0.104844466,97.84112,9475.674197435379,,-0.14277524,16200,-131.04466,[-0.043  0.713 -2.425 -1.543 -1.555],1.1039709,-8.950498,2.017875,162,6191818,1.0003694,-973.50665,1.0246359,100,4949.724534298348,0.45944214,9.914185,495.02,-131.53897,10.0,4.8217775e-05,7950.289,0.19385014
1.0,9.997852,0.040953696,0.47470558,9549.431123256683,,-0.14277524,16300,-121.73475,[-0.043  0.703 -2.425 -1.527 -1.562],1.0,-0.06497544,1.0,163,6241734,1.0,-3.7913818,0.99832,100,4990.951821039217,1.0,0.1428833,499.16,-121.73475,10.0,3.0517579e-06,0.22762516,
1.0126045,9.997753,0.11036491,98.82704,9620.367973804474,,-0.143925,16400,-131.64511,[-0.043  0.703 -2.425 -1.527 -1.562],1.0426974,-9.937012,1.3156099,164,6291124,0.9984877,-983.2761,0.99212116,100,4938.331983805813,0.6522231,10.123413,493.9,-131.71167,10.0,-9.887695e-05,9708.908,0.062309813
1.0,9.998611,0.016123036,0.11959596,9694.451046705246,,-0.143925,16500,-121.70583,[-0.042  0.698 -2.426 -1.523 -1.563],1.0,-0.036057413,1.0,165,6341111,1.0,-1.0986938,0.99974,100,4998.240509847307,1.0,0.08215332,499.87,-121.70583,10.0,3.967285e-05,0.014447209,
1.0289954,9.997795,0.051587168,1.4910201,9766.4469332695,,-0.14404272,16600,-121.74321,[-0.042  0.698 -2.426 -1.523 -1.563],1.1366508,-0.046555966,1.616603,166,6390989,0.9938381,-14.822449,1.005025,100,4987.139565796149,0.32466504,0.22631836,498.78,-121.81718,10.0,-4.8828124e-06,0.254945,0.08990117
