Bound,J_sample_variance,MinD2w0t,InitialReturnMin,Weights,ReturnMeanIW,Iteration,ReturnStepMax,ReturnStepMaxmin,InitialReturnMean,InitialBound,MeanD2w0t,EpThisIter,MeanEntropy,EpisodesSoFar,TimeElapsed,StdIW,InitialReturnMax,MaxD2w0t,MaxIW,EpLenMean,InitialReturnStd,StdD2w0t,MeanIW,EmpiricalD2,TimestepsSoFar,EpRewMean,MinIW
-272.09418,0.0053120707,1.0,-0.23577881,[ 0.025  0.367 -2.666 -2.06  -1.104],-0.03227885,170,10.0,0.011490822,-7.019043e-05,-272.09418,1.0,20,0.3150934,3400,2370.536877155304,,0.07525635,1.0,1.0,500.0,0.07103237,,1.0,1.0,1447240,4999.454459347013,1.0
-318.46942,40058.098,,-924.77155,[ 0.025  0.367 -2.666 -2.06  -1.104],-44.67259,171,10.0,9.995827,0.000100708006,-320.65277,1.0137309,20,0.3106378,3420,2384.994118452072,0.31840464,48.730347,1.1507701,1.9764563,475.15,212.15717,0.23500156,0.9566252,1.1291707,1456743,4750.500233441302,0.30909944
-272.0978,0.006151884,1.0,-0.18103027,[ 0.024  0.362 -2.655 -2.037 -1.108],-0.035920568,172,10.0,0.014660835,-5.1879884e-05,-272.0978,1.0,20,0.3106378,3440,2400.406281232834,,0.083984375,1.0,1.0,500.0,0.07644097,,1.0,1.0,1466743,4999.461172620853,1.0
-272.09235,0.0038086255,1.0,-0.12194824,[ 0.024  0.362 -2.655 -2.037 -1.108],-0.030442858,173,10.0,0.018220901,2.1362304e-05,-272.09235,1.0,20,0.3106378,3460,2415.5514483451843,,0.07861328,1.0,1.0,500.0,0.060151123,,1.0,1.0,1476743,4999.4188330134675,1.0
-272.08395,0.0025955178,1.0,-0.09350586,[ 0.024  0.362 -2.655 -2.037 -1.108],-0.022056071,174,10.0,0.010472298,-2.1362304e-05,-272.08395,1.0,20,0.3106378,3480,2430.563278913498,,0.072509766,1.0,1.0,500.0,0.04963509,,1.0,1.0,1486743,4999.47380138581,1.0
-272.09396,0.003158767,1.0,-0.111572266,[ 0.024  0.362 -2.655 -2.037 -1.108],-0.032085974,175,10.0,0.0119485855,-6.713867e-05,-272.09396,1.0,20,0.3106378,3500,2445.726777076721,,0.07141113,1.0,1.0,500.0,0.054772656,,1.0,1.0,1496743,4999.440676642607,1.0
-272.094,0.004619422,1.0,-0.19873047,[ 0.024  0.362 -2.655 -2.037 -1.108],-0.032103874,176,10.0,0.010629654,-4.5776367e-05,-272.094,1.0,20,0.3106378,3520,2460.7639639377594,,0.070495605,1.0,1.0,500.0,0.06622856,,1.0,1.0,1506743,4999.479435494063,1.0
-272.11108,0.0039973445,1.0,-0.14050293,[ 0.024  0.362 -2.655 -2.037 -1.108],-0.049199488,177,10.0,0.014515877,-1.5258789e-05,-272.11108,1.0,20,0.3106378,3540,2475.8572528362274,,0.086120605,1.0,1.0,500.0,0.061614078,,1.0,1.0,1516743,4999.421296471557,1.0
-320.22086,44059.164,,-943.6167,[ 0.024  0.362 -2.655 -2.037 -1.108],-46.87399,178,10.0,9.995733,-1.5258789e-05,-321.66278,0.9935228,20,0.30316097,3560,2490.273985147476,0.19846462,49.751343,1.1008941,1.8960009,475.05,216.48051,0.22912826,0.9696125,1.0869582,1526244,4749.478425029358,0.47987002
-272.10687,0.003924656,1.0,-0.10803223,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.044996675,179,10.0,0.016522408,3.6621095e-05,-272.10687,1.0,20,0.30316097,3580,2505.9354734420776,,0.10784912,1.0,1.0,500.0,0.06106296,,1.0,1.0,1536244,4999.4371132044025,1.0
-272.10382,0.005905016,1.0,-0.17022705,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.041926026,180,10.0,0.014442444,-2.4414063e-05,-272.10382,1.0,20,0.30316097,3600,2521.0030057430267,,0.100097656,1.0,1.0,500.0,0.074895956,,1.0,1.0,1546244,4999.424625670266,1.0
-272.09988,0.004489391,1.0,-0.16906738,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.037995625,181,10.0,0.013072014,-7.324219e-05,-272.09988,1.0,20,0.30316097,3620,2536.044214248657,,0.08337402,1.0,1.0,500.0,0.06529383,,1.0,1.0,1556244,4999.449367925206,1.0
-272.08838,0.0031793783,1.0,-0.14160156,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.02648539,182,10.0,0.01170826,0.000100708006,-272.08838,1.0,20,0.30316097,3640,2550.9574806690216,,0.06695557,1.0,1.0,500.0,0.0549709,,1.0,1.0,1566244,4999.481194128942,1.0
-272.09622,0.0052252035,1.0,-0.16033936,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.034341063,183,10.0,0.010019302,3.967285e-05,-272.09622,1.0,20,0.30316097,3660,2566.11248922348,,0.08795166,1.0,1.0,500.0,0.07045427,,1.0,1.0,1576244,4999.4556068274305,1.0
-272.09982,0.0067753782,1.0,-0.1694336,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.03793205,184,10.0,0.012701035,1.2207031e-05,-272.09982,1.0,20,0.30316097,3680,2581.242483139038,,0.08795166,1.0,1.0,500.0,0.08021481,,1.0,1.0,1586244,4999.454866334069,1.0
-272.09406,0.0043856227,1.0,-0.15490723,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.032150786,185,10.0,0.018210411,-3.967285e-05,-272.09406,1.0,20,0.30316097,3700,2596.2092158794403,,0.08453369,1.0,1.0,500.0,0.06453211,,1.0,1.0,1596244,4999.438259124449,1.0
-272.1028,0.0038407794,1.0,-0.12573242,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.040926795,186,10.0,0.014452934,-1.2207031e-05,-272.1028,1.0,20,0.30316097,3720,2611.3066091537476,,0.07849121,1.0,1.0,500.0,0.060421173,,1.0,1.0,1606244,4999.475701944504,1.0
-272.10223,0.0033300598,1.0,-0.118774414,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.040358026,187,10.0,0.012308121,-4.272461e-05,-272.10223,1.0,20,0.30316097,3740,2626.219230413437,,0.08270264,1.0,1.0,500.0,0.056263287,,1.0,1.0,1616244,4999.465104016569,1.0
-272.11798,0.008951722,1.0,-0.23388672,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.056088906,188,10.0,0.015553474,9.765625e-05,-272.11798,1.0,20,0.30316097,3760,2641.091588973999,,0.10321045,1.0,1.0,500.0,0.092213966,,1.0,1.0,1626244,4999.37412020722,1.0
-272.10373,0.004102151,1.0,-0.1517334,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.0418328,189,10.0,0.013864517,2.4414063e-05,-272.10373,1.0,20,0.30316097,3780,2656.043137073517,,0.08270264,1.0,1.0,500.0,0.062418677,,1.0,1.0,1636244,4999.493123935299,1.0
-272.09805,0.003598985,1.0,-0.15002441,[ 0.025  0.354 -2.656 -2.023 -1.116],-0.036177143,190,10.0,0.015349388,-6.408691e-05,-272.09805,1.0,20,0.30316097,3800,2671.270756006241,,0.07836914,1.0,1.0,500.0,0.05846617,,1.0,1.0,1646244,4999.462802852933,1.0
-321.56467,49044.77,,-943.6295,[ 0.025  0.354 -2.656 -2.023 -1.116],-49.444023,191,10.0,9.995745,-2.4414063e-05,-321.65057,0.9519098,20,0.30356044,3820,2685.7408680915833,0.044720877,49.736023,1.0047547,1.152348,475.05,216.48346,0.21815582,1.0050414,1.0034783,1655745,4749.480308125436,0.89331114
-321.63235,49194.29,,-943.6196,[ 0.024  0.352 -2.656 -2.018 -1.115],-49.539436,192,10.0,9.995937,-2.4414063e-05,-321.67,0.9510758,20,0.30467784,3840,2700.5879237651825,0.030022154,49.76013,1.0023243,1.0667152,475.05,216.4812,0.21796271,0.99483025,1.0018636,1665246,4749.525800690217,0.91184914
-272.09338,0.005006379,1.0,-0.1673584,[ 0.024  0.351 -2.656 -2.017 -1.114],-0.03148291,193,10.0,0.014369011,-2.4414063e-05,-272.09338,1.0,20,0.30467784,3860,2715.845534324646,,0.08892822,1.0,1.0,500.0,0.06896427,,1.0,1.0,1675246,4999.450138448181,1.0
-320.831,46265.45,,-943.63416,[ 0.024  0.351 -2.656 -2.017 -1.114],-48.007244,194,10.0,9.995554,3.3569337e-05,-321.6364,0.9769162,20,0.29754645,3880,2730.3212242126465,0.16253302,49.71588,1.0684357,1.5023701,475.05,216.48454,0.2244599,0.93547696,1.0543002,1684747,4749.437476767631,0.5502782
-272.09583,0.0045878426,1.0,-0.1973877,[ 0.023  0.348 -2.655 -2.014 -1.121],-0.033931673,195,10.0,0.014715195,-3.0517578e-05,-272.09583,1.0,20,0.29754645,3900,2745.4086887836456,,0.09283447,1.0,1.0,500.0,0.06600552,,1.0,1.0,1694747,4999.420344415175,1.0
-272.10016,0.002815254,1.0,-0.09375,[ 0.023  0.348 -2.655 -2.014 -1.121],-0.038272407,196,10.0,0.014796257,3.0517578e-05,-272.10016,1.0,20,0.29754645,3920,2760.553069829941,,0.083618164,1.0,1.0,500.0,0.051718894,,1.0,1.0,1704747,4999.498228950272,1.0
-272.12323,0.006828952,1.0,-0.1765747,[ 0.023  0.348 -2.655 -2.014 -1.121],-0.061330434,197,10.0,0.01725483,1.5258789e-05,-272.12323,1.0,20,0.29754645,3940,2775.5046484470367,,0.12445068,1.0,1.0,500.0,0.080511615,,1.0,1.0,1714747,4999.401570186119,1.0
-272.10168,0.005763996,1.0,-0.16644287,[ 0.023  0.348 -2.655 -2.014 -1.121],-0.039808102,198,10.0,0.0142326355,-3.0517579e-06,-272.10168,1.0,20,0.29754645,3960,2790.673350572586,,0.081726074,1.0,1.0,500.0,0.074001156,,1.0,1.0,1724747,4999.490729613351,1.0
-320.83304,46314.87,,-943.6154,[ 0.023  0.348 -2.655 -2.014 -1.121],-48.05926,199,10.0,9.995714,8.239746e-05,-321.66302,0.97370607,20,0.29181916,3980,2805.0243220329285,0.13543445,49.756653,1.0554744,1.416117,475.05,216.48024,0.22357623,0.9635209,1.0462345,1734248,4749.472221139502,0.62937665
-272.1126,0.0046718866,1.0,-0.10614014,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.0507251,200,10.0,0.013926506,-6.408691e-05,-272.1126,1.0,20,0.29181916,4000,2820.6205835342407,,0.10089111,1.0,1.0,500.0,0.06663977,,1.0,1.0,1744248,4999.467935539118,1.0
-272.0884,0.0037170122,1.0,-0.18109131,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.026523918,201,10.0,0.011588097,1.5258789e-05,-272.0884,1.0,20,0.29181916,4020,2835.7723190784454,,0.0769043,1.0,1.0,500.0,0.059431646,,1.0,1.0,1754248,4999.45116592054,1.0
-272.11713,0.0065592243,1.0,-0.19152832,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.055225134,202,10.0,0.014233589,2.1362304e-05,-272.11713,1.0,20,0.29181916,4040,2850.6939771175385,,0.10650635,1.0,1.0,500.0,0.078954905,,1.0,1.0,1764248,4999.443742327096,1.0
-272.0862,0.004538161,1.0,-0.12219238,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.024314055,203,10.0,0.011229515,,-272.0862,1.0,20,0.29181916,4060,2865.775872707367,,0.07269287,1.0,1.0,500.0,0.06567567,,1.0,1.0,1774248,4999.4723933662335,1.0
-272.12332,0.004456668,1.0,-0.093322754,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.06141931,204,10.0,0.012749672,6.1035157e-06,-272.12332,1.0,20,0.29181916,4080,2880.8283252716064,,0.10839844,1.0,1.0,500.0,0.06507068,,1.0,1.0,1784248,4999.454543155944,1.0
-272.10257,0.0053323973,1.0,-0.15545654,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.040677674,205,10.0,0.01454258,5.7983398e-05,-272.10257,1.0,20,0.29181916,4100,2895.995254278183,,0.09197998,1.0,1.0,500.0,0.071183965,,1.0,1.0,1794248,4999.46983088466,1.0
-272.11197,0.008279058,1.0,-0.21966553,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.05007532,206,10.0,0.014707565,-3.3569337e-05,-272.11197,1.0,20,0.29181916,4120,2911.2435274124146,,0.10772705,1.0,1.0,500.0,0.08868491,,1.0,1.0,1804248,4999.473635462107,1.0
-272.1224,0.0038059112,1.0,-0.111083984,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.060502496,207,10.0,0.017051697,3.0517578e-05,-272.1224,1.0,20,0.29181916,4140,2926.4392549991608,,0.13079834,1.0,1.0,500.0,0.060122956,,1.0,1.0,1814248,4999.424506447641,1.0
-272.1137,0.0036134294,1.0,-0.12939453,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.051814497,208,10.0,0.014694214,-7.019043e-05,-272.1137,1.0,20,0.29181916,4160,2941.364372730255,,0.087890625,1.0,1.0,500.0,0.058577932,,1.0,1.0,1824248,4999.490042567164,1.0
-272.0937,0.007347671,1.0,-0.3157959,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.031812955,209,10.0,0.0141887665,1.5258789e-05,-272.0937,1.0,20,0.29181916,4180,2956.470799446106,,0.07305908,1.0,1.0,500.0,0.083561696,,1.0,1.0,1834248,4999.442518629434,1.0
-272.1112,0.004875178,1.0,-0.16241455,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.049316682,210,10.0,0.017457008,2.746582e-05,-272.1112,1.0,20,0.29181916,4200,2971.428745985031,,0.09234619,1.0,1.0,500.0,0.06805813,,1.0,1.0,1844248,4999.4212014999575,1.0
-272.09695,0.004071812,1.0,-0.14471436,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.03506696,211,10.0,0.013995171,-3.0517579e-06,-272.09695,1.0,20,0.29181916,4220,2986.748053789139,,0.0814209,1.0,1.0,500.0,0.062161025,,1.0,1.0,1854248,4999.463080332485,1.0
-272.078,0.0028060558,1.0,-0.1652832,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.016108982,212,10.0,0.010501862,1.5258789e-05,-272.078,1.0,20,0.29181916,4240,3001.7742080688477,,0.06341553,1.0,1.0,500.0,0.05163771,,1.0,1.0,1864248,4999.501754469302,1.0
-272.09177,0.0030828607,1.0,-0.14904785,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.029878318,213,10.0,0.013631821,,-272.09177,1.0,20,0.29181916,4260,3016.8223950862885,,0.05505371,1.0,1.0,500.0,0.0541102,,1.0,1.0,1874248,4999.499212531916,1.0
-272.10825,0.004409523,1.0,-0.123535156,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.046354618,214,10.0,0.013970375,-2.1362304e-05,-272.10825,1.0,20,0.29181916,4280,3031.5322167873383,,0.11779785,1.0,1.0,500.0,0.06471525,,1.0,1.0,1884248,4999.405452821479,1.0
-272.09964,0.0045341603,1.0,-0.2029419,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.03776196,215,10.0,0.016308784,-2.746582e-05,-272.09964,1.0,20,0.29181916,4300,3046.481888771057,,0.08514404,1.0,1.0,500.0,0.06561295,,1.0,1.0,1894248,4999.432667711749,1.0
-272.10306,0.0036174064,1.0,-0.14562988,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.041169852,216,10.0,0.013894081,3.6621095e-05,-272.10306,1.0,20,0.29181916,4320,3061.5802912712097,,0.09387207,1.0,1.0,500.0,0.058615953,,1.0,1.0,1904248,4999.433781323237,1.0
-272.10324,0.0051222323,1.0,-0.20477295,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.041365556,217,10.0,0.013185501,-9.155274e-06,-272.10324,1.0,20,0.29181916,4340,3076.632230758667,,0.087524414,1.0,1.0,500.0,0.06974534,,1.0,1.0,1914248,4999.492114444902,1.0
-272.1149,0.0054164985,1.0,-0.15197754,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.05300301,218,10.0,0.017615318,6.1035157e-06,-272.1149,1.0,20,0.29181916,4360,3091.644637107849,,0.10681152,1.0,1.0,500.0,0.07174873,,1.0,1.0,1924248,4999.459134702949,1.0
-272.08273,0.0027088053,1.0,-0.14752197,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.020858217,219,10.0,0.008645058,-1.8310548e-05,-272.08273,1.0,20,0.29181916,4380,3106.6477839946747,,0.062805176,1.0,1.0,500.0,0.050736673,,1.0,1.0,1934248,4999.511817834506,1.0
-272.09467,0.0018568292,1.0,-0.10021973,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.032770414,220,10.0,0.011259079,-6.713867e-05,-272.09467,1.0,20,0.29181916,4400,3121.5915253162384,,0.06036377,1.0,1.0,500.0,0.04199079,,1.0,1.0,1944248,4999.536880297599,1.0
-272.0974,0.0035166678,1.0,-0.1184082,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.035521496,221,10.0,0.013825417,-3.6621095e-05,-272.0974,1.0,20,0.29181916,4420,3136.7252349853516,,0.06359863,1.0,1.0,500.0,0.05780925,,1.0,1.0,1954248,4999.531228457922,1.0
-272.0808,0.0020770114,1.0,-0.11883545,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.018919874,222,10.0,0.013874054,4.272461e-05,-272.0808,1.0,20,0.29181916,4440,3151.7600362300873,,0.05859375,1.0,1.0,500.0,0.04443341,,1.0,1.0,1964248,4999.500670234969,1.0
-273.16226,13.77546,,-33.888306,[ 0.023  0.342 -2.655 -2.004 -1.127],-0.7731392,223,10.0,9.995798,5.493164e-05,-273.78815,0.9953676,20,0.29189244,4460,3166.530609846115,0.14636424,1.8760986,1.1083553,1.2834017,490.8,7.774688,0.13744745,0.9861377,1.0326935,1974064,4906.960057967581,0.41441017
-272.10614,0.008820433,1.0,-0.3161621,[ 0.027  0.342 -2.656 -2.004 -1.127],-0.044248316,224,10.0,0.01494503,-4.8828126e-05,-272.10614,1.0,20,0.29189244,4480,3181.7739129066467,,0.111328125,1.0,1.0,500.0,0.091514,,1.0,1.0,1984064,4999.414716836229,1.0
-272.09915,0.004658663,1.0,-0.1519165,[ 0.027  0.342 -2.656 -2.004 -1.127],-0.037272006,225,10.0,0.012267113,1.5258789e-05,-272.09915,1.0,20,0.29189244,4500,3196.8251264095306,,0.084472656,1.0,1.0,500.0,0.06653378,,1.0,1.0,1994064,4999.511289396588,1.0
-272.0926,0.0052846884,1.0,-0.24609375,[ 0.027  0.342 -2.656 -2.004 -1.127],-0.030692682,226,10.0,0.017158508,1.5258789e-05,-272.0926,1.0,20,0.29189244,4520,3211.7909910678864,,0.07531738,1.0,1.0,500.0,0.07084674,,1.0,1.0,2004064,4999.520925142462,1.0
-272.09637,0.0035126852,1.0,-0.095458984,[ 0.027  0.342 -2.656 -2.004 -1.127],-0.03448828,227,10.0,0.012500763,1.2207031e-05,-272.09637,1.0,20,0.29189244,4540,3227.0756566524506,,0.07714844,1.0,1.0,500.0,0.057778165,,1.0,1.0,2014064,4999.481684646553,1.0
-320.1525,45432.484,,-934.13806,[ 0.027  0.342 -2.656 -2.004 -1.127],-47.60066,228,10.0,9.995785,-4.5776367e-05,-321.16342,0.96772796,20,0.2911662,4560,3241.3532655239105,0.10763109,49.239075,1.0408331,1.2734532,475.1,214.30595,0.2217916,0.9512461,1.0351856,2023566,4749.990472331128,0.50374794
-272.09317,0.0030782453,1.0,-0.14202881,[ 0.028  0.342 -2.671 -2.015 -1.128],-0.031274173,229,10.0,0.014507294,3.0517579e-06,-272.09317,1.0,20,0.2911662,4580,3257.0938601493835,,0.082336426,1.0,1.0,500.0,0.054080762,,1.0,1.0,2033566,4999.417030682316,1.0
-272.07733,0.0037563615,1.0,-0.14178467,[ 0.028  0.342 -2.671 -2.015 -1.128],-0.015432599,230,10.0,0.012001038,2.746582e-05,-272.07733,1.0,20,0.2911662,4600,3272.11355137825,,0.07220459,1.0,1.0,500.0,0.05974259,,1.0,1.0,2043566,4999.483905395645,1.0
-355.28015,57837.992,,-896.40784,[ 0.028  0.342 -2.671 -2.015 -1.128],-76.61157,231,10.0,9.993526,-7.6293945e-05,-368.76212,1.1263345,20,0.2719536,4620,3285.6828813552856,0.43335968,96.95923,1.6206458,3.3387594,450.35,290.7507,0.40061763,1.0021963,1.4730614,2052573,4502.034988660631,0.26656368
-272.09558,0.005203557,1.0,-0.18652344,[ 0.026  0.344 -2.748 -2.011 -1.147],-0.033704504,232,10.0,0.01371479,-5.493164e-05,-272.09558,1.0,20,0.2719536,4640,3301.374810218811,,0.07086182,1.0,1.0,500.0,0.07031959,,1.0,1.0,2062573,4999.500627685832,1.0
-272.09225,0.0030235904,1.0,-0.10986328,[ 0.026  0.344 -2.748 -2.011 -1.147],-0.030375708,233,10.0,0.012292862,-5.1879884e-05,-272.09225,1.0,20,0.2719536,4660,3316.449479818344,,0.07910156,1.0,1.0,500.0,0.053583484,,1.0,1.0,2072573,4999.521746064959,1.0
-320.04745,44181.035,,-934.1534,[ 0.026  0.344 -2.748 -2.011 -1.147],-46.92401,234,10.0,9.995909,-3.0517579e-06,-321.15308,0.9877,20,0.26998624,4680,3330.976813316345,0.14445326,49.251587,1.0984386,1.5208906,475.1,214.30951,0.22723933,0.987586,1.0747651,2082075,4750.018020985217,0.36969167
-272.09732,0.0059366133,1.0,-0.21417236,[ 0.026  0.337 -2.742 -1.99  -1.149],-0.03541812,235,10.0,0.0118227005,-4.5776367e-05,-272.09732,1.0,20,0.26998624,4700,3346.545696258545,,0.07409668,1.0,1.0,500.0,0.075082846,,1.0,1.0,2092075,4999.508479835539,1.0
-272.07446,0.001794599,1.0,-0.095825195,[ 0.026  0.337 -2.742 -1.99  -1.149],-0.0125614805,236,10.0,0.00658226,1.2207031e-05,-272.07446,1.0,20,0.26998624,4720,3361.436954975128,,0.045410156,1.0,1.0,500.0,0.041293513,,1.0,1.0,2102075,4999.555215965314,1.0
-272.10596,0.0046948288,1.0,-0.13482666,[ 0.026  0.337 -2.742 -1.99  -1.149],-0.044070516,237,10.0,0.012591362,-1.8310548e-05,-272.10596,1.0,20,0.26998624,4740,3376.4964549541473,,0.089660645,1.0,1.0,500.0,0.066781215,,1.0,1.0,2112075,4999.52589799899,1.0
-272.09106,0.002773241,1.0,-0.12585449,[ 0.026  0.337 -2.742 -1.99  -1.149],-0.029188413,238,10.0,0.011958122,-4.5776367e-05,-272.09106,1.0,20,0.26998624,4760,3391.664611339569,,0.070739746,1.0,1.0,500.0,0.051330347,,1.0,1.0,2122075,4999.524657485783,1.0
-272.0947,0.0035420994,1.0,-0.13140869,[ 0.026  0.337 -2.742 -1.99  -1.149],-0.03280365,239,10.0,0.016204834,7.93457e-05,-272.0947,1.0,20,0.26998624,4780,3406.584953546524,,0.078186035,1.0,1.0,500.0,0.058006838,,1.0,1.0,2132075,4999.529086930577,1.0
-303.5694,14338.967,,-906.2729,[ 0.026  0.337 -2.742 -1.99  -1.149],-26.696562,240,10.0,9.996054,-5.493164e-05,-319.68265,1.1077156,20,0.25663376,4800,3420.7551901340485,0.3122799,47.750793,1.4300652,2.1137633,475.25,207.91325,0.27057475,0.9157997,1.318115,2141580,4751.552562689131,0.16097903
-320.26666,44129.28,,-943.64276,[ 0.029  0.349 -2.829 -2.008 -1.162],-46.892906,241,10.0,9.995968,-1.8310548e-05,-321.64838,0.99731463,20,0.24727146,4820,3435.367007255554,0.195389,49.729736,1.1034874,1.6604468,475.05,216.48651,0.23030469,0.9740163,1.0956086,2151081,4749.5349863759,0.4807234
-272.11026,0.005381386,1.0,-0.15435791,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.04836858,242,10.0,0.014871597,3.0517578e-05,-272.11026,1.0,20,0.24727146,4840,3451.075942993164,,0.087646484,1.0,1.0,500.0,0.07150248,,1.0,1.0,2161081,4999.5375917792835,1.0
-272.10074,0.003204949,1.0,-0.15484619,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.03883753,243,10.0,0.010840416,-2.746582e-05,-272.10074,1.0,20,0.24727146,4860,3465.994229078293,,0.07269287,1.0,1.0,500.0,0.05518688,,1.0,1.0,2171081,4999.542030109564,1.0
-272.09122,0.0013259689,1.0,-0.07366943,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.029328948,244,10.0,0.010253906,3.0517578e-05,-272.09122,1.0,20,0.24727146,4880,3480.93141245842,,0.0524292,1.0,1.0,500.0,0.03549288,,1.0,1.0,2181081,4999.564811373204,1.0
-272.0908,0.0029840448,1.0,-0.1730957,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.02890198,245,10.0,0.011685371,3.0517579e-06,-272.0908,1.0,20,0.24727146,4900,3496.0168182849884,,0.055541992,1.0,1.0,500.0,0.053219553,,1.0,1.0,2191081,4999.550396651995,1.0
-272.11887,0.0051787314,1.0,-0.14190674,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.0569804,246,10.0,0.016663551,6.1035157e-06,-272.11887,1.0,20,0.24727146,4920,3511.064695119858,,0.10626221,1.0,1.0,500.0,0.0701455,,1.0,1.0,2201081,4999.504344973143,1.0
-272.0934,0.003043797,1.0,-0.12084961,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.031526145,247,10.0,0.0151081085,-1.5258789e-05,-272.0934,1.0,20,0.24727146,4940,3526.147476911545,,0.060180664,1.0,1.0,500.0,0.05378779,,1.0,1.0,2211081,4999.571594119514,1.0
-272.0892,0.001835025,1.0,-0.103393555,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.027326291,248,10.0,0.007845879,-9.155274e-06,-272.0892,1.0,20,0.24727146,4960,3541.3155450820923,,0.06488037,1.0,1.0,500.0,0.041767906,,1.0,1.0,2221081,4999.570505222319,1.0
-272.09128,0.003259523,1.0,-0.11352539,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.029392347,249,10.0,0.012866974,2.4414063e-05,-272.09128,1.0,20,0.24727146,4980,3556.3516075611115,,0.061401367,1.0,1.0,500.0,0.055646047,,1.0,1.0,2231081,4999.571549394582,1.0
-272.101,0.0032855072,1.0,-0.18829346,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.03911906,250,10.0,0.017967224,6.408691e-05,-272.101,1.0,20,0.24727146,5000,3571.560193300247,,0.05718994,1.0,1.0,500.0,0.055879056,,1.0,1.0,2241081,4999.577610087483,1.0
-272.10696,0.0031508722,1.0,-0.12585449,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.045087412,251,10.0,0.013907433,-1.5258789e-05,-272.10696,1.0,20,0.24727146,5020,3586.3447329998016,,0.07946777,1.0,1.0,500.0,0.054715127,,1.0,1.0,2251081,4999.566894682596,1.0
-272.07294,0.0028199418,1.0,-0.13909912,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.011057712,252,10.0,0.015101433,-1.8310548e-05,-272.07294,1.0,20,0.24727146,5040,3600.4101853370667,,0.047180176,1.0,1.0,500.0,0.051786445,,1.0,1.0,2261081,4999.560758646389,1.0
-272.08374,0.0029651958,1.0,-0.13812256,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.021857694,253,10.0,0.015810966,3.0517579e-06,-272.08374,1.0,20,0.24727146,5060,3614.755513906479,,0.05432129,1.0,1.0,500.0,0.05306547,,1.0,1.0,2271081,4999.575264099631,1.0
-272.09332,0.0037101868,1.0,-0.12677002,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.031421345,254,10.0,0.01488781,-5.493164e-05,-272.09332,1.0,20,0.24727146,5080,3628.6535909175873,,0.06976318,1.0,1.0,500.0,0.059360716,,1.0,1.0,2281081,4999.576047018454,1.0
-272.0906,0.005094716,1.0,-0.20465088,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.028717482,255,10.0,0.01515007,-2.1362304e-05,-272.0906,1.0,20,0.24727146,5100,3642.729050397873,,0.0625,1.0,1.0,500.0,0.069569536,,1.0,1.0,2291081,4999.547763931258,1.0
