MinIW,Iteration,EpLenMean,J_sample_variance,ESSRenyi,EpisodesSoFar,InitialReturnMax,MeanIW,Bound,InitialBound,ESSClassic,EpRewMean,ReturnStepMaxmin,EntropyCoefficient,MeanEntropy,MeanIWNorm,InitialReturnMin,TimeElapsed,MaxIW,StdIW,EpThisIter,MaxIWNorm,TimestepsSoFar,StdIWNorm,Weights,ReturnMeanIW,InitialReturnMean,EmpiricalD2,MinIWNorm,ReturnStepMax,InitialReturnStd
0.40118906,74,116.2,8275.01,16.748379,1480,165.3028,0.98800504,-41.31051,-50.200806,16.584866,1151.6958854742493,9.822649,10.0,0.6819461,0.049400248,-208.73846,262.04339265823364,2.2809246,0.44833964,20,0.11404623,104504,0.022416981,[-1.61   2.125 -3.    -2.564 -0.722],14.338624,3.0517579e-06,1.1941454,0.020059453,10.0,92.7328
0.3110213,75,127.7,24871.18,12.892941,1500,135.76587,1.237036,-62.77298,-75.26811,8.440061,1266.6852281787146,9.838453,10.0,0.71368396,0.0618518,-299.74158,267.494220495224,7.0136595,1.4477296,20,0.35068297,107058,0.07238647,[-1.596  2.132 -3.013 -2.583 -0.737],32.32919,4.272461e-05,1.5512364,0.015551065,10.0,94.046455
0.26845318,76,118.3,10664.352,10.975965,1520,117.278076,1.2564034,0.7556081,-24.981113,10.228505,1172.705243983778,9.825964,10.0,0.7587319,0.06282018,-109.966736,272.6351935863495,5.751481,1.2280146,20,0.28757405,109424,0.061400726,[-1.592  2.126 -3.025 -2.619 -0.705],36.52348,-3.0517578e-05,1.8221633,0.01342266,9.999998,69.22784
0.12363087,77,128.8,103673.516,9.348791,1540,227.9715,1.2354846,-46.495884,-81.34198,9.549913,1277.6966561909235,9.840012,10.0,0.75962794,0.06177423,-324.72388,277.9821698665619,5.6356077,1.2924019,20,0.2817804,112000,0.0646201,[-1.612  2.17  -3.056 -2.65  -0.66 ],75.979324,3.0517579e-06,2.139314,0.006181543,9.999998,119.75079
0.120283745,78,117.3,5034.503,14.032177,1560,151.81458,0.93063134,-30.587122,-39.21404,10.109008,1162.6811829360392,9.824067,10.0,0.7437262,0.046531565,-170.92722,283.11422991752625,4.1199355,0.9205414,20,0.20599678,114346,0.04602707,[-1.583  2.199 -3.085 -2.681 -0.659],17.860497,3.2043456e-05,1.4252956,0.0060141874,9.999999,72.643974
0.81906927,79,119.45,29187.283,19.684927,1580,185.50677,1.0075201,-174.80182,-176.58806,19.79504,1184.220188616572,9.827883,10.0,0.75018305,0.05037601,-671.9654,288.04557609558105,1.1854715,0.102519676,20,0.05927358,116735,0.0051259836,[-1.602  2.225 -3.106 -2.642 -0.675],3.188538,-3.0517579e-06,1.0160058,0.040953465,10.0,164.67421
0.5652112,80,123.2,9882.956,18.792809,1600,142.52264,1.005,-71.7694,-75.9467,18.651424,1221.6863777117505,9.832575,10.0,0.73915166,0.050250005,-304.71103,293.2567114830017,1.6149466,0.2702388,20,0.08074733,119199,0.013511939,[-1.599  2.227 -3.109 -2.646 -0.669],6.926155,1.9836425e-05,1.0642369,0.028260559,10.0,95.91697
0.07170633,81,133.15,31245.057,8.327479,1620,139.76831,1.7469298,-10.383251,-30.885647,11.700302,1321.1938341752193,9.8452015,10.0,0.77015376,0.087346494,-96.90045,298.8520152568817,6.8304224,1.4713229,20,0.3415211,121862,0.07356614,[-1.602  2.237 -3.146 -2.67  -0.68 ],41.234722,-3.3569337e-05,2.4016871,0.0035853167,9.999998,74.67671
0.009067824,82,136.8,66908290.0,0.3024876,1640,209.16895,9.085331,1379.9602,-49.58178,1.0786228,1357.6831142080437,9.84917,10.0,0.6941531,0.45426664,-131.54156,304.53484582901,174.93214,38.052425,20,8.746608,124598,1.9026213,[-1.585  2.262 -3.182 -2.727 -0.649],1838.8075,-3.967285e-05,66.11841,0.0004533912,9.999999,69.15294
0.7215734,83,130.4,39187.49,19.122383,1660,200.04016,1.0356374,-179.35124,-183.8506,18.79413,1293.7488105635523,9.842778,10.0,0.70421946,0.05178187,-696.6743,310.6316478252411,1.5748976,0.2623292,20,0.07874488,127206,0.013116459,[-1.49   2.186 -3.115 -2.804 -0.725],8.727745,-3.0517579e-06,1.0458947,0.036078673,9.999999,174.80902
2.458713e-06,84,129.7,322892960.0,0.015490278,1680,139.55896,30.9464,2582.7512,-31.177586,1.151271,1286.7155017550945,9.841415,10.0,0.61334735,1.5473197,-110.84955,316.1291162967682,575.26416,125.21673,20,28.763208,129800,6.2608366,[-1.487  2.186 -3.114 -2.817 -0.715],3949.9438,1.5258789e-05,1291.1324,1.2293565e-07,10.0,59.502556
0.5280669,85,126.9,14262.661,16.43543,1700,144.01556,1.1737547,-23.626291,-33.306835,15.9688225,1258.7609807746862,9.838632,10.0,0.61488825,0.05868774,-136.26337,321.9829878807068,2.6409106,0.5897348,20,0.13204554,132338,0.02948674,[-1.587  2.144 -3.129 -2.784 -0.806],13.732368,-2.1362304e-05,1.2168833,0.026403343,9.999999,76.13801
0.061664287,86,116.0,68277.59,7.1003,1720,154.44238,0.89718914,-9.22293,-36.14689,4.822086,1149.7701031924662,9.823624,10.0,0.5616452,0.044859458,-122.630554,327.03459310531616,7.4924636,1.5917416,20,0.37462318,134658,0.07958707,[-1.606  2.171 -3.135 -2.756 -0.804],56.146793,1.8310548e-05,2.8167825,0.0030832144,10.0,75.035545
0.0352982,87,119.0,1455430.5,1.0853418,1740,144.7044,3.847715,95.950615,-34.012543,1.5598111,1179.7755155720447,9.828164,10.0,0.65363985,0.19238573,-79.17468,332.07872223854065,61.410828,13.229689,20,3.0705414,137038,0.66148436,[-1.584  2.185 -3.162 -2.788 -0.857],259.52982,-5.7983398e-05,18.427374,0.00176491,9.999999,65.33736
0.36836374,88,120.15,6726.9756,16.327036,1760,182.70062,0.91566783,-36.56429,-43.49822,16.729029,1191.2497921932497,9.829375,10.0,0.67242545,0.045783393,-97.38025,337.2198190689087,2.1464534,0.40489364,20,0.10732267,139441,0.02024468,[-1.59   2.185 -3.173 -2.838 -0.765],12.088778,9.155274e-06,1.2249621,0.018418187,9.999999,68.1344
0.7371841,89,133.25,4743.345,19.183222,1780,184.06592,0.9772437,-42.1752,-43.68435,19.284634,1322.2232590473109,9.8457575,10.0,0.68473953,0.04886218,-100.79175,342.95970153808594,1.4344155,0.18821853,20,0.07172077,142106,0.009410927,[-1.577  2.187 -3.168 -2.855 -0.747],2.4478798,-7.324219e-05,1.0425777,0.036859207,9.999997,72.17006
0.00818243,90,119.75,5776665.5,0.42363045,1800,189.90015,5.0890136,181.60521,-45.158943,1.1353421,1187.2588809343074,9.828964,10.0,0.7344402,0.25445068,-102.3233,348.09953474998474,95.49696,20.744108,20,4.7748485,144501,1.0372053,[-1.575  2.183 -3.165 -2.852 -0.734],531.5973,-3.967285e-05,47.21096,0.00040912148,10.0,76.88762
0.5469865,91,121.45,15739.176,16.492277,1820,191.12128,1.120984,-79.8939,-95.282715,17.389229,1204.246594044872,9.831154,10.0,0.707686,0.056049205,-374.7412,353.61742639541626,2.0871427,0.43435356,20,0.10435714,146930,0.021717679,[-1.488  2.171 -3.142 -2.749 -0.684],26.044426,-6.1035157e-06,1.2126888,0.027349327,10.0,109.27711
0.34857422,92,141.1,14099.276,13.989682,1840,178.94647,0.97292006,-26.656315,-41.929688,14.655526,1400.6859076445078,9.853806,10.0,0.7167225,0.048646003,-151.23615,359.42251086235046,2.9856322,0.58752835,20,0.1492816,149752,0.029376417,[-1.487  2.181 -3.173 -2.75  -0.711],24.772041,-3.6621095e-05,1.429625,0.017428711,10.0,97.0056
0.791359,93,137.65,33811.98,19.745628,1860,167.49585,1.0206841,-187.03377,-189.19473,19.729582,1366.1963103690068,9.850294,10.0,0.7162609,0.051034205,-717.0123,365.0397779941559,1.3180119,0.11949569,20,0.065900594,152505,0.005974785,[-1.506  2.21  -3.179 -2.715 -0.702],3.4263077,-3.0517578e-05,1.0128825,0.03956795,10.0,176.02681
0.20209949,94,134.0,32745.764,10.958003,1880,170.99371,0.8419963,-18.577633,-39.66595,9.047839,1329.6928830653128,9.846167,10.0,0.6749417,0.04209981,-143.97327,370.51855969429016,4.436429,0.9263768,20,0.22182146,155185,0.046318844,[-1.503  2.215 -3.166 -2.715 -0.703],37.93745,,1.8251501,0.010104975,10.0,84.19128
0.444869,95,136.45,4199.987,17.275877,1900,153.7525,1.0053422,-30.6688,-35.357418,17.548319,1354.1960366878282,9.848973,10.0,0.66320354,0.05026711,-66.56677,376.2279040813446,1.6768444,0.3757756,20,0.08384222,157914,0.018788781,[-1.514  2.212 -3.117 -2.681 -0.744],8.004339,2.1362304e-05,1.1576836,0.022243451,9.999999,58.479343
0.63407993,96,119.05,3224.2449,19.055862,1920,113.44348,1.0589285,-22.088448,-24.435715,19.441965,1180.2385587070348,9.827616,10.0,0.6536719,0.052946426,-82.98535,381.34757804870605,1.33193,0.1794022,20,0.0665965,160295,0.00897011,[-1.502  2.22  -3.113 -2.688 -0.756],3.2029438,2.746582e-05,1.0495458,0.031703997,9.999998,50.905807
0.030569436,97,149.2,163103.48,4.1859045,1940,153.2572,1.5829843,25.699581,-42.75604,5.220836,1481.703222587835,9.861973,10.0,0.6343982,0.079149224,-179.99146,387.4597704410553,11.747161,2.66337,20,0.58735806,163279,0.13316849,[-1.522  2.243 -3.125 -2.695 -0.765],127.10202,-7.019043e-05,4.77794,0.0015284718,10.0,93.53055
0.18103129,98,139.1,3099.4927,14.075558,1960,75.616394,0.9191841,-20.129581,-31.395351,13.10323,1380.7106068732812,9.85206,10.0,0.63639516,0.04595921,-137.80475,393.39598631858826,3.2991085,0.66686225,20,0.16495542,166061,0.033343114,[-1.512  2.32  -3.146 -2.743 -0.785],18.492428,5.1879884e-05,1.4209028,0.009051564,10.0,53.814236
6.283512e-05,99,152.15,1293353600.0,0.0026287735,1980,135.58533,235.03987,4765.254,-30.767593,1.0162009,1511.1958125236304,9.8645525,10.0,0.49090454,11.751993,-127.93445,399.6163468360901,4663.116,1015.88214,20,233.1558,169104,50.794106,[-1.492  2.333 -3.143 -2.742 -0.783],7999.127,2.746582e-05,7608.111,3.141756e-06,9.999999,69.21807
0.5630708,100,135.35,26732.13,18.672482,2000,154.58289,1.0922244,-182.46208,-190.45068,18.607933,1343.2392524498903,9.848384,,0.48848394,0.054611214,-695.42773,405.63542914390564,1.6351182,0.29873976,20,0.081755914,171811,0.014936988,[-1.527  2.406 -3.121 -2.646 -0.928],14.642441,4.8828126e-05,1.0710949,0.028153539,9.999999,168.039
0.08230503,101,162.05,13095.057,10.800295,2020,165.72888,1.0697033,-22.138538,-45.62317,10.841148,1610.2126725600197,9.873041,,0.46353638,0.053485166,-166.59222,412.0422611236572,4.0678177,0.9832097,20,0.20339088,175052,0.049160488,[-1.523  2.405 -3.134 -2.667 -0.93 ],39.945873,-6.1035157e-06,1.8518013,0.0041152514,10.0,87.20345
0.33905455,102,173.45,34880.93,12.200905,2040,165.48022,1.1883807,-31.30861,-45.318573,12.505277,1724.1944319401423,9.88117,,0.44077417,0.059419036,-128.73688,418.86439204216003,4.070898,0.91999763,20,0.2035449,178521,0.04599988,[-1.529  2.431 -3.134 -2.636 -0.955],26.713793,5.493164e-05,1.6392227,0.016952729,10.0,83.42519
0.49955615,103,153.95,19250.797,18.65097,2060,137.83154,1.0955498,-169.68558,-178.90724,18.221703,1529.2328812092196,9.866619,,0.43771592,0.05477749,-653.2768,425.1703534126282,1.8917637,0.34224722,20,0.09458818,181600,0.017112361,[-1.562  2.459 -3.18  -2.626 -0.978],15.578894,-1.2207031e-05,1.0723302,0.024977809,10.0,159.55382
0.118777,104,141.2,1585125.4,4.4535275,2080,210.2536,2.760839,-77.616,-197.72394,3.738179,1401.740192210222,9.854681,,0.36940885,0.13804197,-721.98566,430.92015314102173,26.65461,5.758318,20,1.3327305,184424,0.28791592,[-1.56   2.456 -3.202 -2.645 -0.981],341.3918,-2.1362304e-05,4.4908223,0.00593885,10.0,178.27002
0.001087283,105,161.75,11366451.0,0.5041276,2100,191.05945,4.3695736,399.3153,-52.32374,1.2271564,1607.2326536644364,9.873047,,0.32534012,0.21847868,-115.17236,437.8400857448578,78.76723,17.090473,20,3.9383614,187659,0.8545238,[-1.553  2.477 -3.209 -2.645 -1.05 ],728.88245,4.8828126e-05,39.672493,5.436415e-05,10.0,75.31288
0.7706743,106,142.05,65958.79,19.289373,2120,228.34485,1.070163,-189.24086,-191.81949,18.879213,1410.3106118019793,9.856544,,0.33068833,0.053508155,-700.42566,443.7876617908478,2.0449374,0.26074666,20,0.10224687,190500,0.013037332,[-1.535  2.421 -3.202 -2.73  -1.094],6.08,-1.8310548e-05,1.0368403,0.038533714,9.999999,243.46475
0.76541185,107,150.95,39745.254,19.512558,2140,180.44324,1.048718,-199.98116,-202.8797,19.482368,1499.3065581615597,9.864945,,0.33932674,0.052435897,-740.8119,449.94103169441223,1.3682492,0.17094156,20,0.06841246,193519,0.008547079,[-1.538  2.421 -3.203 -2.743 -1.088],5.416971,3.0517579e-06,1.0249809,0.038270593,9.999999,185.46698
0.17241472,108,162.2,13309.364,13.110657,2160,178.85364,1.0223087,-36.898964,-48.981083,12.406167,1611.774623631296,9.87392,,0.32330504,0.051115442,-93.529236,456.4067840576172,3.7240977,0.7998226,20,0.1862049,196763,0.039991137,[-1.539  2.423 -3.201 -2.749 -1.08 ],23.597668,3.0517579e-06,1.5254766,0.008620736,10.0,75.77876
0.5931958,109,162.45,4572.0327,17.557041,2180,130.76672,0.94664973,-32.82082,-35.81192,17.913027,1614.3112085522587,9.874565,,0.32569095,0.047332488,-107.006836,462.96940994262695,1.7805581,0.32311928,20,0.089027904,200012,0.016155966,[-1.533  2.409 -3.211 -2.787 -1.096],5.4015145,2.4414063e-05,1.1391441,0.02965979,10.0,68.353714
0.43412763,110,146.3,4111.2563,18.053576,2200,128.44043,1.015868,-31.476334,-35.174854,18.515945,1452.7909562783734,9.860441,,0.3153685,0.0507934,-65.30432,468.9753406047821,1.4692049,0.28760016,20,0.07346024,202938,0.014380007,[-1.538  2.432 -3.204 -2.784 -1.093],5.5461693,6.1035157e-06,1.1078138,0.021706382,10.0,56.137417
0.46043825,111,162.25,4088.4988,17.968756,2220,104.67407,0.9431267,-35.739845,-38.424812,18.001446,1612.276908821032,9.873988,,0.30568448,0.047156334,-140.3075,475.45025873184204,1.5161548,0.31424898,20,0.07580774,206183,0.015712451,[-1.528  2.428 -3.207 -2.765 -1.104],4.7986374,-1.8310548e-05,1.1130431,0.023021912,9.999999,65.84266
0.38371983,112,157.45,62920.387,16.56653,2240,177.43262,1.1227524,-193.94345,-203.23087,13.593496,1564.2876450524143,9.870281,,0.2888821,0.05613762,-742.0942,481.7634198665619,3.675602,0.7707775,20,0.1837801,209332,0.03853888,[-1.536  2.433 -3.2   -2.752 -1.113],29.356636,6.1035157e-06,1.2072535,0.019185992,10.0,188.54543
0.3272258,113,138.45,11342.79,11.7867565,2260,110.1543,1.2003262,-19.410244,-30.166962,12.569583,1374.2773290011742,9.852329,,0.3076192,0.06001631,-74.43005,487.4123213291168,3.5196013,0.92288035,20,0.17598008,212101,0.04614402,[-1.544  2.438 -3.198 -2.732 -1.13 ],19.885899,3.6621095e-05,1.6968197,0.01636129,10.0,50.861748
0.29751948,114,152.55,2868.4116,16.547552,2280,127.41406,0.8595165,-31.210548,-34.893803,16.234245,1515.288281315456,9.866124,,0.29766864,0.042975824,-82.059326,493.71399307250977,1.688397,0.41396564,20,0.084419854,215152,0.020698281,[-1.541  2.459 -3.205 -2.71  -1.111],7.150998,-2.4414063e-05,1.208638,0.014875974,9.999999,56.718056
0.0062878793,115,166.5,1231423.2,0.91587377,2300,129.84601,5.4449935,78.19374,-35.559784,1.1689103,1654.788560878916,9.877342,,0.2720838,0.2722497,-82.971375,500.41654419898987,100.68724,21.854685,20,5.0343623,218482,1.0927342,[-1.547  2.476 -3.215 -2.692 -1.121],244.36519,1.2207031e-05,21.83707,0.00031439398,10.0,54.390877
0.27926794,116,146.65,8144.166,13.26987,2320,129.60583,1.2391211,-26.505981,-35.49397,14.609542,1456.3168183756766,9.861126,,0.23559573,0.061956048,-67.39258,506.62963247299194,3.433332,0.7526763,20,0.1716666,221415,0.037633814,[-1.492  2.432 -3.212 -2.77  -1.147],17.068966,5.493164e-05,1.5071738,0.013963397,10.0,50.700035
0.02892386,117,155.6,140415.3,2.9647055,2340,112.75549,1.3345735,-9.7388,-30.87938,2.0370057,1545.820253216046,9.869162,,0.18553576,0.066728674,-102.224365,512.9164021015167,18.462667,3.9631062,20,0.9231334,224527,0.19815533,[-1.498  2.436 -3.226 -2.79  -1.183],70.46456,-1.5258789e-05,6.7460327,0.001446193,10.0,54.503258
0.40537632,118,156.55,40289.844,13.264763,2360,162.5102,1.2135227,-13.217449,-44.505302,11.52871,1555.3199148196536,9.869946,,0.1840983,0.060676135,-91.61908,519.4243173599243,5.3077297,1.040237,20,0.2653865,227658,0.05201186,[-1.481  2.461 -3.238 -2.767 -1.233],41.43083,-5.493164e-05,1.5077541,0.020268817,10.0,57.943676
0.5283704,119,157.8,2912.82,15.437213,2380,98.56848,0.92286205,-21.08004,-26.994102,17.406094,1567.8154417152389,9.87092,,0.18552743,0.046143103,-97.94885,525.9720778465271,1.6215503,0.35625702,20,0.081077516,230814,0.01781285,[-1.473  2.436 -3.182 -2.702 -1.235],9.645482,-1.2207031e-05,1.2955706,0.02641852,10.0,54.304768
0.89398545,120,149.55,35723.137,19.76822,2400,168.04218,1.0226896,-201.22945,-203.01392,19.849691,1485.303226226808,9.863638,,0.19136354,0.051134475,-741.30194,531.9003915786743,1.2595165,0.08899383,20,0.062975824,233805,0.0044496916,[-1.49   2.46  -3.184 -2.682 -1.233],2.9711318,-1.2207031e-05,1.0117248,0.044699274,10.0,181.8992
0.42090595,121,160.3,5154.8115,17.743797,2420,145.47913,0.91016805,-35.926563,-39.84103,18.15034,1592.7880751428502,9.872593,,0.19731238,0.0455084,-85.62445,538.4699847698212,1.6029356,0.29055303,20,0.08014678,237011,0.014527652,[-1.493  2.464 -3.186 -2.688 -1.228],6.3717456,7.324219e-05,1.1271545,0.021045297,10.0,62.88026
0.106403515,122,169.35,521273.44,2.4650037,2440,133.59381,2.0454373,64.20407,-36.586147,2.7097604,1683.3159764586367,9.879728,,0.25985777,0.10227187,-74.5968,545.1813235282898,24.106104,5.1667957,20,1.2053052,240398,0.25833976,[-1.485  2.454 -3.189 -2.703 -1.222],168.41737,2.746582e-05,8.113578,0.005320176,10.0,52.251396
0.41823694,123,151.45,2123.8074,15.086942,2460,74.70776,1.0572567,-14.740277,-20.459621,16.58501,1504.2770942358416,9.865004,,0.2780178,0.05286284,-66.108215,551.5092477798462,2.2319846,0.47975245,20,0.11159923,243427,0.023987623,[-1.481  2.471 -3.204 -2.68  -1.159],8.816224,-5.7983398e-05,1.3256497,0.020911848,10.0,41.72282
0.274212,124,162.4,14970.44,11.5952215,2480,145.9339,1.4242846,-26.78038,-39.96565,14.324131,1613.781441485402,9.874158,,0.27670282,0.07121423,-101.40338,557.9511797428131,4.1464906,0.89655876,20,0.20732453,246675,0.044827938,[-1.479  2.485 -3.191 -2.671 -1.141],25.707893,-3.0517579e-06,1.7248485,0.0137106,9.999999,55.46727
0.0887829,125,160.5,111949.4,5.78482,2500,165.01929,1.7329998,-11.293266,-45.19244,8.011471,1594.7681873573515,9.872501,,0.25095612,0.08665,-116.99609,564.4799897670746,8.131931,2.1199484,20,0.40659657,249885,0.10599743,[-1.496  2.495 -3.18  -2.632 -1.142],72.73694,-4.5776367e-05,3.4573245,0.004439145,10.0,61.306072
0.21945418,126,158.2,19845.85,10.533813,2520,110.99768,1.2168654,-23.298645,-30.39795,10.1430235,1571.7904673640032,9.870935,,0.28435183,0.060843278,-95.40051,570.9021437168121,4.7818108,1.199584,20,0.23909055,253049,0.0599792,[-1.496  2.459 -3.175 -2.666 -1.168],18.587147,1.8310548e-05,1.8986475,0.010972709,10.0,51.65668
0.039777108,127,161.2,266578.88,2.1620762,2540,140.67725,2.445395,-18.664894,-38.52605,2.6490257,1601.7901924399882,9.873331,,0.26783174,0.122269765,-75.73389,577.4234573841095,28.871445,6.2584653,20,1.4435723,256273,0.31292328,[-1.505  2.454 -3.179 -2.686 -1.135],98.50984,,9.250368,0.0019888554,10.0,54.209038
0.486959,128,169.95,11852.523,14.816359,2560,154.00659,1.2538952,-36.04284,-42.176468,17.03515,1689.2799412972417,9.879731,,0.25111035,0.06269476,-116.12427,584.2811176776886,2.2557635,0.5231062,20,0.11278818,259672,0.026155312,[-1.455  2.445 -3.179 -2.711 -1.151],12.959206,-2.1362304e-05,1.3498594,0.024347952,9.999999,68.22474
0.006523266,129,154.25,58281.355,2.838728,2580,69.41046,2.1471334,3.7240028,-20.39215,2.2563047,1532.3070651971955,9.867844,,0.23109932,0.10735667,-74.46179,590.4394056797028,27.95429,6.021188,20,1.3977145,262757,0.30105937,[-1.445  2.436 -3.182 -2.737 -1.168],57.85141,5.1879884e-05,7.045409,0.0003261633,10.0,45.1222
0.8150314,130,165.65,38157.406,19.583286,2600,178.08746,1.0448847,-208.23268,-210.93384,19.631405,1646.2816001882245,9.876627,,0.23392744,0.052244235,-770.2216,597.1792600154877,1.3445909,0.14317559,20,0.06722955,266070,0.007158779,[-1.419  2.457 -3.165 -2.699 -1.188],4.9336357,4.5776367e-05,1.0212791,0.040751573,10.0,188.71364
0.42490208,131,181.0,6902.309,16.633083,2620,113.54553,0.9304306,-29.858892,-35.56958,17.816343,1799.7452727921323,9.886692,,0.22431797,0.046521533,-129.88165,604.2328677177429,1.4503939,0.32573718,20,0.0725197,269690,0.01628686,[-1.42   2.461 -3.163 -2.693 -1.185],9.144922,-2.4414063e-05,1.2024229,0.021245105,10.0,76.165245
0.00027685237,132,176.9,582359.9,2.3481278,2640,163.90161,1.8615011,36.564575,-44.88633,2.3938735,1758.7770322807105,9.884424,,0.17563225,0.09307506,-128.06018,611.3180944919586,23.099804,5.048294,20,1.1549902,273228,0.2524147,[-1.413  2.445 -3.151 -2.707 -1.195],167.56358,-2.1362304e-05,8.517424,1.38426185e-05,10.0,75.03421
0.00076143956,133,168.0,15670309.0,0.15334037,2660,127.5542,7.686311,480.33994,-34.932194,1.2245226,1669.8162718910692,9.878771,,0.18610804,0.3843155,-99.17334,618.1680881977081,138.70723,30.097475,20,6.9353614,276588,1.5048738,[-1.379  2.43  -3.148 -2.751 -1.243],879.2841,-3.967285e-05,130.4288,3.807198e-05,10.0,58.175156
0.31444708,134,172.05,5503.409,16.45299,2680,129.17236,0.945428,-29.1655,-35.37528,18.008541,1710.320607547295,9.88168,,0.17903136,0.0472714,-121.403564,625.5351972579956,1.5875511,0.31439456,20,0.079377554,280029,0.015719729,[-1.3    2.392 -3.139 -2.761 -1.233],9.837033,3.0517578e-05,1.2155845,0.015722355,10.0,68.55171
0.2222765,135,157.05,6964.5986,10.251055,2700,102.96448,1.5325629,-16.606606,-28.19793,11.917918,1560.3252074366978,9.870429,,0.15238827,0.07662815,-68.2312,631.6964979171753,4.3675675,1.2620591,20,0.21837838,283170,0.06310295,[-1.297  2.402 -3.146 -2.791 -1.24 ],22.780018,5.493164e-05,1.9510187,0.011113825,9.999999,44.237892
0.2745631,136,183.05,11143.199,11.375749,2720,149.94635,1.322926,-22.921696,-41.064484,12.97828,1820.3439608136582,9.889044,,0.11456437,0.06614631,-83.33118,639.0233042240143,4.2874227,0.97308034,20,0.21437113,286831,0.048654016,[-1.319  2.422 -3.145 -2.765 -1.267],31.527508,1.2207031e-05,1.758126,0.013728156,10.0,60.929066
0.37730825,137,175.1,6313.0674,15.789938,2740,105.23706,1.1319668,-21.202675,-28.820322,16.123348,1740.8434547523425,9.884001,,0.089645825,0.056598343,-86.114685,645.9786703586578,1.9759545,0.555053,20,0.09879773,290333,0.02775265,[-1.328  2.426 -3.15  -2.757 -1.304],11.233089,3.3569337e-05,1.2666295,0.018865412,10.0,58.792385
0.21481442,138,191.0,10988.457,12.648068,2760,127.81818,0.70927083,-23.822756,-35.00444,10.0573435,1899.8318700791522,9.893541,,0.11984264,0.035463545,-106.43573,653.353405714035,3.5063655,0.7052153,20,0.17531829,294153,0.035260767,[-1.323  2.426 -3.144 -2.759 -1.329],20.194822,1.2207031e-05,1.5812691,0.010740722,10.0,57.53758
0.00017425977,139,172.7,155387660.0,0.03760527,2780,125.2052,22.629671,1992.8286,-34.288868,1.0333252,1716.8463699359982,9.88242,,0.09672383,1.1314834,-82.68109,659.5361785888672,445.21634,96.95168,20,22.260817,297607,4.8475842,[-1.329  2.424 -3.15  -2.764 -1.299],2783.5867,-1.2207031e-05,531.84033,8.712988e-06,10.0,59.80041
0.19172753,140,192.6,27887.797,7.0676394,2800,148.61609,1.2836697,-24.681824,-40.700172,3.6292214,1915.8012280551345,9.8941,,0.094596356,0.06418349,-98.02026,666.4047446250916,13.042223,2.7263474,20,0.6521112,301459,0.13631737,[-1.394  2.475 -3.141 -2.655 -1.322],43.784065,2.1362304e-05,2.8297992,0.009586377,10.0,69.9301
0.79367864,141,170.35,38709.656,19.712318,2820,182.39532,1.0807717,-210.582,-212.22417,19.526522,1693.3197997252748,9.880486,,0.09925082,0.05403859,-774.93304,672.4682385921478,1.4492517,0.16829547,20,0.07246258,304866,0.008414774,[-1.368  2.458 -3.148 -2.692 -1.324],3.1851454,9.155274e-06,1.014594,0.039683934,10.0,189.47327
0.15756741,142,171.0,7689.418,10.410701,2840,89.85986,0.8965357,-13.524487,-24.609148,7.306232,1699.8251142215581,9.8810005,,0.0583622,0.044826787,-78.20471,678.2956626415253,5.808564,1.1817243,20,0.29042822,308286,0.05908622,[-1.369  2.459 -3.149 -2.688 -1.32 ],20.584702,-9.155274e-06,1.9211003,0.007878371,10.0,55.787327
0.0026905355,143,176.05,839976.9,0.6291397,2860,80.06732,4.509881,53.10591,-26.88369,1.2472353,1750.3263110285018,9.88443,,0.03781988,0.22549403,-98.16528,684.4909415245056,80.65837,17.487331,20,4.0329185,311807,0.8743665,[-1.369  2.475 -3.153 -2.693 -1.361],204.68176,-1.8310548e-05,31.78944,0.00013452678,10.0,46.18758
0.11900757,144,175.65,62866.27,6.0286226,2880,158.06018,2.0241344,-10.226799,-43.286488,7.1332774,1746.279816461752,9.883642,,0.07859801,0.101206735,-92.87616,690.8385498523712,10.476438,2.718496,20,0.5238219,315320,0.13592483,[-1.41   2.502 -3.15  -2.609 -1.381],68.615456,7.324219e-05,3.3175073,0.0059503787,10.0,69.799065
0.4157127,145,176.2,9434.81,16.307423,2900,161.55371,1.0743287,-32.932896,-44.243317,15.391857,1751.8030148951125,9.884264,,0.054497655,0.053716432,-52.458984,696.9525556564331,2.4071012,0.58783364,20,0.12035506,318844,0.029391686,[-1.427  2.505 -3.16  -2.594 -1.34 ],16.064152,-9.155274e-06,1.2264354,0.020785635,10.0,47.560604
0.011236688,146,170.7,768303.0,0.8548071,2920,100.17413,3.8735747,66.006744,-27.854292,1.3494422,1696.798746920794,9.880484,,0.11346432,0.19367874,-101.70941,702.8880627155304,66.539444,14.400605,20,3.3269722,322258,0.7200303,[-1.418  2.489 -3.136 -2.579 -1.364],200.73935,-2.1362304e-05,23.397093,0.00056183443,10.0,50.2561
0.18914007,147,164.15,4227.478,14.121815,2940,85.64728,1.2143635,-23.798851,-29.159544,13.0323305,1631.3117578233314,9.875872,,0.118413255,0.06071817,-106.475586,708.7589528560638,3.45395,0.88793564,20,0.1726975,325541,0.044396784,[-1.42   2.461 -3.132 -2.625 -1.305],10.902823,,1.4162486,0.009457003,10.0,56.551956
