TimestepsSoFar,StdIWNorm,Bound,InitialReturnStd,TimeElapsed,InitialReturnMin,MeanEntropy,ReturnStepMax,MinIWNorm,EpRewMean,InitialReturnMax,EpisodesSoFar,EmpiricalD2,InitialBound,MaxIWNorm,Iteration,ESSRenyi,ReturnMeanIW,ReturnStepMaxmin,MaxIW,StdIW,Weights,J_sample_variance,EpThisIter,ESSClassic,EpLenMean,MinIW,MeanIW,MeanIWNorm,InitialReturnMean
229774,0.041754737,-229.93541,209.8655,485.983115196228,-886.64307,0.531927,10.0,0.025566531,2919.4422936481487,106.5744,1500,1.1983621,-242.81717,0.18646877,75,16.689445,35.87593,9.931347,3.7293754,0.83509475,[-0.397  1.603 -2.663 -2.511 -0.892],58745.97,20,14.308889,292.95,0.5113306,1.3241589,0.06620793,4.8828126e-05
235382,0.010445432,-157.03114,143.52005,496.763151884079,-590.1543,0.53790754,10.0,0.040928718,2793.986405833352,99.76581,1520,1.0338367,-161.62044,0.0775762,76,19.345415,7.3008575,9.928581,1.5515239,0.20890863,[-0.386  1.602 -2.669 -2.518 -0.887],19866.56,20,19.282902,280.4,0.8185743,1.0833098,0.05416549,-1.8310548e-05
241267,0.58613586,31.62297,43.591244,508.0098695755005,-92.17987,0.5394952,10.0,0.00041382448,2931.9892531279575,53.747437,1540,15.382967,-25.24447,2.7000523,77,1.3001393,130.63474,9.928566,54.001045,11.722716,[-0.388  1.604 -2.68  -2.527 -0.881],348428.0,20,1.1618129,294.25,0.00827649,2.911232,0.1455616,2.746582e-05
247025,0.045668427,-173.90625,220.78145,519.1669702529907,-719.5913,0.5516315,9.999999,0.022518752,2868.448645743653,117.572205,1560,1.2378066,-197.06828,0.18309179,78,16.157614,45.345425,9.926709,3.6618357,0.9133685,[-0.409  1.654 -2.694 -2.463 -0.879],66943.52,20,14.183648,287.9,0.45037505,1.4263122,0.07131561,-7.93457e-05
253275,0.17446505,-9.01178,43.699875,531.0924339294434,-104.91467,0.52284986,10.0,0.00037955953,3115.46085892485,55.621887,1580,4.337678,-28.732058,0.80211157,79,4.6107616,50.828766,9.938959,16.04223,3.4893005,[-0.416  1.641 -2.706 -2.447 -0.867],42279.184,20,3.724568,312.5,0.0075911903,1.6692066,0.083460346,9.155274e-06
259374,4.791427,953.82245,39.307858,542.8786628246307,-88.99829,0.5242298,10.0,0.00010504569,3040.058742972729,58.762573,1600,197.25044,-24.373203,21.996414,80,0.101393946,1296.1338,9.938089,439.92828,95.828545,[-0.406  1.622 -2.715 -2.495 -0.896],33340038.0,20,1.0208398,304.95,0.0021009138,22.224663,1.1112332,-1.8310548e-05
266209,0.12081664,-32.82771,43.774345,556.2943890094757,-155.02704,0.5358875,10.0,0.0057618855,3407.8895554734277,40.77588,1620,2.0635033,-42.455902,0.4805769,81,9.692255,28.159767,9.943766,9.611538,2.4163327,[-0.32   1.52  -2.749 -2.417 -0.895],9161.006,20,5.8690386,341.75,0.115237705,1.5572357,0.07786179,3.0517579e-06
272974,0.018653551,-16.875515,32.930546,569.157778263092,-69.863464,0.53320163,10.0,0.021148838,3372.9123328612063,40.167297,1640,1.1715647,-19.13292,0.10072625,82,17.071186,3.8337138,9.943325,2.014525,0.37307104,[-0.302  1.511 -2.739 -2.439 -0.883],1248.9158,20,17.660923,338.25,0.42297676,1.025123,0.051256157,-2.1362304e-05
279539,0.018909499,-45.29565,53.593777,581.3640656471252,-184.08167,0.5201417,10.0,0.023200972,3272.4848062385954,47.031067,1660,1.1378734,-50.41288,0.093229964,83,17.576647,8.480306,9.93899,1.8645992,0.37818998,[-0.3    1.524 -2.754 -2.429 -0.886],1916.5082,20,17.50836,328.25,0.46401945,1.0025129,0.050125647,-3.6621095e-05
287006,0.056072503,-18.692303,37.06989,595.2842633724213,-85.53308,0.52117914,10.0,0.014391417,3725.3633561328643,31.587646,1680,1.4960057,-23.42417,0.28644487,84,13.368934,9.95814,9.956429,5.728897,1.1214501,[-0.301  1.525 -2.765 -2.42  -0.899],2273.6267,20,10.295767,373.35,0.28782833,1.1551242,0.057756208,3.0517578e-05
294686,0.010588058,-6.311533,11.182404,609.6414988040924,-25.289978,0.52014166,10.0,0.030506104,3829.807368547756,17.716309,1700,1.1294479,-6.925925,0.06924665,85,17.707766,1.0490497,9.946928,1.384933,0.21176119,[-0.283  1.505 -2.772 -2.42  -0.898],99.09912,20,18.99303,384.0,0.6101221,0.91967595,0.045983795,2.1362304e-05
301531,0.004482241,-243.07433,239.34596,622.3456256389618,-892.1007,0.5169618,10.0,0.0427205,3413.3405598824284,101.14142,1720,1.0084648,-244.31183,0.058887757,86,19.832125,2.2693796,9.946491,1.1777551,0.08964481,[-0.274  1.505 -2.77  -2.415 -0.899],57766.223,20,19.837284,342.25,0.85441,0.9898063,0.04949031,1.8310548e-05
309070,0.61167383,14.88805,24.809807,636.349273443222,-56.582397,0.5379418,10.0,0.0013951003,3760.337131359938,24.841003,1740,13.283438,-15.495723,2.774966,87,1.5056343,71.36448,9.951403,55.49932,12.233477,[-0.274  1.504 -2.771 -2.414 -0.902],67044.84,20,2.3379767,376.95,0.027902005,4.4509196,0.22254601,6.1035157e-06
316787,0.9579967,23.294964,17.778627,650.8756928443909,-39.559814,0.57962936,10.0,0.00044993623,3848.8479170009077,20.30719,1760,27.053534,-10.833864,4.430955,88,0.739275,79.64535,9.949982,88.619095,19.159931,[-0.244  1.528 -2.783 -2.441 -0.881],134723.05,20,1.7517893,385.85,0.008998725,5.9364223,0.29682112,3.6621095e-05
322929,0.008195766,-233.76398,245.46031,661.7824907302856,-864.22754,0.5736085,10.0,0.03345866,3060.346209068881,115.72656,1780,1.0240297,-236.67845,0.06526532,89,19.530684,5.741253,9.930624,1.3053064,0.16391534,[-0.246  1.425 -2.782 -2.389 -0.839],60900.66,20,19.519665,307.1,0.6691732,1.0449226,0.052246135,2.1362304e-05
329843,0.025258826,-14.805906,29.331806,673.0768401622772,-60.10089,0.5617285,10.0,0.012503433,3447.298574796302,36.550964,1800,1.217308,-16.45927,0.1071259,90,16.429695,3.3539233,9.943886,2.142518,0.5051765,[-0.247  1.426 -2.786 -2.388 -0.845],1097.1086,20,16.188465,345.7,0.25006866,1.0411084,0.05205541,3.6621095e-05
337640,0.010682991,-10.751002,24.717665,685.7339615821838,-45.80475,0.5694593,9.999999,0.028845126,3889.324319494579,22.634216,1820,1.1157653,-12.544214,0.07178319,91,17.924915,2.4993546,9.952943,1.4356638,0.2136598,[-0.246  1.413 -2.788 -2.396 -0.857],498.487,20,19.053837,389.85,0.5769025,0.9588057,0.047940277,-6.713867e-05
344578,0.014024957,-157.9809,140.00897,697.1725189685822,-601.6067,0.56603557,10.0,0.029231245,3460.3925102925778,60.97351,1840,1.0438362,-164.7568,0.08001384,92,19.160093,10.34832,9.950384,1.6002768,0.28049913,[-0.243  1.425 -2.79  -2.409 -0.849],13616.847,20,18.701874,346.9,0.5846249,1.0646721,0.053233612,-1.5258789e-05
352567,0.033970285,-9.782557,19.09629,710.1211750507355,-45.25421,0.5764374,10.0,0.020411367,3984.285644443873,18.068298,1860,1.3823402,-12.393398,0.13666874,93,14.468219,4.7887034,9.948872,2.7333748,0.67940575,[-0.243  1.438 -2.805 -2.41  -0.853],433.73077,20,15.233913,399.45,0.40822732,1.2146577,0.060732882,-2.1362304e-05
359975,0.047037616,-5.233983,23.46872,722.2995824813843,-41.679504,0.56341684,9.999999,0.005376327,3695.2374478657484,27.382263,1880,2.1684089,-11.414425,0.18758161,94,9.223352,11.574317,9.952704,3.7516322,0.94075227,[-0.235  1.431 -2.806 -2.427 -0.842],1098.5067,20,11.77028,370.4,0.10752653,1.1250612,0.056253057,-2.1362304e-05
367028,0.006781389,-201.4995,187.86691,734.0769200325012,-748.70886,0.56024724,9.999999,0.042970516,3516.857632678709,79.161316,1900,1.0174999,-205.0424,0.06826488,95,19.656021,5.329215,9.945325,1.3652976,0.13562778,[-0.215  1.431 -2.809 -2.422 -0.856],35887.33,20,19.658815,352.65,0.8594103,1.0295128,0.051475637,-3.967285e-05
374976,0.042393006,-9.619364,24.98171,747.0698852539062,-50.83496,0.5554017,10.0,0.0058039567,3965.3151170665487,21.282837,1920,1.4822035,-13.921746,0.16466813,96,13.493424,7.3297515,9.956306,3.2933626,0.8478602,[-0.214  1.43  -2.818 -2.427 -0.859],847.2742,20,12.668915,397.4,0.11607913,1.1145763,0.055728815,-1.8310548e-05
382990,0.0033502916,-251.60283,212.09445,760.3507816791534,-922.0252,0.5532231,10.0,0.044413075,3999.761085238503,61.31079,1940,1.0056603,-252.50694,0.056565385,97,19.887432,1.6177921,9.963894,1.1313077,0.067005835,[-0.199  1.418 -2.813 -2.437 -0.864],46370.26,20,19.915373,400.7,0.8882615,1.027859,0.051392943,7.93457e-05
391174,0.008016651,-50.44365,45.98807,773.4114468097687,-190.53754,0.5559482,10.0,0.03911453,4084.2825571333406,22.190918,1960,1.0221775,-52.180763,0.066472806,98,19.566074,2.3126504,9.962301,1.3294561,0.16033301,[-0.2    1.419 -2.814 -2.441 -0.866],1804.8762,20,19.507818,409.2,0.78229064,1.0094,0.050469995,9.1552734e-05
399310,0.039094273,-7.910018,18.878239,786.6388351917267,-44.666443,0.53648156,10.0,0.011427987,4059.7779091032294,16.561707,1980,1.5669515,-12.232397,0.15012313,99,12.763637,7.402259,9.959597,3.0024626,0.78188545,[-0.196  1.407 -2.82  -2.433 -0.863],390.58978,20,12.829123,406.8,0.22855975,1.0458164,0.05229082,1.2207031e-05
408056,0.016074842,-8.329937,11.270927,800.7700521945953,-34.09723,0.53528273,10.0,0.02228279,4366.2253988032135,9.032532,2000,1.1471953,-9.337975,0.077761374,100,17.433823,1.6716384,9.96904,1.5552274,0.32149684,[-0.188  1.414 -2.819 -2.436 -0.882],90.738914,20,18.05798,437.3,0.4456558,0.9803575,0.049017884,-6.408691e-05
416974,0.027848141,-6.5405416,10.170965,814.8817081451416,-25.101685,0.5350908,10.0,0.02541444,4452.725076802099,7.6071167,2020,1.2282422,-6.874334,0.12549303,101,16.283434,1.078064,9.971876,2.5098608,0.55696285,[-0.184  1.424 -2.818 -2.428 -0.884],155.73178,20,16.694494,445.9,0.5082888,1.251682,0.0625841,4.5776367e-05
426156,0.06231238,-10.764265,13.234395,829.5108523368835,-49.425354,0.5309871,10.0,0.011079,4585.769610268139,6.5635986,2040,1.386452,-13.535688,0.3074639,102,14.42531,5.173699,9.977243,6.149278,1.2462475,[-0.176  1.43  -2.82  -2.42  -0.884],95.75511,20,10.259963,459.1,0.22158,1.2790778,0.06395389,3.0517579e-06
435304,0.005619847,-152.90834,129.98398,844.1421973705292,-566.33704,0.5317148,10.0,0.04346989,4569.185446836719,32.091614,2060,1.0093617,-155.09781,0.062067688,103,19.8145,2.9137583,9.97897,1.2413538,0.112396955,[-0.163  1.429 -2.823 -2.414 -0.888],15098.784,20,19.755749,457.4,0.8693978,1.0108515,0.050542574,-2.1362304e-05
444203,0.010639914,-28.139933,25.766632,858.5123090744019,-107.568726,0.5281417,10.0,0.03553806,4443.170834828581,11.028259,2080,1.0421921,-29.458914,0.073523,104,19.190321,1.934023,9.971577,1.4704599,0.21279827,[-0.163  1.429 -2.835 -2.419 -0.887],399.5354,20,19.126041,444.95,0.71076113,0.9954851,0.049774256,-3.0517579e-06
453282,0.03254825,-21.915028,20.745201,873.0776147842407,-84.81494,0.5205318,9.999999,0.019855538,4533.728374307012,8.744934,2100,1.1333699,-23.227606,0.16554575,105,17.646488,2.8129635,9.974595,3.310915,0.650965,[-0.16   1.418 -2.846 -2.416 -0.891],296.6085,20,14.728808,453.95,0.39711076,1.0881459,0.0544073,-7.6293945e-05
462469,0.022865891,-2.9264152,5.8909554,888.041419506073,-11.99115,0.51472795,10.0,0.020714823,4587.222155717645,4.7597656,2120,1.15362,-3.2839484,0.13147888,106,17.336731,0.6007261,9.9726925,2.6295774,0.45731786,[-0.155  1.419 -2.852 -2.407 -0.898],29.18752,20,16.783764,459.35,0.41429645,1.0446938,0.052234698,-3.6621095e-05
471683,0.021664843,-195.42886,171.14554,902.5062279701233,-745.6411,0.50946546,10.0,0.02605238,4603.1730074132365,41.44861,2140,1.0774257,-204.20224,0.11337588,107,18.562765,16.531261,9.983406,2.2675176,0.4332969,[-0.149  1.425 -2.854 -2.402 -0.904],17942.996,20,17.44133,460.7,0.5210476,1.1312755,0.056563783,-3.0517579e-06
481290,0.020352842,-4.29942,4.89708,918.0459756851196,-17.750793,0.5072071,10.0,0.021289181,4799.155985783459,2.33844,2160,1.1220057,-4.8612795,0.11949897,108,17.825222,0.8498529,9.981943,2.3899794,0.40705684,[-0.15   1.437 -2.857 -2.402 -0.909],12.2110615,20,17.743399,480.35,0.4257836,1.141422,0.0570711,-2.4414063e-05
491011,0.015616885,-1.585731,2.5207193,933.2744522094727,-6.609253,0.5054743,10.0,0.01924303,4857.131715211969,1.4017334,2180,1.1032045,-1.8100643,0.08240002,109,18.129005,0.31539547,9.98617,1.6480002,0.3123377,[-0.143  1.441 -2.856 -2.398 -0.912],5.571033,20,18.130964,486.05,0.38486058,0.9728054,0.048640274,-4.5776367e-05
500406,0.0024736896,-257.91916,216.36815,948.1258342266083,-943.1156,0.5067514,10.0,0.04596288,4694.6293352875555,50.196716,2200,1.0022866,-258.28278,0.055327084,110,19.954372,0.65880966,9.987797,1.1065416,0.049473777,[-0.136  1.445 -2.858 -2.395 -0.913],49207.574,20,19.952293,469.75,0.91925764,1.011788,0.0505894,7.93457e-05
509371,0.011998749,-195.94698,179.15054,962.504312992096,-750.29535,0.50368536,10.0,0.035908055,4479.708566021701,52.929993,2220,1.0425789,-205.47685,0.08114943,111,19.183199,13.858759,9.98757,1.6229886,0.23997498,[-0.136  1.441 -2.86  -2.392 -0.912],22686.064,20,19.035307,448.25,0.7181611,1.0659851,0.053299256,
518910,0.01686879,-4.5841937,7.0730014,977.6505899429321,-20.490784,0.5004945,10.0,0.014690359,4766.195731490208,3.1947021,2240,1.167681,-5.611654,0.07705121,112,17.127966,1.4796962,9.986168,1.5410241,0.33737585,[-0.14   1.456 -2.89  -2.406 -0.915],15.161955,20,17.627106,476.95,0.29380718,0.91952914,0.045976464,-2.1362304e-05
528856,6.595063e-07,-1.0262375,0.8755529,993.3638842105865,-3.7473755,0.50049454,10.0,0.049997993,4971.14395203115,0.30603027,2260,1.0,-1.0262429,0.05000023,113,20.0,2.3584813e-05,9.992565,1.0000046,1.3204077e-05,[-0.13   1.458 -2.889 -2.409 -0.918],0.8068783,20,19.999996,497.3,0.9999598,0.9999844,0.049999226,1.8310548e-05
538297,0.002818612,-174.30127,147.23845,1007.9501554965973,-641.7431,0.5020504,9.999999,0.04619052,4717.679015040683,34.41504,2280,1.0039632,-175.74858,0.05595938,114,19.92105,1.7952232,9.988072,1.1191876,0.056372233,[-0.13   1.458 -2.889 -2.409 -0.918],21737.72,20,19.939827,472.05,0.92381036,1.0262045,0.05131023,9.155274e-06
548289,,-0.12422594,0.13522628,1023.7330114841461,-0.4533081,0.5020504,10.0,0.05,4993.5642367043365,0.16973877,2300,1.0,-0.12422594,0.05,115,20.0,-8.2398765e-05,9.99028,1.0,,[-0.131  1.458 -2.897 -2.409 -0.917],0.019248577,20,20.0,499.6,1.0,1.0,0.05,-8.239746e-05
557686,0.00426529,-256.4477,216.3569,1038.2139739990234,-943.0405,0.49839303,10.0,0.045395643,4695.678612837462,50.291565,2320,1.0128937,-258.2623,0.06425613,116,19.745409,3.474228,9.988018,1.2851226,0.08530581,[-0.131  1.458 -2.897 -2.409 -0.917],48489.055,20,19.87082,469.85,0.90791285,1.0580072,0.052900363,3.0517579e-06
567081,0.003097838,-215.98505,182.14272,1053.1048896312714,-793.865,0.4986808,10.0,0.042704504,4694.712380756949,42.57953,2340,1.0054877,-217.40889,0.0550837,117,19.890846,2.0195532,9.988157,1.101674,0.061956763,[-0.131  1.457 -2.895 -2.408 -0.921],31217.23,20,19.922403,469.75,0.8540901,0.9927598,0.049637992,
577047,,-0.7476117,0.6290212,1068.7539670467377,-2.7298584,0.4986808,10.0,0.05,4981.723988142514,0.20983887,2360,1.0,-0.7476117,0.05,118,20.0,-9.156764e-06,9.994905,1.0,,[-0.131  1.452 -2.902 -2.406 -0.92 ],0.41649234,20,20.0,498.3,1.0,1.0,0.05,-9.155274e-06
586374,0.0031721627,-257.08575,216.28938,1083.0664710998535,-942.7293,0.4971266,10.0,0.0468685,4660.143716916376,50.598877,2380,1.0060141,-258.17712,0.05894773,119,19.880436,1.8664713,9.98563,1.1789546,0.06344326,[-0.131  1.452 -2.902 -2.406 -0.92 ],48677.52,20,19.924263,466.35,0.93736994,1.0290401,0.05145201,-4.5776367e-05
595642,0.004417734,-214.83704,181.99564,1097.9612588882446,-791.5739,0.49530062,10.0,0.041352134,4631.1777108025035,44.78058,2400,1.0073378,-216.7814,0.055631746,120,19.854313,2.7383099,9.987844,1.1126349,0.0883547,[-0.132  1.451 -2.898 -2.402 -0.922],31041.385,20,19.843935,463.4,0.82704264,0.9962961,0.04981481,3.967285e-05
605202,0.013783,-10.425047,10.624822,1113.3349649906158,-43.599,0.4940809,10.0,0.014046091,4776.705658628893,3.7315674,2420,1.088584,-11.940124,0.07608218,121,18.372492,2.0326605,9.9862385,1.5216435,0.27566,[-0.133  1.448 -2.905 -2.4   -0.924],18.140759,20,18.490927,478.0,0.28092182,0.9649337,0.048246685,-4.5776367e-05
614744,0.013552277,-47.645473,42.58328,1128.7542555332184,-185.44843,0.48822144,10.0,0.02922909,4768.196200880958,10.427612,2440,1.0658438,-50.787132,0.07469773,122,18.764475,4.7870245,9.98827,1.4939547,0.27104554,[-0.127  1.453 -2.906 -2.399 -0.925],720.49,20,18.818447,477.1,0.5845818,1.0817019,0.0540851,1.2207031e-05
624733,,-0.26239496,0.2367906,1144.7732455730438,-0.95788574,0.48822144,10.0,0.05,4993.121168551255,0.16693115,2460,1.0,-0.26239496,0.05,123,20.0,-6.713718e-05,9.994509,1.0,,[-0.129  1.448 -2.916 -2.403 -0.931],0.05902083,20,20.0,499.45,1.0,1.0,0.05,-6.713867e-05
633934,0.0039776233,-252.86288,213.96794,1158.9650518894196,-932.5098,0.4879965,10.0,0.045264527,4595.380138854428,50.857483,2480,1.008934,-255.37834,0.058047052,124,19.822903,3.6536827,9.977774,1.160941,0.079552464,[-0.129  1.448 -2.916 -2.403 -0.931],46805.29,20,19.887558,460.05,0.90529054,1.0579858,0.052899294,3.0517579e-06
643814,0.011671753,-1.6857896,1.6253663,1174.6092193126678,-6.5185547,0.48345795,10.0,0.023765374,4937.752625011486,0.62091064,2500,1.0984708,-1.7851187,0.070633255,125,18.207129,0.18522097,9.990931,1.412665,0.23343503,[-0.13   1.447 -2.925 -2.406 -0.931],1.2297542,20,18.981113,494.0,0.47530746,1.0075451,0.05037726,6.1035156e-05
653437,0.009253995,-10.172369,9.297057,1189.4279191493988,-38.40039,0.48325685,10.0,0.03420773,4808.678526724488,3.1397095,2520,1.0450737,-10.516362,0.06729751,126,19.137405,0.57840407,9.988289,1.3459502,0.18507989,[-0.137  1.448 -2.924 -2.405 -0.935],68.47345,20,19.387657,481.15,0.6841546,1.0414171,0.052070856,1.8310548e-05
663261,0.009679668,-2.3748527,2.2887115,1204.750987291336,-9.041748,0.4755649,10.0,0.03274029,4909.22557336715,0.9380493,2540,1.062667,-2.4761481,0.06527726,127,18.820572,0.17774053,9.988733,1.3055452,0.19359334,[-0.134  1.456 -2.93  -2.407 -0.936],3.1236508,20,19.250929,491.2,0.65480584,0.98142165,0.049071085,3.6621095e-05
673059,0.0096329665,-4.805484,4.3644214,1219.6197826862335,-18.162292,0.47457436,10.0,0.029212847,4896.675012232956,1.392395,2560,1.0437676,-4.97394,0.06137795,128,19.161354,0.27614763,9.990536,1.227559,0.19265933,[-0.135  1.457 -2.93  -2.405 -0.943],13.866333,20,19.265793,489.9,0.58425695,0.9869027,0.049345136,9.155274e-06
681918,0.033939596,-237.86037,271.37134,1233.2298130989075,-892.2017,0.48305172,10.0,0.02695317,4425.765338187952,91.14819,2580,1.1136918,-244.3395,0.15564445,129,17.95829,19.995037,9.98316,3.1128888,0.678792,[-0.131  1.46  -2.93  -2.402 -0.944],90020.88,20,15.422628,442.95,0.5390634,1.245971,0.062298547,2.1362304e-05
691706,0.009748867,-7.1417894,6.2742987,1248.7174100875854,-27.094727,0.482843,10.0,0.025961583,4892.1607749333625,1.7335815,2600,1.05421,-7.420169,0.06640684,130,18.971554,0.47687683,9.99251,1.3281367,0.19497731,[-0.13   1.465 -2.937 -2.395 -0.936],21.692642,20,19.230682,489.4,0.5192317,0.9748313,0.048741568,2.746582e-05
701059,0.004404158,-253.33295,214.13931,1263.1303253173828,-933.3604,0.47918734,10.0,0.04586574,4674.278465687274,49.99951,2620,1.0139698,-255.61131,0.06496712,131,19.724453,4.057564,9.990528,1.2993424,0.08808317,[-0.125  1.466 -2.937 -2.396 -0.936],47217.656,20,19.864674,467.65,0.91731477,1.067195,0.053359754,-3.0517578e-05
710797,0.011111491,-6.8391175,6.4361997,1278.6925950050354,-27.186035,0.47693026,10.0,0.02031092,4866.738884072845,1.9935303,2640,1.0866145,-7.4451632,0.074894495,132,18.405792,0.9218211,9.990747,1.4978899,0.22222982,[-0.125  1.469 -2.942 -2.397 -0.94 ],10.57828,20,19.084492,486.9,0.40621838,1.0146415,0.050732076,3.967285e-05
720343,0.0075089205,-98.66222,85.856285,1293.908332824707,-374.23016,0.47635317,10.0,0.038330857,4770.68195947858,19.963074,2660,1.028693,-102.487175,0.06459873,133,19.442146,5.2848635,9.9903145,1.2919745,0.15017839,[-0.119  1.474 -2.942 -2.401 -0.942],4737.6426,20,19.587545,477.3,0.7666171,1.0349251,0.05174625,-2.4414063e-05
729480,0.0036661243,-255.43892,216.35812,1308.4158127307892,-938.01056,0.4760382,10.0,0.04151463,4565.786679781428,55.329956,2680,1.0057482,-256.8848,0.05731203,134,19.885695,2.1830902,9.988146,1.1462406,0.0733225,[-0.118  1.459 -2.951 -2.393 -0.943],49437.812,20,19.898024,456.85,0.8302926,1.0242279,0.051211394,-2.746582e-05
738620,0.0048282277,-254.94656,217.05981,1322.9638929367065,-936.1755,0.47366908,10.0,0.042844832,4567.250126494537,57.15796,2700,1.008517,-256.3822,0.062016893,135,19.831099,2.5251389,9.987995,1.2403378,0.09656455,[-0.118  1.458 -2.961 -2.396 -0.943],49359.39,20,19.824938,457.0,0.85689664,1.0276035,0.051380176,3.6621095e-05
748620,,-0.03541188,0.07544462,1338.8668580055237,-0.12927246,0.47366908,10.0,0.05,4998.655294105439,0.1138916,2720,1.0,-0.03541188,0.05,136,20.0,-9.154901e-06,9.994654,1.0,,[-0.119  1.453 -2.961 -2.392 -0.945],0.0059914635,20,20.0,500.0,1.0,1.0,0.05,-9.155274e-06
758599,,-0.4179155,0.35444498,1354.1752831935883,-1.526123,0.47366908,10.0,0.05,4988.236185194688,0.17285156,2740,1.0,-0.4179155,0.05,137,20.0,3.051944e-05,9.994959,1.0,,[-0.119  1.453 -2.961 -2.392 -0.945],0.13224342,20,20.0,498.95,1.0,1.0,0.05,3.0517578e-05
768102,0.003046479,-252.46558,212.14056,1368.6928007602692,-924.69916,0.47381064,10.0,0.043882117,4750.197281505534,48.77063,2760,1.0042958,-253.23932,0.055142105,138,19.914452,1.3170681,9.994541,1.1028421,0.060929585,[-0.119  1.453 -2.961 -2.392 -0.945],47186.695,20,19.929382,475.15,0.87764233,1.0235989,0.051179945,-2.4414063e-05
777178,0.0011978461,-256.40063,216.29323,1383.1272797584534,-937.16455,0.47360805,10.0,0.04776337,4535.777275823614,56.150024,2780,1.0005265,-256.6531,0.052399125,139,19.989475,0.32002258,9.990232,1.0479825,0.023956921,[-0.117  1.456 -2.965 -2.396 -0.945],49180.71,20,19.988546,453.8,0.95526737,1.0007502,0.05003751,-1.2207031e-05
787150,,-0.49709728,0.42411664,1398.997703552246,-1.8148193,0.47360805,10.0,0.05,4984.263276508394,0.19384766,2800,1.0,-0.49709728,0.05,140,20.0,-8.8503584e-05,9.993065,1.0,,[-0.117  1.456 -2.969 -2.397 -0.945],0.18934202,20,20.0,498.6,1.0,1.0,0.05,-8.850098e-05
797050,0.017384438,-0.8745175,1.3135873,1414.269910812378,-4.0024414,0.47483364,10.0,0.013328499,4948.265547865828,0.52142334,2820,1.1428373,-1.0960985,0.07727774,141,17.500303,0.29726726,9.993015,1.5455549,0.34768873,[-0.117  1.456 -2.969 -2.397 -0.945],0.2565261,20,17.718397,495.0,0.26656997,0.96890795,0.048445396,1.5258789e-05
806612,0.0057894704,-133.59758,116.6634,1429.2342562675476,-508.52393,0.47329146,10.0,0.03829259,4779.795578805817,26.819946,2840,1.0111939,-139.26501,0.061523277,142,19.7786,6.4447165,9.994991,1.2304655,0.11578939,[-0.108  1.457 -2.969 -2.396 -0.944],8691.382,20,19.738796,478.1,0.7658518,1.0065542,0.05032771,-3.0517579e-06
816612,,-0.09066916,0.104270235,1444.9686040878296,-0.3310547,0.47329146,10.0,0.05,4999.207060349859,0.10687256,2860,1.0,-0.09066916,0.05,143,20.0,-6.1036553e-06,0.016514778,1.0,,[-0.109  1.461 -2.998 -2.398 -0.946],0.011444507,20,20.0,500.0,1.0,1.0,0.05,-6.1035157e-06
825580,0.0038952501,-243.31381,296.44116,1458.6537663936615,-894.3001,0.47219312,10.0,0.043834385,4481.815444788017,99.04999,2880,1.007337,-244.91417,0.05868392,144,19.85433,2.4971924,9.99028,1.1736784,0.07790501,[-0.109  1.461 -2.998 -2.398 -0.946],94623.94,20,19.886992,448.4,0.87668765,1.0334604,0.051673017,2.4414063e-05
835526,0.010955314,-1.1861768,1.0536186,1474.2022252082825,-4.5802,0.47030088,10.0,0.024624726,4971.7541352207,0.33642578,2900,1.077606,-1.2543396,0.069088675,145,18.55966,0.11592542,9.995024,1.3817735,0.21910629,[-0.11   1.463 -2.999 -2.404 -0.947],0.31906173,20,19.075449,497.3,0.49249452,0.9952356,0.04976178,
845022,0.0055836467,-207.40385,176.79562,1488.968329668045,-770.6318,0.47225416,10.0,0.040346228,4746.276303841651,40.77411,2920,1.0108218,-211.04623,0.067729786,146,19.785881,4.7812138,9.9927635,1.3545957,0.11167294,[-0.102  1.465 -2.998 -2.403 -0.949],28997.428,20,19.776308,474.8,0.8069245,1.050013,0.052500647,-2.4414063e-05
854524,0.0042487932,-254.60663,214.29927,1504.066204547882,-934.1089,0.47253373,10.0,0.044608045,4749.738079533589,49.25299,2940,1.0086294,-255.81633,0.060359217,147,19.828888,2.3110323,9.994715,1.2071843,0.08497587,[-0.102  1.458 -3.012 -2.4   -0.947],48011.35,20,19.867598,475.1,0.8921609,1.0409237,0.052046187,-5.7983398e-05
864001,0.006807373,-215.38187,184.09122,1518.9804737567902,-802.42883,0.46935493,10.0,0.03769831,4736.79244488197,42.51361,2960,1.0208162,-219.75421,0.06843101,148,19.592165,6.647771,9.992821,1.3686202,0.13614745,[-0.102  1.453 -3.01  -2.399 -0.946],27921.34,20,19.658485,473.85,0.7539662,1.0329487,0.051647432,-2.1362304e-05
874001,,-0.045471217,0.075122155,1534.7826371192932,-0.1661377,0.46935493,10.0,0.05,4999.199918754357,0.10168457,2980,1.0,-0.045471217,0.05,149,20.0,2.7466565e-05,0.016029358,1.0,,[-0.101  1.441 -3.012 -2.392 -0.95 ],0.0059403563,20,20.0,500.0,1.0,1.0,0.05,2.746582e-05
883916,0.011831744,-0.9486592,1.131977,1549.8852276802063,-3.8571777,0.4686624,10.0,0.014723814,4955.7059074391145,0.46539307,3000,1.1436267,-1.0563408,0.072201826,150,17.488224,0.18098697,9.992788,1.4440365,0.23663485,[-0.101  1.441 -3.012 -2.392 -0.95 ],0.43574885,20,18.882418,495.75,0.29447627,0.97267437,0.048633717,-9.155274e-06
