InitialReturnMin,Iteration,ESSRenyi,MaxIW,TimestepsSoFar,InitialReturnMax,Bound,MeanEntropy,EpisodesSoFar,EpLenMean,MaxIWNorm,ReturnStepMaxmin,ReturnMeanIW,TimeElapsed,InitialReturnStd,ESSClassic,MinIW,EpRewMean,EpThisIter,StdIW,Weights,ReturnStepMax,StdIWNorm,InitialReturnMean,MeanIW,MinIWNorm,MeanIWNorm,J_sample_variance,InitialBound,EmpiricalD2
-973.50995,148,99.85445,1.1169093,4800711,19.881287,-119.05777,-0.0016966092,14800,489.99,0.011169093,9.996454,0.2592287,7466.1725924015045,138.36182,99.802895,0.9025108,4898.931405924577,100,0.04486547,[-0.084  1.09  -2.403 -1.796 -1.421],10.0,0.00044865473,-8.544922e-06,1.0095888,0.009025108,0.01009589,19212.658,-119.23014,1.0014577
-563.1213,149,99.55651,1.132013,4850123,5.9275513,-68.64667,-0.002177256,14900,494.12,0.011320129,9.995497,0.47476178,7538.087056875229,56.59959,99.55095,0.81156844,4939.987370378355,100,0.067135535,[-0.084  1.087 -2.405 -1.791 -1.421],10.0,0.0006713553,-2.1362304e-05,0.99961257,0.008115685,0.009996125,2718.2068,-68.96802,1.0044546
-983.35736,150,99.96617,1.0444224,4899624,10.02533,-120.400734,-0.0024597587,15000,495.01,0.010444224,9.997702,0.055833817,7610.337566137314,98.83116,99.965775,0.9333205,4949.42905891233,100,0.018603457,[-0.084  1.084 -2.408 -1.79  -1.421],10.0,0.00018603455,4.333496e-05,1.0054011,0.009333205,0.010054011,9863.054,-120.43615,1.0003384
-5.772156,151,100.0,1.0,4949492,0.21960449,-0.7070249,-0.0024597587,15100,498.68,0.01,9.996502,-8.3001796e-05,7681.884000301361,0.66574943,100.0,1.0,4985.82249171492,100,,[-0.084  1.084 -2.408 -1.79  -1.421],10.0,9.313226e-10,-8.300781e-05,1.0,0.01,0.009999999,0.4476993,-0.7070249,1.0
-965.0575,152,99.56091,1.1603926,4998462,18.346497,-117.77184,-0.0033952491,15200,489.7,0.011603926,9.996395,0.6834245,7751.528973340988,127.79147,99.48784,0.78085625,4896.019067321508,100,0.071835086,[-0.084  1.084 -2.408 -1.79  -1.421],10.0,0.0007183508,-1.2817382e-05,1.0011863,0.0078085624,0.010011861,15431.576,-118.19494,1.0044103
-803.18274,153,99.832115,1.0899669,5047913,8.294495,-98.108025,-0.0043892353,15300,494.51,0.010899669,9.996304,0.3440485,7824.140667438507,80.72465,99.82808,0.91302574,4944.084501688829,100,0.041264545,[-0.084  1.082 -2.411 -1.79  -1.422],10.0,0.00041264546,-8.178711e-05,0.9943139,0.009130257,0.009943138,5967.0396,-98.369484,1.0016817
-2.231018,154,100.0,1.0,5097825,0.16992188,-0.273194,-0.0043892353,15400,499.12,0.01,9.996056,4.8826216e-05,7896.417943716049,0.36084434,100.0,1.0,4990.110953484538,100,,[-0.084  1.082 -2.415 -1.79  -1.423],10.0,9.313226e-10,4.8828126e-05,1.0,0.01,0.009999999,0.13152389,-0.273194,1.0
-811.3795,155,99.805374,1.1537845,5147296,8.324036,-99.14582,-0.0047531044,15500,494.71,0.011537845,9.996065,0.3243204,7967.468466758728,81.54703,99.78548,0.8792973,4946.025040911398,100,0.04629161,[-0.084  1.082 -2.415 -1.79  -1.423],10.0,0.0004629161,-4.760742e-05,0.998377,0.008792973,0.00998377,6175.759,-99.37334,1.00195
-4.0527954,156,100.0,1.0,5197193,0.18127441,-0.49638543,-0.0047531044,15600,498.97,0.01,9.99658,-2.1362677e-05,8040.434247255325,0.50641096,100.0,1.0,4988.741325464907,100,,[-0.085  1.08  -2.42  -1.789 -1.424],10.0,9.313226e-10,-2.1362304e-05,1.0,0.01,0.009999999,0.2590425,-0.49638543,1.0
-819.61816,157,99.80875,1.1018643,5246679,8.400879,-99.930984,-0.0052757557,15700,494.86,0.011018643,9.997335,0.5474538,8112.2005705833435,82.375175,99.767105,0.846511,4947.83903127834,100,0.048272774,[-0.085  1.08  -2.42  -1.789 -1.424],10.0,0.00048272777,1.0986329e-05,0.9991081,0.00846511,0.00999108,5975.466,-100.3823,1.0019162
-563.2405,158,99.6745,1.1265159,5296214,5.8125,-68.41318,-0.00583226,15800,495.35,0.011265159,9.996944,0.68195164,8184.767419099808,56.608,99.615074,0.82421154,4952.638490731465,100,0.06189155,[-0.085  1.082 -2.426 -1.79  -1.424],10.0,0.0006189154,1.7700195e-05,0.9956204,0.008242115,0.009956203,2491.619,-68.982574,1.0032656
-3.484192,159,100.0,1.0,5346118,0.17919922,-0.42670938,-0.00583226,15900,499.04,0.01,9.995981,1.5258789e-05,8257.95518398285,0.43314543,100.0,1.0,4989.295360003573,100,,[-0.085  1.08  -2.433 -1.79  -1.425],10.0,9.313226e-10,1.5258789e-05,1.0,0.01,0.009999999,0.18951008,-0.42670938,1.0
-2.6575317,160,100.0,1.0,5396085,0.12823486,-0.3254664,-0.00583226,16000,499.67,0.01,9.997763,1.3426179e-05,8329.358285427094,0.27686283,100.0,1.0,4996.0353245886145,100,,[-0.085  1.08  -2.433 -1.79  -1.425],10.0,9.313226e-10,1.3427734e-05,1.0,0.01,0.009999999,0.0774273,-0.3254664,1.0
-836.43665,161,99.523285,1.1608281,5445589,8.565063,-102.03958,-0.0068205944,16100,495.04,0.011608281,9.996681,0.64762074,8400.497287750244,84.06513,99.442825,0.7608936,4949.475160265101,100,0.07516074,[-0.085  1.08  -2.433 -1.79  -1.425],10.0,0.0007516074,-2.5634765e-05,1.0041189,0.0076089357,0.010041189,6149.6934,-102.44218,1.00479
-5.2841187,162,100.0,1.0,5495508,0.17547607,-0.6471472,-0.0068205944,16200,499.19,0.01,9.996996,2.2585504e-05,8472.739446163177,0.5576487,100.0,1.0,4991.041022152524,100,,[-0.085  1.078 -2.436 -1.79  -1.426],10.0,9.313226e-10,2.2583008e-05,1.0,0.01,0.009999999,0.3141132,-0.6471472,1.0
-3.2051392,163,100.0,1.0,5545445,0.14086914,-0.3925478,-0.0068205944,16300,499.37,0.01,9.997433,-9.895302e-10,8544.408291101456,0.37970307,100.0,1.0,4992.953344768338,100,,[-0.085  1.078 -2.436 -1.79  -1.426],10.0,9.313226e-10,,1.0,0.01,0.009999999,0.14563075,-0.3925478,1.0
-965.08215,164,99.63257,1.1472571,5594421,18.320068,-117.73864,-0.007916711,16400,489.76,0.011472571,9.996553,0.67705756,8614.688523769379,127.797066,99.61617,0.8374812,4896.656953004236,100,0.062420204,[-0.085  1.078 -2.436 -1.79  -1.426],10.0,0.0006242021,5.493164e-05,1.0055853,0.008374812,0.010055853,15502.922,-118.19789,1.0036879
-983.24585,165,99.993965,1.0255966,5643796,10.140076,-120.41896,-0.0078594405,16500,493.75,0.010255966,9.996141,0.0072078407,8686.72901725769,98.82166,99.9942,0.9784068,4936.444066946715,100,0.007616312,[-0.085  1.075 -2.44  -1.788 -1.427],10.0,7.616317e-05,-8.544922e-05,1.0005661,0.009784068,0.010005661,9862.52,-120.42262,1.0000603
-836.7882,166,99.42998,1.1455724,5692805,16.767029,-101.57019,-0.00904853,16600,490.09,0.011455724,9.997002,1.2083676,8757.037320375443,116.57047,99.44853,0.7916187,4900.060873867211,100,0.07427847,[-0.085  1.075 -2.44  -1.788 -1.427],10.0,0.0007427847,2.5634765e-05,0.9974787,0.007916187,0.009974786,11784.254,-102.48518,1.0057329
-9.124023,167,94.13124,1.8080726,5742599,0.2810669,-1.024485,-0.00918604,16700,497.94,0.018080724,9.996769,0.1272833,8829.429224729538,1.1496077,94.56569,0.28394634,4978.48610940679,100,0.23968025,[-0.084  1.073 -2.451 -1.788 -1.428],10.0,0.0023968022,1.3427734e-05,0.9998305,0.0028394633,0.009998304,0.16658737,-1.1174467,1.0623466
-0.2982788,168,100.0,1.0,5792599,0.09088135,-0.03654192,-0.00918604,16800,500.0,0.01,0.0169487,-1.0376098e-05,8902.053453445435,0.07128127,100.0,1.0,4999.44951186828,100,,[-0.079  1.073 -2.451 -1.788 -1.428],10.0,9.313226e-10,-1.0375977e-05,1.0,0.01,0.009999999,0.0051323436,-0.03654192,1.0
-976.52405,169,99.69075,1.1223868,5841638,16.86322,-119.06155,-0.008247084,16900,490.39,0.011223868,9.997416,0.72309846,8972.642102003098,119.3741,99.68967,0.8247781,4903.1604064391495,100,0.056622036,[-0.079  1.073 -2.451 -1.788 -1.428],10.0,0.00056622043,-1.5258789e-05,1.014855,0.008247781,0.01014855,13774.579,-119.599304,1.0031021
-0.20288086,170,100.0,1.0,5891638,0.083496094,-0.024850173,-0.008247084,17000,500.0,0.01,0.017466545,-2.4412875e-06,9045.731278657913,0.06958779,100.0,1.0,4999.4458932918005,100,,[-0.079  1.07  -2.455 -1.786 -1.427],10.0,9.313226e-10,-2.4414062e-06,1.0,0.01,0.009999999,0.004891374,-0.024850173,1.0
-973.6308,171,99.84289,1.1301706,5940638,19.752197,-119.060036,-0.008383558,17100,490.0,0.011301706,9.997068,0.27868128,9116.134973287582,137.67848,99.87319,0.9084571,4899.177290740416,100,0.035798386,[-0.079  1.07  -2.455 -1.786 -1.427],10.0,0.0003579838,1.2207031e-05,1.0046588,0.009084571,0.010046588,18803.451,-119.24492,1.0015736
-983.35767,172,99.961174,1.0687146,5990125,10.034668,-120.395065,-0.008854184,17200,494.87,0.010687146,9.997459,0.06454736,9188.720093250275,98.831245,99.95588,0.92837614,4947.964889100353,100,0.021093015,[-0.079  1.072 -2.459 -1.789 -1.427],10.0,0.00021093014,-5.9814454e-05,1.0039399,0.0092837615,0.010039398,9818.677,-120.436295,1.0003884
-973.43787,173,99.99211,1.0363523,6039570,9.973511,-119.21599,-0.008729141,17300,494.45,0.010363523,9.997053,0.010016441,9260.354340791702,97.834785,99.991425,0.9834725,4943.667057444968,100,0.009265922,[-0.079  1.072 -2.459 -1.789 -1.428],10.0,9.265922e-05,-1.8310548e-05,1.000985,0.009834725,0.01000985,9666.827,-119.22132,1.0000789
-0.29821777,174,100.0,1.0,6089570,0.09320068,-0.03649111,-0.008729141,17400,500.0,0.01,0.016729355,3.2958575e-05,9331.765468120575,0.07295451,100.0,1.0,4999.476484723434,100,,[-0.079  1.072 -2.459 -1.789 -1.428],10.0,9.313226e-10,3.2958986e-05,1.0,0.01,0.009999999,0.0053761224,-0.03649111,1.0
-983.3116,175,99.976166,1.0520769,6139017,10.069397,-120.415825,-0.0087421695,17500,494.47,0.010520769,9.997082,0.02911377,9402.863645553589,98.82743,99.975945,0.9575152,4943.873636176364,100,0.015551441,[-0.079  1.072 -2.459 -1.789 -1.428],10.0,0.00015551447,1.2207031e-05,1.0025767,0.009575152,0.010025767,9861.351,-120.43057,1.0002384
-973.38635,176,99.943146,1.0607873,6188427,10.016357,-119.18517,-0.0088070445,17600,494.1,0.010607873,9.996998,0.063723624,9473.38181257248,97.83241,99.9515,0.9452832,4940.154014599116,100,0.02207389,[-0.079  1.072 -2.459 -1.789 -1.428],10.0,0.00022073886,-5.3100586e-05,1.0020154,0.009452832,0.010020154,9581.529,-119.21505,1.0005689
-983.3139,177,99.98961,1.0353185,6237867,10.072327,-120.42466,-0.008846214,17700,494.4,0.010353184,9.996592,0.01245594,9544.643195152283,98.827385,99.98906,0.97620684,4943.058248102325,100,0.010478967,[-0.079  1.072 -2.459 -1.79  -1.428],10.0,0.00010478962,-5.1879884e-05,1.0013807,0.009762068,0.010013807,9865.855,-120.43092,1.000104
-7.9259033,178,100.0,1.0,6287692,0.25994873,-0.9707143,-0.008846214,17800,498.25,0.01,9.99626,6.717397e-06,9616.610021352768,0.9731382,100.0,1.0,4981.462694485852,100,,[-0.079  1.072 -2.459 -1.79  -1.428],10.0,9.313226e-10,6.713867e-06,1.0,0.01,0.009999999,0.9565636,-0.9707143,1.0
-811.32086,179,99.66454,1.158127,6337103,8.400696,-98.95911,-0.010241512,17900,494.11,0.011581269,9.997009,0.5740886,9687.837806224823,81.544266,99.68833,0.87069845,4940.258818148009,100,0.056196194,[-0.079  1.072 -2.459 -1.79  -1.428],10.0,0.00056196196,-7.995605e-05,1.0050312,0.008706984,0.010050313,5884.798,-99.366196,1.0033659
-973.51697,180,99.623566,1.193479,6386097,19.876465,-118.99848,-0.01138583,18000,489.94,0.011934789,9.997047,0.45755744,9759.359939336777,138.36284,99.427284,0.79104996,4898.572979433104,100,0.0766526,[-0.079  1.074 -2.465 -1.79  -1.429],10.0,0.000766526,-2.2583008e-05,1.0099711,0.007910499,0.010099712,18853.27,-119.23102,1.0037786
-983.30963,181,99.94693,1.0509619,6435544,10.078003,-120.36615,-0.0118204625,18100,494.47,0.010509619,9.99699,0.096164495,9831.268280744553,98.827515,99.94489,0.9517964,4943.85395583826,100,0.023610277,[-0.078  1.07  -2.463 -1.786 -1.43 ],10.0,0.00023610277,9.155274e-06,1.0054929,0.009517964,0.010054929,9789.4795,-120.430336,1.000531
-1.100769,182,100.0,1.0,6485525,0.117004395,-0.1348967,-0.0118204625,18200,499.81,0.01,9.997406,-8.0567086e-05,9904.019600868225,0.14708996,100.0,1.0,4997.34768036465,100,,[-0.078  1.068 -2.463 -1.784 -1.431],10.0,9.313226e-10,-8.056641e-05,1.0,0.01,0.009999999,0.021853996,-0.1348967,1.0
-1.72229,183,100.0,1.0,6535502,0.10772705,-0.21088715,-0.0118204625,18300,499.77,0.01,9.997967,4.9442606e-05,9974.42371058464,0.18798658,100.0,1.0,4997.084081533264,100,,[-0.078  1.068 -2.463 -1.784 -1.431],10.0,9.313226e-10,4.9438477e-05,1.0,0.01,0.009999999,0.035695918,-0.21088715,1.0
-836.35474,184,98.84179,1.2483232,6584961,8.595032,-101.63503,-0.013010554,18400,494.59,0.012483232,9.99655,1.3954746,10045.430220842361,84.05735,99.00865,0.7350259,4944.94152554976,100,0.10074984,[-0.078  1.068 -2.463 -1.784 -1.431],10.0,0.0010074984,-3.4179688e-05,1.0068744,0.0073502585,0.010068744,5072.6704,-102.43216,1.0117178
-975.0857,185,99.22645,1.2281067,6633981,18.306763,-118.62089,-0.014050608,18500,490.2,0.012281067,9.997131,1.266829,10116.3861246109,128.02348,99.19626,0.798137,4901.19354318155,100,0.09074453,[-0.078  1.066 -2.467 -1.786 -1.432],10.0,0.00090744527,2.746582e-05,1.0081068,0.00798137,0.010081069,14880.346,-119.423096,1.0077958
-0.21472168,186,100.0,1.0,6683981,0.101135254,-0.026246049,-0.014050608,18600,500.0,0.01,0.01922512,5.1880255e-05,10189.020211696625,0.07106145,100.0,1.0,4999.495369483137,100,,[-0.078  1.06  -2.482 -1.781 -1.433],10.0,9.313226e-10,5.1879884e-05,1.0,0.01,0.009999999,0.0051007373,-0.026246049,1.0
-4.054016,187,100.0,1.0,6733895,0.15924072,-0.4964989,-0.014050608,18700,499.14,0.01,9.997665,1.4655059e-05,10260.104286193848,0.5339991,100.0,1.0,4990.7083828986215,100,,[-0.078  1.06  -2.482 -1.781 -1.433],10.0,9.313226e-10,1.4648437e-05,1.0,0.01,0.009999999,0.28803533,-0.4964989,1.0
-11.292114,188,96.862175,2.24226,6783734,0.26141357,-1.3010747,-0.014716441,18800,498.39,0.022422599,9.99704,0.10414349,10331.730416297913,1.211573,96.41272,0.27201554,4983.057594753221,100,0.19738008,[-0.078  1.06  -2.482 -1.781 -1.433],10.0,0.0019738006,5.6152345e-05,1.0232658,0.0027201553,0.01023266,0.17690974,-1.3829398,1.0323948
-445.55713,189,98.775536,1.2871495,6833313,4.5964966,-53.690437,-0.016016535,18900,495.79,0.012871495,9.997992,1.2161328,10403.145106315613,44.780235,98.869255,0.74417907,4957.2956551710195,100,0.10864663,[-0.074  1.061 -2.482 -1.781 -1.434],10.0,0.0010864664,2.746582e-05,1.015932,0.0074417903,0.010159319,1135.9579,-54.569355,1.0123965
-968.2112,190,99.22799,1.2784891,6881824,25.180542,-117.3901,-0.017381975,19000,485.11,0.012784891,9.996328,1.6514696,10473.189499139786,144.23334,99.17057,0.7426495,4850.109157117869,100,0.09210122,[-0.074  1.056 -2.497 -1.779 -1.435],10.0,0.0009210122,-2.0751953e-05,1.0070838,0.0074264947,0.010070838,19024.084,-118.58119,1.0077802
-0.2800293,191,100.0,1.0,6931824,0.089782715,-0.034259215,-0.017381975,19100,500.0,0.01,0.017655373,3.7231017e-05,10546.538355588913,0.06256573,100.0,1.0,4999.517350512809,100,,[-0.075  1.054 -2.504 -1.78  -1.436],10.0,9.313226e-10,3.7231446e-05,1.0,0.01,0.009999999,0.0039540105,-0.034259215,1.0
-6.646179,192,100.0,1.0,6981743,0.1776123,-0.8140601,-0.017381975,19200,499.19,0.01,9.997637,-7.263757e-05,10617.481852054596,0.67814964,100.0,1.0,4991.201472468639,100,,[-0.075  1.054 -2.504 -1.78  -1.436],10.0,9.313226e-10,-7.263184e-05,1.0,0.01,0.009999999,0.4645323,-0.8140601,1.0
-7.460327,193,95.84476,1.4100821,7031616,0.20648193,-0.85468054,-0.017862085,19300,498.73,0.014100821,9.997644,0.07861529,10688.75667500496,0.8875287,96.27928,0.26256952,4986.602384819259,100,0.19605291,[-0.075  1.054 -2.504 -1.78  -1.436],10.0,0.001960529,-2.0751953e-05,0.99730194,0.0026256952,0.009973018,0.115033515,-0.9137205,1.0433539
-0.19012451,194,100.0,1.0,7081616,0.09698486,-0.023308594,-0.017862085,19400,500.0,0.01,0.014860153,-2.3192726e-05,10761.010246515274,0.069050156,100.0,1.0,4999.498539039815,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,-2.3193359e-05,1.0,0.01,0.009999999,0.004816085,-0.023308594,1.0
-1.7096558,195,100.0,1.0,7131595,0.119384766,-0.20939228,-0.017862085,19500,499.79,0.01,9.997911,-3.0511292e-06,10832.122143745422,0.18614899,100.0,1.0,4997.272740350011,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,-3.0517579e-06,1.0,0.01,0.009999999,0.035001457,-0.20939228,1.0
-0.2962036,196,100.0,1.0,7181595,0.10040283,-0.03625297,-0.017862085,19600,500.0,0.01,0.016728401,2.4414388e-05,10903.870332479477,0.07950199,100.0,1.0,4999.493687723122,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,2.4414063e-05,1.0,0.01,0.009999999,0.0063844104,-0.03625297,1.0
-0.29644775,197,100.0,1.0,7231595,0.103271484,-0.036371984,-0.017862085,19700,500.0,0.01,0.017960548,-6.469677e-05,10975.07668685913,0.07409828,100.0,1.0,4999.501709252946,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,-6.469726e-05,1.0,0.01,0.009999999,0.005546015,-0.036371984,1.0
-0.2498169,198,100.0,1.0,7281595,0.095214844,-0.030643195,-0.017862085,19800,500.0,0.01,0.015617371,-4.6998088e-05,11043.574358940125,0.071299575,100.0,1.0,4999.476857875144,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,-4.699707e-05,1.0,0.01,0.009999999,0.005134979,-0.030643195,1.0
-973.4784,199,99.99595,1.0184784,7331097,9.926147,-119.22347,-0.017784668,19900,495.02,0.0101847835,9.997967,0.0052114725,11110.270198583603,97.83828,99.99638,0.98342025,4949.5944292486565,100,0.006013469,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,6.0134687e-05,-4.272461e-06,1.0003589,0.009834202,0.010003588,9665.791,-119.22628,1.0000405
-4.324829,200,100.0,1.0,7381047,0.14361572,-0.529702,-0.017784668,20000,499.5,0.01,9.997934,-2.0747888e-05,11177.732209920883,0.440397,100.0,1.0,4994.375985719732,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,-2.0751953e-05,1.0,0.01,0.009999999,0.19590859,-0.529702,1.0
-983.368,201,100.01098,1.0054823,7430548,10.014404,-120.42757,-0.017812956,20100,495.01,0.010054823,9.998053,0.003311038,11243.829977273941,98.83222,99.99924,0.98483074,4949.511410512765,100,0.0027446959,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,2.7446935e-05,2.4414062e-06,1.0003514,0.009848307,0.010003515,9866.8125,-120.43749,0.9998902
-2.790039,202,100.0,1.0,7480498,0.13586426,-0.34171534,-0.017812956,20200,499.5,0.01,9.9975395,-6.7148358e-06,11310.654635190964,0.31207484,100.0,1.0,4994.276771044979,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,-6.713867e-06,1.0,0.01,0.009999999,0.098374456,-0.34171534,1.0
-0.19610596,203,100.0,1.0,7530498,0.093933105,-0.023997836,-0.017812956,20300,500.0,0.01,0.01624775,2.0140782e-05,11377.751344203949,0.072113305,100.0,1.0,4999.491680290336,100,,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,9.313226e-10,2.0141602e-05,1.0,0.01,0.009999999,0.005252858,-0.023997836,1.0
-983.3482,204,99.97122,1.0842258,7579992,10.038635,-120.40818,-0.017410701,20400,494.94,0.010842257,9.997566,0.04421842,11443.524070978165,98.83025,99.96742,0.97267556,4948.688113204736,100,0.018129041,[-0.07   1.054 -2.504 -1.781 -1.437],10.0,0.00018129044,2.746582e-05,1.0041413,0.009726755,0.010041413,9860.012,-120.43505,1.0002879
-0.16204834,205,100.0,1.0,7629992,0.097351074,-0.019878525,-0.017410701,20500,500.0,0.01,0.017349243,-3.1738542e-05,11510.570260286331,0.06411913,100.0,1.0,4999.500510683576,100,,[-0.07   1.053 -2.504 -1.782 -1.436],10.0,9.313226e-10,-3.173828e-05,1.0,0.01,0.009999999,0.0041527906,-0.019878525,1.0
-973.44006,206,99.90915,1.1035888,7678994,19.953247,-119.116104,-0.017366327,20600,490.02,0.0110358875,9.997623,0.15966976,11576.003585338593,139.06287,99.88182,0.92276585,4899.512582028578,100,0.034529723,[-0.07   1.053 -2.504 -1.782 -1.436],10.0,0.00034529725,-3.0517579e-06,1.0038452,0.009227659,0.010038452,19376.895,-119.22159,1.0009093
-973.5377,207,99.92813,1.0882826,7727997,19.850647,-119.1183,-0.017914362,20700,490.03,0.010882826,9.997601,0.1581071,11643.070148944855,138.36574,99.916084,0.93497145,4899.609106434507,100,0.02915036,[-0.07   1.051 -2.504 -1.779 -1.436],10.0,0.0002915036,7.751465e-05,1.0057718,0.009349714,0.010057717,19259.426,-119.23346,1.0007192
-827.97046,208,99.62643,1.1188998,7777485,8.469971,-101.00634,-0.018686377,20800,494.88,0.011188998,9.997578,0.5888679,11710.730066776276,83.21456,99.58985,0.79322165,4948.096072141785,100,0.0640008,[-0.07   1.048 -2.504 -1.777 -1.437],10.0,0.00064000796,-4.3945314e-05,0.9972851,0.007932216,0.009972851,6016.3916,-101.405304,1.0037497
-0.24517822,209,100.0,1.0,7827485,0.10107422,-0.030009158,-0.018686377,20900,500.0,0.01,0.016073227,1.8921099e-05,11778.040625333786,0.065172166,100.0,1.0,4999.511044234155,100,,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,9.313226e-10,1.8920899e-05,1.0,0.01,0.009999999,0.0042903144,-0.030009158,1.0
-0.21655273,210,100.0,1.0,7877484,0.08392334,-0.026491668,-0.018686377,21000,499.99,0.01,9.998133,3.0517229e-05,11844.88484120369,0.063717164,100.0,1.0,4999.321277203239,100,,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,9.313226e-10,3.0517578e-05,1.0,0.01,0.009999999,0.0041008857,-0.026491668,1.0
-0.2904663,211,100.0,1.0,7927484,0.08483887,-0.03561805,-0.018686377,21100,500.0,0.01,0.01787281,-4.333505e-05,11911.836238384247,0.06126254,100.0,1.0,4999.506341160592,100,,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,9.313226e-10,-4.333496e-05,1.0,0.01,0.009999999,0.0037910086,-0.03561805,1.0
-983.3689,212,99.98353,1.0462509,7976985,10.022766,-120.4276,-0.018622858,21200,495.01,0.0104625095,9.998077,0.019928783,11977.934615373611,98.832306,99.98391,0.9583639,4949.520644719709,100,0.012711083,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,0.00012711082,-9.155274e-06,1.0019946,0.009583639,0.010019945,9866.493,-120.437614,1.0001647
-973.4932,213,99.98594,1.029489,8026487,9.924255,-119.2187,-0.018890252,21300,495.02,0.01029489,9.998064,0.017767608,12043.985669374466,97.839775,99.98236,0.9708131,4949.611974000146,100,0.013281241,[-0.069  1.045 -2.512 -1.775 -1.438],10.0,0.00013281239,-1.3427734e-05,1.0000129,0.009708131,0.010000128,9635.324,-119.2281,1.0001407
-0.21063232,214,100.0,1.0,8076487,0.08843994,-0.025845306,-0.018890252,21400,500.0,0.01,0.01748848,-4.8218324e-05,12111.397834539413,0.06437752,100.0,1.0,4999.520272972008,100,,[-0.069  1.045 -2.512 -1.775 -1.438],10.0,9.313226e-10,-4.8217775e-05,1.0,0.01,0.009999999,0.0041863276,-0.025845306,1.0
-983.31757,215,99.96242,1.1033425,8125944,10.080383,-120.4004,-0.018659897,21500,494.57,0.011033425,9.997118,0.053557217,12178.11864733696,98.82781,99.93787,0.94694364,4944.883069709955,100,0.025071459,[-0.069  1.045 -2.512 -1.775 -1.438],10.0,0.00025071454,6.164551e-05,1.0054222,0.0094694365,0.010054222,9861.343,-120.43126,1.000376
-0.25408936,216,100.0,1.0,8175944,0.081970215,-0.03109444,-0.018659897,21600,500.0,0.01,0.017523766,2.502487e-05,12246.021745920181,0.059320115,100.0,1.0,4999.507762690084,100,,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,9.313226e-10,2.5024414e-05,1.0,0.01,0.009999999,0.0035544203,-0.03109444,1.0
-0.23999023,217,100.0,1.0,8225944,0.0982666,-0.029343244,-0.018659897,21700,500.0,0.01,0.017808914,4.9438793e-05,12312.997144937515,0.07518716,100.0,1.0,4999.484457521387,100,,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,9.313226e-10,4.9438477e-05,1.0,0.01,0.009999999,0.005710211,-0.029343244,1.0
-0.3050537,218,100.0,1.0,8275944,0.08404541,-0.03743759,-0.018659897,21800,500.0,0.01,0.018405914,-7.629287e-05,12379.712371110916,0.07172547,100.0,1.0,4999.5261126770565,100,,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,9.313226e-10,-7.6293945e-05,1.0,0.01,0.009999999,0.0051965094,-0.03743759,1.0
-963.70135,219,99.7138,1.117575,8324885,19.702454,-117.80909,-0.02001999,21900,489.41,0.01117575,9.996874,0.38899666,12445.63355088234,136.96893,99.72108,0.8827945,4893.231003462036,100,0.05335955,[-0.07   1.045 -2.512 -1.775 -1.438],10.0,0.0005335955,-4.272461e-06,1.0089353,0.008827945,0.010089352,18547.445,-118.02883,1.0028702
-0.32458496,220,100.0,1.0,8374885,0.08874512,-0.039743613,-0.02001999,22000,500.0,0.01,0.017777443,9.765616e-06,12513.813796043396,0.067866996,100.0,1.0,4999.510694293304,100,,[-0.07   1.043 -2.514 -1.772 -1.439],10.0,9.313226e-10,9.765625e-06,1.0,0.01,0.009999999,0.0046524536,-0.039743613,1.0
-827.9203,221,99.798256,1.1296136,8424313,8.549255,-101.2211,-0.019845648,22100,494.28,0.011296136,9.997175,0.28045076,12579.479905843735,83.21266,99.74645,0.8618127,4941.995155148669,100,0.050373834,[-0.07   1.043 -2.514 -1.772 -1.439],10.0,0.00050373835,-1.586914e-05,0.9991303,0.008618127,0.009991303,6515.3613,-101.39913,1.0020216
-0.22723389,222,100.0,1.0,8474313,0.07751465,-0.027825473,-0.019845648,22200,500.0,0.01,0.015743256,4.8826914e-06,12647.159264326096,0.062951125,100.0,1.0,4999.525397040652,100,,[-0.07   1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,4.8828124e-06,1.0,0.01,0.009999999,0.004002873,-0.027825473,1.0
