EmpiricalD2,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,EpRewMean,MeanIWNorm,EntropyCoefficient,MinIW,MeanIW,TimestepsSoFar,Weights,EpLenMean,MaxIW,InitialBound,Bound,StdIWNorm,ReturnMeanIW,InitialReturnMax,ESSClassic,MeanEntropy,Iteration,StdIW,TimeElapsed,InitialReturnStd,InitialReturnMean,MaxIWNorm,ESSRenyi,J_sample_variance,ReturnStepMax,InitialReturnMin,EpThisIter
1.0019488,14600,9.897301,0.0087197935,1990.6147862381265,0.009957242,,0.87197936,0.9957242,2122476,[-1.131  2.647 -2.71  -3.226 -1.041],200.09,1.095336,-102.25752,-102.15415,0.00045369365,0.2028848,145.85193,99.7928,0.3761346,146,0.04536936,3508.7428510189056,98.85187,-7.5683594e-05,0.010953359,99.8055,9908.478,10.0,-834.9285,100
1.0094993,14700,9.898363,0.008330387,2005.1471817230401,0.010011283,,0.8330387,1.0011282,2142630,[-1.13   2.645 -2.709 -3.224 -1.043],201.54,1.2618871,-102.68824,-102.0762,0.0009386593,1.0986068,127.70734,99.12857,0.37521878,147,0.09386593,3538.574074745178,99.36588,,0.0126188705,99.059006,10143.407,10.0,-838.4459,100
1.0173018,14800,9.899616,0.0069285086,2010.9432148455755,0.010174939,,0.6928509,1.0174941,2162841,[-1.128  2.647 -2.709 -3.23  -1.044],202.11,1.2989829,-101.80965,-100.099014,0.0012643783,2.5875401,162.10162,98.47933,0.37147468,148,0.12643784,3572.6354174613953,155.48799,-6.1035156e-05,0.012989828,98.29925,24454.906,10.0,-831.2717,100
1.0122211,14900,9.894295,0.007705694,1929.3396926960545,0.010130749,,0.77056944,1.0130749,2182237,[-1.129  2.655 -2.719 -3.234 -1.047],193.96,1.2472755,-102.257454,-101.39301,0.0010333075,1.4874372,129.01929,98.970375,0.3750216,149,0.103330754,3604.3206577301025,128.35396,4.1503907e-05,0.012472754,98.79265,16613.277,10.0,-834.92896,100
1.0155158,15000,9.897665,0.0077856015,1986.571974938827,0.010188875,,0.77856016,1.0188874,2202205,[-1.127  2.652 -2.718 -3.225 -1.044],199.68,1.4906555,-100.89575,-99.78164,0.0012655127,1.8938596,133.9223,98.480736,0.36963025,150,0.12655127,3639.836928129196,194.63237,2.2583008e-05,0.014906555,98.47212,37904.89,10.0,-823.81055,100
1.4493712,15100,9.900972,0.0021652235,2061.8290999136398,0.010849752,,0.21652235,1.0849752,2222926,[-1.127  2.654 -2.726 -3.221 -1.049],207.21,4.071164,-21.7621,-16.351093,0.007552845,9.848186,126.47461,67.3583,0.3654798,151,0.7552845,3675.6517357826233,56.308582,-6.286621e-05,0.04071164,68.99544,5445.3984,10.0,-177.68628,100
1.0114602,15200,9.898935,0.0075491774,2018.4376688283594,0.009892812,,0.75491774,0.98928124,2243213,[-1.113  2.66  -2.727 -3.212 -1.053],202.87,1.2692239,-103.32342,-102.58617,0.0011171086,1.3275818,136.65778,98.740944,0.36306426,152,0.11171087,3708.2127091884613,130.9988,-3.234863e-05,0.012692239,98.86697,17459.738,10.0,-843.6319,100
3813.456,15300,9.902027,5.2450964e-09,2081.6396572104404,0.51043195,,5.2450963e-07,51.043198,2264132,[-1.113  2.666 -2.726 -3.21  -1.056],209.19,5007.715,-14.147761,1110.6118,4.9818015,1984.2811,115.51599,1.0388849,0.29256874,153,498.18024,3751.3183250427246,51.33844,1.2207031e-06,50.07715,0.026222933,383360000.0,10.0,-104.74774,100
1.0045792,15400,9.908352,0.008211764,2232.1081485045606,0.009993291,,0.8211764,0.9993292,2286556,[-1.104  2.748 -2.716 -3.128 -1.126],224.24,1.2405239,-107.24872,-106.95907,0.00070612674,0.5348731,112.666565,99.5032,0.29355142,154,0.07061268,3792.16233253479,99.30362,-4.8217775e-05,0.012405239,99.54417,9941.178,10.0,-875.6817,100
1.0057273,15500,9.906374,0.007998091,2186.6015372124743,0.010097371,,0.79980916,1.0097373,2308525,[-1.105  2.75  -2.716 -3.126 -1.125],219.69,1.1965125,-105.75863,-105.41793,0.0006736214,0.6430898,120.95148,99.55692,0.2913884,155,0.067362145,3824.464272260666,131.37546,-2.8076172e-05,0.011965124,99.430534,17438.098,10.0,-863.5153,100
1.0062773,15600,9.906561,0.008167079,2188.612228785646,0.010043318,,0.81670785,1.0043318,2330514,[-1.105  2.753 -2.716 -3.123 -1.128],219.89,1.2062061,-106.122345,-105.79668,0.0008327609,0.65820694,119.75696,99.317184,0.2896448,156,0.083276086,3868.325005531311,130.38007,-1.4038086e-05,0.012062061,99.37618,17170.758,10.0,-866.48517,100
1.6744056,15700,9.908829,0.0013947485,2245.5023287342933,0.011293722,,0.13947485,1.1293722,2353072,[-1.106  2.757 -2.718 -3.123 -1.129],225.58,4.7023363,-14.655241,-10.300312,0.008526236,8.663418,99.27026,63.6961,0.29519153,157,0.85262364,3916.3486025333405,46.020386,1.586914e-05,0.047023363,59.722687,3858.0278,10.0,-119.65967,100
1.0079839,15800,9.904936,0.00809926,2151.4117460237703,0.010089039,,0.80992603,1.0089039,2374689,[-1.093  2.768 -2.711 -3.117 -1.124],216.17,1.2527752,-105.09964,-103.99934,0.0009645939,1.5189489,119.81818,99.09419,0.29808939,158,0.096459396,3957.1794950962067,144.42323,-6.8359375e-05,0.012527752,99.20793,20950.117,10.0,-858.1344,100
1.011003,15900,9.916536,0.008188593,2434.480739757934,0.010036148,,0.81885934,1.0036148,2399136,[-1.089  2.761 -2.72  -3.111 -1.121],244.47,1.3608263,-109.11305,-108.5542,0.0010873795,1.1574526,102.41461,98.83973,0.30066738,159,0.10873795,4002.1744256019592,102.494965,-3.90625e-05,0.013608262,98.911674,10623.988,10.0,-890.904,100
1.0193908,16000,9.907871,0.007669116,2228.1753626299674,0.010026553,,0.7669116,1.0026551,2421521,[-1.088  2.764 -2.716 -3.11  -1.118],223.85,1.5496689,-107.10327,-106.03557,0.0014247639,2.1011157,114.881714,98.02074,0.30455914,160,0.14247638,4045.977830886841,99.04133,-1.3427734e-05,0.015496689,98.0978,10189.893,10.0,-874.4944,100
1.0039837,16100,9.911911,0.007548376,2333.959359780203,0.00994478,,0.75483763,0.9944779,2444964,[-1.09   2.77  -2.721 -3.108 -1.114],234.43,1.1372993,-81.18868,-80.34778,0.00062754075,1.0024233,104.94806,99.60336,0.30333808,161,0.06275407,4095.3148448467255,81.56649,-1.953125e-05,0.011372993,99.60321,6333.711,10.0,-662.9026,100
1.0115129,16200,9.913696,0.0077633797,2354.0820857220033,0.009924237,,0.776338,0.9924237,2468607,[-1.09   2.773 -2.736 -3.108 -1.116],236.43,1.2642229,-107.50034,-106.77433,0.0010267633,1.3430613,105.6366,98.94093,0.30740368,162,0.102676325,4145.237176656723,98.01964,9.765625e-06,0.012642228,98.86182,9706.94,10.0,-877.73663,100
1.0086685,16300,9.909315,0.007872914,2242.470759929031,0.009898368,,0.7872914,0.9898368,2491134,[-1.089  2.773 -2.736 -3.109 -1.112],225.27,1.3180761,-106.37433,-105.911644,0.0009913323,0.9227641,124.78168,99.00694,0.30948043,163,0.09913323,4190.922719955444,131.37564,2.0751953e-05,0.013180761,99.140594,17740.398,10.0,-868.5429,100
1.0129467,16400,9.911781,0.007199698,2327.472924570943,0.009986746,,0.7199698,0.9986747,2514512,[-1.087  2.774 -2.736 -3.108 -1.109],233.78,1.3324492,-106.701614,-105.98715,0.0011573043,1.4029807,112.07135,98.6749,0.3049379,164,0.11573043,4239.226474285126,104.11808,1.586914e-05,0.013324492,98.72188,10810.189,10.0,-871.21515,100
1.0093857,16500,9.906694,0.0075006015,2200.67151046755,0.010058127,,0.75006014,1.0058129,2536622,[-1.088  2.776 -2.736 -3.106 -1.114],221.1,1.5037608,-106.93525,-106.549,0.0010704625,0.88685983,111.68219,98.88001,0.30384114,165,0.107046254,4284.617548942566,98.46349,-4.8828126e-05,0.015037607,99.07016,9858.036,10.0,-873.12225,100
1.0273978,16600,9.909435,0.006517466,2264.2840169253923,0.010137171,,0.65174663,1.013717,2559368,[-1.087  2.779 -2.737 -3.103 -1.115],227.46,1.4774953,-105.67429,-104.1245,0.0018436416,2.9876342,112.24304,96.79824,0.30004063,166,0.18436415,4326.647187709808,125.40104,9.155274e-06,0.014774953,97.33329,16185.208,10.0,-862.827,100
1.0151383,16700,9.907715,0.0073217615,2222.482409447067,0.010120114,,0.7321762,1.0120114,2581696,[-1.084  2.778 -2.729 -3.098 -1.119],223.28,1.5449736,-107.19694,-106.3806,0.0013428236,1.6247787,112.28937,98.26983,0.29920113,167,0.13428237,4370.210894346237,97.922646,9.643555e-05,0.015449735,98.50875,10105.159,10.0,-875.26013,100
1.0032846,16800,9.913061,0.008587923,2360.577884747151,0.009954135,,0.8587923,0.99541354,2605405,[-1.084  2.781 -2.734 -3.107 -1.12 ],237.09,1.1158336,-108.589325,-108.35886,0.0005788591,0.40862137,98.57294,99.662964,0.29894978,168,0.05788592,4419.71928858757,100.381905,-4.8217775e-05,0.011158336,99.672615,10194.625,10.0,-886.62775,100
1.0044295,16900,9.911831,0.008704168,2323.694422975731,0.010052574,,0.87041676,1.0052574,2628745,[-1.086  2.784 -2.734 -3.108 -1.12 ],233.4,1.2003238,-107.31566,-107.03837,0.0006069592,0.51469445,115.25226,99.636795,0.29956722,169,0.060695916,4461.78800868988,132.63727,-1.2207031e-05,0.012003238,99.559006,17829.354,10.0,-876.2286,100
1.0260508,17000,9.912489,0.0067414697,2320.7844455260565,0.010308955,,0.674147,1.0308956,2652055,[-1.085  2.784 -2.734 -3.111 -1.119],233.1,1.7324224,-106.42327,-104.475876,0.0019840356,3.3246684,124.39789,96.42833,0.2998938,170,0.19840358,4509.200035572052,157.71994,-1.4038086e-05,0.017324222,97.46106,25574.828,10.0,-868.9422,100
1.003078,17100,9.913778,0.008295672,2358.372883124576,0.010011855,,0.82956725,1.0011854,2675741,[-1.078  2.774 -2.731 -3.109 -1.119],236.86,1.1101125,-105.86545,-105.322075,0.0005407125,0.706125,118.97705,99.70917,0.29785836,171,0.054071255,4555.180994510651,144.45467,-3.479004e-05,0.011101125,99.693146,20681.102,10.0,-864.3874,100
1.0079854,17200,9.910168,0.007902386,2286.6688042761593,0.0099945115,,0.7902386,0.99945116,2698711,[-1.08   2.776 -2.738 -3.11  -1.121],229.7,1.2822804,-106.78221,-106.29899,0.00090288353,0.90867364,117.956665,99.19051,0.29452214,172,0.090288356,4600.04004573822,132.88535,-4.4555665e-05,0.012822804,99.207794,17579.297,10.0,-871.8727,100
1.0057566,17300,9.908352,0.00849833,2237.98286243579,0.009989474,,0.849833,0.9989475,2721194,[-1.079  2.777 -2.74  -3.109 -1.124],224.83,1.2342536,-106.53217,-106.08518,0.0007050988,0.7532077,114.74945,99.50427,0.29626423,173,0.07050988,4641.5952887535095,125.99442,2.5634765e-05,0.012342536,99.427635,15085.565,10.0,-869.8317,100
1.0296493,17400,9.9108925,0.00513407,2301.08510790105,0.010402601,,0.513407,1.0402602,2744308,[-1.074  2.762 -2.756 -3.097 -1.123],231.14,1.5927104,-107.10171,-105.6232,0.0018651434,3.0546646,117.48248,96.88543,0.28908893,174,0.18651433,4688.890906095505,132.78482,1.2817382e-05,0.015927104,97.12045,18498.477,10.0,-874.4819,100
1.0193665,17500,9.910788,0.0068143695,2297.0915248950773,0.009829511,,0.68143696,0.9829511,2767382,[-1.074  2.764 -2.756 -3.095 -1.13 ],230.74,1.478932,-91.72859,-90.80303,0.0013143308,1.8095012,104.68585,98.24348,0.28931478,175,0.13143308,4736.455593347549,90.39108,-2.9907227e-05,0.01478932,98.10014,7453.093,10.0,-748.9606,100
1.204178,17600,9.911932,0.0025931993,2309.271003141973,0.009504432,,0.25931993,0.9504432,2790577,[-1.073  2.768 -2.756 -3.09  -1.13 ],231.95,2.9229581,-12.761934,-10.964418,0.0045470814,3.039796,104.20001,81.37472,0.272131,176,0.4547081,4782.847828388214,43.531876,-8.972168e-05,0.029229581,83.044205,2076.6597,10.0,-83.6344,100
1.0017045,17700,9.915348,0.008808436,2399.880683927873,0.009962617,,0.88084364,0.9962618,2814678,[-1.069  2.773 -2.756 -3.092 -1.147],241.01,1.0930837,-108.783966,-108.5403,0.00042572853,0.3363065,105.12598,99.81772,0.27050966,177,0.042572856,4833.368540048599,101.33209,-4.2114258e-05,0.010930837,99.82984,10369.71,10.0,-888.21704,100
1.0169041,17800,9.908775,0.007882196,2249.4781826191174,0.010054081,,0.7882197,1.0054082,2837276,[-1.07   2.776 -2.756 -3.095 -1.148],225.98,1.492399,-106.22269,-105.24607,0.0013099919,1.87063,112.279785,98.330696,0.2726124,178,0.1309992,4880.4232811927795,100.845535,-2.746582e-05,0.01492399,98.337685,10174.552,10.0,-867.3044,100
1.0108194,17900,9.914282,0.0073300516,2370.6793183603195,0.010071147,,0.73300517,1.0071148,2861085,[-1.068  2.773 -2.756 -3.1   -1.146],238.09,1.2669963,-108.02375,-107.41913,0.00087900745,1.1873299,111.27478,99.24398,0.27563474,179,0.08790075,4928.7294590473175,126.410385,-0.00010253906,0.012669962,98.929634,15997.139,10.0,-882.0094,100
1.029718,18000,9.909834,0.0050848196,2271.298599267758,0.010345307,,0.508482,1.0345308,2883901,[-1.066  2.772 -2.756 -3.101 -1.143],228.16,1.5918796,-105.523605,-104.35433,0.0019559432,2.7258148,118.23334,96.548805,0.28246394,180,0.19559431,4975.856236934662,124.20788,3.967285e-05,0.015918795,97.11396,16944.734,10.0,-861.5969,100
1.2789229,18100,9.910986,0.002563862,2303.4845597969443,0.009413625,,0.2563862,0.94136244,2907039,[-1.064  2.772 -2.768 -3.102 -1.136],231.38,2.2671251,-13.125961,-10.328106,0.0042629396,4.5159755,76.82007,82.98263,0.2838487,181,0.42629397,5024.613744497299,41.87277,1.8310546e-06,0.02267125,78.190796,1679.5675,10.0,-107.173035,100
1.0079126,18200,9.914228,0.0077332924,2371.7688302709676,0.010109973,,0.77332926,1.0109973,2930859,[-1.065  2.793 -2.777 -3.095 -1.135],238.2,1.2582687,-107.23025,-106.8243,0.0009762276,0.8293175,107.806946,99.0762,0.2827148,182,0.09762276,5074.711954593658,100.060844,-2.5024414e-05,0.012582687,99.21495,10068.4375,10.0,-875.53107,100
1.0112338,18300,9.90906,0.007076087,2238.063192574726,0.0098029,,0.7076087,0.98029006,2953342,[-1.064  2.796 -2.778 -3.092 -1.136],224.83,1.2984807,-93.77008,-91.71547,0.0011507607,2.5798304,123.09674,98.6407,0.28054488,183,0.115076065,5119.458216190338,117.70945,4.272461e-06,0.012984808,98.8891,10692.151,10.0,-765.6295,100
1.0065906,18400,9.914942,0.007868752,2410.287182164585,0.010200509,,0.78687525,1.0200509,2977548,[-1.064  2.793 -2.791 -3.095 -1.138],242.06,1.2707155,-108.9024,-108.38101,0.0008460091,0.8797054,99.19702,99.31685,0.27746528,184,0.08460091,5168.774257659912,101.58679,4.760742e-05,0.012707154,99.34525,10431.004,10.0,-889.1847,100
1.0156823,18500,9.907618,0.0071175885,2194.9000530770286,0.0099538,,0.71175885,0.9953801,2999599,[-1.065  2.797 -2.792 -3.096 -1.141],220.51,1.4757113,-104.33653,-102.160736,0.0014031883,2.9906988,141.3996,98.05148,0.27257437,185,0.14031884,5214.679376363754,174.4366,-2.8686523e-05,0.0147571135,98.45598,28776.156,10.0,-851.90393,100
1.8530586,18600,9.912182,0.0009784916,2339.466684661694,0.010103819,,0.09784916,1.0103819,3023097,[-1.065  2.799 -2.81  -3.1   -1.146],234.98,4.9150286,-12.78164,-7.7502584,0.0082655195,9.649116,87.347595,59.908215,0.2698953,186,0.826552,5263.081470966339,50.081795,7.202148e-05,0.049150284,53.964836,3717.8877,10.0,-104.36224,100
1.0278218,18700,9.9128,0.006157518,2355.8675261642834,0.010338884,,0.6157518,1.0338882,3046759,[-1.059  2.823 -2.81  -3.088 -1.149],236.62,1.5404311,-106.43405,-105.11766,0.001863097,2.7868075,113.22656,96.85482,0.26709703,187,0.1863097,5311.1859176158905,180.92993,-2.3193359e-05,0.015404311,97.29313,33608.227,10.0,-869.03015,100
1.0060563,18800,9.9158745,0.0079904655,2419.264024360478,0.010009408,,0.7990466,1.0009408,3071054,[-1.055  2.823 -2.804 -3.087 -1.152],242.95,1.1210811,-107.743805,-107.09692,0.0007021934,0.97257113,113.57556,99.51026,0.26412243,188,0.070219345,5360.2099640369415,149.12689,-7.873535e-05,0.011210811,99.39802,21260.615,10.0,-879.72375,100
1.0009489,18900,9.91374,0.009268103,2356.974253760407,0.010006623,,0.9268104,1.0006623,3094726,[-1.054  2.821 -2.817 -3.086 -1.155],236.72,1.0602418,-106.28063,-105.80076,0.0002374985,0.53027415,125.442505,99.943695,0.2638033,189,0.023749849,5408.985104084015,172.31438,-1.8920899e-05,0.010602418,99.9052,29220.541,10.0,-867.7776,100
1.0029278,19000,9.917425,0.008566958,2463.3691750494445,0.009987119,,0.8566958,0.99871194,3119462,[-1.055  2.824 -2.827 -3.089 -1.155],247.36,1.1210752,-108.22696,-107.81883,0.00050844235,0.5664276,99.695984,99.7415,0.26265913,190,0.05084424,5458.6778652668,111.27578,-7.3242186e-06,0.011210752,99.70808,11830.087,10.0,-883.6693,100
1.0129783,19100,9.918528,0.0079777865,2494.4776983889838,0.010075036,,0.79777867,1.0075036,3144509,[-1.054  2.821 -2.834 -3.088 -1.156],250.47,1.4183401,-108.14375,-107.20757,0.0012611388,1.6356733,110.35693,98.45731,0.26439542,191,0.12611389,5509.948592424393,160.88817,-2.4414062e-06,0.0141834,98.718796,26477.2,10.0,-882.99,100
1.002905,19200,9.916363,0.009290891,2454.175119218484,0.010183726,,0.92908907,1.0183728,3169154,[-1.052  2.82  -2.836 -3.082 -1.155],246.45,1.1505342,-109.14178,-108.64197,0.00046875383,0.6583103,94.60187,99.78858,0.26367247,192,0.046875384,5560.52596116066,120.12929,8.972168e-05,0.011505341,99.71034,14492.519,10.0,-891.1396,100
1.0009967,19300,9.913692,0.009174447,2379.9683300323613,0.009979125,,0.91744465,0.9979125,3193057,[-1.053  2.824 -2.841 -3.082 -1.155],239.03,1.1275265,-107.88946,-107.828865,0.00033488928,0.11435825,97.36902,99.88752,0.2636363,193,0.03348893,5608.372755765915,97.62556,1.953125e-05,0.011275265,99.90043,9665.635,10.0,-880.9138,100
1.0137639,19400,9.912497,0.0075412123,2346.0739510587723,0.010342718,,0.75412124,1.034272,3216621,[-1.053  2.824 -2.841 -3.082 -1.155],235.64,1.3353136,-107.02802,-105.68372,0.0012414838,2.0783622,116.18024,98.579666,0.25930685,194,0.124148384,5655.630023479462,147.42722,2.6245118e-05,0.013353135,98.642296,21372.525,10.0,-873.8803,100
1.0059875,19500,9.918793,0.008221095,2530.9619599830644,0.009992387,,0.8221096,0.9992387,3242034,[-1.054  2.824 -2.849 -3.083 -1.16 ],254.13,1.306639,-110.062065,-109.6593,0.00076257647,0.73181057,93.648254,99.42096,0.25936145,195,0.076257646,5706.602385997772,101.70589,3.601074e-05,0.01306639,99.40481,10479.181,10.0,-898.65326,100
1.0221758,19600,9.913092,0.0070841922,2356.6965796429954,0.010124791,,0.70841926,1.0124792,3265704,[-1.054  2.827 -2.854 -3.087 -1.16 ],236.7,1.4339327,-107.99037,-106.72162,0.0014895372,2.4595375,110.39142,97.881485,0.25710928,196,0.14895374,5755.313874959946,131.28996,-3.8452148e-05,0.014339326,97.83053,17625.445,10.0,-881.73737,100
1.0142033,19700,9.916597,0.0073764394,2432.394885854251,0.010215015,,0.73764396,1.0215017,3290130,[-1.05   2.826 -2.854 -3.091 -1.162],244.26,1.4349444,-107.48242,-106.79582,0.0013724086,1.4471655,105.75958,98.22697,0.2523566,197,0.13724086,5804.777599334717,131.10986,-3.6621095e-05,0.014349444,98.59956,16908.469,10.0,-877.58997,100
1.0078726,19800,9.912287,0.0083816005,2336.192419565106,0.010175508,,0.83816004,1.0175508,3313595,[-1.049  2.827 -2.854 -3.091 -1.167],234.65,1.2366399,-107.73663,-107.24353,0.0008724344,0.9163284,111.13159,99.27024,0.24911527,198,0.08724344,5852.576183080673,131.80736,-2.746582e-05,0.012366398,99.218895,17278.295,10.0,-879.66565,100
1.0108033,19900,9.914261,0.0077191875,2392.183376029629,0.010037197,,0.7719188,1.0037197,3337620,[-1.046  2.822 -2.853 -3.088 -1.17 ],240.25,1.306573,-95.18936,-94.350525,0.0010949488,1.3515911,98.65991,98.82394,0.2449037,199,0.10949489,5901.22251701355,90.19643,-4.0283205e-05,0.01306573,98.93121,7999.1265,10.0,-777.2175,100
1.0023237,20000,9.918877,0.009012705,2526.5902753105606,0.010072193,,0.90127045,1.0072194,3362989,[-1.046  2.822 -2.865 -3.088 -1.174],253.69,1.1559141,-110.60814,-110.38279,0.00050533086,0.35381174,84.041626,99.74893,0.24588205,200,0.05053309,5951.781215906143,98.88089,3.8452148e-05,0.011559141,99.768166,9888.874,10.0,-903.11194,100
1.0018493,20100,9.911655,0.0090664495,2316.4049130309495,0.010056611,,0.906645,1.0056611,3386256,[-1.046  2.823 -2.866 -3.092 -1.173],232.67,1.1215432,-106.99815,-106.49825,0.00048648243,0.598773,104.14935,99.76655,0.24711029,201,0.048648242,5999.356801271439,152.2964,-1.2817382e-05,0.011215432,99.815414,23114.188,10.0,-873.6361,100
1.5506604,20200,9.91914,0.0023705813,2533.4958590824135,0.009330007,,0.23705813,0.9330008,3411694,[-1.046  2.825 -2.875 -3.094 -1.172],254.38,3.3464518,-11.651737,-8.208477,0.00567639,6.3009844,77.785706,72.98459,0.25674307,202,0.567639,6050.70672750473,43.96395,6.225586e-05,0.033464517,64.488655,2173.419,10.0,-95.136536,100
1.0309596,20300,9.916742,0.0058776364,2438.686740047459,0.010113517,,0.58776367,1.0113517,3436183,[-1.031  2.826 -2.87  -3.097 -1.162],244.89,1.4916421,-105.4315,-103.26858,0.0018622752,3.78257,132.4715,96.72054,0.24886365,203,0.18622753,6100.761293172836,207.04616,2.6245118e-05,0.014916421,96.99701,40787.703,10.0,-860.8448,100
1.0140156,20400,9.9156475,0.0066228407,2427.0017163564407,0.010101034,,0.6622841,1.0101035,3460556,[-1.029  2.822 -2.873 -3.095 -1.17 ],243.73,1.3345273,-106.67666,-105.53045,0.0010809302,1.8912045,118.70349,98.86782,0.24634801,204,0.10809303,6150.570874452591,178.57413,2.9296874e-05,0.013345272,98.61781,29988.914,10.0,-871.0115,100
1.0085043,20500,9.914637,0.007873426,2401.5881103622346,0.010074756,,0.78734267,1.0074756,3484675,[-1.029  2.82  -2.878 -3.1   -1.173],241.19,1.3857483,-95.42787,-94.97541,0.001014555,0.8573413,98.02222,98.99607,0.24362141,205,0.1014555,6199.745443344116,88.56091,-2.746582e-05,0.013857482,99.156746,7748.769,10.0,-779.16504,100
1.0265008,20600,9.917479,0.007123233,2463.0776345155864,0.010062649,,0.7123233,1.0062649,3509408,[-1.029  2.821 -2.881 -3.096 -1.175],247.33,1.626507,-108.11108,-107.11173,0.0016791079,2.422487,110.62836,97.291016,0.2423507,206,0.1679108,6249.738055944443,154.72874,-1.0986329e-05,0.01626507,97.418335,24651.258,10.0,-882.72314,100
1.0052865,20700,9.918787,0.008751527,2521.5996756391264,0.01013489,,0.87515277,1.0134891,3534727,[-1.025  2.814 -2.923 -3.083 -1.177],253.19,1.2601795,-109.56851,-109.18155,0.0007731952,0.67617893,95.56506,99.42133,0.2392898,207,0.07731952,6301.2313804626465,133.7257,-7.93457e-06,0.012601795,99.47414,17905.385,10.0,-894.62305,100
1.0056188,20800,9.9158745,0.008171975,2413.7858219442887,0.00996266,,0.8171975,0.9962661,3558967,[-1.023  2.809 -2.925 -3.079 -1.18 ],242.4,1.2036246,-109.173546,-108.88369,0.0007562988,0.5961074,101.91443,99.42703,0.23694049,208,0.07562987,6350.761666536331,99.009384,-3.540039e-05,0.012036246,99.44126,9716.807,10.0,-891.39795,100
1.0104259,20900,9.913271,0.008200898,2359.7046319090987,0.010139367,,0.82008976,1.0139368,3582667,[-1.022  2.809 -2.926 -3.077 -1.182],237.0,1.393456,-105.619446,-105.00191,0.00095812924,1.1667061,128.10065,99.114975,0.24129221,209,0.095812924,6399.525519371033,200.06763,1.2207031e-05,0.013934559,98.96816,41090.72,10.0,-862.3792,100
1.0065666,21000,9.918928,0.008306269,2526.8953072875815,0.009985689,,0.83062685,0.9985689,3608039,[-1.021  2.809 -2.928 -3.077 -1.178],253.72,1.292929,-109.58995,-109.150856,0.000823063,0.7984495,87.82605,99.3252,0.24246262,210,0.0823063,6450.907158374786,96.675674,0.00012023926,0.0129292905,99.34762,9481.097,10.0,-894.7992,100
1.0079474,21100,9.91799,0.0076943543,2471.7034106908554,0.010119737,,0.76943547,1.0119739,3632858,[-1.022  2.815 -2.928 -3.082 -1.176],248.19,1.3046356,-110.01385,-109.46161,0.001010028,0.9886323,95.02875,99.01367,0.24329576,211,0.101002805,6501.1971933841705,98.26167,0.000100708006,0.013046356,99.211525,9859.105,10.0,-898.2601,100
1.0274286,21200,9.920359,0.0063000387,2574.5860204508963,0.009872465,,0.63000387,0.9872466,3658707,[-1.02   2.814 -2.941 -3.08  -1.176],258.49,1.3899586,-10.660093,-9.9654875,0.0015998773,0.83986723,76.5484,97.44104,0.24194318,212,0.15998773,6552.02218079567,41.366676,5.3100586e-05,0.013899586,97.33036,1733.3054,10.0,-87.039734,100
1.0125215,21300,9.916492,0.0075106653,2431.7849571022994,0.010112289,,0.75106657,1.011229,3683127,[-1.022  2.826 -2.945 -3.082 -1.177],244.2,1.4308178,-107.978836,-107.10925,0.0011279231,1.5434549,111.636475,98.771164,0.24214873,213,0.11279231,6599.778745889664,158.36633,-5.6152345e-05,0.014308178,98.763336,24901.266,10.0,-881.64307,100
1.0246183,21400,9.919006,0.0066431453,2504.1971384240055,0.010238024,,0.66431457,1.0238024,3708271,[-1.022  2.83  -2.943 -3.079 -1.177],251.44,1.5703182,-107.39323,-106.09765,0.0017016594,2.6095886,116.450745,97.311714,0.2381592,214,0.17016594,6649.09460234642,182.91338,0.00013183594,0.015703183,97.59732,34501.52,10.0,-876.86304,100
1.0108001,21500,9.918745,0.007294973,2498.38911726434,0.0100489855,,0.7294973,1.0048985,3733357,[-1.018  2.829 -2.943 -3.082 -1.181],250.86,1.4065422,-110.47427,-109.85103,0.0010650225,1.2182252,91.22406,98.88924,0.23535158,215,0.10650226,6697.204790830612,97.84454,2.1972657e-05,0.014065421,98.931526,9763.701,10.0,-902.0188,100
79.67978,21600,9.919329,2.417308e-07,2518.879086078866,0.033807028,,2.417308e-05,3.3807027,3758648,[-1.019  2.833 -2.943 -3.08  -1.184],252.91,261.41327,-10.393518,100.898506,0.2600466,193.67453,84.86255,1.6620073,0.16908127,216,26.00466,6746.962190389633,38.78914,-2.1362304e-05,2.6141326,1.2550236,3713605.5,10.0,-70.887695,100
1.0115576,21700,9.9229965,0.007947526,2658.8982528096403,0.010140139,,0.79475266,1.014014,3785340,[-0.988  2.851 -2.947 -3.073 -1.25 ],266.92,1.3590682,-110.57133,-109.89401,0.0011873026,1.3144934,79.444885,98.64757,0.16798063,217,0.11873028,6799.6015865802765,97.73073,4.4555665e-05,0.013590681,98.857445,9720.588,10.0,-902.81146,100
1.002973,21800,9.922199,0.008755377,2609.487798889673,0.010036131,,0.87553763,1.0036132,3811537,[-0.987  2.855 -2.951 -3.072 -1.251],261.97,1.144786,-110.75911,-110.307526,0.00053083285,0.6162081,88.946106,99.72105,0.16668525,218,0.053083286,6851.170630455017,126.76148,0.00011657715,0.01144786,99.70358,15570.074,10.0,-904.3452,100
