MaxIWNorm,StdIW,J_sample_variance,MeanIW,EpLenMean,TimestepsSoFar,TimeElapsed,Bound,InitialReturnMean,ReturnStepMax,MinIW,ReturnStepMaxmin,MaxIW,StdIWNorm,ESSRenyi,InitialBound,EpThisIter,MeanEntropy,MinIWNorm,EpRewMean,ReturnMeanIW,MeanIWNorm,Iteration,EpisodesSoFar,InitialReturnStd,InitialReturnMin,Weights,EmpiricalD2,InitialReturnMax,ESSClassic,EntropyCoefficient
0.13352625,0.655132,3826.7053,0.8845833,266.0,510413,983.0677614212036,-9.734577,-4.5776367e-05,10.0,0.13567157,9.924156,2.6705248,0.0327566,13.455136,-21.52455,20,-0.6071218,0.0067835785,2649.907719163909,16.507856,0.044229157,145,2900,41.840736,-67.19519,[-0.329  1.279 -2.556 -2.602 -2.015],1.4864212,78.596375,12.9156885,
11.057745,48.133312,8783731.0,11.355367,253.7,515487,991.4071199893951,294.39124,1.8310548e-05,10.0,0.00052462926,9.920488,221.15489,2.4066658,0.05870143,-19.688877,20,-0.5955213,2.6231462e-05,2526.9096253295397,657.8139,0.56776834,146,2920,30.099531,-47.03412,[-0.324  1.278 -2.557 -2.602 -2.026],340.7072,71.89368,1.0544317,
1.9572222,8.679656,382479.16,2.7938614,248.35,520454,999.7488398551941,80.14654,-5.7983398e-05,10.0,0.010477601,9.918732,39.144444,0.43398282,1.997619,-23.637943,20,-0.59401,0.00052388007,2473.403995229495,154.94063,0.13969308,147,2940,46.91947,-67.54755,[-0.344  1.276 -2.56  -2.608 -2.014],10.011919,86.313354,1.8776681,
0.083092205,0.37002668,2905.1863,1.0093416,269.55,525845,1009.010308265686,-22.89962,3.0517579e-06,10.0,0.35573682,9.925129,1.6618441,0.018501336,16.430145,-26.134844,20,-0.5982057,0.017786842,2685.4037516772037,5.935002,0.05046708,148,2960,50.09177,-95.43097,[-0.327  1.258 -2.561 -2.63  -2.013],1.2172747,69.026306,17.630514,
0.11628065,0.5306659,3273.6782,0.85077727,251.0,530865,1017.3277258872986,-16.874504,1.8310548e-05,10.0,0.21443336,9.919466,2.325613,0.026533294,14.44562,-24.608885,20,-0.60917234,0.010721668,2499.8887979265064,12.081538,0.042538863,149,2980,39.576458,-42.83075,[-0.324  1.259 -2.56  -2.634 -2.017],1.3845028,89.85901,14.398283,
0.1310552,0.5356119,3950.4802,1.037392,243.2,535729,1025.258866071701,-15.459171,8.544922e-05,10.0,0.3107034,9.916889,2.621104,0.0267806,14.796097,-22.354795,20,-0.59368926,0.01553517,2421.8892757088024,10.531275,0.05186961,150,3000,43.340424,-79.31268,[-0.324  1.265 -2.556 -2.609 -2.028],1.3517078,81.62848,15.790653,
0.25951922,1.2755812,3608.2986,1.1300633,280.6,541341,1034.5078365802765,-4.5599213,-6.1035157e-06,10.0,0.15580615,9.928064,5.1903844,0.06377907,8.239063,-20.273497,20,-0.59338504,0.007790308,2795.9016985816793,27.026804,0.056503166,151,3020,41.19801,-74.02832,[-0.322  1.269 -2.555 -2.599 -2.013],2.4274604,69.018005,8.794604,
6.0668864,26.375704,1418870.2,6.3805227,289.6,547133,1044.1237297058105,117.276306,3.0517579e-06,10.0,0.013537588,9.930386,121.33772,1.3187854,0.3013585,-18.109274,20,-0.5776202,0.00067687937,2885.913400468235,264.8043,0.31902617,152,3040,36.655167,-66.12573,[-0.328  1.315 -2.561 -2.611 -2.012],66.36614,59.211243,1.1056949,
0.16897352,0.73408055,3012.2847,0.97709787,281.9,552771,1053.5836820602417,-7.538582,6.713867e-05,10.0,0.24656701,9.931864,3.3794703,0.036704026,14.7177725,-18.81185,20,-0.5737356,0.012328351,2809.389514870075,14.390829,0.0488549,153,3060,38.776455,-61.57251,[-0.304  1.278 -2.558 -2.632 -1.997],1.3589013,68.69141,12.784194,
0.107775666,0.45593172,1885.2478,1.0072424,329.6,559363,1064.3998215198517,-15.04101,5.493164e-05,10.0,0.37134242,9.950907,2.1555133,0.022796588,14.897082,-23.08628,20,-0.5761716,0.01856712,3287.9010642117437,11.708719,0.05036212,154,3080,42.261753,-84.29938,[-0.307  1.294 -2.558 -2.619 -1.993],1.3425448,50.125,16.598955,
0.080479555,0.32350764,1331.2438,1.0678812,328.35,565930,1075.1437032222748,-15.414511,-5.493164e-05,10.0,0.5138835,9.941666,1.609591,0.016175384,17.613096,-17.781149,20,-0.57916296,0.025694175,3273.9141113230808,3.5331483,0.05339406,155,3100,34.97933,-64.92737,[-0.305  1.305 -2.559 -2.61  -1.995],1.1355187,43.79956,18.3188,
0.06661194,0.12166716,44403.047,1.0483683,275.45,571439,1084.243857383728,-239.32469,3.967285e-05,10.0,0.8649656,9.926611,1.3322387,0.0060833585,19.734396,-241.09418,20,-0.5764116,0.04324828,2744.3871874791907,3.386529,0.05241841,156,3120,205.89151,-880.35156,[-0.304  1.296 -2.564 -2.623 -1.998],1.013459,112.07123,19.734217,
0.10135328,0.48508328,865.5353,1.0070517,297.0,577379,1093.8257734775543,-13.304459,-7.324219e-05,10.0,0.34983265,9.932079,2.0270655,0.024254164,16.688065,-17.206146,20,-0.5901688,0.017491633,2959.906893110333,5.5317636,0.050352585,157,3140,29.28519,-62.827698,[-0.303  1.292 -2.566 -2.613 -1.995],1.1984613,38.553772,16.233477,
0.08437576,0.34305048,1408.3591,0.8983053,298.05,583340,1103.4758841991425,-16.399008,6.1035157e-06,10.0,0.50130653,9.938957,1.6875151,0.017152524,17.69336,-17.932108,20,-0.5870308,0.025065327,2971.3961436695236,2.6661909,0.044915266,158,3160,39.322395,-65.47882,[-0.306  1.298 -2.565 -2.61  -2.009],1.1303676,60.683655,17.454489,
0.119336985,0.71852964,2419.4824,1.2144842,308.55,589511,1113.6749022006989,-6.90903,,10.0,0.27283627,9.941151,2.3867397,0.035926484,15.150547,-15.022957,20,-0.6038373,0.013641814,3076.4125920780693,10.351584,0.06072421,159,3180,33.155518,-52.744568,[-0.302  1.289 -2.566 -2.616 -2.006],1.3200843,54.85608,14.814479,
0.12617254,0.46450132,1692.9617,1.110842,282.3,595157,1122.9521036148071,-9.743652,-6.1035157e-06,10.0,0.3529475,9.928383,2.5234509,0.023225067,13.062045,-13.939687,20,-0.5985316,0.017647376,2812.8850022109864,7.5052795,0.0555421,160,3200,31.31188,-46.833313,[-0.302  1.296 -2.567 -2.607 -2.023],1.5311538,50.900513,17.023428,
0.20967634,0.97197884,2712.188,1.0991771,290.5,600967,1132.5285851955414,-12.597027,-1.5258789e-05,10.0,0.17940164,9.93392,4.1935267,0.04859894,12.123462,-19.377956,20,-0.6152906,0.008970082,2895.396394993514,12.292082,0.05495886,161,3220,37.388493,-70.75824,[-0.308  1.301 -2.566 -2.605 -2.017],1.6496938,62.28009,11.223668,
0.35320935,1.5023692,4222.392,1.3865166,289.95,606766,1141.8708198070526,-12.104422,-1.2207031e-05,10.0,0.10273709,9.93046,7.064187,0.07511846,8.741058,-15.66901,20,-0.6035754,0.0051368545,2889.4120983071152,11.596989,0.06932583,162,3240,25.128374,-57.215088,[-0.311  1.323 -2.565 -2.599 -2.034],2.2880526,37.149414,9.199229,
0.36664817,1.567513,6582.663,1.157038,306.4,612894,1151.761950969696,-3.7561302,-6.1035157e-06,10.0,0.08241114,9.934044,7.332963,0.07837565,7.7543273,-13.775242,20,-0.6298677,0.004120557,3053.8884575821917,18.366764,0.057851903,163,3260,35.180893,-48.004517,[-0.305  1.33  -2.565 -2.603 -2.023],2.579205,50.30005,7.053718,
1.185675,4.9962044,68373.88,2.534387,302.05,618935,1161.6538219451904,14.267464,-6.1035157e-06,10.0,0.079747856,9.936457,23.7135,0.24981025,3.1821325,-16.910505,20,-0.58088905,0.003987393,3010.896207250158,56.662235,0.12671936,164,3280,40.189255,-61.748413,[-0.311  1.331 -2.574 -2.627 -2.049],6.2850933,60.525085,4.09309,
0.07381023,0.24140488,1617.7642,0.98521835,290.8,624751,1171.0402908325195,-21.29257,2.1362304e-05,10.0,0.64999795,9.933855,1.4762045,0.012070244,18.640882,-23.139051,20,-0.5875842,0.0324999,2898.3766231650834,2.675206,0.04926092,165,3300,39.679,-84.49194,[-0.307  1.325 -2.581 -2.629 -2.   ],1.0729105,63.37549,18.867247,
0.069122866,0.2324594,1573.7141,1.023488,305.65,630864,1181.0657649040222,-19.535992,4.8828126e-05,10.0,0.61494964,9.937149,1.3824573,0.01162297,18.142225,-22.53721,20,-0.5943164,0.030747483,3046.8876803143576,4.127064,0.051174402,166,3320,38.797756,-82.29443,[-0.309  1.326 -2.587 -2.626 -2.007],1.1024005,53.629883,19.0189,
0.11714126,0.44825527,3423.5376,1.1468314,300.75,636879,1190.731614112854,-11.304462,-4.8828126e-05,10.0,0.6074307,9.939486,2.3428252,0.022412764,16.525942,-17.673561,20,-0.5770875,0.030371536,2998.391778339574,8.138157,0.057341576,167,3340,43.707497,-64.534546,[-0.307  1.319 -2.59  -2.634 -2.013],1.2102184,63.041077,17.349442,
0.09796549,0.3791557,1187.2758,0.9188374,322.8,643335,1201.1766817569733,-22.296242,3.3569337e-05,10.0,0.39004344,9.937462,1.9593097,0.018957784,17.046143,-25.811676,20,-0.5851491,0.019502172,3217.8987393637885,5.6625733,0.045941878,168,3360,40.25707,-94.25104,[-0.308  1.323 -2.593 -2.635 -1.996],1.173286,42.638306,17.089958,
0.085518256,0.3238899,1101.4497,1.0539808,298.3,649301,1211.0775756835938,-18.751345,-2.1362304e-05,10.0,0.4817621,9.935596,1.710365,0.016194496,18.28805,-21.197327,20,-0.5870414,0.024088105,2973.387126366887,3.4159114,0.05269904,169,3380,33.592102,-77.40161,[-0.307  1.329 -2.598 -2.635 -2.004],1.0936103,55.632202,18.274282,
0.25273132,1.1068206,5764.754,1.1074054,316.35,655628,1221.153949022293,-18.588476,6.1035157e-06,10.0,0.12032011,9.939283,5.0546265,0.05534103,10.851076,-25.840706,20,-0.59668094,0.0060160058,3153.888514883821,16.493418,0.05537027,170,3400,43.285492,-94.35693,[-0.31   1.34  -2.602 -2.63  -2.006],1.8431351,53.50049,10.005282,
0.16037567,0.6446751,1262.2122,1.0495684,324.15,662111,1231.4339010715485,-10.182292,-3.0517578e-05,10.0,0.32525894,9.940765,3.2075133,0.032233752,14.780574,-20.866007,20,-0.59647954,0.016262947,3231.8915702951326,14.0898485,0.052478425,171,3420,39.90196,-76.19177,[-0.303  1.339 -2.604 -2.634 -2.016],1.3531275,47.317017,14.521408,
0.28941825,1.2852997,4466.4336,1.1545007,289.35,667898,1240.875366449356,-1.0988331,-9.155274e-06,10.0,0.1819539,9.930183,5.788365,0.064264975,7.308316,-12.649729,20,-0.5841268,0.009097695,2883.393334567879,19.827217,0.057725042,172,3440,28.793423,-45.451477,[-0.303  1.354 -2.605 -2.628 -2.015],2.7366085,46.190247,8.930864,
0.0774013,0.30976996,484.47,0.9687638,306.4,674026,1250.8854141235352,-11.090486,6.408691e-05,10.0,0.3343352,9.934198,1.5480261,0.015488498,18.150463,-12.392042,20,-0.5880126,0.016716762,3053.912091982965,1.9176867,0.04843819,173,3460,23.795868,-40.339844,[-0.297  1.336 -2.605 -2.664 -2.003],1.1019002,45.249573,18.144783,
0.22540526,1.1135558,2351.1113,1.2983468,300.25,680031,1260.5177614688873,-6.11187,1.5258789e-05,10.0,0.31087595,9.932659,4.5081053,0.055677786,11.915846,-19.27742,20,-0.5770437,0.015543798,2992.383608162623,18.862917,0.06491734,174,3480,35.16313,-70.391235,[-0.296  1.344 -2.6   -2.668 -2.007],1.6784372,53.40271,11.523383,
0.061275363,0.07867304,46063.246,1.0243738,293.25,685896,1270.1665213108063,-244.47507,5.493164e-05,10.0,0.8574219,9.931103,1.2255073,0.003933653,19.903568,-245.69052,20,-0.5797325,0.042871095,2922.3908835474913,1.8099861,0.05121869,175,3500,207.83823,-897.13513,[-0.292  1.35  -2.601 -2.666 -1.996],1.0048449,93.9729,19.882725,
0.061229106,0.23977761,845.1946,0.8779136,314.5,692186,1280.4888920783997,-11.989613,-8.544922e-05,10.0,0.5328579,9.942057,1.2245821,0.011988881,17.821756,-13.589215,20,-0.5811362,0.026642894,3135.880855539868,2.4060397,0.04389568,176,3520,31.13728,-40.086792,[-0.292  1.35  -2.601 -2.666 -1.999],1.1222239,49.620483,18.611654,
0.102444425,0.41757193,1169.562,0.9991008,355.35,699293,1292.131398677826,-11.778177,1.8310548e-05,10.0,0.43585134,9.954508,2.0488884,0.020878596,15.70235,-15.981719,20,-0.5776533,0.021792566,3545.4051226628826,6.258505,0.049955036,177,3540,33.39595,-58.357056,[-0.29   1.352 -2.603 -2.66  -2.   ],1.2736948,37.35608,17.025913,
0.20277253,0.8705672,1312.5818,1.2596604,309.65,705486,1302.342713356018,-10.785697,-5.1879884e-05,10.0,0.35876614,9.934692,4.0554504,0.043528363,15.229685,-14.201776,20,-0.59845364,0.017938307,3086.3814951426584,5.4889135,0.06298302,178,3560,23.84431,-51.85736,[-0.292  1.37  -2.6   -2.652 -1.997],1.3132248,43.918396,13.535128,
0.4580914,1.9304367,5841.568,1.192777,348.7,712460,1313.4921216964722,-8.320179,1.5258789e-05,10.0,0.12337363,9.950781,9.161828,0.09652184,6.091499,-14.724995,20,-0.5912479,0.0061686817,3478.407862132654,18.361214,0.059638858,179,3580,30.18948,-53.768127,[-0.291  1.372 -2.604 -2.656 -2.017],3.2832642,35.898254,5.5258627,
0.05738771,0.057288293,44514.7,1.0303572,317.6,718812,1323.9111804962158,-246.58035,3.0517578e-05,10.0,0.95177335,9.94286,1.1477542,0.0028644144,19.926413,-249.09134,20,-0.5908214,0.04758867,3166.917010325176,2.9705324,0.051517863,180,3600,209.71663,-909.55304,[-0.285  1.381 -2.603 -2.65  -2.01 ],1.003693,83.861206,19.938364,
0.13526863,0.54043,691.32495,0.85305405,346.5,725742,1334.845155954361,-11.065269,2.1362304e-05,10.0,0.2753272,9.947519,2.7053726,0.0270215,14.8523855,-15.272358,20,-0.60685295,0.0137663605,3455.8971153071443,6.6571727,0.042652708,181,3620,23.094772,-55.766846,[-0.284  1.377 -2.602 -2.644 -2.01 ],1.346585,32.0188,14.271927,
0.108979546,0.52086824,1754.9507,1.0766559,333.55,732413,1345.7082664966583,-8.667178,,10.0,0.47508445,9.945381,2.179591,0.026043411,15.225845,-15.299424,20,-0.62537,0.023754222,3326.3823365257913,8.867564,0.0538328,182,3640,32.161446,-55.8656,[-0.287  1.39  -2.602 -2.636 -2.026],1.313556,41.95276,16.206842,
0.12823138,0.5999609,644.7505,1.1353728,379.15,739996,1357.5994737148285,-8.06348,6.1035157e-06,10.0,0.45515114,9.9626465,2.5646274,0.029998047,13.357325,-11.59019,20,-0.6334388,0.022757558,3784.4047710090745,6.1187987,0.056768637,183,3660,24.715618,-42.32141,[-0.286  1.385 -2.601 -2.644 -2.044],1.4973059,25.985657,15.63435,
0.1345747,0.7516758,654.2479,1.205456,345.8,746912,1368.8423578739166,-9.305185,1.8310548e-05,10.0,0.2529929,9.947378,2.691494,0.03758379,12.87269,-13.452515,20,-0.6247146,0.012649645,3448.8920830852853,7.4629364,0.0602728,184,3680,23.358011,-49.121704,[-0.281  1.386 -2.598 -2.643 -2.052],1.5536768,33.126648,14.400623,
0.4137527,2.1204865,6524.848,1.4113642,349.6,753904,1380.0339648723602,-4.6172085,7.93457e-05,10.0,0.09265992,9.947929,8.275054,0.10602432,6.599119,-15.834098,20,-0.59569794,0.004632996,3486.887794226436,22.948395,0.07056821,185,3700,28.063786,-57.818237,[-0.278  1.396 -2.596 -2.639 -2.044],3.0307076,34.921265,6.140021,
2.7701156,13.694195,126744.37,4.8974047,341.1,760726,1390.945986032486,50.18006,3.0517578e-05,10.0,0.011843089,9.940689,55.40231,0.6847097,0.79246855,-14.617099,20,-0.5814991,0.00059215445,3400.8759309570933,123.61218,0.24487023,186,3720,27.361485,-53.374207,[-0.275  1.384 -2.599 -2.664 -2.015],25.237595,36.094055,2.2678778,
0.08035091,0.27436924,582.9929,0.9965823,364.25,768011,1402.6275749206543,-11.032492,-1.2207031e-05,10.0,0.5952219,9.947281,1.6070182,0.013718462,17.643923,-13.569385,20,-0.57102853,0.029761095,3632.8865512637226,3.4144912,0.049829118,187,3740,23.586962,-49.54834,[-0.261  1.38  -2.6   -2.669 -2.   ],1.1335348,28.38556,18.590895,
2.77228,11.948084,71612.43,3.6787446,383.15,775674,1414.8714895248413,10.52449,-5.493164e-05,10.0,0.019333288,9.95775,55.4456,0.5974042,1.0086048,-11.419506,20,-0.5707409,0.0009666644,3823.3930958326614,61.375515,0.18393722,188,3760,19.624512,-41.697937,[-0.261  1.387 -2.601 -2.668 -1.99 ],19.829372,22.309143,1.7318027,
0.68211025,3.433987,13589.467,2.0225618,315.55,781985,1425.2142832279205,2.2896156,3.3569337e-05,10.0,0.026635008,9.935873,13.642204,0.17169936,4.5014806,-15.953573,20,-0.6195877,0.0013317504,3145.3759093760227,35.91724,0.1011281,189,3780,26.72799,-58.254333,[-0.275  1.389 -2.602 -2.667 -1.99 ],4.4429827,33.4292,5.1511054,
0.13942945,0.6328024,781.6882,0.9289055,337.4,788733,1436.0423047542572,-12.85296,1.5258789e-05,10.0,0.3135988,9.948927,2.788589,0.031640124,16.285551,-15.462517,20,-0.6274404,0.01567994,3365.375526110217,4.282445,0.04644528,190,3800,25.136827,-56.46118,[-0.281  1.408 -2.598 -2.68  -2.039],1.2280825,37.298523,13.66045,
0.093790434,0.44980112,754.8975,0.9362502,364.9,796031,1447.8509063720703,-8.12529,-2.1362304e-05,10.0,0.26095733,9.958366,1.8758087,0.022490054,14.601037,-11.554131,20,-0.6363516,0.0130478665,3641.390591873259,5.3972898,0.046812512,191,3820,23.405455,-42.189636,[-0.277  1.4   -2.602 -2.685 -2.046],1.3697658,29.255554,16.249441,
0.3338653,1.7208191,2956.9844,1.1898205,308.5,802201,1457.8978378772736,-1.6931877,-2.1362304e-05,10.0,0.07153271,9.934353,6.677306,0.08604095,6.8583407,-12.345526,20,-0.6277307,0.0035766356,3074.8661454044914,19.388933,0.059491027,192,3840,22.8509,-40.30542,[-0.272  1.396 -2.603 -2.687 -2.055],2.9161572,45.079407,6.468851,
0.07181835,0.21686979,534.60876,0.9392986,347.65,809154,1468.9817175865173,-10.583977,5.1879884e-05,10.0,0.6670556,9.94475,1.436367,0.010843489,18.188992,-12.537609,20,-0.63311297,0.03335278,3466.8854427114375,2.5630393,0.046964932,193,3860,23.636368,-45.781067,[-0.264  1.397 -2.604 -2.69  -2.047],1.0995662,32.174072,18.987804,
0.30216193,1.2345767,882.7252,1.1391612,365.45,816463,1480.8164539337158,-7.5365396,4.272461e-05,10.0,0.12948245,9.952885,6.0432386,0.061728835,12.402248,-12.076466,20,-0.6480714,0.0064741224,3645.878800261506,7.79925,0.05695806,194,3880,25.955156,-44.097168,[-0.266  1.404 -2.606 -2.683 -2.052],1.6126108,29.737305,9.197371,
0.070257895,0.25640303,337.5535,0.97608215,340.85,823280,1491.6951580047607,-7.630991,-9.155274e-06,10.0,0.48973268,9.946581,1.4051578,0.012820152,17.857088,-9.063239,20,-0.6427566,0.024486635,3399.386051273055,1.9606447,0.048804108,195,3900,18.261261,-33.09424,[-0.264  1.414 -2.603 -2.691 -2.067],1.1200035,32.259216,18.709003,
0.0884503,0.44706577,310.8322,0.9227837,372.55,830731,1503.6351571083069,-8.628934,2.1362304e-05,10.0,0.119655594,9.951033,1.7690059,0.02235329,16.333439,-12.367981,20,-0.6480112,0.00598278,3716.3655028021544,5.057042,0.04613918,196,3920,23.289715,-45.16156,[-0.258  1.389 -2.597 -2.674 -2.062],1.2244819,25.561035,16.198053,
0.093753584,0.40060788,170.44527,0.9608461,399.0,838711,1516.4830310344696,-5.714233,-3.3569337e-05,10.0,0.2002551,9.957037,1.8750716,0.020030394,14.9208765,-7.671693,20,-0.6494129,0.010012755,3981.4123037453364,3.1676927,0.048042312,197,3940,15.265142,-28.01294,[-0.255  1.376 -2.594 -2.681 -2.067],1.3404038,16.494507,17.0382,
0.07682436,0.27777743,456.0734,0.99470824,357.55,845862,1527.985704421997,-13.012227,1.5258789e-05,10.0,0.49903515,9.951874,1.5364871,0.013888871,18.216007,-14.264892,20,-0.6451371,0.024951758,3566.884835383216,1.9348862,0.049735416,198,3960,21.967045,-52.088074,[-0.255  1.39  -2.598 -2.674 -2.068],1.0979354,28.503662,18.553162,
0.10173185,0.3571712,197.56206,1.0785171,407.9,854020,1540.625884771347,-7.4651237,6.1035157e-06,10.0,0.444185,9.960403,2.034637,0.017858561,17.783169,-8.289614,20,-0.6439054,0.02220925,4070.9069381995823,1.3260121,0.053925853,199,3980,14.718259,-30.26941,[-0.257  1.398 -2.6   -2.668 -2.064],1.124659,14.802612,18.02333,
0.09478712,0.37795496,338.48077,1.0282975,376.5,861550,1552.4796652793884,-7.346614,-3.0517579e-06,10.0,0.5127905,9.957003,1.8957424,0.018897748,17.999058,-8.738993,20,-0.6461034,0.025639525,3756.892385586764,1.8653319,0.051414877,200,4000,17.678055,-31.910278,[-0.254  1.398 -2.6   -2.67  -2.063],1.1111692,22.816223,17.619658,
0.07684567,0.24369268,254.50337,1.024675,384.2,869234,1564.7470989227295,-10.171544,,10.0,0.5927421,9.955212,1.5369133,0.012184635,18.848429,-11.183566,20,-0.6511794,0.029637104,3833.3818620666657,1.3485959,0.051233757,201,4020,16.531841,-40.83661,[-0.254  1.39  -2.6   -2.68  -2.065],1.0610964,19.732117,18.929344,
0.43043408,1.7788261,475.48544,1.0342076,355.1,876336,1576.110589504242,-5.7181396,-5.493164e-05,10.0,0.16555798,9.948725,8.608682,0.08894131,11.676483,-9.643018,20,-0.6403845,0.0082779,3541.885103296251,6.902154,0.05171038,202,4040,19.593538,-35.21112,[-0.253  1.394 -2.602 -2.683 -2.07 ],1.7128445,28.705627,5.0525928,
0.28950557,1.4512295,1713.8011,1.1401408,365.05,883637,1587.7577891349792,-3.2610712,2.746582e-05,10.0,0.116769105,9.950127,5.7901115,0.072561465,8.241933,-9.658313,20,-0.61696327,0.005838455,3641.385634331398,11.784303,0.057007052,203,4060,19.636036,-35.267273,[-0.248  1.395 -2.602 -2.685 -2.059],2.4266152,25.946472,7.6331515,
0.14551483,0.66144663,411.34467,1.091704,396.6,891569,1600.588897228241,-7.6705904,3.3569337e-05,10.0,0.21611656,9.961731,2.9102964,0.033072334,13.775224,-11.112193,20,-0.6199901,0.0108058285,3958.3953306177223,5.7189827,0.0545852,204,4080,18.64972,-40.57611,[-0.252  1.393 -2.605 -2.705 -2.036],1.451882,18.590027,14.629549,
0.11645196,0.5025007,562.8947,1.0485537,372.3,899015,1612.319298505783,-7.4704814,3.0517579e-06,10.0,0.3536873,9.9564705,2.329039,0.025125034,13.409388,-11.89705,20,-0.62007135,0.017684365,3714.8827940236383,7.058993,0.052427687,205,4100,21.801313,-43.441895,[-0.247  1.393 -2.608 -2.709 -2.039],1.4914924,25.612976,16.264614,
0.09924438,0.45209095,207.06934,1.0091946,385.1,906717,1624.5892443656921,-6.3486323,-1.2207031e-05,10.0,0.36348373,9.952816,1.9848875,0.022604547,16.877222,-9.259229,20,-0.6190347,0.018174186,3841.8993789415495,3.7308612,0.05045973,206,4120,15.070375,-33.809875,[-0.243  1.387 -2.608 -2.728 -2.039],1.1850291,19.0708,16.657244,
8.682685,37.72993,390346.75,9.378184,382.25,914362,1636.715754032135,44.436195,3.0517578e-05,10.0,0.00239708,9.952326,173.65369,1.8864967,0.16495292,-8.389596,20,-0.573592,0.000119854,3813.3753689767923,136.81612,0.4689092,207,4140,17.142742,-30.634583,[-0.244  1.4   -2.608 -2.718 -2.038],121.24672,20.513245,1.1637505,
0.07270702,0.2417342,159.01266,0.90356076,412.2,922606,1649.6440892219543,-7.0996423,3.6621095e-05,10.0,0.4408509,9.96311,1.4541404,0.01208671,18.661339,-7.7283373,20,-0.57434046,0.022042546,4114.380629213168,0.90112656,0.04517804,208,4160,13.55929,-28.220032,[-0.232  1.393 -2.608 -2.744 -1.993],1.0717344,13.888611,18.664116,
0.0922234,0.39225483,181.86017,0.93346816,419.35,930993,1663.0735130310059,-9.754678,-6.1035157e-06,10.0,0.4874012,9.968512,1.8444679,0.019612743,17.222107,-11.278296,20,-0.567809,0.02437006,4186.8794823125245,2.3992083,0.046673406,209,4180,16.014446,-41.182495,[-0.234  1.401 -2.607 -2.74  -1.993],1.1612982,13.567322,16.998442,
0.36610043,1.4948007,722.52106,1.4556898,399.7,938987,1675.6621265411377,-4.790571,5.7983398e-05,10.0,0.25688905,9.96443,7.3220086,0.07474004,12.38479,-11.36007,20,-0.5541395,0.012844453,3989.8758384292437,9.645663,0.0727845,210,4200,16.804604,-41.481323,[-0.235  1.411 -2.609 -2.736 -1.987],1.614884,17.681396,9.734933,
0.09989699,0.46436143,313.44955,1.0222827,391.75,946822,1687.9246633052826,-8.723173,1.8310548e-05,10.0,0.31394726,9.958534,1.9979397,0.023218071,16.088514,-11.229064,20,-0.5585339,0.015697364,3909.364205331138,3.796739,0.05111413,211,4220,19.07615,-41.002808,[-0.232  1.421 -2.611 -2.729 -1.973],1.2431228,20.270142,16.579163,
0.05375569,0.028278455,47584.992,1.0100609,406.85,954959,1700.8012495040894,-253.07579,6.408691e-05,10.0,0.95553094,9.960251,1.0751138,0.0014139232,19.97196,-253.3125,20,-0.55763954,0.047776546,4060.3975688401492,0.41452694,0.050503045,212,4240,212.45511,-924.9667,[-0.231  1.409 -2.609 -2.741 -1.977],1.0014039,58.469116,19.984333,
0.06002729,0.08100473,46480.543,1.037907,364.55,962250,1712.2616364955902,-251.78223,2.746582e-05,10.0,0.90904826,9.955437,1.2005458,0.004050236,19.813784,-253.25357,20,-0.56041926,0.045452412,3637.3648130144443,2.6586514,0.051895358,213,4260,212.62341,-924.75134,[-0.231  1.409 -2.609 -2.742 -1.977],1.0093983,68.66559,19.878908,
0.08608513,0.29904425,308.64398,1.034724,375.35,969757,1724.126493215561,-10.83241,-9.155274e-06,10.0,0.5364897,9.948681,1.7217027,0.014952212,18.266752,-11.961216,20,-0.5689742,0.026824487,3743.858111672126,1.6834097,0.0517362,214,4280,17.00244,-43.676147,[-0.23   1.408 -2.609 -2.742 -1.979],1.0948853,21.77832,18.458254,
0.06427312,0.09985134,47182.707,1.0414417,391.7,977591,1736.5590410232544,-250.9821,-6.408691e-05,10.0,0.92699444,9.9611435,1.2854624,0.0049925675,19.891956,-252.43929,20,-0.5664463,0.046349723,3909.375249969025,2.1417685,0.052072078,215,4300,211.75198,-921.7777,[-0.23   1.406 -2.608 -2.75  -1.988],1.0054315,61.655884,19.817825,
0.07793508,0.2433493,48280.355,1.1240008,389.35,985378,1748.702320575714,-251.52824,-1.8310548e-05,10.0,0.7003051,9.963501,1.5587015,0.012167465,19.455751,-254.79004,20,-0.56231236,0.035015255,3886.380695525296,6.800882,0.05620004,216,4320,213.83618,-930.3615,[-0.23   1.406 -2.609 -2.75  -1.985],1.0279737,63.058167,19.104506,
0.081290744,0.29161727,98.577255,0.8710121,409.35,993565,1761.5459611415863,-6.0568323,-7.019043e-05,10.0,0.4603405,9.960394,1.6258148,0.0145808635,17.324163,-6.8090267,20,-0.5542206,0.023017025,4085.377313590309,1.2590954,0.043550603,217,4340,11.898262,-24.862793,[-0.23   1.404 -2.607 -2.743 -1.981],1.1544569,13.52179,17.984112,
0.09318946,0.5033901,235.07298,0.97637653,403.15,1001628,1774.04678606987,-7.0315714,3.3569337e-05,10.0,0.27070898,9.954794,1.8637892,0.025169505,16.180294,-9.919749,20,-0.55729514,0.013535449,4022.372364458611,3.997119,0.048818827,218,4360,15.119084,-36.221924,[-0.231  1.397 -2.608 -2.745 -1.973],1.2360715,16.062866,15.800136,
