MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MeanIW,InitialReturnMean,TimeElapsed,MeanEntropy,StdD2w0t,StdIW,MaxD2w0t,Iteration,InitialReturnStd,Weights,EpRewMean,EpThisIter,EpisodesSoFar,EmpiricalD2,EpLenMean,J_sample_variance,MaxIW,MinIW,InitialBound,Bound,TimestepsSoFar,ReturnMeanIW,MinD2w0t,InitialReturnMin,ReturnStepMax
0.9984,9.9954815,0.13928223,1.0,-5.7983398e-05,1986.6990880966187,0.46375018,0.039967988,,1.0,168,0.27875352,[-0.02   0.694 -2.908 -2.399 -0.955],4990.8648160778075,20,3360,1.0,499.2,0.081782445,1.0,1.0,-272.04807,-272.04807,1168984,0.0138137285,,-1.1959839,10.0
1.0,0.010694504,0.0637207,1.0,-8.544922e-05,2001.9657626152039,0.46375018,,,1.0,169,0.06284144,[-0.02   0.694 -2.908 -2.399 -0.955],4999.396272848969,20,3380,1.0,500.0,0.00415911,1.0,1.0,-272.0846,-272.0846,1178984,-0.022713741,1.0,-0.16363525,10.0
0.97021365,9.995445,49.752563,0.9554442,5.493164e-05,2016.4257073402405,0.46032748,0.2226533,0.12923564,1.0495765,170,216.47849,[-0.02   0.694 -2.908 -2.399 -0.955],4749.411041041471,20,3400,1.0396479,475.05,46602.098,1.3270731,0.5838623,-321.65732,-320.89987,1188485,-48.20457,,-943.6078,10.0
0.9978578,9.995222,0.55358887,1.0075325,6.408691e-05,2032.1656658649445,0.46029288,0.093459174,0.09924307,1.078448,171,2.0249941,[-0.02   0.682 -2.909 -2.383 -0.959],4955.80757880149,20,3420,1.023032,495.7,1.502721,1.284484,0.57531786,-272.44113,-272.3199,1198399,-0.1887481,,-8.822571,10.0
1.0,0.016450882,0.10131836,1.0,4.272461e-05,2047.5952792167664,0.46029288,,,1.0,172,0.07635996,[-0.016  0.682 -2.909 -2.383 -0.959],4999.372819907463,20,3440,1.0,500.0,0.00613838,1.0,1.0,-272.10406,-272.10406,1208399,-0.04216213,1.0,-0.13513184,10.0
1.0,0.015156746,0.11230469,1.0,,2062.8652350902557,0.46029288,,,1.0,173,0.08093827,[-0.016  0.682 -2.909 -2.383 -0.959],4999.352930156141,20,3460,1.0,500.0,0.006896255,1.0,1.0,-272.10645,-272.10645,1218399,-0.04456116,1.0,-0.18890381,10.0
1.0,0.012155533,0.07342529,1.0,3.0517579e-06,2078.104274749756,0.46029288,,,1.0,174,0.060252074,[-0.016  0.682 -2.909 -2.383 -0.959],4999.393584976211,20,3480,1.0,500.0,0.0038218796,1.0,1.0,-272.0839,-272.0839,1228399,-0.021988574,1.0,-0.119384766,10.0
0.9975138,9.995615,0.34069824,1.0015217,-1.2207031e-05,2093.415239095688,0.46004406,0.07700502,0.059444778,1.0354443,175,1.1855961,[-0.016  0.682 -2.909 -2.383 -0.959],4969.4027024642055,20,3500,1.0098994,497.05,0.66972876,1.1195008,0.6461488,-272.25446,-272.20523,1238340,-0.10355476,,-5.161804,10.0
1.0,0.014908791,0.10626221,1.0,-9.155274e-06,2108.6066284179688,0.46004406,,,1.0,176,0.06352274,[-0.014  0.682 -2.909 -2.383 -0.959],4999.3663580876655,20,3520,1.0,500.0,0.0042472817,1.0,1.0,-272.10052,-272.10052,1248340,-0.038641155,1.0,-0.112854004,10.0
0.99516326,9.995543,0.9355469,0.97638524,-1.5258789e-05,2123.656219482422,0.45874703,0.112488955,0.086593024,1.0698901,177,3.656521,[-0.014  0.682 -2.909 -2.383 -0.959],4936.390463360644,20,3540,1.0221443,493.75,5.798064,1.1359739,0.5721353,-272.84344,-272.66373,1258215,-0.48167464,,-15.935974,10.0
1.0,0.0104599,0.056152344,1.0,,2138.9428441524506,0.45874703,,,1.0,178,0.0654793,[-0.011  0.682 -2.909 -2.384 -0.96 ],4999.397817665487,20,3560,1.0,500.0,0.0045124833,1.0,1.0,-272.07986,-272.07986,1268215,-0.017960561,1.0,-0.20898438,10.0
1.0,0.017834663,0.09954834,1.0,-5.1879884e-05,2154.268880844116,0.45874703,,,1.0,179,0.0848287,[-0.011  0.682 -2.909 -2.384 -0.96 ],4999.348271212015,20,3580,1.0,500.0,0.007573559,1.0,1.0,-272.10873,-272.10873,1278215,-0.046841104,1.0,-0.18688965,10.0
1.0,0.013094902,0.095947266,1.0,3.0517578e-05,2169.588176727295,0.45874703,,,1.0,180,0.07172481,[-0.011  0.682 -2.909 -2.384 -0.96 ],4999.374779246721,20,3600,1.0,500.0,0.005418924,1.0,1.0,-272.10422,-272.10422,1288215,-0.042332746,1.0,-0.16015625,10.0
0.9968049,9.995619,0.34539795,1.000698,-2.4414063e-05,2184.675180912018,0.459039,0.07629682,0.06844669,1.0521866,181,1.1792735,[-0.011  0.682 -2.909 -2.384 -0.96 ],4969.901512025069,20,3620,1.006877,497.1,0.5051428,1.0812563,0.5677,-272.26288,-272.1926,1298157,-0.089153014,,-5.13501,10.0
0.93126327,9.992964,97.9306,0.9598459,9.155274e-06,2198.7520191669464,0.45337573,0.31012923,0.17136577,1.0850903,182,293.56674,[-0.008  0.682 -2.909 -2.384 -0.96 ],4500.908483734254,20,3640,1.0601083,450.25,81440.76,1.3836728,0.45231983,-369.73044,-365.41223,1307162,-92.26758,,-895.41144,10.0
1.0004088,9.995394,1.1588745,0.99036884,-2.1362304e-05,2214.0287697315216,0.45325267,0.12321093,0.14183429,1.1909764,183,4.6515903,[-0.01   0.685 -2.959 -2.381 -0.966],4927.356839979948,20,3660,1.0453846,492.85,2.493615,1.210956,0.33019376,-273.06537,-272.5677,1317019,-0.28983516,,-20.273315,10.0
1.0,0.013252258,0.08886719,1.0,3.0517578e-05,2229.4184396266937,0.45325267,,,1.0,184,0.07528387,[-0.005  0.685 -2.959 -2.381 -0.966],4999.378202431164,20,3680,1.0,500.0,0.005964236,1.0,1.0,-272.0946,-272.0946,1327019,-0.032705355,1.0,-0.22766113,10.0
1.0,0.017162323,0.066711426,1.0,-1.5258789e-05,2244.72416639328,0.45325267,,,1.0,185,0.057946246,[-0.005  0.685 -2.959 -2.381 -0.966],4999.3563978312295,20,3700,1.0,500.0,0.0035353596,1.0,1.0,-272.0995,-272.0995,1337019,-0.037599377,1.0,-0.14215088,10.0
0.9571556,9.99555,49.748962,0.9991713,1.5258789e-05,2259.250273704529,0.45113683,0.2193985,0.087642856,1.0220497,186,216.48233,[-0.005  0.685 -2.959 -2.381 -0.966],4749.435705864866,20,3720,1.0147101,475.05,48435.74,1.2118713,0.7379861,-321.64584,-321.39783,1346520,-49.130642,,-943.6245,10.0
1.0,0.011899948,0.09082031,1.0,4.272461e-05,2275.1050913333893,0.45113683,,,1.0,187,0.056620535,[-0.006  0.68  -2.959 -2.373 -0.968],4999.405450877195,20,3740,1.0,500.0,0.0033761284,1.0,1.0,-272.09427,-272.09427,1356520,-0.032364156,1.0,-0.09637451,10.0
1.0,0.01701355,0.07867432,1.0,7.6293945e-05,2290.2030732631683,0.45113683,,,1.0,188,0.07060257,[-0.006  0.68  -2.959 -2.373 -0.968],4999.421127518619,20,3760,1.0,500.0,0.005248823,1.0,1.0,-272.09717,-272.09717,1366520,-0.0352827,1.0,-0.23846436,10.0
0.9559184,9.9956,49.7442,0.9993166,3.967285e-05,2304.5444276332855,0.4495465,0.21909952,0.05886394,1.0156468,189,216.48041,[-0.006  0.68  -2.959 -2.373 -0.968],4749.449091594189,20,3780,1.0113508,475.05,48634.246,1.2148916,0.79384595,-321.65674,-321.48135,1376021,-49.24139,,-943.6161,10.0
1.0,0.0150232315,0.07141113,1.0,-5.7983398e-05,2320.293624639511,0.4495465,,,1.0,190,0.060832787,[-0.007  0.674 -2.959 -2.364 -0.969],4999.388432971581,20,3800,1.0,500.0,0.003891268,1.0,1.0,-272.08557,-272.08557,1386021,-0.023680294,1.0,-0.16156006,10.0
0.9545302,9.995731,49.736755,0.9937916,6.1035157e-06,2335.033568382263,0.44869557,0.21877103,0.076012135,1.0119753,191,216.48459,[-0.007  0.674 -2.959 -2.364 -0.969],4749.476311543692,20,3820,1.0087926,475.05,48750.062,1.2345558,0.8237552,-321.645,-321.49426,1395522,-49.288742,,-943.6344,10.0
0.99511784,9.995575,0.46697998,1.0012054,-6.1035157e-06,2350.6145153045654,0.44913158,0.08716529,0.054282326,1.0228448,192,1.663095,[-0.007  0.668 -2.959 -2.355 -0.97 ],4960.896232949103,20,3840,1.0066446,496.2,1.48284,1.1703259,0.68181723,-272.3761,-272.31058,1405446,-0.20522635,,-7.245117,10.0
1.0285764,9.995743,49.21942,1.0896348,-1.5258789e-05,2365.1505415439606,0.44586137,0.2402538,0.2785745,1.179843,193,214.30974,[-0.005  0.668 -2.959 -2.355 -0.97 ],4749.9807564419125,20,3860,1.1594789,475.1,37706.98,2.2450557,0.543538,-321.14627,-317.54633,1414948,-43.33401,,-934.1545,10.0
0.9549799,9.995529,49.72058,0.99285734,-5.493164e-05,2380.051874399185,0.4448457,0.21888298,0.07590773,1.020608,194,216.48201,[-0.005  0.657 -2.935 -2.323 -0.973],4749.433156048971,20,3880,1.0102174,475.05,48729.336,1.1978158,0.7944791,-321.64618,-321.47153,1424449,-49.28024,,-943.6232,10.0
1.0,0.01423645,0.09448242,1.0,3.967285e-05,2395.7638387680054,0.4448457,,,1.0,195,0.0638171,[-0.006  0.652 -2.935 -2.316 -0.974],4999.390765939724,20,3900,1.0,500.0,0.0042865286,1.0,1.0,-272.10583,-272.10583,1434449,-0.043935943,1.0,-0.109313965,10.0
1.0,0.01515007,0.07244873,1.0,2.746582e-05,2411.0924258232117,0.4448457,,,1.0,196,0.052869,[-0.006  0.652 -2.935 -2.316 -0.974],4999.430149530233,20,3920,1.0,500.0,0.0029426576,1.0,1.0,-272.08206,-272.08206,1444449,-0.020160515,1.0,-0.171875,10.0
1.0,0.009349823,0.074035645,1.0,4.5776367e-05,2426.3995542526245,0.4448457,,,1.0,197,0.049489122,[-0.006  0.652 -2.935 -2.316 -0.974],4999.445649168419,20,3940,1.0,500.0,0.0025781621,1.0,1.0,-272.0965,-272.0965,1454449,-0.03459895,1.0,-0.11248779,10.0
1.0,0.015624046,0.10089111,1.0,-1.2207031e-05,2441.6552476882935,0.4448457,,,1.0,198,0.08087127,[-0.006  0.652 -2.935 -2.316 -0.974],4999.403768944553,20,3960,1.0,500.0,0.0068868613,1.0,1.0,-272.11063,-272.11063,1464449,-0.048737627,1.0,-0.15014648,10.0
1.0,0.016886711,0.08917236,1.0,5.493164e-05,2456.7278027534485,0.4448457,,,1.0,199,0.075752065,[-0.006  0.652 -2.935 -2.316 -0.974],4999.407736801922,20,3980,1.0,500.0,0.006040443,1.0,1.0,-272.09598,-272.09598,1474449,-0.03410157,1.0,-0.20922852,10.0
1.0,0.017827988,0.08013916,1.0,1.2207031e-05,2472.072253704071,0.4448457,,,1.0,200,0.0768286,[-0.006  0.652 -2.935 -2.316 -0.974],4999.414739255302,20,4000,1.0,500.0,0.0062156715,1.0,1.0,-272.0977,-272.0977,1484449,-0.035808083,1.0,-0.16265869,10.0
1.0,0.0120277405,0.06695557,1.0,-2.4414063e-05,2487.173691511154,0.4448457,,,1.0,201,0.056883372,[-0.006  0.652 -2.935 -2.316 -0.974],4999.39400526837,20,4020,1.0,500.0,0.0034072674,1.0,1.0,-272.08347,-272.08347,1494449,-0.021585625,1.0,-0.13647461,10.0
1.0,9.995527,0.08520508,1.0,3.3569337e-05,2502.411283493042,0.4448457,,,1.0,202,0.07316743,[-0.006  0.652 -2.935 -2.316 -0.974],4998.874294458017,20,4040,1.0,500.0,0.005637619,1.0,1.0,-272.01007,-272.01007,1504449,0.051829483,1.0,-0.21942139,10.0
1.0,0.015978813,0.093444824,1.0,-3.0517579e-06,2517.529329776764,0.4448457,,,1.0,203,0.061074145,[-0.006  0.652 -2.935 -2.316 -0.974],4999.410379966644,20,4060,1.0,500.0,0.0039262767,1.0,1.0,-272.104,-272.104,1514449,-0.042124737,1.0,-0.14099121,10.0
1.0,0.015514374,0.10357666,1.0,,2533.0007598400116,0.4448457,,,1.0,204,0.082871325,[-0.006  0.652 -2.935 -2.316 -0.974],4999.415600594858,20,4080,1.0,500.0,0.0072274497,1.0,1.0,-272.10715,-272.10715,1524449,-0.045253213,1.0,-0.19934082,10.0
1.0,0.01623249,0.08532715,1.0,-3.6621095e-05,2548.3096187114716,0.4448457,,,1.0,205,0.08930632,[-0.006  0.652 -2.935 -2.316 -0.974],4999.388990489203,20,4100,1.0,500.0,0.008398806,1.0,1.0,-272.09134,-272.09134,1534449,-0.029434426,1.0,-0.29742432,10.0
1.0,0.014498711,0.087768555,1.0,4.8828126e-05,2563.5071358680725,0.4448457,,,1.0,206,0.05895745,[-0.006  0.652 -2.935 -2.316 -0.974],4999.364498853811,20,4120,1.0,500.0,0.0036563035,1.0,1.0,-272.09677,-272.09677,1544449,-0.034890138,1.0,-0.093444824,10.0
1.0377375,9.995512,49.228516,0.92914766,3.0517578e-05,2577.8809061050415,0.4338971,0.24342611,0.24352238,1.2146267,207,214.30527,[-0.006  0.652 -2.935 -2.316 -0.974],4749.926758525042,20,4140,1.1774086,475.1,37623.188,2.5385447,0.4216677,-321.1537,-317.84848,1553951,-43.29703,,-934.135,10.0
1.0,0.01655674,0.06793213,1.0,6.1035157e-06,2593.6745483875275,0.4338971,,,1.0,208,0.061650097,[-0.008  0.644 -2.953 -2.319 -0.985],4999.456484707136,20,4160,1.0,500.0,0.004001416,1.0,1.0,-272.09262,-272.09262,1563951,-0.030722385,1.0,-0.1519165,10.0
0.99955505,9.995846,0.39050293,0.9879785,5.7983398e-05,2608.636733531952,0.43380952,0.08385061,0.09460669,1.0884546,209,1.4755121,[-0.008  0.644 -2.953 -2.319 -0.985],4964.461671423849,20,4180,1.0202591,496.55,0.5094061,1.2732546,0.4302396,-272.31198,-272.19492,1573882,-0.071389616,,-6.428528,10.0
1.0,0.01448822,0.1015625,1.0,-9.155274e-06,2623.9134497642517,0.43380952,,,1.0,210,0.071306415,[-0.004  0.643 -2.953 -2.319 -0.985],4999.3843451665725,20,4200,1.0,500.0,0.0053508603,1.0,1.0,-272.103,-272.103,1583882,-0.041117586,1.0,-0.17816162,10.0
1.0,0.010227203,0.062194824,1.0,1.2207031e-05,2639.0407481193542,0.43380952,,,1.0,211,0.04128919,[-0.004  0.643 -2.953 -2.319 -0.985],4999.42452457625,20,4220,1.0,500.0,0.0017942834,1.0,1.0,-272.0813,-272.0813,1593882,-0.019397974,1.0,-0.08581543,10.0
1.0,0.014883041,0.08959961,1.0,,2654.0749740600586,0.43380952,,,1.0,212,0.07912834,[-0.004  0.643 -2.953 -2.319 -0.985],4999.398575068621,20,4240,1.0,500.0,0.006589899,1.0,1.0,-272.0944,-272.0944,1603882,-0.03250095,1.0,-0.20135498,10.0
0.9987,9.9956,0.13775635,1.0,1.5258789e-05,2669.2029569149017,0.43380952,0.036031835,,1.0,213,0.23315656,[-0.004  0.643 -2.953 -2.319 -0.985],4992.392171866189,20,4260,1.0,499.35,0.05722209,1.0,1.0,-272.04102,-272.04102,1613869,0.020887334,,-0.9835205,10.0
1.0,0.016411781,0.073791504,1.0,-6.713867e-05,2684.53754734993,0.43380952,,,1.0,214,0.06594882,[-0.004  0.643 -2.953 -2.319 -0.985],4999.407690110891,20,4280,1.0,500.0,0.0045786295,1.0,1.0,-272.08902,-272.08902,1623869,-0.027126824,1.0,-0.15478516,10.0
1.0,0.014944077,0.107177734,1.0,-2.746582e-05,2699.7454941272736,0.43380952,,,1.0,215,0.07794202,[-0.004  0.643 -2.953 -2.319 -0.985],4999.396449703834,20,4300,1.0,500.0,0.0063954256,1.0,1.0,-272.10724,-272.10724,1633869,-0.045362968,1.0,-0.21002197,10.0
1.0,0.010743141,0.06854248,1.0,-3.0517578e-05,2715.4030754566193,0.43380952,,,1.0,216,0.04929455,[-0.004  0.643 -2.953 -2.319 -0.985],4999.450966798593,20,4320,1.0,500.0,0.0025587014,1.0,1.0,-272.07907,-272.07907,1643869,-0.01718772,1.0,-0.12750244,10.0
1.0,0.01226902,0.08557129,1.0,-1.8310548e-05,2730.654862165451,0.43380952,,,1.0,217,0.07819028,[-0.004  0.643 -2.953 -2.319 -0.985],4999.410504758176,20,4340,1.0,500.0,0.0064346706,1.0,1.0,-272.10168,-272.10168,1653869,-0.03979078,1.0,-0.1352539,10.0
1.0,0.010744095,0.07299805,1.0,3.967285e-05,2745.8697307109833,0.43380952,,,1.0,218,0.056687545,[-0.004  0.643 -2.953 -2.319 -0.985],4999.44303185919,20,4360,1.0,500.0,0.003382537,1.0,1.0,-272.0926,-272.0926,1663869,-0.030686362,1.0,-0.10675049,10.0
0.9980943,9.995743,0.70306396,0.9873861,3.0517579e-06,2760.8836064338684,0.4340753,0.10361613,0.11302192,1.0958347,219,2.7095976,[-0.004  0.643 -2.953 -2.319 -0.985],4946.438426982799,20,4380,1.0265307,494.75,1.2008548,1.1913612,0.37841094,-272.6154,-272.35068,1673764,-0.17714126,,-11.808472,10.0
0.96784765,9.995274,49.75708,1.0047795,,2775.6023330688477,0.42821577,0.2220599,0.15048134,1.0414724,220,216.47427,[ 5.138e-05  6.425e-01 -2.953e+00 -2.319e+00 -9.849e-01],4749.37005002972,20,4400,1.0357502,475.05,47364.0,1.4530418,0.6199402,-321.6673,-321.16513,1683265,-48.603447,,-943.58936,10.0
1.0,0.0141944885,0.05432129,1.0,6.408691e-05,2790.8466107845306,0.42821577,,,1.0,221,0.05253015,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.466341786782,20,4420,1.0,500.0,0.0029057316,1.0,1.0,-272.0789,-272.0789,1693265,-0.016992053,1.0,-0.12506104,10.0
1.0,0.014401436,0.089782715,1.0,6.1035156e-05,2805.995566368103,0.42821577,,,1.0,222,0.061252452,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.410050680015,20,4440,1.0,500.0,0.003949852,1.0,1.0,-272.10373,-272.10373,1703265,-0.04184304,1.0,-0.120910645,10.0
1.0,0.012471199,0.06854248,1.0,-6.1035156e-05,2821.1323688030243,0.42821577,,,1.0,223,0.05849456,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.435955586117,20,4460,1.0,500.0,0.0036018216,1.0,1.0,-272.09262,-272.09262,1713265,-0.030739585,1.0,-0.15301514,10.0
1.0,0.01416111,0.06689453,1.0,3.3569337e-05,2836.0751526355743,0.42821577,,,1.0,224,0.061363015,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.406490183099,20,4480,1.0,500.0,0.003962794,1.0,1.0,-272.07446,-272.07446,1723265,-0.012568741,1.0,-0.17407227,10.0
1.0,0.016670227,0.06109619,1.0,1.8310548e-05,2851.1260933876038,0.42821577,,,1.0,225,0.073731005,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.425659835344,20,4500,1.0,500.0,0.0057218587,1.0,1.0,-272.085,-272.085,1733265,-0.023102747,1.0,-0.20153809,10.0
1.0,0.011753082,0.07507324,1.0,3.967285e-05,2866.287155151367,0.42821577,,,1.0,226,0.054414883,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.45210488032,20,4520,1.0,500.0,0.0031184948,1.0,1.0,-272.09048,-272.09048,1743265,-0.028591648,1.0,-0.09680176,10.0
1.0,0.017466545,0.097473145,1.0,-3.0517578e-05,2881.4919521808624,0.42821577,,,1.0,227,0.098296955,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.392847805463,20,4540,1.0,500.0,0.010169094,1.0,1.0,-272.10114,-272.10114,1753265,-0.039235394,1.0,-0.22570801,10.0
1.0,0.014455795,0.06695557,1.0,-5.493164e-05,2896.7817661762238,0.42821577,,,1.0,228,0.06600859,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4999.426350980337,20,4560,1.0,500.0,0.0045881723,1.0,1.0,-272.0962,-272.0962,1763265,-0.034291267,1.0,-0.1774292,10.0
0.9572,9.995678,49.731262,1.0149945,-1.8310548e-05,2911.272881269455,0.4249338,0.21941124,0.08626068,1.0192167,229,216.48466,[-1.181e-03  6.411e-01 -2.953e+00 -2.320e+00 -9.907e-01],4749.465987919213,20,4580,1.0148828,475.05,48555.742,1.2958423,0.73756397,-321.64197,-321.44717,1772766,-49.185966,,-943.63477,10.0
1.0,0.011853218,0.06726074,1.0,-3.0517579e-06,2926.8497903347015,0.4249338,,,1.0,230,0.06316652,[-2.706e-03  6.383e-01 -2.952e+00 -2.319e+00 -9.940e-01],4999.407560155667,20,4600,1.0,500.0,0.0041968464,1.0,1.0,-272.0893,-272.0893,1782766,-0.027413119,1.0,-0.20214844,10.0
1.0,0.015514374,0.09106445,1.0,-3.0517578e-05,2942.0448219776154,0.4249338,,,1.0,231,0.06538961,[-2.706e-03  6.383e-01 -2.952e+00 -2.319e+00 -9.940e-01],4999.370602783836,20,4620,1.0,500.0,0.004497548,1.0,1.0,-272.10782,-272.10782,1792766,-0.04591958,1.0,-0.12628174,10.0
1.0,0.018241882,0.0904541,1.0,2.4414063e-05,2957.1954469680786,0.4249338,,,1.0,232,0.06664725,[-2.706e-03  6.383e-01 -2.952e+00 -2.319e+00 -9.940e-01],4999.423303669902,20,4640,1.0,500.0,0.0046758987,1.0,1.0,-272.09625,-272.09625,1802766,-0.034367353,1.0,-0.15234375,10.0
1.0,0.016400337,0.076538086,1.0,5.7983398e-05,2972.3110456466675,0.4249338,,,1.0,233,0.058599055,[-2.706e-03  6.383e-01 -2.952e+00 -2.319e+00 -9.940e-01],4999.451415941059,20,4660,1.0,500.0,0.00361199,1.0,1.0,-272.09982,-272.09982,1812766,-0.03793472,1.0,-0.087402344,10.0
1.0,0.01288414,0.056274414,1.0,-1.2207031e-05,2987.763256072998,0.4249338,,,1.0,234,0.05992041,[-2.706e-03  6.383e-01 -2.952e+00 -2.319e+00 -9.940e-01],4999.468998247467,20,4680,1.0,500.0,0.0037798516,1.0,1.0,-272.0831,-272.0831,1822766,-0.0211951,1.0,-0.15362549,10.0
1.0,0.010136604,0.08807373,1.0,-1.2207031e-05,3003.0133576393127,0.4249338,,,1.0,235,0.06425651,[-2.706e-03  6.383e-01 -2.952e+00 -2.319e+00 -9.940e-01],4999.37459578885,20,4700,1.0,500.0,0.0043443646,1.0,1.0,-272.09454,-272.09454,1832766,-0.03264195,1.0,-0.0982666,10.0
0.9978771,9.995672,0.36932373,0.9904481,-3.0517579e-06,3018.1490409374237,0.42483634,0.08042656,0.0729899,1.0621384,236,1.343918,[-2.706e-03  6.383e-01 -2.952e+00 -2.319e+00 -9.940e-01],4966.9176013547985,20,4720,1.0118122,496.8,0.6821446,1.1106803,0.5648471,-272.28296,-272.2065,1842702,-0.097711086,,-5.8501587,10.0
1.0113595,9.995771,49.21869,1.0506766,4.8828126e-05,3032.6786489486694,0.42111441,0.23463003,0.20509088,1.1554804,237,214.31236,[ 4.215e-05  6.383e-01 -2.952e+00 -2.319e+00 -9.941e-01],4749.988585440487,20,4740,1.1270385,475.1,40046.586,2.0461702,0.5348248,-321.13495,-318.333,1852204,-44.648388,,-934.1659,10.0
0.95963985,9.995713,49.71942,1.0103512,4.272461e-05,3047.5732641220093,0.41815922,0.22000337,0.092825904,1.0261672,238,216.48424,[-1.775e-03  6.378e-01 -2.978e+00 -2.338e+00 -9.978e-01],4749.4728909083415,20,4760,1.0188313,475.05,48072.395,1.3345463,0.71161115,-321.64554,-321.30136,1861705,-48.94502,,-943.6328,9.999999
0.95919853,9.995625,49.752563,0.998408,1.8310548e-05,3062.5827333927155,0.4168162,0.21990249,0.09012988,1.0294995,239,216.48021,[-2.304e-03  6.304e-01 -2.977e+00 -2.330e+00 -1.001e+00],4749.452563475511,20,4780,1.0178049,475.05,47941.887,1.3215437,0.6761792,-321.6588,-321.25613,1871206,-48.893345,,-943.61523,10.0
1.0,0.012714386,0.06201172,1.0,3.0517579e-06,3078.132225036621,0.4168162,,,1.0,240,0.047212616,[-1.943e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.002e+00],4999.47481684564,20,4800,1.0,500.0,0.0023470945,1.0,1.0,-272.0788,-272.0788,1881206,-0.016919797,1.0,-0.14099121,10.0
1.0,0.011159897,0.05645752,1.0,-9.155274e-06,3093.4005007743835,0.4168162,,,1.0,241,0.046860512,[-1.943e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.002e+00],4999.455119306231,20,4820,1.0,500.0,0.0023111282,1.0,1.0,-272.0816,-272.0816,1891206,-0.019723888,1.0,-0.12817383,10.0
1.0,0.015353203,0.08404541,1.0,3.0517578e-05,3108.6517946720123,0.4168162,,,1.0,242,0.04757476,[-1.943e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.002e+00],4999.408606788203,20,4840,1.0,500.0,0.0023802733,1.0,1.0,-272.08945,-272.08945,1901206,-0.027551109,1.0,-0.10650635,10.0
1.0,0.014261246,0.07678223,1.0,3.0517578e-05,3123.986098051071,0.4168162,,,1.0,243,0.050712407,[-1.943e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.002e+00],4999.453907082075,20,4860,1.0,500.0,0.0027063203,1.0,1.0,-272.08463,-272.08463,1911206,-0.02273038,1.0,-0.1564331,10.0
0.9516906,9.995459,49.741394,0.9937348,-0.00012817382,3138.4874646663666,0.41864726,0.218105,0.029504703,1.0033448,244,216.479,[-1.943e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.002e+00],4749.411997427275,20,4880,1.0031773,475.05,49149.34,1.0677649,0.8617932,-321.65582,-321.61063,1920707,-49.50367,,-943.61017,10.0
1.0,0.015810966,0.06323242,1.0,2.4414063e-05,3153.5788667201996,0.41864726,,,1.0,245,0.052904315,[-1.963e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.000e+00],4999.48577292835,20,4900,1.0,500.0,0.002944897,1.0,1.0,-272.09418,-272.09418,1930707,-0.032300532,1.0,-0.14105225,10.0
1.0,0.018206596,0.09777832,1.0,4.5776367e-05,3168.763259410858,0.41864726,,,1.0,246,0.08034916,[-1.963e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.000e+00],4999.409417721456,20,4920,1.0,500.0,0.0067949444,1.0,1.0,-272.11087,-272.11087,1940707,-0.048981145,1.0,-0.16619873,10.0
1.0,0.015836716,0.083740234,1.0,-6.1035157e-06,3184.0437548160553,0.41864726,,,1.0,247,0.06562513,[-1.963e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.000e+00],4999.451998744374,20,4940,1.0,500.0,0.004532054,1.0,1.0,-272.09082,-272.09082,1950707,-0.028933575,1.0,-0.16217041,10.0
0.9310133,9.993319,98.89575,0.97859764,-1.8310548e-05,3197.765016555786,0.4148502,0.31038335,0.17014566,1.0765027,248,296.49786,[-1.963e-03  6.223e-01 -2.978e+00 -2.318e+00 -1.000e+00],4499.990430710182,20,4960,1.0612645,450.15,88282.11,1.6232266,0.46003366,-370.68884,-369.35736,1959710,-96.31246,,-894.4707,10.0
1.0,0.015660286,0.08892822,1.0,-3.0517579e-06,3213.397108078003,0.4148502,,,1.0,249,0.06393173,[-0.003  0.611 -2.968 -2.297 -1.004],4999.448059206997,20,4980,1.0,500.0,0.0043012043,1.0,1.0,-272.09964,-272.09964,1969710,-0.03774768,1.0,-0.17181396,10.0
1.0,0.014409065,0.080444336,1.0,-4.5776367e-05,3228.5547959804535,0.4148502,,,1.0,250,0.051023066,[-0.003  0.611 -2.968 -2.297 -1.004],4999.476136076551,20,5000,1.0,500.0,0.00273804,1.0,1.0,-272.08826,-272.08826,1979710,-0.026367733,1.0,-0.11883545,10.0
