MeanEntropy,MeanIW,ReturnMeanIW,MaxIW,EpLenMean,InitialReturnMax,EpThisIter,InitialReturnMean,EpRewMean,EpisodesSoFar,Weights,EmpiricalD2,ESSClassic,StdIW,InitialReturnStd,InitialReturnMin,ESSRenyi,MeanIWNorm,InitialBound,TimestepsSoFar,Iteration,ReturnStepMaxmin,Bound,ReturnStepMax,J_sample_variance,StdIWNorm,MinIW,MinIWNorm,TimeElapsed,MaxIWNorm
0.5344794,0.9668045,3.1719885,1.3418818,484.25,7.713745,20,-1.5258789e-05,4841.032155716193,3020,[ 0.013  0.578 -2.796 -2.549 -0.881],1.0532445,19.063057,0.21433799,32.91145,-143.45697,18.988943,0.048340224,-39.287327,1134723,151,9.993956,-37.147675,10.0,371.46536,0.010716899,0.54694825,0.027347414,1682.6335883140564,0.06709409
0.53548336,1.0126776,0.77251244,1.1115537,475.1,49.276978,20,-2.1362304e-05,4749.7683601035005,3040,[ 0.01   0.571 -2.801 -2.547 -0.884],1.0031352,19.92676,0.061395414,214.29576,-934.0935,19.937492,0.050633878,-255.81207,1144225,152,9.994841,-255.44026,10.0,48137.535,0.0030697705,0.88428706,0.044214353,1696.061245918274,0.055577684
0.5368272,1.0318636,1.632679,1.2917956,475.1,49.264465,20,-1.5258789e-05,4749.805777174855,3060,[ 0.009  0.569 -2.802 -2.544 -0.883],1.005726,19.830439,0.09541579,214.29457,-934.08826,19.886133,0.051593184,-255.81062,1153727,153,9.995005,-254.90926,10.0,48397.883,0.0047707893,0.9023683,0.045118418,1708.7668344974518,0.06458978
0.53441805,1.0500963,4.577776,1.4390234,447.6,98.668335,20,-9.155274e-06,4473.824707693857,3080,[ 0.008  0.566 -2.803 -2.542 -0.882],1.0193441,19.577932,0.15418243,294.93863,-894.6906,19.62046,0.052504826,-245.02113,1162679,154,9.990307,-242.80185,10.0,93367.85,0.007709123,0.7821307,0.039106537,1721.5887043476105,0.07195117
0.53441805,1.0,-2.4414621e-05,1.0,500.0,0.11791992,20,-2.4414063e-05,4999.180185746489,3100,[ 0.006  0.565 -2.801 -2.548 -0.885],1.0,20.0,,0.0764878,-0.1182251,20.0,0.05,-0.032401692,1172679,155,0.016178131,-0.032401692,9.999999,0.006158299,,1.0,0.05,1737.1506474018097,0.05
0.53373045,1.0480917,2.5671692,1.5387323,471.55,50.120544,20,-5.7983398e-05,4713.748930611511,3120,[ 0.006  0.565 -2.801 -2.548 -0.885],1.009701,19.46097,0.17443147,216.39595,-943.224,19.807844,0.052404583,-258.3126,1182110,156,9.992601,-256.9953,10.0,48947.91,0.008721575,0.83469653,0.041734826,1748.1096572875977,0.07693662
0.5338979,1.0244935,1.0271139,1.0868415,475.05,49.77185,20,4.272461e-05,4749.247460237782,3140,[ 0.005  0.56  -2.801 -2.544 -0.885],1.0030706,19.959219,0.04630876,216.47282,-943.583,19.938776,0.051224668,-258.41083,1191611,157,9.994757,-257.78018,10.0,49816.18,0.0023154384,0.9253866,0.04626933,1762.406720161438,0.054342072
0.53210896,0.93574077,0.6718089,1.2246208,490.95,1.7874756,20,-1.2207031e-05,4908.206454469531,3160,[ 0.006  0.563 -2.803 -2.548 -0.885],1.0475509,19.246885,0.18509951,7.4838448,-32.62079,19.092152,0.046787035,-8.933583,1201430,158,9.994751,-8.471695,10.0,18.880758,0.009254976,0.5370566,0.026852831,1777.014104604721,0.061231043
0.53210896,1.0,-4.2724423e-05,1.0,500.0,0.10284424,20,-4.272461e-05,4999.259546827148,3180,[ 0.011  0.566 -2.805 -2.548 -0.887],1.0,20.0,,0.06285267,-0.11828613,20.0,0.05,-0.032436717,1211430,159,0.012853622,-0.032436717,10.0,0.004158377,,1.0,0.05,1790.4967527389526,0.05
0.53210896,1.0,4.8829243e-05,1.0,500.0,0.10662842,20,4.8828126e-05,4999.183745666991,3200,[ 0.011  0.566 -2.805 -2.548 -0.887],1.0,20.0,,0.10274784,-0.3065796,20.0,0.05,-0.08391145,1221430,160,0.016103745,-0.08391145,10.0,0.011112758,,1.0,0.05,1804.5608751773834,0.05
0.53210896,1.0,6.1048195e-06,1.0,500.0,0.107299805,20,6.1035157e-06,4999.2708892792025,3220,[ 0.011  0.566 -2.805 -2.548 -0.887],1.0,20.0,,0.08213578,-0.1885376,20.0,0.05,-0.051627044,1231430,161,0.014204025,-0.051627044,10.0,0.0071013537,,1.0,0.05,1818.2454974651337,0.05
0.5319449,1.0587112,3.1304464,1.275407,475.05,49.74054,20,9.155274e-06,4749.256622604209,3240,[ 0.011  0.566 -2.805 -2.548 -0.887],1.010581,19.853079,0.091077015,216.4765,-943.5991,19.790596,0.05293556,-258.41528,1240931,162,9.994793,-256.6484,10.0,49251.234,0.0045538503,0.90000856,0.04500043,1828.9969418048859,0.06377035
0.5319449,1.0,-4.8829243e-05,1.0,500.0,0.10925293,20,-4.8828126e-05,4999.230148854647,3260,[ 0.012  0.563 -2.805 -2.54  -0.887],1.0,20.0,,0.08137727,-0.24017334,20.0,0.05,-0.06582301,1250931,163,0.014950752,-0.06582301,10.0,0.0069707995,,1.0,0.05,1844.6596143245697,0.05
0.5320656,0.91454047,0.3116026,1.1719885,495.2,0.64593506,20,8.544922e-05,4950.791195060703,3280,[ 0.012  0.563 -2.805 -2.54  -0.887],1.0629046,19.09249,0.19938704,2.3879907,-10.401489,18.816364,0.045727026,-2.84848,1260835,164,9.995148,-2.62519,10.0,0.8142058,0.009969353,0.33636597,0.016818298,1856.4709420204163,0.058599424
0.5320656,1.0,6.103888e-06,1.0,500.0,0.12963867,20,6.1035157e-06,4999.238039303442,3300,[ 0.018  0.565 -2.804 -2.54  -0.887],1.0,20.0,,0.083427854,-0.2164917,20.0,0.05,-0.059282593,1270835,165,0.013379097,-0.059282593,10.0,0.007326534,,1.0,0.05,1870.6469044685364,0.05
0.52837664,0.9853302,0.26410112,1.4166291,494.8,0.7112427,20,-7.6293945e-05,4946.7511085831775,3320,[ 0.018  0.565 -2.804 -2.54  -0.887],1.0581441,19.152117,0.20732008,2.693806,-11.738098,18.901018,0.049266506,-3.2146869,1280731,166,9.99498,-3.0426445,10.0,2.5892508,0.010366004,0.5578513,0.027892565,1882.6067984104156,0.070831455
0.52825886,1.007993,0.35850143,1.0826645,475.1,49.238647,20,4.8828126e-05,4749.7158567789365,3340,[ 0.013  0.573 -2.809 -2.543 -0.891],1.0012732,19.979256,0.03247697,214.29985,-934.1113,19.97457,0.05039965,-255.81688,1290233,167,9.994621,-255.62123,10.0,48449.16,0.0016238485,0.95077866,0.047538932,1896.062518119812,0.054133225
0.5288274,1.0120494,0.7063923,1.0894947,475.05,49.736084,20,8.850098e-05,4749.314903777647,3360,[ 0.013  0.575 -2.809 -2.546 -0.891],1.0027106,19.955103,0.04800436,216.48048,-943.6164,19.945934,0.050602473,-258.41992,1299734,168,9.995041,-258.06363,10.0,49196.125,0.0024002183,0.8864501,0.044322506,1909.1364257335663,0.054474737
0.5288274,1.0,2.7466565e-05,1.0,500.0,0.08117676,20,2.746582e-05,4999.247083495275,3380,[ 0.013  0.572 -2.811 -2.541 -0.89 ],1.0,20.0,,0.066374496,-0.17797852,20.0,0.05,-0.04871396,1309734,169,0.015684128,-0.04871396,10.0,0.0046374463,,1.0,0.05,1922.0579929351807,0.05
0.5288274,1.0,5.7984143e-05,1.0,500.0,0.096191406,20,5.7983398e-05,4999.277242306698,3400,[ 0.013  0.572 -2.811 -2.541 -0.89 ],1.0,20.0,,0.09262741,-0.19378662,20.0,0.05,-0.05301267,1319734,170,0.014906883,-0.05301267,10.0,0.009031408,,1.0,0.05,1934.941871881485,0.05
0.5277088,1.0306017,1.5403395,1.1679952,469.05,50.04236,20,-3.967285e-05,4688.715165748287,3420,[ 0.013  0.572 -2.811 -2.541 -0.89 ],1.0058448,19.917656,0.0662647,214.14276,-933.30695,19.883783,0.051530093,-255.59668,1329115,171,9.992416,-254.80215,10.0,48375.98,0.0033132345,0.87319565,0.043659784,1946.8222579956055,0.058399763
0.5277088,1.0,-3.967341e-05,1.0,500.0,0.087402344,20,-3.967285e-05,4999.220453886171,3440,[ 0.014  0.575 -2.81  -2.541 -0.891],1.0,20.0,,0.060564004,-0.12567139,20.0,0.05,-0.0344562,1339115,172,0.016242027,-0.0344562,10.0,0.0038610508,,1.0,0.05,1960.6974778175354,0.05
0.52510804,1.0447423,4.2203903,1.2687173,475.3,47.293457,20,4.8828126e-05,4751.725779981351,3460,[ 0.014  0.575 -2.81  -2.541 -0.891],1.0161861,19.697289,0.12951466,205.81073,-897.10803,19.681435,0.052237123,-245.68312,1348621,173,9.994667,-243.44312,10.0,41130.266,0.0064757336,0.77604264,0.038802132,1972.6697280406952,0.06343587
0.52510804,1.0,2.1364773e-05,1.0,500.0,0.116882324,20,2.1362304e-05,4999.250216453721,3480,[ 0.013  0.575 -2.809 -2.535 -0.894],1.0,20.0,,0.0791345,-0.190979,20.0,0.05,-0.052280392,1358621,174,0.015059471,-0.052280392,10.0,0.006591862,,1.0,0.05,1985.9315242767334,0.05
0.52510804,1.0,2.4415785e-05,1.0,500.0,0.085998535,20,2.4414063e-05,4999.232527332826,3500,[ 0.013  0.575 -2.809 -2.535 -0.894],1.0,20.0,,0.077649206,-0.17449951,20.0,0.05,-0.047764245,1368621,175,0.014169693,-0.047764245,10.0,0.0063467366,,1.0,0.05,1997.68466091156,0.05
0.5235644,1.0468659,3.4515095,1.3736464,475.15,48.77423,20,-6.713867e-05,4750.238170621173,3520,[ 0.013  0.575 -2.809 -2.535 -0.894],1.0131277,19.684053,0.13262974,212.14273,-924.70874,19.740849,0.052343298,-253.242,1378124,176,9.994713,-251.44724,10.0,45513.207,0.006631487,0.8447063,0.042235315,2009.0679950714111,0.06868232
0.5235644,1.0,-7.32413e-05,1.0,500.0,0.09802246,20,-7.324219e-05,4999.196604041837,3540,[ 0.011  0.573 -2.813 -2.534 -0.895],1.0,20.0,,0.076623864,-0.21966553,20.0,0.05,-0.060231127,1388124,177,0.015210152,-0.060231127,10.0,0.0061802277,,1.0,0.05,2022.7476103305817,0.05
0.5235644,1.0,-7.6293945e-05,1.0,500.0,0.12200928,20,-7.6293945e-05,4999.204579799939,3560,[ 0.011  0.573 -2.813 -2.534 -0.895],1.0,20.0,,0.112554796,-0.2796631,20.0,0.05,-0.076665185,1398124,178,0.016029358,-0.076665185,10.0,0.01333535,,1.0,0.05,2036.2805800437927,0.05
0.5235644,1.0,9.155832e-06,1.0,500.0,0.12536621,20,9.155274e-06,4999.209146455576,3580,[ 0.011  0.573 -2.813 -2.534 -0.895],1.0,20.0,,0.09634956,-0.24328613,20.0,0.05,-0.0666175,1408124,179,0.014202118,-0.0666175,10.0,0.0097718295,,1.0,0.05,2046.6038460731506,0.05
0.52217966,1.0631788,3.1767445,1.2898973,475.05,49.757324,20,-3.3569337e-05,4749.242865179933,3600,[ 0.011  0.573 -2.813 -2.534 -0.895],1.0127836,19.699787,0.13124816,216.4709,-943.5748,19.747555,0.05315894,-258.40866,1417625,180,9.994739,-256.8783,9.999999,49623.344,0.0065624085,0.6503006,0.03251503,2057.5918695926666,0.06449487
0.52217966,1.0,3.9672246e-05,1.0,500.0,0.13806152,20,3.967285e-05,4999.198384298334,3620,[ 0.013  0.575 -2.817 -2.53  -0.897],1.0,20.0,,0.10202291,-0.21289062,20.0,0.05,-0.05826283,1427625,181,0.014497757,-0.05826283,10.0,0.010956499,,1.0,0.05,2073.0277767181396,0.05
0.520485,1.0339859,2.3281155,1.1971856,475.05,49.773926,20,6.1035157e-06,4749.259286553132,3640,[ 0.013  0.575 -2.817 -2.53  -0.897],1.0078815,19.909222,0.06981827,216.47263,-943.5822,19.843603,0.0516993,-258.41064,1437126,182,9.994801,-257.09885,10.0,48313.76,0.0034909144,0.86203074,0.043101538,2084.822742462158,0.059859283
0.520485,1.0,2.1362677e-05,1.0,500.0,0.08746338,20,2.1362304e-05,4999.308433530072,3660,[ 0.011  0.574 -2.817 -2.526 -0.898],1.0,20.0,,0.05902208,-0.13421631,20.0,0.05,-0.03673529,1447126,183,0.010656357,-0.03673529,10.0,0.0036669539,,1.0,0.05,2099.050618171692,0.05
0.5189818,1.0637621,1.7755544,1.4449749,490.15,2.1646729,20,3.6621095e-05,4900.210483385151,3680,[ 0.011  0.574 -2.817 -2.526 -0.898],1.0761166,18.538465,0.29868415,9.02766,-39.348755,18.585348,0.053188108,-10.776064,1456929,184,9.994768,-9.403145,10.0,5.6287565,0.014934208,0.20580979,0.0102904895,2110.569549560547,0.07224875
0.5180679,1.0410659,2.2148972,1.1714814,475.05,49.7688,20,-9.155274e-06,4749.270023733231,3700,[ 0.019  0.574 -2.816 -2.525 -0.9  ],1.0078293,19.928032,0.06256233,216.47484,-943.5919,19.844631,0.052053303,-258.4133,1466430,185,9.994852,-257.208,10.0,49222.24,0.003128117,0.96493036,0.048246518,2122.681114435196,0.05857407
0.51770014,1.0352929,1.9021034,1.1092503,475.15,48.803955,20,,4750.241930861088,3720,[ 0.02   0.572 -2.817 -2.518 -0.901],1.0063374,19.966879,0.04216475,212.1388,-924.69147,19.87405,0.05176465,-253.2372,1475933,186,9.994722,-252.13626,10.0,47209.867,0.0021082375,0.9745845,0.048729226,2136.7703807353973,0.055462517
0.51770014,1.0,-5.4931967e-05,1.0,500.0,0.08319092,20,-5.493164e-05,4999.219667578137,3740,[ 0.022  0.57  -2.823 -2.518 -0.901],1.0,20.0,,0.07235056,-0.16418457,20.0,0.05,-0.045018733,1485933,187,0.014471054,-0.045018733,10.0,0.0055101085,,1.0,0.05,2152.2255437374115,0.05
0.51770014,1.0,-4.5774505e-05,1.0,500.0,0.107543945,20,-4.5776367e-05,4999.238884999369,3760,[ 0.022  0.57  -2.823 -2.518 -0.901],1.0,20.0,,0.092847705,-0.1819458,20.0,0.05,-0.049873687,1495933,188,0.011675835,-0.049873687,10.0,0.009074417,,1.0,0.05,2166.7896225452423,0.05
0.5173721,1.0480181,2.3746023,1.201434,475.05,49.76947,20,6.1035157e-06,4749.276932992121,3780,[ 0.022  0.57  -2.823 -2.518 -0.901],1.008956,19.900698,0.07403163,216.47476,-943.5916,19.822472,0.052400906,-258.4132,1505434,189,9.994879,-257.19318,10.0,49609.418,0.0037015814,0.9368255,0.046841275,2179.0541071891785,0.060071703
0.516536,1.0199056,1.157959,1.1934389,474.55,49.810547,20,7.324219e-05,4743.70368940803,3800,[ 0.023  0.57  -2.824 -2.512 -0.902],1.0039988,19.9041,0.070792906,216.46008,-943.52716,19.920343,0.05099528,-258.3955,1514925,190,9.992456,-257.7537,10.0,49124.48,0.0035396458,0.909098,0.0454549,2191.9939424991608,0.059671946
0.516536,1.0,-2.1360815e-05,1.0,500.0,0.096191406,20,-2.1362304e-05,4999.201251819978,3820,[ 0.023  0.572 -2.822 -2.517 -0.902],1.0,20.0,,0.087632686,-0.2871704,20.0,0.05,-0.07866622,1524925,191,0.012998581,-0.07866622,10.0,0.008083671,,1.0,0.05,2205.2413568496704,0.05
0.516536,1.0,1.2205157e-05,1.0,500.0,0.09124756,20,1.2207031e-05,4999.232540124202,3840,[ 0.023  0.572 -2.822 -2.517 -0.902],1.0,20.0,,0.08592585,-0.25775146,20.0,0.05,-0.070575945,1534925,192,0.011954308,-0.070575945,10.0,0.0077718436,,1.0,0.05,2217.1894080638885,0.05
0.516536,1.0,1.8310267e-05,1.0,500.0,0.080566406,20,1.8310548e-05,4999.19028226828,3860,[ 0.023  0.572 -2.822 -2.517 -0.902],1.0,20.0,,0.05578366,-0.12988281,20.0,0.05,-0.035551563,1544925,193,0.010756493,-0.035551563,10.0,0.0032755963,,1.0,0.05,2229.0069069862366,0.05
0.516536,1.0,-3.3570454e-05,1.0,500.0,0.103759766,20,-3.3569337e-05,4999.154685371134,3880,[ 0.023  0.572 -2.822 -2.517 -0.902],1.0,20.0,,0.10110369,-0.28546143,20.0,0.05,-0.078210406,1554925,194,0.015427589,-0.078210406,10.0,0.010759956,,1.0,0.05,2241.546783208847,0.05
0.516536,1.0,7.9346355e-05,1.0,500.0,0.09411621,20,7.93457e-05,4999.192901761265,3900,[ 0.023  0.572 -2.822 -2.517 -0.902],1.0,20.0,,0.07043508,-0.16625977,20.0,0.05,-0.04545277,1564925,195,0.015904427,-0.04545277,10.0,0.005222211,,1.0,0.05,2254.1587285995483,0.05
0.51269567,1.0322107,6.558414,1.2847073,477.0,33.594727,20,4.8828126e-05,4768.775327991971,3920,[ 0.023  0.572 -2.822 -2.517 -0.902],1.0288576,19.620316,0.14359085,145.86078,-635.7922,19.439035,0.05161054,-174.11882,1574465,196,9.994896,-170.05492,10.0,16078.156,0.0071795424,0.7903979,0.039519895,2266.156704187393,0.06423537
0.51269567,1.0,-3.0510128e-06,1.0,500.0,0.09625244,20,-3.0517579e-06,4999.271180969847,3940,[ 0.021  0.579 -2.831 -2.52  -0.906],1.0,20.0,,0.07299163,-0.13946533,20.0,0.05,-0.03819721,1584465,197,0.015100479,-0.03819721,10.0,0.0056081875,,1.0,0.05,2282.4253854751587,0.05
0.51269567,1.0,3.051944e-06,1.0,500.0,0.11853027,20,3.0517579e-06,4999.2428543926335,3960,[ 0.021  0.579 -2.831 -2.52  -0.906],1.0,20.0,,0.11028914,-0.2958374,20.0,0.05,-0.081015356,1594465,198,0.0133161545,-0.081015356,10.0,0.012803889,,1.0,0.05,2294.1669921875,0.05
0.51269567,1.0,1.5258789e-05,1.0,500.0,0.10699463,20,1.5258789e-05,4999.20216239457,3980,[ 0.021  0.579 -2.831 -2.52  -0.906],1.0,20.0,,0.07087584,-0.1138916,20.0,0.05,-0.031175243,1604465,199,0.014164925,-0.031175243,10.0,0.005287773,,1.0,0.05,2307.995650291443,0.05
0.51269567,1.0,1.2206379e-05,1.0,500.0,0.08886719,20,1.2207031e-05,4999.258159587867,4000,[ 0.021  0.579 -2.831 -2.52  -0.906],1.0,20.0,,0.08032254,-0.21685791,20.0,0.05,-0.05937678,1614465,200,0.01535511,-0.05937678,10.0,0.006791274,,1.0,0.05,2320.428985595703,0.05
0.5119263,1.0089664,0.5290489,1.1356024,475.05,49.789368,20,1.2207031e-05,4749.211260548776,4020,[ 0.021  0.579 -2.831 -2.52  -0.906],1.0020263,19.944,0.053464767,216.46869,-943.56506,19.959555,0.05044832,-258.40594,1623966,201,9.994606,-258.13855,10.0,49221.945,0.0026732385,0.881451,0.04407255,2331.721119403839,0.05678012
0.5119263,1.0,1.2206379e-05,1.0,500.0,0.14465332,20,1.2207031e-05,4999.084732601234,4040,[ 0.022  0.578 -2.831 -2.52  -0.907],1.0,20.0,,0.102863304,-0.21203613,20.0,0.05,-0.05805628,1633966,202,0.01575756,-0.05805628,10.0,0.011137747,,1.0,0.05,2345.8690252304077,0.05
0.5119263,1.0,1.2206379e-05,1.0,500.0,0.10479736,20,1.2207031e-05,4999.26176254545,4060,[ 0.022  0.578 -2.831 -2.52  -0.907],1.0,20.0,,0.07596911,-0.18499756,20.0,0.05,-0.05065146,1643966,203,0.01451683,-0.05065146,10.0,0.0060750586,,1.0,0.05,2358.584273815155,0.05
0.5124879,1.0432417,2.059801,1.6412635,475.05,49.811584,20,3.0517579e-06,4749.21180112253,4080,[ 0.022  0.578 -2.831 -2.52  -0.907],1.0086029,19.529116,0.16199498,216.46114,-943.5321,19.82941,0.05216209,-258.3969,1653467,204,9.99461,-257.4462,10.0,49768.383,0.008099749,0.93897915,0.04694896,2372.6478044986725,0.082063176
0.5124879,1.0,-2.7466565e-05,1.0,500.0,0.09106445,20,-2.746582e-05,4999.241207603425,4100,[ 0.02   0.58  -2.822 -2.521 -0.906],1.0,20.0,,0.0772824,-0.15582275,20.0,0.05,-0.042701285,1663467,205,0.011762619,-0.042701285,10.0,0.0062869154,,1.0,0.05,2385.501959323883,0.05
0.5124879,1.0,5.4931734e-05,1.0,500.0,0.12298584,20,5.493164e-05,4999.218323285405,4120,[ 0.02   0.58  -2.822 -2.521 -0.906],1.0,20.0,,0.09879668,-0.21435547,20.0,0.05,-0.05864873,1673467,206,0.017560005,-0.05864873,10.0,0.010274509,,1.0,0.05,2397.876840353012,0.05
0.5126331,1.1298373,2.3150086,3.6161342,470.85,9.022705,20,,4706.196862617161,4140,[ 0.02   0.58  -2.822 -2.521 -0.906],1.0689646,15.34115,0.6226246,26.919266,-102.01593,18.709694,0.056491863,-27.938213,1682884,207,9.990242,-26.570518,10.0,491.7732,0.03113123,0.751606,0.0375803,2410.6180295944214,0.18080671
0.51157796,1.0094931,0.7755127,1.0586414,475.05,49.760193,20,6.1035157e-06,4749.315924811619,4160,[ 0.013  0.575 -2.833 -2.52  -0.906],1.002531,19.975784,0.035148013,216.4748,-943.5917,19.949507,0.050474655,-258.41324,1692385,208,9.995043,-257.96454,10.0,48811.293,0.0017574007,0.92707485,0.046353742,2425.263528108597,0.052932072
0.51157796,1.0,9.460421e-05,1.0,500.0,0.11029053,20,9.460449e-05,4999.282668234188,4180,[ 0.012  0.573 -2.833 -2.519 -0.907],1.0,20.0,,0.0916334,-0.24279785,20.0,0.05,-0.06639832,1702385,209,0.017829895,-0.06639832,10.0,0.008838612,,1.0,0.05,2439.2872478961945,0.05
0.5093752,1.0269909,1.8642883,1.1347423,475.05,49.7583,20,-1.2207031e-05,4749.323825407984,4200,[ 0.012  0.573 -2.833 -2.519 -0.907],1.0062869,19.936186,0.05810406,216.47786,-943.6051,19.875048,0.051349543,-258.41693,1711886,210,9.995075,-257.36368,10.0,48496.727,0.0029052033,0.911338,0.045566898,2450.403366804123,0.056737114
0.49505654,1.842109,90.75072,15.653675,450.2,98.46222,20,1.2207031e-05,4500.293078437703,4220,[ 0.013  0.575 -2.842 -2.519 -0.91 ],1.6357088,4.9536495,3.210467,294.96774,-884.90375,12.227116,0.09210545,-242.34088,1720890,211,9.992441,-219.19072,10.0,199314.72,0.16052336,0.33320713,0.016660357,2462.649421930313,0.7826838
0.49556455,1.0281851,0.7986474,1.4534945,492.3,1.3380737,20,-2.746582e-05,4921.778218399032,4240,[ 5.276e-04  5.774e-01 -2.844e+00 -2.523e+00 -9.239e-01],1.0781094,18.573051,0.2849925,5.387143,-23.479797,18.550993,0.051409263,-6.4302354,1730736,212,9.9950695,-5.877969,10.0,5.210867,0.014249625,0.3756861,0.018784305,2475.6364645957947,0.07267473
0.49556455,1.0,3.6621466e-05,1.0,500.0,0.06262207,20,3.6621095e-05,4999.3156929976385,4260,[ 0.007  0.579 -2.844 -2.529 -0.923],1.0,20.0,,0.05652481,-0.16394043,20.0,0.05,-0.04486032,1740736,213,0.015049934,-0.04486032,10.0,0.003363215,,1.0,0.05,2489.3498680591583,0.05
0.4951769,1.0083815,0.861845,1.1392767,475.1,49.282104,20,1.8310548e-05,4749.8331845249195,4280,[ 0.007  0.579 -2.844 -2.529 -0.923],1.0024071,19.937746,0.056345858,214.29848,-934.1052,19.951975,0.050419074,-255.81525,1750238,214,9.995115,-255.26111,10.0,47562.51,0.0028172932,0.92951447,0.046475723,2500.3644964694977,0.05696384
0.4951769,1.0,2.4414272e-05,1.0,500.0,0.07354736,20,2.4414063e-05,4999.287460914186,4300,[ 0.006  0.58  -2.838 -2.528 -0.924],1.0,20.0,,0.04653608,-0.1104126,20.0,0.05,-0.030213322,1760238,215,0.015492439,-0.030213322,10.0,0.002279586,,1.0,0.05,2514.95196557045,0.05
0.4951769,1.0,3.0517578e-05,1.0,500.0,0.119262695,20,3.0517578e-05,4999.227792044267,4320,[ 0.006  0.58  -2.838 -2.528 -0.924],1.0,20.0,,0.081861705,-0.19348145,20.0,0.05,-0.05295656,1770238,216,0.012843132,-0.05295656,10.0,0.007054041,,1.0,0.05,2527.5848343372345,0.05
0.4940792,0.9798851,0.06322624,1.2946132,498.6,0.2310791,20,3.3569337e-05,4984.72496869017,4340,[ 0.006  0.58  -2.838 -2.528 -0.924],1.0511112,19.04155,0.21984094,0.4902447,-2.0856934,19.027483,0.04899426,-0.5711571,1780210,217,9.994915,-0.52237964,10.0,0.046896465,0.010992047,0.3488608,0.01744304,2539.8449759483337,0.06473067
0.4940792,1.0,1.3969839e-09,1.0,500.0,0.099365234,20,,4999.322353416087,4360,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.079545006,-0.16168213,20.0,0.05,-0.044278476,1790210,218,0.0123643875,-0.044278476,10.0,0.00666043,,1.0,0.05,2552.140993833542,0.05
0.4940792,1.0,2.1361513e-05,1.0,500.0,0.114746094,20,2.1362304e-05,4999.274175724713,4380,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.104031086,-0.31115723,20.0,0.05,-0.08519256,1800210,219,0.015453339,-0.08519256,10.0,0.011392071,,1.0,0.05,2567.589613676071,0.05
0.4940792,1.0,-6.1036553e-06,1.0,500.0,0.06933594,20,-6.1035157e-06,4999.259854007422,4400,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.059118092,-0.17938232,20.0,0.05,-0.04913198,1810210,220,0.012486458,-0.04913198,10.0,0.0036788932,,1.0,0.05,2579.5951039791107,0.05
0.4940792,1.0,3.6621932e-05,1.0,500.0,0.113098145,20,3.6621095e-05,4999.231872313738,4420,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.103017464,-0.2677002,20.0,0.05,-0.0732761,1820210,221,0.016846657,-0.0732761,10.0,0.011171157,,1.0,0.05,2594.2664556503296,0.05
0.4940792,1.0,-4.5776134e-05,1.0,500.0,0.11126709,20,-4.5776367e-05,4999.238023693517,4440,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.060108878,-0.103271484,20.0,0.05,-0.030517524,1830210,222,0.011468887,-0.030517524,10.0,0.003803239,,1.0,0.05,2606.7468073368073,0.05
0.4940792,1.0,2.441334e-05,1.0,500.0,0.11853027,20,2.4414063e-05,4999.288705175522,4460,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.09094979,-0.24133301,20.0,0.05,-0.06606735,1840210,223,0.015148163,-0.06606735,10.0,0.008707225,,1.0,0.05,2620.5409791469574,0.05
0.4940792,1.0,-1.8311664e-05,1.0,500.0,0.09197998,20,-1.8310548e-05,4999.230847891299,4480,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.08019172,-0.18109131,20.0,0.05,-0.04961221,1850210,224,0.011837006,-0.04961221,10.0,0.00676917,,1.0,0.05,2632.8748621940613,0.05
0.4940792,1.0,-7.934496e-05,1.0,500.0,0.13079834,20,-7.93457e-05,4999.212525842353,4500,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.11365882,-0.31604004,20.0,0.05,-0.08663048,1860210,225,0.014512062,-0.08663048,10.0,0.013598242,,1.0,0.05,2644.990917444229,0.05
0.4940792,1.0,-2.1362677e-05,1.0,500.0,0.10876465,20,-2.1362304e-05,4999.221403837396,4520,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.08548882,-0.16314697,20.0,0.05,-0.044701003,1870210,226,0.016210556,-0.044701003,10.0,0.007692987,,1.0,0.05,2657.2038016319275,0.05
0.4940792,1.0,5.1880255e-05,1.0,500.0,0.13409424,20,5.1879884e-05,4999.2713682047415,4540,[ 0.011  0.582 -2.839 -2.526 -0.925],1.0,20.0,,0.10514956,-0.24816895,20.0,0.05,-0.06791199,1880210,227,0.015750885,-0.06791199,10.0,0.011638347,,1.0,0.05,2670.3682560920715,0.05
0.49269995,1.0724472,3.8715935,1.3035259,475.05,49.75,20,-1.2207031e-05,4749.338961987913,4560,[ 0.011  0.582 -2.839 -2.526 -0.925],1.014412,19.76421,0.11713625,216.47812,-943.60614,19.715855,0.053622365,-258.4172,1889711,228,9.995138,-256.4011,10.0,49228.17,0.005856812,0.83685166,0.041842584,2683.023338317871,0.0651763
