InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIWNorm,Iteration,ESSClassic,TimestepsSoFar,InitialReturnMax,TimeElapsed,MeanIW,J_sample_variance,Weights,ESSRenyi,EpRewMean,MaxIW,EpThisIter,MinIW,MeanIWNorm,InitialReturnStd,Bound,MeanEntropy,ReturnMeanIW,ReturnStepMax,EpLenMean,EpisodesSoFar,InitialReturnMean,StdIW,MaxIWNorm,StdIWNorm,EmpiricalD2
-48.320618,9.997505,-5.9181,0.0028819712,147,96.94326,6191327,0.5934448,9256.604669570923,0.9924245,2.0872164,[ 0.017  0.452 -2.618 -2.21  -1.02 ],96.845276,4978.157670570388,1.4324018,100,0.28819713,0.009924244,4.857006,-5.672145,0.39858136,0.34151548,10.0,497.89,14700,-5.6762696e-05,0.17622478,0.014324018,0.001762248,1.0325749
-0.24743652,0.0146923065,-0.030321142,0.01,148,100.0,6241327,0.11291504,9326.74322938919,1.0,0.0064358343,[ 0.022  0.452 -2.618 -2.21  -1.02 ],100.0,4999.328616622394,1.0,100,1.0,0.009999999,0.07982153,-0.030321142,0.39858136,-1.6479637e-05,10.0,500.0,14800,-1.6479493e-05,,0.01,9.313226e-10,1.0
-973.4532,9.997419,-119.2233,0.009405529,149,99.95004,6290829,9.935852,9396.36009144783,1.0000383,9602.98,[ 0.022  0.452 -2.618 -2.21  -1.02 ],99.95911,4949.450627660721,1.052093,100,0.94055295,0.010000383,97.83575,-119.213615,0.39817297,0.033952087,10.0,495.02,14900,-0.00011169434,0.022356192,0.01052093,0.00022356196,1.0004091
-20.25769,9.99732,-2.4809868,0.01,150,100.0,6340689,0.3312378,9466.341093540192,1.0,4.1943164,[ 0.022  0.452 -2.618 -2.209 -1.021],100.0,4985.216513225661,1.0,100,1.0,0.009999999,2.0377374,-2.4809868,0.39817297,6.346125e-05,10.0,498.6,15000,6.347656e-05,,0.01,9.313226e-10,1.0
-0.2723999,0.017000198,-0.033377297,0.01,151,100.0,6390689,0.10345459,9536.76724076271,1.0,0.006574169,[ 0.022  0.452 -2.618 -2.209 -1.021],100.0,4999.318111083953,1.0,100,1.0,0.009999999,0.08067483,-0.033377297,0.39817297,-1.5259255e-05,10.0,500.0,15100,-1.5258789e-05,,0.01,9.313226e-10,1.0
-0.2454834,0.016078949,-0.029931176,0.01,152,100.0,6440689,0.115600586,9607.53540611267,1.0,0.0061314153,[ 0.022  0.452 -2.618 -2.209 -1.021],100.0,4999.338014889254,1.0,100,1.0,0.009999999,0.077910855,-0.029931176,0.39817297,0.00013427745,10.0,500.0,15200,0.00013427735,,0.01,9.313226e-10,1.0
-973.4602,9.997391,-119.22394,0.009009446,153,99.83725,6490191,9.935791,9677.302167415619,1.0072551,9403.658,[ 0.022  0.452 -2.618 -2.209 -1.021],99.82772,4949.437833046412,1.1175882,100,0.9009446,0.010072551,97.83648,-119.117485,0.3974799,0.20938724,10.0,495.02,15300,0.000107421874,0.04066625,0.011175881,0.00040666247,1.0017258
-676.13306,9.997356,-82.80908,0.008765297,154,99.60356,6539729,6.9313354,9747.679136753082,0.99260217,3737.6182,[ 0.022  0.452 -2.618 -2.211 -1.021],99.605415,4953.0353612066465,1.1492074,100,0.8765297,0.009926022,67.953964,-82.2988,0.39650813,0.674113,10.0,495.38,15400,-3.4179688e-05,0.06262063,0.011492074,0.0006262062,1.0039614
-0.23175049,0.0131902695,-0.028385354,0.01,155,100.0,6589729,0.11004639,9819.41207408905,1.0,0.005283187,[ 0.022  0.451 -2.631 -2.207 -1.022],100.0,4999.3343279630635,1.0,100,1.0,0.009999999,0.07232119,-0.028385354,0.39650813,-1.8302235e-06,10.0,500.0,15500,-1.8310546e-06,,0.01,9.313226e-10,1.0
-23.151062,9.997492,-2.835394,0.0067669284,156,96.79286,6639579,0.33319092,9889.329957962036,1.0068253,2.6300294,[ 0.022  0.451 -2.631 -2.207 -1.022],97.87826,4984.260797397584,2.1914442,100,0.67669284,0.010068252,2.3277862,-2.7928383,0.3930855,0.073143676,10.0,498.5,15600,2.0751953e-05,0.1832706,0.021914441,0.0018327062,1.0216774
-0.5980835,9.9975605,-0.073177956,0.01,157,100.0,6689570,0.10626221,9959.088244915009,1.0,0.008058682,[ 0.019  0.452 -2.631 -2.207 -1.026],100.0,4998.3751254629815,1.0,100,1.0,0.009999999,0.08932018,-0.073177956,0.3930855,7.202057e-05,10.0,499.91,15700,7.202148e-05,,0.01,9.313226e-10,1.0
-973.4997,9.99707,-119.2289,0.008818034,158,99.85784,6738573,19.870544,10027.755630731583,1.0070423,19273.738,[ 0.019  0.452 -2.631 -2.207 -1.026],99.87687,4899.467692578808,1.0946746,100,0.88180345,0.010070423,138.36038,-119.126495,0.3925766,0.17585027,10.0,490.03,15800,-1.4648437e-05,0.037997108,0.010946746,0.0003799711,1.0012329
-983.3348,9.9974785,-120.43349,0.0096252775,159,99.98505,6788074,10.033447,10098.33373451233,1.0006778,9843.695,[ 0.019  0.452 -2.632 -2.209 -1.026],99.997536,4949.358167231535,1.0264559,100,0.9625278,0.010006778,98.8289,-120.41685,0.3922332,0.018060029,10.0,495.01,15900,-6.1035156e-05,0.012246821,0.010264559,0.00012246823,1.0000247
-973.4406,9.997427,-119.22172,0.009669546,160,99.9595,6837576,9.94574,10168.260194063187,1.0042709,9641.101,[ 0.019  0.452 -2.632 -2.209 -1.027],99.96567,4949.450677312561,1.0737445,100,0.96695465,0.010042709,97.834496,-119.185875,0.39258415,0.05623567,10.0,495.02,16000,-7.93457e-05,0.020220306,0.010737445,0.00020220307,1.0003434
-973.44006,9.997181,-119.22158,0.009531528,161,99.93657,6887050,9.953491,10237.580976247787,1.0025607,9621.698,[ 0.019  0.452 -2.632 -2.209 -1.026],99.96259,4946.585086264881,1.1180365,100,0.9531528,0.010025607,97.834694,-119.196915,0.3921723,0.046964347,10.0,494.74,16100,,0.025256537,0.0111803645,0.00025256534,1.0003742
-0.19812012,0.016253471,-0.024204846,0.01,162,100.0,6937050,0.103515625,10308.026951313019,1.0,0.0056231744,[ 0.019  0.452 -2.632 -2.209 -1.027],100.0,4999.374803571646,1.0,100,1.0,0.009999999,0.07461195,-0.024204846,0.3921723,5.9813843e-05,10.0,500.0,16200,5.9814454e-05,,0.01,9.313226e-10,1.0
-973.455,9.997509,-119.22332,0.00975507,163,99.98814,6986552,9.93927,10377.694229602814,1.0015312,9665.648,[ 0.019  0.452 -2.632 -2.209 -1.027],99.986694,4949.465415170296,1.0305308,100,0.9755071,0.010015313,97.835945,-119.21446,0.39184535,0.01687318,10.0,495.02,16300,9.399414e-05,0.010908118,0.010305308,0.00010908118,1.000133
-953.7893,9.996637,-116.814835,0.009008759,164,99.82069,7035058,29.603577,10446.384232997894,1.0083643,28465.207,[ 0.019  0.452 -2.632 -2.208 -1.027],99.807755,4849.675291596537,1.1277905,100,0.90087587,0.010083643,167.73636,-116.69601,0.39101142,0.2312963,10.0,485.06,16400,2.8076172e-05,0.042736672,0.011277904,0.00042736664,1.0019262
-20.374695,9.997402,-2.495364,0.0034980567,165,96.31291,7084918,0.3154297,10517.21444773674,0.99976164,0.5472045,[ 0.019  0.451 -2.632 -2.209 -1.028],97.03506,4985.237318596611,1.4675705,100,0.34980568,0.009997616,2.0497644,-2.4025042,0.39062652,0.1307129,10.0,498.6,16500,1.6479493e-05,0.19561265,0.014675705,0.0019561267,1.0305554
-976.23065,9.997089,-119.56335,0.0066495845,166,98.40988,7133953,17.126038,10585.919315576553,1.0261903,12771.692,[ 0.023  0.451 -2.632 -2.209 -1.028],98.46457,4902.67226397445,1.5714412,100,0.6649585,0.010261904,120.96975,-118.44742,0.38892087,2.0445426,10.0,490.35,16600,9.765625e-06,0.13044372,0.01571441,0.0013044372,1.0155938
-0.22509766,0.016057968,-0.027544307,0.01,167,100.0,7183953,0.089904785,10657.32666349411,1.0,0.0044138217,[ 0.022  0.447 -2.641 -2.207 -1.03 ],100.0,4999.354892055238,1.0,100,1.0,0.009999999,0.066103585,-0.027544307,0.38892087,2.4413806e-05,10.0,500.0,16700,2.4414063e-05,,0.01,9.313226e-10,1.0
-963.73334,9.997061,-118.03269,0.00807647,168,99.40395,7232958,19.654175,10726.219101905823,0.99737555,17258.93,[ 0.022  0.447 -2.641 -2.207 -1.03 ],99.44842,4899.669072338945,1.2700317,100,0.80764705,0.009973755,136.97151,-117.49783,0.38771948,0.86178684,10.0,490.05,16800,6.225586e-05,0.07723149,0.0127003165,0.00077231484,1.0055465
-983.3354,9.997543,-120.433525,0.009605437,169,99.95328,7282459,10.036743,10796.480261802673,1.002089,9809.351,[ 0.022  0.448 -2.655 -2.21  -1.031],99.95973,4949.377160548567,1.1019434,100,0.9605437,0.010020889,98.82896,-120.40801,0.3873725,0.049738497,10.0,495.01,16900,-2.1972657e-05,0.021663673,0.011019434,0.00021663676,1.0004028
-976.4473,9.997286,-119.58991,0.008575235,170,99.339966,7331497,16.921387,10865.694338083267,1.0276798,13584.865,[ 0.021  0.448 -2.655 -2.211 -1.032],99.28705,4903.014703275866,1.2870479,100,0.85752344,0.010276797,119.75896,-118.82573,0.38639203,1.1927564,10.0,490.38,17000,-2.1972657e-05,0.083768114,0.012870478,0.000837681,1.0071807
-0.2730713,0.017710686,-0.033460137,0.01,171,100.0,7381497,0.11218262,10936.78641963005,1.0,0.007543227,[ 0.02   0.445 -2.662 -2.206 -1.033],100.0,4999.3714359376645,1.0,100,1.0,0.009999999,0.08641641,-0.033460137,0.38639203,-1.5869737e-05,10.0,500.0,17100,-1.586914e-05,,0.01,9.313226e-10,1.0
-963.76514,9.99667,-118.03661,0.008712589,172,99.84788,7430003,29.610413,11003.976032495499,1.0020137,28042.492,[ 0.02   0.445 -2.662 -2.206 -1.033],99.824036,4849.683463416075,1.1165541,100,0.87125885,0.010020137,167.74722,-117.8713,0.3868158,0.2693305,10.0,485.06,17200,3.540039e-05,0.03911237,0.011165542,0.00039112373,1.0017627
-983.344,9.997732,-120.43458,0.009430847,173,99.937164,7479504,10.038452,11070.94471859932,1.0071366,9832.376,[ 0.02   0.444 -2.676 -2.205 -1.032],99.9311,4949.4185799441175,1.0561998,100,0.9430847,0.010071366,98.82981,-120.38702,0.38657293,0.089048386,10.0,495.01,17300,-2.0751953e-05,0.0252541,0.010561998,0.00025254098,1.0006895
-983.3267,9.997536,-120.43242,0.009499295,174,99.95928,7529005,10.053284,11138.050492048264,1.0037194,9830.166,[ 0.02   0.444 -2.678 -2.203 -1.032],99.97112,4949.375352437466,1.0463381,100,0.94992954,0.010037193,98.82809,-120.39413,0.38631305,0.05570793,10.0,495.01,17400,2.1362304e-05,0.020261291,0.01046338,0.00020261292,1.0002888
-973.5158,9.9972,-119.23082,0.00917195,175,99.897934,7578008,19.855835,11204.025081634521,1.0056739,19315.412,[ 0.02   0.444 -2.678 -2.202 -1.033],99.904625,4899.500214797047,1.0899984,100,0.917195,0.010056739,138.36267,-119.161766,0.38600707,0.12598485,10.0,490.03,17500,3.3569337e-05,0.032143913,0.010899983,0.00032143918,1.0009546
-0.24633789,0.018478394,-0.030085878,0.01,176,100.0,7628008,0.10180664,11270.579333543777,1.0,0.0062326444,[ 0.02   0.445 -2.678 -2.202 -1.033],100.0,4999.381833782305,1.0,100,1.0,0.009999999,0.078551374,-0.030085878,0.38600707,8.422806e-05,10.0,500.0,17600,8.4228515e-05,,0.01,9.313226e-10,1.0
-973.4575,9.997557,-119.22367,0.009679747,177,99.966125,7677510,9.939575,11335.926241636276,1.0031723,9652.871,[ 0.02   0.445 -2.678 -2.202 -1.033],99.97059,4949.481757975276,1.0854008,100,0.9679747,0.010031722,97.8362,-119.20141,0.38601214,0.03983143,10.0,495.02,17700,4.9438477e-05,0.018467726,0.010854008,0.00018467728,1.0002942
-0.23944092,0.017066956,-0.029344326,0.01,178,100.0,7727510,0.1026001,11403.263820409775,1.0,0.004648124,[ 0.02   0.446 -2.679 -2.202 -1.033],100.0,4999.37276997385,1.0,100,1.0,0.009999999,0.067835405,-0.029344326,0.38601214,-1.8920051e-05,10.0,500.0,17800,-1.8920899e-05,,0.01,9.313226e-10,1.0
-0.32165527,0.016832352,-0.039379306,0.01,179,100.0,7777510,0.09313965,11469.369407892227,1.0,0.0058319606,[ 0.02   0.446 -2.679 -2.202 -1.033],100.0,4999.368368765619,1.0,100,1.0,0.009999999,0.07598448,-0.039379306,0.38601214,1.5259204e-05,10.0,500.0,17900,1.5258789e-05,,0.01,9.313226e-10,1.0
-983.3416,9.997578,-120.43422,0.009571306,180,99.98946,7827011,10.026367,11535.094661474228,1.000919,9863.012,[ 0.02   0.446 -2.679 -2.202 -1.033],99.991516,4949.386951103599,1.0240878,100,0.9571307,0.010009188,98.82959,-120.428795,0.38597992,0.010573447,10.0,495.01,18000,4.1503907e-05,0.010267239,0.010240878,0.00010267242,1.0000849
-956.85156,9.996773,-117.18989,0.008379869,181,99.72512,7875553,26.537659,11599.936121940613,1.0023876,21941.355,[ 0.02   0.445 -2.679 -2.202 -1.033],99.724556,4853.3073471854095,1.1510473,100,0.83798695,0.010023876,152.0277,-116.289,0.38478637,1.0626266,10.0,485.42,18100,2.2583008e-05,0.05262782,0.011510474,0.0005262782,1.0027621
-973.4574,9.997686,-119.22367,0.009650911,182,99.96965,7925055,9.94812,11666.358342170715,1.0016851,9637.103,[ 0.02   0.445 -2.693 -2.201 -1.034],99.975624,4949.510562480432,1.0532063,100,0.96509117,0.010016851,97.83618,-119.20526,0.38441747,0.032973498,10.0,495.02,18200,2.6855469e-05,0.017450526,0.010532063,0.00017450529,1.0002438
-0.1930542,0.017855644,-0.023580128,0.01,183,100.0,7975055,0.10614014,11733.441103458405,1.0,0.0058103576,[ 0.02   0.444 -2.693 -2.201 -1.035],100.0,4999.376075013423,1.0,100,1.0,0.009999999,0.07584362,-0.023580128,0.38441747,6.408687e-05,10.0,500.0,18300,6.408691e-05,,0.01,9.313226e-10,1.0
-983.33575,9.997564,-120.43355,0.009436103,184,99.91357,8024556,10.037903,11798.994193553925,1.0046566,9752.658,[ 0.02   0.444 -2.693 -2.201 -1.035],99.917015,4949.381486537688,1.0771182,100,0.9436103,0.010046564,98.82899,-120.378815,0.38354367,0.10473034,10.0,495.01,18400,3.0517579e-06,0.029549731,0.010771181,0.0002954973,1.0008305
-0.19567871,0.015656471,-0.024037672,0.01,185,100.0,8074556,0.08850098,11865.729694128036,1.0,0.004650491,[ 0.02   0.444 -2.693 -2.201 -1.035],100.0,4999.393009496811,1.0,100,1.0,0.009999999,0.067852676,-0.024037672,0.38354367,-7.2021154e-05,10.0,500.0,18500,-7.202148e-05,,0.01,9.313226e-10,1.0
-0.23199463,0.015985489,-0.028421968,0.01,186,100.0,8124556,0.08459473,11932.208528280258,1.0,0.0055192094,[ 0.02   0.444 -2.693 -2.201 -1.035],100.0,4999.39088934854,1.0,100,1.0,0.009999999,0.07391899,-0.028421968,0.38354367,-8.543851e-06,10.0,500.0,18600,-8.544922e-06,,0.01,9.313226e-10,1.0
-0.15966797,0.014383316,-0.019574786,0.01,187,100.0,8174556,0.096069336,11998.246701478958,1.0,0.0045324457,[ 0.02   0.444 -2.693 -2.201 -1.035],100.0,4999.3979016562125,1.0,100,1.0,0.009999999,0.06698598,-0.019574786,0.38354367,-1.9531115e-05,10.0,500.0,18700,-1.953125e-05,,0.01,9.313226e-10,1.0
-963.6203,9.9970875,-118.0189,0.008998951,188,99.92665,8223560,19.76477,12063.782898187637,1.0058186,19174.764,[ 0.02   0.444 -2.693 -2.201 -1.035],99.91434,4899.575381347828,1.0844033,100,0.8998951,0.010058186,137.66005,-117.970345,0.38322118,0.09914321,10.0,490.04,18800,3.6621093e-06,0.027251488,0.010844032,0.00027251488,1.0008574
-973.4026,9.99716,-119.216995,0.009239865,189,99.91148,8272562,19.968628,12129.286650657654,1.0059415,19515.086,[ 0.021  0.445 -2.693 -2.201 -1.036],99.89562,4899.390740238759,1.0892969,100,0.9239865,0.010059416,139.05754,-119.14968,0.3834667,0.12956983,10.0,490.02,18900,-7.93457e-06,0.029939894,0.01089297,0.000299399,1.0010449
-976.5157,9.997196,-119.59827,0.008556187,190,99.477646,8321601,16.858398,12194.944102525711,1.0077723,13704.207,[ 0.022  0.444 -2.694 -2.199 -1.035],99.47671,4903.097439282032,1.3332791,100,0.8556187,0.010077723,119.36857,-119.23969,0.38305163,0.6727222,10.0,490.39,19000,-8.544922e-06,0.07302616,0.013332791,0.0007302616,1.0052605
-953.93774,9.996222,-116.8331,0.0074137435,191,97.99831,8369609,39.429443,12260.253690958023,1.0384886,36148.51,[ 0.02   0.442 -2.695 -2.197 -1.036],98.21415,4799.785831158915,1.5593953,100,0.7413744,0.010384885,192.6946,-115.52825,0.3838148,2.362197,10.0,480.08,19100,-5.6762696e-05,0.14841974,0.0155939525,0.0014841973,1.0181832
-0.21008301,0.018447876,-0.025795117,0.01,192,100.0,8419609,0.097595215,12327.345198869705,1.0,0.0048532677,[ 0.02   0.439 -2.692 -2.186 -1.035],100.0,4999.39369512548,1.0,100,1.0,0.009999999,0.06931619,-0.025795117,0.3838148,-6.530818e-05,10.0,500.0,19200,-6.530762e-05,,0.01,9.313226e-10,1.0
-976.8448,9.997168,-119.63858,0.008840702,193,99.75968,8468653,16.51831,12393.004193782806,1.0029914,13414.815,[ 0.02   0.439 -2.692 -2.186 -1.035],99.72432,4903.593234296053,1.1002816,100,0.88407016,0.010029915,117.517235,-119.30469,0.38297802,0.49913085,10.0,490.44,19300,-1.15966795e-05,0.049228247,0.011002815,0.00049228244,1.0027645
-973.45386,9.997616,-119.223274,0.0091927545,194,99.90937,8518155,9.931335,12459.88791179657,1.0054625,9458.822,[ 0.019  0.441 -2.696 -2.187 -1.036],99.88104,4949.492444171824,1.0887918,100,0.91927546,0.010054624,97.83582,-119.13124,0.38240796,0.16299778,10.0,495.02,19400,-8.544922e-06,0.030282991,0.010887918,0.00030282987,1.001191
-0.22296143,0.017425537,-0.027359577,0.01,195,100.0,8568155,0.105529785,12526.870527267456,1.0,0.005979851,[ 0.019  0.44  -2.695 -2.185 -1.037],100.0,4999.353721993096,1.0,100,1.0,0.009999999,0.07694188,-0.027359577,0.38240796,-5.248934e-05,10.0,500.0,19500,-5.2490235e-05,,0.01,9.313226e-10,1.0
-0.18786621,0.014032364,-0.023009429,0.01,196,100.0,8618155,0.09942627,12593.276656150818,1.0,0.005347274,[ 0.019  0.44  -2.695 -2.185 -1.037],100.0,4999.400725900737,1.0,100,1.0,0.009999999,0.07275851,-0.023009429,0.38240796,-6.101327e-07,10.0,500.0,19600,-6.1035155e-07,,0.01,9.313226e-10,1.0
-973.47156,9.997709,-119.225426,0.009477302,197,99.95321,8667657,9.923767,12658.689861536026,1.0019567,9593.133,[ 0.019  0.44  -2.695 -2.185 -1.037],99.94324,4949.5136202505255,1.0702606,100,0.94773024,0.010019568,97.83759,-119.20104,0.38234508,0.058246493,10.0,495.02,19700,5.4931643e-06,0.021676302,0.010702606,0.00021676304,1.0005679
-6.2738647,9.997755,-0.7684415,0.009999982,198,100.0,8717591,0.1538086,12726.14313840866,1.0,0.4062137,[ 0.02   0.44  -2.695 -2.183 -1.037],100.0,4992.718118895724,1.0000014,100,0.9999983,0.01,0.63415474,-0.76844144,0.38234508,-5.303952e-05,10.0,499.34,19800,-5.3100586e-05,5.595857e-07,0.010000014,5.6381566e-09,1.0
-0.20269775,0.01735115,-0.02479845,0.01,199,100.0,8767591,0.10418701,12792.862299442291,1.0,0.0047526374,[ 0.02   0.44  -2.695 -2.183 -1.037],100.0,4999.412696152877,1.0,100,1.0,0.009999999,0.06859381,-0.02479845,0.38234508,2.6855967e-05,10.0,500.0,19900,2.6855469e-05,,0.01,9.313226e-10,1.0
-966.89746,9.997198,-118.42026,0.008564943,200,99.5518,8816635,16.49768,12857.429014205933,1.0107317,12941.931,[ 0.02   0.44  -2.695 -2.183 -1.037],99.66907,4903.601823541044,1.1736829,100,0.85649437,0.010107317,117.05336,-117.67963,0.3824287,0.93708193,10.0,490.44,20000,1.4648437e-05,0.06781889,0.011736829,0.00067818887,1.0033203
-983.3396,9.997606,-120.43398,0.009770674,201,99.98384,8866136,10.026611,12924.010975122452,1.0016905,9858.861,[ 0.019  0.44  -2.704 -2.181 -1.036],99.98444,4949.390857184181,1.0393163,100,0.9770674,0.010016904,98.82938,-120.42275,0.38246384,0.020639628,10.0,495.01,20100,4.2114258e-05,0.012743247,0.010393163,0.00012743249,1.0001556
-976.1697,9.997301,-119.55585,0.008859021,202,99.67727,8915170,17.201538,12989.597346067429,0.99579287,14015.617,[ 0.019  0.439 -2.704 -2.18  -1.036],99.67201,4902.622129878741,1.2341722,100,0.88590205,0.009957928,121.3869,-119.17655,0.38193414,0.5758831,10.0,490.34,20200,3.6621095e-05,0.056661062,0.012341722,0.00056661066,1.0032907
-0.26184082,0.016728401,-0.032087132,0.01,203,100.0,8965170,0.088378906,13055.91114974022,1.0,0.0069845784,[ 0.018  0.437 -2.708 -2.18  -1.037],100.0,4999.410109175607,1.0,100,1.0,0.009999999,0.08315487,-0.032087132,0.38193414,-1.8311315e-05,10.0,500.0,20300,-1.8310548e-05,,0.01,9.313226e-10,1.0
-973.4166,9.997334,-119.21877,0.009589126,204,99.93039,9014172,19.954102,13118.807578802109,1.0038532,19550.72,[ 0.018  0.437 -2.708 -2.18  -1.037],99.95695,4899.428269480283,1.138798,100,0.9589126,0.010038532,139.05954,-119.175316,0.3815718,0.069051445,10.0,490.02,20400,-6.7749024e-05,0.026497649,0.01138798,0.00026497646,1.0004307
-973.463,9.997629,-119.22426,0.009690132,205,99.95708,9063674,9.934021,13182.841674566269,1.0047078,9666.562,[ 0.017  0.438 -2.708 -2.18  -1.037],99.95578,4949.495582489827,1.0947298,100,0.9690132,0.010047078,97.83676,-119.20287,0.38191614,0.047883123,10.0,495.02,20500,0.0001324463,0.020820651,0.010947297,0.00020820649,1.0004424
-983.35175,9.997753,-120.435585,0.009246297,206,99.91563,9113175,10.016602,13247.225425720215,1.0057464,9752.808,[ 0.017  0.437 -2.708 -2.179 -1.037],99.90981,4949.42423063201,1.0906932,100,0.92462975,0.010057463,98.83058,-120.37426,0.38096282,0.11558771,10.0,495.01,20600,-7.5683594e-05,0.029226918,0.010906932,0.00029226922,1.0009027
-983.28125,9.997343,-120.426834,0.01,207,100.0,9162605,10.0859375,13310.469848394394,1.0,9865.225,[ 0.017  0.437 -2.708 -2.179 -1.038],100.0,4942.22616262223,1.0,100,1.0,0.009999999,98.825966,-120.426834,0.38096282,4.130602e-05,10.0,494.3,20700,4.0893556e-05,,0.01,9.313226e-10,1.0
-983.34064,9.997654,-120.43411,0.009721679,208,99.992096,9212106,10.036255,13373.771960735321,1.0012459,9868.458,[ 0.017  0.437 -2.708 -2.179 -1.038],99.993195,4949.399109982946,1.021642,100,0.97216785,0.010012459,98.82949,-120.42691,0.3810789,0.011325985,10.0,495.01,20800,2.8076172e-05,0.0088904975,0.01021642,8.890496e-05,1.0000681
-0.27941895,0.015751839,-0.034241837,0.01,209,100.0,9262106,0.099487305,13437.921959400177,1.0,0.0055180546,[ 0.017  0.437 -2.708 -2.179 -1.038],100.0,4999.415321574807,1.0,100,1.0,0.009999999,0.07391126,-0.034241837,0.3810789,-2.0141248e-05,10.0,500.0,20900,-2.0141602e-05,,0.01,9.313226e-10,1.0
-973.46643,9.997662,-119.2248,0.0096354075,210,99.98239,9311608,9.925476,13500.9103474617,1.0017753,9656.053,[ 0.017  0.437 -2.708 -2.179 -1.038],99.98372,4949.502993138948,1.0436625,100,0.96354073,0.010017753,97.83708,-119.210106,0.38108218,0.024407834,10.0,495.02,21000,1.0986329e-05,0.0132863,0.010436625,0.00013286299,1.0001628
-0.24365234,0.017487526,-0.029858898,0.01,211,100.0,9361608,0.07232666,13565.800149202347,1.0,0.0035154591,[ 0.017  0.437 -2.708 -2.178 -1.038],100.0,4999.439629049562,1.0,100,1.0,0.009999999,0.058994107,-0.029858898,0.38108218,-1.7700077e-05,10.0,500.0,21100,-1.7700195e-05,,0.01,9.313226e-10,1.0
-973.46204,9.997692,-119.22429,0.009471765,212,99.968994,9411110,9.9383545,13629.449610948563,1.0025036,9643.519,[ 0.017  0.437 -2.708 -2.178 -1.038],99.971085,4949.51120539692,1.0398324,100,0.9471765,0.010025034,97.83663,-119.203705,0.38111007,0.037800133,10.0,495.02,21200,-2.4414063e-05,0.017662648,0.010398324,0.0001766265,1.0002892
-636.1655,9.997545,-77.91402,0.006745499,213,98.72563,9460654,6.5319214,13692.913929700851,1.0095011,2778.8032,[ 0.016  0.437 -2.708 -2.178 -1.038],98.82716,4953.675014790292,1.4754938,100,0.67454994,0.010095011,63.93709,-77.14701,0.3804746,1.2279936,10.0,495.44,21300,2.746582e-05,0.11469398,0.014754938,0.0011469397,1.0118675
-973.522,9.997416,-119.23154,0.009501934,214,99.92834,9509657,19.851074,13756.942784786224,1.0074127,19453.326,[ 0.016  0.443 -2.715 -2.181 -1.038],99.94699,4899.547144805774,1.0843923,100,0.9501934,0.010074126,138.36346,-119.17346,0.38078055,0.08976269,10.0,490.03,21400,6.408691e-05,0.026979748,0.010843922,0.00026979746,1.0005304
-983.34326,9.997675,-120.434456,0.009492923,215,99.96271,9559158,10.034607,13821.462861776352,1.005319,9872.165,[ 0.016  0.444 -2.716 -2.183 -1.038],99.97036,4949.409138707913,1.0480456,100,0.9492923,0.01005319,98.82974,-120.40245,0.38047582,0.049865305,10.0,495.01,21500,7.93457e-06,0.019416362,0.010480456,0.00019416361,1.0002965
-963.5135,9.996855,-118.00582,0.009311823,216,99.90385,9608062,19.873047,13884.010505437851,1.0062903,19126.549,[ 0.017  0.444 -2.716 -2.183 -1.038],99.91468,4889.515148068627,1.1423707,100,0.9311824,0.010062903,137.64952,-117.93373,0.38039735,0.12246609,10.0,489.04,21600,1.2207031e-06,0.03122145,0.011423707,0.00031221454,1.0008539
-963.72705,9.997284,-118.03204,0.009386617,217,99.91925,9657067,19.675232,13947.416870355606,1.004297,18891.385,[ 0.016  0.445 -2.717 -2.184 -1.039],99.898384,4899.7157109716,1.0946074,100,0.9386617,0.01004297,136.97137,-117.97462,0.3801332,0.11738098,10.0,490.05,21700,-5.9814454e-05,0.028551785,0.010946074,0.00028551786,1.0010172
-0.19158936,0.015640259,-0.023409877,0.01,218,100.0,9707067,0.088256836,14012.508236646652,1.0,0.0046445252,[ 0.016  0.444 -2.718 -2.183 -1.039],100.0,4999.402882631849,1.0,100,1.0,0.009999999,0.06780914,-0.023409877,0.3801332,5.493092e-05,10.0,500.0,21800,5.493164e-05,,0.01,9.313226e-10,1.0
-963.6783,9.996895,-118.02602,0.009053882,219,99.8395,9755572,29.69049,14074.649192333221,1.0086548,28638.207,[ 0.016  0.444 -2.718 -2.183 -1.039],99.793335,4849.629621735908,1.1670613,100,0.90538824,0.010086548,168.30727,-117.89591,0.38076082,0.25224268,10.0,485.05,21900,-9.155274e-06,0.04044169,0.011670613,0.00040441687,1.0020709
-0.23712158,0.01706028,-0.029002892,0.01,220,100.0,9805572,0.082092285,14139.377135515213,1.0,0.0049257674,[ 0.015  0.443 -2.718 -2.183 -1.038],100.0,4999.421836292532,1.0,100,1.0,0.009999999,0.06983201,-0.029002892,0.38076082,3.8452214e-05,10.0,500.0,22000,3.8452148e-05,,0.01,9.313226e-10,1.0
-1.2945557,9.997759,-0.15855066,0.01,221,100.0,9855556,0.11138916,14204.022944688797,1.0,0.022467336,[ 0.015  0.443 -2.718 -2.183 -1.038],100.0,4997.7169945294545,1.0,100,1.0,0.009999999,0.14913975,-0.15855066,0.38076082,-6.0972525e-07,10.0,499.84,22100,-6.1035155e-07,,0.01,9.313226e-10,1.0
