IterType,Bound,ESSClassic,VarJ,VanillaAvgRet,Delta,MinNormIw,J,AvgRet,VarVanillaIw,MaxVanillaIw,VarRet,MaxNormIw,ESSRenyi,eRenyi2,VarNormIw,AvgDiscRet,VarDiscRet,AvgEpLen,EpsThisIter,BatchSize,MinVanillaIw,AvgVanillaIw,AvgNormIw
1,-491.644,95.4457836185,40.2215,-394.913593583,0.2,0.00385463,-391.094,-394.913593583,0.047459,1.50932,1664.85284834,0.0152101,96.2824889676,1.03861,4.81969e-06,-394.913593583,1664.85284834,500.0,100,100,0.382501,0.992316,0.01
1,-503.945,93.1653355638,50.1257,-397.307342028,0.2,0.00209322,-392.02,-397.307342028,0.0734155,1.94719,2276.90842305,0.0195627,95.2825169481,1.04951,7.41017e-06,-397.307342028,2276.90842305,500.0,100,100,0.20835,0.995359,0.01
1,-482.927,96.2230535408,37.306,-389.090539727,0.2,0.00515933,-386.229,-389.090539727,0.0395557,1.56518,1366.96741547,0.0156702,96.9821185704,1.03112,3.96485e-06,-389.090539727,1366.96741547,500.0,100,100,0.515329,0.99883,0.01
1,-490.021,98.9000001472,37.8931,-390.202123536,0.2,0.00770022,-389.091,-390.202123536,0.0116614,1.36513,1484.50859114,0.0133993,98.9528251709,1.01058,1.12349e-06,-390.202123536,1484.50859114,500.0,100,100,0.784505,1.01881,0.01
1,-494.195,99.418549358,36.4075,-395.082246858,0.2,0.00740523,-394.46,-395.082246858,0.00591879,1.22572,1385.93644076,0.0122455,99.3886406591,1.00615,5.90757e-07,-395.082246858,1385.93644076,500.0,100,100,0.741225,1.00095,0.01
1,-489.509,98.4458862798,36.426,-394.692449963,0.2,0.00725124,-393.237,-394.692449963,0.0154163,1.45451,1330.32252586,0.0147928,98.5453861535,1.01476,1.59457e-06,-394.692449963,1330.32252586,500.0,100,100,0.712985,0.98326,0.01
1,-477.856,98.4806285883,28.1583,-379.454240446,0.2,0.00716765,-378.033,-379.454240446,0.01597,1.3935,874.967103759,0.0137656,98.6458695918,1.01373,1.5584e-06,-379.454240446,874.967103759,500.0,100,100,0.725588,1.01231,0.01
1,-477.937,97.0695129657,34.7326,-378.76772949,0.2,0.00635623,-376.012,-378.76772949,0.0304737,1.46133,1305.06047793,0.0146183,97.3342919084,1.02739,3.04944e-06,-378.76772949,1305.06047793,500.0,100,100,0.635407,0.99966,0.01
1,-485.307,96.6002980295,35.4901,-386.932470595,0.2,0.00571105,-383.904,-386.932470595,0.0353939,1.54641,1394.58231594,0.0154979,97.0833925015,1.03004,3.5549e-06,-386.932470595,1394.58231594,500.0,100,100,0.569859,0.997817,0.01
1,-490.455,96.3743901882,38.7356,-386.881184342,0.2,0.00602208,-382.956,-386.881184342,0.0369513,1.48397,1684.7186611,0.0150488,96.3422571327,1.03797,3.8e-06,-386.881184342,1684.7186611,500.0,100,100,0.59384,0.986105,0.01
1,-486.225,97.4864197218,34.338,-392.480913337,0.2,0.00682012,-390.601,-392.480913337,0.0257624,1.42559,1205.769044,0.0143338,97.9915295103,1.0205,2.60447e-06,-392.480913337,1205.769044,500.0,100,100,0.678305,0.994565,0.01
1,-478.345,97.5715927667,35.0125,-386.79470277,0.2,0.00531206,-384.916,-386.79470277,0.0242955,1.31049,1196.78419185,0.0133307,97.9407202698,1.02103,2.51399e-06,-386.79470277,1196.78419185,500.0,100,100,0.522209,0.983061,0.01
1,-479.937,98.7834265082,36.8801,-382.402086492,0.2,0.00590398,-381.112,-382.402086492,0.0124765,1.26509,1366.93465344,0.0126323,98.7161360117,1.01301,1.24397e-06,-382.402086492,1366.93465344,500.0,100,100,0.591271,1.00148,0.01
1,-498.381,98.6883877265,35.795,-393.743153152,0.2,0.0077099,-392.648,-393.743153152,0.0138196,1.4026,1345.81178568,0.013824,98.9541675347,1.01057,1.34245e-06,-393.743153152,1345.81178568,500.0,100,100,0.782254,1.01461,0.01
1,-478.537,95.6344864601,34.5211,-384.164983246,0.2,0.00356343,-380.914,-384.164983246,0.0478494,1.60733,1199.25213394,0.0157782,96.7677998376,1.0334,4.61089e-06,-384.164983246,1199.25213394,500.0,100,100,0.363006,1.0187,0.01
1,-485.036,99.0379725398,33.894,-389.060869667,0.2,0.00619362,-387.949,-389.060869667,0.00975835,1.25347,1213.81207924,0.012569,98.9296488759,1.01082,9.81173e-07,-389.060869667,1213.81207924,500.0,100,100,0.617675,0.997276,0.01
1,-485.375,98.1880877168,30.6861,-385.201970556,0.2,0.00523318,-383.78,-385.201970556,0.0182119,1.24503,1088.8501455,0.0125957,98.7558116962,1.0126,1.864e-06,-385.201970556,1088.8501455,500.0,100,100,0.517274,0.98845,0.01
1,-486.593,97.9763550138,38.6694,-389.675931235,0.2,0.00676838,-387.895,-389.675931235,0.0216575,1.56323,1408.20866877,0.0153429,98.1883180523,1.01845,2.0863e-06,-389.675931235,1408.20866877,500.0,100,100,0.689604,1.01886,0.01
1,-493.169,93.7665644004,42.2772,-389.772121323,0.2,0.0041627,-386.443,-389.772121323,0.0685165,2.69737,1816.380463,0.0267033,96.9089800896,1.0319,6.71498e-06,-389.772121323,1816.380463,500.0,100,100,0.420485,1.01013,0.01
1,-474.985,97.8271612722,36.4097,-378.392272358,0.2,0.00494973,-376.387,-378.392272358,0.0218153,1.46021,1297.96425489,0.0148083,98.0166618585,1.02023,2.24356e-06,-378.392272358,1297.96425489,500.0,100,100,0.488083,0.98608,0.01
1,-487.494,98.5789475772,36.1349,-390.149928879,0.2,0.00791198,-389.039,-390.149928879,0.0149164,1.51124,1329.05625279,0.0149311,98.882979156,1.0113,1.45606e-06,-390.149928879,1329.05625279,500.0,100,100,0.800807,1.01214,0.01
1,-480.587,96.2089464331,35.2741,-385.025713064,0.2,0.00545685,-381.713,-385.025713064,0.0394365,1.35202,1251.81504987,0.0135828,96.4814651238,1.03647,3.98024e-06,-385.025713064,1251.81504987,500.0,100,100,0.543171,0.995393,0.01
1,-487.828,96.681564987,40.5324,-384.223369734,0.2,0.0055304,-381.583,-384.223369734,0.0326479,1.48724,1539.19645785,0.0153261,97.3569413381,1.02715,3.46702e-06,-384.223369734,1539.19645785,500.0,100,100,0.536668,0.970397,0.01
1,-468.686,99.2282948648,34.9867,-372.798747634,0.2,0.00757968,-372.079,-372.798747634,0.00773739,1.27796,1280.05297621,0.0128768,99.2534288344,1.00752,7.85549e-07,-372.798747634,1280.05297621,500.0,100,100,0.752249,0.992455,0.01
1,-483.077,96.2535898687,42.718,-386.781100576,0.2,0.00536056,-383.175,-386.781100576,0.0385611,1.64119,1889.61227918,0.0165717,96.4116169647,1.03722,3.93155e-06,-386.781100576,1889.61227918,500.0,100,100,0.530888,0.990359,0.01
1,-484.193,99.4464715799,37.4022,-381.256874381,0.2,0.00778906,-380.613,-381.256874381,0.00569059,1.1467,1428.0179946,0.0113978,99.3989807248,1.00605,5.62211e-07,-381.256874381,1428.0179946,500.0,100,100,0.783635,1.00607,0.01
1,-474.568,97.169138703,36.3669,-377.564995038,0.2,0.00426102,-375.06,-377.564995038,0.0286244,1.42401,1408.72040957,0.0144385,97.5352167536,1.02527,2.94274e-06,-377.564995038,1408.72040957,500.0,100,100,0.420248,0.986261,0.01
1,-477.366,99.3025543315,35.1953,-381.031657928,0.2,0.00732658,-380.218,-381.031657928,0.00716418,1.16535,1319.35466464,0.0115966,99.1308949389,1.00877,7.09447e-07,-381.031657928,1319.35466464,500.0,100,100,0.736249,1.0049,0.01
1,-479.864,97.5892330993,39.827,-385.201906299,0.2,0.00612902,-382.955,-385.201906299,0.0246452,1.35955,1565.42877291,0.0136801,97.63027483,1.02427,2.49529e-06,-385.201906299,1565.42877291,500.0,100,100,0.609111,0.993815,0.01
1,-483.296,97.5265898159,39.8953,-383.679444622,0.2,0.00631355,-381.006,-383.679444622,0.0255533,1.38705,1700.75090846,0.0138881,97.4708677578,1.02595,2.56178e-06,-383.679444622,1700.75090846,500.0,100,100,0.630559,0.998739,0.01
1,-494.748,97.6504728684,45.1285,-382.50552439,0.2,0.0065228,-379.947,-382.50552439,0.0239951,1.47961,2189.49698942,0.014891,97.7547177683,1.02297,2.43038e-06,-382.50552439,2189.49698942,500.0,100,100,0.648124,0.993629,0.01
1,-464.406,97.9504569622,29.6693,-373.190363925,0.2,0.00700075,-371.496,-373.190363925,0.0207908,1.619,952.662741044,0.0163237,98.2125395725,1.0182,2.11356e-06,-373.190363925,952.662741044,500.0,100,100,0.694342,0.991811,0.01
1,-479.27,99.6178168391,31.9757,-382.762246108,0.2,0.00852488,-382.229,-382.762246108,0.00378571,1.23659,1039.7111773,0.0125114,99.4582007646,1.00545,3.8753e-07,-382.762246108,1039.7111773,500.0,100,100,0.842577,0.988374,0.01
1,-465.7,96.3899997039,34.038,-373.633548101,0.2,0.00611533,-371.524,-373.633548101,0.036524,2.11555,1074.21139327,0.0215305,97.5578236506,1.02503,3.78304e-06,-373.633548101,1074.21139327,500.0,100,100,0.600882,0.982582,0.01
1,-488.421,99.3589641899,39.9944,-381.890960476,0.2,0.00777366,-381.272,-381.890960476,0.00648353,1.22527,1639.71361121,0.012284,99.4502535217,1.00553,6.51667e-07,-381.890960476,1639.71361121,500.0,100,100,0.775387,0.997454,0.01
1,-480.906,96.4169104797,38.8063,-384.700914415,0.2,0.0044419,-382.246,-384.700914415,0.0366726,1.32894,1594.48087756,0.0134453,97.5476021751,1.02514,3.75378e-06,-384.700914415,1594.48087756,500.0,100,100,0.439042,0.988409,0.01
1,-476.644,99.1962230852,35.8521,-381.893195511,0.2,0.00751226,-380.983,-381.893195511,0.00828243,1.32472,1340.28962799,0.0131688,99.0516503692,1.00957,8.18477e-07,-381.893195511,1340.28962799,500.0,100,100,0.755694,1.00595,0.01
1,-474.416,95.663208199,34.7543,-377.368375282,0.2,0.00685375,-375.213,-377.368375282,0.0481339,2.32164,1288.91924,0.0226445,97.7431908066,1.02309,4.57918e-06,-377.368375282,1288.91924,500.0,100,100,0.702683,1.02525,0.01
1,-483.906,98.2485385667,36.8737,-384.349454245,0.2,0.00696493,-382.678,-384.349454245,0.0176335,1.43627,1428.43953262,0.0145139,98.3597576876,1.01668,1.80067e-06,-384.349454245,1428.43953262,500.0,100,100,0.689237,0.989583,0.01
1,-471.842,98.3213696654,33.5312,-379.073701439,0.2,0.00686804,-377.39,-379.073701439,0.0173876,1.4362,1164.07314007,0.0143031,98.2262822911,1.01806,1.72453e-06,-379.073701439,1164.07314007,500.0,100,100,0.689632,1.00412,0.01
1,-477.642,97.1189629466,35.5716,-378.832884867,0.2,0.00663085,-376.715,-378.832884867,0.0322251,1.51176,1351.439099,0.0145778,97.8708450491,1.02175,2.99649e-06,-378.832884867,1351.439099,500.0,100,100,0.687639,1.03703,0.01
1,-481.751,98.6576600852,36.8031,-376.451817263,0.2,0.00738531,-375.236,-376.451817263,0.0136115,1.22959,1354.94750435,0.0123553,98.8447502843,1.01169,1.37435e-06,-376.451817263,1354.94750435,500.0,100,100,0.734978,0.995189,0.01
1,-469.992,96.7937659388,38.9206,-373.641657404,0.2,0.00570878,-370.844,-373.641657404,0.032185,1.53267,1651.42498108,0.0156272,97.1156159344,1.0297,3.34592e-06,-373.641657404,1651.42498108,500.0,100,100,0.559902,0.980774,0.01
1,-477.545,98.2121878381,35.4046,-380.993545917,0.2,0.00669109,-379.38,-380.993545917,0.0190313,1.52084,1337.86069075,0.014949,98.3863601444,1.0164,1.83876e-06,-380.993545917,1337.86069075,500.0,100,100,0.68072,1.01735,0.01
1,-477.36,97.9563508031,37.9273,-378.692798329,0.2,0.00583725,-376.964,-378.692798329,0.0201542,1.2177,1512.11783013,0.0124516,98.2600861857,1.01771,2.10734e-06,-378.692798329,1512.11783013,500.0,100,100,0.570852,0.977948,0.01
1,-476.834,97.5050806795,38.1961,-373.452732984,0.2,0.0052338,-371.351,-373.452732984,0.0249225,1.27587,1672.27135127,0.0129929,97.9394052609,1.02104,2.58458e-06,-373.452732984,1672.27135127,500.0,100,100,0.513947,0.981976,0.01
1,-480.405,11.927186038,171.78,-379.456234069,0.2,0.00206274,-357.838,-379.456234069,13.7386,37.7818,1547.39656982,0.278385,73.7406626544,1.3561,0.000745879,-379.456234069,1547.39656982,500.0,100,100,0.27995,1.35718,0.01
1,-473.837,98.8866797588,35.8353,-377.255852267,0.2,0.00676331,-376.234,-377.255852267,0.0109817,1.22453,1307.37735309,0.0124611,98.9694497034,1.01041,1.13721e-06,-377.255852267,1307.37735309,500.0,100,100,0.66462,0.982685,0.01
1,-474.687,98.3002025025,34.5878,-382.113068581,0.2,0.00697143,-380.746,-382.113068581,0.0171297,1.35628,1130.98763174,0.0136954,98.454061681,1.0157,1.74662e-06,-382.113068581,1130.98763174,500.0,100,100,0.690395,0.99032,0.01
1,-462.016,99.0062514266,31.5004,-375.101748011,0.2,0.00646083,-374.114,-375.101748011,0.00995134,1.14939,1018.73390898,0.0116016,98.8387174615,1.01175,1.01387e-06,-375.101748011,1018.73390898,500.0,100,100,0.640087,0.990719,0.01
1,-482.687,98.6347686067,38.204,-385.573909344,0.2,0.00643065,-384.369,-385.573909344,0.0136072,1.25433,1537.52639188,0.0127145,98.8239180372,1.0119,1.39812e-06,-385.573909344,1537.52639188,500.0,100,100,0.634406,0.986535,0.01
1,-485.886,92.3869158685,38.8566,-379.849826235,0.2,0.00476081,-376.63,-379.849826235,0.0914687,2.77687,1567.64790289,0.0264897,96.9695176197,1.03125,8.32366e-06,-379.849826235,1567.64790289,500.0,100,100,0.499068,1.04828,0.01
1,-475.39,98.5263318288,34.9057,-377.170091182,0.2,0.00436973,-375.901,-377.170091182,0.0150071,1.24758,1268.35057964,0.0125177,98.8263862406,1.01188,1.51082e-06,-377.170091182,1268.35057964,500.0,100,100,0.435509,0.996651,0.01
1,-484.173,96.9449784462,41.7006,-384.793768315,0.2,0.00534226,-382.145,-384.793768315,0.0302539,1.45305,1753.41216756,0.0149044,97.4277817228,1.0264,3.18311e-06,-384.793768315,1753.41216756,500.0,100,100,0.520823,0.974911,0.01
1,-476.501,95.4105732364,41.3857,-378.737697946,0.2,0.00433957,-375.238,-378.737697946,0.0493667,1.48108,1783.53986894,0.0146935,96.6212317946,1.03497,4.8588e-06,-378.737697946,1783.53986894,500.0,100,100,0.437421,1.00798,0.01
1,-476.895,98.4530701004,38.4461,-378.169467741,0.2,0.00623311,-376.968,-378.169467741,0.0155723,1.34688,1430.18943444,0.0135973,98.7947629851,1.0122,1.58708e-06,-378.169467741,1430.18943444,500.0,100,100,0.617422,0.990551,0.01
1,-470.665,98.4963871979,36.0735,-376.127737248,0.2,0.00647129,-374.469,-376.127737248,0.0155986,1.27345,1351.16011746,0.0126614,98.2241200018,1.01808,1.54199e-06,-376.127737248,1351.16011746,500.0,100,100,0.650868,1.00578,0.01
1,-475.284,98.0303846311,33.4412,-380.953622714,0.2,0.00707562,-379.319,-380.953622714,0.0193759,1.29674,1184.4042001,0.0132714,98.3279943352,1.017,2.02949e-06,-380.953622714,1184.4042001,500.0,100,100,0.691356,0.977096,0.01
1,-478.28,95.6085336037,37.3243,-376.073506867,0.2,0.00371921,-372.254,-376.073506867,0.0480401,1.54634,1713.98438604,0.0151965,96.4827745643,1.03645,4.63958e-06,-376.073506867,1713.98438604,500.0,100,100,0.378455,1.01757,0.01
1,-485.01,99.036170552,43.1002,-379.2344962,0.2,0.00771351,-378.113,-379.2344962,0.0096369,1.20362,1964.41435515,0.0121564,98.9643590145,1.01046,9.83025e-07,-379.2344962,1964.41435515,500.0,100,100,0.763727,0.990117,0.01
1,-473.63,97.3006628651,36.5682,-381.943175968,0.2,0.00313423,-379.545,-381.943175968,0.027058,1.43802,1270.04693757,0.0146343,97.5107160439,1.02553,2.80226e-06,-381.943175968,1270.04693757,500.0,100,100,0.307981,0.982637,0.01
1,-466.954,96.3000240322,36.5569,-375.467591575,0.2,0.00512673,-372.083,-375.467591575,0.0402116,1.62805,1403.5992118,0.0159941,96.4117831761,1.03722,3.88093e-06,-375.467591575,1403.5992118,500.0,100,100,0.521853,1.01791,0.01
1,-486.856,97.406266354,35.9112,-381.159826153,0.2,0.00497482,-378.518,-381.159826153,0.027428,1.63374,1411.6206438,0.0161785,97.6890891595,1.02366,2.68968e-06,-381.159826153,1411.6206438,500.0,100,100,0.502371,1.00983,0.01
1,-463.488,98.1364525194,33.88,-371.043365499,0.2,0.0074651,-370.147,-371.043365499,0.018848,1.93825,1124.4427049,0.0195531,98.9380615726,1.01073,1.91813e-06,-371.043365499,1124.4427049,500.0,100,100,0.739997,0.991276,0.01
1,-473.532,98.4218925961,42.3005,-373.554698932,0.2,0.00613403,-372.119,-373.554698932,0.0158053,1.39039,1789.2158777,0.0140748,98.5233028659,1.01499,1.61961e-06,-373.554698932,1789.2158777,500.0,100,100,0.605957,0.987861,0.01
1,-473.707,94.598688444,36.0094,-372.347427102,0.2,0.00360313,-368.146,-372.347427102,0.0584985,1.89888,1494.54753641,0.0188546,96.4723666034,1.03657,5.76742e-06,-372.347427102,1494.54753641,500.0,100,100,0.362878,1.00712,0.01
1,-475.607,95.8743272932,36.343,-372.35906685,0.2,0.00240591,-369.128,-372.35906685,0.042899,1.30105,1511.38411606,0.0130963,97.2722379319,1.02804,4.34665e-06,-372.35906685,1511.38411606,500.0,100,100,0.239016,0.993451,0.01
1,-464.896,96.9058217841,38.7719,-369.820415139,0.2,0.00604371,-367.743,-369.820415139,0.0297441,1.2559,1498.28820494,0.0130778,97.7962692751,1.02253,3.22524e-06,-369.820415139,1498.28820494,500.0,100,100,0.580395,0.960328,0.01
1,-467.52,97.7811829722,37.9987,-374.32700516,0.2,0.00785182,-373.014,-374.32700516,0.0229403,1.95895,1335.35925784,0.0195812,98.4326083549,1.01592,2.29209e-06,-374.32700516,1335.35925784,500.0,100,100,0.785513,1.00042,0.01
1,-477.508,98.1552213103,40.0689,-376.604124652,0.2,0.00664764,-374.928,-376.604124652,0.0191241,1.31173,1666.94974478,0.0130693,98.3498402459,1.01678,1.89841e-06,-376.604124652,1666.94974478,500.0,100,100,0.667209,1.00368,0.01
1,-469.953,97.4246679261,33.7489,-375.953973672,0.2,0.00683594,-374.196,-375.953973672,0.0271332,1.58554,1167.42428761,0.0157287,98.085736248,1.01952,2.67011e-06,-375.953973672,1167.42428761,500.0,100,100,0.689103,1.00806,0.01
1,-467.523,98.4115597705,31.856,-370.246681999,0.2,0.00638229,-368.726,-370.246681999,0.0168189,1.35383,1053.42185115,0.0133293,98.5380471076,1.01484,1.63038e-06,-370.246681999,1053.42185115,500.0,100,100,0.648234,1.01568,0.01
1,-470.49,97.984943075,38.1489,-376.188893299,0.2,0.00515797,-374.29,-376.188893299,0.020491,1.28537,1470.9939609,0.0129417,98.1605360759,1.01874,2.07725e-06,-376.188893299,1470.9939609,500.0,100,100,0.51229,0.993201,0.01
1,-473.687,93.6858604594,40.5916,-377.182318505,0.2,0.00421626,-373.262,-377.182318505,0.0719151,2.03083,1830.87812974,0.019759,96.234882364,1.03912,6.80775e-06,-377.182318505,1830.87812974,500.0,100,100,0.433347,1.0278,0.01
1,-474.273,97.1955328471,43.9857,-374.889174701,0.2,0.00651232,-372.291,-374.889174701,0.0295732,1.55617,1900.04440026,0.0154487,97.3219605914,1.02752,2.91451e-06,-374.889174701,1900.04440026,500.0,100,100,0.655997,1.00732,0.01
1,-464.602,98.7481478428,29.6497,-370.716258878,0.2,0.00800262,-369.88,-370.716258878,0.0127281,1.4736,896.524464549,0.0147806,99.1278609456,1.0088,1.28053e-06,-370.716258878,896.524464549,500.0,100,100,0.797846,0.996981,0.01
1,-465.773,96.043240905,34.3793,-374.044613591,0.2,0.00416003,-370.784,-374.044613591,0.0425512,1.49293,1440.52978005,0.0147639,96.7011371013,1.03411,4.16137e-06,-374.044613591,1440.52978005,500.0,100,100,0.420662,1.0112,0.01
1,-469.876,95.7435024933,35.95,-376.920576058,0.2,0.0034971,-373.594,-376.920576058,0.0430825,1.41247,1435.66071748,0.0144205,96.8865945375,1.03213,4.49061e-06,-376.920576058,1435.66071748,500.0,100,100,0.342536,0.979485,0.01
1,-460.315,3.52130528695,123.61,-374.839908534,0.2,0.00230109,-349.028,-374.839908534,117.538,109.282,1270.99683406,0.530281,71.1883312553,1.40472,0.00276753,-374.839908534,1270.99683406,500.0,100,100,0.474216,2.06083,0.01
1,-480.266,97.085727621,42.9929,-374.691926537,0.2,0.0061477,-372.105,-374.691926537,0.0303932,1.5882,1954.54115337,0.015863,97.6613842766,1.02395,3.03207e-06,-374.691926537,1954.54115337,500.0,100,100,0.615504,1.00119,0.01
1,-462.297,99.2324727057,38.5443,-370.038138937,0.2,0.00705672,-369.228,-370.038138937,0.00777399,1.27358,1566.73319344,0.0127674,99.1276383819,1.0088,7.81257e-07,-370.038138937,1566.73319344,500.0,100,100,0.703927,0.997528,0.01
1,-464.055,96.7343441596,38.0459,-365.826631475,0.2,0.00760602,-363.891,-365.826631475,0.0352081,2.22236,1573.83224639,0.0218712,97.9967037737,1.02044,3.41004e-06,-365.826631475,1573.83224639,500.0,100,100,0.772857,1.01611,0.01
1,-461.373,98.480824075,35.0525,-362.055248032,0.2,0.00741481,-361.014,-362.055248032,0.0155214,1.47638,1308.70675323,0.0147927,98.960588039,1.0105,1.55821e-06,-362.055248032,1308.70675323,500.0,100,100,0.740034,0.998047,0.01
1,-479.22,97.1621012102,39.9228,-375.186213696,0.2,0.00632997,-372.422,-375.186213696,0.0290216,1.41959,1743.83756535,0.0143132,97.3058397368,1.02769,2.9503e-06,-375.186213696,1743.83756535,500.0,100,100,0.627812,0.991808,0.01
1,-435.818,3.65363543431,109.476,-375.39879145,0.2,9.65914e-13,-340.635,-375.39879145,3.26113,15.9234,1826.30513014,0.455082,100.0,1.0,0.00266364,-375.39879145,1826.30513014,500.0,100,100,3.37975e-11,0.349902,0.01
1,-473.092,98.6917664011,36.9906,-375.42326014,0.2,0.0062141,-374.308,-375.42326014,0.0128755,1.2867,1443.52607421,0.0131213,98.8713943522,1.01141,1.33894e-06,-375.42326014,1443.52607421,500.0,100,100,0.609368,0.980622,0.01
1,-462.794,96.8294203669,39.8056,-371.520757552,0.2,0.00385255,-369.099,-371.520757552,0.0342797,1.31673,1552.74765206,0.0129338,97.3956109204,1.02674,3.30748e-06,-371.520757552,1552.74765206,500.0,100,100,0.39221,1.01805,0.01
1,-468.411,98.8602343766,33.5962,-375.788427295,0.2,0.00653307,-374.58,-375.788427295,0.0117772,1.26371,1161.64473486,0.0125661,98.6807755361,1.01337,1.16452e-06,-375.788427295,1161.64473486,500.0,100,100,0.657,1.00565,0.01
1,-464.614,97.4284656553,42.1826,-370.242189088,0.2,0.00457193,-368.446,-370.242189088,0.0265378,1.36762,1644.35145498,0.0137079,98.176458809,1.01857,2.66607e-06,-370.242189088,1644.35145498,500.0,100,100,0.456138,0.997692,0.01
1,-461.249,98.7760166903,35.3447,-364.237638169,0.2,0.00623104,-363.173,-364.237638169,0.0119985,1.20003,1251.35632993,0.0122567,98.8998017667,1.01112,1.25169e-06,-364.237638169,1251.35632993,500.0,100,100,0.610065,0.979074,0.01
1,-468.74,98.0106822549,34.6171,-373.950709602,0.2,0.00623768,-372.221,-373.950709602,0.0202713,1.28149,1185.96151473,0.0128876,98.258877681,1.01772,2.0502e-06,-373.950709602,1185.96151473,500.0,100,100,0.620249,0.994359,0.01
1,-468.362,98.2602030986,37.8697,-372.575970198,0.2,0.00685247,-370.985,-372.575970198,0.0188494,1.60345,1629.68763157,0.0156187,98.2924391198,1.01737,1.78844e-06,-372.575970198,1629.68763157,500.0,100,100,0.70349,1.02662,0.01
1,-490.287,21.7543490346,81.9718,-374.782002681,0.2,0.00290036,-362.916,-374.782002681,6.20736,25.5226,2131.59667559,0.195259,86.881763195,1.15099,0.000363311,-374.782002681,2131.59667559,500.0,100,100,0.37911,1.30712,0.01
1,-467.214,97.6854058767,36.7832,-367.917296412,0.2,0.00456148,-365.951,-367.917296412,0.0230727,1.24261,1426.12044599,0.0126559,97.8709363988,1.02175,2.39337e-06,-367.917296412,1426.12044599,500.0,100,100,0.447868,0.981849,0.01
1,-456.582,97.575693043,35.5723,-366.97519075,0.2,0.00501134,-364.444,-366.97519075,0.0248276,1.32517,1328.08682537,0.0133232,97.2657526807,1.02811,2.50963e-06,-366.97519075,1328.08682537,500.0,100,100,0.498444,0.994633,0.01
1,-461.875,98.5984004264,31.5867,-372.287289713,0.2,0.00407826,-370.949,-372.287289713,0.0144107,1.16684,1044.10320026,0.0116474,98.653537963,1.01365,1.4359e-06,-372.287289713,1044.10320026,500.0,100,100,0.408559,1.0018,0.01
1,-466.323,98.9159579987,34.438,-372.834640043,0.2,0.00695654,-371.672,-372.834640043,0.0113052,1.17108,1256.73935561,0.0115885,98.77873213,1.01236,1.10703e-06,-372.834640043,1256.73935561,500.0,100,100,0.702995,1.01055,0.01
1,-465.848,97.6055223398,39.1869,-363.707722574,0.2,0.00628096,-361.68,-363.707722574,0.0244632,1.35964,1666.93710448,0.0136841,98.0249887177,1.02015,2.47799e-06,-363.707722574,1666.93710448,500.0,100,100,0.62407,0.99359,0.01
1,-462.961,20.5895357003,65.2106,-372.859952458,0.2,4.94716e-06,-365.915,-372.859952458,2.20599,9.75465,1211.63741165,0.129631,99.9999165536,1.0,0.000389579,-372.859952458,1211.63741165,500.0,100,100,0.000372272,0.752496,0.01
1,-464.095,97.9824829137,35.5517,-369.82297304,0.2,0.00371989,-367.861,-369.82297304,0.0201627,1.2379,1411.64652284,0.0125726,98.1843876368,1.01849,2.07985e-06,-369.82297304,1411.64652284,500.0,100,100,0.366259,0.984595,0.01
1,-462.072,97.878283911,41.664,-366.470894921,0.2,0.00467499,-364.029,-366.470894921,0.0220402,1.3407,1818.64818515,0.013363,97.6281046146,1.0243,2.18958e-06,-366.470894921,1818.64818515,500.0,100,100,0.469038,1.00329,0.01
1,-467.315,97.1602582217,37.4179,-375.10410504,0.2,0.00487657,-372.948,-375.10410504,0.0285865,1.41792,1426.74765398,0.0144095,97.8433679473,1.02204,2.95225e-06,-375.10410504,1426.74765398,500.0,100,100,0.479864,0.984019,0.01
1,-471.31,97.5238149779,36.5528,-371.120947505,0.2,0.00461925,-368.95,-371.120947505,0.0256511,1.28164,1483.07983814,0.0128154,97.9770856756,1.02065,2.5647e-06,-371.120947505,1483.07983814,500.0,100,100,0.461962,1.00008,0.01
1,-464.476,98.8136728342,33.899,-364.043018017,0.2,0.00653226,-363.013,-364.043018017,0.0120122,1.16587,1188.55230669,0.0117143,99.0246519042,1.00985,1.21271e-06,-364.043018017,1188.55230669,500.0,100,100,0.650125,0.995254,0.01
1,-457.237,96.5021553749,33.3552,-366.770931508,0.2,0.00615325,-364.246,-366.770931508,0.0372153,1.51454,1202.5657519,0.0150222,97.3570769275,1.02715,3.66124e-06,-366.770931508,1202.5657519,500.0,100,100,0.620371,1.0082,0.01
1,-471.151,97.4301848015,37.2809,-373.375655833,0.2,0.00662463,-371.407,-373.375655833,0.0284952,1.58363,1391.01954527,0.0153127,98.000619177,1.0204,2.66422e-06,-373.375655833,1391.01954527,500.0,100,100,0.685113,1.03419,0.01
1,-462.046,96.5400524297,36.3016,-365.813208699,0.2,0.00390197,-363.034,-365.813208699,0.0357265,1.5333,1410.74668831,0.0154346,97.2403501048,1.02838,3.62016e-06,-365.813208699,1410.74668831,500.0,100,100,0.387628,0.993417,0.01
1,-467.094,97.4996945281,36.2257,-367.189992244,0.2,0.00539526,-364.669,-367.189992244,0.0260496,1.40993,1485.87120109,0.0140596,97.620458499,1.02438,2.59035e-06,-367.189992244,1485.87120109,500.0,100,100,0.541047,1.00282,0.01
