#{"env_id": "ContCartPole-v0", "t_start": 1523382855.873493}
r,l,t
1158.995686,117,971.976015
1169.145881,118,972.071736
1389.15744,140,972.177075
1269.214706,128,972.266357
1119.142376,113,972.353516
1269.233241,128,972.455384
1259.226561,127,972.591037
1219.197895,123,972.703402
1169.11239,118,972.79687
1189.112677,120,972.894188
1339.032892,135,972.996224
1268.994778,128,973.087932
1219.175297,123,973.181156
1319.243369,133,973.281712
979.0536,99,973.361
1169.229073,118,973.463022
1309.223325,132,973.562833
1249.1816,126,973.653433
1279.207514,129,973.747942
1219.074815,123,973.840354
1249.084149,126,973.937818
1249.127222,126,974.033087
1339.008105,135,974.132596
1299.204872,131,974.225336
1089.162407,110,974.310374
1118.910948,113,974.407119
1289.041963,130,974.510556
1079.104852,109,974.595787
1089.066592,110,974.691383
1049.212362,106,974.784473
1229.251942,124,974.888001
1219.172313,123,974.982233
1209.031201,122,975.076821
1289.289161,130,975.175643
1299.04351,131,975.271426
1069.046757,108,975.355648
1178.941041,119,975.455991
1299.168608,131,975.556826
1279.156794,129,975.651817
1079.193639,109,995.287481
1249.376511,126,995.390014
1249.152629,126,995.48443
1299.180071,131,995.581469
1239.1409,125,995.673342
1229.019973,124,995.771938
1319.211464,133,995.870622
1079.092946,109,995.954622
1089.249967,110,996.05069
1209.108636,122,996.152199
1179.041403,119,996.244979
1048.993189,106,996.333774
1349.18021,136,996.442411
1219.17095,123,996.53078
1139.161485,115,996.621383
1139.086979,115,996.716074
1039.445757,105,996.805598
1108.997217,112,996.903483
1259.174105,127,997.004594
969.091088,98,997.085365
989.125436,100,997.180711
1189.015475,120,997.284343
1269.170246,128,997.382512
1189.088662,120,997.47279
1169.173561,118,997.566299
1449.112201,146,997.673977
1299.154974,131,997.761541
1329.213839,134,997.856769
1189.193232,120,997.944687
1089.197288,110,998.035228
1149.147334,116,998.134297
1089.088252,110,998.226238
1299.041228,131,998.330594
1229.04636,124,998.421643
1129.197277,114,998.511373
1289.436267,130,998.613012
1269.069158,128,998.706385
1189.034289,120,998.797219
989.355124,100,998.882644
919.316615,93,998.926734
1349.050657,136,998.994466
1219.270904,123,999.083072
1049.029433,106,999.170073
1219.269627,123,999.273283
1408.960337,142,999.376836
1309.156947,132,999.467033
1309.303927,132,999.561992
1299.039112,131,999.656629
1099.108196,111,999.741765
1319.021269,133,999.847168
1189.016859,120,999.93575
1019.370212,103,1000.022287
1319.092418,133,1000.130744
1319.083718,133,1000.225572
1449.091763,146,1000.326766
1139.296108,115,1000.406959
1109.206007,112,1000.500095
1209.082861,122,1000.599216
1189.020875,120,1000.692971
1489.10424,150,1000.80158
1149.067932,116,1000.879905
1009.259518,102,1000.967835
1278.992637,129,1001.075021
1079.018588,109,1001.160211
1219.271984,123,1001.261284
1159.219771,117,1001.35235
1089.251967,110,1001.44346
1228.974291,124,1001.544919
1348.976136,136,1001.645086
1289.16323,130,1001.736621
1078.988288,109,1001.821783
1219.274556,123,1001.922375
1189.233061,120,1002.014943
1349.171758,136,1002.116398
1269.072309,128,1002.207168
1309.203826,132,1002.303649
1109.183801,112,1002.388901
1089.021409,110,1002.482376
1089.246476,110,1002.577079
1209.282321,122,1002.677735
1139.151777,115,1002.769094
1039.070591,105,1002.858044
1309.221161,132,1002.963518
1229.035506,124,1003.05286
1159.190512,117,1003.143342
1149.148282,116,1003.236475
1309.223851,132,1003.338189
1239.170837,125,1003.429059
1059.292794,107,1003.515113
1219.165588,123,1003.616685
1249.191534,126,1003.712341
1059.225067,107,1003.797764
1109.151718,112,1003.90238
1259.069252,127,1004.042081
1039.362913,105,1004.125562
1169.018529,118,1004.225871
1189.131682,120,1004.320619
1189.182709,120,1004.414599
1299.091398,131,1004.513525
1409.228209,142,1004.612092
1259.168202,127,1004.699205
1138.983898,115,1023.799505
1119.140078,113,1023.892785
1199.035419,121,1023.990578
1158.951701,117,1024.082643
1229.125476,124,1024.179799
1189.181058,120,1024.27176
1139.136667,115,1024.362816
1379.215592,139,1024.469512
1099.041574,111,1024.550456
1129.156639,114,1024.64636
1239.067746,125,1024.745152
1129.040457,114,1024.834115
1209.075124,122,1024.93162
1088.918709,110,1025.020098
1119.046837,113,1025.114957
1209.206214,122,1025.213149
1029.057128,104,1025.298234
1258.933852,127,1025.402861
1129.298593,114,1025.491024
1109.09521,112,1025.583858
1229.042086,124,1025.683367
1169.191509,118,1025.774216
1158.991247,117,1025.866962
1058.907127,107,1025.956026
1159.113427,117,1026.054316
1269.024143,128,1026.153466
1119.155184,113,1026.240249
1269.165002,128,1026.341338
1229.030139,124,1026.43383
1079.00934,109,1026.520806
1349.122601,136,1026.626625
1119.195943,113,1026.709779
1299.139945,131,1026.81213
1259.116409,127,1026.904131
1119.086464,113,1026.991371
1079.141787,109,1027.083354
1169.132752,118,1027.181598
1109.057821,112,1027.272323
1229.082832,124,1027.371286
1289.106955,130,1027.467643
1109.06013,112,1027.552806
1009.096402,102,1027.641886
1109.363946,112,1027.739928
849.344844,86,1027.780343
1179.288839,119,1027.836919
1129.07934,114,1027.928174
1219.17496,123,1028.025882
1089.090464,110,1028.11291
1149.232295,116,1028.209142
1209.120119,122,1028.305352
1169.071115,118,1028.396912
1199.069896,121,1028.491403
1149.09077,116,1028.582705
1469.143355,148,1028.691036
1199.052688,121,1028.772368
1179.076169,119,1028.864676
1089.037282,110,1028.954205
1259.224565,127,1029.055876
1259.187956,127,1029.149463
1149.07852,116,1029.237689
1279.0325,129,1029.33722
1219.073066,123,1029.428069
1159.07186,117,1029.518753
1039.063265,105,1029.606926
1048.98002,106,1029.701431
1159.022661,117,1029.800687
1289.113535,130,1029.900837
1249.065322,126,1029.992261
1329.15237,134,1030.120459
1209.107673,122,1030.210894
1269.090494,128,1030.307203
1109.118149,112,1030.393237
1099.190633,111,1030.486198
1199.087071,121,1030.584473
1129.218796,114,1030.675422
979.014773,99,1030.7628
1229.191202,124,1030.868229
1099.220837,111,1030.956451
1129.213263,114,1031.052184
1219.141603,123,1031.150632
1389.212762,140,1031.252462
1199.181363,121,1031.33745
1019.119393,103,1031.423267
1129.081494,114,1031.521827
1219.035102,123,1031.619226
1199.046039,121,1031.71156
969.012587,98,1031.794245
1189.012583,120,1031.897729
1109.099158,112,1031.98692
1209.16968,122,1032.085219
1029.156526,104,1032.170282
1299.022321,131,1032.27687
1009.221428,102,1032.356957
1139.160307,115,1032.456086
1379.082387,139,1032.560732
1079.096093,109,1032.640161
1109.245247,112,1032.734369
1069.141275,108,1032.826421
1278.977288,129,1032.92936
1069.02477,108,1033.012816
1218.963464,123,1033.112792
1209.070309,122,1052.957046
1239.298506,125,1053.051935
1449.215303,146,1053.155203
1259.130349,127,1053.239549
1329.235423,134,1053.338098
1219.075269,123,1053.428533
1089.065674,110,1053.515883
1139.066967,115,1053.611101
1099.06007,111,1053.702626
1129.192475,114,1053.79752
1149.179502,116,1053.892038
1129.13405,114,1053.984317
1209.034308,122,1054.08154
1079.024168,109,1054.168989
1088.979773,110,1054.264354
1219.134485,123,1054.382472
1159.090876,117,1054.47275
1089.108902,110,1054.562761
1219.012301,123,1054.662179
1189.053199,120,1054.753871
1029.002216,104,1054.840114
1149.105856,116,1054.93907
1128.990064,114,1055.032089
1229.196705,124,1055.130729
1078.947451,109,1055.217646
1219.093382,123,1055.318402
1119.078978,113,1055.407467
1079.060325,109,1055.49923
1329.115164,134,1055.605138
1139.235061,115,1055.68981
1039.006543,105,1055.778397
939.344982,95,1055.867119
1039.056524,105,1055.96474
1169.020271,118,1056.063965
1289.280527,130,1056.162629
1219.063243,123,1056.252231
1169.145952,118,1056.343094
1129.173007,114,1056.434459
1099.163626,111,1056.526256
1309.169721,132,1056.628649
1059.03447,107,1056.710172
1169.22513,118,1056.808564
1178.88789,119,1056.90227
1079.058863,109,1056.990815
1019.131337,103,1057.081102
1139.21782,115,1057.179885
1279.140729,129,1057.279489
1079.201489,109,1057.363137
1109.043928,112,1057.458052
1038.915625,105,1057.550353
1129.142747,114,1057.65139
1149.018853,116,1057.762252
1019.300934,103,1057.849116
1159.1243,117,1057.948959
1359.225758,137,1058.051543
1089.142259,110,1058.132323
1209.136325,122,1058.232221
1109.062243,112,1058.324465
1089.155816,110,1058.417763
1239.255264,125,1058.51813
1129.047697,114,1058.606061
1199.148144,121,1058.702752
1259.079282,127,1058.800269
1149.068363,116,1058.888663
1229.155081,124,1058.985748
1259.047157,127,1059.080908
1129.18267,114,1059.169268
1249.047595,126,1059.268898
1008.934139,102,1059.354811
1199.183535,121,1059.458627
1239.140383,125,1059.601403
1159.247262,117,1059.705311
1209.069294,122,1059.801206
1149.11526,116,1059.891998
1259.237093,127,1059.990704
1219.131164,123,1060.083668
1189.169473,120,1060.177039
1299.166362,131,1060.27668
1099.1339,111,1060.361048
1259.124232,127,1060.462525
1099.118521,111,1060.549311
1239.069009,125,1060.649953
1159.267803,117,1060.740494
1209.071819,122,1060.83689
1169.206747,118,1060.929484
1228.977996,124,1061.026344
1199.10393,121,1061.11943
1079.098662,109,1061.207977
1018.939954,103,1061.299358
1199.1543,121,1061.401668
1119.195688,113,1061.491411
1149.119783,116,1061.587215
1159.057329,117,1061.6819
1209.166105,122,1061.778335
1068.910756,108,1061.865315
1179.089262,119,1061.964686
1079.07609,109,1062.053909
1239.252792,125,1062.155547
1138.998918,115,1062.245019
1179.075658,119,1062.341406
999.051106,101,1083.160276
1079.197803,109,1083.259568
1209.22693,122,1083.3609
1059.140199,107,1083.449502
1148.966059,116,1083.549385
1168.997757,118,1083.646071
1149.271238,116,1083.740485
1169.23242,118,1083.837076
1049.04568,106,1083.927001
1149.237816,116,1084.027313
1289.321165,130,1084.129807
1149.105432,116,1084.218488
1309.348394,132,1084.322434
1119.108708,113,1084.410094
1119.040034,113,1084.506994
1179.19829,119,1084.606373
1099.239344,111,1084.698616
1099.09604,111,1084.794163
1209.124206,122,1084.894866
1069.2253,108,1084.983128
1069.179531,108,1085.078501
1088.960728,110,1085.174809
1169.038119,118,1085.273865
1008.961791,102,1085.361059
1119.203112,113,1085.461628
1129.149658,114,1085.557428
1039.095424,105,1085.648493
1078.999015,109,1085.745473
1189.31035,120,1085.906974
1059.028612,107,1085.995681
1019.013805,103,1086.088962
1039.005642,105,1086.185678
1149.168269,116,1086.286976
1079.10872,109,1086.38057
1269.360262,128,1086.484943
1099.314054,111,1086.572469
1099.13298,111,1086.668031
1029.257242,104,1086.760127
1159.179967,117,1086.860769
1259.178972,127,1086.960316
1169.113775,118,1087.049961
1089.17332,110,1087.13994
909.276028,92,1087.225605
1049.225807,106,1087.276937
1089.135796,110,1087.330864
1159.307185,117,1087.431025
1189.144954,120,1087.529257
1049.084288,106,1087.61886
1279.178597,129,1087.726527
1029.142788,104,1087.811174
1029.173245,104,1087.907916
1159.183377,117,1088.011348
1139.271535,115,1088.106832
1159.115066,117,1088.204451
1069.082537,108,1088.296871
1069.151115,108,1088.393569
1049.232415,106,1088.488715
1099.021417,111,1088.587428
988.959457,100,1088.677328
1089.169732,110,1088.776727
1159.226625,117,1088.874454
1209.284987,122,1088.9717
1158.994924,117,1089.064574
1119.250634,113,1089.158137
1088.989554,110,1089.251291
1108.998196,112,1089.346949
1199.09857,121,1089.445936
1109.137936,112,1089.536151
1199.201808,121,1089.634912
1169.34482,118,1089.729324
1259.257803,127,1089.829815
1129.176215,114,1089.91921
1019.013138,103,1090.008781
1229.146286,124,1090.112847
1049.105911,106,1090.199479
1109.129976,112,1090.29704
1249.114702,126,1090.398676
699.419924,71,1090.432351
1219.199935,123,1090.492085
1179.290859,119,1090.584752
1139.215821,115,1090.677689
1139.219934,115,1090.789353
1289.331051,130,1090.934875
1009.127206,102,1091.016514
1008.97542,102,1091.110852
1189.292613,120,1091.214318
1209.257562,122,1091.31007
1139.125427,115,1091.402767
1099.111561,111,1091.496888
1299.16866,131,1091.602871
1219.250907,123,1091.694553
1099.080702,111,1091.78368
1149.253159,116,1091.879708
1179.181173,119,1091.97464
1249.264576,126,1092.07542
1139.276288,115,1092.167261
1109.017018,112,1092.264165
1139.129967,115,1092.35895
1089.113455,110,1092.450354
1179.223612,119,1092.549279
1249.196094,126,1092.646274
1279.194473,129,1092.741152
1049.045068,106,1113.271069
1308.954092,132,1113.37959
1228.937163,124,1113.469104
1148.838396,116,1113.558979
1078.913699,109,1113.649268
1299.083215,131,1113.752685
1229.048062,124,1113.843062
1139.030512,115,1113.932592
1048.922264,106,1114.02212
1049.028368,106,1114.116008
1069.01724,108,1114.210717
1198.978519,121,1114.310601
1099.01846,111,1114.399703
1049.054498,106,1114.490749
1109.081526,112,1114.586588
1209.192201,122,1114.683659
1149.092964,116,1114.773257
1139.223572,115,1114.864724
1189.076209,120,1114.959332
1228.944295,124,1115.053753
1138.967204,115,1115.141625
1098.980252,111,1115.231191
1189.17358,120,1115.327201
1129.082278,114,1115.416626
1219.174509,123,1115.512716
1009.041528,102,1115.594769
1068.945774,108,1115.689303
1098.939295,111,1115.782657
1059.139055,107,1115.872661
1038.970899,105,1115.963893
1209.009187,122,1116.063571
1089.066714,110,1116.150155
1049.129108,106,1116.240105
1059.038192,107,1116.332859
1219.200018,123,1116.432422
1239.034983,125,1116.525385
1119.168183,113,1116.611515
1039.021724,105,1116.762695
1088.949381,110,1116.856886
1179.135819,119,1116.953031
1209.016586,122,1117.046504
1209.039082,122,1117.138693
1079.053627,109,1117.224627
1149.001168,116,1117.319966
1039.011403,105,1117.407074
1039.030507,105,1117.49892
1148.89222,116,1117.596218
1139.142011,115,1117.687989
979.155238,99,1117.772746
1119.075394,113,1117.870847
1109.089025,112,1117.962636
898.926444,91,1118.04565
1038.792349,105,1118.144153
1099.17257,111,1118.23865
1229.061003,124,1118.337007
899.179147,91,1118.45299
1139.095951,115,1118.582755
989.058256,100,1118.668181
1179.01888,119,1118.769258
1299.015612,131,1118.866529
1009.002303,102,1118.94538
1049.072337,106,1119.039151
1198.84503,121,1119.138285
1199.147932,121,1119.230173
1088.877946,110,1119.317265
1089.044968,110,1119.409409
1059.044672,107,1119.499802
1159.019106,117,1119.596809
1109.089461,112,1119.686889
1129.103822,114,1119.780138
1339.115981,135,1119.881896
1109.121995,112,1119.963239
1099.125126,111,1120.105553
1239.203569,125,1120.215918
1079.004486,109,1120.301037
1048.986722,106,1120.391951
1289.106469,130,1120.495224
1229.111867,124,1120.584718
1118.990416,113,1120.671861
1139.207068,115,1120.765025
1229.128757,124,1120.860981
1009.090146,102,1120.944227
1079.161069,109,1121.041707
1198.942161,121,1121.144919
1219.043377,123,1121.237803
919.259376,93,1121.31654
1069.02103,108,1121.41598
1148.962759,116,1121.511681
1229.036431,124,1121.607137
989.117488,100,1121.688507
1139.055219,115,1121.787712
1209.093962,122,1121.883198
1099.012459,111,1121.969986
1058.936043,107,1122.060318
1179.076766,119,1122.158195
949.107221,96,1122.239619
989.014998,100,1122.333801
1279.11599,129,1122.439268
1159.111578,117,1122.525995
1279.170762,129,1122.623255
1089.232788,110,1141.786861
1189.091911,120,1141.8834
1108.924067,112,1141.971281
1159.035883,117,1142.065672
1139.087726,115,1142.156742
1079.156333,109,1142.245394
1089.02693,110,1142.337614
1099.053745,111,1142.429926
1188.964501,120,1142.525984
1109.022245,112,1142.614069
1319.179306,133,1142.715499
1159.042077,117,1142.800098
1069.103837,108,1142.887888
1039.027713,105,1142.978195
1069.161309,108,1143.071424
1079.036127,109,1143.163704
1209.2042,122,1143.261612
709.395599,72,1143.330428
1089.231254,110,1143.381351
1019.104508,103,1143.436849
1139.263784,115,1143.534107
1028.966063,104,1143.620465
1139.100672,115,1143.717492
1209.073032,122,1143.812632
1269.185185,128,1143.907087
1139.067529,115,1143.992493
1079.121595,109,1144.081451
1129.045827,114,1144.175644
1129.057808,114,1144.267515
1189.14705,120,1144.361708
1159.015401,117,1144.452044
1159.008987,117,1144.543864
1309.124784,132,1144.642741
1168.973099,118,1144.727674
1009.142811,102,1144.812232
1099.208685,111,1144.908201
1178.999161,119,1145.003909
1179.12276,119,1145.095574
1309.113799,132,1145.193252
1209.226512,122,1145.280573
1099.158188,111,1145.366994
1159.232336,117,1145.4618
1128.977115,114,1145.552493
1199.13075,121,1145.647569
1289.176542,130,1145.743106
1289.059744,130,1145.8352
1159.312804,117,1145.921445
1129.18563,114,1146.013013
1078.89733,109,1146.103657
1219.201544,123,1146.233906
1109.14721,112,1146.351738
958.808814,97,1146.467691
1129.055969,114,1146.603426
1238.949093,125,1146.735487
1269.090494,128,1146.862106
1209.180672,122,1146.980587
1189.083538,120,1147.073196
1079.099998,109,1147.161677
1119.253999,113,1147.257021
1099.038019,111,1147.349108
1309.187151,132,1147.452841
1279.136113,129,1147.544651
1078.926471,109,1147.63053
1139.052878,115,1147.72619
1169.13416,118,1147.820843
1099.098031,111,1147.910797
1118.845686,113,1148.008202
1219.219251,123,1148.105714
1119.014332,113,1148.194297
1179.182996,119,1148.290359
1219.202355,123,1148.385513
1189.074211,120,1148.477715
1089.020689,110,1148.626445
1179.08018,119,1148.726997
1099.142065,111,1148.817961
1209.138793,122,1148.918136
1009.020861,102,1149.001755
1028.997373,104,1149.096127
1029.067703,104,1149.194703
1119.127721,113,1149.292202
1089.108448,110,1149.38424
1099.006868,111,1149.477649
1259.216507,127,1149.578407
978.838602,99,1149.659341
1099.205669,111,1149.758954
1279.265836,129,1149.860404
1189.341385,120,1149.951474
1258.974898,127,1150.048224
1148.917005,116,1150.136471
1249.126465,126,1150.234119
1189.183563,120,1150.324555
1289.046582,130,1150.422535
1038.854796,105,1150.504245
1189.070145,120,1150.604716
1169.037737,118,1150.697247
989.259696,100,1150.78218
1139.182509,115,1150.882419
1079.025977,109,1150.9728
1158.922969,117,1151.069722
1148.985185,116,1151.162281
1079.154015,109,1151.251808
1058.890891,107,1171.949361
1099.091306,111,1172.04552
1028.987251,104,1172.135255
1038.88744,105,1172.228352
1099.048725,111,1172.324342
979.020194,99,1172.414418
978.915684,99,1172.461855
1109.096191,112,1172.516576
1078.973211,109,1172.610618
1128.893852,114,1172.708846
1209.046212,122,1172.81345
1179.072162,119,1172.908204
1129.167998,114,1173.001626
1239.121365,125,1173.163448
1048.93661,106,1173.24886
1109.031949,112,1173.346368
1238.921866,125,1173.446834
1038.902006,105,1173.531897
1119.127577,113,1173.630183
1069.136727,108,1173.722364
1139.084459,115,1173.820067
1168.952417,118,1173.915648
1078.91224,109,1174.006044
1049.124813,106,1174.098804
1029.12527,104,1174.193145
1169.173335,118,1174.294002
1148.992931,116,1174.38733
1078.863523,109,1174.477985
1119.135176,113,1174.57418
1028.87109,104,1174.66439
1118.999365,113,1174.762611
1149.184943,116,1174.85825
1068.895956,108,1174.948633
1149.146429,116,1175.047171
1079.101098,109,1175.139374
1088.784212,110,1175.233892
1178.940332,119,1175.332512
1069.039916,108,1175.421638
1079.07425,109,1175.5164
779.331419,79,1175.553762
1048.982664,106,1175.609376
1229.060917,124,1175.7123
1109.104359,112,1175.801034
978.788047,99,1175.889623
1229.185303,124,1175.995476
1078.923638,109,1176.083238
1038.915163,105,1176.175664
1058.869802,107,1176.270651
1199.20333,121,1176.370806
1028.764535,104,1176.457273
1069.055766,108,1176.600476
1028.886049,104,1176.706421
899.100696,91,1176.79501
1068.935227,108,1176.898566
1179.022149,119,1176.997487
1018.999317,103,1177.084536
1218.949577,123,1177.188346
1089.032624,110,1177.276397
1118.970772,113,1177.371812
1199.278653,121,1177.46975
968.974033,98,1177.553102
1159.044875,117,1177.655962
1099.029224,111,1177.747092
889.131084,90,1177.831507
1089.007153,110,1177.883683
1088.92707,110,1177.93526
1079.029035,109,1178.02876
1189.224951,120,1178.127687
1059.028839,107,1178.276699
1048.911742,106,1178.370185
1089.078789,110,1178.466212
1139.00645,115,1178.562515
1269.152353,128,1178.663506
1179.082472,119,1178.754819
1149.102649,116,1178.847008
1039.117827,105,1178.936158
1119.076471,113,1179.034448
1178.99817,119,1179.131013
1068.965901,108,1179.220953
1139.006322,115,1179.318667
1079.075385,109,1179.409557
1159.07951,117,1179.507151
1049.008646,106,1179.595435
1018.863991,103,1179.687741
1098.957697,111,1179.785202
1039.088262,105,1179.875332
749.461329,76,1179.955652
1038.849925,105,1180.005238
1118.881172,113,1180.066989
1048.863075,106,1180.158027
1108.835525,112,1180.25514
1018.826058,103,1180.345041
1229.317055,124,1180.448854
1119.029517,113,1180.53739
1088.929775,110,1180.629318
1098.975193,111,1180.722224
1018.95891,103,1180.811409
1178.924563,119,1180.912703
999.094682,101,1180.997989
1109.002568,112,1181.097396
1149.043031,116,1181.193358
1179.101229,119,1181.288707
1239.075184,125,1181.385625
1128.991748,114,1181.474372
959.107556,97,1201.983396
1088.937072,110,1202.082742
1008.886099,102,1202.172395
1128.898718,114,1202.27127
1119.010495,113,1202.363517
1049.032804,106,1202.453522
1119.058398,113,1202.549787
1089.079931,110,1202.660033
1189.056771,120,1202.803144
1138.881248,115,1202.893982
1079.10004,109,1202.984096
1098.882887,111,1203.078252
919.206956,93,1203.163041
1109.152433,112,1203.265082
1018.990574,103,1203.353611
1109.013897,112,1203.45077
1089.009819,110,1203.542983
929.013653,94,1203.629927
1118.891977,113,1203.731697
1078.914502,109,1203.823579
1099.117247,111,1203.918652
1048.986888,106,1204.009562
1088.886813,110,1204.104146
1078.96528,109,1204.196958
1029.020692,104,1204.287905
1008.91502,102,1204.380179
1119.004375,113,1204.478588
1159.027986,117,1204.573536
1048.951916,106,1204.661944
1088.913896,110,1204.757501
1058.941224,107,1204.849161
918.888608,93,1204.892646
1038.98106,105,1204.94141
1058.861472,107,1205.037363
1079.018396,109,1205.13169
839.307557,85,1205.214251
1049.149661,106,1205.264328
1078.943522,109,1205.319399
1079.051233,109,1205.413347
1078.966019,109,1205.50752
839.232065,85,1205.547433
1058.787459,107,1205.600234
1099.030358,111,1205.695726
1069.009544,108,1205.787661
1138.876533,115,1205.884232
1118.996767,113,1205.977033
949.311881,96,1206.062453
1058.973239,107,1206.161186
1098.975343,111,1206.256668
1108.915547,112,1206.350458
929.086132,94,1206.435799
1048.91495,106,1206.535797
899.09546,91,1206.622452
1178.862015,119,1206.7293
1048.932364,106,1206.817259
1039.081629,105,1206.910678
1098.994937,111,1207.007773
1008.890573,102,1207.096879
1038.803753,105,1207.191881
1058.991789,107,1207.286797
1058.980286,107,1207.380971
1038.879902,105,1207.473279
879.210806,89,1207.559602
988.820226,100,1207.607028
1068.886641,108,1207.6628
1108.982322,112,1207.758614
1078.853181,109,1207.850726
1019.030851,103,1207.941773
1058.91969,107,1208.037327
1089.036999,110,1208.132241
1109.045502,112,1208.227114
1008.8083,102,1208.316279
1068.919159,108,1208.413054
1068.964975,108,1208.506852
939.216012,95,1208.594572
1048.888043,106,1208.693558
968.893372,98,1208.783392
1078.913157,109,1208.881955
1128.855405,114,1208.977663
1108.892982,112,1209.070274
1148.812765,116,1209.165701
1008.866264,102,1209.254267
1089.030925,110,1209.351476
1068.804597,108,1209.444826
1138.929948,115,1209.541683
1008.992972,102,1209.629278
1058.945421,107,1209.725599
1028.86011,104,1209.817875
1119.203838,113,1209.915638
1078.953954,109,1210.009518
869.159774,88,1210.050826
1069.035709,108,1210.103171
1019.044446,103,1210.194924
1028.851939,104,1210.289253
1109.043848,112,1210.386679
1119.029459,113,1210.480348
1088.97463,110,1210.572652
1018.890468,103,1210.663394
1178.915377,119,1210.765045
1048.931097,106,1210.852849
999.139663,101,1210.944978
1168.887088,118,1211.046676
1188.945681,120,1211.141475
1029.238568,104,1211.227696
1158.808246,117,1211.327578
1078.978928,109,1231.808992
1089.129957,110,1231.902833
1098.897439,111,1231.996461
1098.993148,111,1232.127779
1088.7697,110,1232.220478
1068.885396,108,1232.31398
1029.001216,104,1232.405751
959.284948,97,1232.495663
1038.920455,105,1232.592999
829.310402,84,1232.676335
1058.970282,107,1232.726127
1149.006224,116,1232.784551
1058.924389,107,1232.873614
1048.965909,106,1232.966585
1099.103316,111,1233.062102
1209.028469,122,1233.160539
1198.965296,121,1233.252957
1019.020239,103,1233.337366
998.923246,101,1233.429981
929.079967,94,1233.519698
1029.032284,104,1233.568948
1068.998138,108,1233.620294
988.937561,100,1233.711391
999.010508,101,1233.856251
1049.049322,106,1233.96235
1048.975191,106,1234.056455
1058.963406,107,1234.162908
1118.852906,113,1234.290474
1048.905646,106,1234.409967
1058.952381,107,1234.534406
1098.92128,111,1234.660945
1068.978582,108,1234.78425
1028.785082,104,1234.908845
1148.839348,116,1235.02347
1049.079338,106,1235.111762
1008.848302,102,1235.203329
1119.062178,113,1235.301853
859.249605,87,1235.342303
1098.997356,111,1235.394497
869.099529,88,1235.435631
1069.083355,108,1235.486418
1098.966203,111,1235.58164
1119.030926,113,1235.676326
1019.005802,103,1235.765121
1118.9787,113,1235.862536
1078.905055,109,1235.953696
968.954033,98,1236.041841
1119.0083,113,1236.142467
1058.981481,107,1236.232858
1078.918955,109,1236.329144
1128.94509,114,1236.428067
1128.852332,114,1236.523714
1059.026089,107,1236.614206
1069.054689,108,1236.708183
1039.008015,105,1236.801699
1128.907664,114,1236.89957
1139.027319,115,1236.993129
1089.119112,110,1237.083687
1098.992187,111,1237.202329
1038.866746,105,1237.309898
1018.998645,103,1237.402315
839.243158,85,1237.486968
1089.001322,110,1237.538734
889.079069,90,1237.583293
998.974687,101,1237.682084
1019.001249,103,1237.776809
979.05286,99,1237.868339
1048.901453,106,1237.964857
1179.057442,119,1238.064073
969.095015,98,1238.149447
978.937351,99,1238.244246
1048.943496,106,1238.341214
1178.956518,119,1238.44095
1069.037336,108,1238.529546
1179.092973,119,1238.628572
1049.03221,106,1238.716543
1038.831782,105,1238.809595
1169.18109,118,1238.910182
1119.003562,113,1239.002227
1138.976664,115,1239.096968
958.993836,97,1239.182473
968.864366,98,1239.276761
1038.97829,105,1239.373095
998.980635,101,1239.464972
1108.973657,112,1239.563357
998.955778,101,1239.651788
998.952664,101,1239.745143
1118.907995,113,1239.844894
1118.967811,113,1239.9389
1028.979042,104,1240.028609
1158.979077,117,1240.128827
1209.067911,122,1240.224605
1038.991093,105,1240.310268
1069.031736,108,1240.404999
1018.813977,103,1240.495545
1149.054957,116,1240.655933
1209.024461,122,1240.751747
948.9216,96,1240.832874
1078.91672,109,1240.931552
1059.039723,107,1241.023499
759.184447,77,1241.059208
1088.95964,110,1241.117787
1078.956716,109,1241.210382
1109.013235,112,1241.30512
1099.08479,111,1241.397859
1089.019861,110,1241.490374
998.821068,101,1262.608268
1049.042369,106,1262.706335
1189.036163,120,1262.808212
1068.98582,108,1262.897094
1138.976271,115,1262.994279
1148.927507,116,1263.088867
1068.922827,108,1263.179543
1179.100017,119,1263.304839
1119.101892,113,1263.431365
1059.005516,107,1263.523412
1018.947351,103,1263.615747
1099.046426,111,1263.714164
1049.059951,106,1263.806447
1068.956723,108,1263.902692
1088.912868,110,1263.999565
1068.927077,108,1264.093465
1078.91081,109,1264.189584
1008.900746,102,1264.281671
1078.967825,109,1264.378243
1059.118355,107,1264.469953
1109.088841,112,1264.565344
1139.021684,115,1264.660327
1099.106188,111,1264.75139
1088.972296,110,1264.844487
1039.135364,105,1264.935812
1099.016855,111,1265.03232
1089.001055,110,1265.125479
1129.036153,114,1265.221123
1089.071657,110,1265.312971
1139.024622,115,1265.409152
1099.04845,111,1265.500822
1118.930987,113,1265.595573
1098.998087,111,1265.688419
1129.071649,114,1265.783887
1018.868461,103,1265.87312
1179.091964,119,1265.974463
1159.055015,117,1266.067259
1168.900271,118,1266.161178
1048.969844,106,1266.248766
1078.892204,109,1266.343806
1088.835694,110,1266.437881
1149.079895,116,1266.533984
1108.895836,112,1266.625189
1118.989956,113,1266.719872
1169.047712,118,1266.815634
1118.954039,113,1266.921705
1129.055139,114,1267.042598
1059.094066,107,1267.132796
1028.879396,104,1267.224463
