BatchSize,MaxVanillaIw,ESSRenyi,VarNormIw,VarJ,VanillaAvgRet,AvgRet,MinVanillaIw,J,AvgEpLen,AvgNormIw,MaxNormIw,ESSClassic,VarRet,VarVanillaIw,Bound,eRenyi2,MinNormIw,VarDiscRet,AvgVanillaIw,AvgDiscRet
100,1.0009233,99.99996423722592,1.03678933e-10,0.06648483,4999.9400815587605,4999.9400815587605,0.9956955,4999.9404,500.0,0.01,0.010010286,99.99990462259471,0.004479487803791902,1.0365599e-06,4579.13,1.0000004,0.009958003,0.004479487803791902,0.99989474,4999.9400815587605
100,1.0020635,99.99995231630692,5.2751074e-11,0.054893363,4999.946308063831,4999.946308063831,0.99851054,4999.9473,500.0,0.01,0.010019611,99.99996185693777,0.0030453472796353174,5.2761766e-07,4579.1367,1.0000005,0.009984084,0.0030453472796353174,1.0001023,4999.946308063831
100,1.002942,99.99995231630692,8.8973585e-11,0.06358499,4999.936536497756,4999.936536497756,0.9982087,4999.9375,500.0,0.01,0.01002823,99.99990464394932,0.004079640642675176,8.8994767e-07,4579.127,1.0000005,0.009980903,0.004079640642675176,1.0001186,4999.936536497756
100,1.0019081,99.99989271175451,1.618875e-10,0.067268394,4999.935417812947,4999.935417812947,0.9953622,4999.9355,500.0,0.010000002,0.010017548,99.99984362152858,0.004582913983241404,1.6193642e-06,4579.125,1.0000011,0.009952099,0.004582913983241404,1.0001531,4999.935417812947
100,1.0028718,99.99992847447743,1.0791474e-10,0.062726095,4999.942816204054,4999.942816204054,0.9966197,4999.943,500.0,0.01,0.010029412,99.99989318117042,0.003982844217336426,1.0789907e-06,4579.1323,1.0000007,0.009966887,0.003982844217336426,0.9999308,4999.942816204054
100,1.0000863,100.0,4.583774e-13,0.061378714,4999.951792139193,4999.951792139193,0.9997197,4999.952,500.0,0.01,0.010000735,100.00000762929719,0.003808917093610205,4.5837147e-09,4579.1416,1.0,0.009997069,0.003808917093610205,1.0000129,4999.951792139193
100,1.0,100.0,3.5044917e-18,0.06383276,4999.93959407688,4999.93959407688,1.0,4999.94,500.0,0.009999998,0.01,100.0,0.004117149564995885,,4579.1294,1.0,0.01,0.004117149564995885,1.0,4999.93959407688
100,1.0013188,99.99996423722592,4.422746e-11,0.046836674,4999.955308602868,4999.955308602868,0.9976297,4999.956,500.0,0.010000002,0.010013951,99.99993896021938,0.0022162109733731786,4.4221147e-07,4579.1455,1.0000004,0.009977058,0.0022162109733731786,0.99992377,4999.955308602868
100,1.0002067,100.0,7.9158896e-13,0.059174046,4999.9436025238865,4999.9436025238865,0.99972886,4999.944,500.0,0.01,0.0100020245,100.00001525872561,0.0035380739629351536,7.915955e-09,4579.1333,1.0,0.009997246,0.0035380739629351536,1.0000043,4999.9436025238865
100,1.0003242,100.0,3.9331524e-12,0.05418558,4999.9478310335035,4999.9478310335035,0.9991534,4999.948,500.0,0.010000002,0.010003185,99.99998092662554,0.0029642927568807845,3.933267e-08,4579.1377,1.0,0.009991476,0.0029642927568807845,1.0000057,4999.9478310335035
100,1.0022013,99.99997615814777,5.4132546e-11,0.0534418,4999.9504045849135,4999.9504045849135,0.99634874,4999.951,500.0,0.01,0.010022428,99.99995040690325,0.0028819421178181487,5.4128407e-07,4579.1406,1.0000002,0.0099639,0.0028819421178181487,0.99995863,4999.9504045849135
100,1.000933,99.99997615814777,1.784432e-11,0.05811961,4999.942482014191,4999.942482014191,0.99885744,4999.943,500.0,0.01,0.010009721,99.99996566639491,0.0034120490423244286,1.7842773e-07,4579.1323,1.0000002,0.009988964,0.0034120490423244286,0.999961,4999.942482014191
100,1.0,100.0,3.5044917e-18,0.047124326,4999.951447882957,4999.951447882957,1.0,4999.9517,500.0,0.009999998,0.01,100.0,0.0022444233975920844,,4579.141,1.0,0.01,0.0022444233975920844,1.0,4999.951447882957
100,1.0032601,99.99989271175451,1.14952645e-10,0.05634017,4999.941968608083,4999.941968608083,0.9962902,4999.9424,500.0,0.01,0.010032631,99.99990081764976,0.0032117867829224785,1.1495218e-06,4579.132,1.0000011,0.009962931,0.0032117867829224785,0.999997,4999.941968608083
100,1.0,100.0,3.5044917e-18,0.066835925,4999.939330521621,4999.939330521621,1.0,4999.9395,500.0,0.009999998,0.01,100.0,0.004510704280925419,,4579.129,1.0,0.01,0.004510704280925419,1.0,4999.939330521621
100,1.0012815,99.99995231630692,7.673176e-11,0.058700863,4999.936630560506,4999.936630560506,0.99658823,4999.9375,500.0,0.01,0.010012549,99.99991226435003,0.003482491450142518,7.673564e-07,4579.127,1.0000005,0.009965618,0.003482491450142518,1.0000266,4999.936630560506
100,1.0013865,99.99995231630692,1.4814347e-10,0.061496366,4999.942043538532,4999.942043538532,0.9939001,4999.9424,500.0,0.01,0.01001623,99.99984356066757,0.0038253117193110375,1.4807273e-06,4579.132,1.0000005,0.009941348,0.0038253117193110375,0.99976397,4999.942043538532
100,1.0007607,99.99998807907247,1.282762e-11,0.06243194,4999.94068731525,4999.94068731525,0.99835473,4999.9414,500.0,0.010000003,0.010007708,99.99995422318403,0.003938360586468445,1.2827239e-07,4579.131,1.0000001,0.009983649,0.003938360586468445,0.99998987,4999.94068731525
100,1.0,100.0,3.5044917e-18,0.054131214,4999.955258546666,4999.955258546666,1.0,4999.955,500.0,0.009999998,0.01,100.0,0.0029586900417246085,,4579.1445,1.0,0.01,0.0029586900417246085,1.0,4999.955258546666
100,1.0,100.0,3.5044917e-18,0.06120344,4999.9486888102765,4999.9486888102765,1.0,4999.9487,500.0,0.009999998,0.01,100.0,0.00378475658199103,,4579.138,1.0,0.01,0.00378475658199103,1.0,4999.9486888102765
100,1.0,100.0,3.5044917e-18,0.058300104,4999.940835793084,4999.940835793084,1.0,4999.941,500.0,0.009999998,0.01,100.0,0.003432486579825688,,4579.1304,1.0,0.01,0.003432486579825688,1.0,4999.940835793084
100,1.0,100.0,3.5044917e-18,0.05590771,4999.939208385369,4999.939208385369,1.0,4999.9395,500.0,0.009999998,0.01,100.0,0.0031546360006597545,,4579.129,1.0,0.01,0.0031546360006597545,1.0,4999.939208385369
100,1.0006666,99.99998807907247,1.3788909e-11,0.050816625,4999.951176452312,4999.951176452312,0.99849814,4999.9517,500.0,0.01,0.010006844,99.9999732966498,0.00261010399362442,1.3788497e-07,4579.141,1.0000001,0.009985159,0.00261010399362442,0.99998224,4999.951176452312
100,1.0,100.0,3.5044917e-18,0.046785526,4999.95189087066,4999.95189087066,1.0,4999.952,500.0,0.009999998,0.01,100.0,0.0022081918666426795,,4579.1416,1.0,0.01,0.0022081918666426795,1.0,4999.95189087066
100,1.0,100.0,3.5044917e-18,0.05392876,4999.943060890295,4999.943060890295,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.0029380439845806718,,4579.1323,1.0,0.01,0.0029380439845806718,1.0,4999.943060890295
100,1.0036478,99.99990463265931,1.243277e-10,0.05681448,4999.9439601876575,4999.9439601876575,0.9976788,4999.9443,500.0,0.01,0.010037747,99.99987409919284,0.0032604712622907642,1.2429646e-06,4579.134,1.000001,0.009978049,0.0032604712622907642,0.9998736,4999.9439601876575
100,1.0008646,100.0,1.2115654e-11,0.05221496,4999.946366859247,4999.946366859247,0.99899036,4999.9473,500.0,0.010000002,0.010008852,99.99997711135059,0.002753113344117994,1.2114948e-07,4579.1367,1.0,0.009990108,0.002753113344117994,0.9999795,4999.946366859247
100,1.0,100.0,3.5044917e-18,0.051974945,4999.947064302293,4999.947064302293,1.0,4999.9473,500.0,0.009999998,0.01,100.0,0.002727555779636965,,4579.1367,1.0,0.01,0.002727555779636965,1.0,4999.947064302293
100,1.0086738,99.99985694905718,3.3459724e-10,0.05496504,4999.9453402873505,4999.9453402873505,0.9955088,4999.946,500.0,0.01,0.010086997,99.99966429885458,0.003058005681725846,3.3457866e-06,4579.135,1.0000014,0.009955344,0.003058005681725846,0.9999743,4999.9453402873505
100,1.0,100.0,3.5044917e-18,0.053178538,4999.945807190754,4999.945807190754,1.0,4999.946,500.0,0.009999998,0.01,100.0,0.0028580085470157513,,4579.1353,1.0,0.01,0.0028580085470157513,1.0,4999.945807190754
100,1.0,100.0,3.5044917e-18,0.065264866,4999.935479057905,4999.935479057905,1.0,4999.9355,500.0,0.009999998,0.01,100.0,0.004301779925968475,,4579.125,1.0,0.01,0.004301779925968475,1.0,4999.935479057905
100,1.0,100.0,3.5044917e-18,0.063472904,4999.947205378238,4999.947205378238,1.0,4999.9473,500.0,0.009999998,0.01,100.0,0.004067513524951605,,4579.1367,1.0,0.01,0.004067513524951605,1.0,4999.947205378238
100,1.0002403,100.0,1.5652589e-12,0.05477815,4999.946397024287,4999.946397024287,0.9995669,4999.9473,500.0,0.01,0.010002581,99.99999237047028,0.003030332779622547,1.5652397e-08,4579.1367,1.0,0.009995847,0.003030332779622547,0.99998224,4999.946397024287
100,1.0,100.0,3.5044917e-18,0.05697686,4999.947256403274,4999.947256403274,1.0,4999.9473,500.0,0.009999998,0.01,100.0,0.003280687959744526,,4579.1367,1.0,0.01,0.003280687959744526,1.0,4999.947256403274
100,1.0,100.0,3.5044917e-18,0.044458,4999.954797204198,4999.954797204198,1.0,4999.9556,500.0,0.009999998,0.01,100.0,0.001995015104810163,,4579.145,1.0,0.01,0.001995015104810163,1.0,4999.954797204198
100,1.0,100.0,3.5044917e-18,0.05300553,4999.947613430061,4999.947613430061,1.0,4999.9478,500.0,0.009999998,0.01,100.0,0.002837974047219007,,4579.137,1.0,0.01,0.002837974047219007,1.0,4999.947613430061
100,1.0,100.0,3.5044917e-18,0.055460755,4999.938040036613,4999.938040036613,1.0,4999.9375,500.0,0.009999998,0.01,100.0,0.0031069609235648953,,4579.127,1.0,0.01,0.0031069609235648953,1.0,4999.938040036613
100,1.0018762,99.99996423722592,4.5758702e-11,0.05634657,4999.943141069673,4999.943141069673,0.99813217,4999.944,500.0,0.01,0.010019869,99.99995040347866,0.0032085962166876853,4.5749093e-07,4579.1333,1.0000004,0.009982424,0.0032085962166876853,0.9998896,4999.943141069673
100,1.0,100.0,3.5044917e-18,0.06548813,4999.935354630721,4999.935354630721,1.0,4999.9355,500.0,0.009999998,0.01,100.0,0.004329775587581458,,4579.125,1.0,0.01,0.004329775587581458,1.0,4999.935354630721
100,1.0022401,99.99997615814777,1.2044392e-10,0.104573674,4999.929758461969,4999.929758461969,0.9934852,4999.93,500.0,0.01,0.01002341,99.99986647228211,0.011144312688832111,1.2041963e-06,4579.1196,1.0000002,0.009935853,0.011144312688832111,0.99989927,4999.929758461969
100,1.0025818,99.99996423722592,6.479953e-11,0.061701234,4999.941606658289,4999.941606658289,0.9989713,4999.9424,500.0,0.01,0.01002543,99.99993133814573,0.0038473921036320225,6.480435e-07,4579.132,1.0000004,0.009989326,0.0038473921036320225,1.0000387,4999.941606658289
100,1.0,100.0,3.5044917e-18,0.056133527,4999.942844572823,4999.942844572823,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.0031823648763505655,,4579.133,1.0,0.01,0.0031823648763505655,1.0,4999.942844572823
100,1.0,100.0,3.5044917e-18,0.05642239,4999.9460729005,4999.9460729005,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.003216142905219791,,4579.1357,1.0,0.01,0.003216142905219791,1.0,4999.9460729005
100,1.0042889,99.99992847447743,1.4265537e-10,0.052512832,4999.9488003082815,4999.9488003082815,0.9967074,4999.949,500.0,0.01,0.010042578,99.99986267529356,0.0027943491617974784,1.4266456e-06,4579.1387,1.0000007,0.0099667655,0.0027943491617974784,1.000031,4999.9488003082815
100,1.0006708,99.99998807907247,1.4445404e-11,0.06009083,4999.941030157837,4999.941030157837,0.9984781,4999.942,500.0,0.010000002,0.010006904,99.99998474091466,0.003647092554538633,1.4445182e-07,4579.1313,1.0000001,0.009984977,0.003647092554538633,0.99998045,4999.941030157837
100,1.0,100.0,3.5044917e-18,0.053632088,4999.942549805358,4999.942549805358,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.002907417748962905,,4579.1323,1.0,0.01,0.002907417748962905,1.0,4999.942549805358
100,1.0,100.0,3.5044917e-18,0.04898203,4999.951097432264,4999.951097432264,1.0,4999.951,500.0,0.009999998,0.01,100.0,0.0024221851381760044,,4579.1406,1.0,0.01,0.0024221851381760044,1.0,4999.951097432264
100,1.0,100.0,3.5044917e-18,0.05663107,4999.941460523249,4999.941460523249,1.0,4999.942,500.0,0.009999998,0.01,100.0,0.00323737355233355,,4579.1313,1.0,0.01,0.00323737355233355,1.0,4999.941460523249
100,1.0017473,99.99992847447743,9.9583564e-11,0.061900616,4999.943993268039,4999.943993268039,0.996253,4999.945,500.0,0.01,0.010017219,99.9998970058622,0.0038795795529727043,9.958885e-07,4579.1343,1.0000007,0.0099622775,0.0038795795529727043,1.0000253,4999.943993268039
100,1.0011787,99.99998807907247,1.3375013e-11,0.060833003,4999.942005016179,4999.942005016179,0.9990078,4999.9424,500.0,0.010000002,0.010011802,99.99996185298005,0.0037395581099954425,1.3375433e-07,4579.132,1.0000001,0.009990093,0.0037395581099954425,0.99999845,4999.942005016179
100,1.0015062,99.99995231630692,1.1834306e-10,0.05203042,4999.944560649791,4999.944560649791,0.99660414,4999.9453,500.0,0.01,0.010015523,99.99987792418314,0.0027354436901810826,1.1833154e-06,4579.135,1.0000005,0.0099665,0.0027354436901810826,0.999954,4999.944560649791
100,1.0012943,99.99979734461846,1.357751e-11,0.053200763,4999.943815264687,4999.943815264687,0.9988991,4999.9443,500.0,0.01,0.010012485,99.99998474190998,0.002858696366263998,1.3578673e-07,4579.1333,1.000002,0.009988534,0.002858696366263998,1.0000457,4999.943815264687
100,1.0,100.0,3.5044917e-18,0.056574542,4999.936809191976,4999.936809191976,1.0,4999.937,500.0,0.009999998,0.01,100.0,0.0032345800792977506,,4579.1265,1.0,0.01,0.0032345800792977506,1.0,4999.936809191976
100,1.0028688,99.99990463265931,1.2482437e-10,0.07307688,4999.935602579455,4999.935602579455,0.9968307,4999.9355,500.0,0.009999998,0.010027786,99.99990845556296,0.005413175974647599,1.2484692e-06,4579.125,1.000001,0.00996741,0.005413175974647599,1.00009,4999.935602579455
100,1.0,100.0,3.5044917e-18,0.05333424,4999.949110553209,4999.949110553209,1.0,4999.949,500.0,0.009999998,0.01,100.0,0.0028719916716298797,,4579.1387,1.0,0.01,0.0028719916716298797,1.0,4999.949110553209
100,1.0030198,99.99998807907247,8.9452806e-11,0.043223433,4999.953559439072,4999.953559439072,0.9963833,4999.9536,500.0,0.01,0.010030603,99.99991988817229,0.0018890137603464674,8.94454e-07,4579.143,1.0000001,0.009964235,0.0018890137603464674,0.99995965,4999.953559439072
100,1.0008397,99.99997615814777,2.3752472e-11,0.063163176,4999.9479373775675,4999.9479373775675,0.9983292,4999.948,500.0,0.01,0.010008443,99.99996185286363,0.004037113184995131,2.3752212e-07,4579.1377,1.0000002,0.0099833375,0.004037113184995131,0.9999954,4999.9479373775675
100,1.0004594,100.0,3.2262604e-12,0.06251588,4999.940484147514,4999.940484147514,0.99921554,4999.941,500.0,0.010000002,0.010004882,99.99998474077495,0.0039484771447065355,3.2260502e-08,4579.1304,1.0,0.009992442,0.0039484771447065355,0.99997133,4999.940484147514
100,1.0,100.0,3.5044917e-18,0.052380953,4999.950576884802,4999.950576884802,1.0,4999.9507,500.0,0.009999998,0.01,100.0,0.002770443376228877,,4579.14,1.0,0.01,0.002770443376228877,1.0,4999.950576884802
100,1.0012329,99.99998807907247,1.5216139e-11,0.05052061,4999.943251214437,4999.943251214437,0.9989374,4999.944,500.0,0.01,0.010012128,99.9999923707584,0.002577171622555647,1.5216573e-07,4579.1333,1.0000001,0.009989175,0.002577171622555647,1.00002,4999.943251214437
100,1.0,100.0,3.5044917e-18,0.0524801,4999.946320158689,4999.946320158689,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.0027827548629719627,,4579.1357,1.0,0.01,0.0027827548629719627,1.0,4999.946320158689
100,1.0021025,99.99990463265931,1.68648e-10,0.050657246,4999.947884876794,4999.947884876794,0.99483633,4999.948,500.0,0.01,0.010022729,99.99982067898814,0.0025958436882924174,1.6859261e-06,4579.1377,1.000001,0.009950055,0.0025958436882924174,0.99983,4999.947884876794
100,1.0,100.0,3.5044917e-18,0.0495011,4999.947144830636,4999.947144830636,1.0,4999.9478,500.0,0.009999998,0.01,100.0,0.0024734674282630873,,4579.137,1.0,0.01,0.0024734674282630873,1.0,4999.947144830636
100,1.0010319,99.99997615814777,2.9865072e-11,0.056575254,4999.948606039035,4999.948606039035,0.9981015,4999.949,500.0,0.010000002,0.010010749,99.9999580365376,0.0032370235354504235,2.9862466e-07,4579.1387,1.0000002,0.009981444,0.0032370235354504235,0.99995697,4999.948606039035
100,1.0,100.0,3.5044917e-18,0.05670316,4999.939651190223,4999.939651190223,1.0,4999.94,500.0,0.009999998,0.01,100.0,0.0032460263722293384,,4579.1294,1.0,0.01,0.0032460263722293384,1.0,4999.939651190223
100,1.0,100.0,3.5044917e-18,0.045366637,4999.953594397212,4999.953594397212,1.0,4999.9536,500.0,0.009999998,0.01,100.0,0.0020790654859386467,,4579.143,1.0,0.01,0.0020790654859386467,1.0,4999.953594397212
100,1.0,100.0,3.5044917e-18,0.056133065,4999.939671301536,4999.939671301536,1.0,4999.9395,500.0,0.009999998,0.01,100.0,0.003181247692214228,,4579.129,1.0,0.01,0.003181247692214228,1.0,4999.939671301536
100,1.000471,100.0,1.9962268e-12,0.051334605,4999.951533664458,4999.951533664458,0.99968594,4999.952,500.0,0.010000003,0.010004244,99.99997711288724,0.0026605735265112884,1.996469e-08,4579.1416,1.0,0.009996394,0.0026605735265112884,1.0000466,4999.951533664458
100,1.0005479,99.99998807907247,1.1083537e-11,0.058985572,4999.936722417781,4999.936722417781,0.99893534,4999.938,500.0,0.01,0.010005568,99.99996948215644,0.0035162038406325374,1.1083097e-07,4579.1274,1.0000001,0.009989442,0.0035162038406325374,0.99999106,4999.936722417781
100,1.0,100.0,3.5044917e-18,0.06816896,4999.938909875737,4999.938909875737,1.0,4999.939,500.0,0.009999998,0.01,100.0,0.004693690546865884,,4579.1284,1.0,0.01,0.004693690546865884,1.0,4999.938909875737
100,1.0,100.0,3.5044917e-18,0.061554123,4999.942068688535,4999.942068688535,1.0,4999.942,500.0,0.009999998,0.01,100.0,0.003829239747939666,,4579.1313,1.0,0.01,0.003829239747939666,1.0,4999.942068688535
100,1.0,100.0,3.5044917e-18,0.05018415,4999.951355042513,4999.951355042513,1.0,4999.9517,500.0,0.009999998,0.01,100.0,0.0025457797410854254,,4579.141,1.0,0.01,0.0025457797410854254,1.0,4999.951355042513
100,1.0001104,100.0,5.7610655e-13,0.07418118,4999.940427305066,4999.940427305066,0.9996181,4999.941,500.0,0.01,0.01000121,100.00001525895263,0.00555635698842109,5.7618728e-09,4579.1304,1.0,0.0099962875,0.00555635698842109,0.9999894,4999.940427305066
100,1.0007755,99.99998807907247,1.2110742e-11,0.051665127,4999.953387914555,4999.953387914555,0.99908763,4999.954,500.0,0.010000002,0.010008135,99.99997329610989,0.0026967552999554974,1.2109861e-07,4579.1436,1.0000001,0.009991256,0.0026967552999554974,0.99996203,4999.953387914555
100,1.0,100.0,3.5044917e-18,0.05659167,4999.943981586364,4999.943981586364,1.0,4999.944,500.0,0.009999998,0.01,100.0,0.00323352059954067,,4579.1333,1.0,0.01,0.00323352059954067,1.0,4999.943981586364
100,1.0,100.0,3.5044917e-18,0.061977968,4999.943516819611,4999.943516819611,1.0,4999.944,500.0,0.009999998,0.01,100.0,0.0038780581933359603,,4579.1333,1.0,0.01,0.0038780581933359603,1.0,4999.943516819611
100,1.000339,100.0,2.7939862e-12,0.047072984,4999.947989560891,4999.947989560891,0.99914944,4999.9487,500.0,0.01,0.010003211,100.0,0.0022388239954931155,2.7941208e-08,4579.138,1.0,0.009991315,0.0022388239954931155,1.0000179,4999.947989560891
100,1.0035709,99.99967813595418,1.9890457e-10,0.0592392,4999.935574047107,4999.935574047107,0.99640447,4999.936,500.0,0.01,0.010034342,99.99980929138113,0.0035482627180117208,1.9895938e-06,4579.125,1.0000032,0.009962688,0.0035482627180117208,1.0001361,4999.935574047107
100,1.0012156,99.99997615814777,5.7616606e-11,0.071553744,4999.925936782306,4999.925936782306,0.9961368,4999.9263,500.0,0.01,0.010012658,99.99993514692231,0.005185793426207071,5.76105e-07,4579.1157,1.0000002,0.009961868,0.005185793426207071,0.9999498,4999.925936782306
100,1.000971,100.0,9.234584e-12,0.06919821,4999.940606025653,4999.940606025653,0.99901116,4999.941,500.0,0.01,0.010009571,99.99999237071184,0.004841512886215322,9.234689e-08,4579.1304,1.0,0.009989973,0.004841512886215322,1.0000138,4999.940606025653
100,1.0001235,100.0,2.8995073e-13,0.06390782,4999.948685579057,4999.948685579057,0.99979675,4999.9487,500.0,0.01,0.010001149,99.99998855600785,0.004126820915362521,2.8993938e-09,4579.138,1.0,0.009997881,0.004126820915362521,1.0000086,4999.948685579057
100,1.0,100.0,3.5044917e-18,0.06379926,4999.940149170084,4999.940149170084,1.0,4999.9404,500.0,0.009999998,0.01,100.0,0.004112624236214796,,4579.13,1.0,0.01,0.004112624236214796,1.0,4999.940149170084
100,1.0,100.0,3.5044917e-18,0.062007066,4999.9422355865045,4999.9422355865045,1.0,4999.9424,500.0,0.009999998,0.01,100.0,0.0038836483253009146,,4579.132,1.0,0.01,0.0038836483253009146,1.0,4999.9422355865045
100,1.0022079,99.99978542373924,5.4911825e-11,0.050422035,4999.943736551511,4999.943736551511,0.9981599,4999.9443,500.0,0.009999999,0.0100223245,99.99996566689262,0.002570363415767179,5.490928e-07,4579.1333,1.0000021,0.009981844,0.002570363415767179,0.9999755,4999.943736551511
100,1.0002285,100.0,7.228097e-13,0.05625306,4999.946375726723,4999.946375726723,0.9997587,4999.947,500.0,0.01,0.01000235,99.99998474111257,0.0031935237954911376,7.2276953e-09,4579.136,1.0,0.009997653,0.0031935237954911376,0.99999344,4999.946375726723
100,1.0,100.0,3.5044917e-18,0.04789081,4999.95239663216,4999.95239663216,1.0,4999.9526,500.0,0.009999998,0.01,100.0,0.002314964009021102,,4579.142,1.0,0.01,0.002314964009021102,1.0,4999.95239663216
100,1.0,100.0,3.5044917e-18,0.06709797,4999.941279931092,4999.941279931092,1.0,4999.9414,500.0,0.009999998,0.01,100.0,0.004547866201122331,,4579.131,1.0,0.01,0.004547866201122331,1.0,4999.941279931092
100,1.0,100.0,3.5044917e-18,0.04418268,4999.946176083531,4999.946176083531,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.0019738754850321585,,4579.1357,1.0,0.01,0.0019738754850321585,1.0,4999.946176083531
100,1.001759,99.99990463265931,1.5500404e-10,0.048420183,4999.949939511094,4999.949939511094,0.99450624,4999.95,500.0,0.010000002,0.01001856,99.99982450716605,0.002371303176232573,1.5497371e-06,4579.1396,1.000001,0.009946025,0.002371303176232573,0.9999032,4999.949939511094
100,1.0034081,99.99989271175451,1.8096888e-10,0.047889605,4999.955115891056,4999.955115891056,0.9949999,4999.956,500.0,0.010000002,0.010034165,99.99980926380884,0.0023217293538694565,1.8096615e-06,4579.1455,1.0000011,0.009950083,0.0023217293538694565,0.9999916,4999.955115891056
100,1.0011047,99.99997615814777,3.9499792e-11,0.057679087,4999.944101749918,4999.944101749918,0.9977369,4999.945,500.0,0.010000002,0.010010578,99.99994659676132,0.003364940513045524,3.950373e-07,4579.1343,1.0000002,0.009976901,0.003364940513045524,1.0000468,4999.944101749918
100,1.0017155,99.99997615814777,4.793066e-11,0.04643847,4999.954992821063,4999.954992821063,0.9980581,4999.9556,500.0,0.009999999,0.01001756,99.99997711089654,0.002177141940738107,4.792707e-07,4579.145,1.0000002,0.009980984,0.002177141940738107,0.99995965,4999.954992821063
100,1.0,100.0,3.5044917e-18,0.060090996,4999.948441486341,4999.948441486341,1.0,4999.9487,500.0,0.009999998,0.01,100.0,0.0036461668298911356,,4579.138,1.0,0.01,0.0036461668298911356,1.0,4999.948441486341
100,1.0,100.0,3.5044917e-18,0.048367012,4999.952853978512,4999.952853978512,1.0,4999.953,500.0,0.009999998,0.01,100.0,0.0023634646419791196,,4579.1426,1.0,0.01,0.0023634646419791196,1.0,4999.952853978512
100,1.0,100.0,3.5044917e-18,0.0497312,4999.9460098745485,4999.9460098745485,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.002496427739127268,,4579.1357,1.0,0.01,0.002496427739127268,1.0,4999.9460098745485
100,1.0007823,99.99997615814777,3.2092027e-11,0.05370719,4999.9438367277235,4999.9438367277235,0.9982087,4999.9443,500.0,0.01,0.010008251,99.9999694811203,0.0029160104124717474,3.208921e-07,4579.134,1.0000002,0.009982515,0.0029160104124717474,0.99995714,4999.9438367277235
100,1.0,100.0,3.5044917e-18,0.060359955,4999.9437468144915,4999.9437468144915,1.0,4999.9443,500.0,0.009999998,0.01,100.0,0.0036788196263318677,,4579.134,1.0,0.01,0.0036788196263318677,1.0,4999.9437468144915
100,1.0003972,100.0,7.5071503e-13,0.06026887,4999.940566852056,4999.940566852056,0.9999155,4999.941,500.0,0.010000002,0.010003896,99.99998474132794,0.0036704818905051095,7.5076505e-09,4579.1304,1.0,0.00999908,0.0036704818905051095,1.0000075,4999.940566852056
100,1.0028769,99.99998807907247,2.0808624e-11,0.08699379,4999.938130404426,4999.938130404426,0.99931645,4999.9385,500.0,0.010000002,0.010028799,99.99995803821842,0.007609406129159423,2.0808466e-07,4579.128,1.0000001,0.009993195,0.007609406129159423,0.999997,4999.938130404426
100,1.0017531,99.99992847447743,8.413793e-11,0.054044973,4999.941743588816,4999.941743588816,0.9972427,4999.9424,500.0,0.01,0.010017805,99.99993514840672,0.002949575173972317,8.4132597e-07,4579.132,1.0000007,0.009972699,0.002949575173972317,0.9999727,4999.941743588816
100,1.0011829,100.0,9.098399e-12,0.053675525,4999.945443123678,4999.945443123678,0.999389,4999.946,500.0,0.010000002,0.010012977,99.99996947893135,0.0029111248002390445,9.096104e-08,4579.1353,1.0,0.009995035,0.0029111248002390445,0.9998854,4999.945443123678
100,1.001396,99.99996423722592,4.706165e-11,0.057859633,4999.938973907395,4999.938973907395,0.99837756,4999.9395,500.0,0.01,0.0100147445,99.99995040506803,0.0033830505822095326,4.7053794e-07,4579.129,1.0000004,0.0099845575,0.0033830505822095326,0.9999216,4999.938973907395
100,1.0003629,100.0,5.2273346e-12,0.06233033,4999.931158305669,4999.931158305669,0.99884254,4999.9316,500.0,0.01,0.01000339,99.99998855618246,0.003924927224415314,5.227807e-08,4579.121,1.0,0.009988187,0.003924927224415314,1.0000238,4999.931158305669
100,1.0,100.0,3.5044917e-18,0.073171124,4999.949669474236,4999.949669474236,1.0,4999.95,500.0,0.009999998,0.01,100.0,0.005406343185626275,,4579.1396,1.0,0.01,0.005406343185626275,1.0,4999.949669474236
100,1.001535,99.99992847447743,2.2599658e-10,0.06878929,4999.942931362399,4999.942931362399,0.9943398,4999.9434,500.0,0.01,0.010016254,99.99977872797159,0.004804898576739584,2.2595498e-06,4579.133,1.0000007,0.009944295,0.004804898576739584,0.9999098,4999.942931362399
100,1.0,100.0,3.5044917e-18,0.06502051,4999.9337403824165,4999.9337403824165,1.0,4999.934,500.0,0.009999998,0.01,100.0,0.004268010595192815,,4579.1235,1.0,0.01,0.004268010595192815,1.0,4999.9337403824165
100,1.0,100.0,3.5044917e-18,0.06351374,4999.940203928548,4999.940203928548,1.0,4999.9404,500.0,0.009999998,0.01,100.0,0.004072570125792334,,4579.13,1.0,0.01,0.004072570125792334,1.0,4999.940203928548
100,1.0012296,100.0,8.796495e-12,0.052312434,4999.938018379067,4999.938018379067,0.99920267,4999.9385,500.0,0.01,0.010011672,99.99998855662335,0.002765901865537509,8.797451e-08,4579.128,1.0,0.009991403,0.002765901865537509,1.0000625,4999.938018379067
