AvgEpLen,AvgDiscRet,VanillaAvgRet,renyi2,AvgRet,Bound,MinNormIw,MaxNormIw,IterType,VarJ,SamplesThisIter,AvgVanillaIw,ESSClassic,MinVanillaIw,VarDiscRet,VarVanillaIw,VarNormIw,AvgNormIw,ESSRenyi,J,BatchSize,VarRet,EpsThisIter,delta,MaxVanillaIw
347.222222222,3468.48806768,3468.48806768,nan,3468.48806768,4715.11,,0.0325578,1,13604.3,50000,23.8933,10.0008109078,,3453955.34443,298414.0,7.78033e-07,3.85802e-05,nan,822002.0,100,3453955.34443,144,0.8,20163.5
342.465753425,3420.89666471,3420.89666471,nan,3420.89666471,4715.02,,0.00496928,1,16631.4,50000,2.85938,9.17599658389,,4664949.08624,74.2111,1.31424e-08,3.80518e-05,nan,811841.0,100,4664949.08624,146,0.8,373.413
500.0,4999.09053039,4999.09053039,nan,4999.09053039,4749.13,5.49731e-05,5.60535e-05,1,1.96986,50000,0.999988,0.556614789743,0.989504,0.0217650178721,1.45331e-06,4.48562e-15,5.55556e-05,nan,899836.0,100,0.0217650178721,100,0.8,1.00895
500.0,4999.12530552,4999.12530552,nan,4999.12530552,4749.17,5.5086e-05,5.61268e-05,1,1.58675,50000,1.00003,0.557847291256,0.991575,0.0141134556157,9.29686e-07,2.86924e-15,5.55556e-05,nan,899843.0,100,0.0141134556157,100,0.8,1.01031
373.134328358,3728.0743266,3728.0743266,nan,3728.0743266,4715.05,,0.00103283,1,13729.2,50000,2.76884,3.52582389555,,3248958.609,20.7505,4.65241e-09,4.14594e-05,nan,825678.0,100,3248958.609,134,0.8,68.9769
446.428571429,4462.42621715,4462.42621715,nan,4462.42621715,4732.14,7.1254e-13,0.000257404,1,9284.37,50000,1.25306,3.00154850943,1.79999e-08,1951981.9217,0.955103,1.49668e-09,4.96032e-05,nan,872317.0,100,1951981.9217,112,0.8,6.50245
373.134328358,3727.26769812,3727.26769812,nan,3727.26769812,4690.48,,0.000341961,1,12843.6,50000,3.20332,3.07565311963,,2801821.32418,30.7138,5.14493e-09,4.14594e-05,nan,825891.0,100,2801821.32418,134,0.8,26.4213
409.836065574,4095.8258143,4095.8258143,nan,4095.8258143,4733.82,,0.000426169,1,11404.8,50000,1.65448,2.84413530681,,3231126.44515,3.2303,2.44712e-09,4.55373e-05,nan,859720.0,100,3231126.44515,122,0.8,15.4837
454.545454545,4543.76708243,4543.76708243,nan,4543.76708243,4747.1,5.02138e-11,0.000361942,1,9235.8,50000,1.15182,3.03581071514,1.14518e-06,2074411.07507,0.523531,1.00656e-09,5.05051e-05,nan,878698.0,100,2074411.07507,110,0.8,8.25448
320.512820513,3200.992127,3200.992127,nan,3200.992127,4715.29,,0.00291556,1,15919.3,50000,4.1079,5.47774209195,,4389517.94524,102.206,7.6814e-09,3.56125e-05,nan,805416.0,100,4389517.94524,156,0.8,336.309
297.619047619,2970.87321897,2970.87321897,nan,2970.87321897,4689.2,,0.000505854,1,16453.4,50000,5.67137,3.66504630486,,3617284.68642,168.087,5.71471e-09,3.30688e-05,nan,785778.0,100,3617284.68642,168,0.8,86.7551
324.675324675,3242.63751561,3242.63751561,nan,3242.63751561,4715.28,,0.00275502,1,16004.2,50000,3.84928,6.60008670944,,4466586.07373,87.6635,7.69968e-09,3.6075e-05,nan,803935.0,100,4466586.07373,154,0.8,293.966
384.615384615,3843.17776003,3843.17776003,nan,3843.17776003,4734.91,,0.00731931,1,13737.0,50000,2.23784,12.2502636436,,4001192.19842,81.4849,2.97159e-08,4.2735e-05,nan,843998.0,100,4001192.19842,130,0.8,383.278
342.465753425,3420.0883301,3420.0883301,nan,3420.0883301,4690.12,,0.000386557,1,13046.5,50000,3.97281,3.62805972192,,3188904.19172,60.3218,5.53385e-09,3.80518e-05,nan,818596.0,100,3188904.19172,146,0.8,40.3587
352.112676056,3517.50460339,3517.50460339,nan,3517.50460339,4715.25,,0.000516864,1,15507.8,50000,3.18665,4.10328832397,,4041608.82102,25.5491,3.85109e-09,3.91236e-05,nan,813858.0,100,4041608.82102,142,0.8,42.099
409.836065574,4095.85531867,4095.85531867,nan,4095.85531867,4715.47,1.13935e-36,0.000262447,1,9433.46,50000,2.14047,3.02251166063,5.35545e-32,1906982.78484,7.30464,3.30611e-09,4.55373e-05,nan,856148.0,100,1906982.78484,122,0.8,12.3362
446.428571429,4461.27984897,4461.27984897,nan,4461.27984897,4712.18,1.35631e-21,0.00912713,1,7201.83,50000,1.77311,22.1617232786,4.84824e-17,1196483.65496,114.555,8.96524e-08,4.96032e-05,nan,871754.0,100,1196483.65496,112,0.8,326.257
416.666666667,4164.31714279,4164.31714279,nan,4164.31714279,4735.21,2.26793e-36,0.000944932,1,10009.9,50000,1.69654,3.24597273217,8.3109e-32,2512347.0438,3.83115,2.85293e-09,4.62963e-05,nan,864066.0,100,2512347.0438,120,0.8,34.6273
446.428571429,4462.42947049,4462.42947049,nan,4462.42947049,4732.12,1.33833e-17,0.000276327,1,7915.82,50000,1.33749,4.40733648872,3.60864e-13,1595110.90719,1.19272,1.64051e-09,4.96032e-05,nan,875067.0,100,1595110.90719,112,0.8,7.45082
297.619047619,2970.3990847,2970.3990847,nan,2970.3990847,4692.4,,0.0504057,1,19224.6,50000,8.41357,9.99812878697,,5177316.04929,54415.5,8.40619e-07,3.30688e-05,nan,784241.0,100,5177316.04929,168,0.8,12824.5
373.134328358,3728.18396763,3728.18396763,nan,3728.18396763,4730.02,,0.00142313,1,14751.6,50000,2.20117,3.79088895347,,3824196.4167,10.223,3.62674e-09,4.14594e-05,nan,827312.0,100,3824196.4167,134,0.8,75.5569
337.837837838,3374.53146689,3374.53146689,nan,3374.53146689,4731.73,,0.00106179,1,16724.9,50000,2.23575,3.94642462686,,5281497.71658,13.1174,3.6977e-09,3.75375e-05,nan,816519.0,100,5281497.71658,148,0.8,63.2408
454.545454545,4542.86007259,4542.86007259,nan,4542.86007259,4719.08,2.89078e-16,0.000233531,1,6446.69,50000,1.54002,3.66364994018,8.81466e-12,1013263.03723,2.25128,2.4213e-09,5.05051e-05,nan,876971.0,100,1013263.03723,110,0.8,7.12091
320.512820513,3200.99606521,3200.99606521,nan,3200.99606521,4714.6,,0.000462811,1,15075.3,50000,3.81363,6.09445296913,,3949924.7179,49.0251,4.27512e-09,3.56125e-05,nan,812161.0,100,3949924.7179,156,0.8,49.5609
378.787878788,3784.7845479,3784.7845479,nan,3784.7845479,4715.07,,0.0832669,1,12591.5,50000,3121.61,12.0000086074,,3421601.0037,1.92543e+10,3.50008e-06,4.20875e-05,nan,841299.0,100,3421601.0037,132,0.8,6.17586e+06
416.666666667,4164.27352543,4164.27352543,nan,4164.27352543,4735.08,8.83024e-37,0.00310004,1,10240.8,50000,1.78606,8.00778861633,3.4066e-32,2466346.49635,9.88437,6.64128e-09,4.62963e-05,nan,861651.0,100,2466346.49635,120,0.8,119.596
446.428571429,4462.39894077,4462.39894077,nan,4462.39894077,4732.12,4.18875e-25,0.000332124,1,7950.64,50000,1.27417,2.30404635809,1.07598e-20,1622527.66876,1.17176,1.77582e-09,4.96032e-05,nan,875225.0,100,1622527.66876,112,0.8,8.53136
409.836065574,4095.89209782,4095.89209782,nan,4095.89209782,4726.21,,0.0338323,1,11742.1,50000,2.68922,12.0847350793,,3308758.71356,2180.26,6.25162e-07,4.55373e-05,nan,857491.0,100,3308758.71356,122,0.8,1997.97
500.0,4999.15470694,4999.15470694,nan,4999.15470694,4749.19,5.52124e-05,5.57202e-05,1,1.78587,50000,0.999986,0.555948119356,0.993809,0.0178919511869,4.29928e-07,1.32697e-15,5.55556e-05,nan,899848.0,100,0.0178919511869,100,0.8,1.00295
446.428571429,4462.42402777,4462.42402777,nan,4462.42402777,4732.37,1.02515e-23,0.000245544,1,7110.0,50000,1.33193,2.09181828666,2.7527e-19,1089955.08803,1.13108,1.56874e-09,4.96032e-05,nan,873049.0,100,1089955.08803,112,0.8,6.59326
373.134328358,3727.26206302,3727.26206302,nan,3727.26206302,4690.48,,0.00668192,1,12779.0,50000,3.67373,11.2919229596,,2660409.81656,208.98,2.66155e-08,4.14594e-05,nan,821090.0,100,2660409.81656,134,0.8,592.088
403.225806452,4029.61792909,4029.61792909,nan,4029.61792909,4732.1,8.07121e-40,0.000654816,1,11061.5,50000,1.69418,3.69517468681,3.05206e-35,2768370.00459,3.99488,2.7938e-09,4.48029e-05,nan,854193.0,100,2768370.00459,124,0.8,24.7613
373.134328358,3727.26909948,3727.26909948,nan,3727.26909948,4708.8,,0.000505198,1,13242.5,50000,2.42622,4.09997230586,,3310262.83682,13.7339,4.01034e-09,4.14594e-05,nan,829244.0,100,3310262.83682,134,0.8,29.5644
378.787878788,3784.79893115,3784.79893115,nan,3784.79893115,4715.35,,0.000751315,1,13775.0,50000,2.37957,4.75808027171,,3556189.41415,12.1448,3.79928e-09,4.20875e-05,nan,830824.0,100,3556189.41415,132,0.8,42.4783
454.545454545,4543.79564901,4543.79564901,nan,4543.79564901,4748.0,8.87039e-18,0.000290977,1,9631.47,50000,1.17801,2.17136729392,2.06899e-13,2083557.53376,0.423139,7.77771e-10,5.0505e-05,nan,877598.0,100,2083557.53376,110,0.8,6.78694
446.428571429,4462.46827616,4462.46827616,nan,4462.46827616,4732.69,9.58449e-22,0.00103295,1,7826.91,50000,1.4547,3.0494736113,2.81082e-17,1227432.41766,1.98391,2.30672e-09,4.96032e-05,nan,870250.0,100,1227432.41766,112,0.8,30.2931
446.428571429,4461.31539915,4461.31539915,nan,4461.31539915,4720.9,9.13061e-25,0.00022707,1,7901.88,50000,1.31056,4.14679624936,2.41239e-20,1313383.9125,1.36806,1.95979e-09,4.96032e-05,nan,869602.0,100,1313383.9125,112,0.8,5.99938
454.545454545,4542.85195997,4542.85195997,nan,4542.85195997,4719.24,3.01977e-32,0.000247734,1,6944.08,50000,1.44133,3.13242354449,8.61792e-28,1274697.11011,1.74426,2.14168e-09,5.0505e-05,nan,878368.0,100,1274697.11011,110,0.8,7.06992
416.666666667,4164.26579974,4164.26579974,nan,4164.26579974,4735.21,8.18885e-31,0.000921644,1,11144.0,50000,1.7047,2.48928839903,3.01526e-26,2875193.29011,3.94987,2.91326e-09,4.62963e-05,nan,859452.0,100,2875193.29011,120,0.8,33.9363
416.666666667,4164.2893337,4164.2893337,nan,4164.2893337,4735.31,7.45318e-34,0.000686635,1,9624.73,50000,1.76253,3.25948450195,2.83747e-29,2441684.64484,3.9216,2.70573e-09,4.62963e-05,nan,864375.0,100,2441684.64484,120,0.8,26.1406
454.545454545,4543.77536067,4543.77536067,nan,4543.77536067,4747.05,4.12929e-17,0.000308736,1,9632.93,50000,1.10557,2.34871288783,9.0391e-13,2074420.44537,0.41414,8.64267e-10,5.05051e-05,nan,876779.0,100,2074420.44537,110,0.8,6.75829
454.545454545,4543.78672713,4543.78672713,nan,4543.78672713,4748.0,1.72168e-17,0.000213608,1,9841.88,50000,1.11124,1.74827031206,3.78813e-13,2083549.05135,0.406456,8.39589e-10,5.0505e-05,nan,876124.0,100,2083549.05135,110,0.8,4.69992
500.0,4999.10718437,4999.10718437,nan,4999.10718437,4749.14,5.487e-05,5.63808e-05,1,2.55906,50000,0.999973,0.556475969749,0.987634,0.0367773840865,1.50099e-06,4.63293e-15,5.55556e-05,nan,899839.0,100,0.0367773840865,100,0.8,1.01483
409.836065574,4095.0847204,4095.0847204,nan,4095.0847204,4717.57,,0.00147732,1,10351.0,50000,2.2041,3.3179090171,,2453718.74686,10.2789,4.38754e-09,4.55373e-05,nan,855404.0,100,2453718.74686,122,0.8,71.505
446.428571429,4462.43870969,4462.43870969,nan,4462.43870969,4731.54,2.56712e-14,0.000570257,1,10514.7,50000,1.09,2.57042854109,5.6411e-10,2400395.28374,0.674047,1.39591e-09,4.96032e-05,nan,869926.0,100,2400395.28374,112,0.8,12.5311
416.666666667,4164.28911917,4164.28911917,nan,4164.28911917,nan,nan,nan,1,nan,50000,nan,nan,nan,2475249.28848,nan,nan,nan,nan,nan,100,2475249.28848,120,0.8,nan
403.225806452,4029.61124258,4029.61124258,nan,4029.61124258,nan,nan,nan,1,nan,50000,nan,nan,nan,3140979.15261,nan,nan,nan,nan,nan,100,3140979.15261,124,0.8,nan
403.225806452,4028.66726643,4028.66726643,nan,4028.66726643,nan,nan,nan,1,nan,50000,nan,nan,nan,3315332.55084,nan,nan,nan,nan,nan,100,3315332.55084,124,0.8,nan
378.787878788,3784.73662131,3784.73662131,nan,3784.73662131,nan,nan,nan,1,nan,50000,nan,nan,nan,2605950.51648,nan,nan,nan,nan,nan,100,2605950.51648,132,0.8,nan
446.428571429,4462.42772935,4462.42772935,nan,4462.42772935,nan,nan,nan,1,nan,50000,nan,nan,nan,2400383.86472,nan,nan,nan,nan,nan,100,2400383.86472,112,0.8,nan
409.836065574,4094.84754885,4094.84754885,nan,4094.84754885,nan,nan,nan,1,nan,50000,nan,nan,nan,1227004.22119,nan,nan,nan,nan,nan,100,1227004.22119,122,0.8,nan
454.545454545,4543.81867275,4543.81867275,nan,4543.81867275,nan,nan,nan,1,nan,50000,nan,nan,nan,1825514.547,nan,nan,nan,nan,nan,100,1825514.547,110,0.8,nan
378.787878788,3784.77534232,3784.77534232,nan,3784.77534232,nan,nan,nan,1,nan,50000,nan,nan,nan,4368541.60384,nan,nan,nan,nan,nan,100,4368541.60384,132,0.8,nan
347.222222222,3468.56867779,3468.56867779,nan,3468.56867779,nan,nan,nan,1,nan,50000,nan,nan,nan,4376202.22743,nan,nan,nan,nan,nan,100,4376202.22743,144,0.8,nan
342.465753425,3420.94568143,3420.94568143,nan,3420.94568143,nan,nan,nan,1,nan,50000,nan,nan,nan,3919330.26993,nan,nan,nan,nan,nan,100,3919330.26993,146,0.8,nan
409.836065574,4095.90083526,4095.90083526,nan,4095.90083526,nan,nan,nan,1,nan,50000,nan,nan,nan,2843244.63544,nan,nan,nan,nan,nan,100,2843244.63544,122,0.8,nan
454.545454545,4543.75755508,4543.75755508,nan,4543.75755508,nan,nan,nan,1,nan,50000,nan,nan,nan,1054728.60153,nan,nan,nan,nan,nan,100,1054728.60153,110,0.8,nan
454.545454545,4543.74494332,4543.74494332,nan,4543.74494332,nan,nan,nan,1,nan,50000,nan,nan,nan,1025262.15508,nan,nan,nan,nan,nan,100,1025262.15508,110,0.8,nan
454.545454545,4543.71648544,4543.71648544,nan,4543.71648544,nan,nan,nan,1,nan,50000,nan,nan,nan,1933240.61824,nan,nan,nan,nan,nan,100,1933240.61824,110,0.8,nan
500.0,4999.15425711,4999.15425711,nan,4999.15425711,nan,nan,nan,1,nan,50000,nan,nan,nan,0.0196501345363,nan,nan,nan,nan,nan,100,0.0196501345363,100,0.8,nan
454.545454545,4543.79424273,4543.79424273,nan,4543.79424273,nan,nan,nan,1,nan,50000,nan,nan,nan,2074439.26433,nan,nan,nan,nan,nan,100,2074439.26433,110,0.8,nan
409.836065574,4094.83947318,4094.83947318,nan,4094.83947318,nan,nan,nan,1,nan,50000,nan,nan,nan,1850319.65996,nan,nan,nan,nan,nan,100,1850319.65996,122,0.8,nan
301.204819277,3006.2100427,3006.2100427,nan,3006.2100427,nan,nan,nan,1,nan,50000,nan,nan,nan,3496763.87854,nan,nan,nan,nan,nan,100,3496763.87854,166,0.8,nan
416.666666667,4164.26187347,4164.26187347,nan,4164.26187347,nan,nan,nan,1,nan,50000,nan,nan,nan,2869883.4765,nan,nan,nan,nan,nan,100,2869883.4765,120,0.8,nan
500.0,4999.13071227,4999.13071227,nan,4999.13071227,nan,nan,nan,1,nan,50000,nan,nan,nan,0.0126524229129,nan,nan,nan,nan,nan,100,0.0126524229129,100,0.8,nan
446.428571429,4462.46165778,4462.46165778,nan,4462.46165778,nan,nan,nan,1,nan,50000,nan,nan,nan,1701386.24329,nan,nan,nan,nan,nan,100,1701386.24329,112,0.8,nan
446.428571429,4462.51463606,4462.51463606,nan,4462.51463606,nan,nan,nan,1,nan,50000,nan,nan,nan,2411222.41165,nan,nan,nan,nan,nan,100,2411222.41165,112,0.8,nan
500.0,4999.13973135,4999.13973135,nan,4999.13973135,nan,nan,nan,1,nan,50000,nan,nan,nan,0.0115700083663,nan,nan,nan,nan,nan,100,0.0115700083663,100,0.8,nan
446.428571429,4462.48373821,4462.48373821,nan,4462.48373821,nan,nan,nan,1,nan,50000,nan,nan,nan,2411189.41399,nan,nan,nan,nan,nan,100,2411189.41399,112,0.8,nan
409.836065574,4095.09003176,4095.09003176,nan,4095.09003176,nan,nan,nan,1,nan,50000,nan,nan,nan,1455502.47574,nan,nan,nan,nan,nan,100,1455502.47574,122,0.8,nan
446.428571429,4461.36298688,4461.36298688,nan,4461.36298688,nan,nan,nan,1,nan,50000,nan,nan,nan,781287.137042,nan,nan,nan,nan,nan,100,781287.137042,112,0.8,nan
446.428571429,4461.33882085,4461.33882085,nan,4461.33882085,nan,nan,nan,1,nan,50000,nan,nan,nan,767825.334989,nan,nan,nan,nan,nan,100,767825.334989,112,0.8,nan
409.836065574,4094.99807421,4094.99807421,nan,4094.99807421,nan,nan,nan,1,nan,50000,nan,nan,nan,1277193.97342,nan,nan,nan,nan,nan,100,1277193.97342,122,0.8,nan
454.545454545,4543.83773732,4543.83773732,nan,4543.83773732,nan,nan,nan,1,nan,50000,nan,nan,nan,1119689.58041,nan,nan,nan,nan,nan,100,1119689.58041,110,0.8,nan
352.112676056,3517.61996654,3517.61996654,nan,3517.61996654,nan,nan,nan,1,nan,50000,nan,nan,nan,4395012.3517,nan,nan,nan,nan,nan,100,4395012.3517,142,0.8,nan
500.0,4999.18439937,4999.18439937,nan,4999.18439937,nan,nan,nan,1,nan,50000,nan,nan,nan,0.0164639201143,nan,nan,nan,nan,nan,100,0.0164639201143,100,0.8,nan
446.428571429,4461.39635146,4461.39635146,nan,4461.39635146,nan,nan,nan,1,nan,50000,nan,nan,nan,671940.384081,nan,nan,nan,nan,nan,100,671940.384081,112,0.8,nan
409.836065574,4095.08546811,4095.08546811,nan,4095.08546811,nan,nan,nan,1,nan,50000,nan,nan,nan,2847656.66061,nan,nan,nan,nan,nan,100,2847656.66061,122,0.8,nan
409.836065574,4095.93906406,4095.93906406,nan,4095.93906406,nan,nan,nan,1,nan,50000,nan,nan,nan,2922041.25682,nan,nan,nan,nan,nan,100,2922041.25682,122,0.8,nan
342.465753425,3420.9264815,3420.9264815,nan,3420.9264815,nan,nan,nan,1,nan,50000,nan,nan,nan,3697214.21574,nan,nan,nan,nan,nan,100,3697214.21574,146,0.8,nan
342.465753425,3420.904837,3420.904837,nan,3420.904837,nan,nan,nan,1,nan,50000,nan,nan,nan,3931249.79844,nan,nan,nan,nan,nan,100,3931249.79844,146,0.8,nan
403.225806452,4029.66492801,4029.66492801,nan,4029.66492801,nan,nan,nan,1,nan,50000,nan,nan,nan,3645965.32233,nan,nan,nan,nan,nan,100,3645965.32233,124,0.8,nan
403.225806452,4029.585067,4029.585067,nan,4029.585067,nan,nan,nan,1,nan,50000,nan,nan,nan,3059290.96707,nan,nan,nan,nan,nan,100,3059290.96707,124,0.8,nan
347.222222222,3467.75884876,3467.75884876,nan,3467.75884876,nan,nan,nan,1,nan,50000,nan,nan,nan,3962339.27086,nan,nan,nan,nan,nan,100,3962339.27086,144,0.8,nan
454.545454545,4543.71794542,4543.71794542,nan,4543.71794542,nan,nan,nan,1,nan,50000,nan,nan,nan,1462457.36209,nan,nan,nan,nan,nan,100,1462457.36209,110,0.8,nan
409.836065574,4095.89015106,4095.89015106,nan,4095.89015106,nan,nan,nan,1,nan,50000,nan,nan,nan,3125890.97605,nan,nan,nan,nan,nan,100,3125890.97605,122,0.8,nan
454.545454545,4543.79800673,4543.79800673,nan,4543.79800673,nan,nan,nan,1,nan,50000,nan,nan,nan,945102.091213,nan,nan,nan,nan,nan,100,945102.091213,110,0.8,nan
373.134328358,3728.22623816,3728.22623816,nan,3728.22623816,nan,nan,nan,1,nan,50000,nan,nan,nan,3305381.84685,nan,nan,nan,nan,nan,100,3305381.84685,134,0.8,nan
352.112676056,3517.57389318,3517.57389318,nan,3517.57389318,nan,nan,nan,1,nan,50000,nan,nan,nan,3388899.58581,nan,nan,nan,nan,nan,100,3388899.58581,142,0.8,nan
342.465753425,3419.27606104,3419.27606104,nan,3419.27606104,nan,nan,nan,1,nan,50000,nan,nan,nan,3800490.9935,nan,nan,nan,nan,nan,100,3800490.9935,146,0.8,nan
342.465753425,3420.14882409,3420.14882409,nan,3420.14882409,nan,nan,nan,1,nan,50000,nan,nan,nan,4127976.46855,nan,nan,nan,nan,nan,100,4127976.46855,146,0.8,nan
378.787878788,3784.78346152,3784.78346152,nan,3784.78346152,nan,nan,nan,1,nan,50000,nan,nan,nan,2611174.56912,nan,nan,nan,nan,nan,100,2611174.56912,132,0.8,nan
373.134328358,3728.11986778,3728.11986778,nan,3728.11986778,nan,nan,nan,1,nan,50000,nan,nan,nan,4752235.43967,nan,nan,nan,nan,nan,100,4752235.43967,134,0.8,nan
500.0,4999.18324425,4999.18324425,nan,4999.18324425,nan,nan,nan,1,nan,50000,nan,nan,nan,0.00707087592605,nan,nan,nan,nan,nan,100,0.00707087592605,100,0.8,nan
378.787878788,3784.80750237,3784.80750237,nan,3784.80750237,nan,nan,nan,1,nan,50000,nan,nan,nan,3804696.37403,nan,nan,nan,nan,nan,100,3804696.37403,132,0.8,nan
316.455696203,3159.75677585,3159.75677585,nan,3159.75677585,nan,nan,nan,1,nan,50000,nan,nan,nan,4341268.99146,nan,nan,nan,nan,nan,100,4341268.99146,158,0.8,nan
446.428571429,4462.39244235,4462.39244235,nan,4462.39244235,nan,nan,nan,1,nan,50000,nan,nan,nan,2244074.55148,nan,nan,nan,nan,nan,100,2244074.55148,112,0.8,nan
409.836065574,4095.78447622,4095.78447622,nan,4095.78447622,nan,nan,nan,1,nan,50000,nan,nan,nan,2539015.66194,nan,nan,nan,nan,nan,100,2539015.66194,122,0.8,nan
454.545454545,4543.77652729,4543.77652729,nan,4543.77652729,nan,nan,nan,1,nan,50000,nan,nan,nan,1474897.91055,nan,nan,nan,nan,nan,100,1474897.91055,110,0.8,nan
454.545454545,4543.77032257,4543.77032257,nan,4543.77032257,nan,nan,nan,1,nan,50000,nan,nan,nan,2038261.02244,nan,nan,nan,nan,nan,100,2038261.02244,110,0.8,nan
446.428571429,4462.50705542,4462.50705542,nan,4462.50705542,nan,nan,nan,1,nan,50000,nan,nan,nan,2214136.1302,nan,nan,nan,nan,nan,100,2214136.1302,112,0.8,nan
409.836065574,4095.0210699,4095.0210699,nan,4095.0210699,nan,nan,nan,1,nan,50000,nan,nan,nan,2348492.65064,nan,nan,nan,nan,nan,100,2348492.65064,122,0.8,nan
500.0,4999.18365204,4999.18365204,nan,4999.18365204,nan,nan,nan,1,nan,50000,nan,nan,nan,0.00865881459371,nan,nan,nan,nan,nan,100,0.00865881459371,100,0.8,nan
500.0,4999.15569188,4999.15569188,nan,4999.15569188,nan,nan,nan,1,nan,50000,nan,nan,nan,0.0205858755358,nan,nan,nan,nan,nan,100,0.0205858755358,100,0.8,nan
403.225806452,4029.61297379,4029.61297379,nan,4029.61297379,nan,nan,nan,1,nan,50000,nan,nan,nan,2407942.46755,nan,nan,nan,nan,nan,100,2407942.46755,124,0.8,nan
454.545454545,4543.74477441,4543.74477441,nan,4543.74477441,nan,nan,nan,1,nan,50000,nan,nan,nan,1532682.17792,nan,nan,nan,nan,nan,100,1532682.17792,110,0.8,nan
416.666666667,4164.27974372,4164.27974372,nan,4164.27974372,nan,nan,nan,1,nan,50000,nan,nan,nan,3497420.27053,nan,nan,nan,nan,nan,100,3497420.27053,120,0.8,nan
373.134328358,3727.31361587,3727.31361587,nan,3727.31361587,nan,nan,nan,1,nan,50000,nan,nan,nan,2665088.30647,nan,nan,nan,nan,nan,100,2665088.30647,134,0.8,nan
446.428571429,4462.46449336,4462.46449336,nan,4462.46449336,nan,nan,nan,1,nan,50000,nan,nan,nan,2326359.32395,nan,nan,nan,nan,nan,100,2326359.32395,112,0.8,nan
454.545454545,4543.82861655,4543.82861655,nan,4543.82861655,nan,nan,nan,1,nan,50000,nan,nan,nan,944173.008962,nan,nan,nan,nan,nan,100,944173.008962,110,0.8,nan
446.428571429,4462.45474799,4462.45474799,nan,4462.45474799,nan,nan,nan,1,nan,50000,nan,nan,nan,1900357.64066,nan,nan,nan,nan,nan,100,1900357.64066,112,0.8,nan
347.222222222,3467.04355981,3467.04355981,nan,3467.04355981,nan,nan,nan,1,nan,50000,nan,nan,nan,3214199.23779,nan,nan,nan,nan,nan,100,3214199.23779,144,0.8,nan
409.836065574,4095.8666215,4095.8666215,nan,4095.8666215,nan,nan,nan,1,nan,50000,nan,nan,nan,1660340.01054,nan,nan,nan,nan,nan,100,1660340.01054,122,0.8,nan
454.545454545,4543.80773812,4543.80773812,nan,4543.80773812,nan,nan,nan,1,nan,50000,nan,nan,nan,2083568.57699,nan,nan,nan,nan,nan,100,2083568.57699,110,0.8,nan
403.225806452,4029.63560043,4029.63560043,nan,4029.63560043,nan,nan,nan,1,nan,50000,nan,nan,nan,3596187.11051,nan,nan,nan,nan,nan,100,3596187.11051,124,0.8,nan
446.428571429,4462.4636936,4462.4636936,nan,4462.4636936,nan,nan,nan,1,nan,50000,nan,nan,nan,1344048.90958,nan,nan,nan,nan,nan,100,1344048.90958,112,0.8,nan
367.647058824,3673.22701571,3673.22701571,nan,3673.22701571,nan,nan,nan,1,nan,50000,nan,nan,nan,4024920.17661,nan,nan,nan,nan,nan,100,4024920.17661,136,0.8,nan
500.0,4999.1852378,4999.1852378,nan,4999.1852378,nan,nan,nan,1,nan,50000,nan,nan,nan,0.00529748594581,nan,nan,nan,nan,nan,100,0.00529748594581,100,0.8,nan
403.225806452,4029.63917771,4029.63917771,nan,4029.63917771,nan,nan,nan,1,nan,50000,nan,nan,nan,2867374.7181,nan,nan,nan,nan,nan,100,2867374.7181,124,0.8,nan
357.142857143,3567.92035384,3567.92035384,nan,3567.92035384,nan,nan,nan,1,nan,50000,nan,nan,nan,5121651.91976,nan,nan,nan,nan,nan,100,5121651.91976,140,0.8,nan
342.465753425,3420.96190113,3420.96190113,nan,3420.96190113,nan,nan,nan,1,nan,50000,nan,nan,nan,4025295.22049,nan,nan,nan,nan,nan,100,4025295.22049,146,0.8,nan
500.0,4999.25236328,4999.25236328,nan,4999.25236328,nan,nan,nan,1,nan,50000,nan,nan,nan,0.00715988505758,nan,nan,nan,nan,nan,100,0.00715988505758,100,0.8,nan
500.0,4999.1698174,4999.1698174,nan,4999.1698174,nan,nan,nan,1,nan,50000,nan,nan,nan,0.0160477787143,nan,nan,nan,nan,nan,100,0.0160477787143,100,0.8,nan
347.222222222,3468.54955389,3468.54955389,nan,3468.54955389,nan,nan,nan,1,nan,50000,nan,nan,nan,2852438.87047,nan,nan,nan,nan,nan,100,2852438.87047,144,0.8,nan
446.428571429,4462.50586309,4462.50586309,nan,4462.50586309,nan,nan,nan,1,nan,50000,nan,nan,nan,1324874.74205,nan,nan,nan,nan,nan,100,1324874.74205,112,0.8,nan
454.545454545,4543.6830711,4543.6830711,nan,4543.6830711,nan,nan,nan,1,nan,50000,nan,nan,nan,1462476.5106,nan,nan,nan,nan,nan,100,1462476.5106,110,0.8,nan
454.545454545,4543.65029677,4543.65029677,nan,4543.65029677,nan,nan,nan,1,nan,50000,nan,nan,nan,941804.650282,nan,nan,nan,nan,nan,100,941804.650282,110,0.8,nan
446.428571429,4462.42986172,4462.42986172,nan,4462.42986172,nan,nan,nan,1,nan,50000,nan,nan,nan,1099369.86391,nan,nan,nan,nan,nan,100,1099369.86391,112,0.8,nan
454.545454545,4543.7490027,4543.7490027,nan,4543.7490027,nan,nan,nan,1,nan,50000,nan,nan,nan,1324746.51033,nan,nan,nan,nan,nan,100,1324746.51033,110,0.8,nan
