MeanIWNorm,OptimizationReturnMin,InitialReturnMin,InitialBound,Iteration,OptimizationReturnMax,EpLenMean,EpThisIter,ReturnMeanIW,ReturnStepMax,EmpiricalD2,Bound,MeanEntropy,ESSRenyi,InitialReturnStd,LearnableVariance,StdIW,MaxIWNorm,ESSClassic,EpRewMean,MinIWNorm,StdIWNorm,TimeElapsed,Weights,ReturnStepMaxmin,VarianceInit,MeanIW,J_sample_variance,OptimizationReturnMean,InitialReturnMax,EpisodesSoFar,MaxIW,TimestepsSoFar,MinIW,InitialReturnMean
0.010896336,,229.88455,154.44897,119,584.4535,42.99,100,448.8697,9.359949,1.2202446,179.00293,0.4189424,81.95078,106.08885,,0.7632932,0.0642183,67.08229,398.7503628118353,0.003503226,0.0076329317,1764.2706706523895,[-8.881e-03  2.654e-01  4.080e-02 -8.759e-03  3.523e-05  5.606e-02  2.706e-01 -3.290e-01  0.000e+00  0.000e+00  0.000e+00],9.359949,-1.0,1.0896336,148941.3,168.86581,814.338,11900,6.4218297,407104,0.3503226,398.75037
0.016667895,,256.98645,165.92305,120,544.6157,43.8,100,917.17896,9.359946,3.8443878,445.66586,0.4189424,26.011944,112.878105,,5.6612506,0.5644593,7.976893,406.40371527746555,0.00023270704,0.056612503,1781.2270998954773,[ 0.009  0.264  0.046 -0.014 -0.003  0.067  0.284 -0.312  0.     0.  0.   ],9.359946,-1.0,1.6667895,8942858.0,149.41725,801.6022,12000,56.445934,411484,0.023270704,406.40372
0.013713624,,258.74048,165.29391,121,588.7367,45.23,100,572.5538,9.359831,1.7265406,238.48361,0.4189424,57.91929,114.98132,,2.144854,0.2012042,29.01752,419.53706890392,0.001472711,0.02144854,1799.421499967575,[-0.035  0.273  0.036 -0.018 -0.007  0.054  0.268 -0.364  0.     0.  0.   ],9.359831,-1.0,1.3713626,338053.4,160.79659,847.4772,12100,20.12042,416007,0.1472711,419.53708
0.012350921,,230.2229,184.80933,122,481.1482,42.95,100,471.4372,9.359988,1.3758264,221.11505,0.4189424,72.68359,95.157906,,1.8717659,0.18006031,30.333351,398.2206573757422,0.002648821,0.01871766,1814.2158198356628,[-0.034  0.272  0.038 -0.024 -0.012  0.041  0.286 -0.36   0.     0.  0.   ],9.359988,-1.0,1.2350919,120078.27,167.99776,711.3711,12200,18.006031,420302,0.26488212,398.22067
0.01131039,,240.0381,178.61778,123,467.94214,42.15,100,455.10904,9.359804,1.4078348,203.09877,0.4189424,71.03106,93.26822,,1.0160137,0.08162145,55.34203,391.01186203031017,0.0010093435,0.010160138,1830.4368121623993,[-0.047  0.302  0.043 -0.015 -0.004  0.061  0.307 -0.339  0.     0.  0.   ],9.359804,-1.0,1.1310391,199733.4,150.97377,707.9802,12300,8.162146,424517,0.10093436,391.01184
0.011040243,,247.89514,163.33191,124,494.10632,41.62,100,428.78336,9.359966,1.1559567,189.45355,0.4189424,86.50843,89.552345,,0.40106583,0.026402263,88.34158,385.9323563962321,0.0024152931,0.0040106582,1847.272254705429,[-0.022  0.285  0.045 -0.023 -0.011  0.066  0.294 -0.325  0.     0.  0.   ],9.359966,-1.0,1.1040242,98362.17,138.03722,742.00146,12400,2.6402264,428679,0.24152932,385.93237
0.010542728,,239.64963,172.06866,125,485.59488,42.03,100,418.8435,9.359817,1.1181431,188.77647,0.4189424,89.43399,99.859024,,0.38974768,0.02400302,87.97658,389.64200014339417,0.0044171955,0.0038974762,1863.252888917923,[-0.03   0.293  0.044 -0.029 -0.018  0.085  0.31  -0.332  0.     0.  0.   ],9.359817,-1.0,1.0542728,83016.11,149.99237,725.2445,12500,2.400302,432882,0.44171953,389.642
0.010089053,,229.7948,144.86908,126,691.5591,45.4,100,427.81638,9.359856,1.017174,149.04681,0.4189424,98.3116,127.20908,,0.14202262,0.016107837,98.0569,421.27522896073987,0.00658275,0.0014202262,1880.7816483974457,[-0.045  0.297  0.045 -0.019 -0.01   0.089  0.308 -0.326  0.     0.  0.   ],9.359856,-1.0,1.0089053,74758.484,191.48042,921.3539,12600,1.6107837,437422,0.658275,421.2752
0.010847586,,259.2799,147.30476,127,575.0928,42.93,100,436.78452,9.3595295,1.1123391,172.78696,0.4189424,89.90064,96.89537,,0.36494276,0.02316487,89.832466,397.61657520301407,0.00525894,0.0036494276,1896.5831952095032,[-0.049  0.304  0.042 -0.016 -0.006  0.092  0.312 -0.325  0.     0.  0.   ],9.3595295,-1.0,1.0847588,100802.22,138.33665,834.3727,12700,2.316487,441715,0.52589405,397.61658
0.010904488,,268.39536,112.03967,128,787.65247,46.24,100,480.6126,9.359918,1.2071235,132.53131,0.4189424,82.84156,129.69174,,0.60522735,0.055508595,76.44946,428.8540201190431,0.0012381971,0.0060522743,1914.1021904945374,[-0.033  0.296  0.039 -0.008  0.001  0.081  0.301 -0.323  0.     0.  0.   ],9.359918,-1.0,1.0904489,186032.56,160.45868,1056.0479,12800,5.5508595,446339,0.12381972,428.85403
0.010585661,,266.52173,106.58612,129,785.79663,45.52,100,444.3839,9.35993,1.0451119,121.64615,0.4189424,95.68353,130.06856,,0.24251063,0.020354748,95.01333,422.2816413238753,0.005320105,0.002425106,1930.7143824100494,[-0.029  0.289  0.04  -0.009 -0.     0.093  0.31  -0.339  0.     0.  0.   ],9.35993,-1.0,1.0585661,100266.72,155.75992,1052.3184,12900,2.0354748,450891,0.5320105,422.28168
0.0113928905,,230.12384,111.6676,130,748.8471,43.71,100,484.77344,9.359991,1.2999252,149.9235,0.4189424,76.927505,114.625305,,0.84400517,0.064266816,64.565674,405.3588940731297,0.002377785,0.008440051,1947.1410992145538,[-0.013  0.277  0.04  -0.008  0.003  0.081  0.31  -0.337  0.     0.  0.   ],9.359991,-1.0,1.139289,183147.78,175.23506,978.97095,13000,6.426682,455262,0.23777851,405.35886
0.010819699,,266.57678,161.61713,131,609.7437,45.75,100,499.92273,9.359905,1.2057984,211.23947,0.4189424,82.9326,124.971466,,1.1728139,0.12321031,45.977592,424.51327015179226,0.0030175864,0.011728139,1964.7058446407318,[-0.031  0.273  0.034 -0.008  0.006  0.074  0.286 -0.356  0.     0.  0.   ],9.359905,-1.0,1.0819699,517353.28,157.93648,876.3205,13100,12.321032,459837,0.30175865,424.51328
0.012757424,,257.77002,143.84961,132,615.1066,43.75,100,592.4739,9.359912,1.6308608,258.06134,0.4189424,61.31731,111.43568,,1.7622445,0.16330174,34.386448,405.7126218947513,0.002130867,0.017622445,1982.4554269313812,[-0.07   0.283  0.03  -0.007  0.007  0.1    0.284 -0.359  0.     0.  0.   ],9.359912,-1.0,1.2757424,1149142.0,147.9426,872.87665,13200,16.330173,464212,0.2130867,405.7126
0.011486628,,259.06067,129.44223,133,646.1588,43.23,100,481.79285,9.359955,1.2810725,174.42249,0.4189424,78.05959,105.42374,,0.9745842,0.100793436,58.143967,401.00806172525097,0.0030582743,0.009745841,2000.044415473938,[-0.094  0.291  0.029  0.002  0.016  0.092  0.285 -0.357  0.     0.  0.   ],9.359955,-1.0,1.148663,206259.19,141.94739,905.2195,13300,10.079344,468535,0.30582744,401.0081
0.01009177,,220.57727,191.59447,134,475.3532,43.19,100,408.58694,9.3598175,1.0385858,195.81798,0.4189424,96.284775,99.04106,,0.23158565,0.02475612,94.99736,400.37359826283284,0.005455126,0.002315856,2016.2802865505219,[-0.077  0.293  0.029 -0.001  0.011  0.109  0.306 -0.355  0.     0.  0.   ],9.3598175,-1.0,1.0091772,66586.555,179.79634,695.9305,13400,2.4756122,472854,0.5455126,400.3736
0.010432055,,248.68057,162.62952,135,637.33105,46.19,100,453.06418,9.359923,1.0778121,177.11304,0.4189424,92.780556,124.62689,,0.27060044,0.016255515,93.69572,428.43300119583205,0.004157116,0.0027060045,2033.2914772033691,[-0.088  0.296  0.024 -0.002  0.011  0.105  0.3   -0.364  0.     0.  0.   ],9.359923,-1.0,1.0432057,94098.06,179.75243,886.01166,13500,1.6255516,477473,0.41571164,428.43298
0.010247933,,268.86102,160.98383,136,598.1608,45.4,100,437.70273,9.359925,1.0649203,169.28583,0.4189424,93.90374,118.32135,,0.29853484,0.026921634,92.17755,421.09039803982216,0.0045496747,0.0029853482,2049.6055614948273,[-0.08   0.291  0.023 -0.009  0.005  0.101  0.299 -0.37   0.     0.  0.   ],9.359925,-1.0,1.0247933,99153.234,152.22937,867.02185,13600,2.6921635,482013,0.4549675,421.0904
0.012339017,,259.0441,178.0505,137,486.3375,43.29,100,602.04626,9.359926,1.8897636,294.64642,0.4189424,52.91667,84.79001,,2.9240124,0.29242572,15.115752,401.66500385850725,0.00085868075,0.029240124,2065.4676616191864,[-0.085  0.3    0.02  -0.012  0.004  0.093  0.297 -0.378  0.     0.  0.   ],9.359926,-1.0,1.2339016,2136146.0,142.62091,745.3816,13700,29.242573,486342,0.085868075,401.665
0.010416648,,240.03065,120.60275,138,700.5176,43.43,100,432.2646,9.359871,1.0783459,139.25534,0.4189424,92.73463,104.33018,,0.32401165,0.0266718,91.17823,402.76723704028575,0.00632282,0.0032401164,2082.3571326732635,[-0.139  0.302  0.017 -0.004  0.012  0.09   0.264 -0.366  0.     0.  0.   ],9.359871,-1.0,1.0416648,107043.98,162.73657,940.5482,13800,2.66718,490685,0.632282,402.7672
0.010618934,,267.18085,132.84991,139,652.1877,44.07,100,437.54617,9.359923,1.0778881,151.19583,0.4189424,92.77401,106.4688,,0.26334128,0.019950137,94.206314,408.6604556824135,0.004292473,0.0026334126,2101.799194097519,[-0.157  0.298  0.017 -0.008  0.009  0.084  0.256 -0.373  0.     0.  0.   ],9.359923,-1.0,1.0618936,99341.37,141.4796,919.3685,13900,1.9950137,495092,0.42924732,408.66046
0.010694917,,230.22372,192.64005,140,496.15732,44.26,100,450.6384,9.359894,1.1403224,217.93669,0.4189424,87.694496,107.90765,,0.360552,0.024119321,89.79458,410.5543737068033,0.0031811264,0.00360552,2122.026093482971,[-0.171  0.295  0.016 -0.002  0.015  0.089  0.249 -0.371  0.     0.  0.   ],9.359894,-1.0,1.0694917,90660.61,180.33064,726.38104,14000,2.4119322,499518,0.31811264,410.55438
0.0109957,,248.7696,139.97305,141,646.5279,44.04,100,463.26703,9.359826,1.218677,166.76141,0.4189424,82.05619,120.35419,,0.53220457,0.03603304,81.019745,408.56228025247185,0.0018606922,0.0053220456,2138.1463191509247,[-0.156  0.288  0.015 -0.006  0.012  0.094  0.244 -0.379  0.     0.  0.   ],9.359826,-1.0,1.09957,130699.05,159.79268,895.2975,14100,3.6033044,503922,0.18606922,408.56226
0.012718477,,258.33215,202.42607,142,444.77332,44.56,100,576.7327,9.3598385,1.843623,290.3296,0.4189424,54.241024,97.18661,,1.8863478,0.18069515,31.252449,413.35769151589903,0.0005492572,0.018863479,2154.7319254875183,[-0.15   0.28   0.012 -0.002  0.019  0.095  0.229 -0.393  0.     0.  0.   ],9.3598385,-1.0,1.2718478,754737.6,155.02554,703.10547,14200,18.069515,508378,0.054925725,413.3577
0.010399412,,240.45654,81.66208,143,876.4669,44.96,100,446.29056,9.3599615,1.0610926,101.12988,0.4189424,94.24248,136.39531,,0.3283607,0.037220623,90.9341,416.7391495396564,0.006571196,0.003283607,2172.334028482437,[-0.12   0.28   0.016  0.005  0.025  0.11   0.267 -0.39   0.     0.  0.   ],9.3599615,-1.0,1.0399411,116772.516,176.28262,1116.9235,14300,3.7220623,512874,0.65711963,416.7391
0.010970557,,257.6369,137.24802,144,684.46686,45.28,100,468.3367,9.359769,1.1667228,163.05289,0.4189424,85.71017,123.42915,,0.470537,0.030204087,84.46212,419.87912182337755,0.003287853,0.00470537,2189.509284734726,[-0.095  0.275  0.012  0.001  0.021  0.104  0.263 -0.387  0.     0.  0.   ],9.359769,-1.0,1.0970558,113435.89,162.2422,942.10376,14400,3.0204089,517402,0.3287853,419.8791
0.015881037,,220.38364,206.61919,145,541.91113,46.93,100,814.42175,9.359863,2.0985498,483.13516,0.4189424,47.651955,110.90829,,3.9652338,0.3913461,13.823254,435.3075788067591,0.0012028028,0.039652336,2206.861035823822,[-0.093  0.27   0.007  0.001  0.021  0.092  0.251 -0.406  0.     0.  0.   ],9.359863,-1.0,1.5881037,4595948.5,214.92395,762.2948,14500,39.13461,522095,0.12028027,435.30762
0.010831837,,267.31305,136.66202,146,720.372,46.68,100,471.62817,9.359967,1.1837862,149.242,0.4189424,84.47472,116.147316,,0.57115036,0.048673153,78.24523,432.96755815799617,0.0019400754,0.005711504,2225.55131649971,[-0.096  0.268  0.006  0.005  0.025  0.074  0.247 -0.398  0.     0.  0.   ],9.359967,-1.0,1.0831836,121441.01,165.65451,987.68506,14600,4.8673153,526763,0.19400755,432.96753
0.010234974,,248.39256,112.81659,147,793.5067,45.86,100,442.79102,9.359734,1.0498228,122.52933,0.4189424,95.25417,125.635086,,0.21866843,0.016078351,95.634705,425.38638751823436,0.004708267,0.0021866844,2242.4231283664703,[-0.092  0.257  0.004  0.008  0.027  0.067  0.245 -0.42   0.     0.  0.   ],9.359734,-1.0,1.0234976,85781.15,176.99385,1041.8993,14700,1.607835,531349,0.47082672,425.38632
0.010651695,,248.73221,185.42148,148,607.01794,47.67,100,468.5406,9.359919,1.0863311,200.96323,0.4189424,92.05296,123.81287,,0.33668146,0.02596364,90.916664,442.14650840259696,0.0055123004,0.0033668147,2259.7438459396362,[-0.092  0.254  0.002  0.004  0.023  0.065  0.237 -0.427  0.     0.  0.   ],9.359919,-1.0,1.0651693,98539.39,193.41428,855.7502,14800,2.596364,536116,0.5512301,442.14648
0.013737554,,238.62813,172.38774,149,561.38745,44.45,100,593.0787,9.359787,2.4717627,215.74716,0.4189424,40.45696,109.77471,,4.237328,0.42784667,9.511085,412.3924027508165,0.0009355717,0.042373277,2276.566035747528,[-0.078  0.254  0.004  0.002  0.019  0.065  0.241 -0.411  0.     0.  0.   ],9.359787,-1.0,1.3737553,978421.06,173.76428,800.01556,14900,42.784668,540561,0.09355717,412.3924
0.010730087,,257.23157,167.33795,150,600.7838,45.78,100,471.82147,9.359847,1.1481255,196.01083,0.4189424,87.09849,124.93547,,0.5376723,0.048131946,79.93032,424.7425469620307,0.0034217185,0.005376722,2294.085026741028,[-0.061  0.239  0.008 -0.004  0.011  0.032  0.244 -0.417  0.     0.  0.   ],9.359847,-1.0,1.0730087,171420.47,167.51097,858.0154,15000,4.8131948,545139,0.34217185,424.74255
0.01037758,,257.99136,145.39578,151,633.37805,44.52,100,435.7351,9.35994,1.0623198,160.1177,0.4189424,94.13361,108.412895,,0.27330643,0.023472054,93.51389,412.8066049236839,0.0044605094,0.0027330643,2310.580723762512,[-0.076  0.24   0.005 -0.007  0.01   0.023  0.235 -0.417  0.     0.  0.   ],9.35994,-1.0,1.037758,102870.766,154.81525,891.36945,15100,2.3472054,549591,0.44605094,412.80664
1.9278395,,230.14233,210.12346,152,506.30115,46.46,100,85630.0,9.35991,14128.053,59369.57,0.4189424,0.0070781163,106.131645,,1911.6964,192.13913,1.0067223,431.0565191287444,2.9802509e-06,19.116959,2327.729853630066,[-0.087  0.251  0.002 -0.001  0.012  0.017  0.232 -0.425  0.     0.  0.   ],9.35991,-1.0,192.78397,171264840000.0,200.91418,736.4435,15200,19213.914,554237,0.0002980251,431.0565
0.010806582,,220.75322,171.43625,153,506.30817,42.02,100,432.3912,9.359924,1.197817,193.67188,0.4189424,83.48521,95.70044,,0.51410395,0.037952565,81.54469,389.55467565547207,0.0027779262,0.0051410394,2347.703183889389,[-0.101  0.266  0.012  0.007  0.014  0.004  0.205 -0.305  0.     0.  0.   ],9.359924,-1.0,1.0806583,88080.195,168.80145,727.0614,15300,3.7952566,558439,0.27779263,389.5547
0.010904691,,258.78467,197.45213,154,414.68262,43.09,100,450.91553,9.359941,1.1841817,231.05519,0.4189424,84.4465,91.17272,,0.5966464,0.05962812,76.9604,399.492321829567,0.0008810534,0.005966464,2363.444962501526,[-1.155e-01  2.770e-01  1.041e-02  3.685e-03  9.703e-03  2.500e-04  2.152e-01 -3.216e-01  0.000e+00  0.000e+00  0.000e+00],9.359941,-1.0,1.0904691,134055.39,140.70766,673.4673,15400,5.9628124,562748,0.08810534,399.49234
0.011025999,,257.38037,178.30893,155,545.1072,45.16,100,473.05765,9.359931,1.2547286,203.3865,0.4189424,79.69851,114.52348,,0.7071176,0.04987773,70.8572,419.05520615779693,0.0031595412,0.007071177,2380.0700063705444,[-0.127  0.274  0.007  0.005  0.016 -0.015  0.192 -0.333  0.     0.  0.   ],9.359931,-1.0,1.1026,174086.84,161.67484,802.48755,15500,4.987773,567264,0.31595412,419.0552
0.010717376,,230.47073,186.29602,156,418.27695,41.09,100,417.45764,9.359997,1.1812203,205.93225,0.4189424,84.65821,77.17304,,0.5159947,0.034697056,81.18199,380.9203236191778,0.0030146965,0.005159947,2395.737701654434,[-0.157  0.286  0.002  0.002  0.015 -0.007  0.175 -0.319  0.     0.  0.   ],9.359997,-1.0,1.0717376,81201.15,150.44958,648.7477,15600,3.4697058,571373,0.30146965,380.92035
0.010193816,,248.78748,163.17632,157,552.8559,43.53,100,410.60867,9.359992,1.0258133,167.0315,0.4189424,97.48362,104.72593,,0.1649172,0.016487839,97.449425,403.6692993095689,0.0061150277,0.0016491718,2412.2814536094666,[-0.16   0.291  0.006  0.003  0.01  -0.002  0.201 -0.315  0.     0.  0.   ],9.359992,-1.0,1.0193816,76477.37,154.88182,801.6434,15700,1.6487839,575726,0.61150277,403.6693
0.010210875,,249.34293,163.17244,158,514.2722,42.31,100,402.68683,9.359829,1.0499209,167.95387,0.4189424,95.24527,95.966805,,0.27236357,0.022299955,93.35766,392.2569869035018,0.0028696375,0.0027236356,2428.071392059326,[-0.165  0.295  0.005 -0.002  0.007 -0.001  0.199 -0.318  0.     0.  0.   ],9.359829,-1.0,1.0210875,76511.1,142.91408,763.6151,15800,2.2299955,579957,0.28696376,392.257
0.010361817,,248.3974,113.62695,159,719.4527,43.55,100,425.12897,9.359888,1.0568969,126.62808,0.4189424,94.61661,129.6055,,0.22053577,0.018148804,95.666435,403.9819867420346,0.0059242854,0.0022053577,2444.262998342514,[-0.168  0.307  0.007 -0.004  0.001  0.006  0.207 -0.32   0.     0.  0.   ],9.359888,-1.0,1.0361817,94461.72,155.5846,967.8501,15900,1.8148804,584312,0.59242857,403.98196
0.010562133,,249.57376,6.991852,160,1076.42,43.63,100,434.45657,9.359905,1.0681328,23.33017,0.4189424,93.62132,124.9683,,0.27531883,0.022856345,93.63764,404.7899510288715,0.0050192494,0.0027531884,2459.8667612075806,[-1.738e-01  3.055e-01  4.793e-03 -8.024e-03 -7.415e-05  7.964e-04  1.897e-01 -3.218e-01  0.000e+00  0.000e+00  0.000e+00],9.359905,-1.0,1.0562133,96292.91,155.21619,1325.9938,16000,2.2856345,588675,0.50192493,404.78992
0.010529119,,257.7649,201.0373,161,404.35828,43.08,100,422.85684,9.359958,1.0980288,214.71141,0.4189424,91.072296,98.94656,,0.32128054,0.024709927,91.482315,399.67422596914696,0.004699529,0.0032128051,2475.5796132087708,[-1.690e-01  2.988e-01  3.318e-03 -1.462e-02 -3.111e-03  1.032e-05  1.891e-01 -3.314e-01  0.000e+00  0.000e+00  0.000e+00],9.359958,-1.0,1.0529118,89291.336,141.90933,662.12317,16100,2.4709928,592983,0.4699529,399.67422
0.012059964,,250.67232,153.46521,162,587.0264,43.66,100,481.573,9.359937,1.388087,185.4873,0.4189424,72.041595,107.53295,,0.8929662,0.06468417,64.58909,404.7748022494575,0.0017975958,0.008929662,2491.6240351200104,[-0.169  0.296  0.001 -0.012 -0.002 -0.011  0.191 -0.34   0.     0.  0.   ],9.359937,-1.0,1.2059965,133983.44,154.1025,837.6987,16200,6.468417,597349,0.17975958,404.7748
0.010382149,,220.58185,186.67795,163,441.21722,41.53,100,395.8971,9.359843,1.0369179,193.72575,0.4189424,96.43965,87.404785,,0.21071158,0.017467948,96.04386,385.2176785514972,0.0057996893,0.002107116,2507.4776425361633,[-1.775e-01  2.993e-01 -7.458e-06 -9.932e-03  4.967e-03 -3.794e-03  1.786e-01 -3.145e-01  0.000e+00  0.000e+00  0.000e+00],9.359843,-1.0,1.038215,60697.207,164.63582,661.7991,16300,1.7467948,601502,0.5799689,385.21774
0.011773413,,230.76395,140.72772,164,635.3009,43.18,100,495.83127,9.35987,1.3566006,193.21124,0.4189424,73.71366,107.82091,,0.8599923,0.073340416,65.20771,400.54718318223104,0.0029156178,0.008599923,2523.6792306900024,[-0.174  0.289 -0.003 -0.013  0.002 -0.012  0.174 -0.314  0.     0.  0.   ],9.35987,-1.0,1.1773416,152049.1,169.78325,866.0649,16400,7.3340416,605820,0.29156178,400.54718
0.010637778,,239.44814,143.28625,165,588.89685,42.24,100,427.0204,9.359909,1.1252203,163.41684,0.4189424,88.87148,101.80443,,0.35753033,0.020586485,89.85051,391.789764124476,0.004107108,0.0035753031,2540.3712775707245,[-0.174  0.3    0.003 -0.008  0.009  0.015  0.202 -0.301  0.     0.  0.   ],9.359909,-1.0,1.0637778,88380.125,152.34163,828.345,16500,2.0586486,610044,0.4107108,391.78976
0.010786466,,249.81755,205.68942,166,379.04803,42.52,100,434.88055,9.3598995,1.280797,221.37006,0.4189424,78.076385,86.11634,,0.7063472,0.05048544,69.98768,394.34911150103005,0.0014243334,0.0070634717,2556.550145626068,[-0.175  0.297 -0.003 -0.005  0.013  0.005  0.197 -0.32   0.     0.  0.   ],9.3598995,-1.0,1.0786467,104112.02,144.53156,628.8656,16600,5.048544,614296,0.14243335,394.34906
0.010544587,,258.47058,186.1239,167,419.3147,42.01,100,412.6338,9.359958,1.1122985,198.18477,0.4189424,89.90392,94.93225,,0.35923287,0.029407838,89.6007,389.4594622122966,0.0013648256,0.0035923284,2573.4419133663177,[-0.188  0.289 -0.005 -0.013  0.007 -0.014  0.186 -0.332  0.     0.  0.   ],9.359958,-1.0,1.0544589,88052.31,130.98888,677.7853,16700,2.940784,618497,0.13648257,389.45944
0.010914823,,238.71448,168.24591,168,451.28223,40.49,100,407.79135,9.359903,1.2047591,180.5861,0.4189424,83.00414,83.337906,,0.5742232,0.038840733,78.322296,375.24490516906474,0.0022360217,0.005742232,2588.8977341651917,[-0.183  0.284 -0.007 -0.014  0.008 -0.031  0.179 -0.344  0.     0.  0.   ],9.359903,-1.0,1.0914823,88833.875,136.53044,689.9967,16800,3.8840735,622546,0.22360218,375.24493
0.010993886,,238.49625,177.75116,169,469.97842,42.09,100,434.62427,9.359912,1.2236017,199.51724,0.4189424,81.725945,97.70521,,0.5432488,0.029440762,80.37478,390.2935454482551,0.002461325,0.0054324875,2604.494359731674,[-0.175  0.277 -0.005 -0.019 -0.004 -0.025  0.17  -0.337  0.     0.  0.   ],9.359912,-1.0,1.0993888,102226.7,151.7973,708.4747,16900,2.9440763,626755,0.2461325,390.29355
0.010822211,,248.02505,150.38594,170,554.17725,42.19,100,423.19833,9.359923,1.1220531,168.27365,0.4189424,89.12234,97.73042,,0.4378271,0.030277496,85.93489,391.0466332954734,0.003596901,0.004378271,2620.280126094818,[-0.173  0.286 -0.003 -0.026 -0.011 -0.023  0.19  -0.333  0.     0.  0.   ],9.359923,-1.0,1.0822212,91457.07,143.02156,802.20233,17000,3.0277498,630974,0.3596901,391.0466
0.010663487,,258.82925,197.46584,171,367.3431,41.57,100,406.57574,9.359683,1.0930907,210.17494,0.4189424,91.48372,88.76447,,0.3132931,0.019107064,92.05405,385.3175347201661,0.005209601,0.003132931,2635.353973388672,[-0.171  0.279 -0.002 -0.018 -0.003 -0.031  0.191 -0.335  0.     0.  0.   ],9.359683,-1.0,1.0663487,87221.79,126.48829,626.17236,17100,1.9107065,635131,0.5209601,385.31754
0.01218832,,230.18564,171.38304,172,449.47775,40.48,100,472.1193,9.359785,1.6155143,212.95776,0.4189424,61.89979,78.978874,,1.3537898,0.10699092,44.768467,375.2820638512026,0.0008179392,0.013537898,2650.314915418625,[-0.165  0.283  0.005 -0.019 -0.001 -0.03   0.204 -0.326  0.     0.  0.   ],9.359785,-1.0,1.218832,198469.78,145.09644,679.6634,17200,10.699092,639179,0.08179392,375.28207
0.012772144,,239.5264,148.04831,173,618.20605,43.75,100,514.3272,9.359668,1.5916855,189.68744,0.4189424,62.82648,112.31481,,1.5972519,0.1135736,39.00252,405.36804714594314,0.0028270069,0.01597252,2667.44468832016,[-0.148  0.288  0.007 -0.007  0.019 -0.015  0.211 -0.318  0.     0.  0.   ],9.359668,-1.0,1.2772144,237302.06,165.84166,857.7325,17300,11.357361,643554,0.2827007,405.36804
0.010138885,,239.04878,177.63412,174,449.5136,41.43,100,389.79633,9.359995,1.0165223,181.52812,0.4189424,98.374626,102.93572,,0.12328751,0.015083828,98.54292,384.2028368396784,0.005630934,0.001232875,2683.5909764766693,[-0.135  0.293  0.013 -0.023  0.005 -0.005  0.221 -0.292  0.     0.  0.   ],9.359995,-1.0,1.0138885,70631.62,145.15405,688.5624,17400,1.5083828,647697,0.5630934,384.20285
0.0103034,,249.96344,165.2525,175,501.1507,42.13,100,401.8981,9.359999,1.0254176,173.71812,0.4189424,97.52125,93.60182,,0.17227805,0.015985029,97.28027,390.5867367902805,0.0071984315,0.0017227804,2699.5678429603577,[-0.143  0.295  0.012 -0.024  0.002  0.002  0.224 -0.294  0.     0.  0.   ],9.359999,-1.0,1.0303401,78100.58,140.6233,751.11414,17500,1.598503,651910,0.71984315,390.58673
0.0103778625,,257.02377,145.50287,176,535.3275,41.33,100,404.48795,9.3599415,1.0686626,158.75728,0.4189424,93.5749,84.92863,,0.24801676,0.018059708,94.597145,383.2082627935246,0.005115458,0.0024801677,2714.5332283973694,[-0.162  0.301  0.009 -0.022  0.003  0.005  0.216 -0.295  0.     0.  0.   ],9.3599415,-1.0,1.0377864,87772.28,126.18448,792.3513,17600,1.8059709,656043,0.5115458,383.20828
0.01096065,,248.09775,156.39673,177,522.76746,41.83,100,464.48627,9.35997,1.3120908,199.58646,0.4189424,76.21424,98.0626,,0.97453713,0.09715616,55.849056,387.6562653381225,0.002257864,0.0097453715,2730.0574753284454,[-1.591e-01  2.996e-01  9.039e-03 -2.569e-02 -6.903e-06  1.128e-02  2.297e-01 -2.986e-01  0.000e+00  0.000e+00  0.000e+00],9.35997,-1.0,1.096065,335204.16,139.55852,770.86523,17700,9.715616,660226,0.2257864,387.65628
0.013293207,,239.4495,170.5411,178,482.32016,41.77,100,551.74133,9.359896,2.0288846,243.31708,0.4189424,49.288166,87.24925,,1.429097,0.09733388,46.38756,387.0719710713488,0.00064159784,0.014290971,2745.820672750473,[-0.159  0.308  0.011 -0.026  0.007  0.023  0.253 -0.309  0.     0.  0.   ],9.359896,-1.0,1.3293205,342181.0,147.62248,721.76965,17800,9.733388,664403,0.06415979,387.072
0.013370758,,249.33083,177.21442,179,532.11993,44.39,100,550.21185,9.359919,1.6518607,248.9046,0.4189424,60.537792,117.17278,,1.5189693,0.11692316,43.657005,411.6496408525656,0.0017325918,0.015189693,2762.505656480789,[-0.161  0.315  0.018 -0.025  0.005  0.022  0.297 -0.299  0.     0.  0.   ],9.359919,-1.0,1.3370758,195361.66,162.3188,781.45074,17900,11.692316,668842,0.17325918,411.64966
0.010494589,,248.33537,147.52254,180,534.00916,41.24,100,404.3625,9.359787,1.078672,160.60161,0.4189424,92.70658,83.83157,,0.27384156,0.022833463,93.62529,382.2258999941408,0.003819363,0.0027384155,2777.8015818595886,[-0.157  0.318  0.019 -0.012  0.018  0.035  0.293 -0.279  0.     0.  0.   ],9.359787,-1.0,1.049459,80550.805,133.89053,782.34454,18000,2.2833464,672966,0.3819363,382.2259
