LearnableVariance,InitialReturnMean,MeanIWNorm,InitialBound,MeanIW,TimeElapsed,ESSClassic,OptimizationReturnMean,EpLenMean,MinIWNorm,ESSRenyi,OptimizationReturnMax,Iteration,EpRewMean,InitialReturnStd,StdIW,OptimizationReturnMin,VarianceInit,MaxIWNorm,MaxIW,StdIWNorm,EmpiricalD2,ReturnMeanIW,EpisodesSoFar,MeanEntropy,MinIW,TimestepsSoFar,Weights,EpThisIter,InitialReturnMin,ReturnStepMaxmin,Bound,ReturnStepMax,InitialReturnMax,J_sample_variance
,1013.8162,0.010643989,345.99774,1.0643989,2752.9375145435333,93.27078,717.8415,109.66,0.0025002228,92.74456,1930.0869,257,1013.816176621225,349.14877,0.28589988,,-1.0,0.02022528,2.0225282,0.002858999,1.0782304,1091.7515,25700,0.4189424,0.2500223,1657121,[-0.073  0.23  -0.275  0.028 -0.044  0.039 -0.274 -0.964 -0.035  0.  0.   ],100,295.97467,9.35998,398.30304,9.35998,2226.0615,291270.78
,1052.2776,0.011157133,399.48346,1.1157134,2766.4167799949646,75.70077,767.4712,113.83,0.0028151944,78.32149,1891.1738,258,1052.2775143543415,316.26556,0.6321189,,-1.0,0.035047818,3.504782,0.006321189,1.2767888,1219.5546,25800,0.4189424,0.28151944,1668504,[-0.07   0.229 -0.276  0.031 -0.039  0.036 -0.282 -0.968 -0.037  0.  0.   ],100,284.80634,9.359985,481.92938,9.359985,2175.9802,820096.6
,1011.0084,0.010892715,388.2384,1.0892714,2782.026600122452,85.16146,735.7644,109.66,0.002712858,84.83416,1800.6562,259,1011.0085056780626,343.36456,0.4546845,,-1.0,0.0280418,2.8041801,0.004546845,1.1787704,1108.93,25900,0.4189424,0.2712858,1679470,[-0.068  0.249 -0.288  0.031 -0.041  0.039 -0.287 -0.97  -0.029  0.  0.   ],100,275.2441,9.359859,432.78113,9.359859,2075.9004,416831.56
,1008.3666,0.01502568,449.04944,1.5025679,2797.375091791153,10.139182,611.1634,109.29,0.0001508686,42.609417,1467.1873,260,1008.366540961793,344.29346,4.473195,,-1.0,0.44002005,44.002007,0.04473195,2.346899,1643.1606,26000,0.4189424,0.01508686,1690399,[-0.067  0.247 -0.29   0.032 -0.039  0.041 -0.295 -0.974 -0.031  0.  0.   ],100,397.20312,9.359844,786.30963,9.359844,1864.3904,17407106.0
,1072.4708,0.010312642,494.09637,1.0312642,2815.7056646347046,96.27518,693.7129,116.34,0.005502685,95.244774,1549.1571,261,1072.470798169931,307.22287,0.20284559,,-1.0,0.01955865,1.9558649,0.0020284557,1.0499264,1110.0935,26100,0.4189424,0.55026853,1702033,[-0.059  0.247 -0.29   0.03  -0.042  0.041 -0.292 -0.984 -0.029  0.  0.   ],100,378.75793,9.359965,517.4568,9.359965,1927.915,290575.1
,1058.3766,0.011172143,470.40717,1.1172143,2833.649966239929,86.96514,649.76135,114.64,0.004661693,87.170456,1551.283,262,1058.37661943695,309.1202,0.43253097,,-1.0,0.0263492,2.6349201,0.0043253093,1.1471777,1179.3893,26200,0.4189424,0.46616927,1713497,[-0.06   0.246 -0.29   0.028 -0.044  0.039 -0.294 -0.982 -0.031  0.  0.   ],100,408.6153,9.3599825,549.6365,9.3599825,1959.8982,439130.88
,1008.49255,0.018193385,432.00488,1.8193382,2851.542432308197,5.4858346,741.9497,109.37,0.00018125723,26.55397,1655.0828,263,1008.4925562129308,330.34332,7.5516267,,-1.0,0.7597927,75.97927,0.07551626,3.7659152,2580.2422,26300,0.4189424,0.018125724,1724434,[-0.06   0.245 -0.29   0.025 -0.048  0.042 -0.295 -0.99  -0.032  0.  0.   ],100,266.54285,9.359978,1461.5122,9.359978,1921.6256,158015150.0
,1052.2089,0.010806151,538.58405,1.080615,2869.7017714977264,80.627495,711.8946,114.1,0.0020589074,80.77988,1371.7686,264,1052.208845572264,304.51062,0.52969056,,-1.0,0.04335289,4.335289,0.0052969055,1.2379321,1164.9397,26400,0.4189424,0.20589074,1735844,[-0.069  0.249 -0.294  0.031 -0.042  0.053 -0.312 -1.003 -0.032  0.  0.   ],100,340.3142,9.359982,593.46844,9.359982,1712.0828,591203.3
,1006.73376,0.012455869,395.05212,1.2455869,2888.6250879764557,51.94401,694.0103,109.04,0.001614062,69.545815,1726.2153,265,1006.7337290327854,319.62256,1.1980642,,-1.0,0.09231375,9.231376,0.011980642,1.437901,1274.6934,26500,0.4189424,0.1614062,1746748,[-0.075  0.25  -0.295  0.03  -0.043  0.055 -0.31  -1.009 -0.03   0.  0.   ],100,312.72345,9.3599205,541.21063,9.3599205,2038.9387,1445983.0
,1051.4193,0.011138046,421.0653,1.1138046,2904.1725459098816,58.81745,635.3783,113.97,0.0023155014,75.08698,1685.1392,266,1051.4193342812123,304.49365,0.9319926,,-1.0,0.07689052,7.6890526,0.009319927,1.3317888,1241.615,26600,0.4189424,0.23155014,1758145,[-0.072  0.248 -0.297  0.03  -0.043  0.048 -0.326 -1.004 -0.032  0.  0.   ],100,416.04108,9.359929,514.1665,9.359929,2101.1802,1329501.2
,1039.4817,0.010180496,501.3109,1.0180497,2919.292320251465,96.86684,726.1242,112.94,0.004296345,96.48395,1480.5452,267,1039.4817293181927,328.8829,0.18309332,,-1.0,0.016638087,1.6638088,0.0018309331,1.0364418,1074.1377,26700,0.4189424,0.4296345,1769439,[-0.066  0.247 -0.298  0.028 -0.045  0.047 -0.322 -1.009 -0.027  0.  0.   ],100,313.35754,9.35983,526.24866,9.35983,1793.9027,267600.38
,1021.57635,0.010640004,523.98206,1.0640004,2935.7276039123535,89.54871,755.46234,110.97,0.0024452792,89.71623,1392.5339,268,1021.576412289758,324.46225,0.36349362,,-1.0,0.023899384,2.3899384,0.0036349362,1.1146255,1102.7523,26800,0.4189424,0.24452792,1780536,[-0.067  0.249 -0.3    0.029 -0.043  0.046 -0.324 -1.012 -0.025  0.  0.   ],100,266.11407,9.359826,577.4129,9.359826,1658.648,366021.9
,1098.7991,0.011086918,576.46216,1.1086918,2951.154676914215,89.57546,804.53064,119.4,0.0038406504,85.410484,1446.8545,269,1098.7990019669212,330.15814,0.37822032,,-1.0,0.024146676,2.4146676,0.003782203,1.1708164,1247.7089,26900,0.4189424,0.38406506,1792476,[-0.071  0.252 -0.302  0.031 -0.041  0.048 -0.331 -1.017 -0.028  0.  0.   ],100,294.26837,9.359944,682.5181,9.359944,1741.1228,431447.2
,1096.7719,0.010758469,564.40356,1.0758469,2966.183482646942,89.07945,725.8778,119.29,0.0035645969,87.91795,1403.667,270,1096.7718068983306,319.07584,0.37668955,,-1.0,0.021924185,2.1924186,0.0037668955,1.1374241,1185.0674,27000,0.4189424,0.3564597,1804405,[-0.075  0.253 -0.303  0.035 -0.036  0.05  -0.331 -1.015 -0.028  0.  0.   ],100,370.89404,9.3599415,617.29614,9.3599415,1774.561,400481.78
,1117.7725,0.014138234,493.8448,1.4138234,2981.532202720642,8.047591,842.9416,121.15,0.0018087259,43.262325,1804.9287,271,1117.7726040874807,329.42316,4.779074,,-1.0,0.48691764,48.691765,0.047790743,2.31148,1706.1537,27100,0.4189424,0.18087259,1816520,[-0.071  0.254 -0.303  0.033 -0.039  0.046 -0.329 -1.017 -0.026  0.  0.   ],100,274.831,9.35999,757.5616,9.35999,2079.7598,32412542.0
,1045.3892,0.011012232,401.04987,1.1012233,2994.98667883873,87.179,704.13086,113.43,0.0044251755,86.52713,1806.5396,272,1045.3891378465332,318.26385,0.42230922,,-1.0,0.03298526,3.298526,0.004223092,1.1557069,1178.6477,27200,0.4189424,0.44251758,1827863,[-0.061  0.255 -0.304  0.033 -0.039  0.045 -0.327 -1.013 -0.022  0.  0.   ],100,341.25836,9.359983,485.9583,9.359983,2147.7979,499313.06
,1013.0722,0.010395369,420.77185,1.039537,3008.9608113765717,97.15193,645.75916,109.85,0.0065838224,96.562454,1607.0216,273,1013.0722385450131,334.83713,0.17798766,,-1.0,0.017410256,1.7410256,0.0017798768,1.0355992,1041.8491,27300,0.4189424,0.65838224,1838848,[-0.055  0.255 -0.305  0.032 -0.04   0.043 -0.325 -1.014 -0.024  0.  0.   ],100,367.3131,9.359958,439.0982,9.359958,1974.3347,268421.75
,1043.1292,0.011639943,451.08972,1.1639942,3024.2636880874634,66.75466,692.1674,113.19,0.0036725895,80.77088,1622.5032,274,1043.1291498091787,363.8491,0.82143897,,-1.0,0.08233832,8.233832,0.008214389,1.2380699,1251.1912,27400,0.4189424,0.36725897,1850167,[-0.055  0.255 -0.305  0.032 -0.041  0.045 -0.324 -1.012 -0.023  0.  0.   ],100,350.9617,9.359967,592.4372,9.359967,1973.4648,1012015.8
,1036.6204,0.0107851755,363.76422,1.0785174,3043.9024696350098,92.61439,724.37744,112.17,0.004360586,90.80718,1930.611,275,1036.6204271616803,372.10593,0.3045654,,-1.0,0.020398067,2.0398068,0.003045654,1.1012344,1132.9276,27500,0.4189424,0.43605858,1861384,[-0.046  0.255 -0.306  0.032 -0.04   0.035 -0.327 -1.011 -0.028  0.  0.   ],100,312.24304,9.359977,426.83423,9.359977,2242.854,338708.2
,1060.0215,0.011941977,450.2727,1.1941977,3059.6799235343933,65.85837,754.50494,115.16,0.0022674382,69.799416,1726.9791,276,1060.0214474761267,313.56464,0.8598305,,-1.0,0.047932718,4.793272,0.008598305,1.4326768,1324.5488,27600,0.4189424,0.22674383,1872900,[-0.041  0.255 -0.307  0.034 -0.038  0.027 -0.331 -1.006 -0.027  0.  0.   ],100,305.51645,9.359949,594.7134,9.359949,2032.4956,995550.25
,1045.6151,0.01817677,472.45123,1.8176769,3069.1317706108093,9.877447,612.75336,113.57,0.0006444537,22.78947,1477.6843,277,1045.6150731842533,318.66663,5.4904895,,-1.0,0.48741585,48.741585,0.054904893,4.3879914,2232.6636,27700,0.4189424,0.06444537,1884257,[-0.045  0.259 -0.309  0.037 -0.034  0.034 -0.334 -1.005 -0.024  0.  0.   ],100,432.86172,9.359993,1032.0269,9.359993,1910.546,45937800.0
,1035.2028,0.010907714,510.55243,1.0907713,3079.390580177307,85.910934,730.4338,112.24,0.003962127,85.44205,1444.0654,278,1035.2028093228416,301.59842,0.44172373,,-1.0,0.03077398,3.077398,0.0044172374,1.1703839,1158.573,27800,0.4189424,0.39621273,1895481,[-0.053  0.26  -0.309  0.022 -0.049  0.046 -0.328 -1.018 -0.021  0.  0.   ],100,304.769,9.359997,590.9838,9.359997,1748.8345,360535.03
,990.24744,0.010418369,469.22644,1.041837,3086.9643626213074,86.744026,657.2463,107.69,0.0043480014,90.23712,1403.7356,279,990.2474204106085,280.0562,0.40727326,,-1.0,0.03221296,3.2212963,0.0040727323,1.1081914,1042.6898,27900,0.4189424,0.43480015,1906250,[-0.054  0.26  -0.31   0.028 -0.043  0.046 -0.333 -1.02  -0.023  0.  0.   ],100,333.00116,9.359905,494.20752,9.359905,1736.7368,318651.06
,1044.4979,0.010530024,491.62482,1.0530024,3096.686640024185,91.34092,731.9094,113.55,0.0043287543,93.07186,1530.3219,280,1044.4979489977482,327.89163,0.3242144,,-1.0,0.03119021,3.119021,0.003242144,1.0744386,1107.737,28000,0.4189424,0.43287545,1917605,[-0.054  0.257 -0.309  0.031 -0.041  0.047 -0.327 -1.024 -0.014  0.  0.   ],100,312.58847,9.359828,534.6557,9.359828,1842.9104,337647.88
,1078.5474,0.012226078,528.5923,1.2226076,3107.959856748581,49.55492,660.6474,117.36,0.0022541403,64.62602,1415.2842,281,1078.547482098681,330.06747,1.2335398,,-1.0,0.086831704,8.68317,0.012335398,1.5473642,1404.3611,28100,0.4189424,0.22541404,1929341,[-0.053  0.259 -0.311  0.03  -0.041  0.047 -0.328 -1.031 -0.017  0.  0.   ],100,417.90002,9.359883,720.2547,9.359883,1833.1842,1763026.2
,1044.8992,0.010778594,464.1964,1.0778594,3117.538102388382,92.35673,739.72516,113.38,0.004711503,91.324486,1630.502,282,1044.8992392583687,360.30356,0.31007567,,-1.0,0.02059566,2.059566,0.0031007566,1.0949966,1136.8463,28200,0.4189424,0.4711503,1940679,[-0.057  0.26  -0.311  0.038 -0.033  0.048 -0.323 -1.037 -0.014  0.  0.   ],100,305.17407,9.35992,529.1868,9.35992,1935.676,358136.66
,1081.0793,0.010664978,558.8835,1.0664978,3127.0710694789886,93.81452,778.46625,117.63,0.006189626,92.70192,1438.04,283,1081.0793148302648,340.08752,0.2738498,,-1.0,0.022099962,2.2099962,0.002738498,1.0787263,1156.3726,28300,0.4189424,0.61896265,1952442,[-0.057  0.263 -0.312  0.035 -0.037  0.046 -0.319 -1.034 -0.01   0.  0.   ],100,302.6131,9.359956,614.01074,9.359956,1740.6531,336211.78
,1062.8177,0.010632579,496.93732,1.0632579,3137.5158495903015,90.68704,665.45337,115.42,0.0026860721,89.67633,1488.9034,284,1062.8176957069447,291.82407,0.34072962,,-1.0,0.025035974,2.5035975,0.003407296,1.1151215,1155.599,28400,0.4189424,0.26860723,1963984,[-0.053  0.265 -0.313  0.033 -0.039  0.045 -0.319 -1.033 -0.007  0.  0.   ],100,397.36435,9.359787,558.03326,9.359787,1886.2678,406508.53
,1056.9438,0.012463263,469.9095,1.2463262,3147.3407526016235,57.697243,735.41943,114.65,0.0018936392,70.972946,1635.2566,285,1056.9438059515942,344.24985,1.0671823,,-1.0,0.063091345,6.309135,0.010671822,1.4089875,1329.0945,28500,0.4189424,0.18936393,1975449,[-0.051  0.266 -0.313  0.037 -0.035  0.041 -0.318 -1.023 -0.009  0.  0.   ],100,321.52435,9.359862,632.28015,9.359862,1956.781,1114419.6
,1063.4551,0.01128499,505.9411,1.1284992,3160.3135392665863,81.53413,732.50525,115.36,0.0034798144,83.60411,1527.4303,286,1063.4550958187365,324.18216,0.5370524,,-1.0,0.041305915,4.1305914,0.005370524,1.1961135,1193.5981,28600,0.4189424,0.34798145,1986985,[-0.043  0.267 -0.315  0.036 -0.035  0.033 -0.319 -1.032  0.001  0.  0.   ],100,330.94983,9.35995,583.862,9.35995,1858.3801,478762.03
,1079.2202,0.01064719,277.83203,1.0647188,3170.9801115989685,88.77559,792.516,117.29,0.002344175,90.04265,2384.5896,287,1079.2201601420645,383.1574,0.37859067,,-1.0,0.029786529,2.978653,0.0037859064,1.1105849,1170.6635,28700,0.4189424,0.23441751,1998714,[-4.291e-02  2.698e-01 -3.161e-01  3.876e-02 -3.214e-02  3.602e-02 -3.144e-01 -1.039e+00 -7.023e-04  0.000e+00  0.000e+00],100,286.70404,9.35992,326.12628,9.35992,2671.2937,458883.34
,1041.0983,0.010233372,473.79852,1.0233372,3181.7236335277557,96.52606,682.1094,112.86,0.006338608,96.50944,1532.0103,288,1041.0982667582578,310.19946,0.1941365,,-1.0,0.017617872,1.7617872,0.001941365,1.0361681,1065.3447,28800,0.4189424,0.6338608,2010000,[-4.088e-02  2.728e-01 -3.179e-01  3.698e-02 -3.353e-02  3.553e-02 -3.107e-01 -1.042e+00  6.215e-04  0.000e+00  0.000e+00],100,358.98895,9.35999,487.877,9.35999,1890.9993,262936.8
,1024.6411,0.010457498,438.04926,1.0457497,3193.123693704605,86.53203,682.28326,111.19,0.0046945643,89.786804,1612.9486,289,1024.6411135608528,368.59735,0.41256312,,-1.0,0.032855,3.2855003,0.004125631,1.1137494,1091.06,28900,0.4189424,0.46945643,2021119,[-4.293e-02  2.726e-01 -3.183e-01  3.707e-02 -3.373e-02  3.736e-02 -3.119e-01 -1.039e+00 -9.810e-04  0.000e+00  0.000e+00],100,342.35776,9.359955,472.0042,9.359955,1955.3064,505024.94
,1036.7394,0.010424231,432.40265,1.0424231,3203.1757299900055,93.54782,694.16583,112.59,0.005572494,92.43664,1671.8823,290,1036.739384540542,334.29724,0.27376685,,-1.0,0.020683145,2.0683146,0.0027376683,1.0818222,1111.1816,29000,0.4189424,0.5572494,2032378,[-0.046  0.274 -0.319  0.039 -0.032  0.037 -0.312 -1.036 -0.005  0.  0.   ],100,342.57355,9.359986,482.60687,9.359986,2014.4559,382503.56
,1003.15656,0.0120011475,484.5307,1.2001147,3210.872154712677,62.68266,736.67224,108.9,0.0018427095,68.811195,1462.2689,291,1003.1565896811277,330.82068,0.92598593,,-1.0,0.075407535,7.5407534,0.00925986,1.453252,1266.1134,29100,0.4189424,0.18427095,2043268,[-0.047  0.274 -0.32   0.038 -0.033  0.036 -0.317 -1.036 -0.003  0.  0.   ],100,266.48428,9.359958,640.9052,9.359958,1728.7532,1203624.6
,1080.0199,0.019910295,488.57788,1.9910294,3220.9990668296814,4.3812,746.09674,117.21,0.00027782214,17.918825,1637.55,292,1080.0198070166364,353.3552,9.301496,,-1.0,0.93710816,93.710815,0.09301496,5.580723,2901.3672,29200,0.4189424,0.027782215,2054989,[-0.052  0.275 -0.32   0.042 -0.029  0.035 -0.316 -1.039 -0.003  0.  0.   ],100,333.9231,9.359992,1504.1711,9.359992,1971.4731,194135650.0
,1058.9855,0.010473504,503.58118,1.0473504,3230.6832115650177,87.018845,652.23505,114.77,0.0055107647,90.431114,1444.5977,293,1058.985510044374,323.4527,0.40452194,,-1.0,0.03877312,3.877312,0.0040452196,1.1058141,1139.3165,29300,0.4189424,0.5510765,2066466,[-0.071  0.288 -0.323  0.039 -0.03   0.052 -0.299 -1.049 -0.007  0.  0.   ],100,406.75046,9.359651,555.26605,9.359651,1851.3481,459296.38
,1042.4528,0.019326782,448.48077,1.9326783,3239.7596521377563,10.171038,691.26685,113.29,0.000119274235,26.02164,1628.7205,294,1042.4527454271667,360.7081,5.743613,,-1.0,0.45836452,45.836452,0.057436127,3.8429554,2144.6445,29400,0.4189424,0.011927424,2077795,[-0.077  0.288 -0.324  0.04  -0.028  0.055 -0.299 -1.053 -0.01   0.  0.   ],100,351.18585,9.359969,980.2543,9.359969,1979.9062,24085590.0
,1080.9956,0.0112277735,441.23627,1.1227775,3248.219826221466,78.86794,758.0196,117.56,0.0026467924,85.93545,1809.5557,295,1080.995609243143,362.97504,0.58118474,,-1.0,0.052503917,5.250392,0.0058118473,1.1636641,1274.0442,29500,0.4189424,0.26467925,2089551,[-0.06   0.284 -0.323  0.043 -0.025  0.039 -0.296 -1.056 -0.004  0.  0.   ],100,322.976,9.359941,583.91473,9.359941,2132.5317,1209075.1
,1127.7844,0.01084126,390.5719,1.0841259,3258.302001953125,89.59544,731.025,122.45,0.0050654826,89.44344,2060.616,296,1127.784420627706,365.29218,0.36944368,,-1.0,0.025996847,2.5996847,0.003694437,1.118025,1235.0511,29600,0.4189424,0.5065483,2101796,[-0.06   0.284 -0.324  0.038 -0.03   0.037 -0.298 -1.058 -0.013  0.  0.   ],100,396.75934,9.35986,455.54694,9.35986,2457.3752,476120.44
,1066.7703,0.13446802,522.16345,13.446803,3265.889113664627,1.1265277,743.7148,116.0,1.8773473e-05,0.4512501,1492.3005,297,1066.7703307778743,329.39035,125.97606,,-1.0,12.668672,1266.8672,1.2597606,221.6066,19051.857,29700,0.4189424,0.0018773474,2113396,[-0.061  0.288 -0.327  0.034 -0.034  0.04  -0.293 -1.061 -0.011  0.  0.   ],100,323.05554,9.359978,10944.592,9.359978,1815.3561,20076577000.0
,1091.4745,0.011873711,554.52496,1.1873711,3274.7177064418793,62.915096,767.9465,118.44,0.0020114481,69.49534,1466.3037,298,1091.4745391013673,320.57022,0.91160697,,-1.0,0.05560147,5.5601473,0.009116069,1.4389454,1335.3427,29800,0.4189424,0.20114483,2125240,[-0.049  0.292 -0.33   0.034 -0.033  0.044 -0.301 -1.063 -0.024  0.  0.   ],100,323.52808,9.359977,691.2392,9.359977,1789.8318,1155617.8
,1040.9437,0.010379897,483.76813,1.0379899,3282.620918750763,96.87661,774.39056,113.28,0.0061890227,95.1179,1590.6989,299,1040.943811037797,341.4469,0.18637918,,-1.0,0.017710557,1.7710557,0.0018637917,1.0513269,1090.7887,29900,0.4189424,0.61890227,2136568,[-0.055  0.289 -0.331  0.036 -0.033  0.045 -0.302 -1.079 -0.023  0.  0.   ],100,266.55334,9.359885,519.493,9.359885,1857.2522,256695.33
,1129.2357,0.010726938,565.764,1.0726937,3290.7998621463776,90.565285,787.4938,122.72,0.003116299,90.734695,1536.497,300,1129.2356398324055,354.09164,0.3462256,,-1.0,0.030310482,3.0310483,0.0034622557,1.1021142,1226.5305,30000,0.4189424,0.3116299,2148840,[-0.052  0.291 -0.332  0.038 -0.03   0.041 -0.305 -1.079 -0.018  0.  0.   ],100,341.74182,9.359913,634.9889,9.359913,1878.2388,425809.25
,1085.7903,0.011004928,446.40405,1.1004927,3298.1346049308777,63.949615,707.3977,117.8,0.0033351576,85.77302,1752.895,301,1085.7903072340273,310.73483,0.8262722,,-1.0,0.0803531,8.035311,0.008262722,1.1658678,1231.5985,30100,0.4189424,0.33351576,2160620,[-0.048  0.291 -0.332  0.038 -0.031  0.04  -0.303 -1.075 -0.007  0.  0.   ],100,378.39255,9.359825,541.21893,9.359825,2131.2876,996797.6
,1097.2147,0.010538217,410.05627,1.0538217,3305.8216519355774,96.05522,730.2639,119.16,0.0047529065,95.21115,1923.577,302,1097.2146727910144,343.92477,0.21355876,,-1.0,0.017152727,1.7152728,0.0021355874,1.0502971,1152.4895,30200,0.4189424,0.47529066,2172536,[-0.055  0.292 -0.333  0.037 -0.031  0.044 -0.302 -1.085 -0.015  0.  0.   ],100,366.95084,9.359936,448.2621,9.359936,2290.5278,311515.9
,1117.3643,0.0104420185,488.73907,1.044202,3313.858520746231,94.10463,830.5835,121.46,0.005956786,95.17992,1808.6368,303,1117.364192870874,337.76456,0.26135728,,-1.0,0.020908494,2.0908494,0.0026135726,1.0506418,1188.983,30300,0.4189424,0.5956786,2184682,[-0.053  0.291 -0.333  0.04  -0.028  0.04  -0.305 -1.084 -0.013  0.  0.   ],100,286.78067,9.359979,544.637,9.359979,2095.4175,348237.8
,1057.08,0.013156604,467.3512,1.3156604,3321.3931279182434,48.952465,715.41064,114.77,0.0019041991,63.111874,1624.0929,304,1057.0798902111057,362.37177,1.3435193,,-1.0,0.086433046,8.643305,0.013435195,1.5844879,1497.2191,30400,0.4189424,0.19041991,2196159,[-0.05   0.296 -0.336  0.038 -0.03   0.036 -0.308 -1.083 -0.017  0.  0.   ],100,341.6693,9.359894,754.8897,9.359894,1965.7622,2931437.0
,1147.6998,0.010363059,574.0561,1.0363059,3328.6039202213287,93.89769,805.1346,124.74,0.0035082998,93.94679,1569.5806,305,1147.699867468661,365.92807,0.26418453,,-1.0,0.020421993,2.0421994,0.0026418453,1.0644323,1205.483,30500,0.4189424,0.35083,2208633,[-0.043  0.298 -0.337  0.03  -0.039  0.033 -0.313 -1.083 -0.01   0.  0.   ],100,342.5653,9.359941,613.64716,9.359941,1912.1459,389237.8
,1054.1216,0.01122751,458.8496,1.122751,3336.690171480179,82.99453,649.7775,114.22,0.0036788834,84.72584,1579.8959,306,1054.1216220687768,349.6721,0.50822145,,-1.0,0.031767737,3.1767738,0.0050822143,1.1802775,1167.884,30600,0.4189424,0.36788836,2220055,[-0.047  0.304 -0.34   0.03  -0.038  0.038 -0.312 -1.082 -0.011  0.  0.   ],100,404.34412,9.35998,521.1771,9.35998,1984.24,448316.78
,1147.9805,0.010551801,351.53827,1.05518,3346.418089866638,93.823814,835.73737,124.58,0.0031191993,93.66563,2342.564,307,1147.9804275847882,429.19772,0.2707257,,-1.0,0.020022685,2.0022686,0.002707257,1.0676275,1225.8346,30700,0.4189424,0.31191993,2232513,[-0.047  0.306 -0.341  0.037 -0.031  0.039 -0.313 -1.084 -0.006  0.  0.   ],100,312.24304,9.359885,402.90228,9.359885,2654.8071,478944.38
,1020.7472,0.012305116,488.10406,1.2305117,3353.7015006542206,49.28747,717.6,110.92,0.0012708069,61.207752,1472.33,308,1020.74712973234,344.27643,1.248174,,-1.0,0.100591496,10.05915,0.01248174,1.63378,1373.6686,30800,0.4189424,0.1270807,2243605,[-0.047  0.309 -0.343  0.038 -0.03   0.041 -0.315 -1.085 -0.011  0.  0.   ],100,303.1471,9.359923,692.84735,9.359923,1775.477,2190147.2
,1075.8953,0.010481323,379.97522,1.0481322,3362.4472930431366,94.54667,763.6529,116.94,0.0052575353,95.77315,2007.492,309,1075.8954075250333,343.08414,0.25172347,,-1.0,0.020620234,2.0620234,0.0025172345,1.044134,1134.8488,30900,0.4189424,0.52575356,2255299,[-0.054  0.309 -0.344  0.034 -0.034  0.044 -0.322 -1.086 -0.014  0.  0.   ],100,312.2425,9.359867,423.73743,9.359867,2319.7344,304061.1
,1127.0739,0.010530277,511.7644,1.0530279,3372.268034696579,94.65473,764.83124,122.56,0.004190333,93.23326,1688.7887,310,1127.073807953799,321.06583,0.25023794,,-1.0,0.016802508,1.6802509,0.0025023795,1.0725785,1185.5613,31000,0.4189424,0.41903335,2267555,[-0.058  0.31  -0.344  0.033 -0.034  0.046 -0.322 -1.092 -0.013  0.  0.   ],100,362.24255,9.359978,548.3139,9.359978,2051.0312,301285.5
,1118.0824,0.010604291,366.79535,1.0604291,3380.9072556495667,87.19446,777.7765,121.26,0.004373315,88.32264,2163.9844,311,1118.0824029519,419.69553,0.4063833,,-1.0,0.028121024,2.8121026,0.004063833,1.1322125,1220.966,31100,0.4189424,0.43733147,2279681,[-0.057  0.311 -0.345  0.03  -0.038  0.044 -0.321 -1.092 -0.014  0.  0.   ],100,340.3059,9.359968,421.55536,9.359968,2504.2903,629024.06
,1139.8517,0.012922202,567.94037,1.2922204,3390.365485906601,42.408722,769.96124,123.93,0.0021734969,57.07102,1536.4802,312,1139.851636312711,364.68484,1.5058694,,-1.0,0.118438564,11.843857,0.015058692,1.7522029,1565.7073,31200,0.4189424,0.2173497,2292074,[-0.059  0.312 -0.346  0.029 -0.039  0.047 -0.326 -1.091 -0.013  0.  0.   ],100,369.89044,9.3599,808.6639,9.3599,1906.3707,2909944.2
,1142.0897,0.04867829,504.33636,4.867829,3398.6223471164703,1.5416845,820.2825,124.16,3.7766353e-05,1.7505299,1804.0375,313,1142.08980049172,336.8498,38.90126,,-1.0,3.9153209,391.5321,0.38901258,57.12556,7689.878,31300,0.4189424,0.0037766353,2304490,[-0.059  0.313 -0.347  0.035 -0.032  0.051 -0.334 -1.089 -0.018  0.  0.   ],100,321.80722,9.359941,2869.645,9.359941,2125.8447,2908783400.0
,1129.9728,0.02426087,511.20654,2.426087,3407.2169377803802,3.4086568,816.9242,122.76,0.00023011121,15.812473,1749.506,314,1129.972911518207,360.2674,12.914684,,-1.0,1.2968755,129.68755,0.12914686,6.3241215,2988.797,31400,0.4189424,0.023011122,2316766,[-0.063  0.319 -0.35   0.035 -0.033  0.04  -0.324 -1.088 -0.015  0.  0.   ],100,313.0487,9.359677,1432.7354,9.359677,2062.5547,158366270.0
,1153.2922,0.010145021,415.28296,1.0145022,3416.172112941742,96.802475,791.97296,125.04,0.0056150607,97.108406,2098.7117,315,1153.2921919202752,377.06006,0.18438171,,-1.0,0.01636117,1.636117,0.0018438168,1.0297769,1185.2671,31500,0.4189424,0.5615061,2329270,[-0.046  0.317 -0.351  0.036 -0.032  0.024 -0.321 -1.092 -0.011  0.  0.   ],100,361.31918,9.359876,436.35065,9.359876,2460.0308,344155.88
,1071.914,0.01134405,519.33466,1.134405,3424.3457679748535,70.77186,703.1809,116.47,0.0027601565,86.79514,1473.198,316,1071.9139269540758,334.33795,0.7290183,,-1.0,0.06351275,6.351275,0.007290183,1.1521382,1220.6326,31600,0.4189424,0.27601567,2340917,[-0.048  0.317 -0.351  0.034 -0.033  0.027 -0.321 -1.094 -0.01   0.  0.   ],100,368.73297,9.359976,627.5067,9.359976,1841.931,735597.9
