J_sample_variance,MaxIW,EpRewMean,OptimizationReturnMean,InitialReturnMax,ESSRenyi,MeanEntropy,MaxIWNorm,ESSClassic,InitialBound,EpThisIter,MeanIWNorm,LearnableVariance,StdIWNorm,InitialReturnMin,Iteration,TimestepsSoFar,ReturnStepMaxmin,MinIW,EpLenMean,MinIWNorm,MeanIW,Bound,InitialReturnStd,InitialReturnMean,EmpiricalD2,ReturnMeanIW,OptimizationReturnMax,Weights,OptimizationReturnMin,ReturnStepMax,StdIW,VarianceInit,EpisodesSoFar,TimeElapsed
144084.8,1.4746184,637.9418615136705,388.92764,1499.7744,97.843445,0.4189424,0.014746184,98.06872,188.00952,100,0.010302083,,0.0014457096,249.01422,124,484456,9.359976,0.5578319,68.84,0.0055783186,1.0302082,201.1193,267.69626,637.9419,1.0220408,655.98303,1250.7603,[-0.115  0.162 -0.132  0.003  0.004  0.076 -0.114 -0.588  0.004  0.  0.   ],,9.359976,0.14457096,-1.0,12400,1922.2710871696472
230969.23,2.4309123,648.6325267714254,379.71057,1311.3722,91.970055,0.4189424,0.024309123,89.50653,255.22095,100,0.010508459,,0.0035980814,268.92194,125,491456,9.359856,0.41638726,70.0,0.0041638725,1.0508459,304.70728,245.61942,648.63257,1.0873104,714.934,1042.4502,[-0.112  0.16  -0.133  0.001  0.001  0.071 -0.119 -0.589  0.004  0.  0.   ],,9.359856,0.35980812,-1.0,12500,1951.3363568782806
2613316.2,15.621954,717.5769882055134,441.77094,1915.6174,59.11101,0.4189424,0.15621954,36.565758,142.89178,100,0.012400651,,0.016333116,275.80603,126,499204,9.359926,0.1528124,77.48,0.001528124,1.240065,253.75385,284.1668,717.57697,1.6917322,1001.2274,1639.8114,[-0.114  0.161 -0.138  0.003  0.003  0.069 -0.128 -0.609  0.004  0.  0.   ],,9.359926,1.6333117,-1.0,12600,1988.186782836914
241600.47,2.2350538,687.5646035187966,383.43,1285.8549,90.53534,0.4189424,0.022350537,90.87597,301.80814,100,0.010373618,,0.0032869943,304.1346,127,506622,9.359914,0.2739116,74.18,0.0027391159,1.0373617,343.06314,239.03616,687.56464,1.1045411,748.4822,981.7202,[-0.109  0.163 -0.145  0.001 -0.002  0.052 -0.142 -0.623  0.004  0.  0.   ],,9.359914,0.32869944,-1.0,12700,2022.683129310608
147237.7,1.5529037,706.8435981955383,458.36658,1320.677,98.45952,0.4189424,0.0155290365,98.55939,310.64056,100,0.010109794,,0.0012222645,248.47702,128,514257,9.359987,0.62353104,76.35,0.0062353103,1.0109794,319.9347,258.57376,706.84357,1.0156459,719.2252,1072.2,[-0.118  0.166 -0.148 -0.001 -0.005  0.055 -0.151 -0.635  0.004  0.  0.   ],,9.359987,0.12222646,-1.0,12800,2059.0486805438995
630719800.0,390.38113,670.3458320382273,394.58762,1303.928,2.450622,0.4189424,3.9038112,1.6354829,279.1675,100,0.05007085,,0.3883123,275.7582,129,521494,9.359846,0.013393836,72.37,0.00013393836,5.007085,1822.9338,252.36072,670.3459,40.805965,4321.7637,1028.1698,[-0.113  0.164 -0.149 -0.001 -0.005  0.051 -0.154 -0.639  0.004  0.  0.   ],,9.359846,38.83123,-1.0,12900,2094.540328025818
188444.25,2.1475701,726.8095478679343,459.4651,1225.159,90.86312,0.4189424,0.0214757,93.10391,359.2618,100,0.010591148,,0.0028824431,267.34448,130,529346,9.359922,0.49574578,78.52,0.0049574575,1.0591148,398.97952,241.24045,726.8095,1.1005565,784.56433,957.8146,[-0.131  0.16  -0.147  0.013  0.013  0.074 -0.171 -0.654  0.004  0.  0.   ],,9.359922,0.2882443,-1.0,13000,2124.964655160904
10416363.0,31.882998,710.1329100590789,351.24484,1617.4795,36.767963,0.4189424,0.31882995,15.475511,224.88913,100,0.014263145,,0.033333737,358.88806,131,537016,9.359757,0.09224746,76.7,0.00092247454,1.4263146,482.27222,245.34914,710.1329,2.719759,1282.5214,1258.5914,[-0.134  0.159 -0.149  0.009  0.009  0.071 -0.177 -0.654  0.004  0.  0.   ],,9.359757,3.3333743,-1.0,13100,2153.168829679489
23308020.0,57.355717,777.3691535702029,474.62918,1446.2263,42.6734,0.4189424,0.57355714,6.3063836,343.50128,100,0.014640835,,0.056432683,302.73996,132,545411,9.359969,0.046729695,83.95,0.00046729695,1.4640837,674.02826,287.40057,777.3692,2.3433802,1338.1976,1143.4863,[-1.278e-01  1.608e-01 -1.503e-01 -4.116e-04 -4.090e-04  7.852e-02 -1.674e-01 -6.760e-01  3.569e-03  0.000e+00  0.000e+00],,9.359969,5.643268,-1.0,13200,2184.230565547943
277460.6,3.2923179,761.2013689388361,455.92926,1493.6973,93.717415,0.4189424,0.032923177,90.76367,313.09213,100,0.010320666,,0.003292314,305.2721,133,553637,9.35988,0.59849757,82.26,0.0059849755,1.0320665,344.96582,291.95737,761.2014,1.0670376,807.85144,1188.4252,[-0.115  0.166 -0.156 -0.003 -0.004  0.076 -0.162 -0.694  0.004  0.  0.   ],,9.35988,0.32923147,-1.0,13300,2214.4111177921295
1454419.1,13.7196,756.6153495590999,424.35974,1407.0176,52.29616,0.4189424,0.13719599,37.548138,334.5101,100,0.011985403,,0.015457209,332.2556,134,561807,9.35993,0.035465993,81.7,0.00035465992,1.1985402,398.11346,261.635,756.6153,1.9121863,981.80835,1074.762,[-1.228e-01  1.696e-01 -1.584e-01 -3.895e-03 -4.271e-03  7.894e-02 -1.612e-01 -6.988e-01 -5.925e-04  0.000e+00  0.000e+00],,9.35993,1.5457209,-1.0,13400,2245.2767741680145
426109.53,5.393991,746.6095804548136,442.3913,1455.5967,80.90933,0.4189424,0.05393991,75.71426,309.93057,100,0.011520468,,0.006524647,304.21826,135,569868,9.359993,0.23327455,80.61,0.0023327454,1.1520468,369.6328,267.69424,746.6096,1.2359514,855.10345,1151.3784,[-0.118  0.169 -0.162 -0.002 -0.003  0.07  -0.157 -0.714  0.003  0.  0.   ],,9.359993,0.6524648,-1.0,13500,2276.309582710266
225122.16,2.207417,790.9112805213085,542.4543,1725.3309,93.9159,0.4189424,0.02207417,93.36635,273.31207,100,0.010267656,,0.0027368555,248.45697,136,578410,9.359958,0.45956275,85.42,0.0045956275,1.0267655,294.3907,304.11313,790.91125,1.0647824,828.49255,1476.874,[-1.044e-01  1.621e-01 -1.601e-01  1.299e-03  6.666e-04  6.126e-02 -1.541e-01 -7.143e-01  3.767e-03  0.000e+00  0.000e+00],,9.359958,0.27368557,-1.0,13600,2312.0376806259155
280088.38,2.5634267,792.5668684476318,515.70087,1656.7661,90.187004,0.4189424,0.025634266,89.254684,295.53702,100,0.010744779,,0.003728134,276.86603,137,586974,9.359898,0.4507854,85.64,0.004507854,1.074478,341.43146,280.81674,792.5669,1.1088072,864.8034,1379.9001,[-1.085e-01  1.637e-01 -1.617e-01  6.453e-05 -5.443e-04  6.325e-02 -1.590e-01 -7.149e-01  3.767e-03  0.000e+00  0.000e+00],,9.359898,0.3728134,-1.0,13700,2343.6145157814026
195294.97,1.800918,740.0887284638364,455.46613,1435.251,94.77636,0.4189424,0.01800918,94.37524,309.5135,100,0.010323159,,0.0025201992,284.6226,138,594972,9.359981,0.5326827,79.98,0.005326827,1.0323159,324.0112,272.08987,740.08875,1.0551155,766.293,1150.6284,[-1.006e-01  1.616e-01 -1.635e-01 -8.860e-08 -1.802e-03  5.719e-02 -1.619e-01 -7.232e-01  3.767e-03  0.000e+00  0.000e+00],,9.359981,0.2520199,-1.0,13800,2376.9031360149384
353111.97,5.178057,721.8038815376797,424.86063,1523.9309,88.74257,0.4189424,0.05178057,78.93935,264.62457,100,0.010783501,,0.0055699213,296.94327,139,602770,9.359822,0.4293669,77.98,0.0042936685,1.0783502,324.73532,264.1593,721.80383,1.1268549,810.04675,1226.9877,[-0.099  0.157 -0.163  0.003  0.003  0.056 -0.161 -0.725  0.004  0.  0.   ],,9.359822,0.5569922,-1.0,13900,2407.4428899288177
453181.66,6.6502485,790.8711058452186,485.25232,1392.5586,80.3701,0.4189424,0.06650248,71.71445,373.10355,100,0.011004313,,0.006911016,305.6188,140,611316,9.359967,0.24145302,85.46,0.0024145301,1.1004314,438.3772,265.04288,790.8711,1.2442437,904.37885,1086.9398,[-0.106  0.16  -0.164  0.004  0.005  0.065 -0.156 -0.735  0.01   0.  0.   ],,9.359967,0.6911017,-1.0,14000,2436.063107252121
476973.84,6.637561,791.1742889795012,476.98727,1681.0588,86.276665,0.4189424,0.066375606,72.30745,286.85663,100,0.010946518,,0.0067743245,314.187,141,619872,9.35993,0.33326143,85.56,0.0033326142,1.0946519,355.6596,304.03748,791.1742,1.1590619,898.6067,1366.8718,[-1.190e-01  1.585e-01 -1.635e-01  6.813e-05  6.051e-04  7.117e-02 -1.612e-01 -7.445e-01  8.980e-03  0.000e+00  0.000e+00],,9.35993,0.6774325,-1.0,14100,2465.4937283992767
337024.25,4.1985126,813.2713578626393,535.66583,1480.6246,93.877205,0.4189424,0.041985124,86.47569,369.08398,100,0.010241296,,0.004050098,277.60553,142,628665,9.359935,0.5046874,87.93,0.0050468743,1.0241296,398.57443,251.75513,813.2713,1.0652213,857.01825,1203.019,[-0.126  0.154 -0.164 -0.002 -0.002  0.075 -0.172 -0.761  0.009  0.  0.   ],,9.359935,0.4050098,-1.0,14200,2497.2862918376923
23125248.0,56.3384,797.1699071728633,538.84955,1462.6287,36.82711,0.4189424,0.563384,8.077562,358.3813,100,0.016600095,,0.05599912,258.32037,143,637277,9.359972,0.061657835,86.12,0.0006165783,1.6600095,786.2766,271.3297,797.1699,2.715391,1509.3319,1204.3083,[-0.129  0.154 -0.163 -0.002 -0.002  0.08  -0.172 -0.762  0.02   0.  0.   ],,9.359972,5.5999117,-1.0,14300,2532.920239686966
1177422.2,7.1186495,883.4570933266434,534.73267,1554.2275,70.007355,0.4189424,0.07118649,56.802223,417.18887,100,0.011866996,,0.01034877,348.72437,144,646831,9.359784,0.15441608,95.54,0.0015441608,1.1866996,557.65466,267.35275,883.45703,1.4284214,1114.9225,1205.5032,[-0.125  0.156 -0.164 -0.002 -0.002  0.09  -0.171 -0.766  0.021  0.  0.   ],,9.359784,1.0348771,-1.0,14400,2569.5568404197693
597992.44,5.559815,836.44214790416,522.41876,1508.8918,80.417595,0.4189424,0.055598147,71.57551,383.7746,100,0.0111108115,,0.0070018056,314.02338,145,655879,9.359941,0.34751958,90.48,0.0034751957,1.1110812,452.84775,294.69055,836.4422,1.2435089,957.6297,1194.8684,[-0.109  0.152 -0.168 -0.002 -0.002  0.074 -0.182 -0.772  0.018  0.  0.   ],,9.359941,0.70018065,-1.0,14500,2600.9947056770325
1034433.2,9.160567,776.539895595974,472.53293,1829.0083,73.04582,0.4189424,0.09160567,53.163696,227.83746,100,0.011963118,,0.011228662,304.00696,146,664280,9.359802,0.16760613,84.01,0.0016760613,1.1963118,322.16473,303.64148,776.5399,1.3690037,964.17096,1525.0013,[-0.102  0.16  -0.173  0.004  0.004  0.072 -0.181 -0.779  0.019  0.  0.   ],,9.359802,1.1228662,-1.0,14600,2629.60484457016
221097.6,1.7412353,842.0163246647343,508.1175,1461.7632,97.733246,0.4189424,0.017412351,97.88523,403.48737,100,0.010370877,,0.0015243661,333.8988,147,673391,9.35989,0.7520162,91.11,0.0075201616,1.0370877,433.01526,280.98483,842.0164,1.0231932,876.6005,1127.8644,[-0.101  0.16  -0.173  0.006  0.007  0.076 -0.185 -0.769  0.025  0.  0.   ],,9.35989,0.15243661,-1.0,14700,2662.0424420833588
2699296.2,16.945705,761.8590237441961,495.18124,1500.0134,47.749725,0.4189424,0.16945705,32.536854,311.85495,100,0.013310129,,0.019165842,266.67776,148,681621,9.359942,0.03972345,82.3,0.0003972345,1.3310131,426.91687,319.12643,761.859,2.0942528,1078.1417,1233.3357,[-0.098  0.165 -0.175  0.006  0.006  0.072 -0.185 -0.763  0.02   0.  0.   ],,9.359942,1.9165843,-1.0,14800,2689.5844922065735
414522.44,4.525259,781.0423968557933,494.58185,1610.0771,84.99258,0.4189424,0.045252588,79.87928,298.01932,100,0.010940755,,0.005491005,286.4606,149,690075,9.359955,0.29410237,84.54,0.0029410236,1.0940756,371.024,297.50397,781.0424,1.1765734,894.959,1323.6166,[-0.095  0.155 -0.172  0.013  0.012  0.073 -0.195 -0.745  0.02   0.  0.   ],,9.359955,0.5491005,-1.0,14900,2717.6325228214264
513761.84,6.7451515,809.1112640397594,532.86835,1405.6378,76.82212,0.4189424,0.067451514,66.93485,387.42,100,0.011924483,,0.008381058,276.24292,150,698849,9.359946,0.24129345,87.74,0.0024129343,1.1924484,519.6476,281.6462,809.11127,1.3017083,1000.76544,1129.3949,[-0.095  0.155 -0.173  0.007  0.006  0.077 -0.195 -0.752  0.019  0.  0.   ],,9.359946,0.83810574,-1.0,15000,2745.4212985038757
227594.39,1.4617372,874.242754101493,541.8064,1803.4482,98.18098,0.4189424,0.014617371,98.48311,333.20825,100,0.010183645,,0.0012638601,332.43634,151,708309,9.359979,0.73169,94.6,0.0073169,1.0183645,346.10962,311.68634,874.2427,1.0185273,892.133,1471.012,[-9.959e-02  1.586e-01 -1.771e-01  1.109e-03  3.334e-04  8.107e-02 -2.062e-01 -7.642e-01  2.011e-02  0.000e+00  0.000e+00],,9.359979,0.12638603,-1.0,15100,2773.566763162613
248268.97,1.8310254,837.5697097388314,542.84064,1721.3962,92.41222,0.4189424,0.018310253,92.687065,321.15088,100,0.01054995,,0.002963375,294.72906,152,717358,9.359849,0.41943237,90.49,0.0041943234,1.0549951,353.05,295.19983,837.56976,1.082108,890.2517,1426.6672,[-9.711e-02  1.563e-01 -1.772e-01  1.337e-03  4.116e-04  7.755e-02 -2.080e-01 -7.652e-01  2.011e-02  0.000e+00  0.000e+00],,9.359849,0.2963375,-1.0,15200,2803.264816045761
269475.88,1.6647512,859.5859051236729,601.8201,1978.2585,95.52392,0.4189424,0.016647512,95.49057,266.1084,100,0.010240756,,0.0022254211,257.76572,153,726658,9.359977,0.422012,93.0,0.00422012,1.0240756,294.14435,323.63013,859.5859,1.0468582,901.3673,1720.4928,[-0.097  0.16  -0.18   0.005  0.005  0.074 -0.211 -0.761  0.019  0.  0.   ],,9.359977,0.22254214,-1.0,15300,2832.6940660476685
20724316.0,46.84822,788.0813027318807,548.52936,1487.9014,47.260406,0.4189424,0.4684822,11.861445,341.7109,100,0.017283438,,0.047113378,239.55194,154,735164,9.359919,0.16946788,85.06,0.0016946788,1.7283436,837.01575,267.4636,788.08124,2.115936,1486.3176,1248.3494,[-0.095  0.164 -0.184  0.001  0.002  0.071 -0.217 -0.766  0.024  0.  0.   ],,9.359919,4.711338,-1.0,15400,2862.4942994117737
834321.0,9.497336,777.8722337394959,520.8219,1516.5537,81.58689,0.4189424,0.09497336,58.58844,322.9061,100,0.011004963,,0.009252168,257.05032,155,743581,9.359915,0.19898193,84.17,0.001989819,1.1004965,399.2107,298.66003,777.8722,1.2256871,902.9071,1259.5034,[-0.112  0.168 -0.184  0.013  0.015  0.075 -0.218 -0.765  0.035  0.  0.   ],,9.359915,0.92521673,-1.0,15500,2902.4971549510956
562521.0,4.2355833,806.2641350987797,558.14606,1618.0305,82.45503,0.4189424,0.04235583,79.01155,320.85498,100,0.011142437,,0.005742819,248.11801,156,752315,9.359846,0.30821568,87.34,0.0030821566,1.1142437,385.42413,313.31076,806.26416,1.2127823,919.9877,1369.9125,[-0.108  0.169 -0.184  0.007  0.009  0.078 -0.215 -0.763  0.035  0.  0.   ],,9.359846,0.5742819,-1.0,15600,2943.11789560318
661621.3,5.995734,785.5789831299612,507.5017,1508.1525,85.89739,0.4189424,0.05995734,76.29736,333.13327,100,0.011127505,,0.006202136,278.07724,157,760807,9.359979,0.39622986,84.92,0.0039622984,1.1127505,419.77914,290.6418,785.5789,1.1641797,907.9552,1230.0752,[-0.108  0.174 -0.187  0.004  0.007  0.084 -0.212 -0.77   0.035  0.  0.   ],,9.359979,0.6202136,-1.0,15700,2974.8598692417145
777020.1,8.143415,848.1897846565556,562.2093,1453.8218,73.11002,0.4189424,0.08143415,61.17676,412.04324,100,0.011543641,,0.009195929,285.98047,158,769990,9.359959,0.17862055,91.83,0.0017862055,1.1543642,522.0233,272.8188,848.18976,1.3678015,1032.11,1167.8413,[-0.095  0.171 -0.188  0.004  0.007  0.072 -0.22  -0.767  0.036  0.  0.   ],,9.359959,0.919593,-1.0,15800,3008.56556391716
212289.6,2.0198002,854.1101058444676,567.89813,1524.6182,97.27552,0.4189424,0.020198,96.568436,396.72467,100,0.010342262,,0.0019495945,286.21198,159,779237,9.36,0.7664465,92.47,0.0076644644,1.0342262,426.18414,287.40002,854.11,1.0280079,889.93054,1238.4062,[-0.098  0.175 -0.191 -0.001  0.001  0.077 -0.212 -0.777  0.035  0.  0.   ],,9.36,0.19495943,-1.0,15900,3044.2452392578125
232288.28,2.0601513,828.3108243432824,542.63574,1624.8984,93.544075,0.4189424,0.020601513,94.02724,340.84128,100,0.010608332,,0.0026736709,285.67505,160,788206,9.359927,0.41709113,89.69,0.0041709114,1.0608333,380.2624,301.87265,828.3108,1.0690148,884.2726,1339.2234,[-0.101  0.173 -0.19  -0.001  0.002  0.079 -0.207 -0.774  0.046  0.  0.   ],,9.359927,0.26736706,-1.0,16000,3080.9191727638245
3306101.8,21.724588,819.3047363342662,525.98596,1583.5186,59.403965,0.4189424,0.21724588,24.427729,344.24915,100,0.012089423,,0.021264013,293.31876,161,797070,9.359967,0.017431388,88.64,0.00017431387,1.2089423,437.088,293.9963,819.30475,1.6833893,1053.4512,1290.1998,[-0.102  0.172 -0.191  0.003  0.006  0.081 -0.212 -0.781  0.044  0.  0.   ],,9.359967,2.1264014,-1.0,16100,3107.9896688461304
6874521.0,24.669233,843.4235177983096,567.9112,1668.404,59.00217,0.4189424,0.24669233,22.051645,342.90228,100,0.013042727,,0.024521744,275.51233,162,806214,9.3599205,0.07269121,91.44,0.00072691205,1.3042727,557.3334,288.45233,843.4235,1.694853,1208.9445,1392.8917,[-0.114  0.178 -0.194  0.005  0.007  0.081 -0.212 -0.792  0.045  0.  0.   ],,9.3599205,2.4521742,-1.0,16200,3135.683431625366
214862.48,1.9057567,821.8808230462331,563.3226,1414.8364,89.95295,0.4189424,0.019057566,91.09468,397.4299,100,0.010656186,,0.0033318072,258.55826,163,815090,9.359872,0.36174053,88.76,0.0036174052,1.0656186,430.0558,282.01816,821.8808,1.1116923,877.5833,1156.2782,[-0.098  0.177 -0.195  0.003  0.006  0.068 -0.212 -0.791  0.049  0.  0.   ],,9.359872,0.33318073,-1.0,16300,3166.559511899948
297338.3,3.298769,833.7729420191858,556.21814,1452.2698,85.388176,0.4189424,0.032987688,87.43075,398.09204,100,0.010940573,,0.0041482276,277.5548,164,824105,9.359943,0.30760792,90.15,0.003076079,1.0940573,461.18976,257.6578,833.7729,1.1711223,932.6767,1174.715,[-1.005e-01  1.785e-01 -1.967e-01 -2.205e-03  3.338e-04  6.743e-02 -2.161e-01 -7.915e-01  4.879e-02  0.000e+00  0.000e+00],,9.359943,0.4148228,-1.0,16400,3202.0279791355133
359920.16,2.3818438,876.3244295893356,525.0526,1682.7603,92.57759,0.4189424,0.023818437,90.97119,371.4963,100,0.010195461,,0.0032119616,351.27182,165,833581,9.359916,0.4234903,94.76,0.0042349026,1.0195462,395.2917,302.4306,876.32446,1.080175,919.9669,1331.4884,[-0.106  0.174 -0.196 -0.004 -0.001  0.067 -0.226 -0.794  0.048  0.  0.   ],,9.359916,0.32119614,-1.0,16500,3239.7844817638397
280302.38,2.717276,859.0507460048667,526.5602,1624.0808,95.217094,0.4189424,0.027172761,93.75987,371.8265,100,0.0102966,,0.0026563306,332.49054,166,842881,9.35998,0.5330482,93.0,0.005330482,1.02966,408.78174,282.53705,859.0507,1.0502316,908.0931,1291.5903,[-0.11   0.178 -0.2   -0.005 -0.002  0.072 -0.231 -0.8    0.045  0.  0.   ],,9.35998,0.26563308,-1.0,16600,3280.8830370903015
399245.12,4.4820766,833.0018730035654,548.90533,1868.9053,79.55311,0.4189424,0.044820767,77.32266,272.33026,100,0.011716367,,0.0063450565,284.09653,167,851897,9.359923,0.290049,90.16,0.0029004898,1.1716367,355.7923,264.20053,833.00195,1.2570219,984.4004,1584.8087,[-0.102  0.18  -0.203 -0.006 -0.002  0.065 -0.237 -0.802  0.045  0.  0.   ],,9.359923,0.6345056,-1.0,16700,3316.388407468796
249817.1,2.6381173,864.3394730562901,505.49475,1424.0583,94.60112,0.4189424,0.026381172,94.41964,437.1219,100,0.010365397,,0.002519916,358.84473,168,861251,9.359936,0.41959918,93.54,0.0041959914,1.0365398,462.92996,261.5204,864.3395,1.0570699,902.16895,1065.2136,[-1.048e-01  1.821e-01 -2.029e-01  7.048e-04  5.282e-03  7.253e-02 -2.299e-01 -8.003e-01  5.333e-02  0.000e+00  0.000e+00],,9.359936,0.25199163,-1.0,16800,3352.902589559555
100421256.0,79.63759,831.0440042077821,515.7576,1665.5393,20.439425,0.4189424,0.7963759,4.927995,331.38223,100,0.018010795,,0.079108685,315.28638,169,870236,9.359961,0.02442607,89.85,0.00024426068,1.8010799,973.0703,305.79153,831.0439,4.8925056,2078.2727,1350.2529,[-1.057e-01  1.785e-01 -2.020e-01 -2.475e-05  4.029e-03  6.959e-02 -2.323e-01 -8.025e-01  5.860e-02  0.000e+00  0.000e+00],,9.359961,7.910868,-1.0,16900,3389.461161375046
3502674.0,18.285177,847.7448240227521,562.5151,1975.4922,66.29475,0.4189424,0.18285176,29.53428,255.0971,100,0.011557636,,0.017852329,285.2297,170,879411,9.3599415,0.053987794,91.75,0.0005398779,1.1557639,324.49298,349.88647,847.74475,1.5084152,1052.3683,1690.2625,[-0.107  0.195 -0.211 -0.009 -0.005  0.074 -0.217 -0.826  0.074  0.  0.   ],,9.3599415,1.7852329,-1.0,17000,3424.4283607006073
927130.1,11.477413,876.8386827486105,544.3234,1626.1099,68.530815,0.4189424,0.11477413,52.894653,389.0057,100,0.01238951,,0.011691858,332.51523,171,888905,9.359834,0.30193904,94.94,0.0030193904,1.2389512,515.8431,295.7198,876.8387,1.4591975,1105.1318,1293.5946,[-0.1    0.195 -0.211 -0.006 -0.002  0.074 -0.215 -0.837  0.077  0.  0.   ],,9.359834,1.1691858,-1.0,17100,3462.3556225299835
1301129.9,9.504941,886.7080840210728,620.2336,1651.9004,72.46165,0.4189424,0.09504941,58.16073,391.13803,100,0.011726296,,0.00994576,266.47455,172,898511,9.359937,0.14482649,96.06,0.0014482648,1.1726296,500.87988,333.00403,886.7081,1.3800404,1083.0515,1385.4258,[-0.098  0.193 -0.211  0.002  0.008  0.077 -0.215 -0.843  0.082  0.  0.   ],,9.359937,0.99457604,-1.0,17200,3498.897688150406
231010.08,1.601465,874.7149014986488,550.23303,1770.7455,96.65119,0.4189424,0.016014649,96.41512,343.4912,100,0.010346928,,0.001995154,324.48187,173,907975,9.359993,0.6045624,94.64,0.0060456237,1.0346929,373.57025,292.04407,874.7149,1.0346484,913.9186,1446.2637,[-9.661e-02  1.950e-01 -2.119e-01  8.115e-04  6.717e-03  8.214e-02 -2.086e-01 -8.496e-01  7.846e-02  0.000e+00  0.000e+00],,9.359993,0.19951542,-1.0,17300,3533.5112793445587
282204.97,1.6146915,907.6036280526297,573.30835,1641.2566,96.725136,0.4189424,0.016146915,97.67092,415.22668,100,0.010324769,,0.0015943698,334.29526,174,917809,9.359817,0.614648,98.34,0.00614648,1.0324769,454.23297,340.50467,907.6035,1.0338575,954.87585,1306.9613,[-9.619e-02  1.897e-01 -2.124e-01  5.419e-05  5.715e-03  8.255e-02 -2.141e-01 -8.605e-01  7.882e-02  0.000e+00  0.000e+00],,9.359817,0.15943699,-1.0,17400,3569.6918704509735
1033585.44,11.844395,864.4215748796182,549.90784,1589.1333,66.30029,0.4189424,0.11844394,46.895725,387.6816,100,0.012047714,,0.012820435,314.5138,175,927172,9.359893,0.10745902,93.63,0.0010745903,1.2047714,491.92053,308.6288,864.4216,1.508289,1077.4164,1274.6195,[-0.091  0.191 -0.215 -0.001  0.004  0.077 -0.219 -0.862  0.082  0.  0.   ],,9.359893,1.2820436,-1.0,17500,3602.143384218216
286772.47,2.5281453,901.8345503323106,598.9978,1517.0913,92.00984,0.4189424,0.025281452,90.39856,446.70715,100,0.010414827,,0.0033942135,302.8368,176,936941,9.359986,0.2922309,97.69,0.0029223089,1.0414828,480.6639,293.637,901.83453,1.0868403,955.14166,1214.2545,[-0.091  0.197 -0.218 -0.002  0.002  0.068 -0.218 -0.857  0.083  0.  0.   ],,9.359986,0.33942136,-1.0,17600,3634.811023712158
603446.2,6.2937365,859.1058759487127,555.2667,1630.01,80.106,0.4189424,0.062937364,72.00189,370.10287,100,0.010921922,,0.0068106945,303.83917,177,946225,9.359949,0.11299881,92.84,0.0011299881,1.0921922,410.27496,297.3085,859.10596,1.2483459,956.6351,1326.1709,[-9.131e-02  1.937e-01 -2.171e-01  1.707e-04  5.270e-03  6.785e-02 -2.165e-01 -8.645e-01  8.337e-02  0.000e+00  0.000e+00],,9.359949,0.68106943,-1.0,17700,3663.8874866962433
257166.78,2.4086027,891.1495680881359,597.643,1644.8638,91.822845,0.4189424,0.024086026,93.1238,397.69043,100,0.010768438,,0.0029261464,293.50656,178,955876,9.359947,0.5295342,96.51,0.0052953423,1.0768437,444.06262,312.4844,891.14954,1.0890536,959.0254,1351.3572,[-0.098  0.191 -0.218  0.001  0.008  0.067 -0.216 -0.87   0.089  0.  0.   ],,9.359947,0.29261467,-1.0,17800,3693.439573287964
323792.03,2.4227998,918.5087588839216,587.62537,2279.2603,94.86534,0.4189424,0.024227997,93.54437,234.73077,100,0.010311321,,0.002708785,330.88336,179,965800,9.359991,0.5732921,99.24,0.0057329205,1.0311321,271.90112,324.08978,918.5087,1.0541258,973.9403,1948.377,[-0.095  0.188 -0.22   0.005  0.012  0.062 -0.222 -0.878  0.085  0.  0.   ],,9.359991,0.2708785,-1.0,17900,3724.545970439911
958336.25,7.1150684,923.6448468612954,610.44556,1874.7045,77.700264,0.4189424,0.07115068,62.522346,361.23346,100,0.010777012,,0.008343861,313.19928,180,975795,9.359907,0.20935552,99.95,0.0020935552,1.0777013,429.39307,306.67487,923.64484,1.286997,1067.4255,1561.5051,[-0.09   0.187 -0.222  0.003  0.01   0.056 -0.229 -0.885  0.085  0.  0.   ],,9.359907,0.83438617,-1.0,18000,3757.768654346466
286099.38,1.7624032,931.6986554531302,581.54926,1901.0564,96.03556,0.4189424,0.017624032,96.00218,361.38177,100,0.010262788,,0.0020942874,350.14944,181,985886,9.359947,0.5912969,100.91,0.005912969,1.0262789,394.02643,291.4447,931.6987,1.041281,975.9959,1550.907,[-0.098  0.19  -0.225  0.002  0.008  0.062 -0.238 -0.891  0.081  0.  0.   ],,9.359947,0.20942874,-1.0,18100,3789.48833155632
233038.0,2.0095055,921.8185442236917,607.0746,1654.3972,93.53382,0.4189424,0.020095054,94.11485,425.49936,100,0.01038937,,0.0025980033,314.74396,182,995855,9.359836,0.45535475,99.69,0.0045535476,1.0389371,446.555,294.49216,921.8186,1.069132,959.7432,1339.6533,[-1.025e-01  1.899e-01 -2.252e-01 -1.644e-04  6.259e-03  6.427e-02 -2.379e-01 -8.963e-01  8.124e-02  0.000e+00  0.000e+00],,9.359836,0.25980034,-1.0,18200,3818.9217104911804
227386060.0,130.76729,893.22503688702,608.3404,1711.6453,20.087887,0.4189424,1.3076729,3.187829,379.73145,100,0.02350291,,0.12952067,284.88467,183,1005517,9.359881,0.03246003,96.62,0.0003246003,2.350291,1652.7175,310.74173,893.225,4.9781246,2798.4094,1426.7606,[-0.105  0.189 -0.226  0.003  0.01   0.064 -0.238 -0.892  0.081  0.  0.   ],,9.359881,12.952065,-1.0,18300,3847.6087069511414
