MinIW,ReturnStepMax,MeanIW,InitialReturnMean,LearnableVariance,VarianceInitializer,InitialBound,MinTargetPdf,Weights,MeanEntropy,MeanD2-0,ESSRenyiArithmetic,StdIW,EmpiricalD2Harmonic,EpRewMean,TimeElapsed,Epsilon,EpThisIter,TimestepsSoFar,OptimizationReturnMax,InitialReturnMax,ReturnStepMaxmin,MaxIW,Inner Iteration,WReturnMean,InitialReturnMin,ESSRenyiHarmonic,ReturnMeanIW,OptimizationReturnMin,EmpiricalD2Arithmetic,DivergenceHarmonic,InitialReturnStd,EpLenMean,Penalization,StdWReturnMean,Iteration,MinBehavPdf,Bound,OptimizationReturnMean,EpisodesSoFar
0.0749408,9.359969,19.933838,981.98706,,-1.0,-1108786.0,-88.78368,[-0.149  0.126 -0.261  0.005 -0.001  0.117 -0.302 -1.022  0.067  0.  0.   ],0.4189424,1.0,100.0,94.204865,1.0,981.9869887508212,3274.858448266983,2.0,100,926001,1504.3954,1779.8229,9.359969,680.9254,1,1076948.6,275.42752,100.0,25578646.0,,1.0,11857851000.0,335.63394,106.43,True,,130,-88.78368,-3492460000.0,706.5595,13000
0.11110994,9.359959,6.884411,935.4147,,-1.0,-969086.75,-76.17055,[-1.393e-01  1.260e-01 -2.615e-01  7.394e-03  6.078e-04  1.264e-01 -3.084e-01 -1.021e+00  6.502e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,24.434174,1.0,935.4147547592738,3310.5129051208496,2.0,100,936153,1090.5361,1496.4181,9.359959,182.23265,1,946581.2,405.8819,100.0,8582623.0,,1.0,133012520.0,267.5453,101.52,True,,131,-76.17055,-268140700.0,529.53284,13100
0.16327791,9.359922,25.939478,979.2796,,-1.0,-1081679.4,-82.127174,[-0.136  0.123 -0.262 -0.006 -0.014  0.113 -0.313 -1.015  0.082  0.  0.   ],0.4189424,1.0,100.0,109.054054,1.0,979.2796110152539,3342.803295135498,2.0,100,946763,1138.1179,1518.5743,9.359922,879.68506,1,1058502.4,380.45636,100.0,32730086.0,,1.0,341402980000.0,315.4581,106.1,True,,132,-82.127174,-13574897000.0,598.82324,13200
0.024074903,9.359944,99.02547,952.6636,,-1.0,-1080613.8,-97.86058,[-0.123  0.122 -0.263  0.011  0.005  0.115 -0.32  -1.019  0.088  0.  0.   ],0.4189424,1.0,100.0,625.22644,1.0,952.6635451238465,3375.081169128418,2.0,100,957106,1986.9292,2308.485,9.359944,4771.96,1,1027054.06,321.55585,100.0,132117144.0,,1.0,281813580000.0,345.66776,103.43,True,,133,-97.86058,-28564777000.0,631.10767,13300
0.09004069,9.359909,3.536095,857.4746,,-1.0,-860722.6,-86.647934,[-0.112  0.123 -0.264  0.009  0.003  0.125 -0.32  -1.019  0.088  0.  0.   ],0.4189424,1.0,100.0,7.418345,1.0,857.474563919531,3404.1110219955444,2.0,100,966398,1447.3381,1731.8877,9.359909,58.825615,1,830577.0,284.5495,100.0,4039774.0,,1.0,928086500000.0,308.7303,92.92,True,,134,-86.647934,-29045340000.0,572.92505,13400
0.016576115,9.359911,26.393562,953.72455,,-1.0,-1037201.8,-87.72044,[-0.123  0.122 -0.264  0.011  0.005  0.115 -0.322 -1.018  0.09   0.  0.   ],0.4189424,1.0,100.0,147.95837,1.0,953.7244980801482,3436.3636219501495,2.0,100,976735,1412.2622,1800.332,9.359911,1292.3074,1,1004626.44,388.0699,100.0,32734162.0,,1.0,8349823000.0,308.27924,103.37,True,,135,-87.72044,-3009374000.0,565.65466,13500
0.22257759,9.35992,10.758343,989.6765,,-1.0,-1079952.0,-75.76074,[-0.135  0.123 -0.264  0.009  0.003  0.107 -0.323 -1.014  0.092  0.  0.   ],0.4189424,1.0,100.0,49.48698,1.0,989.6765168766875,3469.636548757553,2.0,100,987471,1226.4725,1567.3164,9.35992,477.31412,1,1055263.4,340.84384,100.0,15044071.0,,1.0,172841700.0,275.3249,107.36,True,,136,-75.76074,-339622800.0,648.83264,13600
0.17080463,9.359959,3.0969458,992.6875,,-1.0,-1089157.1,-84.74884,[-0.149  0.125 -0.265  0.009  0.002  0.102 -0.318 -1.017  0.096  0.  0.   ],0.4189424,1.0,100.0,5.516015,1.0,992.6874501028753,3502.7815339565277,2.0,100,998210,1382.2461,1733.5398,9.359959,38.142998,1,1058954.0,351.2937,100.0,4478028.0,,1.0,90474780.0,271.15607,107.39,True,,137,-84.74884,-291763600.0,641.39374,13700
0.029721504,9.359894,9.640059,997.7541,,-1.0,-1071735.1,-79.79254,[-0.161  0.125 -0.265  0.004 -0.002  0.095 -0.318 -1.017  0.096  0.  0.   ],0.4189424,1.0,100.0,26.077742,1.0,997.7540174281654,3538.416933298111,2.0,100,1009004,1240.8864,1581.4851,9.359894,181.67043,1,1046598.06,340.59875,100.0,13371747.0,,1.0,16964443000.0,226.02002,107.94,True,,138,-79.79254,-3287400000.0,657.1552,13800
0.09138259,9.359952,54.951607,1022.5962,,-1.0,-1170975.0,-88.31636,[-0.152  0.127 -0.266  0.003 -0.004  0.107 -0.321 -1.017  0.094  0.  0.   ],0.4189424,1.0,100.0,372.90915,1.0,1022.5961445186667,3574.576003551483,2.0,100,1020079,1556.206,1831.3215,9.359952,3586.68,1,1137268.5,275.11548,100.0,79079930.0,,1.0,63750668.0,302.59808,110.75,True,,139,-88.31636,-348204900.0,747.4807,13900
0.07492479,9.359841,14.601633,1006.89703,,-1.0,-1096417.8,-78.10993,[-0.157  0.128 -0.268  0.003 -0.004  0.093 -0.325 -1.019  0.093  0.  0.   ],0.4189424,1.0,100.0,57.752644,1.0,1006.8969919899093,3606.0420739650726,2.0,100,1030986,1412.13,1820.292,9.359841,505.62714,1,1063116.0,408.162,100.0,16197431.0,,1.0,1970496900.0,221.97871,109.07,True,,140,-78.10993,-1494462700.0,598.735,14000
0.017107582,9.359931,2818265.0,976.55945,,-1.0,-1090226.1,-99.11153,[-0.153  0.13  -0.269  0.004 -0.003  0.108 -0.328 -1.019  0.093  0.  0.   ],0.4189424,1.0,100.0,27384646.0,1.0,976.5594926359846,3643.578581094742,2.0,100,1041557,1585.9778,1861.3132,9.359931,275218240.0,1,1055406.5,275.3354,100.0,4035199600000.0,,1.0,3.1488333e+23,318.96417,105.71,True,,141,-99.11153,-1.9542758e+16,701.22406,14100
0.06570352,9.359985,6.78216,987.31976,,-1.0,-1069137.4,-82.44017,[-1.604e-01  1.327e-01 -2.692e-01  6.620e-03 -4.539e-04  8.943e-02 -3.074e-01 -1.032e+00  9.465e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,23.011152,1.0,987.3196726456642,3686.942113876343,2.0,100,1052223,1342.9983,1665.761,9.359985,167.10364,1,1041249.8,322.76263,100.0,7515213.0,,1.0,730253900.0,257.77838,106.66,True,,142,-82.44017,-761121860.0,664.557,14200
0.16844675,9.359824,6.1435,988.1044,,-1.0,-1062722.5,-70.69534,[-0.147  0.133 -0.27   0.005 -0.002  0.097 -0.31  -1.033  0.095  0.  0.   ],0.4189424,1.0,100.0,19.73798,1.0,988.1044203340524,3729.902174472809,2.0,100,1062928,1249.2285,1533.5612,9.359824,163.52936,1,1039085.75,284.33264,100.0,8186345.0,,1.0,38140342000.0,250.47046,107.05,True,,143,-70.69534,-4624304000.0,703.7717,14300
0.062213007,9.359888,10.222444,1017.2665,,-1.0,-1153363.1,-97.65936,[-1.578e-01  1.318e-01 -2.700e-01  6.394e-03 -7.290e-04  8.760e-02 -3.145e-01 -1.030e+00  9.713e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,40.126305,1.0,1017.266396357955,3783.170916080475,2.0,100,1073939,2004.8737,2298.3354,9.359888,279.72852,1,1100273.4,293.4618,100.0,11443130.0,,1.0,180377520.0,255.8174,110.11,True,,144,-97.65936,-724461100.0,723.8046,14400
0.008089284,9.359888,8795.472,1031.3009,,-1.0,-1159566.0,-78.12381,[-0.144  0.132 -0.271  0.009  0.002  0.093 -0.314 -1.03   0.097  0.  0.   ],0.4189424,1.0,100.0,60493.574,1.0,1031.3009457014668,3831.4487578868866,2.0,100,1085100,1315.4204,1657.4873,9.359888,542056.2,1,1131954.9,342.06683,100.0,9527562000.0,,1.0,2.0779142e+16,261.48267,111.61,True,,145,-78.12381,-3989652000000.0,689.2341,14500
0.11872887,9.359966,6566.3726,919.0901,,-1.0,-928017.6,-85.44879,[-0.157  0.139 -0.278 -0.026 -0.034  0.098 -0.347 -1.02   0.097  0.  0.   ],0.4189424,1.0,100.0,49557.027,1.0,919.0900914971281,3877.6725635528564,2.0,100,1095080,1399.6069,1694.23,9.359966,490847.8,1,899168.75,294.62305,100.0,8634954000.0,,1.0,8.8979554e+21,233.32855,99.8,True,,146,-85.44879,-2721282400000000.0,624.46704,14600
0.11908449,9.359963,1143.8284,994.3762,,-1.0,-1066280.0,-75.67614,[-0.17   0.14  -0.281 -0.016 -0.024  0.084 -0.353 -1.029  0.081  0.  0.   ],0.4189424,1.0,100.0,9465.824,1.0,994.3762476786593,3926.9020986557007,2.0,100,1105831,1325.1726,1629.99,9.359963,94272.89,1,1039577.3,304.81738,100.0,1748682200.0,,1.0,8.2737315e+18,225.37355,107.51,True,,147,-75.67614,-76809120000000.0,689.55884,14700
0.030031957,9.359798,52.46683,942.02893,,-1.0,-964632.25,-72.5388,[-0.176  0.143 -0.281 -0.015 -0.024  0.069 -0.329 -1.041  0.08   0.  0.   ],0.4189424,1.0,100.0,153.20473,1.0,942.0288606933218,3962.2162590026855,2.0,100,1116000,1193.9485,1527.8405,9.359798,1036.3087,1,941171.56,333.89197,100.0,50796344.0,,1.0,1.371225e+26,231.84744,101.69,True,,148,-72.5388,-2.7472157e+17,608.1369,14800
0.08508637,9.359968,6.673298,1023.5271,,-1.0,-1148628.4,-74.53317,[-0.161  0.145 -0.282 -0.008 -0.016  0.093 -0.326 -1.049  0.08   0.  0.   ],0.4189424,1.0,100.0,20.035759,1.0,1023.5271907760025,3998.0060641765594,2.0,100,1127077,1485.2924,1788.7155,9.359968,166.07796,1,1116472.0,303.4231,100.0,7811698.0,,1.0,12101812000000.0,262.4196,110.77,True,,149,-74.53317,-111871760000.0,720.10406,14900
0.16764544,9.359886,34345.29,999.8387,,-1.0,-1095507.5,-76.240685,[-0.171  0.143 -0.282 -0.003 -0.011  0.099 -0.351 -1.036  0.086  0.  0.   ],0.4189424,1.0,100.0,215794.56,1.0,999.8386855504556,4033.760721683502,2.0,100,1137898,1231.8884,1592.2745,9.359886,2100131.2,1,1070026.2,360.38608,100.0,48349650000.0,,1.0,2.0605224e+27,265.2337,108.21,True,,150,-76.240685,-1.1566633e+18,639.4526,15000
0.1705234,9.359932,5887.359,1018.50903,,-1.0,-1119008.0,-79.32881,[-0.157  0.148 -0.292 -0.005 -0.014  0.078 -0.329 -1.088  0.086  0.  0.   ],0.4189424,1.0,100.0,38024.336,1.0,1018.5089950464062,4065.0960907936096,2.0,100,1148889,1158.4236,1667.3947,9.359932,317905.66,1,1091065.8,508.97104,100.0,4776070700.0,,1.0,2.4263793e+30,231.74382,109.91,True,,151,-79.32881,-4.3524977e+19,509.53796,15100
0.02543185,9.359732,21551.445,1038.0203,,-1.0,-1187931.2,-89.57912,[-0.139  0.148 -0.293  0.001 -0.008  0.098 -0.338 -1.079  0.086  0.  0.   ],0.4189424,1.0,100.0,213006.9,1.0,1038.0201364449035,4097.636525630951,2.0,100,1160141,1426.5831,1759.4348,9.359732,2140931.8,1,1156819.0,332.85168,100.0,48789870000.0,,1.0,1.5437519e+28,281.66168,112.52,True,,152,-89.57912,-3.8656053e+18,705.1685,15200
0.018278368,9.359943,9.355081,994.51984,,-1.0,-1113941.1,-77.87789,[-0.115  0.15  -0.296  0.001 -0.008  0.099 -0.329 -1.095  0.08   0.  0.   ],0.4189424,1.0,100.0,32.080563,1.0,994.5197578372104,4130.255083084106,2.0,100,1170913,1375.4152,1726.6177,9.359943,304.20822,1,1083978.8,351.20255,100.0,13935212.0,,1.0,13704904000000.0,308.07333,107.72,True,,153,-77.87789,-110934680000.0,643.3172,15300
0.03484034,9.359982,245.3007,994.27435,,-1.0,-1081987.9,-79.52489,[-0.131  0.152 -0.296 -0.012 -0.021  0.106 -0.34  -1.084  0.084  0.  0.   ],0.4189424,1.0,100.0,827.08276,1.0,994.2744400791411,4163.3949246406555,2.0,100,1181686,1242.274,1564.5543,9.359982,7367.6484,1,1057386.1,322.2803,100.0,301852860.0,,1.0,2.2991793e+18,262.3062,107.73,True,,154,-79.52489,-37303846000000.0,671.9941,15400
0.030878844,9.359961,30.834936,966.46594,,-1.0,-1041718.25,-86.60244,[-0.147  0.156 -0.299  0.027  0.019  0.115 -0.352 -1.07   0.088  0.  0.   ],0.4189424,1.0,100.0,235.73378,1.0,966.4659476334303,4198.45916390419,2.0,100,1192165,1523.2112,1903.8489,9.359961,2361.2283,1,1005289.06,380.6377,100.0,50110308.0,,1.0,10140448000.0,266.89465,104.79,True,,155,-86.60244,-3718503400.0,585.82825,15500
0.047283687,9.359789,13.04809,1031.4705,,-1.0,-1175736.5,-98.65321,[-0.156  0.156 -0.299  0.023  0.015  0.104 -0.348 -1.071  0.089  0.  0.   ],0.4189424,1.0,100.0,47.79581,1.0,1031.4704052827706,4237.528877258301,2.0,100,1203340,1601.1998,1905.7389,9.359789,417.27792,1,1139235.0,304.53903,100.0,15523089.0,,1.0,3074477800.0,274.41553,111.75,True,,156,-98.65321,-2039450400.0,726.93134,15600
0.064958364,9.359979,41203104.0,1094.0441,,-1.0,-1313698.9,-83.66613,[-0.152  0.156 -0.3    0.003 -0.005  0.112 -0.359 -1.068  0.089  0.  0.   ],0.4189424,1.0,100.0,383354900.0,1.0,1094.0441259225988,4273.4793927669525,2.0,100,1215213,1523.7224,1844.3081,9.359979,3852922400.0,1,1279512.6,320.58563,100.0,56459480000000.0,,1.0,1.102839e+35,287.36743,118.73,True,,157,-83.66613,-1.1352862e+22,773.4585,15700
0.08580803,9.359847,345.85016,1021.6383,,-1.0,-1148049.1,-76.99893,[-0.177  0.158 -0.301  0.001 -0.008  0.101 -0.351 -1.08   0.086  0.  0.   ],0.4189424,1.0,100.0,1204.6759,1.0,1021.6383361434625,4310.9222910404205,2.0,100,1226258,1427.6873,1776.8046,9.359847,10688.994,1,1116319.6,349.11737,100.0,368405440.0,,1.0,275310710000000.0,269.39697,110.45,True,,158,-76.99893,-526838000000.0,672.52094,15800
0.15836428,9.359952,89.2787,865.5507,,-1.0,-861846.6,-85.61444,[-0.182  0.164 -0.305 -0.039 -0.049  0.108 -0.368 -1.066  0.086  0.  0.   ],0.4189424,1.0,100.0,503.8182,1.0,865.5506485995024,4343.869365930557,2.0,100,1235625,1699.59,1986.8904,9.359952,4255.6826,1,822170.25,287.30038,100.0,87658900.0,,1.0,2.483688e+21,270.17084,93.67,True,,159,-85.61444,-1977328300000000.0,578.25024,15900
0.01171698,9.3599205,36318.496,933.78674,,-1.0,-995192.7,-87.02435,[-0.171  0.164 -0.306 -0.024 -0.033  0.122 -0.375 -1.056  0.086  0.  0.   ],0.4189424,1.0,100.0,220123.84,1.0,933.7867415491112,4375.29289317131,2.0,100,1245723,1432.1604,1698.44,9.3599205,1886499.4,1,966200.25,266.2795,100.0,59960484000.0,,1.0,1.1620164e+28,306.98956,100.98,True,,160,-87.02435,-3.12528e+18,667.5072,16000
0.3027895,9.359929,21.053228,1011.16675,,-1.0,-1192618.2,-89.43126,[-0.146  0.166 -0.307  0.006 -0.003  0.12  -0.344 -1.081  0.09   0.  0.   ],0.4189424,1.0,100.0,80.941025,1.0,1011.1666635474803,4409.985804319382,2.0,100,1256698,1767.285,2099.412,9.359929,656.6005,1,1148320.6,332.12704,100.0,35337400.0,,1.0,276032130000000.0,354.77124,109.75,True,,161,-89.43126,-736001060000.0,679.0396,16100
0.23420978,9.359951,16.150124,972.83344,,-1.0,-1083007.9,-79.20148,[-0.121  0.168 -0.312  0.014  0.005  0.111 -0.342 -1.088  0.084  0.  0.   ],0.4189424,1.0,100.0,74.78375,1.0,972.8334177262674,4445.839335680008,2.0,100,1267260,1482.6708,1776.8496,9.359951,649.7535,1,1051276.8,294.1788,100.0,22427554.0,,1.0,131330900000.0,323.83936,105.62,True,,162,-79.20148,-11521616000.0,678.6546,16200
0.17017119,9.359987,16.2311,916.9231,,-1.0,-957993.8,-87.53993,[-0.107  0.168 -0.312  0.013  0.003  0.116 -0.34  -1.089  0.083  0.  0.   ],0.4189424,1.0,100.0,81.21473,1.0,916.9231462937347,4480.906828403473,2.0,100,1277196,1375.3472,1661.7585,9.359987,624.8284,1,930240.2,286.41144,100.0,23641442.0,,1.0,298683170.0,299.1525,99.36,True,,163,-87.53993,-503290500.0,630.51166,16300
0.07506325,9.3599415,67.255165,907.4194,,-1.0,-977599.3,-93.96299,[-0.096  0.168 -0.312  0.017  0.007  0.125 -0.336 -1.092  0.084  0.  0.   ],0.4189424,1.0,100.0,344.55014,1.0,907.4193743782492,4515.404433488846,2.0,100,1287014,1754.4646,2114.2314,9.3599415,2449.8252,1,932674.2,359.7669,100.0,118342270.0,,1.0,13469106000000.0,330.55148,98.18,True,,164,-93.96299,-164994100000.0,547.6525,16400
0.08278563,9.359876,227.49161,811.83435,,-1.0,-777791.0,-85.814766,[-8.075e-02  1.646e-01 -3.134e-01  8.885e-03 -2.948e-04  1.272e-01 -3.536e-01 -1.075e+00  8.438e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,1505.3832,1.0,811.8344513720285,4547.531889438629,2.0,100,1295784,1621.2212,1996.4055,9.359876,13610.55,1,737733.7,375.18427,100.0,253370100.0,,1.0,7.6572024e+17,280.4613,87.7,True,,165,-85.814766,-35052432000000.0,436.6502,16500
0.0026509669,9.359949,6.0433416,941.413,,-1.0,-1038865.6,-86.88887,[-0.117  0.182 -0.328  0.007 -0.002  0.121 -0.348 -1.12   0.084  0.  0.   ],0.4189424,1.0,100.0,18.125027,1.0,941.4131510638358,4585.650424718857,2.0,100,1305988,1410.0593,1787.5266,9.359949,171.12383,1,1006752.0,377.4673,100.0,8013858.0,,1.0,113781090000.0,347.12143,102.04,True,,166,-86.88887,-10840359000.0,563.94586,16600
0.012915796,9.359897,2943.5737,995.34985,,-1.0,-1120407.0,-88.63561,[-0.127  0.181 -0.328  0.006 -0.004  0.11  -0.346 -1.121  0.085  0.  0.   ],0.4189424,1.0,100.0,19833.803,1.0,995.3497393130991,4622.219403266907,2.0,100,1316775,1252.6781,1622.7828,9.359897,166960.53,1,1093940.0,370.10474,100.0,4754910700.0,,1.0,2.0049526e+16,321.27704,107.87,True,,167,-88.63561,-3752372500000.0,625.245,16700
0.0491575,9.359928,1596.8622,1096.4271,,-1.0,-1330324.0,-87.40554,[-0.122  0.18  -0.33   0.004 -0.005  0.082 -0.346 -1.11   0.091  0.  0.   ],0.4189424,1.0,100.0,7700.711,1.0,1096.4271869820273,4662.161572217941,2.0,100,1328643,1606.8164,1931.1298,9.359928,57819.88,1,1292843.4,324.31332,100.0,2403636000.0,,1.0,3.551709e+27,301.14926,118.68,True,,168,-87.40554,-2.2336957e+18,772.11383,16800
0.045637015,9.359937,35.95474,1076.4565,,-1.0,-1259436.9,-84.851326,[-9.758e-02  1.818e-01 -3.325e-01  1.196e-04 -8.806e-03  8.598e-02 -3.391e-01 -1.127e+00  9.186e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,289.23535,1.0,1076.4565082603176,4701.96591424942,2.0,100,1340322,1208.793,1676.5856,9.359937,2901.3928,1,1231185.8,467.79257,100.0,56985784.0,,1.0,360013980.0,269.12283,116.79,True,,169,-84.851326,-593021250.0,608.6639,16900
0.1420099,9.359986,6.8492765,1110.1245,,-1.0,-1351433.9,-94.11026,[-0.112  0.182 -0.333  0.003 -0.006  0.083 -0.343 -1.125  0.092  0.  0.   ],0.4189424,1.0,100.0,19.39856,1.0,1110.1245359105951,4743.175821781158,2.0,100,1352348,1451.6838,1946.5697,9.359986,166.68344,1,1313351.5,494.88583,100.0,10377425.0,,1.0,1181975200.0,284.56107,120.26,True,,170,-94.11026,-1319639200.0,615.23865,17000
0.20196153,9.3599615,21.519323,1037.3452,,-1.0,-1215391.5,-84.22789,[-1.018e-01  1.824e-01 -3.333e-01  8.597e-03  1.449e-04  9.086e-02 -3.454e-01 -1.126e+00  9.130e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,71.42272,1.0,1037.345237136975,4781.691415548325,2.0,100,1363607,1525.2012,1865.6154,9.3599615,579.2932,1,1180410.9,340.41412,100.0,37850556.0,,1.0,22469018000.0,322.99496,112.59,True,,171,-84.22789,-5281319400.0,696.93115,17100
0.12489472,9.359889,9.852488,1094.7242,,-1.0,-1347258.8,-90.80062,[-1.088e-01  1.818e-01 -3.335e-01  9.364e-03  9.572e-04  7.730e-02 -3.426e-01 -1.127e+00  9.092e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,34.306324,1.0,1094.7243103309324,4820.919010877609,2.0,100,1375454,1846.237,2122.899,9.359889,283.82596,1,1301964.5,276.6618,100.0,15401537.0,,1.0,1078195000.0,321.78128,118.47,True,,172,-90.80062,-1502671200.0,818.0625,17200
0.030318812,9.3598995,464210.16,1022.60864,,-1.0,-1127723.1,-83.98023,[-0.115  0.182 -0.334  0.007 -0.002  0.064 -0.338 -1.129  0.09   0.  0.   ],0.4189424,1.0,100.0,3451046.2,1.0,1022.6086751227464,4857.159521341324,2.0,100,1386509,1145.2151,1571.5621,9.3598995,31500394.0,1,1102900.5,426.347,100.0,775616660000.0,,1.0,3.628375e+29,239.10655,110.55,True,,173,-83.98023,-1.495208e+19,596.26166,17300
0.26490086,9.359994,329.35327,1017.1845,,-1.0,-1124224.4,-78.305695,[-0.139  0.183 -0.335  0.005 -0.004  0.05  -0.347 -1.121  0.09   0.  0.   ],0.4189424,1.0,100.0,2432.5842,1.0,1017.1846199023742,4894.407602310181,2.0,100,1397484,1384.261,1780.7104,9.359994,23956.979,1,1092355.1,396.4494,100.0,428596930.0,,1.0,5.26221e+18,240.18863,109.75,True,,174,-78.305695,-73106440000000.0,620.7352,17400
0.04594901,9.359867,15.935624,1027.2339,,-1.0,-1138904.4,-77.92401,[-0.125  0.182 -0.336  0.019  0.011  0.063 -0.356 -1.111  0.09   0.  0.   ],0.4189424,1.0,100.0,63.978092,1.0,1027.2339091006675,4933.022707462311,2.0,100,1408600,1293.5618,1642.0776,9.359867,578.7322,1,1111804.2,348.5158,100.0,22754082.0,,1.0,45094450.0,237.89641,111.16,True,,175,-77.92401,-204737280.0,678.71814,17500
0.11106418,9.359862,5.232971,1066.9365,,-1.0,-1226125.2,-90.25528,[-0.141  0.18  -0.336  0.012  0.003  0.068 -0.377 -1.099  0.092  0.  0.   ],0.4189424,1.0,100.0,16.12185,1.0,1066.9365387075272,4972.213923215866,2.0,100,1420149,1380.4167,1740.7314,9.359862,152.39355,1,1195671.0,360.3147,100.0,6067053.0,,1.0,1658774500.0,239.4105,115.49,True,,176,-90.25528,-1246404000.0,706.6219,17600
0.0084885005,9.35994,1830.2134,1105.3488,,-1.0,-1312956.0,-78.73185,[-1.344e-01  1.837e-01 -3.366e-01  9.155e-03 -5.578e-04  8.000e-02 -3.729e-01 -1.099e+00  9.226e-02  0.000e+00  0.000e+00],0.4189424,1.0,100.0,7614.0576,1.0,1105.348735247435,5011.440893411636,2.0,100,1432117,1304.5305,1711.2775,9.35994,58219.152,1,1283523.6,406.74698,100.0,2362445800.0,,1.0,2.9110726e+26,248.451,119.68,True,,177,-78.73185,-5.0216885e+17,698.6018,17700
0.117570564,9.3598795,34813.484,1052.1433,,-1.0,-1243873.2,-82.69087,[-0.129  0.183 -0.337  0.007 -0.003  0.104 -0.389 -1.089  0.095  0.  0.   ],0.4189424,1.0,100.0,292701.34,1.0,1052.1432922818983,5049.110803365707,2.0,100,1443528,1559.1887,1946.9027,9.3598795,2940585.5,1,1205777.9,387.714,100.0,52386333000.0,,1.0,5.454009e+27,314.28064,114.11,True,,178,-82.69087,-2.813383e+18,664.4293,17800
0.024008686,9.359924,73.90997,929.7283,,-1.0,-1012956.6,-77.74915,[-0.12   0.185 -0.339  0.004 -0.006  0.123 -0.409 -1.079  0.091  0.  0.   ],0.4189424,1.0,100.0,495.69446,1.0,929.7283584978165,5084.248705863953,2.0,100,1453605,1700.8743,2023.016,9.359924,4900.728,1,971824.3,322.14166,100.0,95674110.0,,1.0,2.4664309e+19,327.76443,100.77,True,,179,-77.74915,-204275240000000.0,607.58673,17900
0.07706467,9.359935,354196.1,963.8329,,-1.0,-1054344.2,-84.096664,[-0.14   0.184 -0.34   0.003 -0.007  0.121 -0.429 -1.066  0.091  0.  0.   ],0.4189424,1.0,100.0,3324050.0,1.0,963.8328699352583,5119.190115690231,2.0,100,1464067,1276.2362,1700.2622,9.359935,33371970.0,1,1025289.6,424.02603,100.0,1001072100000.0,,1.0,6.2266534e+30,310.34802,104.62,True,,180,-84.096664,-7.2500587e+19,539.8068,18000
0.09213025,9.359884,167.61484,1097.1792,,-1.0,-1302744.6,-77.72379,[-0.158  0.182 -0.342  0.004 -0.005  0.108 -0.45  -1.058  0.093  0.  0.   ],0.4189424,1.0,100.0,767.0594,1.0,1097.1791229582157,5159.058629274368,2.0,100,1475975,1313.7155,1756.8744,9.359884,7097.8423,1,1271723.0,443.15894,100.0,196034350.0,,1.0,66685825000.0,260.61655,119.08,True,,181,-77.72379,-8206921000.0,654.02014,18100
0.05817413,9.3599415,27.73259,1036.3369,,-1.0,-1157483.9,-70.323494,[-0.168  0.188 -0.345  0.014  0.005  0.106 -0.431 -1.073  0.095  0.  0.   ],0.4189424,1.0,100.0,118.34061,1.0,1036.3368424572786,5198.879600524902,2.0,100,1487219,1271.4237,1584.176,9.3599415,1063.0717,1,1132261.1,312.75232,100.0,34975784.0,,1.0,7855063000.0,241.38579,112.44,True,,182,-70.323494,-2270421500.0,723.58453,18200
0.010554362,9.359922,634272.7,1081.6516,,-1.0,-1272091.5,-102.27122,[-0.181  0.189 -0.345  0.012  0.003  0.098 -0.435 -1.072  0.096  0.  0.   ],0.4189424,1.0,100.0,6186478.5,1.0,1081.6516427284728,5238.721215248108,2.0,100,1498921,1338.0173,1773.4604,9.359922,62186010.0,1,1240481.2,435.4431,100.0,591750300000.0,,1.0,1.7427785e+35,265.53906,117.02,True,,183,-102.27122,-1.3196128e+22,646.20856,18300
0.05476599,9.35998,8765187.0,1089.147,,-1.0,-1290494.4,-85.73178,[-0.146  0.194 -0.352 -0.015 -0.025  0.095 -0.413 -1.098  0.097  0.  0.   ],0.4189424,1.0,100.0,79214504.0,1.0,1089.1469071411705,5277.768503904343,2.0,100,1510747,1389.3418,1655.7688,9.35998,794567900.0,1,1262940.5,266.427,100.0,17770996000000.0,,1.0,1.7231325e+33,276.94693,118.26,True,,184,-85.73178,-1.1437764e+21,822.7199,18400
0.028218227,9.35997,195707.88,1086.068,,-1.0,-1257619.0,-79.66417,[-0.154  0.197 -0.355 -0.004 -0.015  0.073 -0.401 -1.106  0.098  0.  0.   ],0.4189424,1.0,100.0,1441407.1,1.0,1086.067977933707,5316.304871797562,2.0,100,1522482,1352.6875,1665.6659,9.35997,13090605.0,1,1229734.6,312.97845,100.0,316567950000.0,,1.0,1.6539839e+19,224.0337,117.35,True,,185,-79.66417,-113719380000000.0,773.08954,18500
0.0049258275,9.359967,16939.908,1016.52954,,-1.0,-1158199.6,-104.84132,[-0.156  0.196 -0.355 -0.004 -0.016  0.048 -0.385 -1.114  0.098  0.  0.   ],0.4189424,1.0,100.0,167379.14,1.0,1016.5294938538738,5353.532593011856,2.0,100,1533452,2039.6868,2360.806,9.359967,1682322.4,1,1102184.5,321.11908,100.0,18663672000.0,,1.0,1.6935881e+24,262.39706,109.7,True,,186,-104.84132,-7.289655e+16,695.4104,18600
