MinIW,VarianceInitializer,TimestepsSoFar,OptimizationReturnMax,OptimizationReturnMean,MinTargetPdf,EpLenMean,Epsilon,Penalization,ReturnStepMax,StdWReturnMean,MaxIW,LearnableVariance,StdIW,Inner Iteration,Bound,DivergenceHarmonic,ReturnStepMaxmin,MeanD2-0,WReturnMean,EpThisIter,MeanEntropy,InitialReturnMax,EpRewMean,Iteration,InitialReturnMean,InitialBound,MinBehavPdf,EpisodesSoFar,ESSRenyiHarmonic,MeanIW,TimeElapsed,EmpiricalD2Arithmetic,OptimizationReturnMin,EmpiricalD2Harmonic,InitialReturnMin,ESSRenyiArithmetic,Weights,InitialReturnStd,ReturnMeanIW
0.17167997,-1.0,715083,1339.8568,597.61597,-82.44055,102.59,2.0,True,9.359814,,474.09488,,65.68042,1,-4625932000.0,25794154000.0,9.359814,1.0,992404.44,100,0.4189424,1688.8844,946.6435450070983,126,946.64343,-1021071.5,-82.44055,12600,100.0,14.059113,1178.1626121997833,1.0,,1.0,349.0276,100.0,[-0.128  0.158 -0.229 -0.03   0.031  0.118 -0.203 -1.119 -0.005  0.  0.   ],310.27484,21851492.0
0.07065649,-1.0,725593,1463.7354,581.0057,-96.68866,105.1,2.0,True,9.359926,,24471.834,,2538.3171,1,-358513200000.0,107791070000000.0,9.359926,1.0,1040012.8,100,0.4189424,1852.2009,969.4712259740918,127,969.47125,-1074492.2,-96.68866,12700,100.0,343.6476,1195.616204738617,1.0,,1.0,388.46555,100.0,[-0.134  0.157 -0.229 -0.031  0.03   0.104 -0.202 -1.121 -0.005  0.  0.   ],316.4466,540438340.0
0.058563776,-1.0,735773,1442.947,605.77783,-82.5647,101.8,2.0,True,9.359891,,317131.66,,33246.336,1,-1.0758709e+21,1.1490531e+33,9.359891,1.0,993282.9,100,0.4189424,1777.0673,939.898068493375,128,939.8981,-1025021.75,-82.5647,12800,100.0,5520.341,1210.6595239639282,1.0,,1.0,334.1202,100.0,[-0.149  0.158 -0.232 -0.017  0.044  0.099 -0.22  -1.12  -0.001  0.  0.   ],331.47327,6514169000.0
0.07073578,-1.0,746113,1370.758,614.3016,-86.86907,103.4,2.0,True,9.359835,,329.7416,,44.393055,1,-31336507000.0,1133136800000.0,9.359835,1.0,1017915.06,100,0.4189424,1710.9259,954.4693532847377,129,954.46936,-1047335.25,-86.86907,12900,100.0,13.1934595,1230.308146238327,1.0,,1.0,340.1678,100.0,[-1.499e-01  1.611e-01 -2.388e-01 -3.476e-02  2.773e-02  1.303e-01 -2.409e-01 -1.164e+00 -2.850e-04  0.000e+00  0.000e+00],326.96085,19087730.0
0.07452287,-1.0,756220,1606.1993,640.8591,-84.81082,101.07,2.0,True,9.359803,,264.03867,,26.72905,1,-291049570.0,60682692.0,9.359803,1.0,971873.3,100,0.4189424,1899.7632,934.4228316530005,130,934.4229,-1008146.25,-84.81082,13000,100.0,6.215063,1247.5084772109985,1.0,,1.0,293.5638,100.0,[-0.16   0.162 -0.241 -0.05   0.011  0.129 -0.257 -1.156 -0.003  0.  0.   ],314.20914,8487588.0
0.085365966,-1.0,766886,1661.2488,679.88556,-89.39083,106.66,2.0,True,9.359931,,577.71313,,62.05996,1,-1124362200.0,805028900.0,9.359931,1.0,1068161.0,100,0.4189424,1966.5188,985.1556138774025,131,985.15564,-1107027.9,-89.39083,13100,100.0,16.103209,1262.735944032669,1.0,,1.0,305.27005,100.0,[-0.176  0.165 -0.241 -0.033  0.028  0.134 -0.261 -1.147 -0.005  0.  0.   ],312.45724,21593674.0
0.03326518,-1.0,777518,1641.701,570.29114,-93.274124,106.32,2.0,True,9.359965,,332423.38,,33076.89,1,-504503030000000.0,1.4135676e+20,9.359965,1.0,1048112.2,100,0.4189424,2054.753,983.3430344019555,132,983.343,-1090545.1,-93.274124,13200,100.0,3726.965,1279.8498888015747,1.0,,1.0,413.0519,100.0,[-0.182  0.165 -0.242 -0.031  0.03   0.121 -0.259 -1.149 -0.006  0.  0.   ],284.86612,4481757000.0
0.03325427,-1.0,788445,1385.128,683.8484,-84.46097,109.27,2.0,True,9.359825,,960.0243,,99.58862,1,-1843609700.0,3802359000.0,9.359825,1.0,1096610.4,100,0.4189424,1707.9924,1006.7127956457717,133,1006.7128,-1125929.9,-84.46097,13300,100.0,20.275982,1298.0538985729218,1.0,,1.0,322.86435,100.0,[-0.173  0.165 -0.243 -0.03   0.031  0.137 -0.279 -1.134 -0.005  0.  0.   ],288.3396,35682780.0
0.15623176,-1.0,798700,1391.8365,616.2414,-79.21867,102.55,2.0,True,9.359971,,473.50568,,50.532795,1,-241718740.0,59064576.0,9.359971,1.0,993905.75,100,0.4189424,1722.1577,946.5625731646738,134,946.5625,-1023713.5,-79.21867,13400,100.0,11.414148,1315.774567604065,1.0,,1.0,330.32117,100.0,[-0.171  0.166 -0.245 -0.016  0.046  0.125 -0.268 -1.15  -0.009  0.  0.   ],312.92987,12636311.0
0.01927328,-1.0,809402,1309.0189,636.47626,-84.36783,107.02,2.0,True,9.359991,,98127590.0,,9763462.0,1,-1.4852285e+21,2.867153e+33,9.359991,1.0,1067025.5,100,0.4189424,1661.2795,988.7369254721478,135,988.73694,-1094763.1,-84.36783,13500,100.0,982398.0,1334.5184242725372,1.0,,1.0,352.26062,100.0,[-0.175  0.166 -0.246 -0.036  0.027  0.12  -0.276 -1.14  -0.007  0.  0.   ],299.0399,1813446000000.0
0.17517562,-1.0,818261,1312.5076,486.65433,-80.26233,88.59,2.0,True,9.359978,,145092.12,,14540.8125,1,-3.1114392e+17,1.3112499e+26,9.359978,1.0,756524.94,100,0.4189424,1644.251,818.3978198291611,136,818.3978,-783696.8,-80.26233,13600,100.0,1749.6094,1350.8390958309174,1.0,,1.0,331.74347,100.0,[-0.144  0.172 -0.255 -0.066 -0.007  0.11  -0.272 -1.165 -0.012  0.  0.   ],294.53342,2225510400.0
0.17816108,-1.0,828764,1234.443,663.70685,-69.26995,105.03,2.0,True,9.359979,,2402.753,,329.66986,1,-5518002000.0,52412040000.0,9.359979,1.0,997580.94,100,0.4189424,1540.2162,969.4800794014553,137,969.48016,-1021423.2,-69.26995,13700,100.0,61.779564,1368.4708321094513,1.0,,1.0,305.7732,100.0,[-0.158  0.173 -0.256 -0.049  0.01   0.097 -0.271 -1.164 -0.011  0.  0.   ],240.18599,59653332.0
0.012318322,-1.0,839374,1324.9092,655.5069,-77.460754,106.1,2.0,True,9.35997,,90210600.0,,8975834.0,1,-2634045500000000.0,9.290674e+21,9.35997,1.0,1042141.56,100,0.4189424,1648.6841,979.281883331094,138,979.28186,-1069460.1,-77.460754,13800,100.0,902177.8,1386.1140530109406,1.0,,1.0,323.77496,100.0,[-0.147  0.173 -0.256 -0.05   0.01   0.108 -0.273 -1.167 -0.011  0.  0.   ],288.3549,863358300000.0
0.17758705,-1.0,850605,1145.0984,498.56018,-82.5117,112.31,2.0,True,9.359825,,70196.77,,7264.0376,1,-79825320000.0,7470312000000.0,9.359825,1.0,1126365.8,100,0.4189424,1684.8352,1038.2970460667916,139,1038.297,-1154895.5,-82.5117,13900,100.0,925.1602,1404.8056859970093,1.0,,1.0,539.7368,100.0,[-0.154  0.17  -0.257 -0.034  0.025  0.093 -0.284 -1.163 -0.001  0.  0.   ],219.78432,1848300200.0
0.043838162,-1.0,861457,1390.0056,643.97516,-76.819275,108.52,2.0,True,9.359908,,686.66925,,69.39241,1,-339853470.0,113361624.0,9.359908,1.0,1091729.1,100,0.4189424,1749.6638,1003.6333222127988,140,1003.63336,-1122496.6,-76.819275,14000,100.0,10.855289,1422.5996646881104,1.0,,1.0,359.6582,100.0,[-0.172  0.178 -0.257 -0.025  0.034  0.092 -0.271 -1.158  0.015  0.  0.   ],290.60168,12268002.0
0.13735643,-1.0,872418,1078.0552,594.8721,-76.57332,109.61,2.0,True,9.35996,,180.61732,,25.287512,1,-1223563100.0,2907024000.0,9.35996,1.0,1088847.2,100,0.4189424,1495.97,1012.7869430918356,141,1012.7869,-1111339.4,-76.57332,14100,100.0,8.244959,1439.2110886573792,1.0,,1.0,417.91486,100.0,[-0.159  0.178 -0.257 -0.022  0.037  0.099 -0.268 -1.157  0.014  0.  0.   ],251.2169,10865707.0
0.10958614,-1.0,882833,1229.3691,572.0144,-78.73385,104.15,2.0,True,9.359798,,1033.6951,,141.8104,1,-1887986400.0,4940211000.0,9.359798,1.0,1011708.5,100,0.4189424,1618.9758,961.6211772266693,142,961.62115,-1038051.5,-78.73385,14200,100.0,27.072197,1457.32959151268,1.0,,1.0,389.60675,100.0,[-0.15   0.179 -0.258 -0.017  0.042  0.109 -0.271 -1.156  0.013  0.  0.   ],294.9461,36434372.0
0.07068238,-1.0,893133,1546.8749,624.34106,-87.46172,103.0,2.0,True,9.35946,,533050.2,,61849.2,1,-1.1930466e+19,1.1474321e+29,9.35946,1.0,986635.75,100,0.4189424,1871.9996,949.4658126862932,143,949.4659,-1021856.2,-87.46172,14300,100.0,10280.291,1475.0156478881836,1.0,,1.0,325.12473,100.0,[-0.141  0.179 -0.258 -0.011  0.047  0.119 -0.273 -1.158  0.014  0.  0.   ],291.80554,15290044000.0
0.10957778,-1.0,903964,1575.6383,658.3653,-74.91603,108.31,2.0,True,9.359934,,38.623837,,6.175454,1,-685958460.0,338883840.0,9.359934,1.0,1068375.0,100,0.4189424,1918.8333,1001.5602336889418,144,1001.56024,-1105379.9,-74.91603,14400,100.0,4.1069164,1492.070322751999,1.0,,1.0,343.19492,100.0,[-0.148  0.178 -0.259 -0.018  0.041  0.096 -0.261 -1.171  0.011  0.  0.   ],255.4452,4746459.5
0.046248656,-1.0,914806,1266.4504,686.82916,-77.25757,108.42,2.0,True,9.359984,,41366.797,,4168.1343,1,-94384710000000.0,1.4104554e+19,9.359984,1.0,1073573.2,100,0.4189424,1581.3115,1001.6902616325698,145,1001.69025,-1098704.8,-77.25757,14500,100.0,552.0711,1508.64311337471,1.0,,1.0,314.86108,100.0,[-0.151  0.173 -0.259 -0.022  0.035  0.088 -0.284 -1.154  0.013  0.  0.   ],264.9338,1003759900.0
0.05887379,-1.0,925211,1471.7156,640.5764,-93.74822,104.05,2.0,True,9.359966,,67364.03,,6726.296,1,-8.662533e+19,7.1600874e+30,9.359966,1.0,1003582.5,100,0.4189424,1794.7405,963.6013376499291,146,963.6014,-1035955.8,-93.74822,14600,100.0,913.4165,1526.586671590805,1.0,,1.0,323.0249,100.0,[-0.168  0.173 -0.261 -0.017  0.042  0.077 -0.304 -1.147  0.011  0.  0.   ],273.96164,1060057700.0
0.007563607,-1.0,936033,1318.6774,657.18896,-77.29318,108.22,2.0,True,9.359978,,16553.04,,1858.4437,1,-2976056300000.0,1.1515702e+16,9.359978,1.0,1071506.2,100,0.4189424,1660.9905,999.5021212941268,147,999.50214,-1099234.2,-77.29318,14700,100.0,358.59695,1542.7695527076721,1.0,,1.0,342.3131,100.0,[-0.153  0.172 -0.262 -0.021  0.038  0.098 -0.318 -1.139  0.011  0.  0.   ],269.26138,543240400.0
0.13162558,-1.0,947074,1349.5986,697.6731,-74.40781,110.41,2.0,True,9.359772,,9812.215,,1038.4409,1,-1.5820705e+16,3.1627764e+23,9.359772,1.0,1102072.2,100,0.4189424,1673.0333,1021.1079195832873,148,1021.108,-1130203.8,-74.40781,14800,100.0,199.80774,1560.4905700683594,1.0,,1.0,323.43475,100.0,[-0.151  0.173 -0.262 -0.029  0.03   0.079 -0.298 -1.148  0.007  0.  0.   ],243.7436,244039460.0
0.010509284,-1.0,957903,1511.3867,602.22437,-85.55333,108.29,2.0,True,9.359872,,1778238600.0,,176932320.0,1,-1.348952e+21,1.3521405e+33,9.359872,1.0,1069642.4,100,0.4189424,1910.52,1001.3576227800581,149,1001.35767,-1106327.2,-85.55333,14900,100.0,17784254.0,1577.834130525589,1.0,,1.0,399.13324,100.0,[-0.147  0.174 -0.263 -0.014  0.044  0.1   -0.308 -1.144  0.007  0.  0.   ],258.69922,25816562000000.0
0.051034853,-1.0,968561,1503.4604,665.8404,-79.84238,106.58,2.0,True,9.359871,,303028.47,,42163.676,1,-2.796979e+20,6.992707e+31,9.359871,1.0,1052258.6,100,0.4189424,1824.2825,986.6624340242422,150,986.66235,-1085706.5,-79.84238,15000,100.0,6535.753,1594.469364643097,1.0,,1.0,320.822,100.0,[-0.154  0.173 -0.263 -0.022  0.037  0.077 -0.297 -1.156  0.008  0.  0.   ],280.63483,11066272000.0
0.0772837,-1.0,978107,1331.9216,532.3972,-82.3988,95.46,2.0,True,9.359938,,323501.28,,32183.164,1,-2455399600000.0,7382627300000000.0,9.359938,1.0,854638.1,100,0.4189424,1684.2755,884.7510923277919,151,884.75104,-883149.0,-82.3988,15100,100.0,3477.8357,1609.0834622383118,1.0,,1.0,352.35388,100.0,[-0.165  0.17  -0.264 -0.011  0.048  0.052 -0.298 -1.159  0.008  0.  0.   ],268.05533,5692690000.0
0.03942224,-1.0,987839,1307.3527,522.45886,-83.453316,97.32,2.0,True,9.359946,,6086025.0,,605622.94,1,-6.9209923e+21,5.849588e+34,9.359946,1.0,886674.6,100,0.4189424,1687.3752,902.4814431104058,152,902.4814,-915290.5,-83.453316,15200,100.0,63711.83,1625.9185328483582,1.0,,1.0,380.02258,100.0,[-0.207  0.192 -0.269 -0.036  0.023  0.065 -0.284 -1.159  0.008  0.  0.   ],268.70416,113222290000.0
0.038215034,-1.0,996471,1752.666,466.7249,-103.29794,86.32,2.0,True,9.359937,,19369.303,,1954.5957,1,-4096868000000000.0,8.768426e+21,9.359937,1.0,733614.1,100,0.4189424,2086.4326,800.4914840506158,153,800.4914,-777365.56,-103.29794,15300,100.0,284.42844,1639.4448490142822,1.0,,1.0,333.76657,100.0,[-0.255  0.185 -0.27  -0.018  0.038  0.058 -0.307 -1.18   0.008  0.  0.   ],304.67615,473081760.0
0.09312384,-1.0,1005387,1238.6504,463.20078,-72.12967,89.16,2.0,True,9.359736,,29047208.0,,2890157.8,1,-1952496400000.0,3486661400000000.0,9.359736,1.0,759729.7,100,0.4189424,1600.9948,825.5451911895142,154,825.54517,-785490.7,-72.12967,15400,100.0,290503.62,1654.4521646499634,1.0,,1.0,362.34436,100.0,[-0.228  0.191 -0.275  0.002  0.058  0.073 -0.288 -1.221  0.008  0.  0.   ],279.65137,431363600000.0
0.013507166,-1.0,1015649,1199.9912,599.73004,-74.71696,102.62,2.0,True,9.359979,,3364716.8,,367136.16,1,-2.4220762e+18,1.0048349e+28,9.359979,1.0,967081.6,100,0.4189424,1550.5259,950.2646204539068,155,950.2646,-991244.1,-74.71696,15500,100.0,54248.9,1672.0093631744385,1.0,,1.0,350.5346,100.0,[-0.221  0.191 -0.275 -0.007  0.049  0.096 -0.299 -1.21   0.008  0.  0.   ],253.13785,59247075000.0
0.02087487,-1.0,1025241,1448.919,547.2302,-86.55773,95.92,2.0,True,9.359901,,73497.15,,7542.3516,1,-1.09706e+17,1.1602103e+25,9.359901,1.0,862681.7,100,0.4189424,1790.1516,888.4628766617312,156,888.4628,-894889.6,-86.55773,15600,100.0,1414.2227,1687.1385583877563,1.0,,1.0,341.2327,100.0,[-0.233  0.191 -0.275 -0.02   0.035  0.076 -0.294 -1.203  0.008  0.  0.   ],270.76822,1386681300.0
0.038149197,-1.0,1034993,1455.6788,558.42816,-84.28833,97.52,2.0,True,9.359959,,1167.3153,,133.0576,1,-763253600.0,496551070.0,9.359959,1.0,903614.8,100,0.4189424,1798.8546,901.6039205612702,157,901.604,-936136.7,-84.28833,15700,100.0,26.859375,1702.8925023078918,1.0,,1.0,343.17578,100.0,[-0.23   0.188 -0.274 -0.058 -0.003  0.095 -0.313 -1.186  0.008  0.  0.   ],301.2062,38556580.0
0.051664613,-1.0,1044839,1342.0306,568.46875,-96.14675,98.46,2.0,True,9.35991,,465133.3,,46617.645,1,-4768583000000000.0,2.808279e+22,9.35991,1.0,908691.44,100,0.4189424,1682.6475,909.0855936207735,158,909.08563,-937147.2,-96.14675,15800,100.0,5800.114,1719.787312746048,1.0,,1.0,340.61685,100.0,[-0.221  0.189 -0.274 -0.059 -0.005  0.108 -0.316 -1.189  0.008  0.  0.   ],286.80103,5738473000.0
0.02907823,-1.0,1054448,1555.9556,619.3618,-93.2133,96.09,2.0,True,9.359909,,1179.0046,,136.39668,1,-2951535600.0,7585598500.0,9.359909,1.0,878088.94,100,0.4189424,1822.3774,885.7836745861459,159,885.7837,-911467.0,-93.2133,15900,100.0,32.162773,1736.0889983177185,1.0,,1.0,266.42188,100.0,[-0.226  0.189 -0.274 -0.064 -0.01   0.135 -0.329 -1.185  0.008  0.  0.   ],305.73877,44475676.0
0.08012173,-1.0,1064556,1418.8969,609.8958,-80.88378,101.08,2.0,True,9.359819,,2529302.0,,279397.6,1,-1.0665079e+22,1.2190273e+35,9.359819,1.0,930836.9,100,0.4189424,1743.3616,934.3605737237496,160,934.3606,-961383.2,-80.88378,16000,100.0,38595.56,1752.1773812770844,1.0,,1.0,324.46472,100.0,[-0.234  0.188 -0.274 -0.059 -0.005  0.124 -0.326 -1.187  0.009  0.  0.   ],240.43138,54646300000.0
0.12471476,-1.0,1074437,1411.7567,617.5299,-73.886826,98.81,2.0,True,9.359827,,805.4111,,103.13737,1,-436019360.0,197071920.0,9.359827,1.0,917295.6,100,0.4189424,1705.5872,911.3603843363787,161,911.3604,-946532.56,-73.886826,16100,100.0,18.801973,1769.4707357883453,1.0,,1.0,293.83047,100.0,[-0.209  0.187 -0.274 -0.06  -0.006  0.136 -0.317 -1.199  0.009  0.  0.   ],294.4791,25586042.0
0.027722308,-1.0,1084237,1283.5686,556.9546,-75.31149,98.0,2.0,True,9.359997,,14764.421,,1891.6456,1,-61772200000.0,5233814000000.0,9.359997,1.0,894951.7,100,0.4189424,1632.6669,906.0528793080823,162,906.0528,-921742.06,-75.31149,16200,100.0,358.54578,1786.2801167964935,1.0,,1.0,349.09827,100.0,[-2.183e-01  1.874e-01 -2.751e-01 -5.348e-02  5.852e-04  1.273e-01 -3.171e-01 -1.200e+00  7.035e-03  0.000e+00  0.000e+00],272.066,482616130.0
0.011005068,-1.0,1094620,1313.7206,635.29333,-79.18804,103.83,2.0,True,9.359874,,260.90878,,33.119553,1,-7300799500.0,73015390000.0,9.359874,1.0,998423.25,100,0.4189424,1638.1509,959.7236212891745,163,959.7236,-1025393.94,-79.18804,16300,100.0,10.523757,1801.5597672462463,1.0,,1.0,324.43027,100.0,[-0.224  0.193 -0.277 -0.014  0.041  0.129 -0.303 -1.221  0.007  0.  0.   ],278.12573,12983919.0
0.0317116,-1.0,1105556,1303.9773,661.5838,-81.670906,109.36,2.0,True,9.359748,,687852.7,,68436.99,1,-102711665000.0,10939796000000.0,9.359748,1.0,1109602.2,100,0.4189424,1652.9944,1010.6009412502926,164,1010.60095,-1137063.9,-81.670906,16400,100.0,7014.26,1815.6202640533447,1.0,,1.0,349.01715,100.0,[-0.214  0.193 -0.277 -0.014  0.041  0.14  -0.305 -1.221  0.008  0.  0.   ],297.1329,11881570000.0
0.13960998,-1.0,1116805,1586.148,698.25,-97.0574,112.49,2.0,True,9.359949,,1884121700.0,,187731740.0,1,-1.513856e+21,1.6417997e+33,9.359949,1.0,1158381.4,100,0.4189424,1928.0623,1040.1642610635975,165,1040.1642,-1195743.0,-97.0574,16500,100.0,20699896.0,1831.9387836456299,1.0,,1.0,341.91425,100.0,[-0.219  0.189 -0.277 -0.034  0.021  0.129 -0.307 -1.225  0.007  0.  0.   ],276.47717,23792630000000.0
0.057644397,-1.0,1127325,1258.9072,603.70544,-82.340164,105.2,2.0,True,9.35996,,22613.76,,2303.2407,1,-1404368300000000.0,2.7731993e+21,9.35996,1.0,1018790.06,100,0.4189424,1628.9359,973.7341392520956,166,973.73413,-1045458.1,-82.340164,16600,100.0,301.3216,1849.358628988266,1.0,,1.0,370.0287,100.0,[-0.222  0.19  -0.279 -0.043  0.012  0.101 -0.305 -1.22   0.005  0.  0.   ],265.76672,313127800.0
0.023973908,-1.0,1137070,1242.9355,540.45404,-87.1156,97.45,2.0,True,9.359948,,32147.008,,3196.7053,1,-187470400000.0,52256540000000.0,9.359948,1.0,889719.75,100,0.4189424,1605.1636,902.682153034223,167,902.6822,-915615.1,-87.1156,16700,100.0,355.30753,1865.5590772628784,1.0,,1.0,362.2281,100.0,[-0.222  0.191 -0.285 -0.042  0.013  0.074 -0.318 -1.228  0.004  0.  0.   ],273.6507,276681500.0
0.021851987,-1.0,1146895,1224.0132,548.84686,-85.85234,98.25,2.0,True,9.359861,,9277.481,,1269.6298,1,-1.4847112e+19,3.4545667e+29,9.359861,1.0,896106.75,100,0.4189424,1585.3728,910.2064918169574,168,910.2065,-921367.5,-85.85234,16800,100.0,284.71497,1881.0842742919922,1.0,,1.0,361.35962,100.0,[-0.182  0.183 -0.285 -0.019  0.037  0.066 -0.295 -1.25   0.004  0.  0.   ],260.05954,424210700.0
0.06642224,-1.0,1157273,1322.1656,580.4371,-85.81095,103.78,2.0,True,9.359962,,115643.12,,11612.428,1,-1204080000000000.0,1.7092118e+21,9.359962,1.0,988950.56,100,0.4189424,1702.3048,960.5762781687916,169,960.57635,-1018075.06,-85.81095,16900,100.0,1452.6573,1897.4538044929504,1.0,,1.0,380.1392,100.0,[-0.168  0.184 -0.285 -0.019  0.037  0.094 -0.296 -1.251  0.004  0.  0.   ],257.37863,1005001000.0
0.117699355,-1.0,1168250,1108.262,634.799,-75.80226,109.77,2.0,True,9.359932,,3359.3123,,355.83673,1,-2774188500.0,14681388000.0,9.359932,1.0,1084681.5,100,0.4189424,1488.2161,1014.7531930072566,170,1014.7532,-1106941.0,-75.80226,17000,100.0,51.032326,1915.6839230060577,1.0,,1.0,379.95416,100.0,[-0.161  0.186 -0.286 -0.03   0.026  0.112 -0.311 -1.241  0.004  0.  0.   ],234.43019,77083370.0
0.0103661055,-1.0,1179168,1526.7537,658.241,-90.70259,109.18,2.0,True,9.359899,,96806.44,,9931.286,1,-106813010000.0,8749108000000.0,9.359899,1.0,1087909.9,100,0.4189424,1877.2029,1008.6902690856897,171,1008.69025,-1123326.4,-90.70259,17100,100.0,1380.9214,1933.101083278656,1.0,,1.0,350.44928,100.0,[-0.169  0.186 -0.286 -0.03   0.026  0.1   -0.306 -1.243  0.003  0.  0.   ],265.43134,2055129200.0
0.007271104,-1.0,1189009,1439.233,579.327,-78.30934,98.41,2.0,True,9.359958,,61942.76,,6856.8237,1,-2783506600000000.0,7.814553e+21,9.359958,1.0,925570.3,100,0.4189424,1770.0222,910.1162193740424,172,910.1163,-957058.0,-78.30934,17200,100.0,1294.0283,1950.2632639408112,1.0,,1.0,330.78918,100.0,[-0.166  0.19  -0.29   0.01   0.068  0.092 -0.307 -1.263  0.001  0.  0.   ],311.8634,2140327700.0
0.034938827,-1.0,1200036,1488.6073,669.08307,-86.26411,110.27,2.0,True,9.359982,,3379.6726,,462.65686,1,-5555584000000000.0,2.6588851e+22,9.359982,1.0,1147833.2,100,0.4189424,1841.1907,1021.666469225499,173,1021.6665,-1181904.0,-86.26411,17300,100.0,145.04971,1966.2590532302856,1.0,,1.0,352.58337,100.0,[-0.163  0.19  -0.294 -0.032  0.026  0.079 -0.308 -1.276  0.004  0.  0.   ],322.53812,268924260.0
0.051923044,-1.0,1211486,1126.1792,604.37897,-78.14341,114.5,2.0,True,9.359931,,2914.6157,,350.71548,1,-2189412500000.0,7621366000000000.0,9.359931,1.0,1166873.9,100,0.4189424,1579.633,1057.832849391306,174,1057.8329,-1191952.0,-78.14341,17400,100.0,58.121464,1983.9379806518555,1.0,,1.0,453.4539,100.0,[-0.156  0.191 -0.295 -0.034  0.024  0.099 -0.329 -1.266  0.004  0.  0.   ],218.7774,82619310.0
0.08170013,-1.0,1222361,1161.2559,605.08417,-81.961914,108.75,2.0,True,9.359959,,4445.0044,,598.7874,1,-32969337000.0,1795169800000.0,9.359959,1.0,1071070.0,100,0.4189424,1560.6045,1004.4327843642939,175,1004.43274,-1095547.6,-81.961914,17500,100.0,116.61261,2000.7583808898926,1.0,,1.0,399.34866,100.0,[-1.414e-01  1.936e-01 -2.965e-01 -4.729e-02  1.112e-02  1.006e-01 -3.136e-01 -1.279e+00  4.677e-04  0.000e+00  0.000e+00],249.3687,173333710.0
0.0007999461,-1.0,1233346,1157.7224,681.7184,-76.42261,109.85,2.0,True,9.359925,,65105.918,,7027.5815,1,-45595247000000.0,4.1791203e+18,9.359925,1.0,1100525.9,100,0.4189424,1489.6719,1013.6678686557921,176,1013.6679,-1122829.0,-76.42261,17600,100.0,1259.7649,2020.6194534301758,1.0,,1.0,331.94952,100.0,[-0.158  0.195 -0.297 -0.033  0.026  0.102 -0.326 -1.269 -0.007  0.  0.   ],270.19128,1416145500.0
0.018901221,-1.0,1243583,1429.1514,640.0208,-89.22499,102.37,2.0,True,9.359948,,9697.678,,1016.83264,1,-3903981000.0,15040193000.0,9.359948,1.0,973716.0,100,0.4189424,1732.4888,943.3582580008971,177,943.3583,-1003882.5,-89.22499,17700,100.0,141.29057,2035.1487021446228,1.0,,1.0,303.3374,100.0,[-0.149  0.199 -0.3    0.004  0.066  0.102 -0.344 -1.254  0.008  0.  0.   ],289.46713,204422300.0
0.0033274177,-1.0,1254049,1419.003,663.68646,-84.89331,104.66,2.0,True,9.359968,,9485.615,,1199.4058,1,-5.9714044e+21,4.015452e+34,9.359968,1.0,1015541.0,100,0.4189424,1721.9219,966.6053100947055,178,966.6053,-1045340.6,-84.89331,17800,100.0,272.1234,2051.5268692970276,1.0,,1.0,302.9188,100.0,[-0.139  0.199 -0.3    0.002  0.063  0.114 -0.345 -1.255  0.008  0.  0.   ],284.98276,281561400.0
0.030933311,-1.0,1264744,1774.9675,690.6479,-92.81014,106.95,2.0,True,9.359767,,22222.438,,2214.5469,1,-11253274000.0,64355336000.0,9.359767,1.0,1074267.1,100,0.4189424,2070.416,986.0962680857269,179,986.09625,-1117349.5,-92.81014,17900,100.0,253.83386,2068.7816512584686,1.0,,1.0,295.44843,100.0,[-0.115  0.196 -0.301 -0.037  0.023  0.108 -0.337 -1.263  0.011  0.  0.   ],319.18848,324034600.0
0.07202589,-1.0,1275536,1401.9937,642.7911,-93.380554,107.92,2.0,True,9.359925,,1292.5934,,146.3678,1,-2557399800.0,6611412500.0,9.359925,1.0,1087684.1,100,0.4189424,1753.8577,994.6550255533741,180,994.6551,-1118599.2,-93.380554,18000,100.0,31.472052,2086.5850245952606,1.0,,1.0,351.86395,100.0,[-0.124  0.195 -0.301 -0.038  0.022  0.096 -0.333 -1.264  0.011  0.  0.   ],313.60092,43672100.0
0.045041367,-1.0,1286165,1232.0541,637.0054,-79.086365,106.29,2.0,True,9.359907,,3662.2515,,367.25232,1,-5058436000.0,40112673000.0,9.359907,1.0,1049000.8,100,0.4189424,1574.7538,979.7051171618115,181,979.7051,-1073924.2,-79.086365,18100,100.0,49.123028,2103.2592446804047,1.0,,1.0,342.6997,100.0,[-0.111  0.195 -0.302 -0.035  0.025  0.103 -0.337 -1.265  0.01   0.  0.   ],298.62793,66735770.0
0.089983,-1.0,1297800,1443.8616,721.40894,-104.57699,116.35,2.0,True,9.359884,,331.83627,,44.213184,1,-11107414000.0,117379140000.0,9.359884,1.0,1230392.8,100,0.4189424,1794.4049,1071.9521476224713,182,1071.9521,-1262754.0,-104.57699,18200,100.0,13.675262,2122.9929032325745,1.0,,1.0,350.54327,100.0,[-0.121  0.196 -0.302 -0.038  0.022  0.092 -0.335 -1.267  0.008  0.  0.   ],285.15155,20294016.0
