OptimizationReturnMin,TimestepsSoFar,MaxIWNorm,MaxIW,InitialReturnMean,ReturnStepMax,EpThisIter,TimeElapsed,EpLenMean,LearnableVariance,EpRewMean,MeanIWNorm,Weights,InitialReturnMax,MinIWNorm,StdIWNorm,EmpiricalD2,MeanEntropy,VarianceInit,InitialReturnMin,ESSRenyi,MeanIW,ESSClassic,Iteration,OptimizationReturnMean,ReturnStepMaxmin,EpisodesSoFar,J_sample_variance,InitialReturnStd,InitialBound,StdIW,ReturnMeanIW,MinIW,Bound,OptimizationReturnMax
,678977,0.024447765,2.4447765,436.92212,9.359994,100,1081.851675271988,47.1,,436.92215461464446,0.010557349,[-0.184  0.263  0.062  0.029 -0.048  0.121  0.538 -0.429  0.     0.  0.   ],931.9433,0.0041962806,0.0036845491,1.1164566,0.4189424,-1.0,266.47418,89.569084,1.055735,89.14221,186,170.44797,9.359994,18600,117037.75,112.92093,157.3392,0.36845496,466.00323,0.41962808,170.5888,665.4691
,683826,0.023586081,2.3586082,450.0469,9.359579,100,1090.5152826309204,48.49,,450.0468947647028,0.010596816,[-0.176  0.263  0.059  0.032 -0.046  0.118  0.545 -0.441  0.     0.  0.   ],838.51135,0.0036570143,0.0034767785,1.1122426,0.4189424,-1.0,276.5539,89.90845,1.0596817,90.28144,187,173.49301,9.359579,18700,109299.836,112.02475,198.49348,0.34767783,478.27887,0.36570144,212.98334,561.95746
,688371,0.05012818,5.0128183,421.58273,9.359997,100,1098.1636154651642,45.45,,421.58271078710465,0.011485163,[-0.177  0.266  0.055  0.028 -0.051  0.117  0.546 -0.454  0.     0.  0.   ],734.93164,0.0035483544,0.008379647,1.3352889,0.4189424,-1.0,248.38455,74.89016,1.1485162,65.260284,188,173.19815,9.359997,18800,123772.07,96.52276,201.1032,0.8379647,493.502,0.35483545,238.7276,486.5471
,692852,0.028405702,2.8405702,415.12878,9.359815,100,1106.575478553772,44.81,,415.1288162507108,0.010552985,[-0.168  0.273  0.059  0.041 -0.04   0.12   0.561 -0.436  0.     0.  0.   ],1024.0535,0.0037774763,0.0034026694,1.0799136,0.4189424,-1.0,229.70093,92.6,1.0552986,90.58254,189,185.42792,9.359815,18900,116045.266,109.4492,107.91278,0.34026697,449.3258,0.37774763,130.07031,794.35254
,697478,0.115371205,11.537121,429.19208,9.359917,100,1114.851361989975,46.26,,429.1920425831103,0.014988738,[-0.182  0.281  0.062  0.048 -0.036  0.126  0.57  -0.434  0.     0.  0.   ],687.00183,0.001043752,0.020214152,2.1553078,0.4189424,-1.0,268.14224,46.397087,1.4988737,35.47629,190,161.0498,9.359917,19000,259589.73,91.627396,223.0915,2.0214155,618.2487,0.1043752,315.67322,418.8596
,702049,0.014425057,1.4425057,424.15222,9.359796,100,1123.1804625988007,45.71,,424.15223311222303,0.010121856,[-0.199  0.294  0.067  0.035 -0.051  0.138  0.581 -0.404  0.     0.  0.   ],911.43243,0.006515043,0.0012110488,1.0187879,0.4189424,-1.0,229.84653,98.15586,1.0121857,98.58868,191,194.30571,9.359796,19100,68749.32,102.11412,150.7225,0.12110487,430.80212,0.6515043,154.81577,681.58594
,706471,0.02698441,2.698441,409.9774,9.359908,100,1131.3822362422943,44.22,,409.97738163509473,0.010564353,[-0.203  0.292  0.064  0.033 -0.05   0.134  0.573 -0.404  0.     0.  0.   ],631.79254,0.003072626,0.0034547055,1.1168089,0.4189424,-1.0,275.72305,89.54083,1.0564353,90.339226,192,134.25433,9.359908,19200,99952.46,85.7444,220.4396,0.34547055,436.46658,0.3072626,236.16464,356.0695
,711134,0.2639911,26.399109,432.4295,9.35966,100,1139.5998711585999,46.63,,432.42948108137045,0.014830283,[-0.21   0.3    0.061  0.037 -0.045  0.141  0.566 -0.413  0.     0.  0.   ],904.4094,0.000639606,0.031000774,2.459481,0.4189424,-1.0,257.16977,40.658985,1.4830284,18.623205,193,175.2597,9.35966,19300,999818.75,118.46275,161.10663,3.1000772,722.00964,0.0639606,296.50128,647.2396
,715401,0.8073044,80.73044,395.3085,9.359995,100,1147.4802598953247,42.67,,395.3085165546989,0.017939711,[-0.16   0.277  0.053  0.033 -0.053  0.097  0.526 -0.39   0.     0.  0.   ],950.5216,0.0037745666,0.07938165,2.5500245,0.4189424,-1.0,257.10315,39.21531,1.7939713,4.8591223,194,138.20537,9.359995,19400,31422360.0,111.212875,110.15207,7.938165,1142.5206,0.37745667,687.16003,693.41846
,719655,0.020978708,2.0978708,394.5407,9.359914,100,1155.1500387191772,42.54,,394.54074030891337,0.010445335,[-0.167  0.276  0.052  0.029 -0.056  0.087  0.521 -0.388  0.     0.  0.   ],864.83057,0.005107863,0.00348736,1.0807363,0.4189424,-1.0,239.74452,92.52951,1.0445334,89.97111,195,154.79623,9.359914,19500,81807.8,103.454056,135.09158,0.34873602,413.74628,0.5107863,144.02692,625.08606
,724082,0.0140485605,1.4048561,410.61365,9.359952,100,1162.963151216507,44.27,,410.61361410287594,0.010207099,[-0.163  0.273  0.056  0.035 -0.049  0.087  0.522 -0.38   0.     0.  0.   ],846.27136,0.0058260444,0.0015201534,1.0267396,0.4189424,-1.0,249.07373,97.395676,1.0207099,97.830086,196,161.53989,9.359952,19600,79205.38,106.04063,156.73222,0.15201533,419.2047,0.58260447,161.95135,597.19763
,728414,0.018379426,1.8379426,401.61758,9.359906,100,1170.182968378067,43.32,,401.6175759808463,0.010432729,[-0.165  0.277  0.053  0.032 -0.053  0.089  0.516 -0.382  0.     0.  0.   ],742.7677,0.0060206302,0.002230926,1.0550536,0.4189424,-1.0,267.02335,94.78191,1.0432727,95.62723,197,134.59424,9.359906,19700,88050.56,86.792305,178.78726,0.2230926,417.731,0.60206306,188.84904,475.74435
,732787,0.059944563,5.9944563,405.5566,9.359981,100,1177.9787964820862,43.73,,405.5566009596961,0.010895816,[-0.171  0.272  0.051  0.031 -0.056  0.085  0.504 -0.378  0.     0.  0.   ],731.6127,0.0030698143,0.005808797,1.1711951,0.4189424,-1.0,267.15137,85.382866,1.0895817,77.86834,198,138.40523,9.359981,19800,141414.95,94.67181,186.07281,0.58087975,453.30542,0.30698144,215.77617,464.4613
,737201,1.3308434,133.08435,409.48343,9.3599615,100,1185.6711354255676,44.14,,409.4834221605995,0.033693276,[-0.119  0.236  0.049  0.033 -0.058  0.074  0.497 -0.381  0.     0.  0.   ],762.97943,1.653031e-05,0.15540367,16.953226,0.4189424,-1.0,266.84967,5.8985825,3.3693278,4.489669,199,142.63374,9.3599615,19900,19833854.0,99.5303,180.58958,15.540367,1649.0082,0.001653031,706.55396,496.12976
,741496,0.040862404,4.0862403,398.1618,9.359874,100,1194.0275535583496,42.95,,398.16176843272297,0.010960598,[-0.116  0.265  0.064  0.021 -0.064  0.087  0.598 -0.392  0.     0.  0.   ],1040.5142,0.0040528565,0.0051540667,1.1538984,0.4189424,-1.0,247.6388,86.66274,1.0960598,81.89191,200,150.523,9.359874,20000,99757.69,106.19626,86.00751,0.5154066,440.2192,0.40528566,104.904175,792.87537
,745839,0.059442375,5.9442377,402.73453,9.359851,100,1201.4642007350922,43.43,,402.73455608435813,0.011556509,[-0.118  0.272  0.063  0.02  -0.064  0.089  0.613 -0.404  0.     0.  0.   ],612.5553,0.000999223,0.008038305,1.344243,0.4189424,-1.0,277.88232,74.39131,1.1556507,67.39403,201,124.85223,9.359851,20100,128996.91,73.511086,218.96796,0.8038305,477.93228,0.0999223,264.87054,334.67297
,750278,0.07749199,7.7491994,411.92188,9.359964,100,1209.6229569911957,44.39,,411.92186045938485,0.013433076,[-0.127  0.283  0.068  0.03  -0.053  0.112  0.628 -0.39   0.     0.  0.   ],762.7551,0.00084509247,0.012447465,1.7261319,0.4189424,-1.0,266.93158,57.933,1.3433076,53.802784,202,144.99028,9.359964,20200,193379.38,85.925316,183.09535,1.2447466,549.15656,0.084509246,248.51889,495.82355
,754606,0.10383931,10.383931,401.2771,9.359917,100,1216.992106437683,43.28,,401.27709427315597,0.010869732,[-0.116  0.281  0.067  0.02  -0.061  0.115  0.622 -0.364  0.     0.  0.   ],852.5498,0.001535239,0.01261805,1.4415392,0.4189424,-1.0,238.99515,69.3703,1.0869733,42.597492,203,162.28194,9.359917,20300,353302.94,95.97838,145.51215,1.261805,476.41687,0.1535239,169.33496,613.5547
,758889,0.037953548,3.7953548,397.1281,9.359979,100,1224.8438770771027,42.83,,397.12812710752684,0.011128556,[-0.127  0.28   0.066  0.031 -0.052  0.1    0.621 -0.369  0.     0.  0.   ],680.1095,0.0037121053,0.0059028254,1.2415029,0.4189424,-1.0,229.48814,80.54754,1.1128554,78.04286,204,167.63998,9.359979,20400,91281.96,78.55397,193.09525,0.59028256,446.5156,0.37121055,219.1766,450.62134
,763273,0.15095972,15.095972,406.7835,9.359957,100,1232.1459610462189,43.84,,406.7835325420167,0.011182912,[-0.121  0.278  0.065  0.042 -0.043  0.108  0.618 -0.36   0.     0.  0.   ],876.5465,0.0011089151,0.014677927,1.3321738,0.4189424,-1.0,257.6754,75.06528,1.1182913,36.727722,205,149.10811,9.359957,20500,605029.56,101.578735,143.81958,1.4677929,497.68683,0.110891506,194.17426,618.8711
,767716,0.03952791,3.9527912,411.79614,9.359867,100,1240.1196174621582,44.43,,411.79608051007676,0.011836474,[-0.11   0.28   0.068  0.036 -0.05   0.124  0.628 -0.352  0.     0.  0.   ],635.50586,0.002476755,0.007261284,1.3823638,0.4189424,-1.0,238.89154,72.33986,1.1836473,72.65637,206,172.90451,9.359867,20600,117379.38,89.94884,221.14433,0.72612846,487.37653,0.24767551,263.2197,396.61432
,772180,0.02439804,2.439804,414.21585,9.359713,100,1247.5795936584473,44.64,,414.2158753170297,0.010824859,[-0.123  0.274  0.058  0.036 -0.053  0.12   0.59  -0.364  0.     0.  0.   ],773.683,0.0037275394,0.0044022505,1.1672204,0.4189424,-1.0,268.72223,85.67362,1.0824859,85.808304,207,145.49365,9.359713,20700,113678.05,95.25086,182.11098,0.44022506,453.66687,0.37275395,202.90546,504.96075
,776553,0.02187535,2.187535,405.59946,9.359909,100,1255.2675347328186,43.73,,405.5994737259046,0.010519535,[-0.107  0.27   0.061  0.031 -0.06   0.12   0.595 -0.376  0.     0.  0.   ],707.1516,0.004520269,0.0030636005,1.097068,0.4189424,-1.0,249.7155,91.152054,1.0519536,92.18165,208,155.88397,9.359909,20800,85542.03,87.920845,193.45398,0.30636007,432.4624,0.45202693,210.25908,457.4361
,780959,0.036864262,3.6864262,408.6416,9.359877,100,1262.8800191879272,44.06,,408.6415918869079,0.011010413,[-0.115  0.275  0.06   0.035 -0.055  0.116  0.602 -0.382  0.     0.  0.   ],715.9863,0.002173134,0.0071044615,1.3074166,0.4189424,-1.0,229.7894,76.48672,1.1010413,70.60418,209,178.85219,9.359877,20900,112991.836,91.53881,193.84566,0.7104462,460.1929,0.2173134,214.5903,486.19693
,785566,0.017651482,1.7651483,427.41913,9.359976,100,1270.8888573646545,46.07,,427.4191795354098,0.010381196,[-0.123  0.276  0.062  0.037 -0.056  0.112  0.619 -0.397  0.     0.  0.   ],727.36224,0.005914377,0.0023302282,1.066458,0.4189424,-1.0,275.53198,93.76834,1.0381196,95.20318,210,151.88719,9.359976,21000,99365.78,109.15615,209.2105,0.23302284,446.91812,0.5914377,221.57521,451.83026
,789884,0.20555861,20.555862,400.46814,9.359918,100,1278.1387996673584,43.18,,400.4680977155232,0.013602829,[-0.131  0.277  0.059  0.039 -0.053  0.114  0.605 -0.401  0.     0.  0.   ],678.7182,0.0004914187,0.022971164,1.9388906,0.4189424,-1.0,276.42484,51.575886,1.3602829,25.962393,211,124.04326,9.359918,21100,667871.4,78.90767,196.85266,2.2971165,599.21606,0.04914187,315.69366,402.29337
,794328,0.05913202,5.9132023,412.0215,9.359834,100,1286.4626774787903,44.44,,412.0215293859932,0.010695175,[-0.125  0.262  0.05   0.033 -0.065  0.084  0.561 -0.404  0.     0.  0.   ],787.5625,0.001781774,0.006207203,1.2008938,0.4189424,-1.0,239.58688,83.27132,1.0695176,74.803604,212,172.43465,9.359834,21200,176050.1,102.72057,175.75278,0.62072027,459.52682,0.1781774,200.61102,547.9756
,798676,0.043284472,4.3284473,403.20618,9.359991,100,1293.4986770153046,43.48,,403.20617776990235,0.011460044,[-0.112  0.262  0.048  0.04  -0.059  0.086  0.557 -0.411  0.     0.  0.   ],783.49255,0.0012940889,0.005657022,1.2188542,0.4189424,-1.0,269.0786,82.044266,1.1460043,80.40713,213,134.12758,9.359991,21300,109065.54,85.17403,168.15843,0.5657022,455.58777,0.1294089,196.09097,514.41394
,803143,0.017601054,1.7601054,414.56848,9.3599615,100,1301.3282346725464,44.67,,414.5684782818578,0.010214225,[-0.107  0.258  0.047  0.046 -0.052  0.075  0.564 -0.413  0.     0.  0.   ],767.2804,0.0050004236,0.0022741524,1.0471572,0.4189424,-1.0,277.7981,95.49665,1.0214224,95.27703,214,136.77039,9.3599615,21400,94411.41,96.001976,184.38437,0.22741523,424.8934,0.5000424,189.34439,489.4823
,807590,0.11344655,11.344655,412.46423,9.359868,100,1308.9043633937836,44.47,,412.464235278766,0.011930642,[-0.11   0.258  0.046  0.05  -0.048  0.07   0.565 -0.419  0.     0.  0.   ],704.2119,0.0020258904,0.012781063,1.5416635,0.4189424,-1.0,247.98648,64.865,1.1930642,46.562695,215,164.47775,9.359868,21500,150103.53,88.87571,201.20067,1.2781063,487.05826,0.20258905,224.74548,456.22543
,812125,0.015406844,1.5406845,420.61667,9.359956,100,1316.0575153827667,45.35,,420.61665418782945,0.0100686075,[-0.105  0.267  0.051  0.035 -0.058  0.08   0.574 -0.398  0.     0.  0.   ],755.7461,0.0069188518,0.001825996,1.0258355,0.4189424,-1.0,238.71947,97.481514,1.0068609,96.81576,216,181.89719,9.359956,21600,74244.21,103.3825,193.89285,0.18259959,425.98438,0.6918852,196.35048,517.0266
,816763,0.019077606,1.9077606,429.95154,9.359963,100,1323.2678463459015,46.38,,429.95151149535724,0.010591595,[-0.101  0.265  0.049  0.036 -0.058  0.08   0.566 -0.397  0.     0.  0.   ],845.3457,0.0044487882,0.003091586,1.0956457,0.4189424,-1.0,277.0489,91.270386,1.0591595,92.14889,217,152.90263,9.359963,21700,109256.586,112.865875,176.34781,0.3091586,457.88446,0.44487882,192.42963,568.2968
,821382,0.16366395,16.366396,428.51062,9.35999,100,1330.151938199997,46.19,,428.51065068410173,0.011874867,[-0.101  0.262  0.047  0.038 -0.054  0.078  0.562 -0.41   0.     0.  0.   ],853.24817,0.0030335723,0.016535722,1.5532895,0.4189424,-1.0,267.03265,64.3795,1.1874868,34.02462,218,161.47798,9.35999,21800,1031881.44,105.9017,172.53618,1.6535721,579.1333,0.30335724,260.10968,586.2155
,825823,0.02956348,2.956348,412.0787,9.359968,100,1337.479858160019,44.41,,412.0787127782703,0.011389861,[-0.077  0.268  0.051  0.045 -0.047  0.087  0.587 -0.412  0.     0.  0.   ],687.3041,0.0029719302,0.0049393508,1.2390803,0.4189424,-1.0,285.5727,80.70502,1.1389862,84.17064,219,126.50603,9.359968,21900,119305.98,77.82398,205.8875,0.49393505,470.48715,0.29719302,240.9675,401.73138
,830497,0.056937348,5.693735,433.6957,9.359979,100,1344.6763982772827,46.74,,433.6956874465562,0.0122299185,[-0.082  0.253  0.048  0.05  -0.043  0.076  0.581 -0.432  0.     0.  0.   ],1017.2511,0.0013264891,0.0094734,1.5085427,0.4189424,-1.0,257.01547,66.28915,1.2229918,62.499268,220,176.68019,9.359979,22000,309556.3,122.24514,128.52039,0.94734,554.0482,0.13264892,179.22351,760.2356
,835028,0.025608676,2.5608675,420.38718,9.359958,100,1351.8887803554535,45.31,,420.3871932265589,0.010254229,[-0.091  0.261  0.045  0.041 -0.05   0.074  0.595 -0.453  0.     0.  0.   ],726.6024,0.004662988,0.0032555957,1.0801846,0.4189424,-1.0,258.42007,92.57677,1.0254229,90.84311,221,161.9671,9.359958,22100,91574.52,97.23232,202.40646,0.3255596,439.15106,0.4662988,212.5995,468.18234
,839376,0.032436352,3.2436352,403.42932,9.359827,100,1358.6731207370758,43.48,,403.4293184396073,0.010652414,[-0.097  0.263  0.045  0.045 -0.045  0.067  0.589 -0.45   0.     0.  0.   ],670.003,0.0031819108,0.0047941324,1.1741719,0.4189424,-1.0,277.1494,85.166405,1.0652413,83.1569,222,126.2799,9.359827,22200,111344.29,72.75382,202.42844,0.47941327,438.71918,0.31819108,220.9162,392.85358
,843877,0.014677908,1.4677908,417.41028,9.359881,100,1365.624517440796,45.01,,417.4102942457793,0.010181841,[-0.093  0.272  0.046  0.047 -0.044  0.08   0.605 -0.458  0.     0.  0.   ],812.3675,0.007918108,0.0012984225,1.0222789,0.4189424,-1.0,266.4358,97.82066,1.0181842,98.39981,223,150.97452,9.359881,22300,87232.55,90.30989,173.70004,0.12984225,428.79642,0.79181087,182.38634,545.9317
,848390,0.017936837,1.7936836,418.57336,9.359997,100,1372.6888983249664,45.13,,418.57333149232704,0.010318131,[-0.092  0.281  0.045  0.047 -0.044  0.084  0.608 -0.456  0.     0.  0.   ],856.65186,0.0060997773,0.0019641635,1.0413295,0.4189424,-1.0,259.37796,96.03108,1.0318131,96.503006,224,159.19537,9.359997,22400,84740.21,103.15341,161.57779,0.19641636,432.42282,0.6099777,170.17029,597.2739
,852943,0.02573624,2.5736241,422.40323,9.359761,100,1379.1815958023071,45.53,,422.4031938560314,0.010488602,[-0.1    0.28   0.045  0.045 -0.048  0.09   0.603 -0.455  0.     0.  0.   ],820.2551,0.0048801308,0.0029224886,1.0707494,0.4189424,-1.0,278.20654,93.39253,1.0488603,92.79559,225,144.19666,9.359761,22500,95902.52,94.84858,176.32664,0.29224885,439.86237,0.4880131,185.22969,542.0486
,857426,0.016348911,1.6348912,415.9414,9.359963,100,1385.9314634799957,44.83,,415.9414156940248,0.010241419,[-0.097  0.282  0.044  0.044 -0.053  0.093  0.594 -0.45   0.     0.  0.   ],857.18005,0.0064282534,0.0019837203,1.0332482,0.4189424,-1.0,285.8389,96.782166,1.0241419,96.38385,226,130.10252,9.359963,22600,98237.66,99.462715,158.78738,0.19837204,426.39694,0.64282537,165.00293,571.3412
,861889,0.38255984,38.255985,414.1139,9.359926,100,1392.1139297485352,44.63,,414.1139326317319,0.019044535,[-0.104  0.286  0.046  0.047 -0.05   0.094  0.601 -0.448  0.     0.  0.   ],698.96643,9.510332e-05,0.047897063,5.583236,0.4189424,-1.0,286.6089,17.910759,1.9044536,13.651427,227,127.505035,9.359926,22700,1597895.4,72.132965,204.42401,4.7897067,842.06934,0.009510333,346.59567,412.35754
,866424,0.021063454,2.1063454,420.60754,9.359885,100,1399.0391058921814,45.35,,420.6075442244996,0.010383633,[-0.09   0.271  0.041  0.048 -0.054  0.094  0.588 -0.501  0.     0.  0.   ],750.0415,0.0036557263,0.002733532,1.0456008,0.4189424,-1.0,259.1201,95.638794,1.0383633,93.51889,228,161.48746,9.359885,22800,84908.59,90.070755,195.59508,0.27335325,437.33932,0.36557263,207.2537,490.92142
,871104,0.033240624,3.3240623,434.14218,9.359968,100,1405.9349904060364,46.8,,434.14219781617,0.010344109,[-0.105  0.28   0.042  0.05  -0.05   0.108  0.596 -0.498  0.     0.  0.   ],1135.2029,0.0022188036,0.003695111,1.0954316,0.4189424,-1.0,276.62955,91.28822,1.0344108,88.6835,229,157.51265,9.359968,22900,171696.1,125.32304,93.58136,0.3695111,462.66226,0.22188038,106.2215,858.57336
,875739,0.027597412,2.7597413,429.95535,9.359957,100,1412.7091240882874,46.35,,429.95535358710436,0.010448291,[-0.089  0.283  0.042  0.048 -0.055  0.112  0.6   -0.488  0.     0.  0.   ],819.72656,0.0043882234,0.0031014127,1.0636517,0.4189424,-1.0,266.38818,94.01574,1.0448291,91.902405,230,163.56717,9.359957,23000,98194.375,94.50957,184.03737,0.31014127,453.9892,0.43882236,200.36542,553.3384
,880321,0.015749395,1.5749395,425.14896,9.359968,100,1419.9913992881775,45.82,,425.14890573224875,0.010167,[-0.068  0.27   0.041  0.05  -0.053  0.106  0.591 -0.494  0.     0.  0.   ],729.96545,0.007053501,0.0014343421,1.0213876,0.4189424,-1.0,276.43198,97.90603,1.0166999,98.04852,231,148.71692,9.359968,23100,90413.37,96.6283,206.15924,0.14343421,432.90976,0.7053501,211.59068,453.53348
,885034,0.03276916,3.276916,437.25156,9.3597765,100,1426.9690635204315,47.13,,437.2515659632603,0.010488574,[-0.077  0.264  0.044  0.048 -0.05   0.104  0.591 -0.494  0.     0.  0.   ],750.396,0.0050608697,0.0034094218,1.1078601,0.4189424,-1.0,257.1025,90.26411,1.0488576,90.443375,232,180.14906,9.3597765,23200,100703.35,102.94926,212.13277,0.34094214,469.35135,0.506087,232.40273,493.2935
,889599,0.09510945,9.510945,423.28207,9.359964,100,1434.1597757339478,45.65,,423.28205843292244,0.012884864,[-0.068  0.263  0.042  0.047 -0.051  0.112  0.591 -0.495  0.     0.  0.   ],922.5854,0.0012734912,0.015353418,1.6581264,0.4189424,-1.0,276.55103,60.309036,1.2884865,41.324432,233,146.73103,9.359964,23300,327115.1,104.35825,146.50641,1.5353419,557.40204,0.12734912,201.00293,646.03436
,894423,0.026569834,2.6569834,447.6203,9.359924,100,1441.6921339035034,48.24,,447.6203300302604,0.010328933,[-0.056  0.267  0.047  0.063 -0.037  0.113  0.607 -0.479  0.     0.  0.   ],865.7848,0.00426691,0.003781799,1.1069787,0.4189424,-1.0,275.62698,90.335976,1.0328933,88.17907,234,171.99336,9.359924,23400,104798.18,105.61512,187.88492,0.3781799,468.9439,0.42669097,195.6683,590.15784
,898891,0.055138633,5.5138636,414.4404,9.359811,100,1448.384567975998,44.68,,414.44037000458,0.0120729,[-0.062  0.272  0.044  0.061 -0.041  0.117  0.61  -0.491  0.     0.  0.   ],789.11163,0.00071508123,0.008967273,1.4405364,0.4189424,-1.0,277.0434,69.41859,1.2072902,64.44574,235,137.39697,9.359811,23500,144769.45,77.99662,177.7069,0.8967273,496.69708,0.071508124,212.564,512.06824
,903623,0.22580816,22.580816,438.80984,9.359855,100,1455.9858796596527,47.32,,438.8097901310263,0.014775126,[-0.068  0.257  0.039  0.063 -0.04   0.11   0.59  -0.519  0.     0.  0.   ],922.6735,0.00087846845,0.028179957,2.3844602,0.4189424,-1.0,257.0947,41.938213,1.4775125,21.562746,236,181.7151,9.359855,23600,567336.6,107.10947,162.00778,2.8179958,644.4422,0.087846845,217.01285,665.57886
,908230,0.028747648,2.874765,427.09775,9.359877,100,1463.7006080150604,46.07,,427.09770750524893,0.010686245,[-0.064  0.266  0.046  0.043 -0.054  0.11   0.625 -0.505  0.     0.  0.   ],866.00574,0.004073978,0.0040399227,1.1365067,0.4189424,-1.0,266.4308,87.98892,1.0686245,87.49513,237,160.66692,9.359877,23700,122776.414,98.88708,167.29599,0.4039923,468.61417,0.4073978,191.64716,599.57495
