ReturnStepMax,MaxIWNorm,InitialReturnStd,Weights,ReturnMeanIW,ESSRenyi,ESSClassic,TimeElapsed,OptimizationReturnMin,MaxIW,EpRewMean,TimestepsSoFar,Iteration,Bound,StdIWNorm,StdIW,EpisodesSoFar,InitialReturnMean,EmpiricalD2,OptimizationReturnMean,EpThisIter,OptimizationReturnMax,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,MeanIW,InitialReturnMin,MinIWNorm,VarianceInit,EpLenMean,InitialBound,LearnableVariance,MinIW,MeanIWNorm,J_sample_variance
9.359989,0.038567115,96.142586,[-0.031  0.269  0.051  0.04  -0.034  0.019  0.6   -0.21   0.     0.  0.    -1.663],480.0196,86.82887,85.73122,1659.888337612152,,3.8567116,439.99234445396536,1043599,250,190.6966,0.0044028964,0.44028968,25000,439.99237,1.1516906,155.14786,100,613.81213,898.6566,9.359989,-0.24409099,1.079231,284.84448,0.002670455,-1,47.44,170.39536,True,0.2670455,0.01079231,112888.17
9.359952,0.06090062,81.519196,[-0.03   0.269  0.05   0.037 -0.037  0.02   0.6   -0.216  0.     0.  0.    -1.663],496.71933,79.61862,71.026306,1668.734399318695,,6.090062,446.5559431121816,1048413,251,271.02484,0.007295304,0.7295304,25100,446.55594,1.2559875,124.76213,100,349.49127,671.2851,9.359952,-0.25367707,1.1422235,321.79382,0.0029277152,-1,48.14,245.1704,True,0.29277152,0.0114222355,146304.66
9.359975,0.039552927,79.45616,[-0.033  0.275  0.052  0.039 -0.033  0.025  0.604 -0.207  0.     0.  0.    -1.673],489.9101,80.4916,77.41623,1675.2501964569092,,3.9552927,422.180946314129,1052965,252,241.92842,0.0062380205,0.62380207,25200,422.18094,1.2423657,137.48508,100,456.91083,741.6067,9.359975,-0.25289816,1.1549537,284.69586,0.0044372017,-1,45.52,199.69894,True,0.44372016,0.011549537,134623.56
9.359862,0.021150598,93.03193,[-0.027  0.278  0.055  0.039 -0.034  0.034  0.617 -0.202  0.     0.  0.    -1.672],464.04517,93.37119,93.42355,1682.8152918815613,,2.1150599,436.6045940591032,1057669,253,189.24542,0.0028003443,0.28003442,25300,436.6046,1.0709941,120.50456,100,569.01874,885.1188,9.359862,-0.25871393,1.0554641,316.10004,0.0051367423,-1,47.04,171.06897,True,0.51367426,0.010554641,125358.28
9.359994,0.09015996,83.33093,[-0.023  0.273  0.053  0.038 -0.037  0.03   0.605 -0.202  0.     0.  0.    -1.678],593.47754,56.240536,48.43801,1691.6704936027527,,9.015996,442.77436475102456,1062441,254,298.9847,0.0141777,1.4177701,25400,442.77438,1.7780769,109.158516,100,402.55426,736.1701,9.359994,-0.2589884,1.3741499,333.61584,0.000714012,-1,47.72,221.92337,True,0.0714012,0.013741498,233941.1
9.359913,0.018565748,72.08417,[-0.015  0.27   0.057  0.037 -0.036  0.026  0.618 -0.191  0.     0.  0.    -1.678],451.62054,95.59063,95.71594,1698.882497549057,,1.8565748,436.782932479328,1067150,255,255.78874,0.002192166,0.2192166,25500,436.7829,1.0461277,113.374245,100,314.81018,638.2189,9.359913,-0.26152158,1.036187,323.4087,0.0057573905,-1,47.09,245.31728,True,0.5757391,0.010361871,119478.07
9.359997,0.018447945,105.533325,[-0.013  0.271  0.059  0.038 -0.032  0.028  0.627 -0.189  0.     0.  0.    -1.68 ],456.38696,96.36219,96.54903,1707.6930434703827,,1.8447945,442.09527603035997,1071915,256,189.7261,0.0019661863,0.19661863,25600,442.09528,1.0377514,166.05489,100,596.51166,872.55206,9.359997,-0.2558242,1.0399857,276.0404,0.00666489,-1,47.65,180.32968,True,0.666489,0.010399857,94782.01
9.359962,0.047574274,81.981575,[-0.011  0.276  0.06   0.038 -0.031  0.03   0.631 -0.187  0.     0.  0.    -1.675],475.94113,82.39393,74.7964,1714.5407464504242,,4.7574277,437.72472792607937,1076633,257,227.23026,0.006283872,0.6283872,25700,437.72476,1.2136817,133.30544,100,448.10608,752.5254,9.359962,-0.2551272,1.0825212,304.4193,0.0012946096,-1,47.18,211.96716,True,0.12946096,0.010825211,134788.47
9.35998,0.016122008,88.29802,[-0.012  0.275  0.061  0.042 -0.028  0.035  0.637 -0.19   0.     0.  0.    -1.674],449.41684,95.96022,96.2346,1720.862040758133,,1.6122007,432.6758927899675,1081296,258,177.04498,0.002054471,0.20544711,25800,432.6759,1.0420985,138.11035,100,594.8129,889.3785,9.35998,-0.26313758,1.0386281,294.56555,0.0047138287,-1,46.63,165.86234,True,0.4713829,0.010386283,103723.45
9.35999,0.044469655,97.86492,[-0.015  0.278  0.061  0.041 -0.028  0.036  0.64  -0.187  0.     0.  0.    -1.682],514.5646,79.27841,74.483284,1728.5155107975006,,4.4469657,441.25930312991215,1086053,259,190.60626,0.006431015,0.6431015,25900,441.2593,1.2613775,165.45604,100,685.688,961.4913,9.35999,-0.26497358,1.0987443,275.80325,0.0021555603,-1,47.57,152.81195,True,0.21555604,0.010987443,201540.27
9.359928,5.9415727,79.106224,[-0.025  0.285  0.062  0.04  -0.03   0.032  0.652 -0.194  0.     0.  0.    -1.684],3558.3972,1.3395048,1.6065675,1736.219916343689,,594.1573,439.6237049584961,1090792,260,1721.6815,0.59652716,59.652718,26000,439.62372,74.65445,127.175156,100,396.13788,708.5864,9.359928,-0.28169587,7.6224866,312.44855,2.827288e-05,-1,47.39,227.0478,True,0.0028272881,0.07622488,110382570.0
9.359978,0.063300446,79.77513,[-0.021  0.29   0.07   0.052 -0.022  0.039  0.658 -0.157  0.     0.  0.    -1.701],507.24146,70.00641,63.491817,1744.3259801864624,,6.3300447,419.2332139700361,1095311,261,270.464,0.008842739,0.88427395,26100,419.23322,1.4284407,123.61386,100,364.75174,660.3711,9.359978,-0.27743426,1.1661397,295.61935,0.0029531568,-1,45.19,221.1219,True,0.29531568,0.011661396,153360.34
9.359724,0.025508951,74.528435,[-0.023  0.295  0.072  0.044 -0.028  0.038  0.674 -0.157  0.     0.  0.    -1.696],451.62003,87.46881,86.61846,1754.0171160697937,,2.5508952,422.1975030165896,1099865,262,242.28976,0.004211937,0.4211937,26200,422.1975,1.1432647,145.09149,100,375.47943,652.58545,9.359724,-0.2778309,1.0716037,277.10602,0.0054313005,-1,45.54,226.42186,True,0.54313004,0.010716037,99756.59
9.359989,0.02501496,81.348885,[-0.021  0.295  0.073  0.045 -0.03   0.036  0.672 -0.151  0.     0.  0.    -1.697],450.10635,90.790436,90.938705,1762.7656655311584,,2.501496,425.49520166992994,1104451,263,245.19418,0.003328782,0.3328782,26300,425.4952,1.1014376,139.99448,100,365.32776,650.8285,9.359989,-0.27307472,1.0545441,285.50073,0.004420407,-1,45.86,230.2467,True,0.44204074,0.01054544,102285.29
9.359976,0.035637632,86.08898,[-0.018  0.291  0.073  0.043 -0.029  0.029  0.674 -0.156  0.     0.  0.    -1.692],480.54373,81.91376,78.14481,1771.234300851822,,3.5637631,431.7325902785022,1109106,264,254.89267,0.0058163544,0.5816354,26400,431.7326,1.2207961,174.05411,100,423.0823,680.7608,9.359976,-0.28103223,1.0998253,257.6785,0.002695935,-1,46.55,227.50435,True,0.2695935,0.010998252,106683.45
9.35999,1.0061746,84.53366,[-0.017  0.292  0.07   0.042 -0.028  0.032  0.666 -0.16   0.     0.  0.    -1.7  ],1233.6143,19.006706,4.0915318,1777.8659801483154,,100.617455,428.80968217165406,1113729,265,696.02075,0.10051453,10.051454,26500,428.80972,5.261301,124.91027,100,477.34375,781.24316,9.35999,-0.27385056,2.0760765,303.8994,0.00014286234,-1,46.23,194.43675,True,0.014286234,0.020760765,23376832.0
9.359999,0.3366073,94.06332,[-0.053  0.297  0.063  0.036 -0.031  0.032  0.647 -0.177  0.     0.  0.    -1.693],702.86786,44.985207,13.933687,1785.3450503349304,,33.660732,439.3974968127752,1118467,266,331.94507,0.03371003,3.3710032,26600,439.39746,2.222953,144.80756,100,534.68225,829.2722,9.359999,-0.26670808,1.3563619,294.58994,6.305679e-05,-1,47.38,190.61581,True,0.0063056787,0.013563617,1983458.8
9.3599615,4.1482105,87.010185,[-0.069  0.299  0.06   0.032 -0.038  0.026  0.632 -0.185  0.     0.  0.    -1.686],1835.1488,3.0946994,1.4656667,1792.516221523285,,414.82108,440.7441165791335,1123216,267,692.5166,0.41219944,41.219948,26700,440.74414,32.313316,163.30531,100,392.59146,670.0303,9.3599615,-0.27392486,5.027259,277.4388,2.2866563e-05,-1,47.49,239.73505,True,0.0022866563,0.050272588,11188644.0
9.359766,0.022343013,92.46735,[-0.075  0.282  0.051  0.026 -0.029  0.033  0.605 -0.21   0.     0.  0.    -1.693],474.82028,92.72719,93.30681,1799.9974236488342,,2.2343013,446.5946699239573,1128030,268,241.3802,0.0028333953,0.28333953,26800,446.5947,1.0784323,152.46576,100,455.17456,749.30347,9.359766,-0.27530015,1.0579059,294.1289,0.0049783383,-1,48.14,221.80363,True,0.49783382,0.010579061,112786.82
9.359957,0.02465277,101.52134,[-0.071  0.282  0.053  0.026 -0.03   0.038  0.61  -0.207  0.     0.  0.    -1.694],471.3327,91.927925,90.144035,1809.0748660564423,,2.465277,454.9461342872097,1132934,269,196.78323,0.003437265,0.34372655,26900,454.94614,1.0878087,160.87645,100,583.3817,877.4514,9.359957,-0.2743991,1.0395176,294.06967,0.002245193,-1,49.04,191.7107,True,0.22451933,0.010395177,108962.734
9.359956,0.021797905,91.216194,[-0.073  0.282  0.052  0.026 -0.033  0.034  0.612 -0.213  0.     0.  0.    -1.693],489.70163,91.094894,90.26805,1816.3276841640472,,2.1797905,461.1205306318276,1137906,270,248.63016,0.003485263,0.34852633,27000,461.1205,1.0977564,126.75555,100,432.59302,766.958,9.359956,-0.26446563,1.0614585,334.365,0.0042237747,-1,49.72,231.03313,True,0.42237747,0.010614585,140757.7
9.359968,0.07840224,81.8873,[-0.079  0.288  0.05   0.025 -0.032  0.031  0.608 -0.219  0.     0.  0.    -1.683],503.36813,75.352036,64.47013,1824.4786298274994,,7.8402247,438.5950904377918,1142636,271,259.66595,0.00829846,0.82984614,27100,438.59503,1.3271042,171.60223,100,438.16394,705.1568,9.359968,-0.26183718,1.1178412,266.99286,0.0011023043,-1,47.3,227.04807,True,0.11023043,0.0111784125,175181.61
9.359746,0.014814513,108.87659,[-0.074  0.287  0.048  0.026 -0.03   0.037  0.602 -0.22   0.     0.  0.    -1.681],477.08133,95.82684,96.75695,1831.4202432632446,,1.4814513,455.18808754764365,1147542,272,136.3522,0.0019140152,0.19140153,27200,455.18805,1.043549,131.2244,100,787.84906,1111.8127,9.359746,-0.26806283,1.0454656,323.96368,0.0038279688,-1,49.06,121.64426,True,0.38279688,0.010454656,131404.94
9.359997,0.012830892,87.1952,[-0.078  0.287  0.048  0.025 -0.031  0.038  0.603 -0.225  0.     0.  0.    -1.687],446.2774,99.1219,99.229805,1838.7670891284943,,1.2830892,441.4075224211476,1152303,273,201.83897,0.0008917182,0.089171834,27300,441.4075,1.0088588,136.88785,100,506.68985,811.20953,9.359997,-0.26414105,1.0121554,304.51968,0.008808563,-1,47.61,198.0447,True,0.88085634,0.010121554,104673.58
9.359983,0.016629606,83.99597,[-0.074  0.285  0.047  0.024 -0.032  0.038  0.603 -0.224  0.     0.  0.    -1.683],459.1301,94.97216,95.65595,1847.1380438804626,,1.6629606,440.08731731057566,1157045,274,183.3515,0.002225797,0.22257969,27400,440.0873,1.0529401,127.5417,100,583.30884,895.8545,9.359983,-0.26243472,1.0444657,312.54562,0.0057887337,-1,47.42,171.331,True,0.5788734,0.010444657,116250.24
9.359857,0.06690827,100.75646,[-0.073  0.28   0.046  0.025 -0.033  0.037  0.6   -0.228  0.     0.  0.    -1.681],490.4655,82.528366,64.86163,1856.4958319664001,,6.6908274,439.21051669599314,1161782,275,230.28079,0.0078558875,0.78558874,27500,439.2105,1.2117046,163.36877,100,512.04205,787.8838,9.359857,-0.26353925,1.0673294,275.84174,0.002840067,-1,47.37,202.84535,True,0.2840067,0.010673294,211144.22
9.359963,0.049489878,84.21573,[-0.081  0.282  0.044  0.024 -0.035  0.032  0.587 -0.228  0.     0.  0.    -1.682],512.47455,66.12885,62.799816,1864.1837253570557,,4.948988,422.5162272170566,1166340,276,268.45975,0.008849015,0.8849017,27600,422.51624,1.5121993,137.908,100,376.83173,661.43994,9.359963,-0.26956555,1.1497455,284.60822,0.002269716,-1,45.58,224.08423,True,0.2269716,0.011497456,187922.81
9.359908,0.01994783,92.1272,[-0.092  0.285  0.044  0.026 -0.033  0.033  0.576 -0.216  0.     0.  0.    -1.689],473.197,91.180405,90.93536,1872.0083038806915,,1.9947832,440.2883787104367,1171091,277,227.78674,0.0033431426,0.33431423,27700,440.2884,1.0967269,162.99336,100,503.83298,781.128,9.359908,-0.2672108,1.0588789,277.295,0.0028699853,-1,47.51,205.94998,True,0.28699854,0.010588789,107341.56
9.359922,0.03940334,72.291466,[-0.099  0.292  0.042  0.026 -0.033  0.036  0.568 -0.219  0.     0.  0.    -1.686],476.16907,82.00392,77.39831,1879.7929270267487,,3.940334,424.66970075929413,1175670,278,256.91736,0.005941405,0.59414047,27800,424.66968,1.2194539,139.1097,100,376.25873,661.8187,9.359922,-0.25017276,1.0994723,285.56,0.0022518297,-1,45.79,226.1241,True,0.22518298,0.010994721,131397.53
9.359996,0.028184516,78.00635,[-0.091  0.291  0.043  0.028 -0.035  0.039  0.575 -0.224  0.     0.  0.    -1.669],496.81314,83.28447,85.08033,1887.6142711639404,,2.8184516,445.84273426761337,1180475,279,261.1065,0.00468253,0.46825302,27900,445.84274,1.2007041,142.17227,100,413.35175,717.0222,9.359996,-0.25258934,1.1181898,303.67047,0.003282459,-1,48.05,230.73605,True,0.3282459,0.011181898,129744.99
9.359903,0.019930167,84.999825,[-0.09   0.29   0.043  0.024 -0.038  0.033  0.583 -0.23   0.     0.  0.    -1.672],460.54742,93.10464,94.43931,1893.9893953800201,,1.9930167,434.48824663098924,1185160,280,221.33876,0.002552277,0.25522768,28000,434.48828,1.0740603,103.61656,100,438.50906,769.38074,9.359903,-0.26184464,1.0518136,330.87167,0.0054945764,-1,46.85,203.67401,True,0.54945767,0.010518136,134266.25
9.359612,0.025393076,104.66585,[-0.092  0.286  0.042  0.025 -0.035  0.033  0.576 -0.232  0.     0.  0.    -1.681],495.21484,94.9411,94.511284,1900.7802670001984,,2.5393076,461.7526978648161,1190137,281,161.86597,0.0025536676,0.25536677,28100,461.75266,1.0532846,167.24353,100,788.18274,1082.6919,9.359612,-0.26128784,1.0596724,294.50916,0.004264573,-1,49.77,136.94513,True,0.42645732,0.010596726,119545.164
9.359919,0.12365121,90.126465,[-0.104  0.291  0.041  0.026 -0.031  0.035  0.575 -0.235  0.     0.  0.    -1.68 ],611.8309,45.411102,30.579605,1907.4490983486176,,12.365121,445.0058015647108,1194935,282,266.65176,0.021131396,2.1131399,28200,445.00583,2.2021046,150.7237,100,481.07953,775.36163,9.359919,-0.2711075,1.4024926,294.2821,0.001132194,-1,47.98,212.39732,True,0.1132194,0.014024925,275404.3
9.359976,0.020696456,80.418076,[-0.105  0.293  0.044  0.03  -0.028  0.04   0.574 -0.214  0.     0.  0.    -1.69 ],492.74228,94.13539,94.32725,1914.650978565216,,2.0696456,449.4476848273733,1199779,283,270.8658,0.0026485638,0.26485637,28300,449.4477,1.0622997,142.70787,100,410.8338,717.5736,9.359976,-0.28570974,1.0800197,306.7398,0.0057168254,-1,48.44,234.17563,True,0.5716826,0.010800196,125572.44
9.359981,0.05533362,76.680725,[-0.119  0.302  0.045  0.028 -0.027  0.044  0.58  -0.219  0.     0.  0.    -1.705],477.7978,75.21322,65.3906,1923.1432056427002,,5.5333624,427.6935063956205,1204389,284,248.84749,0.008155409,0.81554085,28400,427.69348,1.3295535,132.75935,100,366.92725,661.8614,9.359981,-0.29044005,1.1210021,294.93414,0.00071907643,-1,46.1,229.1351,True,0.07190765,0.01121002,135968.05
9.359962,0.016480695,96.19292,[-0.119  0.303  0.044  0.034 -0.025  0.042  0.568 -0.21   0.     0.  0.    -1.709],458.47876,94.84272,94.90361,1930.2913217544556,,1.6480695,441.97778272208546,1209152,285,179.73242,0.0023921044,0.23921046,28500,441.97778,1.0543772,156.80307,100,619.7031,904.8778,9.359962,-0.2901577,1.0322629,285.1747,0.0049489317,-1,47.63,170.5145,True,0.4948932,0.0103226295,101422.51
9.359941,0.047879517,96.60463,[-0.116  0.301  0.044  0.035 -0.025  0.041  0.57  -0.215  0.     0.  0.    -1.709],522.2,70.50952,67.51904,1936.7783739566803,,4.787952,431.38485390270364,1213804,286,213.58179,0.008708819,0.8708819,28600,431.38486,1.4182482,117.5368,100,549.9739,863.82196,9.359941,-0.2943736,1.2556192,313.84805,0.0016273265,-1,46.52,172.23822,True,0.16273265,0.0125561915,175942.39
9.359972,0.30735132,72.94882,[-0.11   0.298  0.046  0.044 -0.019  0.036  0.58  -0.219  0.     0.  0.    -1.713],658.2432,34.265896,15.019973,1944.7856104373932,,30.735134,436.65548503835794,1218510,287,319.05994,0.03380045,3.380045,28700,436.65546,2.9183536,142.23474,100,367.4059,661.82666,9.359972,-0.31600583,1.421015,294.42075,0.00043904767,-1,47.06,238.10747,True,0.043904766,0.0142101515,567719.6
9.35998,0.2082795,100.10152,[-0.122  0.3    0.045  0.034 -0.031  0.046  0.561 -0.204  0.     0.  0.    -1.735],569.7494,53.826206,25.539722,1951.508665561676,,20.827951,444.81860692051805,1223305,288,209.14587,0.02296425,2.296425,28800,444.81854,1.8578311,169.02977,100,606.08325,881.8721,9.35998,-0.32607672,1.3449249,275.78885,0.0007761447,-1,47.95,180.25699,True,0.07761447,0.013449249,202250.48
9.359999,0.016539024,88.616684,[-0.115  0.295  0.048  0.041 -0.022  0.042  0.564 -0.2    0.     0.  0.    -1.745],456.8404,96.30844,97.33192,1958.2061970233917,,1.6539025,443.23068957471565,1228083,289,246.64734,0.0016985298,0.16985299,28900,443.2307,1.0383306,129.81424,100,374.17316,687.5896,9.359999,-0.3299291,1.0258912,313.41644,0.0054845107,-1,47.78,236.95381,True,0.54845107,0.010258912,113971.17
9.359903,0.024876654,111.86597,[-0.116  0.296  0.046  0.042 -0.025  0.038  0.56  -0.202  0.     0.  0.    -1.749],490.72525,94.21071,93.62749,1966.051377773285,,2.4876654,466.7452825947119,1233114,290,209.94812,0.0026912559,0.2691256,29000,466.7453,1.0614505,152.18839,100,593.87134,908.4282,9.359903,-0.33303744,1.0315765,314.5569,0.006288006,-1,50.31,194.21683,True,0.62880063,0.010315765,129711.09
9.359901,0.017490093,67.43381,[-0.121  0.299  0.047  0.039 -0.028  0.041  0.562 -0.201  0.     0.  0.    -1.752],448.1402,96.37679,96.738464,1973.3113186359406,,1.7490094,438.5043913130365,1237844,291,262.19043,0.0018707692,0.18707691,29100,438.50436,1.0375942,134.9123,100,304.90796,608.50006,9.359901,-0.33358747,1.0188462,303.5921,0.0061849006,-1,47.3,255.95439,True,0.6184901,0.010188461,102521.555
9.359964,3.2630925,85.1766,[-0.124  0.301  0.046  0.038 -0.028  0.042  0.559 -0.204  0.     0.  0.    -1.753],3036.6763,2.3323996,1.6041213,1980.2495992183685,,326.30927,444.9017394225022,1242642,292,1448.664,0.3242589,32.425896,29200,444.90173,42.8743,169.5039,100,533.0167,808.41455,9.359964,-0.32533628,4.1402073,275.39783,2.9904177e-06,-1,47.98,202.37738,True,0.00029904177,0.04140207,303424320.0
9.359948,0.07340875,77.84934,[-0.124  0.3    0.043  0.047 -0.017  0.027  0.57  -0.241  0.     0.  0.    -1.744],491.3773,78.77395,69.21516,1988.4896092414856,,7.3408756,431.1155390694528,1247292,293,271.7755,0.0074010855,0.7401086,29300,431.11554,1.2694552,146.25214,100,364.82617,649.6896,9.359948,-0.32533625,1.1097561,284.8634,0.0028021617,-1,46.5,236.20868,True,0.2802162,0.011097562,162375.17
9.359986,0.016168695,77.0044,[-0.13   0.298  0.041  0.046 -0.017  0.02   0.562 -0.242  0.     0.  0.    -1.744],450.32486,96.08596,97.03176,1996.468284368515,,1.6168696,433.1545062464455,1251963,294,234.81335,0.0018126674,0.18126675,29400,433.15454,1.0407348,157.49942,100,428.51758,704.17267,9.359986,-0.32292178,1.036394,275.6551,0.0067570233,-1,46.71,221.90273,True,0.67570233,0.01036394,90615.836
9.359918,0.017827475,81.575096,[-0.128  0.295  0.039  0.046 -0.018  0.018  0.554 -0.244  0.     0.  0.    -1.742],466.22305,91.22647,92.97076,2005.6969139575958,,1.7827476,436.6385145701707,1256670,295,207.93954,0.0029104536,0.29104537,29500,436.63852,1.096173,141.71407,100,527.3861,822.31055,9.359918,-0.32644293,1.0584722,294.92444,0.0037021711,-1,47.07,189.94537,True,0.3702171,0.01058472,109631.445
9.35992,0.049580563,88.3283,[-0.128  0.293  0.039  0.045 -0.021  0.016  0.557 -0.249  0.     0.  0.    -1.745],566.47235,63.204243,61.251637,2013.9730250835419,,4.9580564,447.3889408116317,1261494,296,285.37436,0.010089692,1.0089692,29600,447.38895,1.5821723,134.58066,100,432.1117,744.92,9.35992,-0.3293307,1.2685573,312.8083,0.0012299728,-1,48.24,223.91296,True,0.122997284,0.012685573,199118.33
9.359985,0.09477983,89.69783,[-0.123  0.284  0.033  0.046 -0.024  0.007  0.528 -0.256  0.     0.  0.    -1.748],552.13556,62.59568,44.82686,2021.8596518039703,,9.4779825,453.15485967272417,1266382,297,255.79272,0.013523654,1.3523655,29700,453.15485,1.5975543,166.5226,100,494.89722,781.5295,9.359985,-0.33532643,1.2189877,286.63226,0.001295127,-1,48.88,218.69604,True,0.1295127,0.012189877,186931.56
9.359991,0.14799958,101.64605,[-0.128  0.285  0.032  0.038 -0.032  0.009  0.516 -0.252  0.     0.  0.    -1.754],545.4877,69.074905,38.632103,2028.7561280727386,,14.799959,442.03823192827593,1271145,298,207.05838,0.015152794,1.5152795,29800,442.03824,1.4477037,145.4797,100,641.01825,937.5768,9.359991,-0.3311957,1.2022542,296.55853,0.0007344051,-1,47.63,160.7652,True,0.073440515,0.012022543,249585.45
9.359988,0.016130514,88.54666,[-0.136  0.281  0.029  0.04  -0.028  0.003  0.497 -0.26   0.     0.  0.    -1.75 ],456.12332,95.18022,95.28968,2037.9539542198181,,1.6130514,443.31275606548877,1275924,299,249.97156,0.0022766716,0.22766715,29900,443.31274,1.0506384,148.82974,100,375.92496,670.40796,9.359988,-0.3314522,1.0239946,294.483,0.005506265,-1,47.79,242.19034,True,0.5506265,0.010239945,102392.8
9.359941,0.013587315,91.24998,[-1.361e-01  2.803e-01  2.934e-02  3.900e-02 -2.822e-02  3.553e-04  5.009e-01 -2.660e-01  0.000e+00  0.000e+00  0.000e+00 -1.750e+00],463.43945,98.90661,98.53896,2044.5054426193237,,1.3587315,457.235481482094,1280852,300,205.2555,0.001230722,0.1230722,30000,457.23547,1.0110548,123.49368,100,522.15356,855.8953,9.359941,-0.32852465,1.0107262,333.7418,0.0064561423,-1,49.28,200.46686,True,0.64561427,0.010107261,124409.24
9.35999,0.03013002,74.48079,[-0.143  0.284  0.029  0.039 -0.028  0.003  0.5   -0.267  0.     0.  0.    -1.747],489.97876,83.86686,82.21226,2051.4208748340607,,3.013002,441.1295709676862,1285606,301,254.66998,0.005139814,0.51398146,30100,441.12958,1.1923661,135.59517,100,412.7759,718.3103,9.35999,-0.33439672,1.104982,305.5344,0.0033809347,-1,47.54,225.6365,True,0.3380935,0.01104982,128069.76
9.359982,0.019513091,73.90784,[-0.143  0.285  0.03   0.035 -0.032  0.002  0.505 -0.263  0.     0.  0.    -1.753],479.84494,90.33967,90.585075,2059.2801995277405,,1.9513091,453.1255142866661,1290490,302,237.45529,0.0034332147,0.34332147,30200,453.12552,1.1069335,131.07954,100,445.90253,767.9485,9.359982,-0.3359068,1.0649296,322.04596,0.0053310357,-1,48.84,222.74095,True,0.5331036,0.010649296,126618.11
9.359978,0.015769353,83.91223,[-1.408e-01  2.855e-01  3.017e-02  3.103e-02 -3.564e-02  1.682e-03  5.069e-01 -2.622e-01  0.000e+00  0.000e+00  0.000e+00 -1.755e+00],468.10712,97.80995,98.13235,2068.1022486686707,,1.5769353,459.91069538036476,1295447,303,250.25589,0.0014067974,0.14067973,30300,459.9107,1.0223908,136.95766,100,395.22202,718.17505,9.359978,-0.33811882,1.019735,322.95303,0.006298282,-1,49.57,244.45818,True,0.6298282,0.010197349,117672.18
9.359976,0.028122297,111.95305,[-1.430e-01  2.843e-01  2.915e-02  3.165e-02 -3.586e-02 -9.246e-04  5.032e-01 -2.649e-01  0.000e+00  0.000e+00  0.000e+00 -1.757e+00],519.02075,87.75544,86.19225,2074.9883909225464,,2.8122296,461.8812788937638,1300427,304,173.5906,0.004436576,0.4436576,30400,461.88126,1.1395305,156.91267,100,773.67017,1078.6388,9.359976,-0.33924726,1.1084613,304.9686,0.0046253554,-1,49.8,138.28964,True,0.46253556,0.0110846115,148028.36
9.3599615,0.017671837,81.77023,[-1.413e-01  2.868e-01  3.029e-02  3.444e-02 -3.203e-02 -9.015e-05  5.140e-01 -2.681e-01  0.000e+00  0.000e+00  0.000e+00 -1.758e+00],472.4344,93.13478,94.61738,2083.862402677536,,1.7671838,451.1247222562113,1305287,305,239.07684,0.002488446,0.24884462,30500,451.1247,1.0737127,119.16953,100,418.72772,750.6829,9.3599615,-0.34269646,1.0433184,331.9552,0.005402235,-1,48.6,225.91986,True,0.5402235,0.010433184,130255.95
9.359958,0.024019487,96.50914,[-0.14   0.287  0.031  0.038 -0.03  -0.002  0.518 -0.271  0.     0.  0.    -1.762],490.82065,93.226974,94.10513,2090.9482049942017,,2.4019487,463.2075189469256,1310276,306,230.39337,0.0026182903,0.26182902,30600,463.20755,1.0726509,187.57898,100,562.54895,838.1775,9.359958,-0.34561148,1.046134,275.62854,0.0056490037,-1,49.89,211.75429,True,0.5649004,0.01046134,101782.31
9.359995,4.1616907,78.93917,[-0.146  0.288  0.029  0.035 -0.03  -0.004  0.508 -0.27   0.     0.  0.    -1.765],2475.514,2.4671662,1.6422074,2100.6196501255035,,416.1691,458.28159357368173,1315213,307,1014.4761,0.41570586,41.57059,30700,458.28156,40.532333,133.33739,100,440.01697,764.9612,9.359995,-0.32879618,5.371503,324.9442,8.173278e-06,-1,49.37,228.79324,True,0.00081732776,0.053715028,28990930.0
9.359945,0.09133216,111.824265,[-0.137  0.288  0.031  0.029 -0.033 -0.014  0.553 -0.307  0.     0.  0.    -1.748],594.4463,66.63786,53.361984,2108.8414731025696,,9.133216,470.6545127130006,1320286,308,285.89465,0.01127588,1.1275879,30800,470.65457,1.5006484,164.16873,100,533.10406,839.58984,9.359945,-0.32591614,1.2061366,306.48578,0.0025195016,-1,50.73,218.77754,True,0.25195017,0.012061365,300741.47
9.359974,37.923775,72.83168,[-0.14   0.293  0.032  0.031 -0.031 -0.003  0.55  -0.295  0.     0.  0.    -1.745],23248.545,0.051860478,1.0355215,2118.730414867401,,3792.3774,460.3400110047615,1325247,309,14411.166,3.7728257,377.28256,30900,460.34,1928.2506,125.685524,100,336.18787,670.84235,9.359974,-0.31991264,38.59283,334.65448,4.2854754e-06,-1,49.61,259.0873,True,0.00042854756,0.38592842,10678820000.0
9.35996,70.81912,86.9813,[-0.137  0.295  0.027  0.04  -0.024 -0.01   0.568 -0.345  0.     0.  0.    -1.739],42046.984,0.029168265,1.034972,2127.8935248851776,,7081.912,470.43704014749216,1330314,310,27192.838,7.0455313,704.55316,31000,470.43704,3428.3835,128.83896,100,504.0346,845.6327,9.35996,-0.34135866,72.05053,341.59808,6.575528e-08,-1,50.67,216.74725,True,6.5755285e-06,0.7205053,29908290000.0
