LearnableVariance,Iteration,OptimizationReturnMax,InitialReturnStd,MinIW,ESSClassic,ESSRenyi,J_sample_variance,MeanEntropy,MaxIWNorm,VarianceInit,InitialReturnMax,Bound,ReturnStepMaxmin,TimestepsSoFar,MeanIWNorm,ReturnMeanIW,MeanIW,OptimizationReturnMin,ReturnStepMax,InitialReturnMean,EmpiricalD2,MinIWNorm,InitialReturnMin,EpLenMean,StdIWNorm,MaxIW,TimeElapsed,EpRewMean,OptimizationReturnMean,EpThisIter,StdIW,EpisodesSoFar,InitialBound,Weights
,306,1252.4491,262.8465,0.011090445,1.9106363,6.5045733,523145470.0,0.4189424,2.4841068,-1.0,1566.0255,2005.0765,9.35994,1558650,0.0344028,3847.1658,3.4402792,,9.35994,795.3569,15.373798,0.00011090445,313.5764,86.0,0.24649929,248.41068,1996.3294713497162,795.3568820672673,481.78052,100,24.64993,30600,325.54926,[ 0.024  0.333 -0.262  0.02  -0.015  0.013 -0.195 -1.099 -0.012  0.  0.   ]
,307,1356.0233,282.70135,0.4218185,84.33205,86.505005,552902.1,0.4189424,0.046640124,-1.0,1698.2938,383.29547,9.359921,1567540,0.010811711,931.08466,1.0811709,,9.359921,821.95087,1.1560025,0.004218185,342.27054,88.9,0.004660194,4.6640124,2011.0899276733398,821.9508837240263,479.6804,100,0.46601942,30700,312.46274,[ 0.003  0.339 -0.264  0.021 -0.012  0.024 -0.214 -1.099 -0.013  0.  0.   ]
,308,1302.4202,306.41547,0.0060052574,2.6454322,6.9936767,203197140.0,0.4189424,2.2144136,-1.0,1645.3936,1655.0211,9.3598385,1576676,0.036397528,3521.5652,3.6397529,,9.3598385,844.7019,14.298631,6.005257e-05,342.97333,91.36,0.22080137,221.44138,2020.149117231369,844.7018417289137,501.72852,100,22.080135,30800,351.0838,[-1.180e-04  3.413e-01 -2.653e-01  2.218e-02 -1.083e-02  1.921e-02 -2.147e-01 -1.097e+00 -1.447e-02  0.000e+00  0.000e+00]
,309,1817.3323,338.6623,0.5212949,81.83779,88.22876,855427.9,0.4189424,0.03594911,-1.0,2159.078,319.4344,9.359573,1586069,0.010772123,1009.0141,1.0772123,,9.359573,866.73773,1.1334172,0.0052129487,341.7456,93.93,0.00507468,3.5949113,2029.272285938263,866.7377428820311,524.9921,100,0.507468,30900,219.01434,[-0.014  0.343 -0.267  0.025 -0.009  0.039 -0.231 -1.101 -0.018  0.  0.   ]
,310,1834.6995,368.966,0.28431904,83.59037,86.64609,467399.34,0.4189424,0.0316751,-1.0,2120.5334,298.53778,9.359761,1595418,0.010981966,981.9644,1.0981967,,9.359761,863.8212,1.1541202,0.0028431905,285.83398,93.49,0.004865769,3.1675103,2038.091204881668,863.8212250960523,577.98724,100,0.48657688,31000,227.6612,[-0.004  0.347 -0.268  0.024 -0.01   0.03  -0.234 -1.095 -0.02   0.  0.   ]
,311,1447.2234,326.09787,0.5421672,94.48321,94.57571,283735.5,0.4189424,0.020465864,-1.0,1752.8782,363.3949,9.359847,1604683,0.010277502,904.1283,1.0277504,,9.359847,854.368,1.057354,0.0054216716,305.65485,92.65,0.0024834361,2.0465865,2046.8167026042938,854.3680585020572,548.7132,100,0.24834363,31100,328.50464,[-0.003  0.367 -0.273  0.021 -0.016  0.026 -0.229 -1.083 -0.025  0.  0.   ]
,312,1710.5819,344.40112,0.0391693,17.994951,39.4234,11684366.0,0.4189424,0.26913944,-1.0,1995.1963,538.75977,9.359588,1613796,0.014673781,1492.0603,1.4673783,,9.359588,842.2928,2.5365646,0.000391693,284.61438,91.13,0.03132471,26.913944,2055.2960114479065,842.2928774860446,557.67847,100,3.132471,31200,243.73407,[-0.003  0.367 -0.274  0.022 -0.016  0.022 -0.234 -1.081 -0.026  0.  0.   ]
,313,1544.5126,326.09277,0.44931185,87.69305,92.00798,329457.5,0.4189424,0.03594812,-1.0,1831.289,327.65863,9.359971,1622928,0.010373154,900.409,1.0373155,,9.359971,843.32526,1.0868622,0.0044931183,286.7764,91.32,0.0038860084,3.594812,2063.9896881580353,843.3252379792506,556.5488,100,0.38860083,31300,293.9386,[-0.011  0.369 -0.275  0.031 -0.006  0.033 -0.241 -1.085 -0.026  0.  0.   ]
,314,1409.5383,354.52106,0.4967872,90.261284,94.28417,403187.97,0.4189424,0.0375485,-1.0,1694.1995,368.02502,9.359632,1632178,0.010170855,891.4644,1.0170856,,9.359632,853.49884,1.0606234,0.0049678716,284.66113,92.5,0.0033408564,3.7548501,2072.62588429451,853.4988363793495,568.8377,100,0.3340856,31400,345.2391,[-0.013  0.372 -0.276  0.027 -0.011  0.033 -0.244 -1.083 -0.016  0.  0.   ]
,315,1394.5237,329.01706,0.23588902,88.70371,88.41949,394835.4,0.4189424,0.023952588,-1.0,1775.539,419.34863,9.35969,1642000,0.010805764,985.81934,1.0805763,,9.35969,905.5793,1.1309724,0.0023588901,381.01532,98.22,0.0038561355,2.395259,2081.599542617798,905.5792949801618,524.56396,100,0.38561356,31500,372.9176,[-0.018  0.37  -0.276  0.027 -0.011  0.034 -0.242 -1.084 -0.024  0.  0.   ]
,316,1697.9412,379.01743,0.41611332,71.03529,85.400116,761617.7,0.4189424,0.072019026,-1.0,2019.5408,399.91187,9.359986,1652189,0.010856789,1055.5205,1.0856788,,9.359986,941.0589,1.1709586,0.004161133,321.59967,101.89,0.0069326414,7.2019024,2090.843250274658,941.0588130494544,619.45917,100,0.6932641,31600,335.1966,[-0.016  0.369 -0.275  0.027 -0.011  0.037 -0.244 -1.086 -0.027  0.  0.   ]
,317,1560.3616,353.66272,0.23487818,84.85359,85.426735,485430.72,0.4189424,0.026013572,-1.0,1921.5612,496.5655,9.359958,1663131,0.010833707,1120.2695,1.0833707,,9.359958,1008.3365,1.1705937,0.0023487818,361.19965,109.42,0.004577167,2.6013572,2101.0714242458344,1008.336454635105,647.1368,100,0.4577167,31700,431.8681,[-0.015  0.369 -0.276  0.023 -0.014  0.031 -0.246 -1.081 -0.024  0.  0.   ]
,318,1232.5513,292.52426,0.17149404,27.207478,62.58278,4197419.0,0.4189424,0.20504238,-1.0,1572.4136,591.62164,9.3599,1672866,0.012307321,1187.9159,1.2307321,,9.3599,896.8504,1.5978837,0.0017149403,339.86234,97.35,0.02013088,20.504238,2110.035558462143,896.8504408443729,556.9881,100,2.013088,31800,425.12637,[-0.007  0.367 -0.278  0.026 -0.012  0.022 -0.261 -1.081 -0.032  0.  0.   ]
,319,2161.1836,345.57657,0.10962106,46.25483,72.6132,1821692.0,0.4189424,0.12299465,-1.0,2492.4116,372.58765,9.359848,1684198,0.011468746,1250.0596,1.1468745,,9.359848,1044.0267,1.3771602,0.0010962106,331.22815,113.32,0.012362522,12.299465,2120.504953145981,1044.02671307742,712.7986,100,1.2362523,31900,296.30316,[-0.006  0.368 -0.279  0.021 -0.017  0.022 -0.272 -1.076 -0.025  0.  0.   ]
,320,1549.2003,347.76224,0.07354726,37.663944,54.98851,4447872.5,0.4189424,0.1552349,-1.0,1880.8555,684.4268,9.359979,1695205,0.012958987,1445.3497,1.2958989,,9.359979,1013.68445,1.8185617,0.0007354726,331.65512,110.07,0.016671622,15.523491,2130.6600708961487,1013.6844288675843,682.0293,100,1.6671624,32000,449.42773,[-0.012  0.369 -0.28   0.02  -0.019  0.023 -0.278 -1.073 -0.026  0.  0.   ]
,321,2081.3813,413.06564,0.41628534,83.27664,87.48774,699460.6,0.4189424,0.03543534,-1.0,2431.186,343.72687,9.359854,1705897,0.010946387,1123.4956,1.0946387,,9.359854,984.8097,1.1430173,0.004162853,349.80472,106.92,0.0049053594,3.543534,2140.7544157505035,984.8097342377175,635.00507,100,0.49053594,32100,255.45392,[-0.006  0.376 -0.283  0.024 -0.013  0.011 -0.273 -1.068 -0.03   0.  0.   ]
,322,1700.1489,370.23703,0.69015324,98.68856,98.3907,289990.1,0.4189424,0.014574849,-1.0,2022.1841,450.00702,9.359864,1717003,0.010254805,1061.6034,1.0254805,,9.359864,1020.25476,1.0163562,0.0069015324,322.0351,111.06,0.0011821375,1.457485,2150.9454803466797,1020.254824654684,698.21967,100,0.11821376,32200,413.5996,[-0.011  0.379 -0.284  0.02  -0.018  0.016 -0.272 -1.072 -0.034  0.  0.   ]
,323,2071.9988,391.85898,0.401477,86.605415,91.67786,702634.7,0.4189424,0.03013937,-1.0,2430.5564,324.95898,9.359894,1727930,0.010337676,1086.5026,1.0337676,,9.359894,1007.24335,1.090776,0.00401477,358.55753,109.27,0.004065509,3.013937,2160.9360716342926,1007.243334354986,648.6858,100,0.4065509,32300,278.07648,[-0.01   0.381 -0.286  0.02  -0.018  0.014 -0.277 -1.078 -0.036  0.  0.   ]
,324,1904.8259,371.0739,0.25014266,88.79652,88.64607,526180.7,0.4189424,0.032378517,-1.0,2217.0352,338.68494,9.359989,1738267,0.010687126,1045.1067,1.0687126,,9.359989,952.6026,1.1280816,0.0025014265,312.20917,103.37,0.0037961178,3.2378516,2170.6448090076447,952.6025584973376,640.3934,100,0.3796118,32400,287.492,[-0.009  0.387 -0.289  0.019 -0.018  0.011 -0.286 -1.077 -0.033  0.  0.   ]
,325,2255.1836,366.45505,0.6451111,95.447136,95.174736,394460.16,0.4189424,0.019672625,-1.0,2606.2314,266.601,9.359712,1749192,0.010359093,1068.0454,1.0359093,,9.359712,1004.85767,1.050699,0.006451111,351.0479,109.25,0.0022624729,1.9672625,2180.566990852356,1004.8576733043479,653.80975,100,0.22624727,32500,222.98822,[-0.005  0.387 -0.289  0.019 -0.019  0.004 -0.286 -1.079 -0.033  0.  0.   ]
,326,1760.8395,363.9939,0.04208197,7.598439,25.366915,52995180.0,0.4189424,0.5039664,-1.0,2046.3137,1116.1173,9.35985,1760160,0.019528968,2334.9937,1.9528967,,9.35985,1010.6066,3.9421427,0.0004208197,285.4742,109.68,0.0681015,50.39664,2190.6389729976654,1010.6066278401636,725.1323,100,6.810151,32600,396.71252,[-0.007  0.388 -0.29   0.02  -0.018  0.004 -0.29  -1.081 -0.034  0.  0.   ]
,327,1701.2883,374.65344,0.1035746,51.960457,66.9652,1810633.9,0.4189424,0.11292177,-1.0,2032.4448,558.93396,9.359953,1771428,0.012169106,1304.0354,1.2169108,,9.359953,1038.481,1.4933128,0.001035746,331.15643,112.68,0.011700965,11.292177,2201.3603825569153,1038.4809759295238,707.3246,100,1.1700965,32700,428.74756,[-0.017  0.391 -0.289  0.022 -0.016  0.006 -0.293 -1.073 -0.03   0.  0.   ]
,328,1744.9814,342.43597,0.06656176,32.81992,56.201206,4569487.0,0.4189424,0.13984717,-1.0,2075.3188,659.68646,9.359952,1783245,0.012647721,1490.1743,1.2647723,,9.359952,1087.3419,1.7793212,0.0006656176,330.3374,118.17,0.01809522,13.984718,2212.234740972519,1087.3419755246125,757.0045,100,1.809522,32800,464.74628,[-0.023  0.392 -0.29   0.019 -0.02   0.008 -0.302 -1.071 -0.032  0.  0.   ]
,329,1903.5654,371.2637,0.37420422,67.672646,82.411125,1453948.9,0.4189424,0.063272744,-1.0,2281.403,498.39783,9.35981,1794064,0.011734094,1252.3267,1.1734093,,9.35981,995.7059,1.2134284,0.003742042,377.8377,108.19,0.008110134,6.327275,2222.1706960201263,995.7058791446275,617.86816,100,0.8110134,32900,311.28497,[-0.014  0.396 -0.292  0.017 -0.021  0.005 -0.306 -1.065 -0.034  0.  0.   ]
,330,1796.3326,395.78067,0.22513613,80.184296,86.1166,883029.06,0.4189424,0.04326541,-1.0,2117.5525,407.6292,9.359984,1804922,0.010625195,1092.19,1.0625194,,9.359984,999.65656,1.1612163,0.0022513613,321.21985,108.58,0.00528198,4.326541,2232.3532536029816,999.6565590481513,678.4367,100,0.528198,33000,364.39087,[-8.756e-03  3.945e-01 -2.915e-01  1.992e-02 -1.796e-02 -6.845e-04 -3.050e-01 -1.054e+00 -2.583e-02  0.000e+00  0.000e+00]
,331,1926.5757,377.14362,0.30364653,80.008156,85.81209,562923.94,0.4189424,0.04557041,-1.0,2184.5925,468.0157,9.359996,1816186,0.011169629,1175.501,1.1169629,,9.359996,1038.4261,1.165337,0.0030364653,258.01685,112.64,0.0055833915,4.557041,2242.5159542560577,1038.4261364171316,780.4093,100,0.5583391,33100,383.0484,[-0.004  0.396 -0.293  0.02  -0.018 -0.001 -0.308 -1.05  -0.027  0.  0.   ]
,332,1659.3628,359.2846,0.12422105,44.523342,65.02324,4005761.5,0.4189424,0.11377912,-1.0,1973.244,511.62213,9.359862,1827093,0.011032772,1245.7433,1.1032772,,9.359862,1005.6834,1.5379117,0.0012422105,313.88123,109.07,0.012315325,11.3779125,2252.531205177307,1005.6833830514444,691.8021,100,1.2315326,33200,413.7102,[-0.007  0.397 -0.294  0.021 -0.016  0.005 -0.308 -1.058 -0.033  0.  0.   ]
,333,1793.9701,403.40387,0.34303793,89.22048,89.9273,524446.3,0.4189424,0.024912382,-1.0,2165.5151,522.8561,9.359961,1839263,0.0105222715,1207.9288,1.052227,,9.359961,1117.9865,1.1120094,0.0034303793,371.545,121.7,0.0036574376,2.491238,2263.5446684360504,1117.9864770354525,746.44147,100,0.36574376,33300,468.3321,[-0.012  0.4   -0.297  0.018 -0.02   0.008 -0.319 -1.058 -0.037  0.  0.   ]
,334,1673.7308,366.74133,0.42576912,62.69499,79.68588,1300727.1,0.4189424,0.06524612,-1.0,1976.6041,703.1034,9.35992,1850967,0.012251943,1367.382,1.2251943,,9.35992,1071.2701,1.2549274,0.004257691,302.8733,117.04,0.009450878,6.524612,2274.2175240516663,1071.2701737137556,768.39685,100,0.9450878,33400,478.28894,[-0.016  0.402 -0.298  0.021 -0.017  0.008 -0.321 -1.057 -0.038  0.  0.   ]
,335,2964.0496,434.30698,0.08233702,7.977489,30.546831,213549010.0,0.4189424,0.4939475,-1.0,3323.8506,848.479,9.359924,1863194,0.014956664,2652.6582,1.4956666,,9.359924,1125.355,3.273662,0.0008233702,359.80093,122.27,0.050798252,49.394753,2285.564850330353,1125.355012163931,765.55414,100,5.0798254,33500,128.19989,[-0.02   0.404 -0.299  0.025 -0.014  0.01  -0.321 -1.064 -0.049  0.  0.   ]
,336,2054.2676,410.53622,0.09500289,75.9288,81.53609,898281.06,0.4189424,0.04359263,-1.0,2425.6538,564.84863,9.359924,1876206,0.011169251,1370.7374,1.1169252,,9.359924,1198.141,1.2264508,0.0009500289,371.38626,130.12,0.0062888274,4.3592634,2297.5628278255463,1198.1410473497758,826.75476,100,0.62888277,33600,470.44476,[-0.023  0.408 -0.301  0.023 -0.015  0.003 -0.315 -1.067 -0.042  0.  0.   ]
,337,1448.5194,360.7181,0.260929,64.060074,80.44097,810262.4,0.4189424,0.07026856,-1.0,1824.6566,688.56274,9.359996,1888488,0.011518032,1298.8914,1.1518033,,9.359996,1129.7152,1.2431476,0.0026092897,376.1372,122.82,0.0086272685,7.0268555,2308.691967487335,1129.7153103923258,753.57806,100,0.86272687,33700,582.31836,[-0.028  0.408 -0.301  0.025 -0.012  0.003 -0.313 -1.068 -0.049  0.  0.   ]
,338,1715.1141,407.56158,0.45371032,76.365685,82.66207,1129706.4,0.4189424,0.056341365,-1.0,2000.5526,493.25342,9.359984,1899664,0.010777469,1153.3661,1.077747,,9.359984,1031.1174,1.2097447,0.004537103,285.43845,111.76,0.0059956904,5.6341367,2319.00509929657,1031.117370995797,745.6789,100,0.5995691,33800,430.95154,[-0.026  0.409 -0.302  0.023 -0.015  0.005 -0.309 -1.073 -0.054  0.  0.   ]
,339,1812.3983,399.4783,0.1290466,67.71268,76.436714,2048215.8,0.4189424,0.06476805,-1.0,2181.302,593.1207,9.359977,1911744,0.011152795,1341.6108,1.1152793,,9.359977,1111.9923,1.3082719,0.001290466,368.9037,120.8,0.00770131,6.476805,2329.956602334976,1111.9923257839496,743.0887,100,0.77013093,33900,457.60175,[-0.022  0.41  -0.304  0.016 -0.021  0.004 -0.312 -1.072 -0.052  0.  0.   ]
,340,1550.2583,330.53387,0.115170136,14.86302,40.999023,11460524.0,0.4189424,0.35597318,-1.0,1948.9272,782.8521,9.359884,1923403,0.015226283,1695.9768,1.5226283,,9.359884,1071.809,2.4390824,0.0011517013,398.66888,116.59,0.036441773,35.59732,2340.620090007782,1071.8089298787431,673.14,100,3.6441774,34000,487.1308,[-0.015  0.414 -0.305  0.016 -0.021 -0.006 -0.313 -1.072 -0.05   0.  0.   ]
,341,3320.9788,507.40454,0.5833434,96.65274,97.259445,495351.62,0.4189424,0.019240972,-1.0,3606.4536,50.598633,9.359848,1935282,0.010317066,1147.672,1.0317066,,9.359848,1094.2152,1.0281777,0.005833434,285.47495,118.79,0.0019199689,1.9240973,2351.7179527282715,1094.2153155870328,808.7403,100,0.19199689,34100,12.279175,[-1.069e-02  4.165e-01 -3.064e-01  1.911e-02 -1.810e-02 -1.488e-04 -3.027e-01 -1.051e+00 -4.706e-02  0.000e+00  0.000e+00]
,342,2061.1873,400.55682,0.33290282,81.01552,83.587746,808544.56,0.4189424,0.03353081,-1.0,2374.3015,501.36615,9.359825,1947311,0.011216474,1280.4529,1.1216474,,9.359825,1104.2166,1.1963476,0.0033290281,313.11432,120.29,0.0054296483,3.353081,2362.7036142349243,1104.2165753783918,791.10236,100,0.5429648,34200,391.92627,[-9.179e-03  4.188e-01 -3.074e-01  1.738e-02 -2.026e-02 -7.682e-04 -3.046e-01 -1.052e+00 -4.272e-02  0.000e+00  0.000e+00]
,343,1940.0624,453.6998,0.118352614,56.346645,69.72488,2945508.2,0.4189424,0.076087706,-1.0,2215.8218,616.23914,9.359949,1959647,0.011599,1412.3292,1.1599001,,9.359949,1132.7843,1.4342083,0.0011835261,275.75943,123.36,0.010209286,7.608771,2373.9171810150146,1132.784321576963,857.02484,100,1.0209285,34300,468.03778,[-0.014  0.421 -0.309  0.013 -0.025  0.002 -0.302 -1.056 -0.047  0.  0.   ]
,344,2146.4211,424.71396,0.02887739,53.744778,66.058235,2571503.8,0.4189424,0.098822944,-1.0,2440.253,565.87524,9.359994,1971651,0.012648884,1466.6011,1.2648884,,9.359994,1103.8693,1.5138158,0.0002887739,293.83173,120.04,0.011734498,9.882295,2385.000358581543,1103.8692364406515,810.0375,100,1.1734496,34400,371.79346,[-1.128e-02  4.279e-01 -3.112e-01  2.071e-02 -1.709e-02  7.222e-04 -2.996e-01 -1.061e+00 -4.492e-02  0.000e+00  0.000e+00]
,345,1986.9388,403.10477,0.09630333,38.883137,65.694336,2854062.2,0.4189424,0.1395682,-1.0,2310.0125,472.88147,9.359972,1983137,0.011991915,1327.8922,1.1991916,,9.359972,1056.46,1.5222012,0.0009630333,323.0736,114.86,0.015034481,13.95682,2395.509612560272,1056.4599650544092,733.38635,100,1.5034481,34500,363.45624,[-0.019  0.431 -0.313  0.018 -0.02   0.004 -0.304 -1.077 -0.037  0.  0.   ]
,346,3025.4998,472.9274,0.10763233,51.6589,75.848885,3130679.5,0.4189424,0.0885301,-1.0,3347.322,301.51526,9.35996,1995913,0.011561085,1454.5547,1.1561085,,9.35996,1176.5707,1.318411,0.0010763233,321.82227,127.76,0.011183668,8.85301,2407.20206618309,1176.5705739717425,854.7483,100,1.1183668,34600,172.37402,[-0.021  0.434 -0.313  0.02  -0.018  0.001 -0.299 -1.073 -0.028  0.  0.   ]
,347,2073.7224,466.50534,0.22157145,61.38377,75.47964,1937632.5,0.4189424,0.08259556,-1.0,2377.6587,506.72723,9.359897,2007855,0.011289364,1327.7512,1.1289365,,9.359897,1100.4038,1.3248606,0.0022157144,303.93637,119.42,0.008954219,8.259556,2418.1615521907806,1100.4037571157628,796.4674,100,0.8954219,34700,387.10626,[-0.014  0.433 -0.314  0.019 -0.02  -0.003 -0.303 -1.075 -0.028  0.  0.   ]
,348,2947.7004,437.02283,0.45435014,90.517166,93.43089,452848.03,0.4189424,0.028927734,-1.0,3309.7046,136.0011,9.3599,2019683,0.0106119225,1163.2252,1.0611923,,9.3599,1091.383,1.0703098,0.0045435014,362.00418,118.28,0.0034347684,2.8927734,2428.9429059028625,1091.3830355202867,729.37885,100,0.34347683,34800,98.47186,[-0.011  0.437 -0.317  0.023 -0.016 -0.002 -0.312 -1.075 -0.023  0.  0.   ]
,349,2359.6318,489.29044,0.28537762,79.89737,89.07766,1110730.9,0.4189424,0.053731985,-1.0,2673.229,386.56232,9.3599,2031478,0.0108566,1236.2767,1.08566,,9.3599,1086.5486,1.1226159,0.002853776,313.59705,117.95,0.005445703,5.3731985,2439.5263090133667,1086.548557834386,772.9515,100,0.5445703,34900,284.57983,[-9.467e-03  4.373e-01 -3.173e-01  2.310e-02 -1.631e-02  1.627e-04 -3.125e-01 -1.078e+00 -2.451e-02  0.000e+00  0.000e+00]
,350,2235.9016,441.63275,0.04963322,20.655874,50.076298,20277100.0,0.4189424,0.2596249,-1.0,2529.9272,708.0167,9.359847,2043635,0.013851724,1780.5559,1.3851722,,9.359847,1118.0887,1.9969528,0.0004963322,294.02557,121.57,0.027148098,25.96249,2450.7626101970673,1118.0887583804224,824.06323,100,2.7148097,35000,359.1106,[-0.003  0.436 -0.318  0.024 -0.016 -0.007 -0.321 -1.079 -0.026  0.  0.   ]
,351,2053.6973,413.0549,0.26872194,80.29884,87.01774,724459.9,0.4189424,0.045818433,-1.0,2392.9648,474.1515,9.359984,2055971,0.010581711,1243.7313,1.0581712,,9.359984,1134.5453,1.149191,0.0026872193,339.26764,123.36,0.0052413973,4.5818434,2462.2391078472137,1134.5453470480084,795.2777,100,0.5241397,35100,416.656,[ 0.003  0.444 -0.321  0.022 -0.02  -0.006 -0.329 -1.091 -0.014  0.  0.   ]
,352,2795.3354,422.2645,0.33641806,68.435196,74.64766,2302291.8,0.4189424,0.051825717,-1.0,3082.93,400.3839,9.359851,2068240,0.0122156525,1470.8596,1.2215654,,9.359851,1129.3263,1.3396268,0.0033641804,287.5944,122.69,0.008296185,5.182572,2473.4560627937317,1129.326220793374,841.7319,100,0.8296186,35200,204.44727,[ 0.002  0.448 -0.323  0.02  -0.023 -0.009 -0.335 -1.09  -0.012  0.  0.   ]
,353,1951.7484,440.20926,0.6152432,96.63564,97.16894,373943.12,0.4189424,0.017091244,-1.0,2254.6528,379.91364,9.359848,2079553,0.010043514,1066.0923,1.0043514,,9.359848,1041.013,1.0291355,0.006152432,302.9044,113.13,0.0018739933,1.7091244,2483.865508079529,1041.0128403625051,738.10846,100,0.18739933,35300,364.617,[ 0.006  0.449 -0.323  0.015 -0.028 -0.015 -0.333 -1.09  -0.01   0.  0.   ]
,354,1729.6997,415.26904,0.072011895,20.458845,37.5251,16155077.0,0.4189424,0.26204687,-1.0,2023.0576,805.17865,9.359979,2091210,0.015103808,1795.9388,1.5103805,,9.359979,1075.566,2.664883,0.00072011893,293.35785,116.57,0.029781172,26.204687,2494.2180819511414,1075.5661102171894,782.20825,100,2.9781172,35400,468.64893,[ 0.006  0.447 -0.324  0.015 -0.027 -0.016 -0.337 -1.089 -0.012  0.  0.   ]
,355,2202.6562,378.4275,0.53124636,92.092026,92.3024,335673.62,0.4189424,0.02662733,-1.0,2486.9858,456.9549,9.3599615,2103521,0.010872526,1233.5382,1.0872526,,9.3599615,1129.7499,1.0833955,0.0053124637,284.32953,123.11,0.003186046,2.662733,2505.8017501831055,1129.7498067436393,845.4202,100,0.3186046,35500,383.65405,[ 0.005  0.443 -0.324  0.018 -0.025 -0.014 -0.351 -1.079 -0.014  0.  0.   ]
,356,2004.9421,389.00787,0.0877652,55.969776,68.61208,2268264.5,0.4189424,0.09316202,-1.0,2289.6438,540.3602,9.359837,2115601,0.01182145,1369.6167,1.182145,,9.359837,1111.1472,1.4574692,0.000877652,284.70172,120.8,0.010485023,9.316202,2516.830274581909,1111.1473410332,826.4456,100,1.0485023,35600,424.25433,[ 0.004  0.444 -0.325  0.019 -0.024 -0.011 -0.354 -1.084 -0.017  0.  0.   ]
,357,1848.3485,417.98456,0.18553656,45.66755,69.81023,2886831.5,0.4189424,0.13207681,-1.0,2151.608,522.6516,9.359967,2127066,0.011936001,1295.1985,1.1936,,9.359967,1053.7781,1.4324548,0.0018553656,303.2594,114.65,0.013019208,13.207682,2527.2488873004913,1053.7781077615227,750.51874,100,1.3019208,35700,408.29572,[ 0.007  0.443 -0.326  0.025 -0.019 -0.01  -0.352 -1.094 -0.014  0.  0.   ]
,358,2066.8828,389.26974,0.60054576,95.54575,95.42841,305211.53,0.4189424,0.017144756,-1.0,2343.276,453.98218,9.359913,2139202,0.010496111,1173.6064,1.0496111,,9.359913,1116.5083,1.0479059,0.0060054576,276.39294,121.36,0.0022662636,1.7144756,2538.263862133026,1116.508305776844,840.1153,100,0.22662638,35800,413.52557,[ 0.011  0.442 -0.327  0.026 -0.018 -0.011 -0.35  -1.102 -0.021  0.  0.   ]
,359,2483.213,397.42194,4.819873e-05,1.047185,0.13433972,93319045000.0,0.4189424,21.52362,-1.0,2798.5234,14886.295,9.359964,2151473,0.22025746,37792.227,22.025747,,9.359964,1129.2965,744.3815,4.819873e-07,315.31052,122.71,2.1410806,2152.362,2549.5369482040405,1129.2964986079712,813.98596,100,214.10806,35900,289.73938,[ 0.012  0.445 -0.328  0.026 -0.017 -0.011 -0.352 -1.097 -0.024  0.  0.   ]
