LearnableVariance,DivergenceHarmonic,StdWReturnMean,OptimizationReturnMax,StdIW,Inner Iteration,EpRewMean,VarianceInitializer,ESSRenyiHarmonic,Iteration,MeanIW,Bound,InitialBound,ESSRenyiArithmetic,EpLenMean,MinTargetPdf,InitialReturnMean,MaxIW,InitialReturnMax,ReturnStepMax,EmpiricalD2Harmonic,ReturnMeanIW,EpThisIter,MeanEntropy,ReturnStepMaxmin,MinIW,WReturnMean,TimestepsSoFar,InitialReturnStd,OptimizationReturnMin,MinBehavPdf,OptimizationReturnMean,EpisodesSoFar,Penalization,Weights,EmpiricalD2Arithmetic,InitialReturnMin,Epsilon,MeanD2-0,TimeElapsed
,1096985500.0,,1802.151,200.00693,1,939.465101715588,-1.0,100.0,115,41.89853,-1571263100.0,-1011896.3,100.0,101.77,-103.91985,939.4651,1662.8534,2142.3154,9.35987,1.0,43522290.0,100,0.4189424,9.35987,0.06526437,965769.75,821579,288.40097,,-103.91985,599.30066,11500,True,[-0.246  0.104 -0.229 -0.01   0.018  0.155 -0.222 -1.035  0.044  0.  0.   ],1.0,340.16446,2.0,1.0,1258.5696623325348
,525280930.0,,1357.3225,57.96881,1,939.4852539721854,-1.0,100.0,116,13.074887,-659931650.0,-993417.06,100.0,101.76,-85.58209,939.4852,526.35504,1669.0863,9.359824,1.0,18226098.0,100,0.4189424,9.359824,0.2808797,965418.1,831755,287.72485,,-85.58209,627.7215,11600,True,[-0.249  0.106 -0.23  -0.017  0.011  0.169 -0.241 -1.019  0.045  0.  0.   ],1.0,311.76376,2.0,1.0,1274.5467777252197
,3.2462557e+25,,1117.4038,538928.6,1,938.4112907612414,-1.0,100.0,117,63808.72,-1.2186307e+17,-958648.56,100.0,101.65,-78.45056,938.4112,5369423.5,1458.811,9.359985,1.0,69408416000.0,100,0.4189424,9.359985,0.07933342,937260.0,841920,238.00052,,-78.45056,597.0041,11700,True,[-0.254  0.106 -0.231 -0.017  0.012  0.156 -0.237 -1.016  0.044  0.  0.   ],1.0,341.40723,2.0,1.0,1290.723377943039
,5544411000.0,,1456.7281,16.004688,1,838.5826490242486,-1.0,100.0,118,4.7969465,-2299700700.0,-815235.3,100.0,90.64,-80.258194,838.5826,152.53546,1750.825,9.3597975,1.0,5689370.5,100,0.4189424,9.3597975,0.014174842,784426.9,850984,284.9667,,-80.258194,544.48584,11800,True,[-0.273  0.109 -0.235 -0.042 -0.014  0.175 -0.274 -1.001  0.03   0.  0.   ],1.0,294.0968,2.0,1.0,1305.867552280426
,121563560000000.0,,1314.1199,1732.1003,1,880.6038364013824,-1.0,100.0,119,237.36272,-296439840000.0,-894528.94,100.0,95.3,-80.30087,880.6039,17420.78,1635.1918,9.359944,1.0,146760740.0,100,0.4189424,9.359944,0.055644978,867655.6,860514,303.63214,,-80.30087,559.53204,11900,True,[-0.252  0.106 -0.235 -0.03  -0.002  0.176 -0.265 -1.013  0.031  0.  0.   ],1.0,321.07184,2.0,1.0,1324.0393006801605
,4.3521706e+22,,1229.4529,2210.0032,1,933.4080164419222,-1.0,100.0,120,352.78094,-5172326000000000.0,-974802.75,100.0,100.92,-76.41991,933.40814,21664.967,1570.6349,9.359963,1.0,540463170.0,100,0.4189424,9.359963,0.15958807,950009.44,870606,280.64026,,-76.41991,592.22595,12000,True,[-0.224  0.097 -0.239  0.002  0.031  0.151 -0.27  -1.03   0.03   0.  0.   ],1.0,341.18204,2.0,1.0,1342.2396974563599
,10281434000.0,,1327.9033,353.052,1,914.0303834526404,-1.0,100.0,121,61.983624,-3020748800.0,-974699.9,100.0,99.11,-88.78601,914.03033,3302.6418,1696.6306,9.359843,1.0,87264056.0,100,0.4189424,9.359843,0.11162313,945769.2,880517,332.14105,,-88.78601,545.3031,12100,True,[-0.213  0.099 -0.241 -0.012  0.017  0.17  -0.27  -1.038  0.03   0.  0.   ],1.0,368.7273,2.0,1.0,1358.3507771492004
,2.1420306e+21,,1411.3987,10818.121,1,946.5471913753179,-1.0,100.0,122,1666.8757,-1380886300000000.0,-994222.56,100.0,102.5,-73.17172,946.5471,101372.58,1722.9832,9.359971,1.0,2000609000.0,100,0.4189424,9.359971,0.17352752,964386.2,890767,261.60013,,-73.17172,634.96265,12200,True,[-0.22   0.099 -0.241 -0.007  0.021  0.158 -0.267 -1.039  0.028  0.  0.   ],1.0,311.5845,2.0,1.0,1376.8182046413422
,151511070000.0,,1811.7451,201.22314,1,911.9768888515578,-1.0,100.0,123,32.40574,-17864040000.0,-988319.75,100.0,98.74,-88.93521,911.9768,2008.1575,2133.6448,9.359763,1.0,54662130.0,100,0.4189424,9.359763,0.01809549,942565.8,900641,332.9623,,-88.93521,590.0772,12300,True,[-0.196  0.096 -0.243 -0.02   0.008  0.161 -0.272 -1.036  0.025  0.  0.   ],1.0,321.89966,2.0,1.0,1394.451050043106
,3.2852484e+23,,1320.5503,3800.4885,1,896.9962245148367,-1.0,100.0,124,566.75,-1.6623368e+16,-919522.6,100.0,97.19,-70.0901,896.99615,34941.066,1698.7373,9.359986,1.0,846546600.0,100,0.4189424,9.359986,0.1604659,890520.06,910360,293.11746,,-70.0901,518.8092,12400,True,[-0.205  0.095 -0.244 -0.022  0.006  0.169 -0.296 -1.022  0.027  0.  0.   ],1.0,378.187,2.0,1.0,1410.8834993839264
,4873443300.0,,1996.5061,173.18633,1,898.7994003800671,-1.0,100.0,125,29.20188,-3955172000.0,-998663.94,100.0,97.33,-110.51224,898.79944,1319.4257,2357.344,9.359887,1.0,56234548.0,100,0.4189424,9.359887,0.2544477,942813.06,920093,367.38635,,-110.51224,537.9615,12500,True,[-0.194  0.093 -0.243 -0.005  0.023  0.182 -0.303 -1.013  0.026  0.  0.   ],1.0,360.83792,2.0,1.0,1426.3848462104797
,2.400779e+34,,1562.4491,70292.6,1,882.0250418728871,-1.0,100.0,126,10930.705,-5.583225e+21,-929743.9,100.0,95.48,-88.95067,882.025,637345.06,1893.4913,9.359857,1.0,18754620000.0,100,0.4189424,9.359857,0.18642299,893710.0,929641,340.20856,,-88.95067,550.9828,12600,True,[-0.205  0.093 -0.244 -0.01   0.019  0.172 -0.303 -1.014  0.028  0.  0.   ],1.0,331.04224,2.0,1.0,1440.5636096000671
,7.9633197e+34,,1208.8357,38214744.0,1,896.056722735912,-1.0,100.0,127,4831932.5,-6.7359445e+21,-913936.25,100.0,97.14,-83.89381,896.0567,371798940.0,1541.113,9.359993,1.0,5707826000000.0,100,0.4189424,9.359993,0.015572175,890066.2,939355,295.2094,,-83.89381,563.77936,12700,True,[-0.215  0.091 -0.246  0.002  0.03   0.149 -0.313 -1.014  0.026  0.  0.   ],1.0,332.2774,2.0,1.0,1455.6585721969604
,1012531600000.0,,1260.5721,193.48581,1,877.2776289996223,-1.0,100.0,128,42.162846,-25336570000.0,-875344.2,100.0,95.07,-73.890884,877.27765,1604.7358,1581.4805,9.359981,1.0,42754250.0,100,0.4189424,9.359981,0.058956042,850207.3,948862,283.8861,,-73.890884,556.3693,12800,True,[-0.198  0.089 -0.248 -0.006  0.023  0.166 -0.33  -1.011  0.027  0.  0.   ],1.0,320.90833,2.0,1.0,1469.657329082489
,18759130000.0,,1141.7152,777.37823,1,946.6959573621841,-1.0,100.0,129,101.44183,-3474966000.0,-999169.94,100.0,102.58,-90.69096,946.6959,7796.0493,1558.853,9.359847,1.0,129943304.0,100,0.4189424,9.359847,0.06276413,974747.2,959120,280.20337,,-90.69096,529.5581,12900,True,[-0.194  0.091 -0.25  -0.016  0.012  0.15  -0.313 -1.02   0.017  0.  0.   ],1.0,417.13782,2.0,1.0,1486.621328830719
,37773005000.0,,1161.558,1795.1267,1,949.3642016499815,-1.0,100.0,130,237.38805,-4687490600.0,-1000835.44,100.0,102.88,-80.06009,949.3642,17467.494,1475.8601,9.359964,1.0,432843300.0,100,0.4189424,9.359964,0.08805293,978944.0,969408,278.66043,,-80.06009,635.06213,13000,True,[-0.193  0.088 -0.252 -0.002  0.027  0.133 -0.327 -1.021  0.009  0.  0.   ],1.0,314.3021,2.0,1.0,1504.0189254283905
,623578560.0,,1200.8475,185.44171,1,978.0867504330087,-1.0,100.0,131,57.847076,-628331500.0,-1030033.9,100.0,105.96,-81.476585,978.0868,1239.7505,1505.0664,9.3598385,1.0,59819904.0,100,0.4189424,9.3598385,0.067464635,1007267.44,980004,224.97514,,-81.476585,673.8679,13100,True,[-0.201  0.087 -0.252 -0.006  0.023  0.121 -0.326 -1.021  0.01   0.  0.   ],1.0,304.21884,2.0,1.0,1521.6476249694824
,310862250000000.0,,1503.5815,3040.6748,1,984.9802580690349,-1.0,100.0,132,452.14566,-585828900000.0,-1058697.6,100.0,106.49,-78.03648,984.9802,30180.893,1817.5669,9.35993,1.0,436378020.0,100,0.4189424,9.35993,0.04128501,1025495.5,990653,235.17966,,-78.03648,670.9949,13200,True,[-0.199  0.09  -0.253 -0.005  0.024  0.11  -0.303 -1.039  0.01   0.  0.   ],1.0,313.98538,2.0,1.0,1539.0541882514954
,7.52225e+17,,1434.2966,303.5695,1,911.6608368412552,-1.0,100.0,133,131.6382,-26080692000000.0,-915323.25,100.0,98.56,-84.55404,911.66077,1589.6987,1729.7375,9.359919,1.0,144801630.0,100,0.4189424,9.359919,0.04091219,885252.5,1000509,232.6523,,-84.55404,616.21985,13300,True,[-0.219  0.096 -0.255 -0.043 -0.014  0.126 -0.318 -1.027  0.01   0.  0.   ],1.0,295.44098,2.0,1.0,1556.1292934417725
,129959100.0,,1243.9252,9.792754,1,1010.0945464286234,-1.0,100.0,134,4.535394,-300860380.0,-1099217.1,100.0,109.19,-76.85414,1010.09454,66.272766,1605.6205,9.359847,1.0,5486854.5,100,0.4189424,9.359847,0.16508791,1073307.0,1011428,230.25215,,-76.85414,648.39923,13400,True,[-0.196  0.097 -0.256 -0.017  0.014  0.127 -0.291 -1.062  0.01   0.  0.   ],1.0,361.6953,2.0,1.0,1573.2454612255096
,6.658794e+29,,1602.9913,62061380.0,1,1021.8568512914461,-1.0,100.0,135,6317182.5,-3.2521957e+19,-1198457.0,100.0,110.9,-85.454056,1021.8569,623801540.0,1991.3527,9.359987,1.0,8070644000000.0,100,0.4189424,9.359987,0.10157782,1158602.2,1022518,338.2467,,-85.454056,633.49554,13500,True,[-0.185  0.098 -0.257 -0.012  0.019  0.135 -0.29  -1.063  0.01   0.  0.   ],1.0,388.36133,2.0,1.0,1592.1281335353851
,327527960000.0,,1330.3741,77.05221,1,938.8408885707042,-1.0,100.0,136,18.502047,-17737734000.0,-1003111.94,100.0,101.72,-87.50533,938.8409,665.5782,1754.5958,9.359983,1.0,30089354.0,100,0.4189424,9.359983,0.1124171,972170.7,1032690,301.24496,,-87.50533,514.6192,13600,True,[-0.179  0.101 -0.259 -0.013  0.018  0.16  -0.306 -1.058  0.011  0.  0.   ],1.0,424.22168,2.0,1.0,1605.2611668109894
,1088089700.0,,1456.536,136.93169,1,924.874579528966,-1.0,100.0,137,23.786915,-1036736500.0,-984004.7,100.0,100.27,-90.384186,924.87463,1257.8527,1742.2971,9.359936,1.0,30362990.0,100,0.4189424,9.359936,0.036351707,953495.6,1042717,313.21347,,-90.384186,639.1135,13700,True,[-0.191  0.1   -0.259 -0.011  0.019  0.15  -0.306 -1.057  0.011  0.  0.   ],1.0,285.7611,2.0,1.0,1620.45991396904
,1.621123e+33,,1237.691,345954.3,1,913.8170941905103,-1.0,100.0,138,71512.02,-1.09508895e+21,-950443.56,100.0,98.98,-76.737366,913.81714,3018092.5,1645.0515,9.3599615,1.0,88147670000.0,100,0.4189424,9.3599615,0.15604176,923245.2,1052615,296.9571,,-76.737366,506.45663,13800,True,[-0.181  0.099 -0.259 -0.015  0.016  0.16  -0.31  -1.062  0.01   0.  0.   ],1.0,407.36047,2.0,1.0,1635.5727953910828
,1.051012e+27,,1330.168,4315.4004,1,855.1393782627083,-1.0,100.0,139,865.58673,-8.716027e+17,-831430.2,100.0,92.64,-79.25161,855.1394,30296.938,1635.5588,9.359962,1.0,1169409200.0,100,0.4189424,9.359962,0.02787501,804544.75,1061879,270.7054,,-79.25161,549.7484,13900,True,[-2.014e-01  9.259e-02 -2.611e-01 -4.565e-02 -1.727e-02  1.425e-01 -3.411e-01 -1.059e+00 -7.664e-04  0.000e+00  0.000e+00],1.0,305.3909,2.0,1.0,1648.3324642181396
,3.9179506e+31,,1226.2925,80855450.0,1,977.3688697807878,-1.0,100.0,140,8162883.0,-1.5423917e+20,-1037843.7,100.0,105.87,-79.74904,977.3689,812660030.0,1565.8184,9.359877,1.0,11193652000000.0,100,0.4189424,9.359877,0.010304365,1013202.2,1072466,240.73303,,-79.74904,637.84296,14000,True,[-0.211  0.091 -0.262 -0.032 -0.003  0.124 -0.339 -1.071 -0.002  0.  0.   ],1.0,339.52588,2.0,1.0,1663.90549826622
,9.787202e+34,,1370.52,231159.31,1,955.6949299963258,-1.0,100.0,141,31479.713,-8.537866e+21,-974071.1,100.0,103.37,-66.19983,955.6948,2240170.8,1647.8544,9.359962,1.0,35456455000.0,100,0.4189424,9.359962,0.03742874,946779.94,1082803,182.83093,,-66.19983,678.3606,14100,True,[-2.102e-01  8.502e-02 -2.643e-01  4.726e-04  3.120e-02  1.045e-01 -3.686e-01 -1.052e+00 -8.388e-03  0.000e+00  0.000e+00],1.0,277.33438,2.0,1.0,1679.619040966034
,1.3012842e+34,,1328.5588,27516686.0,1,1033.5883780322317,-1.0,100.0,142,3199865.0,-3.4838445e+21,-1166002.4,100.0,112.02,-81.63395,1033.5884,273810800.0,1743.1917,9.359835,1.0,3909081000000.0,100,0.4189424,9.359835,0.16323678,1135462.0,1094005,259.14658,,-81.63395,618.95557,14200,True,[-0.196  0.086 -0.265  0.001  0.032  0.129 -0.381 -1.049 -0.008  0.  0.   ],1.0,414.63275,2.0,1.0,1698.955635547638
,55391916000.0,,1263.3256,29.809225,1,965.6028953518498,-1.0,100.0,143,7.588008,-6974960000.0,-1019668.9,100.0,104.41,-76.53144,965.6029,219.90845,1716.0374,9.359965,1.0,9351315.0,100,0.4189424,9.359965,0.031815078,990072.56,1104446,240.17418,,-76.53144,512.89105,14300,True,[-2.213e-01  8.806e-02 -2.707e-01 -2.435e-02  3.649e-03  1.450e-01 -4.194e-01 -1.046e+00 -8.349e-04  0.000e+00  0.000e+00],1.0,452.71182,2.0,1.0,1716.666352033615
,3.010045e+23,,1463.092,387.8202,1,935.6478002995273,-1.0,100.0,144,90.19316,-1.8309426e+16,-978425.2,100.0,101.42,-89.168655,935.6478,3571.0076,1822.2289,9.359996,1.0,150554560.0,100,0.4189424,9.359996,0.12488329,945052.7,1114588,263.8483,,-89.168655,576.511,14400,True,[-0.21   0.089 -0.271 -0.025  0.002  0.155 -0.417 -1.049 -0.003  0.  0.   ],1.0,359.13684,2.0,1.0,1734.0592930316925
,164193900000.0,,1093.1633,196.62029,1,919.0946303825083,-1.0,100.0,145,37.615223,-8752764000.0,-921220.6,100.0,99.48,-67.91874,919.09467,1777.7448,1462.0,9.359712,1.0,48027930.0,100,0.4189424,9.359712,0.032246888,899738.44,1124536,234.52827,,-67.91874,550.25806,14500,True,[-0.231  0.087 -0.272 -0.024  0.004  0.147 -0.435 -1.036 -0.002  0.  0.   ],1.0,368.8366,2.0,1.0,1749.6488466262817
,1.816515e+32,,1162.7229,1550915.5,1,954.274848450234,-1.0,100.0,146,231416.56,-2.8742872e+20,-970124.56,100.0,103.26,-68.16378,954.27484,14655304.0,1456.6799,9.359818,1.0,222058250000.0,100,0.4189424,9.359818,0.0316618,948798.4,1134862,195.3403,,-68.16378,660.3178,14600,True,[-0.242  0.087 -0.272 -0.022  0.006  0.137 -0.434 -1.036 -0.003  0.  0.   ],1.0,293.95703,2.0,1.0,1762.8371374607086
,5475834000.0,,1142.3729,79.21615,1,886.7404334962405,-1.0,100.0,147,12.821176,-1692703100.0,-874843.44,100.0,95.93,-77.408676,886.7404,792.1746,1502.0731,9.359999,1.0,14711931.0,100,0.4189424,9.359999,0.09308477,852167.5,1144455,256.62985,,-77.408676,527.0403,14700,True,[-0.23   0.09  -0.273 -0.033 -0.006  0.156 -0.443 -1.028 -0.003  0.  0.   ],1.0,359.70016,2.0,1.0,1780.1985001564026
,5.668991e+24,,1188.5717,348.51968,1,825.1272740074164,-1.0,100.0,148,61.096962,-5.4604075e+16,-770800.1,100.0,89.46,-82.34053,825.12726,3235.1575,1510.584,9.3599,1.0,102721736.0,100,0.4189424,9.3599,0.24446112,747866.44,1153401,258.90417,,-82.34053,503.11496,14800,True,[-0.217  0.09  -0.274 -0.037 -0.01   0.164 -0.445 -1.026 -0.004  0.  0.   ],1.0,322.01233,2.0,1.0,1794.2558040618896
,3.2664267e+28,,1334.2739,3134623.0,1,892.6117508998439,-1.0,100.0,149,317517.0,-4.815153e+18,-908123.9,100.0,96.7,-76.70427,892.6117,31505922.0,1628.1543,9.359946,1.0,838468600000.0,100,0.4189424,9.359946,0.04610035,881481.4,1163071,291.07678,,-76.70427,598.7314,14900,True,[-0.199  0.089 -0.274 -0.036 -0.009  0.167 -0.429 -1.044 -0.011  0.  0.   ],1.0,293.88037,2.0,1.0,1811.027785539627
,2821383700.0,,1246.3962,15.295969,1,999.8845780205926,-1.0,100.0,150,4.431342,-1301152600.0,-1100989.4,100.0,108.17,-73.53647,999.8845,139.33194,1558.0488,9.359946,1.0,5240310.5,100,0.4189424,9.359946,0.15559535,1076591.9,1173888,277.1691,,-73.53647,688.23206,15000,True,[-2.077e-01  9.138e-02 -2.770e-01 -2.648e-02 -1.521e-04  1.467e-01 -4.173e-01 -1.057e+00 -1.270e-02  0.000e+00  0.000e+00],1.0,311.6526,2.0,1.0,1829.1620762348175
,5.087308e+26,,1232.386,175056.81,1,1005.504634802181,-1.0,100.0,151,21363.355,-6.4918596e+17,-1100117.0,100.0,108.82,-81.042114,1005.5047,1742119.8,1692.2766,9.359808,1.0,26356158000.0,100,0.4189424,9.359808,0.023773372,1071334.6,1184770,245.55058,,-81.042114,545.6141,15100,True,[-0.218  0.092 -0.278 -0.022  0.005  0.138 -0.421 -1.055 -0.012  0.  0.   ],1.0,459.89056,2.0,1.0,1847.7756750583649
,111390830.0,,1082.6643,114.90557,1,961.8404045211057,-1.0,100.0,152,22.974749,-238959860.0,-983961.8,100.0,103.99,-70.13848,961.84045,1084.8746,1441.6823,9.359985,1.0,18491526.0,100,0.4189424,9.359985,0.077846475,963072.56,1195169,194.77084,,-70.13848,602.8225,15200,True,[-2.270e-01  9.516e-02 -2.837e-01 -2.616e-02  4.595e-05  1.156e-01 -4.143e-01 -1.071e+00 -1.326e-02  0.000e+00  0.000e+00],1.0,359.01788,2.0,1.0,1864.8994195461273
,32693651000.0,,1165.0579,9132.984,1,1001.1269553019451,-1.0,100.0,153,925.46844,-5459012600.0,-1071359.5,100.0,108.11,-74.79317,1001.127,91797.25,1515.8191,9.359883,1.0,1283509100.0,100,0.4189424,9.359883,0.0909583,1048266.6,1205980,214.50279,,-74.79317,650.36566,15300,True,[-2.333e-01  9.622e-02 -2.842e-01 -2.517e-02  8.848e-04  1.035e-01 -4.072e-01 -1.073e+00 -1.281e-02  0.000e+00  0.000e+00],1.0,350.7613,2.0,1.0,1881.1307752132416
,48650056.0,,1616.2798,48.87732,1,1039.8144573245274,-1.0,100.0,154,12.61146,-332358660.0,-1183205.5,100.0,112.35,-96.579994,1039.8145,461.63443,2136.7283,9.359953,1.0,12305072.0,100,0.4189424,9.359953,0.015395099,1137319.2,1217215,236.86546,,-96.579994,519.36597,15400,True,[-0.212  0.098 -0.285 -0.019  0.007  0.113 -0.394 -1.086 -0.013  0.  0.   ],1.0,520.4485,2.0,1.0,1899.2787840366364
,108622110000.0,,1135.5792,222.10428,1,1056.4155415199489,-1.0,100.0,155,31.869553,-7613527000.0,-1191422.2,100.0,114.46,-75.84448,1056.4155,2228.975,1512.0171,9.359997,1.0,40753852.0,100,0.4189424,9.359997,0.11159929,1168445.0,1228661,228.97879,,-75.84448,679.9777,15500,True,[-0.202  0.098 -0.285 -0.019  0.007  0.125 -0.396 -1.087 -0.013  0.  0.   ],1.0,376.43784,2.0,1.0,1917.2677445411682
,5812535300.0,,1392.9612,39.007504,1,1029.872096423633,-1.0,100.0,156,8.832734,-2311861500.0,-1166959.2,100.0,111.58,-93.28793,1029.8721,377.0137,1732.7007,9.359945,1.0,11413925.0,100,0.4189424,9.359945,0.084236994,1136785.4,1239819,275.9508,,-93.28793,690.1326,15600,True,[-0.191  0.1   -0.286 -0.021  0.006  0.135 -0.397 -1.088 -0.013  0.  0.   ],1.0,339.7395,2.0,1.0,1933.9341895580292
,2.9390916e+25,,1562.7808,9575455.0,1,1037.8558801360941,-1.0,100.0,157,1082624.0,-1.9356657e+17,-1170739.8,100.0,112.34,-92.34935,1037.856,95557290.0,1884.8175,9.359921,1.0,1252058500000.0,100,0.4189424,9.359921,0.010726295,1135035.2,1251053,240.60466,,-92.34935,715.81915,15700,True,[-0.197  0.1   -0.286 -0.016  0.01   0.123 -0.395 -1.086 -0.011  0.  0.   ],1.0,322.03674,2.0,1.0,1951.1898357868195
,44977200000.0,,1380.1251,21.405767,1,1033.8094001225686,-1.0,100.0,158,8.548359,-7709994500.0,-1162633.8,100.0,111.9,-95.074295,1033.8093,153.44005,1900.63,9.35987,1.0,10294796.0,100,0.4189424,9.35987,0.02805658,1126327.6,1262243,239.92885,,-95.074295,513.3045,15800,True,[-0.203  0.098 -0.294  0.002  0.03   0.113 -0.446 -1.067 -0.016  0.  0.   ],1.0,520.5049,2.0,1.0,1965.678435087204
,2.9082756e+24,,1119.0593,561645.7,1,944.3562741200526,-1.0,100.0,159,59946.66,-3.5134937e+16,-969539.5,100.0,102.39,-77.83578,944.35626,5639399.0,1431.7561,9.359859,1.0,76144650000.0,100,0.4189424,9.359859,0.085395284,948936.94,1272482,239.01503,,-77.83578,631.6594,15900,True,[-0.193  0.099 -0.295  0.003  0.031  0.125 -0.447 -1.068 -0.017  0.  0.   ],1.0,312.69684,2.0,1.0,1983.542878627777
,3.9186844e+16,,1607.6982,361.74713,1,1025.9997669138843,-1.0,100.0,160,65.121605,-8210495300000.0,-1158853.9,100.0,111.0,-83.165405,1025.9996,3491.1606,2031.4515,9.359844,1.0,73838050.0,100,0.4189424,9.359844,0.051965848,1117377.8,1283582,254.3665,,-83.165405,602.24646,16000,True,[-1.958e-01  1.045e-01 -3.003e-01 -8.735e-04  2.815e-02  1.024e-01 -4.346e-01 -1.079e+00 -6.660e-03  0.000e+00  0.000e+00],1.0,423.75327,2.0,1.0,2001.7344646453857
,2487527700.0,,892.67065,40.815254,1,1015.2550783317238,-1.0,100.0,161,8.981438,-969895600.0,-1084264.0,100.0,110.0,-69.33226,1015.25507,388.9873,1382.8405,9.359787,1.0,11355084.0,100,0.4189424,9.359787,0.13271159,1065045.1,1294582,185.20872,,-69.33226,525.0853,16100,True,[-0.175  0.105 -0.302 -0.014  0.014  0.109 -0.431 -1.09  -0.007  0.  0.   ],1.0,490.16983,2.0,1.0,2019.7180631160736
,23836688000.0,,1387.0428,10.872276,1,992.3369900033291,-1.0,100.0,162,4.164679,-4736545000.0,-1095092.9,100.0,107.32,-76.36635,992.33704,77.903336,1746.1554,9.359961,1.0,5346092.5,100,0.4189424,9.359961,0.15555382,1064448.5,1305314,282.33987,,-76.36635,633.2244,16200,True,[-0.164  0.106 -0.302 -0.014  0.015  0.117 -0.429 -1.096 -0.008  0.  0.   ],1.0,359.11255,2.0,1.0,2036.2023313045502
,1.3149647e+25,,1089.1583,579169.0,1,1043.2906560722217,-1.0,100.0,163,63697.285,-8.858351e+16,-1159759.8,100.0,112.89,-79.598526,1043.2906,5821432.0,1559.0374,9.359935,1.0,76488690000.0,100,0.4189424,9.359935,0.01852023,1135331.2,1316603,216.50862,,-79.598526,573.4116,16300,True,[-0.174  0.105 -0.303 -0.012  0.016  0.107 -0.434 -1.093 -0.008  0.  0.   ],1.0,469.87903,2.0,1.0,2053.818740129471
,1.6495173e+27,,1286.8848,276969.84,1,1035.7853876463776,-1.0,100.0,164,32758.35,-1.3324382e+18,-1151992.2,100.0,111.77,-88.35333,1035.7853,2774209.8,1806.7294,9.359875,1.0,45641912000.0,100,0.4189424,9.359875,0.06683399,1119184.9,1327780,215.25256,,-88.35333,515.94086,16400,True,[-0.177  0.106 -0.304 -0.014  0.015  0.083 -0.417 -1.104 -0.009  0.  0.   ],1.0,519.84454,2.0,1.0,2071.3153698444366
,1861723500000000.0,,1295.8093,3301.6326,1,1011.4834448586366,-1.0,100.0,165,601.4016,-1299859900000.0,-1101978.0,100.0,108.96,-84.53838,1011.48334,26651.822,1730.9244,9.359896,1.0,599441800.0,100,0.4189424,9.359896,0.034810584,1071865.9,1338676,220.83278,,-84.53838,576.36835,16500,True,[-0.199  0.109 -0.304 -0.017  0.012  0.064 -0.413 -1.095 -0.009  0.  0.   ],1.0,435.1151,2.0,1.0,2088.530368566513
,2350041800000.0,,1658.758,85.322464,1,924.1843318290564,-1.0,100.0,166,29.932245,-61140190000.0,-948964.1,100.0,99.62,-83.32742,924.1844,558.6288,1991.5272,9.359936,1.0,32943856.0,100,0.4189424,9.359936,0.07631022,909102.4,1348638,234.49048,,-83.32742,591.41516,16600,True,[-0.209  0.11  -0.304 -0.02   0.009  0.037 -0.4   -1.096 -0.009  0.  0.   ],1.0,332.7692,2.0,1.0,2105.273691892624
,27749057000.0,,1741.4902,982.22644,1,874.5302633647635,-1.0,100.0,167,147.76495,-7682064400.0,-884189.9,100.0,94.32,-113.56742,874.5302,9788.064,2112.123,9.359723,1.0,213365310.0,100,0.4189424,9.359723,0.01297367,839354.3,1358070,273.0406,,-113.56742,503.89746,16700,True,[-2.051e-01  1.068e-01 -3.065e-01 -2.753e-02  7.200e-04  1.103e-02 -3.910e-01 -1.103e+00 -8.627e-03  0.000e+00  0.000e+00],1.0,370.63278,2.0,1.0,2119.0600514411926
,1.4739395e+19,,1249.8827,242.50952,1,964.8167185581023,-1.0,100.0,168,61.974953,-108503100000000.0,-1028680.06,100.0,104.0,-81.80574,964.8167,2103.6157,1676.9102,9.359914,1.0,72554280.0,100,0.4189424,9.359914,0.09481322,1000418.0,1368470,263.71716,,-81.80574,537.78925,16800,True,[-0.2    0.107 -0.307 -0.031 -0.003  0.032 -0.41  -1.091 -0.009  0.  0.   ],1.0,427.02744,2.0,1.0,2134.9211916923523
,9.100301e+16,,1377.5879,99.136284,1,843.7992061383603,-1.0,100.0,169,29.922705,-9353816000000.0,-816016.94,100.0,91.0,-81.838394,843.79913,774.24316,1756.4602,9.359913,1.0,41222264.0,100,0.4189424,9.359913,0.13125254,785009.9,1377570,270.20883,,-81.838394,464.92694,16900,True,[-0.208  0.105 -0.306 -0.039 -0.011  0.008 -0.395 -1.093 -0.009  0.  0.   ],1.0,378.87225,2.0,1.0,2149.871327638626
,1.5047622e+29,,1461.6644,1625483.6,1,929.621766512981,-1.0,100.0,170,179215.1,-1.3092856e+19,-979372.06,100.0,100.2,-80.19029,929.6217,16327359.0,1832.5635,9.359958,1.0,189209640000.0,100,0.4189424,9.359958,0.009514288,945619.9,1387590,285.34778,,-80.19029,558.7227,17000,True,[-0.201  0.104 -0.306 -0.04  -0.012  0.032 -0.412 -1.084 -0.009  0.  0.   ],1.0,370.89908,2.0,1.0,2167.266197681427
,1.2668757e+26,,1308.3853,67875.875,1,919.7669144331016,-1.0,100.0,171,12729.219,-3.2217766e+17,-936449.2,100.0,99.14,-81.586296,919.76685,618405.6,1687.6135,9.359903,1.0,11166964000.0,100,0.4189424,9.359903,0.008485652,907825.2,1397504,248.70471,,-81.586296,540.5386,17100,True,[-0.203  0.106 -0.31  -0.001  0.028  0.004 -0.416 -1.084 -0.009  0.  0.   ],1.0,379.22827,2.0,1.0,2183.1463458538055
