InitialReturnMean,MinIWNorm,EpisodesSoFar,StdIW,MeanEntropy,OptimizationReturnMin,J_sample_variance,OptimizationReturnMean,StdIWNorm,MaxIW,InitialReturnStd,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,ESSClassic,MeanIW,EmpiricalD2,ReturnStepMax,EpLenMean,OptimizationReturnMax,Iteration,InitialReturnMax,LearnableVariance,MinIW,ESSRenyi,VarianceInit,MeanIWNorm,InitialReturnMin,Bound,TimeElapsed,Weights,InitialBound,EpRewMean,MaxIWNorm,TimestepsSoFar
480.80762,0.002897233,24900,0.3605785,0.4189424,,129713.59,212.15103,0.0036057853,2.5571923,154.22905,521.08624,100,9.359738,90.09448,1.0874519,1.102761,9.359738,51.82,725.29156,249,993.9481,,0.2897233,90.68148,-1.0,0.010874521,268.65656,207.95554,1113.511142730713,[ 0.123  0.077 -0.032 -0.053  0.039  0.127  0.38  -0.673  0.     0.  0.   ],182.62317,480.80759463271215,0.025571922,1031355
457.64514,0.0006639328,25000,1.726422,0.4189424,,605784.75,170.16893,0.017264219,13.770529,115.50597,622.0262,100,9.3599415,35.72909,1.2872139,1.9451152,9.3599415,49.33,535.3474,250,822.82367,,0.066393286,51.410835,-1.0,0.012872139,287.47626,277.75497,1118.4790737628937,[ 0.132  0.072 -0.031 -0.058  0.034  0.114  0.374 -0.678  0.     0.  0.   ],210.79808,457.6451760952383,0.13770528,1036288
477.39288,0.0008897322,25100,0.6193058,0.4189424,,201177.86,172.61963,0.006193058,3.9556148,147.02707,529.4928,100,9.359833,75.00999,1.0729547,1.2255896,9.359833,51.46,714.59894,251,1019.37225,,0.088973224,81.593376,-1.0,0.010729548,304.77332,190.93985,1123.6660985946655,[ 0.159  0.07  -0.029 -0.061  0.031  0.114  0.394 -0.704  0.     0.  0.   ],171.58127,477.3929337460679,0.039556146,1041434
447.8489,0.0012955847,25200,1.269982,0.4189424,,211535.25,153.60797,0.012699819,10.953031,109.75665,551.50525,100,9.359704,48.004818,1.2202773,1.5554913,9.359704,48.25,610.14264,252,904.38354,,0.12955847,64.28837,-1.0,0.012202772,294.2409,213.1229,1128.5451829433441,[ 0.169  0.073 -0.025 -0.055  0.037  0.108  0.407 -0.699  0.     0.  0.   ],176.53387,447.8488883592391,0.1095303,1046259
461.86765,0.0009391626,25300,1.4368043,0.4189424,,377047.2,174.10176,0.014368043,8.934353,119.98586,581.2115,100,9.359445,40.43917,1.1839092,1.7374614,9.359445,49.76,553.8891,253,841.65497,,0.09391627,57.555233,-1.0,0.011839093,287.76587,248.3888,1133.5997545719147,[ 0.172  0.072 -0.027 -0.054  0.04   0.113  0.413 -0.729  0.     0.  0.   ],209.37114,461.86762215856385,0.089343525,1051235
474.48294,0.0051041204,25400,0.36610487,0.4189424,,149462.05,168.83873,0.0036610488,3.3745112,137.72498,510.93436,100,9.359964,89.257385,1.0552917,1.1148607,9.359964,51.16,617.6505,254,923.2947,,0.51041204,89.69731,-1.0,0.010552917,305.6442,218.47073,1138.9202880859375,[ 0.154  0.088 -0.027 -0.04   0.055  0.117  0.409 -0.709  0.     0.  0.   ],197.49457,474.4829358744901,0.03374511,1056351
451.80704,0.0029183822,25500,1.0001316,0.4189424,,358988.12,154.64284,0.010001317,8.622629,102.49516,572.8544,100,9.359948,57.472736,1.1626645,1.3502612,9.359948,48.68,509.66714,255,806.8313,,0.29183823,74.059746,-1.0,0.011626644,297.16415,291.5912,1143.8735535144806,[ 0.147  0.095 -0.028 -0.038  0.054  0.127  0.413 -0.721  0.     0.  0.   ],209.75763,451.8069961181188,0.08622629,1061219
453.3408,0.0011651347,25600,1.3480562,0.4189424,,568532.94,184.41609,0.013480561,13.037363,103.786316,578.2667,100,9.359969,43.288994,1.1777768,1.5837507,9.359969,48.84,521.14905,256,790.0737,,0.116513476,63.14125,-1.0,0.011777767,268.92468,279.9811,1148.781911611557,[ 0.171  0.089 -0.027 -0.047  0.043  0.122  0.412 -0.711  0.     0.  0.   ],216.31868,453.34077976166094,0.13037363,1066103
466.58258,0.001113006,25700,1.5264299,0.4189424,,325960.03,178.6825,0.015264299,9.74543,115.70898,596.65155,100,9.359963,41.36515,1.2820833,1.8763672,9.359963,50.28,513.68243,257,801.5825,,0.1113006,53.29447,-1.0,0.0128208315,287.9001,267.2479,1153.847993850708,[ 0.145  0.087 -0.036 -0.042  0.045  0.126  0.382 -0.726  0.     0.  0.   ],226.1078,466.5825893317191,0.097454295,1071131
461.7331,0.0010106583,25800,1.4027747,0.4189424,,304601.12,183.70354,0.014027746,7.4027977,120.67528,650.1717,100,9.35996,49.848278,1.3985245,1.8295076,9.35996,49.76,604.9889,258,883.01843,,0.10106584,54.659515,-1.0,0.013985243,278.02957,291.86237,1158.892923116684,[ 0.139  0.092 -0.036 -0.023  0.065  0.13   0.386 -0.736  0.     0.  0.   ],196.82758,461.73308442703484,0.07402798,1076107
468.51685,0.0025159826,25900,0.545782,0.4189424,,238133.4,163.27611,0.00545782,4.7565217,123.45397,535.6452,100,9.35995,79.93619,1.0893927,1.1755285,9.35995,50.48,659.75055,259,964.9913,,0.25159827,85.068115,-1.0,0.010893925,305.24072,221.76694,1164.158720254898,[ 0.111  0.135 -0.035 -0.03   0.056  0.144  0.402 -0.759  0.     0.  0.   ],179.01947,468.51682575193695,0.047565214,1081155
457.85803,0.0054620937,26000,0.498527,0.4189424,,215633.19,144.77579,0.00498527,4.75967,114.269356,524.2955,100,9.359658,82.97614,1.1006175,1.1699951,9.359658,49.34,618.57495,260,931.6572,,0.5462094,85.47044,-1.0,0.011006176,313.08228,221.9737,1169.0369975566864,[ 0.103  0.132 -0.039 -0.026  0.058  0.133  0.381 -0.765  0.     0.  0.   ],178.36087,457.85804803804916,0.047596697,1086089
462.9226,0.0019014784,26100,0.41829285,0.4189424,,172025.81,165.73828,0.0041829282,2.758033,135.71461,519.0195,100,9.359917,86.931335,1.0788292,1.1748053,9.359917,49.91,689.3113,261,986.4956,,0.19014785,85.12049,-1.0,0.010788292,297.18433,198.24536,1174.0169560909271,[ 0.088  0.137 -0.04  -0.028  0.055  0.129  0.385 -0.767  0.     0.  0.   ],166.97394,462.92261385746644,0.02758033,1091080
478.67856,0.001924442,26200,0.62281895,0.4189424,,168402.78,172.9644,0.006228189,3.6721487,125.63881,555.10944,100,9.35982,77.88446,1.1687953,1.277868,9.35982,51.58,639.94305,262,945.6572,,0.1924442,78.25534,-1.0,0.011687952,305.71417,234.41016,1179.0189456939697,[ 0.097  0.14  -0.04  -0.026  0.057  0.14   0.395 -0.775  0.     0.  0.   ],194.98141,478.6785614838081,0.036721487,1096238
474.5925,0.0044562677,26300,0.36637568,0.4189424,,113801.55,214.85542,0.0036637567,2.2530122,135.86914,524.79486,100,9.359816,89.9698,1.0972875,1.1217175,9.359816,51.14,745.7268,263,1005.46387,,0.44562677,89.14901,-1.0,0.010972874,259.73706,205.32532,1184.1818056106567,[ 0.099  0.152 -0.04  -0.027  0.052  0.155  0.415 -0.785  0.     0.  0.   ],172.95334,474.5924808223492,0.022530122,1101352
485.85352,1.7180968e-05,26400,91.770096,0.4189424,,3455098600.0,179.77477,0.917701,922.95325,143.32582,9125.262,100,9.359957,1.2047465,10.134004,157.53894,9.359957,52.36,636.1138,264,942.1925,,0.0017180969,0.6347637,-1.0,0.101340026,306.07874,5577.497,1189.496526479721,[ 0.113  0.147 -0.043 -0.028  0.051  0.152  0.4   -0.792  0.     0.  0.   ],203.19571,485.85350438314754,9.229532,1106588
477.43173,0.0047687,26500,0.3435604,0.4189424,,130560.516,192.78244,0.003435604,3.0787363,132.92845,509.24048,100,9.359853,90.34822,1.0511373,1.1035945,9.359853,51.45,603.07544,265,887.72473,,0.47687,90.61299,-1.0,0.010511374,284.64926,229.46841,1195.1364052295685,[ 0.145  0.138 -0.043 -0.056  0.023  0.148  0.424 -0.847  0.     0.  0.   ],211.11426,477.4316962781162,0.030787362,1111733
456.5689,0.0011698784,26600,2.0849247,0.4189424,,487941.94,177.97194,0.02084925,20.562376,124.58356,632.9105,100,9.359984,28.725681,1.323607,1.7781562,9.359984,49.19,597.6721,266,876.26904,,0.11698785,56.23803,-1.0,0.013236067,278.59695,282.3656,1200.0239932537079,[ 0.154  0.142 -0.043 -0.06   0.023  0.157  0.428 -0.848  0.     0.  0.   ],193.68817,456.56889236705223,0.20562376,1116652
482.93713,0.0059756855,26700,0.30077982,0.4189424,,127374.12,188.80264,0.003007798,2.1834931,135.60954,500.82175,100,9.359668,92.16854,1.0318538,1.067989,9.359668,52.09,680.73303,267,974.86755,,0.5975686,93.63393,-1.0,0.010318536,294.13455,198.58295,1205.34676527977,[ 0.165  0.157 -0.04  -0.068  0.014  0.18   0.457 -0.845  0.     0.  0.   ],190.47696,482.9371860749276,0.02183493,1121861
462.3398,0.0011754083,26800,3.327839,0.4189424,,3526250.0,194.05049,0.03327839,32.95965,130.70888,736.52704,100,9.3599615,14.584618,1.3751237,1.9318058,9.3599615,49.81,662.8628,268,931.1521,,0.11754083,51.765038,-1.0,0.013751238,268.2893,348.26617,1210.2942609786987,[ 0.164  0.161 -0.041 -0.064  0.018  0.177  0.445 -0.845  0.     0.  0.   ],182.99417,462.33979454834616,0.32959646,1126842
456.03427,0.0014460258,26900,2.3905036,0.4189424,,2024213.6,158.7331,0.023905035,23.126083,130.28377,644.73285,100,9.35982,21.172686,1.2389079,1.9520657,9.35982,49.11,697.4065,269,994.70764,,0.14460258,51.227783,-1.0,0.012389078,297.30115,227.8021,1215.4673855304718,[ 0.181  0.15  -0.042 -0.057  0.022  0.142  0.429 -0.838  0.     0.  0.   ],157.62195,456.03423596344686,0.23126082,1131753
466.5748,0.002474956,27000,0.7934053,0.4189424,,227086.06,182.24065,0.0079340525,7.394243,128.80107,520.3833,100,9.359818,64.070724,1.0594994,1.270379,9.359818,50.27,535.5231,270,819.8572,,0.2474956,78.71667,-1.0,0.010594995,284.33414,243.16232,1220.5554769039154,[ 0.204  0.143 -0.039 -0.07   0.012  0.145  0.435 -0.816  0.     0.  0.   ],220.61763,466.57479004246363,0.07394242,1136780
453.3203,0.00031400772,27100,5.092999,0.4189424,,3033450.8,137.18353,0.050929986,50.237312,102.54885,825.95135,100,9.359667,9.084091,1.6098833,2.964343,9.359667,48.86,522.01245,271,838.14923,,0.031400774,33.734287,-1.0,0.016098833,316.13678,393.0322,1225.48184466362,[ 0.19   0.142 -0.039 -0.065  0.015  0.161  0.432 -0.82   0.     0.  0.   ],201.87556,453.3203075085075,0.5023731,1141666
456.9091,0.0066679046,27200,0.16151647,0.4189424,,108477.73,169.20238,0.0016151648,2.1509728,126.32664,466.3863,100,9.359779,97.54201,1.0174724,1.0258262,9.359779,49.25,531.6561,272,819.3628,,0.6667905,97.4824,-1.0,0.010174724,287.7067,217.42354,1230.6690928936005,[ 0.202  0.163 -0.031 -0.07   0.018  0.177  0.482 -0.78   0.     0.  0.   ],211.10023,456.90907697145855,0.021509727,1146591
445.32114,5.535284e-05,27300,24.25725,0.4189424,,35374510.0,167.5394,0.24257249,244.49191,120.139,1654.2268,100,9.359987,1.7736236,3.2595549,11.065701,9.359987,48.0,643.61316,273,921.3949,,0.005535284,9.036934,-1.0,0.032595545,277.78177,734.71674,1235.5180757045746,[ 0.189  0.166 -0.033 -0.07   0.017  0.177  0.477 -0.781  0.     0.  0.   ],168.90268,445.3211606810873,2.444919,1151391
456.58023,0.0010870395,27400,2.0363538,0.4189424,,1091179.1,150.44516,0.020363536,20.532244,101.27651,599.23883,100,9.359574,25.331615,1.1860863,1.7907747,9.359574,49.22,478.85117,274,784.9862,,0.10870395,55.841755,-1.0,0.011860863,306.13504,284.09866,1240.7110216617584,[ 0.18   0.166 -0.034 -0.054  0.034  0.15   0.485 -0.782  0.     0.  0.   ],221.08432,456.58018504886417,0.20532243,1156313
436.40808,0.00038339724,27500,2.53952,0.4189424,,718530.56,168.23717,0.0253952,23.957397,99.51353,624.1977,100,9.359811,20.630165,1.2947183,2.4125066,9.359811,47.02,522.1615,275,790.3324,,0.038339727,41.450665,-1.0,0.012947183,268.17093,255.92859,1245.5008101463318,[ 0.181  0.167 -0.033 -0.055  0.032  0.122  0.474 -0.788  0.     0.  0.   ],199.30838,436.4080886607842,0.23957397,1161015
466.01804,0.0017123994,27600,0.6214444,0.4189424,,183527.7,187.53113,0.0062144436,4.3376536,119.90127,575.47986,100,9.359785,78.759926,1.1966771,1.2953463,9.359785,50.22,588.17224,276,866.6592,,0.17123994,77.19943,-1.0,0.01196677,278.4869,279.56787,1250.4839177131653,[ 0.193  0.161 -0.03  -0.041  0.049  0.128  0.458 -0.777  0.     0.  0.   ],206.02032,466.01803891452624,0.043376535,1166037
438.5689,0.0010900875,27700,2.1985302,0.4189424,,1236635.2,151.20232,0.021985302,22.49601,110.963394,598.5223,100,9.359816,23.775911,1.2278771,1.5204751,9.359816,47.28,783.4957,277,1070.8623,,0.109008744,65.76891,-1.0,0.01227877,287.3666,202.38608,1255.3590805530548,[ 0.164  0.17  -0.033 -0.041  0.05   0.124  0.446 -0.771  0.     0.  0.   ],117.31027,438.5689367306119,0.22496009,1170765
464.7075,0.0039690807,27800,0.53439295,0.4189424,,146344.1,169.54575,0.0053439294,3.5509317,131.51497,527.9446,100,9.359893,81.6418,1.1269433,1.1848855,9.359893,50.09,701.4165,278,996.57825,,0.39690807,84.39634,-1.0,0.011269433,295.16177,202.50464,1260.3852252960205,[ 0.192  0.163 -0.031 -0.031  0.061  0.127  0.458 -0.773  0.     0.  0.   ],165.73404,464.70751198602926,0.035509314,1175774
445.7766,0.0019446894,27900,2.4559877,0.4189424,,1295205.4,186.53871,0.024559878,25.387247,105.59396,599.4043,100,9.359962,20.042912,1.2296405,1.5893245,9.359962,48.05,510.6932,279,769.9311,,0.19446895,62.919815,-1.0,0.012296404,259.23788,308.2123,1265.2232785224915,[ 0.177  0.171 -0.032 -0.034  0.058  0.122  0.455 -0.761  0.     0.  0.   ],214.79727,445.77657743589174,0.25387245,1180579
449.69962,0.00023587354,28000,2.8473768,0.4189424,,1750223.5,152.73268,0.028473768,29.248423,116.60018,632.06683,100,9.359834,15.966682,1.2411566,2.0016663,9.359834,48.47,577.77673,280,874.74365,,0.023587354,49.958378,-1.0,0.012411565,296.96692,260.78998,1270.1557652950287,[ 0.214  0.165 -0.027 -0.026  0.06   0.128  0.46  -0.758  0.     0.  0.   ],187.27655,449.69959707580165,0.29248422,1185426
457.03027,0.00027523746,28100,43.13651,0.4189424,,389937400.0,178.62967,0.43136504,434.45438,124.15292,3604.9722,100,9.359885,1.5117955,5.3444057,31.587181,9.359885,49.26,545.7819,281,824.1825,,0.027523745,3.1658413,-1.0,0.05344405,278.40057,2215.3394,1275.1373138427734,[ 0.246  0.157 -0.023 -0.023  0.066  0.133  0.466 -0.749  0.     0.  0.   ],209.77551,457.03023061351297,4.3445435,1190352
430.2234,0.00161785,28200,3.532169,0.4189424,,4276105.0,133.04982,0.035321694,35.74399,102.45392,730.32935,100,9.359922,12.189865,1.3160386,2.4096365,9.359922,46.4,569.838,282,867.0116,,0.161785,41.500034,-1.0,0.013160385,297.17355,326.57062,1280.3154036998749,[ 0.28   0.154 -0.013 -0.012  0.066  0.119  0.499 -0.706  0.     0.  0.   ],170.1199,430.22336913048696,0.3574399,1194992
452.4411,0.0009863877,28300,3.2738476,0.4189424,,2911858.0,165.1925,0.032738473,31.940264,116.696754,807.92664,100,9.359884,18.605003,1.5652167,2.2215142,9.359884,48.74,538.8565,283,826.1051,,0.09863877,45.014343,-1.0,0.015652167,287.2486,438.54007,1285.420795917511,[ 0.32   0.15  -0.007 -0.034  0.049  0.104  0.504 -0.688  0.     0.  0.   ],204.60959,452.44109386495285,0.31940264,1199866
431.99496,0.00598979,28400,0.23235126,0.4189424,,124700.89,116.38679,0.0023235122,2.7885554,88.89764,445.15356,100,9.359829,95.10039,1.0236576,1.0372344,9.359829,46.56,457.50558,284,773.1138,,0.598979,96.41022,-1.0,0.010236574,315.6082,208.94093,1290.3386328220367,[ 0.284  0.173 -0.009 -0.047  0.031  0.125  0.521 -0.683  0.     0.  0.   ],200.06085,431.9949669974283,0.027885552,1204522
451.25696,0.003369202,28500,0.49174342,0.4189424,,141050.66,144.75165,0.004917434,3.2929008,93.57642,502.10706,100,9.359621,82.98852,1.0861167,1.2129085,9.359621,48.63,466.89456,285,773.39984,,0.3369202,82.44645,-1.0,0.010861167,306.50528,246.57857,1295.1609315872192,[ 0.3    0.173 -0.008 -0.045  0.031  0.123  0.53  -0.68   0.     0.  0.   ],219.23701,451.2569345830019,0.032929007,1209385
467.617,0.0025128254,28600,0.65580124,0.4189424,,168295.19,152.87431,0.006558012,5.3147626,110.1863,515.77435,100,9.359917,73.48414,1.0917323,1.2202135,9.359917,50.39,569.13715,286,883.8798,,0.25128254,81.952866,-1.0,0.010917322,314.74268,222.86557,1300.1196899414062,[ 0.301  0.169 -0.012 -0.04   0.039  0.126  0.518 -0.693  0.     0.  0.   ],202.453,467.61697176673783,0.053147625,1214424
443.10757,0.0002803724,28700,5.6995134,0.4189424,,935105.3,176.97363,0.05699513,54.39821,115.59544,735.61475,100,9.3596735,8.246145,1.7086421,3.256693,9.3596735,47.74,625.38525,287,891.51917,,0.02803724,30.705996,-1.0,0.017086422,266.13394,252.95581,1304.8692660331726,[ 0.288  0.174 -0.015 -0.036  0.044  0.118  0.517 -0.701  0.     0.  0.   ],175.65182,443.10757619570563,0.5439821,1219198
459.7432,7.486954e-05,28800,20.61269,0.4189424,,1129502.4,162.899,0.20612688,206.07799,113.22244,1164.3347,100,9.359716,2.400019,3.2323408,7.0188575,9.359716,49.55,524.4285,288,821.2727,,0.007486954,14.247333,-1.0,0.032323405,296.84418,511.5923,1310.1102454662323,[ 0.284  0.174 -0.011 -0.046  0.038  0.102  0.541 -0.7    0.     0.  0.   ],213.36137,459.74317893485954,2.0607798,1224153
450.34613,0.0061576166,28900,0.24564072,0.4189424,,113286.37,153.16583,0.0024564073,1.9791565,114.0995,471.95026,100,9.35985,94.76515,1.0451357,1.0660412,9.35985,48.53,623.6118,289,920.7921,,0.6157617,93.805,-1.0,0.010451358,297.1803,186.73691,1315.2933521270752,[ 0.25   0.212 -0.005 -0.024  0.064  0.121  0.564 -0.659  0.     0.  0.   ],174.10852,450.3461316176864,0.019791564,1229006
456.95914,0.003353822,29000,0.57339823,0.4189424,,164706.53,178.5007,0.005733982,3.901304,123.79398,513.9293,100,9.359907,78.64408,1.1003488,1.2229072,9.359907,49.26,628.69147,290,907.1499,,0.33538222,81.772354,-1.0,0.011003489,278.45844,212.97745,1320.1193389892578,[ 0.245  0.212 -0.007 -0.025  0.062  0.125  0.557 -0.655  0.     0.  0.   ],184.81421,456.95915027745303,0.03901304,1233932
441.42072,0.0048330547,29100,0.3057228,0.4189424,,105843.92,165.35728,0.003057228,2.1125958,103.96164,467.79358,100,9.359934,92.11815,1.0451686,1.0834602,9.359934,47.59,496.55963,291,772.62305,,0.48330548,92.29688,-1.0,0.0104516875,276.06342,226.528,1325.0525135993958,[ 0.229  0.228 -0.007 -0.027  0.058  0.126  0.569 -0.637  0.     0.  0.   ],209.63379,441.42070813699735,0.021125957,1238691
444.87903,0.0012850715,29200,1.0371999,0.4189424,,167615.64,187.5253,0.010371998,6.756803,108.264244,524.38043,100,9.359944,54.79646,1.1419643,1.4994301,9.359944,47.96,519.7559,292,777.1097,,0.12850715,66.69201,-1.0,0.011419643,257.35376,238.90634,1329.764493227005,[ 0.209  0.241 -0.009 -0.031  0.052  0.126  0.559 -0.636  0.     0.  0.   ],211.74617,444.8790618308415,0.06756803,1243487
427.39978,0.004074392,29300,0.8113176,0.4189424,,160727.9,148.87498,0.008113177,4.942935,95.005714,529.06226,100,9.359841,68.4722,1.195642,1.354236,9.359841,46.06,615.13403,293,893.65875,,0.4074392,73.84237,-1.0,0.011956419,278.52475,217.07263,1334.5689315795898,[ 0.232  0.228 -0.009 -0.024  0.06   0.115  0.554 -0.661  0.     0.  0.   ],159.30215,427.3997247642092,0.04942935,1248093
452.10355,0.003530046,29400,0.42617524,0.4189424,,142760.22,176.10602,0.0042617526,3.4871447,134.89064,499.20758,100,9.359864,86.90206,1.0977452,1.146846,9.359864,48.71,691.995,294,967.9925,,0.3530046,87.19566,-1.0,0.010977452,275.99753,188.21802,1339.5017957687378,[ 0.22   0.239 -0.008 -0.037  0.045  0.122  0.565 -0.649  0.     0.  0.   ],161.70581,452.1035444008957,0.034871448,1252964
463.48343,0.00580327,29500,0.35476598,0.4189424,,119161.305,175.72159,0.0035476596,2.8367596,121.40257,498.09528,100,9.359331,89.985535,1.0634445,1.0931826,9.359331,49.96,707.1594,295,994.92126,,0.580327,91.47603,-1.0,0.0106344465,287.76184,186.02219,1344.3862564563751,[ 0.219  0.246 -0.007 -0.045  0.037  0.134  0.573 -0.649  0.     0.  0.   ],165.00708,463.4834295088625,0.028367596,1257960
452.74997,0.004451218,29600,0.43390727,0.4189424,,127147.55,165.23624,0.004339073,3.4786592,114.70712,495.90643,100,9.359965,86.12132,1.0808818,1.1343721,9.359965,48.77,661.78,296,949.2937,,0.4451218,88.154495,-1.0,0.010808817,287.51367,192.58743,1349.253764629364,[ 0.229  0.237 -0.01  -0.044  0.039  0.119  0.554 -0.651  0.     0.  0.   ],167.96179,452.74989370946355,0.03478659,1262837
444.44263,0.0016898605,29700,0.5478352,0.4189424,,159224.33,168.777,0.0054783514,3.4918785,124.7348,501.39224,100,9.359435,80.27224,1.10508,1.2036564,9.359435,47.9,820.4044,297,1096.0701,,0.16898605,83.080185,-1.0,0.0110508,275.66568,140.63852,1353.977707862854,[ 0.219  0.237 -0.015 -0.042  0.038  0.108  0.529 -0.657  0.     0.  0.   ],115.62164,444.4426652519149,0.034918785,1267627
441.0582,0.003910945,29800,0.4518854,0.4189424,,101143.46,199.96364,0.004518854,2.8334255,122.6064,495.54877,100,9.359938,86.09631,1.1244901,1.1598167,9.359938,47.56,922.6853,298,1163.7799,,0.3910945,86.22052,-1.0,0.011244901,241.09457,119.54968,1358.6028032302856,[ 0.212  0.229 -0.019 -0.041  0.041  0.098  0.51  -0.65   0.     0.  0.   ],91.924255,441.05819714427076,0.028334254,1272383
465.80817,0.0061983922,29900,0.23070273,0.4189424,,109369.0,171.3145,0.0023070273,1.8942406,110.16729,475.80405,100,9.3598385,95.14569,1.0213712,1.0423867,9.3598385,50.16,501.3411,299,795.8348,,0.61983925,95.93369,-1.0,0.010213712,294.49368,232.04622,1363.6173853874207,[ 0.218  0.234 -0.014 -0.041  0.038  0.095  0.525 -0.639  0.     0.  0.   ],227.05775,465.80818325420887,0.018942406,1277399
447.38083,0.0058004046,30000,0.23693268,0.4189424,,95136.01,190.30841,0.0023693265,2.0771902,113.305016,466.18448,100,9.359913,95.010475,1.0339066,1.0555671,9.359913,48.19,609.38074,300,866.4531,,0.58004045,94.7358,-1.0,0.010339065,257.0724,199.12424,1368.851541519165,[ 0.229  0.233 -0.015 -0.039  0.04   0.092  0.531 -0.642  0.     0.  0.   ],187.44489,447.3808025996982,0.020771902,1282218
430.0904,0.0070946477,30100,0.17721045,0.4189424,,98571.05,142.46259,0.0017721044,1.5713222,100.14311,439.82126,100,9.3599825,97.09148,1.0238664,1.029643,9.3599825,46.35,572.40234,301,860.03015,,0.7094648,97.12103,-1.0,0.010238664,287.6278,178.01605,1373.4112544059753,[ 0.242  0.238 -0.012 -0.038  0.039  0.09   0.538 -0.632  0.     0.  0.   ],172.08136,430.09038897676896,0.015713222,1286853
450.00378,0.006839212,30200,0.124796376,0.4189424,,97439.11,163.51122,0.0012479638,1.291878,111.18916,454.2555,100,9.359985,98.49682,1.0101998,1.0152192,9.359985,48.51,528.05566,302,814.5482,,0.6839212,98.50089,-1.0,0.010101996,286.49255,208.03853,1378.2340269088745,[ 0.232  0.24  -0.013 -0.041  0.038  0.097  0.549 -0.63   0.     0.  0.   ],205.63933,450.00377709713246,0.01291878,1291704
428.81213,0.0053684562,30300,0.19615708,0.4189424,,104267.87,134.78084,0.0019615707,1.6683908,97.288734,441.371,100,9.359908,96.48947,1.0283889,1.0374745,9.359908,46.22,535.8759,303,829.9072,,0.5368456,96.38791,-1.0,0.010283887,294.0313,187.77669,1382.8786370754242,[ 0.236  0.24  -0.014 -0.038  0.039  0.096  0.55  -0.633  0.     0.  0.   ],179.84001,428.8121458037295,0.016683906,1296326
427.35907,0.007281053,30400,0.12562571,0.4189424,,84229.01,160.63057,0.0012562573,1.3981379,97.276665,433.11414,100,9.359901,98.48749,1.0137225,1.0170337,9.359901,46.07,519.0868,304,785.8153,,0.7281053,98.32516,-1.0,0.0101372255,266.72852,195.37022,1387.4444303512573,[ 0.245  0.238 -0.013 -0.033  0.043  0.09   0.546 -0.639  0.     0.  0.   ],191.61452,427.3590860080769,0.013981379,1300933
440.76636,0.0050942013,30500,0.33369586,0.4189424,,160935.98,144.16315,0.0033369586,2.8970413,119.08233,475.60095,100,9.359873,90.64424,1.0386785,1.1048427,9.359873,47.51,818.8651,305,1115.4683,,0.50942016,90.51063,-1.0,0.010386783,296.60315,123.85535,1392.146273136139,[ 0.238  0.24  -0.012 -0.033  0.044  0.095  0.552 -0.642  0.     0.  0.   ],106.12579,440.766308489912,0.028970413,1305684
449.9524,0.005400966,30600,0.20693445,0.4189424,,94635.92,192.93323,0.0020693445,1.5714519,132.52325,463.15955,100,9.359941,96.07426,1.0237074,1.0376962,9.359941,48.5,737.75916,306,994.77826,,0.5400966,96.36732,-1.0,0.010237073,257.01913,159.1532,1396.9606075286865,[ 0.235  0.238 -0.013 -0.039  0.041  0.098  0.543 -0.641  0.     0.  0.   ],151.51889,449.95236830412375,0.015714519,1310534
430.06317,0.0023306622,30700,0.47689173,0.4189424,,111576.02,142.77489,0.0047689173,3.0303144,88.85232,462.3874,100,9.359918,83.658264,1.0790089,1.1341001,9.359918,46.36,578.9078,307,866.19604,,0.23306623,88.17564,-1.0,0.010790089,287.28827,185.65298,1401.5169677734375,[ 0.225  0.244 -0.012 -0.038  0.04   0.102  0.55  -0.633  0.     0.  0.   ],170.20435,430.06316381698065,0.030303143,1315170
439.91513,0.0019793226,30800,0.51027703,0.4189424,,122590.83,161.23665,0.0051027695,3.0414553,100.981964,491.3875,100,9.359971,82.272354,1.0992775,1.2246611,9.359971,47.41,473.34842,308,752.02686,,0.19793227,81.65524,-1.0,0.010992775,278.67844,241.7197,1406.252831697464,[ 0.22   0.239 -0.013 -0.042  0.035  0.092  0.541 -0.628  0.     0.  0.   ],214.30702,439.9150826391315,0.030414551,1319911
456.58435,0.0016299638,30900,0.9414758,0.4189424,,309425.34,159.68309,0.009414758,7.694851,104.64029,547.00146,100,9.359982,59.531776,1.141896,1.439234,9.359982,49.23,557.0546,309,853.9559,,0.16299638,69.48141,-1.0,0.01141896,296.90125,239.65915,1411.0678932666779,[ 0.225  0.232 -0.013 -0.04   0.037  0.08   0.539 -0.644  0.     0.  0.   ],200.39761,456.58434767498096,0.07694851,1324834
442.03394,0.0035203062,31000,0.32946888,0.4189424,,109864.79,164.04521,0.0032946884,2.2520564,106.15281,473.84662,100,9.3597975,91.29197,1.06677,1.1107422,9.3597975,47.63,488.0302,310,766.0189,,0.35203063,90.02989,-1.0,0.010667699,277.9887,231.65039,1416.0698704719543,[ 0.238  0.232 -0.011 -0.047  0.031  0.067  0.55  -0.651  0.     0.  0.   ],212.22827,442.03392372641616,0.022520563,1329597
