DivergenceHarmonic,InitialReturnStd,EpRewMean,MinIW,OptimizationReturnMax,InitialReturnMean,ESSRenyiHarmonic,MeanIW,Weights,OptimizationReturnMean,Bound,StdIW,EmpiricalD2Harmonic,Inner Iteration,EmpiricalD2Arithmetic,MeanEntropy,LearnableVariance,WReturnMean,Epsilon,Iteration,InitialReturnMin,ReturnStepMax,VarianceInitializer,EpThisIter,MeanD2-0,ESSRenyiArithmetic,InitialReturnMax,MinTargetPdf,MinBehavPdf,Penalization,ReturnStepMaxmin,OptimizationReturnMin,EpisodesSoFar,TimestepsSoFar,MaxIW,InitialBound,TimeElapsed,EpLenMean,ReturnMeanIW,StdWReturnMean
3.3832772e+22,290.9104,944.1704485025476,0.07077681,1393.4558,944.17053,100.0,162.86177,[-0.108  0.103 -0.242  0.021 -0.006  0.084 -0.274 -0.978  0.015  0.  0.   ],564.2277,-5813851300000000.0,925.70416,1.0,1,1.0,0.4189424,,976086.7,2.0,122,379.9427,9.359975,-1.0,100,1.0,100.0,1773.3986,-84.309784,-84.309784,True,9.359975,,12200,833631,8113.044,-1007694.7,1006.7950956821442,102.33,253002000.0,
1.00823073e+34,304.144,915.3364727026232,0.017772181,1382.6299,915.3365,100.0,468075.3,[-0.091  0.106 -0.243  0.017 -0.01   0.089 -0.259 -0.998  0.016  0.  0.   ],553.5479,-3.070886e+21,4452939.5,1.0,1,1.0,0.4189424,,930344.4,2.0,123,361.78857,9.359951,-1.0,100,1.0,100.0,1744.4185,-84.471115,-84.471115,True,9.359951,,12300,843533,44733184.0,-960927.8,1023.1393113136292,99.02,719424700000.0,
64984000000000.0,294.37463,949.7138030155252,0.19465917,1371.7194,949.7138,100.0,140.94917,[-0.098  0.106 -0.245  0.026 -0.001  0.062 -0.256 -0.999  0.023  0.  0.   ],627.4665,-232614940000.0,824.574,1.0,1,1.0,0.4189424,,988612.7,2.0,124,322.2473,9.35999,-1.0,100,1.0,100.0,1693.9667,-85.173706,-85.173706,True,9.35999,,12400,853808,8127.106,-1017452.6,1039.532101392746,102.75,129735030.0,
391510460.0,267.46686,921.8948359752553,0.25087965,1270.8999,921.89484,100.0,9.780161,[-0.1    0.113 -0.248  0.023 -0.003  0.081 -0.276 -0.986  0.023  0.  0.   ],579.70667,-529059700.0,38.504063,1.0,1,1.0,0.4189424,,921428.56,2.0,125,342.18817,9.359965,-1.0,100,1.0,100.0,1613.0881,-71.7352,-71.7352,True,9.359965,,12500,863789,327.0308,-947580.3,1056.6935186386108,99.81,11607482.0,
68681480000.0,316.13495,986.3570084813547,0.14903644,1705.5314,986.35693,100.0,46.36075,[-0.089  0.112 -0.248  0.021 -0.006  0.091 -0.28  -0.988  0.024  0.  0.   ],652.94214,-11021922000.0,320.05856,1.0,1,1.0,0.4189424,,1072841.4,2.0,126,333.41492,9.359965,-1.0,100,1.0,100.0,2038.9463,-89.592896,-89.592896,True,9.359965,,12600,874482,2976.5264,-1114624.0,1074.322960138321,106.93,71930680.0,
536076450.0,282.937,958.7582845054004,0.16317579,1305.9362,958.7583,100.0,5.907268,[-0.103  0.113 -0.249  0.019 -0.008  0.084 -0.279 -0.991  0.025  0.  0.   ],608.7196,-644923650.0,15.598203,1.0,1,1.0,0.4189424,,999270.8,2.0,127,350.03873,9.359879,-1.0,100,1.0,100.0,1655.9749,-89.68572,-89.68572,True,9.359879,,12700,884859,127.843544,-1026831.6,1091.4581317901611,103.77,6802338.5,
1.2321687e+25,270.86304,974.4789372262676,0.07337534,1300.0453,974.4789,100.0,6388.1675,[-0.109  0.113 -0.249  0.018 -0.009  0.071 -0.275 -0.993  0.027  0.  0.   ],624.4207,-9.605941e+16,21867.766,1.0,1,1.0,0.4189424,,1022975.94,2.0,128,350.05823,9.359884,-1.0,100,1.0,100.0,1650.1035,-77.9926,-77.9926,True,9.359884,,12800,895392,129213.12,-1050341.6,1109.5059795379639,105.33,7094746600.0,
2.2400595e+18,312.9764,942.9453932302665,0.15444222,1480.4979,942.9455,100.0,2085.332,[-0.103  0.121 -0.251  0.004 -0.023  0.063 -0.226 -1.025  0.026  0.  0.   ],593.3258,-50384094000000.0,11907.853,1.0,1,1.0,0.4189424,,987100.2,2.0,129,349.61966,9.359885,-1.0,100,1.0,100.0,1830.1176,-84.753815,-84.753815,True,9.359885,,12900,905576,101154.71,-1020762.4,1125.8321497440338,101.84,2700947200.0,
282626460000.0,290.114,978.0812424106614,0.058916476,1311.2604,978.08124,100.0,8.418565,[-0.094  0.121 -0.252  0.006 -0.021  0.085 -0.245 -1.017  0.026  0.  0.   ],634.34,-14647618000.0,40.968037,1.0,1,1.0,0.4189424,,1040809.0,2.0,130,343.74124,9.359879,-1.0,100,1.0,100.0,1655.0016,-84.30266,-84.30266,True,9.359879,,13000,916158,314.26257,-1068337.4,1143.702977180481,105.82,12857264.0,
193170720.0,295.6153,956.2932217434452,0.016218835,1312.6963,956.2932,100.0,47.726593,[-0.108  0.122 -0.253  0.008 -0.02   0.079 -0.248 -1.017  0.026  0.  0.   ],569.3525,-471794620.0,216.76541,1.0,1,1.0,0.4189424,,1001885.1,2.0,131,386.94073,9.359756,-1.0,100,1.0,100.0,1699.6371,-87.034035,-87.034035,True,9.359756,,13100,926504,1662.2825,-1030918.4,1159.2413861751556,103.46,68274264.0,
1497114200.0,322.56927,1019.4443313052092,0.115665704,2287.3948,1019.4443,100.0,43.957027,[-0.12   0.128 -0.255  0.012 -0.014  0.076 -0.23  -1.037  0.024  0.  0.   ],603.9509,-2891842600.0,389.97626,1.0,1,1.0,0.4189424,,1143317.8,2.0,132,415.49338,9.359974,-1.0,100,1.0,100.0,2702.8882,-122.18339,-122.18339,True,9.359974,,13200,937520,3920.3687,-1216742.2,1175.368602514267,110.16,50876380.0,
1822484500.0,297.28143,869.5724404083086,0.044610456,1360.2227,869.5725,100.0,3.8918455,[-0.127  0.129 -0.256  0.017 -0.01   0.064 -0.228 -1.041  0.024  0.  0.   ],546.2551,-1220071600.0,7.826075,1.0,1,1.0,0.4189424,,844532.44,2.0,133,323.31732,9.359959,-1.0,100,1.0,100.0,1683.5399,-85.122025,-85.122025,True,9.359959,,13300,946909,59.23951,-873018.4,1188.1260433197021,93.89,3994228.8,
1.1011795e+27,299.106,980.4896743551561,0.1434418,1417.9717,980.4897,100.0,26437.832,[-0.101  0.127 -0.256  0.011 -0.015  0.062 -0.217 -1.05   0.024  0.  0.   ],629.38904,-1.04376474e+18,259613.23,1.0,1,1.0,0.4189424,,1050824.4,2.0,134,351.10068,9.359909,-1.0,100,1.0,100.0,1769.0724,-85.67651,-85.67651,True,9.359909,,13400,957504,2609491.2,-1082278.4,1204.7626147270203,105.95,34172033000.0,
1.0028235e+34,297.9339,915.9624564255569,0.060099587,1770.4808,915.9624,100.0,11480.759,[-0.092  0.13  -0.258  0.012 -0.014  0.084 -0.234 -1.04   0.023  0.  0.   ],575.62085,-4.4843352e+21,84275.13,1.0,1,1.0,0.4189424,,927751.8,2.0,135,340.34167,9.359831,-1.0,100,1.0,100.0,2110.8225,-99.591324,-99.591324,True,9.359831,,13500,967416,812612.25,-972532.2,1219.9793903827667,99.12,16669731000.0,
5.41077e+33,288.7308,943.8910512003807,0.020710997,1591.6538,943.8911,100.0,124.062775,[-0.113  0.134 -0.262  0.005 -0.021  0.07  -0.241 -1.051  0.022  0.  0.   ],554.30194,-2.901933e+21,619.0308,1.0,1,1.0,0.4189424,,974295.75,2.0,136,389.5891,9.359954,-1.0,100,1.0,100.0,1981.2429,-108.88812,-108.88812,True,9.359954,,13600,977630,5220.7393,-1013746.94,1236.6573786735535,102.14,158760160.0,
21685000000.0,290.1254,973.0981329402284,0.16353722,1250.2363,973.09814,100.0,5.628503,[-0.092  0.134 -0.263  0.019 -0.007  0.077 -0.235 -1.057  0.023  0.  0.   ],602.91235,-3895823600.0,23.500105,1.0,1,1.0,0.4189424,,1031092.75,2.0,137,370.1858,9.359975,-1.0,100,1.0,100.0,1620.4221,-82.05704,-82.05704,True,9.359975,,13700,988164,193.24557,-1057482.8,1253.210551738739,105.34,9684276.0,
4.6753004e+20,293.92746,941.5282714716363,0.043791026,1251.9495,941.5282,100.0,1638.0643,[-0.102  0.134 -0.263  0.018 -0.008  0.067 -0.239 -1.053  0.027  0.  0.   ],579.796,-565880300000000.0,15770.363,1.0,1,1.0,0.4189424,,972868.8,2.0,138,361.73224,9.359978,-1.0,100,1.0,100.0,1613.6816,-88.9639,-88.9639,True,9.359978,,13800,998331,158541.27,-999039.8,1269.410017490387,101.67,2307960800.0,
5106451000000.0,292.35693,968.7336921128657,0.17722026,1239.7576,968.73376,100.0,507.68048,[-0.1    0.139 -0.265  0.008 -0.02   0.092 -0.242 -1.062  0.026  0.  0.   ],637.7134,-57095717000.0,4911.9346,1.0,1,1.0,0.4189424,,1023917.56,2.0,139,331.02032,9.35988,-1.0,100,1.0,100.0,1570.7778,-81.73118,-81.73118,True,9.35988,,13900,1008825,49376.785,-1048715.4,1285.8897173404694,104.94,1059153100.0,
10713516000.0,307.07404,940.4434330023465,0.059139848,1554.8992,940.4434,100.0,34.570583,[-0.119  0.141 -0.267  0.009 -0.018  0.102 -0.264 -1.056  0.025  0.  0.   ],569.98584,-3900709000.0,282.58197,1.0,1,1.0,0.4189424,,978728.25,2.0,140,370.45758,9.359962,-1.0,100,1.0,100.0,1925.3567,-100.583466,-100.583466,True,9.359962,,14000,1019009,2842.6492,-1015985.1,1303.313717365265,101.84,44409284.0,
5877275600.0,300.55188,973.8467649533617,0.08061779,1528.9392,973.8468,100.0,29.167322,[-0.127  0.14  -0.267  0.01  -0.017  0.089 -0.263 -1.06   0.026  0.  0.   ],621.7138,-2762455000.0,124.03422,1.0,1,1.0,0.4189424,,1038708.94,2.0,141,352.133,9.359962,-1.0,100,1.0,100.0,1881.0721,-80.35228,-80.35228,True,9.359962,,14100,1029564,845.3912,-1074271.6,1319.0941843986511,105.55,36106590.0,
26014604000000.0,287.42255,983.3016366160665,0.10633494,1501.3032,983.3017,100.0,25.471216,[-0.137  0.141 -0.268  0.01  -0.017  0.078 -0.259 -1.064  0.026  0.  0.   ],631.29926,-176099230000.0,89.60198,1.0,1,1.0,0.4189424,,1049493.8,2.0,142,352.00238,9.359913,-1.0,100,1.0,100.0,1853.3057,-77.93919,-77.93919,True,9.359913,,14200,1040188,686.43353,-1084014.4,1337.0202732086182,106.24,29324876.0,
8.4775985e+20,274.81137,998.9438135272228,0.17100023,1316.6409,998.9437,100.0,1533.8567,[-0.144  0.143 -0.269  0.007 -0.02   0.096 -0.277 -1.048  0.027  0.  0.   ],630.115,-831308200000000.0,11049.809,1.0,1,1.0,0.4189424,,1073409.9,2.0,143,368.82886,9.359978,-1.0,100,1.0,100.0,1685.4697,-82.3973,-82.3973,True,9.359978,,14300,1051007,109378.5,-1101961.1,1356.0942151546478,108.19,2455161000.0,
17773367000000.0,275.94052,969.3665625984708,0.21636255,1215.6506,969.3666,100.0,20.381302,[-0.145  0.143 -0.269  0.009 -0.017  0.073 -0.26  -1.059  0.023  0.  0.   ],607.0552,-105524410000.0,70.71161,1.0,1,1.0,0.4189424,,1015814.6,2.0,144,362.3114,9.359924,-1.0,100,1.0,100.0,1577.962,-70.88167,-70.88167,True,9.359924,,14400,1061471,503.58673,-1040839.8,1371.8757627010345,104.64,22487714.0,
2.4886832e+19,255.94214,937.250029700012,0.0040164804,1242.5061,937.25,100.0,193634.56,[-0.167  0.145 -0.271  0.006 -0.02   0.059 -0.273 -1.049  0.023  0.  0.   ],606.37775,-124389850000000.0,1871293.1,1.0,1,1.0,0.4189424,,943944.0,2.0,145,330.87225,9.359941,-1.0,100,1.0,100.0,1573.3784,-77.07457,-77.07457,True,9.359941,,14500,1071582,18808308.0,-968824.0,1387.709662437439,101.11,272184160000.0,
2.385668e+24,247.81784,729.5301861981084,0.03733519,1021.90924,729.5302,100.0,35899.293,[-0.154  0.149 -0.276 -0.025 -0.053  0.026 -0.261 -1.069  0.023  0.  0.   ],377.34253,-2.931045e+16,335821.8,1.0,1,1.0,0.4189424,,593627.94,2.0,146,352.18768,9.359935,-1.0,100,1.0,100.0,1374.0969,-69.72578,-69.72578,True,9.359935,,14600,1079459,3375979.2,-612604.56,1399.9122376441956,78.77,25235075000.0,
2.7122647e+25,243.16408,949.1861125405838,0.058377314,1415.8302,949.18616,100.0,284.45596,[-0.15   0.152 -0.278  0.006 -0.021  0.064 -0.282 -1.065  0.023  0.  0.   ],560.6938,-1.7040281e+17,1304.4684,1.0,1,1.0,0.4189424,,960083.0,2.0,147,388.49234,9.359989,-1.0,100,1.0,100.0,1804.3225,-79.11822,-79.11822,True,9.359989,,14700,1089711,10741.15,-992802.94,1416.2444038391113,102.52,323337600.0,
9.819998e+32,282.271,974.2006712112653,0.07898013,1229.1877,974.2006,100.0,3104.7017,[-0.11   0.157 -0.282  0.031  0.005  0.066 -0.259 -1.087  0.023  0.  0.   ],612.8592,-7.967487e+20,15666.119,1.0,1,1.0,0.4189424,,1028743.9,2.0,148,361.3415,9.359882,-1.0,100,1.0,100.0,1590.5292,-89.321075,-89.321075,True,9.359882,,14800,1100248,143443.34,-1054169.2,1434.9639980793,105.37,4390961700.0,
936372200000000.0,341.96152,1021.954866638466,0.05242239,1618.6074,1021.95483,100.0,491.2956,[-0.099  0.159 -0.284  0.024 -0.001  0.091 -0.271 -1.085  0.023  0.  0.   ],764.21875,-1083307660000.0,3099.7263,1.0,1,1.0,0.4189424,,1161329.5,2.0,149,257.73605,9.359902,-1.0,100,1.0,100.0,1876.3435,-82.59736,-82.59736,True,9.359902,,14900,1111311,30507.547,-1196713.8,1450.8931007385254,110.63,549809600.0,
2.7234662e+28,316.16486,888.3265732441386,0.02217867,1230.9589,888.32654,100.0,187899.55,[-0.098  0.164 -0.289 -0.018 -0.045  0.085 -0.277 -1.091  0.021  0.  0.   ],574.34924,-3.958809e+18,1837085.0,1.0,1,1.0,0.4189424,,889084.4,2.0,150,313.9774,9.359927,-1.0,100,1.0,100.0,1544.9363,-79.51555,-79.51555,True,9.359927,,15000,1120928,18463952.0,-913073.0,1466.1936883926392,96.17,360916780000.0,
23213556000.0,313.15024,1033.152359307241,0.12708433,1501.5635,1033.1523,100.0,14.491948,[-0.114  0.163 -0.291  0.02  -0.004  0.086 -0.296 -1.099  0.021  0.  0.   ],748.8095,-4904880000.0,61.583233,1.0,1,1.0,0.4189424,,1165466.9,2.0,151,284.34283,9.359959,-1.0,100,1.0,100.0,1785.9062,-83.91107,-83.91107,True,9.359959,,15100,1132144,559.149,-1197522.2,1483.4660665988922,112.16,20937362.0,
1.447067e+28,327.82245,997.4801952572614,0.01546951,1446.231,997.48016,100.0,6981.334,[-0.103  0.163 -0.292  0.019 -0.005  0.095 -0.295 -1.105  0.02   0.  0.   ],675.93286,-3.7781768e+18,41816.895,1.0,1,1.0,0.4189424,,1102434.4,2.0,152,321.5473,9.359831,-1.0,100,1.0,100.0,1767.7782,-77.93155,-77.93155,True,9.359831,,15200,1142969,363134.4,-1133842.2,1501.374326467514,108.25,13574311000.0,
2.5982505e+26,313.92502,899.6867095107885,0.053447966,1457.677,899.6867,100.0,70.127426,[-0.079  0.163 -0.292  0.017 -0.008  0.092 -0.278 -1.111  0.011  0.  0.   ],558.602,-5.241676e+17,319.63913,1.0,1,1.0,0.4189424,,907985.06,2.0,153,341.0847,9.35991,-1.0,100,1.0,100.0,1798.7617,-89.97071,-89.97071,True,9.35991,,15300,1152717,2507.9211,-940503.6,1517.6823794841766,97.48,93002040.0,
11053985000.0,327.3042,949.593128487986,0.05574866,1469.2272,949.59314,100.0,31.342756,[-9.432e-02  1.619e-01 -2.920e-01  1.937e-04 -2.429e-02  8.062e-02 -2.856e-01 -1.108e+00  1.548e-02  0.000e+00  0.000e+00],624.725,-3443344100.0,149.16904,1.0,1,1.0,0.4189424,,1008855.0,2.0,154,324.86813,9.359888,-1.0,100,1.0,100.0,1794.0953,-77.86606,-77.86606,True,9.359888,,15400,1163008,1406.1296,-1041205.06,1534.766452550888,102.91,42138510.0,
1905795800000.0,321.03223,994.1432077759164,0.21688148,1561.8492,994.1432,100.0,36.333817,[-0.101  0.167 -0.295  0.012 -0.012  0.096 -0.301 -1.101  0.024  0.  0.   ],660.52686,-49924480000.0,137.13231,1.0,1,1.0,0.4189424,,1091382.4,2.0,155,333.6163,9.359908,-1.0,100,1.0,100.0,1895.4656,-83.14954,-83.14954,True,9.359908,,15500,1173810,1036.5222,-1127491.4,1550.8301270008087,108.02,75948216.0,
11430204000.0,314.09833,1060.6814525189486,0.04714824,1607.822,1060.6815,100.0,56.34361,[-0.115  0.167 -0.295  0.012 -0.013  0.088 -0.301 -1.103  0.025  0.  0.   ],765.39417,-3974625500.0,310.91946,1.0,1,1.0,0.4189424,,1223702.9,2.0,156,295.28735,9.359939,-1.0,100,1.0,100.0,1903.1094,-95.55814,-95.55814,True,9.359939,,15600,1185297,2798.984,-1260103.8,1569.9107022285461,114.87,82947950.0,
1.2319334e+36,258.00708,1008.1566861704409,0.13297611,1541.4945,1008.1566,100.0,18980.076,[-0.125  0.168 -0.295  0.011 -0.014  0.078 -0.297 -1.106  0.022  0.  0.   ],658.9529,-3.987682e+22,179889.44,1.0,1,1.0,0.4189424,,1082947.5,2.0,157,349.2039,9.359909,-1.0,100,1.0,100.0,1890.6984,-88.91226,-88.91226,True,9.359909,,15700,1196209,1808134.8,-1118875.1,1588.6762607097626,109.12,30021710000.0,
36336027000000.0,331.5649,997.5450605879837,0.1192072,1416.4446,997.5451,100.0,6.5249524,[-0.103  0.169 -0.296  0.014 -0.01   0.091 -0.285 -1.119  0.023  0.  0.   ],665.3775,-185250350000.0,20.365446,1.0,1,1.0,0.4189424,,1105031.4,2.0,158,332.16754,9.359912,-1.0,100,1.0,100.0,1748.612,-84.107155,-84.107155,True,9.359912,,15800,1207020,168.90967,-1135762.0,1606.328712463379,108.11,8943739.0,
124630220000.0,302.2816,973.8825875078669,0.10647904,1461.0616,973.88257,100.0,7.029681,[-0.078  0.169 -0.297  0.019 -0.005  0.08  -0.29  -1.107  0.023  0.  0.   ],519.5243,-13027189000.0,34.927666,1.0,1,1.0,0.4189424,,1039821.44,2.0,159,454.35828,9.359989,-1.0,100,1.0,100.0,1915.4199,-82.81824,-82.81824,True,9.359989,,15900,1217555,347.4697,-1076694.8,1625.9505424499512,105.35,9854324.0,
134729400.0,316.11447,1073.5314512526052,0.13363822,1662.2164,1073.5316,100.0,10.226175,[-0.088  0.169 -0.298  0.019 -0.005  0.069 -0.287 -1.109  0.024  0.  0.   ],695.40375,-502761200.0,29.153576,1.0,1,1.0,0.4189424,,1252398.1,2.0,160,378.12772,9.359946,-1.0,100,1.0,100.0,2040.3441,-83.74199,-83.74199,True,9.359946,,16000,1229168,268.05963,-1294238.0,1643.3868017196655,116.13,17114552.0,
7.6247365e+27,283.7645,992.6928841865443,0.06136448,1265.373,992.6928,100.0,8928.115,[-0.077  0.173 -0.299  0.007 -0.017  0.056 -0.268 -1.113  0.024  0.  0.   ],649.24927,-2.2714747e+18,55533.51,1.0,1,1.0,0.4189424,,1065961.4,2.0,161,343.44363,9.359964,-1.0,100,1.0,100.0,1608.8167,-79.28404,-79.28404,True,9.359964,,16100,1239907,540091.25,-1091974.8,1657.272570848465,107.39,18293643000.0,
2.977502e+34,338.91135,927.3436735505494,0.07999164,1610.0005,927.3437,100.0,10860.423,[-0.101  0.184 -0.305 -0.015 -0.04   0.092 -0.296 -1.122  0.02   0.  0.   ],659.53174,-6.1152313e+21,105740.59,1.0,1,1.0,0.4189424,,974827.1,2.0,162,267.81195,9.359868,-1.0,100,1.0,100.0,1877.8125,-97.60871,-97.60871,True,9.359868,,16200,1249958,1062882.8,-1010266.7,1674.6525115966797,100.51,16979194000.0,
1.89484e+19,297.39752,1013.9359516872796,0.08025266,1429.051,1013.9361,100.0,21869.715,[-1.203e-01  1.842e-01 -3.057e-01 -8.777e-04 -2.521e-02  8.252e-02 -3.047e-01 -1.117e+00  2.252e-02  0.000e+00  0.000e+00],689.4879,-134543790000000.0,183289.47,1.0,1,1.0,0.4189424,,1116511.2,2.0,163,324.44803,9.359968,-1.0,100,1.0,100.0,1753.499,-91.200424,-91.200424,True,9.359968,,16300,1260940,1821482.1,-1147413.9,1693.5261642932892,109.82,25993974000.0,
616122600000.0,282.91867,1013.9053434425306,0.13028479,1679.437,1013.90533,100.0,16.546753,[-0.116  0.187 -0.308  0.008 -0.015  0.059 -0.292 -1.122  0.018  0.  0.   ],625.5619,-33750620000.0,97.05425,1.0,1,1.0,0.4189424,,1108047.0,2.0,164,388.34344,9.359944,-1.0,100,1.0,100.0,2067.7805,-86.191696,-86.191696,True,9.359944,,16400,1271893,958.7873,-1151019.8,1711.6518981456757,109.53,19955792.0,
1.9770096e+19,209.6178,983.0894106110062,0.06311852,1101.1038,983.08936,100.0,107.015175,[-0.138  0.186 -0.309  0.01  -0.014  0.057 -0.307 -1.107  0.018  0.  0.   ],584.41003,-100518050000000.0,557.0424,1.0,1,1.0,0.4189424,,1010404.44,2.0,165,398.67935,9.359976,-1.0,100,1.0,100.0,1499.7831,-68.64439,-68.64439,True,9.359976,,16500,1282508,4697.2607,-1033011.3,1729.3619358539581,106.15,88077224.0,
14201356000.0,306.7365,1083.9481687660798,0.05868723,1947.6306,1083.9482,100.0,23.403603,[-1.253e-01  1.865e-01 -3.100e-01  2.444e-02  6.259e-04  7.330e-02 -3.124e-01 -1.116e+00  1.835e-02  0.000e+00  0.000e+00],762.6195,-6199072000.0,101.64588,1.0,1,1.0,0.4189424,,1269030.9,2.0,166,321.32864,9.35994,-1.0,100,1.0,100.0,2268.9592,-106.37813,-106.37813,True,9.35994,,16600,1294252,772.7796,-1320772.1,1746.6836318969727,117.44,33111608.0,
4.0489018e+27,294.65668,1064.4207357599287,0.0018971208,1616.5461,1064.4208,100.0,57040.137,[-0.134  0.187 -0.31   0.02  -0.004  0.063 -0.309 -1.119  0.017  0.  0.   ],684.5467,-2.548912e+18,407843.47,1.0,1,1.0,0.4189424,,1219814.0,2.0,167,379.87396,9.359989,-1.0,100,1.0,100.0,1996.42,-84.49814,-84.49814,True,9.359989,,16700,1305759,3857255.0,-1259871.9,1765.987024307251,115.07,52965536000.0,
546325560000.0,253.75473,1054.2558530516355,0.063826494,1437.6486,1054.2557,100.0,32.25708,[-0.129  0.188 -0.311  0.016 -0.008  0.088 -0.324 -1.114  0.017  0.  0.   ],712.5089,-23571687000.0,140.30188,1.0,1,1.0,0.4189424,,1175846.8,2.0,168,341.74695,9.359956,-1.0,100,1.0,100.0,1779.3955,-80.00671,-80.00671,True,9.359956,,16800,1317186,1138.0757,-1207668.9,1784.143933057785,114.27,50832120.0,
1.1566724e+25,235.3933,1011.02054741792,0.105977364,1072.2162,1011.02057,100.0,255897.56,[-0.14   0.189 -0.312  0.013 -0.011  0.079 -0.324 -1.114  0.019  0.  0.   ],598.6477,-7.533591e+16,2276885.2,1.0,1,1.0,0.4189424,,1077572.5,2.0,169,412.3728,9.35982,-1.0,100,1.0,100.0,1484.589,-78.11438,-78.11438,True,9.35982,,16900,1328119,22737228.0,-1099723.6,1800.7120082378387,109.33,341304150000.0,
33810844000.0,265.8938,1067.3355769862014,0.10464046,1412.365,1067.3356,100.0,15.040436,[-0.151  0.189 -0.313  0.03   0.006  0.063 -0.321 -1.113  0.012  0.  0.   ],651.85815,-6194486300.0,56.35295,1.0,1,1.0,0.4189424,,1209904.8,2.0,170,415.47742,9.359978,-1.0,100,1.0,100.0,1827.8424,-86.68266,-86.68266,True,9.359978,,17000,1339658,474.6812,-1243483.2,1818.7203934192657,115.39,20184240.0,
2.2820875e+32,275.97812,1012.0316986135504,0.032459658,1387.8486,1012.03174,100.0,1342957.1,[-0.141  0.19  -0.314  0.03   0.006  0.074 -0.324 -1.114  0.011  0.  0.   ],668.5656,-4.5509346e+20,10377295.0,1.0,1,1.0,0.4189424,,1100372.0,2.0,171,343.46606,9.35994,-1.0,100,1.0,100.0,1731.3147,-82.493065,-82.493065,True,9.35994,,17100,1350600,98289440.0,-1130497.6,1834.578552722931,109.42,1762756000000.0,
254737000000000.0,335.80142,1046.2373067759029,0.08812148,1695.4747,1046.2373,100.0,100.66568,[-0.125  0.195 -0.316  0.022 -0.003  0.097 -0.325 -1.117  0.008  0.  0.   ],658.5057,-696293100000.0,589.3423,1.0,1,1.0,0.4189424,,1207375.0,2.0,172,387.73157,9.359965,-1.0,100,1.0,100.0,2083.2063,-98.13953,-98.13953,True,9.359965,,17200,1361934,5397.323,-1250991.2,1849.6811480522156,113.34,158858700.0,
1.1234279e+24,284.58533,1041.1735984847164,0.10338665,1529.0107,1041.1736,100.0,1754.317,[-0.118  0.194 -0.316  0.017 -0.009  0.075 -0.308 -1.122  0.002  0.  0.   ],654.8274,-3.9079993e+16,8321.935,1.0,1,1.0,0.4189424,,1165031.2,2.0,173,386.34622,9.359781,-1.0,100,1.0,100.0,1915.3569,-96.76152,-96.76152,True,9.359781,,17300,1373208,50408.316,-1201902.1,1868.4501152038574,112.74,2275442200.0,
2.0265363e+33,262.24258,1026.5003826710554,0.024762489,1356.8678,1026.5005,100.0,2933.051,[-0.122  0.198 -0.318  0.007 -0.019  0.051 -0.3   -1.126  0.014  0.  0.   ],704.6415,-1.2750276e+21,28175.973,1.0,1,1.0,0.4189424,,1122474.1,2.0,174,321.8589,9.3598995,-1.0,100,1.0,100.0,1678.7267,-75.47866,-75.47866,True,9.3598995,,17400,1384301,283185.06,-1150797.4,1886.5213820934296,110.93,4064680200.0,
1.7520641e+27,300.11575,1009.9196189884444,0.025026107,1327.0485,1009.9196,100.0,7673.0264,[-9.607e-02  1.943e-01 -3.167e-01 -7.613e-04 -2.771e-02  5.772e-02 -2.955e-01 -1.117e+00  1.539e-02  0.000e+00  0.000e+00],688.9009,-1.14263434e+18,62446.645,1.0,1,1.0,0.4189424,,1110007.1,2.0,175,321.01883,9.359912,-1.0,100,1.0,100.0,1648.0673,-81.78645,-81.78645,True,9.359912,,17500,1395228,626856.25,-1137305.2,1905.0826857089996,109.27,13671098000.0,
32193320000.0,285.9043,1069.9661980852325,0.034872252,1586.0376,1069.9662,100.0,36.865685,[-0.106  0.194 -0.318  0.022 -0.004  0.066 -0.338 -1.088  0.02   0.  0.   ],590.0353,-7745412600.0,325.88248,1.0,1,1.0,0.4189424,,1226568.9,2.0,176,479.9309,9.35993,-1.0,100,1.0,100.0,2065.9685,-94.26606,-94.26606,True,9.35993,,17600,1406816,3278.9414,-1269466.4,1922.9151449203491,115.88,48568070.0,
1580659500.0,306.60812,1084.822300038016,0.16040838,1672.2476,1084.8224,100.0,327.07935,[-0.093  0.194 -0.319  0.021 -0.004  0.074 -0.341 -1.087  0.021  0.  0.   ],651.27924,-2380626400.0,3062.1433,1.0,1,1.0,0.4189424,,1270847.9,2.0,177,433.54303,9.359956,-1.0,100,1.0,100.0,2105.7905,-103.41158,-103.41158,True,9.359956,,17700,1418611,30784.844,-1315415.0,1941.5225932598114,117.95,608756540.0,
1.6055151e+30,293.48282,1065.325070142066,0.04141056,1469.9222,1065.3251,100.0,195103.1,[-0.103  0.196 -0.32   0.022 -0.003  0.065 -0.344 -1.082  0.017  0.  0.   ],703.40796,-4.27331e+19,1710983.5,1.0,1,1.0,0.4189424,,1221049.6,2.0,178,361.91714,9.35991,-1.0,100,1.0,100.0,1831.8394,-82.23227,-82.23227,True,9.35991,,17800,1430164,17133524.0,-1254775.2,1961.4707353115082,115.53,269187200000.0,
