EpLenMean,VarianceInit,J_sample_variance,InitialBound,StdIW,ReturnMeanIW,MaxIWNorm,OptimizationReturnMean,EpRewMean,ReturnStepMax,Iteration,EmpiricalD2,InitialReturnMin,TimestepsSoFar,Weights,MeanIWNorm,ESSRenyi,Bound,TimeElapsed,MeanIW,ReturnStepMaxmin,MinIWNorm,ESSClassic,MaxIW,MeanEntropy,InitialReturnStd,InitialReturnMax,LearnableVariance,EpThisIter,StdIWNorm,OptimizationReturnMax,InitialReturnMean,MinIW,OptimizationReturnMin,EpisodesSoFar
56.74,-1,148273.02,199.11185,0.372233,584.9213,0.021425694,223.56046,526.4706719979416,9.359924,254,1.1215453,302.91022,1120635,[-0.036  0.461 -0.024 -0.01  -0.003 -0.014  0.299 -0.649 -0.013  0.  0.    -1.404],0.011006061,89.16269,238.23843,4481.225186347961,1.1006061,9.359924,0.0037499433,89.73566,2.1425695,0.014937094,142.77356,1091.196,True,100,0.00372233,788.2858,526.47064,0.37499434,,25400
53.89,-1,170039.23,237.58081,0.47070038,562.3927,0.030140242,166.8116,499.75518736392615,9.359976,255,1.187382,332.9436,1126024,[-0.044  0.459 -0.027 -0.009 -0.003 -0.016  0.287 -0.66  -0.013  0.  0.    -1.404],0.011261415,84.218895,276.70898,4501.147241830826,1.1261414,9.359976,0.0038183029,85.127815,3.0140243,0.010372673,120.47945,873.9147,True,100,0.0047070035,540.97107,499.7552,0.3818303,,25500
53.26,-1,230272.61,222.78772,0.58105564,544.3474,0.06320779,181.51854,493.5656038271755,9.35999,256,1.122413,312.04706,1131350,[-4.699e-02  4.615e-01 -2.616e-02 -7.648e-03  1.261e-05 -1.515e-02  2.969e-01 -6.660e-01 -1.279e-02  0.000e+00  0.000e+00 -1.409e+00],0.010673394,89.093765,257.47455,4520.385190010071,1.0673394,9.35999,0.0020392407,77.13863,6.3207793,-0.0058889394,108.53803,902.5929,True,100,0.0058105555,590.54584,493.56558,0.20392407,,25600
55.93,-1,223425.73,277.5775,0.7818441,629.69244,0.046184156,169.58133,519.005244916534,9.359974,257,1.4012266,349.42392,1136943,[-6.650e-02  4.617e-01 -2.856e-02 -8.170e-03 -8.440e-04 -1.039e-02  2.930e-01 -6.668e-01 -1.279e-02  0.000e+00  0.000e+00 -1.425e+00],0.012126066,71.36604,343.9062,4540.703165054321,1.2126065,9.359974,0.002096381,70.63545,4.618416,-0.017434793,113.81347,804.75916,True,100,0.007818441,455.33524,519.00525,0.20963812,,25700
55.92,-1,128223.82,200.12653,0.18355441,532.18396,0.015100848,195.80376,518.5741131471696,9.359951,258,1.035543,322.7704,1142535,[-0.06   0.465 -0.026 -0.003  0.004 -0.012  0.311 -0.663 -0.013  0.  0.    -1.436],0.010252164,96.567696,208.12653,4560.966546297073,1.0252163,9.359951,0.006645099,96.89404,1.5100849,-0.020519985,123.59626,1061.492,True,100,0.001835544,738.72156,518.57416,0.6645099,,25800
55.31,-1,152814.52,209.81326,0.2725497,543.2292,0.024290616,191.0177,512.8591302001719,9.359973,259,1.0582337,321.84143,1148066,[-6.118e-02  4.655e-01 -2.692e-02  6.883e-04  5.777e-03 -1.107e-02  3.119e-01 -6.640e-01 -1.279e-02  0.000e+00  0.000e+00 -1.439e+00],0.0105274785,94.49708,231.4845,4580.945977687836,1.0527478,9.359973,0.0052104853,93.71844,2.4290617,-0.014405274,125.00866,1010.1527,True,100,0.0027254971,688.3113,512.85913,0.52104855,,25900
55.92,-1,128256.18,213.68951,0.22921193,543.99567,0.018171169,223.82564,518.6633731198831,9.359957,260,1.0564868,294.83774,1153658,[-0.072  0.467 -0.027 -0.003  0.003 -0.006  0.313 -0.665 -0.013  0.  0.    -1.433],0.010355076,94.653336,230.52667,4601.704464435577,1.0355077,9.359957,0.0051704855,95.329185,1.8171169,-0.015039526,132.44891,1016.5794,True,100,0.0022921192,721.7417,518.6633,0.51704854,,26000
56.17,-1,4081300.2,235.80252,3.2932034,994.273,0.27215555,215.86064,520.9463471589078,9.359936,261,2.4203424,305.08572,1159275,[-0.074  0.466 -0.028 -0.005  0.002 -0.009  0.312 -0.666 -0.013  0.  0.    -1.434],0.014857909,41.316467,550.662,4621.416576623917,1.4857908,9.359936,0.0010327909,16.912697,27.215555,-0.020683289,129.97794,950.4793,True,100,0.032932036,645.39355,520.94635,0.103279084,,26100
55.43,-1,354300.1,184.20572,1.0181133,676.62634,0.059335984,191.75928,514.2775624802379,9.359952,262,1.6122893,322.51828,1164818,[-0.068  0.464 -0.03  -0.004  0.005 -0.006  0.294 -0.662 -0.013  0.  0.    -1.44 ],0.01257881,62.02361,257.5144,4642.324060678482,1.2578809,9.359952,0.0008879879,60.419003,5.9335985,-0.03970005,132.56323,1100.2396,True,100,0.010181132,777.7213,514.2776,0.08879879,,26200
55.16,-1,128876460.0,186.02701,14.5982275,2139.618,1.4689813,196.40291,512.0631286787307,9.359855,263,6.6037397,315.66022,1170334,[-0.097  0.472 -0.028 -0.007  0.005  0.018  0.307 -0.671 -0.013  0.  0.    -1.459],0.024708953,15.142935,1301.7787,4662.1308970451355,2.4708958,9.359855,0.00014704964,2.7851026,146.89813,-0.04113006,116.615295,1086.7871,True,100,0.14598227,771.1269,512.0631,0.014704964,,26300
56.34,-1,1135708800.0,50.08133,83.36601,8113.9,7.9747066,216.87616,522.8044222846363,9.35998,264,40.408005,305.92828,1175968,[-0.109  0.472 -0.028 -0.006  0.006  0.016  0.293 -0.649 -0.013  0.  0.    -1.46 ],0.12028007,2.4747572,5108.927,4682.873423337936,12.028009,9.35998,1.6622536e-05,2.039209,797.4707,-0.00775818,175.96407,1575.7438,True,100,0.83366007,1269.8154,522.80444,0.0016622536,,26400
59.0,-1,143662.98,235.82004,0.20037161,564.728,0.017458888,214.52115,546.9024080711026,9.359876,265,1.0446397,332.38123,1181868,[-0.104  0.469 -0.033 -0.01   0.005  0.012  0.294 -0.697 -0.013  0.  0.    -1.427],0.010334956,95.72678,246.77814,4705.407253503799,1.0334958,9.359876,0.002936353,96.37733,1.7458888,-0.009844748,139.17662,1036.9413,True,100,0.002003716,704.56006,546.9024,0.2936353,,26500
56.0,-1,24706912.0,242.98615,8.10628,1528.4257,0.7417319,243.96855,519.5828377745408,9.359963,266,8.115177,275.6143,1187468,[-0.104  0.469 -0.034 -0.009  0.006  0.008  0.291 -0.7   -0.013  0.  0.    -1.429],0.022584861,12.32259,740.4805,4725.0698919296265,2.2584863,9.359963,0.00017020293,7.203186,74.17319,-0.03254905,123.12348,921.989,True,100,0.0810628,646.37476,519.5828,0.017020293,,26600
57.61,-1,125783.27,278.1289,0.36556274,573.5497,0.02766089,240.95161,534.3953458009792,9.359952,267,1.1147383,293.44373,1193229,[-0.097  0.459 -0.039 -0.011  0.006  0.008  0.262 -0.733 -0.013  0.  0.    -1.451],0.010627973,89.70715,302.9806,4747.098123073578,1.0627972,9.359952,0.004131164,89.4206,2.766089,-0.04549951,117.05591,854.22144,True,100,0.0036556271,560.7777,534.3954,0.4131164,,26700
58.35,-1,3103356.8,267.19812,5.5094457,988.7876,0.48747894,209.8282,541.486277463416,9.359943,268,4.682386,331.65808,1199064,[-0.099  0.461 -0.039 -0.014  0.003  0.006  0.266 -0.734 -0.013  0.  0.    -1.464],0.018128611,21.356634,395.26038,4767.713967323303,1.812861,9.359943,0.00062377704,9.769382,48.747894,-0.04532962,116.2659,914.2939,True,100,0.05509446,582.6358,541.48627,0.062377706,,26800
54.89,-1,139513.44,236.44226,0.29951635,543.1783,0.026857696,205.33649,509.13051208226454,9.359965,269,1.0786859,303.794,1204553,[-0.103  0.463 -0.037 -0.031 -0.014  0.014  0.268 -0.724 -0.013  0.  0.    -1.464],0.01038602,92.70539,259.96478,4789.00293636322,1.038602,9.359965,0.0036181186,92.32201,2.6857698,-0.047642168,113.62297,908.9609,True,100,0.0029951637,605.1669,509.13055,0.36181188,,26900
55.57,-1,137793.66,230.07352,0.39825913,560.3192,0.02400712,221.97531,515.52957857896,9.359759,270,1.1342378,293.5543,1210110,[-0.094  0.456 -0.038 -0.029 -0.012  0.01   0.263 -0.726 -0.013  0.  0.    -1.467],0.010884918,88.16493,256.3068,4809.592017412186,1.0884919,9.359759,0.0023736253,88.19357,2.400712,-0.051596083,129.62338,951.52014,True,100,0.003982591,657.9658,515.5296,0.23736253,,27000
54.09,-1,561207.94,209.78079,2.1084511,782.37213,0.17033958,216.50427,501.2741847477288,9.359976,271,2.4296203,284.7699,1215519,[-0.098  0.46  -0.037 -0.033 -0.016  0.014  0.267 -0.725 -0.013  0.  0.    -1.471],0.014490149,41.158695,328.0144,4828.974095582962,1.4490148,9.359976,0.00073970226,32.079082,17.033958,-0.047718056,125.607735,971.64465,True,100,0.021084514,686.87476,501.27423,0.07397023,,27100
56.16,-1,285663.5,245.4252,0.822319,592.548,0.082760386,225.45268,520.8686112713077,9.359882,272,1.2377309,295.41592,1221135,[-0.106  0.461 -0.037 -0.022 -0.005  0.019  0.257 -0.718 -0.013  0.  0.    -1.467],0.010935903,80.79301,286.10797,4849.446421384811,1.0935904,9.359882,0.0019032626,63.88062,8.276039,-0.055699453,122.80276,918.14465,True,100,0.008223188,622.72876,520.8686,0.19032626,,27200
57.36,-1,164943.56,170.47223,0.36704662,579.205,0.029390957,218.99295,532.1343088304977,9.359974,273,1.09357,313.14136,1226871,[-0.108  0.456 -0.039 -0.023 -0.003  0.01   0.243 -0.724 -0.013  0.  0.    -1.475],0.010635447,91.44362,201.00089,4869.3826196193695,1.0635445,9.359974,0.004968057,89.357086,2.9390957,-0.054262724,145.7712,1205.5403,True,100,0.0036704661,892.3989,532.1343,0.4968057,,27300
59.2,-1,238228.1,243.08029,0.5201327,596.1144,0.04927849,235.6465,548.883562876593,9.359934,274,1.1620069,313.23706,1232791,[-1.210e-01  4.620e-01 -3.774e-02 -2.057e-02 -3.723e-04  1.585e-02  2.469e-01 -7.184e-01 -1.279e-02  0.000e+00  0.000e+00 -1.473e+00],0.010596296,86.058014,266.46933,4890.465418100357,1.0596296,9.359934,0.003266322,80.583664,4.9278493,-0.05738483,134.43266,1019.3444,True,100,0.005201326,706.10736,548.88354,0.3266322,,27400
57.16,-1,370586.9,236.04886,1.0627888,600.9976,0.086912565,245.04073,529.8933435805166,9.359892,275,1.3163625,284.85263,1238507,[-0.121  0.467 -0.037 -0.022 -0.002  0.02   0.254 -0.724 -0.013  0.  0.    -1.476],0.010859403,75.96692,263.86145,4909.928895950317,1.0859404,9.359892,0.001573797,51.077324,8.6912565,-0.06440086,149.71399,979.4818,True,100,0.010627888,694.62915,529.8933,0.1573797,,27500
57.3,-1,130000.414,172.96512,0.14758043,547.15173,0.015595484,218.99725,531.6026049734863,9.359992,276,1.0208,312.60535,1244237,[-0.118  0.472 -0.037 -0.017  0.003  0.024  0.257 -0.716 -0.013  0.  0.    -1.483],0.0103516765,97.96238,184.80359,4930.655003070831,1.0351677,9.359992,0.007364673,98.00796,1.5595484,-0.056156132,155.6301,1195.4584,True,100,0.0014758041,882.853,531.6026,0.7364673,,27600
57.52,-1,115241.92,184.16956,0.14132763,544.22314,0.017147252,231.0063,533.8297324082323,9.359933,277,1.0194008,302.82343,1249989,[-0.118  0.471 -0.037 -0.017  0.004  0.023  0.255 -0.715 -0.013  0.  0.    -1.475],0.010181458,98.09684,191.18741,4950.926766633987,1.0181459,9.359933,0.0069882413,98.10964,1.7147253,-0.05418125,122.20131,1165.5339,True,100,0.0014132764,862.7105,533.8297,0.69882417,,27700
57.0,-1,177105.22,249.70001,0.54135895,614.21094,0.027227798,207.3222,528.9785115200602,9.359858,278,1.2676911,321.6563,1255689,[-0.117  0.469 -0.038 -0.015  0.006  0.021  0.253 -0.713 -0.013  0.  0.    -1.473],0.011591712,78.88357,299.76624,4971.217038869858,1.1591713,9.359858,0.0019890517,82.094406,2.72278,-0.05188761,132.02281,930.9284,True,100,0.005413589,609.2721,528.97845,0.19890518,,27800
56.52,-1,79579784.0,249.504,25.374067,2157.6953,2.5496755,230.1684,524.3545157580312,9.359951,279,21.083107,294.1861,1261341,[-0.121  0.467 -0.038 -0.01   0.011  0.024  0.247 -0.71  -0.013  0.  0.    -1.471],0.03526992,4.743134,895.6824,4990.575305938721,3.526992,9.359951,8.154759e-05,1.8954747,254.96754,-0.074092805,121.427124,916.16833,True,100,0.25374067,621.98224,524.35455,0.008154759,,27900
55.26,-1,186709.73,203.13394,0.5665346,580.3901,0.052724455,196.95027,512.6879324681965,9.359898,280,1.1615012,315.73767,1266867,[-9.532e-02  4.691e-01 -3.356e-02  1.121e-03  2.090e-02  5.358e-03  2.762e-01 -7.029e-01 -1.279e-02  0.000e+00  0.000e+00 -1.493e+00],0.011180598,86.09548,246.77457,5011.758904933929,1.1180599,9.359898,0.0044150976,79.56987,5.2724457,-0.05814083,120.43478,1031.8467,True,100,0.0056653456,716.109,512.6879,0.44150978,,28000
56.58,-1,77878170000.0,235.63461,502.46143,45088.168,50.508953,193.85344,524.5718870789174,9.359742,281,788.0652,330.71844,1272525,[-0.082  0.466 -0.034  0.004  0.024  0.005  0.278 -0.703 -0.013  0.  0.    -1.477],0.5148175,0.12689306,36976.977,5032.213726043701,51.481754,9.359742,0.0005302394,1.0388808,5050.8955,-0.06619145,125.96673,963.1244,True,100,5.0246143,632.40594,524.5719,0.05302394,,28100
54.79,-1,194770.97,242.92938,0.547877,558.33923,0.045970887,183.74757,507.4241820357854,9.359997,282,1.1811575,323.6766,1278004,[-8.997e-02  4.633e-01 -3.442e-02  1.145e-03  1.985e-02 -5.024e-03  2.633e-01 -6.873e-01 -1.279e-02  0.000e+00  0.000e+00 -1.485e+00],0.010779183,84.66272,270.88348,5054.739504337311,1.0779183,9.359997,0.0042232918,79.46968,4.597089,-0.07231032,111.98633,881.6493,True,100,0.0054787695,557.97266,507.4242,0.4223292,,28200
57.57,-1,170411.53,264.8754,0.50289416,594.5089,0.030096343,212.27887,533.8674541917817,9.359987,283,1.1694579,321.5886,1283761,[-0.089  0.472 -0.034 -0.002  0.016 -0.002  0.268 -0.692 -0.013  0.  0.    -1.491],0.011038329,85.509705,303.61694,5075.412162542343,1.1038331,9.359987,0.0020949184,82.81152,3.0096343,-0.087044455,127.09922,896.64014,True,100,0.0050289417,575.0515,533.86743,0.20949183,,28300
56.81,-1,1509034.9,235.97122,1.9583292,679.2088,0.20385565,205.37997,527.1513520848241,9.359898,284,1.4336479,321.77136,1289442,[-0.094  0.477 -0.033 -0.007  0.012  0.002  0.273 -0.688 -0.013  0.  0.    -1.506],0.011529727,69.75214,330.5642,5096.215912818909,1.1529728,9.359898,0.0010227268,25.740578,20.385565,-0.07922837,124.24545,970.60034,True,100,0.019583294,648.829,527.1513,0.102272674,,28400
55.3,-1,20821462.0,261.29163,8.748128,1263.1987,0.8833263,199.76842,513.0986535950037,9.359899,285,4.973785,313.33023,1294972,[-0.069  0.473 -0.033 -0.009  0.009 -0.002  0.272 -0.68  -0.013  0.  0.    -1.498],0.019616283,20.105413,701.6191,5117.304022550583,1.9616284,9.359899,0.00023637294,4.787378,88.332634,-0.08475788,110.634735,839.35675,True,100,0.087481275,526.0265,513.09863,0.023637295,,28500
56.27,-1,645377500.0,245.57336,40.86953,4148.584,4.11279,216.97797,522.23596897409,9.359978,286,49.062313,305.258,1300599,[-8.462e-02  4.828e-01 -2.889e-02 -6.484e-03  7.257e-03  8.794e-04  2.945e-01 -6.525e-01 -1.279e-02  0.000e+00  0.000e+00 -1.504e+00],0.04812299,2.0382242,2210.7148,5137.836234331131,4.8122997,9.359978,2.560008e-05,1.3674958,411.27902,-0.08254628,119.92307,922.2087,True,100,0.40869528,616.9507,522.236,0.002560008,,28600
53.16,-1,281229.66,224.54395,1.1497313,633.8232,0.056478873,171.35347,493.1469976552008,9.359958,287,1.7031226,321.79352,1305915,[-0.087  0.49  -0.027 -0.008  0.005  0.004  0.336 -0.676 -0.013  0.  0.    -1.501],0.012412603,58.71568,283.28613,5157.914139986038,1.2412604,9.359958,0.0017366628,53.822487,5.647887,-0.08387012,102.12352,895.3436,True,100,0.011497311,573.5501,493.147,0.17366628,,28700
56.47,-1,174581.98,190.70233,0.5090516,580.9235,0.044100016,211.30296,523.3196937383077,9.359952,288,1.1440738,312.01672,1311562,[-0.082  0.49  -0.027 -0.016 -0.004  0.004  0.33  -0.665 -0.013  0.  0.    -1.503],0.011013294,87.406944,225.15137,5177.597188949585,1.1013293,9.359952,0.0027143012,82.39654,4.4100018,-0.08162403,148.4332,1108.7246,True,100,0.005090516,796.7079,523.3197,0.27143013,,28800
51.63,-1,127539.89,227.51585,0.44913486,507.7413,0.029581016,175.26953,478.7297218439202,9.359894,289,1.143303,303.4602,1316725,[-0.084  0.494 -0.026 -0.017 -0.005  0.01   0.336 -0.66  -0.013  0.  0.    -1.501],0.010600529,87.46587,239.12997,5196.549673318863,1.060053,9.359894,0.0031175679,84.78067,2.9581017,-0.080899246,98.22519,837.37964,True,100,0.0044913488,533.91943,478.72974,0.3117568,,28900
52.48,-1,290360.97,215.1326,1.3969634,592.8033,0.129738,183.27168,486.7869479517332,9.35999,290,1.5291368,303.51526,1321973,[-0.088  0.494 -0.024 -0.018 -0.005  0.009  0.342 -0.654 -0.013  0.  0.    -1.5  ],0.011804959,65.39637,256.88022,5215.8998811244965,1.1804959,9.35999,0.0015374749,41.66033,12.973801,-0.07277572,103.543015,905.5145,True,100,0.013969634,601.99927,486.78696,0.1537475,,29000
52.96,-1,1340139.1,195.64453,1.5837249,637.42365,0.16280626,187.55272,491.34355043532173,9.359975,291,1.3923749,303.79083,1327269,[-0.084  0.493 -0.022 -0.013 -0.002  0.02   0.347 -0.65  -0.013  0.  0.    -1.492],0.011649197,71.81974,288.50195,5234.852598667145,1.1649197,9.359975,0.00040768995,35.10892,16.280626,-0.05126581,130.36566,985.66345,True,100,0.015837248,681.8726,491.3435,0.040768996,,29100
53.66,-1,225463.36,94.91354,0.7422615,603.4002,0.051092044,172.29054,497.66477219262435,9.359911,292,1.2789445,325.3742,1332635,[-1.077e-01  4.997e-01 -2.101e-02 -8.109e-03  7.741e-04  2.686e-02  3.534e-01 -6.525e-01 -1.279e-02  0.000e+00  0.000e+00 -1.470e+00],0.011714147,78.189476,147.92712,5255.211079359055,1.1714149,9.359911,0.0025758236,71.35179,5.1092043,-0.04114162,145.95699,1342.5042,True,100,0.0074226153,1017.12994,497.66476,0.25758237,,29200
55.78,-1,222515.3,216.49573,0.5329296,621.2518,0.042842712,213.87096,517.223667244766,9.359921,293,1.2174469,303.35272,1338213,[-0.105  0.492 -0.022 -0.009 -0.002  0.03   0.343 -0.656 -0.013  0.  0.    -1.46 ],0.011615034,82.13911,289.4346,5275.685893535614,1.1615034,9.359921,0.0026106169,82.608955,4.2842712,-0.04206851,126.44966,1002.42664,True,100,0.0053292955,699.0739,517.2237,0.2610617,,29300
55.13,-1,597811.1,191.64868,2.2803345,715.902,0.18799199,216.24136,511.0452728818665,9.359928,294,2.1785958,294.80392,1343726,[-0.106  0.486 -0.025 -0.012 -0.006  0.026  0.328 -0.664 -0.013  0.  0.    -1.461],0.013501295,45.901127,244.47052,5296.457316160202,1.3501297,9.359928,0.00074613735,25.956266,18.7992,-0.020212902,122.63147,1064.6553,True,100,0.022803344,769.8513,511.0453,0.074613735,,29400
55.13,-1,121787.79,198.77197,0.27171266,549.1518,0.019669259,217.65309,511.43341250107113,9.359996,295,1.073141,293.78033,1349239,[-1.074e-01  4.896e-01 -2.500e-02 -2.944e-03  1.430e-03  2.961e-02  3.489e-01 -6.677e-01 -1.279e-02  0.000e+00  0.000e+00 -1.439e+00],0.010782352,93.1844,225.25793,5316.097716093063,1.0782353,9.359996,0.0049059973,94.028915,1.9669259,-0.0044858456,128.26901,1042.2048,True,100,0.0027171264,748.4245,511.43335,0.49059975,,29500
53.32,-1,11082128.0,222.09473,8.400775,1256.7451,0.8077113,173.62236,494.7884460819954,9.359957,296,8.930788,321.16608,1354571,[-1.089e-01  4.902e-01 -2.607e-02 -4.978e-03 -1.124e-03  2.927e-02  3.453e-01 -6.657e-01 -1.279e-02  0.000e+00  0.000e+00 -1.423e+00],0.021264045,11.19722,441.81567,5334.828142166138,2.1264048,9.359957,6.4048225e-05,6.0212007,80.77113,-0.02960828,117.29681,908.979,True,100,0.08400774,587.8129,494.78848,0.0064048227,,29600
54.24,-1,240588.97,269.68665,1.1505712,617.0123,0.07799981,207.84843,502.91907448926673,9.359931,297,1.7030096,295.07065,1359995,[-1.077e-01  4.946e-01 -2.623e-02 -3.124e-03  4.079e-04  2.004e-02  3.692e-01 -6.901e-01 -1.279e-02  0.000e+00  0.000e+00 -1.449e+00],0.012196868,58.719574,312.64536,5354.852343082428,1.2196867,9.359931,0.0014901886,52.91348,7.7999806,-0.034265384,107.71142,777.4415,True,100,0.011505712,482.37088,502.91907,0.14901887,,29700
54.83,-1,137594.64,207.14383,0.41105768,565.29504,0.021570224,214.07587,508.7610175450268,9.3599825,298,1.1666877,294.68515,1365478,[-0.109  0.496 -0.026 -0.01  -0.005  0.02   0.358 -0.678 -0.013  0.  0.    -1.453],0.011158547,85.71274,239.5083,5374.211722373962,1.1158547,9.3599825,0.003329388,88.05116,2.1570225,-0.03282546,121.18397,1005.3906,True,100,0.0041105766,710.70544,508.76102,0.33293882,,29800
55.53,-1,124381.06,232.81442,0.25179806,536.9859,0.017298374,210.97336,514.7138297100936,9.359876,299,1.0541314,303.74048,1371031,[-0.114  0.495 -0.028 -0.009 -0.004  0.019  0.348 -0.673 -0.013  0.  0.    -1.452],0.010449435,94.86484,247.55719,5393.363650560379,1.0449436,9.359876,0.003799696,94.512115,1.7298374,-0.03709452,132.24886,939.6649,True,100,0.0025179805,635.92444,514.7138,0.3799696,,29900
56.11,-1,500285.12,190.08932,0.9861885,656.8969,0.0704368,198.19615,520.3682628405627,9.359934,300,1.4872959,322.17212,1376642,[-0.122  0.498 -0.028 -0.012 -0.007  0.023  0.348 -0.678 -0.013  0.  0.    -1.456],0.012190371,67.236115,254.10611,5412.713911533356,1.219037,9.359934,0.00044005245,60.442524,7.04368,-0.037101746,125.24865,1100.9297,True,100,0.009861884,778.75757,520.3683,0.044005245,,30000
54.41,-1,160338.05,210.8822,0.441885,550.9994,0.025848163,170.22147,504.75172773932104,9.359957,301,1.1578089,334.53024,1382083,[-0.117  0.499 -0.028 -0.016 -0.012  0.025  0.357 -0.687 -0.013  0.  0.    -1.456],0.0107036475,86.37004,234.79132,5432.709159374237,1.0703647,9.359957,0.003639152,85.43843,2.5848165,-0.0340252,111.65968,979.565,True,100,0.00441885,645.0348,504.75177,0.3639152,,30100
52.89,-1,148864.27,186.78702,0.5571657,559.06604,0.04012635,187.36224,490.54193395461016,9.359883,302,1.18496,303.1797,1387372,[-0.119  0.496 -0.028 -0.012 -0.008  0.025  0.351 -0.683 -0.013  0.  0.    -1.453],0.0114011895,84.39104,228.41101,5451.890164613724,1.1401191,9.359883,0.0047017112,80.72206,4.012635,-0.031937115,114.48573,1012.51636,True,100,0.0055716564,709.3367,490.54196,0.47017115,,30200
55.01,-1,139182.08,245.62512,0.5176283,572.24255,0.028427647,224.09557,510.05420216897465,9.359975,303,1.1976674,285.95865,1392873,[-0.119  0.498 -0.026 -0.009 -0.003  0.025  0.361 -0.675 -0.013  0.  0.    -1.451],0.011361394,83.495636,282.85666,5471.9964463710785,1.1361394,9.359975,0.0023115468,82.81067,2.8427649,-0.039772,120.37835,881.43036,True,100,0.005176283,595.4717,510.05423,0.23115468,,30300
53.28,-1,106713.28,88.55188,0.12400495,502.706,0.012924273,218.44203,494.3663183700879,9.359838,304,1.0159035,275.92432,1398201,[-0.127  0.501 -0.026 -0.014 -0.008  0.031  0.356 -0.675 -0.013  0.  0.    -1.459],0.010130032,98.43455,93.67737,5491.0758664608,1.0130032,9.359838,0.007246237,98.52363,1.2924273,-0.042976387,148.3486,1352.7148,True,100,0.0012400495,1076.7905,494.36636,0.7246237,,30400
55.19,-1,309924.0,212.97641,1.492464,663.92883,0.100772195,218.39474,512.0381784801042,9.359975,305,1.7293073,293.64343,1403720,[-0.129  0.501 -0.026 -0.014 -0.009  0.032  0.357 -0.672 -0.013  0.  0.    -1.462],0.012633803,57.826622,270.65326,5509.7793843746185,1.2633802,9.359975,0.0019602603,41.744392,10.07722,-0.034465235,116.65079,996.87256,True,100,0.014924638,703.2291,512.03815,0.19602604,,30500
55.51,-1,138224.2,263.12225,0.21882105,534.32367,0.019578394,180.8649,515.1256285239822,9.359881,306,1.0474383,334.26074,1409271,[-1.255e-01  5.025e-01 -2.424e-02 -4.734e-03  8.354e-04  3.255e-02  3.706e-01 -6.748e-01 -1.279e-02  0.000e+00  0.000e+00 -1.453e+00],0.01033263,95.47102,276.4123,5528.9075837135315,1.033263,9.359881,0.006956526,95.70757,1.9578395,-0.033180237,105.1185,840.01117,True,100,0.0021882104,505.75043,515.1256,0.6956526,,30600
53.78,-1,406242.5,190.2333,0.9969832,658.34845,0.085109785,186.53593,498.7352603437987,9.35988,307,1.3851715,312.19934,1414649,[-0.132  0.506 -0.024 -0.003  0.003  0.035  0.376 -0.673 -0.013  0.  0.    -1.452],0.012208077,72.19322,295.26227,5547.716512918472,1.2208077,9.35988,0.0023807967,59.990475,8.510979,-0.039421204,122.45815,1028.3398,True,100,0.009969831,716.1405,498.73523,0.23807967,,30700
54.95,-1,347485.12,223.08401,0.9749415,648.326,0.06588009,176.20227,509.3404426956764,9.359991,308,1.4224725,333.13818,1420144,[-0.126  0.501 -0.027  0.002  0.006  0.033  0.363 -0.683 -0.013  0.  0.    -1.458],0.012204056,70.30013,306.91528,5568.689873218536,1.2204056,9.359991,0.0013131921,61.043053,6.588009,-0.057018623,116.09565,954.18805,True,100,0.009749414,621.04987,509.34042,0.13131921,,30800
56.98,-1,150499.77,238.35413,0.35558012,569.79913,0.020618046,215.77267,528.2566692371518,9.359926,309,1.1246305,312.48398,1425842,[-0.123  0.501 -0.026 -0.005 -0.003  0.035  0.368 -0.682 -0.013  0.  0.    -1.476],0.010653755,88.9181,262.36157,5590.33411693573,1.0653756,9.359926,0.003679101,89.97694,2.0618045,-0.06079508,136.67554,966.3418,True,100,0.0035558012,653.8578,528.25665,0.3679101,,30900
57.76,-1,141183.28,217.97366,0.37874076,572.00745,0.02664973,229.8144,535.5593247996783,9.359857,310,1.1128523,305.7449,1431618,[-1.246e-01  5.012e-01 -2.690e-02  5.144e-04  2.494e-03  3.551e-02  3.659e-01 -6.840e-01 -1.279e-02  0.000e+00  0.000e+00 -1.480e+00],0.010782973,89.859184,236.98059,5610.696763515472,1.0782971,9.359857,0.003550862,89.01791,2.664973,-0.058392826,153.79544,1058.6189,True,100,0.0037874074,752.874,535.5593,0.3550862,,31000
53.33,-1,132479.6,218.29608,0.37279633,519.11316,0.021727204,190.65927,494.6888141017051,9.359954,311,1.1001698,304.02954,1436951,[-0.121  0.502 -0.027 -0.003 -0.002  0.032  0.367 -0.687 -0.013  0.  0.    -1.477],0.010444429,90.895065,229.20767,5630.242011785507,1.044443,9.359954,0.0030065042,88.699554,2.1727204,-0.056275718,114.14406,921.3091,True,100,0.0037279632,617.27954,494.68884,0.30065042,,31100
55.4,-1,2011622300.0,207.2479,73.31054,7317.69,7.371158,191.99374,514.1508314493412,9.359973,312,85.59109,322.15707,1442491,[-1.217e-01  5.009e-01 -2.793e-02  4.311e-04  8.510e-04  3.178e-02  3.672e-01 -6.936e-01 -1.279e-02  0.000e+00  0.000e+00 -1.475e+00],0.08393152,1.1683459,4478.3633,5649.7122230529785,8.393152,9.359973,2.3135666e-05,1.2937844,737.11584,-0.052217986,132.30391,1023.00977,True,100,0.7331053,700.85266,514.1508,0.0023135666,,31200
